
[00:00:00.000 --> 00:00:05.000]  早晨,各位感恩節快樂
[00:05:13.000 --> 00:05:15.000]  掛龍鴨
[00:05:15.000 --> 00:05:17.000]  燒鴨
[00:05:17.000 --> 00:05:18.000]  芋頭鴨
[00:05:18.000 --> 00:05:19.000]  扁皮鴨
[00:05:19.000 --> 00:05:21.000]  北京田鴨
[00:05:21.000 --> 00:05:23.000]  鴨湯
[00:05:23.000 --> 00:05:25.000]  什麼都適合
[00:05:25.000 --> 00:05:27.000]  但他很喜歡吃鴨
[00:05:27.000 --> 00:05:29.000]  但經常都要外出吃
[00:05:29.000 --> 00:05:31.000]  有時要等很久
[00:05:31.000 --> 00:05:33.000]  真是難搞
[00:05:33.000 --> 00:05:35.000]  他說既然有錢
[00:05:35.000 --> 00:05:37.000]  我開個鴨場養鴨
[00:05:37.000 --> 00:05:40.000]  於是有很多開鴨場
[00:05:40.000 --> 00:05:42.000]  養鴨不行的
[00:05:42.000 --> 00:05:45.000]  最重要是找個好的鎚
[00:05:45.000 --> 00:05:48.000]  於是請了一個很出名的鎚師
[00:05:48.000 --> 00:05:50.000]  做鴨給他聽
[00:05:50.000 --> 00:05:52.000]  鎚師一上任
[00:05:52.000 --> 00:05:56.000]  第一天就做了北京田鴨
[00:05:56.000 --> 00:05:58.000]  他吃了之後
[00:05:58.000 --> 00:06:00.000]  正!好東西!
[00:06:00.000 --> 00:06:02.000]  不用外出吃
[00:06:02.000 --> 00:06:04.000]  現在我可以餐餐吃鴨
[00:06:04.000 --> 00:06:06.000]  第二天
[00:06:06.000 --> 00:06:08.000]  做一隻芋頭鴨來生
[00:06:08.000 --> 00:06:10.000]  不要芋頭鴨也不好
[00:06:10.000 --> 00:06:12.000]  做一隻燒鴨
[00:06:12.000 --> 00:06:13.000]  掛龍鴨
[00:06:13.000 --> 00:06:15.000]  掛龍鴨來
[00:06:15.000 --> 00:06:18.000]  好!鎚師說第二天做一隻掛龍鴨
[00:06:18.000 --> 00:06:21.000]  當掛龍鴨一放在桌上
[00:06:21.000 --> 00:06:23.000]  給主人吃的時候
[00:06:23.000 --> 00:06:25.000]  主人就皺眉頭
[00:06:25.000 --> 00:06:27.000]  很不開心
[00:06:27.000 --> 00:06:29.000]  何解?
[00:06:29.000 --> 00:06:31.000]  因為那隻鴨沒有了腳
[00:06:31.000 --> 00:06:33.000]  沒有了腿
[00:06:33.000 --> 00:06:35.000]  原來這個鎚師
[00:06:35.000 --> 00:06:37.000]  有錢人就想
[00:06:37.000 --> 00:06:39.000]  這個鎚師打斧頭
[00:06:39.000 --> 00:06:42.000]  割了一隻我最喜歡吃的鴨腿
[00:06:42.000 --> 00:06:44.000]  鴨腳
[00:06:44.000 --> 00:06:46.000]  他想一想
[00:06:46.000 --> 00:06:48.000]  馬上找個鎚師質問他
[00:06:48.000 --> 00:06:50.000]  為什麼你打斧頭?
[00:06:50.000 --> 00:06:53.000]  為什麼你偷了我的鴨腿吃?
[00:06:53.000 --> 00:06:55.000]  但他想一想,不行的
[00:06:55.000 --> 00:06:57.000]  一時氣憤
[00:06:57.000 --> 00:06:59.000]  我辭職
[00:06:59.000 --> 00:07:01.000]  不打工
[00:07:01.000 --> 00:07:03.000]  那我連單腳鴨也不能吃
[00:07:03.000 --> 00:07:05.000]  所以他就忍住一口氣
[00:07:05.000 --> 00:07:07.000]  很不開心地吃了單腳鴨
[00:07:07.000 --> 00:07:10.000]  變成明明很漂亮的那隻鴨
[00:07:10.000 --> 00:07:12.000]  就弄到沒有味道
[00:07:12.000 --> 00:07:15.000]  因為被心裡面的火燒焦了
[00:07:15.000 --> 00:07:17.000]  好,我忍住一口氣
[00:07:17.000 --> 00:07:19.000]  看看第二天如何
[00:07:19.000 --> 00:07:21.000]  第二天又是另一隻鴨
[00:07:21.000 --> 00:07:23.000]  又是單腳鴨
[00:07:23.000 --> 00:07:26.000]  連續幾個星期都是單腳鴨
[00:07:26.000 --> 00:07:28.000]  去想一想
[00:07:28.000 --> 00:07:30.000]  這個鎚師真是活該
[00:07:30.000 --> 00:07:32.000]  竟然馬上去打斧頭
[00:07:32.000 --> 00:07:34.000]  終於有一天忍不住
[00:07:34.000 --> 00:07:36.000]  寧願不吃單腳鴨
[00:07:36.000 --> 00:07:38.000]  也不要忍住一口氣
[00:07:38.000 --> 00:07:40.000]  於是叫鎚師來
[00:07:40.000 --> 00:07:42.000]  看看你弄了什麼
[00:07:42.000 --> 00:07:44.000]  主人,什麼事?
[00:07:44.000 --> 00:07:46.000]  你弄斷了腿嗎?
[00:07:46.000 --> 00:07:48.000]  那個主人說
[00:07:48.000 --> 00:07:50.000]  老闆,你問這個問題
[00:07:50.000 --> 00:07:52.000]  你問得好
[00:07:52.000 --> 00:07:54.000]  你知不知道鴨場的鴨
[00:07:54.000 --> 00:07:56.000]  每隻都是單腳鴨?
[00:07:56.000 --> 00:07:58.000]  哪會有這樣的事?
[00:07:58.000 --> 00:08:00.000]  這個鎚師說你不相信嗎?
[00:08:00.000 --> 00:08:02.000]  我帶你去看看
[00:08:02.000 --> 00:08:04.000]  剛剛吃完午飯的時候
[00:08:04.000 --> 00:08:06.000]  於是這個主人就帶著
[00:08:06.000 --> 00:08:09.000]  這個鎚師就帶著主人去鴨場看看
[00:08:09.000 --> 00:08:11.000]  那個時候
[00:08:11.000 --> 00:08:13.000]  剛剛吃完午飯
[00:08:13.000 --> 00:08:15.000]  下午
[00:08:15.000 --> 00:08:17.000]  所有的鴨都是睡午覺的
[00:08:17.000 --> 00:08:19.000]  鴨喜歡睡午覺
[00:08:19.000 --> 00:08:21.000]  鴨每逢睡午覺
[00:08:21.000 --> 00:08:23.000]  你知道怎樣嗎?
[00:08:23.000 --> 00:08:25.000]  當然是縮起腳的
[00:08:25.000 --> 00:08:27.000]  每個都是單腳鴨來睡覺
[00:08:27.000 --> 00:08:29.000]  你不相信的話,你看看金門公園的鴨
[00:08:29.000 --> 00:08:31.000]  一睡覺就這樣
[00:08:31.000 --> 00:08:33.000]  這個鎚師說
[00:08:33.000 --> 00:08:35.000]  你看看
[00:08:35.000 --> 00:08:37.000]  所有的鴨都是單腳鴨
[00:08:37.000 --> 00:08:39.000]  這個主人
[00:08:39.000 --> 00:08:41.000]  當然知道了
[00:08:41.000 --> 00:08:43.000]  拍手掌
[00:08:43.000 --> 00:08:45.000]  一拍的時候
[00:08:45.000 --> 00:08:47.000]  鴨都醒了,把腳伸出來
[00:08:47.000 --> 00:08:49.000]  你看看,我全部都是雙腳鴨
[00:08:49.000 --> 00:08:51.000]  明明你是打虎頭
[00:08:51.000 --> 00:08:53.000]  這個鎚師說
[00:08:53.000 --> 00:08:55.000]  主人,為什麼你不早點拍手掌呢?
[00:08:55.000 --> 00:08:57.000]  你早點拍手掌
[00:08:57.000 --> 00:08:59.000]  就有雙腳鴨吃了
[00:08:59.000 --> 00:09:01.000]  這個故事
[00:09:01.000 --> 00:09:03.000]  告訴我們什麼?
[00:09:03.000 --> 00:09:05.000]  你不懂得感恩
[00:09:05.000 --> 00:09:07.000]  你不懂得讚賞
[00:09:07.000 --> 00:09:09.000]  我想問有多少人媽媽煮飯給你吃的時候
[00:09:09.000 --> 00:09:11.000]  媽媽是感謝的嗎?
[00:09:11.000 --> 00:09:13.000]  有沒有?
[00:09:13.000 --> 00:09:15.000]  沒有的?
[00:09:15.000 --> 00:09:17.000]  那你就吃單腳鴨吧
[00:09:17.000 --> 00:09:19.000]  吃清湯就是這樣
[00:09:19.000 --> 00:09:21.000]  很多時候我們不懂得去感謝
[00:09:21.000 --> 00:09:23.000]  聖經告訴我們
[00:09:23.000 --> 00:09:25.000]  我們不懂得去感謝的時候
[00:09:25.000 --> 00:09:27.000]  無知的心就昏暗
[00:09:27.000 --> 00:09:29.000]  我想我們人最大的一個問題
[00:09:29.000 --> 00:09:31.000]  就是兩個字,應焚
[00:09:31.000 --> 00:09:33.000]  每樣東西都是應焚的
[00:09:33.000 --> 00:09:35.000]  我應焚
[00:09:35.000 --> 00:09:37.000]  是有這些
[00:09:37.000 --> 00:09:39.000]  我應焚享受這些
[00:09:39.000 --> 00:09:41.000]  我應焚我回到教會
[00:09:41.000 --> 00:09:43.000]  每個人都要跟我說早安
[00:09:43.000 --> 00:09:45.000]  我應焚我要做這個那個
[00:09:45.000 --> 00:09:47.000]  我應焚坐在那裡就有飯
[00:09:47.000 --> 00:09:49.000]  就已經裝好了
[00:09:49.000 --> 00:09:51.000]  我應焚太太在我還沒回來就已經弄好了
[00:09:51.000 --> 00:09:53.000]  我應焚子女什麼的,全部都是應焚的
[00:09:53.000 --> 00:09:55.000]  世界上沒有這麼多應焚的
[00:09:55.000 --> 00:09:57.000]  當你應焚達到的時候
[00:09:57.000 --> 00:09:59.000]  你就怎樣?
[00:09:59.000 --> 00:10:01.000]  人家生氣了,你就不開心了
[00:10:01.000 --> 00:10:03.000]  你試一下將應焚
[00:10:03.000 --> 00:10:05.000]  說成恩典就很不同了
[00:10:05.000 --> 00:10:07.000]  今天我能夠坐在那裡
[00:10:07.000 --> 00:10:09.000]  是上帝的恩典
[00:10:09.000 --> 00:10:11.000]  今天我能夠有飯吃
[00:10:11.000 --> 00:10:13.000]  是上帝的恩典
[00:10:13.000 --> 00:10:15.000]  今天我能夠有湯喝
[00:10:15.000 --> 00:10:17.000]  是上帝的恩典
[00:10:17.000 --> 00:10:19.000]  今天我只能有清茶淡飯
[00:10:19.000 --> 00:10:21.000]  都是上帝的恩典
[00:10:21.000 --> 00:10:23.000]  於是你就開開心心吃那一餐
[00:10:23.000 --> 00:10:25.000]  所以一個人開心不開心
[00:10:25.000 --> 00:10:27.000]  一個人是幸福不幸福
[00:10:27.000 --> 00:10:29.000]  不是在乎你擁有多少
[00:10:29.000 --> 00:10:31.000]  不是在乎你享受多少
[00:10:31.000 --> 00:10:33.000]  不是你住的房子有多大
[00:10:33.000 --> 00:10:35.000]  不是在乎你每個月的收入有多少
[00:10:35.000 --> 00:10:37.000]  不是,是在乎你的心態
[00:10:37.000 --> 00:10:39.000]  你沒有一個感謝的心
[00:10:39.000 --> 00:10:41.000]  你沒有一個欣賞的心
[00:10:41.000 --> 00:10:43.000]  所以我們看過一個故事
[00:10:43.000 --> 00:10:45.000]  這個故事就在越戰的時候
[00:10:45.000 --> 00:10:47.000]  有一個美軍的少校
[00:10:47.000 --> 00:10:49.000]  叫做Harold Kushner
[00:10:49.000 --> 00:10:51.000]  這個Kushner就不是Donald Trump的女婿
[00:10:51.000 --> 00:10:53.000]  這個Kushner就不是Donald Trump的女婿
[00:10:53.000 --> 00:10:55.000]  這個Kushner就不是Donald Trump的女婿
[00:10:55.000 --> 00:10:57.000]  這個Kushner就不是Donald Trump的女婿
[00:10:57.000 --> 00:10:59.000]  不知道有沒有關係
[00:10:59.000 --> 00:11:01.000]  這個Harold Kushner是一個美國空軍少校
[00:11:01.000 --> 00:11:03.000]  這個Harold Kushner是一個美國空軍少校
[00:11:03.000 --> 00:11:05.000]  他在越戰的時候被俘虜
[00:11:05.000 --> 00:11:07.000]  後來出來了
[00:11:07.000 --> 00:11:09.000]  他就寫了一本書
[00:11:09.000 --> 00:11:11.000]  形容他在
[00:11:11.000 --> 00:11:13.000]  在河內的監獄
[00:11:13.000 --> 00:11:15.000]  他們叫希爾頓
[00:11:15.000 --> 00:11:17.000]  其實是監獄,不是酒店
[00:11:17.000 --> 00:11:19.000]  在那裡過了七年
[00:11:19.000 --> 00:11:21.000]  他就說了一個很有趣的故事
[00:11:21.000 --> 00:11:23.000]  他說在俘虜營裡面
[00:11:23.000 --> 00:11:25.000]  有一個身體健碩
[00:11:25.000 --> 00:11:27.000]  非常強壯
[00:11:27.000 --> 00:11:29.000]  一個年輕的海軍陸戰隊
[00:11:29.000 --> 00:11:31.000]  被越共俘虜
[00:11:31.000 --> 00:11:33.000]  被越共俘虜
[00:11:33.000 --> 00:11:35.000]  被拉到集中營
[00:11:35.000 --> 00:11:37.000]  那些越共就抽了出來
[00:11:37.000 --> 00:11:39.000]  就跟他說
[00:11:39.000 --> 00:11:41.000]  只要你跟我們合作
[00:11:41.000 --> 00:11:43.000]  你就會早得到釋放
[00:11:43.000 --> 00:11:45.000]  你就會早得到釋放
[00:11:45.000 --> 00:11:47.000]  於是他就有一個好合作
[00:11:47.000 --> 00:11:49.000]  盡量跟越共打交道
[00:11:49.000 --> 00:11:51.000]  越共稱他們是無犯的戰俘
[00:11:51.000 --> 00:11:53.000]  越共稱他們是無犯的戰俘
[00:11:53.000 --> 00:11:55.000]  過了兩年
[00:11:55.000 --> 00:11:57.000]  他仍然沒有釋放
[00:11:57.000 --> 00:11:59.000]  他發覺是越共欺騙他
[00:11:59.000 --> 00:12:01.000]  他根本是沒有可能得到釋放
[00:12:01.000 --> 00:12:03.000]  他根本是沒有可能得到釋放
[00:12:03.000 --> 00:12:05.000]  於是他一反常態
[00:12:05.000 --> 00:12:07.000]  不吃
[00:12:07.000 --> 00:12:09.000]  不喝
[00:12:09.000 --> 00:12:11.000]  不做工,不求生存
[00:12:11.000 --> 00:12:13.000]  本來一個很健康的人
[00:12:13.000 --> 00:12:15.000]  兩個星期就死了
[00:12:15.000 --> 00:12:19.000]  中國人說這句話很真
[00:12:19.000 --> 00:12:21.000]  哀莫大於心誠
[00:12:21.000 --> 00:12:23.000]  哀莫大於心誠
[00:12:23.000 --> 00:12:25.000]  當一個人放棄了
[00:12:25.000 --> 00:12:27.000]  當一個人放棄了
[00:12:27.000 --> 00:12:29.000]  他什麼希望都沒有
[00:12:29.000 --> 00:12:31.000]  外面發生什麼事
[00:12:31.000 --> 00:12:33.000]  明天如何
[00:12:33.000 --> 00:12:35.000]  沒有人知道
[00:12:35.000 --> 00:12:37.000]  但是一個人的喜樂
[00:12:37.000 --> 00:12:39.000]  幸福
[00:12:39.000 --> 00:12:41.000]  不是在乎外面的環境
[00:12:41.000 --> 00:12:43.000]  不是在乎明天下不下雨
[00:12:43.000 --> 00:12:45.000]  不是在乎明天好天不好天
[00:12:45.000 --> 00:12:47.000]  不是在乎明天的股票多少
[00:12:47.000 --> 00:12:49.000]  不是在乎加不加息
[00:12:49.000 --> 00:12:51.000]  而是在乎你是不是感覺到滿足
[00:12:51.000 --> 00:12:53.000]  而是在乎你是不是感覺到滿足
[00:12:53.000 --> 00:12:55.000]  你感恩的心
[00:12:55.000 --> 00:12:57.000]  你眼裡面所看到的
[00:12:57.000 --> 00:13:01.000]  或者你看不到的
[00:13:01.000 --> 00:13:03.000]  你又想要
[00:13:03.000 --> 00:13:05.000]  眼裡面有的
[00:13:05.000 --> 00:13:07.000]  你又怕失去
[00:13:07.000 --> 00:13:09.000]  你怕那個人多痛苦
[00:13:09.000 --> 00:13:11.000]  但相反來說
[00:13:11.000 --> 00:13:13.000]  如果你懂得凡事借恩
[00:13:13.000 --> 00:13:15.000]  就會很不滿
[00:13:15.000 --> 00:13:17.000]  我想起我們中間有一個弟兄
[00:13:17.000 --> 00:13:21.000]  我那時去他家
[00:13:21.000 --> 00:13:23.000]  帶茶經
[00:13:23.000 --> 00:13:25.000]  我還記得是星期三
[00:13:25.000 --> 00:13:27.000]  科興聖賢經
[00:13:27.000 --> 00:13:29.000]  他信了主
[00:13:29.000 --> 00:13:31.000]  很開心
[00:13:31.000 --> 00:13:33.000]  第二天他打電話給我
[00:13:33.000 --> 00:13:35.000]  收到消息不妥
[00:13:35.000 --> 00:13:37.000]  被人告
[00:13:37.000 --> 00:13:39.000]  他和另一個人做生意
[00:13:39.000 --> 00:13:41.000]  一個人逃亡
[00:13:41.000 --> 00:13:43.000]  但他忘記登報紙
[00:13:43.000 --> 00:13:45.000]  結果那個人告他
[00:13:45.000 --> 00:13:47.000]  說你輸定了
[00:13:47.000 --> 00:13:49.000]  我問他有沒有搞錯
[00:13:49.000 --> 00:13:51.000]  他說我自己信心軟弱
[00:13:51.000 --> 00:13:53.000]  這個信了一天的弟兄
[00:13:53.000 --> 00:13:55.000]  反而比我好得多
[00:13:55.000 --> 00:13:57.000]  幸好我昨天信了主
[00:13:57.000 --> 00:13:59.000]  否則我今天也不知道怎樣過
[00:13:59.000 --> 00:14:01.000]  我突然想想
[00:14:01.000 --> 00:14:03.000]  真的很不同
[00:14:03.000 --> 00:14:05.000]  你想想
[00:14:05.000 --> 00:14:07.000]  心態很重要
[00:14:07.000 --> 00:14:09.000]  如果你懂得凡事借恩
[00:14:09.000 --> 00:14:11.000]  如果你懂得凡事借恩
[00:14:11.000 --> 00:14:13.000]  覺得這是上帝給你的恩典
[00:14:13.000 --> 00:14:15.000]  覺得這是上帝給你的恩典
[00:14:15.000 --> 00:14:17.000]  你會很不同
[00:14:17.000 --> 00:14:19.000]  你會很不同
[00:14:19.000 --> 00:14:21.000]  但問題是我們常常覺得這是應份
[00:14:21.000 --> 00:14:23.000]  不是恩典
[00:14:23.000 --> 00:14:25.000]  詩篇第100篇是一篇很美的詩篇
[00:14:25.000 --> 00:14:27.000]  詩篇第100篇是一篇很美的詩篇
[00:14:27.000 --> 00:14:29.000]  我喜歡這篇詩篇
[00:14:29.000 --> 00:14:31.000]  可以給你很多挑戰
[00:14:31.000 --> 00:14:33.000]  給你很多思想
[00:14:33.000 --> 00:14:35.000]  給你很多啟發
[00:14:35.000 --> 00:14:37.000]  詩篇第100篇
[00:14:37.000 --> 00:14:39.000]  告訴我們要歡呼
[00:14:39.000 --> 00:14:41.000]  要喜樂
[00:14:41.000 --> 00:14:43.000]  要感恩
[00:14:43.000 --> 00:14:45.000]  首先我們看看
[00:14:45.000 --> 00:14:47.000]  為什麼我們要敬拜
[00:14:47.000 --> 00:14:49.000]  一定要感恩
[00:14:49.000 --> 00:14:51.000]  凡事借恩
[00:14:51.000 --> 00:14:53.000]  心態不單是一個選擇
[00:14:53.000 --> 00:14:55.000]  心態反而是一個命令
[00:14:55.000 --> 00:14:57.000]  心態反而是一個命令
[00:14:57.000 --> 00:14:59.000]  心態反而是一個命令
[00:14:59.000 --> 00:15:01.000]  詩篇第100篇就告訴你
[00:15:01.000 --> 00:15:03.000]  詩篇第100篇全部是用命令式
[00:15:03.000 --> 00:15:05.000]  詩篇第100篇全部是用命令式
[00:15:05.000 --> 00:15:07.000]  你們要歡呼
[00:15:07.000 --> 00:15:09.000]  你們要侍奉
[00:15:09.000 --> 00:15:11.000]  你們要歌唱
[00:15:11.000 --> 00:15:13.000]  你們要懂得
[00:15:13.000 --> 00:15:15.000]  全部是命令式
[00:15:15.000 --> 00:15:17.000]  當當當
[00:15:17.000 --> 00:15:19.000]  現在問題在哪裡
[00:15:19.000 --> 00:15:21.000]  很多時候我們以為
[00:15:21.000 --> 00:15:23.000]  牧師你說選擇
[00:15:23.000 --> 00:15:25.000]  我們就選擇
[00:15:25.000 --> 00:15:27.000]  我可以選擇去禮拜堂
[00:15:27.000 --> 00:15:29.000]  我可以選擇睡覺
[00:15:29.000 --> 00:15:31.000]  我原本就選擇
[00:15:31.000 --> 00:15:33.000]  但問題就是
[00:15:33.000 --> 00:15:35.000]  聖經裡面所說
[00:15:35.000 --> 00:15:37.000]  不單止是選擇
[00:15:37.000 --> 00:15:39.000]  聖經更加告訴你
[00:15:39.000 --> 00:15:41.000]  這是一個命令
[00:15:41.000 --> 00:15:43.000]  神起初創造天地
[00:15:43.000 --> 00:15:47.000]  做了亞當夏娃
[00:15:47.000 --> 00:15:49.000]  他有一個選擇
[00:15:49.000 --> 00:15:51.000]  聖經說
[00:15:51.000 --> 00:15:53.000]  上帝對亞當夏娃說
[00:15:53.000 --> 00:15:55.000]  圓中所有樹上的果子
[00:15:55.000 --> 00:15:57.000]  你可以吃
[00:15:57.000 --> 00:15:59.000]  唯獨一棵你不可以吃
[00:15:59.000 --> 00:16:01.000]  那棵禁果
[00:16:01.000 --> 00:16:03.000]  這是不是選擇
[00:16:03.000 --> 00:16:05.000]  是一個選擇
[00:16:05.000 --> 00:16:07.000]  選擇是什麼
[00:16:07.000 --> 00:16:09.000]  你可以吃
[00:16:09.000 --> 00:16:11.000]  你不吃
[00:16:11.000 --> 00:16:13.000]  這是一個選擇
[00:16:13.000 --> 00:16:15.000]  但其實這也不是選擇
[00:16:15.000 --> 00:16:17.000]  因為聖經說明
[00:16:17.000 --> 00:16:19.000]  你吃了禁果的時候
[00:16:19.000 --> 00:16:21.000]  你必死
[00:16:21.000 --> 00:16:23.000]  如果有人跟你說
[00:16:23.000 --> 00:16:25.000]  你上班
[00:16:25.000 --> 00:16:27.000]  你公司在十八樓
[00:16:27.000 --> 00:16:29.000]  老闆說
[00:16:29.000 --> 00:16:31.000]  各位員工
[00:16:31.000 --> 00:16:33.000]  我給你一個選擇
[00:16:33.000 --> 00:16:35.000]  你可以繼續做工
[00:16:35.000 --> 00:16:37.000]  你可以不做工
[00:16:37.000 --> 00:16:39.000]  你可以在十八樓跳樓
[00:16:39.000 --> 00:16:41.000]  你說
[00:16:41.000 --> 00:16:43.000]  這哪是選擇
[00:16:43.000 --> 00:16:45.000]  要不就繼續做工
[00:16:45.000 --> 00:16:47.000]  要不就跳樓死
[00:16:47.000 --> 00:16:49.000]  每個人都知道
[00:16:49.000 --> 00:16:51.000]  一定要繼續做工
[00:16:51.000 --> 00:16:53.000]  聖經就是這樣
[00:16:53.000 --> 00:16:55.000]  有棵禁果在
[00:16:55.000 --> 00:16:57.000]  你可以吃
[00:16:57.000 --> 00:16:59.000]  吃了必死
[00:16:59.000 --> 00:17:01.000]  這是不是一個選擇
