
[00:00:00.000 --> 00:00:04.520]  好 我多謝大家
[00:02:18.160 --> 00:02:20.160]  拿手肘去碰都很累
[00:02:20.160 --> 00:02:22.520]  你試試碰這麼多人都很累
[00:02:22.520 --> 00:02:23.800]  為什麼耶穌要這樣做呢
[00:02:23.800 --> 00:02:26.280]  這個就是謎
[00:02:26.280 --> 00:02:28.000]  是不是他不每一個人去按
[00:02:28.000 --> 00:02:29.080]  就醫不了呢
[00:02:29.080 --> 00:02:30.600]  一定不是
[00:02:30.600 --> 00:02:32.960]  為什麼要每一個人去按呢
[00:02:32.960 --> 00:02:35.440]  你猜到為什麼嗎
[00:02:35.440 --> 00:02:38.880]  就是因為他可能想個人經歷一下
[00:02:38.880 --> 00:02:41.320]  就是說我按過耶穌
[00:02:41.320 --> 00:02:43.040]  可能幾十年後告訴別人
[00:02:43.040 --> 00:02:45.560]  這是他一生最難忘的事
[00:02:45.560 --> 00:02:46.840]  真的
[00:02:46.840 --> 00:02:50.680]  如果你讓一個人特別來見你
[00:02:50.680 --> 00:02:52.680]  你覺得感覺很不尋常
[00:02:52.680 --> 00:02:54.600]  跟他做一個電郵
[00:02:54.600 --> 00:02:56.000]  一千人都是看那一份
[00:02:56.000 --> 00:02:57.320]  他按你而已
[00:02:57.320 --> 00:02:59.240]  你都覺得沒那麼親切
[00:02:59.240 --> 00:03:00.680]  但是逐個碰
[00:03:00.680 --> 00:03:03.040]  反而看到就是
[00:03:03.040 --> 00:03:06.400]  是不分誰比誰重要
[00:03:06.400 --> 00:03:08.400]  你覺不覺得很重要
[00:03:08.400 --> 00:03:10.640]  如果你做大壽就知道了
[00:03:10.640 --> 00:03:11.760]  你跟誰宣錯
[00:03:11.760 --> 00:03:13.320]  隔壁都想很久
[00:03:13.320 --> 00:03:17.720]  那個隔壁桌會不會很不開心
[00:03:17.720 --> 00:03:19.040]  但是每個人坐在你膝蓋
[00:03:19.040 --> 00:03:21.040]  沒可能的 只有十六個
[00:03:21.040 --> 00:03:22.840]  這是很困難的事
[00:03:22.840 --> 00:03:25.320]  所以今天早上我們想一下這個問題
[00:03:25.320 --> 00:03:26.600]  我相信今天坐在這裡
[00:03:26.600 --> 00:03:29.600]  很多都是關心癌症的好朋友
[00:03:29.600 --> 00:03:31.480]  也可能你患了病
[00:03:31.480 --> 00:03:34.240]  很多人現在都不說癌症這個字
[00:03:34.240 --> 00:03:36.800]  就叫做長期病患
[00:03:36.800 --> 00:03:39.040]  也有些人直接說
[00:03:39.040 --> 00:03:43.440]  我只不過是有一些身體的毛病
[00:03:43.440 --> 00:03:45.600]  我勸很多人想癌症是什麼
[00:03:45.600 --> 00:03:49.440]  癌症的人其實有90%以上的時間
[00:03:49.440 --> 00:03:51.440]  跟我們生活是一樣的
[00:03:51.440 --> 00:03:54.600]  你起床看電視
[00:03:54.600 --> 00:03:56.000]  吃早餐
[00:03:56.000 --> 00:03:57.800]  跟別人逛街
[00:03:57.800 --> 00:03:59.560]  甚至睡覺
[00:03:59.560 --> 00:04:00.880]  打機
[00:04:00.880 --> 00:04:02.640]  跟別人唱歌
[00:04:02.640 --> 00:04:04.040]  聽音樂
[00:04:04.040 --> 00:04:06.800]  病不病都是這些內容的
[00:04:06.800 --> 00:04:10.040]  只不過你在12點射了一顆丸子
[00:04:10.040 --> 00:04:11.280]  差那麼多而已
[00:04:11.280 --> 00:04:13.280]  然後一個星期左右
[00:04:13.280 --> 00:04:15.560]  去某處見一見醫生
[00:04:15.560 --> 00:04:17.240]  某處一會而已
[00:04:17.240 --> 00:04:19.240]  然後你回家又洗澡
[00:04:19.240 --> 00:04:20.680]  然後說去哪裡逛逛
[00:04:20.680 --> 00:04:22.880]  其實90%以上
[00:04:22.880 --> 00:04:24.640]  你跟正常人一樣
[00:04:24.640 --> 00:04:27.640]  為什麼要將那幾個百分比的東西放到這麼大
[00:04:27.640 --> 00:04:31.040]  變成100%說我很慘
[00:04:31.040 --> 00:04:34.320]  當然你說我給很多錢看病當然慘
[00:04:34.320 --> 00:04:37.080]  但也有些人拿很多錢去旅行都很慘
[00:04:37.080 --> 00:04:38.800]  有時候想一想
[00:04:38.800 --> 00:04:40.120]  各有各慘
[00:04:40.120 --> 00:04:41.880]  不過也各有各享受
[00:04:41.880 --> 00:04:45.240]  可能你遇到很多很愛你的人在旁邊
[00:04:45.240 --> 00:04:46.800]  今天坐在旁邊
[00:04:46.800 --> 00:04:48.200]  可能他們很多錢
[00:04:48.200 --> 00:04:49.560]  沒有
[00:04:49.560 --> 00:04:51.840]  他旁邊那些是旅行社的人而已
[00:04:51.840 --> 00:04:52.960]  你想一想
[00:04:52.960 --> 00:04:54.160]  不一定那麼不同
[00:04:54.160 --> 00:04:55.880]  不過我今天從四個角度說
[00:04:55.880 --> 00:04:58.240]  這個我自己也有些親身經歷
[00:04:58.240 --> 00:04:59.920]  可能這樣想可能好一點
[00:04:59.920 --> 00:05:04.720]  就是有癌症
[00:05:04.720 --> 00:05:06.840]  一定有第一個感覺跟別人不同
[00:05:06.840 --> 00:05:09.480]  就是覺得不光彩
[00:05:09.480 --> 00:05:11.280]  不光彩
[00:05:11.280 --> 00:05:13.080]  即是你試在巴士上
[00:05:13.080 --> 00:05:14.000]  那些人說
[00:05:14.000 --> 00:05:16.640]  昨天醫生說我患癌症
[00:05:16.640 --> 00:05:19.040]  整車人都看著你
[00:05:19.040 --> 00:05:20.840]  你只要小聲一點
[00:05:20.840 --> 00:05:21.960]  相反如果你說
[00:05:21.960 --> 00:05:25.480]  昨天我兒子考到女X水
[00:05:25.480 --> 00:05:27.000]  你很厲害
[00:05:27.000 --> 00:05:28.760]  那你不怕大聲一點說
[00:05:28.760 --> 00:05:31.520]  就是說有時候不光彩
[00:05:31.520 --> 00:05:33.200]  我做很多工作這些
[00:05:33.200 --> 00:05:35.280]  很多人都小聲說
[00:05:35.280 --> 00:05:38.320]  可不可以在那邊說
[00:05:38.320 --> 00:05:39.560]  這個字不好聽
[00:05:39.560 --> 00:05:40.320]  癌症
[00:05:40.320 --> 00:05:42.840]  就是不光彩
[00:05:42.840 --> 00:05:44.880]  但是這個不光彩影響多久呢
[00:05:44.880 --> 00:05:47.000]  一輩子
[00:05:47.000 --> 00:05:51.200]  但是也有些人擺脫了不光彩
[00:05:51.200 --> 00:05:53.280]  他告訴別人
[00:05:53.280 --> 00:05:55.600]  我這個病
[00:05:55.600 --> 00:05:57.240]  我學到很多東西
[00:05:57.240 --> 00:05:58.280]  怎樣照顧自己
[00:05:58.280 --> 00:06:00.320]  以前我真的不懂
[00:06:00.320 --> 00:06:01.560]  有了病我知道了
[00:06:01.560 --> 00:06:03.720]  我真的漏了很多東西
[00:06:03.720 --> 00:06:06.160]  我現在精了
[00:06:06.160 --> 00:06:07.240]  他用了這個字就是
[00:06:07.240 --> 00:06:08.160]  我學精了
[00:06:08.160 --> 00:06:10.800]  多過用不光彩
[00:06:10.800 --> 00:06:12.640]  你想一想
[00:06:12.640 --> 00:06:14.440]  還有什麼字好一點呢
[00:06:14.440 --> 00:06:17.080]  我三年前開始做護心的時候
[00:06:17.080 --> 00:06:18.640]  我第一個革命
[00:06:18.640 --> 00:06:19.680]  我就說
[00:06:19.680 --> 00:06:23.080]  所有叫癌症病叫做研究生
[00:06:23.080 --> 00:06:24.080]  什麼叫研究生呢
[00:06:24.080 --> 00:06:28.360]  就是你有一個功課給了你
[00:06:28.360 --> 00:06:29.800]  就是研究自己的病
[00:06:29.800 --> 00:06:30.720]  真的
[00:06:30.720 --> 00:06:33.800]  你開始很熟悉那個癌症是什麼特點
[00:06:33.800 --> 00:06:37.040]  因為你自己察覺你自己很多東西不同了
[00:06:37.040 --> 00:06:38.040]  然後怎樣研究呢
[00:06:38.040 --> 00:06:40.840]  就是研究究竟這個病
[00:06:40.840 --> 00:06:42.400]  我怎樣對付它
[00:06:42.400 --> 00:06:45.560]  或者說我找些什麼方法
[00:06:45.560 --> 00:06:46.760]  你一定找的
[00:06:46.760 --> 00:06:48.400]  然後找的人就很熟悉的
[00:06:48.400 --> 00:06:49.880]  熟悉到一個地步
[00:06:49.880 --> 00:06:51.800]  我懷疑如果你病了幾年
[00:06:51.800 --> 00:06:54.160]  你熟悉的醫生也不奇怪
[00:06:54.160 --> 00:06:56.200]  甚至肯定那些姑娘輸給你
[00:06:56.200 --> 00:06:58.000]  慢慢你真的是一個研究生
[00:06:58.000 --> 00:06:59.640]  你說很研究不研究
[00:06:59.640 --> 00:07:01.080]  研究這些東西
[00:07:01.080 --> 00:07:01.840]  不是的
[00:07:01.840 --> 00:07:03.840]  當你研究了這些東西之後
[00:07:03.840 --> 00:07:05.760]  你發現裡面有一個秘密
[00:07:05.760 --> 00:07:07.120]  每一個病都有一個秘密
[00:07:07.120 --> 00:07:08.040]  那個秘密就是
[00:07:08.040 --> 00:07:10.040]  我開始發現到
[00:07:10.040 --> 00:07:11.560]  人生不是
[00:07:11.560 --> 00:07:13.560]  不只是生到病死的
[00:07:13.560 --> 00:07:19.680]  病是比人的智慧高於生老的
[00:07:19.680 --> 00:07:21.400]  死當然沒有智慧
[00:07:21.400 --> 00:07:22.400]  死了什麼都不知道
[00:07:22.400 --> 00:07:24.400]  但是沒有經過病的人
[00:07:24.400 --> 00:07:26.000]  是不會珍惜很多東西的
[00:07:26.000 --> 00:07:27.000]  你試想一下
[00:07:27.000 --> 00:07:28.000]  不會珍惜很多東西的
[00:07:28.000 --> 00:07:31.280]  你可能很快就會珍惜
[00:07:31.280 --> 00:07:33.480]  我還沒有做的
[00:07:33.480 --> 00:07:35.480]  我一定不可以死的
[00:07:35.480 --> 00:07:37.480]  那你一定認真過很多人
[00:07:37.480 --> 00:07:39.880]  所以我說病的人很少懶的
[00:07:39.880 --> 00:07:41.360]  他有些執著的
[00:07:41.360 --> 00:07:43.360]  一精神那天
[00:07:43.360 --> 00:07:44.360]  他就不放過
[00:07:44.360 --> 00:07:45.360]  不精神是不能說的
[00:07:45.360 --> 00:07:47.360]  一精神就說我想去哪裡
[00:07:47.360 --> 00:07:48.360]  我想去什麼
[00:07:48.360 --> 00:07:51.360]  你覺得精神那天是一個很大的福氣
[00:07:51.360 --> 00:07:53.360]  你平時沒有的
[00:07:53.360 --> 00:07:55.360]  平時由年初一到年尾
[00:07:55.360 --> 00:07:57.360]  都是這樣的
[00:07:57.360 --> 00:07:58.360]  但是有病的人不同的
[00:07:58.360 --> 00:07:59.360]  好了
[00:07:59.360 --> 00:08:01.360]  因為這樣我們想一下
[00:08:01.360 --> 00:08:03.360]  其實耶穌說
[00:08:03.360 --> 00:08:05.360]  逐個醫
[00:08:05.360 --> 00:08:06.360]  怎麼解釋這件事呢
[00:08:06.360 --> 00:08:08.360]  原來我們每個人
[00:08:08.360 --> 00:08:09.360]  都發現到
[00:08:09.360 --> 00:08:11.360]  每個人都很普通的
[00:08:11.360 --> 00:08:13.360]  直到有了病
[00:08:13.360 --> 00:08:16.360]  你發現到你是一個很特別的人
[00:08:16.360 --> 00:08:18.360]  這個特別可以很壞的想
[00:08:18.360 --> 00:08:20.360]  又可以很好的想
[00:08:20.360 --> 00:08:21.360]  是不同的
[00:08:21.360 --> 00:08:22.360]  很壞的想就是
[00:08:22.360 --> 00:08:23.360]  又浪費錢
[00:08:23.360 --> 00:08:25.360]  可能還沒命
[00:08:25.360 --> 00:08:27.360]  很壞可以這樣
[00:08:27.360 --> 00:08:28.360]  好那邊是什麼呢
[00:08:28.360 --> 00:08:29.360]  好那邊就是
[00:08:29.360 --> 00:08:31.360]  有了這個病
[00:08:31.360 --> 00:08:32.360]  我開始發現到
[00:08:32.360 --> 00:08:34.360]  我有要求對生活
[00:08:34.360 --> 00:08:35.360]  我有要求
[00:08:35.360 --> 00:08:37.360]  譬如說我多久
[00:08:37.360 --> 00:08:39.360]  這個範圍
[00:08:39.360 --> 00:08:41.360]  我想做錯什麼
[00:08:41.360 --> 00:08:43.360]  我覺得我兒女有什麼不好
[00:08:43.360 --> 00:08:45.360]  我想找人教教他
[00:08:45.360 --> 00:08:46.360]  你有要求
[00:08:46.360 --> 00:08:48.360]  你不要說等第二天才這樣
[00:08:48.360 --> 00:08:51.360]  病人是沒有等第二天才這回事的
[00:08:51.360 --> 00:08:53.360]  怎麼知道等不等到
[00:08:53.360 --> 00:08:54.360]  我們普通人
[00:08:54.360 --> 00:08:56.360]  是一定等第二天才的
[00:08:56.360 --> 00:08:58.360]  你發現到有病人
[00:08:58.360 --> 00:08:59.360]  是不會等第二天才的
[00:08:59.360 --> 00:09:00.360]  這種感覺
[00:09:00.360 --> 00:09:04.360]  是令你過一個質素高很多的生活
[00:09:04.360 --> 00:09:06.360]  質素高很多
[00:09:06.360 --> 00:09:07.360]  如果你等第二天才
[00:09:07.360 --> 00:09:09.360]  老實說很多人都過了時
[00:09:09.360 --> 00:09:10.360]  都等不等到一把了
[00:09:10.360 --> 00:09:12.360]  但病人真的不是
[00:09:12.360 --> 00:09:14.360]  你喜歡質素低
[00:09:14.360 --> 00:09:16.360]  還是質素高呢
[00:09:16.360 --> 00:09:18.360]  你說不過我不喜歡病
[00:09:18.360 --> 00:09:20.360]  那你找人來換都可以
[00:09:20.360 --> 00:09:22.360]  但老實說
[00:09:22.360 --> 00:09:24.360]  很多沒病的人是不會珍惜生命的
[00:09:24.360 --> 00:09:26.360]  如果你不信我
[00:09:26.360 --> 00:09:27.360]  我馬上回答你
[00:09:27.360 --> 00:09:28.360]  有幾個人自殺
[00:09:28.360 --> 00:09:29.360]  他們沒病的
[00:09:29.360 --> 00:09:31.360]  但他不會珍惜生命
[00:09:31.360 --> 00:09:32.360]  他不懂的
[00:09:32.360 --> 00:09:34.360]  多想想
[00:09:34.360 --> 00:09:35.360]  不行了
[00:09:35.360 --> 00:09:36.360]  我現在開始有要求
[00:09:36.360 --> 00:09:38.360]  一說這句話就厲害了
[00:09:38.360 --> 00:09:40.360]  你有要求
[00:09:40.360 --> 00:09:42.360]  有要求的人是很光彩的
[00:09:42.360 --> 00:09:44.360]  因為他有目標
[00:09:44.360 --> 00:09:45.360]  他說我想怎樣
[00:09:45.360 --> 00:09:47.360]  我記得我太太死之前
[00:09:47.360 --> 00:09:49.360]  她患了胰臟癌
[00:09:49.360 --> 00:09:50.360]  兩年
[00:09:50.360 --> 00:09:52.360]  她的要求真的高到
[00:09:52.360 --> 00:09:53.360]  我也嚇了一跳
[00:09:53.360 --> 00:09:55.360]  她排前面那幾行
[00:09:55.360 --> 00:09:58.360]  是我勉強奉陪的
[00:09:58.360 --> 00:10:00.360]  她要收養兩個小孩
[00:10:01.360 --> 00:10:03.360]  不容易
[00:10:03.360 --> 00:10:05.360]  生癌收養兩個小孩
[00:10:05.360 --> 00:10:06.360]  來我家住
[00:10:06.360 --> 00:10:08.360]  因為我想做一次媽媽
[00:10:08.360 --> 00:10:10.360]  我想做一次媽媽
[00:10:10.360 --> 00:10:12.360]  但我想做一次
[00:10:12.360 --> 00:10:14.360]  跟你一起合作
[00:10:14.360 --> 00:10:16.360]  於是她要求什麼呢
[00:10:16.360 --> 00:10:18.360]  她說我想收養兩個很難教的小孩
[00:10:18.360 --> 00:10:20.360]  這下難搞了
[00:10:20.360 --> 00:10:23.360]  於是我們收養了兩個都是考尾幾的
[00:10:23.360 --> 00:10:25.360]  男孩子
[00:10:25.360 --> 00:10:27.360]  還是最難教的11歲
[00:10:27.360 --> 00:10:28.360]  哇 厲害
[00:10:28.360 --> 00:10:30.360]  我很佩服我這個太太
[00:10:30.360 --> 00:10:31.360]  專門作弄我
[00:10:31.360 --> 00:10:33.360]  她說你是心理學家
[00:10:33.360 --> 00:10:34.360]  我是護士
[00:10:34.360 --> 00:10:35.360]  我懂得給他營養
[00:10:35.360 --> 00:10:36.360]  你懂得教
[00:10:36.360 --> 00:10:38.360]  我說我寧願給他營養
[00:10:38.360 --> 00:10:40.360]  教很勾血
[00:10:40.360 --> 00:10:42.360]  我們半年內
[00:10:42.360 --> 00:10:44.360]  66名考到第二名
[00:10:44.360 --> 00:10:46.360]  真的很厲害
[00:10:46.360 --> 00:10:47.360]  真的很厲害
[00:10:47.360 --> 00:10:48.360]  這個多謝上帝
[00:10:48.360 --> 00:10:50.360]  為什麼呢
[00:10:50.360 --> 00:10:52.360]  他讓我看到當我有要求
[00:10:52.360 --> 00:10:54.360]  很多事情真的不同了很多
[00:10:54.360 --> 00:10:56.360]  以前我們所謂的努力
[00:10:56.360 --> 00:10:58.360]  其實是小事的努力
[00:10:58.360 --> 00:10:59.360]  說說而已
[00:10:59.360 --> 00:11:00.360]  這次是真的
[00:11:00.360 --> 00:11:02.360]  我都不知道有多耐命
[00:11:02.360 --> 00:11:06.360]  今天我真的明白了
[00:11:06.360 --> 00:11:08.360]  然後她要求
[00:11:08.360 --> 00:11:10.360]  難度更高
[00:11:10.360 --> 00:11:13.360]  她說我要求打乒乓球和羽毛球
[00:11:13.360 --> 00:11:15.360]  有中國國家隊的水準
[00:11:15.360 --> 00:11:17.360]  你做夢不要這麼早
[00:11:17.360 --> 00:11:19.360]  中國國家隊的水準
[00:11:19.360 --> 00:11:20.360]  我太太真的很厲害
[00:11:20.360 --> 00:11:22.360]  於是她找了一個國家隊的教練
[00:11:22.360 --> 00:11:24.360]  教她乒乓球
[00:11:24.360 --> 00:11:25.360]  用一個發球機
[00:11:25.360 --> 00:11:26.360]  計算一下
[00:11:26.360 --> 00:11:27.360]  一下就五毛錢
[00:11:27.360 --> 00:11:28.360]  這樣
[00:11:28.360 --> 00:11:30.360]  肉都赤了
[00:11:30.360 --> 00:11:32.360]  為什麼她這麼傻
[00:11:32.360 --> 00:11:33.360]  要打乒乓球打成這樣呢
[00:11:33.360 --> 00:11:34.360]  因為
[00:11:34.360 --> 00:11:35.360]  因為原因
[00:11:35.360 --> 00:11:36.360]  是好的原因
[00:11:36.360 --> 00:11:38.360]  因為她想鼓勵我媽
[00:11:38.360 --> 00:11:40.360]  因為我媽是老人之外
[00:11:40.360 --> 00:11:43.360]  我媽是以前喜歡打乒乓球的
[00:11:43.360 --> 00:11:45.360]  就因為這樣
[00:11:45.360 --> 00:11:46.360]  我看她的技術
[00:11:46.360 --> 00:11:47.360]  的確是國家隊的
[00:11:47.360 --> 00:11:49.360]  是每次都打借我媽的板
[00:11:49.360 --> 00:11:51.360]  反彈回來贏她
[00:11:51.360 --> 00:11:53.360]  出千的
[00:11:53.360 --> 00:11:55.360]  她一個打得出神入化的
[00:11:55.360 --> 00:11:57.360]  這個媳婦真厲害
[00:11:57.360 --> 00:11:59.360]  又和我媽打乒乓球一樣
[00:11:59.360 --> 00:12:01.360]  一下子打下去
[00:12:01.360 --> 00:12:03.360]  我媽一擋就贏了
[00:12:03.360 --> 00:12:04.360]  我媽每次都很高興
[00:12:04.360 --> 00:12:05.360]  不教我打你
[00:12:05.360 --> 00:12:07.360]  我媽就很高興
[00:12:07.360 --> 00:12:09.360]  所以我媽去年死的時候
[00:12:09.360 --> 00:12:11.360]  醫生說很難得
[00:12:11.360 --> 00:12:13.360]  婆婆12年退化症
[00:12:13.360 --> 00:12:15.360]  沒有退化很多
[00:12:15.360 --> 00:12:16.360]  很少
[00:12:16.360 --> 00:12:19.360]  原因是我媽非常有幸福感覺
[00:12:19.360 --> 00:12:21.360]  因為覺得自己是球王
[00:12:21.360 --> 00:12:23.360]  她還生醫生氣
[00:12:23.360 --> 00:12:24.360]  有空一起打
[00:12:24.360 --> 00:12:25.360]  不過你打不過
[00:12:25.360 --> 00:12:27.360]  律師看著我
[00:12:27.360 --> 00:12:29.360]  真的假的
[00:12:29.360 --> 00:12:31.360]  你當是吧
[00:12:31.360 --> 00:12:33.360]  因為她一直以為她媳婦
[00:12:33.360 --> 00:12:34.360]  打不過她
[00:12:34.360 --> 00:12:36.360]  你會想想
[00:12:36.360 --> 00:12:38.360]  當你要求高了
[00:12:38.360 --> 00:12:39.360]  這件事發生什麼事呢
[00:12:39.360 --> 00:12:41.360]  就是上帝會介入
[00:12:41.360 --> 00:12:43.360]  介入什麼呢
[00:12:43.360 --> 00:12:45.360]  祂想幫你承傳一些東西
[00:12:45.360 --> 00:12:46.360]  是什麼呢
[00:12:46.360 --> 00:12:48.360]  是未善的東西
[00:12:48.360 --> 00:12:49.360]  那不是騙人的東西
[00:12:49.360 --> 00:12:51.360]  當一個媳婦
[00:12:51.360 --> 00:12:53.360]  很想服侍她奶奶
[00:12:53.360 --> 00:12:55.360]  做到她最後的日子的時候
[00:12:55.360 --> 00:12:57.360]  上帝承傳她
[00:12:57.360 --> 00:12:58.360]  於是她打乒乓球
[00:12:58.360 --> 00:12:59.360]  打完之後打得很好
[00:12:59.360 --> 00:13:01.360]  當然第三個要求
[00:13:01.360 --> 00:13:04.360]  是難得醫生都不敢答應的
[00:13:04.360 --> 00:13:06.360]  就是我太太說
[00:13:06.360 --> 00:13:09.360]  她想繼續游泳
[00:13:09.360 --> 00:13:11.360]  保持肺功能
[00:13:11.360 --> 00:13:14.360]  是沒有癌症一樣
[00:13:14.360 --> 00:13:16.360]  醫生呆了
[00:13:16.360 --> 00:13:18.360]  看著我太太說
[00:13:18.360 --> 00:13:20.360]  她好像有二臟癌
[00:13:20.360 --> 00:13:22.360]  還是沒得救了
[00:13:22.360 --> 00:13:24.360]  游泳擴散了全身
[00:13:24.360 --> 00:13:26.360]  我太太說我真的很喜歡游泳
[00:13:26.360 --> 00:13:28.360]  因為我太太以前是被訓練游泳的
[00:13:28.360 --> 00:13:30.360]  我太太說我最喜歡游
[00:13:30.360 --> 00:13:32.360]  背泳數天空的鷹
[00:13:32.360 --> 00:13:34.360]  有些鷹飛過
[00:13:34.360 --> 00:13:37.360]  我太太臨死前三天
[00:13:37.360 --> 00:13:39.360]  游泳的能力
[00:13:39.360 --> 00:13:41.360]  都是30糖
[00:13:41.360 --> 00:13:43.360]  你會想想
[00:13:43.360 --> 00:13:45.360]  這個承傳很可怕
[00:13:45.360 --> 00:13:47.360]  因為我們在會所裡
[00:13:47.360 --> 00:13:49.360]  那個救生員
[00:13:49.360 --> 00:13:51.360]  一直以為我是肺癌
[00:13:51.360 --> 00:13:54.360]  因為我陪她游到第六次
[00:13:54.360 --> 00:13:57.360]  我就說你慢慢游吧
[00:13:57.360 --> 00:14:00.360]  我太太一定是30糖才上來
[00:14:00.360 --> 00:14:01.360]  我太太死後
[00:14:01.360 --> 00:14:03.360]  反而是我第一次游30糖
[00:14:03.360 --> 00:14:05.360]  是我第一次
[00:14:05.360 --> 00:14:06.360]  我想告訴你
[00:14:06.360 --> 00:14:07.360]  我不是嚇你
[00:14:07.360 --> 00:14:09.360]  我都想這樣
[00:14:09.360 --> 00:14:10.360]  不是每個人都可以
[00:14:10.360 --> 00:14:11.360]  不過記住
[00:14:11.360 --> 00:14:12.360]  第一件事
[00:14:12.360 --> 00:14:14.360]  光彩是在乎
[00:14:14.360 --> 00:14:16.360]  你願不願意將你的生命
[00:14:16.360 --> 00:14:17.360]  交給上帝
[00:14:17.360 --> 00:14:19.360]  人的光彩有限
[00:14:19.360 --> 00:14:21.360]  你能幹到盡都是年輕人
[00:14:21.360 --> 00:14:23.360]  當你沒氣沒力
[00:14:23.360 --> 00:14:24.360]  不用生病
[00:14:24.360 --> 00:14:26.360]  你的光彩已經全跌了
[00:14:26.360 --> 00:14:27.360]  不用生病
[00:14:27.360 --> 00:14:28.360]  有些人未老先衰
[00:14:28.360 --> 00:14:30.360]  十歲都沒有光彩
[00:14:30.360 --> 00:14:31.360]  搭什麼都要搭電梯
[00:14:31.360 --> 00:14:32.360]  走很多樓梯
[00:14:32.360 --> 00:14:35.360]  想一想光彩是什麼呢
[00:14:35.360 --> 00:14:38.360]  你想想耶穌的光彩
[00:14:38.360 --> 00:14:41.360]  祂對著所有的病人
[00:14:41.360 --> 00:14:43.360]  那些人進去
[00:14:43.360 --> 00:14:45.360]  是將他的信心拿出來
[00:14:45.360 --> 00:14:47.360]  我覺得
[00:14:47.360 --> 00:14:49.360]  我們不容易做這班病人
[00:14:49.360 --> 00:14:51.360]  第一問題是
[00:14:51.360 --> 00:14:53.360]  這麼多人等多久
[00:14:53.360 --> 00:14:55.360]  很多人都覺得
[00:14:55.360 --> 00:14:57.360]  等多久已經不想等
[00:14:57.360 --> 00:14:59.360]  我寧願慢慢康復回家
[00:14:59.360 --> 00:15:00.360]  這麼多人
[00:15:00.360 --> 00:15:01.360]  第二是
[00:15:01.360 --> 00:15:03.360]  一個人行不行
[00:15:03.360 --> 00:15:05.360]  沒有護士
[00:15:05.360 --> 00:15:07.360]  他會嫌三嫌四
[00:15:07.360 --> 00:15:09.360]  我們一定會想很多限制
[00:15:09.360 --> 00:15:11.360]  馬上想起限制
