
[00:00:00.000 --> 00:00:06.560]  在世界上我想沒有一個是完全人
[00:02:07.200 --> 00:02:09.280]  我們可能有自卑、自議
[00:02:09.280 --> 00:02:12.400]  我們脾氣不好、過度敏感
[00:02:12.400 --> 00:02:15.840]  很多是不合神心意的地方
[00:02:15.840 --> 00:02:17.840]  可能是一些小瑕疵
[00:02:17.840 --> 00:02:19.360]  是小問題
[00:02:19.360 --> 00:02:26.160]  但是長久以來就是這樣流失了神的恩典
[00:02:26.160 --> 00:02:30.800]  其實所有這些破口都是和我們自我有關
[00:02:30.800 --> 00:02:35.600]  當我們強調自己過於強調神
[00:02:35.600 --> 00:02:39.760]  當我們看自己和縱容自己的時候
[00:02:39.760 --> 00:02:45.600]  我們就會失衡
[00:02:45.600 --> 00:02:51.360]  如果我們的破口不是因為耶穌基督的救贖可以彌補
[00:02:51.360 --> 00:02:56.240]  不是因為聖靈的能力將我們掩蓋
[00:02:56.240 --> 00:03:01.840]  我們沒有辦法在神的面前繼續有效地侍奉祂
[00:03:01.840 --> 00:03:04.080]  哈該的時代
[00:03:04.080 --> 00:03:05.680]  他們的破口是什麼呢?
[00:03:05.680 --> 00:03:09.920]  他們為了自己的家能夠住得好
[00:03:09.920 --> 00:03:12.960]  成為天花板的房屋
[00:03:12.960 --> 00:03:16.400]  他們沒有紀念神的聖殿
[00:03:16.400 --> 00:03:18.720]  所以聖經告訴我們
[00:03:18.720 --> 00:03:21.760]  他們將宮前放在破漏的廊中
[00:03:21.760 --> 00:03:23.920]  這個就是破口了
[00:03:23.920 --> 00:03:25.680]  耶利米亞的時代
[00:03:25.680 --> 00:03:29.360]  我們看到他們對聖殿的冷漠
[00:03:29.360 --> 00:03:32.880]  然後他們犯罪利器神
[00:03:32.880 --> 00:03:36.000]  所以耶利米亞他形容百姓是什麼呢?
[00:03:36.000 --> 00:03:37.920]  他說我的百姓做了兩件惡事
[00:03:37.920 --> 00:03:40.480]  就是利器我這個活水的泉源
[00:03:40.480 --> 00:03:45.440]  為自己作出破裂不能存水的池子
[00:03:45.440 --> 00:03:48.320]  這個就是破口了
[00:03:48.320 --> 00:03:53.440]  今天我要和大家一起去講摩西的生平
[00:03:53.440 --> 00:03:57.280]  摩西他的生平有沒有破口呢?
[00:03:57.280 --> 00:03:59.040]  有一個破口
[00:03:59.040 --> 00:04:04.240]  其實聖經整體對摩西的評價都是很高的
[00:04:04.240 --> 00:04:06.960]  文素記第十二章第七節說
[00:04:06.960 --> 00:04:13.840]  摩西為人極其謙和勝過世上的眾人
[00:04:13.840 --> 00:04:16.560]  然後第十二章第七節說
[00:04:16.560 --> 00:04:20.160]  摩西在神的全家都是尊重的
[00:04:20.160 --> 00:04:26.400]  而這種極度的表揚在聖經裏面很少見
[00:04:26.400 --> 00:04:30.160]  但是你不要看這個極度的表揚
[00:04:30.160 --> 00:04:33.920]  在這個表揚的後面他的下面
[00:04:33.920 --> 00:04:37.760]  摩西他生命裏面有一個破口
[00:04:37.760 --> 00:04:41.200]  也可以說是他生命的盲點
[00:04:41.200 --> 00:04:46.720]  生命的污點而帶來他生命的一個黑點
[00:04:46.720 --> 00:04:50.080]  他不能進入迦南
[00:04:50.080 --> 00:04:55.280]  我們講上位、到位、侍奉全方位
[00:04:55.280 --> 00:04:57.520]  我們前晚講了第一講
[00:04:57.520 --> 00:05:00.000]  就是怎樣上位和到位
[00:05:00.000 --> 00:05:02.960]  我們要承擔使命
[00:05:02.960 --> 00:05:06.320]  我們第二晚講在位和排位
[00:05:06.320 --> 00:05:08.720]  怎樣來建立團隊
[00:05:08.720 --> 00:05:12.000]  記得我們講有兩種的童工
[00:05:12.000 --> 00:05:15.760]  一種是行政的童工專門和你工作
[00:05:15.760 --> 00:05:19.760]  但是這個世界不只是工作
[00:05:19.760 --> 00:05:23.600]  我們心靈裏面有很多的痛苦、委屈
[00:05:23.600 --> 00:05:25.440]  我們很多的感受
[00:05:25.440 --> 00:05:29.920]  我們需要有另外一種就是祈禱的夥伴
[00:05:29.920 --> 00:05:37.840]  屬靈的夥伴和我們分擔我們裏面的一些靈裏面的重擔
[00:05:37.840 --> 00:05:43.280]  今日我要和大家講的就是脫位和失位
[00:05:43.280 --> 00:05:46.160]  領袖最怕的是甚麼呢?
[00:05:46.160 --> 00:05:49.840]  就是不知不覺之間我們失去了神的喜悅
[00:05:49.840 --> 00:05:54.880]  不知不覺之間我們在這個位上失去了那個效果
[00:05:54.880 --> 00:05:59.680]  以致神將他的喜悅從我們身上拿走了
[00:05:59.680 --> 00:06:10.400]  而摩西他一次的失誤就帶來了這一樣神的喜悅從他身上拿走
[00:06:10.400 --> 00:06:12.640]  摩西為甚麼不能夠進加拿大呢?
[00:06:12.640 --> 00:06:15.840]  大家都知道摩西不能進加拿大
[00:06:15.840 --> 00:06:18.880]  摩西為甚麼不能進加拿大呢?
[00:06:18.880 --> 00:06:23.200]  因為他沒有護照
[00:06:23.200 --> 00:06:26.320]  他沒有護照沒有簽證
[00:06:26.320 --> 00:06:30.240]  誰簽證給他呢?
[00:06:30.240 --> 00:06:31.600]  神
[00:06:31.600 --> 00:06:36.960]  其實在當時如果要從約旦河東過到約旦河西
[00:06:36.960 --> 00:06:38.800]  不用簽證
[00:06:38.800 --> 00:06:41.040]  現在我們從約旦進去以色列
[00:06:41.040 --> 00:06:44.640]  我們要簽證我們要護照
[00:06:44.640 --> 00:06:47.760]  而基本上有三個關口
[00:06:47.760 --> 00:06:52.400]  我們經常從一個叫Alanby Bridge這樣過去
[00:06:52.400 --> 00:06:54.240]  然後過去就是耶利哥
[00:06:54.240 --> 00:06:57.920]  這個就是中間的關口
[00:06:57.920 --> 00:07:02.480]  然後北邊有一個一過去就是白山
[00:07:02.480 --> 00:07:09.360]  然後再最下面有一個就從約旦過去以色列
[00:07:09.360 --> 00:07:18.320]  有一次我帶團在尼泊爾山看完之後我們就去吃飯
[00:07:18.320 --> 00:07:20.320]  那天早上我和大家說了
[00:07:20.320 --> 00:07:23.840]  大家要帶好你們的護照
[00:07:23.840 --> 00:07:26.400]  然後手上一定要有護照
[00:07:26.400 --> 00:07:30.960]  因為我們今天要從約旦過去以色列
[00:07:30.960 --> 00:07:35.280]  吃飯的時候有個姐妹就走來和我說
[00:07:35.280 --> 00:07:39.040]  賴牧師我的護照不知道去了哪裡
[00:07:39.040 --> 00:07:41.520]  我說你護照不知道去了哪裡
[00:07:41.520 --> 00:07:45.600]  你想一下你今早收拾東西的時候
[00:07:45.600 --> 00:07:48.720]  你的護照到底放在哪裡呢?
[00:07:48.720 --> 00:07:51.200]  他想了想一下
[00:07:51.200 --> 00:07:55.040]  可能我今早清理我的手袋的時候
[00:07:55.040 --> 00:07:59.360]  就將整個手袋的東西都放在垃圾箱裡
[00:07:59.360 --> 00:08:04.240]  然後就從垃圾箱裡拿回我要的東西
[00:08:04.240 --> 00:08:09.200]  因為他在約旦買了一個沙瓶
[00:08:09.200 --> 00:08:15.200]  裡面有沙然後有些字有些圖案
[00:08:15.200 --> 00:08:18.960]  他就不小心就打破了整個手袋都是沙
[00:08:18.960 --> 00:08:21.520]  就倒在垃圾箱裡
[00:08:21.520 --> 00:08:22.960]  然後就收拾收拾收拾
[00:08:22.960 --> 00:08:26.400]  就撿漏了護照
[00:08:26.400 --> 00:08:28.640]  你說多慘啊
[00:08:28.640 --> 00:08:31.280]  一會兒吃完飯就要過關了
[00:08:31.280 --> 00:08:33.920]  我們就馬上打電話給旅館
[00:08:33.920 --> 00:08:36.800]  就說麻煩你在哪個房間
[00:08:36.800 --> 00:08:41.920]  就問一下收拾的那個女工
[00:08:41.920 --> 00:08:44.240]  有沒有看到護照
[00:08:44.240 --> 00:08:46.720]  後來他真的發現有
[00:08:46.720 --> 00:08:51.040]  然後就飛車趕到那個關口
[00:08:51.040 --> 00:08:53.360]  要護照
[00:08:53.360 --> 00:08:56.000]  以前不需要護照
[00:08:56.000 --> 00:08:58.080]  以前不需要簽證
[00:08:58.080 --> 00:09:00.560]  你就可以這樣過去了
[00:09:00.560 --> 00:09:03.760]  所以以色列民他們這樣好好的過去
[00:09:03.760 --> 00:09:06.240]  他們不需要過什麼關口
[00:09:06.240 --> 00:09:12.000]  但是這個護照就是代表了什麼呢?
[00:09:12.000 --> 00:09:16.160]  就是神的喜悅
[00:09:16.160 --> 00:09:20.400]  這個護照就是神的含恩神的允許
[00:09:20.400 --> 00:09:23.200]  而摩西沒有了神的喜悅
[00:09:23.200 --> 00:09:24.800]  沒有了神的允許
[00:09:24.800 --> 00:09:28.480]  神就沒有在他的生命裡丟了一個人
[00:09:28.480 --> 00:09:33.520]  所以他不可以入迦南
[00:09:33.520 --> 00:09:39.600]  大家有沒有覺得有時候會為摩西有些抱打不平
[00:09:39.600 --> 00:09:42.640]  他一生在耶和華的家裡盡忠
[00:09:42.640 --> 00:09:44.880]  他一生就是謙和
[00:09:44.880 --> 00:09:47.760]  他很少發脾氣
[00:09:47.760 --> 00:09:53.040]  而其實他這次發脾氣可能是那些人惹他的
[00:09:53.040 --> 00:09:58.160]  所以怪罪全部都不可以入迦南才對
[00:09:58.160 --> 00:10:01.520]  但是神就和摩西說
[00:10:01.520 --> 00:10:04.560]  你在湧水之地沒有尊我的名為聖
[00:10:04.560 --> 00:10:07.600]  所以你不可以入迦南
[00:10:07.600 --> 00:10:11.600]  有時候我們會從人的角度說
[00:10:11.600 --> 00:10:16.720]  我們覺得神對摩西的懲罰真的太大
[00:10:16.720 --> 00:10:18.560]  他走了這麼久
[00:10:18.560 --> 00:10:21.120]  帶了以色列民這麼久
[00:10:21.120 --> 00:10:24.960]  沒有功都有勞
[00:10:24.960 --> 00:10:26.560]  就是其差一著
[00:10:26.560 --> 00:10:28.800]  就是功虧一簣就入不了迦南
[00:10:28.800 --> 00:10:33.920]  你說真是很無奈
[00:10:33.920 --> 00:10:35.680]  而且很痛苦
[00:10:35.680 --> 00:10:38.160]  所以如果你是摩西的粉絲
[00:10:38.160 --> 00:10:43.280]  你就可能要拿著牌子向神示威
[00:10:43.280 --> 00:10:46.640]  然後就說神為什麼你這麼不公平
[00:10:46.640 --> 00:10:48.640]  那不知道你去哪裡示威
[00:10:48.640 --> 00:10:52.880]  因為神沒有辦公室在這個地方
[00:10:52.880 --> 00:10:57.280]  但很多時候我們心裡就有一種反應
[00:10:57.280 --> 00:10:58.800]  這種反應
[00:10:58.800 --> 00:11:02.960]  今天我們要來看看到底摩西做了些什麼
[00:11:02.960 --> 00:11:08.400]  摩西他的生命的缺失的前因和後果
[00:11:08.400 --> 00:11:12.560]  其實我們今天的主題就是什麼呢?
[00:11:12.560 --> 00:11:14.160]  我們今天的主題就是
[00:11:14.160 --> 00:11:21.120]  要明白為什麼摩西拿不到神的簽證
[00:11:21.120 --> 00:11:22.480]  我們的主題就是
[00:11:22.480 --> 00:11:25.360]  為什麼摩西他拿不到神的簽證
[00:11:25.360 --> 00:11:28.800]  入不了迦南美地
[00:11:28.800 --> 00:11:32.640]  我們一起來看文素記第20章
[00:11:32.640 --> 00:11:36.480]  先看第1到第5節
[00:11:36.480 --> 00:11:40.560]  正月間以色列傳會眾到了沉的曠野
[00:11:40.560 --> 00:11:42.480]  就住在迦底斯
[00:11:42.480 --> 00:11:46.080]  米利安死在那裡就葬在那裡
[00:11:46.080 --> 00:11:50.240]  會眾沒有水喝就聚集攻擊摩西亞倫
[00:11:50.240 --> 00:11:52.640]  百姓向摩西爭鬧說
[00:11:52.640 --> 00:11:55.840]  我們弟兄曾死在耶華面前
[00:11:55.840 --> 00:11:58.640]  我們恨不得與他們同死
[00:11:58.640 --> 00:12:02.800]  你們為何把耶華的會眾領到這曠野
[00:12:02.800 --> 00:12:10.400]  使我們和生畜死在這裡呢?
[00:12:10.400 --> 00:12:13.040]  你們為何逼著我們出埃及
[00:12:13.040 --> 00:12:15.280]  領我們到這壞地方
[00:12:15.280 --> 00:12:16.960]  這地方不好殺種
[00:12:16.960 --> 00:12:21.120]  也沒有無花果樹、葡萄樹、石榴樹
[00:12:21.120 --> 00:12:25.520]  又沒有水海
[00:12:25.520 --> 00:12:30.320]  其實文素記第20章是令人很心酸的一章
[00:12:30.320 --> 00:12:33.840]  因為我們說以色列人的三巨頭
[00:12:33.840 --> 00:12:37.120]  就是摩西亞倫·米利安
[00:12:37.120 --> 00:12:39.040]  就在20章的開始
[00:12:39.040 --> 00:12:41.920]  米利安就死了
[00:12:41.920 --> 00:12:44.720]  米利安離開了這個世界
[00:12:44.720 --> 00:12:48.560]  摩西他痛失了自己的親姐姐
[00:12:48.560 --> 00:12:53.440]  20章下面就是摩西的黑點
[00:12:53.440 --> 00:12:56.640]  他生命的缺失的地方
[00:12:56.640 --> 00:12:58.240]  會不會他生命的缺失
[00:12:58.240 --> 00:13:00.240]  和他姐姐離開世界
[00:13:00.240 --> 00:13:02.160]  而他情緒有些不穩定
[00:13:02.160 --> 00:13:04.960]  以致他做了這樣的一件傻事呢?
[00:13:04.960 --> 00:13:06.640]  有沒有可能呢?
[00:13:06.640 --> 00:13:07.920]  有
[00:13:07.920 --> 00:13:09.440]  不過沒有人知道
[00:13:09.440 --> 00:13:12.000]  到底摩西的心靈世界是怎樣
[00:13:12.000 --> 00:13:13.280]  沒有人知道
[00:13:13.280 --> 00:13:14.480]  但有沒有可能呢?
[00:13:14.480 --> 00:13:15.120]  有可能
[00:13:15.120 --> 00:13:18.640]  因為米利安對於摩西來說
[00:13:18.640 --> 00:13:24.160]  米利安在摩西的生命裏面有非常大的恩情
[00:13:24.160 --> 00:13:25.040]  記不記得
[00:13:25.040 --> 00:13:28.160]  摩西的命都是他撿回來的
[00:13:28.160 --> 00:13:29.680]  都是他撿回來的
[00:13:29.680 --> 00:13:32.880]  這個姐姐在他從小的時候
[00:13:32.880 --> 00:13:34.800]  和他一起成長
[00:13:34.800 --> 00:13:38.720]  甚至很可能是帶著他一起成長
[00:13:38.720 --> 00:13:44.160]  現在他痛失了這個親姐姐
[00:13:44.160 --> 00:13:47.120]  在領導層上面有一個缺失
[00:13:47.120 --> 00:13:49.680]  而在摩西的心靈上面
[00:13:49.680 --> 00:13:53.120]  我想都是同樣有一個缺失
[00:13:53.120 --> 00:13:59.520]  這個缺陷就開始在第20章
[00:13:59.520 --> 00:14:02.480]  而第20章就加上什麼呢?
[00:14:02.480 --> 00:14:05.760]  加上缺水
[00:14:05.760 --> 00:14:07.600]  沒有水喝
[00:14:07.600 --> 00:14:09.520]  然後再加上什麼呢?
[00:14:09.520 --> 00:14:14.000]  就是埋怨慣的這班人
[00:14:14.000 --> 00:14:18.480]  就又開始在這個時候埋怨
[00:14:18.480 --> 00:14:20.880]  他們控訴摩西
[00:14:20.880 --> 00:14:23.280]  他們大興問罪之師
[00:14:23.280 --> 00:14:26.560]  他們話語裏面就是說
[00:14:26.560 --> 00:14:28.720]  摩西不懂得做領袖
[00:14:28.720 --> 00:14:33.360]  摩西和亞倫為什麼帶領他們
[00:14:33.360 --> 00:14:35.920]  來到一個可怕的死地
[00:14:35.920 --> 00:14:41.200]  為什麼帶領他們離開了埃及這個豐富的福地
[00:14:41.200 --> 00:14:44.800]  然後來到這個無邊的野地
[00:14:44.800 --> 00:14:46.480]  總言之
[00:14:46.480 --> 00:14:50.320]  摩西和亞倫全部要負起這個責任
[00:14:50.320 --> 00:14:52.240]  現在他們沒有水喝
[00:14:52.240 --> 00:14:57.680]  他們很懷念在埃及裏面的那些黃瓜韭菜
[00:14:57.680 --> 00:14:59.680]  他們很懷念在埃及裏面
[00:14:59.680 --> 00:15:01.520]  雖然是做了這麼多年的苦工
[00:15:01.520 --> 00:15:04.800]  但是他們仍然有一點點的東西可以吃
[00:15:04.800 --> 00:15:08.080]  他們來到這裏有時遇到的這些問題
[00:15:08.080 --> 00:15:11.280]  其實比起他們每天去領受瑪那
[00:15:11.280 --> 00:15:13.520]  其實這些只不過是一些小事
[00:15:13.520 --> 00:15:17.360]  但是很多時候人就是看到他所沒有
[00:15:17.360 --> 00:15:19.040]  看不到他所有
[00:15:19.040 --> 00:15:21.200]  我們在神的恩典裏面
[00:15:21.200 --> 00:15:26.320]  我們不知道是在恩典中
[00:15:26.320 --> 00:15:29.040]  大家記得四十年前
[00:15:29.040 --> 00:15:31.920]  有十二個探子進去迦南
[00:15:31.920 --> 00:15:34.720]  然後回來有十個報惡信
[00:15:34.720 --> 00:15:38.320]  有兩個報好信
[00:15:38.320 --> 00:15:40.800]  而在那一刻裏面
[00:15:40.800 --> 00:15:47.040]  神就懲罰以色列民的上一代不能夠進迦南
[00:15:47.040 --> 00:15:51.520]  所以我相信他們在走這條四十年的曠野路
[00:15:51.520 --> 00:15:54.240]  他們現在快要去迦南美地
[00:15:54.240 --> 00:15:59.360]  就是在那個路程四十年的快要結束的時候
[00:15:59.360 --> 00:16:01.920]  米利安離開世界
[00:16:01.920 --> 00:16:05.120]  我相信在他們整個的旅程裏面
[00:16:05.120 --> 00:16:07.440]  他們經常看到什麼呢?
[00:16:07.440 --> 00:16:12.400]  他們經常看到自己的弟兄死在耶和華的面前
[00:16:12.400 --> 00:16:19.440]  他們心靈裏面可能也都感受到這個死亡如影如錘的跟著
[00:16:19.440 --> 00:16:23.440]  而他們心裏面是非常不好受
[00:16:23.440 --> 00:16:25.280]  加上嚴重的缺水
[00:16:25.280 --> 00:16:28.400]  然後挑起了很多負面的情緒
[00:16:28.400 --> 00:16:33.840]  所以我不是說他們應該埋怨
[00:16:33.840 --> 00:16:40.400]  在這次神沒有叫摩西去責備這班以色列人的埋怨
[00:16:40.400 --> 00:16:44.080]  有時有些埋怨是存於不信的惡心
[00:16:44.080 --> 00:16:50.400]  但這次神沒有拿他們去開刀
[00:16:50.400 --> 00:16:54.240]  這班群眾其實是醜陋的一班人
[00:16:54.240 --> 00:16:58.320]  他們在挑戰摩西的權威
[00:16:58.320 --> 00:17:06.720]  但這班醜陋的群眾也都將摩西醜陋的一面挑出來
[00:17:06.720 --> 00:17:09.520]  很多時候我們好端端的時候
[00:17:09.520 --> 00:17:13.040]  我們的人的面都很好看
[00:17:13.040 --> 00:17:15.840]  但如果遇到一些困難的時候
[00:17:15.840 --> 00:17:18.000]  特別有些人跟我們變臉的時候
[00:17:18.000 --> 00:17:19.520]  我們又會怎樣?
[00:17:19.520 --> 00:17:21.440]  我們又會跟他變臉
[00:17:21.440 --> 00:17:25.440]  有些人用笑臉跟我們相認的時候
[00:17:25.440 --> 00:17:26.720]  我們又會怎樣?
[00:17:26.720 --> 00:17:28.960]  我們又會笑臉跟他相認
[00:17:28.960 --> 00:17:34.640]  有時我們是受別人的反應去作出反應
[00:17:34.640 --> 00:17:40.960]  摩西在這個環境裏面他忍不住
[00:17:40.960 --> 00:17:46.000]  他就火爆了
[00:17:46.000 --> 00:17:51.680]  我記得在埃及這個Mubarak下台
[00:17:51.680 --> 00:17:55.600]  大概現在五年前
[00:17:55.600 --> 00:18:00.160]  五年前的二月就是Mubarak下台
[00:18:00.160 --> 00:18:02.640]  我們四月有一團去到埃及
[00:18:02.640 --> 00:18:08.080]  在埃及在西奈曠野那裏我們的車就壞了
[00:18:08.080 --> 00:18:12.560]  因為那時候他們那些人就
[00:18:12.560 --> 00:18:18.240]  把那些汽油混合
[00:18:18.240 --> 00:18:23.120]  混合到連假旅遊巴因為汽油的雜質
[00:18:23.120 --> 00:18:26.960]  所以就死了在曠野那裏
[00:18:26.960 --> 00:18:31.120]  死火
[00:18:31.120 --> 00:18:36.160]  我們在這個無邊的曠野
[00:18:36.160 --> 00:18:38.000]  在一個可怕的曠野
[00:18:38.000 --> 00:18:42.160]  我帶著35個團友
[00:18:42.160 --> 00:18:44.720]  我們三個小時做什麼呢?
[00:18:44.720 --> 00:18:48.640]  三個小時唱詩
[00:18:48.640 --> 00:18:51.840]  然後講一些見證
[00:18:51.840 --> 00:18:54.160]  有些人出來講笑話
[00:18:54.160 --> 00:18:58.720]  然後有人教我們各種不同的運動
[00:18:58.720 --> 00:19:00.400]  那些什麼體操
[00:19:00.400 --> 00:19:03.680]  全部人下車就在車旁邊
[00:19:03.680 --> 00:19:06.640]  到最後我們就分小組
[00:19:06.640 --> 00:19:09.520]  自己要談自己喜歡談的事情
[00:19:09.520 --> 00:19:14.400]  我就很奇怪 為什麼呢?
[00:19:14.400 --> 00:19:17.840]  三個小時如果我帶外邊的團
[00:19:17.840 --> 00:19:20.720]  哇 早上我這個領隊
[00:19:20.720 --> 00:19:25.040]  我這個講詩可能已經被人打到臉都腫了
[00:19:25.040 --> 00:19:28.240]  哇 他們每個人都很乖
[00:19:28.240 --> 00:19:31.280]  一點埋怨都沒有
[00:19:31.280 --> 00:19:33.120]  我想一下 哦
[00:19:33.120 --> 00:19:35.360]  原來我們在出埃及的時候
[00:19:35.360 --> 00:19:42.640]  我就說出埃及這班以色列民在曠野裏埋怨
[00:19:42.640 --> 00:19:47.280]  所以他們最後倒閉在曠野
[00:19:47.280 --> 00:19:49.840]  可能我剛才講完
[00:19:49.840 --> 00:19:53.040]  他們現在不敢
[00:19:53.040 --> 00:19:57.440]  不是的 他們其實很乖
[00:19:57.440 --> 00:20:00.480]  其實我們現在看回這班人
[00:20:00.480 --> 00:20:04.080]  其實是一種人性的表現
[00:20:04.080 --> 00:20:05.840]  但是很可惜
[00:20:05.840 --> 00:20:10.480]  就是他們的陰暗面就挑起了
[00:20:10.480 --> 00:20:13.280]  摩西的醜陋的一面
[00:20:13.280 --> 00:20:16.240]  我們研究一下這段經文
[00:20:16.240 --> 00:20:19.920]  摩西的問題是什麼問題
[00:20:19.920 --> 00:20:24.880]  以至於神母發簽證給他
[00:20:24.880 --> 00:20:30.960]  他第一個問題就是失準
[00:20:30.960 --> 00:20:35.440]  如果你看第八節
[00:20:35.440 --> 00:20:39.520]  摩西神叫他拿著像去
[00:20:39.520 --> 00:20:43.760]  你和你哥哥亞倫朝聚會眾在他們面前
[00:20:43.760 --> 00:20:46.400]  吩咐盤石發出水來
[00:20:46.400 --> 00:20:47.920]  但是他們怎麼樣
[00:20:47.920 --> 00:20:50.080]  摩西就舉手第十一節
[00:20:50.080 --> 00:20:52.880]  用像擊打盤石兩下
[00:20:52.880 --> 00:20:56.560]  就有許多水流出來
[00:20:56.560 --> 00:20:59.200]  弟兄姊妹你要明白
[00:20:59.200 --> 00:21:04.000]  神這次是要摩西吩咐盤石出水
[00:21:04.000 --> 00:21:06.480]  但是摩西他去到盤石面前的時候
[00:21:06.480 --> 00:21:13.440]  他就拿著那支像擊打盤石兩次
[00:21:13.440 --> 00:21:16.400]  大家如果記得在出埃及記第十七章
[00:21:16.400 --> 00:21:18.720]  在他們剛剛出埃及的時候
[00:21:18.720 --> 00:21:19.760]  他們在曠野
[00:21:19.760 --> 00:21:27.120]  神要摩西在曠野擊打盤石而出水
[00:21:27.120 --> 00:21:31.840]  在那一刻神是吩咐他擊打盤石
[00:21:31.840 --> 00:21:35.680]  就是第十七章第六節
[00:21:35.680 --> 00:21:40.480]  現在的問題就不是擊打與不擊打的問題
[00:21:40.480 --> 00:21:43.760]  到底打對還是不打對呢?
[00:21:43.760 --> 00:21:45.600]  到底哪樣是對的呢?
[00:21:45.600 --> 00:21:48.960]  其實沒有哪樣是對的還是不對
[00:21:48.960 --> 00:21:52.800]  只是到底神吩咐你做什麼
[00:21:52.800 --> 00:21:54.400]  你就要做什麼
[00:21:54.400 --> 00:21:57.280]  上一次吩咐擊打你就要擊打
[00:21:57.280 --> 00:22:03.200]  這次吩咐你去吩咐你就要去吩咐
[00:22:03.200 --> 00:22:07.520]  所以不是擊打與不擊打的問題
[00:22:07.520 --> 00:22:09.760]  所以大家不要搞錯
[00:22:09.760 --> 00:22:16.160]  這裡是要以神的話語來主導我們的人生
[00:22:16.160 --> 00:22:19.520]  記不記得我第一天和大家講以利亞生平
[00:22:19.520 --> 00:22:20.960]  我給大家有九個字
[00:22:20.960 --> 00:22:27.360]  就是知天命然後呃天書蒙天人
[00:22:27.360 --> 00:22:32.000]  知天命呃天書然後蒙天人
[00:22:32.000 --> 00:22:35.520]  不是擊打與不擊打的問題
[00:22:35.520 --> 00:22:39.520]  乃是神這次要你做什麼
[00:22:39.520 --> 00:22:42.400]  而每一次你如果對準神的話語
[00:22:42.400 --> 00:22:44.960]  以神的話語為你的依歸
[00:22:44.960 --> 00:22:47.760]  以神的話語為你的主導的時候
[00:22:47.760 --> 00:22:52.960]  你就可以在神的面前蒙你的喜悅
[00:22:52.960 --> 00:22:57.520]  大家如果射飛鏢就要射中雄心
[00:22:57.520 --> 00:22:59.040]  你要中雄心
[00:22:59.040 --> 00:23:00.320]  那個雄心是什麼呢?
[00:23:00.320 --> 00:23:02.960]  我們人生的雄心是什麼呢?
[00:23:02.960 --> 00:23:09.920]  就是要中神的話語要求我們的地方
[00:23:09.920 --> 00:23:14.160]  有一次有個人穿著一件T恤
[00:23:14.160 --> 00:23:18.800]  T恤上面寫著一句話
[00:23:18.800 --> 00:23:20.000]  我覺得很有意思
[00:23:20.000 --> 00:23:22.320]  他說「當你不知道該做什麼
[00:23:22.320 --> 00:23:25.440]  就回到指示書」
[00:23:25.440 --> 00:23:27.200]  如果你不知道要做什麼
[00:23:27.200 --> 00:23:29.840]  你回去看說明書
[00:23:29.840 --> 00:23:31.120]  如果你不知道要做什麼
[00:23:31.120 --> 00:23:33.120]  你回去看說明書
