
[00:00:00.000 --> 00:00:05.760]  各位弟兄姊妹平安!感謝神!
[00:01:36.240 --> 00:01:40.080]  都渴望聖靈賜下你自己的恩言
[00:01:40.080 --> 00:01:42.160]  因為我們真的知道
[00:01:42.160 --> 00:01:45.040]  這些說話是靈是生命
[00:01:45.040 --> 00:01:47.600]  叫我們得到真正的飽足
[00:01:47.600 --> 00:01:50.080]  我們祈求主在這個時刻
[00:01:50.080 --> 00:01:51.520]  引動我們的心思
[00:01:51.520 --> 00:01:54.240]  不僅聽見人的聲音
[00:01:54.240 --> 00:01:57.120]  更加聽見聖靈的微聲
[00:01:57.120 --> 00:02:02.240]  領受禰給我們的鼓勵、安慰和提醒
[00:02:02.240 --> 00:02:05.520]  讓我們知道更加在人生的路上
[00:02:05.520 --> 00:02:07.680]  緊緊的跟隨禰
[00:02:07.680 --> 00:02:09.920]  我們等候在禰的面前
[00:02:09.920 --> 00:02:12.480]  求主施恩於我們
[00:02:12.480 --> 00:02:14.160]  我們同心祈禱
[00:02:14.160 --> 00:02:16.720]  奉靠耶穌基督的聖命求
[00:02:16.720 --> 00:02:18.880]  承心所願
[00:02:18.880 --> 00:02:22.000]  今天和大家思想一個
[00:02:22.000 --> 00:02:24.800]  我們也會上上提起的問題
[00:02:24.800 --> 00:02:27.360]  就是如何從為自己活
[00:02:27.360 --> 00:02:31.520]  去到為主而活
[00:02:31.520 --> 00:02:33.040]  首先我想說一件事情
[00:02:33.040 --> 00:02:35.360]  就是很久之前我看到一幅
[00:02:35.360 --> 00:02:36.720]  一輯的漫畫
[00:02:36.720 --> 00:02:38.080]  三幅而已
[00:02:38.080 --> 00:02:41.200]  裡面給我很深刻的感受
[00:02:41.200 --> 00:02:43.360]  這幅漫畫講到一對夫婦
[00:02:43.360 --> 00:02:46.000]  年輕他們剛剛結婚不久
[00:02:46.000 --> 00:02:49.760]  兩個人的生活經濟情況很一般
[00:02:49.760 --> 00:02:53.360]  但他們買了一輛電動單車
[00:02:53.360 --> 00:02:56.400]  兩個人一起來代步
[00:02:56.400 --> 00:02:57.760]  漫畫拍到他們兩個人
[00:02:57.760 --> 00:03:01.600]  坐在電單車上前後依偎著
[00:03:01.600 --> 00:03:03.840]  雖然生活上都艱難
[00:03:03.840 --> 00:03:07.680]  但他們可以有恩典彼此支持
[00:03:07.680 --> 00:03:10.560]  很親密地一起生活
[00:03:10.560 --> 00:03:12.000]  第二幅漫畫就講到
[00:03:12.000 --> 00:03:14.240]  他們過了一段日子之後
[00:03:14.240 --> 00:03:16.400]  經濟情況改善了
[00:03:16.400 --> 00:03:18.880]  他們買了一部小汽車
[00:03:18.880 --> 00:03:21.840]  然後他們兩個一個前一個旁
[00:03:21.840 --> 00:03:24.640]  在前面雖然分開兩邊
[00:03:24.640 --> 00:03:27.520]  但都是在一個狹窄的車廂里
[00:03:27.520 --> 00:03:31.680]  彼此一起來有他們的路程
[00:03:31.680 --> 00:03:33.360]  第三幅漫畫就講到
[00:03:33.360 --> 00:03:35.920]  他們再過一段日子之後
[00:03:35.920 --> 00:03:39.120]  兩個人的生活很豐富
[00:03:39.120 --> 00:03:40.560]  他們事業有成
[00:03:40.560 --> 00:03:42.560]  工作很大的發展
[00:03:42.560 --> 00:03:45.760]  買了一部大房車
[00:03:45.760 --> 00:03:47.680]  這幅漫畫畫到他們兩個人
[00:03:47.680 --> 00:03:50.080]  坐在後面前面有司機
[00:03:50.080 --> 00:03:53.600]  後面兩個人穿著很華貴的衣服
[00:03:53.600 --> 00:03:57.040]  但坐在車上的兩旁
[00:03:57.040 --> 00:03:58.080]  因為太大了
[00:03:58.080 --> 00:03:59.760]  中間有很多空間
[00:03:59.760 --> 00:04:02.320]  但背後一看就感覺到
[00:04:02.320 --> 00:04:07.600]  他們之間的關係很疏遠
[00:04:07.600 --> 00:04:10.400]  當我來到留意這幅漫畫時
[00:04:10.400 --> 00:04:11.760]  我就想起了
[00:04:11.760 --> 00:04:15.040]  教徒人生的歷程
[00:04:15.040 --> 00:04:16.480]  有很多極頂姐妹
[00:04:16.480 --> 00:04:18.720]  在最初信主的時候
[00:04:18.720 --> 00:04:20.560]  是很愛主的
[00:04:20.560 --> 00:04:22.400]  是真的感受到神的大愛
[00:04:22.400 --> 00:04:24.400]  在自己生命當中
[00:04:24.400 --> 00:04:27.760]  但隨著信主的年日一日一直過去
[00:04:27.760 --> 00:04:32.160]  好像愛主的心慢慢被消磨了
[00:04:32.160 --> 00:04:35.360]  變得冷淡了
[00:04:35.360 --> 00:04:37.520]  曾經是很願意奉獻自己
[00:04:37.520 --> 00:04:40.240]  一生屬於主
[00:04:40.240 --> 00:04:41.280]  但不知為什麼
[00:04:41.280 --> 00:04:43.120]  慢慢一日一日
[00:04:43.120 --> 00:04:46.960]  好像走回頭路
[00:04:46.960 --> 00:04:49.760]  重新去為自己生活
[00:04:49.760 --> 00:04:53.680]  不再是為主而活
[00:04:53.680 --> 00:04:55.440]  當我這樣說的時候
[00:04:55.440 --> 00:04:58.320]  我想起了很多極頂姐妹
[00:04:58.320 --> 00:05:02.640]  也想起了自己人生某些經歷
[00:05:02.640 --> 00:05:06.080]  當你信主很多年日
[00:05:06.080 --> 00:05:08.400]  你要幫助自己
[00:05:08.400 --> 00:05:11.280]  保持愛主的心
[00:05:11.280 --> 00:05:13.280]  眺望你的心靈
[00:05:13.280 --> 00:05:15.440]  知道人生最大的價值
[00:05:15.440 --> 00:05:18.080]  是為主而活
[00:05:18.080 --> 00:05:21.520]  在你人生的成長過程中
[00:05:21.520 --> 00:05:23.040]  一直求主
[00:05:23.040 --> 00:05:25.840]  不因為年日的過去
[00:05:25.840 --> 00:05:30.720]  而是可以繼續愛主
[00:05:30.720 --> 00:05:32.400]  我們今天讀這段經文
[00:05:32.400 --> 00:05:35.120]  也是不斷鼓勵我們人生的路
[00:05:35.120 --> 00:05:36.320]  要小心
[00:05:36.320 --> 00:05:39.600]  不要以肉體來誇口
[00:05:39.600 --> 00:05:42.320]  在聖哥倫多後書第五章
[00:05:42.320 --> 00:05:43.440]  其中第十六節
[00:05:43.440 --> 00:05:45.440]  就一路提醒我們
[00:05:45.440 --> 00:05:47.440]  大家可以先聽我讀出
[00:05:47.440 --> 00:05:49.680]  五章十六節
[00:05:49.680 --> 00:05:51.280]  「所以我們從今以後
[00:05:51.280 --> 00:05:54.640]  不憑著外貌認人了
[00:05:54.640 --> 00:05:57.120]  雖然憑著外貌認過基督
[00:05:57.120 --> 00:06:01.600]  如今卻不再這樣認他了」
[00:06:01.600 --> 00:06:03.040]  在保羅當時
[00:06:03.040 --> 00:06:05.200]  他和哥倫多教會的信徒
[00:06:05.200 --> 00:06:06.960]  一直聯繫
[00:06:06.960 --> 00:06:09.360]  但在哥倫多前書的時候
[00:06:09.360 --> 00:06:12.880]  保羅就很清楚地責備他們
[00:06:12.880 --> 00:06:15.440]  責備他們是屬肉體
[00:06:15.440 --> 00:06:16.560]  為什麼?
[00:06:16.560 --> 00:06:18.560]  在林前第三章
[00:06:18.560 --> 00:06:21.040]  保羅就提到當時的信徒說
[00:06:21.040 --> 00:06:23.680]  有些說我是屬阿波羅的
[00:06:23.680 --> 00:06:27.280]  有些說我是屬於保羅派的
[00:06:27.280 --> 00:06:28.800]  他們分門別類
[00:06:28.800 --> 00:06:30.560]  有不同的派別
[00:06:30.560 --> 00:06:32.080]  其實背後是以一個
[00:06:32.080 --> 00:06:35.120]  世俗的價值觀念
[00:06:35.120 --> 00:06:38.000]  去看人的成就表現
[00:06:38.000 --> 00:06:39.600]  從人的成就表現
[00:06:39.600 --> 00:06:42.480]  去評論他的地位的高低
[00:06:42.480 --> 00:06:45.200]  因此覺得阿波羅高級一點
[00:06:45.200 --> 00:06:48.080]  因此我是屬阿波羅
[00:06:48.080 --> 00:06:50.160]  將自己聯繫在某一些
[00:06:50.160 --> 00:06:53.360]  好像很有明星地位的人物身上
[00:06:53.360 --> 00:06:56.560]  因此藉此也提高自己的地位
[00:06:56.560 --> 00:07:00.880]  我比人家更高更強
[00:07:00.880 --> 00:07:05.200]  保羅稱作「按肉體誇後」
[00:07:05.200 --> 00:07:08.720]  憑著自己地上的成就
[00:07:08.720 --> 00:07:10.960]  承認外貌
[00:07:10.960 --> 00:07:14.160]  按著這種外在的表現
[00:07:14.160 --> 00:07:18.000]  來評價自己、評價別人
[00:07:18.000 --> 00:07:20.000]  當保羅集備他們的時候
[00:07:20.000 --> 00:07:21.280]  保羅很清楚地說
[00:07:21.280 --> 00:07:26.720]  其實每一個人在神面前的地位是一樣的
[00:07:26.720 --> 00:07:29.200]  保羅說無論是銷魂
[00:07:29.200 --> 00:07:30.960]  無論是殺種
[00:07:30.960 --> 00:07:34.640]  他們都按照神所分派給他們的職份工作
[00:07:34.640 --> 00:07:37.840]  在神面前都是一樣的地位
[00:07:37.840 --> 00:07:42.000]  重要的是背後是為主而活
[00:07:42.000 --> 00:07:45.920]  為主而作的工作
[00:07:45.920 --> 00:07:48.720]  當保羅來勸告他們的時候
[00:07:48.720 --> 00:07:51.200]  剛才聖經告訴我們
[00:07:51.200 --> 00:07:58.080]  所以從今以後不行著外貌認人
[00:07:58.080 --> 00:08:00.240]  領受神給我們的救恩
[00:08:00.240 --> 00:08:04.080]  從今以後不再按著肉體的觀點
[00:08:04.080 --> 00:08:06.640]  來認識別人
[00:08:06.640 --> 00:08:09.840]  這個人包括了自己
[00:08:09.840 --> 00:08:14.880]  不再按照肉體的觀點來看人
[00:08:14.880 --> 00:08:18.160]  也不會這樣來看自己
[00:08:18.160 --> 00:08:23.920]  聖經說過去我們都曾經按照外貌認過基督
[00:08:23.920 --> 00:08:26.880]  在當時他們很清楚地體會到
[00:08:26.880 --> 00:08:30.160]  很多人覺得當主耶穌被釘十字架的時候
[00:08:30.160 --> 00:08:33.520]  這個十字架是一個很羞辱的記號
[00:08:33.520 --> 00:08:36.320]  是失敗的一個象徵
[00:08:36.320 --> 00:08:40.160]  他們認為十字架是愚蠢的道理
[00:08:40.160 --> 00:08:43.680]  但是當時的猶太人他們所追求的
[00:08:43.680 --> 00:08:45.680]  是能夠有神職其事
[00:08:45.680 --> 00:08:47.680]  要很光榮的神職
[00:08:47.680 --> 00:08:51.280]  而外邦人希臘人
[00:08:51.280 --> 00:08:55.600]  他們所追求的是能夠有偉大的人生的哲理
[00:08:55.600 --> 00:08:58.080]  但是保羅就說
[00:08:58.080 --> 00:09:02.640]  我們從今以後不再憑外貌認基督
[00:09:02.640 --> 00:09:09.680]  不再憑外在人以為很偉大的標準來看基督
[00:09:09.680 --> 00:09:14.560]  人以為是失敗羞辱愚蠢的十字架的道理
[00:09:14.560 --> 00:09:17.520]  其實是神的榮耀
[00:09:17.520 --> 00:09:20.160]  因此保羅提醒
[00:09:20.160 --> 00:09:22.160]  過去曾經是這樣
[00:09:22.160 --> 00:09:24.640]  不過今天不再這樣
[00:09:24.640 --> 00:09:30.400]  不再憑著外貌來認基督
[00:09:30.400 --> 00:09:32.640]  各位聽眾姐妹
[00:09:32.640 --> 00:09:36.560]  你記得你已經是新造的人
[00:09:36.560 --> 00:09:41.120]  所以後面第五章第十七節就貼著這樣說
[00:09:41.120 --> 00:09:44.320]  這句話大家都熟悉的一起讀出來
[00:09:44.320 --> 00:09:49.920]  若有人在基督里他就是新造的人
[00:09:49.920 --> 00:09:54.240]  就是一個都變成新的了
[00:09:54.240 --> 00:09:59.840]  從今以後在耶穌基督裡面的人是新造的人
[00:09:59.840 --> 00:10:03.600]  也意味著不再以肉體誇口
[00:10:03.600 --> 00:10:07.520]  不再追求個人成就為人生的目標
[00:10:07.520 --> 00:10:15.200]  也不再建立自己人生的公職事業為你最大的追求
[00:10:15.200 --> 00:10:18.560]  沒錯有些時候神將這些賜給我們
[00:10:18.560 --> 00:10:23.120]  但你知道這不是你最終追求的目標
[00:10:23.120 --> 00:10:26.080]  也不會以這些為誇口
[00:10:26.960 --> 00:10:28.320]  因為你知道的
[00:10:28.320 --> 00:10:36.080]  就是你已經不再用肉體的眼光在視射物物
[00:10:36.080 --> 00:10:37.840]  我好深刻記得一件事情
[00:10:37.840 --> 00:10:40.640]  在我很多年之前
[00:10:40.640 --> 00:10:43.120]  當我還在讀神學的時候
[00:10:43.120 --> 00:10:45.440]  有一次在課堂上
[00:10:45.440 --> 00:10:46.720]  一位老師
[00:10:46.720 --> 00:10:48.560]  這位老師可能很多人都認識
[00:10:48.560 --> 00:10:50.240]  James Houston
[00:10:50.240 --> 00:10:53.520]  侯斯頓牧師
[00:10:53.520 --> 00:10:55.040]  他進來我們課室
[00:10:55.040 --> 00:10:57.280]  當時我們一班神學生
[00:10:57.280 --> 00:11:00.320]  很歡喜聽他講書
[00:11:00.320 --> 00:11:02.160]  在過程當中
[00:11:02.160 --> 00:11:05.600]  突然有位同學就提出了一個問題
[00:11:05.600 --> 00:11:11.280]  他說牧師我們很想能夠成為一個好的牧者
[00:11:11.280 --> 00:11:18.080]  究竟怎麼做才能成為一位成功的牧師呢?
[00:11:18.080 --> 00:11:21.840]  我好記得當時這位Houston
[00:11:21.840 --> 00:11:26.560]  他就走到這位同學的面前
[00:11:26.560 --> 00:11:28.160]  對著他講
[00:11:28.160 --> 00:11:30.800]  當然他用英文講
[00:11:30.800 --> 00:11:31.760]  他就說
[00:11:31.760 --> 00:11:36.560]  You are not responsible for success
[00:11:36.560 --> 00:11:41.760]  You are responsible for obedience only
[00:11:41.760 --> 00:11:42.880]  很清楚地對他講
[00:11:42.880 --> 00:11:45.440]  你不需要去成功
[00:11:45.440 --> 00:11:49.440]  也不需要為到成功負責
[00:11:49.440 --> 00:11:54.240]  但你要為遵行上帝負責
[00:11:54.240 --> 00:11:56.400]  人生最重要的方向
[00:11:56.400 --> 00:12:01.040]  是能一生按照神對你的旨意來生活
[00:12:01.040 --> 00:12:04.160]  做祂要你做的事情
[00:12:04.160 --> 00:12:07.280]  當你能夠聽從神的時候
[00:12:07.280 --> 00:12:10.800]  你就真正的成功
[00:12:10.800 --> 00:12:13.920]  這句話一生對我有很大的提醒
[00:12:13.920 --> 00:12:16.000]  當我在教會里服事
[00:12:16.000 --> 00:12:19.440]  很多年我今天已經退休了
[00:12:19.440 --> 00:12:21.520]  但在過程中也體會到
[00:12:21.520 --> 00:12:24.480]  很多教會的發展
[00:12:24.480 --> 00:12:28.800]  或者所謂的屬靈的事工的發展
[00:12:28.800 --> 00:12:33.600]  有時候成為了我自己一個追求的方向
[00:12:33.600 --> 00:12:36.720]  多於主耶穌自己
[00:12:36.720 --> 00:12:39.120]  在那些時候這句話就再次提醒我
[00:12:39.120 --> 00:12:41.040]  人生所要追求的
[00:12:41.040 --> 00:12:44.160]  不是一些憑自己要掛口的事情
[00:12:44.160 --> 00:12:48.480]  而是去聽從、去跟隨祂
[00:12:48.480 --> 00:12:53.920]  因為我清楚知道我已經是新造的人
[00:12:53.920 --> 00:12:55.600]  在他的侍奉里
[00:12:55.600 --> 00:12:58.240]  當你看他的事工、發展的時候
[00:12:58.240 --> 00:13:01.840]  你發覺他有很多值得他誇口的事情
[00:13:01.840 --> 00:13:04.880]  神透過他做了很多偉大的事情
[00:13:04.880 --> 00:13:09.040]  但他清楚地在羅羅書15章里宣告
[00:13:09.040 --> 00:13:12.320]  我不憑自己肉體誇口
[00:13:12.320 --> 00:13:14.880]  這段經文大家會留意到
[00:13:14.880 --> 00:13:16.880]  羅馬書15章里說
[00:13:16.880 --> 00:13:20.960]  「無論所有論道神的事情
[00:13:20.960 --> 00:13:24.080]  我在基督耶穌里有可誇的」
[00:13:24.080 --> 00:13:26.160]  意思就是說他的誇口
[00:13:26.160 --> 00:13:30.880]  在耶穌基督里都是誇耶穌基督
[00:13:30.880 --> 00:13:32.560]  除了這些之外
[00:13:32.560 --> 00:13:35.520]  除了基督執我做的那些事
[00:13:35.520 --> 00:13:37.680]  我什麼都不敢提
[00:13:37.680 --> 00:13:39.760]  只提他執我言語作為
[00:13:39.760 --> 00:13:41.600]  用神之啓示的能力
[00:13:41.600 --> 00:13:46.560]  並聖靈的能力使外邦人信服
[00:13:46.560 --> 00:13:48.560]  是神的能力
[00:13:48.560 --> 00:13:50.160]  絕對不是他自己
[00:13:50.160 --> 00:13:53.440]  可以誇自己的智慧、聰明、說話
[00:13:53.440 --> 00:13:57.040]  而是神自己奇妙的工作
[00:13:57.040 --> 00:13:58.320]  各位點子妹
[00:13:58.320 --> 00:13:59.760]  相上記得
[00:13:59.760 --> 00:14:02.560]  一切人生值得你誇口的
[00:14:02.560 --> 00:14:04.880]  是你聽從神
[00:14:04.880 --> 00:14:07.920]  又靠著神所承傳的事情
[00:14:07.920 --> 00:14:13.040]  那些事情是你永遠會被紀念
[00:14:13.040 --> 00:14:14.960]  我想回到一位弟兄
[00:14:14.960 --> 00:14:17.520]  這位弟兄認識他很多年
[00:14:17.520 --> 00:14:20.000]  今天已經過世了
[00:14:20.000 --> 00:14:21.680]  當他再生的時候
[00:14:21.680 --> 00:14:25.200]  他有一個很特別的見證
[00:14:25.200 --> 00:14:28.400]  他本身自己在基層有家庭成長
[00:14:28.400 --> 00:14:29.840]  所以至少他覺得
[00:14:29.840 --> 00:14:33.120]  很多時候被人輕視、小看
[00:14:33.120 --> 00:14:36.720]  所以他自小就有一個很大的志願
[00:14:36.720 --> 00:14:40.320]  他一生要出人頭地
[00:14:40.320 --> 00:14:43.600]  他有很大的決心要變得更好
[00:14:43.600 --> 00:14:45.920]  不再被人輕視
[00:14:45.920 --> 00:14:48.240]  因此他拼命讀書
[00:14:48.240 --> 00:14:49.600]  他又讀得很好
[00:14:49.600 --> 00:14:51.520]  後來考上了醫科
[00:14:51.520 --> 00:14:54.400]  後來出來做一個很成功的醫生
[00:14:54.400 --> 00:14:55.840]  被人尊重
[00:14:55.840 --> 00:15:00.160]  成為香港一位很著名的專科醫生
[00:15:00.160 --> 00:15:02.800]  當時他也被政府重視
[00:15:02.800 --> 00:15:07.120]  邀請他做很多醫委會的成員
[00:15:07.120 --> 00:15:08.480]  在那段時間
[00:15:08.480 --> 00:15:10.720]  他的心就覺得
[00:15:10.720 --> 00:15:13.120]  已經有一種滿足
[00:15:13.120 --> 00:15:15.840]  但當時他有一個心願
[00:15:15.840 --> 00:15:17.840]  他說我也想侍奉神
[00:15:17.840 --> 00:15:19.680]  他是信得住的
[00:15:19.680 --> 00:15:21.040]  所以他就和神說
[00:15:21.040 --> 00:15:23.600]  現在雖然50歲多一點
[00:15:23.600 --> 00:15:26.240]  但已經可以放下工作了
[00:15:26.240 --> 00:15:28.880]  沒有什麼經濟的需要
[00:15:28.880 --> 00:15:31.120]  所以他說我很想服侍你
[00:15:31.120 --> 00:15:34.000]  我這個時候放下工作
[00:15:34.000 --> 00:15:36.400]  一半時間我可以侍奉你
[00:15:36.400 --> 00:15:38.240]  但一半時間你給我
[00:15:38.240 --> 00:15:41.200]  我很喜歡打高爾夫球
[00:15:41.200 --> 00:15:45.120]  我想多玩高爾夫球
[00:15:45.120 --> 00:15:46.800]  當他有這些思念
[00:15:46.800 --> 00:15:48.800]  有這些計劃的時候
[00:15:48.800 --> 00:15:55.680]  意想不到突然發現自己患了胰狀癌
[00:15:55.680 --> 00:15:56.560]  作為醫生
[00:15:56.560 --> 00:15:58.880]  他很懂得找其他的醫生朋友
[00:15:58.880 --> 00:16:01.760]  盡快幫他做詳細的檢查
[00:16:01.760 --> 00:16:03.840]  但經過多次檢查之後
[00:16:03.840 --> 00:16:07.440]  他的醫生朋友全部告訴他
[00:16:07.440 --> 00:16:10.720]  你不能做手術
[00:16:10.720 --> 00:16:14.240]  你的癌細胞已經擴散
[00:16:14.240 --> 00:16:19.360]  你只能等候那個日子
[00:16:19.360 --> 00:16:22.080]  一位醫生當時說
[00:16:22.080 --> 00:16:27.360]  當我發現自己有這個絕症的時候
[00:16:27.360 --> 00:16:28.960]  突然間他發現
[00:16:28.960 --> 00:16:33.520]  他得到的很多的明星地位、財富
[00:16:33.520 --> 00:16:37.760]  突然間覺得完全對他沒有價值
[00:16:37.760 --> 00:16:41.440]  就算有又如何?
[00:16:41.440 --> 00:16:44.640]  就算被人尊重、被人贊賞
[00:16:44.640 --> 00:16:47.040]  又如何?
[00:16:47.040 --> 00:16:51.040]  在那時候他心裡有一個很清楚的決心
[00:16:51.040 --> 00:16:54.000]  他要重新做人
[00:16:54.000 --> 00:16:55.600]  沒錯他仍有一些精神
[00:16:55.600 --> 00:16:56.640]  他繼續做工
[00:16:56.640 --> 00:16:58.560]  他半職地做工
[00:16:58.560 --> 00:17:01.200]  但他發覺他已經不再是為了
[00:17:01.200 --> 00:17:03.520]  要有什麼明星地位
[00:17:03.520 --> 00:17:07.600]  他開始真誠地關心他的病人
[00:17:07.600 --> 00:17:09.280]  很留心他們的需要
[00:17:09.280 --> 00:17:11.200]  為他們提供最適切
[00:17:11.200 --> 00:17:15.280]  他們帶著愛的服事
[00:17:15.280 --> 00:17:16.640]  他其他的時間
[00:17:16.640 --> 00:17:20.160]  他全部拿來做去探望病人
[00:17:20.160 --> 00:17:21.920]  平時他在醫院一定是做手術
[00:17:21.920 --> 00:17:23.600]  或者做其他工作
[00:17:23.600 --> 00:17:26.560]  但他有時是不因為做什麼手術
[00:17:26.560 --> 00:17:28.160]  就去到醫院
[00:17:28.160 --> 00:17:31.360]  專心去探望這些朋友
[00:17:31.360 --> 00:17:36.000]  亦找機會和他們分享主耶穌的愛
[00:17:36.000 --> 00:17:39.840]  就是這樣他過了一段時間
[00:17:39.840 --> 00:17:43.040]  他的太太在那時候也說
[00:17:43.040 --> 00:17:44.880]  在人生這麼多年里
[00:17:44.880 --> 00:17:49.760]  第一次感覺和先生親密的關係
[00:17:49.760 --> 00:17:54.240]  他重建了和太太和子女的關係
[00:17:54.240 --> 00:17:57.040]  一段時間後他要離開
[00:17:57.040 --> 00:17:59.680]  但他辦了一個見證會
[00:17:59.680 --> 00:18:02.080]  不是哀悼他的死亡
[00:18:02.080 --> 00:18:06.080]  而是去講述神的恩惠
[00:18:06.080 --> 00:18:09.600]  每次我上回這位弟兄的時候
[00:18:09.600 --> 00:18:11.920]  我再次上回聖經所說
[00:18:11.920 --> 00:18:17.840]  從今以後不再是為外貌體面生活
[00:18:17.840 --> 00:18:21.920]  從今以後是為主而活
[00:18:21.920 --> 00:18:22.880]  各位弟兄姐妹
[00:18:22.880 --> 00:18:27.360]  不要等到你發現自己有特別的病患意外
[00:18:27.360 --> 00:18:30.240]  你才有那種醒覺
[00:18:30.240 --> 00:18:33.440]  而是你知道什麼是真正有價值的
[00:18:33.440 --> 00:18:39.200]  而你今天就選擇去為主而活
[00:18:39.200 --> 00:18:40.960]  在你人生的路上
[00:18:40.960 --> 00:18:43.680]  你記得你是新造的人
[00:18:43.680 --> 00:18:47.360]  不要讓自己仍然活在舊的生命里
[00:18:47.360 --> 00:18:51.840]  你為他為主而活
[00:18:51.840 --> 00:18:53.120]  我們在讀聖經的時候
[00:18:53.120 --> 00:18:55.040]  在聖經裡面特別提到一件事情
[00:18:55.040 --> 00:18:59.200]  聖經在513節
[00:18:59.200 --> 00:19:01.840]  哥倫多後書513節
[00:19:01.840 --> 00:19:04.960]  就提到主的愛激勵我們
[00:19:04.960 --> 00:19:07.360]  或者說催逼我們
[00:19:07.360 --> 00:19:08.640]  在513節說
[00:19:08.640 --> 00:19:12.800]  保羅說:我們若果癲狂是為神
[00:19:12.800 --> 00:19:13.840]  為什麼這麼奇怪
[00:19:13.840 --> 00:19:16.960]  保羅說自己癲狂呢?
[00:19:16.960 --> 00:19:18.000]  你可以明白
[00:19:18.000 --> 00:19:22.880]  在當時保羅他不計較自己的成就地位
[00:19:22.880 --> 00:19:27.840]  他也不是追求自己人生有什麼成功的事情
[00:19:27.840 --> 00:19:30.000]  他甚至願意為了主的緣故
[00:19:30.000 --> 00:19:31.760]  付上很大的代價
[00:19:31.760 --> 00:19:34.400]  受到逼迫他也不介意
[00:19:34.400 --> 00:19:37.520]  因此很多人覺得他很癲狂
[00:19:37.520 --> 00:19:40.240]  為什麼會這樣?
[00:19:40.240 --> 00:19:41.680]  我記得很多年前
[00:19:41.680 --> 00:19:43.520]  我們教會有一群弟兄姐妹
[00:19:43.520 --> 00:19:45.600]  醫護的弟兄姐妹進入內地
[00:19:45.600 --> 00:19:49.920]  去做一些卵栓的服侍
[00:19:49.920 --> 00:19:52.080]  去到的時候他們很努力
[00:19:52.080 --> 00:19:53.840]  因為有很多需要
[00:19:53.840 --> 00:19:56.640]  他們日夜計算地努力去服侍
[00:19:56.640 --> 00:20:00.880]  特別是一些在近山區的病人
[00:20:00.880 --> 00:20:02.400]  在過程當中
[00:20:02.400 --> 00:20:05.440]  陪同他們的官員
[00:20:05.440 --> 00:20:08.320]  就發覺他們很合拍
[00:20:08.320 --> 00:20:09.920]  大家沒有什麼價值
[00:20:09.920 --> 00:20:10.880]  大醫生一個
[00:20:10.880 --> 00:20:13.200]  但竟然下手下腳
[00:20:13.200 --> 00:20:16.000]  自己幫助很多事情
[00:20:16.000 --> 00:20:18.880]  有一次他見到一個醫生弟兄
[00:20:18.880 --> 00:20:21.120]  就私下問他
[00:20:21.120 --> 00:20:26.640]  你們進來教會給了你們多少錢?
[00:20:26.640 --> 00:20:30.400]  給了你們多少酬務?
[00:20:30.400 --> 00:20:32.160]  這位弟兄就笑著說
[00:20:32.160 --> 00:20:33.600]  沒有啊
[00:20:33.600 --> 00:20:36.400]  我們自己自費進來的
[00:20:36.400 --> 00:20:38.480]  自費?基本上都是自己的
[00:20:38.480 --> 00:20:40.400]  是的 自己的
