
[00:00:00.000 --> 00:00:02.000]  今天大家看這個題目
[00:03:09.000 --> 00:03:11.000]  是不是真的可以來
[00:03:11.000 --> 00:03:12.000]  然後奉主名求
[00:03:12.000 --> 00:03:13.000]  阿們
[00:03:13.000 --> 00:03:16.000]  其實我不是很應該這樣祈禱的
[00:03:16.000 --> 00:03:19.000]  我今晚星期六晚十一點多才祈禱
[00:03:19.000 --> 00:03:21.000]  和上帝說明天的那篇道跟我說
[00:03:21.000 --> 00:03:23.000]  其實牧師早就預備好了
[00:03:23.000 --> 00:03:25.000]  講章都印了
[00:03:25.000 --> 00:03:27.000]  上帝就算馬上聽了我的祈禱
[00:03:27.000 --> 00:03:29.000]  馬上想為你度身訂做
[00:03:29.000 --> 00:03:31.000]  好像都要問我時間
[00:03:31.000 --> 00:03:33.000]  第二天就有位弟兄
[00:03:33.000 --> 00:03:35.000]  接我去他的教會
[00:03:35.000 --> 00:03:37.000]  當開車的時候
[00:03:37.000 --> 00:03:39.000]  一直開車的弟兄就和我介紹
[00:03:39.000 --> 00:03:41.000]  教會的歷史和背景
[00:03:41.000 --> 00:03:43.000]  誰知一轉眼
[00:03:43.000 --> 00:03:45.000]  一看到那間教會
[00:03:45.000 --> 00:03:46.000]  我毛管都冷了
[00:03:46.000 --> 00:03:48.000]  現在說我毛管都冷了
[00:03:48.000 --> 00:03:51.000]  我就好像上帝有把聲音和我說
[00:03:51.000 --> 00:03:55.000]  夠清楚了沒有?
[00:03:55.000 --> 00:03:56.000]  為什麼這樣說呢?
[00:03:56.000 --> 00:03:58.000]  剛才我說我第二次踏足溫哥華
[00:03:58.000 --> 00:04:01.000]  其實第一次就在2012年
[00:04:01.000 --> 00:04:02.000]  那次我就和恩羽之聲
[00:04:02.000 --> 00:04:03.000]  一齊來到溫哥華
[00:04:03.000 --> 00:04:05.000]  去幾間教會做報道
[00:04:05.000 --> 00:04:08.000]  其中一間就是去了這間教會
[00:04:08.000 --> 00:04:10.000]  當我要負責報道之前
[00:04:10.000 --> 00:04:12.000]  有位弟兄領詩
[00:04:12.000 --> 00:04:13.000]  他領了一首詩歌
[00:04:13.000 --> 00:04:15.000]  叫做《理許可》
[00:04:15.000 --> 00:04:17.000]  吉中明目施舍
[00:04:17.000 --> 00:04:18.000]  我聽到流眼淚
[00:04:18.000 --> 00:04:19.000]  很感動
[00:04:19.000 --> 00:04:21.000]  其中一句說話是他這樣說
[00:04:21.000 --> 00:04:24.000]  他說「誰肯放棄自救
[00:04:24.000 --> 00:04:31.000]  才將救恩釋頭」
[00:04:31.000 --> 00:04:34.000]  在那次我就決定
[00:04:34.000 --> 00:04:35.000]  我要全職侍奉
[00:04:35.000 --> 00:04:38.000]  我要放下香港那一點點的生意
[00:04:38.000 --> 00:04:40.000]  然後就要全職侍奉
[00:04:40.000 --> 00:04:42.000]  但那時候只是祈禱
[00:04:42.000 --> 00:04:44.000]  「上帝我要奉獻給你」
[00:04:44.000 --> 00:04:46.000]  我們平時可能經常有機會祈禱
[00:04:46.000 --> 00:04:48.000]  「上帝我要奉獻給你」
[00:04:48.000 --> 00:04:50.000]  但九成九都是沒有行動的
[00:04:50.000 --> 00:04:51.000]  然後回到香港
[00:04:51.000 --> 00:04:53.000]  我一樣繼續做自己的生意
[00:04:53.000 --> 00:04:56.000]  一樣繼續做其他事情
[00:04:56.000 --> 00:04:58.000]  誰知一年多後
[00:04:58.000 --> 00:05:01.000]  那位弟兄又帶我去到這間教會
[00:05:01.000 --> 00:05:02.000]  又再想起
[00:05:02.000 --> 00:05:06.000]  曾經我對上帝有承諾要奉獻給他
[00:05:06.000 --> 00:05:08.000]  而當日那位牧師說的題目
[00:05:08.000 --> 00:05:10.000]  就是今天這個題目
[00:05:10.000 --> 00:05:12.000]  「臨別的叮嚀」
[00:05:12.000 --> 00:05:14.000]  「臨別的叮嚀」是誰說的呢?
[00:05:14.000 --> 00:05:16.000]  其實是保羅說的
[00:05:16.000 --> 00:05:18.000]  因為我們今天也有些新朋友
[00:05:18.000 --> 00:05:21.000]  我簡單介紹保羅是一個什麼人
[00:05:21.000 --> 00:05:23.000]  保羅原名叫做素羅
[00:05:23.000 --> 00:05:24.000]  是羅馬公民
[00:05:24.000 --> 00:05:26.000]  本身是法利塞人
[00:05:26.000 --> 00:05:28.000]  很熟悉律法
[00:05:28.000 --> 00:05:31.000]  很熟悉舊約的聖經
[00:05:31.000 --> 00:05:35.000]  而且他是一個狂熱的猶太教信徒
[00:05:35.000 --> 00:05:37.000]  當史提反殉道的時候
[00:05:37.000 --> 00:05:40.000]  或者已經是猶太議會的議員
[00:05:40.000 --> 00:05:42.000]  因為他的權力很大
[00:05:42.000 --> 00:05:46.000]  他可以把所有說信耶穌的人
[00:05:46.000 --> 00:05:48.000]  拉去耶路撒冷受審
[00:05:48.000 --> 00:05:52.000]  正當他對基督徒又拉又鎖又殺
[00:05:52.000 --> 00:05:53.000]  很多迫害的時候
[00:05:53.000 --> 00:05:56.000]  有一次走在大馬路上的時候
[00:05:56.000 --> 00:05:59.000]  突然間他聽到一把聲音
[00:05:59.000 --> 00:06:04.000]  他說「素羅 素羅 你為什麼迫害我?」
[00:06:04.000 --> 00:06:07.000]  素羅說「主啊 你是誰?」
[00:06:07.000 --> 00:06:08.000]  那把聲音說
[00:06:08.000 --> 00:06:12.000]  「我就是你所迫害的耶穌」
[00:06:12.000 --> 00:06:15.000]  就在那時候他改變
[00:06:15.000 --> 00:06:18.000]  素羅有180度的改變
[00:06:18.000 --> 00:06:21.000]  之後成為了思想家、哲學家、神學家
[00:06:21.000 --> 00:06:24.000]  特別是一個報道家
[00:06:24.000 --> 00:06:27.000]  也是建立教會一個很重要的人
[00:06:27.000 --> 00:06:29.000]  很有影響力
[00:06:29.000 --> 00:06:31.000]  他從前一直迫害信徒
[00:06:31.000 --> 00:06:34.000]  所以他很明白什麼叫做被迫害
[00:06:34.000 --> 00:06:36.000]  是一些什麼回事
[00:06:36.000 --> 00:06:38.000]  當我們一會兒看下去的時候
[00:06:38.000 --> 00:06:40.000]  你會發覺他離開那間教會
[00:06:40.000 --> 00:06:43.000]  就是去接受迫害
[00:06:43.000 --> 00:06:45.000]  今天我們看這一段保羅所說
[00:06:45.000 --> 00:06:47.000]  剛才讀的經文
[00:06:47.000 --> 00:06:49.000]  就是保羅在以弗所教會
[00:06:49.000 --> 00:06:51.000]  侍奉了三年
[00:06:51.000 --> 00:06:54.000]  他將要離開這間教會去耶路撒冷
[00:06:54.000 --> 00:06:57.000]  他就叫了一班教會領袖來
[00:06:57.000 --> 00:06:59.000]  跟他們說了以下那一番話
[00:06:59.000 --> 00:07:02.000]  就是我們今天說的臨別的叮嚀
[00:07:02.000 --> 00:07:05.000]  但其實他自己或弟兄姊妹都知道
[00:07:05.000 --> 00:07:07.000]  他此行是很危險的
[00:07:07.000 --> 00:07:09.000]  所以弟兄姊妹極力勸阻他
[00:07:09.000 --> 00:07:12.000]  在《士徒行傳》有一章十二節這樣說
[00:07:12.000 --> 00:07:17.000]  「我們和本地人都聽見這番說話都苦勸」
[00:07:17.000 --> 00:07:20.000]  「苦勸保羅不要去耶路撒冷」
[00:07:20.000 --> 00:07:23.000]  「因為實在太危險」
[00:07:23.000 --> 00:07:26.000]  「但保羅今次明知山有苦」
[00:07:26.000 --> 00:07:28.000]  「偏向苦山行」
[00:07:28.000 --> 00:07:30.000]  因為他知道這是神的心意
[00:07:30.000 --> 00:07:33.000]  他就信服在神的心意裏面
[00:07:33.000 --> 00:07:35.000]  要踏上這次的旅程
[00:07:35.000 --> 00:07:38.000]  保羅說「你們為何哭呢?」
[00:07:38.000 --> 00:07:40.000]  「使我心碎」
[00:07:40.000 --> 00:07:41.000]  因為他哭
[00:07:41.000 --> 00:07:42.000]  見到別人哭
[00:07:42.000 --> 00:07:44.000]  他自己都覺得很心痛
[00:07:44.000 --> 00:07:46.000]  他說「我為主耶穌的名」
[00:07:46.000 --> 00:07:47.000]  「不但被人捆綁」
[00:07:47.000 --> 00:07:49.000]  「就是死在耶路撒冷」
[00:07:49.000 --> 00:07:51.000]  「我都願意」
[00:07:51.000 --> 00:07:53.000]  當他要離開教會的時候
[00:07:53.000 --> 00:07:56.000]  就叫了一班長老領袖
[00:07:56.000 --> 00:07:58.000]  來到米利都這個地方
[00:07:58.000 --> 00:08:00.000]  說了一篇語重心長的信息
[00:08:00.000 --> 00:08:03.000]  這篇應該是整個《使徒行傳》
[00:08:03.000 --> 00:08:07.000]  唯一記載保羅和信徒說的話
[00:08:07.000 --> 00:08:11.000]  我想大家慢慢再聽一次這段經文
[00:08:11.000 --> 00:08:12.000]  因為很重要
[00:08:12.000 --> 00:08:16.000]  在《使徒行傳》20章17-24節這樣說
[00:08:16.000 --> 00:08:19.000]  保羅在米利都打發人往爾弗所去
[00:08:19.000 --> 00:08:21.000]  請教會的長老來
[00:08:21.000 --> 00:08:22.000]  他們來了
[00:08:22.000 --> 00:08:23.000]  保羅說
[00:08:23.000 --> 00:08:26.000]  你們知道自從我到亞細亞的日子以來
[00:08:26.000 --> 00:08:30.000]  在你們中間始終為人如何
[00:08:30.000 --> 00:08:31.000]  服事主
[00:08:31.000 --> 00:08:32.000]  凡事謙卑
[00:08:32.000 --> 00:08:33.000]  眼中流淚
[00:08:33.000 --> 00:08:36.000]  有因猶太人的謀害經歷試煉
[00:08:36.000 --> 00:08:37.000]  你們都知道
[00:08:37.000 --> 00:08:39.000]  凡與你們有益的
[00:08:39.000 --> 00:08:41.000]  我沒有一樣避諱不講的
[00:08:41.000 --> 00:08:43.000]  或在眾人面前
[00:08:43.000 --> 00:08:44.000]  或在各人家裡
[00:08:44.000 --> 00:08:45.000]  我都教導你們
[00:08:45.000 --> 00:08:48.000]  有對猶太人和希利里人證明
[00:08:48.000 --> 00:08:49.000]  當向神悔改
[00:08:49.000 --> 00:08:51.000]  信靠我主耶穌基督
[00:08:51.000 --> 00:08:53.000]  現在我往耶路撒冷去
[00:08:53.000 --> 00:08:54.000]  心甚迫切
[00:08:54.000 --> 00:08:57.000]  不知道在哪裡要遇見什麼事
[00:08:57.000 --> 00:09:00.000]  但知道聖靈在各城裡
[00:09:00.000 --> 00:09:01.000]  向我指正
[00:09:01.000 --> 00:09:04.000]  說有困所與患難
[00:09:04.000 --> 00:09:05.000]  等待我
[00:09:05.000 --> 00:09:07.000]  我卻不以性命為念
[00:09:07.000 --> 00:09:09.000]  也不看為寶貴
[00:09:09.000 --> 00:09:11.000]  只要行完我的路程
[00:09:11.000 --> 00:09:13.000]  成就我從主耶穌所領受的
[00:09:13.000 --> 00:09:17.000]  即是證明神恩惠的福音
[00:09:17.000 --> 00:09:20.000]  當一班長老來齊之後
[00:09:20.000 --> 00:09:22.000]  保羅說了一句話
[00:09:22.000 --> 00:09:23.000]  特別是十八節
[00:09:23.000 --> 00:09:25.000]  很想你留意那幾個字
[00:09:25.000 --> 00:09:30.000]  就是「在你們中間始終為人如何」
[00:09:30.000 --> 00:09:33.000]  我服侍主凡事謙卑
[00:09:33.000 --> 00:09:35.000]  眼中流淚
[00:09:35.000 --> 00:09:38.000]  又因猶太人的謀害經歷事年
[00:09:38.000 --> 00:09:41.000]  保羅說他的行事為人是怎樣
[00:09:41.000 --> 00:09:43.000]  你們很清楚
[00:09:43.000 --> 00:09:46.000]  說得到這句話很重要
[00:09:46.000 --> 00:09:48.000]  因為他們相處了三年
[00:09:48.000 --> 00:09:50.000]  始終如此
[00:09:50.000 --> 00:09:51.000]  你很明白
[00:09:51.000 --> 00:09:53.000]  他的言行是一致
[00:09:53.000 --> 00:09:55.000]  這些是不能騙的
[00:09:55.000 --> 00:09:58.000]  但保羅為何強調自己謙卑呢
[00:09:58.000 --> 00:10:00.000]  好像很不謙卑
[00:10:00.000 --> 00:10:01.000]  你強調自己謙卑
[00:10:01.000 --> 00:10:03.000]  但我覺得完全不是
[00:10:03.000 --> 00:10:07.000]  因為保羅一直沒有誇耀自己很尊貴的身份
[00:10:07.000 --> 00:10:09.000]  很被人高人一等的身份
[00:10:09.000 --> 00:10:10.000]  他是羅馬籍
[00:10:10.000 --> 00:10:11.000]  他是法理賽人
[00:10:11.000 --> 00:10:15.000]  他拜一個很厲害的律法教師
[00:10:15.000 --> 00:10:17.000]  但他從來都不需要用這些
[00:10:17.000 --> 00:10:20.000]  他真正服眾的是甚麼
[00:10:20.000 --> 00:10:22.000]  就是他的行事為人
[00:10:22.000 --> 00:10:25.000]  他真正服眾的不是「講」字
[00:10:25.000 --> 00:10:27.000]  他不是用背景來騙人
[00:10:27.000 --> 00:10:29.000]  可能現實社會有很多人用學位
[00:10:29.000 --> 00:10:30.000]  用名銜
[00:10:30.000 --> 00:10:32.000]  然後一來就騙你
[00:10:32.000 --> 00:10:34.000]  我是甚麼甚麼專家
[00:10:34.000 --> 00:10:35.000]  保羅不用
[00:10:35.000 --> 00:10:38.000]  保羅用他的行事為人
[00:10:38.000 --> 00:10:41.000]  去告訴人他始終是怎樣
[00:10:41.000 --> 00:10:44.000]  他願意為教會流淚
[00:10:44.000 --> 00:10:46.000]  證明他對教會有情
[00:10:46.000 --> 00:10:48.000]  證明他緊張教會
[00:10:48.000 --> 00:10:50.000]  第十九節
[00:10:50.000 --> 00:10:53.000]  又因猶太人的謀害經歷試煉
[00:10:53.000 --> 00:10:55.000]  如果英文的版本
[00:10:55.000 --> 00:10:57.000]  其中一個叫Message的版本
[00:10:57.000 --> 00:11:00.000]  他serving the master with no matter what
[00:11:00.000 --> 00:11:03.000]  putting up with no end of scheming by Jews
[00:11:03.000 --> 00:11:06.000]  who wanted to do me in
[00:11:06.000 --> 00:11:09.000]  即是說他不斷被猶太人用奸計
[00:11:09.000 --> 00:11:12.000]  用奸計去對待他
[00:11:12.000 --> 00:11:14.000]  還要是無止境
[00:11:14.000 --> 00:11:16.000]  我不知道你能不能幻想到
[00:11:16.000 --> 00:11:18.000]  被人不斷作弄你
[00:11:18.000 --> 00:11:20.000]  可能人生被人作弄一兩次
[00:11:20.000 --> 00:11:22.000]  你都很不開心
[00:11:22.000 --> 00:11:23.000]  記在心上
[00:11:23.000 --> 00:11:25.000]  但現在保羅要面對
[00:11:25.000 --> 00:11:27.000]  無止境地作弄
[00:11:27.000 --> 00:11:29.000]  不知為何有時
[00:11:29.000 --> 00:11:31.000]  那些壞人
[00:11:31.000 --> 00:11:33.000]  是有空閒一點的
[00:11:33.000 --> 00:11:35.000]  我們好人一天就24小時
[00:11:35.000 --> 00:11:37.000]  他一天應該有72小時
[00:11:37.000 --> 00:11:39.000]  因為那些追擊人
[00:11:39.000 --> 00:11:41.000]  可以這麼多年你去到哪裡
[00:11:41.000 --> 00:11:43.000]  可能他都追擊你
[00:11:43.000 --> 00:11:45.000]  有空閒看你Facebook說的話
[00:11:45.000 --> 00:11:47.000]  有空閒看你YouTube的東西
[00:11:47.000 --> 00:11:50.000]  然後你就說他要這樣這樣
[00:11:50.000 --> 00:11:52.000]  他們真的特別有空閒
[00:11:52.000 --> 00:11:54.000]  他好像沒有正經事要做
[00:11:54.000 --> 00:11:56.000]  你幻想一下保羅
[00:11:56.000 --> 00:11:58.000]  一直很想建立教會
[00:11:58.000 --> 00:12:00.000]  已經將所有心思意念
[00:12:00.000 --> 00:12:02.000]  都投入去建立教會
[00:12:02.000 --> 00:12:05.000]  但是那些人就不斷作弄他
[00:12:05.000 --> 00:12:07.000]  是無止境
[00:12:07.000 --> 00:12:10.000]  作弄完一次又一次又一次
[00:12:10.000 --> 00:12:12.000]  面對無止境的試煉
[00:12:12.000 --> 00:12:14.000]  他繼續說
[00:12:14.000 --> 00:12:16.000]  他所說和做的所有
[00:12:16.000 --> 00:12:19.000]  都是出於教會弟兄姊妹的好處
[00:12:19.000 --> 00:12:21.000]  是為福音的緣故
[00:12:21.000 --> 00:12:22.000]  在20節他說
[00:12:22.000 --> 00:12:24.000]  你都知道煩你們有益的
[00:12:24.000 --> 00:12:26.000]  我沒有一樣避諱
[00:12:26.000 --> 00:12:28.000]  不告訴你們
[00:12:28.000 --> 00:12:30.000]  就算在眾人面前在各人家裡
[00:12:30.000 --> 00:12:32.000]  我都教導你們
[00:12:32.000 --> 00:12:33.000]  英文翻譯就是
[00:12:33.000 --> 00:12:35.000]  I didn't skip or trim in anyway
[00:12:35.000 --> 00:12:37.000]  Every truth and encouragement
[00:12:37.000 --> 00:12:39.000]  that could have made a difference to you
[00:12:39.000 --> 00:12:40.000]  you got
[00:12:40.000 --> 00:12:42.000]  什麼叫避諱呢
[00:12:42.000 --> 00:12:44.000]  避諱就是遷就
[00:12:44.000 --> 00:12:46.000]  遷就遷就
[00:12:46.000 --> 00:12:48.000]  怕得罪你
[00:12:48.000 --> 00:12:49.000]  又怕得罪他
[00:12:49.000 --> 00:12:51.000]  又怕不知說完給你聽
[00:12:51.000 --> 00:12:53.000]  你又說不說給那個人聽
[00:12:53.000 --> 00:12:54.000]  很複雜
[00:12:54.000 --> 00:12:55.000]  但是保羅說
[00:12:55.000 --> 00:12:57.000]  我沒有一樣避諱
[00:12:57.000 --> 00:12:58.000]  我都沒有
[00:12:58.000 --> 00:13:01.000]  什麼叫skip或者trim呢
[00:13:01.000 --> 00:13:03.000]  就是他不會隨便
[00:13:03.000 --> 00:13:05.000]  不會隨便說給你聽
[00:13:05.000 --> 00:13:07.000]  說些無傷大雅的東西
[00:13:07.000 --> 00:13:09.000]  這樣就最穩陣
[00:13:09.000 --> 00:13:11.000]  也不會抽起某些東西
[00:13:11.000 --> 00:13:12.000]  不說
[00:13:12.000 --> 00:13:13.000]  最重要就是說
[00:13:13.000 --> 00:13:14.000]  有益的
[00:13:14.000 --> 00:13:16.000]  我就告訴你
[00:13:16.000 --> 00:13:18.000]  在20節和21節
[00:13:18.000 --> 00:13:20.000]  他重新強調
[00:13:20.000 --> 00:13:22.000]  他的使命和他一直做的
[00:13:22.000 --> 00:13:23.000]  就是要傳福音
[00:13:23.000 --> 00:13:25.000]  不過他繼續要交代
[00:13:25.000 --> 00:13:26.000]  就是說
[00:13:26.000 --> 00:13:27.000]  我和大家相處得這麼好
[00:13:27.000 --> 00:13:29.000]  我一定要走的原因
[00:13:29.000 --> 00:13:30.000]  就是以下
[00:13:30.000 --> 00:13:33.000]  他說我現在要往耶路撒冷去
[00:13:33.000 --> 00:13:35.000]  心甚迫切
[00:13:35.000 --> 00:13:38.000]  不知道在那裡會遇見什麼事
[00:13:38.000 --> 00:13:40.000]  但知道聖靈在各城裡
[00:13:40.000 --> 00:13:42.000]  向我指正
[00:13:42.000 --> 00:13:45.000]  就說有困鎖和患難等待我
[00:13:45.000 --> 00:13:47.000]  因為聖靈的催逼
[00:13:47.000 --> 00:13:49.000]  他一定要離開耶路撒冷
[00:13:49.000 --> 00:13:52.000]  他雖然不知道前面有什麼危難
[00:13:52.000 --> 00:13:53.000]  但是他肯定的就是
[00:13:53.000 --> 00:13:55.000]  聖靈說得很清楚
[00:13:55.000 --> 00:13:59.000]  是有患難和困鎖等著他
[00:13:59.000 --> 00:14:00.000]  困鎖
[00:14:00.000 --> 00:14:01.000]  就是坐牢
[00:14:01.000 --> 00:14:02.000]  他一點都不陌生
[00:14:02.000 --> 00:14:04.000]  因為他抓人坐過
[00:14:04.000 --> 00:14:05.000]  他自己都坐過
[00:14:05.000 --> 00:14:08.000]  他試過被人打到半死
[00:14:08.000 --> 00:14:09.000]  其實可能不是半死
[00:14:09.000 --> 00:14:11.000]  是真的差點死
[00:14:11.000 --> 00:14:13.000]  因為有一個聖經都說
[00:14:13.000 --> 00:14:17.000]  他被猶太人從安提阿和以戈念尼的時候
[00:14:17.000 --> 00:14:19.000]  去挑釁教唆他們眾人
[00:14:19.000 --> 00:14:21.000]  用石頭打保羅
[00:14:21.000 --> 00:14:22.000]  以為他死了
[00:14:22.000 --> 00:14:23.000]  打到以為他死了
[00:14:23.000 --> 00:14:24.000]  所以不打
[00:14:24.000 --> 00:14:26.000]  然後拖他出城
[00:14:26.000 --> 00:14:29.000]  因為保羅信了耶穌之後
[00:14:29.000 --> 00:14:31.000]  他真的經常被猶太人迫害
[00:14:31.000 --> 00:14:34.000]  所以他對患難一點都不陌生
[00:14:34.000 --> 00:14:36.000]  我們看這段經文的時候
[00:14:36.000 --> 00:14:38.000]  可能看得很簡單
[00:14:38.000 --> 00:14:39.000]  哦 被人迫害
[00:14:39.000 --> 00:14:41.000]  哦 有困鎖等著他
[00:14:41.000 --> 00:14:42.000]  但是你試想一下
[00:14:42.000 --> 00:14:43.000]  如果你自己
[00:14:43.000 --> 00:14:44.000]  這個行程
[00:14:44.000 --> 00:14:45.000]  聖靈叫他去
[00:14:45.000 --> 00:14:47.000]  目的地定了
[00:14:47.000 --> 00:14:48.000]  耶路撒冷
[00:14:48.000 --> 00:14:50.000]  如果給大家
[00:14:50.000 --> 00:14:52.000]  當下一次你要去旅行
[00:14:52.000 --> 00:14:53.000]  你選行程的時候
[00:14:53.000 --> 00:14:55.000]  你經常留意最新的Cruise
[00:14:55.000 --> 00:14:57.000]  最新的火車團
[00:14:57.000 --> 00:14:58.000]  你經常要看的
[00:14:58.000 --> 00:15:00.000]  當你報名的時候
[00:15:00.000 --> 00:15:02.000]  你跟旅行社那個人說
[00:15:02.000 --> 00:15:03.000]  我要去哪裡
[00:15:03.000 --> 00:15:05.000]  他說行程定了
[00:15:05.000 --> 00:15:06.000]  什麼時候出發
[00:15:06.000 --> 00:15:07.000]  你很緊張看
[00:15:07.000 --> 00:15:08.000]  第一天去哪裡
[00:15:08.000 --> 00:15:09.000]  第二天去哪裡
[00:15:09.000 --> 00:15:10.000]  對吧
[00:15:10.000 --> 00:15:12.000]  誰知道他說又不是很清楚
[00:15:12.000 --> 00:15:14.000]  不過一定有個監房
[00:15:14.000 --> 00:15:17.000]  和患難會等著你
[00:15:17.000 --> 00:15:18.000]  你一聽到
[00:15:18.000 --> 00:15:19.000]  你說哇 刺激
[00:15:19.000 --> 00:15:21.000]  我想你馬上就走了
[00:15:21.000 --> 00:15:22.000]  你不會去
[00:15:22.000 --> 00:15:24.000]  但是保羅說
[00:15:24.000 --> 00:15:25.000]  我去
[00:15:25.000 --> 00:15:26.000]  保羅能夠去
