
[00:00:00.000 --> 00:00:07.000]  剛剛牧師讀這個講題的時候讀得很掉漆
[00:02:04.000 --> 00:02:09.000]  在泰國曼谷又倒塌
[00:02:09.000 --> 00:02:12.000]  一會兒再和大家看
[00:02:12.000 --> 00:02:19.000]  可能牧師感到全世界現在在不安的狀態當中
[00:02:19.000 --> 00:02:23.000]  即使美國大選已經定下來
[00:02:23.000 --> 00:02:25.000]  我們知道誰做總統
[00:02:25.000 --> 00:02:27.000]  我們知道他會怎樣做
[00:02:27.000 --> 00:02:29.000]  但當他施政的時候
[00:02:29.000 --> 00:02:32.000]  我們都覺得每天都有新事物
[00:02:32.000 --> 00:02:35.000]  我們心裡很害怕
[00:02:35.000 --> 00:02:38.000]  有什麼會來呢
[00:02:38.000 --> 00:02:41.000]  好像我們人生沒有什麼把握
[00:02:41.000 --> 00:02:43.000]  很多事情突然出現
[00:02:43.000 --> 00:02:45.000]  這些都不是太好
[00:02:45.000 --> 00:02:50.000]  如果到一個人要你走的時候
[00:02:50.000 --> 00:02:53.000]  這個就很笨了
[00:02:53.000 --> 00:02:58.000]  當我們收到緊急撤離令的時候
[00:02:58.000 --> 00:03:00.000]  有幾樣東西
[00:03:00.000 --> 00:03:02.000]  第一是事先不知道的
[00:03:02.000 --> 00:03:05.000]  突然出現突發事件
[00:03:05.000 --> 00:03:07.000]  你沒辦法預料
[00:03:07.000 --> 00:03:10.000]  你也不能避免
[00:03:10.000 --> 00:03:14.000]  我們所謂人是安坐家中
[00:03:14.000 --> 00:03:16.000]  什麼事都沒有
[00:03:16.000 --> 00:03:20.000]  突然出現很大的變故
[00:03:20.000 --> 00:03:22.000]  本來是風平浪靜
[00:03:22.000 --> 00:03:25.000]  人生很安定
[00:03:25.000 --> 00:03:29.000]  突然一個風潮來臨的時候
[00:03:29.000 --> 00:03:32.000]  整個生命可能改變
[00:03:32.000 --> 00:03:35.000]  可能只是一個電話
[00:03:35.000 --> 00:03:38.000]  可能只是一個身體檢查
[00:03:38.000 --> 00:03:41.000]  可能只是一個老闆叫你進來
[00:03:41.000 --> 00:03:43.000]  要跟你聊天
[00:03:43.000 --> 00:03:47.000]  你不知道會發生什麼事
[00:03:47.000 --> 00:03:52.000]  有時有些人正常的身體檢查
[00:03:52.000 --> 00:03:57.000]  就發現原來面對很大的身體問題
[00:03:57.000 --> 00:03:59.000]  這些是突發的
[00:03:59.000 --> 00:04:01.000]  事先你不知道的
[00:04:01.000 --> 00:04:03.000]  你沒得預料
[00:04:03.000 --> 00:04:05.000]  沒辦法準備
[00:04:05.000 --> 00:04:09.000]  我剛才說凡是有緊急事件的時候
[00:04:09.000 --> 00:04:11.000]  都不是太好
[00:04:11.000 --> 00:04:13.000]  會不會突然間
[00:04:13.000 --> 00:04:17.000]  教會就不應該這樣說
[00:04:17.000 --> 00:04:19.000]  突然中了馬標
[00:04:19.000 --> 00:04:21.000]  發橫財
[00:04:21.000 --> 00:04:23.000]  外出的人都看這些
[00:04:23.000 --> 00:04:25.000]  但不用看
[00:04:25.000 --> 00:04:27.000]  不會有這些突發事件
[00:04:27.000 --> 00:04:32.000]  突發事件多數都不是太好
[00:04:32.000 --> 00:04:35.000]  家庭裡突然產生困難
[00:04:35.000 --> 00:04:38.000]  工作突然遇到困境
[00:04:38.000 --> 00:04:43.000]  自己的身體突然遇到很重大的危機
[00:04:43.000 --> 00:04:46.000]  或者你在外出開車
[00:04:46.000 --> 00:04:49.000]  你很小心意外都會出現
[00:04:49.000 --> 00:04:51.000]  今早我來的時候
[00:04:51.000 --> 00:04:53.000]  在680那裡
[00:04:53.000 --> 00:04:55.000]  兩輛救火車
[00:04:55.000 --> 00:04:59.000]  一輛車不知怎樣撞在中間
[00:04:59.000 --> 00:05:03.000]  當然是塞車
[00:05:03.000 --> 00:05:05.000]  只是很短的時間
[00:05:05.000 --> 00:05:07.000]  我經過的時候看到
[00:05:07.000 --> 00:05:10.000]  為什麼車會撞到這樣
[00:05:10.000 --> 00:05:13.000]  沒人預料這些事
[00:05:13.000 --> 00:05:16.000]  但這些事是會發生的
[00:05:16.000 --> 00:05:18.000]  當這些事發生的時候
[00:05:18.000 --> 00:05:21.000]  令到我們很措手不及
[00:05:21.000 --> 00:05:23.000]  因為你事先沒辦法準備
[00:05:23.000 --> 00:05:27.000]  於是你的心裡是很驚慌的
[00:05:27.000 --> 00:05:34.000]  這些事可能帶來很嚴重的後果
[00:05:34.000 --> 00:05:37.000]  甚至會令我們失去生命
[00:05:37.000 --> 00:05:40.000]  你記不記得在一月的時候
[00:05:40.000 --> 00:05:42.000]  在華盛頓DC那裡
[00:05:42.000 --> 00:05:45.000]  一架軍用直升機
[00:05:45.000 --> 00:05:52.000]  無端端撞上了一架準備降落的美國飛機
[00:05:52.000 --> 00:05:55.000]  那些坐飛機的六十多人
[00:05:55.000 --> 00:06:01.000]  已經降落到地面只有幾百呎
[00:06:01.000 --> 00:06:04.000]  下一步就是下來他們就可以回家了
[00:06:04.000 --> 00:06:06.000]  有些人甚至在飛機上
[00:06:06.000 --> 00:06:08.000]  和家人通電話
[00:06:08.000 --> 00:06:10.000]  我現在降落中
[00:06:10.000 --> 00:06:12.000]  你是不是在外面等我
[00:06:12.000 --> 00:06:14.000]  我一會兒就出來了
[00:06:14.000 --> 00:06:16.000]  誰知那架軍用直升機
[00:06:16.000 --> 00:06:18.000]  是這樣撞上去
[00:06:18.000 --> 00:06:20.000]  到現在都不知道
[00:06:20.000 --> 00:06:22.000]  為什麼會這樣撞機
[00:06:22.000 --> 00:06:27.000]  所以那六十七個生命就這樣沒了
[00:06:27.000 --> 00:06:31.000]  這些突發的事件都未必是這麼好
[00:06:31.000 --> 00:06:37.000]  我剛才說在曼谷那裡
[00:06:37.000 --> 00:06:40.000]  那裡都沒有什麼震動
[00:06:40.000 --> 00:06:42.000]  沒有樓倒
[00:06:42.000 --> 00:06:48.000]  但在市區那裡有一座三十多層的樓
[00:06:48.000 --> 00:06:52.000]  是去年建好剛剛平了頂
[00:06:52.000 --> 00:06:56.000]  現在開始建外出的外牆
[00:06:56.000 --> 00:06:58.000]  就一下子就倒了
[00:06:58.000 --> 00:07:01.000]  裡面有四百多人在工作
[00:07:01.000 --> 00:07:06.000]  那些人連撤離令都聽不到
[00:07:06.000 --> 00:07:09.000]  就這樣就已經沒了
[00:07:09.000 --> 00:07:11.000]  人生有時就是這樣
[00:07:11.000 --> 00:07:13.000]  你記不記得911
[00:07:13.000 --> 00:07:16.000]  有沒有警報呢
[00:07:16.000 --> 00:07:18.000]  都有警報
[00:07:18.000 --> 00:07:20.000]  有些人都能走
[00:07:20.000 --> 00:07:23.000]  但那層樓是一百三十多層
[00:07:23.000 --> 00:07:25.000]  很多人走不了
[00:07:25.000 --> 00:07:29.000]  很多人不想走
[00:07:29.000 --> 00:07:31.000]  因為不能坐電梯
[00:07:31.000 --> 00:07:33.000]  911三千多個生命
[00:07:33.000 --> 00:07:36.000]  突然間沒了
[00:07:36.000 --> 00:07:38.000]  這些嚴重的後果
[00:07:38.000 --> 00:07:43.000]  當你面對這些人生緊急的情況的時候
[00:07:43.000 --> 00:07:46.000]  我們要問有誰能幫你呢
[00:07:46.000 --> 00:07:49.000]  在這個情況下有誰能幫你呢
[00:07:49.000 --> 00:07:51.000]  如果有人能幫你
[00:07:51.000 --> 00:07:55.000]  第一他要願意
[00:07:55.000 --> 00:07:59.000]  第二他有沒有能力
[00:07:59.000 --> 00:08:00.000]  你想幫我
[00:08:00.000 --> 00:08:03.000]  你有什麼方法可以幫到我呢
[00:08:03.000 --> 00:08:09.000]  我們可以發覺人的力量很有限
[00:08:09.000 --> 00:08:14.000]  如果你一生當中只靠你自己的聰明智慧力量
[00:08:14.000 --> 00:08:16.000]  經驗人脈關係
[00:08:16.000 --> 00:08:20.000]  來解決人生重要的問題的時候
[00:08:20.000 --> 00:08:21.000]  我可以告訴你
[00:08:21.000 --> 00:08:23.000]  有一天你會面對一個困境
[00:08:23.000 --> 00:08:27.000]  你是完全沒辦法解決的
[00:08:27.000 --> 00:08:30.000]  我們每一個人將來都會遇到一個困境
[00:08:30.000 --> 00:08:33.000]  我們的生命是有盡頭的
[00:08:33.000 --> 00:08:35.000]  你可以活到一百歲
[00:08:35.000 --> 00:08:38.000]  我過去這三年研究很多健康的東西
[00:08:38.000 --> 00:08:41.000]  減了二十多磅
[00:08:41.000 --> 00:08:44.000]  我有個決心
[00:08:44.000 --> 00:08:47.000]  希望活到一百歲
[00:08:47.000 --> 00:08:49.000]  有些人笑我
[00:08:49.000 --> 00:08:52.000]  其實上帝賜給我們的DNA
[00:08:52.000 --> 00:08:54.000]  我覺得可以活到一百二十歲
[00:08:54.000 --> 00:08:56.000]  好像摩西一樣
[00:08:56.000 --> 00:08:58.000]  而且不是最後的二十年
[00:08:58.000 --> 00:09:00.000]  是躺著
[00:09:00.000 --> 00:09:01.000]  人家要照顧你
[00:09:01.000 --> 00:09:02.000]  要跟你換尿片
[00:09:02.000 --> 00:09:06.000]  我覺得如果我們好好照顧自己的身體
[00:09:06.000 --> 00:09:09.000]  我們活到一百歲不奇怪
[00:09:09.000 --> 00:09:11.000]  我自己有個團體
[00:09:11.000 --> 00:09:14.000]  裡面有些姐妹九十多歲
[00:09:14.000 --> 00:09:17.000]  腦筋還是非常清醒
[00:09:17.000 --> 00:09:20.000]  所以你照顧好自己的身體
[00:09:20.000 --> 00:09:23.000]  你可以有上帝賜給你的長壽
[00:09:23.000 --> 00:09:24.000]  身體好
[00:09:24.000 --> 00:09:26.000]  但總有一天
[00:09:26.000 --> 00:09:30.000]  你和我要面對生命的結束
[00:09:30.000 --> 00:09:31.000]  總有一天
[00:09:31.000 --> 00:09:34.000]  這是我們每一個人都要面對
[00:09:34.000 --> 00:09:35.000]  沒有辦法改變的
[00:09:35.000 --> 00:09:39.000]  當我們面對面死亡的時候
[00:09:39.000 --> 00:09:41.000]  去哪裏呢?
[00:09:41.000 --> 00:09:43.000]  我們去哪裏呢?
[00:09:43.000 --> 00:09:44.000]  我可以告訴你
[00:09:44.000 --> 00:09:46.000]  絕對不是人的生命
[00:09:46.000 --> 00:09:48.000]  像蠟燭一樣吹了就消失了
[00:09:48.000 --> 00:09:50.000]  絕對不是
[00:09:50.000 --> 00:09:52.000]  我們繼續看下去
[00:09:52.000 --> 00:09:59.000]  一個人生所面對的困難
[00:09:59.000 --> 00:10:02.000]  我想在聖經裏介紹一個
[00:10:02.000 --> 00:10:04.000]  基督徒很熟悉的人
[00:10:04.000 --> 00:10:06.000]  這個人叫大衛
[00:10:06.000 --> 00:10:10.000]  大衛是以色列的王
[00:10:10.000 --> 00:10:16.000]  他生存的時間距離現在大概三千年
[00:10:16.000 --> 00:10:20.000]  他是以色列全盛時期
[00:10:20.000 --> 00:10:22.000]  但他年輕的時候
[00:10:22.000 --> 00:10:26.000]  他是被一個很有權力的人追殺
[00:10:26.000 --> 00:10:30.000]  那個就是當時的皇帝叫做蘇羅
[00:10:30.000 --> 00:10:33.000]  他是要東奔西跑
[00:10:33.000 --> 00:10:37.000]  避免那個國王追殺他
[00:10:37.000 --> 00:10:41.000]  所以他的青年是很坎坷的
[00:10:41.000 --> 00:10:43.000]  到處逃難
[00:10:43.000 --> 00:10:45.000]  在這樣的情況下
[00:10:45.000 --> 00:10:47.000]  他只有倚靠上帝
[00:10:47.000 --> 00:10:54.000]  他從年輕已經是一個合我心意的人
[00:10:54.000 --> 00:10:58.000]  於是他自己在逃跑的時候
[00:10:58.000 --> 00:11:00.000]  他自己覺得很徬徨
[00:11:00.000 --> 00:11:02.000]  很無助的時候
[00:11:02.000 --> 00:11:05.000]  他向耶和華祈求
[00:11:05.000 --> 00:11:07.000]  我們來看看
[00:11:07.000 --> 00:11:09.000]  這篇142篇
[00:11:09.000 --> 00:11:11.000]  只有七節的經文
[00:11:11.000 --> 00:11:13.000]  一開始的時候
[00:11:13.000 --> 00:11:17.000]  大衛在洞裡的一位妃子
[00:11:17.000 --> 00:11:19.000]  為什麼她在山洞裡呢?
[00:11:19.000 --> 00:11:22.000]  原來她逃避那個王追殺她
[00:11:22.000 --> 00:11:26.000]  有時要躲進山洞裡
[00:11:26.000 --> 00:11:29.000]  她說她在那裡乃是祈禱
[00:11:29.000 --> 00:11:31.000]  即是她向神呼求
[00:11:31.000 --> 00:11:34.000]  她發聲哀告耶和華
[00:11:34.000 --> 00:11:37.000]  發聲懇求耶和華
[00:11:37.000 --> 00:11:39.000]  兩樣東西在這裡
[00:11:39.000 --> 00:11:41.000]  第一叫哀告
[00:11:41.000 --> 00:11:44.000]  哭著來告訴神
[00:11:44.000 --> 00:11:46.000]  第二是懇求
[00:11:46.000 --> 00:11:48.000]  她求救
[00:11:48.000 --> 00:11:50.000]  沒有人可以救她
[00:11:50.000 --> 00:11:52.000]  自己也不可以救自己
[00:11:52.000 --> 00:11:56.000]  於是她向耶和華求救
[00:11:56.000 --> 00:11:57.000]  第二節她說
[00:11:57.000 --> 00:12:00.000]  我在祂面前吐露我的苦情
[00:12:00.000 --> 00:12:03.000]  原來我們可以向上帝告訴祂
[00:12:03.000 --> 00:12:05.000]  我的心有多麼的愁苦
[00:12:05.000 --> 00:12:08.000]  祂陳述我的患難
[00:12:08.000 --> 00:12:10.000]  上帝知道
[00:12:10.000 --> 00:12:13.000]  但祂不介意我們複述
[00:12:13.000 --> 00:12:15.000]  我們現在所遇到的事
[00:12:15.000 --> 00:12:17.000]  向神傾心吐意
[00:12:17.000 --> 00:12:20.000]  告訴祂我真的很不濟
[00:12:20.000 --> 00:12:23.000]  第三節說我的靈
[00:12:23.000 --> 00:12:25.000]  我的靈是我的心靈
[00:12:25.000 --> 00:12:26.000]  我的靈魂
[00:12:26.000 --> 00:12:27.000]  我的裡面
[00:12:27.000 --> 00:12:29.000]  那個真正的我
[00:12:29.000 --> 00:12:32.000]  在神面前赤露闖開
[00:12:32.000 --> 00:12:37.000]  祂說我的靈在我昏暗的時候
[00:12:37.000 --> 00:12:39.000]  當我迷茫的時候
[00:12:39.000 --> 00:12:41.000]  當我失去方向
[00:12:41.000 --> 00:12:42.000]  失去希望的時候
[00:12:42.000 --> 00:12:44.000]  祂說上帝啊
[00:12:44.000 --> 00:12:46.000]  祢知道我的道路
[00:12:46.000 --> 00:12:48.000]  在我走的路上
[00:12:48.000 --> 00:12:52.000]  敵人為我設置很多的網羅
[00:12:52.000 --> 00:12:55.000]  我不知道你有沒有這樣的人生經驗
[00:12:55.000 --> 00:12:57.000]  有些人對你不是那麼好
[00:12:57.000 --> 00:13:00.000]  有些人對你加害
[00:13:00.000 --> 00:13:04.000]  設下網羅讓你掉下去
[00:13:04.000 --> 00:13:05.000]  第四節說
[00:13:05.000 --> 00:13:09.000]  大衛求上帝向我右邊觀看
[00:13:09.000 --> 00:13:11.000]  因為沒有人認識我
[00:13:11.000 --> 00:13:14.000]  我沒有地方避難
[00:13:14.000 --> 00:13:16.000]  我又在山洞裡躲起來
[00:13:16.000 --> 00:13:20.000]  也沒有人來眷顧我
[00:13:20.000 --> 00:13:22.000]  第五節
[00:13:22.000 --> 00:13:25.000]  大衛和上帝說
[00:13:25.000 --> 00:13:26.000]  耶和華啊
[00:13:26.000 --> 00:13:29.000]  我曾經向你哀求
[00:13:29.000 --> 00:13:32.000]  我說你是我的避難所
[00:13:32.000 --> 00:13:36.000]  在活人之地你是我的福分
[00:13:36.000 --> 00:13:39.000]  求你側耳聽我的呼求
[00:13:39.000 --> 00:13:41.000]  第六第七節
[00:13:41.000 --> 00:13:45.000]  大衛說了他心中的困難
[00:13:45.000 --> 00:13:48.000]  他就向神祈求
[00:13:48.000 --> 00:13:50.000]  這裡有幾個求
[00:13:50.000 --> 00:13:53.000]  他求上帝側耳聽我的呼求
[00:13:53.000 --> 00:13:55.000]  因為我落到極悲之地
[00:13:55.000 --> 00:13:59.000]  我求你救我脫離逼迫我的人
[00:13:59.000 --> 00:14:01.000]  因為他們比我強盛
[00:14:01.000 --> 00:14:02.000]  他是皇帝
[00:14:02.000 --> 00:14:03.000]  他有軍隊
[00:14:03.000 --> 00:14:04.000]  他要來逼迫我
[00:14:04.000 --> 00:14:07.000]  我是武力來抵抗
[00:14:07.000 --> 00:14:08.000]  第七節
[00:14:08.000 --> 00:14:10.000]  大衛向神求
[00:14:10.000 --> 00:14:14.000]  你領我出避囚之地
[00:14:14.000 --> 00:14:16.000]  我好稱讚你的名
[00:14:16.000 --> 00:14:18.000]  人必圍繞我
[00:14:18.000 --> 00:14:22.000]  因為你用厚恩待我
[00:14:22.000 --> 00:14:28.000]  我們基督徒相信上帝有很豐厚的恩典給過我們
[00:14:28.000 --> 00:14:29.000]  所以大衛在這裡說
[00:14:29.000 --> 00:14:33.000]  因為你用厚厚的恩典來待我
[00:14:33.000 --> 00:14:36.000]  恩典有些女士改名字很好聽
[00:14:36.000 --> 00:14:37.000]  Grace
[00:14:37.000 --> 00:14:38.000]  這是神的恩典
[00:14:38.000 --> 00:14:40.000]  恩典是什麼呢
[00:14:40.000 --> 00:14:43.000]  恩典是你和我不應該得的
[00:14:43.000 --> 00:14:47.000]  神因為愛我們的緣故都賜給我們
[00:14:47.000 --> 00:14:51.000]  神在我們每一個人身上都有很大的恩典
[00:14:51.000 --> 00:14:54.000]  我們一生都需要神的恩典
[00:14:54.000 --> 00:14:56.000]  大衛的禱告
[00:14:56.000 --> 00:14:58.000]  向神傾心吐意
[00:14:58.000 --> 00:15:01.000]  提醒自己上帝的本性
[00:15:01.000 --> 00:15:07.000]  然後他向上帝求來解困
[00:15:07.000 --> 00:15:10.000]  大衛是一個合神心意的人
[00:15:10.000 --> 00:15:15.000]  當他遇到生命裡困苦流離的時候
[00:15:15.000 --> 00:15:18.000]  他知道向上帝來禱告
[00:15:18.000 --> 00:15:20.000]  因為他認識上帝
[00:15:20.000 --> 00:15:22.000]  他認識上帝的本質
[00:15:22.000 --> 00:15:24.000]  他知道自己的困境
[00:15:24.000 --> 00:15:26.000]  知道自己沒辦法解決
[00:15:26.000 --> 00:15:28.000]  於是他來到神的面前
[00:15:28.000 --> 00:15:30.000]  我們看到他的一生
[00:15:30.000 --> 00:15:33.000]  神是怎樣來帶領他
[00:15:33.000 --> 00:15:35.000]  當我看到大衛的例子的時候
[00:15:35.000 --> 00:15:37.000]  我和神說
[00:15:37.000 --> 00:15:41.000]  神啊 我都願意像大衛那樣
[00:15:41.000 --> 00:15:43.000]  當然我們和大衛差很遠
[00:15:43.000 --> 00:15:47.000]  但是神不會要求我們像大衛那樣
[00:15:47.000 --> 00:15:51.000]  但我們有個心來追求神
[00:15:51.000 --> 00:15:56.000]  在過去的日子我學到幾樣東西
[00:15:56.000 --> 00:16:00.000]  在我們年紀越來越大的時候
[00:16:00.000 --> 00:16:04.000]  我們應該學到很多人生的功課
[00:16:04.000 --> 00:16:06.000]  以致我們年紀大
[00:16:06.000 --> 00:16:10.000]  就可以將我們自己的見證
[00:16:10.000 --> 00:16:12.000]  我們自己的經歷
[00:16:12.000 --> 00:16:14.000]  和其他人來分享
[00:16:14.000 --> 00:16:18.000]  我鼓勵我們當中已經信了主的基督徒
[00:16:18.000 --> 00:16:20.000]  你已經退休了
[00:16:20.000 --> 00:16:22.000]  或者你接近退休
[00:16:22.000 --> 00:16:26.000]  你千萬不要什麼事都不做
[00:16:26.000 --> 00:16:29.000]  那樣東西就等死
[00:16:29.000 --> 00:16:32.000]  那是浪費我們的時間
[00:16:32.000 --> 00:16:37.000]  即使你不是有什麼專業可以幫助別人
[00:16:37.000 --> 00:16:42.000]  但你有的是神給你在過去幾十年
[00:16:42.000 --> 00:16:45.000]  人生的經驗和你的見證神
[00:16:45.000 --> 00:16:50.000]  如何在你有困難的時候解救你
[00:16:50.000 --> 00:16:55.000]  這些經驗可以幫助其他人認識我們的神
[00:16:55.000 --> 00:16:59.000]  是多麼慈愛的一位神
[00:16:59.000 --> 00:17:03.000]  我在這裡有四樣東西想和大家分享
[00:17:03.000 --> 00:17:05.000]  從我自己的經驗裡
[00:17:05.000 --> 00:17:08.000]  從人生的困難裡
[00:17:08.000 --> 00:17:10.000]  我學到第一樣東西
[00:17:10.000 --> 00:17:15.000]  我們說命令發出來是突發的
[00:17:15.000 --> 00:17:17.000]  你沒辦法預料的
[00:17:17.000 --> 00:17:18.000]  沒錯
[00:17:18.000 --> 00:17:20.000]  在我們眼光裡
[00:17:20.000 --> 00:17:22.000]  人的眼光裡
[00:17:22.000 --> 00:17:24.000]  有事情是突然發生的
[00:17:24.000 --> 00:17:26.000]  但我可以告訴大家
[00:17:26.000 --> 00:17:30.000]  在神來講是沒有突發這件事
[00:17:30.000 --> 00:17:33.000]  有一種錯誤的神學觀念
[00:17:33.000 --> 00:17:38.000]  就是上帝其實不是知道以後所有的事
[00:17:38.000 --> 00:17:41.000]  因為上帝不知道我的心是怎樣
[00:17:41.000 --> 00:17:43.000]  有時候我自己也不知道
[00:17:43.000 --> 00:17:46.000]  我們和上帝就像下棋一樣
[00:17:46.000 --> 00:17:48.000]  上帝走一步
[00:17:48.000 --> 00:17:50.000]  看我們下一步怎樣走
[00:17:50.000 --> 00:17:51.000]  我們走一步
[00:17:51.000 --> 00:17:53.000]  上帝又走他那一步
[00:17:53.000 --> 00:17:55.000]  這是絕對錯誤的
[00:17:55.000 --> 00:17:58.000]  你不知道你下一步會怎樣做
[00:17:58.000 --> 00:18:00.000]  但上帝已經知道
[00:18:00.000 --> 00:18:04.000]  我們的上帝是全知的神
[00:18:04.000 --> 00:18:05.000]  從人的角度
[00:18:05.000 --> 00:18:07.000]  這些事是突然發生
[00:18:07.000 --> 00:18:09.000]  但在上帝來講
[00:18:09.000 --> 00:18:15.000]  他已經知道了我們一生以後未出現的事
[00:18:15.000 --> 00:18:17.000]  你會說
[00:18:17.000 --> 00:18:20.000]  好啊 我求上帝告訴我
[00:18:20.000 --> 00:18:23.000]  告訴我以後會有什麼事發生
[00:18:23.000 --> 00:18:25.000]  告訴我
[00:18:25.000 --> 00:18:27.000]  讓我不用這麼徬徨
[00:18:27.000 --> 00:18:28.000]  如果他告訴我
[00:18:28.000 --> 00:18:29.000]  你放心吧
[00:18:29.000 --> 00:18:32.000]  你這個病不至於死的
[00:18:32.000 --> 00:18:35.000]  因為上帝已經預料你活到95歲
[00:18:35.000 --> 00:18:37.000]  你現在只有六十多歲
[00:18:37.000 --> 00:18:38.000]  你不用怕
[00:18:38.000 --> 00:18:42.000]  但上帝沒有告訴人以後的事
[00:18:42.000 --> 00:18:44.000]  我發覺在聖經裏
[00:18:44.000 --> 00:18:46.000]  雖然我們的上帝是知道了
[00:18:46.000 --> 00:18:49.000]  所有將來要發生的事
[00:18:49.000 --> 00:18:51.000]  但在聖經裏
[00:18:51.000 --> 00:18:53.000]  我找來找去
[00:18:53.000 --> 00:18:55.000]  有什麼例子
[00:18:55.000 --> 00:18:58.000]  是神將以後未發生的事
[00:18:58.000 --> 00:19:00.000]  告訴我們呢
[00:19:00.000 --> 00:19:02.000]  我只找到有兩處
[00:19:02.000 --> 00:19:05.000]  一處舊約一處新約
[00:19:05.000 --> 00:19:08.000]  舊約有一個王叫做希西加
[00:19:08.000 --> 00:19:10.000]  他很敬畏上帝
[00:19:10.000 --> 00:19:12.000]  他病得很嚴重
[00:19:12.000 --> 00:19:16.000]  他向神求神而延長他的生命
[00:19:16.000 --> 00:19:19.000]  上帝猜疑才告訴他
[00:19:19.000 --> 00:19:21.000]  我給你多十五年
[00:19:21.000 --> 00:19:24.000]  即是這個人知道他只有十五年
[00:19:24.000 --> 00:19:26.000]  這是第一個
[00:19:26.000 --> 00:19:28.000]  第二個就是在新約裏
[00:19:28.000 --> 00:19:30.000]  這個叫做彼得的門徒
[00:19:30.000 --> 00:19:33.000]  這是約翰福音第21章
[00:19:33.000 --> 00:19:37.000]  21章彼得已經放棄了
[00:19:37.000 --> 00:19:40.000]  他的使徒身份
[00:19:40.000 --> 00:19:42.000]  他已經帶著人們回去打魚
[00:19:42.000 --> 00:19:44.000]  即是他放棄了
[00:19:44.000 --> 00:19:46.000]  來服侍上帝
[00:19:46.000 --> 00:19:48.000]  耶穌回來找他
[00:19:48.000 --> 00:19:53.000]  耶穌要帶他從谷底出來
[00:19:53.000 --> 00:19:56.000]  耶穌用的其中一個方法
[00:19:56.000 --> 00:19:58.000]  是告訴他
[00:19:58.000 --> 00:20:02.000]  將來他要為耶穌寫命
[00:20:02.000 --> 00:20:04.000]  要為耶穌犧牲
[00:20:04.000 --> 00:20:06.000]  耶穌告訴他
[00:20:06.000 --> 00:20:08.000]  年輕的時候你很自由
[00:20:08.000 --> 00:20:09.000]  你去哪裏都可以
[00:20:09.000 --> 00:20:11.000]  但你年老的時候
[00:20:11.000 --> 00:20:13.000]  人們會把你綁起來
[00:20:13.000 --> 00:20:16.000]  帶你去不願意的地方
[00:20:16.000 --> 00:20:18.000]  然後聖靈感動約翰
[00:20:18.000 --> 00:20:20.000]  寫了下來說
[00:20:20.000 --> 00:20:22.000]  耶穌的意思是甚麼呢
[00:20:22.000 --> 00:20:25.000]  甚麼叫做帶你去不願意去的地方呢
[00:20:25.000 --> 00:20:27.000]  就是殺頭
[00:20:27.000 --> 00:20:29.000]  刑場
[00:20:29.000 --> 00:20:32.000]  即是耶穌將他以後告訴他
[00:20:32.000 --> 00:20:33.000]  有些人會說
[00:20:33.000 --> 00:20:35.000]  哇 耶穌為何這麼殘忍
[00:20:35.000 --> 00:20:38.000]  你知道他將來要為你犧牲
