
[00:00:00.000 --> 00:00:05.760]  羅馬書講到第四講了
[00:03:06.080 --> 00:03:07.840]  來承擔我們的罪
[00:03:07.840 --> 00:03:10.400]  如果我們接受耶穌基督的話
[00:03:10.400 --> 00:03:12.800]  耶穌基督就背負了我們的罪
[00:03:12.800 --> 00:03:17.040]  還不單止祂的義披在我們的身上
[00:03:17.040 --> 00:03:19.280]  我們才能與神和好
[00:03:19.280 --> 00:03:22.880]  否則我們自己就要背負罪
[00:03:22.880 --> 00:03:26.320]  其實羅馬書很清楚告訴我們
[00:03:26.320 --> 00:03:28.240]  每個人都犯了罪
[00:03:28.240 --> 00:03:32.720]  今天的經文一章十八至三十二節
[00:03:32.720 --> 00:03:35.600]  說所有的外邦人都犯了罪
[00:03:35.600 --> 00:03:37.600]  在第二章
[00:03:37.600 --> 00:03:41.840]  保羅告訴我們所有的猶太人都犯了罪
[00:03:41.840 --> 00:03:44.400]  然後在第三章的頭
[00:03:44.400 --> 00:03:46.800]  保羅再一次重覆
[00:03:46.800 --> 00:03:49.280]  所有人都犯了罪
[00:03:49.280 --> 00:03:52.080]  羅馬書的一章十八節說
[00:03:52.080 --> 00:03:59.200]  神的憤怒從天上顯明在一切不善不義的人身上
[00:03:59.200 --> 00:04:03.600]  憤怒這個字希臘文是「阿忌」這個字
[00:04:03.600 --> 00:04:07.200]  不是神一次發火突然間發火
[00:04:07.200 --> 00:04:11.600]  而是一個累積了很久的憤怒
[00:04:11.600 --> 00:04:14.160]  這個憤怒是公義的憤怒
[00:04:14.160 --> 00:04:16.720]  這個是正義的憤怒
[00:04:16.720 --> 00:04:19.760]  每一個人生出來都是罪人
[00:04:19.760 --> 00:04:22.720]  這就是聖經告訴我們
[00:04:22.720 --> 00:04:25.360]  在以弗所書的二章三節
[00:04:25.360 --> 00:04:29.680]  告訴我們我們每一個人都是可怒之子
[00:04:29.680 --> 00:04:32.320]  都是在神的憤怒之下
[00:04:32.320 --> 00:04:35.280]  都是在神的審判之下
[00:04:35.280 --> 00:04:38.000]  很多很多聖經裏面的經文
[00:04:38.000 --> 00:04:40.000]  其實都告訴我們
[00:04:40.000 --> 00:04:42.000]  神是有憤怒
[00:04:42.000 --> 00:04:45.120]  多到我都不能夠一一讀出來
[00:04:45.120 --> 00:04:46.960]  我會留在PowerPoint裏
[00:04:46.960 --> 00:04:48.160]  如果大家有興趣
[00:04:48.160 --> 00:04:50.800]  你們可以自己慢慢讀
[00:04:50.800 --> 00:04:53.040]  有人可能會問
[00:04:53.040 --> 00:04:58.160]  為什麼聖經要重覆提出神的憤怒才行?
[00:04:58.160 --> 00:05:01.760]  神的憤怒是神的屬性之一
[00:05:01.760 --> 00:05:05.680]  就好像祂的愛、祂的憐憫、祂的恩典
[00:05:05.680 --> 00:05:08.000]  但是神也是憤怒的神
[00:05:08.000 --> 00:05:11.200]  所以聖經裏面重覆告訴我們
[00:05:11.200 --> 00:05:12.480]  神是憤怒
[00:05:12.480 --> 00:05:15.680]  很多時候我們跟別人傳福音
[00:05:15.680 --> 00:05:17.440]  我們都喜歡說什麼?
[00:05:17.440 --> 00:05:21.600]  神的愛、神的憐憫、神的恩典
[00:05:21.600 --> 00:05:25.040]  然後問別人
[00:05:25.040 --> 00:05:28.000]  你想不想得到更豐盛的生命?
[00:05:28.000 --> 00:05:30.720]  你想不想得到神的祝福?
[00:05:30.720 --> 00:05:33.360]  你想不想得到永生?
[00:05:33.360 --> 00:05:36.320]  將這一切的東西都放在別人眼前
[00:05:36.320 --> 00:05:39.360]  但是我們如果這樣做的時候
[00:05:39.360 --> 00:05:43.200]  我們只是將神部分的屬性拿出來
[00:05:43.200 --> 00:05:45.600]  不是祂全部的屬性
[00:05:45.600 --> 00:05:47.840]  神也是憤怒的
[00:05:47.840 --> 00:05:50.080]  也是有祂的審判的
[00:05:50.080 --> 00:05:53.520]  如果我們不先說壞消息
[00:05:53.520 --> 00:05:56.080]  我們怎麼能夠說好消息?
[00:05:56.080 --> 00:05:59.520]  我們不能夠只是將好消息告訴別人
[00:05:59.520 --> 00:06:01.760]  希望別人來接受神
[00:06:01.760 --> 00:06:05.760]  你有沒有試過用神的憤怒
[00:06:05.760 --> 00:06:07.520]  用神的怒氣
[00:06:07.520 --> 00:06:10.240]  用神的審判來傳福音?
[00:06:10.240 --> 00:06:12.640]  以前的牧師都會這樣做
[00:06:12.640 --> 00:06:14.720]  現在就很少了
[00:06:14.720 --> 00:06:17.840]  令我想起我的大女兒Jackie
[00:06:17.840 --> 00:06:19.840]  有一次她真的這樣做
[00:06:19.840 --> 00:06:21.920]  我那時候還沒有做牧師
[00:06:21.920 --> 00:06:24.320]  我是有份俗世的工作
[00:06:24.320 --> 00:06:27.120]  我公司剛剛請了一個新人
[00:06:27.120 --> 00:06:30.480]  這個年輕人剛剛在UCLA畢業
[00:06:30.480 --> 00:06:31.920]  很有前途
[00:06:31.920 --> 00:06:33.520]  他是一個中國人
[00:06:33.520 --> 00:06:34.640]  他叫Ed
[00:06:34.640 --> 00:06:37.680]  他的父母在Bay Area
[00:06:37.680 --> 00:06:39.120]  在屬於Oakland
[00:06:39.120 --> 00:06:42.160]  我那時候的小女兒在Berkeley讀書
[00:06:42.160 --> 00:06:44.640]  每一次我去探望小女兒的時候
[00:06:44.640 --> 00:06:47.520]  我就把這個年輕人也載上去
[00:06:47.520 --> 00:06:49.600]  讓他可以探望他的家人
[00:06:49.600 --> 00:06:52.000]  我和我的太太就坐在前面
[00:06:52.000 --> 00:06:55.920]  我的大女兒Jackie就和這個年輕人坐在後面
[00:06:55.920 --> 00:06:58.480]  開車上去五六個小時
[00:06:58.480 --> 00:07:01.040]  很多時間和他傳福音
[00:07:01.040 --> 00:07:03.120]  我的大女兒怎麼和他說
[00:07:03.120 --> 00:07:06.560]  他說Ed我和你做了朋友了
[00:07:06.560 --> 00:07:07.920]  我是你的朋友
[00:07:07.920 --> 00:07:12.240]  我不想你將來坐在一個又黑又熱的地方
[00:07:12.240 --> 00:07:15.120]  你就會自己問自己
[00:07:15.120 --> 00:07:16.800]  哎呀撞鬼了
[00:07:16.800 --> 00:07:19.120]  為什麼我的基督教朋友
[00:07:19.120 --> 00:07:22.000]  沒有一個人和我說有這麼恐怖的地方
[00:07:22.000 --> 00:07:23.600]  又熱又黑
[00:07:23.600 --> 00:07:25.440]  真是難受了
[00:07:25.440 --> 00:07:27.200]  我的大女兒和他說
[00:07:27.200 --> 00:07:28.640]  你不要怨我
[00:07:28.640 --> 00:07:30.480]  我現在和你說
[00:07:30.480 --> 00:07:32.720]  如果你不接受耶穌基督
[00:07:32.720 --> 00:07:35.600]  你將來就會去到這個地方
[00:07:35.600 --> 00:07:37.680]  感謝神
[00:07:37.680 --> 00:07:40.880]  現在我這位舊時的同事
[00:07:40.880 --> 00:07:44.240]  聽聞他每個星期都有去教會
[00:07:44.240 --> 00:07:47.760]  聽聞他還娶了一個基督徒做太太
[00:07:47.760 --> 00:07:50.960]  我不知道他是不是自己成為了基督徒
[00:07:50.960 --> 00:07:53.520]  因為我很久沒有和他聯絡
[00:07:53.520 --> 00:07:56.240]  但我相信他已經成為了一個基督徒
[00:07:56.240 --> 00:07:59.600]  我下一次會來確認一下
[00:07:59.600 --> 00:08:01.360]  然後向你們報告
[00:08:01.360 --> 00:08:04.560]  如果我們不明白神憎恨什麼
[00:08:04.560 --> 00:08:07.120]  我們怎能夠明白神的愛
[00:08:07.120 --> 00:08:10.160]  如果我們不知道祂的律法
[00:08:10.160 --> 00:08:11.280]  神的律法
[00:08:11.280 --> 00:08:14.160]  我們怎能夠理解祂的恩典
[00:08:14.160 --> 00:08:18.160]  如果我們不知道罪帶來的刑罰
[00:08:18.160 --> 00:08:21.520]  我們怎能夠告訴人們神的寬恕
[00:08:21.520 --> 00:08:25.040]  神憎恨罪憎恨到極點
[00:08:25.040 --> 00:08:30.480]  憎恨罪憎恨到祂願意差派祂的獨身子來到世上
[00:08:30.480 --> 00:08:32.480]  為我們贖罪
[00:08:32.480 --> 00:08:34.880]  釘死在十字架的上方
[00:08:34.880 --> 00:08:37.920]  所以如果我們不明白神的公義
[00:08:37.920 --> 00:08:40.960]  我們怎能夠明白神的憐憫
[00:08:40.960 --> 00:08:44.000]  神的公義是什麼?
[00:08:44.000 --> 00:08:46.640]  就是罪一定要得到審判
[00:08:46.640 --> 00:08:52.320]  所以神差派祂的獨身子來為我們贖罪
[00:08:52.320 --> 00:08:58.160]  這個懲罰審判是臨到祂自己的兒子身上
[00:08:58.160 --> 00:09:01.200]  而不是臨到我們身上
[00:09:01.200 --> 00:09:03.200]  這個就是憐憫的神
[00:09:03.200 --> 00:09:05.200]  這個就是公義的神
[00:09:05.200 --> 00:09:12.640]  所以我們傳福音不應該只把神部分的屬性拿出來
[00:09:12.640 --> 00:09:14.640]  就是神的憐憫神的愛
[00:09:14.640 --> 00:09:16.640]  神的恩典
[00:09:16.640 --> 00:09:21.200]  我們要告訴人們全部神是怎樣
[00:09:21.200 --> 00:09:23.600]  包括祂的審判
[00:09:23.600 --> 00:09:26.000]  包括祂的憤怒
[00:09:26.000 --> 00:09:28.800]  在聖經裡告訴我們
[00:09:28.800 --> 00:09:30.800]  耶穌基督是怎樣的
[00:09:30.800 --> 00:09:32.800]  祂是喜愛公義
[00:09:32.800 --> 00:09:34.800]  恨惡罪惡
[00:09:34.800 --> 00:09:40.160]  詩篇45第7節希伯來書1:9
[00:09:40.160 --> 00:09:42.960]  有沒有看到?是很平衡的
[00:09:42.960 --> 00:09:44.960]  祂是喜愛公義
[00:09:44.960 --> 00:09:46.960]  祂是恨惡罪惡
[00:09:46.960 --> 00:09:52.160]  而不是只拿了一部分的屬性來大做文章
[00:09:52.160 --> 00:09:57.760]  今天的經文羅馬書1:18-32
[00:09:57.760 --> 00:10:02.320]  保羅描繪了一幅很醜陋的圖畫
[00:10:02.320 --> 00:10:04.800]  就是說每個人都犯了罪
[00:10:04.800 --> 00:10:08.000]  每個人都在神的審判之下
[00:10:08.000 --> 00:10:12.160]  我們沒有辦法靠自己來逃避神的審判
[00:10:12.160 --> 00:10:18.320]  人不是沒有嘗試用自己的辦法來逃避神的審判
[00:10:18.320 --> 00:10:20.320]  用什麼辦法?
[00:10:20.320 --> 00:10:22.320]  進化論
[00:10:22.320 --> 00:10:24.320]  大爆炸論
[00:10:24.320 --> 00:10:29.040]  如果能夠解釋世上的一切在哪裡
[00:10:29.040 --> 00:10:31.920]  就告訴自己沒有神
[00:10:31.920 --> 00:10:34.720]  那就不會在神的懲罰
[00:10:34.720 --> 00:10:36.720]  不會在神的審判之下
[00:10:36.720 --> 00:10:38.720]  他們認為這樣做就可以了
[00:10:38.720 --> 00:10:41.920]  所以才有進化論
[00:10:41.920 --> 00:10:43.920]  但問題在哪裡?
[00:10:43.920 --> 00:10:48.560]  人不是由低級生物慢慢變成高級生物
[00:10:48.560 --> 00:10:50.560]  然後懂得敬拜神
[00:10:50.560 --> 00:10:52.560]  剛剛相反
[00:10:52.560 --> 00:10:54.560]  聖經告訴我們
[00:10:54.560 --> 00:10:57.200]  人本來是認識神
[00:10:57.200 --> 00:10:59.200]  人本來與神同在
[00:10:59.200 --> 00:11:01.200]  懂得敬拜神
[00:11:01.200 --> 00:11:03.200]  但慢慢因為犯了罪
[00:11:03.200 --> 00:11:05.200]  以致離開了神
[00:11:05.200 --> 00:11:07.200]  慢慢變成什麼?
[00:11:07.200 --> 00:11:09.200]  告訴自己沒有神
[00:11:09.200 --> 00:11:11.200]  我們是動物變的
[00:11:11.200 --> 00:11:13.200]  變成了動物都不如
[00:11:13.200 --> 00:11:17.840]  其實聖經從來沒有告訴我們進化論
[00:11:17.840 --> 00:11:19.840]  告訴我們什麼?
[00:11:19.840 --> 00:11:21.840]  是退化論
[00:11:21.840 --> 00:11:23.840]  由懂得神變成不懂得神
[00:11:23.840 --> 00:11:27.120]  最後變成動物都不如
[00:11:27.120 --> 00:11:29.840]  我們今天的題目是
[00:11:29.840 --> 00:11:33.280]  神應不應該定無知者的罪
[00:11:33.280 --> 00:11:35.280]  有人說
[00:11:35.280 --> 00:11:37.280]  你又說我們離開了神
[00:11:37.280 --> 00:11:40.880]  離開了神自然就不認得神
[00:11:40.880 --> 00:11:42.880]  怎麼能怪我們?
[00:11:42.880 --> 00:11:45.840]  但你知不知道神很愛我們
[00:11:45.840 --> 00:11:49.840]  祂不斷給人啟示
[00:11:49.840 --> 00:11:53.120]  世上有兩種啟示神給人
[00:11:53.120 --> 00:11:56.880]  第一種神學家稱為特別啟示
[00:11:56.880 --> 00:11:58.880]  就是神的話語
[00:11:58.880 --> 00:12:00.880]  就是聖經
[00:12:00.880 --> 00:12:02.880]  我們手上這部聖經
[00:12:02.880 --> 00:12:04.880]  這些就是特別啟示
[00:12:04.880 --> 00:12:06.880]  透過特別啟示我們能得救
[00:12:06.880 --> 00:12:10.480]  如果沒有接觸到特別啟示
[00:12:10.480 --> 00:12:12.480]  還有另一種
[00:12:12.480 --> 00:12:15.520]  自然或普通啟示
[00:12:15.520 --> 00:12:19.520]  自然或普通啟示有兩個部分
[00:12:19.520 --> 00:12:23.120]  第一部分是外在的
[00:12:23.120 --> 00:12:25.760]  第二部分是內在的
[00:12:25.760 --> 00:12:28.720]  我們先說外在的啟示
[00:12:28.720 --> 00:12:30.320]  自然啟示
[00:12:30.320 --> 00:12:32.320]  就是神的創造
[00:12:32.320 --> 00:12:37.040]  當我們見到世上有這麼美麗的花草樹木
[00:12:37.040 --> 00:12:39.040]  有日月星宿
[00:12:39.040 --> 00:12:41.040]  有宇宙萬物
[00:12:41.040 --> 00:12:43.040]  我們就知道有一位創造的神
[00:12:43.040 --> 00:12:49.120]  這就是神給我們外在自然或普通啟示
[00:12:49.120 --> 00:12:52.160]  這是有智慧的創造
[00:12:52.160 --> 00:12:54.880]  不是像現在人想出來的
[00:12:54.880 --> 00:12:59.200]  是碰巧地球、宇宙、生物
[00:12:59.200 --> 00:13:01.680]  全部都是碰巧地碰出來的
[00:13:01.680 --> 00:13:05.120]  你相不相信這麼美麗的宇宙萬物
[00:13:05.120 --> 00:13:07.120]  碰巧地碰出來
[00:13:07.120 --> 00:13:09.120]  我就不相信了
[00:13:09.120 --> 00:13:11.680]  是有智慧的創造
[00:13:11.680 --> 00:13:13.680]  是有能力的創造
[00:13:13.680 --> 00:13:15.680]  這是聖經告訴我們的
[00:13:15.680 --> 00:13:18.720]  就好像詩篇第19篇第一節
[00:13:18.720 --> 00:13:21.360]  說「諸天術說神的榮耀
[00:13:21.360 --> 00:13:24.320]  窮滄全陽他的手段」
[00:13:24.320 --> 00:13:27.600]  見到這麼美麗的神的創造
[00:13:27.600 --> 00:13:30.480]  令我們知道有一位永恆的神
[00:13:30.480 --> 00:13:33.520]  嘩!你說有沒有搞錯
[00:13:33.520 --> 00:13:37.200]  見到創造我們怎知道這位是永恆的神
[00:13:37.200 --> 00:13:42.960]  因為我們在時間和空間的控制之下
[00:13:42.960 --> 00:13:44.960]  我們的年紀越來越大
[00:13:44.960 --> 00:13:46.960]  我們受到時空的控制
[00:13:46.960 --> 00:13:52.400]  但這位創造者一定在我們時間和空間以外
[00:13:52.400 --> 00:13:54.400]  因為祂是造物者
[00:13:54.400 --> 00:13:57.040]  祂不在時間和空間裡面
[00:13:57.040 --> 00:13:59.440]  所以祂不受時間控制的話
[00:13:59.440 --> 00:14:00.880]  祂就是永恆的神
[00:14:00.880 --> 00:14:03.200]  祂也是大能的神
[00:14:03.200 --> 00:14:05.840]  才能夠做出這一切
[00:14:05.840 --> 00:14:08.640]  在羅馬書的一章二十節
[00:14:08.640 --> 00:14:11.360]  說「自從造天地以來
[00:14:11.360 --> 00:14:15.680]  神的永能和神聖是明明可知的」
[00:14:15.680 --> 00:14:18.640]  什麼叫做永能?
[00:14:18.640 --> 00:14:21.520]  祂是一位永遠存在的神
[00:14:21.520 --> 00:14:23.520]  祂也是全能的神
[00:14:23.520 --> 00:14:27.760]  祂有偉大的能力能夠創造這一切
[00:14:27.760 --> 00:14:30.640]  這就是外在自然的啟示
[00:14:30.640 --> 00:14:32.640]  所以我們每個人見到
[00:14:33.120 --> 00:14:34.640]  這麼美麗的宇宙
[00:14:34.640 --> 00:14:36.640]  我們知道有一位神
[00:14:36.640 --> 00:14:38.640]  那內在的呢?
[00:14:38.640 --> 00:14:42.640]  神將祂自己放在我們每個人的心裡面
[00:14:42.640 --> 00:14:45.680]  在羅馬書的一章二十節尾
[00:14:45.680 --> 00:14:48.320]  叫人無可推諉
[00:14:48.320 --> 00:14:51.360]  你沒有藉口不相信有一位神
[00:14:51.360 --> 00:14:54.320]  神將祂自己放在你的心裡面
[00:14:54.320 --> 00:14:56.960]  你說有什麼證據?
[00:14:56.960 --> 00:14:58.960]  你看看舊樣
[00:14:58.960 --> 00:15:03.760]  記不記得神叫摩西帶領以色列人出埃及?
[00:15:03.760 --> 00:15:06.480]  法老王諸多阻攔
[00:15:06.480 --> 00:15:08.960]  不讓以色列人走
[00:15:08.960 --> 00:15:10.960]  神降十災
[00:15:10.960 --> 00:15:14.320]  最後到出埃及記的第十章
[00:15:14.320 --> 00:15:15.920]  法老王怎麼說?
[00:15:15.920 --> 00:15:17.920]  「我知道得罪了神」
[00:15:17.920 --> 00:15:20.480]  他怎麼知道得罪了神?
[00:15:20.480 --> 00:15:23.920]  神將祂自己放在法老王的心裡面
[00:15:23.920 --> 00:15:25.920]  還有一個例子
[00:15:25.920 --> 00:15:28.720]  在《說撒姆異常》第四章
[00:15:28.720 --> 00:15:31.680]  明年我們會說撒姆異忌
[00:15:31.680 --> 00:15:33.680]  在撒姆異常第四章
[00:15:33.680 --> 00:15:36.960]  以色列人和非利人來征戰
[00:15:36.960 --> 00:15:38.960]  那些長老說
[00:15:38.960 --> 00:15:40.480]  「帶著藥櫃去吧
[00:15:40.480 --> 00:15:42.480]  神與我們同在
[00:15:42.480 --> 00:15:43.680]  一定打贏的
[00:15:43.680 --> 00:15:44.720]  不會輸的」
[00:15:44.720 --> 00:15:47.920]  結果不是神的旨意
[00:15:47.920 --> 00:15:50.400]  以色列人不但打輸了仗
[00:15:50.400 --> 00:15:52.720]  連藥櫃也被人拿走
[00:15:52.720 --> 00:15:55.680]  於是非利人就將藥櫃
[00:15:55.680 --> 00:15:58.720]  供在了大菌殿裡面
[00:15:58.720 --> 00:16:00.400]  記不記得大菌殿?
[00:16:00.400 --> 00:16:03.840]  是參孫所毀壞的殿
[00:16:03.840 --> 00:16:05.840]  在撒姆異常第五章
[00:16:05.840 --> 00:16:07.840]  第二天去看
[00:16:07.840 --> 00:16:11.360]  整個大菌神俯伏在地上
[00:16:11.360 --> 00:16:13.600]  那些非利人說
[00:16:13.600 --> 00:16:15.040]  「什麼時候地震啊?
[00:16:15.040 --> 00:16:15.920]  不要緊
[00:16:15.920 --> 00:16:18.400]  將大菌神扶起來」
[00:16:18.400 --> 00:16:20.800]  第三天去看
[00:16:20.800 --> 00:16:23.200]  大菌神又掉在地上
[00:16:23.200 --> 00:16:25.200]  這次手腳也截斷了
[00:16:25.200 --> 00:16:26.480]  身體也截斷了
[00:16:26.480 --> 00:16:28.320]  那些非利人說
[00:16:28.320 --> 00:16:29.360]  「哎呀 不行了
[00:16:29.360 --> 00:16:32.240]  這是藥櫃的問題」
[00:16:32.240 --> 00:16:34.560]  他們最初將藥櫃
[00:16:34.560 --> 00:16:36.240]  放在大菌殿做什麼?
[00:16:36.240 --> 00:16:40.720]  是當時的人很喜歡做的
[00:16:40.720 --> 00:16:44.640]  就是將敵人的戰利品
[00:16:44.640 --> 00:16:47.600]  放在自己供奉神的殿裡面
[00:16:47.600 --> 00:16:50.320]  就是說「我的神比你們的神厲害
[00:16:50.320 --> 00:16:53.120]  現在你們的神的物件
[00:16:53.120 --> 00:16:54.720]  被我們擄掠了
[00:16:54.720 --> 00:16:56.720]  放在我們的聖殿裡面」
[00:16:56.720 --> 00:16:58.720]  但他們知道
[00:16:58.720 --> 00:17:00.480]  不可以再將藥櫃
[00:17:00.480 --> 00:17:02.080]  放在他們的大菌殿
[00:17:02.080 --> 00:17:05.920]  於是將藥櫃送去不同的城市
[00:17:05.920 --> 00:17:08.320]  但每去到一個城市裡面
[00:17:08.320 --> 00:17:11.600]  那個城市就有災難臨到他們身上
[00:17:11.600 --> 00:17:13.760]  不單止有鼠疫
[00:17:13.760 --> 00:17:16.720]  還有那些人身上會生毒瘡
[00:17:16.720 --> 00:17:19.120]  搞到他們亂七八糟
[00:17:19.120 --> 00:17:22.320]  所以最後他們決定
[00:17:22.320 --> 00:17:24.720]  不可以再留下藥櫃
[00:17:24.720 --> 00:17:27.760]  要將藥櫃送回以色列
[00:17:27.760 --> 00:17:32.320]  但他們說不可以空手送藥櫃
[00:17:32.320 --> 00:17:34.320]  一定要賠禮
[00:17:34.320 --> 00:17:38.560]  所以他們做了五隻金的金柳
[00:17:38.560 --> 00:17:42.640]  和合本翻譯為金字瘡
[00:17:42.640 --> 00:17:45.120]  其實這是錯誤的翻譯
[00:17:45.120 --> 00:17:47.120]  是根據King James
[00:17:47.120 --> 00:17:49.760]  其實是每個人身上生毒瘤
[00:17:49.760 --> 00:17:51.520]  所以做了五隻金柳
[00:17:51.520 --> 00:17:53.520]  又做了五隻金老鼠
[00:17:53.520 --> 00:17:55.040]  因為有鼠疫
[00:17:55.040 --> 00:17:57.920]  賠禮送回以色列人身上
[00:17:57.920 --> 00:17:59.680]  為什麼要賠禮呢?
[00:17:59.680 --> 00:18:02.000]  為什麼要知道自己得罪神呢?
[00:18:02.000 --> 00:18:05.920]  神將自己放在每個人的心裡面
[00:18:05.920 --> 00:18:07.920]  還有呢?
[00:18:07.920 --> 00:18:09.920]  你說這些舊藥而已
[00:18:09.920 --> 00:18:11.520]  新藥也有的
[00:18:11.520 --> 00:18:13.760]  《使徒行傳》的28章
[00:18:13.760 --> 00:18:17.200]  說保羅坐船要去羅馬
[00:18:17.200 --> 00:18:19.200]  結果遇見風浪
[00:18:19.200 --> 00:18:22.480]  沉船上了一個島上高
[00:18:22.480 --> 00:18:24.480]  被一條毒蛇咬傷
[00:18:24.480 --> 00:18:26.480]  那些土人說
[00:18:26.480 --> 00:18:28.160]  這個還不是罪人?
[00:18:28.160 --> 00:18:29.760]  一定是得罪神了
[00:18:29.760 --> 00:18:31.760]  所以被蛇咬傷
[00:18:31.760 --> 00:18:34.320]  他們怎麼知道有神呢?
[00:18:34.320 --> 00:18:38.400]  神將祂自己放在人的心裡面
[00:18:38.400 --> 00:18:40.640]  有人就會說
[00:18:40.640 --> 00:18:42.960]  這些都是聖經說的
[00:18:42.960 --> 00:18:44.960]  你說什麼都可以
[00:18:44.960 --> 00:18:46.960]  自圓其說
[00:18:46.960 --> 00:18:50.960]  美國有一個作家叫做Helen Keller
[00:18:50.960 --> 00:18:53.440]  她在19個月
[00:18:53.440 --> 00:18:55.440]  就是一歲半的時候
[00:18:55.440 --> 00:18:56.960]  大病一場
[00:18:56.960 --> 00:18:59.440]  又聾又猛
[00:18:59.440 --> 00:19:01.920]  沒有人能夠和她溝通
[00:19:01.920 --> 00:19:04.400]  她的家裡請了一個老師
[00:19:04.400 --> 00:19:07.600]  叫做Anne Sullivan來教她
[00:19:07.600 --> 00:19:10.800]  這個Anne Sullivan用盡很多心機
[00:19:10.800 --> 00:19:13.280]  幫她溝通
[00:19:13.280 --> 00:19:15.840]  最後真的能夠幫她溝通
[00:19:15.840 --> 00:19:18.720]  Anne Sullivan是一個基督徒
[00:19:18.720 --> 00:19:21.440]  她立刻和Keller說
[00:19:21.440 --> 00:19:24.320]  你知不知道世上有一位神?
[00:19:24.320 --> 00:19:27.120]  你知不知道Keller怎麼和她回答?
[00:19:27.120 --> 00:19:29.120]  我早就知道了
