
[00:00:00.000 --> 00:00:02.000]  (字幕:SAMUEL)
[00:05:22.440 --> 00:05:24.960]  他是作詩歌來讚美神
[00:05:24.960 --> 00:05:26.240]  所以詩篇裏面
[00:05:26.240 --> 00:05:28.800]  是充滿了大衛的詩歌
[00:05:28.800 --> 00:05:33.600]  我們在下一年就會說大衛的故事
[00:05:33.600 --> 00:05:34.640]  大衛傳
[00:05:34.640 --> 00:05:38.960]  今年英文堂和國語堂都會說詩篇
[00:05:38.960 --> 00:05:40.960]  唯獨我們粵語堂不說
[00:05:40.960 --> 00:05:41.680]  為什麼呢?
[00:05:41.680 --> 00:05:43.080]  因為我知道
[00:05:43.200 --> 00:05:46.480]  下一年就會跟大家說大衛的故事
[00:05:46.480 --> 00:05:48.240]  有很多大衛的詩篇
[00:05:48.240 --> 00:05:49.800]  要跟大家分享
[00:05:49.800 --> 00:05:52.040]  然後我就會選一個時間
[00:05:52.040 --> 00:05:53.680]  專門說詩篇
[00:05:53.680 --> 00:05:56.840]  所以我們今年說到的次序
[00:05:56.840 --> 00:05:58.800]  是有一點點的倒轉了
[00:05:58.800 --> 00:06:00.320]  還有例子呢
[00:06:00.320 --> 00:06:04.480]  耶穌基督當他要將自己獻上
[00:06:04.480 --> 00:06:07.800]  幫我們成為我們的獻祭
[00:06:07.800 --> 00:06:10.600]  在釘十字架之前
[00:06:10.600 --> 00:06:12.480]  他在最後的晚餐
[00:06:12.640 --> 00:06:15.480]  和門徒一起唱詩歌
[00:06:15.480 --> 00:06:18.600]  《馬太福音》的二十六章第三十節
[00:06:18.600 --> 00:06:20.000]  還有呢
[00:06:20.000 --> 00:06:21.760]  《使徒行傳》裏面
[00:06:21.760 --> 00:06:26.200]  無論是彼得在《使徒行傳》的第五章
[00:06:26.200 --> 00:06:29.160]  無論是保羅在《使徒行傳》的十六章
[00:06:29.160 --> 00:06:30.720]  當他們被捕入獄
[00:06:30.720 --> 00:06:33.080]  當他們被毆打的時候
[00:06:33.080 --> 00:06:34.280]  他們怎樣呢?
[00:06:34.280 --> 00:06:37.240]  同樣是唱詩歌來讚美神
[00:06:37.240 --> 00:06:40.320]  今天哈拿得到了撒姆爾
[00:06:40.320 --> 00:06:42.240]  他將撒姆爾獻給神
[00:06:42.520 --> 00:06:46.480]  同時他向神獻上他的詩歌
[00:06:46.480 --> 00:06:49.880]  在《說撒姆爾》上的二章一至十一節
[00:06:49.880 --> 00:06:52.600]  很多人都不明白
[00:06:52.600 --> 00:06:57.400]  為什麼禱告前我們先要讚美神的重要性
[00:06:57.400 --> 00:07:00.840]  因為讚美神是能夠幫助我們
[00:07:00.840 --> 00:07:04.960]  將注意力放在神的榮耀的身上
[00:07:04.960 --> 00:07:08.720]  而不是放在我們自己的需要的上面
[00:07:08.720 --> 00:07:10.280]  這個很重要
[00:07:10.800 --> 00:07:13.200]  當我們見到神的偉大的時候
[00:07:13.200 --> 00:07:15.520]  明白到神的偉大的時候
[00:07:15.520 --> 00:07:19.000]  我們對我們的生命有個正確的觀點
[00:07:19.000 --> 00:07:21.280]  在這個時候禱告
[00:07:21.280 --> 00:07:24.000]  我覺得才是最好的
[00:07:24.000 --> 00:07:29.480]  哈拿讚美的詩歌是高舉神的榮耀
[00:07:29.480 --> 00:07:33.560]  在聖經裏面有三個詩歌都很相似
[00:07:33.560 --> 00:07:36.640]  一個就是我們今天哈拿的詩歌
[00:07:36.640 --> 00:07:38.320]  撒姆爾上的第二章
[00:07:38.640 --> 00:07:42.520]  另外一個就是大衛的讚美詩歌
[00:07:42.520 --> 00:07:44.920]  在撒姆爾下的二十二章
[00:07:44.920 --> 00:07:49.120]  和瑪利亞在新約盧卡福音的第一章
[00:07:49.120 --> 00:07:50.480]  也有讚美詩
[00:07:50.480 --> 00:07:53.600]  三首詩歌都有很相似的地方
[00:07:53.600 --> 00:07:55.520]  都是說出了三點
[00:07:55.520 --> 00:07:59.200]  第一點就是神給人的恩典
[00:07:59.200 --> 00:08:01.120]  是人所不配接受的
[00:08:01.120 --> 00:08:02.560]  這是第一點
[00:08:02.560 --> 00:08:03.960]  第二點呢
[00:08:03.960 --> 00:08:06.200]  這三個詩歌都說到
[00:08:06.280 --> 00:08:10.240]  讚美神怎樣幫助他們勝過他們的敵人
[00:08:10.240 --> 00:08:12.120]  還有第三點呢
[00:08:12.120 --> 00:08:15.560]  就是神用不可思議的神跡騎士
[00:08:15.560 --> 00:08:17.480]  來達到這個目的
[00:08:17.480 --> 00:08:21.320]  瑪利亞的詩歌和哈拿的詩歌
[00:08:21.320 --> 00:08:23.960]  是特別的接近 特別的相似
[00:08:23.960 --> 00:08:29.000]  其實哈拿的詩歌 讚美的詩歌
[00:08:29.000 --> 00:08:31.200]  可以說是有個大綱
[00:08:31.200 --> 00:08:32.800]  一共有五點
[00:08:33.280 --> 00:08:36.320]  第一點 只有一點是關於他自己
[00:08:36.320 --> 00:08:38.720]  就是說到他主內的喜樂
[00:08:38.720 --> 00:08:40.960]  唯有這一點是關於他自己
[00:08:40.960 --> 00:08:43.520]  撒姆爾上的二章一節
[00:08:43.520 --> 00:08:45.560]  其餘的都是關於神
[00:08:45.560 --> 00:08:48.680]  二至三節是說到第二點
[00:08:48.680 --> 00:08:51.360]  是說到神的權柄 神的權威
[00:08:51.360 --> 00:08:54.600]  第三點是四至八節
[00:08:54.600 --> 00:08:56.560]  是說到神的恩典
[00:08:56.560 --> 00:09:01.320]  第四點八至十節是說到神的保護
[00:09:01.560 --> 00:09:06.400]  最後一點十至十一節是說到神的統治
[00:09:06.400 --> 00:09:12.040]  我沒有時間和大家詳細講哈拿的讚美詩
[00:09:12.040 --> 00:09:15.360]  因為有很多經文我想講
[00:09:15.360 --> 00:09:18.680]  今天我會講第二第三章
[00:09:18.680 --> 00:09:21.160]  兩章書很多經文
[00:09:21.160 --> 00:09:24.800]  我們不能將這些經文完全讀完
[00:09:24.800 --> 00:09:27.160]  剛才我們只不過讀了一個部分
[00:09:27.160 --> 00:09:29.880]  主席已經說很長了
[00:09:30.280 --> 00:09:32.640]  所以我希望大家如果知道
[00:09:32.640 --> 00:09:34.960]  我是講哪一章哪一節的時候
[00:09:34.960 --> 00:09:36.440]  就先讀完
[00:09:36.440 --> 00:09:39.320]  然後你聽我說這個訊息
[00:09:39.320 --> 00:09:41.600]  就會更加事半功倍
[00:09:41.600 --> 00:09:45.880]  所以希望大家都能夠先讀完經文
[00:09:45.880 --> 00:09:48.920]  其實我們都應該有讀經的計劃
[00:09:48.920 --> 00:09:52.120]  我們都應該有讀經的習慣
[00:09:52.120 --> 00:09:55.120]  最好就是你知道我說哪一章
[00:09:55.120 --> 00:09:57.840]  你就先讀完 然後才回來聽
[00:09:59.280 --> 00:10:02.640]  我們看到當哈拿禱告神就回應
[00:10:02.640 --> 00:10:07.880]  哈拿去到聖殿本來是以一個破碎的心去到聖殿
[00:10:07.880 --> 00:10:10.680]  但是當她願意服從神
[00:10:10.680 --> 00:10:13.520]  走在神的旨意向神禱告
[00:10:13.520 --> 00:10:17.000]  神就給了她一個兒子就是撒慕爾
[00:10:17.000 --> 00:10:20.560]  哈拿和她丈夫以利加拿
[00:10:20.560 --> 00:10:24.640]  當撒慕爾大概三歲的時候斷奶
[00:10:24.640 --> 00:10:27.240]  就將撒慕爾帶到聖殿
[00:10:27.440 --> 00:10:30.800]  將撒慕爾給以利來撫養
[00:10:30.800 --> 00:10:36.320]  還願 她還願將撒慕爾獻給神
[00:10:36.320 --> 00:10:39.320]  當一個丈夫和一個妻子
[00:10:39.320 --> 00:10:42.080]  兩個都將最好的獻給神
[00:10:42.080 --> 00:10:46.000]  兩個都願意一起來敬拜神 一起來禱告
[00:10:46.000 --> 00:10:48.440]  這個真是一個非常美麗的圖畫
[00:10:48.440 --> 00:10:52.520]  神就祝福以利加拿和哈拿
[00:10:52.520 --> 00:10:55.400]  給了他們一共有五個小孩
[00:10:55.400 --> 00:10:57.120]  三男二女
[00:10:57.640 --> 00:11:01.240]  哈拿將一個兒子獻給神
[00:11:01.240 --> 00:11:04.840]  神就反過來五倍歸還
[00:11:04.840 --> 00:11:09.520]  賜給哈拿和以利加拿五個小孩
[00:11:09.520 --> 00:11:12.520]  神真的充滿了她的恩典
[00:11:12.520 --> 00:11:16.920]  撒慕爾去到聖殿只是做一個學師
[00:11:16.920 --> 00:11:19.840]  他是學習怎樣做祭司
[00:11:19.840 --> 00:11:23.280]  當時以利是大祭司
[00:11:23.280 --> 00:11:27.080]  以利當然是穿著細麻布的長袍
[00:11:27.280 --> 00:11:31.080]  還有以弗德在神的面前獻祭
[00:11:31.080 --> 00:11:33.080]  在神的面前點燈
[00:11:33.080 --> 00:11:37.680]  撒慕爾站在以利的旁邊
[00:11:37.680 --> 00:11:39.960]  他又穿著一件長袍
[00:11:39.960 --> 00:11:41.960]  穿著以弗德
[00:11:41.960 --> 00:11:44.960]  以利做什麼 撒慕爾就做什麼
[00:11:44.960 --> 00:11:46.560]  你能不能想像
[00:11:46.560 --> 00:11:50.400]  我相信撒慕爾當時真的很可愛
[00:11:50.400 --> 00:11:52.280]  好像現在的小孩
[00:11:52.280 --> 00:11:54.040]  兩三歲喜歡做什麼
[00:11:54.040 --> 00:11:55.480]  喜歡學大人
[00:11:55.480 --> 00:11:57.480]  大人做什麼 她又做什麼
[00:11:57.480 --> 00:12:01.160]  所以我相信當年在聖殿就是這樣的情形
[00:12:01.160 --> 00:12:05.240]  而每年哈拿都會帶一些新衣服
[00:12:05.240 --> 00:12:07.640]  當他們去示羅敬拜神的時候
[00:12:07.640 --> 00:12:10.680]  就會做一些新衣服拜給撒慕爾
[00:12:10.680 --> 00:12:12.440]  在聖經裏面
[00:12:12.440 --> 00:12:15.080]  衣服時時都有屬靈的意義
[00:12:15.080 --> 00:12:17.760]  新衣服代表什麼
[00:12:17.760 --> 00:12:20.320]  第一是代表一個新的開始
[00:12:20.600 --> 00:12:25.520]  第二除了一個小孩身體的成長
[00:12:25.520 --> 00:12:28.280]  也代表他靈明的成長
[00:12:28.280 --> 00:12:30.680]  這就是聖經裏面的教導
[00:12:30.680 --> 00:12:33.880]  例如在福音書裏面
[00:12:33.880 --> 00:12:36.280]  我們看到耶穌基督都是一樣
[00:12:36.280 --> 00:12:38.440]  我剛才才說過
[00:12:38.440 --> 00:12:42.040]  耶穌基督和撒慕爾都很相似
[00:12:42.040 --> 00:12:45.000]  都是好像摩西一樣的先知
[00:12:45.000 --> 00:12:48.520]  你看看路加福音的二章五十二節怎麼說
[00:12:48.760 --> 00:12:50.760]  耶穌的智慧和新量
[00:12:50.760 --> 00:12:53.560]  並神和人喜愛他的心
[00:12:53.560 --> 00:12:55.560]  都一起增長
[00:12:55.560 --> 00:12:57.960]  這句經文大家要記得
[00:12:57.960 --> 00:12:59.320]  等下我們會看到
[00:12:59.320 --> 00:13:02.200]  描述撒慕爾的經文是一模一樣
[00:13:02.200 --> 00:13:05.880]  人和神喜愛他們的心
[00:13:05.880 --> 00:13:08.120]  都是繼續的增長
[00:13:08.120 --> 00:13:11.000]  大衛也是一樣
[00:13:11.000 --> 00:13:13.400]  當他成長的時候
[00:13:13.400 --> 00:13:14.840]  聖經告訴我們
[00:13:14.840 --> 00:13:17.160]  是有神與他同在
[00:13:18.440 --> 00:13:21.160]  其實經文很明顯
[00:13:21.160 --> 00:13:24.360]  是將撒慕爾和以利兩個兒子
[00:13:24.360 --> 00:13:25.880]  來比較
[00:13:25.880 --> 00:13:27.640]  很清楚的
[00:13:27.640 --> 00:13:29.640]  我們看到一方面
[00:13:29.640 --> 00:13:31.480]  以利兩個兒子如何
[00:13:31.480 --> 00:13:33.480]  藐視神的祭物
[00:13:33.480 --> 00:13:36.360]  在會幕外面監禁
[00:13:36.360 --> 00:13:41.080]  但是撒慕爾我們看到很相對
[00:13:41.080 --> 00:13:44.840]  撒慕爾是站在耶和華的面前
[00:13:44.840 --> 00:13:47.880]  在會幕裏面侍奉神
[00:13:48.120 --> 00:13:50.120]  撒慕爾上的二章十八節
[00:13:50.120 --> 00:13:54.040]  還有兩個人都不認識神
[00:13:54.040 --> 00:13:56.280]  以利兩個兒子不認識神
[00:13:56.280 --> 00:14:00.040]  但是撒慕爾在會幕裏面侍奉
[00:14:00.040 --> 00:14:04.200]  耶和華與人越來越喜愛他
[00:14:04.200 --> 00:14:06.840]  撒慕爾上的二章二十六節
[00:14:06.840 --> 00:14:08.600]  這就是我剛才所說
[00:14:08.600 --> 00:14:10.840]  路加福音二章五十二節
[00:14:10.840 --> 00:14:12.600]  說耶穌基督的時候
[00:14:12.600 --> 00:14:13.640]  都是一模一樣
[00:14:13.640 --> 00:14:17.320]  人和神都是越來越喜愛
[00:14:17.320 --> 00:14:19.880]  撒慕爾和耶穌基督
[00:14:19.880 --> 00:14:23.240]  還有以利的家族
[00:14:23.240 --> 00:14:27.880]  很快他們祭司的職責就會被革除
[00:14:27.880 --> 00:14:30.760]  但是撒慕爾很相對
[00:14:30.760 --> 00:14:32.760]  他被神呼召
[00:14:32.760 --> 00:14:35.240]  將會成為神的發言人
[00:14:35.240 --> 00:14:37.240]  成為神的先知
[00:14:37.240 --> 00:14:40.840]  在說撒慕爾上的三章十九節還說
[00:14:40.840 --> 00:14:45.000]  神使他所說的話一句都不落空
[00:14:45.320 --> 00:14:48.920]  他所說的話都仍然沒有一句話落空
[00:14:48.920 --> 00:14:52.760]  這就是最好辨別真假先知
[00:14:52.760 --> 00:14:56.200]  我們知道在新命紀十八章二十二節
[00:14:56.200 --> 00:15:00.360]  說先知奉耶和華所說的話
[00:15:00.360 --> 00:15:04.520]  若果沒有實言或不應驗
[00:15:04.520 --> 00:15:08.120]  這話就是耶和華未曾吩咐的
[00:15:08.120 --> 00:15:11.160]  而是那先知擅自說的話
[00:15:11.160 --> 00:15:13.640]  你們不必怕他
[00:15:14.440 --> 00:15:17.160]  一個假先知說的話不會實現
[00:15:17.160 --> 00:15:21.400]  但是撒慕爾所說的每一句話都實現
[00:15:21.400 --> 00:15:24.440]  就讓人看到他真是神的先知
[00:15:24.440 --> 00:15:29.320]  然後在撒慕爾上的三章二十節
[00:15:29.320 --> 00:15:31.880]  說從但到別時巴
[00:15:31.880 --> 00:15:33.960]  所有的以色列人都知道
[00:15:33.960 --> 00:15:36.920]  耶和華納撒慕爾為先知
[00:15:36.920 --> 00:15:40.280]  但在哪裡?在以色列的北邊
[00:15:40.280 --> 00:15:43.560]  別時巴在以色列的南邊
[00:15:43.560 --> 00:15:47.720]  即是說以色列全國由北邊到南邊
[00:15:47.720 --> 00:15:50.280]  沒有一個人不知道撒慕爾
[00:15:50.280 --> 00:15:53.480]  就是神所安納的先知
[00:15:53.480 --> 00:15:58.600]  經文其實有一個轉捩點
[00:15:58.600 --> 00:16:00.840]  在第二和第三章
[00:16:00.840 --> 00:16:03.720]  第二章十一節之前
[00:16:03.720 --> 00:16:07.560]  說到以利加那一個家庭的故事
[00:16:07.560 --> 00:16:10.280]  但在二章十二節開始
[00:16:10.280 --> 00:16:12.280]  到三章二十一節
[00:16:12.280 --> 00:16:15.480]  說到以利加的故事
[00:16:15.480 --> 00:16:17.960]  經文我們剛才也有讀到
[00:16:17.960 --> 00:16:21.720]  以利年紀老邁老眼昏花
[00:16:21.720 --> 00:16:25.800]  所以他把他的工作給了兩個兒子來做
[00:16:25.800 --> 00:16:29.720]  就是何弗尼和斐尼哈兩個
[00:16:29.720 --> 00:16:32.600]  但很可惜聖經告訴我們
[00:16:32.600 --> 00:16:34.840]  他們兩個都不認識神
[00:16:34.840 --> 00:16:40.120]  甚至聖經用到彼列之子來形容這兩個兒子
[00:16:40.120 --> 00:16:44.760]  在舊約希伯來文說到彼列這個字
[00:16:44.760 --> 00:16:48.440]  就是那些公然敵對神的人
[00:16:48.440 --> 00:16:53.240]  在舊約裏這個字時時被翻譯為匪類
[00:16:53.240 --> 00:16:57.720]  就是那些胡作非為、為非作歹的人
[00:16:57.720 --> 00:17:04.040]  而在新約保羅在哥林多後書六章十五節
[00:17:04.040 --> 00:17:06.760]  用這個字來形容誰
[00:17:06.760 --> 00:17:09.560]  是作為撒旦的名字
[00:17:09.560 --> 00:17:14.360]  可想而知這個字負面的意念有多大
[00:17:14.360 --> 00:17:17.880]  以利兩個兒子就是彼列之子
[00:17:17.880 --> 00:17:22.520]  他們兩個兒子是藐視祭物
[00:17:22.520 --> 00:17:26.360]  其實在聖經裏很清楚告訴我們
[00:17:26.360 --> 00:17:29.720]  祭物哪個部分是屬於神
[00:17:29.720 --> 00:17:32.200]  哪個部分是屬於祭司
[00:17:32.200 --> 00:17:36.040]  在尼米基第七章說得很清楚
[00:17:36.040 --> 00:17:39.560]  脂油的部分是屬於神
[00:17:39.560 --> 00:17:42.360]  胸肉和右邊的大腿
[00:17:42.360 --> 00:17:45.000]  不要搞錯了是右邊的大腿
[00:17:45.000 --> 00:17:46.920]  是屬於祭司
[00:17:46.920 --> 00:17:52.680]  其他的部分是可以給憲制者分來吃
[00:17:52.680 --> 00:17:57.160]  以利兩個兒子他們不滿足自己所得到的部分
[00:17:57.160 --> 00:17:58.360]  他們怎樣呢?
[00:17:58.360 --> 00:18:03.800]  差派他們的僕人去到那些憲制者在煮肉
[00:18:03.800 --> 00:18:05.800]  在烹飪裏煮肉
[00:18:05.800 --> 00:18:08.200]  他們的僕人會拿著三叉
[00:18:08.200 --> 00:18:10.600]  叉下去割到哪塊肉
[00:18:10.600 --> 00:18:13.880]  那塊肉就屬於以利兩個兒子
[00:18:13.880 --> 00:18:17.880]  連神脂油的部分他們也拿了
[00:18:17.880 --> 00:18:19.880]  據為己有
[00:18:19.880 --> 00:18:21.640]  他們還怎樣呢?
[00:18:21.640 --> 00:18:24.440]  認為水煮的沒甚麼味道
[00:18:24.440 --> 00:18:27.320]  他們叫祭司給他們的生肉
[00:18:27.320 --> 00:18:29.080]  他們可以烤來吃
[00:18:29.080 --> 00:18:30.440]  他們要BBQ
[00:18:30.440 --> 00:18:33.400]  好像我們現在美國人很喜歡BBQ
[00:18:33.400 --> 00:18:35.560]  這樣才和味
[00:18:35.560 --> 00:18:37.320]  正如聖經所說
[00:18:37.320 --> 00:18:39.400]  三部以上的二章十七節
[00:18:39.400 --> 00:18:41.960]  他們是藐視神的供物
[00:18:41.960 --> 00:18:43.960]  二章二十九節
[00:18:43.960 --> 00:18:46.760]  甚至是踐踏神的祭物
[00:18:46.760 --> 00:18:48.760]  他們兩個兒子還怎樣呢?
[00:18:48.760 --> 00:18:53.800]  還和會幕前事後耶和華的婦女來糾合
[00:18:53.800 --> 00:18:57.320]  在三部以上的二章二十二節
[00:18:57.320 --> 00:19:01.800]  在出埃及記的三十八章八節告訴我們
[00:19:01.800 --> 00:19:05.880]  真的有婦女在會幕前侍奉
[00:19:05.880 --> 00:19:09.800]  他們兩個人不單藐視祭物
[00:19:09.800 --> 00:19:11.400]  藐視會幕
[00:19:11.400 --> 00:19:13.960]  他們最終是藐視神
[00:19:13.960 --> 00:19:16.600]  就在這個時候
[00:19:16.600 --> 00:19:19.400]  神向撒姆爾顯現
[00:19:19.400 --> 00:19:23.000]  神要呼召撒姆爾來代替以利
[00:19:23.000 --> 00:19:27.000]  很多時神呼召他的僕人時
[00:19:27.000 --> 00:19:29.480]  都有很特別的情形出現
[00:19:29.480 --> 00:19:32.200]  例如當神呼召摩西
[00:19:32.200 --> 00:19:34.600]  在出埃及記的第三章
[00:19:34.600 --> 00:19:35.800]  神在哪裡?
[00:19:35.800 --> 00:19:39.400]  在荊棘火樹裡和摩西會面
[00:19:39.400 --> 00:19:42.360]  當神呼召保羅時
[00:19:42.360 --> 00:19:44.840]  在使徒行傳的第九章
[00:19:44.840 --> 00:19:46.360]  在大馬骰的路上
[00:19:46.360 --> 00:19:49.160]  突然有超自然的光
[00:19:49.160 --> 00:19:51.800]  蘇羅掉到地上
[00:19:51.800 --> 00:19:53.800]  神就與他會面
[00:19:53.800 --> 00:19:56.920]  今天撒姆爾上的第三章
[00:19:56.920 --> 00:19:59.160]  神與撒姆爾會面
[00:19:59.160 --> 00:20:01.160]  是透過耶和華的燈
