
[00:00:00.000 --> 00:00:07.800]  今天是聖經人物第七講
[00:04:38.040 --> 00:04:39.880]  都有一個好的開始
[00:04:39.880 --> 00:04:42.600]  都可以有一個好的結束
[00:04:42.600 --> 00:04:44.760]  我們怎樣可以有一個
[00:04:44.760 --> 00:04:47.560]  贏在終點線的人生呢
[00:04:47.560 --> 00:04:49.880]  所以其實在深入的人物當中
[00:04:49.880 --> 00:04:51.800]  我想很多人跟我一樣
[00:04:51.800 --> 00:04:54.760]  都是很喜歡保羅這個人物
[00:04:54.760 --> 00:04:58.280]  我記得有一次我聽一個講座
[00:04:58.280 --> 00:05:00.280]  叫做真善美講座
[00:05:00.280 --> 00:05:02.440]  不知道北京有沒有
[00:05:02.440 --> 00:05:03.720]  真善美講座
[00:05:03.720 --> 00:05:05.240]  很多年前
[00:05:05.240 --> 00:05:07.240]  四十多年前我聽的時候
[00:05:07.240 --> 00:05:08.120]  是英文的
[00:05:08.120 --> 00:05:10.360]  叫做Basic Youth Conflict
[00:05:10.360 --> 00:05:13.480]  裡面的講員叫做Bill Goff
[00:05:13.480 --> 00:05:16.280]  我記得有一堂他提到保羅
[00:05:16.280 --> 00:05:18.920]  他說如果世界有十個保羅
[00:05:18.920 --> 00:05:22.440]  能夠將整個世界反轉
[00:05:22.440 --> 00:05:24.200]  我記得有一次在神學院
[00:05:24.200 --> 00:05:25.640]  看了一本書
[00:05:25.640 --> 00:05:27.080]  他那裡講什麼呢
[00:05:27.080 --> 00:05:29.080]  中文譯本叫做
[00:05:29.080 --> 00:05:31.400]  翻天覆地一事道
[00:05:31.400 --> 00:05:32.920]  就是講保羅
[00:05:32.920 --> 00:05:35.480]  保羅真的很厲害
[00:05:35.480 --> 00:05:37.160]  雖然只是歷史中一個人
[00:05:37.160 --> 00:05:41.640]  但他寫下了一個很偉大的歷史
[00:05:41.640 --> 00:05:43.880]  他起初是一個不信的人
[00:05:43.880 --> 00:05:46.120]  剛才你讀到史特恆傳說
[00:05:46.120 --> 00:05:47.720]  他是迫不得教會的
[00:05:47.720 --> 00:05:49.640]  耶穌說他是迫不得他
[00:05:49.640 --> 00:05:52.200]  他是反對基督徒的
[00:05:52.200 --> 00:05:54.920]  但後來成為一個很堅信的僕人
[00:05:54.920 --> 00:05:59.080]  甚至可以連生命都不顧的一個僕人
[00:05:59.080 --> 00:06:00.680]  他由一個不信的敵人
[00:06:00.680 --> 00:06:02.440]  變成一個堅信的僕人
[00:06:02.440 --> 00:06:04.760]  雖然他的起點是不信
[00:06:04.760 --> 00:06:07.240]  但他的終點是堅信
[00:06:07.240 --> 00:06:08.360]  所以我看保羅
[00:06:08.360 --> 00:06:10.920]  我形容他是一個輸在起跑線
[00:06:10.920 --> 00:06:13.160]  贏在終點線的人
[00:06:13.160 --> 00:06:17.320]  當我們講到聖經中記載神所用的人
[00:06:17.320 --> 00:06:18.840]  我不知道你會想到什麼人
[00:06:18.840 --> 00:06:21.080]  但我想大衛會想到摩西
[00:06:21.080 --> 00:06:22.440]  大衛
[00:06:22.440 --> 00:06:24.360]  很多的先知
[00:06:24.360 --> 00:06:27.080]  新約最明顯三位的使徒
[00:06:27.080 --> 00:06:29.320]  很多人都一定會想到保羅
[00:06:29.320 --> 00:06:31.240]  保羅是很特別
[00:06:31.240 --> 00:06:33.160]  新約二十七卷書
[00:06:33.160 --> 00:06:35.640]  十三卷書是保羅寫的
[00:06:35.640 --> 00:06:37.800]  史特恆傳這一卷書裡面
[00:06:37.800 --> 00:06:40.680]  第七章第九章十三至二十八章
[00:06:40.680 --> 00:06:42.680]  都是有關保羅的事跡
[00:06:42.680 --> 00:06:44.840]  就像上次我講約瑟的時候
[00:06:44.840 --> 00:06:47.560]  約瑟在創世記佔了很多篇幅
[00:06:47.560 --> 00:06:49.960]  保羅在新約或史特恆傳
[00:06:49.960 --> 00:06:51.640]  都佔了很多篇幅
[00:06:51.640 --> 00:06:53.480]  而在史特恆傳很特別
[00:06:53.480 --> 00:06:57.080]  三次第九章二十五章二十六章
[00:06:57.080 --> 00:07:00.840]  三次記載保羅悔改的記錄
[00:07:00.840 --> 00:07:02.440]  每一次當我看的時候
[00:07:02.440 --> 00:07:04.840]  他都講保羅以前是怎樣的人
[00:07:04.840 --> 00:07:06.920]  他怎樣迫害教會
[00:07:06.920 --> 00:07:08.840]  他怎樣遇見耶穌
[00:07:08.840 --> 00:07:10.840]  他怎樣成為使徒
[00:07:10.840 --> 00:07:14.200]  每一次我讀保羅的改變的時候
[00:07:14.200 --> 00:07:15.720]  都告訴我一樣東西
[00:07:15.720 --> 00:07:17.720]  其實人是可以變的
[00:07:17.720 --> 00:07:20.360]  人是不用壞到底的
[00:07:20.360 --> 00:07:21.880]  人是不需要的
[00:07:21.880 --> 00:07:24.680]  原來人是可以改變可以扭轉的
[00:07:24.680 --> 00:07:27.800]  關鍵在於遇見耶穌
[00:07:27.800 --> 00:07:30.360]  我們這一班信徒已經是遇見耶穌
[00:07:30.360 --> 00:07:32.920]  所以我們的生命是可以扭轉的
[00:07:32.920 --> 00:07:34.840]  不只是保羅可以這樣
[00:07:34.840 --> 00:07:36.840]  其實我們都可以這樣
[00:07:36.840 --> 00:07:38.840]  為什麼保羅這麼偉大
[00:07:38.840 --> 00:07:40.840]  為什麼可以這麼成功
[00:07:40.840 --> 00:07:42.840]  不過我一直預備這次講到
[00:07:42.840 --> 00:07:44.840]  不單要看史特恆傳
[00:07:44.840 --> 00:07:46.840]  還要看保羅的書信
[00:07:46.840 --> 00:07:48.840]  當我讀完之後我發現
[00:07:48.840 --> 00:07:50.840]  保羅三句說話是很厲害的
[00:07:50.840 --> 00:07:52.840]  第一句哥林多前書十一章第一節
[00:07:52.840 --> 00:07:54.840]  他怎樣說
[00:07:54.840 --> 00:07:56.840]  你們要效法我如同我效法基督
[00:07:56.840 --> 00:07:58.840]  我發現很多傳道人
[00:07:58.840 --> 00:08:00.840]  很多時候講完這句都說
[00:08:00.840 --> 00:08:02.840]  我不是很敢這樣說
[00:08:02.840 --> 00:08:04.840]  我們只敢說你們要效法保羅
[00:08:04.840 --> 00:08:06.840]  效法基督
[00:08:06.840 --> 00:08:08.840]  很少人敢像保羅這樣說
[00:08:08.840 --> 00:08:10.840]  你們要效法我如同效法基督
[00:08:10.840 --> 00:08:12.840]  我想他這樣說
[00:08:12.840 --> 00:08:14.840]  不是他瘋了
[00:08:14.840 --> 00:08:16.840]  不是他傻了
[00:08:16.840 --> 00:08:18.840]  而是他真的很認真
[00:08:18.840 --> 00:08:20.840]  因為他自己很認真
[00:08:20.840 --> 00:08:22.840]  效法基督
[00:08:22.840 --> 00:08:24.840]  所以他敢說很認真
[00:08:24.840 --> 00:08:26.840]  要求信徒效法他
[00:08:26.840 --> 00:08:28.840]  第二句是斐納維書一章二十一節
[00:08:28.840 --> 00:08:30.840]  他活著就是基督
[00:08:30.840 --> 00:08:32.840]  有時候我們
[00:08:32.840 --> 00:08:34.840]  就這樣說
[00:08:34.840 --> 00:08:36.840]  別人會說你這麼誇口
[00:08:36.840 --> 00:08:38.840]  口氣這麼大
[00:08:38.840 --> 00:08:40.840]  但保羅的心智
[00:08:40.840 --> 00:08:42.840]  都是這樣
[00:08:42.840 --> 00:08:44.840]  他希望他活著就是基督
[00:08:44.840 --> 00:08:46.840]  就可以宣講基督的教導
[00:08:46.840 --> 00:08:48.840]  就可以活出基督的樣式
[00:08:48.840 --> 00:08:50.840]  就可以效法基督的榜樣
[00:08:50.840 --> 00:08:52.840]  可以跟隨基督的腳踪
[00:08:52.840 --> 00:08:54.840]  保羅是有這樣的心智
[00:08:54.840 --> 00:08:56.840]  他講出這樣的說話
[00:08:56.840 --> 00:08:58.840]  有句說話斐納維書三章第八節
[00:08:58.840 --> 00:09:00.840]  是很有份量的
[00:09:00.840 --> 00:09:02.840]  他將萬事看作糞土
[00:09:02.840 --> 00:09:04.840]  為要得著基督
[00:09:04.840 --> 00:09:06.840]  他真的能夠
[00:09:06.840 --> 00:09:08.840]  這樣說這些
[00:09:08.840 --> 00:09:10.840]  以至他能夠有一個不一樣的人生
[00:09:10.840 --> 00:09:12.840]  他不只是說
[00:09:12.840 --> 00:09:14.840]  而是他真的行出來的人生
[00:09:14.840 --> 00:09:16.840]  就是這樣
[00:09:16.840 --> 00:09:18.840]  我認識一個牧者他現在在香港做牧師
[00:09:18.840 --> 00:09:20.840]  他以前也和我一起在多倫多
[00:09:20.840 --> 00:09:22.840]  他又好像保羅一樣
[00:09:22.840 --> 00:09:24.840]  他是很追求一個人
[00:09:24.840 --> 00:09:26.840]  非常認真追求
[00:09:26.840 --> 00:09:28.840]  他經常和我們弟兄分享
[00:09:28.840 --> 00:09:30.840]  他就說
[00:09:30.840 --> 00:09:32.840]  萬事看作糞土
[00:09:32.840 --> 00:09:34.840]  為要得著基督
[00:09:34.840 --> 00:09:36.840]  有一天我參加他的婚禮
[00:09:36.840 --> 00:09:38.840]  去到婚禮
[00:09:38.840 --> 00:09:40.840]  我們臨走就和新郎新娘握手
[00:09:40.840 --> 00:09:42.840]  握到他那裏我和他開玩笑
[00:09:42.840 --> 00:09:44.840]  他英文名叫Michael
[00:09:44.840 --> 00:09:46.840]  Michael你的名字是甚麼
[00:09:46.840 --> 00:09:48.840]  他說萬事看作糞土
[00:09:48.840 --> 00:09:50.840]  為要得著基督
[00:09:50.840 --> 00:09:52.840]  我問他旁邊的太太
[00:09:52.840 --> 00:09:54.840]  你怎麼看呢
[00:09:54.840 --> 00:09:56.840]  是不是看他好像糞土
[00:09:56.840 --> 00:09:58.840]  他想了一會
[00:09:58.840 --> 00:10:00.840]  這個和我合而為一
[00:10:00.840 --> 00:10:02.840]  他不是我心外脈
[00:10:02.840 --> 00:10:04.840]  他就很巧妙地避開了
[00:10:04.840 --> 00:10:06.840]  保羅真的有很多不同的看法
[00:10:06.840 --> 00:10:08.840]  他不只是說話厲害
[00:10:08.840 --> 00:10:10.840]  他的行為也很厲害
[00:10:10.840 --> 00:10:12.840]  他剛才讀到史達林傳26章19節
[00:10:12.840 --> 00:10:14.840]  他說阿基帕王
[00:10:14.840 --> 00:10:16.840]  我固此沒有違背
[00:10:16.840 --> 00:10:18.840]  那從天上來的遺像
[00:10:18.840 --> 00:10:20.840]  這句話我這次準備一樣
[00:10:20.840 --> 00:10:22.840]  對我來說很深刻
[00:10:22.840 --> 00:10:24.840]  我這次準備一樣
[00:10:24.840 --> 00:10:26.840]  對我來說很深刻
[00:10:26.840 --> 00:10:28.840]  在1976年
[00:10:28.840 --> 00:10:30.840]  他給我的感動
[00:10:30.840 --> 00:10:32.840]  有一天他問
[00:10:32.840 --> 00:10:34.840]  如果要我出來全時間服事
[00:10:34.840 --> 00:10:36.840]  願不願意
[00:10:36.840 --> 00:10:38.840]  1976年我記得我是回應這個呼召
[00:10:38.840 --> 00:10:40.840]  1983年我就真的出來
[00:10:40.840 --> 00:10:42.840]  全時間我去讀神學
[00:10:42.840 --> 00:10:44.840]  一直到今天
[00:10:44.840 --> 00:10:46.840]  我剛才說1983年到現在
[00:10:46.840 --> 00:10:48.840]  剛剛40年
[00:10:48.840 --> 00:10:50.840]  保羅說他沒有違背從天上來的遺像
[00:10:50.840 --> 00:10:52.840]  我一直祈求神幫我
[00:10:52.840 --> 00:10:54.840]  可以不違背從天上來的遺像
[00:10:54.840 --> 00:10:56.840]  一直到底
[00:10:56.840 --> 00:10:58.840]  要贏在終點線
[00:10:58.840 --> 00:11:00.840]  當去到史達林26章的時候
[00:11:00.840 --> 00:11:02.840]  保羅出來服事已經超過30年
[00:11:02.840 --> 00:11:04.840]  30年不是一段很短的時間
[00:11:04.840 --> 00:11:06.840]  而且對保羅來說
[00:11:06.840 --> 00:11:08.840]  不是一段容易的時間
[00:11:08.840 --> 00:11:10.840]  但他說他沒有違背天上來的遺像
[00:11:10.840 --> 00:11:12.840]  但他說他沒有違背天上來的遺像
[00:11:12.840 --> 00:11:14.840]  但他說他沒有違背天上來的遺像
[00:11:14.840 --> 00:11:16.840]  我不知道你覺不覺得
[00:11:16.840 --> 00:11:18.840]  我上幾天在一間教會講道
[00:11:18.840 --> 00:11:20.840]  都有提到
[00:11:20.840 --> 00:11:22.840]  做人不容易
[00:11:22.840 --> 00:11:24.840]  做好人更難
[00:11:24.840 --> 00:11:26.840]  做基督徒不容易
[00:11:26.840 --> 00:11:28.840]  做好的基督徒更難
[00:11:28.840 --> 00:11:30.840]  保羅要做神的公人
[00:11:30.840 --> 00:11:32.840]  要侍奉神
[00:11:32.840 --> 00:11:34.840]  要忠心
[00:11:34.840 --> 00:11:36.840]  其實真的不容易
[00:11:36.840 --> 00:11:38.840]  但到最後剛才提到提摩太后書
[00:11:38.840 --> 00:11:40.840]  又讀到第四章第七節
[00:11:40.840 --> 00:11:42.840]  保羅說美好的仗已經打過
[00:11:42.840 --> 00:11:44.840]  當跑的路已經跑過
[00:11:44.840 --> 00:11:46.840]  所信的道已經守住
[00:11:46.840 --> 00:11:48.840]  大家知道當保羅寫提摩太前後書的時候
[00:11:48.840 --> 00:11:50.840]  他知道自己快要離世
[00:11:50.840 --> 00:11:52.840]  在他幾十年當中
[00:11:52.840 --> 00:11:54.840]  他沒有離開神給他的呼召
[00:11:54.840 --> 00:11:56.840]  他沒有違背天上來的遺像
[00:11:56.840 --> 00:11:58.840]  我覺得這應該是每一個信徒
[00:11:58.840 --> 00:12:02.840]  應該有的心智或人性目標
[00:12:02.840 --> 00:12:04.840]  我們不是一定
[00:12:04.840 --> 00:12:06.840]  像保羅那樣去很多地方建立教會
[00:12:06.840 --> 00:12:08.840]  但神保羅說每一個地方
[00:12:08.840 --> 00:12:10.840]  我們都要說神給我有的遺像
[00:12:10.840 --> 00:12:12.840]  我不可以違背
[00:12:12.840 --> 00:12:14.840]  神給我的使命我一定要完成
[00:12:14.840 --> 00:12:16.840]  我記得有一次
[00:12:16.840 --> 00:12:18.840]  我聽一個教會真相講座
[00:12:18.840 --> 00:12:20.840]  那位講員說
[00:12:20.840 --> 00:12:22.840]  很多人在墓碑上都很喜歡刻
[00:12:22.840 --> 00:12:24.840]  一句金句
[00:12:24.840 --> 00:12:26.840]  就是提後四章第七節
[00:12:26.840 --> 00:12:28.840]  就是剛才說美好的仗
[00:12:28.840 --> 00:12:30.840]  當跑的路
[00:12:30.840 --> 00:12:32.840]  那位講員說
[00:12:32.840 --> 00:12:34.840]  其實在墓碑上很容易
[00:12:34.840 --> 00:12:36.840]  但真是做到
[00:12:36.840 --> 00:12:38.840]  墓碑上所說的話
[00:12:38.840 --> 00:12:40.840]  是不容易的
[00:12:40.840 --> 00:12:42.840]  還是看回保羅
[00:12:42.840 --> 00:12:44.840]  他自己沒有一個好的起跑線
[00:12:44.840 --> 00:12:46.840]  一直迫霸教會
[00:12:46.840 --> 00:12:48.840]  後來他的轉變
[00:12:48.840 --> 00:12:50.840]  轉變在哪裡呢?
[00:12:50.840 --> 00:12:52.840]  就是在大馬式的路上
[00:12:52.840 --> 00:12:54.840]  當他願意
[00:12:54.840 --> 00:12:56.840]  當他聽到主耶穌呼召的時候
[00:12:56.840 --> 00:12:58.840]  成為主的使徒
[00:12:58.840 --> 00:13:00.840]  他整個人生扭轉了
[00:13:00.840 --> 00:13:02.840]  翻天覆地
[00:13:02.840 --> 00:13:04.840]  之後是否一帆風順呢?
[00:13:04.840 --> 00:13:06.840]  不是的
[00:13:06.840 --> 00:13:08.840]  所以剛才我說
[00:13:08.840 --> 00:13:10.840]  做好基督徒很難
[00:13:10.840 --> 00:13:12.840]  施奉神也不容易
[00:13:12.840 --> 00:13:14.840]  其實今天
[00:13:14.840 --> 00:13:16.840]  有些事情令我自己很灰心
[00:13:16.840 --> 00:13:18.840]  我剛才和太太在這裡聊
[00:13:18.840 --> 00:13:20.840]  我們在這裡吃飯時聊
[00:13:20.840 --> 00:13:22.840]  有時候看到一些事情
[00:13:22.840 --> 00:13:24.840]  很不容易做
[00:13:24.840 --> 00:13:26.840]  但能夠堅持下去不容易
[00:13:26.840 --> 00:13:28.840]  保羅
[00:13:28.840 --> 00:13:30.840]  遇見主耶穌之後
[00:13:30.840 --> 00:13:32.840]  你看第九章
[00:13:32.840 --> 00:13:34.840]  提到他不是一帆風順
[00:13:34.840 --> 00:13:36.840]  去到耶路撒冷
[00:13:36.840 --> 00:13:38.840]  門徒不信他
[00:13:38.840 --> 00:13:40.840]  怕他是臥底
[00:13:40.840 --> 00:13:42.840]  又不接受他
[00:13:42.840 --> 00:13:44.840]  巴拿巴出來
[00:13:44.840 --> 00:13:46.840]  我遲些會說巴拿巴
[00:13:46.840 --> 00:13:48.840]  第十三章說到他被西底的地方
[00:13:48.840 --> 00:13:50.840]  安提亞被人趕走
[00:13:50.840 --> 00:13:52.840]  第十四章路斯德被石頭打
[00:13:52.840 --> 00:13:54.840]  第十五章安提亞和巴拿巴分開
[00:13:54.840 --> 00:13:56.840]  內部的問題
[00:13:56.840 --> 00:13:58.840]  第十六章在菲勒比
[00:13:58.840 --> 00:14:00.840]  坐牢被打
[00:14:00.840 --> 00:14:02.840]  第十七章提到貼索羅尼加
[00:14:02.840 --> 00:14:04.840]  因為暴動又被迫要離開
[00:14:04.840 --> 00:14:06.840]  第十八章在哥倫多的公堂被控告
[00:14:06.840 --> 00:14:08.840]  第十九章在伊夫索
[00:14:08.840 --> 00:14:10.840]  又因為暴動而離開
[00:14:10.840 --> 00:14:12.840]  第十九章在耶路撒冷
[00:14:12.840 --> 00:14:14.840]  有人提醒他將會有困所
[00:14:14.840 --> 00:14:16.840]  他照樣去
[00:14:16.840 --> 00:14:18.840]  第十九章在耶路撒冷
[00:14:18.840 --> 00:14:20.840]  二十一章有人想殺他
[00:14:20.840 --> 00:14:22.840]  二十二章差點被鞭打
[00:14:22.840 --> 00:14:24.840]  二十三章有四十多人
[00:14:24.840 --> 00:14:26.840]  立誓要殺他
[00:14:26.840 --> 00:14:28.840]  二十四到二十六章
[00:14:28.840 --> 00:14:30.840]  去到蓋薩利亞被審
[00:14:30.840 --> 00:14:32.840]  二十七章去意大利
[00:14:32.840 --> 00:14:34.840]  船又壞了
[00:14:34.840 --> 00:14:36.840]  二十八章去到米利大島
[00:14:36.840 --> 00:14:38.840]  二十九章有聖經說
[00:14:38.840 --> 00:14:40.840]  去到羅馬的地方
[00:14:40.840 --> 00:14:42.840]  他沒有停止傳道
[00:14:42.840 --> 00:14:44.840]  你看我剛才說了很多東西
[00:14:44.840 --> 00:14:46.840]  可能很快
[00:14:46.840 --> 00:14:48.840]  不知道你還在不在
[00:14:48.840 --> 00:14:50.840]  說了這麼多
[00:14:50.840 --> 00:14:52.840]  告訴你保羅一生不是一帆風順
[00:14:52.840 --> 00:14:54.840]  不是很花香償萬
[00:14:54.840 --> 00:14:56.840]  他遇到很多事情
[00:14:56.840 --> 00:14:58.840]  但他堅持
[00:14:58.840 --> 00:15:00.840]  繼續一路走
[00:15:00.840 --> 00:15:02.840]  直至他贏在終點線
[00:15:02.840 --> 00:15:04.840]  有一段聖經
[00:15:04.840 --> 00:15:06.840]  我以前在一間神學院的時候
[00:15:06.840 --> 00:15:08.840]  我叫所有學生一定要背這段經文
[00:15:08.840 --> 00:15:10.840]  就是哥納多後書十一章
[00:15:10.840 --> 00:15:12.840]  二十三節
[00:15:12.840 --> 00:15:14.840]  去到三十三節
[00:15:14.840 --> 00:15:16.840]  提到保羅為自己自辯
[00:15:16.840 --> 00:15:18.840]  如果他們是基督的僕人
[00:15:18.840 --> 00:15:20.840]  我說句狂話我近視
[00:15:20.840 --> 00:15:22.840]  下面一大段的東西
[00:15:22.840 --> 00:15:24.840]  就能遇到什麼危險
[00:15:24.840 --> 00:15:26.840]  提到有江河危險
[00:15:26.840 --> 00:15:28.840]  盜賊危險
[00:15:28.840 --> 00:15:30.840]  同族危險
[00:15:30.840 --> 00:15:32.840]  外邦危險
[00:15:32.840 --> 00:15:34.840]  城內危險
