
[00:00:00.000 --> 00:00:04.160]  再一次表示對李棠鼎姊妹的欣賞
[00:09:21.960 --> 00:09:23.480]  就是這件而已
[00:09:23.480 --> 00:09:25.840]  就是這件我不放得下
[00:09:25.840 --> 00:09:28.840]  應該整整一下就好了
[00:09:28.840 --> 00:09:30.480]  那問題你想想
[00:09:30.480 --> 00:09:32.560]  如果在物質的世界都不會這樣
[00:09:32.560 --> 00:09:33.440]  在熟靈的世界
[00:09:33.440 --> 00:09:37.160]  會不會要求更高的嚴格要求呢
[00:09:37.160 --> 00:09:38.480]  這裡你見到
[00:09:38.480 --> 00:09:39.480]  已經埋下伏線
[00:09:39.480 --> 00:09:40.400]  接下來說
[00:09:40.400 --> 00:09:41.920]  好了
[00:09:41.920 --> 00:09:43.800]  第七章
[00:09:43.800 --> 00:09:45.280]  接下來說的就是
[00:09:45.280 --> 00:09:48.560]  他們收造城門
[00:09:48.560 --> 00:09:50.240]  七章的五節就是那個清單
[00:09:50.240 --> 00:09:52.000]  待會我回來七章一到四節
[00:09:52.000 --> 00:09:53.080]  所以我先跳一跳
[00:09:53.080 --> 00:09:54.720]  待會我今晚處理兩段聖經
[00:09:54.720 --> 00:09:56.240]  第一段經文就是這裡
[00:09:56.240 --> 00:09:57.200]  然後第五節
[00:09:57.200 --> 00:09:59.840]  說的那個清單就是入住耶路撒冷的清單
[00:09:59.840 --> 00:10:01.240]  都很詳細一下
[00:10:01.240 --> 00:10:04.400]  這裡我想我跳一跳過了
[00:10:04.400 --> 00:10:06.480]  接著到第八章
[00:10:06.480 --> 00:10:07.440]  第八章
[00:10:07.440 --> 00:10:09.080]  也是今晚我下一半部分
[00:10:09.080 --> 00:10:10.040]  跟大家會思想
[00:10:10.040 --> 00:10:11.720]  就是他們有一個大的敬拜會
[00:10:11.720 --> 00:10:14.280]  一個很美麗的敬拜會
[00:10:14.280 --> 00:10:16.160]  待會我們都會用多少時間
[00:10:16.160 --> 00:10:18.200]  看完整張第八章的聖經
[00:10:18.200 --> 00:10:20.760]  就是說當他們建完城牆
[00:10:20.760 --> 00:10:22.480]  有一個很大的慶祝
[00:10:22.480 --> 00:10:23.640]  守住彭節的時候
[00:10:23.640 --> 00:10:24.800]  他們很開心
[00:10:24.800 --> 00:10:26.760]  他們不單止用正面的敬拜
[00:10:26.760 --> 00:10:30.080]  第九章還說他們有一個很重要的做法
[00:10:30.080 --> 00:10:33.800]  是用禁食認罪的方法
[00:10:33.800 --> 00:10:36.560]  去重建那幫百姓
[00:10:36.560 --> 00:10:38.560]  認罪的功課
[00:10:38.560 --> 00:10:42.720]  是真的對基督徒來說很陌生的一件事
[00:10:42.720 --> 00:10:44.320]  公開認罪的聚會
[00:10:44.320 --> 00:10:46.480]  差不多在基督徒的圈子當中
[00:10:46.480 --> 00:10:48.360]  是絕無僅有的
[00:10:48.360 --> 00:10:50.560]  我在外國讀書的時候
[00:10:50.560 --> 00:10:52.960]  他們大約一年或者一次兩次
[00:10:52.960 --> 00:10:54.680]  有一個叫做Solum Assemble
[00:10:54.680 --> 00:10:55.720]  就是一個很嚴肅的會
[00:10:55.720 --> 00:10:58.520]  就是用聖經的嚴肅會這個觀念
[00:10:58.520 --> 00:11:00.280]  就是在一個chapel裡面
[00:11:00.280 --> 00:11:04.040]  老師和我一起圍在禮堂那裡
[00:11:04.040 --> 00:11:05.560]  然後出來公開認罪
[00:11:05.560 --> 00:11:06.520]  你可以說得很概括
[00:11:06.520 --> 00:11:07.920]  你覺得不方便說
[00:11:07.920 --> 00:11:09.920]  得詳細你可以很概括地說
[00:11:09.920 --> 00:11:12.640]  你說我有些地方我只知道神不喜歡的
[00:11:12.640 --> 00:11:13.720]  那我就認罪
[00:11:13.720 --> 00:11:14.720]  或者你講得很具體
[00:11:14.720 --> 00:11:16.520]  我幾時幾日做過什麼事
[00:11:16.520 --> 00:11:17.600]  講過什麼話
[00:11:17.600 --> 00:11:19.440]  我只知道神不喜歡
[00:11:19.440 --> 00:11:23.480]  我暫時到現在都不敢在環教會實践
[00:11:23.480 --> 00:11:26.680]  環教會很敏感的這些東西
[00:11:26.680 --> 00:11:28.280]  我讓你知道我的醜事之後
[00:11:28.280 --> 00:11:30.720]  我以後哪裡都不用去
[00:11:30.720 --> 00:11:32.400]  我們有這樣的顧慮
[00:11:32.400 --> 00:11:35.080]  但是你看到聖經教我們
[00:11:35.080 --> 00:11:37.960]  聖經裡面有這樣的榜樣給我們看見
[00:11:37.960 --> 00:11:40.120]  我們不認等於我們沒有
[00:11:40.120 --> 00:11:42.000]  不過我們不想去處理
[00:11:42.000 --> 00:11:45.760]  結果教會很容易將罪惡 pie up 這樣
[00:11:45.760 --> 00:11:48.600]  一直累積累積累積累積上去
[00:11:48.600 --> 00:11:50.400]  我不知道大家有沒有試過
[00:11:50.400 --> 00:11:53.040]  除了自己的個人討告認罪之外
[00:11:53.040 --> 00:11:55.280]  和頂尖會一起有認罪的罪
[00:11:55.280 --> 00:11:58.080]  有沒有試過
[00:11:58.080 --> 00:12:00.160]  不如今晚試一下
[00:12:00.160 --> 00:12:04.000]  我留給你牧師處理這些東西
[00:12:04.000 --> 00:12:15.280]  第九章就是透過認罪去建立那幫百姓
[00:12:15.280 --> 00:12:17.320]  接著不單止認罪之後
[00:12:17.320 --> 00:12:21.200]  還要立志
[00:12:21.200 --> 00:12:22.920]  好像我們的舉手立志一樣
[00:12:22.920 --> 00:12:25.320]  不過更加嚴謹要簽名的
[00:12:25.320 --> 00:12:26.120]  第九章的尾
[00:12:26.120 --> 00:12:27.200]  因為去到第十章
[00:12:27.200 --> 00:12:30.360]  就是那幫祭司大典之人
[00:12:30.360 --> 00:12:31.880]  他們承認他們的罪
[00:12:31.880 --> 00:12:35.760]  並且願意再一次守神的律法
[00:12:35.760 --> 00:12:38.080]  好了
[00:12:38.080 --> 00:12:39.200]  我接著說
[00:12:39.200 --> 00:12:40.200]  其實他們這樣做
[00:12:40.200 --> 00:12:42.200]  都搬進去聖城
[00:12:42.200 --> 00:12:43.400]  都一定有代價的
[00:12:43.400 --> 00:12:47.400]  那個代價就是他們重新守的節旗
[00:12:47.400 --> 00:12:50.200]  包括了代價就是奉獻
[00:12:50.200 --> 00:12:51.480]  十一奉獻停了很久
[00:12:51.480 --> 00:12:54.840]  包括了要住入耶路撒冷
[00:12:54.840 --> 00:12:56.360]  一會兒我再回到第七章
[00:12:56.360 --> 00:12:58.280]  你看到其實當時
[00:12:58.280 --> 00:13:00.760]  由他們本身在郊外住開
[00:13:00.760 --> 00:13:03.960]  要搬回這個已經破爛的城裡面
[00:13:03.960 --> 00:13:05.320]  耶路撒冷城裡面居住
[00:13:05.320 --> 00:13:08.360]  其實是負有代價的
[00:13:08.360 --> 00:13:10.520]  所以他們抽籤
[00:13:10.520 --> 00:13:12.280]  你記得那個經文說
[00:13:12.280 --> 00:13:13.480]  十個裡面抽一個
[00:13:13.480 --> 00:13:14.320]  抽了之後
[00:13:14.320 --> 00:13:15.480]  除了抽籤之外之外
[00:13:15.480 --> 00:13:16.920]  還要那個人要甘心樂意
[00:13:16.920 --> 00:13:18.160]  他願意這樣做
[00:13:18.160 --> 00:13:19.160]  他願意這樣做的時候
[00:13:19.160 --> 00:13:20.640]  其他的人祝福他
[00:13:20.640 --> 00:13:22.640]  他就住進去裡面
[00:13:22.640 --> 00:13:25.840]  當然對於我們今天
[00:13:25.840 --> 00:13:29.320]  很難有磚頭的香港
[00:13:29.320 --> 00:13:31.560]  這個當然我們很難理解
[00:13:31.560 --> 00:13:32.960]  什麼抽籤呢?你不用抽籤
[00:13:32.960 --> 00:13:34.760]  我們抽籤買樓
[00:13:34.760 --> 00:13:36.960]  真的很難抽中
[00:13:36.960 --> 00:13:39.800]  更何況這裡是有地方
[00:13:39.800 --> 00:13:41.240]  不過要慢慢去建立的
[00:13:41.240 --> 00:13:43.000]  好像一個廢墟要重新建立
[00:13:43.000 --> 00:13:44.520]  所以他們要付這個代價
[00:13:44.520 --> 00:13:47.720]  然後去到第十一章
[00:13:47.720 --> 00:13:50.000]  就說他們抽籤的名單
[00:13:50.640 --> 00:13:53.840]  十一章的25至36節
[00:13:53.840 --> 00:13:56.400]  十一章的25至36節
[00:13:56.400 --> 00:13:57.760]  就是這次我講的另一個清單
[00:13:57.760 --> 00:13:59.680]  除了入耶路撒冷的名單之外
[00:13:59.680 --> 00:14:02.000]  在耶路撒冷外面住的人的名單
[00:14:02.000 --> 00:14:04.600]  不過25至36節的名單
[00:14:04.600 --> 00:14:05.680]  不是真正的名字
[00:14:05.680 --> 00:14:08.600]  是那些族的支派的名字
[00:14:08.600 --> 00:14:11.800]  哪些族支派住什麼地方
[00:14:11.800 --> 00:14:13.280]  就沒有講得那麼仔細
[00:14:13.280 --> 00:14:15.000]  沒有講哪個家族的人
[00:14:15.000 --> 00:14:16.120]  是住在一個地方
[00:14:16.120 --> 00:14:17.840]  因為可能人太多了
[00:14:17.840 --> 00:14:20.840]  接著第十二章
[00:14:20.840 --> 00:14:23.840]  當他們準備好了
[00:14:23.840 --> 00:14:27.040]  就是有呼籲那些憲制
[00:14:27.040 --> 00:14:28.440]  他們的節期
[00:14:28.440 --> 00:14:29.640]  有人住進去
[00:14:29.640 --> 00:14:31.640]  有奉獻的制度
[00:14:31.640 --> 00:14:36.640]  然後他們再次回到一個盛大的慶祝會
[00:14:36.640 --> 00:14:39.440]  這次一個敬拜真的很厲害
[00:14:39.440 --> 00:14:43.640]  如果你看回十二章
[00:14:43.640 --> 00:14:52.640]  二十七節到四十三節
[00:14:52.640 --> 00:14:56.640]  二十七節到四十三節
[00:14:56.640 --> 00:15:00.640]  那個話在城牆上面分成兩隊
[00:15:00.640 --> 00:15:03.640]  一個向左行,一個向右行
[00:15:03.640 --> 00:15:05.640]  一隊有以斯拉帶領
[00:15:05.640 --> 00:15:08.640]  另一隊是利希米帶領
[00:15:08.640 --> 00:15:10.640]  第三十三節那裡有以斯拉
[00:15:10.640 --> 00:15:16.640]  第三十三節以斯拉
[00:15:16.640 --> 00:15:19.640]  然後三十八節是利希米帶領另一隊
[00:15:19.640 --> 00:15:21.640]  兩個就在兩邊牆下
[00:15:21.640 --> 00:15:23.640]  走到最後大家會合
[00:15:23.640 --> 00:15:25.640]  那個慶拜真的是一個很美麗
[00:15:25.640 --> 00:15:27.640]  很震撼的一個慶拜
[00:15:27.640 --> 00:15:30.640]  是講數以千計甚至更多數以萬計的人
[00:15:30.640 --> 00:15:35.640]  在城牆圍著走到一起有一個聯合的慶拜
[00:15:35.640 --> 00:15:37.640]  四十四節就是講十一奉獻
[00:15:37.640 --> 00:15:39.640]  這個就是很重要
[00:15:39.640 --> 00:15:42.640]  這個情況和馬里基書和以斯拉記
[00:15:42.640 --> 00:15:46.640]  是有重貼的記載的
[00:15:46.640 --> 00:15:50.640]  我説難解的地方就是往往就是十三章
[00:15:50.640 --> 00:15:53.640]  不知道讀十三章的時候有沒有困難
[00:15:53.640 --> 00:15:56.640]  我估計在營會裡面有機會將利希米帶領一次
[00:15:56.640 --> 00:15:59.640]  有沒有?
[00:15:59.640 --> 00:16:02.640]  沒有要求的,大家自發的
[00:16:02.640 --> 00:16:04.640]  但是我不知道讀到十三章的時候
[00:16:04.640 --> 00:16:05.640]  你有沒有覺得有困難的
[00:16:05.640 --> 00:16:09.640]  好,我看看那個經文
[00:16:09.640 --> 00:16:11.640]  我讀讀,因為我拿著書解釋一下
[00:16:11.640 --> 00:16:14.640]  十三章的第一節到第三節
[00:16:14.640 --> 00:16:17.640]  十三章一到三節,一起讀出
[00:16:17.640 --> 00:16:20.640]  當日人習
[00:16:20.640 --> 00:16:24.640]  遇見書上寫著說
[00:16:24.640 --> 00:16:28.640]  阿門人和摩額人永不可入神的會
