
[00:00:00.000 --> 00:00:03.500]  今天和大家分享的題目叫做
[00:01:29.660 --> 00:01:34.100]  施浸若瀚的確是一個非常極好的引言人
[00:01:34.100 --> 00:01:36.540]  他在《若翰福音》一章15節那裡說
[00:01:36.540 --> 00:01:38.900]  若翰為耶穌做見證
[00:01:38.900 --> 00:01:39.860]  哭著說
[00:01:39.860 --> 00:01:43.740]  這就是我曾經說那在我以後來的
[00:01:43.740 --> 00:01:46.120]  反成了在我以前的
[00:01:46.120 --> 00:01:49.140]  因他本來就在我之前
[00:01:49.140 --> 00:01:53.500]  他完全將注意力集中在耶穌那裡
[00:01:53.500 --> 00:01:56.300]  他叫人們不用看他
[00:01:56.300 --> 00:01:59.900]  今天我要和你分享這個引言人
[00:01:59.900 --> 00:02:03.660]  施浸若瀚他的出生已經是一個奇蹟
[00:02:03.660 --> 00:02:05.300]  是一個神蹟
[00:02:05.300 --> 00:02:08.660]  他的工作更加是很有果效
[00:02:08.660 --> 00:02:12.100]  但他竟然說自己幫這個主角耶穌
[00:02:12.100 --> 00:02:14.500]  連解鞋帶都不配
[00:02:14.500 --> 00:02:15.980]  我們廣東話說得白一點
[00:02:15.980 --> 00:02:21.300]  可能是玩鞋都不配幫耶穌玩鞋
[00:02:21.300 --> 00:02:24.340]  究竟他是不是真的不配做引言人
[00:02:24.340 --> 00:02:26.660]  還是他要介紹那個人太厲害
[00:02:26.660 --> 00:02:29.380]  還是他很謙卑呢?
[00:02:29.380 --> 00:02:31.820]  我們一起來看看
[00:02:31.820 --> 00:02:33.540]  這個不配的引言人
[00:02:33.540 --> 00:02:36.660]  其實在舊約聖經一早已經預言
[00:02:36.660 --> 00:02:40.500]  有一位拯救世界的救世主尼塞亞
[00:02:40.500 --> 00:02:41.820]  會來這個世界
[00:02:41.820 --> 00:02:45.340]  不過來之前會有一個開路先鋒
[00:02:45.340 --> 00:02:48.180]  舊約最後一卷書就叫《馬拉基書》
[00:02:48.180 --> 00:02:50.660]  原來在《馬拉基書》這個年代
[00:02:50.660 --> 00:02:53.660]  距離耶穌大約四百年
[00:02:53.660 --> 00:02:57.820]  而《馬拉基》之前的尼塞亞書
[00:02:57.820 --> 00:02:59.620]  也是大約四百年
[00:02:59.620 --> 00:03:02.020]  上帝已經有了這樣的預言
[00:03:02.020 --> 00:03:03.860]  在《馬拉基書》這樣記載
[00:03:03.860 --> 00:03:05.700]  他說「萬君之耶和華說
[00:03:05.700 --> 00:03:09.540]  我要差遣我的使者在我前面預備道路
[00:03:09.540 --> 00:03:13.700]  你們所尋求的主必忽然進入他的殿
[00:03:13.700 --> 00:03:19.140]  納約的使者就是你們所仰慕的快要來到」
[00:03:19.140 --> 00:03:22.620]  君王出巡之前一定有開路先鋒
[00:03:22.620 --> 00:03:25.300]  幫他打頭陣
[00:03:25.300 --> 00:03:27.260]  如果要認識這個開路先鋒
[00:03:27.260 --> 00:03:28.980]  要由他出世
[00:03:28.980 --> 00:03:31.220]  應該說未出世說起
[00:03:31.220 --> 00:03:33.660]  因為施贈約翰的出生
[00:03:33.660 --> 00:03:36.100]  在新約聖經的介紹
[00:03:36.100 --> 00:03:38.260]  只有兩個人很詳細介紹
[00:03:38.260 --> 00:03:39.460]  一個是耶穌
[00:03:39.460 --> 00:03:42.020]  另一個就是施贈約翰
[00:03:42.020 --> 00:03:45.260]  在《路加福音》一章五到六節這樣說
[00:03:45.260 --> 00:03:46.180]  大約是這樣說
[00:03:46.180 --> 00:03:49.540]  當猶太王希律的時候
[00:03:49.540 --> 00:03:52.020]  有一個祭司名叫撒加里亞
[00:03:52.020 --> 00:03:53.740]  這個是施贈約翰的父親
[00:03:53.740 --> 00:03:54.900]  撒加里亞
[00:03:54.900 --> 00:03:58.740]  他的妻子是亞倫的後人名叫伊麗莎白
[00:03:58.740 --> 00:04:02.700]  他們兩個人在神面前都是二人
[00:04:02.700 --> 00:04:06.580]  進行主一切的誡命禮儀無可指責
[00:04:06.580 --> 00:04:11.180]  施贈約翰的父母都是二人
[00:04:11.180 --> 00:04:13.940]  而約翰的父親名叫撒加里亞
[00:04:13.940 --> 00:04:15.100]  是一個祭司
[00:04:15.100 --> 00:04:18.060]  祭司即是負責去獻祭
[00:04:18.060 --> 00:04:20.660]  和管理聖殿
[00:04:20.660 --> 00:04:25.580]  但只有一樣東西是當時人們覺得非常遺憾的
[00:04:25.580 --> 00:04:26.500]  就是甚麼呢?
[00:04:26.500 --> 00:04:28.460]  在一章七節裏記載
[00:04:28.460 --> 00:04:31.220]  「只是他沒有孩子」
[00:04:31.220 --> 00:04:33.620]  因為伊麗莎白不生育
[00:04:33.620 --> 00:04:37.260]  兩個人又年紀老邁了
[00:04:37.260 --> 00:04:40.180]  在撒加里亞之前大概五百年
[00:04:40.180 --> 00:04:44.820]  整整五百年上帝一直都沉默
[00:04:44.820 --> 00:04:47.820]  沒有一個啟示給以色列人
[00:04:47.820 --> 00:04:49.980]  沒有一次天使的顯現
[00:04:49.980 --> 00:04:52.300]  但這麼長時間的沉默
[00:04:52.300 --> 00:04:55.700]  來到撒加里亞那一刻打破了
[00:04:55.700 --> 00:04:57.500]  上帝打破沉默
[00:04:57.500 --> 00:05:00.060]  就是一天在一個聖殿裏面
[00:05:00.060 --> 00:05:03.620]  大家幻想一下來到的場景就是一個聖殿
[00:05:03.620 --> 00:05:05.220]  那天對他們每一個人來說
[00:05:05.220 --> 00:05:07.940]  都是一個如常普通的日子
[00:05:07.940 --> 00:05:09.500]  好像我們今天這樣
[00:05:09.500 --> 00:05:12.860]  而祭司要按照慣例抽籤
[00:05:12.860 --> 00:05:17.780]  抽到哪一個祭司負責進入最神聖的地方
[00:05:17.780 --> 00:05:20.580]  來燒香給上帝
[00:05:20.580 --> 00:05:25.100]  那天剛剛抽中的就是約翰的父親
[00:05:25.100 --> 00:05:25.940]  當他進去的時候
[00:05:25.940 --> 00:05:29.980]  他們要帶著一個碗進去燒香
[00:05:29.980 --> 00:05:32.020]  他要自己一個人進去
[00:05:32.020 --> 00:05:36.380]  因為當時其他人都要在門外等候和禱告
[00:05:36.380 --> 00:05:38.740]  但他卻想不到這一次進去
[00:05:38.740 --> 00:05:43.220]  就是他人生和他的家庭一次巨大的改變
[00:05:43.220 --> 00:05:44.740]  當他一邊燒香的時候
[00:05:44.740 --> 00:05:49.980]  突然間主的使者在他的右邊顯現
[00:05:49.980 --> 00:05:52.300]  他當時看到就很害怕
[00:05:52.300 --> 00:05:55.340]  我想比我們每一個人看到都會很害怕
[00:05:55.340 --> 00:05:57.780]  突然間你在做這麼神聖的工作的時候
[00:05:57.780 --> 00:06:00.540]  有一個天使顯現
[00:06:00.540 --> 00:06:04.780]  還有他那一刻一定會記得利未記曾經說過
[00:06:04.780 --> 00:06:07.700]  有祭司當進去燒香的時候
[00:06:07.700 --> 00:06:11.380]  然後做錯了耶和華不喜悅的事情
[00:06:11.380 --> 00:06:12.380]  做錯了事
[00:06:12.380 --> 00:06:14.500]  然後立刻當場死亡
[00:06:14.500 --> 00:06:15.820]  所以是會死的
[00:06:15.820 --> 00:06:18.140]  所以他的確很害怕
[00:06:18.140 --> 00:06:19.420]  當他那時候很害怕的時候
[00:06:19.420 --> 00:06:22.060]  天使就安慰他
[00:06:22.060 --> 00:06:23.100]  天使對他這樣說
[00:06:23.100 --> 00:06:25.180]  他說「撒加利亞 你不用害怕
[00:06:25.180 --> 00:06:28.260]  因為你的祈禱已經被聽見了
[00:06:28.260 --> 00:06:32.180]  你的妻子以利沙伯要給你生一個兒子
[00:06:32.180 --> 00:06:34.660]  你要給他起名叫約翰
[00:06:34.660 --> 00:06:35.820]  你一定會很開心
[00:06:35.820 --> 00:06:40.260]  因為很多人因為他的出世又會很開心
[00:06:40.260 --> 00:06:43.340]  他在主裡將要為大
[00:06:43.340 --> 00:06:46.180]  他在母腹裡已經被聖靈充滿
[00:06:46.180 --> 00:06:49.100]  他要使許多以色列人回轉
[00:06:49.100 --> 00:06:51.460]  歸於主他們的神
[00:06:51.460 --> 00:06:53.900]  他必有以利亞的心智能力
[00:06:53.900 --> 00:06:55.700]  行在主的前面
[00:06:55.700 --> 00:06:59.380]  叫為父的心轉向兒女
[00:06:59.380 --> 00:07:02.300]  叫伴逆的人轉從二人的智慧
[00:07:02.300 --> 00:07:05.700]  又為主預備合用的百姓
[00:07:05.700 --> 00:07:08.060]  這個時候本身應該是很開心的
[00:07:08.060 --> 00:07:09.580]  大家可以幻想一下
[00:07:09.580 --> 00:07:11.380]  快要有個嬰兒出世的時候
[00:07:11.380 --> 00:07:15.140]  然後有個天使這樣預測你的小朋友
[00:07:15.140 --> 00:07:17.820]  但可惜他不相信
[00:07:17.820 --> 00:07:20.100]  他質疑天使的話
[00:07:20.100 --> 00:07:21.620]  撒加利亞對天使這樣說
[00:07:21.620 --> 00:07:24.900]  他說「我憑甚麼可以知道有這件事呢
[00:07:24.900 --> 00:07:28.580]  我老了 我老婆都老了
[00:07:28.580 --> 00:07:30.060]  老成怎樣呢?
[00:07:30.060 --> 00:07:33.940]  聖經研究說應該大約至少六十
[00:07:33.940 --> 00:07:36.700]  七十 八十
[00:07:36.700 --> 00:07:39.220]  我們在座也有一些八十 是不是?
[00:07:39.220 --> 00:07:41.300]  如果突然間天使昨晚跟你說
[00:07:41.300 --> 00:07:43.740]  我要幫你生一個嬰兒
[00:07:43.740 --> 00:07:46.500]  哇 你怕不怕?
[00:07:46.500 --> 00:07:49.140]  你怕到聖經都跌了 是不是?
[00:07:49.140 --> 00:07:51.020]  不好了吧?
[00:07:51.020 --> 00:07:52.820]  那他真是正常的
[00:07:52.820 --> 00:07:55.580]  我還怎樣生育呢?
[00:07:55.580 --> 00:07:58.060]  但天使就回應了
[00:07:58.060 --> 00:07:59.100]  天使回應說
[00:07:59.100 --> 00:08:01.700]  「我是站在神面前的加伯列
[00:08:01.700 --> 00:08:04.540]  奉差兒來對你說這番說話
[00:08:04.540 --> 00:08:07.580]  將這個好消息給你
[00:08:07.580 --> 00:08:09.900]  到時候這個話一定會應驗
[00:08:09.900 --> 00:08:11.500]  只因你不信
[00:08:11.500 --> 00:08:14.100]  你就會不懂說話
[00:08:14.100 --> 00:08:15.460]  不能說話
[00:08:15.460 --> 00:08:18.260]  直到這件事成就的日子」
[00:08:18.260 --> 00:08:20.340]  即是甚麼時候?
[00:08:20.340 --> 00:08:22.060]  十個月後可能
[00:08:22.060 --> 00:08:22.420]  是吧?
[00:08:22.420 --> 00:08:24.820]  那可能要早一點生產
[00:08:24.820 --> 00:08:27.220]  那時候百姓在外面都覺得奇怪
[00:08:27.220 --> 00:08:29.140]  因為這麼久?
[00:08:29.140 --> 00:08:30.180]  平時沒有這麼久
[00:08:30.180 --> 00:08:32.820]  為甚麼這次進去這麼久都不出來?
[00:08:32.820 --> 00:08:34.020]  聖經繼續記載
[00:08:34.020 --> 00:08:35.500]  當他出來的時候
[00:08:35.500 --> 00:08:36.420]  在21節
[00:08:36.420 --> 00:08:38.180]  他不能跟他們說話
[00:08:38.180 --> 00:08:41.140]  只不過他們就知道在聖殿裏面
[00:08:41.140 --> 00:08:43.540]  他應該見到異象
[00:08:43.540 --> 00:08:45.060]  因為他一直跟他打手勢
[00:08:45.060 --> 00:08:46.380]  成為了不懂說話
[00:08:46.380 --> 00:08:48.700]  可能是吧?
[00:08:48.700 --> 00:08:49.580]  即是馬金就是這樣
[00:08:49.580 --> 00:08:51.540]  在那裏耍手擰頭
[00:08:51.540 --> 00:08:52.620]  甚麼時候說話呢?
[00:08:52.620 --> 00:08:54.740]  就真是你們都說得對
[00:08:54.740 --> 00:08:56.180]  就是約翰出生的時候
[00:08:56.180 --> 00:08:57.100]  人家就問他
[00:08:57.100 --> 00:08:59.660]  「嬰兒叫甚麼名字?」
[00:08:59.660 --> 00:09:00.980]  然後因為他不懂說話
[00:09:00.980 --> 00:09:01.780]  給他一塊板
[00:09:01.780 --> 00:09:02.580]  然後他寫
[00:09:02.580 --> 00:09:03.340]  「約翰」
[00:09:03.340 --> 00:09:04.620]  一寫完
[00:09:04.620 --> 00:09:06.340]  就懂得說話
[00:09:06.340 --> 00:09:08.380]  我相信這件事
[00:09:08.380 --> 00:09:10.580]  對於當時的城鎮
[00:09:10.580 --> 00:09:12.420]  肯定成為一件佳話
[00:09:12.420 --> 00:09:13.940]  或者一件大事
[00:09:13.940 --> 00:09:15.100]  因為你一直懷孕
[00:09:15.100 --> 00:09:16.500]  他一直真的說不出話
[00:09:16.500 --> 00:09:18.260]  還要看著一個
[00:09:18.260 --> 00:09:21.300]  80歲的姐妹
[00:09:21.300 --> 00:09:23.260]  嘩!肚子一路大
[00:09:23.260 --> 00:09:24.820]  是真的
[00:09:24.820 --> 00:09:26.380]  結果等待到那一刻
[00:09:26.380 --> 00:09:27.580]  然後說話
[00:09:27.580 --> 00:09:31.780]  這是一個很不平常的事件
[00:09:31.780 --> 00:09:34.260]  其實不單止這個嬰兒未出生
[00:09:34.260 --> 00:09:36.220]  已經是一個奇蹟
[00:09:36.220 --> 00:09:37.820]  他長大之後
[00:09:37.820 --> 00:09:38.980]  連他穿衣服
[00:09:38.980 --> 00:09:40.340]  連他吃的東西
[00:09:40.340 --> 00:09:43.020]  連他選擇工作的地方
[00:09:43.020 --> 00:09:45.860]  都是非常特別的
[00:09:45.860 --> 00:09:47.860]  說他吃甚麼穿甚麼
[00:09:47.860 --> 00:09:49.300]  馬克思在《一章六字》裏說
[00:09:49.300 --> 00:09:52.620]  他說約翰是穿駱駝毛的
[00:09:52.620 --> 00:09:54.260]  我想是沒有割肉的
[00:09:54.260 --> 00:09:55.580]  駱駝毛
[00:09:55.580 --> 00:09:57.700]  然後還要腰束皮帶
[00:09:57.700 --> 00:09:59.100]  吃的是蝗蟲野蜜
[00:09:59.100 --> 00:10:00.940]  就是四處有些甚麼
[00:10:00.940 --> 00:10:02.460]  就吃些甚麼
[00:10:02.460 --> 00:10:03.260]  他這樣做
[00:10:03.260 --> 00:10:04.500]  我相信其中一個就是
[00:10:04.500 --> 00:10:05.660]  他想凸顯出
[00:10:05.660 --> 00:10:09.620]  他自己和其他的宗教領袖的不同
[00:10:09.620 --> 00:10:12.300]  不是他的那個體系
[00:10:12.300 --> 00:10:14.420]  或者是這是一個最簡單
[00:10:14.420 --> 00:10:15.580]  最節儉
[00:10:15.580 --> 00:10:18.660]  最不用花心思的配搭
[00:10:18.660 --> 00:10:20.980]  上一次那個姐妹應該是稱讚我的
[00:10:20.980 --> 00:10:22.660]  我當是稱讚我的
[00:10:22.660 --> 00:10:26.420]  她說你傳到你的領帶挺新款
[00:10:26.420 --> 00:10:27.500]  我不知道是甚麼意思
[00:10:27.500 --> 00:10:30.180]  意思是你花了很多錢在領帶上
[00:10:30.180 --> 00:10:31.620]  為甚麼不奉獻給她
[00:10:31.620 --> 00:10:32.980]  我不知道是不是
[00:10:32.980 --> 00:10:35.700]  今天你的領帶便宜很多
[00:10:35.700 --> 00:10:36.900]  我就想
[00:10:36.900 --> 00:10:38.420]  約翰這樣做
[00:10:38.420 --> 00:10:40.620]  他肯定是最節儉的
[00:10:40.620 --> 00:10:42.300]  因為不用換衣服了
[00:10:42.300 --> 00:10:43.420]  如果我找到這件衣服
[00:10:43.420 --> 00:10:45.380]  可能我以後就不用打領帶
[00:10:45.380 --> 00:10:46.900]  穿駱駝毛回來
[00:10:46.900 --> 00:10:49.180]  我就不用每次都想穿甚麼衣服了
[00:10:49.180 --> 00:10:50.460]  又不用胖了又穿不下
[00:10:50.460 --> 00:10:52.420]  瘦了又要換套
[00:10:52.420 --> 00:10:53.620]  但約翰就是這樣
[00:10:53.620 --> 00:10:54.620]  很簡單
[00:10:54.620 --> 00:10:56.660]  但是很特別
[00:10:56.660 --> 00:10:59.420]  另一個就是他選擇工作地點在哪裏呢?
[00:10:59.420 --> 00:11:02.060]  就是在曠野
[00:11:02.060 --> 00:11:03.580]  曠野裏面在哪裏呢?
[00:11:03.580 --> 00:11:04.060]  就是大約
[00:11:04.060 --> 00:11:05.460]  如果你看這個地圖
[00:11:05.460 --> 00:11:06.580]  就是耶路撒冷
[00:11:06.580 --> 00:11:09.940]  伯利恆高原往東延伸
[00:11:09.940 --> 00:11:14.340]  大約去到約旦河的西岸和死海附近
[00:11:14.340 --> 00:11:16.660]  原來他就是一直在這裏
[00:11:16.660 --> 00:11:18.980]  去幫人做浸禮
[00:11:18.980 --> 00:11:21.780]  為耶穌做準備
[00:11:21.780 --> 00:11:24.820]  施浸約翰最重要的工作是甚麼呢?
[00:11:24.820 --> 00:11:28.380]  就是他說要修直主的道路
[00:11:28.380 --> 00:11:30.420]  在《路加福音》三章五節
[00:11:30.420 --> 00:11:33.500]  其實他是引述以賽亞書四十章
[00:11:33.500 --> 00:11:35.340]  他說一切山窪都要填滿
[00:11:35.340 --> 00:11:37.460]  大小山崗都要削平
[00:11:37.460 --> 00:11:40.100]  彎彎曲曲的地方要改為正直
[00:11:40.100 --> 00:11:43.500]  高高低低的道路要改為平坦
[00:11:43.500 --> 00:11:45.380]  他是一個開路先鋒
[00:11:45.380 --> 00:11:47.380]  要將人的心中
[00:11:47.380 --> 00:11:50.380]  抵擋耶穌的心意去挽回
[00:11:50.380 --> 00:11:51.580]  去回轉
[00:11:51.580 --> 00:11:56.060]  所以約翰肯定是最早做福音御供的人
[00:11:56.060 --> 00:11:57.540]  我們經常說福音御供
[00:11:57.540 --> 00:11:59.780]  其實只是為了一件福音的事情
[00:11:59.780 --> 00:12:02.900]  做一些特別預備的工作
[00:12:02.900 --> 00:12:05.980]  但他的做法是很嚴厲和很直接的
[00:12:05.980 --> 00:12:07.700]  他肯定得罪了很多人
[00:12:07.700 --> 00:12:08.700]  但是他有勇氣
[00:12:08.700 --> 00:12:10.100]  這個是他的性格
[00:12:10.100 --> 00:12:11.740]  真的有些法理賽人
[00:12:11.740 --> 00:12:14.180]  來到去找他下一壽浸禮
[00:12:14.180 --> 00:12:17.420]  他竟然跟人說毒蛇的種類
[00:12:17.420 --> 00:12:18.540]  嘩
[00:12:18.540 --> 00:12:20.420]  我肯定不敢這樣說
[00:12:20.420 --> 00:12:22.020]  如果你要申請浸禮
[00:12:22.020 --> 00:12:25.020]  填份科目說毒蛇的種類
[00:12:25.020 --> 00:12:27.580]  那我可能馬上被人開除
[00:12:27.580 --> 00:12:29.300]  我不知道
[00:12:29.300 --> 00:12:32.460]  但是約翰就是有這樣的洞察力
[00:12:32.460 --> 00:12:34.100]  因為我沒有這樣的洞察力
[00:12:34.100 --> 00:12:38.500]  約翰有這樣的洞察力和膽識
[00:12:38.500 --> 00:12:40.900]  但其實約翰你有沒有想過
[00:12:40.900 --> 00:12:43.580]  他實際工作了多久呢?
[00:12:43.580 --> 00:12:45.620]  我們都知道耶穌一直是
[00:12:45.620 --> 00:12:46.780]  多少?
[00:12:46.780 --> 00:12:48.140]  三年左右吧
[00:12:48.140 --> 00:12:49.700]  約翰做了多久呢?
[00:12:49.700 --> 00:12:51.740]  原來當我們推算的時候
[00:12:51.740 --> 00:12:53.500]  在《路加福音》三章有一節
[00:12:53.500 --> 00:12:57.940]  它說「該撒提比留在位的第十五年」
[00:12:57.940 --> 00:12:59.980]  約翰就在曠野
[00:12:59.980 --> 00:13:03.540]  而這個「該撒提比留在位的第十五年」
[00:13:03.540 --> 00:13:05.780]  其實等於第幾年呢?
[00:13:05.780 --> 00:13:10.820]  原來就是大約主後的28到29年
[00:13:10.820 --> 00:13:12.180]  28到29年
[00:13:12.180 --> 00:13:15.900]  而約翰比耶穌大多少呢?
[00:13:15.900 --> 00:13:18.820]  大半年
[00:13:18.820 --> 00:13:20.220]  所以就是因為
[00:13:20.220 --> 00:13:23.540]  另外耶穌出來傳道不久
[00:13:23.540 --> 00:13:26.780]  約翰就被人抓了坐牢
[00:13:26.780 --> 00:13:27.940]  所以大約
[00:13:27.940 --> 00:13:32.700]  原來他只是做了一年到一年多左右
[00:13:32.700 --> 00:13:33.380]  就完了
[00:13:33.380 --> 00:13:35.460]  原來這個就是約翰的工作
[00:13:35.460 --> 00:13:36.980]  不過在這一年裏
[00:13:36.980 --> 00:13:38.980]  他的影響力是極大的
[00:13:38.980 --> 00:13:40.500]  他的效果是極好的
[00:13:40.500 --> 00:13:43.180]  因為很多人是蜂擁去聽他講道
[00:13:43.180 --> 00:13:44.660]  雖然他講的道
[00:13:44.660 --> 00:13:48.420]  是直接插入你的心臟
[00:13:48.420 --> 00:13:51.540]  即是你的心臟肺腑
[00:13:51.540 --> 00:13:53.820]  都被他剖析到
[00:13:53.820 --> 00:13:54.660]  在聖經裏面
[00:13:54.660 --> 00:13:57.100]  他說猶太、傳地和耶路撒冷的人
[00:13:57.100 --> 00:13:59.620]  都出去到約翰那裏
[00:13:59.620 --> 00:14:01.300]  他們承認他們的罪
[00:14:01.300 --> 00:14:04.940]  在約旦河裏面受他的浸
[00:14:04.940 --> 00:14:06.500]  你可以說如果簡單一點
[00:14:06.500 --> 00:14:07.940]  一年多的工作
[00:14:07.940 --> 00:14:09.340]  約翰只做一件事
[00:14:09.340 --> 00:14:10.460]  四個字
[00:14:10.460 --> 00:14:15.340]  就是高舉基督
[00:14:15.340 --> 00:14:16.700]  約翰這樣回答的
[00:14:16.700 --> 00:14:18.620]  當我們讀經時都看到
[00:14:18.620 --> 00:14:20.460]  你這麼厲害
[00:14:20.460 --> 00:14:23.780]  你好像很多以前很厲害的先知
[00:14:23.780 --> 00:14:25.540]  很有能力的人
[00:14:25.540 --> 00:14:27.620]  那你是不是基督
[00:14:27.620 --> 00:14:29.780]  約翰講得很清楚
[00:14:29.780 --> 00:14:31.060]  他說不是
[00:14:31.060 --> 00:14:31.740]  約翰回答說
[00:14:31.740 --> 00:14:33.340]  我是用水施浸
[00:14:33.340 --> 00:14:35.380]  但有一位站在你們中間
[00:14:35.380 --> 00:14:37.180]  是你們不認識的
[00:14:37.180 --> 00:14:39.300]  就是那一位在我耳後來的
[00:14:39.300 --> 00:14:43.660]  我給他解鞋帶都不配
[00:14:43.660 --> 00:14:46.540]  他的確將全部注意力
[00:14:46.540 --> 00:14:48.980]  集中在耶穌身上
[00:14:48.980 --> 00:14:50.300]  但你要留意
[00:14:50.300 --> 00:14:51.660]  其實在那一刻
[00:14:51.660 --> 00:14:53.300]  耶穌是不出名的
[00:14:53.300 --> 00:14:56.220]  在那一刻最出名的是他
[00:14:56.220 --> 00:15:00.380]  他本來可以拿到很多的榮耀
[00:15:00.380 --> 00:15:02.300]  你想想
[00:15:02.300 --> 00:15:06.020]  如果你很羨慕一個對象
[00:15:06.020 --> 00:15:10.580]  譬如我從小就很尊重楊木菊牧師
[00:15:10.580 --> 00:15:12.060]  如果有一天有人說
[00:15:12.060 --> 00:15:17.820]  你有點像楊木菊牧師
[00:15:17.820 --> 00:15:19.780]  我會裝作沒事的
[00:15:19.780 --> 00:15:21.860]  我說應該不是
[00:15:21.860 --> 00:15:26.380]  但其實我心裏已經強忍不了我的喜悅
[00:15:26.380 --> 00:15:30.820]  但現在竟然問他是不是那個救世主
[00:15:30.820 --> 00:15:32.620]  他應該是飄飄然的
[00:15:32.620 --> 00:15:35.420]  但他講了一句說話
[00:15:35.420 --> 00:15:36.940]  在聖經中很出名
[00:15:36.940 --> 00:15:37.380]  他說
[00:15:37.380 --> 00:15:44.580]  「他必興旺,我必衰微」
[00:15:44.580 --> 00:15:48.460]  他將自己完全退到一個角落
[00:15:48.460 --> 00:15:52.700]  只是去指出那個才是主角
[00:15:52.700 --> 00:15:54.340]  我不是
[00:15:54.340 --> 00:15:58.740]  那麼約翰的事跡和我們有什麼關係呢?
[00:15:58.740 --> 00:15:59.660]  我可以告訴大家
[00:15:59.660 --> 00:16:01.220]  和我們每一個在座的
[00:16:01.220 --> 00:16:02.420]  就算你是今天才來
[00:16:02.420 --> 00:16:04.620]  你來了兩次的新朋友
[00:16:04.620 --> 00:16:06.580]  和你都是很有關係
[00:16:06.580 --> 00:16:09.340]  當我預備這篇講章的時候
[00:16:09.340 --> 00:16:11.940]  「曠野」這個地方
[00:16:11.940 --> 00:16:14.100]  一直都在我的腦海裏面出現
[00:16:14.100 --> 00:16:15.140]  一邊開車
[00:16:15.140 --> 00:16:16.500]  一邊就算吃飯
[00:16:16.500 --> 00:16:17.780]  看電視
[00:16:17.780 --> 00:16:18.300]  看電腦
[00:16:18.300 --> 00:16:20.820]  我都經常想到「曠野」這個圖畫
[00:16:20.820 --> 00:16:24.900]  可能你沒有去過師浸約翰的那個曠野
[00:16:24.900 --> 00:16:26.460]  但你看電視
[00:16:26.460 --> 00:16:27.300]  你看電影
[00:16:27.300 --> 00:16:28.300]  或者你看照片
[00:16:28.300 --> 00:16:32.020]  你都有你的曠野的那個圖畫
[00:16:32.020 --> 00:16:33.180]  但你有沒有想過
[00:16:33.180 --> 00:16:38.100]  為什麼約翰要選擇在曠野呢?
[00:16:38.100 --> 00:16:40.420]  有沒有想過呢?
[00:16:40.420 --> 00:16:41.940]  讓我們搞報道會
[00:16:41.940 --> 00:16:43.980]  搞培靈會
[00:16:43.980 --> 00:16:45.820]  你會不會在曠野呢?
[00:16:45.820 --> 00:16:47.420]  上次人家想借我們教會
[00:16:47.420 --> 00:16:49.740]  都是因為我們教會四通八達
[00:16:49.740 --> 00:16:50.820]  哪裡來都近
[00:16:50.820 --> 00:16:53.020]  當然想這些地方
[00:16:53.020 --> 00:16:57.020]  但是約翰要去開報道會
[00:16:57.020 --> 00:16:58.300]  培靈會
[00:16:58.300 --> 00:17:00.540]  他搞曠野
[00:17:00.540 --> 00:17:02.660]  去一些很山旮旯的地方
