
[00:00:00.000 --> 00:00:09.000]  請聽神的對話,同心打告。
[00:05:41.000 --> 00:05:46.000]  這個正正是今天我想和大家講的講題,
[00:05:46.000 --> 00:05:53.000]  作為基督徒,我們走在這個世界道路上面,
[00:05:53.000 --> 00:06:06.000]  怎樣才走一條真正尊重主的道路呢?
[00:06:06.000 --> 00:06:16.000]  我們回到善行短第20章,我們看看保羅和他的同工,
[00:06:16.000 --> 00:06:25.000]  怎樣去走一條尊主的道路,在過程當中是用聖經的教訓,
[00:06:25.000 --> 00:06:39.000]  帶領他們走面前的人生路,並且從今世的人生,走進永恆的人生,
[00:06:39.000 --> 00:06:47.000]  這是一個很重要的教訓,因為太多基督徒只是看今世的人生,
[00:06:47.000 --> 00:06:55.000]  他沒有看永恆的那一部分,如果是這樣的話我們信主和不信主有什麼分別呢?
[00:06:55.000 --> 00:07:00.000]  和這個世界很多有錢的人行善,我們拍馬都追不上,
[00:07:00.000 --> 00:07:06.000]  正正因為基督徒看的人生,不是只是短暫這幾十年,
[00:07:06.000 --> 00:07:14.000]  怎樣從今生,以至永恆的裏面,我們是尊主的呢?
[00:07:14.000 --> 00:07:22.000]  今天這篇聖經就先給我們看一下,提醒我們應該怎樣走,
[00:07:22.000 --> 00:07:26.000]  如果大家有聖經的話,因為這篇很長,
[00:07:26.000 --> 00:07:31.000]  今天我們想看的經文就是從第20章的第一節至第六節,
[00:07:31.000 --> 00:07:43.000]  我們看基督徒怎樣走人生道路,才能尊重我們的主,
[00:07:43.000 --> 00:07:47.000]  熟悉了一點,不如我們一起讀,
[00:07:47.000 --> 00:07:53.000]  如果讀英文的,可以跟著讀,
[00:07:53.000 --> 00:07:57.000]  我們先讀中文一次,
[00:07:57.000 --> 00:08:09.000]  亂定之後,保羅請門徒來,勸勉他們就辭別起行,往馬其頓去,
[00:08:09.000 --> 00:08:15.000]  走遍了那一帶地方,用許多話勸勉門徒,
[00:08:15.000 --> 00:08:21.000]  然後來到希臘,在那裏住了三個月,
[00:08:21.000 --> 00:08:27.000]  將要坐船往敘利亞去,猶太人設計要害他,
[00:08:27.000 --> 00:08:31.000]  他就定義從馬其頓回去,
[00:08:31.000 --> 00:08:39.000]  和他在亞細亞去的,有比利亞人,不羅斯的兒子,索巴特,
[00:08:39.000 --> 00:08:45.000]  切薩羅里加人,阿里達古,和西貢都,
[00:08:45.000 --> 00:08:55.000]  還有比特人,蓋亞,並提摩泰,又有亞細亞人,推基古,和特羅非摩,
[00:08:55.000 --> 00:09:03.000]  這些人先走,在特羅亞等候我們,過了徐翹的日子,
[00:09:03.000 --> 00:09:14.000]  我們從菲臘比開船,五天到了特羅亞,和他們相會,在那裏住了七天。
[00:09:14.000 --> 00:09:23.000]  今天我們所看的這段聖經,其實是從整個二十章的內容的開首,
[00:09:23.000 --> 00:09:35.000]  打開了保羅,在最後的第二次的報道旅途當中的最後的一個片段,
[00:09:35.000 --> 00:09:45.000]  如果大家明白整個時代的發展,
[00:09:45.000 --> 00:09:51.000]  你會發現保羅其實已經奔波在這個史瓦西亞,
[00:09:51.000 --> 00:09:56.000]  現在已經在第二次旅程中,延展到這個希臘半島當中,
[00:09:56.000 --> 00:10:06.000]  在這個時候,保羅只有一個很重要的信息,
[00:10:06.000 --> 00:10:13.000]  就是兼顧當地的教會的信徒,
[00:10:13.000 --> 00:10:22.000]  在這個聖經裏面,經常提到的一個字眼叫勸勉,
[00:10:22.000 --> 00:10:30.000]  比如在二十章的第一節,保羅就請門徒來,勸勉他們,
[00:10:30.000 --> 00:10:38.000]  然後第二節,他走遍了一大片地方,用很多話去勸勉門徒,
[00:10:38.000 --> 00:10:42.000]  其實保羅不單止在這裏要做勸勉,
[00:10:42.000 --> 00:10:49.000]  他在二十章的第十二節也用勸勉這個動詞,
[00:10:49.000 --> 00:10:56.000]  只不過我們的和合本聖經將希臘文翻譯為安慰,
[00:10:56.000 --> 00:11:02.000]  換句話來說,保羅在這個過程當中,
[00:11:02.000 --> 00:11:09.000]  就是進行一連串的牧羊工作,
[00:11:09.000 --> 00:11:16.000]  在不同的地方裏面,希望使當地的信徒站立得穩,
[00:11:16.000 --> 00:11:25.000]  希望當地的信徒站立得穩,
[00:11:25.000 --> 00:11:29.000]  但一樣作為一個傳道人,
[00:11:29.000 --> 00:11:33.000]  有一個很重要的元素在他們心裏面當中,
[00:11:33.000 --> 00:11:42.000]  就是他所做的事,一定要為對方信徒的好處而著想,
[00:11:42.000 --> 00:11:46.000]  不是為自己好處而著想,
[00:11:46.000 --> 00:11:49.000]  可見他作為牧者在教會多年,
[00:11:49.000 --> 00:11:53.000]  其實看過不同的教會的教牧,或者傳道人的事項,
[00:11:53.000 --> 00:12:01.000]  特別有一段時間,
[00:12:01.000 --> 00:12:06.000]  曾經我們教會連同其他六間的華人浸信會,
[00:12:06.000 --> 00:12:09.000]  去支持法國的宣教工作,
[00:12:09.000 --> 00:12:14.000]  其實有幾次我們猜宣教士去到歐洲法國的時候,
[00:12:14.000 --> 00:12:19.000]  我心裏面其實很不想猜那些人,
[00:12:19.000 --> 00:12:26.000]  不過在整個團隊裏面,我只有一個人,一個聲音,
[00:12:26.000 --> 00:12:29.000]  而很多時候他們的回應就是說,
[00:12:29.000 --> 00:12:31.000]  他們有時候他們的回應是,
[00:12:31.000 --> 00:12:39.000]  黃牧師,既然沒有人肯去,現在有人肯去,
[00:12:39.000 --> 00:12:43.000]  不要這麼挑剔,他們肯去就讓他去,
[00:12:43.000 --> 00:12:47.000]  不過我心知那些宣教士或者傳道人去,
[00:12:47.000 --> 00:12:49.000]  其實只是想去法國遊客浮,
[00:12:49.000 --> 00:12:53.000]  我發現有些人想去法國,他就去法國,
[00:12:53.000 --> 00:12:59.000]  想看看這個美麗的浪漫之都巴黎是怎樣,
[00:12:59.000 --> 00:13:03.000]  我心裏面其實很不想猜他們出去,
[00:13:03.000 --> 00:13:10.000]  但每次要講的時候,討論,我的聲音都被他們壓下,
[00:13:10.000 --> 00:13:13.000]  所以當我自己去到法國巴黎的時候,
[00:13:13.000 --> 00:13:15.000]  我心裏面其實很不想猜他們出去,
[00:13:15.000 --> 00:13:21.000]  但每次要講的時候,討論,我的聲音都被他們壓下,
[00:13:21.000 --> 00:13:25.000]  所以當我自己去到法國巴黎,教會猜我過去的時候,
[00:13:25.000 --> 00:13:31.000]  我真的很用心,希望將我所有的時間,
[00:13:31.000 --> 00:13:35.000]  剩下的有限的,譬如我每次去都80多90天,
[00:13:35.000 --> 00:13:40.000]  未過90天,10天,我希望用每一天的時間,
[00:13:40.000 --> 00:13:46.000]  每一分每一秒都能夠造就多一個信徒,
[00:13:46.000 --> 00:13:52.000]  在他的靈魂上面,他某一方面有問題,
[00:13:52.000 --> 00:13:55.000]  或者未了解的,希望盡快去教導他們,
[00:13:55.000 --> 00:14:02.000]  這種心態,保羅就在這段聖經裏講出來,
[00:14:02.000 --> 00:14:12.000]  第20章第一節,亂定之後,保羅就請門徒來,
[00:14:12.000 --> 00:14:17.000]  勸勉他們,然後自己就起行了,
[00:14:17.000 --> 00:14:22.000]  就往馬其頓去,走遍那些地方,
[00:14:22.000 --> 00:14:29.000]  用許多的話,勸勉門徒,然後再去到希臘,
[00:14:29.000 --> 00:14:34.000]  住了三個月,就像我們去巴黎遠孫,
[00:14:34.000 --> 00:14:41.000]  不過三個月,我不想,法律規定不允許,
[00:14:41.000 --> 00:14:48.000]  大家知不知道加拿大護照去歐洲最多只能夠留三90天,
[00:14:48.000 --> 00:14:55.000]  你留多過90天,第91天你一進海關就有權罰你錢,
[00:14:55.000 --> 00:15:00.000]  如果你超過90天,他有權罰款,保羅一樣,
[00:15:00.000 --> 00:15:08.000]  能夠去到的都去,保羅住了三個月之後,
[00:15:08.000 --> 00:15:14.000]  看到他的時間差不多了,為什麼呢?
[00:15:14.000 --> 00:15:19.000]  因為上帝又有另一個的差命開始被保羅,
[00:15:19.000 --> 00:15:26.000]  大家知不知道,傳到人在侍奉過程當中,
[00:15:26.000 --> 00:15:33.000]  不是為了自己的好處去考慮,
[00:15:33.000 --> 00:15:38.000]  那你最好不要侍奉,如果想去遊浮,
[00:15:38.000 --> 00:15:44.000]  你自己出錢去遊浮,你不要自己去做神的工作,
[00:15:44.000 --> 00:15:53.000]  然後順便去遊浮,是不行的,
[00:15:53.000 --> 00:16:03.000]  在聖經當中,保羅告訴我們一個很重要的基礎的侍奉原則,
[00:16:03.000 --> 00:16:10.000]  如果我們每一個基礎要走一條專主的道路,
[00:16:10.000 --> 00:16:16.000]  我們必須要放低自己的利益才好去侍奉,
[00:16:16.000 --> 00:16:21.000]  如果不是的話,在這個過程當中,
[00:16:21.000 --> 00:16:28.000]  上帝不會使用你不僅,而且還會使你遭害,
[00:16:28.000 --> 00:16:34.000]  遭害的例子多不勝數,在《士多人傳》裡我們見過無數,
[00:16:34.000 --> 00:16:40.000]  遭害的例子在《士多人傳》裡勝不可少,
[00:16:40.000 --> 00:16:44.000]  比如在第八章裡面,有一個擅長趕鬼的,
[00:16:44.000 --> 00:16:47.000]  後來信了主之後,希望得到權柄去趕鬼,
[00:16:47.000 --> 00:16:52.000]  為自己利益,
[00:16:52.000 --> 00:16:55.000]  之前也有講過,
[00:16:55.000 --> 00:17:05.000]  有些人,他們希望藉著一個侍女去驅魔趕鬼,
[00:17:05.000 --> 00:17:11.000]  或者知道未來,好像幫助別人,
[00:17:11.000 --> 00:17:16.000]  其實實際上自己得到利益,這一切上帝都要懲罰,
[00:17:16.000 --> 00:17:21.000]  帶著私心去侍奉的人,你不要去侍奉,
[00:17:21.000 --> 00:17:26.000]  如果不是的話,你一侍奉,上帝懲罰你更加嚴重,
[00:17:26.000 --> 00:17:31.000]  菠蘿另外有一個很重要的,給我們的教導,
[00:17:31.000 --> 00:17:35.000]  怎麼尊重主的侍奉人生呢?
[00:17:35.000 --> 00:17:40.000]  就不要自己想怎麼做就怎麼做,
[00:17:40.000 --> 00:17:43.000]  這個原則不單止是講侍奉,
[00:17:43.000 --> 00:17:46.000]  做基督徒都是一樣,
[00:17:46.000 --> 00:17:54.000]  你今天每一天的生活,你不要自己想做什麼就做什麼,
[00:17:54.000 --> 00:17:57.000]  這裡怎麼看到?
[00:17:57.000 --> 00:18:00.000]  看回第20章第一句,
[00:18:00.000 --> 00:18:19.000]  (英文)
[00:18:19.000 --> 00:18:23.000]  菠蘿再次行動,
[00:18:23.000 --> 00:18:28.000]  上帝沒有叫你在動亂的過程當中行動,
[00:18:28.000 --> 00:18:30.000]  你就不要行動,
[00:18:30.000 --> 00:18:37.000]  上帝甚至用其他人提醒你,在這個過程不要參與其中的話,
[00:18:37.000 --> 00:18:39.000]  應該聽他們的勸告,
[00:18:39.000 --> 00:18:45.000]  這個是上帝藉著身邊有些人給你的勸告,
[00:18:45.000 --> 00:18:49.000]  這些不說了,在第19章之前已經講過,
[00:18:49.000 --> 00:18:53.000]  菠蘿原本想救她的同工,
[00:18:53.000 --> 00:18:59.000]  上帝藉著其他人告訴你,菠蘿你不需要去,
[00:18:59.000 --> 00:19:02.000]  留心看上帝怎麼做事,
[00:19:02.000 --> 00:19:09.000]  你看看這一切的工作,其實對我們今天做基督徒是一樣的,
[00:19:09.000 --> 00:19:13.000]  上帝把你放在一個地方,
[00:19:13.000 --> 00:19:20.000]  你就在這個地方,真心去做這裡的工作,
[00:19:20.000 --> 00:19:26.000]  在這個過程當中,你可以發生很多影響力,
[00:19:26.000 --> 00:19:29.000]  上帝會用你,
[00:19:29.000 --> 00:19:34.000]  這段聖經就告訴我們,菠蘿有這個部署,
[00:19:34.000 --> 00:19:38.000]  當聯定之後,她就馬上去勸惠人鞏固其他教會的信徒,
[00:19:38.000 --> 00:19:44.000]  但菠蘿知道下一個步驟,她要怎樣承接另一個的使用方案,
[00:19:44.000 --> 00:19:49.000]  所以她要先回到敘利亞去報告,
[00:19:49.000 --> 00:19:53.000]  告訴當地的教會,我承接你們的差命,
[00:19:53.000 --> 00:19:55.000]  我現在做過些什麼?
[00:19:55.000 --> 00:19:59.000]  她就說她要去敘利亞告訴當地的信徒,
[00:19:59.000 --> 00:20:02.000]  承接你們的差命,我做了些什麼?
[00:20:02.000 --> 00:20:07.000]  其中一件事,就是菠蘿希望當地的教會的信徒,
[00:20:07.000 --> 00:20:14.000]  看見你們當初猜我進到小亞西亞,
[00:20:14.000 --> 00:20:18.000]  其實是有上帝的心意在裡面,
[00:20:18.000 --> 00:20:22.000]  我不是只有菠蘿自己做自己的工作,
[00:20:22.000 --> 00:20:26.000]  我們可以整體一起去侍奉,
[00:20:26.000 --> 00:20:29.000]  但是菠蘿在這個時候,
[00:20:29.000 --> 00:20:33.000]  用了很多時間再次鞏固信徒之後,
[00:20:33.000 --> 00:20:40.000]  準備回去的時候,她就知道有事發生了,
[00:20:40.000 --> 00:20:43.000]  有什麼事發生呢?
[00:20:43.000 --> 00:20:47.000]  第三節,當希臘住了三個月之後,
[00:20:47.000 --> 00:20:50.000]  準備坐船計劃回到敘利亞,
[00:20:50.000 --> 00:20:59.000]  她就收到消息,猶太人想設計要害她,
[00:20:59.000 --> 00:21:03.000]  第一,這句話,聖經說,如果你只讀經,
[00:21:03.000 --> 00:21:05.000]  你就會覺得跳得過了,
[00:21:05.000 --> 00:21:10.000]  如果說你只是讀經,也許你跳過去了,
[00:21:10.000 --> 00:21:13.000]  有人害保羅,保羅知道,那怎麼辦?
[00:21:13.000 --> 00:21:15.000]  有人害保羅,保羅知道,那怎麼樣?
[00:21:15.000 --> 00:21:18.000]  這句話,你要很小心反覆思想,
[00:21:18.000 --> 00:21:21.000]  你想想原因為什麼路加要寫下來,
[00:21:21.000 --> 00:21:25.000]  就是你要反覆去思考,為什麼路加要寫下來,
[00:21:25.000 --> 00:21:28.000]  路加要反映一個事實給我們知道,
[00:21:28.000 --> 00:21:40.000]  保羅現在的侍奉,正面對一個猶太人自己的主內同胞,
[00:21:40.000 --> 00:21:48.000]  所帶來的挑戰和阻攔,
[00:21:48.000 --> 00:21:55.000]  我再重新講多一次,我擔心你聽不清楚,
[00:21:55.000 --> 00:21:59.000]  保羅明白,他從這一點開始,
[00:21:59.000 --> 00:22:07.000]  他的侍奉將會面對他的同胞猶太人,
[00:22:07.000 --> 00:22:16.000]  對他進行一些極度尖銳的衝擊和挑戰,
[00:22:16.000 --> 00:22:25.000]  去阻撓保羅,將主耶穌基督的救恩和道理,
[00:22:25.000 --> 00:22:31.000]  傳給人知道,而且這一批人,不單止是同胞,
[00:22:31.000 --> 00:22:35.000]  而且是有錢的同胞,你怎麼知道?
[00:22:35.000 --> 00:22:40.000]  十九章馬剛剛講過,那裡所講到有一個被推出來,
[00:22:40.000 --> 00:22:47.000]  在劇院裡面名叫亞歷山大的人,就是一個猶太人,
[00:22:47.000 --> 00:22:56.000]  有錢的猶太人,趁著這個機會,希望和保羅劃清界線,
[00:22:56.000 --> 00:23:06.000]  保證自己的利益,而這個人物,也都成為了,
[00:23:06.000 --> 00:23:11.000]  保羅將會侍奉的最大挑戰,
[00:23:11.000 --> 00:23:17.000]  非常英俊,所以第一件事是怎麼樣?
[00:23:17.000 --> 00:23:22.000]  我們從第二十章這裡開始,會明白到一個事實,
[00:23:22.000 --> 00:23:27.000]  你應該在你讀經之後會發現的,
[00:23:27.000 --> 00:23:33.000]  每次保羅去到哪裡,特別是保羅第三次佈道旅程,
[00:23:33.000 --> 00:23:41.000]  去到哪?這些富有的,很有勢力的猶太人,
[00:23:41.000 --> 00:23:48.000]  他們外邦發了財,保羅去全道,
[00:23:48.000 --> 00:23:53.000]  他覺得保羅難做了他們,然後逼害保羅,
[00:23:53.000 --> 00:23:57.000]  保羅在最後第三次佈道旅程最後的時候,
[00:23:57.000 --> 00:24:05.000]  被他們逼到要死,在耶路撒冷被逼,
[00:24:05.000 --> 00:24:12.000]  在凱撒利亞被逼,甚至他們要去到希律的面前被逼,
[00:24:12.000 --> 00:24:18.000]  最後去到凱撒王的面前都要被逼,
[00:24:18.000 --> 00:24:25.000]  但是兄弟們,保羅所面對的人生絕不容易,
[00:24:25.000 --> 00:24:32.000]  你知道在這個世界上,什麼人攻擊你最痛苦?
[00:24:32.000 --> 00:24:37.000]  就是你所愛的人,所關心的人,
[00:24:37.000 --> 00:24:41.000]  你留意一下保羅去哪裡全道,
[00:24:41.000 --> 00:24:49.000]  去到外邦也好,本地也好,他都先去猶太人會堂群眾全道,
[00:24:49.000 --> 00:24:54.000]  但是別人的回應怎麼樣呢?有真回應的,
[00:24:54.000 --> 00:24:59.000]  但是絕大部分是同胞拒絕的,
[00:24:59.000 --> 00:25:04.000]  領事館你應該在這個時候開始明白保羅的心,
[00:25:04.000 --> 00:25:09.000]  他敬愛這幫人,不想失落他們,
[00:25:09.000 --> 00:25:13.000]  但是他們的回應是怎麼樣呢?
[00:25:13.000 --> 00:25:19.000]  曾經有一個朋友,一個基督徒,他跟我分享過一句這樣的說話,
[00:25:19.000 --> 00:25:22.000]  他跟我說一句話,
[00:25:22.000 --> 00:25:27.000]  你覺得我人生最痛苦的是什麼?
[00:25:27.000 --> 00:25:34.000]  就是我花了很多時間去關心我家人,希望他們信主,
[00:25:34.000 --> 00:25:39.000]  有什麼機會我都邀請他們回教會,
[00:25:39.000 --> 00:25:43.000]  吃飯的時候又跟他們傾談,
[00:25:43.000 --> 00:25:48.000]  很多時候真的很細心去考量,
[00:25:48.000 --> 00:25:53.000]  希望每一樣東西都能幫助他們贖命生命,
[00:25:53.000 --> 00:25:56.000]  但是他們的回應是怎麼樣呢?
[00:25:56.000 --> 00:26:03.000]  不理不睬不回應,甚至他跟我說,
[00:26:03.000 --> 00:26:10.000]  因為他死了,我不想得救,你知道我心很痛,
[00:26:10.000 --> 00:26:16.000]  我跟他說,我很體會你的情況,
[00:26:16.000 --> 00:26:20.000]  我也有這樣的感受,
[00:26:20.000 --> 00:26:28.000]  鄧小姐,保羅帶著一份重的心情去釋放,
[00:26:28.000 --> 00:26:36.000]  他愛他的同胞,他愛他主內的每一個信徒,
[00:26:36.000 --> 00:26:40.000]  他沒有為自己想謀取什麼,
[00:26:40.000 --> 00:26:44.000]  有什麼好謀,又不是謀財,
[00:26:44.000 --> 00:26:50.000]  他到處都好像被人趕,
[00:26:50.000 --> 00:26:55.000]  謀利,有什麼名利呢?
[00:26:55.000 --> 00:27:02.000]  在世人當中,保羅的遭遇還臭名遠播,
[00:27:02.000 --> 00:27:06.000]  去到哪裡都被人罵,
[00:27:06.000 --> 00:27:12.000]  被人拒絕,這樣的事,這樣的人生都過?
[00:27:12.000 --> 00:27:18.000]  神經病,為什麼?
[00:27:18.000 --> 00:27:24.000]  如果你的人生是這樣的話,
[00:27:24.000 --> 00:27:33.000]  是不是要死了?
[00:27:33.000 --> 00:27:39.000]  保羅沒有死,保羅做什麼?
[00:27:39.000 --> 00:27:45.000]  我們再看一次,我們讀多一次,第三節,
[00:27:45.000 --> 00:27:51.000]  保羅在那裡住了三個月,
[00:27:51.000 --> 00:27:54.000]  將要坐船往敘利亞去,
[00:27:54.000 --> 00:27:57.000]  猶太人設計要害他,
[00:27:57.000 --> 00:28:04.000]  他就定義從馬其頓回去,
[00:28:04.000 --> 00:28:06.000]  和他到亞細亞去的有一連串的人的名單,
[00:28:06.000 --> 00:28:08.000]  我們不讀了,第四節,
[00:28:08.000 --> 00:28:12.000]  這些人先走,在特羅亞等候我們,
[00:28:12.000 --> 00:28:17.000]  過了隨後的日子,我們就從菲律賓開船,
[00:28:17.000 --> 00:28:20.000]  五天就到了特羅亞,與他們相會,
[00:28:20.000 --> 00:28:23.000]  在那裡住了七天。
[00:28:23.000 --> 00:28:28.000]  保羅沒有說,我這樣的侍奉,成天不敢見人,
[00:28:28.000 --> 00:28:31.000]  我只能說,保羅在那裡住了七天,
[00:28:31.000 --> 00:28:34.000]  在那裡住了七天,
[00:28:34.000 --> 00:28:37.000]  我們就從馬其頓回去,
[00:28:37.000 --> 00:28:40.000]  和他到亞細亞去的有一連串的人的名單,
[00:28:40.000 --> 00:28:43.000]  這些人先走,在特羅亞等候我們,
[00:28:43.000 --> 00:28:46.000]  過了隨後的日子,我們就從菲律賓開船,
[00:28:46.000 --> 00:28:49.000]  五天到特羅亞,與他們相會,
[00:28:49.000 --> 00:28:52.000]  在那裡住了七天。
[00:28:52.000 --> 00:28:55.000]  保羅沒有說,我這樣的侍奉,成天被人阻礙,
[00:28:55.000 --> 00:28:58.000]  我所愛的同胞,成天拒絕我,於是我放棄了。
[00:28:58.000 --> 00:29:00.000]  保羅不要這樣做啊!
[00:29:00.000 --> 00:29:03.000]  我走到那裡都被人拒絕,我所愛的同胞拒絕我,
[00:29:03.000 --> 00:29:06.000]  我要放棄,他並沒有這麼做。
[00:29:06.000 --> 00:29:10.000]  保羅更加著力去將他的人力物力,
[00:29:10.000 --> 00:29:13.000]  可以去被牧養的,他就出力去牧養。
[00:29:13.000 --> 00:29:16.000]  就是說,反而他加上人力物力,
[00:29:16.000 --> 00:29:19.000]  哪裡能知道牧羊的,他都去牧羊。
[00:29:19.000 --> 00:29:22.000]  在聖經裡面我們看到,保羅已經有一幫團隊
[00:29:22.000 --> 00:29:28.000]  與他一起侍奉,保羅因此不是一個個人的表現,
[00:29:28.000 --> 00:29:32.000]  不是一個個人的獨腳戲,
[00:29:32.000 --> 00:29:37.000]  是一個團隊一起去侍奉。
[00:29:37.000 --> 00:29:41.000]  於是乎,他先拆散一幫弟兄姊妹,
[00:29:41.000 --> 00:29:44.000]  在第四節裡面已經提過,
[00:29:44.000 --> 00:29:48.000]  先回到亞細亞地區的一個地方,
[00:29:48.000 --> 00:29:54.000]  讓他們在那裡先預備的地方叫做特羅亞,
[00:29:54.000 --> 00:30:00.000]  因為保羅預備在特羅亞去接觸其他的,
[00:30:00.000 --> 00:30:03.000]  特別是以弗所教會的信徒,
[00:30:03.000 --> 00:30:06.000]  希望他們能夠在那裡再次被堅固,
[00:30:06.000 --> 00:30:11.000]  以弗所不是一個容易被牧養的教會,
[00:30:11.000 --> 00:30:16.000]  當地邪教眾多,我已經看過了,
[00:30:16.000 --> 00:30:19.000]  當地邪教眾多,惡人又多,
[00:30:19.000 --> 00:30:22.000]  特別是有錢的惡人,
[00:30:22.000 --> 00:30:27.000]  惡人本來更麻煩,有錢的惡人更麻煩,
[00:30:27.000 --> 00:30:31.000]  所以保羅先拆散一批的同胞,去預備焦聚他們,
[00:30:31.000 --> 00:30:35.000]  我不想浪費時間,
[00:30:35.000 --> 00:30:38.000]  保羅知道他要回程了,
[00:30:38.000 --> 00:30:41.000]  既然上帝能夠叫他重返北路去走,
[00:30:41.000 --> 00:30:46.000]  於是他就回到北路那裡走,
[00:30:46.000 --> 00:30:51.000]  怎麼走?回到他先前去過的城市,
[00:30:51.000 --> 00:30:53.000]  去過什麼城市?
[00:30:53.000 --> 00:30:56.000]  就說他在希臘,
[00:30:56.000 --> 00:31:01.000]  希臘就是在雅典、哥倫多、特比這些城市,
[00:31:01.000 --> 00:31:06.000]  哥倫多、雅典,
[00:31:06.000 --> 00:31:08.000]  特比,
[00:31:08.000 --> 00:31:11.000]  然後他往北走,
[00:31:11.000 --> 00:31:14.000]  就經過帖塞羅尼加,
[00:31:14.000 --> 00:31:17.000]  去回比利亞,
[00:31:17.000 --> 00:31:20.000]  比利亞這個城市我很喜歡,
[00:31:20.000 --> 00:31:22.000]  這個城市我很喜歡,
[00:31:22.000 --> 00:31:26.000]  因為當地的人在言經特別有心機,
[00:31:26.000 --> 00:31:29.000]  不是我說的,是聖經說的,
[00:31:29.000 --> 00:31:30.000]  聖經說的,
[00:31:30.000 --> 00:31:33.000]  他們言經真的更加仔細,
[00:31:33.000 --> 00:31:38.000]  然後回到保羅這次旅程的第一站,
[00:31:38.000 --> 00:31:41.000]  站在希臘地方的這個城市,
[00:31:41.000 --> 00:31:44.000]  菲律賓,
[00:31:44.000 --> 00:31:48.000]  菲律賓是什麼地方大家記不記得?
[00:31:48.000 --> 00:31:55.000]  菲律賓是當時羅馬的軍事城市,
[00:31:55.000 --> 00:31:59.000]  菲律賓是當時羅馬帝國的一個軍事鎮州,
