
[00:00:00.000 --> 00:00:02.000]  (字幕由森林大學生命學院學生學院教授提供)
[00:02:37.000 --> 00:02:40.000]  我只是仰望施恩給我的主
[00:02:40.000 --> 00:02:42.000]  好像一些傳道人
[00:02:42.000 --> 00:02:45.000]  上台的時候一個的禱告
[00:02:45.000 --> 00:02:48.000]  耶和華我的救贖主我的盤石
[00:02:48.000 --> 00:02:51.000]  而我口中的言語
[00:02:51.000 --> 00:02:53.000]  心中的意念
[00:02:53.000 --> 00:02:56.000]  在你面前蒙月能
[00:02:56.000 --> 00:02:58.000]  今天講道
[00:02:58.000 --> 00:03:02.000]  其實可以完全平安無事
[00:03:02.000 --> 00:03:06.000]  只要你懂得避重就輕
[00:03:06.000 --> 00:03:09.000]  是全世界都仍然會很歡迎你
[00:03:09.000 --> 00:03:12.000]  會為你鼓掌
[00:03:12.000 --> 00:03:16.000]  但是如果你是一個企圖
[00:03:16.000 --> 00:03:20.000]  是所謂深入這個民心
[00:03:20.000 --> 00:03:22.000]  深入這個人間
[00:03:22.000 --> 00:03:26.000]  是企圖回歸到聖經裏面
[00:03:26.000 --> 00:03:29.000]  再進深的具體的
[00:03:29.000 --> 00:03:33.000]  來思考信仰和今天的生活
[00:03:33.000 --> 00:03:35.000]  有什麼的關係
[00:03:35.000 --> 00:03:39.000]  分分鐘會踩地雷
[00:03:39.000 --> 00:03:43.000]  要麼就是你會冒犯了某一些的人
[00:03:43.000 --> 00:03:48.000]  要麼就是你會贏取了某一些的擁躉
[00:03:48.000 --> 00:03:50.000]  親愛的弟兄姊妹
[00:03:50.000 --> 00:03:52.000]  我活到這把年紀
[00:03:52.000 --> 00:03:58.000]  我真的沒有興趣去討任何人的喜悅
[00:03:58.000 --> 00:04:03.000]  我也都沒有興趣去故意冒犯任何人
[00:04:03.000 --> 00:04:09.000]  我只求主憐憫這個蒙恩得救的罪人
[00:04:09.000 --> 00:04:12.000]  在他去而不返之前
[00:04:12.000 --> 00:04:14.000]  能夠忠於基督
[00:04:14.000 --> 00:04:17.000]  能夠向著上帝的百姓
[00:04:17.000 --> 00:04:20.000]  也都向這個世界宣告
[00:04:20.000 --> 00:04:24.000]  福音的真正的意義
[00:04:24.000 --> 00:04:27.000]  也都能夠呼召上主的教會
[00:04:27.000 --> 00:04:31.000]  無論在什麼的逆流、洪流當中
[00:04:31.000 --> 00:04:35.000]  都能夠不隨波逐流
[00:04:35.000 --> 00:04:37.000]  不孕魂逆魂
[00:04:37.000 --> 00:04:41.000]  也都能夠真的沒有畏懼的
[00:04:41.000 --> 00:04:45.000]  來尋求上主的喜悅
[00:04:45.000 --> 00:04:48.000]  我相信上面這一段話
[00:04:48.000 --> 00:04:53.000]  你都應該會覺得是合情合理
[00:04:53.000 --> 00:04:55.000]  必須如此
[00:04:55.000 --> 00:04:57.000]  話雖如此
[00:04:57.000 --> 00:05:02.000]  當我嘗試繼續下去講多一點的時候
[00:05:02.000 --> 00:05:07.000]  就一定會引起一些的反彈
[00:05:07.000 --> 00:05:09.000]  反彈從哪裡來呢?
[00:05:09.000 --> 00:05:13.000]  人是不喜歡聽自己不熟悉的東西
[00:05:13.000 --> 00:05:18.000]  人是不喜歡那個安穩的情況
[00:05:18.000 --> 00:05:21.000]  巢窩被攪動
[00:05:21.000 --> 00:05:22.000]  這是人之常情
[00:05:22.000 --> 00:05:24.000]  包括我自己也是
[00:05:24.000 --> 00:05:26.000]  所以你不要亂來說我
[00:05:26.000 --> 00:05:28.000]  我會很生氣
[00:05:28.000 --> 00:05:31.000]  不過如果我裡面真的有聖靈的話
[00:05:31.000 --> 00:05:33.000]  也許我生氣完之後
[00:05:33.000 --> 00:05:35.000]  或者痛定思痛
[00:05:35.000 --> 00:05:37.000]  我都能夠懺悔
[00:05:37.000 --> 00:05:44.000]  都能夠改正自己的習性和思想
[00:05:44.000 --> 00:05:48.000]  或者我在這裡都要講一些祝福的話
[00:05:48.000 --> 00:05:51.000]  如果這個堂會裡面
[00:05:51.000 --> 00:05:54.000]  有紀律部隊的人員
[00:05:54.000 --> 00:05:57.000]  有紀律部隊的家屬
[00:05:57.000 --> 00:06:01.000]  特別是警察和他的家屬
[00:06:01.000 --> 00:06:03.000]  我想告訴你
[00:06:03.000 --> 00:06:05.000]  我在立法會的時候
[00:06:05.000 --> 00:06:11.000]  我向著警察來說宣告祝福的話
[00:06:11.000 --> 00:06:14.000]  我跟他們說願你們平安
[00:06:14.000 --> 00:06:17.000]  那時候的形勢還沒有到今天這麼惡劣
[00:06:17.000 --> 00:06:19.000]  我說願你們平安
[00:06:19.000 --> 00:06:24.000]  無端的咒詛是不能夠降下來的
[00:06:24.000 --> 00:06:26.000]  我是很想很想
[00:06:26.000 --> 00:06:29.000]  我們裡面的弟兄姊妹
[00:06:29.000 --> 00:06:32.000]  能夠在他們的職份裡面
[00:06:32.000 --> 00:06:34.000]  能夠安然的
[00:06:34.000 --> 00:06:36.000]  按照著上主所喜悅的
[00:06:36.000 --> 00:06:41.000]  按照著香港的法例正當的
[00:06:41.000 --> 00:06:46.000]  來行使他們的權力和執行他們的任務
[00:06:46.000 --> 00:06:49.000]  良心是完全沒有救責的
[00:06:49.000 --> 00:06:51.000]  願主施恩賜福給你
[00:06:51.000 --> 00:06:54.000]  因為我聽見有些人說
[00:06:54.000 --> 00:06:56.000]  我是下了牢之後
[00:06:56.000 --> 00:06:58.000]  回去禮拜堂的時候
[00:06:58.000 --> 00:07:02.000]  被人用眼尾來賴我的
[00:07:02.000 --> 00:07:04.000]  是不跟我握手的
[00:07:04.000 --> 00:07:07.000]  甚至牧師上台上是罵我們的
[00:07:07.000 --> 00:07:10.000]  其實牧師未必是罵他
[00:07:10.000 --> 00:07:13.000]  牧師可能是在說一些情況
[00:07:13.000 --> 00:07:16.000]  不過言者無心聽者有意
[00:07:16.000 --> 00:07:18.000]  所以我刻意的
[00:07:18.000 --> 00:07:22.000]  冒著大不韙來祝福我們當中
[00:07:22.000 --> 00:07:24.000]  有這樣的弟兄姊妹
[00:07:24.000 --> 00:07:27.000]  我也都是鼓勵所有的弟兄姊妹
[00:07:27.000 --> 00:07:30.000]  真是在今天這麼動盪的時局裡面
[00:07:30.000 --> 00:07:34.000]  是不要口出毒的話
[00:07:34.000 --> 00:07:37.000]  不要守恨惡的事情
[00:07:37.000 --> 00:07:40.000]  我們要用心用眼用耳
[00:07:40.000 --> 00:07:43.000]  用整個人來求上主
[00:07:43.000 --> 00:07:47.000]  使我們真是懂得在這個世界
[00:07:47.000 --> 00:07:49.000]  作光作炎
[00:07:49.000 --> 00:07:50.000]  親愛的
[00:07:50.000 --> 00:07:55.000]  不知道剛才這番話又可不可以接受呢
[00:07:55.000 --> 00:07:58.000]  多謝你
[00:07:58.000 --> 00:08:03.000]  我今天想和大家分享的其實是關於福音
[00:08:03.000 --> 00:08:06.000]  福音到底是什麼
[00:08:06.000 --> 00:08:08.000]  一百七十幾年前
[00:08:08.000 --> 00:08:12.000]  有人將福音帶到我們當中
[00:08:12.000 --> 00:08:14.000]  來到今時今日
[00:08:14.000 --> 00:08:17.000]  我傳了福音傳了一輩子
[00:08:17.000 --> 00:08:20.000]  我還想繼續傳福音
[00:08:20.000 --> 00:08:23.000]  我也曾經有一段很長的時間
[00:08:23.000 --> 00:08:25.000]  來推動香港三福
[00:08:25.000 --> 00:08:28.000]  不知道你聽過三福沒有
[00:08:28.000 --> 00:08:30.000]  其中就是問你兩個問題
[00:08:30.000 --> 00:08:31.000]  今晚死了去哪
[00:08:31.000 --> 00:08:33.000]  有沒有把握上去
[00:08:33.000 --> 00:08:35.000]  都不錯的
[00:08:35.000 --> 00:08:37.000]  你不要笑了
[00:08:37.000 --> 00:08:40.000]  其實真是很大安慰的
[00:08:40.000 --> 00:08:44.000]  但是如果福音是濃縮到這樣
[00:08:44.000 --> 00:08:47.000]  耶穌是不是來和我們說
[00:08:47.000 --> 00:08:50.000]  你信我,我帶你上天堂
[00:08:50.000 --> 00:08:52.000]  就句號
[00:08:52.000 --> 00:08:54.000]  是不是呢
[00:08:54.000 --> 00:08:56.000]  到底福音
[00:08:56.000 --> 00:08:59.000]  是不是就是信耶穌上天堂
[00:08:59.000 --> 00:09:03.000]  進教會享平安
[00:09:03.000 --> 00:09:05.000]  所以有些人就習慣了說
[00:09:05.000 --> 00:09:07.000]  我回禮拜堂
[00:09:07.000 --> 00:09:09.000]  你最好不要叫我思考
[00:09:09.000 --> 00:09:11.000]  有些人說我停車的時候
[00:09:11.000 --> 00:09:14.000]  我把我的腦都放在車裡面
[00:09:14.000 --> 00:09:15.000]  我進來禮拜堂
[00:09:15.000 --> 00:09:17.000]  就是完全不受干擾
[00:09:17.000 --> 00:09:19.000]  完全不用思考
[00:09:19.000 --> 00:09:20.000]  這樣就享平安
[00:09:20.000 --> 00:09:22.000]  然後牧師最好就告訴我
[00:09:22.000 --> 00:09:24.000]  你今天的病得到醫治
[00:09:24.000 --> 00:09:25.000]  你今天失業
[00:09:25.000 --> 00:09:27.000]  明天就找到工作
[00:09:27.000 --> 00:09:28.000]  你今天沒有房子
[00:09:28.000 --> 00:09:30.000]  後天就蓋了房子
[00:09:30.000 --> 00:09:32.000]  頭殼頂
[00:09:32.000 --> 00:09:35.000]  不是這樣
[00:09:35.000 --> 00:09:37.000]  如果福音是這樣
[00:09:37.000 --> 00:09:42.000]  其實真的和民間宗教沒有分別
[00:09:42.000 --> 00:09:46.000]  也都是羞辱了上主的兒子耶穌基督
[00:09:46.000 --> 00:09:48.000]  如果是這樣的話
[00:09:48.000 --> 00:09:51.000]  當然福音一定要讓你知道
[00:09:51.000 --> 00:09:53.000]  你的永恆歸屬在哪裡
[00:09:53.000 --> 00:09:56.000]  但是福音和永生
[00:09:56.000 --> 00:09:58.000]  到今時今日
[00:09:58.000 --> 00:10:01.000]  我們的措辭仍然需要重新解釋
[00:10:01.000 --> 00:10:04.000]  因為希伯來希臘的文化
[00:10:04.000 --> 00:10:06.000]  和中國人的文化
[00:10:06.000 --> 00:10:08.000]  真的有分別
[00:10:08.000 --> 00:10:11.000]  所以我們需要有注釋
[00:10:11.000 --> 00:10:13.000]  需要有神學家
[00:10:13.000 --> 00:10:14.000]  需要有牧者
[00:10:14.000 --> 00:10:16.000]  去解釋給我們聽
[00:10:16.000 --> 00:10:19.000]  到底信耶穌
[00:10:19.000 --> 00:10:22.000]  得永生是什麼一回事
[00:10:22.000 --> 00:10:25.000]  可能你聽到這裡又開始不安心了
[00:10:25.000 --> 00:10:27.000]  你說我以為只是感覺
[00:10:27.000 --> 00:10:28.000]  那現在你想我怎樣
[00:10:28.000 --> 00:10:31.000]  我想告訴你
[00:10:31.000 --> 00:10:34.000]  其實耶穌說的就是福音
[00:10:34.000 --> 00:10:37.000]  福音在希臘文叫Evangelion
[00:10:37.000 --> 00:10:39.000]  英文叫Evangelion
[00:10:39.000 --> 00:10:41.000]  中文譯為好消息
[00:10:41.000 --> 00:10:43.000]  這個好消息到底是什麼呢
[00:10:43.000 --> 00:10:46.000]  我最近譯了一本書
[00:10:46.000 --> 00:10:48.000]  那位作者
[00:10:48.000 --> 00:10:51.000]  他幫助我很清楚的明白
[00:10:51.000 --> 00:10:54.000]  Evangelion
[00:10:54.000 --> 00:10:55.000]  福音
[00:10:55.000 --> 00:10:57.000]  在古羅馬的時候
[00:10:57.000 --> 00:11:00.000]  在加利利
[00:11:00.000 --> 00:11:03.000]  當時是受著羅馬統治的時候
[00:11:03.000 --> 00:11:06.000]  他們看見這個福音
[00:11:06.000 --> 00:11:08.000]  教內的人
[00:11:08.000 --> 00:11:10.000]  會覺得很震撼
[00:11:10.000 --> 00:11:12.000]  教外的人
[00:11:12.000 --> 00:11:14.000]  會覺得你們這群人傻乎乎的
[00:11:14.000 --> 00:11:17.000]  或者覺得你們這群人都不知好歹
[00:11:17.000 --> 00:11:20.000]  你知不知道什麼人可以用這個
[00:11:20.000 --> 00:11:21.000]  Evangelion
[00:11:21.000 --> 00:11:24.000]  這個東西來講他們的內文呢
[00:11:24.000 --> 00:11:27.000]  只有皇帝才可以
[00:11:27.000 --> 00:11:30.000]  是皇室的聖諭
[00:11:30.000 --> 00:11:33.000]  聖旨宣告
[00:11:33.000 --> 00:11:34.000]  宣告什麼呢
[00:11:34.000 --> 00:11:36.000]  關於這個帝國裡面的事
[00:11:36.000 --> 00:11:39.000]  關於這個皇室裡面的喜慶
[00:11:39.000 --> 00:11:41.000]  關於這個皇室裡面
[00:11:41.000 --> 00:11:43.000]  要百姓進行的措施
[00:11:43.000 --> 00:11:45.000]  那如果這個福音
[00:11:45.000 --> 00:11:48.000]  是帝王才能用的
[00:11:48.000 --> 00:11:50.000]  你這個加利利人耶穌
[00:11:50.000 --> 00:11:53.000]  你憑什麼來用這個福音
[00:11:53.000 --> 00:11:57.000]  原來這個福音最根本的意思
[00:11:57.000 --> 00:11:58.000]  就是說
[00:11:58.000 --> 00:12:01.000]  這個舊的世代
[00:12:01.000 --> 00:12:02.000]  已經過去
[00:12:02.000 --> 00:12:05.000]  新的世代已經來臨
[00:12:05.000 --> 00:12:08.000]  舊的王朝已經傾覆
[00:12:08.000 --> 00:12:11.000]  新的王國已經建立
[00:12:11.000 --> 00:12:13.000]  聽明白了沒有
[00:12:13.000 --> 00:12:14.000]  親愛的大英姐
[00:12:14.000 --> 00:12:18.000]  原來福音兩個字
[00:12:18.000 --> 00:12:21.000]  不是說風濕
[00:12:21.000 --> 00:12:24.000]  有風濕藥醫這麼簡單
[00:12:24.000 --> 00:12:26.000]  不是賣
[00:12:26.000 --> 00:12:28.000]  因為你有很多福音
[00:12:28.000 --> 00:12:30.000]  濕疹福音
[00:12:30.000 --> 00:12:33.000]  絕額高福音
[00:12:33.000 --> 00:12:36.000]  今天我們福音淪落到這個地步
[00:12:36.000 --> 00:12:38.000]  教會一起淪落下去
[00:12:38.000 --> 00:12:41.000]  我不願意
[00:12:41.000 --> 00:12:43.000]  我聽見這個福音
[00:12:43.000 --> 00:12:47.000]  馬可福音第一句開始的時候
[00:12:47.000 --> 00:12:49.000]  神的兒子夠高了吧
[00:12:49.000 --> 00:12:51.000]  耶穌基督夠尊貴了
[00:12:51.000 --> 00:12:55.000]  福音應該同樣尊貴
[00:12:55.000 --> 00:12:58.000]  那本書英文是這樣說的
[00:12:58.000 --> 00:12:59.000]  他說
[00:12:59.000 --> 00:13:01.000]  Under new management
[00:13:01.000 --> 00:13:03.000]  我就將它翻譯為
[00:13:03.000 --> 00:13:06.000]  改朝換代
[00:13:06.000 --> 00:13:09.000]  這個世界已經改朝換代
[00:13:09.000 --> 00:13:12.000]  這個歷史已經發生了
[00:13:12.000 --> 00:13:14.000]  轟天動地的改變
[00:13:14.000 --> 00:13:16.000]  你知道嗎
[00:13:16.000 --> 00:13:18.000]  不知道啊
[00:13:18.000 --> 00:13:20.000]  今天再溫習
[00:13:20.000 --> 00:13:23.000]  若有人在基督裡
[00:13:23.000 --> 00:13:25.000]  看啊
[00:13:25.000 --> 00:13:27.000]  舊的都過去了
[00:13:27.000 --> 00:13:29.000]  看啊
[00:13:29.000 --> 00:13:31.000]  新的來了
[00:13:31.000 --> 00:13:33.000]  這個就是Under new management
[00:13:33.000 --> 00:13:35.000]  這個就是改朝換代
[00:13:35.000 --> 00:13:40.000]  原來福音是有這麼震撼的一件事情
[00:13:40.000 --> 00:13:42.000]  你還聽不明白呢
[00:13:42.000 --> 00:13:45.000]  因為我們的背景實在是很不同
[00:13:45.000 --> 00:13:48.000]  在加里里人的時代
[00:13:48.000 --> 00:13:50.000]  在約瑟比德
[00:13:50.000 --> 00:13:52.000]  加里里一幫漁夫的時代
[00:13:52.000 --> 00:13:57.000]  他們飽受羅馬的統合
[00:13:57.000 --> 00:14:01.000]  他們在那裡又被異教的文化影響
[00:14:01.000 --> 00:14:05.000]  又被政治的權勢壓著的時候
[00:14:05.000 --> 00:14:08.000]  他們當時宣告的
[00:14:08.000 --> 00:14:11.000]  世人的救主
[00:14:11.000 --> 00:14:14.000]  你知道後面那個是誰嗎
[00:14:14.000 --> 00:14:16.000]  誰可以用這個
[00:14:16.000 --> 00:14:18.000]  Savior of the world
[00:14:18.000 --> 00:14:20.000]  世人的救主
[00:14:20.000 --> 00:14:22.000]  你說耶穌基督嗎
[00:14:22.000 --> 00:14:24.000]  殺頭你也知道
[00:14:24.000 --> 00:14:26.000]  是凱撒啊
[00:14:26.000 --> 00:14:30.000]  不過正正因為耶穌基督來了
[00:14:30.000 --> 00:14:32.000]  所以耶穌基督
[00:14:32.000 --> 00:14:36.000]  是將那個原本在凱撒身上的
[00:14:36.000 --> 00:14:38.000]  那個名銜
[00:14:38.000 --> 00:14:40.000]  那個尊稱
[00:14:40.000 --> 00:14:42.000]  一手就拿過來
[00:14:42.000 --> 00:14:45.000]  由2000年前到今時今日
[00:14:45.000 --> 00:14:47.000]  直到永永遠遠
[00:14:47.000 --> 00:14:50.000]  世人的救主再不是任何其他的人
[00:14:50.000 --> 00:14:52.000]  乃是我主
[00:14:52.000 --> 00:14:54.000]  耶穌基督萬王之王
[00:14:54.000 --> 00:14:55.000]  萬主之主
[00:14:55.000 --> 00:14:56.000]  歌都可以唱
[00:14:56.000 --> 00:14:58.000]  不過我們的內心
[00:14:58.000 --> 00:14:59.000]  不是那麼清醒
[00:14:59.000 --> 00:15:02.000]  知道這個那麼震撼的改變
[00:15:02.000 --> 00:15:05.000]  這個含義有什麼意思呢
[00:15:05.000 --> 00:15:08.000]  慢慢說吧
[00:15:08.000 --> 00:15:11.000]  福音親愛弟兄姊妹
[00:15:11.000 --> 00:15:13.000]  是改朝換代
[00:15:13.000 --> 00:15:15.000]  福音親愛的弟兄姊妹
[00:15:15.000 --> 00:15:20.000]  不是上天堂
[00:15:20.000 --> 00:15:26.000]  而是天國已經來了
[00:15:26.000 --> 00:15:28.000]  See the difference
[00:15:28.000 --> 00:15:31.000]  上去和下來
[00:15:31.000 --> 00:15:35.000]  是要下來才能上去
[00:15:35.000 --> 00:15:38.000]  是天國已經臨在
[00:15:38.000 --> 00:15:42.000]  天國的君王已經踏足世上
[00:15:42.000 --> 00:15:45.000]  天國的權柄能力
[00:15:45.000 --> 00:15:49.000]  已經在這宇宙徹底展開
[00:15:49.000 --> 00:15:54.000]  並且終必完完全全落成
[00:15:54.000 --> 00:15:57.000]  這個才是我們的盼望
[00:15:57.000 --> 00:15:59.000]  其實我們想著上天堂沒有錯
[00:15:59.000 --> 00:16:02.000]  因為上天堂其中一件事
[00:16:02.000 --> 00:16:06.000]  就是將黑暗的宇宙勢力徹底清除
[00:16:06.000 --> 00:16:08.000]  那就是死亡
[00:16:08.000 --> 00:16:12.000]  但我想今天和大家一起探討多一件事
[00:16:12.000 --> 00:16:17.000]  就是死亡背後所代表的那一切
[00:16:17.000 --> 00:16:21.000]  在今時今日我們要怎樣靠著聖靈
[00:16:21.000 --> 00:16:26.000]  靠著主的恩典去面對它
[00:16:26.000 --> 00:16:28.000]  說得簡單一點
[00:16:28.000 --> 00:16:30.000]  天國就是說
[00:16:30.000 --> 00:16:34.000]  背叛的人類需要悔改
[00:16:34.000 --> 00:16:38.000]  需要換一個真正的主人
[00:16:38.000 --> 00:16:42.000]  用今天很多人覺得很忌諱很敏感的詞
[00:16:42.000 --> 00:16:44.000]  不過我今天來刺激一下你
[00:16:44.000 --> 00:16:46.000]  我今天是來刺激你的
[00:16:46.000 --> 00:16:48.000]  我希望你醒
[00:16:48.000 --> 00:16:53.000]  就是光復上主在人世間的權柄
[00:16:53.000 --> 00:16:58.000]  讓上主的權柄光復在整個宇宙每一個角落
[00:16:58.000 --> 00:17:04.000]  任何人天國近了都要悔改順福音
[00:17:04.000 --> 00:17:09.000]  所以沒有悔改的福音不是福音
[00:17:09.000 --> 00:17:12.000]  徹底悔改的福音
[00:17:12.000 --> 00:17:18.000]  才是使人與天國並與天國的君王相連的福音
[00:17:18.000 --> 00:17:20.000]  You can quote me on that
[00:17:20.000 --> 00:17:22.000]  悔改的福音
[00:17:22.000 --> 00:17:28.000]  才使人與天國並天國的君王產生一個永久的關係
[00:17:28.000 --> 00:17:30.000]  主耶穌基督說的
[00:17:30.000 --> 00:17:33.000]  認識你並且認識你所差離的
[00:17:33.000 --> 00:17:35.000]  那就是永生
[00:17:35.000 --> 00:17:37.000]  那個永生
[00:17:37.000 --> 00:17:39.000]  Eternal life
[00:17:39.000 --> 00:17:43.000]  是屬於The Eternal One的Life
[00:17:43.000 --> 00:17:46.000]  永恆者的生命
[00:17:46.000 --> 00:17:48.000]  才是真正的生命
[00:17:48.000 --> 00:17:50.000]  唯有認識基督
[00:17:50.000 --> 00:17:53.000]  並且是順從那位降世為人
[00:17:53.000 --> 00:17:55.000]  勝過死亡
[00:17:55.000 --> 00:17:56.000]  死而復活
[00:17:56.000 --> 00:18:00.000]  坐在父上的右邊的那位榮耀的基督
[00:18:00.000 --> 00:18:04.000]  我們天國原來是已經臨在
[00:18:04.000 --> 00:18:06.000]  親愛的兄姊妹
[00:18:06.000 --> 00:18:08.000]  好不好啊?
[00:18:08.000 --> 00:18:11.000]  悔改好不好啊?
[00:18:11.000 --> 00:18:14.000]  我們悔改了沒有?
[00:18:14.000 --> 00:18:17.000]  我們悔改完還要繼續悔改
[00:18:17.000 --> 00:18:20.000]  所有人都要悔改
[00:18:20.000 --> 00:18:22.000]  不管你什麼顏色
[00:18:22.000 --> 00:18:24.000]  不管你什麼位份
[00:18:24.000 --> 00:18:26.000]  不管你在這個世界上成就了多少
[00:18:26.000 --> 00:18:28.000]  不管你在這個世界上受了多少苦
[00:18:28.000 --> 00:18:30.000]  不管你是一個怎樣的人
[00:18:30.000 --> 00:18:32.000]  不管你有多少學識
[00:18:32.000 --> 00:18:34.000]  不管你有多少財富
[00:18:34.000 --> 00:18:36.000]  每一個人在上主面前
[00:18:36.000 --> 00:18:39.000]  都只不過是一個小寶寶
[00:18:39.000 --> 00:18:43.000]  也是一個很狂妄的大人
[00:18:43.000 --> 00:18:45.000]  我們很矛盾吧?
[00:18:45.000 --> 00:18:47.000]  所以天國近了
[00:18:47.000 --> 00:18:50.000]  你們要悔改順服任
[00:18:50.000 --> 00:18:52.000]  這個就是馬可福音
[00:18:52.000 --> 00:18:55.000]  我們剛才所讀的
[00:18:55.000 --> 00:19:05.000]  教會需要宣講神的道
[00:19:05.000 --> 00:19:09.000]  教會需要宣講福音
[00:19:09.000 --> 00:19:12.000]  教會需要將平安和睦
[00:19:12.000 --> 00:19:15.000]  帶到這個人世間
[00:19:15.000 --> 00:19:22.000]  但教會從來不是一個所謂膽怯的群體
[00:19:22.000 --> 00:19:27.000]  主的靈在我們裡面
[00:19:27.000 --> 00:19:30.000]  聖經說是剛強
[00:19:30.000 --> 00:19:33.000]  是有power的
[00:19:33.000 --> 00:19:36.000]  我希望我們都成為一個
[00:19:36.000 --> 00:19:39.000]  有膽量的一個基督徒
[00:19:39.000 --> 00:19:41.000]  好不好啊?
[00:19:41.000 --> 00:19:43.000]  好不好啊?
[00:19:43.000 --> 00:19:46.000]  如果你做一個沒有膽量的人
[00:19:46.000 --> 00:19:49.000]  就是說你在任何一個位置
[00:19:49.000 --> 00:19:51.000]  都會腳軟
[00:19:51.000 --> 00:19:53.000]  都會跪下
[00:19:53.000 --> 00:19:57.000]  應該說真話的時候不說真話
[00:19:57.000 --> 00:20:00.000]  應該伸出人外的手去輔助
[00:20:00.000 --> 00:20:03.000]  弱者的時候不敢伸出去
[00:20:03.000 --> 00:20:06.000]  因為有一個比你強比你惡的人
[00:20:06.000 --> 00:20:08.000]  是禁止你去做那件事
[00:20:08.000 --> 00:20:10.000]  但如果我們是剛強
[00:20:10.000 --> 00:20:12.000]  是有膽量的
[00:20:12.000 --> 00:20:17.000]  也許這就是恢復我們在福音裡面
[00:20:17.000 --> 00:20:19.000]  那個優秀的傳統
[00:20:19.000 --> 00:20:23.000]  就是沒有膽怯的心
[00:20:23.000 --> 00:20:26.000]  我除了敬畏上主之外
[00:20:26.000 --> 00:20:30.000]  我除了逃避自己的私慾和罪惡之外
[00:20:30.000 --> 00:20:32.000]  我必無所懼
[00:20:32.000 --> 00:20:35.000]  這是改革中的神學家
[00:20:35.000 --> 00:20:39.000]  蘇格蘭的John Knox的一句名言
[00:20:39.000 --> 00:20:41.000]  除了敬畏上主
[00:20:41.000 --> 00:20:43.000]  除了害怕犯罪
[00:20:43.000 --> 00:20:45.000]  我什麼都不怕
