
[00:00:00.000 --> 00:00:04.000]  各位電視節目的觀眾朋友 早安
[00:03:42.000 --> 00:03:45.000]  叫做馬其頓的呼聲或馬其頓的異象
[00:03:45.000 --> 00:03:49.000]  但這段經文我剛才讀過就不再讀了
[00:03:49.000 --> 00:03:55.000]  其實短短的經文不長也不是太難明白
[00:03:55.000 --> 00:03:59.000]  最難明白的就是這些地方名
[00:03:59.000 --> 00:04:03.000]  我們大部份讀聖經的人都是壞習慣
[00:04:03.000 --> 00:04:06.000]  凡是地方名都不理的
[00:04:06.000 --> 00:04:08.000]  如果你是這樣的習慣
[00:04:08.000 --> 00:04:11.000]  這段經文就很考驗了
[00:04:11.000 --> 00:04:14.000]  因為這裏差不多一半以上都是地方名
[00:04:14.000 --> 00:04:17.000]  所以你根本讀完經文都不記得它說甚麼
[00:04:17.000 --> 00:04:19.000]  只知道馬其頓異象
[00:04:19.000 --> 00:04:22.000]  老老實實 地方名很多
[00:04:22.000 --> 00:04:27.000]  亞西亞 佛雷加 加拉泰 美西亞 特羅亞
[00:04:27.000 --> 00:04:29.000]  很多這些地方名
[00:04:29.000 --> 00:04:32.000]  當然還有馬其頓
[00:04:32.000 --> 00:04:36.000]  所以我們現在太方便
[00:04:36.000 --> 00:04:42.000]  不過方便不等於我們用任何的Google
[00:04:42.000 --> 00:04:46.000]  或者是這些網頁的資料
[00:04:46.000 --> 00:04:48.000]  很容易找到地圖
[00:04:48.000 --> 00:04:51.000]  跟以前真的方便很多
[00:04:51.000 --> 00:04:55.000]  這是保羅第一次的旅行報道
[00:04:55.000 --> 00:04:58.000]  馬其頓異象發生在保羅第二次
[00:04:58.000 --> 00:05:01.000]  所以我們先理解一下保羅行程的背景
[00:05:01.000 --> 00:05:03.000]  因為第一次的經驗
[00:05:03.000 --> 00:05:06.000]  他由耶路撒冷轉轉
[00:05:06.000 --> 00:05:08.000]  在安提阿神選擇
[00:05:08.000 --> 00:05:10.000]  在《斯大林十三章》選擇
[00:05:10.000 --> 00:05:15.000]  這個外邦教會竟然成為了普世猜拳的開始
[00:05:15.000 --> 00:05:17.000]  第一間教會 安提阿教會
[00:05:17.000 --> 00:05:19.000]  是外邦人教會 不是耶路撒冷
[00:05:19.000 --> 00:05:20.000]  是外邦人教會
[00:05:20.000 --> 00:05:21.000]  保羅去的時候
[00:05:21.000 --> 00:05:22.000]  你見到路線
[00:05:22.000 --> 00:05:24.000]  先是經過一個島
[00:05:24.000 --> 00:05:27.000]  這個島今天我們稱為地中海最大的島
[00:05:27.000 --> 00:05:28.000]  塞浦路斯
[00:05:28.000 --> 00:05:36.000]  在聖經裏面有時亦叫塞浦路斯
[00:05:36.000 --> 00:05:38.000]  接著就向
[00:05:38.000 --> 00:05:41.000]  你見到箭咀就向北邊的地方
[00:05:41.000 --> 00:05:44.000]  即是現在土耳其的南部
[00:05:44.000 --> 00:05:46.000]  裏面幾個城市
[00:05:46.000 --> 00:05:48.000]  在保羅的旅行報道
[00:05:48.000 --> 00:05:50.000]  在《斯大林十三章》裏面經常出現的
[00:05:50.000 --> 00:05:53.000]  以哥廉 勞斯德 特比
[00:05:53.000 --> 00:05:54.000]  這幾個城市
[00:05:54.000 --> 00:05:56.000]  在保羅第一次宣教旅程裏面
[00:05:56.000 --> 00:05:58.000]  是經常出現的
[00:05:58.000 --> 00:06:02.000]  這個是屬於加拉太地區的南部
[00:06:02.000 --> 00:06:05.000]  如果你有機會討論到加拉太書的背景
[00:06:05.000 --> 00:06:06.000]  這裏有很多討論的
[00:06:06.000 --> 00:06:09.000]  究竟是保羅寫信給加拉太書
[00:06:09.000 --> 00:06:11.000]  寫給第一次旅行報道的南邊
[00:06:11.000 --> 00:06:14.000]  還是寫給北邊大一點的地區
[00:06:14.000 --> 00:06:15.000]  你見到另一個時間
[00:06:15.000 --> 00:06:16.000]  就是加拉太這裏
[00:06:16.000 --> 00:06:17.000]  不要緊
[00:06:17.000 --> 00:06:18.000]  就是大一點的地方
[00:06:18.000 --> 00:06:20.000]  加拉太的北區地方
[00:06:20.000 --> 00:06:24.000]  所以加拉太書有南北派之爭
[00:06:24.000 --> 00:06:26.000]  如果寫給南部的話
[00:06:26.000 --> 00:06:28.000]  這封信 加拉太書
[00:06:28.000 --> 00:06:30.000]  大概是保羅第一封寫的書信
[00:06:30.000 --> 00:06:32.000]  如果寫在北邊的地區
[00:06:32.000 --> 00:06:34.000]  那就未必是第一封了
[00:06:34.000 --> 00:06:35.000]  我記得我讀神學的時候
[00:06:35.000 --> 00:06:38.000]  以前在播道神學院讀學士的時候
[00:06:38.000 --> 00:06:42.000]  跟劉承業牧師上新約背景的經文
[00:06:42.000 --> 00:06:43.000]  我寫篇文章
[00:06:43.000 --> 00:06:46.000]  寫究竟加拉太書是南邊還是北邊
[00:06:46.000 --> 00:06:47.000]  接著我結論
[00:06:47.000 --> 00:06:50.000]  南也如何 北也如何
[00:06:50.000 --> 00:06:52.000]  為何要討論這些沒有意義的問題
[00:06:52.000 --> 00:06:55.000]  結果被劉牧師
[00:06:55.000 --> 00:06:57.000]  我的老師寫著不求長進
[00:06:57.000 --> 00:07:02.000]  後來才發覺是有意思的
[00:07:02.000 --> 00:07:03.000]  南北界有意思
[00:07:03.000 --> 00:07:04.000]  這裏我不多說了
[00:07:04.000 --> 00:07:06.000]  這個大概的背景
[00:07:06.000 --> 00:07:08.000]  為何要明白背景
[00:07:08.000 --> 00:07:09.000]  明白背景之後
[00:07:09.000 --> 00:07:11.000]  你就跟著看第二次
[00:07:11.000 --> 00:07:14.000]  為何保羅會這樣走
[00:07:14.000 --> 00:07:16.000]  我先回到剛才
[00:07:16.000 --> 00:07:19.000]  在善良主十六章的經文
[00:07:19.000 --> 00:07:21.000]  一些地方名
[00:07:21.000 --> 00:07:23.000]  我先有些交代
[00:07:23.000 --> 00:07:26.000]  這是另一幅簡圖
[00:07:26.000 --> 00:07:28.000]  我們首先看見經文
[00:07:28.000 --> 00:07:33.000]  聲明既然禁止他們在亞西亞港
[00:07:33.000 --> 00:07:35.000]  我們先看亞西亞
[00:07:35.000 --> 00:07:38.000]  亞西亞是整個地區的名字
[00:07:38.000 --> 00:07:41.000]  不是一個城市
[00:07:41.000 --> 00:07:43.000]  是整個地區
[00:07:43.000 --> 00:07:45.000]  即是說包含了現在的地圖
[00:07:45.000 --> 00:07:47.000]  整體上都是亞西亞
[00:07:47.000 --> 00:07:49.000]  是一個大省份的名字
[00:07:49.000 --> 00:07:55.000]  他們經過佛里加加拉泰大地方
[00:07:55.000 --> 00:08:01.000]  這裏是我們所說的佛里加加拉泰
[00:08:01.000 --> 00:08:03.000]  即是剛才我說的
[00:08:03.000 --> 00:08:06.000]  如果在土耳其南邊
[00:08:06.000 --> 00:08:08.000]  第一次報道的時間
[00:08:08.000 --> 00:08:11.000]  是南邊加拉泰的地方
[00:08:11.000 --> 00:08:12.000]  但這裏很明顯
[00:08:12.000 --> 00:08:14.000]  在第二次報道的時間
[00:08:14.000 --> 00:08:15.000]  是北一些地方
[00:08:15.000 --> 00:08:17.000]  是大一些地區的加拉泰
[00:08:17.000 --> 00:08:20.000]  他們不在這個省份
[00:08:20.000 --> 00:08:22.000]  去到那裏的時間
[00:08:22.000 --> 00:08:26.000]  聖經說聖靈禁止他們港獨
[00:08:26.000 --> 00:08:29.000]  一個宣教士去到不港獨幹什麼呢
[00:08:29.000 --> 00:08:31.000]  他去到就是要港獨
[00:08:31.000 --> 00:08:33.000]  去到就是要建立教會
[00:08:33.000 --> 00:08:34.000]  但聖靈很特別的
[00:08:34.000 --> 00:08:36.000]  在全本聖經裏面
[00:08:36.000 --> 00:08:38.000]  只有一個地方說不要港獨
[00:08:38.000 --> 00:08:42.000]  連保羅一個宣教士都經歷到
[00:08:42.000 --> 00:08:43.000]  聖靈告訴他
[00:08:43.000 --> 00:08:44.000]  在那個地方你這次去
[00:08:44.000 --> 00:08:46.000]  是不要港獨
[00:08:46.000 --> 00:08:48.000]  很特別的地方
[00:08:48.000 --> 00:08:50.000]  要港獨對一些人來說很難
[00:08:50.000 --> 00:08:53.000]  對保羅來說是他的熱誠
[00:08:53.000 --> 00:08:54.000]  他的意象
[00:08:54.000 --> 00:08:55.000]  他要做的
[00:08:55.000 --> 00:08:58.000]  但竟然在這次行程裏面
[00:08:58.000 --> 00:09:00.000]  聖靈說你不要港獨
[00:09:00.000 --> 00:09:02.000]  保羅就聽話了
[00:09:02.000 --> 00:09:05.000]  所以他就到了梅西亞
[00:09:05.000 --> 00:09:11.000]  他本來向東邊走的加拉泰
[00:09:11.000 --> 00:09:13.000]  但現在不行了
[00:09:13.000 --> 00:09:16.000]  他向東邊走到梅西亞
[00:09:16.000 --> 00:09:20.000]  另一個地區準備工作
[00:09:20.000 --> 00:09:23.000]  既然梅西亞也好
[00:09:23.000 --> 00:09:24.000]  加拉泰也好
[00:09:24.000 --> 00:09:25.000]  佛羅里加也好
[00:09:25.000 --> 00:09:28.000]  其實都屬於亞西亞大地區範圍之內
[00:09:28.000 --> 00:09:32.000]  所以如果禁止他去亞西亞港獨
[00:09:32.000 --> 00:09:34.000]  去到梅西亞都不能講
[00:09:34.000 --> 00:09:38.000]  如果你是保羅
[00:09:38.000 --> 00:09:40.000]  你跟著他怎麼做呢
[00:09:40.000 --> 00:09:46.000]  聖經說他們想要往比推尼
[00:09:46.000 --> 00:09:49.000]  比推尼在北邊的地方
[00:09:49.000 --> 00:09:50.000]  比推尼是另一個省份
[00:09:50.000 --> 00:09:51.000]  你看到不同顏色的
[00:09:51.000 --> 00:09:52.000]  比推尼是另一個省份
[00:09:52.000 --> 00:09:53.000]  什麼意思呢
[00:09:53.000 --> 00:09:57.000]  你試一下抽離一點點去想
[00:09:57.000 --> 00:10:00.000]  保羅在第一次旅行報道之後
[00:10:00.000 --> 00:10:01.000]  回到耶路撒冷
[00:10:01.000 --> 00:10:02.000]  史萊克專書15章開會
[00:10:02.000 --> 00:10:03.000]  在耶路撒冷來
[00:10:03.000 --> 00:10:06.000]  然後經過南邊的教會
[00:10:06.000 --> 00:10:08.000]  探訪剛才說的
[00:10:08.000 --> 00:10:10.000]  勒比爾哥廉路斯德的地方
[00:10:10.000 --> 00:10:14.000]  然後去到亞西亞這個省份
[00:10:14.000 --> 00:10:16.000]  不可以講道
[00:10:16.000 --> 00:10:18.000]  我再說一次
[00:10:18.000 --> 00:10:21.000]  他從東邊的耶路撒冷那邊過來
[00:10:21.000 --> 00:10:23.000]  南邊是地中海
[00:10:23.000 --> 00:10:26.000]  然後在這個省份裡不可以講道
[00:10:26.000 --> 00:10:28.000]  那你會怎麼想呢
[00:10:28.000 --> 00:10:31.000]  向北走
[00:10:31.000 --> 00:10:32.000]  你明白嗎
[00:10:32.000 --> 00:10:33.000]  在東來
[00:10:33.000 --> 00:10:34.000]  南邊是海
[00:10:34.000 --> 00:10:36.000]  然後在這個地方不可以講
[00:10:36.000 --> 00:10:40.000]  除非你再向西邊的過海
[00:10:40.000 --> 00:10:42.000]  去到另外一個地方
[00:10:42.000 --> 00:10:45.000]  不然很自然在這個大土地裡
[00:10:45.000 --> 00:10:46.000]  既然這個地方不可以
[00:10:46.000 --> 00:10:47.000]  我在東邊來
[00:10:47.000 --> 00:10:48.000]  南邊是海
[00:10:48.000 --> 00:10:50.000]  我自然就會向北走
[00:10:50.000 --> 00:10:53.000]  所以保羅當時就以為
[00:10:53.000 --> 00:10:55.000]  上帝帶領他去比推尼
[00:10:55.000 --> 00:10:57.000]  向北走
[00:10:57.000 --> 00:10:59.000]  但是再次出現
[00:10:59.000 --> 00:11:02.000]  耶穌的靈卻不許
[00:11:02.000 --> 00:11:04.000]  聖經沒有說
[00:11:04.000 --> 00:11:06.000]  究竟聖靈禁止
[00:11:06.000 --> 00:11:08.000]  或者耶穌基督靈禁止
[00:11:08.000 --> 00:11:11.000]  是用什麼方法
[00:11:11.000 --> 00:11:13.000]  直接跟他說話呢
[00:11:13.000 --> 00:11:14.000]  是否透過環境呢
[00:11:14.000 --> 00:11:16.000]  是否透過另外一個先知呢
[00:11:16.000 --> 00:11:17.000]  聖經沒有說
[00:11:17.000 --> 00:11:18.000]  著重點不在那裡
[00:11:18.000 --> 00:11:20.000]  總之是不可以
[00:11:20.000 --> 00:11:28.000]  你看到在這樣的經過裡
[00:11:28.000 --> 00:11:30.000]  我想帶出一個重點
[00:11:31.000 --> 00:11:34.000]  保羅這裡向比推尼走
[00:11:34.000 --> 00:11:37.000]  是一個很自然的邏輯上的結論
[00:11:37.000 --> 00:11:39.000]  我在那邊來
[00:11:39.000 --> 00:11:40.000]  在東邊來
[00:11:40.000 --> 00:11:41.000]  南邊是海
[00:11:41.000 --> 00:11:43.000]  然後既然可以
[00:11:43.000 --> 00:11:45.000]  除非我再過向西邊走
[00:11:45.000 --> 00:11:46.000]  否則很自然地
[00:11:46.000 --> 00:11:48.000]  在這個陸地上
[00:11:48.000 --> 00:11:50.000]  還有一個地方可以走
[00:11:50.000 --> 00:11:51.000]  向北走
[00:11:51.000 --> 00:11:54.000]  換言之保羅是在運用
[00:11:54.000 --> 00:11:56.000]  他一些的推論
[00:11:56.000 --> 00:11:58.000]  去得出應該向比推尼
[00:11:58.000 --> 00:11:59.000]  向北邊走
[00:11:59.000 --> 00:12:03.000]  不過原來耶穌的靈都是禁止
[00:12:03.000 --> 00:12:10.000]  我想帶出一點之前
[00:12:10.000 --> 00:12:11.000]  要解釋一下
[00:12:11.000 --> 00:12:13.000]  這裡提到有兩個名稱
[00:12:13.000 --> 00:12:15.000]  一個是聖靈
[00:12:15.000 --> 00:12:17.000]  我們知道三一神的其中一個
[00:12:17.000 --> 00:12:19.000]  另一個是耶穌的靈
[00:12:19.000 --> 00:12:21.000]  其實都是聖靈
[00:12:21.000 --> 00:12:22.000]  為什麼會這樣用呢
[00:12:22.000 --> 00:12:23.000]  這個字眼
[00:12:23.000 --> 00:12:26.000]  聖靈在這個約翰福音第十四章裡說
[00:12:26.000 --> 00:12:29.000]  他是為耶穌基督作見證的
[00:12:29.000 --> 00:12:33.000]  所以從這個功用來講
[00:12:33.000 --> 00:12:35.000]  他也可以被形容為
[00:12:35.000 --> 00:12:37.000]  是為耶穌作見證的
[00:12:37.000 --> 00:12:38.000]  所以都是聖靈
[00:12:38.000 --> 00:12:42.000]  聖靈在人的心裡做引導
[00:12:42.000 --> 00:12:45.000]  但是在過程裡
[00:12:45.000 --> 00:12:47.000]  都是有保羅自己的計劃
[00:12:47.000 --> 00:12:49.000]  如果剛才我推論對的話
[00:12:49.000 --> 00:12:52.000]  他運用推論邏輯的想法
[00:12:52.000 --> 00:12:55.000]  應該可能上帝帶領我向北邊走
[00:12:55.000 --> 00:12:59.000]  但最後你會看到
[00:12:59.000 --> 00:13:03.000]  原來尋求神的帶領
[00:13:03.000 --> 00:13:05.000]  尋求神的意象
[00:13:05.000 --> 00:13:08.000]  有時都會走錯路
[00:13:08.000 --> 00:13:10.000]  包括保羅在內
[00:13:10.000 --> 00:13:13.000]  是不是有些安慰呢
[00:13:13.000 --> 00:13:16.000]  連保羅都有機會
[00:13:16.000 --> 00:13:19.000]  原來是以為上帝帶領我去比推尼
[00:13:19.000 --> 00:13:20.000]  但不是
[00:13:20.000 --> 00:13:21.000]  上帝不是
[00:13:22.000 --> 00:13:23.000]  弟子妹
[00:13:23.000 --> 00:13:25.000]  我不知道在這點上
[00:13:25.000 --> 00:13:27.000]  大家會不會靜下想想
[00:13:27.000 --> 00:13:29.000]  無論你是誰
[00:13:29.000 --> 00:13:31.000]  我想你大概不會驕傲到覺得
[00:13:31.000 --> 00:13:33.000]  我比保羅更大
[00:13:33.000 --> 00:13:35.000]  更加偉大神的工人
[00:13:35.000 --> 00:13:37.000]  我想你大概不會吧
[00:13:37.000 --> 00:13:38.000]  不好意思
[00:13:38.000 --> 00:13:40.000]  我想你多數有些問題
[00:13:40.000 --> 00:13:41.000]  如果你說不是
[00:13:41.000 --> 00:13:43.000]  我真的這樣就好了
[00:13:43.000 --> 00:13:46.000]  但我估大致上我們都不會覺得
[00:13:46.000 --> 00:13:47.000]  我們自己偉大過保羅
[00:13:47.000 --> 00:13:50.000]  親近神過多保羅
[00:13:50.000 --> 00:13:53.000]  我們都有機會走錯路
[00:13:53.000 --> 00:13:56.000]  如果夠誠實的話
[00:13:56.000 --> 00:13:58.000]  你做教會領袖
[00:13:58.000 --> 00:14:01.000]  或者你做一個執事
[00:14:01.000 --> 00:14:03.000]  一個團契的導師
[00:14:03.000 --> 00:14:05.000]  你都有機會做錯一些決定
[00:14:05.000 --> 00:14:07.000]  甚至你在家庭裏面
[00:14:07.000 --> 00:14:08.000]  你做家長
[00:14:08.000 --> 00:14:09.000]  我是一家之主
[00:14:09.000 --> 00:14:12.000]  我有時做一些決定都會做錯
[00:14:12.000 --> 00:14:14.000]  特別太太叫你不要買樓
[00:14:14.000 --> 00:14:16.000]  你就買那些
[00:14:16.000 --> 00:14:22.000]  在我過去的教會的時間
[00:14:22.000 --> 00:14:24.000]  我讀這篇經文的時候
[00:14:24.000 --> 00:14:26.000]  我有很多感受
[00:14:26.000 --> 00:14:31.000]  因為我都有機會自己帶領教會走錯路
[00:14:31.000 --> 00:14:34.000]  十多年前
[00:14:34.000 --> 00:14:36.000]  大約十四五年前
[00:14:36.000 --> 00:14:37.000]  教會
[00:14:37.000 --> 00:14:40.000]  當時我在加拿大道珍堂的教會
[00:14:40.000 --> 00:14:42.000]  當時叫油麻地道珍堂的教會
[00:14:42.000 --> 00:14:46.000]  如果你在這十年來
[00:14:46.000 --> 00:14:48.000]  來到道珍堂
[00:14:48.000 --> 00:14:49.000]  可能你不太知道
[00:14:49.000 --> 00:14:51.000]  我們有另外一間姐妹堂
[00:14:51.000 --> 00:14:53.000]  以前在油麻地的
[00:14:53.000 --> 00:14:54.000]  叫油麻地道珍堂
[00:14:54.000 --> 00:14:56.000]  簡稱油道
[00:14:56.000 --> 00:14:57.000]  油麻地道珍堂
[00:14:57.000 --> 00:14:58.000]  油道
[00:14:58.000 --> 00:15:00.000]  我在這裏有兩次的目會
[00:15:00.000 --> 00:15:02.000]  第一次是十六月畢業
[00:15:02.000 --> 00:15:05.000]  第二次是在我神學院做院長之前
[00:15:05.000 --> 00:15:08.000]  我回去目會有十二年的時間
[00:15:08.000 --> 00:15:10.000]  教會慢慢增長
[00:15:10.000 --> 00:15:12.000]  第二次回去做目者的時候
[00:15:12.000 --> 00:15:15.000]  教會是相當之荒涼的
[00:15:15.000 --> 00:15:17.000]  當時有七十人左右
[00:15:17.000 --> 00:15:18.000]  十幾年
[00:15:18.000 --> 00:15:20.000]  慢慢有增長
[00:15:20.000 --> 00:15:21.000]  我們地方不夠用
[00:15:21.000 --> 00:15:23.000]  當時油麻地這個地方
[00:15:23.000 --> 00:15:25.000]  只是一個辦事處的形式
[00:15:25.000 --> 00:15:30.000]  大概有一千六百英呎的地方
[00:15:30.000 --> 00:15:31.000]  所以很有趣
[00:15:31.000 --> 00:15:32.000]  我記得當時
[00:15:32.000 --> 00:15:34.000]  我有機會剛剛答應了
[00:15:34.000 --> 00:15:36.000]  港九會領事大會的講道
[00:15:36.000 --> 00:15:38.000]  講道之後就有很多人來談
[00:15:38.000 --> 00:15:41.000]  特別是國內有些人專門過來談
[00:15:41.000 --> 00:15:43.000]  他們來教會
[00:15:43.000 --> 00:15:45.000]  我說「這裏就是」
[00:15:45.000 --> 00:15:47.000]  他們覺得很奇怪
[00:15:47.000 --> 00:15:49.000]  這裏好像比辦公室還小
[00:15:49.000 --> 00:15:51.000]  他們覺得很奇怪
[00:15:51.000 --> 00:15:53.000]  人數慢慢增長
[00:15:53.000 --> 00:15:55.000]  增長到差不多有三百人的時候
[00:15:55.000 --> 00:15:56.000]  根本坐不下
[00:15:56.000 --> 00:15:58.000]  所以我們讀很長時間
[00:15:58.000 --> 00:16:01.000]  就是借學校聚會
[00:16:01.000 --> 00:16:04.000]  學校聚會就不像書院道珍堂
[00:16:04.000 --> 00:16:05.000]  借學校聚會
[00:16:05.000 --> 00:16:07.000]  因為同一個辦學團體
[00:16:07.000 --> 00:16:09.000]  我們借學校聚會
[00:16:09.000 --> 00:16:11.000]  有很多艱難的時間
[00:16:11.000 --> 00:16:15.000]  暑假很多學校都是裝修
[00:16:15.000 --> 00:16:16.000]  我記得有一年
[00:16:16.000 --> 00:16:18.000]  我們直接用這裏的小學禮堂
[00:16:18.000 --> 00:16:21.000]  由油麻地地方來到這個地方
[00:16:21.000 --> 00:16:22.000]  來聚會
[00:16:22.000 --> 00:16:23.000]  但有些人說我不行
[00:16:23.000 --> 00:16:24.000]  我住在元朗
[00:16:24.000 --> 00:16:25.000]  住在天水圍
[00:16:25.000 --> 00:16:27.000]  我怎樣去將軍澳聚會
[00:16:27.000 --> 00:16:28.000]  所以很艱難
[00:16:28.000 --> 00:16:30.000]  最艱難是甚麼呢
[00:16:30.000 --> 00:16:32.000]  最艱難是一次我真的不行
[00:16:32.000 --> 00:16:33.000]  我和神父真的不行
[00:16:33.000 --> 00:16:34.000]  我真的要走了
[00:16:34.000 --> 00:16:35.000]  不行
[00:16:35.000 --> 00:16:38.000]  我們在聚會期間裏面
[00:16:38.000 --> 00:16:41.000]  剛剛是萬聖節
[00:16:41.000 --> 00:16:45.000]  那間沒有宗教信仰的學校
[00:16:45.000 --> 00:16:47.000]  像小學禮堂一樣
[00:16:47.000 --> 00:16:49.000]  這裏吊了一個鬼下來
[00:16:49.000 --> 00:16:52.000]  講壇上有一個蜘蛛網
[00:16:52.000 --> 00:16:56.000]  周圍的鬼都黏在那裏
[00:16:56.000 --> 00:16:59.000]  然後我們那裏
[00:16:59.000 --> 00:17:00.000]  我敬拜三一神
[00:17:00.000 --> 00:17:02.000]  我真的不知道怎樣
[00:17:02.000 --> 00:17:03.000]  你不可以查這些東西
[00:17:03.000 --> 00:17:04.000]  你借別人的地方
[00:17:04.000 --> 00:17:05.000]  你不可以查這些東西
[00:17:05.000 --> 00:17:08.000]  所以覺得很為難
[00:17:08.000 --> 00:17:11.000]  徒弟說我們真的要找地方搬
[00:17:11.000 --> 00:17:18.000]  而當時教會的經濟很有困難
[00:17:18.000 --> 00:17:26.000]  除了我們一直存儲
[00:17:26.000 --> 00:17:30.000]  四百萬的建堂基金之外
[00:17:30.000 --> 00:17:34.000]  我們每年的收入都只收多少
[00:17:34.000 --> 00:17:36.000]  沒怎樣掙錢
[00:17:36.000 --> 00:17:42.000]  當時我們一年全部的收入
[00:17:42.000 --> 00:17:44.000]  大概十四五年前
[00:17:44.000 --> 00:17:48.000]  全年收入是二百萬
[00:17:48.000 --> 00:17:50.000]  大概知道背景
[00:17:50.000 --> 00:17:55.000]  所以教會已經開始討論了幾年的時間
[00:17:55.000 --> 00:17:59.000]  究竟我們要怎樣呢
[00:17:59.000 --> 00:18:02.000]  我長話短說
[00:18:02.000 --> 00:18:06.000]  到最後我帶領教會做了一個決定
[00:18:06.000 --> 00:18:11.000]  我們有大中小三個計劃
[00:18:11.000 --> 00:18:14.000]  大的計劃是我們搬了的地方
[00:18:14.000 --> 00:18:16.000]  可以夠我們這麼多人用
[00:18:16.000 --> 00:18:19.000]  但問題是金額很驚人
