
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹你們好
[00:05:19.000 --> 00:05:22.000]  耶穌釘十字架的時候
[00:05:22.000 --> 00:05:26.000]  我相信他們的夢幻已經破滅
[00:05:26.000 --> 00:05:32.000]  他們對整個跟隨耶穌的三年都覺得白費
[00:05:32.000 --> 00:05:36.000]  所以他們又怕自己受牽連
[00:05:36.000 --> 00:05:38.000]  所以因為怕猶太人
[00:05:38.000 --> 00:05:43.000]  聖經告訴我們門都關了
[00:05:43.000 --> 00:05:48.000]  這個門其實在原文是複數詞
[00:05:48.000 --> 00:05:50.000]  即是說重門深鎖
[00:05:50.000 --> 00:05:53.000]  總之有門的地方他們都鎖了
[00:05:53.000 --> 00:05:58.000]  不讓其中一扇門有開關的機會
[00:05:58.000 --> 00:06:07.000]  而重門深鎖就代表他們將自己困在一個懼怕的深淵
[00:06:07.000 --> 00:06:10.000]  在懼怕的密室裡
[00:06:10.000 --> 00:06:15.000]  他們成為居家隔離的自閉一族
[00:06:15.000 --> 00:06:19.000]  這種不是天生出來的自閉症
[00:06:19.000 --> 00:06:22.000]  是屬靈的自閉症
[00:06:22.000 --> 00:06:24.000]  我相信他們想
[00:06:24.000 --> 00:06:28.000]  其實幾天前
[00:06:28.000 --> 00:06:37.000]  他們還跟耶穌一起歡喜的騎雷進入耶路撒冷
[00:06:37.000 --> 00:06:41.000]  然後那時他們還存著滿懷的希望
[00:06:41.000 --> 00:06:44.000]  耶穌基督就是那位尼塞亞
[00:06:44.000 --> 00:06:47.000]  所以就幾天
[00:06:47.000 --> 00:06:51.000]  如果我們相信耶穌是禮拜五離開世界的話
[00:06:51.000 --> 00:06:53.000]  就差五天的時間
[00:06:53.000 --> 00:06:58.000]  耶穌被捉拿、被鞭打、被苦害
[00:06:58.000 --> 00:07:00.000]  然後上十字架
[00:07:00.000 --> 00:07:03.000]  後來真的完全離開他們
[00:07:03.000 --> 00:07:07.000]  兩個的世界是完全不同
[00:07:07.000 --> 00:07:10.000]  兩個的世界是截然不同
[00:07:10.000 --> 00:07:13.000]  其實很多時候我們想想
[00:07:13.000 --> 00:07:18.000]  在一百天之前我們怎會想到我們現在需要居家抗疫呢
[00:07:18.000 --> 00:07:22.000]  在一百天之前我們還是自由自在到處去
[00:07:22.000 --> 00:07:27.000]  很多人仍然去上Cruise、去出國
[00:07:27.000 --> 00:07:29.000]  仍然辦我們自己的事
[00:07:29.000 --> 00:07:34.000]  但是沒想到在這一百天之後
[00:07:34.000 --> 00:07:38.000]  我們今天整個世界變成這樣的樣子
[00:07:38.000 --> 00:07:44.000]  很多時候我看見人都在恐慌的過活
[00:07:44.000 --> 00:07:47.000]  我可以用四個失來形容這班門徒
[00:07:47.000 --> 00:07:49.000]  第一個失是失望
[00:07:49.000 --> 00:07:53.000]  尼塞亞的盼望完全粉碎
[00:07:53.000 --> 00:07:55.000]  第二個失是失敗
[00:07:55.000 --> 00:07:58.000]  他們感到背棄信義
[00:07:58.000 --> 00:08:01.000]  好像鬥敗了的公雞一樣
[00:08:01.000 --> 00:08:03.000]  第三就是失落
[00:08:03.000 --> 00:08:05.000]  前路茫茫
[00:08:05.000 --> 00:08:08.000]  都不知天涯何處是吾家
[00:08:08.000 --> 00:08:10.000]  是我的家
[00:08:10.000 --> 00:08:12.000]  最後他們失魂
[00:08:12.000 --> 00:08:17.000]  就是他們被恐懼去勤勤、蠶食
[00:08:17.000 --> 00:08:22.000]  他們現在沒辦法正常生活
[00:08:22.000 --> 00:08:24.000]  其實在最危急的情況下
[00:08:24.000 --> 00:08:29.000]  人最軟弱的一面就會完全披露出來
[00:08:29.000 --> 00:08:32.000]  大家有沒有看到在抗疫期間
[00:08:32.000 --> 00:08:34.000]  有時你會看到人醜陋的一面
[00:08:34.000 --> 00:08:38.000]  人的負面情緒就很容易出來
[00:08:38.000 --> 00:08:42.000]  聽說現在太多時間在家
[00:08:42.000 --> 00:08:45.000]  家庭暴力又增加
[00:08:45.000 --> 00:08:49.000]  親子關係因為和弟弟在一起的機會多
[00:08:49.000 --> 00:08:52.000]  親子關係也造成很多衝突
[00:08:52.000 --> 00:08:57.000]  很多時候我們躲在家裡
[00:08:57.000 --> 00:08:59.000]  我們就閉門造車
[00:08:59.000 --> 00:09:03.000]  我們自己上網亂看東西
[00:09:03.000 --> 00:09:05.000]  或者亂聽東西
[00:09:05.000 --> 00:09:08.000]  有時聽到頭都大了
[00:09:08.000 --> 00:09:10.000]  自己就沒什麼行動
[00:09:10.000 --> 00:09:16.000]  甚至很多時候負面情緒在我們裡面作怪
[00:09:16.000 --> 00:09:18.000]  門都關了
[00:09:18.000 --> 00:09:21.000]  門都關了其實說明一件事
[00:09:21.000 --> 00:09:23.000]  外面的門關了
[00:09:23.000 --> 00:09:27.000]  但是他們的心門其實沒有關
[00:09:27.000 --> 00:09:33.000]  他們的心門仍然是向恐懼、向憂慮、向懷疑闖開
[00:09:33.000 --> 00:09:41.000]  他們無法躲避恐懼、無孔不入來侵佔他們的內心世界
[00:09:41.000 --> 00:09:45.000]  我相信在這個情況下
[00:09:45.000 --> 00:09:48.000]  我們很多時候都像這群門徒一樣
[00:09:48.000 --> 00:09:51.000]  我們會有四失
[00:09:51.000 --> 00:09:55.000]  我們失望、失敗、失樂和失魂
[00:09:55.000 --> 00:09:59.000]  但是門都關了這句話
[00:09:59.000 --> 00:10:04.000]  其實作者約翰要讓我們體會到
[00:10:04.000 --> 00:10:08.000]  其實我們知道作者有時寫東西
[00:10:08.000 --> 00:10:10.000]  他不單單寫東西
[00:10:10.000 --> 00:10:11.000]  他還在做事
[00:10:11.000 --> 00:10:13.000]  他在做什麼呢
[00:10:13.000 --> 00:10:15.000]  就是門都關了
[00:10:15.000 --> 00:10:18.000]  如果你注意門都關了出現兩次
[00:10:18.000 --> 00:10:21.000]  在八天後耶穌第二次顯現的時候
[00:10:21.000 --> 00:10:26.000]  門也都關了
[00:10:26.000 --> 00:10:29.000]  所以兩次的門都關了說明什麼呢
[00:10:29.000 --> 00:10:33.000]  當然一方面說明他們的懼怕是非常深層
[00:10:33.000 --> 00:10:36.000]  但是另一方面說明什麼呢
[00:10:36.000 --> 00:10:40.000]  就是為復活的主進場來做鋪路
[00:10:40.000 --> 00:10:43.000]  耶穌基督是復活的主
[00:10:43.000 --> 00:10:48.000]  就算關得多緊的門都可以穿過
[00:10:48.000 --> 00:10:52.000]  他既然能夠穿過墳墓的石頭
[00:10:52.000 --> 00:10:55.000]  他也穿過果施堡
[00:10:55.000 --> 00:10:59.000]  果施堡後來就留在空墳墓裡
[00:10:59.000 --> 00:11:03.000]  他當然能夠穿牆進壁
[00:11:03.000 --> 00:11:06.000]  進入到門徒中間
[00:11:06.000 --> 00:11:11.000]  所以門都關了其實有兩面的意思
[00:11:11.000 --> 00:11:13.000]  一方面說到門徒他們的懼怕
[00:11:13.000 --> 00:11:18.000]  另一方面說到耶穌是復活的大能的主
[00:11:18.000 --> 00:11:21.000]  耶穌來到他們中間的時候
[00:11:21.000 --> 00:11:26.000]  第一句說話是願你們平安
[00:11:26.000 --> 00:11:30.000]  而這群人其實在懼怕在憂愁的當中
[00:11:30.000 --> 00:11:32.000]  他們需要什麼呢
[00:11:32.000 --> 00:11:36.000]  他們需要平安是真正的平安
[00:11:36.000 --> 00:11:42.000]  我們相信大家如果熟悉希伯來人
[00:11:42.000 --> 00:11:45.000]  他們見面就會說Shalom
[00:11:45.000 --> 00:11:47.000]  現在你去到以色列地
[00:11:47.000 --> 00:11:51.000]  很多時候都會用這個來做一個問候
[00:11:51.000 --> 00:11:54.000]  就是平安你好嗎
[00:11:54.000 --> 00:11:56.000]  他不說好不好
[00:11:56.000 --> 00:11:59.000]  直接說你好願你平安
[00:11:59.000 --> 00:12:05.000]  如果全句來說希伯來人他們的祝福語
[00:12:05.000 --> 00:12:07.000]  就是Shalom Aleichem
[00:12:07.000 --> 00:12:12.000]  就是希伯來文就是我帶平安給你
[00:12:12.000 --> 00:12:14.000]  就是願你們平安
[00:12:14.000 --> 00:12:18.000]  到今天這句話都仍然沿用
[00:12:18.000 --> 00:12:23.000]  如果你去以色列地買他們的民謠
[00:12:23.000 --> 00:12:26.000]  有一首就叫做Shalom Aleichem
[00:12:26.000 --> 00:12:28.000]  願你們平安
[00:12:28.000 --> 00:12:30.000]  I bring peace to you
[00:12:30.000 --> 00:12:33.000]  這句話在這段經文我剛才已經說了
[00:12:33.000 --> 00:12:35.000]  他出現了三次
[00:12:35.000 --> 00:12:39.000]  其實如果重複三次在這段經文裡
[00:12:39.000 --> 00:12:42.000]  一定有他的心意
[00:12:42.000 --> 00:12:44.000]  而耶穌在世上的時候
[00:12:44.000 --> 00:12:46.000]  這句話是不常用的
[00:12:46.000 --> 00:12:47.000]  你有沒有注意到
[00:12:47.000 --> 00:12:51.000]  在四呼音很少說願你們平安
[00:12:51.000 --> 00:12:54.000]  耶穌很少用這句話來問候人
[00:12:54.000 --> 00:12:57.000]  所以當耶穌在這時候說了三次
[00:12:57.000 --> 00:13:01.000]  我相信不是單單一個問候或祝福
[00:13:01.000 --> 00:13:08.000]  而是真的要將平安帶給這群軟弱的門徒
[00:13:08.000 --> 00:13:14.000]  這群門徒當時可能沒有去深思這句話
[00:13:14.000 --> 00:13:16.000]  因為聖經告訴我們
[00:13:16.000 --> 00:13:18.000]  他們見到主就喜樂
[00:13:18.000 --> 00:13:24.000]  所以他們可能沒有時間去消化耶穌說這句話的心意
[00:13:24.000 --> 00:13:26.000]  但是如果他們回到家
[00:13:26.000 --> 00:13:29.000]  或者當晚耶穌離開之後
[00:13:29.000 --> 00:13:31.000]  如果他們願意深思的話
[00:13:31.000 --> 00:13:35.000]  他們一定會發現耶穌基督的願你們平安
[00:13:35.000 --> 00:13:41.000]  其實是接續他在馬可樓上和他的門徒
[00:13:41.000 --> 00:13:45.000]  來應許平安臨到他們
[00:13:45.000 --> 00:13:50.000]  大家如果記得在約翰福音第十四章二十七節
[00:13:50.000 --> 00:13:53.000]  主耶穌說我留下平安給你們
[00:13:53.000 --> 00:13:55.000]  我將我的平安賜給你們
[00:13:55.000 --> 00:13:58.000]  我所賜的不像世人所賜的
[00:13:58.000 --> 00:14:03.000]  你們心裡不要憂愁也不要膽怯
[00:14:03.000 --> 00:14:06.000]  正是他們現在的寫照
[00:14:06.000 --> 00:14:09.000]  而耶穌在第十六章三十三節說
[00:14:09.000 --> 00:14:12.000]  我將這些事告訴你們
[00:14:12.000 --> 00:14:15.000]  是要叫你們在我裡面有平安
[00:14:15.000 --> 00:14:17.000]  在世上你們有苦難
[00:14:17.000 --> 00:14:19.000]  但你們可以放心
[00:14:19.000 --> 00:14:23.000]  我已經勝了世界
[00:14:23.000 --> 00:14:26.000]  所以耶穌是要帶真實的平安
[00:14:26.000 --> 00:14:29.000]  深層的平安給這群門徒
[00:14:29.000 --> 00:14:32.000]  耶穌說了這番話之後
[00:14:32.000 --> 00:14:38.000]  就向他們將他的手和肋旁指給他們看
[00:14:38.000 --> 00:14:40.000]  如果你們注意
[00:14:40.000 --> 00:14:43.000]  普通釘十字架的囚犯
[00:14:43.000 --> 00:14:46.000]  只有手和腳的傷痕
[00:14:46.000 --> 00:14:48.000]  沒有肋旁的傷痕
[00:14:48.000 --> 00:14:56.000]  但是因為當時的冰釘插耶穌的肋旁的時候
[00:14:56.000 --> 00:14:58.000]  就發現有血和血一起流出來
[00:14:58.000 --> 00:15:00.000]  就知道耶穌已經死了
[00:15:00.000 --> 00:15:04.000]  沒有打斷他的腳上的骨
[00:15:04.000 --> 00:15:07.000]  所以後來教會也公認
[00:15:07.000 --> 00:15:10.000]  這就是聖經裡面逾越節的羔羊
[00:15:10.000 --> 00:15:12.000]  因為逾越節的羔羊
[00:15:12.000 --> 00:15:13.000]  約翰也說
[00:15:13.000 --> 00:15:17.000]  這就應驗了經上所記
[00:15:17.000 --> 00:15:22.000]  逾越節的羔羊連一斤的骨頭都不折斷
[00:15:22.000 --> 00:15:24.000]  所以站在他們面前的
[00:15:24.000 --> 00:15:27.000]  如果是有肋旁的傷痕
[00:15:27.000 --> 00:15:29.000]  不單單有手的傷痕
[00:15:29.000 --> 00:15:30.000]  有肋旁的傷痕
[00:15:30.000 --> 00:15:35.000]  這就是真正如假包換的復活的主耶穌
[00:15:35.000 --> 00:15:37.000]  所以門徒看到耶穌的時候
[00:15:37.000 --> 00:15:40.000]  他們就非常喜樂
[00:15:40.000 --> 00:15:45.000]  他們所有的恐懼已經消失
[00:15:45.000 --> 00:15:47.000]  因為耶穌基督在他們的中間
[00:15:47.000 --> 00:15:50.000]  耶穌說的話果然是真的
[00:15:50.000 --> 00:15:52.000]  耶穌是真正的尼塞亞
[00:15:52.000 --> 00:15:55.000]  相信他們也不會想到
[00:15:55.000 --> 00:15:58.000]  耶穌原來是峰迴路轉
[00:15:58.000 --> 00:16:00.000]  死了然後復活
[00:16:00.000 --> 00:16:02.000]  嚇了他們一跳
[00:16:02.000 --> 00:16:03.000]  最後他們就說
[00:16:03.000 --> 00:16:06.000]  哇 耶穌你不是吧
[00:16:06.000 --> 00:16:08.000]  嚇死我們了
[00:16:08.000 --> 00:16:10.000]  你這樣都可以
[00:16:10.000 --> 00:16:13.000]  你轉個大彎這樣回頭
[00:16:13.000 --> 00:16:16.000]  頂姐妹如果我們知道
[00:16:16.000 --> 00:16:18.000]  在這個疫情的中間
[00:16:18.000 --> 00:16:20.000]  我們其實是需要深層的平安
[00:16:20.000 --> 00:16:23.000]  不是世界給我們的平安
[00:16:23.000 --> 00:16:25.000]  在多年前
[00:16:25.000 --> 00:16:31.000]  大家知道潛艇會落到很深的海底
[00:16:31.000 --> 00:16:35.000]  而那些水手稱這些海戰
[00:16:35.000 --> 00:16:37.000]  The Cushion of the Sea
[00:16:37.000 --> 00:16:40.000]  他們在海底下
[00:16:40.000 --> 00:16:46.000]  他們不會感受到水面上的風暴
[00:16:46.000 --> 00:16:48.000]  或者說巨浪
[00:16:48.000 --> 00:16:50.000]  他們不會感受到
[00:16:50.000 --> 00:16:53.000]  有一次潛艇受測試
[00:16:53.000 --> 00:16:55.000]  過了很多個小時後
[00:16:55.000 --> 00:16:58.000]  他們回到水面上的時候
[00:16:58.000 --> 00:17:00.000]  有人問他們
[00:17:00.000 --> 00:17:05.000]  你們昨晚有沒有經歷到風暴呢
[00:17:05.000 --> 00:17:07.000]  他們驚訝地問
[00:17:07.000 --> 00:17:09.000]  昨晚有風暴嗎
[00:17:09.000 --> 00:17:11.000]  我們一點都沒有感覺
[00:17:11.000 --> 00:17:12.000]  為什麼呢
[00:17:12.000 --> 00:17:14.000]  因為他們在水的底層
[00:17:14.000 --> 00:17:19.000]  他們從來不會被海面上的風暴來搞擾
[00:17:19.000 --> 00:17:24.000]  基督徒的生命應該活在深層的平安
[00:17:24.000 --> 00:17:27.000]  在深層的耶穌基督的恩惠
[00:17:27.000 --> 00:17:32.000]  我們就可以渡過世上的風暴
[00:17:32.000 --> 00:17:35.000]  我們現在來看第二塊麵包
[00:17:35.000 --> 00:17:36.000]  大家記得
[00:17:36.000 --> 00:17:39.000]  我們剛才說三文治結構
[00:17:39.000 --> 00:17:41.000]  或者漢堡包的結構
[00:17:41.000 --> 00:17:44.000]  這一塊就是第二塊麵包
[00:17:44.000 --> 00:17:47.000]  第二塊麵包是耶穌第八天
[00:17:47.000 --> 00:17:51.000]  祂又再向門徒顯現
[00:17:51.000 --> 00:17:54.000]  這次的顯現主要是為多瑪
[00:17:54.000 --> 00:17:56.000]  主要為多瑪
[00:17:56.000 --> 00:18:01.000]  而耶穌顯現之後
[00:18:01.000 --> 00:18:06.000]  多瑪是一個很現實主義的人
[00:18:06.000 --> 00:18:10.000]  他不相信耶穌真的向這十個門徒顯現
[00:18:10.000 --> 00:18:14.000]  他們已經告訴多瑪
[00:18:14.000 --> 00:18:16.000]  耶穌向我們顯現
[00:18:16.000 --> 00:18:21.000]  但他說如果我不親手摸過
[00:18:21.000 --> 00:18:25.000]  我不用指頭探過他的釘痕
[00:18:25.000 --> 00:18:27.000]  我總是不信
[00:18:27.000 --> 00:18:32.000]  所以他是一個理性主義的人
[00:18:32.000 --> 00:18:35.000]  他也是一個懷疑論的人
[00:18:35.000 --> 00:18:38.000]  耶穌要再一次向他顯現
[00:18:38.000 --> 00:18:40.000]  我們深深的體會
[00:18:40.000 --> 00:18:45.000]  耶穌其實很體貼這班門徒的軟弱
[00:18:45.000 --> 00:18:47.000]  耶穌再次向他們顯現
[00:18:47.000 --> 00:18:51.000]  這次顯現是要釋疑
[00:18:51.000 --> 00:18:54.000]  解決多瑪的疑惑
[00:18:54.000 --> 00:18:59.000]  多瑪其實是直腸直肚快人快語
[00:18:59.000 --> 00:19:03.000]  他公開表示他對耶穌基督復活的疑惑
[00:19:03.000 --> 00:19:07.000]  其實多瑪是很可愛的
[00:19:07.000 --> 00:19:11.000]  如果你看有人分三次講多瑪的記錄
[00:19:11.000 --> 00:19:15.000]  你會覺得這個人很可愛
[00:19:15.000 --> 00:19:17.000]  很真誠
[00:19:17.000 --> 00:19:19.000]  他裡面有什麼就說出來
[00:19:19.000 --> 00:19:22.000]  其實多瑪如果是普通人
[00:19:22.000 --> 00:19:27.000]  十個人對他講見證說我們見過耶穌
[00:19:27.000 --> 00:19:29.000]  十個人講見證
[00:19:29.000 --> 00:19:31.000]  如果你是普通人你也會相信
[00:19:31.000 --> 00:19:34.000]  但多瑪就不是普通人
[00:19:34.000 --> 00:19:37.000]  他就是另類
[00:19:37.000 --> 00:19:43.000]  大家要小心不要說多瑪是驕傲
[00:19:43.000 --> 00:19:45.000]  或者說專門抽青
[00:19:45.000 --> 00:19:47.000]  雞蛋裡面挑骨頭
[00:19:47.000 --> 00:19:51.000]  多瑪可能他真的心裡是這樣想的
[00:19:51.000 --> 00:19:53.000]  我沒有見到
[00:19:53.000 --> 00:19:55.000]  我沒有第一手體會到
[00:19:55.000 --> 00:19:57.000]  我怎麼可以相信呢
[00:19:57.000 --> 00:20:01.000]  其實這個世界有兩種懷疑
[00:20:01.000 --> 00:20:06.000]  第一種懷疑就是我稱他為破壞性的懷疑
[00:20:06.000 --> 00:20:10.000]  第二種懷疑就是為了懷疑而懷疑
[00:20:10.000 --> 00:20:12.000]  大家有沒有注意到有些人
[00:20:12.000 --> 00:20:15.000]  他們經常懷疑別人所相信的
[00:20:15.000 --> 00:20:19.000]  但他們從來都不會懷疑自己的懷疑
[00:20:19.000 --> 00:20:26.000]  這種人我們稱他為真正的懷疑論者
[00:20:26.000 --> 00:20:30.000]  懷疑論者就是你如果提出理由
[00:20:30.000 --> 00:20:34.000]  來證明他的懷疑是不對的
[00:20:34.000 --> 00:20:36.000]  他會找到第二個藉口第二個理由
[00:20:36.000 --> 00:20:38.000]  或者第三個第四個
[00:20:38.000 --> 00:20:42.000]  總言之他們一定要繼續懷疑下去
[00:20:42.000 --> 00:20:48.000]  但有一種懷疑我看是多瑪的懷疑
[00:20:48.000 --> 00:20:50.000]  叫做積極性的懷疑
[00:20:50.000 --> 00:20:53.000]  就是他有建設性的
[00:20:53.000 --> 00:20:56.000]  他是為了找真相來懷疑
[00:20:56.000 --> 00:21:01.000]  他要尋求一個事實最基本
[00:21:01.000 --> 00:21:02.000]  他到底是怎樣
[00:21:02.000 --> 00:21:06.000]  他要找到一些他能夠接納的理據
[00:21:06.000 --> 00:21:10.000]  然後他才會心悅誠服
[00:21:10.000 --> 00:21:14.000]  多瑪其實是一個誠實的懷疑者
[00:21:14.000 --> 00:21:15.000]  他很誠實
[00:21:15.000 --> 00:21:18.000]  他說我現在通不過我的腦袋
[00:21:18.000 --> 00:21:20.000]  我現在沒辦法接受
[00:21:20.000 --> 00:21:22.000]  我就是這樣
[00:21:22.000 --> 00:21:27.000]  我不是專門和你們來搞鬼的
[00:21:27.000 --> 00:21:33.000]  所以他要真正掌握到合理的基本事實
[00:21:33.000 --> 00:21:35.000]  來做合理的結論
[00:21:35.000 --> 00:21:38.000]  多瑪不單單是一個誠實的懷疑者
[00:21:38.000 --> 00:21:40.000]  他也是一個實用主義者
[00:21:40.000 --> 00:21:41.000]  他很實際的
[00:21:41.000 --> 00:21:45.000]  如果不是用我的指頭摸過
[00:21:45.000 --> 00:21:48.000]  用我的手去探過
[00:21:48.000 --> 00:21:50.000]  我不會接受的
[00:21:50.000 --> 00:21:54.000]  而最後一樣我覺得他是一個真誠的追求者
[00:21:54.000 --> 00:21:56.000]  如果有真相擺在他面前
[00:21:56.000 --> 00:22:00.000]  他會直接俯首稱臣
[00:22:00.000 --> 00:22:01.000]  他會被折服
[00:22:01.000 --> 00:22:03.000]  他會相信得五體投地
[00:22:03.000 --> 00:22:06.000]  所以其實在這段經文裏面
[00:22:06.000 --> 00:22:09.000]  我們都看到有兩種信心
[00:22:09.000 --> 00:22:11.000]  第一種信心就是
[00:22:11.000 --> 00:22:18.000]  耶穌說那些沒見到的就信是有福的
[00:22:18.000 --> 00:22:21.000]  就是說有些人是要見到才信
[00:22:21.000 --> 00:22:24.000]  多瑪就是要見到才信
[00:22:24.000 --> 00:22:27.000]  憑眼見的信心
[00:22:27.000 --> 00:22:31.000]  到底多瑪見到耶穌之後
[00:22:31.000 --> 00:22:35.000]  他有沒有探他的指頭去摸耶穌呢
[00:22:35.000 --> 00:22:36.000]  有沒有呢
[00:22:36.000 --> 00:22:38.000]  他不敢
[00:22:38.000 --> 00:22:39.000]  為什麼呢
[00:22:39.000 --> 00:22:41.000]  因為他已經見到
[00:22:41.000 --> 00:22:43.000]  他不需要再去摸了
