
[00:00:00.000 --> 00:00:06.000]  第一節會早晨,我們一起祈禱
[00:02:06.000 --> 00:02:11.000]  那裡有一個不能夠掌控的未來,也不能夠控制的敵人
[00:02:11.000 --> 00:02:16.000]  十二位探子告訴我們,那裡是一個巨人之地
[00:02:16.000 --> 00:02:20.000]  所以約旦河分界了安書區和危險區
[00:02:20.000 --> 00:02:25.000]  分開了自己能夠掌控的當下,以及那個不能夠掌控的未來
[00:02:25.000 --> 00:02:31.000]  而在神的眼中,掌控的當下不是他所應許的東西
[00:02:31.000 --> 00:02:37.000]  那個肉眼能夠看得到那個福氣,那個解決了的兩個半支派的土地
[00:02:37.000 --> 00:02:43.000]  不是真正的福氣,他所應許的就是約旦河的另外一邊
[00:02:43.000 --> 00:02:48.000]  那個肉眼未能夠看到的福氣,那裡才是真正的福氣
[00:02:48.000 --> 00:02:51.000]  也是真正神應許給我們的地方
[00:02:51.000 --> 00:02:57.000]  以色列民的第二代還沒經驗過過洪海的神蹟
[00:02:57.000 --> 00:03:03.000]  他的父母經驗了,不過他們已經過世了,因為在曠野行走了四十年
[00:03:03.000 --> 00:03:07.000]  那樣,這幫我們所謂的第二代信徒
[00:03:07.000 --> 00:03:12.000]  只能夠由他父母的經驗當中,接收那種第二手的信仰
[00:03:12.000 --> 00:03:16.000]  他們沒有親身經驗過洪海的激情
[00:03:16.000 --> 00:03:21.000]  在這一刻他們會問,到底我們父母所經驗的上帝是不是真的呢?
[00:03:21.000 --> 00:03:26.000]  眼前的約旦河是不是真的可以好像洪海一樣去分開呢?
[00:03:26.000 --> 00:03:32.000]  神要求這幫第二代信徒,第一手這樣去經驗神的真實
[00:03:32.000 --> 00:03:35.000]  他不期望我們只不過有第二手的信仰
[00:03:35.000 --> 00:03:41.000]  他期望我們都能夠離開父母為兒女所建立的那個暗處區
[00:03:41.000 --> 00:03:44.000]  向自己的危險區那裡去進發
[00:03:44.000 --> 00:03:50.000]  所以他要求這幫第二代的信徒,首先去到第一身地
[00:03:50.000 --> 00:03:55.000]  經驗約旦河,過約旦河這個神蹟,到底是怎樣
[00:03:55.000 --> 00:04:00.000]  我順利了解這段經文,大概他的上文下理是怎樣
[00:04:00.000 --> 00:04:03.000]  他的上文其實就是三章的十七節
[00:04:03.000 --> 00:04:10.000]  有一句說話就是直到國民盡刀過了河,作為三章的結束
[00:04:10.000 --> 00:04:15.000]  所以你會發現一個字句就是第四章的十一節
[00:04:15.000 --> 00:04:19.000]  有一句說話就是眾百姓盡刀過了河
[00:04:19.000 --> 00:04:24.000]  耶和華的約貴和祭司就在百姓面前過去
[00:04:24.000 --> 00:04:27.000]  大家就會看到三章十七節就說過了河
[00:04:27.000 --> 00:04:30.000]  四章十一節又說過了河
[00:04:30.000 --> 00:04:35.000]  其實說了三章十一節之後,我們就以為四章一節起
[00:04:35.000 --> 00:04:38.000]  就是說過了河之後所發生的經歷
[00:04:38.000 --> 00:04:42.000]  但是說著說著又再說一次在第十一節那裡
[00:04:42.000 --> 00:04:44.000]  就說百姓盡刀過了河
[00:04:44.000 --> 00:04:47.000]  我們翻查第一到第十節的經文
[00:04:47.000 --> 00:04:52.000]  你就會發現他不是說過了河之後的經歷
[00:04:52.000 --> 00:04:57.000]  他是說過了河的過程當中究竟發生了什麼事
[00:04:57.000 --> 00:05:02.000]  所以很明顯就是作者加插進去的這十節的經文裡
[00:05:02.000 --> 00:05:08.000]  我們就稱之為紅色highlight的中段經文interrupted verses
[00:05:08.000 --> 00:05:13.000]  作為作者的加插告訴我們究竟過河的時候發生了什麼事
[00:05:13.000 --> 00:05:19.000]  過河發生的事情其中一樣最重要就是拿那十二塊石頭
[00:05:19.000 --> 00:05:23.000]  有個河藏裡拿上來,垃圾遺跡這個情況
[00:05:23.000 --> 00:05:27.000]  所以我今天都是用三點和大家分享一下
[00:05:27.000 --> 00:05:33.000]  第一點,要垃圾遺跡就要認定蒙簡選的身份
[00:05:33.000 --> 00:05:40.000]  一到五節,經文,就是剛才Panda讀了這段經文
[00:05:40.000 --> 00:05:43.000]  說明了簡選的觀念
[00:05:43.000 --> 00:05:48.000]  首先,約書亞吩咐要在十二支派那裡
[00:05:48.000 --> 00:05:52.000]  每個支派選一個人
[00:05:52.000 --> 00:05:56.000]  以及吩咐他們在過河的時候
[00:05:56.000 --> 00:06:01.000]  在約旦河的中間選選十二塊石頭
[00:06:01.000 --> 00:06:06.000]  並且選每人是選一塊石頭
[00:06:06.000 --> 00:06:10.000]  大家要留意,選那些石頭不是石春
[00:06:10.000 --> 00:06:15.000]  選的石頭是岩石,很大塊的石頭
[00:06:15.000 --> 00:06:20.000]  所以要經過精挑細算,不可以因為怕辛苦
[00:06:20.000 --> 00:06:24.000]  不能夠抬那些大石頭,就選一些石春的
[00:06:24.000 --> 00:06:27.000]  其實不是,其實是大的石頭
[00:06:27.000 --> 00:06:33.000]  就告訴我們,就要將石頭放在他們將會住宿的地方
[00:06:33.000 --> 00:06:36.000]  以及這個石頭要搭在那個尖頭上
[00:06:36.000 --> 00:06:39.000]  他用搭在,就是鋼在那個尖頭上
[00:06:39.000 --> 00:06:42.000]  你就知道這個石頭是很大,以及很重的
[00:06:42.000 --> 00:06:47.000]  簡單來說,就是每一個支派被簡選的人
[00:06:47.000 --> 00:06:49.000]  都要簡選一個石頭
[00:06:49.000 --> 00:06:52.000]  被簡選的人都要簡選一個石頭
[00:06:52.000 --> 00:06:56.000]  你就會看到紅色哈里那兩隻字其實都是有同樣的觀念
[00:06:56.000 --> 00:06:58.000]  所以原文是兩隻字
[00:06:58.000 --> 00:07:04.000]  但是他同樣的觀念就是你要簡選一個人去簡選一個石頭
[00:07:04.000 --> 00:07:05.000]  大概是這樣
[00:07:05.000 --> 00:07:11.000]  所以我們這樣的文學格式令我們想起的就是文素記那段的經歷
[00:07:11.000 --> 00:07:13.000]  文素記說什麼呢
[00:07:13.000 --> 00:07:17.000]  就是我們一起試試讀一讀文素記的十三章第二節
[00:07:17.000 --> 00:07:19.000]  來了,一二三
[00:07:19.000 --> 00:07:31.000]  (讀文)
[00:07:31.000 --> 00:07:34.000]  首先,這班其實我們就想起的
[00:07:34.000 --> 00:07:39.000]  就是簡那十二個探子的一段這樣的經歷
[00:07:39.000 --> 00:07:43.000]  這些被簡選的人都要走到去那個應許之地那裡
[00:07:43.000 --> 00:07:46.000]  去到簡一些的葡萄回來
[00:07:46.000 --> 00:07:49.000]  這個就記載在十三章的二三節那裡
[00:07:49.000 --> 00:07:52.000]  就說他們砍了那個葡萄樹的一枝
[00:07:52.000 --> 00:07:54.000]  上面有一串的葡萄
[00:07:54.000 --> 00:07:57.000]  要用兩個人去到台才能夠回來
[00:07:57.000 --> 00:08:00.000]  他還要去台那些石柳和無花果
[00:08:00.000 --> 00:08:02.000]  大家有沒有試過去街市買菜
[00:08:02.000 --> 00:08:05.000]  你買那些葡萄是要台回來的
[00:08:05.000 --> 00:08:07.000]  其實我們不是用台這個字
[00:08:07.000 --> 00:08:09.000]  我們是用串那個字
[00:08:09.000 --> 00:08:12.000]  所以你就能夠想像
[00:08:12.000 --> 00:08:14.000]  這個是一種誇張的手法
[00:08:14.000 --> 00:08:17.000]  就是說那些葡萄大粒度是你要台回來
[00:08:17.000 --> 00:08:20.000]  給你的感覺就是
[00:08:20.000 --> 00:08:22.000]  特別在十三章的二三節
[00:08:22.000 --> 00:08:26.000]  特別我用綠色筆highlight那個字
[00:08:26.000 --> 00:08:28.000]  叫做用鋼台著那個字
[00:08:28.000 --> 00:08:31.000]  正正就是在這段的經文
[00:08:31.000 --> 00:08:33.000]  我又用綠色筆highlight那個
[00:08:33.000 --> 00:08:35.000]  叫做「江在堅上」
[00:08:35.000 --> 00:08:38.000]  在原文原來那個動詞是同一個字
[00:08:38.000 --> 00:08:42.000]  還有他就會發現那個簡選的觀念
[00:08:42.000 --> 00:08:45.000]  觀念仍然都在這個簡十二個探子那裡
[00:08:45.000 --> 00:08:47.000]  我們能夠發現得到
[00:08:47.000 --> 00:08:50.000]  正如昔日十二探子怎樣台那些葡萄
[00:08:50.000 --> 00:08:54.000]  去證明那個應去之地的福氣和真實
[00:08:54.000 --> 00:08:57.000]  這十二位被簡選的人
[00:08:57.000 --> 00:08:59.000]  都一樣要在若旦河裡面
[00:08:59.000 --> 00:09:01.000]  台那些石頭出來
[00:09:01.000 --> 00:09:03.000]  去證明上帝的真實
[00:09:03.000 --> 00:09:07.000]  這樣和十二探子的經驗相似的豐富
[00:09:07.000 --> 00:09:11.000]  就似乎很想解決了上一代那種的遺憾
[00:09:11.000 --> 00:09:14.000]  我們都明白那個故事我們還記得
[00:09:14.000 --> 00:09:17.000]  就是昔日他們父母的信仰
[00:09:17.000 --> 00:09:19.000]  有可能因為不信
[00:09:19.000 --> 00:09:23.000]  而能夠淪落到要有40年行走曠野的那段經驗
[00:09:23.000 --> 00:09:25.000]  大家能夠明白
[00:09:25.000 --> 00:09:27.000]  那十二個探子有十個
[00:09:27.000 --> 00:09:29.000]  就看到那幫巨人自己是賺錢的
[00:09:29.000 --> 00:09:32.000]  他們就不肯進入那個應去之地
[00:09:32.000 --> 00:09:34.000]  因此上帝就要刑罰他們
[00:09:34.000 --> 00:09:36.000]  就要40年行走曠野
[00:09:36.000 --> 00:09:39.000]  今天這幫第二代信徒
[00:09:39.000 --> 00:09:41.000]  卻重新再來一次
[00:09:41.000 --> 00:09:44.000]  認定這個蒙簡選的身份
[00:09:44.000 --> 00:09:47.000]  這個身份不是老本的二手信仰
[00:09:47.000 --> 00:09:49.000]  不是延續父母的遺憾
[00:09:49.000 --> 00:09:51.000]  就算上一代失信
[00:09:51.000 --> 00:09:55.000]  第二代的信徒可以走不一樣的命運
[00:09:55.000 --> 00:10:00.000]  秘訣就是認定自己是蒙簡選的身份
[00:10:00.000 --> 00:10:02.000]  上帝簡選我
[00:10:02.000 --> 00:10:05.000]  都要選那十二塊的石頭
[00:10:05.000 --> 00:10:08.000]  簡選屬於自己那一代的石頭
[00:10:08.000 --> 00:10:11.000]  紀念自己第一手的信仰
[00:10:11.000 --> 00:10:13.000]  這一段經文所在
[00:10:13.000 --> 00:10:16.000]  我今天介紹一個人兄給大家
[00:10:16.000 --> 00:10:18.000]  這個人兄不算太帥
[00:10:18.000 --> 00:10:20.000]  不過也OK
[00:10:20.000 --> 00:10:22.000]  他叫John Forza
[00:10:22.000 --> 00:10:24.000]  是一位朕信會的牧師
[00:10:24.000 --> 00:10:27.000]  他1739年出生
[00:10:27.000 --> 00:10:29.000]  1817年過世
[00:10:29.000 --> 00:10:34.000]  他是英國出生的朕信會的牧師
[00:10:34.000 --> 00:10:40.000]  他在1765年的時候
[00:10:40.000 --> 00:10:45.000]  在一家朕信會的一間陣仔的牧會
[00:10:45.000 --> 00:10:49.000]  那間陣仔叫West Yorkshire
[00:10:49.000 --> 00:10:51.000]  我曾經在英國搭車的時候
[00:10:51.000 --> 00:10:53.000]  轉車也曾經在這個站轉
[00:10:53.000 --> 00:10:56.000]  不過他大約接近200多年前
[00:10:56.000 --> 00:10:58.000]  去到這個陣仔的牧會
[00:10:58.000 --> 00:11:03.000]  收緊一個非常寒微的收入
[00:11:03.000 --> 00:11:08.000]  大概每個月就25英鎊的收入
[00:11:08.000 --> 00:11:11.000]  他牧養一個很小的群體
[00:11:11.000 --> 00:11:13.000]  因為是一個陣仔
[00:11:13.000 --> 00:11:16.000]  所以那幫人都很熟悉
[00:11:16.000 --> 00:11:19.000]  由於他講道非常出色
[00:11:19.000 --> 00:11:21.000]  他的講道很有魅力
[00:11:21.000 --> 00:11:24.000]  以及他的牧養也很到位
[00:11:24.000 --> 00:11:27.000]  所以整幫村民都很勇大去
[00:11:27.000 --> 00:11:29.000]  和很喜歡聽他講道
[00:11:29.000 --> 00:11:32.000]  他跟教會發展得不錯
[00:11:32.000 --> 00:11:38.000]  有一天有一位穿著非常華麗服飾的特工貴人
[00:11:38.000 --> 00:11:40.000]  去到他的教會聽道
[00:11:40.000 --> 00:11:43.000]  聽完之後他就走了
[00:11:43.000 --> 00:11:45.000]  走了之後再過一個星期
[00:11:45.000 --> 00:11:49.000]  這位John Forza就收到一封信
[00:11:49.000 --> 00:11:56.000]  那封信原來是來自倫敦一間很大的陣信會寄的一封信給他
[00:11:56.000 --> 00:12:01.000]  誠意邀請他成為這間很大的陣信會一位的牧師
[00:12:01.000 --> 00:12:05.000]  這間陣信會叫Chatterlings Baptist Church
[00:12:05.000 --> 00:12:12.000]  這樣的陣信會願意出幾倍的薪金
[00:12:12.000 --> 00:12:15.000]  去邀請他成為這間教會的牧師
[00:12:15.000 --> 00:12:20.000]  這位John Forza的太太收到這封信
[00:12:20.000 --> 00:12:22.000]  跟著跟她老公說
[00:12:22.000 --> 00:12:26.000]  老公,是出人頭地的一個好機會
[00:12:26.000 --> 00:12:30.000]  快點我們就要認,你不要失人
[00:12:30.000 --> 00:12:34.000]  跟著就要去過當,去到倫敦那裡做牧師
[00:12:34.000 --> 00:12:37.000]  其實他老公也很心動
[00:12:37.000 --> 00:12:39.000]  所以他聽了他老婆說
[00:12:39.000 --> 00:12:41.000]  所以老婆不要亂說話
[00:12:41.000 --> 00:12:43.000]  他就聽了他老婆說
[00:12:43.000 --> 00:12:49.000]  他就去這間教會做牧師
[00:12:49.000 --> 00:12:54.000]  就是他那天要離開小鎮的那一天
[00:12:54.000 --> 00:12:57.000]  他就收起包袱,清空了他本來要住的宿舍
[00:12:57.000 --> 00:13:02.000]  兩夫妻就拿著一抽二輪去到快要走的時候
[00:13:02.000 --> 00:13:06.000]  一群村民去到甲道去到寬送他
[00:13:06.000 --> 00:13:10.000]  寬送的時候那群小朋友忍不住
[00:13:10.000 --> 00:13:13.000]  他就走上前去抱著這位牧師
[00:13:13.000 --> 00:13:16.000]  一群小朋友就說牧師你不要走啦
[00:13:16.000 --> 00:13:18.000]  你不要走啦之類的
[00:13:18.000 --> 00:13:21.000]  跟著既然小朋友都這麼勇
[00:13:21.000 --> 00:13:23.000]  大人就更勇
[00:13:23.000 --> 00:13:26.000]  走過去那個牧師那裡又求求他不要走
[00:13:26.000 --> 00:13:28.000]  我們很需要你之類的
[00:13:28.000 --> 00:13:32.000]  John Foster就跟他的太太說
[00:13:32.000 --> 00:13:34.000]  這樣好像不是很能走
[00:13:34.000 --> 00:13:38.000]  跟著就進去那個房子裡面去到彼此商量
[00:13:38.000 --> 00:13:43.000]  商量完了就看到這樣的情況
[00:13:43.000 --> 00:13:46.000]  就看到其實神都沒有帶領你走
[00:13:46.000 --> 00:13:50.000]  所以他們兩夫妻就留下在這間教會裡面
[00:13:50.000 --> 00:13:54.000]  拒絕了倫敦的邀請
[00:13:54.000 --> 00:14:00.000]  就在那一晚他們兩夫妻留在宿舍的那一晚
[00:14:00.000 --> 00:14:02.000]  John Foster就作了這首歌
[00:14:02.000 --> 00:14:04.000]  那首歌的名字就叫做
[00:14:04.000 --> 00:14:07.000]  Best Be The Time That Bites
[00:14:07.000 --> 00:14:11.000]  這首歌記錄在生命聖詩翻譯了做中文
[00:14:11.000 --> 00:14:14.000]  我就試著唱給大家聽請原諒
[00:14:14.000 --> 00:14:16.000]  我是會走音的
[00:14:16.000 --> 00:14:19.000]  我不知道大家有沒有唱過
[00:14:19.000 --> 00:14:24.000]  頭那些都是那個年代的人
[00:14:24.000 --> 00:14:29.000]  福在愛住信徒
[00:14:29.000 --> 00:14:34.000]  彼此意外結連
[00:14:34.000 --> 00:14:37.000]  和夢相處
[00:14:37.000 --> 00:14:40.000]  同心俠義
[00:14:40.000 --> 00:14:45.000]  在地與同在
[00:14:45.000 --> 00:14:50.000]  所以你要納石為基
[00:14:50.000 --> 00:14:53.000]  要認定蒙簡選的身份
[00:14:53.000 --> 00:14:56.000]  很多時候我們對於眼前的利益
[00:14:56.000 --> 00:15:00.000]  那個加幾倍的人工的懼怕
[00:15:00.000 --> 00:15:05.000]  而我們是把持不定前行無力
[00:15:05.000 --> 00:15:07.000]  或者我們經驗不到上帝的真實
[00:15:07.000 --> 00:15:11.000]  就是我們對於蒙簡選的身份是把持不定
[00:15:11.000 --> 00:15:13.000]  今天上帝簡選你
[00:15:13.000 --> 00:15:15.000]  不是因為我們比別人好
[00:15:15.000 --> 00:15:19.000]  而是因為他期望我們經驗他的真實
[00:15:19.000 --> 00:15:22.000]  如果我們能夠回應被簡選的實況
[00:15:22.000 --> 00:15:24.000]  我們就憑信心選擇
[00:15:24.000 --> 00:15:27.000]  那個屬於我們自己的石頭
[00:15:27.000 --> 00:15:30.000]  這個石頭勝在了上帝的大能
[00:15:30.000 --> 00:15:32.000]  在那個不能掌控的危險區
[00:15:32.000 --> 00:15:34.000]  找到上帝的真實
[00:15:34.000 --> 00:15:36.000]  上帝選擇恩友堂
[00:15:36.000 --> 00:15:38.000]  上帝擺在這地方
[00:15:38.000 --> 00:15:41.000]  我們與其就坐黑暗
[00:15:41.000 --> 00:15:43.000]  倒不如活出那個光明
[00:15:43.000 --> 00:15:46.000]  這是認定蒙簡選的身份
[00:15:46.000 --> 00:15:49.000]  一個很重要的一種這樣的元素
[00:15:49.000 --> 00:15:50.000]  這是第一點
[00:15:50.000 --> 00:15:51.000]  第二
[00:15:51.000 --> 00:15:53.000]  要垃圾為基
[00:15:53.000 --> 00:15:55.000]  就要跟著那個約貴行
[00:15:55.000 --> 00:15:59.000]  就是第六到第八的經文
[00:15:59.000 --> 00:16:01.000]  以色列民要過約丹河
[00:16:01.000 --> 00:16:05.000]  才能夠經驗神所應許的加南地
[00:16:05.000 --> 00:16:07.000]  重複了過紅海的經驗
[00:16:07.000 --> 00:16:09.000]  為第二代的以色列民
[00:16:09.000 --> 00:16:12.000]  經驗了父母所經驗的神蹟
[00:16:12.000 --> 00:16:15.000]  就是在他們過約丹河的時候
[00:16:15.000 --> 00:16:17.000]  河水就斷絕了
[00:16:17.000 --> 00:16:19.000]  我要首尾解釋
[00:16:19.000 --> 00:16:20.000]  過紅海的時候
[00:16:20.000 --> 00:16:22.000]  有大風吹
[00:16:22.000 --> 00:16:24.000]  所以河床乾的時候
[00:16:24.000 --> 00:16:27.000]  就有兩邊兩縫牆
[00:16:27.000 --> 00:16:30.000]  就是那些海水斷絕的兩縫牆
[00:16:30.000 --> 00:16:32.000]  但是過約丹河就不同
[00:16:32.000 --> 00:16:35.000]  河是向著一面流
[00:16:35.000 --> 00:16:37.000]  當約貴走到海中心
[00:16:37.000 --> 00:16:40.000]  下游的水就全部流走了
[00:16:40.000 --> 00:16:43.000]  所以牆只能夠只有一邊
[00:16:43.000 --> 00:16:46.000]  就不是兩邊的一種情況
[00:16:46.000 --> 00:16:48.000]  就在那裡斷絕了
[00:16:48.000 --> 00:16:52.000]  就是強調其實約貴的重要性是很重要
[00:16:52.000 --> 00:16:56.000]  經文黑義沒有描述誰來抬約貴
[00:16:56.000 --> 00:16:59.000]  彷彿這個約貴給這個感覺
[00:16:59.000 --> 00:17:02.000]  就好像沒有人抬也懂得自己走的一種情況
[00:17:02.000 --> 00:17:04.000]  以色列民只有做的
[00:17:04.000 --> 00:17:07.000]  就是跟隨約貴的步伐去到前行
[00:17:07.000 --> 00:17:11.000]  原來要經驗神的同在和真實
[00:17:11.000 --> 00:17:14.000]  真的不需要很大偉大的本錢
[00:17:14.000 --> 00:17:17.000]  也不需要扮自己是屬靈
[00:17:17.000 --> 00:17:19.000]  又或者是一些什麼的偉人
[00:17:19.000 --> 00:17:20.000]  百姓只要做的
[00:17:20.000 --> 00:17:23.000]  就是跟約貴的前行的速度是一致
[00:17:23.000 --> 00:17:25.000]  不爭先不懶惰
[00:17:25.000 --> 00:17:27.000]  跟約貴一起就足夠
[00:17:27.000 --> 00:17:30.000]  一種叫做謙卑的聽名
[00:17:30.000 --> 00:17:32.000]  大概我們看這段經文的文學結構
[00:17:32.000 --> 00:17:37.000]  我們就會看到A B B A的一種結構
[00:17:37.000 --> 00:17:38.000]  A就對A
[00:17:38.000 --> 00:17:39.000]  為什麼呢
[00:17:39.000 --> 00:17:41.000]  就是因為石頭對石頭
[00:17:41.000 --> 00:17:43.000]  證據對紀念的一種情況
[00:17:43.000 --> 00:17:44.000]  B就對B
[00:17:44.000 --> 00:17:46.000]  因為約旦河對約旦河
[00:17:46.000 --> 00:17:47.000]  約貴對約貴
[00:17:47.000 --> 00:17:50.000]  斷絕對斷絕的一種看法
[00:17:50.000 --> 00:17:52.000]  我們的看法就會看到
[00:17:52.000 --> 00:17:57.000]  其實石頭是作為證據兩次提到的一個情況
[00:17:57.000 --> 00:18:03.000]  如果約貴在約旦河當中成為河水斷絕的一種情況
[00:18:03.000 --> 00:18:05.000]  我們就會發現
[00:18:05.000 --> 00:18:08.000]  其實約貴代表象徵神的同在
[00:18:08.000 --> 00:18:11.000]  才可以選擇到石頭
[00:18:11.000 --> 00:18:16.000]  而石頭能夠紀念上帝曾經在這裡做過的神蹟
[00:18:16.000 --> 00:18:19.000]  如果我們不敢下去那個河
[00:18:19.000 --> 00:18:23.000]  這個過河的過程是很有趣的
[00:18:23.000 --> 00:18:25.000]  就不跟紅海的
[00:18:25.000 --> 00:18:27.000]  這個過約旦河更刺激的
[00:18:27.000 --> 00:18:28.000]  為什麼這樣說呢
[00:18:28.000 --> 00:18:31.000]  過紅海就是摩西新像
[00:18:31.000 --> 00:18:33.000]  有一個大風
[00:18:33.000 --> 00:18:36.000]  然後吹開那個河
[00:18:36.000 --> 00:18:38.000]  你吹開了才下去的
[00:18:38.000 --> 00:18:40.000]  可以嗎 這個是紅海
[00:18:40.000 --> 00:18:41.000]  但是約旦河不是
[00:18:41.000 --> 00:18:45.000]  約旦河你下去的時候還沒開
[00:18:45.000 --> 00:18:46.000]  這個是很有趣的
[00:18:46.000 --> 00:18:48.000]  跟紅海有些分別
[00:18:48.000 --> 00:18:51.000]  約旦河你要多踩兩步才開
[00:18:51.000 --> 00:18:57.000]  變成約旦河就是因為你要約貴先行
[00:18:57.000 --> 00:19:00.000]  這是很強調約貴先行
[00:19:00.000 --> 00:19:03.000]  然後你踩兩步才開的一種現象
[00:19:03.000 --> 00:19:05.000]  如果我們還沒踩過兩步
[00:19:05.000 --> 00:19:08.000]  那個河水都還沒開
[00:19:08.000 --> 00:19:10.000]  有一次一位年輕人
[00:19:10.000 --> 00:19:13.000]  他講了他人生的格言
[00:19:13.000 --> 00:19:16.000]  他說我一生只能夠做一些容易的事
[00:19:16.000 --> 00:19:17.000]  對於困難的事
[00:19:17.000 --> 00:19:20.000]  我總是找個理由將他放在一邊
[00:19:20.000 --> 00:19:22.000]  他就理直氣壯
[00:19:22.000 --> 00:19:24.000]  就跟我們說
[00:19:24.000 --> 00:19:27.000]  他的哲學
[00:19:27.000 --> 00:19:29.000]  就是他
[00:19:29.000 --> 00:19:30.000]  當然了
[00:19:30.000 --> 00:19:32.000]  學校做考試卷都是這樣的
[00:19:32.000 --> 00:19:34.000]  先做一些容易的事
[00:19:34.000 --> 00:19:36.000]  難的那些有時間才想
[00:19:36.000 --> 00:19:38.000]  通常都是沒有時間的
[00:19:38.000 --> 00:19:40.000]  所以先做一些容易的事
[00:19:40.000 --> 00:19:43.000]  所以他一生只做一些容易的事
[00:19:43.000 --> 00:19:45.000]  就不做一些難的事
[00:19:45.000 --> 00:19:47.000]  怕麻煩怕困難
[00:19:47.000 --> 00:19:49.000]  做一些容易的事
[00:19:49.000 --> 00:19:51.000]  放在那些難題不做
[00:19:51.000 --> 00:19:55.000]  確實是一個年輕人沒辦法長進的經驗
[00:19:55.000 --> 00:19:57.000]  就是羨慕別人的成功
[00:19:57.000 --> 00:20:01.000]  而看不到別人成功背後的困難和堅韌
[00:20:01.000 --> 00:20:03.000]  其實你就明白
[00:20:03.000 --> 00:20:05.000]  完全是世界難撈的局面
[00:20:05.000 --> 00:20:09.000]  有一位叫做心理學家
[00:20:09.000 --> 00:20:11.000]  放心的心理學家
[00:20:11.000 --> 00:20:13.000]  叫做William James
[00:20:13.000 --> 00:20:15.000]  他不叫陳國平
[00:20:15.000 --> 00:20:18.000]  曾經提醒我們每一個
[00:20:18.000 --> 00:20:20.000]  他就有一句這樣的說話
[00:20:20.000 --> 00:20:24.000]  就是說你每一天做一兩件
[00:20:24.000 --> 00:20:28.000]  應該要做但是你不想做的事的話
[00:20:28.000 --> 00:20:31.000]  你的生活就減少很多壓力
[00:20:31.000 --> 00:20:33.000]  我再說一次
[00:20:33.000 --> 00:20:35.000]  你每天做一兩件
[00:20:35.000 --> 00:20:37.000]  你應該要做但是不想做的事
[00:20:37.000 --> 00:20:39.000]  明白嗎
[00:20:39.000 --> 00:20:42.000]  你的生活就會開心和快樂
[00:20:42.000 --> 00:20:44.000]  和你的壓力會減散
[00:20:44.000 --> 00:20:47.000]  對我來說那個叫洗廁所
[00:20:47.000 --> 00:20:51.000]  對有的人來說那個叫洗碗
[00:20:51.000 --> 00:20:53.000]  又或者是其他的事情
[00:20:53.000 --> 00:20:55.000]  「的起心肝溫舒」
[00:20:55.000 --> 00:20:57.000]  對我的學生說
[00:20:57.000 --> 00:21:00.000]  他們要測希臘文、希伯來文
[00:21:00.000 --> 00:21:04.000]  我的責任就是每個星期去到租賬他們
[00:21:04.000 --> 00:21:06.000]  他們的責任就是讓我租賬
[00:21:06.000 --> 00:21:11.000]  這樣的情況去到長進
[00:21:11.000 --> 00:21:14.000]  還有要搭那個海搭那個河床
[00:21:14.000 --> 00:21:16.000]  不想搭但是你要搭
[00:21:16.000 --> 00:21:18.000]  這個很有趣
