
[00:00:00.000 --> 00:00:03.000]  有機會和大家一起分享一切
[00:02:03.000 --> 00:02:06.000]  多過一個崇拜的講道
[00:02:06.000 --> 00:02:07.000]  請大家原諒
[00:02:07.000 --> 00:02:10.000]  因為這些話不可以亂說話
[00:02:10.000 --> 00:02:13.000]  所以我們一定要比較小心
[00:02:13.000 --> 00:02:16.000]  但是希望我們都可以在屬靈的生命上
[00:02:16.000 --> 00:02:18.000]  有些具體的鼓勵
[00:02:18.000 --> 00:02:20.000]  但是始終都不是和一些
[00:02:20.000 --> 00:02:22.000]  平日我們講道那種
[00:02:22.000 --> 00:02:24.000]  就是陪靈性的
[00:02:24.000 --> 00:02:26.000]  是憤青性的有關
[00:02:26.000 --> 00:02:28.000]  因為不可以過分的
[00:02:28.000 --> 00:02:31.000]  太過隨便來表達這個題目
[00:02:31.000 --> 00:02:35.000]  尤其是經過了占中的撕裂之後
[00:02:35.000 --> 00:02:38.000]  大家無論怎麼說
[00:02:38.000 --> 00:02:40.000]  都會有人心裡罵我的
[00:02:40.000 --> 00:02:42.000]  有人會沾沾自喜
[00:02:42.000 --> 00:02:43.000]  其實沒有什麼關係的
[00:02:43.000 --> 00:02:46.000]  我只是按照聖經我所知道的來講
[00:02:46.000 --> 00:02:49.000]  但是每個人總有他自己的理解
[00:02:49.000 --> 00:02:53.000]  所以千萬不要覺得這是一個耿直的真理
[00:02:53.000 --> 00:02:54.000]  如果是聖經的講法
[00:02:54.000 --> 00:02:55.000]  一定是耿直的真理
[00:02:55.000 --> 00:02:58.000]  但是我的解釋和應用
[00:02:58.000 --> 00:03:00.000]  更加是很個人的
[00:03:00.000 --> 00:03:03.000]  你聽一下作為一個參考
[00:03:03.000 --> 00:03:04.000]  贊成也好不贊成也好
[00:03:04.000 --> 00:03:05.000]  不要緊的
[00:03:05.000 --> 00:03:07.000]  我好像還會留在這裡吃飯的
[00:03:07.000 --> 00:03:08.000]  我走不掉的
[00:03:08.000 --> 00:03:09.000]  你遷就著我說
[00:03:09.000 --> 00:03:12.000]  說這樣的話都可以
[00:03:12.000 --> 00:03:14.000]  你可以罵我
[00:03:14.000 --> 00:03:15.000]  只要你有理由的
[00:03:15.000 --> 00:03:16.000]  我一定會聆聽的
[00:03:16.000 --> 00:03:18.000]  不過你不要打我
[00:03:18.000 --> 00:03:20.000]  因為我不夠你打的
[00:03:20.000 --> 00:03:22.000]  有理由的
[00:03:22.000 --> 00:03:23.000]  一定是值得去聆聽的
[00:03:23.000 --> 00:03:26.000]  大家不一定要相同的理解
[00:03:26.000 --> 00:03:27.000]  待會我們會講到
[00:03:27.000 --> 00:03:29.000]  這就是民主精神
[00:03:29.000 --> 00:03:30.000]  我和你的看法不同
[00:03:30.000 --> 00:03:31.000]  不過我尊重你
[00:03:31.000 --> 00:03:32.000]  這就是民主精神
[00:03:32.000 --> 00:03:34.000]  不過待會我們才講
[00:03:34.000 --> 00:03:36.000]  所以我今天掙扎了很久
[00:03:36.000 --> 00:03:38.000]  到了今早的凌晨
[00:03:38.000 --> 00:03:39.000]  我終於決定
[00:03:39.000 --> 00:03:41.000]  我今天還是講占中會
[00:03:41.000 --> 00:03:43.000]  本來我那天晚上已經說
[00:03:43.000 --> 00:03:46.000]  我今天晚上不會講占中的
[00:03:46.000 --> 00:03:49.000]  因為我在占中那段時間
[00:03:49.000 --> 00:03:51.000]  我相信很多大英姐妹和我一樣
[00:03:51.000 --> 00:03:52.000]  都不在香港
[00:03:52.000 --> 00:03:53.000]  我也剛剛不是在香港
[00:03:53.000 --> 00:03:55.000]  不是我逃跑了
[00:03:55.000 --> 00:03:57.000]  我每年九月到十二月
[00:03:57.000 --> 00:04:00.000]  我在加拿大多倫多寫作
[00:04:00.000 --> 00:04:02.000]  所以我九月就去了
[00:04:02.000 --> 00:04:04.000]  接著就發生占中的事情
[00:04:04.000 --> 00:04:06.000]  接著大家都知道
[00:04:06.000 --> 00:04:09.000]  很多一直延續下去
[00:04:09.000 --> 00:04:11.000]  到我一月初回到香港的時候
[00:04:11.000 --> 00:04:13.000]  占中已經結束了
[00:04:13.000 --> 00:04:15.000]  所以不是我特意要避開的
[00:04:15.000 --> 00:04:17.000]  不過在占中期間裡
[00:04:17.000 --> 00:04:20.000]  我當然都面對不少質詢
[00:04:20.000 --> 00:04:22.000]  尤其是香港的傳媒
[00:04:22.000 --> 00:04:27.000]  個別都有電郵打電話
[00:04:27.000 --> 00:04:30.000]  問我的情況和看法
[00:04:30.000 --> 00:04:32.000]  還有很多宣言
[00:04:32.000 --> 00:04:35.000]  立場書叫我簽名
[00:04:35.000 --> 00:04:38.000]  還有在多倫多肯定本地
[00:04:38.000 --> 00:04:40.000]  因為我以前在多倫多
[00:04:40.000 --> 00:04:44.000]  也有幫過忙做時事評論的電台
[00:04:44.000 --> 00:04:46.000]  所以當然找我講一講
[00:04:46.000 --> 00:04:48.000]  你怎樣看
[00:04:48.000 --> 00:04:51.000]  結果當時
[00:04:51.000 --> 00:04:55.000]  我一概沒有一次發表我的意見
[00:04:55.000 --> 00:04:58.000]  你很縮骨
[00:04:58.000 --> 00:04:59.000]  這樣都可以
[00:04:59.000 --> 00:05:01.000]  我有我的理由
[00:05:01.000 --> 00:05:03.000]  我和太太一直祈禱
[00:05:03.000 --> 00:05:04.000]  之後
[00:05:04.000 --> 00:05:06.000]  首先第一樣我不是在香港
[00:05:06.000 --> 00:05:09.000]  我不可以隨口這樣說
[00:05:09.000 --> 00:05:11.000]  因為我不是在香港
[00:05:11.000 --> 00:05:14.000]  變成我沒有和她共度這個時間
[00:05:14.000 --> 00:05:16.000]  第二件更加重要的
[00:05:16.000 --> 00:05:19.000]  我發覺占中一開始
[00:05:19.000 --> 00:05:21.000]  胡椒噴霧之後
[00:05:21.000 --> 00:05:24.000]  整個香港的心態
[00:05:24.000 --> 00:05:30.000]  大家已經是一種很動盪
[00:05:30.000 --> 00:05:34.000]  和一種很尖銳的思維
[00:05:34.000 --> 00:05:36.000]  無論贊成不贊成
[00:05:36.000 --> 00:05:38.000]  這樣才有撕裂
[00:05:38.000 --> 00:05:41.000]  所以當時我真的覺得
[00:05:41.000 --> 00:05:47.000]  沒有人預備聆聽
[00:05:47.000 --> 00:05:48.000]  我覺得如果我要講
[00:05:48.000 --> 00:05:49.000]  我講是有立場的
[00:05:49.000 --> 00:05:51.000]  今天我就講給你聽
[00:05:51.000 --> 00:05:54.000]  永遠都是一千零一次
[00:05:54.000 --> 00:05:55.000]  我今天講完
[00:05:55.000 --> 00:05:57.000]  以前從來沒有講過
[00:05:57.000 --> 00:05:58.000]  之後我都不會再講
[00:05:58.000 --> 00:06:00.000]  剛才有姐妹問我
[00:06:00.000 --> 00:06:02.000]  今晚所講的講到上網行不行
[00:06:02.000 --> 00:06:04.000]  我有一點猶豫
[00:06:04.000 --> 00:06:05.000]  不過都說好
[00:06:05.000 --> 00:06:07.000]  咬緊牙根就上網
[00:06:07.000 --> 00:06:09.000]  我想不是很多人看
[00:06:09.000 --> 00:06:12.000]  大家弟兄姊妹自己聽
[00:06:12.000 --> 00:06:14.000]  我不是說你們沒用
[00:06:14.000 --> 00:06:18.000]  不是時代論壇那些
[00:06:18.000 --> 00:06:20.000]  一出時代論壇就死了
[00:06:20.000 --> 00:06:24.000]  為什麼我不表達意見
[00:06:24.000 --> 00:06:26.000]  我不表達意見我有我的原因
[00:06:26.000 --> 00:06:27.000]  我不是肅殺
[00:06:27.000 --> 00:06:28.000]  我也不是怕事
[00:06:28.000 --> 00:06:31.000]  而是我覺得如果我要講
[00:06:31.000 --> 00:06:33.000]  一定有人聽
[00:06:33.000 --> 00:06:35.000]  願意聆聽才值得講
[00:06:35.000 --> 00:06:37.000]  但在那個情況下
[00:06:37.000 --> 00:06:39.000]  已經沒有人願意聆聽
[00:06:39.000 --> 00:06:41.000]  沒有人願意聆聽的時候
[00:06:41.000 --> 00:06:43.000]  我講任何一個立場
[00:06:43.000 --> 00:06:44.000]  任何一種看法
[00:06:44.000 --> 00:06:46.000]  贊成我的就拿出來
[00:06:46.000 --> 00:06:48.000]  立即用成為攻擊的武器
[00:06:48.000 --> 00:06:50.000]  反對我的人就成為
[00:06:50.000 --> 00:06:51.000]  仇恨的出口
[00:06:51.000 --> 00:06:53.000]  發洩的機會
[00:06:53.000 --> 00:06:55.000]  你罵到我趴在那裡
[00:06:55.000 --> 00:06:56.000]  我不是怕被人罵
[00:06:56.000 --> 00:06:57.000]  也不是怕被人利用
[00:06:57.000 --> 00:06:59.000]  但我覺得沒意思
[00:06:59.000 --> 00:07:01.000]  如果我說的話是沒有人肯聽
[00:07:01.000 --> 00:07:03.000]  沒有人預備去聽的話
[00:07:03.000 --> 00:07:04.000]  我就不如不講
[00:07:04.000 --> 00:07:06.000]  那要付很大的代價
[00:07:06.000 --> 00:07:08.000]  因為我不講也會被人罵
[00:07:08.000 --> 00:07:11.000]  網上可能你沒看
[00:07:11.000 --> 00:07:12.000]  我當然有看
[00:07:12.000 --> 00:07:14.000]  很多人罵我
[00:07:14.000 --> 00:07:15.000]  在網上
[00:07:15.000 --> 00:07:17.000]  有些人問我去哪裡了
[00:07:17.000 --> 00:07:18.000]  為什麼不出聲
[00:07:18.000 --> 00:07:20.000]  最重要的時機
[00:07:20.000 --> 00:07:22.000]  不見他簽名
[00:07:22.000 --> 00:07:24.000]  要學聖公會
[00:07:24.000 --> 00:07:25.000]  抗保羅
[00:07:25.000 --> 00:07:27.000]  做沉默羔羊
[00:07:27.000 --> 00:07:29.000]  什麼都說得出
[00:07:29.000 --> 00:07:30.000]  什麼人罵我
[00:07:30.000 --> 00:07:32.000]  但我覺得我值得付這個代價
[00:07:32.000 --> 00:07:35.000]  如果我說了
[00:07:35.000 --> 00:07:37.000]  引起更大的分裂
[00:07:37.000 --> 00:07:39.000]  更多人的痛苦
[00:07:39.000 --> 00:07:41.000]  我不講
[00:07:41.000 --> 00:07:42.000]  就是我一個人的痛苦
[00:07:42.000 --> 00:07:43.000]  我吞下這些
[00:07:43.000 --> 00:07:45.000]  你就罵我
[00:07:45.000 --> 00:07:46.000]  你覺得我沒有種子
[00:07:46.000 --> 00:07:48.000]  覺得我潛水
[00:07:48.000 --> 00:07:49.000]  什麼字眼都用過
[00:07:49.000 --> 00:07:51.000]  不是我的字眼是他用的
[00:07:51.000 --> 00:07:53.000]  溫偉耀潛水
[00:07:53.000 --> 00:07:56.000]  這些說話我難過
[00:07:56.000 --> 00:07:57.000]  老實說
[00:07:57.000 --> 00:07:58.000]  誰被人罵不難過
[00:07:58.000 --> 00:07:59.000]  但我覺得
[00:07:59.000 --> 00:08:02.000]  我寧願一個人受這些代價
[00:08:02.000 --> 00:08:04.000]  比令更多人受代價好
[00:08:04.000 --> 00:08:06.000]  所以我一直忍口不出聲
[00:08:06.000 --> 00:08:08.000]  現在不是忍不住
[00:08:08.000 --> 00:08:11.000]  但我覺得歷史始終是一個交代
[00:08:11.000 --> 00:08:13.000]  於是找一個
[00:08:13.000 --> 00:08:15.000]  這樣的情況下
[00:08:15.000 --> 00:08:17.000]  在雪梨的近郊
[00:08:17.000 --> 00:08:21.000]  來講
[00:08:21.000 --> 00:08:24.000]  所以今天是唯一一次來講
[00:08:24.000 --> 00:08:26.000]  前天我都說不講
[00:08:26.000 --> 00:08:28.000]  今次好像有感動想講
[00:08:28.000 --> 00:08:30.000]  我稍後再講
[00:08:30.000 --> 00:08:32.000]  我先講基礎
[00:08:32.000 --> 00:08:34.000]  先理解聖經
[00:08:34.000 --> 00:08:36.000]  這聖經如果你只讀下去
[00:08:36.000 --> 00:08:39.000]  沒有一個深刻的研究
[00:08:39.000 --> 00:08:41.000]  你表面上一看
[00:08:41.000 --> 00:08:43.000]  你馬上覺得很容易解釋
[00:08:43.000 --> 00:08:45.000]  我們要完全的
[00:08:45.000 --> 00:08:47.000]  沒有任何條件的
[00:08:47.000 --> 00:08:49.000]  順從政府的看法
[00:08:49.000 --> 00:08:51.000]  無論是這裡的
[00:08:51.000 --> 00:08:53.000]  澳大利亞的政府
[00:08:53.000 --> 00:08:55.000]  又或者香港的政府
[00:08:55.000 --> 00:08:57.000]  甚至中國大陸的政府
[00:08:57.000 --> 00:08:59.000]  因為他講了很多句話
[00:08:59.000 --> 00:09:01.000]  剛才大讀的時候
[00:09:01.000 --> 00:09:03.000]  我相信心裏已經有些不舒服
[00:09:03.000 --> 00:09:05.000]  有時是這樣講的
[00:09:05.000 --> 00:09:07.000]  聖經這樣講
[00:09:07.000 --> 00:09:09.000]  那就沒得講了
[00:09:09.000 --> 00:09:11.000]  你聽了全部不是胸胸背劍的
[00:09:11.000 --> 00:09:13.000]  你就是必須信服的
[00:09:13.000 --> 00:09:15.000]  所以你們必須信服的
[00:09:15.000 --> 00:09:17.000]  那你也要
[00:09:17.000 --> 00:09:19.000]  是公敬的
[00:09:19.000 --> 00:09:21.000]  在上掌權的
[00:09:21.000 --> 00:09:23.000]  你要聽他的話
[00:09:23.000 --> 00:09:25.000]  究竟聖經是不是
[00:09:25.000 --> 00:09:27.000]  我們剛才所講得到的
[00:09:27.000 --> 00:09:29.000]  結果的意思呢
[00:09:29.000 --> 00:09:31.000]  你不要猜我立場
[00:09:31.000 --> 00:09:33.000]  我們先看聖經
[00:09:33.000 --> 00:09:35.000]  我們從一個很公允
[00:09:35.000 --> 00:09:37.000]  一個很謹慎的角度
[00:09:37.000 --> 00:09:39.000]  看這段聖經
[00:09:39.000 --> 00:09:41.000]  看這段聖經
[00:09:41.000 --> 00:09:43.000]  稍後我們也會看彼得前書第二章
[00:09:43.000 --> 00:09:45.000]  那三節聖經
[00:09:45.000 --> 00:09:47.000]  這些都是聖經裏面
[00:09:47.000 --> 00:09:49.000]  新約裏面講到政權最直接
[00:09:49.000 --> 00:09:51.000]  最明確的經文
[00:09:51.000 --> 00:09:53.000]  這段可以說是很有代表性
[00:09:53.000 --> 00:09:55.000]  這段經文的意思是什麼
[00:09:55.000 --> 00:09:57.000]  那我就列了出來
[00:09:57.000 --> 00:09:59.000]  所以為了幫助我講
[00:09:59.000 --> 00:10:01.000]  我就將它做了一些講義
[00:10:01.000 --> 00:10:03.000]  就好像講書一樣
[00:10:03.000 --> 00:10:05.000]  跟大家講
[00:10:05.000 --> 00:10:07.000]  那我就間接著它
[00:10:07.000 --> 00:10:09.000]  有些說話看下去的時候
[00:10:09.000 --> 00:10:11.000]  意思是很明確的
[00:10:11.000 --> 00:10:13.000]  不過我想特別留意這幾樣東西
[00:10:13.000 --> 00:10:15.000]  第一第一節那裏
[00:10:15.000 --> 00:10:17.000]  我想大家留意
[00:10:17.000 --> 00:10:19.000]  政府的權柄
[00:10:19.000 --> 00:10:21.000]  人人都應當服從
[00:10:21.000 --> 00:10:23.000]  間接著這些我覺得
[00:10:23.000 --> 00:10:25.000]  我們先記住它
[00:10:25.000 --> 00:10:27.000]  等下我們再整理那個意思
[00:10:27.000 --> 00:10:29.000]  第二節
[00:10:29.000 --> 00:10:31.000]  抗拒掌權的
[00:10:31.000 --> 00:10:33.000]  就是反對上帝所設立的
[00:10:33.000 --> 00:10:35.000]  OK
[00:10:35.000 --> 00:10:37.000]  間接著那些我不需要告訴你
[00:10:37.000 --> 00:10:39.000]  你明白我想強調哪些
[00:10:39.000 --> 00:10:41.000]  第四節
[00:10:41.000 --> 00:10:43.000]  他就是使政府
[00:10:43.000 --> 00:10:45.000]  是上帝的服役
[00:10:45.000 --> 00:10:47.000]  是對你有益的
[00:10:47.000 --> 00:10:49.000]  他就是政府
[00:10:49.000 --> 00:10:51.000]  向作惡的人施行刑罰的
[00:10:51.000 --> 00:10:53.000]  第五節
[00:10:53.000 --> 00:10:55.000]  你們必須
[00:10:55.000 --> 00:10:57.000]  服從
[00:10:57.000 --> 00:10:59.000]  不是為了刑罰也是因為良心的緣故
[00:10:59.000 --> 00:11:01.000]  第六節
[00:11:01.000 --> 00:11:03.000]  他們是上帝的
[00:11:03.000 --> 00:11:05.000]  差役
[00:11:05.000 --> 00:11:07.000]  專職處理這事
[00:11:07.000 --> 00:11:09.000]  好我就將剛才我們所讀的七節裏面
[00:11:09.000 --> 00:11:11.000]  特別抽了我想大家特別留意
[00:11:11.000 --> 00:11:13.000]  值得研究的地方
[00:11:13.000 --> 00:11:15.000]  如果從這樣的角度來看
[00:11:15.000 --> 00:11:17.000]  第一我們要順從
[00:11:17.000 --> 00:11:19.000]  政府這是這段聖經
[00:11:19.000 --> 00:11:21.000]  很明顯的說法
[00:11:21.000 --> 00:11:23.000]  對不對
[00:11:23.000 --> 00:11:25.000]  OK
[00:11:25.000 --> 00:11:27.000]  那你想怎樣
[00:11:27.000 --> 00:11:29.000]  說完了
[00:11:29.000 --> 00:11:31.000]  還沒說完
[00:11:31.000 --> 00:11:33.000]  從這段聖經的字面的說法
[00:11:33.000 --> 00:11:35.000]  是我們要順從政府
[00:11:35.000 --> 00:11:37.000]  不過我們一定
[00:11:37.000 --> 00:11:39.000]  不是我講的我研究過很多
[00:11:39.000 --> 00:11:41.000]  學者在這方面的研究
[00:11:41.000 --> 00:11:43.000]  如果我們要從
[00:11:43.000 --> 00:11:45.000]  當時候保羅寫這段
[00:11:45.000 --> 00:11:47.000]  聖經的時候所面對的
[00:11:47.000 --> 00:11:49.000]  政府和當時的
[00:11:49.000 --> 00:11:51.000]  政治文化理解的時候
[00:11:51.000 --> 00:11:53.000]  恐怕我們要再深入一個層次
[00:11:53.000 --> 00:11:55.000]  去明白
[00:11:55.000 --> 00:11:57.000]  為何要深入一個層次
[00:11:57.000 --> 00:11:59.000]  去明白呢因為
[00:11:59.000 --> 00:12:01.000]  如果你明白當時候
[00:12:01.000 --> 00:12:03.000]  對政府的理解
[00:12:03.000 --> 00:12:05.000]  即是羅馬政府
[00:12:05.000 --> 00:12:07.000]  羅馬帝國政府
[00:12:07.000 --> 00:12:09.000]  觀點了解
[00:12:09.000 --> 00:12:11.000]  再看保羅這段
[00:12:11.000 --> 00:12:13.000]  我相信如果你和保羅是同一個時間
[00:12:13.000 --> 00:12:15.000]  有明眼人
[00:12:15.000 --> 00:12:17.000]  一看就說
[00:12:17.000 --> 00:12:19.000]  保羅很革命
[00:12:19.000 --> 00:12:21.000]  保羅革什麼命
[00:12:21.000 --> 00:12:23.000]  順從政府
[00:12:23.000 --> 00:12:25.000]  有什麼革命
[00:12:25.000 --> 00:12:27.000]  最順從
[00:12:27.000 --> 00:12:29.000]  順服羔羊
[00:12:29.000 --> 00:12:31.000]  聽完他的話還有什麼革命呢
[00:12:31.000 --> 00:12:33.000]  保羅之所以革命
[00:12:33.000 --> 00:12:35.000]  是因為保羅
[00:12:35.000 --> 00:12:37.000]  下了手腳
[00:12:37.000 --> 00:12:39.000]  如果我用一些不公正的字眼
[00:12:39.000 --> 00:12:41.000]  保羅寫的時候下了手腳
[00:12:41.000 --> 00:12:43.000]  下了什麼手腳
[00:12:43.000 --> 00:12:45.000]  下了一些很革命的手腳
[00:12:45.000 --> 00:12:47.000]  保羅說你們要
[00:12:47.000 --> 00:12:49.000]  順從政府
[00:12:49.000 --> 00:12:51.000]  因為政府是上帝的
[00:12:51.000 --> 00:12:53.000]  僕人
[00:12:53.000 --> 00:12:55.000]  這句就革命了
[00:12:55.000 --> 00:12:57.000]  這句就革命了
[00:12:57.000 --> 00:12:59.000]  老實說如果真的捉了他
[00:12:59.000 --> 00:13:01.000]  這句都可以斬頭
[00:13:01.000 --> 00:13:03.000]  為什麼呢因為當時
[00:13:03.000 --> 00:13:05.000]  羅馬帝國的政府
[00:13:05.000 --> 00:13:07.000]  是至高無上的
[00:13:07.000 --> 00:13:09.000]  羅馬帝國的政府
[00:13:09.000 --> 00:13:11.000]  所有政府
[00:13:11.000 --> 00:13:13.000]  就是羅馬帝國的皇帝
[00:13:13.000 --> 00:13:15.000]  就是凱撒
[00:13:15.000 --> 00:13:17.000]  所管轄的
[00:13:17.000 --> 00:13:19.000]  而凱撒這個字
[00:13:19.000 --> 00:13:21.000]  凱撒這個意思
[00:13:21.000 --> 00:13:23.000]  就是神的意思
[00:13:23.000 --> 00:13:25.000]  Caesar Augustus
[00:13:25.000 --> 00:13:27.000]  凱撒
[00:13:27.000 --> 00:13:29.000]  奧古士督
[00:13:29.000 --> 00:13:31.000]  就是那位
[00:13:31.000 --> 00:13:33.000]  神凱撒
[00:13:33.000 --> 00:13:35.000]  所以在羅馬的文化裏
[00:13:35.000 --> 00:13:37.000]  政府
[00:13:37.000 --> 00:13:39.000]  政府是來自凱撒
[00:13:39.000 --> 00:13:41.000]  皇帝
[00:13:41.000 --> 00:13:43.000]  就是神
[00:13:43.000 --> 00:13:45.000]  他是至高的
[00:13:45.000 --> 00:13:47.000]  他權力的至高
[00:13:47.000 --> 00:13:49.000]  甚至和神是同等的權力
[00:13:49.000 --> 00:13:51.000]  最高的權力是他
[00:13:51.000 --> 00:13:53.000]  是不能動搖的
[00:13:53.000 --> 00:13:55.000]  所以羅馬的政府
[00:13:55.000 --> 00:13:57.000]  大家都知道
[00:13:57.000 --> 00:13:59.000]  Pax Romana
[00:13:59.000 --> 00:14:01.000]  即是說羅馬的政權
[00:14:01.000 --> 00:14:03.000]  穩重如山
[00:14:03.000 --> 00:14:05.000]  永遠不能動搖
[00:14:05.000 --> 00:14:07.000]  所以羅馬的帝國
[00:14:07.000 --> 00:14:09.000]  就是這樣維持的
[00:14:09.000 --> 00:14:11.000]  當時大家知道
[00:14:11.000 --> 00:14:13.000]  如果大家知道這個背景
[00:14:13.000 --> 00:14:15.000]  你就明白保羅說這句話其實是很反叛
[00:14:15.000 --> 00:14:17.000]  很革命
[00:14:17.000 --> 00:14:19.000]  因為保羅說
[00:14:19.000 --> 00:14:21.000]  政府
[00:14:21.000 --> 00:14:23.000]  不是屬於凱撒的
[00:14:23.000 --> 00:14:25.000]  政府是
[00:14:25.000 --> 00:14:27.000]  上帝的獲益
[00:14:27.000 --> 00:14:29.000]  他沒有隨便寫錯一句
[00:14:29.000 --> 00:14:31.000]  然後他再說一次
[00:14:31.000 --> 00:14:33.000]  他是上帝的獲益
[00:14:33.000 --> 00:14:35.000]  第二節
[00:14:35.000 --> 00:14:37.000]  他是上帝
[00:14:37.000 --> 00:14:39.000]  所設立的
[00:14:39.000 --> 00:14:41.000]  當時如果在這個背景下
[00:14:41.000 --> 00:14:43.000]  你一讀這句就覺得嘩這麼革命
[00:14:43.000 --> 00:14:45.000]  沒錯保羅很革命
[00:14:45.000 --> 00:14:47.000]  你聽他說就說你要服從
[00:14:47.000 --> 00:14:49.000]  但服從因為什麼
[00:14:49.000 --> 00:14:51.000]  因為上帝設立他
[00:14:51.000 --> 00:14:53.000]  不是凱撒設立他
[00:14:53.000 --> 00:14:55.000]  不是因為這是一個政府
[00:14:55.000 --> 00:14:57.000]  所以你閉上眼睛聽他說
[00:14:57.000 --> 00:14:59.000]  是因為上帝設立他
[00:14:59.000 --> 00:15:01.000]  是因為你相信上帝
[00:15:01.000 --> 00:15:03.000]  你服從上帝
[00:15:03.000 --> 00:15:05.000]  你認為在上帝的手裡
[00:15:05.000 --> 00:15:07.000]  他有權利要求我
[00:15:07.000 --> 00:15:09.000]  所以我就服從
[00:15:09.000 --> 00:15:11.000]  政府所以最重要
[00:15:11.000 --> 00:15:13.000]  那個權力的
[00:15:13.000 --> 00:15:15.000]  來源並不來自政府
[00:15:15.000 --> 00:15:17.000]  是來自上帝
[00:15:17.000 --> 00:15:19.000]  所以由上帝
[00:15:19.000 --> 00:15:21.000]  去評核這個政府
[00:15:21.000 --> 00:15:23.000]  他值多少分
[00:15:23.000 --> 00:15:25.000]  就決定我聽他
[00:15:25.000 --> 00:15:27.000]  多少話
[00:15:27.000 --> 00:15:29.000]  大家明白了嗎
[00:15:29.000 --> 00:15:31.000]  保羅這段聖經
[00:15:31.000 --> 00:15:33.000]  表面上好像很聽政府的話
[00:15:33.000 --> 00:15:35.000]  但是連續
[00:15:35.000 --> 00:15:37.000]  三次第四次出了兩次
[00:15:37.000 --> 00:15:39.000]  第六節又出了他們的事
[00:15:39.000 --> 00:15:41.000]  上帝的差異絕不偶然
[00:15:41.000 --> 00:15:43.000]  七節裡面出了三次這句話
[00:15:43.000 --> 00:15:45.000]  接著就說因為
[00:15:45.000 --> 00:15:47.000]  上帝所設立的加上第二節
[00:15:47.000 --> 00:15:49.000]  四次
[00:15:49.000 --> 00:15:51.000]  保羅有意在這裡寫的
[00:15:51.000 --> 00:15:53.000]  我們說他不是突然間
[00:15:53.000 --> 00:15:55.000]  不自覺或者
[00:15:55.000 --> 00:15:57.000]  說錯了誤會
[00:15:57.000 --> 00:15:59.000]  所以保羅這裡所說的訊息
[00:15:59.000 --> 00:16:01.000]  我想和大家說
[00:16:01.000 --> 00:16:03.000]  有幾點
[00:16:03.000 --> 00:16:05.000]  這裡接著說下去
