
[00:00:00.000 --> 00:00:11.440]  今天和大家分享的信息是突破界限 放眼神博
[00:04:12.800 --> 00:04:14.800]  你只要一塊
[00:04:14.800 --> 00:04:16.800]  不是
[00:04:16.800 --> 00:04:18.800]  我不是給這些
[00:04:18.800 --> 00:04:20.800]  我是給很多
[00:04:20.800 --> 00:04:22.800]  是整個非洲和亞洲的東西
[00:04:22.800 --> 00:04:24.800]  一路往北
[00:04:24.800 --> 00:04:26.800]  上帝還沒說完
[00:04:26.800 --> 00:04:28.800]  然後
[00:04:28.800 --> 00:04:30.800]  加南人全地
[00:04:30.800 --> 00:04:32.800]  西頓人
[00:04:32.800 --> 00:04:34.800]  一路往東
[00:04:34.800 --> 00:04:36.800]  往南
[00:04:36.800 --> 00:04:38.800]  東東
[00:04:38.800 --> 00:04:40.800]  上帝說你放心
[00:04:40.800 --> 00:04:42.800]  我交給你
[00:04:42.800 --> 00:04:44.800]  約書
[00:04:44.800 --> 00:04:46.800]  我都
[00:04:46.800 --> 00:04:48.800]  差不多見你面
[00:04:48.800 --> 00:04:50.800]  不用怕
[00:04:50.800 --> 00:04:52.800]  還有很多年輕人
[00:04:52.800 --> 00:04:54.800]  繼續向前
[00:04:54.800 --> 00:04:56.800]  上帝還沒說完
[00:04:56.800 --> 00:04:58.800]  還有
[00:04:58.800 --> 00:05:00.800]  加巴勒人
[00:05:00.800 --> 00:05:02.800]  日出的尼巴嫩地
[00:05:02.800 --> 00:05:04.800]  黑門山根的巴勒加的
[00:05:04.800 --> 00:05:06.800]  去到哈馬口
[00:05:06.800 --> 00:05:08.800]  去到伊拉克
[00:05:08.800 --> 00:05:10.800]  去到伊拉克
[00:05:10.800 --> 00:05:12.800]  有多大呢
[00:05:12.800 --> 00:05:14.800]  很粗略的說
[00:05:14.800 --> 00:05:16.800]  就是
[00:05:16.800 --> 00:05:18.800]  三倍
[00:05:18.800 --> 00:05:20.800]  最少三倍
[00:05:20.800 --> 00:05:22.800]  現在有的地方
[00:05:22.800 --> 00:05:24.800]  還奇怪
[00:05:24.800 --> 00:05:26.800]  我給你
[00:05:26.800 --> 00:05:28.800]  約書說
[00:05:28.800 --> 00:05:30.800]  我都說了
[00:05:30.800 --> 00:05:32.800]  說了
[00:05:32.800 --> 00:05:34.800]  上帝就說
[00:05:34.800 --> 00:05:36.800]  還有在哪呢
[00:05:36.800 --> 00:05:38.800]  然後就說到
[00:05:38.800 --> 00:05:40.800]  山地
[00:05:40.800 --> 00:05:42.800]  你放心
[00:05:42.800 --> 00:05:44.800]  不用多說
[00:05:44.800 --> 00:05:46.800]  最奇怪就在這裡
[00:05:46.800 --> 00:05:48.800]  我們讀十三章六節
[00:05:48.800 --> 00:05:50.800]  你只管照我所吩咐的
[00:05:50.800 --> 00:05:52.800]  將這地
[00:05:52.800 --> 00:05:54.800]  分級以色列人為業
[00:05:54.800 --> 00:05:56.800]  這個就很奇怪
[00:05:56.800 --> 00:05:58.800]  上帝就說
[00:05:58.800 --> 00:06:00.800]  我給你很多地
[00:06:00.800 --> 00:06:02.800]  你照去吧
[00:06:02.800 --> 00:06:04.800]  當時他拿了沒有
[00:06:04.800 --> 00:06:06.800]  還在伊拉克大河
[00:06:06.800 --> 00:06:08.800]  一大個很小的地方
[00:06:08.800 --> 00:06:10.800]  上帝就說我給你了
[00:06:10.800 --> 00:06:12.800]  你現在就抽籤
[00:06:12.800 --> 00:06:14.800]  分了它
[00:06:14.800 --> 00:06:16.800]  我還沒有
[00:06:16.800 --> 00:06:18.800]  夠不夠膽
[00:06:18.800 --> 00:06:20.800]  當時約書很困惑
[00:06:20.800 --> 00:06:22.800]  他說
[00:06:22.800 --> 00:06:24.800]  行不行
[00:06:24.800 --> 00:06:26.800]  就這麼快就分了
[00:06:26.800 --> 00:06:28.800]  放心吧
[00:06:28.800 --> 00:06:30.800]  交給你
[00:06:30.800 --> 00:06:32.800]  三倍那麼大地方
[00:06:32.800 --> 00:06:34.800]  抽籤
[00:06:34.800 --> 00:06:36.800]  分給以色列人
[00:06:36.800 --> 00:06:38.800]  這個就是信心問題
[00:06:38.800 --> 00:06:40.800]  信心
[00:06:40.800 --> 00:06:42.800]  有信心就可以分了
[00:06:42.800 --> 00:06:44.800]  沒有信心
[00:06:44.800 --> 00:06:46.800]  就要等日子
[00:06:46.800 --> 00:06:50.800]  這個就是信心問題
[00:06:50.800 --> 00:06:52.800]  讓你看到
[00:06:52.800 --> 00:06:54.800]  我很多地方交給你
[00:06:54.800 --> 00:06:56.800]  原地是神
[00:06:56.800 --> 00:06:58.800]  現在你在迦南地
[00:06:58.800 --> 00:07:00.800]  沒有那麼快滿足
[00:07:00.800 --> 00:07:02.800]  夠不夠膽
[00:07:02.800 --> 00:07:04.800]  信心
[00:07:04.800 --> 00:07:06.800]  加上膽量
[00:07:06.800 --> 00:07:08.800]  在這段經文里
[00:07:08.800 --> 00:07:10.800]  我們就要問一個問題
[00:07:10.800 --> 00:07:12.800]  當日約書
[00:07:12.800 --> 00:07:14.800]  所看見的
[00:07:14.800 --> 00:07:16.800]  就是當時的迦南地
[00:07:16.800 --> 00:07:18.800]  但上帝給他看見
[00:07:18.800 --> 00:07:20.800]  就比迦南地
[00:07:20.800 --> 00:07:22.800]  大三倍的地方
[00:07:22.800 --> 00:07:24.800]  甚至更遠
[00:07:24.800 --> 00:07:26.800]  而上帝說
[00:07:26.800 --> 00:07:28.800]  你分了它
[00:07:28.800 --> 00:07:30.800]  抽籤分了它
[00:07:30.800 --> 00:07:32.800]  問題就是約書
[00:07:32.800 --> 00:07:34.800]  就算他有那麼信心
[00:07:34.800 --> 00:07:36.800]  但追隨的人有沒有信心呢
[00:07:36.800 --> 00:07:38.800]  今天我們就問
[00:07:38.800 --> 00:07:40.800]  現在我們在社區
[00:07:40.800 --> 00:07:42.800]  神放在我們這裡
[00:07:42.800 --> 00:07:44.800]  我們很開心
[00:07:44.800 --> 00:07:46.800]  一起敬拜住
[00:07:46.800 --> 00:07:48.800]  信心呢
[00:07:48.800 --> 00:07:50.800]  什麼是
[00:07:50.800 --> 00:07:52.800]  未得之地
[00:07:52.800 --> 00:07:54.800]  我們要看這個數字
[00:07:54.800 --> 00:07:56.800]  香港
[00:07:56.800 --> 00:07:58.800]  信徒人口比例
[00:07:58.800 --> 00:08:00.800]  移民潮過之後
[00:08:00.800 --> 00:08:02.800]  我們怎麼去看
[00:08:02.800 --> 00:08:04.800]  我們今天的情況
[00:08:04.800 --> 00:08:06.800]  看什麼呢
[00:08:06.800 --> 00:08:08.800]  先看人數
[00:08:08.800 --> 00:08:10.800]  香港有745萬人
[00:08:10.800 --> 00:08:12.800]  基督徒有50萬
[00:08:12.800 --> 00:08:14.800]  天主教徒有
[00:08:14.800 --> 00:08:16.800]  38萬
[00:08:16.800 --> 00:08:18.800]  大理教有80多萬
[00:08:18.800 --> 00:08:20.800]  佛教有101萬
[00:08:20.800 --> 00:08:22.800]  道教也有101萬
[00:08:22.800 --> 00:08:24.800]  這些是政府的數字
[00:08:24.800 --> 00:08:28.800]  全港有409萬人
[00:08:28.800 --> 00:08:30.800]  沒有宗教信仰
[00:08:30.800 --> 00:08:32.800]  其他伊斯蘭教
[00:08:32.800 --> 00:08:34.800]  印度教
[00:08:34.800 --> 00:08:36.800]  只有0.2%
[00:08:36.800 --> 00:08:38.800]  換句話說
[00:08:38.800 --> 00:08:40.800]  一個基督徒
[00:08:40.800 --> 00:08:42.800]  就有八個
[00:08:42.800 --> 00:08:44.800]  未信的人在我們旁邊
[00:08:44.800 --> 00:08:46.800]  409萬
[00:08:46.800 --> 00:08:48.800]  原來在我們的社區
[00:08:48.800 --> 00:08:50.800]  是很需要福音的
[00:08:50.800 --> 00:08:52.800]  接著我們就
[00:08:52.800 --> 00:08:54.800]  找一個問題
[00:08:54.800 --> 00:08:56.800]  在過去幾年
[00:08:56.800 --> 00:08:58.800]  很多人移民了
[00:08:58.800 --> 00:09:00.800]  香港大概有
[00:09:00.800 --> 00:09:02.800]  15到18萬人
[00:09:02.800 --> 00:09:04.800]  移民在國內
[00:09:04.800 --> 00:09:06.800]  英國為主
[00:09:06.800 --> 00:09:08.800]  加拿大
[00:09:08.800 --> 00:09:10.800]  美國
[00:09:10.800 --> 00:09:12.800]  澳洲
[00:09:12.800 --> 00:09:14.800]  移民香港的
[00:09:14.800 --> 00:09:16.800]  去英國的
[00:09:16.800 --> 00:09:18.800]  大概有13萬人
[00:09:18.800 --> 00:09:20.800]  統計比較準確
[00:09:20.800 --> 00:09:22.800]  移民裡面
[00:09:22.800 --> 00:09:24.800]  大概有四分之一的基督徒
[00:09:24.800 --> 00:09:26.800]  有三萬多的基督徒移民
[00:09:26.800 --> 00:09:28.800]  25%
[00:09:28.800 --> 00:09:30.800]  香港的基督徒比例
[00:09:30.800 --> 00:09:32.800]  只有6.8%
[00:09:32.800 --> 00:09:34.800]  這兩件事
[00:09:34.800 --> 00:09:36.800]  第一件事我們要感恩
[00:09:36.800 --> 00:09:38.800]  移民的弟兄姊妹
[00:09:38.800 --> 00:09:40.800]  我們要祝福他們
[00:09:40.800 --> 00:09:42.800]  因為他們去到那裡
[00:09:42.800 --> 00:09:44.800]  是帶來那裡的
[00:09:44.800 --> 00:09:46.800]  華人教會的福經
[00:09:46.800 --> 00:09:48.800]  起碼我在加拿大
[00:09:48.800 --> 00:09:50.800]  在加爾布林大學
[00:09:50.800 --> 00:09:52.800]  教會已經很老了
[00:09:52.800 --> 00:09:54.800]  教會沒什麼活力
[00:09:54.800 --> 00:09:56.800]  不新的移民去到
[00:09:56.800 --> 00:09:58.800]  整個教會活起來
[00:09:58.800 --> 00:10:00.800]  崇拜各方面
[00:10:00.800 --> 00:10:02.800]  很有活力
[00:10:02.800 --> 00:10:04.800]  很興旺
[00:10:04.800 --> 00:10:06.800]  英國傳來
[00:10:06.800 --> 00:10:08.800]  那裡的教會本來
[00:10:08.800 --> 00:10:10.800]  很老人家的
[00:10:10.800 --> 00:10:12.800]  教會很小的
[00:10:12.800 --> 00:10:14.800]  很多弟兄姊妹去到
[00:10:14.800 --> 00:10:16.800]  早期耶路撒冷
[00:10:16.800 --> 00:10:18.800]  被逼迫離開耶路撒冷
[00:10:18.800 --> 00:10:20.800]  帶動了安提阿
[00:10:20.800 --> 00:10:22.800]  其他地方
[00:10:22.800 --> 00:10:24.800]  工作很興旺
[00:10:24.800 --> 00:10:26.800]  我們為他們感恩
[00:10:26.800 --> 00:10:28.800]  祝福那些弟兄姊妹
[00:10:28.800 --> 00:10:30.800]  去到那裡繼續
[00:10:30.800 --> 00:10:32.800]  去見證神
[00:10:32.800 --> 00:10:34.800]  在那邊的還教會
[00:10:34.800 --> 00:10:36.800]  得到很大的祝福
[00:10:36.800 --> 00:10:38.800]  香港怎麼辦呢
[00:10:38.800 --> 00:10:40.800]  當我們祝福他們的時候
[00:10:40.800 --> 00:10:42.800]  我們就要
[00:10:42.800 --> 00:10:44.800]  為我們香港
[00:10:44.800 --> 00:10:46.800]  今天我們留在這裡
[00:10:46.800 --> 00:10:48.800]  我們就要有貴族
[00:10:48.800 --> 00:10:50.800]  不要緊的
[00:10:50.800 --> 00:10:52.800]  給香港人很多自由
[00:10:52.800 --> 00:10:54.800]  你喜歡去移民去哪裡
[00:10:54.800 --> 00:10:56.800]  我們要去祝福
[00:10:56.800 --> 00:10:58.800]  留在這裡
[00:10:58.800 --> 00:11:00.800]  我們就要在香港
[00:11:00.800 --> 00:11:02.800]  這個地方
[00:11:02.800 --> 00:11:04.800]  上帝應該同在
[00:11:04.800 --> 00:11:06.800]  不離移民之地
[00:11:06.800 --> 00:11:08.800]  特別我準備這篇講經的時候
[00:11:08.800 --> 00:11:10.800]  我就問一個問題
[00:11:10.800 --> 00:11:12.800]  香港有什麼機會呢
[00:11:12.800 --> 00:11:14.800]  很多信徒去了別的地方
[00:11:14.800 --> 00:11:16.800]  換句話說
[00:11:16.800 --> 00:11:18.800]  香港很多崗位空置了
[00:11:18.800 --> 00:11:20.800]  例如公司裡面
[00:11:20.800 --> 00:11:22.800]  本來有十幾個信徒
[00:11:22.800 --> 00:11:24.800]  現在可能只剩下幾個
[00:11:24.800 --> 00:11:26.800]  這個就是我們留在這裡
[00:11:26.800 --> 00:11:28.800]  有很多機會
[00:11:28.800 --> 00:11:30.800]  因為25%的基督徒走了
[00:11:30.800 --> 00:11:32.800]  很多地方
[00:11:32.800 --> 00:11:34.800]  是很需要忠心見證主的人
[00:11:34.800 --> 00:11:36.800]  這個就是我們的美德之地
[00:11:36.800 --> 00:11:38.800]  所以今天我們在這裡
[00:11:38.800 --> 00:11:40.800]  我們不會怠慢
[00:11:40.800 --> 00:11:42.800]  上帝的時間
[00:11:42.800 --> 00:11:44.800]  上帝的帶領
[00:11:44.800 --> 00:11:46.800]  永遠有最美好的始於
[00:11:46.800 --> 00:11:48.800]  神所看的
[00:11:48.800 --> 00:11:50.800]  不只是一個地區
[00:11:50.800 --> 00:11:52.800]  上帝是看整個世界
[00:11:52.800 --> 00:11:54.800]  所以今天我們能夠留在香港的時候
[00:11:54.800 --> 00:11:56.800]  我們就為了
[00:11:56.800 --> 00:11:58.800]  離開了信徒
[00:11:58.800 --> 00:12:00.800]  我們為了在香港
[00:12:00.800 --> 00:12:02.800]  有機會
[00:12:02.800 --> 00:12:04.800]  我們繼續祈禱去
[00:12:04.800 --> 00:12:06.800]  原來有一件事我們很感恩
[00:12:06.800 --> 00:12:08.800]  就是香港很獨大
[00:12:08.800 --> 00:12:10.800]  香港的公共空間
[00:12:10.800 --> 00:12:12.800]  有很多機會傳福音
[00:12:12.800 --> 00:12:14.800]  師母
[00:12:14.800 --> 00:12:16.800]  就是我太太
[00:12:16.800 --> 00:12:18.800]  在元朗一個政府的
[00:12:18.800 --> 00:12:20.800]  官立中學裡面
[00:12:20.800 --> 00:12:22.800]  教書的時候
[00:12:22.800 --> 00:12:24.800]  學校容許她辦傳契
[00:12:24.800 --> 00:12:26.800]  祈禱會
[00:12:26.800 --> 00:12:28.800]  報道會會令到很多學生
[00:12:28.800 --> 00:12:30.800]  所以據說神派她去
[00:12:30.800 --> 00:12:32.800]  在一間官立學校裡面
[00:12:32.800 --> 00:12:34.800]  做宣教士
[00:12:34.800 --> 00:12:36.800]  這個情況在這個世界上
[00:12:36.800 --> 00:12:38.800]  是好多
[00:12:38.800 --> 00:12:40.800]  因為在
[00:12:40.800 --> 00:12:42.800]  在中國大陸你不可以
[00:12:42.800 --> 00:12:44.800]  回教國家你不可以
[00:12:44.800 --> 00:12:46.800]  但是在自由的
[00:12:46.800 --> 00:12:48.800]  西方國家
[00:12:48.800 --> 00:12:50.800]  原來都不可以
[00:12:50.800 --> 00:12:52.800]  在過去
[00:12:52.800 --> 00:12:54.800]  我們看到
[00:12:54.800 --> 00:12:56.800]  西方國家因為自由主義
[00:12:56.800 --> 00:12:58.800]  他們一直推行
[00:12:58.800 --> 00:13:00.800]  我不知道大家知不知道
[00:13:00.800 --> 00:13:02.800]  我在外國住了超過20年
[00:13:02.800 --> 00:13:04.800]  我好體驗這些
[00:13:04.800 --> 00:13:06.800]  但一個叫去
[00:13:06.800 --> 00:13:08.800]  基督教化
[00:13:08.800 --> 00:13:10.800]  原來呢
[00:13:10.800 --> 00:13:12.800]  美國加拿大
[00:13:12.800 --> 00:13:14.800]  包括英國在內
[00:13:14.800 --> 00:13:16.800]  如果有一日
[00:13:16.800 --> 00:13:18.800]  香港政府說
[00:13:18.800 --> 00:13:20.800]  不能在學校傳福音你會怎麼想
[00:13:20.800 --> 00:13:22.800]  你會很害怕
[00:13:22.800 --> 00:13:24.800]  不能在醫院傳福音
[00:13:24.800 --> 00:13:26.800]  你會怎麼想
[00:13:26.800 --> 00:13:28.800]  幼稚園我們辦幼稚園
[00:13:28.800 --> 00:13:30.800]  不准教聖經不准傳福音
[00:13:30.800 --> 00:13:32.800]  突然我們覺得
[00:13:32.800 --> 00:13:34.800]  好大壓力
[00:13:34.800 --> 00:13:36.800]  我們覺得好像
[00:13:36.800 --> 00:13:38.800]  香港完了
[00:13:38.800 --> 00:13:40.800]  我們不習慣
[00:13:40.800 --> 00:13:42.800]  在西方國家
[00:13:42.800 --> 00:13:44.800]  有好多的基督徒
[00:13:44.800 --> 00:13:46.800]  有好多的教會
[00:13:46.800 --> 00:13:48.800]  但上個世紀
[00:13:48.800 --> 00:13:50.800]  有個叫
[00:13:50.800 --> 00:13:52.800]  American Civilization
[00:13:52.800 --> 00:13:54.800]  叫做
[00:13:54.800 --> 00:13:56.800]  自由的基督教
[00:13:56.800 --> 00:13:58.800]  一直推動
[00:13:58.800 --> 00:14:00.800]  和政教分離
[00:14:00.800 --> 00:14:02.800]  來將
[00:14:02.800 --> 00:14:04.800]  基督教從公共空間
[00:14:04.800 --> 00:14:06.800]  拿走了
[00:14:06.800 --> 00:14:08.800]  但我們今天在香港
[00:14:08.800 --> 00:14:10.800]  我們今天在香港還可以傳福音
[00:14:10.800 --> 00:14:12.800]  我們可以在學校傳福音
[00:14:12.800 --> 00:14:14.800]  在政府資助的機構里
[00:14:14.800 --> 00:14:16.800]  我們傳福音
[00:14:16.800 --> 00:14:18.800]  我們做這些工作還有很多機會
[00:14:18.800 --> 00:14:20.800]  我們還可以做
[00:14:20.800 --> 00:14:22.800]  宣傳教育
[00:14:22.800 --> 00:14:24.800]  幼稚園做學生工作
[00:14:24.800 --> 00:14:26.800]  這個是好奇的
[00:14:26.800 --> 00:14:28.800]  這個例子
[00:14:28.800 --> 00:14:30.800]  20世紀開始
[00:14:30.800 --> 00:14:32.800]  就開始一個叫
[00:14:32.800 --> 00:14:34.800]  基督教化
[00:14:34.800 --> 00:14:36.800]  上網找
[00:14:36.800 --> 00:14:38.800]  1963年
[00:14:38.800 --> 00:14:40.800]  最高法院全部是
[00:14:40.800 --> 00:14:42.800]  最高法院留白
[00:14:42.800 --> 00:14:44.800]  禁止學校任何形式的
[00:14:44.800 --> 00:14:46.800]  聖經
[00:14:46.800 --> 00:14:48.800]  不准有聖經
[00:14:48.800 --> 00:14:50.800]  甚至在台上不能夠
[00:14:50.800 --> 00:14:52.800]  讀聖經
[00:14:52.800 --> 00:14:54.800]  1980年最高法院
[00:14:54.800 --> 00:14:56.800]  禁止學校
[00:14:56.800 --> 00:14:58.800]  居然有十屆
[00:14:58.800 --> 00:15:00.800]  香港有沒有?
[00:15:00.800 --> 00:15:02.800]  香港沒有
[00:15:02.800 --> 00:15:04.800]  還可以讀聖經
[00:15:04.800 --> 00:15:06.800]  美國不可以
[00:15:06.800 --> 00:15:08.800]  犯法的
[00:15:08.800 --> 00:15:10.800]  所有政府支持的機構
[00:15:10.800 --> 00:15:12.800]  政府出的機構
[00:15:12.800 --> 00:15:14.800]  不准有任何的宗教
[00:15:14.800 --> 00:15:16.800]  1981年
[00:15:16.800 --> 00:15:18.800]  原來的州立大學
[00:15:18.800 --> 00:15:20.800]  大部分是基督教版
[00:15:20.800 --> 00:15:22.800]  當時基督徒出錢奉獻
[00:15:22.800 --> 00:15:24.800]  後來
[00:15:24.800 --> 00:15:26.800]  接受了政府成為州立大學
[00:15:26.800 --> 00:15:28.800]  1981年
[00:15:28.800 --> 00:15:30.800]  最高法院
[00:15:30.800 --> 00:15:32.800]  下令
[00:15:32.800 --> 00:15:34.800]  所有州立大學原來的基督教設施
[00:15:34.800 --> 00:15:36.800]  例如教堂
[00:15:36.800 --> 00:15:38.800]  祈禱室要開放給其他宗教
[00:15:38.800 --> 00:15:40.800]  例如
[00:15:40.800 --> 00:15:42.800]  崇基禮拜堂
[00:15:42.800 --> 00:15:44.800]  就不是屬於基督教
[00:15:44.800 --> 00:15:46.800]  如果有個佛教
[00:15:46.800 --> 00:15:48.800]  要在崇基禮拜堂打齋
[00:15:48.800 --> 00:15:50.800]  要給他
[00:15:50.800 --> 00:15:52.800]  有個道士在崇基禮拜堂
[00:15:52.800 --> 00:15:54.800]  要作法
[00:15:54.800 --> 00:15:56.800]  不能不給他
[00:15:56.800 --> 00:15:58.800]  這是美國的憲法
[00:15:58.800 --> 00:16:00.800]  因此在美國原來的禮拜堂
[00:16:00.800 --> 00:16:02.800]  伊斯蘭教
[00:16:02.800 --> 00:16:04.800]  佛教隨便使用
[00:16:04.800 --> 00:16:06.800]  基督教沒有特別
[00:16:06.800 --> 00:16:08.800]  因為是
[00:16:08.800 --> 00:16:10.800]  open for all other kinds
[00:16:10.800 --> 00:16:12.800]  of religious groups
[00:16:12.800 --> 00:16:14.800]  去基督教化
[00:16:14.800 --> 00:16:16.800]  1992年
[00:16:16.800 --> 00:16:18.800]  東立學校
[00:16:18.800 --> 00:16:20.800]  禁止邀請基督教牧師
[00:16:20.800 --> 00:16:22.800]  在
[00:16:22.800 --> 00:16:24.800]  畢業禮
[00:16:24.800 --> 00:16:26.800]  祈禱去基督教化
[00:16:26.800 --> 00:16:28.800]  到今天
[00:16:28.800 --> 00:16:30.800]  香港仍然可以
[00:16:30.800 --> 00:16:32.800]  在基督教學校
[00:16:32.800 --> 00:16:34.800]  請牧師
[00:16:34.800 --> 00:16:36.800]  千年最高法院
[00:16:36.800 --> 00:16:38.800]  禁止
[00:16:38.800 --> 00:16:40.800]  在所有校制足球比賽
[00:16:40.800 --> 00:16:42.800]  有公開祈禱
[00:16:42.800 --> 00:16:44.800]  當你發現
[00:16:44.800 --> 00:16:46.800]  這個世界基督教
[00:16:46.800 --> 00:16:48.800]  越來越受限制
[00:16:48.800 --> 00:16:50.800]  今天我們有
[00:16:50.800 --> 00:16:52.800]  很多美德之地
[00:16:52.800 --> 00:16:54.800]  不知道有多久
[00:16:54.800 --> 00:16:56.800]  起碼今天
[00:16:56.800 --> 00:16:58.800]  神給我們機會
[00:16:58.800 --> 00:17:00.800]  教會在這裡發展
[00:17:00.800 --> 00:17:02.800]  弟兄姊妹在不同的學校
[00:17:02.800 --> 00:17:04.800]  不同的機構不同的醫院
[00:17:04.800 --> 00:17:06.800]  我們還可以傳福音的時候
[00:17:06.800 --> 00:17:08.800]  我們就要珍惜
[00:17:08.800 --> 00:17:10.800]  神給我們機會
[00:17:10.800 --> 00:17:12.800]  因為我們還有很多美德之地
[00:17:12.800 --> 00:17:14.800]  給我們
[00:17:14.800 --> 00:17:16.800]  這個世界
[00:17:16.800 --> 00:17:18.800]  不過我也想說
[00:17:18.800 --> 00:17:20.800]  美國是有很多好的基督徒
[00:17:20.800 --> 00:17:22.800]  他們仍然很愛主
[00:17:22.800 --> 00:17:24.800]  但這個法例
