
[00:00:00.000 --> 00:00:05.000]  主啊!祢這兩晚一齊來到我們面前
[00:06:04.000 --> 00:06:06.000]  純粹說他錯
[00:06:06.000 --> 00:06:08.000]  你說他都沒有理由的
[00:06:08.000 --> 00:06:10.000]  好像你想想星期五
[00:06:10.000 --> 00:06:12.000]  明天星期五
[00:06:12.000 --> 00:06:14.000]  主耶穌星期五釘十字架
[00:06:14.000 --> 00:06:16.000]  很受感動
[00:06:16.000 --> 00:06:18.000]  你說很靈異
[00:06:18.000 --> 00:06:20.000]  但是如果你說這樣解釋星期五
[00:06:20.000 --> 00:06:22.000]  有沒有問題呢?
[00:06:22.000 --> 00:06:24.000]  有問題的星期五的意思
[00:06:24.000 --> 00:06:26.000]  不是單單想起耶穌十字架
[00:06:26.000 --> 00:06:28.000]  有些人是想起
[00:06:28.000 --> 00:06:30.000]  是星期五放假
[00:06:30.000 --> 00:06:32.000]  興趣就在這裡
[00:06:32.000 --> 00:06:34.000]  為什麼那個人會想到
[00:06:34.000 --> 00:06:36.000]  星期五的時候
[00:06:36.000 --> 00:06:38.000]  竟然想到耶穌十字架
[00:06:38.000 --> 00:06:40.000]  有另外一個人想到星期五的時候
[00:06:40.000 --> 00:06:42.000]  就想到可以放假
[00:06:42.000 --> 00:06:44.000]  可以玩
[00:06:44.000 --> 00:06:46.000]  就反映了讀者本身
[00:06:46.000 --> 00:06:48.000]  的經驗和價值取向
[00:06:48.000 --> 00:06:50.000]  你明白嗎?
[00:06:50.000 --> 00:06:52.000]  錯也不要緊
[00:06:52.000 --> 00:06:54.000]  這個很危險的說法
[00:06:54.000 --> 00:06:56.000]  亂解也不要緊
[00:06:56.000 --> 00:06:58.000]  一定解到經文的問題
[00:06:58.000 --> 00:07:00.000]  可能解出來的時候
[00:07:00.000 --> 00:07:02.000]  我們看到解釋的過程裡
[00:07:02.000 --> 00:07:04.000]  反映了解釋者本身的
[00:07:04.000 --> 00:07:06.000]  內心世界是怎麼樣
[00:07:06.000 --> 00:07:08.000]  你明白嗎?
[00:07:08.000 --> 00:07:10.000]  現在我們要看歷代的人解釋
[00:07:10.000 --> 00:07:12.000]  就算他解錯
[00:07:12.000 --> 00:07:14.000]  我們都看到那些人的內心世界
[00:07:14.000 --> 00:07:16.000]  和他屬靈的經歷
[00:07:16.000 --> 00:07:18.000]  在哪裡
[00:07:18.000 --> 00:07:20.000]  我們要從這個角度去看
[00:07:20.000 --> 00:07:22.000]  我只能說到這裡
[00:07:22.000 --> 00:07:24.000]  的方法論
[00:07:24.000 --> 00:07:26.000]  因為我覺得再說下去
[00:07:26.000 --> 00:07:28.000]  可以說一晚的方法論也不要緊
[00:07:28.000 --> 00:07:30.000]  有興趣可以再問
[00:07:30.000 --> 00:07:32.000]  我可以再解釋給你聽
[00:07:32.000 --> 00:07:34.000]  可以引用不同學者的說法
[00:07:34.000 --> 00:07:36.000]  不過無論如何
[00:07:36.000 --> 00:07:38.000]  雅各本身就是一個開放性
[00:07:38.000 --> 00:07:40.000]  一個文本寫出來
[00:07:40.000 --> 00:07:42.000]  他就開放
[00:07:42.000 --> 00:07:44.000]  每個人都可以有自己的解釋
[00:07:44.000 --> 00:07:46.000]  每個解釋都產生了自己的經歷
[00:07:46.000 --> 00:07:48.000]  我們試試這兩晚
[00:07:48.000 --> 00:07:50.000]  透過不同的靈修學者
[00:07:50.000 --> 00:07:52.000]  對雅各的經歷去看
[00:07:52.000 --> 00:07:54.000]  有什麼靈修學者呢?
[00:07:54.000 --> 00:07:56.000]  說來說去,我想大家回到第二頁
[00:07:56.000 --> 00:07:58.000]  在我過去這麼多的閱讀裡
[00:07:58.000 --> 00:08:00.000]  我選了十個
[00:08:00.000 --> 00:08:02.000]  歷代靈修學者
[00:08:02.000 --> 00:08:04.000]  和大家一起思想
[00:08:04.000 --> 00:08:06.000]  我這兩晚根據這十個人
[00:08:06.000 --> 00:08:08.000]  再加上
[00:08:08.000 --> 00:08:10.000]  我自己的一些經歷和消化
[00:08:10.000 --> 00:08:12.000]  體會
[00:08:12.000 --> 00:08:14.000]  來和大家說雅各
[00:08:14.000 --> 00:08:16.000]  所以這兩晚
[00:08:16.000 --> 00:08:18.000]  都有種歷史性
[00:08:18.000 --> 00:08:20.000]  這十個靈修學者
[00:08:20.000 --> 00:08:22.000]  都是偉大的靈修學者
[00:08:22.000 --> 00:08:24.000]  名字可能你都聽過一點
[00:08:24.000 --> 00:08:26.000]  我猜師兄你一定聽過
[00:08:26.000 --> 00:08:28.000]  有些可能你沒聽過
[00:08:28.000 --> 00:08:30.000]  但都是偉大學者
[00:08:30.000 --> 00:08:32.000]  而這十個人所寫的作品
[00:08:32.000 --> 00:08:34.000]  都是特別寫雅各的
[00:08:34.000 --> 00:08:36.000]  或者作品裡很多時候是說雅各
[00:08:36.000 --> 00:08:38.000]  雅各對於他來說是極為重要
[00:08:38.000 --> 00:08:40.000]  甚至是他最重要的經文
[00:08:40.000 --> 00:08:42.000]  這個包括了
[00:08:42.000 --> 00:08:44.000]  第三世紀的origin
[00:08:44.000 --> 00:08:46.000]  我用了o字來代表
[00:08:46.000 --> 00:08:48.000]  我用origin就算了
[00:08:48.000 --> 00:08:50.000]  中文有時叫做
[00:08:50.000 --> 00:08:52.000]  俄利根
[00:08:52.000 --> 00:08:54.000]  第四世紀的Greek Love Nyssa
[00:08:54.000 --> 00:08:56.000]  女殺的桂格尼
[00:08:56.000 --> 00:08:58.000]  以後我用了n字來代表
[00:08:58.000 --> 00:09:00.000]  Nyssa
[00:09:00.000 --> 00:09:02.000]  Greek Love Nyssa就算了
[00:09:02.000 --> 00:09:04.000]  我猜師兄可能大家都記得
[00:09:04.000 --> 00:09:06.000]  聽過名字
[00:09:06.000 --> 00:09:08.000]  origin寫過兩個作品
[00:09:08.000 --> 00:09:10.000]  關於這個
[00:09:10.000 --> 00:09:12.000]  雅各的
[00:09:12.000 --> 00:09:14.000]  寫了一個講章
[00:09:14.000 --> 00:09:16.000]  解經
[00:09:16.000 --> 00:09:18.000]  所謂講章就是用來講道
[00:09:18.000 --> 00:09:20.000]  發揮講道
[00:09:20.000 --> 00:09:22.000]  Greek Love Nyssa寫過雅各書的全式注釋
[00:09:22.000 --> 00:09:24.000]  Augustine就沒有正式
[00:09:24.000 --> 00:09:26.000]  研究過寫過一個
[00:09:26.000 --> 00:09:28.000]  專門幫雅各書
[00:09:28.000 --> 00:09:30.000]  但在很多他注釋聖經的過程當中
[00:09:30.000 --> 00:09:32.000]  尤其是在約翰福音
[00:09:32.000 --> 00:09:34.000]  他寫了很多將雅各的經文
[00:09:34.000 --> 00:09:36.000]  作為一個發揮
[00:09:36.000 --> 00:09:38.000]  第五世紀
[00:09:38.000 --> 00:09:40.000]  Greekly the Great
[00:09:40.000 --> 00:09:42.000]  拜季格尼
[00:09:42.000 --> 00:09:44.000]  可以說是歷史上
[00:09:44.000 --> 00:09:46.000]  第一位正式的教皇
[00:09:46.000 --> 00:09:48.000]  他也說過
[00:09:48.000 --> 00:09:50.000]  Expositor
[00:09:50.000 --> 00:09:52.000]  就是雅各的
[00:09:52.000 --> 00:09:54.000]  講經
[00:09:54.000 --> 00:09:56.000]  第一位雅各的講經
[00:09:56.000 --> 00:09:58.000]  然後就因為知道黑暗的時代
[00:09:58.000 --> 00:10:00.000]  中世紀
[00:10:00.000 --> 00:10:02.000]  蠻族入侵就沒有了文化
[00:10:02.000 --> 00:10:04.000]  跳到第十二世紀
[00:10:04.000 --> 00:10:06.000]  William of St. Thierry
[00:10:06.000 --> 00:10:08.000]  是聖提尼的威廉
[00:10:08.000 --> 00:10:10.000]  我用W來代表
[00:10:10.000 --> 00:10:12.000]  這個他也寫過
[00:10:12.000 --> 00:10:14.000]  特別的專注
[00:10:14.000 --> 00:10:16.000]  是雅各的講經
[00:10:16.000 --> 00:10:18.000]  然後他的好朋友
[00:10:18.000 --> 00:10:20.000]  Bernard of Clairvaux
[00:10:20.000 --> 00:10:22.000]  Bernard
[00:10:22.000 --> 00:10:24.000]  本納多
[00:10:24.000 --> 00:10:26.000]  他也寫過Sermons on the Songs of Songs
[00:10:26.000 --> 00:10:28.000]  寫過雅各的講章
[00:10:28.000 --> 00:10:30.000]  寫過雅各的講章
[00:10:30.000 --> 00:10:32.000]  這兩個差不多
[00:10:32.000 --> 00:10:34.000]  同時間的人
[00:10:34.000 --> 00:10:36.000]  是很偉大的靈修學者
[00:10:36.000 --> 00:10:38.000]  然後就跳到
[00:10:38.000 --> 00:10:40.000]  第十六世紀
[00:10:40.000 --> 00:10:42.000]  西班牙的靈修學者
[00:10:42.000 --> 00:10:44.000]  著名的聖醫會的
[00:10:44.000 --> 00:10:46.000]  Teresa Avila
[00:10:46.000 --> 00:10:48.000]  我們通常叫她大德蘭
[00:10:48.000 --> 00:10:50.000]  她沒有正式
[00:10:50.000 --> 00:10:52.000]  直接寫過一個獨特的
[00:10:52.000 --> 00:10:54.000]  關於雅各的
[00:10:54.000 --> 00:10:56.000]  但是在她的自傳
[00:10:56.000 --> 00:10:58.000]  在她的很多的默想的記錄裏
[00:10:58.000 --> 00:11:00.000]  都是雅各
[00:11:00.000 --> 00:11:02.000]  很多的篇章
[00:11:02.000 --> 00:11:04.000]  都是很重要的
[00:11:04.000 --> 00:11:06.000]  屬靈的靈感來源
[00:11:06.000 --> 00:11:08.000]  然後他的徒弟
[00:11:08.000 --> 00:11:10.000]  著名的John of the Cross
[00:11:10.000 --> 00:11:12.000]  聖若望十家
[00:11:12.000 --> 00:11:14.000]  他當然沒有直接寫過
[00:11:14.000 --> 00:11:16.000]  雅各的注釋或講經
[00:11:16.000 --> 00:11:18.000]  但是他寫過一個很偉大
[00:11:18.000 --> 00:11:20.000]  很重要的一個詩
[00:11:20.000 --> 00:11:22.000]  一個屬靈的詩
[00:11:22.000 --> 00:11:24.000]  叫Spiritual Canticle
[00:11:24.000 --> 00:11:26.000]  屬靈的頌歌
[00:11:26.000 --> 00:11:28.000]  裏面差不多他的靈感
[00:11:28.000 --> 00:11:30.000]  全部來自雅各
[00:11:30.000 --> 00:11:32.000]  然後就是Francis of Zaire
[00:11:32.000 --> 00:11:34.000]  Zaire des Zaires
[00:11:34.000 --> 00:11:36.000]  這個是法蘭詩
[00:11:36.000 --> 00:11:38.000]  是17世紀的
[00:11:38.000 --> 00:11:40.000]  他寫過一個
[00:11:40.000 --> 00:11:42.000]  對愛的講論
[00:11:42.000 --> 00:11:44.000]  這個對愛的講論裏面
[00:11:44.000 --> 00:11:46.000]  很多次是多次長篇的
[00:11:46.000 --> 00:11:48.000]  引用雅各的理解
[00:11:48.000 --> 00:11:50.000]  然後跳到19世紀
[00:11:50.000 --> 00:11:52.000]  也是聖醫會第三個
[00:11:52.000 --> 00:11:54.000]  最著名的人物
[00:11:54.000 --> 00:11:56.000]  就是Teres of Listerre
[00:11:56.000 --> 00:11:58.000]  這個法國的女孩子
[00:11:58.000 --> 00:12:00.000]  二十多歲就死了
[00:12:00.000 --> 00:12:02.000]  但是在他的作品裏面
[00:12:02.000 --> 00:12:04.000]  影響很深刻的
[00:12:04.000 --> 00:12:06.000]  我們通常叫小德蘭
[00:12:06.000 --> 00:12:08.000]  Teres用TH來代表
[00:12:08.000 --> 00:12:10.000]  他也沒有長篇大論寫過雅各
[00:12:10.000 --> 00:12:12.000]  不過在他的祈禱文
[00:12:12.000 --> 00:12:14.000]  他和其他人的信件
[00:12:14.000 --> 00:12:16.000]  在他的自傳裏面
[00:12:16.000 --> 00:12:18.000]  多次引用雅各
[00:12:18.000 --> 00:12:20.000]  這幾個人我覺得
[00:12:20.000 --> 00:12:22.000]  在雅各的經歷裏面很深刻
[00:12:22.000 --> 00:12:24.000]  這兩晚我就用他們的
[00:12:24.000 --> 00:12:26.000]  作品
[00:12:26.000 --> 00:12:28.000]  來處理雅各裏面
[00:12:28.000 --> 00:12:30.000]  很深刻的肅靈經歷
[00:12:30.000 --> 00:12:32.000]  ok
[00:12:32.000 --> 00:12:34.000]  現在我們跳回第一頁
[00:12:34.000 --> 00:12:36.000]  給大家看一看
[00:12:36.000 --> 00:12:38.000]  一個很快的概覽
[00:12:38.000 --> 00:12:40.000]  怎樣也要對雅各有種認識
[00:12:40.000 --> 00:12:42.000]  我不假設大家來之前
[00:12:42.000 --> 00:12:44.000]  看過雅各
[00:12:44.000 --> 00:12:46.000]  可能你稍為讀過
[00:12:46.000 --> 00:12:48.000]  怎樣來理解雅各呢
[00:12:48.000 --> 00:12:50.000]  給大家一個很簡單的概覽
[00:12:50.000 --> 00:12:52.000]  一手拿著經文
[00:12:52.000 --> 00:12:54.000]  一手拿著我們給你的
[00:12:54.000 --> 00:12:56.000]  講義的第一頁
[00:12:56.000 --> 00:12:58.000]  我們看看雅各作為一個
[00:12:58.000 --> 00:13:00.000]  是綠幕的愛情歌劇
[00:13:00.000 --> 00:13:02.000]  的編制是怎樣的
[00:13:02.000 --> 00:13:04.000]  很多不同的解釋
[00:13:04.000 --> 00:13:06.000]  我們也不妨慢慢介紹
[00:13:06.000 --> 00:13:08.000]  或者是交代
[00:13:08.000 --> 00:13:10.000]  簡單說我採取的立場
[00:13:10.000 --> 00:13:12.000]  就是雅各是一個歌劇
[00:13:12.000 --> 00:13:14.000]  是一個愛情的歌劇
[00:13:14.000 --> 00:13:16.000]  當然有良人
[00:13:16.000 --> 00:13:18.000]  就是新郎
[00:13:18.000 --> 00:13:20.000]  有那個
[00:13:20.000 --> 00:13:22.000]  所謂的書拉物女
[00:13:22.000 --> 00:13:24.000]  或者是女子
[00:13:24.000 --> 00:13:26.000]  就是新娘
[00:13:26.000 --> 00:13:28.000]  主要是這兩個人的愛情
[00:13:28.000 --> 00:13:30.000]  是唱得的
[00:13:30.000 --> 00:13:32.000]  我相信一定是唱得
[00:13:32.000 --> 00:13:34.000]  因為他的文學結構
[00:13:34.000 --> 00:13:36.000]  肯定是以前一定有音樂可以唱的
[00:13:36.000 --> 00:13:38.000]  為什麼說是綠幕的歌劇呢
[00:13:38.000 --> 00:13:40.000]  因為當中有獨唱
[00:13:40.000 --> 00:13:42.000]  有對唱
[00:13:42.000 --> 00:13:44.000]  有合唱
[00:13:44.000 --> 00:13:46.000]  有副歌
[00:13:46.000 --> 00:13:48.000]  或者有重歌
[00:13:48.000 --> 00:13:50.000]  第一幕就是由第一章
[00:13:50.000 --> 00:13:52.000]  第二章到七字
[00:13:52.000 --> 00:13:54.000]  我已經畫了給大家看
[00:13:54.000 --> 00:13:56.000]  所以你看到那些notation
[00:13:56.000 --> 00:14:00.000]  橫直間的就是女子
[00:14:00.000 --> 00:14:04.000]  曲的就是男子
[00:14:04.000 --> 00:14:06.000]  點點點的
[00:14:06.000 --> 00:14:08.000]  你也看到了
[00:14:08.000 --> 00:14:12.000]  點點點的就是耶路撒冷的重女子
[00:14:12.000 --> 00:14:16.000]  重歌就像副歌一樣
[00:14:16.000 --> 00:14:18.000]  兩間的
[00:14:18.000 --> 00:14:20.000]  基本上就是這樣
[00:14:20.000 --> 00:14:22.000]  或者是一長一短的就是旁白
[00:14:22.000 --> 00:14:24.000]  那麼
[00:14:24.000 --> 00:14:26.000]  這個
[00:14:26.000 --> 00:14:28.000]  愛情的重歌
[00:14:28.000 --> 00:14:30.000]  濃情密意的綠幕的歌劇
[00:14:30.000 --> 00:14:32.000]  是怎樣發展的呢
[00:14:32.000 --> 00:14:34.000]  很簡單很快
[00:14:34.000 --> 00:14:36.000]  當然不可能和大家慢慢來研究
[00:14:36.000 --> 00:14:38.000]  慢慢來看
[00:14:38.000 --> 00:14:40.000]  如果有興趣的話
[00:14:40.000 --> 00:14:42.000]  今晚或明天的時間從頭到尾看一看這八章
[00:14:42.000 --> 00:14:44.000]  用這個分別
[00:14:44.000 --> 00:14:46.000]  用這個結構來看
[00:14:46.000 --> 00:14:48.000]  你會看到其實是很有意思的
[00:14:48.000 --> 00:14:50.000]  第一幕
[00:14:50.000 --> 00:14:52.000]  愛情的渴慕
[00:14:52.000 --> 00:14:54.000]  和吸引和追求
[00:14:54.000 --> 00:14:56.000]  除了第一章第一節
[00:14:56.000 --> 00:14:58.000]  是一個題目之外
[00:14:58.000 --> 00:15:00.000]  第二節開始
[00:15:00.000 --> 00:15:02.000]  第二節到第四節
[00:15:02.000 --> 00:15:04.000]  就講到那種愛情的躍動
[00:15:04.000 --> 00:15:06.000]  等下我們會講比較多一點
[00:15:06.000 --> 00:15:08.000]  希望她能夠親近我
[00:15:08.000 --> 00:15:10.000]  用她的吻來吻我
[00:15:10.000 --> 00:15:12.000]  然後很有趣的
[00:15:12.000 --> 00:15:14.000]  第五節開始
[00:15:14.000 --> 00:15:16.000]  這個女子
[00:15:16.000 --> 00:15:18.000]  自己有一種猶豫
[00:15:18.000 --> 00:15:20.000]  因為她好像有點自卑
[00:15:20.000 --> 00:15:22.000]  她說你不要以為我黑
[00:15:22.000 --> 00:15:24.000]  就不看得起我
[00:15:24.000 --> 00:15:26.000]  我黑得來也很漂亮
[00:15:26.000 --> 00:15:28.000]  因為有人看得起我
[00:15:28.000 --> 00:15:30.000]  就行了
[00:15:30.000 --> 00:15:32.000]  我愛人看得起我就行了
[00:15:32.000 --> 00:15:34.000]  於是我們發覺到第八節開始
[00:15:34.000 --> 00:15:36.000]  就是說
[00:15:36.000 --> 00:15:38.000]  這樣啊
[00:15:38.000 --> 00:15:40.000]  究竟你怎樣漂亮
[00:15:40.000 --> 00:15:42.000]  第九節這個良人
[00:15:42.000 --> 00:15:44.000]  男子就開始說
[00:15:44.000 --> 00:15:46.000]  你好漂亮
[00:15:46.000 --> 00:15:48.000]  給她很多鼓勵
[00:15:48.000 --> 00:15:50.000]  她的佳偶
[00:15:50.000 --> 00:15:52.000]  她各方面都美麗修麗
[00:15:52.000 --> 00:15:54.000]  和她在心中成為重要
[00:15:54.000 --> 00:15:56.000]  於是得到這個鼓勵之後
[00:15:56.000 --> 00:15:58.000]  第十二節開始
[00:15:58.000 --> 00:16:00.000]  跟得上很快就吻上去了
[00:16:00.000 --> 00:16:02.000]  第十二節開始
[00:16:02.000 --> 00:16:04.000]  這個女子就有一種
[00:16:04.000 --> 00:16:06.000]  獨白一種愛當中的獨白
[00:16:06.000 --> 00:16:08.000]  她很開心覺得很幸福
[00:16:08.000 --> 00:16:10.000]  因為有人這樣愛她
[00:16:10.000 --> 00:16:12.000]  尊重她
[00:16:12.000 --> 00:16:14.000]  愛上她
[00:16:14.000 --> 00:16:16.000]  這個愛情的獨白
[00:16:16.000 --> 00:16:18.000]  之後就進入
[00:16:18.000 --> 00:16:20.000]  愛情的對唱
[00:16:20.000 --> 00:16:22.000]  情歌的對唱
[00:16:22.000 --> 00:16:24.000]  第十五節開始
[00:16:24.000 --> 00:16:26.000]  男的一句
