
[00:00:00.000 --> 00:00:04.160]  各位靖兄姊妹
[00:11:10.400 --> 00:11:14.400]  出現一個非常嚴重的空缺
[00:11:14.400 --> 00:11:18.400]  我們今天就回到聖經來看一看
[00:11:18.400 --> 00:11:23.400]  三千五百多年前摩西的經歷
[00:11:23.400 --> 00:11:26.400]  對我們有些什麼的教導呢?
[00:11:26.400 --> 00:11:28.400]  首先
[00:11:28.400 --> 00:11:29.400]  第一個教導
[00:11:29.400 --> 00:11:33.400]  就是單打獨鬥的結果會是怎樣?
[00:11:33.400 --> 00:11:35.400]  他提醒我們
[00:11:35.400 --> 00:11:40.400]  《春藝教記》十八章十三到十六節
[00:11:40.400 --> 00:11:44.400]  第二天摩西坐著審判百姓
[00:11:44.400 --> 00:11:48.400]  百姓從早到晚都站在摩西的左右
[00:11:48.400 --> 00:11:52.400]  摩西的岳父看見他向百姓所做的一切
[00:11:52.400 --> 00:11:55.400]  就說你向百姓做的是什麼呢?
[00:11:55.400 --> 00:11:58.400]  你為什麼要獨自坐在那裡?
[00:11:58.400 --> 00:12:03.400]  眾百姓就從早到晚站在你的左邊、右邊
[00:12:03.400 --> 00:12:06.400]  來等待你的判決
[00:12:06.400 --> 00:12:08.400]  摩西對岳父說
[00:12:08.400 --> 00:12:12.400]  這是因為百姓到我這裡來求問神
[00:12:12.400 --> 00:12:14.400]  他們有事的時候就到我這裡來
[00:12:14.400 --> 00:12:18.400]  我就在兩灶之間吃飯
[00:12:18.400 --> 00:12:21.400]  兩灶之間睡覺休息
[00:12:21.400 --> 00:12:24.400]  我就在那些空隙的時間
[00:12:24.400 --> 00:12:28.400]  我就叫他們知道神的律例和法律
[00:12:28.400 --> 00:12:34.400]  我們看看在這裡的結果會是怎樣呢?
[00:12:34.400 --> 00:12:36.400]  很簡單
[00:12:36.400 --> 00:12:39.400]  二百萬人
[00:12:39.400 --> 00:12:44.400]  你一個人在這裡做家庭的事
[00:12:44.400 --> 00:12:48.400]  小組的事、論社的事
[00:12:48.400 --> 00:12:52.400]  任何的糾紛都去到你那裡
[00:12:52.400 --> 00:12:54.400]  你可以做多少
[00:12:54.400 --> 00:13:01.400]  帶來的結果就是排隊的人排到都等不到
[00:13:01.400 --> 00:13:06.400]  而審斷的人是審到自己暈倒都審不完
[00:13:06.400 --> 00:13:09.400]  這就是摩西當時的經歷
[00:13:09.400 --> 00:13:15.400]  再加上審的時候還要逐個教他們
[00:13:15.400 --> 00:13:18.400]  叫他們知道神的律例和法律
[00:13:18.400 --> 00:13:20.400]  跟著神的話去做
[00:13:21.400 --> 00:13:23.400]  怎麼可能這樣做呢?
[00:13:23.400 --> 00:13:27.400]  你教導就要一群人一起去教導
[00:13:27.400 --> 00:13:29.400]  這是很簡單
[00:13:29.400 --> 00:13:33.400]  甚至二百萬人你不可能一個人可以教導得完
[00:13:33.400 --> 00:13:37.400]  你必須要有人分擔教導的工作
[00:13:37.400 --> 00:13:39.400]  怎樣才能做到呢?
[00:13:39.400 --> 00:13:44.400]  首先我們看看單打獨鬥的結果
[00:13:44.400 --> 00:13:48.400]  就是少部分的人burn out暴進
[00:13:49.400 --> 00:13:52.400]  大部分的人rush out受盡
[00:13:52.400 --> 00:13:59.400]  最終的結果是全部的人die out死盡
[00:13:59.400 --> 00:14:01.400]  這幅圖畫
[00:14:01.400 --> 00:14:04.400]  變成摩西和百姓
[00:14:04.400 --> 00:14:07.400]  沒有一個有精神
[00:14:07.400 --> 00:14:10.400]  沒有一個有活力
[00:14:10.400 --> 00:14:14.400]  遲早一個一個都會累死
[00:14:14.400 --> 00:14:17.400]  到底出路是什麼呢?
[00:14:18.400 --> 00:14:21.400]  我們看看這是我們今天教會
[00:14:21.400 --> 00:14:24.400]  每一個教會、每一個機構、每一間神學院
[00:14:24.400 --> 00:14:29.400]  你必須要面對的出路是什麼呢?
[00:14:29.400 --> 00:14:35.400]  甚至普遍的公司、國家、社會
[00:14:35.400 --> 00:14:38.400]  你都要想出路在哪裡
[00:14:38.400 --> 00:14:43.400]  原來就是要建立團隊、薪火相傳
[00:14:43.400 --> 00:14:48.400]  我們現在看看摩西的出路是怎樣來的
[00:14:48.400 --> 00:14:51.400]  摩西的岳父說
[00:14:51.400 --> 00:14:52.400]  你這樣做不好
[00:14:52.400 --> 00:14:55.400]  你和這些百姓必都疲憊
[00:14:55.400 --> 00:14:57.400]  因為這件事太重
[00:14:57.400 --> 00:14:59.400]  你獨自一個人辦理
[00:14:59.400 --> 00:15:01.400]  辦理不到的
[00:15:01.400 --> 00:15:03.400]  現在你要聽我的話
[00:15:03.400 --> 00:15:04.400]  我為你出個主意
[00:15:04.400 --> 00:15:06.400]  願神和你同在
[00:15:06.400 --> 00:15:08.400]  你要替百姓到神的面前
[00:15:08.400 --> 00:15:11.400]  將案件就告神
[00:15:11.400 --> 00:15:14.400]  又要將律例、法道教訓他們
[00:15:14.400 --> 00:15:16.400]  指示他們當行的道、當做的事
[00:15:16.400 --> 00:15:18.400]  教訓
[00:15:18.400 --> 00:15:21.400]  沒有人可以取代他
[00:15:21.400 --> 00:15:25.400]  他一定要自己做教導的工作
[00:15:25.400 --> 00:15:30.400]  但是管理的方面到底怎樣做呢?
[00:15:30.400 --> 00:15:35.400]  除了你要將律例和法道教訓他們
[00:15:35.400 --> 00:15:38.400]  指示他們當行的道、當做的事之外
[00:15:38.400 --> 00:15:40.400]  在管理上
[00:15:40.400 --> 00:15:42.400]  不是全部人有事就找你
[00:15:42.400 --> 00:15:44.400]  二十一節
[00:15:44.400 --> 00:15:46.400]  是要從百姓當中
[00:15:46.400 --> 00:15:48.400]  揀選有才能的人
[00:15:48.400 --> 00:15:53.400]  就是敬畏神、誠實無妄、恨不以之才的人
[00:15:53.400 --> 00:15:58.400]  派他們做千夫長、百夫長、五十夫長、十夫長
[00:15:58.400 --> 00:16:00.400]  管理百姓
[00:16:00.400 --> 00:16:03.400]  然後二十二節
[00:16:03.400 --> 00:16:05.400]  叫他們隨時審判百姓
[00:16:05.400 --> 00:16:07.400]  大事呈到你那裡去
[00:16:07.400 --> 00:16:09.400]  小事他們自己去審判
[00:16:09.400 --> 00:16:11.400]  這樣的時候
[00:16:11.400 --> 00:16:13.400]  你就輕省一點
[00:16:13.400 --> 00:16:15.400]  他們也可以同當此任
[00:16:15.400 --> 00:16:17.400]  越做他們就越有經驗
[00:16:17.400 --> 00:16:19.400]  越做越成熟
[00:16:19.400 --> 00:16:20.400]  如果你這樣做
[00:16:20.400 --> 00:16:22.400]  神也是這樣吩咐你
[00:16:22.400 --> 00:16:23.400]  你就能受得住
[00:16:23.400 --> 00:16:26.400]  百姓也能平平安安
[00:16:26.400 --> 00:16:28.400]  歸他們自己的主子
[00:16:28.400 --> 00:16:32.400]  我們看見聖經裡面所說的
[00:16:32.400 --> 00:16:38.400]  摩西的岳父給的一個建議
[00:16:38.400 --> 00:16:41.400]  就是你要建立一些精英
[00:16:41.400 --> 00:16:45.400]  建立一些有能力的人
[00:16:45.400 --> 00:16:48.400]  他說這些人是有才能
[00:16:48.400 --> 00:16:54.400]  才能有時候分為擁有很多的資材
[00:16:54.400 --> 00:16:57.400]  第二擁有很多的能力
[00:16:57.400 --> 00:17:00.400]  第三擁有很多的經驗
[00:17:00.400 --> 00:17:02.400]  無論什麼
[00:17:02.400 --> 00:17:04.400]  這都是和才能有關
[00:17:06.400 --> 00:17:08.400]  但是在這個才能裡面
[00:17:08.400 --> 00:17:10.400]  他說得很清楚
[00:17:10.400 --> 00:17:13.400]  不是熟悉的才能
[00:17:13.400 --> 00:17:16.400]  不是熟悉的技巧就夠
[00:17:16.400 --> 00:17:20.400]  他說就是那些敬畏神
[00:17:20.400 --> 00:17:22.400]  誠實無妄
[00:17:22.400 --> 00:17:25.400]  恨不如知才的人
[00:17:25.400 --> 00:17:26.400]  你找這些人
[00:17:26.400 --> 00:17:32.400]  和他有那些經驗和能力去辦事的
[00:17:32.400 --> 00:17:35.400]  你就找他們去訓練他們
[00:17:35.400 --> 00:17:37.400]  教導他們
[00:17:37.400 --> 00:17:39.400]  將棒傳給他們
[00:17:39.400 --> 00:17:41.400]  那怎麼傳呢?
[00:17:41.400 --> 00:17:43.400]  就按著他們能力的大小
[00:17:43.400 --> 00:17:46.400]  按著他們經驗的大小
[00:17:46.400 --> 00:17:50.400]  按著他們能夠應付的大小
[00:17:50.400 --> 00:17:54.400]  有些大的就得千夫長
[00:17:54.400 --> 00:17:56.400]  沒那麼大的就得百夫長
[00:17:56.400 --> 00:17:58.400]  再小的就得五十夫長
[00:17:58.400 --> 00:18:01.400]  然後就十夫長
[00:18:01.400 --> 00:18:04.400]  而這個選擇怎麼來
[00:18:04.400 --> 00:18:08.400]  一定是百姓都信服的人
[00:18:08.400 --> 00:18:13.400]  當然這個雖然他沒說到明是選舉
[00:18:13.400 --> 00:18:16.400]  但是這個選舉本身
[00:18:16.400 --> 00:18:20.400]  你怎麼才知道哪些人是有才能
[00:18:20.400 --> 00:18:22.400]  是很有才能
[00:18:22.400 --> 00:18:24.400]  是比較少的才能
[00:18:24.400 --> 00:18:26.400]  但是他們都是同樣
[00:18:26.400 --> 00:18:27.400]  什麼呢?
[00:18:27.400 --> 00:18:29.400]  敬畏神
[00:18:29.400 --> 00:18:31.400]  誠實無妄
[00:18:31.400 --> 00:18:33.400]  恨不如知才
[00:18:33.400 --> 00:18:37.400]  這幾個是品格的問題
[00:18:37.400 --> 00:18:41.400]  這個品格是別人用眼都可以看得到的
[00:18:41.400 --> 00:18:44.400]  你就找這些人出來
[00:18:44.400 --> 00:18:45.400]  教導他們
[00:18:45.400 --> 00:18:47.400]  建立他們
[00:18:47.400 --> 00:18:52.400]  以至他們就可以分擔你管理的工作
[00:18:52.400 --> 00:18:54.400]  換句話來說
[00:18:54.400 --> 00:18:57.400]  整個以色列二百萬人
[00:18:57.400 --> 00:18:59.400]  分成第一支派
[00:18:59.400 --> 00:19:01.400]  十二支派
[00:19:01.400 --> 00:19:04.400]  第二每一個支派有千夫長
[00:19:04.400 --> 00:19:06.400]  管理一千
[00:19:06.400 --> 00:19:10.400]  千夫長下面有十個百夫長
[00:19:10.400 --> 00:19:14.400]  百夫長下面有兩個五十夫長
[00:19:14.400 --> 00:19:20.400]  五十夫長下面有五個十夫長
[00:19:20.400 --> 00:19:25.400]  就透過他們一起分擔管理百姓
[00:19:25.400 --> 00:19:27.400]  當我們看到的時候
[00:19:27.400 --> 00:19:29.400]  這不就是小組嗎?
[00:19:30.400 --> 00:19:33.400]  我突然間靈感一亮
[00:19:33.400 --> 00:19:39.400]  就看見原來神建立一個健康教會的模式
[00:19:39.400 --> 00:19:42.400]  早在三千五百多年前
[00:19:42.400 --> 00:19:47.400]  他已經定了這些要求
[00:19:47.400 --> 00:19:50.400]  定了這樣的需要
[00:19:50.400 --> 00:19:52.400]  給摩西去遵守
[00:19:52.400 --> 00:19:57.400]  摩西聽完之後
[00:19:57.400 --> 00:19:59.400]  他怎樣呢?
[00:20:00.400 --> 00:20:02.400]  二十四前
[00:20:02.400 --> 00:20:07.400]  我們看到摩西聽從了他岳父的話
[00:20:07.400 --> 00:20:09.400]  按照他所說的去行
[00:20:09.400 --> 00:20:12.400]  摩西就從以色列的人中
[00:20:12.400 --> 00:20:15.400]  揀選了有才能的人
[00:20:15.400 --> 00:20:18.400]  立他們做百姓的首領
[00:20:18.400 --> 00:20:21.400]  做千夫長、百夫長、五十夫長、十夫長
[00:20:21.400 --> 00:20:23.400]  他們可以隨時審判百姓
[00:20:23.400 --> 00:20:28.400]  有難斷的案就帶到摩西那裡
[00:20:28.400 --> 00:20:31.400]  但是各樣的小事他們自己處理
[00:20:31.400 --> 00:20:34.400]  十夫長處理不了就找五十夫長
[00:20:34.400 --> 00:20:37.400]  五十夫長也處理不了就找百夫長
[00:20:37.400 --> 00:20:41.400]  百夫長也處理不了就找千夫長
[00:20:41.400 --> 00:20:47.400]  千夫長也感覺到頭痛、困難、做不到就找摩西
[00:20:47.400 --> 00:20:49.400]  這就是他們的做法
[00:20:49.400 --> 00:20:52.400]  因為這樣
[00:20:54.400 --> 00:21:03.400]  以前我們教會是以團契的模式來去滅養教會
[00:21:03.400 --> 00:21:06.400]  但是當時的團契是什麼呢?
[00:21:06.400 --> 00:21:08.400]  傳道人的角色不清晰
[00:21:08.400 --> 00:21:11.400]  傳道人做什麼?
[00:21:11.400 --> 00:21:13.400]  一個月講一次就在團契裡面
[00:21:13.400 --> 00:21:17.400]  而其餘三個禮拜
[00:21:17.400 --> 00:21:20.400]  領展會回來的時候
[00:21:20.400 --> 00:21:22.400]  組長就定了
[00:21:23.400 --> 00:21:26.400]  但是定了之後
[00:21:26.400 --> 00:21:28.400]  組員就沒有定的
[00:21:28.400 --> 00:21:31.400]  來到的時候才報數
[00:21:31.400 --> 00:21:33.400]  一二三四分四組
[00:21:33.400 --> 00:21:34.400]  第一組在這裡
[00:21:34.400 --> 00:21:35.400]  第二組在這裡
[00:21:35.400 --> 00:21:36.400]  第三組在那裡
[00:21:36.400 --> 00:21:37.400]  第四組在那裡
[00:21:37.400 --> 00:21:39.400]  組長定了
[00:21:39.400 --> 00:21:44.400]  但是組長預查的查經是沒有傳道人幫他們做的
[00:21:44.400 --> 00:21:46.400]  是他們自己去找料
[00:21:46.400 --> 00:21:49.400]  所以因為這樣一個團契裡面
[00:21:49.400 --> 00:21:54.400]  幾個小組每個小組查不同的東西都出現了
[00:21:54.400 --> 00:21:57.400]  在這樣的情況下
[00:21:57.400 --> 00:21:59.400]  我深深的感覺
[00:21:59.400 --> 00:22:03.400]  我們請那些傳道人做什麼呢?
[00:22:03.400 --> 00:22:06.400]  如果連這些事情都做不到
[00:22:06.400 --> 00:22:08.400]  他們還做什麼呢?
