
[00:00:00.000 --> 00:00:06.000]  今天是中英文堂聯合崇拜
[00:04:42.000 --> 00:04:45.000]  We three kings of Orient are
[00:04:45.000 --> 00:04:48.000]  三博士來自東方
[00:04:48.000 --> 00:04:50.000]  是聖誕詩這樣說的
[00:04:50.000 --> 00:04:58.000]  《馬太福音》記載的是三種禮物
[00:04:58.000 --> 00:05:04.000]  黃金、乳香、末藥
[00:05:04.000 --> 00:05:09.000]  所以你做聖誕話劇的時候
[00:05:09.000 --> 00:05:13.000]  你要找三個博士拿著三種不同的禮物
[00:05:13.000 --> 00:05:15.000]  所以當你放上聖誕禮物
[00:05:15.000 --> 00:05:18.000]  你會找到三個角色代表三個王子
[00:05:18.000 --> 00:05:19.000]  和三個禮物
[00:05:19.000 --> 00:05:25.000]  很難找兩個博士拿著三份禮物
[00:05:25.000 --> 00:05:30.000]  或者四個博士拿著三份禮物也分不清
[00:05:30.000 --> 00:05:37.000]  所以三博士的傳統是來自三份禮物的
[00:05:42.000 --> 00:05:45.000]  從來聖經都沒有說明只有三個博士
[00:05:45.000 --> 00:05:52.000]  所以在教會的傳統故事裡
[00:05:52.000 --> 00:05:55.000]  有一個故事叫做第四博士
[00:05:55.000 --> 00:05:56.000]  你有沒有聽過
[00:05:56.000 --> 00:06:05.000]  就是說出發的時候本來有四個博士
[00:06:05.000 --> 00:06:11.000]  不過第四個博士很不幸運
[00:06:12.000 --> 00:06:14.000]  鬧鐘又沒有響
[00:06:14.000 --> 00:06:18.000]  鑲雪又特別的
[00:06:18.000 --> 00:06:21.000]  所以他遲到
[00:06:21.000 --> 00:06:24.000]  三個朋友等不到他就起程了
[00:06:24.000 --> 00:06:29.000]  我們中文有句話說
[00:06:29.000 --> 00:06:32.000]  福無雙至 禍不單行
[00:06:32.000 --> 00:06:34.000]  禍不單行
[00:06:34.000 --> 00:06:43.000]  所以第四博士迷了路
[00:06:43.000 --> 00:06:47.000]  追不到他三個朋友
[00:06:47.000 --> 00:06:53.000]  而在沿途上他遇到不同的人 不同的遭遇
[00:06:53.000 --> 00:07:01.000]  他將他拿著的禮物 貴重的禮物
[00:07:01.000 --> 00:07:04.000]  也送給路上遇到有需要的人
[00:07:04.000 --> 00:07:12.000]  你當然沒有聽過這個故事
[00:07:12.000 --> 00:07:14.000]  未必是真的
[00:07:14.000 --> 00:07:17.000]  不過在教會的傳統裡叫第四博士
[00:07:17.000 --> 00:07:26.000]  終於他來到巴勒斯坦了
[00:07:28.000 --> 00:07:31.000]  哇 歷盡滄桑
[00:07:31.000 --> 00:07:36.000]  遲了三十年
[00:07:36.000 --> 00:07:40.000]  故事說他遲了三十年來到
[00:07:40.000 --> 00:07:45.000]  他三個朋友 不知道是不是三個
[00:07:45.000 --> 00:07:46.000]  就去耶路撒冷了
[00:07:46.000 --> 00:07:50.000]  第四個博士也去到耶路撒冷
[00:07:50.000 --> 00:07:56.000]  他看到的就是那個十字架
[00:07:57.000 --> 00:08:00.000]  你有興趣找這個故事來看 非常有意思
[00:08:00.000 --> 00:08:07.000]  不過我們今天是說馬太福音第二章
[00:08:07.000 --> 00:08:08.000]  不是說第四博士
[00:08:08.000 --> 00:08:17.000]  請問馬太福音第二章的主角人物 是不是這幾位博士呢
[00:08:23.000 --> 00:08:30.000]  我們過去只是讀馬太福音第二章 讀到第十二至一半
[00:08:30.000 --> 00:08:33.000]  我們就停在那幾位博士身上
[00:08:33.000 --> 00:08:46.000]  如果你從頭讀到尾 整章的經文其實圍繞著的是另一個人物
[00:08:46.000 --> 00:08:51.000]  你說我知道
[00:08:52.000 --> 00:08:54.000]  聖誕節的主角人物
[00:08:54.000 --> 00:08:57.000]  一定是主耶穌基督
[00:08:57.000 --> 00:09:00.000]  新生王
[00:09:00.000 --> 00:09:05.000]  那生下來作猶太人之王的在哪裡
[00:09:05.000 --> 00:09:09.000]  我們看見他的星
[00:09:09.000 --> 00:09:12.000]  我們特意要來敬拜他
[00:09:12.000 --> 00:09:18.000]  馬太福音第二章的主角就是這位新生王
[00:09:19.000 --> 00:09:20.000]  不是
[00:09:20.000 --> 00:09:25.000]  不是
[00:09:25.000 --> 00:09:36.000]  因為在馬太福音第二章所說的 當時生下來作猶太人之王
[00:09:36.000 --> 00:09:38.000]  你聽清楚這句話嗎
[00:09:45.000 --> 00:09:52.000]  猶太人之王不是躺在馬槽的新生的嬰孩
[00:09:52.000 --> 00:10:00.000]  我們經常讀聖經的時候都忘記了這件事
[00:10:00.000 --> 00:10:05.000]  因為我們讀馬太福音第二章是不察覺的
[00:10:05.000 --> 00:10:12.000]  如果你讀路加福音第一章
[00:10:13.000 --> 00:10:14.000]  如果你讀路加福音第一章
[00:10:14.000 --> 00:10:18.000]  第五節
[00:10:18.000 --> 00:10:30.000]  路加記載耶穌降生的第一句開頭的說話是怎樣說的
[00:10:30.000 --> 00:10:38.000]  在猶太王希律的時代
[00:10:39.000 --> 00:10:42.000]  猶太的王是誰
[00:10:42.000 --> 00:10:45.000]  人人都知道的
[00:10:45.000 --> 00:10:54.000]  希律是當時猶太省的分封王
[00:10:58.000 --> 00:11:08.000]  猶太省就是自從波斯帝國開始猶大亡國之後的省份
[00:11:08.000 --> 00:11:20.000]  第一個猶太省的省長可能是尼希米
[00:11:26.000 --> 00:11:30.000]  希臘帝國現在羅馬帝國
[00:11:30.000 --> 00:11:33.000]  你說猶太省為甚麼有個王呢
[00:11:33.000 --> 00:11:43.000]  希律為甚麼會是猶太省的王呢
[00:11:43.000 --> 00:11:48.000]  羅馬人很聰明
[00:11:48.000 --> 00:11:54.000]  猶太人是很難統治的
[00:11:54.000 --> 00:11:58.000]  所以找回他們自己當中的人來管理他們自己
[00:11:58.000 --> 00:12:11.000]  你記得耶穌受苦受死的時候嗎
[00:12:11.000 --> 00:12:19.000]  是誰將祂判決釘在十字架上
[00:12:19.000 --> 00:12:22.000]  判決釘在十字架上的話
[00:12:22.000 --> 00:12:26.000]  比拉多
[00:12:26.000 --> 00:12:30.000]  比拉多是羅馬的巡撫
[00:12:30.000 --> 00:12:40.000]  他是羅馬帝國駐守猶太省最高的軍官
[00:12:40.000 --> 00:12:46.000]  但他不住在耶路撒冷
[00:12:48.000 --> 00:12:49.000]  他很害怕
[00:12:49.000 --> 00:12:51.000]  他住在哪裡
[00:12:51.000 --> 00:12:55.000]  他住在蓋撒利亞菲勒比
[00:12:55.000 --> 00:12:57.000]  一個羅馬的軍營
[00:12:57.000 --> 00:13:04.000]  希律王住在耶路撒冷
[00:13:04.000 --> 00:13:11.000]  希律王聽到博士來訪問
[00:13:11.000 --> 00:13:17.000]  希律王聽得很清楚
[00:13:17.000 --> 00:13:21.000]  那生下來作猶太人之王的在哪裡
[00:13:21.000 --> 00:13:33.000]  我們過聖誕節從來都很快樂的
[00:13:33.000 --> 00:13:39.000]  很忙碌
[00:13:39.000 --> 00:13:41.000]  不過很快樂
[00:13:41.000 --> 00:13:43.000]  你想想是不是
[00:13:43.000 --> 00:13:45.000]  越忙碌越快樂
[00:13:46.000 --> 00:13:47.000]  你忙碌越快樂
[00:13:47.000 --> 00:13:50.000]  聖誕節我們有很多事想做
[00:13:50.000 --> 00:13:54.000]  如果你問我的女兒
[00:13:54.000 --> 00:13:56.000]  她會說睡覺
[00:13:56.000 --> 00:13:59.000]  如果你問我太太
[00:13:59.000 --> 00:14:01.000]  我不知道她說什麼
[00:14:01.000 --> 00:14:02.000]  不過要自私問她
[00:14:02.000 --> 00:14:05.000]  放假休息
[00:14:05.000 --> 00:14:10.000]  出門去度假很快樂
[00:14:14.000 --> 00:14:16.000]  街音回來教會做甜品很快樂
[00:14:16.000 --> 00:14:21.000]  侍奉很快樂
[00:14:21.000 --> 00:14:23.000]  很忙碌很快樂
[00:14:23.000 --> 00:14:26.000]  過完聖誕之後
[00:14:26.000 --> 00:14:28.000]  有一種滿足感
[00:14:28.000 --> 00:14:33.000]  怎麼會不受歡迎的聖誕
[00:14:33.000 --> 00:14:39.000]  你明希律王嗎
[00:14:39.000 --> 00:14:42.000]  不要提他這個壞人
[00:14:42.000 --> 00:14:43.000]  不要提他這個壞人
[00:14:43.000 --> 00:14:46.000]  我們從來做聖誕話劇都不會做希律王
[00:14:46.000 --> 00:14:51.000]  我們有個馬槽
[00:14:51.000 --> 00:14:53.000]  我們不會放一個真寶寶進去
[00:14:53.000 --> 00:14:56.000]  我們總是放一個公仔進去
[00:14:56.000 --> 00:14:59.000]  明年試試放一個真的
[00:14:59.000 --> 00:15:01.000]  會哭的那個
[00:15:01.000 --> 00:15:04.000]  從來聖誕節那個寶寶都不哭
[00:15:04.000 --> 00:15:07.000]  你家裡的寶寶是這樣
[00:15:07.000 --> 00:15:08.000]  你怕的話就捧他去看醫生
[00:15:11.000 --> 00:15:12.000]  一個真的寶寶一定會哭
[00:15:12.000 --> 00:15:15.000]  牛在吵鬧
[00:15:15.000 --> 00:15:16.000]  驢在叫
[00:15:16.000 --> 00:15:19.000]  叫一隻羊或牧羊狗
[00:15:19.000 --> 00:15:20.000]  需要吠
[00:15:20.000 --> 00:15:23.000]  有些陌生人進來
[00:15:23.000 --> 00:15:26.000]  你見過真的寶寶嗎
[00:15:26.000 --> 00:15:31.000]  我們所有人物都圍在馬槽
[00:15:31.000 --> 00:15:32.000]  寶寶都不哭
[00:15:32.000 --> 00:15:37.000]  一定是假的
[00:15:37.000 --> 00:15:39.000]  是公仔
[00:15:40.000 --> 00:15:44.000]  我們從來都不會放希律王出現在這個情況下
[00:15:44.000 --> 00:15:49.000]  希律王不屬於聖誕節
[00:15:49.000 --> 00:15:53.000]  聖誕節是平安夜
[00:15:53.000 --> 00:15:57.000]  聖誕節是聖善夜
[00:15:57.000 --> 00:16:03.000]  為什麼聖經記載聖誕節
[00:16:03.000 --> 00:16:05.000]  要記載一個希律王
[00:16:06.000 --> 00:16:08.000]  為什麼聖經記載聖誕節要記載一個希律王
[00:16:08.000 --> 00:16:14.000]  希律王那麼殘暴
[00:16:14.000 --> 00:16:21.000]  希律王殺了伯利恆境內兩歲以下的寶寶
[00:16:21.000 --> 00:16:27.000]  希律王有兩歲的兒子在這個區域被殺
[00:16:27.000 --> 00:16:31.000]  這樣的人物
[00:16:31.000 --> 00:16:33.000]  怎麼可以出現在聖誕節
[00:16:34.000 --> 00:16:35.000]  這麼殘暴的人
[00:16:35.000 --> 00:16:37.000]  怎麼可以在聖誕節中有一個地方
[00:16:37.000 --> 00:16:40.000]  所以這個月
[00:16:40.000 --> 00:16:42.000]  《國家地理》雜誌
[00:16:42.000 --> 00:16:44.000]  你有沒有看過
[00:16:44.000 --> 00:16:46.000]  在這個國家地理雜誌的某個雜誌
[00:16:46.000 --> 00:16:48.000]  國家地理雜誌
[00:16:48.000 --> 00:16:51.000]  這個月的國家地理雜誌
[00:16:51.000 --> 00:16:54.000]  為希律王平反
[00:16:54.000 --> 00:16:59.000]  這個國家地理雜誌最近的新聞
[00:16:59.000 --> 00:17:00.000]  有一個文章在《國王》上
[00:17:00.000 --> 00:17:02.000]  為希律王翻案
[00:17:03.000 --> 00:17:04.000]  再次判斷他的行為
[00:17:04.000 --> 00:17:08.000]  國家地理雜誌是美國鼎鼎大名的雜誌
[00:17:08.000 --> 00:17:13.000]  這個雜誌國家地理雜誌在美國是受歡迎的
[00:17:13.000 --> 00:17:17.000]  不隨便說話
[00:17:17.000 --> 00:17:20.000]  尤其是他們對於古代的歷史研究
[00:17:20.000 --> 00:17:26.000]  對於非洲落後的地方的報導很有權威
[00:17:26.000 --> 00:17:31.000]  特別是在他們的準確報告中
[00:17:31.000 --> 00:17:32.000]  例如在非洲的國家
[00:17:32.000 --> 00:17:35.000]  他們是有權力的
[00:17:35.000 --> 00:17:39.000]  所以國家地理雜誌為希律王翻案平反
[00:17:39.000 --> 00:17:42.000]  你值得聽聽
[00:17:42.000 --> 00:17:45.000]  因此當有這樣的雜誌在《國王》上發表
[00:17:45.000 --> 00:17:47.000]  你應該注意
[00:17:47.000 --> 00:17:48.000]  別人說我不相信
[00:17:48.000 --> 00:17:50.000]  其他人說我不相信
[00:17:50.000 --> 00:17:53.000]  國家地理雜誌說原來希律王是好人
[00:17:53.000 --> 00:17:56.000]  但根據他們的說法
[00:17:56.000 --> 00:17:58.000]  《國王》是一個好人
[00:17:59.000 --> 00:18:01.000]  但希律王的處境很艱難
[00:18:01.000 --> 00:18:06.000]  上有羅馬政府
[00:18:06.000 --> 00:18:11.000]  下有粉瑞黨的恐怖份子
[00:18:11.000 --> 00:18:19.000]  他夾在中間
[00:18:19.000 --> 00:18:23.000]  所以國家地理雜誌說
[00:18:23.000 --> 00:18:25.000]  其實平心而論
[00:18:25.000 --> 00:18:27.000]  他是一個很偉大的政治家
[00:18:28.000 --> 00:18:29.000]  因此國家地理雜誌說
[00:18:29.000 --> 00:18:31.000]  他是一個很偉大的政治家
[00:18:31.000 --> 00:18:33.000]  他能夠在任內建設巴勒斯坦
[00:18:33.000 --> 00:18:38.000]  他在退休時
[00:18:38.000 --> 00:18:40.000]  他能夠建立巴勒斯坦
[00:18:40.000 --> 00:18:43.000]  能夠為猶太省帶來和平
[00:18:43.000 --> 00:18:47.000]  他能夠為這個州帶來和平
[00:18:47.000 --> 00:18:49.000]  不容易的
[00:18:49.000 --> 00:18:51.000]  你試想像一下
[00:18:51.000 --> 00:18:53.000]  他的手腕要多靈活
[00:18:53.000 --> 00:18:56.000]  不是叫圓滑
[00:18:57.000 --> 00:18:58.000]  他需要多麼的靈活
[00:18:58.000 --> 00:19:02.000]  他也需要如何擺平
[00:19:02.000 --> 00:19:04.000]  不同派系的利益衝突
[00:19:04.000 --> 00:19:09.000]  他需要平衡所有的矛盾利益
[00:19:09.000 --> 00:19:13.000]  所以這個作者說
[00:19:13.000 --> 00:19:15.000]  是聖經才說他殺了這麼多嬰兒
[00:19:15.000 --> 00:19:18.000]  可能不是真的
[00:19:18.000 --> 00:19:20.000]  因此這篇文章的作者說
[00:19:20.000 --> 00:19:22.000]  只有聖經記錄了他在維羅
[00:19:22.000 --> 00:19:24.000]  也許這不是真的
[00:19:25.000 --> 00:19:26.000]  其實在伯利恆要殺幾個嬰兒
[00:19:26.000 --> 00:19:30.000]  一點也不奇怪
[00:19:30.000 --> 00:19:36.000]  年輕的弟兄姊妹不要想
[00:19:36.000 --> 00:19:39.000]  希律好像是麥金提
[00:19:39.000 --> 00:19:42.000]  要在安省做省長的時候
[00:19:42.000 --> 00:19:45.000]  將密西沙加兩歲以內的嬰兒殺光
[00:19:45.000 --> 00:19:48.000]  不是這樣的
[00:19:49.000 --> 00:19:50.000]  不要以為是麥金提
[00:19:50.000 --> 00:19:52.000]  想殺死密西沙加的嬰兒
[00:19:52.000 --> 00:19:56.000]  伯利恆是很小的村子
[00:19:56.000 --> 00:19:59.000]  伯利恆是個很小的村子
[00:19:59.000 --> 00:20:01.000]  如果要做一個人口統計
[00:20:01.000 --> 00:20:04.000]  有多少人口
[00:20:04.000 --> 00:20:06.000]  如果要做一個人口統計
[00:20:06.000 --> 00:20:08.000]  密西沙加有多少人口
[00:20:08.000 --> 00:20:10.000]  密西沙加的人口是多少
[00:20:10.000 --> 00:20:13.000]  伯利恆未有來
[00:20:13.000 --> 00:20:15.000]  伯利恆不在人口的附近
[00:20:15.000 --> 00:20:17.000]  伯利恆可能只是
[00:20:17.000 --> 00:20:18.000]  幾條街
[00:20:18.000 --> 00:20:20.000]  幾間屋
[00:20:20.000 --> 00:20:22.000]  所以希律王保險
[00:20:22.000 --> 00:20:24.000]  要四處都包括在內
[00:20:24.000 --> 00:20:30.000]  殺了多少個
[00:20:30.000 --> 00:20:32.000]  從來都沒有記錄
[00:20:32.000 --> 00:20:36.000]  也不會有記者新聞報道
[00:20:36.000 --> 00:20:43.000]  不會有電視直接去報導
[00:20:44.000 --> 00:20:46.000]  不會有電視直接去
[00:20:46.000 --> 00:20:48.000]  放咪高峰到媽媽那裡
[00:20:48.000 --> 00:20:50.000]  哭得伯利恆都沒有
[00:20:50.000 --> 00:20:56.000]  如果我住在北約
[00:20:56.000 --> 00:20:58.000]  在密西沙加發生這樣的事
[00:20:58.000 --> 00:21:00.000]  我永遠都不會聽到
[00:21:00.000 --> 00:21:05.000]  以希律王的手段
[00:21:05.000 --> 00:21:08.000]  這件事情秘秘密密發生了
[00:21:08.000 --> 00:21:11.000]  沒有任何記錄
[00:21:12.000 --> 00:21:13.000]  在希律王的控制下
[00:21:13.000 --> 00:21:15.000]  這樣的事情都不會發生
[00:21:15.000 --> 00:21:17.000]  也不會有任何記錄
[00:21:17.000 --> 00:21:21.000]  聖經記載的
[00:21:21.000 --> 00:21:23.000]  在他的經文中記載了
[00:21:23.000 --> 00:21:25.000]  一個這麼厲害的政治家
[00:21:25.000 --> 00:21:28.000]  為什麼會做一件這樣的事
[00:21:28.000 --> 00:21:32.000]  這麼能幹的政治家
[00:21:32.000 --> 00:21:34.000]  為什麼會做這種事
[00:21:34.000 --> 00:21:36.000]  我們不明白希律王
[00:21:36.000 --> 00:21:38.000]  我們不明白帝王
[00:21:38.000 --> 00:21:40.000]  博士問
[00:21:41.000 --> 00:21:42.000]  我們看到一顆星
[00:21:42.000 --> 00:21:45.000]  就是代表新生王已經出世了
[00:21:45.000 --> 00:21:54.000]  新生王我也要去拜祂
[00:21:54.000 --> 00:22:00.000]  不是 是猶太的新生王
[00:22:00.000 --> 00:22:05.000]  那不就是我
[00:22:05.000 --> 00:22:07.000]  那不就是我希律
[00:22:07.000 --> 00:22:09.000]  我是猶太的王
[00:22:10.000 --> 00:22:11.000]  為什麼你說有一個新生王
[00:22:11.000 --> 00:22:16.000]  你是希律
[00:22:16.000 --> 00:22:19.000]  你怎麼做
[00:22:19.000 --> 00:22:22.000]  你是猶太人的王
[00:22:22.000 --> 00:22:25.000]  現在有博士來告訴你
[00:22:25.000 --> 00:22:28.000]  有一個新生王是猶太人的王
[00:22:28.000 --> 00:22:34.000]  你會怎麼做
[00:22:34.000 --> 00:22:36.000]  所以希律做第一件事是很對的
[00:22:37.000 --> 00:22:38.000]  他要查
[00:22:38.000 --> 00:22:42.000]  這個嬰兒在哪裡出世
[00:22:42.000 --> 00:22:46.000]  什麼時候出世
[00:22:46.000 --> 00:22:49.000]  為什麼我不知道
[00:22:49.000 --> 00:22:51.000]  他要來做猶太的王
[00:22:51.000 --> 00:22:53.000]  為什麼我這個猶太的王完全不知道
[00:22:53.000 --> 00:22:59.000]  直接威脅到
[00:22:59.000 --> 00:23:02.000]  什麼
[00:23:02.000 --> 00:23:04.000]  他要去查
[00:23:05.000 --> 00:23:06.000]  什麼
[00:23:06.000 --> 00:23:08.000]  不是威脅希律王本人
[00:23:08.000 --> 00:23:13.000]  希律王從來都不是這樣看事物的
[00:23:13.000 --> 00:23:16.000]  是威脅猶太省的平安
[00:23:16.000 --> 00:23:22.000]  一山不能藏二虎
[00:23:22.000 --> 00:23:27.000]  這個消息傳出去之後說不行
[00:23:34.000 --> 00:23:35.000]  尼賽亞岡森大亂
[00:23:35.000 --> 00:23:43.000]  希律王為了維持和平
[00:23:43.000 --> 00:23:51.000]  犧牲少數
[00:23:51.000 --> 00:23:55.000]  承傳整個猶太省的平安
[00:23:55.000 --> 00:24:03.000]  希律王一定說
[00:24:03.000 --> 00:24:04.000]  我個人得失榮辱算得了什麼
[00:24:04.000 --> 00:24:11.000]  我是為了大局著想
[00:24:11.000 --> 00:24:14.000]  我做事情很有原則
[00:24:14.000 --> 00:24:18.000]  就算是我的妻子
[00:24:18.000 --> 00:24:20.000]  我親生的兒子造反
[00:24:20.000 --> 00:24:22.000]  我一樣殺了他們
[00:24:22.000 --> 00:24:27.000]  我不是只針對這個新生的嬰兒
[00:24:27.000 --> 00:24:31.000]  你明白希律王嗎
[00:24:32.000 --> 00:24:33.000]  你明白他嗎
[00:24:33.000 --> 00:24:40.000]  其他人來到馬槽
[00:24:40.000 --> 00:24:42.000]  朝拜聖嬰
[00:24:42.000 --> 00:24:45.000]  這個聖嬰是誰
[00:24:45.000 --> 00:24:48.000]  很可愛
[00:24:48.000 --> 00:24:51.000]  很乖
[00:24:51.000 --> 00:24:53.000]  最多三個小時
[00:24:53.000 --> 00:24:57.000]  報完佳音
[00:24:57.000 --> 00:25:00.000]  參加完慶祝聚會
[00:25:01.000 --> 00:25:02.000]  BB就掛交給瑪利亞她媽媽
[00:25:02.000 --> 00:25:08.000]  我回家又做牧羊人
[00:25:08.000 --> 00:25:14.000]  我回家又做博士
[00:25:14.000 --> 00:25:18.000]  我回家又做牛隻奴
[00:25:18.000 --> 00:25:24.000]  猶太人的王
[00:25:24.000 --> 00:25:28.000]  這位新生的嬰孩
[00:25:29.000 --> 00:25:30.000]  是要來做王
[00:25:30.000 --> 00:25:35.000]  希律是唯一明白這件事的人
[00:25:35.000 --> 00:25:43.000]  我們回來忙幾個小時
[00:25:43.000 --> 00:25:46.000]  接著就沒事了
[00:25:46.000 --> 00:25:51.000]  我們甚至說信耶穌也好
[00:25:51.000 --> 00:25:56.000]  耶穌也是我回來的
[00:25:57.000 --> 00:25:58.000]  禮拜堂的時候才有意思
[00:25:58.000 --> 00:26:04.000]  不是
[00:26:04.000 --> 00:26:05.000]  他要來做王
[00:26:05.000 --> 00:26:08.000]  做王是什麼意思
[00:26:08.000 --> 00:26:12.000]  他要管理你和我的生命
[00:26:12.000 --> 00:26:19.000]  管什麼
[00:26:19.000 --> 00:26:22.000]  我做Bell choir
[00:26:22.000 --> 00:26:24.000]  天父祝福我與我同在
[00:26:25.000 --> 00:26:26.000]  不是
[00:26:26.000 --> 00:26:30.000]  他要來做王
[00:26:30.000 --> 00:26:34.000]  他要管理你的拍拖
[00:26:34.000 --> 00:26:40.000]  他要管理你和男朋友女朋友的關係
[00:26:40.000 --> 00:26:46.000]  他要管理你的家庭
[00:26:46.000 --> 00:26:51.000]  他要管理你和你太太和你丈夫的關係
[00:26:52.000 --> 00:26:53.000]  他要管理你和你父母的關係
[00:26:53.000 --> 00:26:57.000]  你和你的子女的關係
[00:26:57.000 --> 00:27:03.000]  他要管理你和你的in-laws out-laws的關係
[00:27:03.000 --> 00:27:09.000]  他要管理你的一切
[00:27:09.000 --> 00:27:13.000]  你的工作
[00:27:13.000 --> 00:27:14.000]  你的職業
[00:27:14.000 --> 00:27:16.000]  你的前途
[00:27:16.000 --> 00:27:18.000]  你的future
[00:27:18.000 --> 00:27:19.000]  王是這樣的意思
[00:27:20.000 --> 00:27:21.000]  那是王的意思
[00:27:21.000 --> 00:27:24.000]  不是一個很可愛的嬰兒給你抱抱
[00:27:24.000 --> 00:27:29.000]  親他兩下拍張照片就放下
[00:27:29.000 --> 00:27:35.000]  你來到聖誕的馬槽前
[00:27:35.000 --> 00:27:42.000]  你會覺得奇怪
[00:27:42.000 --> 00:27:45.000]  通常我們期望
[00:27:45.000 --> 00:27:47.000]  我們想著見到一個王
[00:27:48.000 --> 00:27:49.000]  他不是這樣的
[00:27:49.000 --> 00:27:53.000]  王是很威風的
[00:27:53.000 --> 00:27:56.000]  門口已經守著
[00:27:56.000 --> 00:28:01.000]  你有沒有試過打電話找人
[00:28:01.000 --> 00:28:03.000]  要傳四次才聽到電話
[00:28:03.000 --> 00:28:08.000]  大人物
[00:28:08.000 --> 00:28:10.000]  一走進去就看到那個
[00:28:10.000 --> 00:28:12.000]  肯定是小蝦
[00:28:17.000 --> 00:28:18.000]  王一定有架勢
[00:28:18.000 --> 00:28:23.000]  王一定有軍隊
[00:28:23.000 --> 00:28:28.000]  你不聽話
[00:28:28.000 --> 00:28:29.000]  馬上可以殺死你的
[00:28:29.000 --> 00:28:34.000]  不是
[00:28:34.000 --> 00:28:36.000]  神的兒子降生
[00:28:36.000 --> 00:28:42.000]  來到這個世界上要做王
[00:28:46.000 --> 00:28:48.000]  他是用一個BB的身份出現
[00:28:48.000 --> 00:28:55.000]  做過父母的
[00:28:55.000 --> 00:28:57.000]  你記不記得什麼是BB
[00:28:57.000 --> 00:29:03.000]  正在做的那些不問他們了
[00:29:03.000 --> 00:29:06.000]  那些很痛苦很辛苦
[00:29:06.000 --> 00:29:09.000]  那些是喜樂的
[00:29:09.000 --> 00:29:10.000]  會是少少
[00:29:10.000 --> 00:29:11.000]  但是痛苦是很長的
