
[00:00:00.000 --> 00:00:06.660]  第五支會今晚是啟示錄最後一堂的查經
[00:03:50.300 --> 00:03:52.300]  都是要他寫下來
[00:03:52.300 --> 00:03:54.300]  附在那封信後面的
[00:03:54.300 --> 00:03:58.300]  所以當這封信傳到他的七個教會的時候
[00:03:58.300 --> 00:04:00.300]  連後面的預言
[00:04:00.300 --> 00:04:02.300]  他們全部都看到的
[00:04:02.300 --> 00:04:06.300]  就是說耶穌是要所有的教會
[00:04:06.300 --> 00:04:08.300]  做德聖
[00:04:08.300 --> 00:04:12.300]  給他德聖的確據就是說他會再回來
[00:04:12.300 --> 00:04:14.300]  所以我們就要警醒
[00:04:14.300 --> 00:04:17.300]  這是第一至第三章
[00:04:17.300 --> 00:04:19.300]  進入七年的大災難
[00:04:19.300 --> 00:04:24.300]  我們之前我給大家多一些東西
[00:04:24.300 --> 00:04:27.300]  我們再回來看看
[00:04:27.300 --> 00:04:29.300]  好了
[00:04:29.300 --> 00:04:31.300]  在教會時代
[00:04:31.300 --> 00:04:33.300]  我們現在就去到AE那裡
[00:04:33.300 --> 00:04:37.300]  A就是教會時代的結束
[00:04:37.300 --> 00:04:39.300]  基督的興起
[00:04:39.300 --> 00:04:41.300]  第三聖殿的建成
[00:04:41.300 --> 00:04:45.300]  猶太人在聖殿裡面恢復他的祭祀
[00:04:45.300 --> 00:04:48.300]  但是這裡有一個很重要的事件發生
[00:04:48.300 --> 00:04:51.300]  就是新約信徒復活
[00:04:51.300 --> 00:04:53.300]  教會被提
[00:04:53.300 --> 00:04:56.300]  這就是《揭曬來家》前書第四章
[00:04:56.300 --> 00:04:58.300]  講到復活
[00:04:58.300 --> 00:05:01.300]  就是《哥倫多》前書第十五章
[00:05:01.300 --> 00:05:04.300]  這個也是大災難的開始
[00:05:04.300 --> 00:05:07.300]  所以我相信是災前被提
[00:05:07.300 --> 00:05:10.300]  我們已經不在七年的大災難裡面
[00:05:10.300 --> 00:05:12.300]  但是如果相信是災中被提
[00:05:12.300 --> 00:05:15.300]  我們還要多三年半的時間
[00:05:15.300 --> 00:05:17.300]  而災後被提
[00:05:17.300 --> 00:05:21.300]  我們整個七年都要在地上
[00:05:21.300 --> 00:05:23.300]  我們現在看看B
[00:05:23.300 --> 00:05:26.300]  B就是在大災難的初段
[00:05:26.300 --> 00:05:28.300]  一開始的時候
[00:05:28.300 --> 00:05:32.300]  這個嫡基督就會跟很多人簽訂盟約
[00:05:32.300 --> 00:05:35.300]  地上進入世界的和平
[00:05:35.300 --> 00:05:40.300]  然後大巴比倫的淫婦就搞假宗教的合一
[00:05:40.300 --> 00:05:43.300]  我們在講第十九章的時候
[00:05:43.300 --> 00:05:47.300]  十八章的時候都很詳細講
[00:05:47.300 --> 00:05:50.300]  世界是進入和平富庶
[00:05:50.300 --> 00:05:52.300]  但是這個是很短暫的日子
[00:05:52.300 --> 00:05:54.300]  我們去到C
[00:05:54.300 --> 00:05:58.300]  C是七年全部裡面發生的事情
[00:05:58.300 --> 00:06:00.300]  就是天上的敬拜
[00:06:00.300 --> 00:06:02.300]  信徒的工作審判
[00:06:02.300 --> 00:06:04.300]  羔羊的婚宴
[00:06:04.300 --> 00:06:07.300]  這個是我們在天上的
[00:06:07.300 --> 00:06:09.300]  但是這七年大災難
[00:06:09.300 --> 00:06:11.300]  啟示錄裡面的記載
[00:06:11.300 --> 00:06:13.300]  由第四章開始
[00:06:13.300 --> 00:06:15.300]  一直到第十九章
[00:06:15.300 --> 00:06:17.300]  這這麼多章
[00:06:17.300 --> 00:06:19.300]  是記載在天上的事
[00:06:19.300 --> 00:06:22.300]  然後突然間會轉了講地上的事
[00:06:22.300 --> 00:06:24.300]  又會講回天上的事
[00:06:24.300 --> 00:06:28.300]  例如第四、第五章就講天上的敬拜
[00:06:28.300 --> 00:06:32.300]  接著第六章就記載地上災難的開始
[00:06:32.300 --> 00:06:35.300]  第七章第九節又回到天上
[00:06:35.300 --> 00:06:38.300]  第八章又講地上的情況
[00:06:38.300 --> 00:06:40.300]  到第十一章十五節
[00:06:40.300 --> 00:06:42.300]  又講回天上
[00:06:42.300 --> 00:06:44.300]  到第十三章又回到地上
[00:06:44.300 --> 00:06:46.300]  十四章又回到天上
[00:06:46.300 --> 00:06:48.300]  十六章又回到地上
[00:06:48.300 --> 00:06:50.300]  十九章又回到天上
[00:06:50.300 --> 00:06:52.300]  一直到二十二章
[00:06:52.300 --> 00:06:54.300]  都是講天上的情況
[00:06:54.300 --> 00:06:56.300]  所以我們看啟示錄的時候
[00:06:56.300 --> 00:06:58.300]  就要留意它
[00:06:58.300 --> 00:07:02.300]  看到它是轉來轉去
[00:07:02.300 --> 00:07:04.300]  時間上大致上
[00:07:04.300 --> 00:07:07.300]  是按照這個時間表推前的
[00:07:07.300 --> 00:07:12.300]  但是也有一些是講回以前的
[00:07:12.300 --> 00:07:13.300]  我們就要留意了
[00:07:13.300 --> 00:07:16.300]  那個時間大致上是推前
[00:07:16.300 --> 00:07:20.300]  但是也有一些是回顧的成分在這裡
[00:07:20.300 --> 00:07:22.300]  我們來看看D
[00:07:22.300 --> 00:07:25.300]  D就是前三年半會發生的事
[00:07:25.300 --> 00:07:29.300]  就是第七章十四萬四千個宣教士
[00:07:29.300 --> 00:07:32.300]  第十一章兩位地上的見證人
[00:07:32.300 --> 00:07:37.300]  還有第十四章是講天是半空傳福音
[00:07:37.300 --> 00:07:44.300]  我相信這些都是在前三年半地上開大報道會
[00:07:44.300 --> 00:07:46.300]  基督已經在地上了
[00:07:46.300 --> 00:07:48.300]  聖殿也在這裡了
[00:07:48.300 --> 00:07:50.300]  七恩的災也開始了
[00:07:50.300 --> 00:07:53.300]  但是也有這些大報道
[00:07:53.300 --> 00:07:56.300]  也有很多人信主的
[00:07:56.300 --> 00:07:58.300]  他們也受到很多的逼迫
[00:07:58.300 --> 00:08:01.300]  所以也有很多人開始信道了
[00:08:01.300 --> 00:08:03.300]  我們現在看來是E
[00:08:03.300 --> 00:08:07.300]  E就是一七之半就是在中間
[00:08:07.300 --> 00:08:10.300]  中間就有相當大的改變
[00:08:10.300 --> 00:08:14.300]  因為基督進入聖殿那裡停止他們的憲制
[00:08:14.300 --> 00:08:18.300]  然後他就在聖殿那裡自己封自己做神
[00:08:18.300 --> 00:08:21.300]  那個假先知也是告訴世人
[00:08:21.300 --> 00:08:23.300]  他就是神
[00:08:23.300 --> 00:08:26.300]  所以這個就是誕以你所預言的
[00:08:26.300 --> 00:08:32.300]  就是那個毀壞可憎的站在聖殿
[00:08:32.300 --> 00:08:37.300]  耶穌也在馬太平洋地下四章也有講到這件事的
[00:08:37.300 --> 00:08:38.300]  好了
[00:08:38.300 --> 00:08:40.300]  然後上去F
[00:08:40.300 --> 00:08:43.300]  F就是後三年半
[00:08:43.300 --> 00:08:50.300]  後三年半就是大巴比倫淫婦全球經濟大學一的基督掌權
[00:08:50.300 --> 00:08:52.300]  這是啟誓的十八章
[00:08:52.300 --> 00:08:55.300]  請同工 mute 了
[00:08:55.300 --> 00:09:00.300]  請看著的同工 mute 了所有參加者的麥克風
[00:09:00.300 --> 00:09:01.300]  好
[00:09:01.300 --> 00:09:03.300]  然後G
[00:09:03.300 --> 00:09:07.300]  G就是七年的大災難的尾段
[00:09:07.300 --> 00:09:13.300]  尾段就是十九章主耶穌和我們一起回到地上
[00:09:13.300 --> 00:09:17.300]  地上是會有哈美吉多頓的大戰
[00:09:17.300 --> 00:09:19.300]  這是第十六章
[00:09:19.300 --> 00:09:25.300]  然後有舊約的信徒和大災難當中的信徒復活
[00:09:25.300 --> 00:09:30.300]  然後是開始進入千禧年
[00:09:30.300 --> 00:09:37.300]  千禧年啟事錄其實第十章只有幾節是講千禧年
[00:09:37.300 --> 00:09:42.300]  但是在聖經裏面有37節的經文是講到千禧年的
[00:09:42.300 --> 00:09:48.300]  所以我們相信千禧年是一定會出現的
[00:09:48.300 --> 00:09:51.300]  這個千禧年就魔鬼被捆綁
[00:09:51.300 --> 00:09:53.300]  這是一個很重要的指標
[00:09:53.300 --> 00:09:57.300]  所以相信現在我們已經在千禧年
[00:09:57.300 --> 00:10:00.300]  你就要相信現在魔鬼已經被捆綁
[00:10:00.300 --> 00:10:02.300]  這個是不可能的
[00:10:02.300 --> 00:10:10.300]  所以我相信教會什麼時候被提在中在前在後
[00:10:10.300 --> 00:10:12.300]  就不是太重要
[00:10:12.300 --> 00:10:14.300]  總之我們是一定會被提
[00:10:14.300 --> 00:10:18.300]  只不過是我們是否需要在災難裏面
[00:10:18.300 --> 00:10:25.300]  但是千禧年我是相信我們和主耶穌是在千禧年之前回來
[00:10:25.300 --> 00:10:28.300]  千禧年是主耶穌掌權的時間
[00:10:28.300 --> 00:10:31.300]  而我們是和祂一起作王的
[00:10:31.300 --> 00:10:35.300]  但是也有人相信是後遷
[00:10:35.300 --> 00:10:39.300]  即是說耶穌在千禧年完了再回來
[00:10:39.300 --> 00:10:42.300]  千禧年我們在千禧年裏面
[00:10:42.300 --> 00:10:45.300]  耶穌不在這裏我覺得是不正確的
[00:10:45.300 --> 00:10:48.300]  但是更加不合同聖經的
[00:10:48.300 --> 00:10:50.300]  就是沒有千禧年這件事
[00:10:50.300 --> 00:10:53.300]  我講到這裏的時候
[00:10:53.300 --> 00:10:56.300]  曾經是講現在很多新派的神學院
[00:10:56.300 --> 00:11:02.300]  很多神學教授相信千禧年只不過是一個靈異
[00:11:02.300 --> 00:11:03.300]  不是說真的有一千年
[00:11:03.300 --> 00:11:05.300]  不是真的耶穌在這裏掌權
[00:11:05.300 --> 00:11:07.300]  是靈異
[00:11:07.300 --> 00:11:12.300]  現在我們已經在千禧年了
[00:11:12.300 --> 00:11:19.300]  相信這樣同時也會相信教會已經替代了以色列
[00:11:19.300 --> 00:11:20.300]  替代了猶太人
[00:11:20.300 --> 00:11:23.300]  這個叫做Replacement Theology
[00:11:23.300 --> 00:11:25.300]  我們曾經也解釋過
[00:11:25.300 --> 00:11:27.300]  這個是不正確的
[00:11:27.300 --> 00:11:30.300]  上個星期我們開始進入第21章
[00:11:30.300 --> 00:11:33.300]  就是進入這個新天生地
[00:11:33.300 --> 00:11:36.300]  今天22章我們接著要查的
[00:11:36.300 --> 00:11:39.300]  其實22章開頭的5節
[00:11:39.300 --> 00:11:43.300]  都是繼續講這個新天生地的
[00:11:43.300 --> 00:11:46.300]  我們現在要取消
[00:11:46.300 --> 00:11:50.300]  我們先看第1至第5節
[00:11:50.300 --> 00:11:53.300]  這裏是講新耶路撒冷
[00:11:53.300 --> 00:11:57.300]  即是接著上面繼續講新耶路撒冷
[00:11:57.300 --> 00:12:01.300]  所以他說天是有指示我在城內
[00:12:01.300 --> 00:12:02.300]  這個城是什麽城呢?
[00:12:02.300 --> 00:12:06.300]  這個城就是新的耶路撒冷
[00:12:06.300 --> 00:12:10.300]  就是我們將來永久的家鄉
[00:12:10.300 --> 00:12:12.300]  這個順便提議
[00:12:12.300 --> 00:12:15.300]  這個是在新造的地上的
[00:12:15.300 --> 00:12:19.300]  這個新耶路撒冷是在天上降下來
[00:12:19.300 --> 00:12:21.300]  就是說神的帳幕
[00:12:21.300 --> 00:12:24.300]  即是神的居所是降下來
[00:12:24.300 --> 00:12:27.300]  是我們會住在那裏的
[00:12:27.300 --> 00:12:29.300]  這個我們上一次查
[00:12:29.300 --> 00:12:32.300]  按聖經告訴我們
[00:12:32.300 --> 00:12:35.300]  這個城是大到一個什麽地步呢?
[00:12:35.300 --> 00:12:37.300]  是大到差不多半個美國那麽大的
[00:12:37.300 --> 00:12:41.300]  1500里長和寬
[00:12:41.300 --> 00:12:43.300]  並且高都是1500里
[00:12:43.300 --> 00:12:45.300]  向上都是1500里
[00:12:45.300 --> 00:12:49.300]  但是這個城我們都有一個問題
[00:12:49.300 --> 00:12:51.300]  就是將來我們怎麽住在裏面呢?
[00:12:51.300 --> 00:12:55.300]  是不是我們歷代所有的信徒都住在裏面呢?
[00:12:55.300 --> 00:12:58.300]  住在裏面是不是我們每一個人
[00:12:58.300 --> 00:13:00.300]  都有我們自己的地方
[00:13:00.300 --> 00:13:02.300]  都有我們的屋子呢?
[00:13:02.300 --> 00:13:05.300]  還是怎樣叫我們住在裏面呢?
[00:13:05.300 --> 00:13:08.300]  這個我們現在暫時都還不知道
[00:13:08.300 --> 00:13:11.300]  但是這裏有說
[00:13:11.300 --> 00:13:17.300]  城裏面是街道當中一道生命水的河
[00:13:17.300 --> 00:13:21.300]  這個街道在原民當中是單數來的
[00:13:21.300 --> 00:13:23.300]  到底這個是一條街
[00:13:23.300 --> 00:13:25.300]  即是這麽大的城
[00:13:25.300 --> 00:13:28.300]  半個美國的城裏面只有一條街道
[00:13:28.300 --> 00:13:31.300]  還是這條是最重要的街道呢?
[00:13:31.300 --> 00:13:35.300]  聖經也沒有很清楚解釋
[00:13:35.300 --> 00:13:40.300]  這條街道當中是有一道生命水的河
[00:13:40.300 --> 00:13:43.300]  這裏又是有這個問題
[00:13:43.300 --> 00:13:48.300]  在第21章講將來在新天生地那裏是沒有海的
[00:13:48.300 --> 00:13:50.300]  沒有海就沒有水
[00:13:50.300 --> 00:13:52.300]  沒有海水
[00:13:52.300 --> 00:13:55.300]  沒有海水這裏又有生命水
[00:13:55.300 --> 00:13:57.300]  這個水是什麽水呢?
[00:13:57.300 --> 00:14:04.300]  我想當我們看到將來新天生地的時候
[00:14:04.300 --> 00:14:08.300]  我們不可以用我們今天的理解來解釋
[00:14:08.300 --> 00:14:13.300]  譬如沒有海是沒有了現在那種海水
[00:14:13.300 --> 00:14:18.300]  但是這個生命水很清楚是有的
[00:14:18.300 --> 00:14:19.300]  有水的
[00:14:19.300 --> 00:14:23.300]  但是這個水就不是我們今天那種水來的
[00:14:23.300 --> 00:14:25.300]  所以是有一條河
[00:14:25.300 --> 00:14:28.300]  河有這個生命水來供應
[00:14:28.300 --> 00:14:31.300]  這個生命水明亮好像水晶
[00:14:31.300 --> 00:14:35.300]  在神和高揚的寶座裏流出來
[00:14:35.300 --> 00:14:40.300]  還有河的兩邊是有生命樹的
[00:14:40.300 --> 00:14:43.300]  這個我覺得我們是要take it literally
[00:14:43.300 --> 00:14:51.300]  真是將來新天生地裏面是有生命水的河
[00:14:51.300 --> 00:14:55.300]  但是這個水未必是我們今天所理解的水
[00:14:55.300 --> 00:15:00.300]  而我們將來其實我們身體全部改變
[00:15:00.300 --> 00:15:02.300]  到新天生地的時候
[00:15:02.300 --> 00:15:04.300]  不是好像千禧年那樣
[00:15:04.300 --> 00:15:06.300]  一部分人帶著肉身進去
[00:15:06.300 --> 00:15:08.300]  一部分人已經復活
[00:15:08.300 --> 00:15:09.300]  已經身體改變
[00:15:09.300 --> 00:15:10.300]  兩種人一起
[00:15:10.300 --> 00:15:12.300]  在新天生地將來我們在永恆裏面
[00:15:12.300 --> 00:15:15.300]  我們全部都已經復活了
[00:15:15.300 --> 00:15:17.300]  全部都已經有這個新的身體
[00:15:17.300 --> 00:15:20.300]  這個新的身體我們會看到
[00:15:20.300 --> 00:15:21.300]  有些很奇怪的東西
[00:15:21.300 --> 00:15:24.300]  我們用今天的理解是很難明白的
[00:15:24.300 --> 00:15:29.300]  譬如說它結12樣或者12回的果子
[00:15:29.300 --> 00:15:31.300]  每個月都結果子
[00:15:31.300 --> 00:15:34.300]  就是說生命河旁邊的水
[00:15:34.300 --> 00:15:36.300]  滋潤這些樹
[00:15:36.300 --> 00:15:38.300]  它是每個月會結果子的
[00:15:38.300 --> 00:15:42.300]  但是在永恆裏面已經沒有太陽
[00:15:42.300 --> 00:15:44.300]  沒有這個月份日子了
[00:15:44.300 --> 00:15:47.300]  為什麽這裏又會提每個月呢
[00:15:47.300 --> 00:15:51.300]  會不會這裏的意思就是定期
[00:15:51.300 --> 00:15:53.300]  就是定期它又會出果子的了
[00:15:53.300 --> 00:15:55.300]  一直會出這些果子
[00:15:55.300 --> 00:15:57.300]  樹上又有葉子的
[00:15:57.300 --> 00:16:00.300]  第二節樹上又有葉子的
[00:16:00.300 --> 00:16:03.300]  葉子乃為伊治萬民
[00:16:03.300 --> 00:16:04.300]  這個又是抄頭的
[00:16:04.300 --> 00:16:06.300]  在新天生地裏面
[00:16:06.300 --> 00:16:08.300]  我們的身體改變人是不會病的
[00:16:08.300 --> 00:16:10.300]  我們是永存的
[00:16:10.300 --> 00:16:13.300]  不是像我們今天那麽化學的身體
[00:16:13.300 --> 00:16:15.300]  既然人的身體不會病
[00:16:15.300 --> 00:16:18.300]  為什麽是需要伊治呢
[00:16:18.300 --> 00:16:21.300]  沒有病痛為什麽要伊治呢
[00:16:21.300 --> 00:16:23.300]  有解經家就說
[00:16:23.300 --> 00:16:27.300]  這個伊治就不是病了伊治的意思
[00:16:27.300 --> 00:16:30.300]  而是要保持我們的健康
[00:16:30.300 --> 00:16:34.300]  但是這樣的解釋也不是說真的很圓滿
[00:16:34.300 --> 00:16:37.300]  因為如果我們的身體是完美的
[00:16:37.300 --> 00:16:40.300]  好像臨前15章說的
[00:16:40.300 --> 00:16:42.300]  我們那個身體是完美的
[00:16:42.300 --> 00:16:44.300]  是不會衰殘的
[00:16:44.300 --> 00:16:47.300]  如果不會衰殘就不用保持它新鮮
[00:16:47.300 --> 00:16:49.300]  不用保持它健康
[00:16:49.300 --> 00:16:51.300]  因為何時都這麽健康
[00:16:51.300 --> 00:16:53.300]  所以這裏有一個問號在這裏
[00:16:53.300 --> 00:16:59.300]  這個伊治我想不是說病了伊治的意思
[00:16:59.300 --> 00:17:02.300]  這個伊治可能是叫我們
[00:17:02.300 --> 00:17:07.300]  在新天生地裏面充滿了無上的喜樂
[00:17:07.300 --> 00:17:10.300]  第三節就說以後沒有咒咒
[00:17:10.300 --> 00:17:12.300]  這個我們都會明白
[00:17:12.300 --> 00:17:15.300]  在新天生地裏面已經沒有咒咒了
[00:17:15.300 --> 00:17:17.300]  我們完全脫離咒咒
[00:17:17.300 --> 00:17:22.300]  回到伊殿元最初人未犯咒之前
[00:17:22.300 --> 00:17:28.300]  那個情況當咒咒不在新天生地裏面的時候
[00:17:28.300 --> 00:17:30.300]  自然就沒有咒咒
[00:17:30.300 --> 00:17:35.300]  神的咒咒人咒咒地是因為罪的緣故
[00:17:35.300 --> 00:17:41.300]  神的名字會寫在我們的額頭上面
[00:17:41.300 --> 00:17:48.300]  這個我在港義裏面有將神的名字
[00:17:48.300 --> 00:17:50.300]  有12個神的名字
[00:17:50.300 --> 00:17:55.300]  在大家港義第四頁裏面大家可以慢慢看
[00:17:55.300 --> 00:17:58.300]  這些名字猶太人講到名字的時候
[00:17:58.300 --> 00:18:01.300]  是講到他的屬性的
[00:18:01.300 --> 00:18:03.300]  那個名字是有意思的
[00:18:03.300 --> 00:18:05.300]  是代表了他的
[00:18:05.300 --> 00:18:08.300]  這裏有12個神的屬性
[00:18:08.300 --> 00:18:11.300]  以後我們是會完全似神的
[00:18:11.300 --> 00:18:15.300]  所以這些屬性以後都是我們的屬性
[00:18:15.300 --> 00:18:19.300]  所以我們的額頭上面就有神的名字
[00:18:19.300 --> 00:18:22.300]  即是有神的屬性在我們裏面
[00:18:22.300 --> 00:18:25.300]  今天我們學習似耶穌基督
[00:18:25.300 --> 00:18:28.300]  到了在新天生地的時候
[00:18:28.300 --> 00:18:31.300]  我們是完全有神的那種屬性
[00:18:31.300 --> 00:18:33.300]  所以是完全不同
[00:18:33.300 --> 00:18:35.300]  跟現在是完全不同的
[00:18:35.300 --> 00:18:37.300]  第五節
[00:18:37.300 --> 00:18:40.300]  第五節他說不再有黑夜
[00:18:40.300 --> 00:18:43.300]  這個在第21章23節裏面
[00:18:43.300 --> 00:18:45.300]  都有講給我們聽
[00:18:45.300 --> 00:18:48.300]  城內是不需要日和月
[00:18:48.300 --> 00:18:50.300]  我有講過
[00:18:50.300 --> 00:18:52.300]  我相信在新天生地裏面
[00:18:52.300 --> 00:18:56.300]  不需要日頭就不會有太陽了
[00:18:56.300 --> 00:18:58.300]  不需要有太陽了
[00:18:58.300 --> 00:19:02.300]  因為有神的榮耀是光照
[00:19:02.300 --> 00:19:04.300]  即是說不會有黑夜
[00:19:04.300 --> 00:19:06.300]  有些人說不會有黑夜
[00:19:06.300 --> 00:19:08.300]  那我晚上怎麽睡覺呢
[00:19:08.300 --> 00:19:10.300]  這是我們今天的習慣
[00:19:10.300 --> 00:19:13.300]  我們今天的身體是需要停下來
[00:19:13.300 --> 00:19:15.300]  是需要休息的
[00:19:15.300 --> 00:19:17.300]  是需要黑夜的
[00:19:17.300 --> 00:19:20.300]  如果沒有夜晚我們就很難受
[00:19:20.300 --> 00:19:24.300]  知道譬如去到北極
[00:19:24.300 --> 00:19:28.300]  有很多個月是沒有太陽下來的
[00:19:28.300 --> 00:19:30.300]  即是沒有夜晚的
[00:19:30.300 --> 00:19:32.300]  有很多個月是沒有日頭的
[00:19:32.300 --> 00:19:34.300]  全個夜晚的
[00:19:34.300 --> 00:19:36.300]  那種生活我們今天是很難受的
[00:19:36.300 --> 00:19:39.300]  但是以後我們身體改變之後
[00:19:39.300 --> 00:19:41.300]  我相信我們是不需要
[00:19:41.300 --> 00:19:43.300]  因為身體的需要
[00:19:43.300 --> 00:19:46.300]  身體疲倦而休息的
[00:19:46.300 --> 00:19:48.300]  我們會不會休息呢
[00:19:48.300 --> 00:19:50.300]  我們會不會睡覺呢
[00:19:50.300 --> 00:19:52.300]  我們會安息
[00:19:52.300 --> 00:19:56.300]  安息是比休息更加深入
[00:19:56.300 --> 00:19:58.300]  更加深度的
[00:19:58.300 --> 00:20:01.300]  我相信以後我們會安息
[00:20:01.300 --> 00:20:03.300]  我們不需要睡覺
[00:20:03.300 --> 00:20:05.300]  不需要黑夜
[00:20:05.300 --> 00:20:08.300]  不需要休息來消除我們的疲倦
[00:20:08.300 --> 00:20:10.300]  他們也不需要用燈
[00:20:10.300 --> 00:20:12.300]  又不需要日光
[00:20:12.300 --> 00:20:15.300]  因為神要光照他們
[00:20:15.300 --> 00:20:17.300]  神會光照他們
[00:20:17.300 --> 00:20:19.300]  我再重複21章那裡說
[00:20:19.300 --> 00:20:21.300]  我們以後在新天生地裏面
[00:20:21.300 --> 00:20:23.300]  就只有光明
[00:20:23.300 --> 00:20:25.300]  完全是沒有黑暗
[00:20:25.300 --> 00:20:31.300]  我們也不需要恢復我們的疲勞
[00:20:31.300 --> 00:20:34.300]  後面那裡說
[00:20:34.300 --> 00:20:36.300]  他們要作王
[00:20:36.300 --> 00:20:39.300]  食到永永遠遠
[00:20:39.300 --> 00:20:42.300]  即是我們以後在永恆裏面做什麼呢
[00:20:42.300 --> 00:20:44.300]  有些人說我們是敬拜
[00:20:44.300 --> 00:20:46.300]  一日到黑都是敬拜
[00:20:46.300 --> 00:20:48.300]  有些人說
[00:20:48.300 --> 00:20:51.300]  永久的敬拜就很滿
[00:20:51.300 --> 00:20:54.300]  但其實敬拜只是我們將來
[00:20:54.300 --> 00:20:56.300]  在永恆裏面的一部份
[00:20:56.300 --> 00:20:58.300]  但是我們在永恆裏面
[00:20:58.300 --> 00:21:00.300]  也有事情做的
[00:21:00.300 --> 00:21:02.300]  在千禧年裏面
