
[00:00:00.000 --> 00:00:05.120]  大衛傳的21講
[00:02:48.240 --> 00:02:53.120]  就是要亞瑟龍聚集一萬二千個精兵
[00:02:53.120 --> 00:02:56.320]  來追殺大衛 偷襲大衛
[00:02:56.320 --> 00:02:59.600]  等大衛還未立定陣腳
[00:02:59.600 --> 00:03:01.840]  就攻擊他 將他殺死
[00:03:01.840 --> 00:03:06.960]  然後將大衛的跟隨者帶回來效忠亞瑟龍
[00:03:06.960 --> 00:03:11.040]  這個計謀是一個速戰速決的計謀
[00:03:11.040 --> 00:03:13.520]  不會是流很多人的血
[00:03:13.520 --> 00:03:18.320]  如果亞瑟龍真的聽了亞希多佛的計謀
[00:03:18.320 --> 00:03:23.360]  將會造成很大的傷害
[00:03:23.360 --> 00:03:25.680]  給大衛造成很大的傷害
[00:03:25.680 --> 00:03:28.000]  甚至可以將他殺死
[00:03:28.000 --> 00:03:31.600]  但是大衛曾經祈求神
[00:03:31.600 --> 00:03:36.240]  他說願亞希多佛的計謀會變為如存
[00:03:36.240 --> 00:03:39.520]  神就真的應驗了他的禱告
[00:03:39.520 --> 00:03:41.280]  怎樣應驗呢
[00:03:41.280 --> 00:03:43.520]  是透過胡西
[00:03:43.520 --> 00:03:46.400]  胡西就是另外一個謀士
[00:03:46.400 --> 00:03:50.800]  當亞希多佛說出他的計謀的時候
[00:03:50.800 --> 00:03:52.560]  胡西不在場
[00:03:52.560 --> 00:03:56.800]  所以亞瑟龍就派人去召胡西來
[00:03:56.800 --> 00:03:58.560]  問他的意見
[00:03:58.560 --> 00:04:00.560]  在神的帶領之下
[00:04:00.560 --> 00:04:05.360]  胡西和亞希多佛有完全不同的見解
[00:04:05.360 --> 00:04:09.840]  胡西注意到亞希多佛是個自我的人
[00:04:09.840 --> 00:04:13.360]  所以他不將注意力放在自己的身上
[00:04:13.360 --> 00:04:16.880]  他將注意力放在亞瑟龍的身上
[00:04:16.880 --> 00:04:18.800]  他和亞瑟龍說
[00:04:18.800 --> 00:04:22.640]  你要親自來聚集你的軍隊
[00:04:22.640 --> 00:04:24.800]  你要親自帶領他們
[00:04:24.800 --> 00:04:27.760]  率領他們來追殺大衛
[00:04:27.760 --> 00:04:31.360]  亞希多佛所說的是我我我
[00:04:31.360 --> 00:04:32.880]  我會怎樣做
[00:04:32.880 --> 00:04:36.080]  胡西所說的是你你你
[00:04:36.080 --> 00:04:38.640]  亞瑟龍你要怎樣做
[00:04:38.640 --> 00:04:42.080]  他將亞瑟龍抬高高
[00:04:42.080 --> 00:04:44.800]  令亞瑟龍飄飄然
[00:04:44.800 --> 00:04:47.680]  其實他設下了一個陷阱
[00:04:47.680 --> 00:04:49.360]  要亞瑟龍掉下去
[00:04:49.360 --> 00:04:52.080]  而亞瑟龍就真的中計了
[00:04:52.080 --> 00:04:56.960]  胡西解釋了亞希多佛的計謀
[00:04:56.960 --> 00:04:59.120]  在這個時候行不通
[00:04:59.120 --> 00:05:03.840]  在任何時間亞希多佛的計謀都非常明智
[00:05:03.840 --> 00:05:05.920]  但在這個時候行不通
[00:05:05.920 --> 00:05:06.960]  為什麼
[00:05:06.960 --> 00:05:12.480]  原因就是大衛是一個非常偉大的戰略家
[00:05:12.480 --> 00:05:16.720]  他的手下都是經驗豐富的戰士
[00:05:16.720 --> 00:05:22.720]  而他們現在非常生氣
[00:05:22.720 --> 00:05:23.840]  非常生氣
[00:05:23.840 --> 00:05:25.040]  為什麼這麼生氣
[00:05:25.040 --> 00:05:30.000]  因為他們被亞瑟龍趕出耶路撒冷
[00:05:30.000 --> 00:05:32.800]  胡西用了一個隱喻
[00:05:32.800 --> 00:05:41.760]  說這班人就好像一頭被奪走幼雄的母雄一樣
[00:05:41.760 --> 00:05:44.320]  你們有沒有見過那些母雄
[00:05:44.320 --> 00:05:46.560]  那些子女被人奪走了
[00:05:46.560 --> 00:05:47.920]  他們會怎樣
[00:05:47.920 --> 00:05:50.720]  非常生氣
[00:05:50.720 --> 00:05:53.360]  想著怎樣反擊
[00:05:53.360 --> 00:05:56.160]  怎樣搶回他的幼雄
[00:05:56.160 --> 00:06:01.200]  胡西他說大衛的手下就是好像這樣
[00:06:01.200 --> 00:06:03.200]  大衛太聰明了
[00:06:03.200 --> 00:06:07.360]  他現在躲在一個很安全的地方
[00:06:07.360 --> 00:06:09.680]  他會嚴陣以待
[00:06:09.680 --> 00:06:12.400]  等待亞瑟龍來攻擊他
[00:06:12.400 --> 00:06:16.000]  然後會全力反擊
[00:06:16.000 --> 00:06:20.800]  將亞瑟龍的士兵打到一片土地
[00:06:20.800 --> 00:06:25.200]  所以胡西說這些小型的軍隊是行不通的
[00:06:25.200 --> 00:06:26.800]  沒有用的
[00:06:26.800 --> 00:06:29.840]  這個正是亞希多佛的計謀
[00:06:29.840 --> 00:06:31.840]  胡西說沒有用
[00:06:31.840 --> 00:06:33.680]  胡西怎樣說的
[00:06:33.680 --> 00:06:38.800]  他說亞瑟龍你要親自率領這個軍隊
[00:06:38.800 --> 00:06:41.360]  而且這個軍隊一定要是從
[00:06:41.360 --> 00:06:47.120]  但之派到別氏巴所組織成的軍隊
[00:06:47.120 --> 00:06:50.320]  我們知道但在以色列的北面
[00:06:50.320 --> 00:06:53.120]  別氏巴在以色列的南面
[00:06:53.120 --> 00:06:55.360]  也就是說這一隊軍隊
[00:06:55.360 --> 00:07:00.160]  是從整個以色列揀選出來最精銳的士兵
[00:07:00.160 --> 00:07:03.280]  就由亞瑟龍來帶領他們
[00:07:03.280 --> 00:07:05.920]  胡西又用了一個隱喻
[00:07:05.920 --> 00:07:08.800]  胡西真的是一個隱喻的高手
[00:07:08.800 --> 00:07:12.000]  他說亞瑟龍將來的軍隊
[00:07:12.000 --> 00:07:15.520]  會好像海邊的沙一樣那麼多
[00:07:15.520 --> 00:07:19.440]  他說當你的軍隊臨到大衛的時候
[00:07:19.440 --> 00:07:22.720]  就好像露水落在地上一樣
[00:07:22.720 --> 00:07:25.280]  令到大衛無所遁形
[00:07:25.280 --> 00:07:27.280]  一定走不掉
[00:07:27.280 --> 00:07:31.520]  亞瑟龍可能想到自己帶著軍隊
[00:07:31.520 --> 00:07:33.520]  威風瀾瀾
[00:07:33.520 --> 00:07:37.840]  打贏他的爸爸甚至將他處決
[00:07:37.840 --> 00:07:39.840]  但他沒有想到
[00:07:39.840 --> 00:07:42.080]  一隊那麼龐大的軍隊
[00:07:42.080 --> 00:07:44.960]  是需要很多時間來聚集的
[00:07:44.960 --> 00:07:48.240]  由但去到別氏巴
[00:07:48.240 --> 00:07:51.200]  是需要很多的時間
[00:07:51.200 --> 00:07:53.760]  而這個時間那麼多的時間
[00:07:53.760 --> 00:07:56.320]  就會被大衛充分利用
[00:07:56.320 --> 00:07:59.760]  來渡過約旦河逃生
[00:07:59.760 --> 00:08:01.760]  去到約旦河的東面
[00:08:01.760 --> 00:08:03.760]  大衛就可以招兵買馬
[00:08:03.760 --> 00:08:05.760]  重組他的軍隊
[00:08:05.760 --> 00:08:09.760]  來和亞瑟龍對抗
[00:08:09.760 --> 00:08:15.040]  胡西也想到亞瑟龍可能沒那麼蠢
[00:08:15.040 --> 00:08:18.080]  那麼多時間聚集軍隊
[00:08:18.080 --> 00:08:21.280]  亞瑟龍可能會懷疑擔心
[00:08:21.280 --> 00:08:24.160]  給大衛有時間逃命
[00:08:24.160 --> 00:08:26.160]  然後他說什麼
[00:08:26.160 --> 00:08:29.200]  就算大衛走進城裏
[00:08:29.200 --> 00:08:32.400]  你有這麼龐大的軍隊
[00:08:32.400 --> 00:08:36.000]  你可以將整座城拉到河裏面
[00:08:36.000 --> 00:08:38.880]  你們有沒有見過人打仗
[00:08:38.880 --> 00:08:42.400]  將整座城拉進河裏面
[00:08:42.400 --> 00:08:46.240]  亞瑟龍比較天真
[00:08:46.240 --> 00:08:50.720]  但他和他的軍師非常喜歡胡西的建議
[00:08:50.720 --> 00:08:54.960]  他們不喜歡阿希多佛的建議
[00:08:54.960 --> 00:08:59.040]  其實阿希多佛的建議是非常好的
[00:08:59.040 --> 00:09:03.200]  但是因為耶和華的緣故
[00:09:03.200 --> 00:09:07.200]  所以阿希多佛的計謀不能得逞
[00:09:07.200 --> 00:09:11.440]  就好像撒姆爾夏的十七章第十四節
[00:09:11.440 --> 00:09:17.600]  這是因為耶和華定義破壞阿希多佛的良謀
[00:09:17.600 --> 00:09:20.640]  為要降和與亞瑟龍
[00:09:20.640 --> 00:09:25.520]  又是像詩篇的三十三篇十至十一節所說
[00:09:25.520 --> 00:09:29.360]  耶和華使列國的酬算歸於無有
[00:09:29.360 --> 00:09:32.800]  使眾民的思念無有功效
[00:09:32.800 --> 00:09:35.760]  耶和華的酬算永遠立定
[00:09:35.760 --> 00:09:39.840]  他心中的思念萬代常存
[00:09:39.840 --> 00:09:44.960]  這就是我們今天的主題
[00:09:44.960 --> 00:09:48.160]  耶和華的酬算永遠立定
[00:09:48.160 --> 00:09:50.240]  他是要幫大衛
[00:09:50.240 --> 00:09:55.200]  我們說完第一點就是胡西獻計
[00:09:55.200 --> 00:10:01.360]  第二點是胡西要通知大衛逃命
[00:10:01.360 --> 00:10:08.720]  胡西將這件事告訴了薩都和阿比亞他
[00:10:08.720 --> 00:10:11.920]  記不記得薩都和阿比亞他
[00:10:11.920 --> 00:10:13.840]  這兩個都是祭司
[00:10:13.840 --> 00:10:18.000]  他們假意投降亞瑟龍在亞瑟龍的身邊
[00:10:18.000 --> 00:10:22.160]  所以胡西很容易將這個消息告訴他們
[00:10:22.160 --> 00:10:27.280]  而催促大衛快些渡過約旦河
[00:10:27.280 --> 00:10:33.040]  如果亞瑟龍回心轉意聽阿希多佛的計謀
[00:10:33.040 --> 00:10:34.960]  大衛就會很危險
[00:10:34.960 --> 00:10:41.840]  兩個祭司將這個消息告訴了一個匿名的侍女
[00:10:41.840 --> 00:10:46.560]  叫她告訴薩都和阿比亞他兩個兒子
[00:10:46.560 --> 00:10:51.120]  這兩個兒子就是約拿丹和亞希瑪斯
[00:10:51.120 --> 00:10:54.480]  他們兩個兒子聽了這個消息之後
[00:10:54.480 --> 00:10:57.680]  馬上向南跑了一里路
[00:10:57.680 --> 00:11:00.640]  去到巴胡林這個地方
[00:11:00.640 --> 00:11:03.760]  就是橄欖山東邊的一個地區
[00:11:03.760 --> 00:11:10.480]  有一個年輕人看到這兩個祭司的兒子離開了京城
[00:11:10.480 --> 00:11:15.280]  知道有問題就立刻告訴亞瑟龍
[00:11:15.280 --> 00:11:19.920]  亞瑟龍就找衛兵來捉拿這兩個年輕人
[00:11:19.920 --> 00:11:24.960]  故事講到這裡其實好像是約書亞記的第二章
[00:11:24.960 --> 00:11:30.000]  記不記得有兩個探子走進耶利哥城來窺探
[00:11:30.000 --> 00:11:33.840]  以色列人派探子進入迦南地來窺探
[00:11:33.840 --> 00:11:39.120]  當時有個妓女拉合收買這兩個探子
[00:11:39.120 --> 00:11:40.640]  救了這兩個探子
[00:11:40.640 --> 00:11:45.040]  現在這個事情好像當年那件事
[00:11:45.040 --> 00:11:50.080]  又是有一個婦人將兩個年輕人收在井裡
[00:11:50.080 --> 00:11:53.360]  然後將布蓋著井口
[00:11:53.360 --> 00:11:56.320]  然後將碎物放在上面
[00:11:56.320 --> 00:11:59.040]  好像曬穀物一樣
[00:11:59.040 --> 00:12:02.880]  使得那些衛兵不會懷疑
[00:12:02.880 --> 00:12:06.240]  而那個女人就引開了幾個官兵
[00:12:06.240 --> 00:12:09.120]  讓這兩個年輕人來逃跑
[00:12:09.120 --> 00:12:12.160]  他們一口氣跑到大衛的軍營
[00:12:12.160 --> 00:12:14.720]  將一切的事告訴大衛
[00:12:14.720 --> 00:12:17.120]  叫他快點過約旦河
[00:12:17.120 --> 00:12:20.800]  大衛就照他們所說來做
[00:12:20.800 --> 00:12:24.080]  那麼你說阿希多佛怎樣呢?
[00:12:24.080 --> 00:12:25.120]  回頭看
[00:12:25.520 --> 00:12:29.600]  阿希多佛看到大衛沒有採納自己的建議
[00:12:29.600 --> 00:12:33.840]  他騎著一隻驢仔回到自己的家鄉
[00:12:33.840 --> 00:12:36.160]  準備了自己的身後事
[00:12:36.160 --> 00:12:38.560]  就上吊自殺
[00:12:38.560 --> 00:12:41.520]  你說為什麼他要自殺呢?
[00:12:41.520 --> 00:12:43.680]  有三個原因
[00:12:43.680 --> 00:12:47.680]  第一可能他的自尊心受傷
[00:12:47.680 --> 00:12:51.360]  第二他的野心落空了
[00:12:51.360 --> 00:12:56.480]  他希望成為亞沙隆首席的謀士
[00:12:56.480 --> 00:13:00.320]  他希望能夠替自己的孫女報仇
[00:13:00.320 --> 00:13:01.600]  殺死大衛
[00:13:01.600 --> 00:13:04.800]  現在這個野心落空了
[00:13:04.800 --> 00:13:06.720]  還有第三點
[00:13:06.720 --> 00:13:09.920]  他知道亞沙隆沒有聽到自己的話
[00:13:09.920 --> 00:13:12.640]  亞沙隆一定會失敗
[00:13:12.640 --> 00:13:14.400]  所以他自殺
[00:13:14.400 --> 00:13:17.600]  其實阿希多佛所面對的
[00:13:17.600 --> 00:13:21.200]  是一個No-Win situation
[00:13:21.200 --> 00:13:24.240]  我們英文會說No-Win situation
[00:13:24.240 --> 00:13:26.080]  中文是什麼呢?
[00:13:26.080 --> 00:13:28.080]  就是不會得勝
[00:13:28.080 --> 00:13:30.400]  他注定失敗的場面
[00:13:30.400 --> 00:13:32.640]  為什麼他注定失敗呢?
[00:13:32.640 --> 00:13:35.200]  只有兩個結果
[00:13:35.200 --> 00:13:37.840]  一個結果就是大衛得勝
[00:13:37.840 --> 00:13:39.840]  如果大衛得勝
[00:13:39.840 --> 00:13:42.800]  阿希多佛就會成為叛徒
[00:13:42.800 --> 00:13:44.960]  會被大衛處決
[00:13:44.960 --> 00:13:48.480]  另外如果亞沙隆得勝
[00:13:48.480 --> 00:13:50.560]  對他也是不利的
[00:13:50.560 --> 00:13:53.120]  因為得勝的原因
[00:13:53.120 --> 00:13:55.120]  不是因為他的計謀
[00:13:55.120 --> 00:13:57.600]  而是因為胡錫的計謀
[00:13:57.600 --> 00:14:02.400]  胡錫將會成為亞沙隆首席的謀士
[00:14:02.400 --> 00:14:05.200]  所以無論怎麼看他都注定失敗
[00:14:05.200 --> 00:14:07.200]  所以他自盡
[00:14:07.200 --> 00:14:12.480]  亞希多佛最後被葬在他父親的墳墓
[00:14:12.480 --> 00:14:14.480]  證明雖然他自殺
[00:14:14.480 --> 00:14:17.680]  但沒有受到任何羞辱
[00:14:17.680 --> 00:14:20.400]  他仍然葬在他父親的墳墓
[00:14:20.400 --> 00:14:24.960]  亞希多佛一生人本來是大衛的好朋友
[00:14:24.960 --> 00:14:27.760]  很可惜他因為想報仇
[00:14:27.760 --> 00:14:30.640]  以致和大衛反目成仇
[00:14:30.640 --> 00:14:33.760]  亞沙隆有野心
[00:14:33.760 --> 00:14:36.560]  亞希多佛沒有告訴大衛
[00:14:36.560 --> 00:14:38.960]  反而支持亞沙隆
[00:14:38.960 --> 00:14:42.560]  雖然亞希多佛很有自謀
[00:14:42.560 --> 00:14:43.920]  很有智慧
[00:14:43.920 --> 00:14:47.680]  但很可惜他投靠錯人
[00:14:47.680 --> 00:14:50.720]  以致最後招來殺身之禍
[00:14:50.720 --> 00:14:52.720]  第三點
[00:14:52.720 --> 00:14:55.760]  大衛去到馬哈廉
[00:14:55.760 --> 00:14:58.480]  大衛過了約旦河
[00:14:58.480 --> 00:15:00.000]  在約旦河的東面
[00:15:00.000 --> 00:15:02.000]  就是馬哈廉的地方
[00:15:02.000 --> 00:15:04.400]  作成他自己的總部
[00:15:04.400 --> 00:15:09.280]  馬哈廉在亞博河的上方
[00:15:09.280 --> 00:15:11.680]  距離約旦河的渡口
[00:15:11.680 --> 00:15:15.520]  大概十五里的路程
[00:15:15.520 --> 00:15:17.440]  蘇羅的兒子伊斯波切
[00:15:17.440 --> 00:15:20.960]  曾經用馬哈廉成為他的首都
[00:15:20.960 --> 00:15:24.000]  這座城其實是易守難攻
[00:15:24.000 --> 00:15:26.400]  是一座很堅固的城
[00:15:26.400 --> 00:15:32.320]  同時亞沙隆正在準備聚集他的軍隊
[00:15:32.320 --> 00:15:34.720]  而浪費了很多時間
[00:15:34.720 --> 00:15:39.040]  被大衛逃跑到了約旦河的東面
[00:15:39.040 --> 00:15:43.360]  最後亞沙隆真的組織了這支軍隊
[00:15:43.360 --> 00:15:46.480]  他也渡過了約旦河
[00:15:46.480 --> 00:15:49.600]  他任命了他自己的表弟亞瑪撒
[00:15:49.600 --> 00:15:51.840]  成為他的元帥
[00:15:51.840 --> 00:15:55.280]  我們看到這個內戰
[00:15:55.280 --> 00:15:58.560]  不單是以色列人打以色列人
[00:15:58.560 --> 00:16:02.080]  還是大衛的家庭自相殘殺
[00:16:02.080 --> 00:16:04.080]  為什麼我這樣說
[00:16:04.080 --> 00:16:06.080]  現在這個亞瑪撒
[00:16:06.080 --> 00:16:08.720]  就是大衛的姊妹的一個兒子
[00:16:08.720 --> 00:16:10.720]  就是亞比蓋的兒子
[00:16:10.720 --> 00:16:14.720]  而大衛自己的元帥是約納
[00:16:14.720 --> 00:16:18.240]  約納也是大衛另外一個姊妹
[00:16:18.240 --> 00:16:20.240]  洗腦亞的兒子
[00:16:20.240 --> 00:16:23.120]  所以現在兩個元帥對陣
[00:16:23.120 --> 00:16:27.440]  其實就是大衛兩個姊妹的兒子對陣
[00:16:27.440 --> 00:16:30.640]  你想想不單是以色列人的內戰
[00:16:30.640 --> 00:16:33.520]  還是大衛家庭內的內戰
[00:16:33.520 --> 00:16:38.400]  學者對亞瑪撒的身世的看法有不同
[00:16:38.400 --> 00:16:42.240]  因為經文說他的父親叫做以特拉
[00:16:42.240 --> 00:16:44.960]  在撒姆以下的第十七章
[00:16:44.960 --> 00:16:47.360]  叫以特拉做以色列人
[00:16:47.360 --> 00:16:50.080]  但是在歷代誌上的二章
[00:16:50.080 --> 00:16:52.400]  叫他做以實瑪利人
[00:16:52.400 --> 00:16:56.560]  究竟這個是以實瑪利人還是以色列人
[00:16:56.560 --> 00:17:00.160]  學者都有不一致的觀點
[00:17:00.160 --> 00:17:02.160]  和合本怎麼說
[00:17:02.160 --> 00:17:04.560]  說他是以實瑪利人
[00:17:04.560 --> 00:17:06.560]  但是有個括弧寫著
[00:17:06.560 --> 00:17:08.560]  又作以色列人
[00:17:08.560 --> 00:17:12.240]  和合本也很會翻譯
[00:17:12.240 --> 00:17:14.720]  但是有人認為
[00:17:14.720 --> 00:17:20.800]  這個以特拉其實是住在以實瑪利人當中的以色列人
[00:17:20.800 --> 00:17:28.880]  以特拉和大衛的姊妹亞比該的關係也是非常特別
[00:17:28.880 --> 00:17:36.560]  經文說他和那撒的女兒亞比該有親近或認識
[00:17:36.560 --> 00:17:40.880]  這個字親近或認識可以解釋為結婚
[00:17:40.880 --> 00:17:44.240]  但也可以解釋為有性行為
[00:17:44.240 --> 00:17:47.040]  如果真的有性行為的話
[00:17:47.040 --> 00:17:51.360]  這個亞瑪撒很可能就是一個私生子
[00:17:51.360 --> 00:17:53.920]  還有一個問題
[00:17:54.480 --> 00:17:58.720]  如果亞比該真的是大衛的姊妹
[00:17:58.720 --> 00:18:01.600]  亞比該的爸爸應該是誰
[00:18:01.600 --> 00:18:03.600]  應該是耶西
[00:18:03.600 --> 00:18:07.680]  大家都知道大衛是耶西的兒子
[00:18:07.680 --> 00:18:11.520]  為什麼經文叫他做那撒的女兒
[00:18:11.520 --> 00:18:12.800]  很奇怪
[00:18:12.800 --> 00:18:15.680]  所以學者又有不同的見解
[00:18:15.680 --> 00:18:18.880]  有人說那撒就是耶西的別名
[00:18:18.880 --> 00:18:22.240]  耶西有另外一個名叫那撒
[00:18:22.240 --> 00:18:29.920]  但也有解釋說可能亞比該的媽媽是改嫁
[00:18:29.920 --> 00:18:32.640]  以前她的丈夫叫那撒
[00:18:32.640 --> 00:18:35.040]  後來她改嫁耶西
[00:18:35.040 --> 00:18:38.240]  她是帶著亞比該嫁給耶西
[00:18:38.240 --> 00:18:42.720]  所以經文叫亞比該做那撒的女兒
[00:18:42.720 --> 00:18:48.880]  也有解釋說那撒這個名字一定要男的嗎
[00:18:48.880 --> 00:18:50.640]  不可以是女的嗎
[00:18:50.640 --> 00:18:54.480]  或者耶西的老婆的名字就是那撒
[00:18:54.480 --> 00:18:57.680]  所以有人說那撒就是耶西的妻子
[00:18:57.680 --> 00:18:59.600]  甚至是他的妾侍
[00:18:59.600 --> 00:19:05.360]  亞瑪撒也可能是在歷代至上的十二章
[00:19:05.360 --> 00:19:09.200]  有一個人帶領了很強大的援軍
[00:19:09.200 --> 00:19:11.200]  來投靠大衛
[00:19:11.200 --> 00:19:15.600]  很多學者認為這就是亞瑪撒
[00:19:15.600 --> 00:19:19.040]  亞瑪撒其實是有他的野心
[00:19:19.040 --> 00:19:21.920]  也可能是一個私生子
[00:19:21.920 --> 00:19:25.360]  所以他很妒忌約瓦
[00:19:25.360 --> 00:19:28.800]  他想大衛叫他做元帥
[00:19:28.800 --> 00:19:31.200]  但大衛卻叫了約瓦做元帥
[00:19:31.200 --> 00:19:34.160]  所以他就投靠了亞瑪撒
[00:19:34.160 --> 00:19:37.440]  這也是有這樣的可能性
[00:19:37.440 --> 00:19:41.280]  所以他就成為了亞瑪撒的元帥
[00:19:41.280 --> 00:19:46.320]  作者在這裡說出了大衛家族的背景
[00:19:46.320 --> 00:19:53.360]  是要讓大家知道亞瑪撒和約瓦之間的恩怨情仇
[00:19:53.360 --> 00:19:59.120]  這一場內戰不單是父親和兒子的真戰
[00:19:59.120 --> 00:20:02.960]  不單是叔叔和侄子的真戰
[00:20:02.960 --> 00:20:06.560]  不單是表哥和表弟的真戰
[00:20:06.560 --> 00:20:10.160]  還是以色列人和以色列人的真戰
[00:20:10.160 --> 00:20:12.160]  是非常可悲
[00:20:12.160 --> 00:20:15.760]  一場的真戰已經是可悲
[00:20:15.760 --> 00:20:18.080]  何況還是內戰
[00:20:18.080 --> 00:20:20.080]  自己人殺自己人
[00:20:20.080 --> 00:20:22.080]  自己有打自己有
[00:20:22.080 --> 00:20:27.760]  亞瑪撒和他的部下終於聚集到軍隊
[00:20:27.760 --> 00:20:29.760]  可以渡過約旦河
[00:20:29.760 --> 00:20:33.280]  他們就紮營在這裡激烈地戰
[00:20:33.280 --> 00:20:37.040]  在《撒姆爾夏》的17章26節
[00:20:37.040 --> 00:20:41.360]  和合本是將亞瑪撒的名字放在以色列人
[00:20:41.360 --> 00:20:43.360]  放在他軍隊之前
[00:20:43.360 --> 00:20:51.520]  但原文的希伯來文是將以色列人放在亞瑪撒的名字前面
[00:20:51.520 --> 00:20:53.520]  什麼意思呢?
[00:20:53.520 --> 00:20:56.560]  作者是有心貶低亞瑪撒
[00:20:56.560 --> 00:20:59.520]  大衛和他的隨從
[00:20:59.520 --> 00:21:02.880]  過河去到馬哈廉這個地方
[00:21:02.880 --> 00:21:05.920]  這個地方我剛才說
[00:21:05.920 --> 00:21:11.200]  就是蘇羅的兒子伊斯波切曾經帶領以色列十個支派
[00:21:11.200 --> 00:21:13.920]  用馬哈廉成為首都
[00:21:13.920 --> 00:21:15.920]  在那裡稱王
[00:21:15.920 --> 00:21:18.880]  這個也是同一個地方
[00:21:18.880 --> 00:21:20.880]  在《創世紀》的32章
[00:21:20.880 --> 00:21:25.840]  亞國曾經在那裡露宿
[00:21:25.840 --> 00:21:30.160]  當時他快要和以素的哥哥見面
[00:21:30.160 --> 00:21:32.160]  他很害怕
[00:21:32.160 --> 00:21:34.880]  他在那裡逗留了一會
[00:21:34.880 --> 00:21:38.560]  馬哈廉的意思就是兩營軍隊
[00:21:38.560 --> 00:21:43.360]  當時亞國不單見到他自己的軍隊
[00:21:43.360 --> 00:21:45.840]  也見到另外一支軍隊
[00:21:45.840 --> 00:21:47.840]  是誰的軍隊呢?
[00:21:47.840 --> 00:21:51.040]  是神派領天使來幫助他
[00:21:51.040 --> 00:21:55.200]  所以馬哈廉就是兩營軍隊的意思
[00:21:55.200 --> 00:22:01.360]  現在神也用了他的天使來幫助大衛
[00:22:01.360 --> 00:22:03.760]  這些是什麼天使呢?
[00:22:03.760 --> 00:22:08.000]  是基列很有權勢的酋長
[00:22:08.000 --> 00:22:10.560]  這些酋長都來見大衛
[00:22:10.560 --> 00:22:12.560]  帶了很多食物給大衛
