
[00:00:00.000 --> 00:00:06.280]  多謝施班帶領我們一起去敬拜
[00:02:47.200 --> 00:02:51.800]  我選出的經文是馬拉福音第3第5章第38至48節
[00:02:51.800 --> 00:02:53.920]  相信大家不會太陌生
[00:02:53.920 --> 00:02:55.560]  是登山裏的其中一段
[00:02:55.560 --> 00:02:58.280]  但有些地方需要多些解釋
[00:02:58.280 --> 00:03:01.280]  我先請弟兄姊妹讀一次
[00:03:01.280 --> 00:03:05.440]  我將它分成幾段落跟大家一起讀
[00:03:05.440 --> 00:03:10.120]  我先請姊妹讀出第38至42節
[00:03:10.120 --> 00:03:11.280]  請姊妹先讀
[00:03:11.280 --> 00:03:13.960]  你們聽過有這樣的吩咐
[00:03:13.960 --> 00:03:16.440]  以眼還眼 以牙還牙
[00:03:16.440 --> 00:03:18.440]  可是我告訴你們
[00:03:18.440 --> 00:03:20.040]  不要與惡人對抗
[00:03:20.040 --> 00:03:21.560]  有人打你的右臉
[00:03:21.560 --> 00:03:23.840]  把另一邊也轉過來讓他打
[00:03:23.840 --> 00:03:25.000]  有人要告你
[00:03:25.000 --> 00:03:26.520]  想拿你的襯衫
[00:03:26.520 --> 00:03:28.520]  就連外套也讓他拿去
[00:03:28.520 --> 00:03:31.240]  有人要強迫你走一里路
[00:03:31.240 --> 00:03:32.880]  就陪他走兩里
[00:03:32.880 --> 00:03:34.520]  有求你的
[00:03:34.520 --> 00:03:35.400]  就給他
[00:03:35.400 --> 00:03:36.400]  想借貸的
[00:03:36.400 --> 00:03:37.680]  也不可拒絕
[00:03:37.680 --> 00:03:42.040]  然後第43至48節請弟兄讀出
[00:03:42.040 --> 00:03:45.320]  你們聽過有這樣的吩咐
[00:03:45.320 --> 00:03:46.840]  當愛你的淪陷
[00:03:46.840 --> 00:03:48.840]  恨你的仇敵
[00:03:48.840 --> 00:03:50.360]  可是我告訴你們
[00:03:50.360 --> 00:03:51.760]  當愛你們的仇敵
[00:03:51.760 --> 00:03:53.520]  為迫害你們的祈禱
[00:03:53.520 --> 00:03:56.240]  好叫你們成為你們天父的兒子
[00:03:56.240 --> 00:03:58.240]  因為他是太陽照惡人
[00:03:58.240 --> 00:03:59.240]  也照好人
[00:03:59.240 --> 00:04:00.320]  降雨給異人
[00:04:00.320 --> 00:04:02.200]  也給不義的人
[00:04:02.200 --> 00:04:04.880]  如果你們只愛那些愛你們的人
[00:04:04.880 --> 00:04:06.880]  有什麼賞賜呢?
[00:04:06.880 --> 00:04:09.640]  瑞麗不也是這樣嗎?
[00:04:09.640 --> 00:04:12.200]  如果你們單問候你們的弟兄
[00:04:12.200 --> 00:04:14.160]  有什麼特別呢?
[00:04:14.160 --> 00:04:17.040]  教愛人不也是這樣嗎?
[00:04:17.040 --> 00:04:18.720]  所以你們要完全
[00:04:18.720 --> 00:04:21.440]  正如你們的天父是完全的
[00:04:21.440 --> 00:04:23.960]  剛才我提及過這段經文是登山補訓
[00:04:23.960 --> 00:04:26.760]  馬達方第五章到第七章的其中一段
[00:04:26.760 --> 00:04:28.640]  登山補訓很明顯
[00:04:28.640 --> 00:04:32.880]  每一個段落都有它的格式
[00:04:32.880 --> 00:04:36.760]  第五章由中間到現在這段結束
[00:04:36.760 --> 00:04:37.760]  是一個格式
[00:04:37.760 --> 00:04:39.280]  第六章開始的時間
[00:04:39.280 --> 00:04:40.400]  又有另一個格式
[00:04:40.400 --> 00:04:41.720]  有機會大家回去看的時候
[00:04:41.720 --> 00:04:43.720]  會看到這個格式
[00:04:43.720 --> 00:04:45.440]  第五章這個段落
[00:04:45.440 --> 00:04:50.440]  很明顯是計算上文所有的格式
[00:04:50.440 --> 00:04:54.680]  來講述上帝要我們講愛人的訊息
[00:04:54.680 --> 00:04:56.680]  那個格式是什麼呢?
[00:04:56.680 --> 00:04:58.200]  五章有一節說
[00:04:58.200 --> 00:05:02.280]  你們聽見有吩咐古人的話說
[00:05:02.280 --> 00:05:03.680]  不可殺人
[00:05:03.680 --> 00:05:05.200]  請留意
[00:05:05.200 --> 00:05:06.640]  主耶穌說的不是
[00:05:06.640 --> 00:05:08.800]  你聽見舊約經上的話
[00:05:08.800 --> 00:05:09.800]  不是這樣說的
[00:05:09.800 --> 00:05:11.800]  他說古人有話說
[00:05:11.800 --> 00:05:14.920]  有些可能是舊約經上說的
[00:05:14.920 --> 00:05:20.240]  不過有些地方是歷代歷史上的拉比
[00:05:20.240 --> 00:05:22.040]  他們解釋聖經的時間
[00:05:22.040 --> 00:05:23.640]  慢慢加上去
[00:05:23.640 --> 00:05:25.880]  這些加上去的說話
[00:05:25.880 --> 00:05:28.960]  慢慢在歷史演變裏
[00:05:28.960 --> 00:05:30.040]  有些人看成像
[00:05:30.040 --> 00:05:31.560]  好像和聖經一樣
[00:05:31.560 --> 00:05:33.240]  一樣要遵守
[00:05:33.240 --> 00:05:34.760]  所以越加就越多
[00:05:34.760 --> 00:05:36.560]  主耶穌說
[00:05:36.560 --> 00:05:38.720]  你聽見無論舊約經上
[00:05:38.720 --> 00:05:41.680]  或者拉比教你們的說話
[00:05:41.680 --> 00:05:44.240]  其中一樣就是不可殺人
[00:05:44.240 --> 00:05:45.880]  不過耶穌很權威地說
[00:05:45.880 --> 00:05:47.560]  只是我告訴你們
[00:05:47.560 --> 00:05:51.720]  耶穌站在一個很權威的位置
[00:05:51.720 --> 00:05:52.480]  告訴我們
[00:05:52.480 --> 00:05:56.600]  我更多的將上帝的吩咐告訴你
[00:05:56.600 --> 00:05:57.440]  應該怎麼做
[00:05:57.440 --> 00:05:59.840]  同樣這個格式
[00:05:59.840 --> 00:06:01.640]  去到二十七節是這樣說
[00:06:01.640 --> 00:06:03.960]  你們聽見有話說
[00:06:03.960 --> 00:06:05.160]  不可姦淫
[00:06:05.160 --> 00:06:07.040]  主耶穌說
[00:06:07.040 --> 00:06:09.440]  只是我告訴你們
[00:06:09.440 --> 00:06:11.440]  三十三節
[00:06:11.440 --> 00:06:14.160]  你們聽見有吩咐古人的話說
[00:06:14.160 --> 00:06:14.920]  不可背世
[00:06:14.920 --> 00:06:15.720]  所謂的世
[00:06:15.720 --> 00:06:18.240]  總要向主謹守
[00:06:18.240 --> 00:06:18.960]  同樣地
[00:06:18.960 --> 00:06:21.720]  主耶穌當將他自己
[00:06:21.720 --> 00:06:25.560]  和他們一直流傳下來的教導
[00:06:25.560 --> 00:06:27.560]  做一個很大的對比
[00:06:27.560 --> 00:06:29.440]  甚至是超然的對比
[00:06:29.440 --> 00:06:31.720]  只是我告訴你們
[00:06:31.720 --> 00:06:34.360]  這種的結構
[00:06:34.360 --> 00:06:36.560]  一直到現在我們讀的經文
[00:06:36.560 --> 00:06:40.680]  三十八節到四十八節
[00:06:40.680 --> 00:06:44.080]  三十八節你們聽見有話說
[00:06:44.080 --> 00:06:46.200]  就是這個格式
[00:06:46.200 --> 00:06:48.200]  然後三十九節
[00:06:48.200 --> 00:06:51.080]  只是我告訴你們
[00:06:51.080 --> 00:06:54.800]  同樣用剛才所說的結構
[00:06:54.800 --> 00:06:57.080]  來寫出這段經文
[00:06:57.080 --> 00:06:58.800]  回到經文的內文
[00:06:58.800 --> 00:07:00.440]  聽見有話說
[00:07:00.440 --> 00:07:02.360]  以眼還眼
[00:07:02.360 --> 00:07:04.240]  以牙還牙
[00:07:04.240 --> 00:07:05.080]  主耶穌說
[00:07:05.080 --> 00:07:06.800]  只是我告訴你們
[00:07:06.800 --> 00:07:10.200]  不要與惡人作對
[00:07:10.200 --> 00:07:12.440]  這裡有幾個地方需要解釋
[00:07:12.440 --> 00:07:14.760]  以眼還眼
[00:07:14.760 --> 00:07:17.280]  以牙還牙
[00:07:17.280 --> 00:07:19.440]  是不是神的話
[00:07:19.440 --> 00:07:21.840]  以眼還眼
[00:07:21.840 --> 00:07:23.680]  以牙還牙
[00:07:23.680 --> 00:07:26.760]  是不是我們要遵守上帝的吩咐
[00:07:26.760 --> 00:07:28.200]  是不是
[00:07:28.200 --> 00:07:29.600]  很容易讀經文的時候
[00:07:29.600 --> 00:07:32.920]  以為好像這個不需要遵守
[00:07:32.920 --> 00:07:34.000]  但很明顯
[00:07:34.000 --> 00:07:35.640]  以眼還眼
[00:07:35.640 --> 00:07:37.040]  以牙還牙
[00:07:37.040 --> 00:07:38.840]  是來自教育聖經
[00:07:38.840 --> 00:07:39.680]  有三處
[00:07:39.680 --> 00:07:40.480]  昌一及記
[00:07:40.480 --> 00:07:41.120]  利美記
[00:07:41.120 --> 00:07:41.680]  森林記
[00:07:41.680 --> 00:07:43.160]  在摩西律法裡面
[00:07:43.160 --> 00:07:45.360]  最低限度三處直接說
[00:07:45.360 --> 00:07:46.760]  以眼還眼
[00:07:46.760 --> 00:07:48.520]  以牙還牙
[00:07:48.520 --> 00:07:50.920]  如果你有機會看經文的時候
[00:07:50.920 --> 00:07:52.600]  你可以和傳說聖經
[00:07:52.600 --> 00:07:55.200]  或者電腦容易找得到
[00:07:55.200 --> 00:07:57.640]  就是三段經文
[00:07:57.640 --> 00:07:59.680]  在聖經裡面出現過
[00:07:59.680 --> 00:08:01.080]  但好像主耶穌現在說
[00:08:01.080 --> 00:08:03.240]  只是我告訴你們
[00:08:03.240 --> 00:08:06.160]  是不是不需要以眼還眼
[00:08:06.160 --> 00:08:08.320]  以牙還牙呢
[00:08:08.320 --> 00:08:10.760]  你怎麼回答都好像有問題
[00:08:10.760 --> 00:08:12.440]  如果我們繼續以眼還眼
[00:08:12.440 --> 00:08:13.360]  以牙還牙
[00:08:13.360 --> 00:08:16.840]  好像不是我們教徒應該有的
[00:08:16.840 --> 00:08:19.080]  一個道德生活標準
[00:08:19.080 --> 00:08:20.720]  但如果說不需要遵守
[00:08:20.720 --> 00:08:21.840]  那是神的話
[00:08:21.840 --> 00:08:24.200]  為什麼不需要遵守呢
[00:08:24.200 --> 00:08:26.760]  上帝在舊約的啟示
[00:08:26.760 --> 00:08:28.600]  和新約的啟示
[00:08:28.600 --> 00:08:31.640]  都是永恆不變
[00:08:31.640 --> 00:08:36.560]  一點一滑不能夠廢去的真理
[00:08:36.560 --> 00:08:41.760]  為什麼這裡做一個對比呢
[00:08:41.760 --> 00:08:43.480]  以眼還眼
[00:08:43.480 --> 00:08:45.360]  以牙還牙
[00:08:45.360 --> 00:08:50.240]  是不是我們今天不需要遵守呢
[00:08:50.240 --> 00:08:52.240]  不如我們再解釋一下
[00:08:52.240 --> 00:08:55.920]  然後你們知道怎麼回答這個問題
[00:08:55.920 --> 00:08:56.680]  《出拉及記》
[00:08:56.680 --> 00:08:57.640]  《尼米基生命記》
[00:08:57.640 --> 00:08:59.320]  三處出現過這個說話
[00:08:59.320 --> 00:09:00.440]  以眼還眼
[00:09:00.440 --> 00:09:01.600]  以牙還牙
[00:09:01.600 --> 00:09:03.960]  是說整個以色列國家
[00:09:03.960 --> 00:09:07.800]  立國的時候的律法
[00:09:07.800 --> 00:09:09.080]  作為一個國家
[00:09:09.080 --> 00:09:10.680]  以眼還眼
[00:09:10.680 --> 00:09:12.200]  以牙還牙
[00:09:12.200 --> 00:09:16.320]  是一個法律上的公義的標準
[00:09:16.320 --> 00:09:19.960]  當你做了一些令人受傷害的事情的時候
[00:09:19.960 --> 00:09:22.000]  你要有相應的懲罰
[00:09:22.000 --> 00:09:24.920]  或者相應的賠償
[00:09:24.920 --> 00:09:27.760]  這個國家要能夠維持
[00:09:27.760 --> 00:09:30.240]  那個國家公平的運作
[00:09:30.240 --> 00:09:31.960]  是要以眼還眼
[00:09:31.960 --> 00:09:33.000]  以牙還牙
[00:09:33.000 --> 00:09:35.760]  到今天仍如此
[00:09:35.760 --> 00:09:37.560]  不過這個國家的標準
[00:09:37.560 --> 00:09:43.240]  不是用來當我個人的做事原則
[00:09:43.240 --> 00:09:48.560]  如果我將國家的法例私下去施行的話
[00:09:48.560 --> 00:09:50.760]  這個就是我犯的錯處
[00:09:50.760 --> 00:09:51.440]  以往是這樣
[00:09:51.440 --> 00:09:52.000]  現在是這樣
[00:09:52.000 --> 00:09:53.480]  將來也是這樣
[00:09:53.480 --> 00:09:55.640]  那個不是讓我們個人
[00:09:55.640 --> 00:09:56.800]  在人與人之間
[00:09:56.800 --> 00:09:58.080]  日常生活裏面
[00:09:58.080 --> 00:10:01.400]  更加不是在教會的弟兄姊妹之間相處的
[00:10:01.400 --> 00:10:04.480]  是家人相處的行事原則
[00:10:04.480 --> 00:10:06.360]  這個國家法律的標準
[00:10:06.360 --> 00:10:08.200]  所以說不信也要
[00:10:08.200 --> 00:10:10.520]  不過國家的層面要遵守
[00:10:10.520 --> 00:10:13.000]  不是在我們日常生活裏面
[00:10:13.000 --> 00:10:17.640]  是用來作為我們與人相處的一個行事標準
[00:10:17.640 --> 00:10:19.320]  很可惜的
[00:10:19.320 --> 00:10:23.920]  當我們要為了自己有道理的時候
[00:10:23.920 --> 00:10:25.560]  我們將這些經文
[00:10:25.560 --> 00:10:27.240]  不理會上文下理
[00:10:27.240 --> 00:10:29.480]  變成了為了達成
[00:10:29.480 --> 00:10:31.480]  在這個處境之下
[00:10:31.480 --> 00:10:32.800]  更加方便的
[00:10:32.800 --> 00:10:35.560]  更加容易
[00:10:35.560 --> 00:10:38.760]  讓我心裏要做的事做得到的話
[00:10:38.760 --> 00:10:40.120]  我就用這個標準
[00:10:40.120 --> 00:10:43.320]  成為了合理化我所做的事情
[00:10:43.320 --> 00:10:44.800]  他對我不主
[00:10:44.800 --> 00:10:46.120]  他做初一我就做十五
[00:10:46.120 --> 00:10:48.880]  這個正正是耶穌所說的
[00:10:48.880 --> 00:10:51.240]  只是我告訴你們
[00:10:51.240 --> 00:10:54.000]  不要與惡人作對
[00:10:54.000 --> 00:10:55.720]  我稍後會說這句話
[00:10:55.720 --> 00:10:56.880]  不過先看一下
[00:10:57.000 --> 00:10:58.600]  下面呢
[00:10:58.600 --> 00:11:01.480]  舉了四個條件
[00:11:01.480 --> 00:11:04.680]  我不知道大家有沒有認真考慮這條經文
[00:11:04.680 --> 00:11:07.320]  如何用在你的處境裏面
[00:11:07.320 --> 00:11:08.760]  這四個條件是
[00:11:08.760 --> 00:11:12.320]  如果有人打你的右臉
[00:11:12.320 --> 00:11:16.320]  你就連左臉也打
[00:11:16.320 --> 00:11:17.800]  如果有人要告你
[00:11:17.800 --> 00:11:21.240]  要拿你的女衣
[00:11:21.240 --> 00:11:25.080]  就連外衣也給他
[00:11:25.080 --> 00:11:27.920]  如果有人強迫你走你路
[00:11:27.920 --> 00:11:31.760]  你就走兩里
[00:11:31.760 --> 00:11:32.960]  最後一個
[00:11:32.960 --> 00:11:34.600]  如果有求的就給他
[00:11:34.600 --> 00:11:36.920]  好像有人向你借貸
[00:11:36.920 --> 00:11:39.320]  你就不要推辭
[00:11:39.320 --> 00:11:42.440]  我想問大家有多少人會遵守這些耶穌的吩咐
[00:11:42.440 --> 00:11:43.840]  這不是古人的話
[00:11:43.840 --> 00:11:44.760]  是耶穌吩咐的
[00:11:44.760 --> 00:11:46.360]  這是耶穌說的
[00:11:46.360 --> 00:11:48.400]  大家有沒有遵守
[00:11:48.400 --> 00:11:50.040]  有的請你告訴我
[00:11:50.040 --> 00:11:51.360]  特別是最後那句
[00:11:51.360 --> 00:11:54.760]  有向你借貸的不可推辭
[00:11:54.760 --> 00:11:55.720]  我昨天提過
[00:11:55.720 --> 00:11:56.720]  不過差二億左右
[00:11:56.720 --> 00:11:58.960]  如果你幫幫忙
[00:11:58.960 --> 00:12:02.480]  我也樂意向你借貸
[00:12:02.480 --> 00:12:05.880]  我們似乎好像
[00:12:05.880 --> 00:12:08.960]  耶穌說的不是古人的吩咐
[00:12:08.960 --> 00:12:10.440]  不是有人這樣說
[00:12:10.440 --> 00:12:11.960]  是耶穌直接跟我們這樣說
[00:12:11.960 --> 00:12:15.440]  不過似乎到我們聽的時候
[00:12:15.440 --> 00:12:19.600]  我估計大部分弟兄姊妹都不會遵守
[00:12:19.600 --> 00:12:20.800]  如果你遵守的話
[00:12:20.800 --> 00:12:22.520]  大概很快
[00:12:22.520 --> 00:12:23.840]  不單止有人向你借貸
[00:12:23.840 --> 00:12:28.520]  很快他們也會向你借貸
[00:12:28.520 --> 00:12:30.240]  但如何理解這些說話呢
[00:12:30.240 --> 00:12:30.840]  耶穌的吩咐
[00:12:30.840 --> 00:12:35.360]  如何理解這些說話呢
[00:12:35.360 --> 00:12:37.320]  這四種的情況
[00:12:37.320 --> 00:12:41.280]  是一個以德報怨的處境
[00:12:41.280 --> 00:12:43.200]  那個很不合理
[00:12:43.200 --> 00:12:46.360]  但是你要跨越那個不合理
[00:12:46.360 --> 00:12:49.160]  去給他更好的看待
[00:12:49.160 --> 00:12:52.640]  這個真是一個很高的要求
[00:12:52.640 --> 00:12:55.720]  第一 有人打你的右臉
[00:12:55.720 --> 00:13:00.280]  不如我們示範一下
[00:13:00.280 --> 00:13:02.880]  我不敢叫前面的長老
[00:13:02.880 --> 00:13:03.760]  出來示範之後
[00:13:03.760 --> 00:13:05.720]  我待會出不到這個門口
[00:13:05.720 --> 00:13:09.720]  有沒有年輕人可以上台給我示範一下
[00:13:09.720 --> 00:13:11.960]  不要客氣
[00:13:11.960 --> 00:13:14.640]  有沒有年輕人可以上來
[00:13:14.640 --> 00:13:16.160]  給我示範一下
[00:13:16.160 --> 00:13:19.320]  大家都不想
[00:13:19.320 --> 00:13:23.320]  不如最年輕的長老
[00:13:23.320 --> 00:13:24.600]  我只是在意
[00:13:24.600 --> 00:13:25.880]  大家不要太認真
[00:13:25.880 --> 00:13:28.720]  因為我待會還想出這個門口
[00:13:28.720 --> 00:13:31.240]  假設一般人是用右手的
[00:13:31.240 --> 00:13:33.360]  假設大部分人用右手的
[00:13:33.360 --> 00:13:34.520]  我怎樣說
[00:13:34.520 --> 00:13:35.800]  有人打你的右臉
[00:13:35.800 --> 00:13:38.520]  我怎樣打到你的右臉呢
[00:13:38.520 --> 00:13:41.560]  要怎樣打到你的右臉呢
[00:13:41.560 --> 00:13:43.800]  很謙卑的長老
[00:13:43.800 --> 00:13:46.040]  被人打一巴
[00:13:46.040 --> 00:13:47.640]  已經是很侮辱
[00:13:47.640 --> 00:13:49.920]  還被人反手打一巴
[00:13:49.920 --> 00:13:52.440]  是更大的侮辱
[00:13:52.440 --> 00:13:56.640]  有人要拿你的內衣 襯衣
[00:13:56.640 --> 00:13:58.040]  你就連外衣給他
[00:13:58.040 --> 00:13:59.120]  你覺得很奇怪
[00:13:59.120 --> 00:14:02.040]  不過你回到當時猶太人的背景
[00:14:02.040 --> 00:14:05.680]  如果一個人窮到什麼都沒有
[00:14:05.680 --> 00:14:10.920]  他最後就見外衣是他唯一的財物
[00:14:10.920 --> 00:14:12.320]  曾經說
[00:14:12.320 --> 00:14:16.760]  如果你真的要找他當當頭
[00:14:16.760 --> 00:14:19.000]  或者找他當抵押品的時候
[00:14:19.000 --> 00:14:21.280]  那件外衣是他的抵押品
[00:14:21.280 --> 00:14:22.280]  但晚上你給他
[00:14:22.280 --> 00:14:24.560]  因為晚上的溫差很大
[00:14:24.560 --> 00:14:25.760]  在中東的地方
[00:14:25.760 --> 00:14:27.960]  可以由白天三四十度
[00:14:27.960 --> 00:14:31.120]  變成晚上十度或十度以下
[00:14:31.120 --> 00:14:35.080]  所以那件外衣就是他晚上的被子
[00:14:35.080 --> 00:14:36.600]  是禦寒的
[00:14:36.600 --> 00:14:38.200]  即是外衣更加重要
[00:14:38.200 --> 00:14:40.440]  他要求的內衣已經很不合理
[00:14:40.440 --> 00:14:45.240]  但我連更重要的外衣給他
[00:14:45.240 --> 00:14:47.240]  有人強迫你走一里路
[00:14:47.240 --> 00:14:51.960]  這是當時一些猶太羅馬的士兵
[00:14:51.960 --> 00:14:52.960]  根據他們的法例
[00:14:52.960 --> 00:14:55.680]  可以要求一個猶太人
[00:14:55.680 --> 00:14:57.800]  當他在走路上背著很重的東西的時候
[00:14:57.800 --> 00:14:59.200]  要求他幫我背起他
[00:14:59.200 --> 00:15:03.240]  不過法例上只容許他一里路
[00:15:03.240 --> 00:15:06.600]  但耶穌說你要走夠二里
[00:15:06.600 --> 00:15:07.440]  當然了
[00:15:07.440 --> 00:15:10.040]  這個更加難實踐
[00:15:10.040 --> 00:15:11.040]  有人問你借貸
[00:15:11.040 --> 00:15:15.800]  你不可以推辭
[00:15:15.800 --> 00:15:21.920]  這裡說的是四種以德報怨的處境
[00:15:21.920 --> 00:15:23.320]  有人打你的右臉
[00:15:23.320 --> 00:15:24.520]  很侮辱的
[00:15:24.520 --> 00:15:30.280]  你要超越了那種羞恥
[00:15:30.280 --> 00:15:33.600]  很難去愛仇敵的其中一個原因
[00:15:33.600 --> 00:15:39.200]  就是覺得我被羞辱了
[00:15:39.200 --> 00:15:41.000]  他曾經說過一句話
[00:15:41.000 --> 00:15:45.000]  令我覺得非常羞恥
[00:15:45.000 --> 00:15:47.360]  很侮辱性
[00:15:47.360 --> 00:15:49.360]  在這樣的情況下
[00:15:49.360 --> 00:15:51.880]  你要愛他
[00:15:51.880 --> 00:15:55.160]  談何容易啊
[00:15:55.160 --> 00:15:57.920]  有人拿你的襯衣
[00:15:57.920 --> 00:15:59.880]  很不合理
[00:15:59.880 --> 00:16:02.400]  但耶穌的說法
[00:16:02.400 --> 00:16:08.600]  你要超越了你覺得合理的那把尺
[00:16:08.600 --> 00:16:12.640]  有人強迫你走一里路
[00:16:12.640 --> 00:16:16.800]  你本來的義務只是一里路
[00:16:16.800 --> 00:16:18.800]  但耶穌說
[00:16:18.800 --> 00:16:21.200]  雖然你有權可以不跟
[00:16:21.200 --> 00:16:23.920]  不過你要超越了權力
[00:16:23.920 --> 00:16:25.320]  和他走二里路
[00:16:25.320 --> 00:16:27.960]  有人向你借貸
[00:16:27.960 --> 00:16:31.280]  你要超越了那個義務
[00:16:31.280 --> 00:16:36.480]  甚至是好像是傻子一樣
[00:16:36.480 --> 00:16:39.560]  然後你要幫助他
[00:16:39.560 --> 00:16:43.760]  如何理解這些說話更加重要的
[00:16:43.760 --> 00:16:48.640]  如何去實踐耶穌的直接吩咐呢
[00:16:48.640 --> 00:16:50.040]  這裡我說
[00:16:50.040 --> 00:16:52.440]  其實是在說精神
[00:16:52.440 --> 00:16:54.560]  不是在說我們實際
[00:16:54.560 --> 00:16:56.960]  照著字面的執行
[00:16:56.960 --> 00:16:58.400]  是說精神
[00:16:58.400 --> 00:17:01.000]  不是說照著字面的執行
[00:17:01.000 --> 00:17:02.000]  有兩個原因
[00:17:02.000 --> 00:17:03.360]  第一個
[00:17:03.360 --> 00:17:04.640]  很明顯
[00:17:04.640 --> 00:17:07.120]  連主耶穌自己都沒有實踐
[00:17:07.120 --> 00:17:08.640]  他所說的這番說話
[00:17:08.640 --> 00:17:13.200]  主耶穌在被人拿去釘十字架之前
[00:17:13.200 --> 00:17:15.600]  被人鞭打
[00:17:15.600 --> 00:17:16.880]  如果你看過受難曲
[00:17:16.880 --> 00:17:20.800]  你會看到一個最接近現實的情況
[00:17:20.800 --> 00:17:22.400]  拍攝一套電影
[00:17:22.400 --> 00:17:24.400]  耶穌被人鞭打
[00:17:24.400 --> 00:17:26.160]  大家記得
[00:17:26.160 --> 00:17:26.800]  聖經記載
[00:17:26.800 --> 00:17:33.360]  或者電影的描寫方法
[00:17:33.360 --> 00:17:36.400]  耶穌的背部被一些鞭
[00:17:36.400 --> 00:17:37.920]  被稱為九尾鞭
[00:17:37.920 --> 00:17:41.920]  每一個鞭的尾巴
[00:17:41.920 --> 00:17:44.720]  都有一些金屬片
[00:17:44.720 --> 00:17:48.800]  或者一些瓦片
[00:17:48.800 --> 00:17:50.160]  所以打下去之後
[00:17:50.160 --> 00:17:52.320]  鞭打背部的時候
[00:17:52.320 --> 00:17:53.120]  皮開肉爛
[00:17:53.120 --> 00:17:56.240]  聖經形容好像耕田一樣
[00:17:56.240 --> 00:17:57.280]  但耶穌沒有說
