
[00:00:00.000 --> 00:00:02.360]  各位 我知道有些弟兄在當中
[00:05:54.320 --> 00:05:55.440]  奉耶穌的名祈禱
[00:05:55.440 --> 00:05:57.440]  阿們
[00:05:57.440 --> 00:05:58.640]  提到主再來
[00:05:58.640 --> 00:06:01.320]  其實很多人很有興趣聽主再來
[00:06:01.320 --> 00:06:03.520]  簡單的說就是兩個原因
[00:06:03.520 --> 00:06:05.040]  一個就是好奇
[00:06:05.040 --> 00:06:06.960]  另一個就是少少不同
[00:06:06.960 --> 00:06:08.640]  叫做八卦
[00:06:08.640 --> 00:06:10.280]  很想知道到底怎樣
[00:06:10.280 --> 00:06:12.240]  哇 你現在中東這樣到底怎樣
[00:06:12.240 --> 00:06:13.720]  你現在環境這樣到底怎樣
[00:06:13.720 --> 00:06:16.040]  有些人會問耶穌何時回來
[00:06:16.040 --> 00:06:18.640]  到底我們要問很多這樣的事情
[00:06:18.640 --> 00:06:20.440]  但是我這次這個講座有些特別
[00:06:20.440 --> 00:06:22.040]  因為我知道最近都有一些講座
[00:06:22.040 --> 00:06:23.840]  是講到主再來的預兆
[00:06:23.840 --> 00:06:26.040]  預言如何應驗
[00:06:26.040 --> 00:06:27.840]  不少講座是講預言
[00:06:27.840 --> 00:06:31.040]  我今天特別要提的是預備
[00:06:31.040 --> 00:06:33.240]  預言講完之後的目的是什麼呢
[00:06:33.240 --> 00:06:34.840]  是叫你預備
[00:06:34.840 --> 00:06:36.040]  Prophecy
[00:06:36.040 --> 00:06:38.240]  是In order for you to prepare
[00:06:38.240 --> 00:06:40.640]  預早告訴你今早起床七點鐘
[00:06:40.640 --> 00:06:43.440]  我出門之前就看天氣報告
[00:06:43.440 --> 00:06:44.840]  今天有什麼
[00:06:44.840 --> 00:06:47.640]  叫做嚴寒警告
[00:06:47.640 --> 00:06:48.440]  對不對
[00:06:48.440 --> 00:06:50.640]  今天有啊 今天有嚴寒警告
[00:06:50.640 --> 00:06:52.440]  我昨天就沒有看
[00:06:52.440 --> 00:06:53.640]  出門就回去了
[00:06:53.640 --> 00:06:55.040]  因為昨天都挺冷的
[00:06:55.040 --> 00:06:58.040]  我昨天穿了一件襯衣就出去了
[00:06:58.040 --> 00:07:00.440]  去了一個地方講完之後
[00:07:00.440 --> 00:07:01.640]  那裡的人跟我說
[00:07:01.640 --> 00:07:03.840]  勸你回家拿回外套
[00:07:03.840 --> 00:07:04.840]  你沒有看新聞嗎
[00:07:04.840 --> 00:07:06.840]  我說我沒有看天氣報告
[00:07:06.840 --> 00:07:09.840]  報告預告是告訴你會凍
[00:07:09.840 --> 00:07:10.840]  會凍要怎樣
[00:07:10.840 --> 00:07:11.640]  要預備
[00:07:11.640 --> 00:07:12.640]  看了會凍
[00:07:12.640 --> 00:07:14.640]  但是照著一件T恤出門
[00:07:14.640 --> 00:07:16.040]  不行的
[00:07:16.040 --> 00:07:16.840]  是不是
[00:07:16.840 --> 00:07:18.040]  所以為什麼有預言
[00:07:18.040 --> 00:07:20.640]  預言的目的不是滿足你的好奇
[00:07:20.640 --> 00:07:23.440]  預言的目的是希望你能夠準備
[00:07:23.440 --> 00:07:23.840]  是不是
[00:07:23.840 --> 00:07:25.640]  神的心是這樣的
[00:07:25.640 --> 00:07:27.640]  神不是要滿足人的好奇心
[00:07:27.640 --> 00:07:29.840]  神希望人能夠預備他的將來
[00:07:29.840 --> 00:07:31.040]  預備他的再來
[00:07:31.040 --> 00:07:33.640]  不少講座是講挑戰
[00:07:33.640 --> 00:07:36.040]  今天我要講的是講面對
[00:07:36.040 --> 00:07:37.840]  很多的講座講感覺
[00:07:37.840 --> 00:07:40.040]  我的講希望是講行動
[00:07:40.040 --> 00:07:42.440]  很多時候人們很喜歡提出很多的問題
[00:07:42.440 --> 00:07:44.240]  但是沒有答案
[00:07:44.240 --> 00:07:46.640]  我盼望今天和大家提的是比較實在
[00:07:46.640 --> 00:07:48.240]  我們應該做的是什麼
[00:07:48.240 --> 00:07:49.640]  如何預備主耶穌回來
[00:07:49.640 --> 00:07:51.640]  我用的經文只是兩段的經文
[00:07:51.640 --> 00:07:55.040]  一個是馬達福音第24章第三至第14節
[00:07:55.040 --> 00:07:59.440]  第二段是彼得前書第四章七至十一節
[00:07:59.440 --> 00:08:01.040]  這段經文已經打印出來
[00:08:01.040 --> 00:08:01.840]  大家留意的
[00:08:01.840 --> 00:08:03.640]  其中譬如看第一段經文
[00:08:03.640 --> 00:08:07.040]  門徒問你回來之前有什麼預兆
[00:08:07.040 --> 00:08:08.640]  有幾個字很突出
[00:08:08.640 --> 00:08:09.240]  第一
[00:08:09.240 --> 00:08:10.840]  迷惑這個字我刪除了
[00:08:10.840 --> 00:08:12.040]  看到嗎
[00:08:12.040 --> 00:08:14.040]  迷惑
[00:08:14.040 --> 00:08:15.440]  以假亂真
[00:08:15.440 --> 00:08:16.440]  以真亂假
[00:08:16.440 --> 00:08:19.440]  過去星期六星期日講了兩堂的福音主日
[00:08:19.440 --> 00:08:22.840]  就是講到真平安和真自由
[00:08:22.840 --> 00:08:24.440]  今天很多時候末世的時候
[00:08:24.440 --> 00:08:26.240]  很多迷惑的事
[00:08:26.240 --> 00:08:28.840]  不單止說假基督假先知
[00:08:28.840 --> 00:08:30.440]  還有很多假像
[00:08:30.440 --> 00:08:32.040]  還有很多假的英許
[00:08:32.040 --> 00:08:34.040]  甚至很多假的福音
[00:08:34.040 --> 00:08:36.040]  這裡提到迷惑這個字
[00:08:36.040 --> 00:08:38.440]  就是末世必有的一個情況
[00:08:38.440 --> 00:08:41.640]  面對的挑戰就是不要被人騙
[00:08:41.640 --> 00:08:42.640]  不要被人騙
[00:08:42.640 --> 00:08:43.840]  不要被迷惑
[00:08:43.840 --> 00:08:46.840]  下面還有講到彼此和彼此
[00:08:46.840 --> 00:08:49.040]  但這個彼此不是這麼好的彼此
[00:08:49.040 --> 00:08:49.640]  為什麼呢
[00:08:49.640 --> 00:08:51.040]  它是彼此什麼
[00:08:51.040 --> 00:08:54.240]  彼此陷害和彼此恨惡
[00:08:54.240 --> 00:08:58.640]  不知道你覺不覺得人與人之間的距離好像越來越遠
[00:08:58.640 --> 00:09:01.440]  那麼近那麼遠
[00:09:01.440 --> 00:09:05.240]  以前沒有手機大家親密溝通
[00:09:05.240 --> 00:09:08.440]  有手機反而大家疏遠
[00:09:08.440 --> 00:09:12.640]  拿著最好的手機說垃圾
[00:09:12.640 --> 00:09:14.640]  我見過一個廣告很好笑的
[00:09:14.640 --> 00:09:16.240]  就是整個台在吃飯
[00:09:16.240 --> 00:09:18.840]  全部低頭一族
[00:09:18.840 --> 00:09:19.840]  是不是
[00:09:19.840 --> 00:09:20.840]  一道菜來了
[00:09:20.840 --> 00:09:21.840]  全部拿手機拍
[00:09:21.840 --> 00:09:23.440]  拍完又再低頭
[00:09:23.440 --> 00:09:24.440]  第二道菜來了
[00:09:24.440 --> 00:09:25.440]  又全部拿手機拍
[00:09:25.440 --> 00:09:26.840]  拍完又低頭
[00:09:26.840 --> 00:09:28.040]  最後菜齊了
[00:09:28.040 --> 00:09:29.440]  主人家就發短信出去
[00:09:29.440 --> 00:09:30.240]  吃飯了
[00:09:30.240 --> 00:09:31.840]  大家關機就開始吃飯
[00:09:31.840 --> 00:09:33.840]  是同一台
[00:09:33.840 --> 00:09:34.640]  是做到這樣
[00:09:34.640 --> 00:09:36.040]  原來人坐在一起
[00:09:36.040 --> 00:09:37.440]  可以離開這麼遠
[00:09:37.440 --> 00:09:40.040]  原來在末世的關係是這麼疏離的
[00:09:40.040 --> 00:09:43.840]  有時候最慘就是自己家人攻擊自己家人
[00:09:43.840 --> 00:09:46.440]  更難過甚至是教會的弟兄
[00:09:46.440 --> 00:09:48.440]  攻擊教會的弟兄
[00:09:48.440 --> 00:09:49.640]  很難過
[00:09:49.640 --> 00:09:52.040]  所以耶穌一早提醒說這些事情會發生
[00:09:52.040 --> 00:09:54.640]  最重要是你要預備和面對
[00:09:54.640 --> 00:09:56.240]  單單知道不夠
[00:09:56.240 --> 00:09:57.440]  我知道外面會冷
[00:09:57.440 --> 00:09:58.240]  你不穿外套
[00:09:58.240 --> 00:09:59.040]  你不摟緊頸巾
[00:09:59.040 --> 00:10:01.440]  是不行的
[00:10:01.440 --> 00:10:03.240]  只會是自找麻煩
[00:10:03.240 --> 00:10:04.840]  自討苦吃
[00:10:04.840 --> 00:10:06.240]  第三下面有一個小小
[00:10:06.240 --> 00:10:08.240]  我寫了下面
[00:10:08.240 --> 00:10:10.040]  不法的事真多
[00:10:10.040 --> 00:10:10.640]  有沒有看到
[00:10:10.640 --> 00:10:13.040]  有個灰色底的
[00:10:13.040 --> 00:10:14.440]  不法的事真多
[00:10:14.440 --> 00:10:17.640]  許多人的愛心漸漸冷淡
[00:10:17.640 --> 00:10:19.040]  一個多一個少
[00:10:19.040 --> 00:10:19.840]  什麼多呢
[00:10:19.840 --> 00:10:21.440]  不法的事越來越多
[00:10:21.440 --> 00:10:22.840]  人的愛心冷淡
[00:10:22.840 --> 00:10:23.640]  什麼意思
[00:10:23.640 --> 00:10:25.440]  心淡
[00:10:25.440 --> 00:10:28.440]  發現很多很多的新聞令我們心淡
[00:10:28.440 --> 00:10:30.240]  為什麼國家會這樣
[00:10:30.240 --> 00:10:31.840]  為什麼社會會這樣
[00:10:31.840 --> 00:10:33.440]  為什麼家庭會這樣
[00:10:33.440 --> 00:10:34.840]  為什麼人會這樣
[00:10:34.840 --> 00:10:36.640]  很多人用什麼方法
[00:10:36.640 --> 00:10:38.440]  就放棄了
[00:10:38.440 --> 00:10:39.240]  抽離了
[00:10:39.240 --> 00:10:41.240]  今天很多人喜歡抽離
[00:10:41.240 --> 00:10:43.640]  將自己關在自己的世界裡就算了
[00:10:43.640 --> 00:10:45.640]  看韓劇就算了
[00:10:45.640 --> 00:10:47.240]  其他就不理了
[00:10:47.240 --> 00:10:48.240]  因為不想理
[00:10:48.240 --> 00:10:49.640]  也覺得理不了
[00:10:49.640 --> 00:10:52.040]  人有需要但是滿足不了
[00:10:52.040 --> 00:10:54.040]  人需要愛但是沒有人愛
[00:10:54.040 --> 00:10:56.040]  人想去愛沒有人給他愛
[00:10:56.040 --> 00:10:58.040]  人很怕很怕
[00:10:58.040 --> 00:11:01.040]  昨天我說彼此關顧
[00:11:01.040 --> 00:11:03.040]  國家自掃門前雪
[00:11:03.040 --> 00:11:05.040]  也管他人也上霜
[00:11:05.040 --> 00:11:07.040]  說完之後有個姐妹跟我說
[00:11:07.040 --> 00:11:09.040]  有時不是不想關顧
[00:11:09.040 --> 00:11:11.040]  但有時真的不容易關顧
[00:11:11.040 --> 00:11:13.040]  有些人真的很有私心
[00:11:13.040 --> 00:11:15.040]  有些人很有野心
[00:11:15.040 --> 00:11:18.040]  有時不知道對誰開對誰不開
[00:11:18.040 --> 00:11:20.040]  有時不知道對誰說對誰不說
[00:11:20.040 --> 00:11:22.640]  現在人與人之間很多的猜忌
[00:11:22.640 --> 00:11:24.040]  很多的壞
[00:11:24.040 --> 00:11:26.040]  發現人真的不可救
[00:11:26.040 --> 00:11:29.040]  我常常有時跑農村發現人真的很簡單
[00:11:29.040 --> 00:11:31.040]  但簡單得來真的非常之可愛
[00:11:31.040 --> 00:11:34.040]  城市裏面很多人好像很不簡單
[00:11:34.040 --> 00:11:36.040]  其實非常之複雜
[00:11:36.040 --> 00:11:39.040]  我德國看過一句說話寫得很好
[00:11:39.040 --> 00:11:41.040]  Life is simple but not easy
[00:11:41.040 --> 00:11:43.040]  其實人生可以很簡單
[00:11:43.040 --> 00:11:45.040]  但很不容易要簡單
[00:11:45.040 --> 00:11:48.040]  人很多時喜歡搞到很複雜
[00:11:48.040 --> 00:11:49.040]  很少的事
[00:11:49.040 --> 00:11:51.040]  我昨晚遇到一個弟兄提到
[00:11:51.040 --> 00:11:54.040]  很簡單一個字可以解決
[00:11:54.040 --> 00:11:56.040]  他說要七個月之後才解決
[00:11:56.040 --> 00:11:58.040]  我說為何要這樣做呢
[00:11:58.040 --> 00:12:00.040]  所以你發現我拍給大家看的時候
[00:12:00.040 --> 00:12:02.040]  馬太二十四提了這個現象的問題
[00:12:02.040 --> 00:12:04.040]  如何面對這些現象
[00:12:04.040 --> 00:12:05.040]  就是我今天要說的
[00:12:05.040 --> 00:12:08.040]  面對這些事的時候這些事是要發生的
[00:12:08.040 --> 00:12:09.040]  我如何去面對呢
[00:12:09.040 --> 00:12:12.040]  彼得前書第四章七至十一節又說到
[00:12:12.040 --> 00:12:15.040]  萬物的結局近了
[00:12:15.040 --> 00:12:17.040]  近了現在那怎麼辦呢
[00:12:17.040 --> 00:12:19.040]  所以你要謹慎自守
[00:12:19.040 --> 00:12:20.040]  警醒禱告
[00:12:20.040 --> 00:12:22.040]  下面說切實相愛
[00:12:22.040 --> 00:12:23.040]  互相款待
[00:12:23.040 --> 00:12:25.040]  彼此服侍
[00:12:25.040 --> 00:12:26.040]  如果你問我的時候
[00:12:26.040 --> 00:12:29.040]  馬太二十四是個病徵
[00:12:29.040 --> 00:12:32.040]  彼得前書四章是一個療法
[00:12:32.040 --> 00:12:34.040]  可以幫我們去做
[00:12:34.040 --> 00:12:36.040]  一個是鎖一個是鎖匙
[00:12:36.040 --> 00:12:38.040]  一個是問題一個是答案
[00:12:38.040 --> 00:12:41.040]  一個是病徵一個是療法
[00:12:41.040 --> 00:12:44.040]  我們用彼得前書第四章去面對馬太二十四章
[00:12:44.040 --> 00:12:46.040]  帶給我們的挑戰
[00:12:46.040 --> 00:12:47.040]  我們如何預備呢
[00:12:47.040 --> 00:12:49.040]  用彼得前書第四章來預備
[00:12:49.040 --> 00:12:53.040]  來去做去解決二十四章帶給我們的挑戰
[00:12:53.040 --> 00:12:55.040]  人不會沒有問題
[00:12:55.040 --> 00:12:57.040]  但人要懂得解決問題
[00:12:57.040 --> 00:12:58.040]  人總有問題的
[00:12:58.040 --> 00:13:00.040]  沒有人沒有問題的
[00:13:00.040 --> 00:13:02.040]  但如何解決問題才是問題
[00:13:02.040 --> 00:13:06.040]  所以我提的主在來的三種人
[00:13:06.040 --> 00:13:07.040]  我先提一提
[00:13:07.040 --> 00:13:09.040]  略略說一說主在來的事
[00:13:09.040 --> 00:13:11.040]  第一有一種人我不知道在座
[00:13:11.040 --> 00:13:12.040]  不用舉手
[00:13:12.040 --> 00:13:14.040]  多少人真的很想主耶穌回來
[00:13:14.040 --> 00:13:15.040]  你知道嗎
[00:13:15.040 --> 00:13:17.040]  我都說不用舉手
[00:13:17.040 --> 00:13:19.040]  是不是我的廣東話這麼差呢
[00:13:19.040 --> 00:13:22.040]  或者你真的很想主耶穌回來
[00:13:22.040 --> 00:13:24.040]  有些人想主耶穌回來有很多原因
[00:13:24.040 --> 00:13:26.040]  有真有假
[00:13:26.040 --> 00:13:28.040]  有些人真的很想主耶穌回來
[00:13:28.040 --> 00:13:29.040]  因為他真的很愛主耶穌
[00:13:29.040 --> 00:13:31.040]  很想見主耶穌
[00:13:31.040 --> 00:13:32.040]  等了很久都沒見
[00:13:32.040 --> 00:13:34.040]  很想見
[00:13:34.040 --> 00:13:35.040]  很想和主耶穌
[00:13:35.040 --> 00:13:37.040]  保羅說他都很想去見主耶穌
[00:13:37.040 --> 00:13:39.040]  有些人就不是這麼真
[00:13:39.040 --> 00:13:41.040]  為什麼他很想主耶穌回來呢
[00:13:41.040 --> 00:13:43.040]  因為真的活不下去了
[00:13:43.040 --> 00:13:44.040]  太辛苦了
[00:13:44.040 --> 00:13:45.040]  天天都要煮飯
[00:13:45.040 --> 00:13:46.040]  天天都要吃飯
[00:13:46.040 --> 00:13:47.040]  很煩啊
[00:13:47.040 --> 00:13:48.040]  或者有些不舒服
[00:13:48.040 --> 00:13:50.040]  或者要面對考試
[00:13:50.040 --> 00:13:51.040]  或者明天要上班
[00:13:51.040 --> 00:13:53.040]  主耶穌你今晚回來吧
[00:13:53.040 --> 00:13:55.040]  我不想再煩了
[00:13:55.040 --> 00:13:57.040]  兩種都有的
[00:13:57.040 --> 00:13:58.040]  有些真的很想
[00:13:58.040 --> 00:13:59.040]  很正面
[00:13:59.040 --> 00:14:00.040]  有些因為不想
[00:14:00.040 --> 00:14:02.040]  所以也很希望耶穌快點回來
[00:14:02.040 --> 00:14:04.040]  不想再活下去了
[00:14:04.040 --> 00:14:06.040]  但是又不可以自己了斷的
[00:14:06.040 --> 00:14:08.040]  那你回來就搞定了
[00:14:08.040 --> 00:14:10.040]  第二種是怎樣呢
