
[00:00:00.000 --> 00:00:10.900]  各位觀眾 大家午安 今天跟大家去看彼得候書一章三到十一節
[00:16:16.540 --> 00:16:19.540]  他會由泉源的水一直流出來
[00:16:19.540 --> 00:16:22.540]  產生各樣美好的事物
[00:16:22.540 --> 00:16:25.540]  當理智控制情慾的時候
[00:16:25.540 --> 00:16:28.540]  就產生忍耐
[00:16:28.540 --> 00:16:30.540]  所以情緒受到控制
[00:16:30.540 --> 00:16:33.540]  表現出來就是另一種特性
[00:16:33.540 --> 00:16:36.540]  所以這個都是一致性的
[00:16:36.540 --> 00:16:39.540]  不是要去學習
[00:16:39.540 --> 00:16:41.540]  而是從裡面而出來
[00:16:41.540 --> 00:16:44.540]  而真正的忍耐就使我們不怨天不由人
[00:16:44.540 --> 00:16:46.540]  就會產生了敬虔
[00:16:46.540 --> 00:16:49.540]  不會隨時罵人、罵上帝
[00:16:49.540 --> 00:16:51.540]  或者不滿
[00:16:51.540 --> 00:16:54.540]  敬虔就是真正實踐信仰
[00:16:54.540 --> 00:16:56.540]  愛主愛人
[00:16:56.540 --> 00:16:59.540]  一個不信上帝的人就會狂妄自大
[00:16:59.540 --> 00:17:01.540]  也不尊重人
[00:17:01.540 --> 00:17:03.540]  也不會愛人
[00:17:03.540 --> 00:17:04.540]  所以忍耐呢
[00:17:04.540 --> 00:17:07.540]  有敬虔
[00:17:07.540 --> 00:17:10.540]  你就會愛弟兄的心
[00:17:10.540 --> 00:17:12.540]  自然的
[00:17:12.540 --> 00:17:15.540]  愛弟兄的心是自然的
[00:17:15.540 --> 00:17:18.540]  不是你要寫下來
[00:17:18.540 --> 00:17:19.540]  今天要愛誰
[00:17:19.540 --> 00:17:20.540]  明天要愛那個
[00:17:20.540 --> 00:17:22.540]  不需要
[00:17:22.540 --> 00:17:25.540]  有愛弟兄的心
[00:17:25.540 --> 00:17:27.540]  有敬畏上帝、愛上帝的人
[00:17:27.540 --> 00:17:29.540]  就會明白上帝的心
[00:17:29.540 --> 00:17:31.540]  會感受到人的愛
[00:17:31.540 --> 00:17:33.540]  當你看到上帝的好處
[00:17:33.540 --> 00:17:36.540]  你的心就會柔和
[00:17:36.540 --> 00:17:38.540]  謙卑
[00:17:38.540 --> 00:17:40.540]  你會覺得其他人都很好
[00:17:40.540 --> 00:17:42.540]  當你不滿意上帝的時候
[00:17:42.540 --> 00:17:45.540]  你會覺得人家對你都不好
[00:17:45.540 --> 00:17:47.540]  是吧
[00:17:47.540 --> 00:17:49.540]  當你覺得人家對你不好
[00:17:49.540 --> 00:17:51.540]  你自己不會對人家好
[00:17:51.540 --> 00:17:54.540]  當你感受到弟兄姐妹的愛
[00:17:54.540 --> 00:17:56.540]  你就會愛其他人
[00:17:56.540 --> 00:17:59.540]  根源就是
[00:17:59.540 --> 00:18:01.540]  你怎樣看上帝
[00:18:01.540 --> 00:18:03.540]  如果你不相信上帝
[00:18:03.540 --> 00:18:07.540]  你不相信上帝的恩惠、慈愛
[00:18:07.540 --> 00:18:11.540]  你不相信上帝將最好的給你的時候
[00:18:11.540 --> 00:18:15.540]  你對其他人都不會有這個愛心
[00:18:15.540 --> 00:18:18.540]  所以根源就在信上
[00:18:18.540 --> 00:18:21.540]  當我們感受到這個愛的時候
[00:18:21.540 --> 00:18:22.540]  我們會愛弟兄
[00:18:22.540 --> 00:18:23.540]  有愛弟兄的心
[00:18:23.540 --> 00:18:25.540]  就會愛眾人的心
[00:18:25.540 --> 00:18:29.540]  如果沒有愛眾人的心
[00:18:29.540 --> 00:18:32.540]  基督徒是最自私的
[00:18:32.540 --> 00:18:35.540]  為內只愛自己
[00:18:35.540 --> 00:18:37.540]  社會不會理
[00:18:37.540 --> 00:18:39.540]  不信主人不會理
[00:18:39.540 --> 00:18:41.540]  我們就會自私
[00:18:41.540 --> 00:18:43.540]  我們常常都看有什麼目的
[00:18:43.540 --> 00:18:45.540]  你不信主就是我朋友
[00:18:45.540 --> 00:18:47.540]  信了朋友就不是朋友
[00:18:47.540 --> 00:18:49.540]  我們自然就會關懷社會
[00:18:49.540 --> 00:18:54.540]  所以每年南部有些食品銀行
[00:18:54.540 --> 00:18:57.540]  送食物幫助外面的人
[00:18:57.540 --> 00:18:59.540]  是很自然的
[00:18:59.540 --> 00:19:02.540]  不會覺得重擔的
[00:19:02.540 --> 00:19:04.540]  你拿出來很快樂的
[00:19:04.540 --> 00:19:06.540]  每年有個盒子
[00:19:06.540 --> 00:19:09.540]  盒子你不要拿回去裝雜物
[00:19:09.540 --> 00:19:13.540]  拿回來就是裝禮物
[00:19:13.540 --> 00:19:15.540]  你很開心的
[00:19:15.540 --> 00:19:16.540]  所以這是很自然的
[00:19:16.540 --> 00:19:17.540]  不是重擔的
[00:19:17.540 --> 00:19:19.540]  不是要你學的
[00:19:19.540 --> 00:19:20.540]  不是逼你做的
[00:19:20.540 --> 00:19:22.540]  很自然
[00:19:22.540 --> 00:19:25.540]  由愛弟兄到愛眾人
[00:19:25.540 --> 00:19:30.540]  所以愛就成為無條件的愛
[00:19:30.540 --> 00:19:33.540]  你就會發現比特在這裡所說
[00:19:33.540 --> 00:19:37.540]  由信心所產生的各樣的德行
[00:19:37.540 --> 00:19:38.540]  如果沒有的話
[00:19:38.540 --> 00:19:41.540]  就是眼瞎近視失憶
[00:19:41.540 --> 00:19:45.540]  眼瞎就看不到人的需要
[00:19:45.540 --> 00:19:48.540]  近視就只看到自己人
[00:19:48.540 --> 00:19:50.540]  所以就忘記了神的愛
[00:19:50.540 --> 00:19:54.540]  忘記了我們的神是一個怎樣的神
[00:19:54.540 --> 00:19:59.540]  都是故意忘記救贖的大公
[00:19:59.540 --> 00:20:01.540]  如果我們忘記了
