
[00:00:00.000 --> 00:00:08.560]  剛才講的時候已經將到我們過去兩晚所講傳道書的一些很重要的訊息
[00:04:20.160 --> 00:04:23.440]  在看的時候總會有隻字片語提醒你
[00:04:23.440 --> 00:04:25.520]  心裡面有很多共鳴
[00:04:25.520 --> 00:04:27.120]  如果真的有些不明白的時候
[00:04:27.120 --> 00:04:29.200]  不要強行去解釋不要強行誤明
[00:04:29.200 --> 00:04:33.040]  要理解他不明白的就讓他不明白
[00:04:33.040 --> 00:04:35.600]  如果有機會的你會看解經書的
[00:04:35.600 --> 00:04:37.680]  和其他頂尖的一起查考的時候
[00:04:37.680 --> 00:04:43.280]  大家去研究一下當中的很深奧或者很深刻的意思
[00:04:43.280 --> 00:04:48.160]  不過今天晚上我們就要進入傳道書的第三個很重要的主題
[00:04:48.160 --> 00:04:50.320]  就是第四章到第九章裡面
[00:04:50.320 --> 00:04:53.200]  零零星星很多地方不是一字一段的
[00:04:53.200 --> 00:04:54.800]  剛剛我們所讀的那段比較多
[00:04:54.800 --> 00:04:57.360]  但是不斷提出一個問題
[00:04:57.360 --> 00:05:01.200]  昨天我們說生命是定數的
[00:05:01.200 --> 00:05:04.400]  生命是無聊的重重複複的
[00:05:04.400 --> 00:05:06.240]  不過我們盡我們的力量
[00:05:06.240 --> 00:05:07.760]  忠心去做的時候
[00:05:07.760 --> 00:05:09.680]  我們總是可以有出路
[00:05:09.680 --> 00:05:11.200]  我們相信有出路
[00:05:11.200 --> 00:05:12.720]  不過還沒解決問題
[00:05:12.720 --> 00:05:13.920]  傳道者真的很聰明
[00:05:13.920 --> 00:05:15.760]  你知道你自己努力去做
[00:05:15.760 --> 00:05:16.880]  忠心去做
[00:05:16.880 --> 00:05:18.720]  有感應的心去做的時候
[00:05:18.720 --> 00:05:22.400]  是有始終在神的安排當中有出路的
[00:05:22.400 --> 00:05:24.960]  不過在過程當中
[00:05:24.960 --> 00:05:27.520]  天天都是這樣很生氣
[00:05:27.520 --> 00:05:32.000]  因為這個世界是一個很不公平的世界
[00:05:32.000 --> 00:05:34.080]  充滿了不公平的世界
[00:05:34.080 --> 00:05:35.840]  我昨晚臨走之前就說
[00:05:35.840 --> 00:05:37.840]  是啊這句是我作的
[00:05:37.840 --> 00:05:39.680]  不過聖經是這麼說的
[00:05:39.680 --> 00:05:42.400]  好人沒有好報
[00:05:42.400 --> 00:05:45.440]  壞人就拿著數
[00:05:45.440 --> 00:05:47.440]  我相信你會感覺到
[00:05:47.440 --> 00:05:48.960]  哎呀是啊很共鳴
[00:05:48.960 --> 00:05:51.200]  見到陶雕面對這樣的日子
[00:05:51.200 --> 00:05:52.640]  可能今天早上
[00:05:52.640 --> 00:05:54.640]  你還有上班上半天的時候
[00:05:54.640 --> 00:05:55.840]  或者上一天的時候
[00:05:55.840 --> 00:05:58.240]  都是碰到這樣的事情發生
[00:05:58.240 --> 00:06:00.400]  難道我們只是在等
[00:06:00.400 --> 00:06:04.640]  等將來神自己的審判就這麼簡單嗎
[00:06:04.640 --> 00:06:06.880]  究竟我們怎樣去面對
[00:06:06.880 --> 00:06:12.320]  這種人生充滿不公平的經驗呢
[00:06:12.320 --> 00:06:14.880]  這是一個很不公平的社會
[00:06:14.880 --> 00:06:18.320]  傳道者教我們怎樣去面對
[00:06:18.320 --> 00:06:20.000]  這個不公平的社會
[00:06:20.000 --> 00:06:21.920]  而不能像其他人一樣
[00:06:21.920 --> 00:06:23.200]  或者你以前一樣
[00:06:23.200 --> 00:06:25.760]  整天只有怨氣
[00:06:25.760 --> 00:06:28.160]  整天心心不忿
[00:06:28.160 --> 00:06:31.040]  我們先祈禱求神幫我們好嗎
[00:06:31.040 --> 00:06:32.320]  我們主我們的神
[00:06:32.320 --> 00:06:33.680]  我們懇求你自己的智慧
[00:06:33.680 --> 00:06:35.120]  今晚賜給我們
[00:06:35.120 --> 00:06:36.800]  讓我們稍微觸摸到
[00:06:36.800 --> 00:06:39.680]  在傳道書裡面你那種深奧的智慧
[00:06:39.680 --> 00:06:41.440]  以致我們能夠有智慧一點
[00:06:41.440 --> 00:06:43.040]  來看這個人生
[00:06:43.040 --> 00:06:44.800]  親愛的聖靈我們求你
[00:06:44.800 --> 00:06:46.080]  帶我們進入真理
[00:06:46.080 --> 00:06:48.560]  因為你答應過在你裡面有真理
[00:06:48.560 --> 00:06:53.360]  我們今晚希望在你自己的話語當中
[00:06:53.360 --> 00:06:54.560]  在你的感動當中
[00:06:54.560 --> 00:06:57.280]  我們都了解到你要我們所學到的真理
[00:06:57.280 --> 00:06:58.640]  不單學到真理
[00:06:58.640 --> 00:07:01.120]  讓我們的生命體會到這些真理
[00:07:01.120 --> 00:07:02.640]  我們面對人生
[00:07:02.640 --> 00:07:05.200]  面對我們的日子有所不同
[00:07:05.200 --> 00:07:09.680]  以致我們能夠可以活得更加積極
[00:07:09.680 --> 00:07:13.920]  我們周圍的人也都見到你在我們生命當中
[00:07:13.920 --> 00:07:15.360]  奉耶穌名祈禱
[00:07:15.360 --> 00:07:16.400]  阿們
[00:07:16.400 --> 00:07:19.840]  我打了出來的大綱
[00:07:19.840 --> 00:07:21.200]  大家可以看著
[00:07:21.200 --> 00:07:22.960]  因為我後來想了想
[00:07:22.960 --> 00:07:27.040]  恐怕不是很多頂姐妹都有新譯本
[00:07:27.040 --> 00:07:28.800]  所以我盡量把新譯本
[00:07:28.800 --> 00:07:30.800]  我要讀的經文都列在裡面
[00:07:30.800 --> 00:07:32.560]  所以大家可以看著
[00:07:32.560 --> 00:07:34.640]  不過如果你想看畫本怎麼說
[00:07:34.640 --> 00:07:35.920]  你也可以一邊翻譯
[00:07:35.920 --> 00:07:36.960]  對照翻譯
[00:07:36.960 --> 00:07:38.560]  我們今天將我們的注意力
[00:07:38.560 --> 00:07:42.320]  集中在傳道書的身上
[00:07:42.320 --> 00:07:44.800]  首先我們剛才說
[00:07:44.800 --> 00:07:46.800]  傳道書有一個很重要的主題
[00:07:46.800 --> 00:07:48.000]  我們今天說的
[00:07:48.000 --> 00:07:50.000]  這個世界是一個很不公平的世界
[00:07:50.000 --> 00:07:52.000]  怎麼不公平呢
[00:07:52.000 --> 00:07:54.000]  我自己在看傳道書的時候
[00:07:54.000 --> 00:07:56.000]  起碼列出了三方面
[00:07:56.000 --> 00:07:58.000]  我們看的時候都很共鳴
[00:07:58.000 --> 00:07:59.200]  都明白
[00:07:59.200 --> 00:08:01.200]  就是這樣
[00:08:01.200 --> 00:08:03.200]  這個世界就是這麼不公平
[00:08:03.200 --> 00:08:04.000]  為什麼這麼不公平呢
[00:08:04.000 --> 00:08:04.800]  第一
[00:08:04.800 --> 00:08:06.800]  強者欺壓弱者的世界
[00:08:06.800 --> 00:08:08.800]  這個是一個
[00:08:08.800 --> 00:08:10.800]  說的時候我想大家都會明白
[00:08:10.800 --> 00:08:13.600]  這是一個強者欺壓弱者的世界
[00:08:13.600 --> 00:08:15.600]  傳道書四章一節說
[00:08:15.600 --> 00:08:17.600]  我看見在日光之下
[00:08:17.600 --> 00:08:19.600]  所發生的一切欺壓的事
[00:08:19.600 --> 00:08:21.600]  受欺壓的在流淚
[00:08:21.600 --> 00:08:23.600]  卻沒有人去安慰他們
[00:08:23.600 --> 00:08:25.600]  為什麼呢
[00:08:25.600 --> 00:08:27.600]  因為欺壓他們的手裡拿著權柄
[00:08:27.600 --> 00:08:29.600]  因此沒有人敢安慰
[00:08:29.600 --> 00:08:31.600]  受欺壓的
[00:08:31.600 --> 00:08:33.600]  是不是很賭肉
[00:08:33.600 --> 00:08:35.600]  一句就說完了
[00:08:35.600 --> 00:08:37.600]  有人被欺負
[00:08:37.600 --> 00:08:39.600]  周圍的人都不敢安慰他
[00:08:39.600 --> 00:08:41.600]  因為欺負他的人惡
[00:08:41.600 --> 00:08:43.600]  欺負他的人有權力
[00:08:43.600 --> 00:08:45.600]  所以呢
[00:08:45.600 --> 00:08:47.600]  是無可奈何
[00:08:47.600 --> 00:08:49.600]  我有時在心裡嘆息
[00:08:49.600 --> 00:08:51.600]  想幫幫他
[00:08:51.600 --> 00:08:53.600]  都不敢
[00:08:53.600 --> 00:08:55.600]  因為惡人永遠都是惡
[00:08:55.600 --> 00:08:57.600]  這個世界就是這樣
[00:08:57.600 --> 00:08:59.600]  每個辦公室每個公司裡都有幾個很壞的人
[00:08:59.600 --> 00:09:01.600]  是不是
[00:09:01.600 --> 00:09:03.600]  有趣的
[00:09:03.600 --> 00:09:05.600]  大部分其實沒什麼所謂的
[00:09:05.600 --> 00:09:07.600]  但那幾個就搞死你了
[00:09:07.600 --> 00:09:09.600]  有些人我不明白
[00:09:09.600 --> 00:09:11.600]  我自己的
[00:09:11.600 --> 00:09:13.600]  因為我父母沒什麼大志
[00:09:13.600 --> 00:09:15.600]  所以一生都沒什麼樹敵
[00:09:15.600 --> 00:09:17.600]  所以我又不明白
[00:09:17.600 --> 00:09:19.600]  為什麼有些人要這麼aggressive
[00:09:19.600 --> 00:09:21.600]  有些人是很有攻擊性的
[00:09:21.600 --> 00:09:23.600]  明明無端端無怨無仇
[00:09:23.600 --> 00:09:25.600]  他要整你
[00:09:25.600 --> 00:09:27.600]  一個這樣的人
[00:09:27.600 --> 00:09:29.600]  我都不明白他心態在想什麼
[00:09:29.600 --> 00:09:31.600]  一想到一句很刻薄的話
[00:09:31.600 --> 00:09:33.600]  覺得很快樂
[00:09:33.600 --> 00:09:35.600]  有些人是要爬上去
[00:09:35.600 --> 00:09:37.600]  爬上去之後
[00:09:37.600 --> 00:09:39.600]  威脅他
[00:09:39.600 --> 00:09:41.600]  他才會安心
[00:09:41.600 --> 00:09:43.600]  為什麼呢
[00:09:43.600 --> 00:09:45.600]  世界上就是這樣的人
[00:09:45.600 --> 00:09:47.600]  每間公司都有這樣的人
[00:09:47.600 --> 00:09:49.600]  每個地方都有這樣的人
[00:09:49.600 --> 00:09:51.600]  我家人有時候真的很好
[00:09:51.600 --> 00:09:53.600]  有時候真的會生氣
[00:09:53.600 --> 00:09:55.600]  希望能像escape from new york
[00:09:55.600 --> 00:09:57.600]  或者什麼怪獸公司
[00:09:57.600 --> 00:09:59.600]  怪獸公司比他好
[00:09:59.600 --> 00:10:01.600]  將所有的那幾個
[00:10:01.600 --> 00:10:03.600]  所有公司的那幾個怪獸
[00:10:03.600 --> 00:10:05.600]  放在一間讓他自己上班
[00:10:05.600 --> 00:10:07.600]  這個世界很安樂
[00:10:07.600 --> 00:10:09.600]  但不是的
[00:10:09.600 --> 00:10:11.600]  他當然是分散在各個地方
[00:10:11.600 --> 00:10:13.600]  去到差不多的地方
[00:10:13.600 --> 00:10:15.600]  又會見到那些人
[00:10:15.600 --> 00:10:17.600]  那些是強者
[00:10:17.600 --> 00:10:19.600]  反而那些人
[00:10:19.600 --> 00:10:21.600]  總是被他拿到權
[00:10:21.600 --> 00:10:23.600]  你不要理會他用什麼手段
[00:10:23.600 --> 00:10:25.600]  所以有時候發覺很生氣
[00:10:25.600 --> 00:10:27.600]  很怒氣
[00:10:27.600 --> 00:10:29.600]  所以第五章第八節
[00:10:29.600 --> 00:10:31.600]  如果你在一個省中
[00:10:31.600 --> 00:10:33.600]  見到窮人遭受欺壓
[00:10:33.600 --> 00:10:35.600]  你不必驚訝
[00:10:35.600 --> 00:10:37.600]  這個世界沒有正義
[00:10:37.600 --> 00:10:39.600]  有權就可以說了
[00:10:39.600 --> 00:10:41.600]  有辦法就可以欺負人
[00:10:41.600 --> 00:10:43.600]  欺負了那些人
[00:10:43.600 --> 00:10:45.600]  聲音都沒了
[00:10:45.600 --> 00:10:47.600]  還為了工作
[00:10:47.600 --> 00:10:49.600]  說謝謝你提點我
[00:10:49.600 --> 00:10:51.600]  提點什麼呀
[00:10:51.600 --> 00:10:53.600]  提點
[00:10:53.600 --> 00:10:55.600]  如果不是為了工作
[00:10:55.600 --> 00:10:57.600]  一巴掌打下去
[00:10:57.600 --> 00:10:59.600]  但有什麼辦法
[00:10:59.600 --> 00:11:01.600]  回到家就罵老婆
[00:11:01.600 --> 00:11:03.600]  兒子被爸爸罵
[00:11:03.600 --> 00:11:05.600]  就踢一隻狗
[00:11:05.600 --> 00:11:07.600]  那隻狗都不知道發生什麼事
[00:11:07.600 --> 00:11:09.600]  世界就是這樣
[00:11:09.600 --> 00:11:11.600]  你都要走
[00:11:11.600 --> 00:11:13.600]  是不是
[00:11:13.600 --> 00:11:15.600]  好了
[00:11:15.600 --> 00:11:17.600]  第二樣
[00:11:17.600 --> 00:11:19.600]  我們不詳細的
[00:11:19.600 --> 00:11:21.600]  你講好例子給我聽
[00:11:21.600 --> 00:11:23.600]  好人有惡報
[00:11:23.600 --> 00:11:25.600]  惡人有好報
[00:11:25.600 --> 00:11:27.600]  剛才我們所說的話
[00:11:27.600 --> 00:11:29.600]  好人應該有好報
[00:11:29.600 --> 00:11:31.600]  對不對
[00:11:31.600 --> 00:11:33.600]  壞人應該有惡報
[00:11:33.600 --> 00:11:35.600]  為什麼他可以拿到財
[00:11:35.600 --> 00:11:37.600]  但是傳道者說
[00:11:37.600 --> 00:11:39.600]  八章十四節說
[00:11:39.600 --> 00:11:41.600]  這世上有一件虛空的事
[00:11:41.600 --> 00:11:43.600]  就是義人照惡人所行
[00:11:43.600 --> 00:11:45.600]  受報應
[00:11:45.600 --> 00:11:47.600]  惡人就受義人所行的
[00:11:47.600 --> 00:11:49.600]  得到補償
[00:11:49.600 --> 00:11:51.600]  我說這也是虛空
[00:11:51.600 --> 00:11:53.600]  義人所做的事
[00:11:53.600 --> 00:11:55.600]  得不到義人要得到的補償
[00:11:55.600 --> 00:11:57.600]  但得到惡人的報應
[00:11:57.600 --> 00:11:59.600]  惡人做生了
[00:11:59.600 --> 00:12:01.600]  得到義人應該有的補償
[00:12:01.600 --> 00:12:03.600]  相信你們都明白
[00:12:03.600 --> 00:12:05.600]  公司裡就是這樣
[00:12:05.600 --> 00:12:07.600]  因為老闆總是相信他
[00:12:07.600 --> 00:12:09.600]  那個人一轉頭
[00:12:09.600 --> 00:12:11.600]  另一副面孔
[00:12:11.600 --> 00:12:13.600]  又懶又衰
[00:12:13.600 --> 00:12:15.600]  又狡猾
[00:12:15.600 --> 00:12:17.600]  為什麼老闆總是相信他
[00:12:17.600 --> 00:12:19.600]  所有獎賞都給他
[00:12:19.600 --> 00:12:21.600]  好像我昨天說的
[00:12:21.600 --> 00:12:23.600]  財他拿
[00:12:23.600 --> 00:12:25.600]  惡他不拿
[00:12:25.600 --> 00:12:27.600]  這個就是
[00:12:27.600 --> 00:12:29.600]  好人壞人
[00:12:29.600 --> 00:12:31.600]  荒謬的結局
[00:12:31.600 --> 00:12:33.600]  第七章十五節又再說
[00:12:33.600 --> 00:12:35.600]  在我虛空日子裡看見的兩件事
[00:12:35.600 --> 00:12:37.600]  是義人行義
[00:12:37.600 --> 00:12:39.600]  反而滅亡
[00:12:39.600 --> 00:12:41.600]  惡人行惡倒向長壽
[00:12:41.600 --> 00:12:43.600]  傳道者真是
[00:12:43.600 --> 00:12:45.600]  很tough的
[00:12:45.600 --> 00:12:47.600]  這個世界就是這樣
[00:12:47.600 --> 00:12:49.600]  告訴你
[00:12:49.600 --> 00:12:51.600]  他不想隱隱藏藏
[00:12:51.600 --> 00:12:53.600]  這個世界就是這樣
[00:12:53.600 --> 00:12:55.600]  事實
[00:12:55.600 --> 00:12:57.600]  並不如我們期望的出現
[00:12:57.600 --> 00:12:59.600]  這個就是公平的問題
[00:12:59.600 --> 00:13:01.600]  公平就是
[00:13:01.600 --> 00:13:03.600]  什麼叫公平
[00:13:03.600 --> 00:13:05.600]  公平不是人人一樣
[00:13:05.600 --> 00:13:07.600]  公平就是你做得多
[00:13:07.600 --> 00:13:09.600]  你懶一點
[00:13:09.600 --> 00:13:11.600]  你得到少一點
[00:13:11.600 --> 00:13:13.600]  這個才是公平
[00:13:13.600 --> 00:13:15.600]  你考試努力一點
[00:13:15.600 --> 00:13:17.600]  你高分一點
[00:13:17.600 --> 00:13:19.600]  考試懶散一點
[00:13:19.600 --> 00:13:21.600]  你低分一點
[00:13:21.600 --> 00:13:23.600]  你高分一點
[00:13:23.600 --> 00:13:25.600]  你低分一點
[00:13:25.600 --> 00:13:27.600]  這個才是公平
[00:13:27.600 --> 00:13:29.600]  不是一樣分才是公平
[00:13:29.600 --> 00:13:31.600]  這個就是那種拉平的時候
[00:13:31.600 --> 00:13:33.600]  你玩校令會遊戲都不肯
[00:13:33.600 --> 00:13:35.600]  這個走啊走啊
[00:13:35.600 --> 00:13:37.600]  我們很有愛心
[00:13:37.600 --> 00:13:39.600]  每個人都一包糖
[00:13:39.600 --> 00:13:41.600]  你以為玩遊戲都不放過你
[00:13:41.600 --> 00:13:43.600]  走到新水新河
[00:13:43.600 --> 00:13:45.600]  幾生歡喜都跑到第一名
[00:13:45.600 --> 00:13:47.600]  誰知道每個人都派一包糖
[00:13:47.600 --> 00:13:49.600]  這個是不公平的
[00:13:49.600 --> 00:13:51.600]  聖經這樣說
[00:13:51.600 --> 00:13:53.600]  我在日光之下
[00:13:53.600 --> 00:13:55.600]  猶看見審判的地方有間鱷
[00:13:55.600 --> 00:13:57.600]  維護公義的地方也有間鱷
[00:13:57.600 --> 00:13:59.600]  因為死人所遭遇的
[00:13:59.600 --> 00:14:01.600]  和畜類
[00:14:01.600 --> 00:14:03.600]  生畜所遭遇的
[00:14:03.600 --> 00:14:05.600]  都是一樣
[00:14:05.600 --> 00:14:07.600]  這個怎樣死
[00:14:07.600 --> 00:14:09.600]  那個又怎樣死
[00:14:09.600 --> 00:14:11.600]  兩者的氣息都是一樣
[00:14:11.600 --> 00:14:13.600]  所以人並不勝於畜生
[00:14:13.600 --> 00:14:15.600]  一切都是去空
[00:14:15.600 --> 00:14:17.600]  大家都最後到同一個地方去
[00:14:17.600 --> 00:14:19.600]  歸回塵土
[00:14:19.600 --> 00:14:21.600]  他真的很悲
[00:14:21.600 --> 00:14:23.600]  說得很怒氣
[00:14:23.600 --> 00:14:25.600]  人和畜生沒有分別
[00:14:25.600 --> 00:14:27.600]  人要死畜生要死
[00:14:27.600 --> 00:14:29.600]  人做了一輩子那麼辛苦
[00:14:29.600 --> 00:14:31.600]  豬在探世界
[00:14:31.600 --> 00:14:33.600]  唯一的分別就是動物畜生
[00:14:33.600 --> 00:14:35.600]  不知死我們還知死
[00:14:35.600 --> 00:14:37.600]  還知死就更慘
[00:14:37.600 --> 00:14:39.600]  不知死好過知死
[00:14:39.600 --> 00:14:41.600]  你明不明意思
[00:14:41.600 --> 00:14:43.600]  那隻牛做了一餐
[00:14:43.600 --> 00:14:45.600]  他自己沒有意識
[00:14:45.600 --> 00:14:47.600]  突然間掩了禽流
[00:14:47.600 --> 00:14:49.600]  他都不知道
[00:14:49.600 --> 00:14:51.600]  好過他日日等禽流
[00:14:51.600 --> 00:14:53.600]  不知何時來
[00:14:53.600 --> 00:14:55.600]  一支刀死
[00:14:55.600 --> 00:14:57.600]  還怕一輪才死
[00:14:57.600 --> 00:14:59.600]  這是一個很不公平
[00:14:59.600 --> 00:15:01.600]  他說日光之下
[00:15:01.600 --> 00:15:03.600]  所見的審判的地方
[00:15:03.600 --> 00:15:05.600]  即是法庭
[00:15:05.600 --> 00:15:07.600]  法庭是應該伸張正義的地方
[00:15:07.600 --> 00:15:09.600]  但是
[00:15:09.600 --> 00:15:11.600]  差在法庭裏面
[00:15:11.600 --> 00:15:13.600]  有間鱷
[00:15:13.600 --> 00:15:15.600]  維護公義的地方
[00:15:15.600 --> 00:15:17.600]  有間鱷
[00:15:17.600 --> 00:15:19.600]  我們不是想批評香港的法庭
[00:15:19.600 --> 00:15:21.600]  也不是想批評香港的警局
[00:15:21.600 --> 00:15:23.600]  不過
[00:15:23.600 --> 00:15:25.600]  除非不要
[00:15:25.600 --> 00:15:27.600]  因為就算是法庭
[00:15:27.600 --> 00:15:29.600]  是應該伸張正義的地方
[00:15:29.600 --> 00:15:31.600]  但都是很多
[00:15:31.600 --> 00:15:33.600]  如果不是沒有那麼多戲做
[00:15:33.600 --> 00:15:35.600]  沒有那麼多電視片集做
[00:15:35.600 --> 00:15:37.600]  是的
[00:15:37.600 --> 00:15:39.600]  應該伸張正義的地方
[00:15:39.600 --> 00:15:41.600]  沒有正義
[00:15:41.600 --> 00:15:43.600]  這個就是
[00:15:43.600 --> 00:15:45.600]  我們所說的
[00:15:45.600 --> 00:15:47.600]  荒謬
[00:15:47.600 --> 00:15:49.600]  所以傳道者九章二字說
[00:15:49.600 --> 00:15:51.600]  眾人的命運都是一樣
[00:15:51.600 --> 00:15:53.600]  剛才我們讀過
[00:15:53.600 --> 00:15:55.600]  義人和惡人
[00:15:55.600 --> 00:15:57.600]  好人和壞人
[00:15:57.600 --> 00:15:59.600]  潔淨的人和不潔淨的人
[00:15:59.600 --> 00:16:01.600]  在信仰上
[00:16:01.600 --> 00:16:03.600]  憲制和不憲制
[00:16:03.600 --> 00:16:05.600]  因為憲制的就是虔誠的
[00:16:05.600 --> 00:16:07.600]  不憲制的就是不虔誠的
[00:16:07.600 --> 00:16:09.600]  所遭遇的都是一樣
[00:16:09.600 --> 00:16:11.600]  好人就這樣
[00:16:11.600 --> 00:16:13.600]  惡人就這樣
[00:16:13.600 --> 00:16:15.600]  罪人就這樣
[00:16:15.600 --> 00:16:17.600]  氣勢的就這樣
[00:16:17.600 --> 00:16:19.600]  怕氣勢的也這樣
[00:16:19.600 --> 00:16:21.600]  怕氣勢的就不誠實
[00:16:21.600 --> 00:16:23.600]  喜歡氣勢的不要緊
[00:16:23.600 --> 00:16:25.600]  誠實的
[00:16:25.600 --> 00:16:27.600]  誠實的也是這樣
[00:16:27.600 --> 00:16:29.600]  不誠實的也是這樣
[00:16:29.600 --> 00:16:31.600]  這個世界就是
[00:16:31.600 --> 00:16:33.600]  一種你努力得不到
[00:16:33.600 --> 00:16:35.600]  你應份得到的結果和報酬
[00:16:35.600 --> 00:16:37.600]  簡單的直的來講
[00:16:37.600 --> 00:16:39.600]  不過吉
[00:16:39.600 --> 00:16:41.600]  不過吉
[00:16:41.600 --> 00:16:43.600]  有什麼理由
[00:16:43.600 --> 00:16:45.600]  人生為什麼會這樣
[00:16:45.600 --> 00:16:47.600]  人生為什麼會這樣
[00:16:47.600 --> 00:16:49.600]  好了
[00:16:49.600 --> 00:16:51.600]  這個就是我們點出了這個問題
[00:16:51.600 --> 00:16:53.600]  現在我開始追下去
[00:16:53.600 --> 00:16:55.600]  傳道者當然不是
[00:16:55.600 --> 00:16:57.600]  只是停留在這些問題的描述當中
