
[00:00:00.000 --> 00:00:08.000]  首先多謝蘇Sir做了非常好的安排
[00:06:00.000 --> 00:06:02.000]  享受一個沒有行李的
[00:06:02.000 --> 00:06:04.000]  不需要再為
[00:06:04.000 --> 00:06:06.000]  行李擔心的旅程
[00:06:06.000 --> 00:06:08.000]  也不知道今天晚上
[00:06:08.000 --> 00:06:10.000]  洗澡有沒有抵三碗
[00:06:10.000 --> 00:06:12.000]  是一種完全冒險的旅程
[00:06:12.000 --> 00:06:14.000]  在這個故事裏面
[00:06:14.000 --> 00:06:16.000]  我們見到
[00:06:16.000 --> 00:06:18.000]  在耶穌基督和嘉楠的夫人
[00:06:18.000 --> 00:06:20.000]  對答裏面
[00:06:20.000 --> 00:06:22.000]  上帝在他自己的
[00:06:22.000 --> 00:06:24.000]  考奪天宮的安排裏面
[00:06:24.000 --> 00:06:26.000]  經常在我們的生命裏面
[00:06:26.000 --> 00:06:28.000]  挑戰我們跨越我們的界線
[00:06:28.000 --> 00:06:30.000]  但我們很多時候
[00:06:30.000 --> 00:06:32.000]  在我們的界線裏面我們不肯出來
[00:06:32.000 --> 00:06:34.000]  用不同的理由
[00:06:34.000 --> 00:06:36.000]  甚至是非常言之成理的理由
[00:06:36.000 --> 00:06:38.000]  所以我很多時候
[00:06:38.000 --> 00:06:40.000]  想是不是我們現代的人
[00:06:40.000 --> 00:06:42.000]  或者我們這一代的人
[00:06:42.000 --> 00:06:44.000]  在瘟疫裏面大了
[00:06:44.000 --> 00:06:46.000]  我們對於
[00:06:46.000 --> 00:06:48.000]  那些挑戰我們的東西
[00:06:48.000 --> 00:06:50.000]  我們太過弱雞
[00:06:50.000 --> 00:06:52.000]  有的時候
[00:06:52.000 --> 00:06:54.000]  我看回我們小時候的照片
[00:06:54.000 --> 00:06:56.000]  或者看小時候的
[00:06:56.000 --> 00:06:58.000]  那些新聞仔
[00:06:58.000 --> 00:07:00.000]  或者我們鄰捨的人
[00:07:00.000 --> 00:07:02.000]  當時我們看到的時候不覺得有什麼
[00:07:02.000 --> 00:07:04.000]  到現在想起來
[00:07:04.000 --> 00:07:06.000]  真的了不起
[00:07:06.000 --> 00:07:08.000]  是不是
[00:07:08.000 --> 00:07:10.000]  十歲不到的小女孩
[00:07:10.000 --> 00:07:12.000]  背著小孩
[00:07:12.000 --> 00:07:16.000]  在那裏吹火
[00:07:16.000 --> 00:07:18.000]  煲飯
[00:07:18.000 --> 00:07:20.000]  我們現在都不懂煲的煲仔飯
[00:07:20.000 --> 00:07:24.000]  起柴
[00:07:24.000 --> 00:07:26.000]  生火煲飯
[00:07:26.000 --> 00:07:28.000]  十歲不到而已那個女孩
[00:07:28.000 --> 00:07:30.000]  當時我羨慕得不得了
[00:07:30.000 --> 00:07:32.000]  你不可以
[00:07:32.000 --> 00:07:34.000]  背著小孩
[00:07:34.000 --> 00:07:36.000]  蹲在雪板上
[00:07:36.000 --> 00:07:38.000]  吹火
[00:07:38.000 --> 00:07:40.000]  來煲飯
[00:07:40.000 --> 00:07:42.000]  是不是我們現在
[00:07:42.000 --> 00:07:44.000]  在那個
[00:07:44.000 --> 00:07:46.000]  長大的環境裏面
[00:07:46.000 --> 00:07:48.000]  我們都不需要受這樣的挑戰
[00:07:48.000 --> 00:07:50.000]  這樣的訓練
[00:07:50.000 --> 00:07:52.000]  所以廢了我們的武功
[00:07:52.000 --> 00:07:54.000]  我們覺得太辛苦
[00:07:54.000 --> 00:07:56.000]  我們都不去做了
[00:07:56.000 --> 00:07:58.000]  一百米一隻的電飯煲仔
[00:07:58.000 --> 00:08:00.000]  一插個按鈕
[00:08:00.000 --> 00:08:02.000]  所以遲下
[00:08:02.000 --> 00:08:04.000]  我們可能連煲飯都不懂
[00:08:04.000 --> 00:08:06.000]  廢了我們的武功
[00:08:06.000 --> 00:08:08.000]  等於洗衣機越來越進步
[00:08:08.000 --> 00:08:10.000]  以前用手洗的
[00:08:10.000 --> 00:08:12.000]  你知道要放多少鹼粉
[00:08:12.000 --> 00:08:14.000]  但後來就
[00:08:14.000 --> 00:08:16.000]  愛妻牌就出現了
[00:08:16.000 --> 00:08:18.000]  到現在
[00:08:18.000 --> 00:08:20.000]  歐洲的
[00:08:20.000 --> 00:08:22.000]  前知識又出現了
[00:08:22.000 --> 00:08:24.000]  按個按鈕就行了
[00:08:24.000 --> 00:08:26.000]  我們發覺
[00:08:26.000 --> 00:08:28.000]  打開來
[00:08:28.000 --> 00:08:30.000]  不知道放什麼東西
[00:08:30.000 --> 00:08:32.000]  很多東西要放
[00:08:32.000 --> 00:08:34.000]  放第一格又放第二格
[00:08:34.000 --> 00:08:36.000]  放第三格又不同
[00:08:36.000 --> 00:08:38.000]  越來越複雜
[00:08:38.000 --> 00:08:40.000]  搞到你好像
[00:08:40.000 --> 00:08:42.000]  什麼都不懂
[00:08:42.000 --> 00:08:44.000]  但在我們的生命中
[00:08:44.000 --> 00:08:46.000]  我們很多東西
[00:08:46.000 --> 00:08:48.000]  我們沒有受過什麼訓練
[00:08:48.000 --> 00:08:50.000]  而在我們安心的環境裏面
[00:08:50.000 --> 00:08:52.000]  我們總是不肯跨越出去
[00:08:52.000 --> 00:08:54.000]  當保羅
[00:08:54.000 --> 00:08:56.000]  聽到馬其頓的呼聲
[00:08:56.000 --> 00:08:58.000]  請你過來幫助我們
[00:08:58.000 --> 00:09:00.000]  他毫不考慮
[00:09:00.000 --> 00:09:02.000]  就
[00:09:02.000 --> 00:09:04.000]  去到歐洲
[00:09:04.000 --> 00:09:06.000]  當路德
[00:09:06.000 --> 00:09:08.000]  老公死了
[00:09:08.000 --> 00:09:10.000]  什麼都沒有
[00:09:10.000 --> 00:09:12.000]  跟著拿我米
[00:09:12.000 --> 00:09:14.000]  你的國就是我的國
[00:09:14.000 --> 00:09:16.000]  無論去哪個地方
[00:09:16.000 --> 00:09:18.000]  我都跟著你去
[00:09:18.000 --> 00:09:20.000]  一個外邦女人
[00:09:20.000 --> 00:09:22.000]  跟著一個
[00:09:22.000 --> 00:09:24.000]  無兒無女什麼都沒有
[00:09:24.000 --> 00:09:26.000]  一個老婦人
[00:09:26.000 --> 00:09:28.000]  你的國就是我的國
[00:09:28.000 --> 00:09:30.000]  你的神就是我的神
[00:09:30.000 --> 00:09:32.000]  超越得很離譜
[00:09:32.000 --> 00:09:34.000]  我們覺得怎麼可以這樣
[00:09:34.000 --> 00:09:36.000]  我們港神的老師
[00:09:36.000 --> 00:09:38.000]  個個都可以獨當一面
[00:09:38.000 --> 00:09:40.000]  當我想起他們的時候
[00:09:40.000 --> 00:09:42.000]  我覺得我很幸福
[00:09:42.000 --> 00:09:44.000]  他們超越了自己的界線
[00:09:44.000 --> 00:09:46.000]  在他們的眼裏
[00:09:46.000 --> 00:09:48.000]  他們的眼裏
[00:09:48.000 --> 00:09:50.000]  在他們的眼裏
[00:09:50.000 --> 00:09:52.000]  他們選擇了這裡
[00:09:52.000 --> 00:09:54.000]  個個都可以大有前途
[00:09:54.000 --> 00:09:56.000]  他們來到這裏
[00:09:56.000 --> 00:09:58.000]  是上帝
[00:09:58.000 --> 00:10:00.000]  交託給他們的使命
[00:10:00.000 --> 00:10:02.000]  他們超越了
[00:10:02.000 --> 00:10:04.000]  自己的界線來到這個地方
[00:10:04.000 --> 00:10:06.000]  放下自己的身段
[00:10:06.000 --> 00:10:08.000]  甚至放下了
[00:10:08.000 --> 00:10:10.000]  自己在學術上的要求
[00:10:10.000 --> 00:10:12.000]  學術上的成就
[00:10:12.000 --> 00:10:16.000]  在這裏和大家一起來
[00:10:16.000 --> 00:10:18.000]  學習成長
[00:10:18.000 --> 00:10:22.000]  最近看到
[00:10:22.000 --> 00:10:24.000]  溫偉耀
[00:10:24.000 --> 00:10:26.000]  寫了一篇
[00:10:26.000 --> 00:10:28.000]  短短的信件
[00:10:28.000 --> 00:10:30.000]  給他的女兒
[00:10:30.000 --> 00:10:32.000]  因為女兒是
[00:10:32.000 --> 00:10:34.000]  嚴重弱智的
[00:10:34.000 --> 00:10:36.000]  最近離開了世界
[00:10:36.000 --> 00:10:38.000]  我忘記了24歲
[00:10:38.000 --> 00:10:40.000]  不知是26歲
[00:10:40.000 --> 00:10:42.000]  曉華
[00:10:42.000 --> 00:10:44.000]  在那封信裏
[00:10:44.000 --> 00:10:46.000]  很感人的
[00:10:46.000 --> 00:10:48.000]  信很短
[00:10:48.000 --> 00:10:50.000]  在信裏
[00:10:50.000 --> 00:10:52.000]  大家知道溫偉耀的背景
[00:10:52.000 --> 00:10:54.000]  他只是中大畢業
[00:10:54.000 --> 00:10:56.000]  讀物理
[00:10:56.000 --> 00:10:58.000]  他本身是讀物理的
[00:10:58.000 --> 00:11:00.000]  後來在中大
[00:11:00.000 --> 00:11:02.000]  拿了PhD
[00:11:02.000 --> 00:11:04.000]  然後再去牛津
[00:11:04.000 --> 00:11:06.000]  讀了PhD
[00:11:06.000 --> 00:11:08.000]  很會讀書的人
[00:11:08.000 --> 00:11:10.000]  又很會寫文章的人
[00:11:10.000 --> 00:11:12.000]  又會說話的人
[00:11:12.000 --> 00:11:14.000]  又英俊
[00:11:14.000 --> 00:11:16.000]  不知是否高大
[00:11:16.000 --> 00:11:18.000]  起碼比我高
[00:11:18.000 --> 00:11:20.000]  他第一個太太
[00:11:20.000 --> 00:11:22.000]  是癌症離開世界
[00:11:22.000 --> 00:11:24.000]  生了女兒
[00:11:24.000 --> 00:11:26.000]  就嚴重弱智
[00:11:26.000 --> 00:11:28.000]  二十多歲的時候
[00:11:28.000 --> 00:11:30.000]  智商只有
[00:11:30.000 --> 00:11:32.000]  兩歲三歲
[00:11:32.000 --> 00:11:34.000]  不超過四歲
[00:11:34.000 --> 00:11:36.000]  這樣的嚴重弱智
[00:11:36.000 --> 00:11:38.000]  在信裏他這樣說
[00:11:40.000 --> 00:11:42.000]  他有很多理想
[00:11:42.000 --> 00:11:44.000]  去大陸
[00:11:44.000 --> 00:11:46.000]  做呼音的工作
[00:11:46.000 --> 00:11:48.000]  去大陸教書
[00:11:48.000 --> 00:11:50.000]  他對社會主義
[00:11:50.000 --> 00:11:52.000]  對共產主義的深入研究
[00:11:52.000 --> 00:11:54.000]  想著怎樣和人對話
[00:11:54.000 --> 00:11:56.000]  他有很多理想
[00:11:56.000 --> 00:11:58.000]  他覺得他的理想
[00:11:58.000 --> 00:12:00.000]  他往成功的路上
[00:12:00.000 --> 00:12:02.000]  可以開快車
[00:12:02.000 --> 00:12:04.000]  橫衝直撞
[00:12:04.000 --> 00:12:06.000]  夾著兩個博士學位
[00:12:06.000 --> 00:12:08.000]  夾上他對信仰的
[00:12:08.000 --> 00:12:10.000]  追求
[00:12:10.000 --> 00:12:12.000]  夾雜著他對
[00:12:12.000 --> 00:12:14.000]  上帝的信念
[00:12:14.000 --> 00:12:16.000]  他覺得他無敵天下的可以
[00:12:16.000 --> 00:12:18.000]  但偏偏
[00:12:18.000 --> 00:12:20.000]  給他生了一個
[00:12:20.000 --> 00:12:22.000]  弱智的女兒
[00:12:22.000 --> 00:12:24.000]  將他由快速的
[00:12:24.000 --> 00:12:26.000]  希望可以很快
[00:12:26.000 --> 00:12:28.000]  去到成功的道路上
[00:12:28.000 --> 00:12:30.000]  橫衝直撞的
[00:12:30.000 --> 00:12:32.000]  溫慰要求
[00:12:32.000 --> 00:12:34.000]  是你將我拖慢下來
[00:12:34.000 --> 00:12:36.000]  讓我再想一想上帝
[00:12:36.000 --> 00:12:38.000]  對我生命的要求
[00:12:38.000 --> 00:12:40.000]  是甚麼東西
[00:12:40.000 --> 00:12:42.000]  在那一刻
[00:12:42.000 --> 00:12:44.000]  他又超越了自己的界線
[00:12:44.000 --> 00:12:46.000]  他以為可以這樣
[00:12:46.000 --> 00:12:48.000]  但上帝就藉著他的
[00:12:48.000 --> 00:12:50.000]  嚴重弱智的女兒拖慢他
[00:12:50.000 --> 00:12:52.000]  讓他再想一想
[00:12:52.000 --> 00:12:54.000]  生命可以是
[00:12:54.000 --> 00:12:56.000]  這樣的
[00:12:56.000 --> 00:12:58.000]  生命可以是
[00:12:58.000 --> 00:13:00.000]  和你想像之中
[00:13:00.000 --> 00:13:02.000]  完全相反的
[00:13:02.000 --> 00:13:04.000]  但同時
[00:13:04.000 --> 00:13:06.000]  在上帝的心意裏
[00:13:06.000 --> 00:13:08.000]  不知道從哪個時間開始
[00:13:08.000 --> 00:13:10.000]  曾經有人說是文藝復興的時候
[00:13:10.000 --> 00:13:12.000]  開始大學的教育
[00:13:12.000 --> 00:13:14.000]  慢慢將他分科專門化
[00:13:14.000 --> 00:13:18.000]  以專為榮
[00:13:18.000 --> 00:13:20.000]  所以博士
[00:13:20.000 --> 00:13:22.000]  名字是博
[00:13:22.000 --> 00:13:24.000]  大家想像
[00:13:24.000 --> 00:13:26.000]  是狹窄到無論
[00:13:26.000 --> 00:13:28.000]  你不狹窄就拿不到博士學位
[00:13:28.000 --> 00:13:30.000]  你越狹窄
[00:13:30.000 --> 00:13:32.000]  就越快速
[00:13:32.000 --> 00:13:34.000]  越容易拿到
[00:13:34.000 --> 00:13:36.000]  你做一些人沒有做過的東西
[00:13:36.000 --> 00:13:40.000]  成一家之言就行了
[00:13:40.000 --> 00:13:42.000]  在蘇sir寫
[00:13:42.000 --> 00:13:44.000]  張淑一之前
[00:13:44.000 --> 00:13:46.000]  我都不知道張淑一這個人
[00:13:46.000 --> 00:13:48.000]  就是做這麼狹窄的東西
[00:13:48.000 --> 00:13:50.000]  幸好他又做得闊一點
[00:13:50.000 --> 00:13:52.000]  做教會歷史
[00:13:52.000 --> 00:13:56.000]  因此你越狹窄的時候
[00:13:56.000 --> 00:13:58.000]  就越步自封
[00:13:58.000 --> 00:14:00.000]  越不屑於做一些
[00:14:00.000 --> 00:14:02.000]  廣播的東西
[00:14:02.000 --> 00:14:06.000]  我們很多時候都是
[00:14:06.000 --> 00:14:08.000]  有這樣的思念
[00:14:08.000 --> 00:14:10.000]  所以有這樣的思念
[00:14:10.000 --> 00:14:12.000]  我會求神來寬恕我們
[00:14:12.000 --> 00:14:16.000]  一聽楊錫昌說道
[00:14:16.000 --> 00:14:20.000]  聽他說傳道書就好好的
[00:14:20.000 --> 00:14:22.000]  聽他說馬大夫
[00:14:22.000 --> 00:14:24.000]  你是馬太的人嗎
[00:14:24.000 --> 00:14:26.000]  你只會傳道書
[00:14:28.000 --> 00:14:30.000]  我們很多時候
[00:14:30.000 --> 00:14:34.000]  在自己的村裡
[00:14:34.000 --> 00:14:36.000]  看不起別人的博士
[00:14:36.000 --> 00:14:38.000]  但在現在的
[00:14:38.000 --> 00:14:40.000]  學術的進程裡
[00:14:40.000 --> 00:14:44.000]  每次都要挑戰
[00:14:44.000 --> 00:14:46.000]  我們的狹窄
[00:14:46.000 --> 00:14:48.000]  要將我們
[00:14:48.000 --> 00:14:50.000]  開闊
[00:14:50.000 --> 00:14:52.000]  所以Martin Hengel
[00:14:52.000 --> 00:14:54.000]  一個很出色的新約學者
[00:14:54.000 --> 00:14:56.000]  Tubingen有一個很出名的教授
[00:14:56.000 --> 00:14:58.000]  大家都認為他是
[00:14:58.000 --> 00:15:00.000]  急的教授
[00:15:00.000 --> 00:15:02.000]  他不是牧師的牧師
[00:15:02.000 --> 00:15:04.000]  是教授的教授
[00:15:04.000 --> 00:15:06.000]  學得非常好
[00:15:06.000 --> 00:15:08.000]  他在星期年已經離開世界
[00:15:08.000 --> 00:15:10.000]  他寫了一篇文章叫
[00:15:10.000 --> 00:15:12.000]  Task of New Testament Scholarship
[00:15:12.000 --> 00:15:14.000]  他挑戰所有讀新約的人
[00:15:14.000 --> 00:15:16.000]  因為他自己讀新約的
[00:15:16.000 --> 00:15:18.000]  他將研究的範圍
[00:15:18.000 --> 00:15:20.000]  往上推
[00:15:20.000 --> 00:15:22.000]  120年到150年
[00:15:24.000 --> 00:15:26.000]  他只熟悉
[00:15:26.000 --> 00:15:28.000]  27卷書
[00:15:28.000 --> 00:15:30.000]  所有希臘文在20
[00:15:30.000 --> 00:15:32.000]  在新約裡
[00:15:32.000 --> 00:15:34.000]  有多少章
[00:15:34.000 --> 00:15:36.000]  有多少節
[00:15:36.000 --> 00:15:38.000]  比較起
[00:15:38.000 --> 00:15:40.000]  古典裡的
[00:15:40.000 --> 00:15:42.000]  柏拉圖的著作
[00:15:42.000 --> 00:15:44.000]  蘇格拉底的著作
[00:15:44.000 --> 00:15:46.000]  所有希臘人的著作
[00:15:46.000 --> 00:15:48.000]  他們希臘文裡的所有東西
[00:15:48.000 --> 00:15:50.000]  如果不去研讀
[00:15:50.000 --> 00:15:52.000]  不去擴闊自己的思考範圍
[00:15:52.000 --> 00:15:54.000]  你只會死守著
[00:15:54.000 --> 00:15:56.000]  一章成經
[00:15:56.000 --> 00:15:58.000]  一本成經 一節成經的話
[00:15:58.000 --> 00:16:00.000]  你會
[00:16:00.000 --> 00:16:02.000]  將整個新約帶到一個
[00:16:02.000 --> 00:16:04.000]  萬劫不復的地步 你只會認識一件事
[00:16:04.000 --> 00:16:06.000]  不認識其他的東西
[00:16:06.000 --> 00:16:10.000]  每次挑戰我們要跨越界線
[00:16:10.000 --> 00:16:14.000]  在挑戰裡
[00:16:14.000 --> 00:16:16.000]  很多時候我們對自己沒什麼信心
[00:16:16.000 --> 00:16:18.000]  有時候我們說對呀 你沒信心是對的
[00:16:18.000 --> 00:16:20.000]  因為你信心大過頭 人家就死了
[00:16:20.000 --> 00:16:22.000]  不是你死
[00:16:22.000 --> 00:16:24.000]  你信心大過頭
[00:16:24.000 --> 00:16:26.000]  人家就死了
[00:16:26.000 --> 00:16:28.000]  可能你不合做那份東西
[00:16:28.000 --> 00:16:30.000]  強迫自己要去到
[00:16:30.000 --> 00:16:32.000]  但我相信
[00:16:32.000 --> 00:16:34.000]  在你追求
[00:16:34.000 --> 00:16:36.000]  尋求的過程中間
[00:16:36.000 --> 00:16:38.000]  你不斷挑戰自己
[00:16:38.000 --> 00:16:40.000]  跨越那些界線
[00:16:40.000 --> 00:16:42.000]  我想上帝
[00:16:42.000 --> 00:16:44.000]  很奇特的 上帝真是一個很奇異
[00:16:44.000 --> 00:16:46.000]  我不想說他奇怪
[00:16:46.000 --> 00:16:48.000]  真是一個很奇特的上帝
[00:16:48.000 --> 00:16:50.000]  當你在那種處境裡
[00:16:50.000 --> 00:16:52.000]  你會發覺到 你不知道從哪裡來的力量
[00:16:52.000 --> 00:16:54.000]  可以做到你自己認為
[00:16:54.000 --> 00:16:56.000]  你自己做不到的東西
[00:16:56.000 --> 00:16:58.000]  所以我們才會聽到
[00:16:58.000 --> 00:17:00.000]  很多人說 在他們的
[00:17:00.000 --> 00:17:02.000]  工作裡 在他們的
[00:17:02.000 --> 00:17:04.000]  成長的過程裡
[00:17:04.000 --> 00:17:06.000]  他們謙卑尋求上帝自己的
[00:17:06.000 --> 00:17:08.000]  幫助與恩典
[00:17:08.000 --> 00:17:10.000]  可以造成上帝
[00:17:10.000 --> 00:17:12.000]  幫助他們 恩典
[00:17:12.000 --> 00:17:14.000]  答救他們 讓他們可以造成
