
[00:00:00.000 --> 00:00:10.000]  我平身最怕有幾樣東西,第一,我最怕去非法島非法,
[00:04:56.000 --> 00:05:03.000]  所以我很多時候跟別人說福音,他說你不要跟我說福音,牧師,我這個老友多慌亂,都是不信耶穌,
[00:05:03.000 --> 00:05:09.000]  我下地獄我可以開一堂麻將,上天堂,連麻將都開不成,我簡直不信。
[00:05:09.000 --> 00:05:19.000]  我告訴你這個故事,那你還想不想下地獄?我不想了,你以為你能開一堂麻將?你錯了,地獄的意思是什麼?完全的家絕。
[00:05:19.000 --> 00:05:30.000]  事實上,不只是需要去到地獄我們才經歷,在今天香港的地方裡,我們發覺都有很多很多孤寂的人,有很多疏離的感覺,
[00:05:30.000 --> 00:05:46.000]  我們都是在電梯的一幕,在我們的生命裡,事實上發生。我記得香港人都很有趣,有一次我剛剛從美國回來,探望家人,
[00:05:46.000 --> 00:06:11.000]  他在金鐘約了人,等計程車,下雨,我戴了雨傘,我看到前面一個中年男人,他穿了西裝,我給他雨傘,他拿了公事包擋著我,我叫他把雨傘拿過來,他看一看我,從頭看下去,然後他說,你在哪裡來的?
[00:06:11.000 --> 00:06:32.000]  似乎很不習慣,我記得很久以前,還是有渡海輪,那時候沒有隧道車,那輛車在佐敦道等車過海,我在渡船街住的,民景樓,我還記得。
[00:06:32.000 --> 00:07:01.000]  我看到有輛車排隊,進入船上,誰知那輛車死了,後面有很多車跟著,司機真的不知道怎麼辦,於是我看到這種情況的時候,我說不怕,我給你推了一輛車去,我在後面推車,他就推一推,就踏出那輛車了,我以為他就這樣走,不是的,司機走下來,就在錢包裡面,拿了100元,
[00:07:01.000 --> 00:07:29.000]  100元,哎喲,夠不夠?我都嚇了一跳,我說我幫你推車不是為了100元,不是為了錢,但可能在這個社會裡面,可能是這樣的,不能夠接受是有任何的關係,這個現實世界就給你一句名言說,保持距離好一點,保持距離好一點,人與人不要更親近,
[00:07:29.000 --> 00:07:56.000]  人與人親近的時候就好像箭珠一樣,你像我,我就像你,我好喜歡在教會玩一個遊戲,在今天這個情況玩不了,我叫殘忍遊戲,很好玩的,這個殘忍遊戲,我叫所有弟兄姊妹,用三分鐘的時候,考慮一個很嚴重的問題,就在你中間找三個老友記,成一個三人老友小組,是老友才好,
[00:07:56.000 --> 00:08:25.000]  老友就是能夠借肩膀給你哭一下,這些老友,於是他們就很開心找老友,有些找不到的就包出局了,然後我就說,現在我再給你兩分鐘,做人生裡面最重要的抉擇,踢一個沒那麼老友的出來,不可以用暴力,不可以用猜情沉,踢一個出來,他們玩得很開心,全部都出來了,有一次我在一個教會裡面玩,大家知道,玩完遊戲就很開心,不用聽牧師、牧場,你說那麼多話,
[00:08:25.000 --> 00:08:54.000]  於是我就訪問那些被踢出來的人,有一次我就訪問一個,他一早已經被踢出來,因為沒有老友記,我就問他,你有什麼感受,那個女孩突然間哭了,哇,個個都在笑,她突然間在哭,哭得很厲害,個個都靜靜地問,什麼事,這個都不是遊戲,我每個星期都在玩,我每個星期回到禮拜堂,就是玩這個殘忍遊戲,
[00:08:54.000 --> 00:09:23.000]  就是玩這個殘忍遊戲,我不認識別人,孤單單來到這個教會,其他的人,三個老友,三個老友就在一起,嘻嘻哈哈地笑,我,沒人理會,孤孤單單的來,孤孤單單的走,這個不是遊戲,殘忍就殘忍,不過不是遊戲,是我每個星期在教會裡面都玩這個遊戲,會不會今天在我們渦福堂,都有很多像這位姊妹一樣,
[00:09:23.000 --> 00:09:46.000]  是每個星期在玩這個殘忍遊戲,我們來到教會,都好像很陌生,隔壁的那位是怎樣,我不知道,可能有很多人背著很多重擔來到教會,然後背著很多重擔離開,教會是不是這樣,Chuck Swindoll是美國博導會的一個牧師,
[00:09:46.000 --> 00:10:15.000]  有一次講一個例子,一個典型的家庭,去禮拜堂,崇拜完了之後,一起開車回家,相見入夢責然,一完禮拜堂,每個人都在講崇拜那種情況,爸爸就首先發現,埋怨牧師長氣,阻礙他回家看打球,牧師講又長又臭,又悶,沒心機,講話的時候,媽媽就加入戰位,就覺得那個絲琴,琴聲太大,太吵耳,
[00:10:15.000 --> 00:10:43.000]  掩蓋了絲琴的那一班,姐姐是讀音樂的,於是就加入戰圈,她就在大學讀音樂的,就說所有的絲班全部是off key換拍的,婆婆不禁寂寞,於是就大聲地說,都不知道牧師講什麼,這麼小聲,後面講,聽不聽,於是耳朵不好,聽不到,於是大家講得興高采烈,於是輪到小孩說,小孩就給他一句,
[00:10:43.000 --> 00:11:03.000]  你想怎樣啊,奉獻一元,你出錢一元,當然有這樣的收場了,我想有很多人都可能是這樣,你想直回要價,那就去別的家,不如就去欣福,排隊,
[00:11:03.000 --> 00:11:21.000]  我想我們很多時候來教會是有這樣的看表演,說得好就多給兩塊錢,給得不好就去別的家,其實想想都挺划算的,兩元就好過張國榮沒得看的,
[00:11:21.000 --> 00:11:37.000]  我想我們很多時候都會是這樣,這是不是教會呢?教會是什麼意思呢?教會不是俱樂部,教會不是機構,教會不是建築物,教會是上帝的子民,
[00:11:37.000 --> 00:11:51.000]  重點是人,教會是人,教會不是一件物件,教會不是一個組織,教會不是一個機構,教會甚至不是牧師,教會是你和我,每一個人。
[00:11:51.000 --> 00:12:17.000]  希臘文教會這個字叫Akklesia,Akklesia是有兩個字組成,一個Ack就是出來,out of,第二個Akklesia,Akklesia就是call,叫你出來,是誰叫?是上帝叫,為什麼你和我會聚集在這裏,是上帝叫你來到這個地方,我們一同去敬拜祂,一同去侍奉祂,所以這個字有很多時候叫Assemble,就是gather together,
[00:12:17.000 --> 00:12:41.000]  就是說上帝是呼召我們在不同的地方裏面來到這個地方,是成為了上帝的子民。所以希臘文有另外一個字叫Sooner Goge,Sooner Goge的意思是bring together,get together,是神呼召我們在一起,成為一個團體。
[00:12:41.000 --> 00:12:55.000]  從聖經的角度看,有兩種不同的角度看教會,第一個是普世的教會,普世的教會是超越時空的,超越地域的,大家將來一起去上天堂,上天堂裏面是成為一個最大的教會。
[00:12:55.000 --> 00:13:24.000]  第二個是地方性的教會,上帝呼召你不同,在這個贈信會有宣導會,一個播導會,有窩福,恩福,什麼的,不同的教會。《司徒行傳》裏面剛才我們所讀的聖經就是這個地方的教會,今天我們窩福堂就是地方的教會,我們在這個教會裏面是有執事,有明察,有弟兄姊妹,但是教會最重要的地方都不是這些的制度,而是人,是人。
[00:13:24.000 --> 00:13:34.000]  我們是被上帝呼召來,是一起去完成上帝的使命,或者我們來看看早期的教會是一個什麼樣的模式。
[00:13:34.000 --> 00:13:59.000]  剛才我們讀的聖經是《司徒行傳》第二章42至47節,或者我們再來讀一讀這一段聖經,來看看早期教會的模式是一個什麼樣的模式。我們再來讀一讀《司徒行傳》第二章42至47節。
[00:13:59.000 --> 00:14:27.000]  在早期教會裏面,最多我們看到有四個特色,最多我們看到有四個目標,
[00:14:27.000 --> 00:14:56.000]  四個很重要很重要的教會的特色。首先我們來看看,在42節裏面用了"高"字,43節"重"人,44節"重"的人"高"在一處,45節"高"人,所有這個字在希臘文都是用了"攀"字,"攀"英文用了"攀","攀"不只是"攀",希臘文是用了"攀"字來的,"攀"就是所有的,"阿羅"的全部份的,意思是告訴我們聽,
[00:14:56.000 --> 00:15:13.000]  教會是所有人一起去的,一個也不能少。教會不是只有幾個日本首相,左騰右騰,而不是只有幾個意大利總理,
[00:15:13.000 --> 00:15:29.000]  教會不是田雞過河,各有各樣的。教會是全部份的,所有人的,是重人的,不是一兩個人,不是謝牧師,不是長老,不是執事,是所有人去參與。
[00:15:29.000 --> 00:15:52.000]  教會裏面是沒有觀眾的,教會裏面是沒有旁觀者的,教會裏面是整個的肢體,所有人就好像一個足球隊裏面每個人都需要去做的,每個人都需要扮演某一個角色,每個人都需要負上某種的責任,就好像一個樂隊一樣,每個人都需要做一些事情。
[00:15:52.000 --> 00:16:08.000]  教會裏面是沒有一些旁觀者,沒有所謂訪客的,教會所有人去參與。參與什麼呢?我們來看看,第一樣東西,是教導,領受,恆切遵守上帝的話。
[00:16:08.000 --> 00:16:30.000]  剛才我們讀的那段影片裏面,很明顯地告訴你,教會的特色不是十字架,教會的特色不是十字架,教會的特色不是有牧師,教會的特色不是有叫做播道會,教會的特色是上帝的話語,而且是不住的教導遵守,恆切遵守上帝的話語。
[00:16:30.000 --> 00:16:45.000]  換句話說,教會中間有了教會所有的外面硬件,而你不是宣講上帝的話語的時候,那不是教會,那只是俱樂部。
[00:16:45.000 --> 00:16:59.000]  教會如果不是遵循上帝的話語的時候,那不是教會,教會如果弟兄姊妹、牧師、傳道人不是根據聖經的話去做,那不是教會。
[00:16:59.000 --> 00:17:10.000]  很可惜,很多教會,我們只是求政治正確,不是求哲學正確。我們不是看重教導,不是看重上帝的話語。
[00:17:10.000 --> 00:17:23.000]  馬丁路德開始反對天主教的時候,他強調一件事就是什麼?Scripture alone。最重要一件事就是神的話語,神的話語是整個教會的中心。
[00:17:23.000 --> 00:17:32.000]  今天我們所說的,不是我的說話,是神的話語。今天我們所定的目的是上帝的話,今天我們行事為人,是上帝的話。
[00:17:32.000 --> 00:17:40.000]  不單只是教導,而且是要領受、行切遵守的,不是聽了就算數的,這個人說話挺好聽的,那就算數。
[00:17:40.000 --> 00:17:47.000]  不是的,上帝叫我們這樣做,我們就是這樣做。聖經叫我們不要停止聚會,我們又不停止聚會。
[00:17:47.000 --> 00:17:55.000]  聖經叫我們愛我們的太太,好像基督愛教會的時候,我們就去愛我們的太太。聖經教導我們的時候,我們要孝敬父母,我們就孝敬父母。
[00:17:55.000 --> 00:18:05.000]  聖經叫我們不可以奸淫,我們就不可以找太太,不可以搞其他事情。很簡單的一件事,聽到上帝的話,我們就跟著去做。
[00:18:05.000 --> 00:18:14.000]  這個就叫教會了。教會不是說天花濃縫,教會不是說什麼天文地,教會是說上帝的話。
[00:18:14.000 --> 00:18:25.000]  這是第一個特色。第二個特色,教會不單止是有上帝的話說中心,第四十二節,更加是彼此交接。
[00:18:25.000 --> 00:18:34.000]  接著問一個很有趣的字,叫做Colonial。什麼叫Colonial?因為叫做Fellowship。Fellowship是Fellows in the ship。
[00:18:34.000 --> 00:18:47.000]  Fellowship是分擔、分享同舟共濟生命的家王,分享。就好像我們每次在聖餐的時候,我們就會唱首詩:
[00:18:47.000 --> 00:18:55.000]  同當憂患,同喜樂,同憂傷,共灑同情的眼淚。
[00:18:55.000 --> 00:19:05.000]  剛才我們讀了一段聖經,你看這幫弟兄子怎麼樣:信的人都在一處,飯物供用,並且晚要田產加業,只要國人所需用的,分給國人。
[00:19:05.000 --> 00:19:11.000]  這不是叫我們殺行共產主義,全部把所有財產都買出來,不是的。
[00:19:11.000 --> 00:19:26.000]  因為當時的教會遇到饑荒,有很多人餓死,有很多人無法吃。於是,有很多人擺出自己的錢財,互相去分擔,互相分享。
[00:19:26.000 --> 00:19:38.000]  這是一個分享,是彼此照顧。我在今天未必有這個饑荒,但是有很多熟命的饑荒。
[00:19:38.000 --> 00:19:53.000]  在我們今天在這個窩福堂的教會裡面,我們有沒有這個團契的生活?在窩福堂裡面,我們有沒有真是能夠彼此關顧?
[00:19:53.000 --> 00:20:18.000]  或者我們只是來聚會,聽到就走。第三,或者在我們看第三個之前,我也想提一提,你知不知道教會最吸引的地方是什麼?教會最吸引的地方不是牧師講的,教會最吸引的地方就是彼此交接,一個支援的體系。
[00:20:18.000 --> 00:20:43.000]  在三藩市牧會的時候,我們住得不遠,有一個70歲左右的阿母,她是一個土生華僑,台山人。她有一次的親戚自殺死了,她很困擾,沒多久她患上了抑鬱病。
[00:20:43.000 --> 00:21:12.000]  她的兒子是一個醫生,她叫他看醫生,他死不肯去看,說自己沒事。到一個程度,就想著孫子三個禮拜結婚,她想著孫子結婚之後,她就自殺死了,她就偷偷買了一支槍,放進自己的閉筒,就想著孫子結完婚之後,她就走了。
[00:21:12.000 --> 00:21:37.000]  她有一天經過我們教會門口,我們有一些成人團契的退休人士團契,唱了很多粵曲。她突然聽到在門口看一看,咦?我每天都經過這個教會門口,從未停進過去,說在我死之前我先進去看看。
[00:21:37.000 --> 00:22:06.000]  於是她就走進去看看,當時我們團契裡面有七百神在聚會,她就來,我們招待她。剛剛真的有鑑單,我都不相信,上帝真的很奇妙,那天我就說以利亞列王基上十九章,說抑鬱病,我一直說,我發覺她一直在哭,完了之後我就找她聊天。
[00:22:06.000 --> 00:22:21.000]  她就把她的情形告訴我,嘩,搞不定,她生了一個星期自殺死,就趕快打電話給她兒子,然後我就跟她說福音,把盼望交給她。
[00:22:21.000 --> 00:22:45.000]  她很有趣,她就信了主,肯去看醫生,跟著教會,就一群人好像操兵一樣,論流地去陪她,論流地去安慰她,又請她吃飯,她突然覺得原來這麼溫暖,人間有情,我每天經過這個門口,我都不懂進去。
[00:22:45.000 --> 00:23:00.000]  我跟她信了耶穌,我每逢她探病,探一些抑鬱病的人,我都不跟著她,因為她說一句好,我說一百句,因為她親身經歷,結果我們教會多了很多抑鬱病的人,帶著我們去教會。
[00:23:00.000 --> 00:23:19.000]  什麼?教會,那種溫暖,那種團契,那種彼此交流,你別嘗過,你以為我們來到窩福堂,那星期就玩這個殘忍遊戲,沒什麼機會大家彼此分擔。
[00:23:19.000 --> 00:23:44.000]  第三,教會是有聖禮的,剛才我們讀的那段聖經裡面說,他們天天在家裡抹餅,聖禮是包括洗禮和聖餐,聖餐洗禮是一個藥的記號,我們在上帝面前納藥,是很嚴肅的,在上帝面前納藥,跟隨主耶穌。
[00:23:44.000 --> 00:24:06.000]  有人告訴我,我不用去禮拜堂,我去參加查經班,我只要去參加團體,有很多年輕人說我只要去主教學,錯了,教會裡面其中一件事是有聖禮的,聖禮是跟上帝面前很嚴肅的納藥,是守聖餐,還有是需要去洗禮。
[00:24:06.000 --> 00:24:21.000]  最後,教會的特色是不住的討告,聖經告訴我們,他們天天行徹在殿裡面討告,這是我們教會裡面最弱的一群。
[00:24:21.000 --> 00:24:48.000]  當我們看到這個教會有這些目標,聖經告訴我們,教會就開始增長,主張德教的人數天天加給他們,他們就開始同心。但是很奇怪的一件事,這個東西是永遠不會隔絕的,教會什麼時候是同心的時候,教會什麼時候就要興旺,教會什麼時候是分裂的時候,教會就開始,啪,啪,啪,啪。
[00:24:48.000 --> 00:25:07.000]  如果我們教會只顧著,我寫了一間教會,二十多人,分爭到四分五年,為什麼呢?有一個就說是掛耶穌的像,有一個就說不掛耶穌的像,於是就說我掛耶穌的像,那些就另外一間教會,那些就另外一間教會,教會增長,就這些分裂。
[00:25:07.000 --> 00:25:23.000]  教會裡面如果不是同心合意,興旺,福任,那教會不會增長,早期的教會是同心的,教會就增長,不單止同心,他們是讚美神的,滿有喜樂的,開心的。
[00:25:23.000 --> 00:25:46.000]  今天我們來到教會的崇拜裡面,是不是好像去安息禮拜一樣呢?很多時候教會的人會覺得,不知道為什麼基督徒常常苦口苦面,以為苦口苦面那些就叫淑靈,去崇拜就唱那些悠悠悶,又拖下,就是十足去那個安息禮拜,喪禮這樣,每次去喪禮這樣。
[00:25:46.000 --> 00:26:04.000]  不是的,教會裡面應該是歡樂的,喜樂的,開心的,因為我們讚美神,教會裡面更得人的喜愛,教會裡面在社區裡面是得人的喜愛。
[00:26:04.000 --> 00:26:18.000]  教會很重要的一件事,我們在周圍當中是不是得人的喜愛呢?人家一看到基督教會就說,這間教會很好,那些弟兄姊妹就說,那間教會真是離譜。
[00:26:18.000 --> 00:26:25.000]  是不是呢?不如下一層,這樣就更慘了。
[00:26:25.000 --> 00:26:39.000]  欲窮千里目,更想一層樓。教會是一個增長的教會,怎樣可以令到教會增長呢?條件是什麼呢?投身。
[00:26:39.000 --> 00:26:50.000]  我們看第二段聖經,希伯來書第十章,或者我們一起讀讀第24至25節,我們一起讀讀第24至25節,
[00:26:50.000 --> 00:27:05.000]  「倒要彼此相顧,激發愛心,勉勵行善,你們不可停止聚會,好在那些停止慣了的人,倒要彼此勸勉,既知道那日子臨近,更當如是。」
[00:27:05.000 --> 00:27:22.000]  教會不是一個組織,教會不是一個機構,但是教會是有組織,教會是有機構,但是教會最重要的不是這個組織,是一個生命。一個生命怎樣能夠蓬勃呢?
[00:27:22.000 --> 00:27:39.000]  是要有人投入的,每個弟兄姐妹投入,為什麼我們要投身在教會呢?我不可以來窩福,就是訪客這樣行不行呢?不行,有三個原因聖經告訴你,是神的吩咐,為什麼我們要投身在教會,這個是上帝的吩咐,是神的命令。
[00:27:39.000 --> 00:27:54.000]  希伯羅斯第十章二十四節告訴你,「倒要彼此相顧,激發愛心,勉勵行善,你們不可停止聚會,好在那些停止慣了的人,倒要彼此勸勉,既知道那日子臨近,更當如是。」
[00:27:54.000 --> 00:28:16.000]  聖經告訴你,「不可停止聚會,聚會這個字,希臘文是一個很有趣的字,叫做Episynagogi,Synagogi這個字,英文的先立國就是由這個字,就是說大家聚在一起,聚會的意思。但是希伯羅斯裡面的作者,加多一個詞就是Episynagogi,全部聖經只有一次出現過,就在這裡出現這個字。
[00:28:16.000 --> 00:28:45.000]  為什麼叫Episynagogi呢?Epis這個字是什麼意思呢?原來希臘文的Epis這個字是加上去,就是另外additional,add into,這個意思就是說有一個聚會,現在加上另外一個聚會,願望他們看到,明白到當時很多是猶太人,猶太人很多去會堂,但是他上了耶穌之後,他們不去會堂,去教會,教會就是另外一個聚會,Episynagogi。
[00:28:45.000 --> 00:29:14.000]  聖經說不可停止聚會,不可以停止,好像停止慣了的人,為什麼我們不可以停止聚會?很簡單的,聖經的吩咐。聖經從學基督教是一個很有趣的宗教,絕對不是各自修行,是要成個肢體彼此的關顧。
[00:29:14.000 --> 00:29:29.000]  那我們聚會做什麼?彼此相顧,激發愛心,勉勵行善。激發,什麼叫激發呢?原來這個字在希臘文是一個很有趣的字。
[00:29:29.000 --> 00:29:46.000]  這個字,Parasusmos這個字在聖經裡面出現了兩次,第一次是《斯坦傳》,在《斯坦傳》第十五章就說到保羅和巴拿巴吵架,因為大家意見不同,趴著桌子大爭論。
[00:29:46.000 --> 00:30:02.000]  英文是sharp argument,中文是大家爭論,起了爭論。爭論這個字就是Parasusmos。第二次出現就是這裡,激發愛心,這個激發,那你奇怪了。
[00:30:02.000 --> 00:30:21.000]  一個是吵架,一個是愛心,究竟為什麼?是同一個字。原來這個字是一個很有趣的字,Parasusmos。這個字是什麼意思呢?是激你,好像你被人激到彈起,激到吹梳眼睛,激到心臟病發,那些叫激起。
[00:30:21.000 --> 00:30:34.000]  但是激可以負面的激,也可以是正面的激,可以激到你生氣,也可以激到你不愛不行的,你有沒有試過被人激到你不愛不行呢?激到你不笑不行呢?我見過一個這樣的例子。
[00:30:34.000 --> 00:30:58.000]  我拿回我們最早期開始窩福堂的一個牧師,是一個西人牧師,叫做加里遜牧師。二十幾歲在美國來到香港,是來到中國,他最早期的時候在廣州做船舵。一來到沒多久,中日戰爭爆發,廣州淪陷,被日本人抓了去集中營,太太在一個集中營,他在另外一個集中營。
[00:30:58.000 --> 00:31:25.000]  二十幾歲美國人來到中國,結果被日本人抓了去集中營,很慘很慘。香港有一個牧師,我們博導會的老牧師,叫鄭德音牧師,知道他們這樣的情形,又知道加牧師最喜歡吃雞的,他就在香港做了一些雞湯,由香港走路上去廣州,去給加牧師吃。
[00:31:25.000 --> 00:31:43.000]  那時候在打仗,日本人時代,走路上廣州,帶著那些雞湯,去到一個西人的集中營,去給雞湯,分分鐘沒命。
[00:31:43.000 --> 00:32:08.000]  每逢加牧師說起這句話的時候,他就說一句話,我一想起鄭德音牧師對我的愛心,任何人得罪我,我都可以原諒,這些叫激發愛心。你有沒有試過?你有沒有試過是激發愛心?
[00:32:08.000 --> 00:32:31.000]  我試過,我寫求婚信給我太太,我太太說,答應了,哇,那時候覺得全世界的東西都可愛,我還記得,她那時候在羅便神道住,我們飛快地走回家,一回家打電話,哇,好開心啊,突然間有朋友打電話來說要問我借錢,好,可以,可以,隨時去,哇,真的激發愛心啊,你有沒有試過激發愛心?
[00:32:31.000 --> 00:32:49.000]  聖經就告訴你,在教會裡面我們要彼此激發,不是激怒,不是激怒心臟病,是激發你愛心。教會有一個這樣的,彼此勸勉,彼此激勵,激發愛心,勸勉行善,不是行惡。
[00:32:49.000 --> 00:33:12.000]  第一個原因是上帝的吩咐,第二個原因是教會是需要你,哥林多學前書11章就告訴你,教會是基督的身體,同一個身體的時候要彼此照顧,彼此配搭,是不是?最後一個原因,你都有這樣的需要,你不可以孤單單,你不能夠獨善其身。
[00:33:12.000 --> 00:33:41.000]  前道書怎樣呢?告訴你,若是孤身跌倒,自己人就有禍了,你有沒有試過呢,自己一個人買菜,自己一個人煮飯,自己一個人吃飯,自己一個人洗碗,有沒有人試過?沒有人試過?是你個個有飛龍的,不要受的,平時找人來就一起搭,坐在桌上也好一點。
[00:33:41.000 --> 00:34:05.000]  你有沒有試過自己一個人去看醫生,自己一個人報藥的?好不好受?不好受?說在我家裡也有很多人在,但你仍然覺得很孤單,是不是?誰給你扶持?教會就應該是這個這樣的肢體的生活。
[00:34:05.000 --> 00:34:11.000]  最後我們看怎樣開始教會的,頭身教會。
[00:34:11.000 --> 00:34:27.000]  《國臨多傳書》第十二章二十五至二十七節告訴你,頭身教會有三樣東西我們不可不知,第一,是自願的,不是被迫的,不是洗腦的,每個人去教會是自願的,是自己的決定。
[00:34:27.000 --> 00:34:43.000]  二十五節,十一章,十二章,二十五節,免得身上分門別類,總要只看彼此相顧,中文這句說明是免得,總要,英文是個should字,不是must,什麼意思?你和我有得選擇的。
[00:34:43.000 --> 00:34:58.000]  不是說你來窩福堂就一定要侍奉,你來窩福堂的時候就一定要做,不是去落地獄,不是的,是你自己的決定,英文用一個字叫spontaneous,每個人加入這個教會都是自願的。
[00:34:58.000 --> 00:35:15.000]  第二,你記住,你頭身在教會的時候,有機會可能會受傷,為什麼?二十六節告訴你,一個肢體受苦,整個身體受苦,你頭身在教會的時候是要附代家的,
[00:35:15.000 --> 00:35:29.000]  當你頭身在教會的時候,你可能會,是因為一個肢體受苦,你一樣會受苦的,甚至你自己會受苦的,會被人誤會,被人中傷,但這不重要。
[00:35:29.000 --> 00:35:44.000]  聖經告訴你,一個肢體受苦,整個身體受苦,各種的苦是耶穌基督的苦,耶穌基督為我們受這個苦,那個苦是有意義的受苦。
[00:35:44.000 --> 00:35:55.000]  最後,頭身在教會是要負責任的,二十七節,你們就是基督的身子,並且各自為身,各自為肢體。
[00:35:55.000 --> 00:36:04.000]  中文叫做各自為肢體,好像各有各樣,其實原文的意思是,彼此是要問責的,accountable。
[00:36:04.000 --> 00:36:25.000]  教會裡面一樣很重要,教會裡面可以給我們一個問責,今天在這個社會裡面,很多人,我行我素,我私隱權,我不需要管什麼,我不需要向任何人負責任,於是就有很多很多隱憂,迷惑,跌倒出來。
[00:36:25.000 --> 00:36:46.000]  教會是一個能夠彼此問責的地方,我作為牧師,我要向你問責,不是隨便我自己喜歡做什麼,我要向天父問責,我要向太太問責,我要向弟兄姊妹問責,同樣你也要向弟兄姊妹問責。
[00:36:46.000 --> 00:37:15.000]  今天如果我們行差踏錯,修有主的命,你想一想,今天如果我跌倒,跌得很厲害,性,權,錢跌倒,誰最受傷?當然是我太太,我子女,還有教會,因為教會是一個肢體。
[00:37:15.000 --> 00:37:44.000]  教會是一個能夠彼此相顧,彼此問責,最危險的人是什麼?是沒有網管的人,沒有問責,怎樣可以去問責?你去團契吧,在團契的弟兄姊妹可以彼此的問責,在教會裡面能夠彼此的承擔,你就會發覺到有很多人支持你。
