
[00:00:00.000 --> 00:00:03.000]  各位定志妹,晚安!
[00:03:16.000 --> 00:03:18.000]  還有他很有趣的一句
[00:03:18.000 --> 00:03:24.000]  就說to put the later early and the early late
[00:03:24.000 --> 00:03:26.000]  大家都知道是什麼
[00:03:26.000 --> 00:03:28.000]  就是將你遲講的就放前
[00:03:28.000 --> 00:03:30.000]  又或者早講的就放後
[00:03:30.000 --> 00:03:31.000]  大概是這樣
[00:03:31.000 --> 00:03:33.000]  代表什麼呢?
[00:03:33.000 --> 00:03:34.000]  代表每個先知書
[00:03:34.000 --> 00:03:36.000]  比如西班牙本人講話
[00:03:36.000 --> 00:03:39.000]  和西班牙書講話是不同
[00:03:39.000 --> 00:03:40.000]  是不是?
[00:03:40.000 --> 00:03:42.000]  西班牙講話就是跟時序
[00:03:42.000 --> 00:03:44.000]  因為你人生都是跟時序
[00:03:44.000 --> 00:03:46.000]  應該是這樣
[00:03:46.000 --> 00:03:48.000]  但是西班牙書就不同了
[00:03:48.000 --> 00:03:50.000]  西班牙書很有可能
[00:03:50.000 --> 00:03:52.000]  有一個叫編輯者
[00:03:52.000 --> 00:03:53.000]  大家明白嗎?
[00:03:53.000 --> 00:03:56.000]  編輯西班牙書曾經講過的東西
[00:03:56.000 --> 00:03:58.000]  不過無論怎麼講都好
[00:03:58.000 --> 00:04:00.000]  最後那句才是最重要
[00:04:00.000 --> 00:04:01.000]  那句就是說
[00:04:01.000 --> 00:04:03.000]  無論他出現什麼情況
[00:04:03.000 --> 00:04:05.000]  總是開始的時候
[00:04:05.000 --> 00:04:08.000]  就用審判做開始
[00:04:08.000 --> 00:04:10.000]  完結的時候
[00:04:10.000 --> 00:04:13.000]  就用安慰做結束
[00:04:13.000 --> 00:04:15.000]  他這個學者所講的東西
[00:04:15.000 --> 00:04:18.000]  絕對不是一個誇張的手法
[00:04:18.000 --> 00:04:20.000]  因為我也很佩服
[00:04:20.000 --> 00:04:22.000]  教會師範培運中心
[00:04:22.000 --> 00:04:24.000]  講了十二個小先知書
[00:04:24.000 --> 00:04:26.000]  其實來來去去都是講那些東西
[00:04:26.000 --> 00:04:28.000]  因為來來去去的鋪排
[00:04:28.000 --> 00:04:29.000]  都是差不多
[00:04:29.000 --> 00:04:32.000]  就是他一開始就會講審判
[00:04:32.000 --> 00:04:36.000]  接著就會講安慰
[00:04:36.000 --> 00:04:38.000]  所以在西班牙書
[00:04:38.000 --> 00:04:40.000]  他的脈絡都是差不多
[00:04:40.000 --> 00:04:42.000]  他一開始第一章第二章
[00:04:42.000 --> 00:04:46.000]  大部分的篇幅都是講審判的時候
[00:04:46.000 --> 00:04:49.000]  我們最喜歡也最熟悉的那一段
[00:04:49.000 --> 00:04:51.000]  記載在三章十七節
[00:04:51.000 --> 00:04:53.000]  就是默然愛理那一段
[00:04:53.000 --> 00:04:55.000]  其實都已經差不多完結了
[00:04:55.000 --> 00:04:57.000]  就是告訴你
[00:04:57.000 --> 00:04:59.000]  在安慰的時候就是擺最後
[00:04:59.000 --> 00:05:01.000]  大概情況就是這樣
[00:05:01.000 --> 00:05:03.000]  其實我引用這段就是為了這樣
[00:05:03.000 --> 00:05:05.000]  其實沒什麼
[00:05:05.000 --> 00:05:08.000]  我們下一章的powerpoint有中文的
[00:05:08.000 --> 00:05:11.000]  要經歷西班牙書的敬拜
[00:05:11.000 --> 00:05:13.000]  其實一點都不簡單
[00:05:13.000 --> 00:05:15.000]  因為以色列民和神的關係
[00:05:15.000 --> 00:05:17.000]  是一種叫做文弱的關係
[00:05:17.000 --> 00:05:20.000]  他們絕對不是一個很一般的關係
[00:05:20.000 --> 00:05:22.000]  是一種文弱的關係
[00:05:22.000 --> 00:05:26.000]  當以色列民犯罪到一個極點的時候
[00:05:26.000 --> 00:05:29.000]  他們就必須經歷秘魯和審判
[00:05:29.000 --> 00:05:32.000]  在過程當中人總是期望
[00:05:32.000 --> 00:05:37.000]  有一些叫做快速改變審判局面的時候
[00:05:37.000 --> 00:05:39.000]  但是西班牙書明明就指出
[00:05:39.000 --> 00:05:44.000]  這個世界沒有一個叫做快速的醫治方法
[00:05:44.000 --> 00:05:47.000]  每一位犯罪拜假神的以色列民
[00:05:47.000 --> 00:05:53.000]  必須經歷以色列的耶和華列路的審判
[00:05:53.000 --> 00:05:57.000]  這個就叫做耶和華的日子
[00:05:57.000 --> 00:05:59.000]  就是耶和華日子的主題
[00:05:59.000 --> 00:06:02.000]  在十二小仙之書是非常明顯
[00:06:02.000 --> 00:06:05.000]  我還記得去年都在這裡說過
[00:06:05.000 --> 00:06:07.000]  亞摩斯書的敬拜
[00:06:07.000 --> 00:06:11.000]  其實遠一年都沒有跳越十二小仙之書
[00:06:11.000 --> 00:06:15.000]  不過我們仍然都要知道
[00:06:15.000 --> 00:06:19.000]  小仙之書十二卷其實有一個主題是能夠串連的
[00:06:19.000 --> 00:06:21.000]  那個就叫做耶和華的日子
[00:06:21.000 --> 00:06:25.000]  西班牙書的耶和華的日子就記載了
[00:06:25.000 --> 00:06:28.000]  在十五到十八節和第一章那裡
[00:06:28.000 --> 00:06:30.000]  我們一起讀好不好
[00:06:30.000 --> 00:06:32.000]  來囉 123
[00:06:32.000 --> 00:06:35.000]  那一日是 不好意思 括弧那裡開始
[00:06:35.000 --> 00:06:38.000]  那一日是聖路的日子
[00:06:38.000 --> 00:06:40.000]  是急難
[00:06:40.000 --> 00:07:05.000]  (念念不忘)
[00:07:05.000 --> 00:07:08.000]  他們的肉必拋棄如糞土
[00:07:08.000 --> 00:07:11.000]  當耶和華發怒的日子
[00:07:11.000 --> 00:07:14.000]  他們的金銀不能救他們
[00:07:14.000 --> 00:07:18.000]  他們的憤怒如火必消滅全地
[00:07:18.000 --> 00:07:21.000]  毀滅這地的一切居民
[00:07:21.000 --> 00:07:23.000]  而且大大毀滅
[00:07:23.000 --> 00:07:26.000]  在這個日子當我們讀的時候
[00:07:26.000 --> 00:07:29.000]  我們就會發現黑暗是壓倒性的
[00:07:29.000 --> 00:07:35.000]  以色列民犯罪先知沒有安慰以色列民
[00:07:35.000 --> 00:07:39.000]  反而說明他們會有耶和華發怒的日子
[00:07:39.000 --> 00:07:41.000]  這個日子是預言
[00:07:41.000 --> 00:07:46.000]  預言的意思就是說這一天不是或者來又或者不來
[00:07:46.000 --> 00:07:51.000]  又或者是耶和華喜歡來又喜歡不來
[00:07:51.000 --> 00:07:55.000]  這個是預言代表他一定會來
[00:07:55.000 --> 00:07:56.000]  一定會來
[00:07:56.000 --> 00:08:01.000]  先知認為解決罪惡的方法不是掩飾罪惡
[00:08:01.000 --> 00:08:04.000]  而是宣告神的審判要臨到
[00:08:04.000 --> 00:08:09.000]  所有一切的居民是無辦法逃脫這個審判
[00:08:09.000 --> 00:08:14.000]  這個就是耶和華的日子其中一面的意思
[00:08:14.000 --> 00:08:17.000]  耶和華的日子是審判的日子
[00:08:17.000 --> 00:08:21.000]  第二面的意思西班牙書當中耶和華的日子
[00:08:21.000 --> 00:08:25.000]  卻是同一時間又是拯救的日子
[00:08:25.000 --> 00:08:29.000]  我們下一張的powerpoint讀一讀11到13節
[00:08:29.000 --> 00:08:31.000]  來囉123
[00:08:31.000 --> 00:08:33.000]  當那日
[00:08:33.000 --> 00:08:43.000]  因為那時我必從你中間除掉輕狂高傲之輩
[00:08:43.000 --> 00:08:47.000]  你也不在於我的聖山狂傲
[00:08:47.000 --> 00:08:52.000]  我卻要在你中間留下困苦貧寒的民
[00:08:52.000 --> 00:08:55.000]  他們必投靠我耶和華的名
[00:08:55.000 --> 00:09:00.000]  以色列所剩下的人必不說謊言
[00:09:00.000 --> 00:09:03.000]  口中也沒有詭詐的舌頭
[00:09:03.000 --> 00:09:07.000]  而且吃喝躺臥無人驚嚇
[00:09:07.000 --> 00:09:09.000]  特別留意驚嚇那字
[00:09:09.000 --> 00:09:12.000]  驚嚇那字剛才在第一章出現了
[00:09:12.000 --> 00:09:15.000]  現在第三章同樣地都出現了
[00:09:15.000 --> 00:09:19.000]  一個叫做有驚嚇和非常之好嚇
[00:09:19.000 --> 00:09:21.000]  一個叫做沒有驚嚇
[00:09:21.000 --> 00:09:23.000]  形成一個強烈的對比
[00:09:23.000 --> 00:09:30.000]  神會在耶和華的日子除去一切惡人作惡的人
[00:09:30.000 --> 00:09:32.000]  所以對義人來說
[00:09:32.000 --> 00:09:35.000]  這是公義臨到的日子
[00:09:35.000 --> 00:09:38.000]  可能義人一直被惡人欺壓
[00:09:38.000 --> 00:09:41.000]  就好像你一直被你的老闆欺壓
[00:09:41.000 --> 00:09:46.000]  在過程當中他們沒有什麼可以做的
[00:09:46.000 --> 00:09:49.000]  只可以忍受直到哪一天
[00:09:49.000 --> 00:09:51.000]  耶和華的日子臨到
[00:09:51.000 --> 00:09:53.000]  當這一天來到的時候
[00:09:53.000 --> 00:09:57.000]  他們一定會經驗這個歡喜快樂
[00:09:57.000 --> 00:10:00.000]  所以我們就發現一種弔詭性
[00:10:00.000 --> 00:10:05.000]  弔詭性就是耶和華的日子一方面是審判的日子
[00:10:05.000 --> 00:10:08.000]  另一方面是拯救的日子
[00:10:08.000 --> 00:10:11.000]  所以有個學者高定記
[00:10:11.000 --> 00:10:15.000]  他就提出先知書主要的特質
[00:10:15.000 --> 00:10:17.000]  說回耶和華的日子
[00:10:17.000 --> 00:10:20.000]  他就相信耶和華的日子是一個
[00:10:20.000 --> 00:10:23.000]  覺得不會出現什麼呢
[00:10:23.000 --> 00:10:26.000]  不會出現一個沒有審判的拯救
[00:10:26.000 --> 00:10:31.000]  也不會出現一個沒有拯救的審判
[00:10:31.000 --> 00:10:33.000]  知道他說什麼嗎
[00:10:33.000 --> 00:10:35.000]  就是說你拯救
[00:10:35.000 --> 00:10:36.000]  你很想拯救
[00:10:36.000 --> 00:10:39.000]  但是你要經歷審判
[00:10:39.000 --> 00:10:42.000]  相反上帝會審判你
[00:10:42.000 --> 00:10:46.000]  但是他不會帶著一個弄死你的目的去審判
[00:10:46.000 --> 00:10:49.000]  他的審判是帶有一個拯救的心意
[00:10:49.000 --> 00:10:51.000]  所以這個學者提出就是說
[00:10:51.000 --> 00:10:54.000]  這個世界是沒有不審判的拯救
[00:10:54.000 --> 00:10:58.000]  也沒有不拯救的審判
[00:10:58.000 --> 00:11:00.000]  我覺得是很有智慧他的說話
[00:11:00.000 --> 00:11:05.000]  所以耶和華的日子來到是一個銀幣的兩面
[00:11:05.000 --> 00:11:08.000]  一面是審判一面是拯救
[00:11:08.000 --> 00:11:11.000]  所以我今天的講章就分為三點
[00:11:11.000 --> 00:11:13.000]  因為通常我講到都是三點
[00:11:13.000 --> 00:11:16.000]  第一點就是講審判
[00:11:16.000 --> 00:11:18.000]  第二點就是講拯救
[00:11:18.000 --> 00:11:20.000]  第三點就是講愛
[00:11:20.000 --> 00:11:21.000]  就是這樣而已
[00:11:21.000 --> 00:11:22.000]  不是很複雜
[00:11:22.000 --> 00:11:26.000]  全部就集中在西班牙書的第三章一到七節
[00:11:26.000 --> 00:11:29.000]  第三章全章裡面
[00:11:29.000 --> 00:11:30.000]  一到七節這樣說
[00:11:30.000 --> 00:11:34.000]  這不亦污穢欺壓的誠有禍了
[00:11:34.000 --> 00:11:36.000]  他不聽從命令
[00:11:36.000 --> 00:11:39.000]  不領受訓誨
[00:11:39.000 --> 00:11:41.000]  不倚靠耶和華
[00:11:41.000 --> 00:11:43.000]  不親近他的神
[00:11:43.000 --> 00:11:46.000]  他中間的首領是咆哮的獅子
[00:11:46.000 --> 00:11:49.000]  他的審判官是晚上的豺狼
[00:11:49.000 --> 00:11:52.000]  一點食物也不留到早晨
[00:11:52.000 --> 00:11:55.000]  他的先知是虛浮詭詐的人
[00:11:55.000 --> 00:11:58.000]  他的祭司竊族聖所
[00:11:58.000 --> 00:12:00.000]  強解律法
[00:12:00.000 --> 00:12:03.000]  耶和華在他中間是公義的
[00:12:03.000 --> 00:12:05.000]  斷不做非義的事
[00:12:05.000 --> 00:12:09.000]  每早晨顯明他的公義無日不言
[00:12:09.000 --> 00:12:12.000]  只是不義的人不知羞恥
[00:12:12.000 --> 00:12:16.000]  我 耶和華已經除滅列國的民
[00:12:16.000 --> 00:12:18.000]  他們的城樓毀壞
[00:12:18.000 --> 00:12:20.000]  我是他們的街道荒涼
[00:12:20.000 --> 00:12:22.000]  以至無人經過
[00:12:22.000 --> 00:12:23.000]  他們的城一毀滅
[00:12:23.000 --> 00:12:26.000]  以至無人也無居民
[00:12:26.000 --> 00:12:28.000]  我說 你只要敬畏我
[00:12:28.000 --> 00:12:30.000]  領受訓誨
[00:12:30.000 --> 00:12:35.000]  如此 你的住處不是照我所預定的去除滅
[00:12:35.000 --> 00:12:42.000]  只是你們從早起來就在一切事上敗壞自己
[00:12:42.000 --> 00:12:44.000]  這是在說審判
[00:12:44.000 --> 00:12:46.000]  這個審判是描述什麼呢
[00:12:46.000 --> 00:12:50.000]  首先這一節 三章第一節是用一個禍災做開始
[00:12:50.000 --> 00:13:16.000]  (國語)
[00:13:16.000 --> 00:13:20.000]  首先西班牙書的第三章二節就指出
[00:13:20.000 --> 00:13:24.000]  猶大人和耶路撒冷不願意接受管教
[00:13:24.000 --> 00:13:29.000]  因為他這裡已經指出了他不聽從命令
[00:13:29.000 --> 00:13:31.000]  也不接受訓誨
[00:13:31.000 --> 00:13:32.000]  他不依靠耶和華
[00:13:32.000 --> 00:13:35.000]  他更加不想親近他的神
[00:13:35.000 --> 00:13:38.000]  所以有一位學者就指出
[00:13:38.000 --> 00:13:43.000]  他這裡就說耶路撒冷嘗試用很多東西
[00:13:43.000 --> 00:13:47.000]  去定義他自己的保障或自己的安全感
[00:13:47.000 --> 00:13:50.000]  比如財富 比如軍隊
[00:13:50.000 --> 00:13:52.000]  比如和外交力量的結盟
[00:13:52.000 --> 00:13:56.000]  甚至他拜很多愛邦的假神
[00:13:56.000 --> 00:13:59.000]  簡單來說 他什麼都做齊了
[00:13:59.000 --> 00:14:02.000]  只是不要耶和華自己
[00:14:02.000 --> 00:14:05.000]  西班牙書的第三章第三節很有趣
[00:14:05.000 --> 00:14:09.000]  他就說這些人是一些叫做強暴欺壓的人
[00:14:09.000 --> 00:14:11.000]  強暴欺壓的人
[00:14:11.000 --> 00:14:15.000]  我們都知道這些人不像強暴欺壓
[00:14:15.000 --> 00:14:19.000]  因為這些人基本上是審判官
[00:14:19.000 --> 00:14:21.000]  他是祭司
[00:14:21.000 --> 00:14:23.000]  他也是先知
[00:14:23.000 --> 00:14:27.000]  我們不會覺得祭司會掉磚頭
[00:14:27.000 --> 00:14:34.000]  所以他的強暴不應該理解為一個物質上的強暴
[00:14:34.000 --> 00:14:36.000]  即是質人一拳 打人一槌
[00:14:36.000 --> 00:14:39.000]  抽他兩下 不是說這些的強暴
[00:14:39.000 --> 00:14:44.000]  而強暴是一個叫做手段和制度的強暴
[00:14:44.000 --> 00:14:47.000]  手段和制度的強暴
[00:14:47.000 --> 00:14:50.000]  因為經文用了兩個野獸去比喻他
[00:14:50.000 --> 00:14:52.000]  第一個野獸就是獅子
[00:14:52.000 --> 00:14:54.000]  你看經文就是獅子
[00:14:54.000 --> 00:14:59.000]  第二個野獸就是豺狼
[00:14:59.000 --> 00:15:04.000]  基本上這兩個野獸本來是一個正面的象徵
[00:15:04.000 --> 00:15:07.000]  為什麼呢 創世紀49章第九節就描述
[00:15:07.000 --> 00:15:10.000]  猶大支派是什麼
[00:15:10.000 --> 00:15:16.000]  獅子 創世紀49章第九節變眼紋支派是什麼
[00:15:16.000 --> 00:15:18.000]  是豺狼
[00:15:18.000 --> 00:15:22.000]  其實是好東西
[00:15:22.000 --> 00:15:24.000]  我們不要覺得是壞東西
[00:15:24.000 --> 00:15:27.000]  本來這兩個是兩個大支派的象徵
[00:15:27.000 --> 00:15:31.000]  本來這些動物都是象徵支派的榮耀
[00:15:31.000 --> 00:15:37.000]  現在才恐懼地用了這些動物來恐懼猶太人
[00:15:37.000 --> 00:15:43.000]  因為他們本身的榮耀竟然成為欺壓別人的象徵
[00:15:43.000 --> 00:15:48.000]  本來這些動物是針對猶大和變眼紋的敵人
[00:15:48.000 --> 00:15:51.000]  說猶大好像獅子可以吞噬他們
[00:15:51.000 --> 00:15:55.000]  但現在反過來獅子不是吞噬猶大的敵人
[00:15:55.000 --> 00:15:59.000]  而是吞噬猶大內部本身的孤兒寡婦
[00:15:59.000 --> 00:16:04.000]  其實是獅子在玩諷刺的手法
[00:16:04.000 --> 00:16:09.000]  第四節指出原來這群人就是獅子和祭司
[00:16:09.000 --> 00:16:12.000]  他們是猶太人有名的宗教領袖
[00:16:12.000 --> 00:16:14.000]  有崇高的貴字
[00:16:14.000 --> 00:16:17.000]  但他們沒有行使那個律法
[00:16:17.000 --> 00:16:22.000]  特別是經文有一處提出強解律法
[00:16:22.000 --> 00:16:27.000]  有這一句如果譯作英文就是Do violence to the law
[00:16:27.000 --> 00:16:29.000]  Violence是什麼呢
[00:16:29.000 --> 00:16:31.000]  就是暴力
[00:16:31.000 --> 00:16:35.000]  就是說對那個律法訴諸於暴力
[00:16:35.000 --> 00:16:36.000]  其實是什麼呢
[00:16:36.000 --> 00:16:38.000]  這個叫做新的解經法
[00:16:38.000 --> 00:16:40.000]  那個解經法叫暴力解經
[00:16:40.000 --> 00:16:42.000]  這個叫暴力解經
[00:16:42.000 --> 00:16:44.000]  不是我說的 是原文說的
[00:16:44.000 --> 00:16:48.000]  他不是釋經釋出火
[00:16:48.000 --> 00:16:50.000]  是釋經釋出暴力
[00:16:50.000 --> 00:16:52.000]  可以這樣說
[00:16:52.000 --> 00:16:54.000]  釋出來的律法
[00:16:54.000 --> 00:17:00.000]  才能夠有效地服務他們的政治目的
[00:17:00.000 --> 00:17:02.000]  或者服務權貴
[00:17:02.000 --> 00:17:05.000]  而不是服務受欺壓的人
[00:17:05.000 --> 00:17:07.000]  可以這樣理解
[00:17:07.000 --> 00:17:10.000]  所以你就能夠想像他們的強暴和欺壓
[00:17:10.000 --> 00:17:13.000]  就不是質人一權那種的強暴
[00:17:13.000 --> 00:17:16.000]  而是透過強解律法暴力解經
[00:17:16.000 --> 00:17:18.000]  他們就能夠將那個經文
[00:17:18.000 --> 00:17:22.000]  成為他們服務某個政治利益的一種手法
[00:17:22.000 --> 00:17:24.000]  如果是這樣的話
[00:17:24.000 --> 00:17:26.000]  我們可以說這種叫做政治釋經
[00:17:26.000 --> 00:17:30.000]  暴力解經和政治釋經都可能是一樣東西
[00:17:30.000 --> 00:17:32.000]  或者是釋法的暴力
[00:17:32.000 --> 00:17:34.000]  制度的暴力
[00:17:34.000 --> 00:17:36.000]  這種的詮釋
[00:17:36.000 --> 00:17:38.000]  不單止將他的意思讀入經文裡面
[00:17:38.000 --> 00:17:43.000]  更加使用這個經文合理化他們所做的事
[00:17:43.000 --> 00:17:46.000]  對於猶太和官長宗教人士來說
[00:17:46.000 --> 00:17:49.000]  他們不願意耶和華的審判日子來到
[00:17:49.000 --> 00:17:51.000]  因為他們得利而欺壓
[00:17:51.000 --> 00:17:53.000]  他們說會認為先知
[00:17:53.000 --> 00:17:55.000]  那個西班牙的先知
[00:17:55.000 --> 00:17:57.000]  是他帶有政治目的
[00:17:57.000 --> 00:17:58.000]  你明白嗎
[00:17:58.000 --> 00:18:02.000]  因為他們想危害他本身自己的利益
[00:18:02.000 --> 00:18:05.000]  所以因此他們會迫害先知
[00:18:05.000 --> 00:18:06.000]  他們可能殺死他
[00:18:06.000 --> 00:18:12.000]  或者以西班牙先知直接指出猶太人領袖要悔改的地方
[00:18:12.000 --> 00:18:14.000]  他未必是因為
[00:18:14.000 --> 00:18:17.000]  他不會因為政治的壓迫而不說
[00:18:17.000 --> 00:18:19.000]  你知道先知都不怕死的
[00:18:19.000 --> 00:18:20.000]  通常都是這樣的
[00:18:20.000 --> 00:18:22.000]  既然耶和華如此說
[00:18:22.000 --> 00:18:26.000]  他只能忠於神的呼召去說
[00:18:26.000 --> 00:18:29.000]  他沒有把握那個對象會悔改
[00:18:29.000 --> 00:18:32.000]  畢竟他最終都是我行我素
[00:18:32.000 --> 00:18:33.000]  因為最後那句就是
[00:18:33.000 --> 00:18:36.000]  我說 你只要敬畏我 領受吩咐
[00:18:36.000 --> 00:18:41.000]  如此你的住處就不照我所擬定的除別
[00:18:41.000 --> 00:18:45.000]  但是指示你們從早起來
[00:18:45.000 --> 00:18:48.000]  在這一切事上都敗壞自己
[00:18:48.000 --> 00:18:57.000]  強解律法 暴力解經我都試過
[00:18:57.000 --> 00:19:00.000]  我不會說別人 我都說我自己
[00:19:00.000 --> 00:19:05.000]  我還記得中四的時候我開始回教會
[00:19:05.000 --> 00:19:07.000]  我是屯門大的
[00:19:07.000 --> 00:19:09.000]  我回教會的時候
[00:19:09.000 --> 00:19:12.000]  在一間宣道會長大
[00:19:12.000 --> 00:19:14.000]  叫屯門堂
[00:19:14.000 --> 00:19:16.000]  我在那裡受浸
[00:19:16.000 --> 00:19:18.000]  中六我就受浸
[00:19:18.000 --> 00:19:20.000]  中七我就離開屯門堂
[00:19:20.000 --> 00:19:22.000]  轉為宣道會友愛堂
[00:19:22.000 --> 00:19:26.000]  那個轉會的過程說來都有點羞愧
[00:19:26.000 --> 00:19:31.000]  因為本身我原來是喜歡了一個女孩
[00:19:31.000 --> 00:19:37.000]  所以原來那個女孩是在友愛堂的
[00:19:37.000 --> 00:19:38.000]  你明白我的意思嗎
[00:19:38.000 --> 00:19:43.000]  我就和屯門堂的主任牧師說
[00:19:43.000 --> 00:19:49.000]  上帝呼召我去友愛堂
[00:19:49.000 --> 00:19:54.000]  接著我就拿了雅各書一段經文
[00:19:54.000 --> 00:19:59.000]  上帝跟我說不要心懷異議
[00:19:59.000 --> 00:20:04.000]  心懷異議的人在一切事上都沒有見地
[00:20:04.000 --> 00:20:07.000]  接著那個牧師很有智慧
[00:20:07.000 --> 00:20:09.000]  他就跟我說
[00:20:09.000 --> 00:20:14.000]  其實上帝叫你不要心懷異議
[00:20:14.000 --> 00:20:20.000]  因為他不知道我是為了那件事
[00:20:20.000 --> 00:20:28.000]  中七起碼有一點修辭技巧
[00:20:28.000 --> 00:20:32.000]  不過那位牧師這樣警戒我
[00:20:32.000 --> 00:20:35.000]  其實我都繼續堅持
[00:20:35.000 --> 00:20:40.000]  這個就叫暴力解經
[00:20:40.000 --> 00:20:43.000]  我們不要說權貴這樣做
[00:20:43.000 --> 00:20:47.000]  當然西班牙書是指權貴 祭司 先知
[00:20:47.000 --> 00:20:52.000]  有很多時候我們想利用經文達到自己的目的
[00:20:52.000 --> 00:20:55.000]  追女孩的時候和那個女孩說
[00:20:55.000 --> 00:20:58.000]  上帝感動我追你
[00:20:58.000 --> 00:21:00.000]  接著那個女孩就和那個男孩說
[00:21:00.000 --> 00:21:04.000]  上帝沒有感動我
[00:21:04.000 --> 00:21:09.000]  結果我去到友愛堂的時候就追不到她
[00:21:09.000 --> 00:21:13.000]  但是又不想太面目回到屯門堂
