
[00:00:00.000 --> 00:00:04.320]  福頓師妹早晨
[00:05:27.760 --> 00:05:29.760]  另一輛被撞的車在那裏
[00:05:29.760 --> 00:05:31.040]  可能是因為下雨
[00:05:31.040 --> 00:05:33.040]  這種情況很普遍
[00:05:33.040 --> 00:05:34.480]  特別是剛剛下雨
[00:05:34.480 --> 00:05:35.760]  師傅提醒我
[00:05:35.760 --> 00:05:38.800]  記住剛剛下雨的時候
[00:05:38.800 --> 00:05:41.680]  開車要特別打醒十二分精神
[00:05:41.680 --> 00:05:45.440]  不是下雨的時候要打醒十二分精神
[00:05:45.440 --> 00:05:48.560]  下雨的時候要特別留意
[00:05:48.560 --> 00:05:51.360]  不過下雨的時候
[00:05:51.360 --> 00:05:53.680]  你就會特別放鬆
[00:05:53.680 --> 00:05:54.720]  為什麼
[00:05:54.720 --> 00:05:56.000]  你以為下雨後沒事
[00:05:56.000 --> 00:05:58.160]  其實那一刻是最滑的
[00:05:58.160 --> 00:06:01.600]  因為雨水剛剛落到那塊乾地的時候
[00:06:01.600 --> 00:06:08.080]  和地面上積了的油會變成一層油污
[00:06:08.080 --> 00:06:10.080]  特別滑
[00:06:10.080 --> 00:06:11.280]  要小心
[00:06:11.280 --> 00:06:12.880]  除此之外
[00:06:12.880 --> 00:06:14.480]  汽車本身的性能
[00:06:14.480 --> 00:06:16.960]  我和鄰居說這輛車很好
[00:06:16.960 --> 00:06:17.760]  很簡單
[00:06:17.760 --> 00:06:19.760]  說這麼多
[00:06:19.760 --> 00:06:22.480]  最重要是第六個元素
[00:06:22.480 --> 00:06:26.000]  就是心理質素
[00:06:26.000 --> 00:06:33.760]  如果駕駛者的心理質素不好
[00:06:33.760 --> 00:06:37.200]  就算之前那五樣東西有多好
[00:06:37.200 --> 00:06:40.160]  也會很危險
[00:06:40.160 --> 00:06:44.240]  心理質素會受到很多環境的影響
[00:06:44.240 --> 00:06:48.000]  譬如你那天是不是和人吵架
[00:06:48.000 --> 00:06:51.520]  如果和人吵架之後
[00:06:51.520 --> 00:06:53.760]  可能你會覺得很不高興
[00:06:53.760 --> 00:06:55.760]  駕車也會暴躁一點
[00:06:55.760 --> 00:06:57.280]  踩走油門
[00:06:57.280 --> 00:07:00.000]  然後看到人家就咳人路線
[00:07:00.000 --> 00:07:02.000]  各種情況都出現
[00:07:02.000 --> 00:07:06.080]  一個人如果作為一個司機
[00:07:06.080 --> 00:07:08.080]  是一個沒有責任感的人
[00:07:08.080 --> 00:07:11.040]  他是特別容易出事
[00:07:11.040 --> 00:07:13.520]  所以如果你在公路的時候
[00:07:13.520 --> 00:07:16.480]  你看到有一個人經常盯著你的車尾
[00:07:16.480 --> 00:07:18.000]  你就不要和他生氣
[00:07:18.000 --> 00:07:20.640]  他越盯著你就越放鬆心情
[00:07:20.640 --> 00:07:25.760]  否則你被他挑撥到不滿情緒
[00:07:25.760 --> 00:07:28.880]  你就會陷入更大的危機
[00:07:28.880 --> 00:07:32.160]  尤其是被人咳線
[00:07:32.160 --> 00:07:36.000]  我的師傅當時教導我
[00:07:36.000 --> 00:07:39.440]  原來大部分的交通意外
[00:07:39.440 --> 00:07:42.720]  都是因為一些不負責任的司機所造成
[00:07:42.720 --> 00:07:46.560]  曾經有一個研究做過統計
[00:07:46.560 --> 00:07:52.000]  原來大部分的交通意外
[00:07:52.000 --> 00:07:55.520]  其中有四成的交通意外
[00:07:55.520 --> 00:07:59.360]  都是因為司機在衝動之下
[00:07:59.360 --> 00:08:00.960]  或者醉酒之下
[00:08:00.960 --> 00:08:02.400]  在疲勞之下
[00:08:02.400 --> 00:08:05.520]  或者完全不負責任的情況之下
[00:08:05.520 --> 00:08:07.520]  去駕駛而導致的
[00:08:07.520 --> 00:08:12.800]  所以大家都知道我近年年紀都很少駕車
[00:08:12.800 --> 00:08:13.920]  少了駕車
[00:08:13.920 --> 00:08:15.360]  很少駕車
[00:08:15.360 --> 00:08:17.360]  大部分都是師傅駕駛
[00:08:17.360 --> 00:08:19.360]  因為自從COVID之後
[00:08:19.360 --> 00:08:22.080]  醫生說我經常頭暈
[00:08:22.080 --> 00:08:23.680]  有一次駕車時
[00:08:23.680 --> 00:08:25.280]  車子被車子刺到
[00:08:25.280 --> 00:08:26.880]  不知道是刺到還是昏迷
[00:08:26.880 --> 00:08:28.880]  師傅叫醒我
[00:08:28.880 --> 00:08:30.400]  醫生說你不要再駕車了
[00:08:30.400 --> 00:08:31.600]  要不我就收了你的牌
[00:08:31.600 --> 00:08:32.640]  要不你就不要駕車了
[00:08:32.640 --> 00:08:33.920]  任你選擇
[00:08:33.920 --> 00:08:36.960]  當然是選擇不要駕車了
[00:08:36.960 --> 00:08:39.680]  你先好起來再不要駕車
[00:08:39.680 --> 00:08:41.680]  作為一個負責的人
[00:08:41.680 --> 00:08:45.120]  如果你的身體狀況不適合駕車的時候
[00:08:45.120 --> 00:08:48.640]  你不要逞強去駕車
[00:08:48.640 --> 00:08:55.840]  如果一個人是一個心理準備的駕駛者的話
[00:08:55.840 --> 00:08:59.520]  他會常常做很多預備
[00:08:59.520 --> 00:09:03.680]  當有些突發的事情在路面上發生也好
[00:09:03.680 --> 00:09:08.800]  心理質素能夠勝過很多不理想的環境
[00:09:08.800 --> 00:09:13.040]  尤其是我剛才所說的六大要點當中的其中的五點
[00:09:13.040 --> 00:09:15.040]  你特別留心的
[00:09:15.040 --> 00:09:16.560]  就算下大雨也好
[00:09:16.560 --> 00:09:18.160]  或者剛下完雨也好
[00:09:18.160 --> 00:09:19.760]  光線不好也好
[00:09:19.760 --> 00:09:23.600]  你都可以去應付到這個情況
[00:09:23.600 --> 00:09:31.600]  如果我們套用這種解釋去對於駕駛的時候
[00:09:31.600 --> 00:09:33.600]  我們作為一個基督徒的話
[00:09:33.600 --> 00:09:40.160]  作為一個基督徒我們也應該有這種預備的態度
[00:09:40.160 --> 00:09:44.480]  在我們整個屬靈的路程上面
[00:09:44.480 --> 00:09:49.200]  今天很多信徒以為信了主或者受了浸
[00:09:49.200 --> 00:09:53.760]  加入了某間教會或者成為了一個會友
[00:09:53.760 --> 00:09:58.880]  於是乎他就很自然一定是可以上到天國
[00:09:58.880 --> 00:10:03.680]  而他的平日生活只是等候上主回來接我們回到天堂
[00:10:03.680 --> 00:10:14.080]  這種思想其實是完全沒有對於信徒的責任感或者心理質素
[00:10:14.080 --> 00:10:18.160]  在聖經裏面耶穌的啟示當中
[00:10:18.160 --> 00:10:22.000]  常常提醒我們今天作為基督徒
[00:10:22.000 --> 00:10:26.400]  我們要去無時無刻地去作好預備
[00:10:26.400 --> 00:10:32.240]  因為在今天我們活的這個世界仍然是一個充滿罪的世界
[00:10:32.240 --> 00:10:35.440]  如果我們躺在我們的靈性上
[00:10:35.440 --> 00:10:39.520]  作好預備應付一些突發事情的發生
[00:10:39.520 --> 00:10:41.920]  或者突發的狀態發生的話
[00:10:41.920 --> 00:10:47.760]  很容易我們的靈性就會倒退
[00:10:47.760 --> 00:10:49.760]  進入了後波
[00:10:49.760 --> 00:10:53.760]  很容易就覺得我可以放棄了
[00:10:53.760 --> 00:10:56.960]  甚至今天的信徒以為已經受了浸
[00:10:56.960 --> 00:10:59.920]  之後就懶懶的走在這個教會裏面
[00:10:59.920 --> 00:11:01.520]  或者他的平日生活裏面
[00:11:01.520 --> 00:11:04.480]  直到等到真的耶穌回來那一刻
[00:11:04.480 --> 00:11:06.960]  我才去認真信主
[00:11:06.960 --> 00:11:08.960]  那一刻也不遲的
[00:11:08.960 --> 00:11:15.360]  我相信在今天這段聖經給我們一個很重要的提醒
[00:11:15.360 --> 00:11:21.760]  而這個提醒在接下來的引伸到第25章第26章裏面
[00:11:21.760 --> 00:11:27.680]  都不住的提醒我們要作好隨時應變的準備
[00:11:27.680 --> 00:11:30.800]  所以今天我給了這個題目
[00:11:30.800 --> 00:11:32.480]  就是上星期也說過的
[00:11:32.480 --> 00:11:38.080]  在一個不全知之下的各種屬靈生命的預備狀態
[00:11:38.080 --> 00:11:39.120]  第二講
[00:11:39.120 --> 00:11:44.080]  希望能夠幫助大家在我們不知的狀態之下
[00:11:44.080 --> 00:11:47.120]  如何學會依靠一個全知的神
[00:11:47.120 --> 00:11:52.240]  去預備好我們在今天以至於去到永恆的裏面
[00:11:52.240 --> 00:11:54.240]  見到上帝這段時間為止
[00:11:54.240 --> 00:11:57.280]  如何作好適當的準備
[00:11:57.280 --> 00:11:59.680]  我們回到這段聖經一起看看好不好
[00:11:59.680 --> 00:12:06.080]  雖然我們主要重心去看第42節至第44節
[00:12:06.080 --> 00:12:09.120]  但是我們也讀一下
[00:12:09.120 --> 00:12:12.320]  讀回上一堂我們所看的經文
[00:12:12.320 --> 00:12:15.680]  也給我們提醒一下我們前面說的那些東西
[00:12:15.680 --> 00:12:17.680]  我們從第36節開始讀好不好
[00:12:17.680 --> 00:12:19.680]  請大兄姐妹我們一起打開聖經
[00:12:19.680 --> 00:12:25.520]  我們從馬太福音的第24章第36節開始一起讀
[00:12:25.520 --> 00:12:27.520]  讀到第44節
[00:12:27.520 --> 00:12:32.320]  (國語)但那日子那時辰沒有人知道
[00:12:32.320 --> 00:12:35.520]  (國語)連天上的使者也不知道
[00:12:35.520 --> 00:12:37.280]  (國語)子也不知道
[00:12:37.280 --> 00:12:39.040]  (國語)唯獨父知道
[00:12:39.040 --> 00:12:41.200]  (國語)羅亞的日子怎樣
[00:12:41.200 --> 00:12:43.920]  (國語)人子降臨也要怎樣
[00:12:43.920 --> 00:12:46.480]  (國語)當洪水以前的日子
[00:12:46.480 --> 00:12:49.440]  (國語)人朝常吃喝嫁娶
[00:12:49.440 --> 00:12:52.720]  (國語)直到羅亞進方舟的那日
[00:12:52.720 --> 00:12:55.840]  (國語)不知不覺沖水來了
[00:12:55.840 --> 00:12:58.400]  (國語)把他們全都沖去
[00:12:58.400 --> 00:13:01.280]  (國語)人子降臨也要怎樣
[00:13:01.280 --> 00:13:04.160]  (國語)那時兩個人在前裡
[00:13:04.160 --> 00:13:06.880]  (國語)娶去一個撇下一個
[00:13:06.880 --> 00:13:08.960]  (國語)兩個女人推我
[00:13:08.960 --> 00:13:11.440]  (國語)娶去一個撇下一個
[00:13:11.440 --> 00:13:13.760]  (國語)所以你們要警醒
[00:13:13.760 --> 00:13:18.240]  (國語)因為不知道你們的主是哪一天來到
[00:13:18.240 --> 00:13:22.080]  (國語)家主若知道幾更天有賊來
[00:13:22.080 --> 00:13:23.840]  (國語)就必警醒
[00:13:23.840 --> 00:13:26.720]  (國語)不容人挖透房屋
[00:13:26.720 --> 00:13:28.960]  (國語)這是你們所知道的
[00:13:28.960 --> 00:13:31.520]  (國語)所以你們也要預備
[00:13:31.520 --> 00:13:34.400]  (國語)因為你們想不到的時候
[00:13:34.400 --> 00:13:36.640]  (國語)人子就來了
[00:13:36.640 --> 00:13:39.040]  在前文我們看過些什麼呢
[00:13:39.040 --> 00:13:41.040]  我簡單的回顧一次
[00:13:41.040 --> 00:13:43.520]  在前文講到
[00:13:43.520 --> 00:13:46.400]  很多時候我們只是專注講到
[00:13:46.400 --> 00:13:50.080]  末日耶穌或者上帝何時來
[00:13:50.080 --> 00:13:53.600]  但是其實當我們仔細去看
[00:13:53.600 --> 00:13:58.080]  耶穌是很看重的就是在這個末時
[00:13:58.080 --> 00:14:01.760]  就是從今天到耶穌再回來的時候
[00:14:01.760 --> 00:14:06.400]  這段期間我們應該怎樣去面對
[00:14:06.400 --> 00:14:09.760]  因為這個期間是很容易我們會
[00:14:09.760 --> 00:14:12.560]  去走迷或者被騙
[00:14:12.560 --> 00:14:15.680]  因為當我們在很多事情不知道的時候
[00:14:15.680 --> 00:14:18.960]  我們就會覺得無所適從
[00:14:18.960 --> 00:14:22.880]  特別當我們去看見耶穌在這裡講到
[00:14:22.880 --> 00:14:27.360]  祂回來的日子只有父神知道
[00:14:27.360 --> 00:14:32.160]  於是很多人的日子就像羅亞的日子一樣
[00:14:32.160 --> 00:14:35.040]  學門羅架錘
[00:14:35.040 --> 00:14:38.960]  這些很常人每個人都做的事情
[00:14:38.960 --> 00:14:41.120]  每個人都做的事情
[00:14:41.120 --> 00:14:44.640]  那是不是信徒都這樣做過日子呢
[00:14:44.640 --> 00:14:48.960]  耶穌似乎在這裡指出一個很重要的事實
[00:14:48.960 --> 00:14:50.720]  就是在這樣的狀態之下
[00:14:50.720 --> 00:14:55.200]  我們不應該像其他不信主的人一樣
[00:14:55.200 --> 00:14:59.840]  得過且過或者人人做過的工作
[00:14:59.840 --> 00:15:01.600]  我們就照做
[00:15:01.600 --> 00:15:03.520]  這樣就過去了
[00:15:03.520 --> 00:15:07.600]  相反要我們去提高警覺
[00:15:07.600 --> 00:15:12.000]  因為回來的日子我們既然不知道
[00:15:12.000 --> 00:15:15.200]  就是末日審判的日子我們不知道
[00:15:15.200 --> 00:15:19.760]  但是我們是有責任在這個未知道的狀態之下
[00:15:19.760 --> 00:15:24.560]  怎麼依靠上帝走在這段不知道的日子
[00:15:24.560 --> 00:15:27.200]  另外在上文我們也說過
[00:15:27.200 --> 00:15:32.560]  很多時候很多人去引用第39和第40節
[00:15:32.560 --> 00:15:35.920]  包括41節
[00:15:35.920 --> 00:15:39.280]  去講到被提的問題
[00:15:39.280 --> 00:15:41.040]  我再次重複說
[00:15:41.040 --> 00:15:46.640]  在聖經裡面不是談論焦點是被提的問題
[00:15:46.640 --> 00:15:51.120]  尤其是如果你是說作為被提
[00:15:51.120 --> 00:15:53.680]  用這段聖經來說是說不通的
[00:15:53.680 --> 00:15:58.960]  究竟是不見了那個是信主的被提
[00:15:58.960 --> 00:16:03.280]  還是留在那裡的是屬於上主的人呢
[00:16:03.280 --> 00:16:05.520]  在這段聖經是沒有介紹的
[00:16:05.520 --> 00:16:08.080]  這段聖經的核心是告訴我們
[00:16:08.080 --> 00:16:12.400]  上帝在最終會做一個召集
[00:16:12.400 --> 00:16:14.800]  分開信與不信的人
[00:16:14.800 --> 00:16:16.800]  這就是那個事情
[00:16:16.800 --> 00:16:22.800]  所以焦點從頭到尾都不是說有關於被提的問題
[00:16:22.800 --> 00:16:27.600]  也不是說要斷定哪天是主的日期
[00:16:27.600 --> 00:16:30.800]  最重要的核心就是
[00:16:30.800 --> 00:16:33.360]  今天我們這段聖經所看到的
[00:16:33.360 --> 00:16:36.560]  就是提醒
[00:16:36.560 --> 00:16:38.160]  提醒什麼呢
[00:16:38.160 --> 00:16:41.440]  我們要打醒十二分精神
[00:16:41.440 --> 00:16:44.480]  所以在這段聖經裡面
[00:16:44.480 --> 00:16:47.360]  我會和大家分開三個部分一起去看
[00:16:47.360 --> 00:16:49.440]  第一個部分第四十二節
[00:16:49.440 --> 00:16:55.280]  耶穌在這裡作出一個很嚴肅的警醒敦促
[00:16:55.280 --> 00:16:58.560]  第四十二節這樣說
[00:16:58.560 --> 00:17:04.400]  所以說了一大堆有關於主什麼時候回來
[00:17:04.400 --> 00:17:06.240]  不知道這件事情之後
[00:17:06.240 --> 00:17:10.560]  所以你們要警醒
[00:17:10.560 --> 00:17:16.720]  因為不知道你們的主是哪一天來到
[00:17:16.720 --> 00:17:19.520]  牧師我已經看得很悶了
[00:17:19.520 --> 00:17:21.840]  這句話已經看了很多次
[00:17:21.840 --> 00:17:24.160]  你都說了很多次
[00:17:24.160 --> 00:17:27.200]  主什麼時候回來我們真的不知道
[00:17:27.200 --> 00:17:29.200]  不用再說了吧
[00:17:29.200 --> 00:17:32.320]  為什麼這麼沉呢耶穌
[00:17:32.320 --> 00:17:35.520]  你們家裡最沉的是誰
[00:17:35.520 --> 00:17:37.840]  是不是你媽
[00:17:37.840 --> 00:17:39.680]  是不是你爸爸
[00:17:39.680 --> 00:17:42.000]  是不是你老公
[00:17:42.000 --> 00:17:44.320]  還是你老婆
[00:17:44.320 --> 00:17:47.040]  還是你的子女
[00:17:47.040 --> 00:17:49.520]  為什麼他們這麼沉
[00:17:49.520 --> 00:17:52.240]  等一下我們應該問這個問題
[00:17:52.240 --> 00:17:54.000]  我都看了這麼多次
[00:17:54.000 --> 00:17:56.000]  你都說了不知道不知道
[00:17:56.000 --> 00:17:57.360]  不知道你什麼時候回來
[00:17:57.360 --> 00:17:58.400]  你都說了不知道
[00:17:58.400 --> 00:18:00.080]  說來幹什麼
[00:18:00.080 --> 00:18:03.120]  不知道啦
[00:18:03.120 --> 00:18:06.160]  重點就是
[00:18:06.160 --> 00:18:08.800]  你要警醒
[00:18:08.800 --> 00:18:12.640]  我這麼沉幹什麼
[00:18:12.640 --> 00:18:14.560]  因為要你警醒
[00:18:14.560 --> 00:18:17.120]  打醒十二分精神
[00:18:17.120 --> 00:18:19.920]  為什麼那個人這麼沉
[00:18:19.920 --> 00:18:23.680]  因為他很關心你才這麼沉
[00:18:23.680 --> 00:18:25.600]  弟兄姊妹
[00:18:25.600 --> 00:18:29.600]  耶穌基督真的
[00:18:29.600 --> 00:18:33.120]  我自己覺得
[00:18:33.120 --> 00:18:35.280]  真的要回去問問他
[00:18:35.280 --> 00:18:38.000]  大家有沒有一個bucket list
[00:18:38.000 --> 00:18:40.560]  寫好問題去問耶穌
[00:18:40.560 --> 00:18:42.000]  到時要問問耶穌
[00:18:42.000 --> 00:18:43.520]  我不是很明白
[00:18:43.520 --> 00:18:45.120]  我有時不好
[00:18:45.120 --> 00:18:48.560]  因為我們解經的解得多
[00:18:48.560 --> 00:18:52.560]  有些真的解不清
[00:18:52.560 --> 00:18:54.320]  牧師有些解不清
[00:18:54.320 --> 00:18:55.280]  所以你來問我
[00:18:55.280 --> 00:18:57.680]  有時我未必能回答你
[00:18:57.680 --> 00:18:59.040]  雖然你見到我好像
[00:18:59.040 --> 00:19:00.480]  整段聖經都解到給你聽
[00:19:00.480 --> 00:19:03.360]  但有些經文我真的解不清
[00:19:03.360 --> 00:19:06.160]  我bucket list裡面有的
[00:19:06.160 --> 00:19:09.600]  問耶穌
[00:19:09.600 --> 00:19:14.480]  耶穌為什麼你這麼沉
[00:19:14.480 --> 00:19:16.240]  你不回來都說
[00:19:16.240 --> 00:19:17.600]  什麼時候回來
[00:19:17.600 --> 00:19:22.000]  我們都知道你沒告訴我們
[00:19:22.000 --> 00:19:25.600]  說這麼多次幹什麼
[00:19:25.600 --> 00:19:31.120]  耶穌其實很關心你才這麼沉
[00:19:31.120 --> 00:19:35.600]  我們怎樣對於沉氣的人
[00:19:35.600 --> 00:19:37.600]  你想想
[00:19:37.600 --> 00:19:41.120]  例如你媽媽煲了湯
[00:19:41.120 --> 00:19:43.920]  你回來的時候
[00:19:43.920 --> 00:19:46.400]  記得喝湯
[00:19:46.400 --> 00:19:49.040]  你真的回來的時候
[00:19:49.040 --> 00:19:51.600]  還要問喝不喝湯
[00:19:51.600 --> 00:19:53.680]  倒給你好嗎
[00:19:53.680 --> 00:19:55.280]  你跟著說一會我喝
[00:19:55.280 --> 00:19:56.640]  我自己倒
[00:19:56.640 --> 00:19:57.600]  轉頭他又說
[00:19:57.600 --> 00:19:58.640]  倒了放在這裡
[00:19:58.640 --> 00:20:01.040]  等你一會喝
[00:20:01.040 --> 00:20:02.560]  為什麼這麼煩
[00:20:02.560 --> 00:20:04.000]  耶穌為什麼這麼煩
[00:20:04.000 --> 00:20:06.000]  耶穌有很多事更煩
[00:20:06.000 --> 00:20:08.480]  耶穌準備死在十字架上
[00:20:08.480 --> 00:20:11.680]  大家看節目知道嗎
[00:20:11.680 --> 00:20:12.880]  誰告訴我
[00:20:12.880 --> 00:20:15.200]  耶穌自己要死
[00:20:15.200 --> 00:20:18.560]  老子在第36節就說了
[00:20:18.560 --> 00:20:20.560]  在那裡怎樣
[00:20:20.560 --> 00:20:26.320]  我會離開你們的
[00:20:26.320 --> 00:20:28.320]  有些時候我不知道
[00:20:28.320 --> 00:20:31.840]  我要離開我會死的
[00:20:31.840 --> 00:20:33.760]  但我會死也好
[00:20:33.760 --> 00:20:35.760]  我還擔心
[00:20:35.760 --> 00:20:40.160]  如果我死了你們在這裡能不能搞定
[00:20:40.160 --> 00:20:43.360]  前面在第24章說了很多次
[00:20:43.360 --> 00:20:44.560]  在這個末世的時候
[00:20:44.560 --> 00:20:46.080]  很多人會騙你
[00:20:46.080 --> 00:20:47.280]  什麼人騙你
[00:20:47.280 --> 00:20:51.040]  在第24章我們看了很多人騙你
[00:20:51.040 --> 00:20:53.680]  特別是有名望的在教會
[00:20:53.680 --> 00:20:54.720]  不是教會
[00:20:54.720 --> 00:20:58.960]  在猶太教裡面的領袖
[00:20:58.960 --> 00:21:00.720]  他們個個有權有勢
[00:21:00.720 --> 00:21:02.720]  這些假冒來善的猶太人
[00:21:02.720 --> 00:21:03.920]  工會領袖
[00:21:03.920 --> 00:21:06.800]  The Sanhedrin people
[00:21:06.800 --> 00:21:08.800]  包括大祭司等等
[00:21:08.800 --> 00:21:17.200]  這些人全部都是有名無實的教徒
[00:21:17.200 --> 00:21:19.520]  雖然他們稱之為神的子民
[00:21:19.520 --> 00:21:22.320]  自稱為神的選民
[00:21:22.320 --> 00:21:26.480]  但實際上有多少個真的按照上帝的心意
[00:21:26.480 --> 00:21:27.520]  活在這裡
[00:21:27.520 --> 00:21:30.000]  還是他們各按自己的生活
[00:21:30.000 --> 00:21:32.880]  像羅亞的日子一樣
[00:21:32.880 --> 00:21:36.080]  吃喝嫁娶
[00:21:36.080 --> 00:21:40.160]  套用今天的用詞
[00:21:40.160 --> 00:21:42.800]  究竟今天在基督教裡面
[00:21:42.800 --> 00:21:45.440]  有多少人真的是基督徒呢
[00:21:45.440 --> 00:21:49.280]  還是那些人只是在教會裡面
[00:21:49.280 --> 00:21:51.040]  欺世盜名
[00:21:51.040 --> 00:21:55.920]  借耶穌的名字來自肥多福呢
[00:21:55.920 --> 00:21:59.520]  基督徒可以分為兩大類
[00:21:59.520 --> 00:22:02.320]  第一類
[00:22:02.320 --> 00:22:04.160]  就像這段聖經
[00:22:04.160 --> 00:22:06.320]  馬太福音裡面不斷說
[00:22:06.320 --> 00:22:07.760]  不只是馬太福音裡面
[00:22:07.760 --> 00:22:09.760]  本聖經也是這樣說
[00:22:09.760 --> 00:22:12.320]  有些是欺世盜名的信徒
[00:22:12.320 --> 00:22:16.240]  這些人很會點紅點綠
[00:22:16.240 --> 00:22:18.320]  說很多的事情
[00:22:18.320 --> 00:22:19.840]  似是而非
[00:22:19.840 --> 00:22:23.360]  利用律法來鼓勵人
[00:22:23.360 --> 00:22:25.120]  只要遵循律法之後
[00:22:25.120 --> 00:22:27.680]  靈性就一定會好
[00:22:27.680 --> 00:22:29.600]  而且有很多需要
[00:22:29.600 --> 00:22:31.920]  在教會裡面
[00:22:31.920 --> 00:22:33.120]  多些捐款
[00:22:33.120 --> 00:22:34.160]  多些奉獻
[00:22:34.160 --> 00:22:35.360]  多些獻祭
[00:22:35.360 --> 00:22:37.120]  用他們當時的字眼
