
[00:00:00.000 --> 00:00:03.560]  今天神在大家面前分享神的話
[00:01:57.400 --> 00:01:59.400]  有什麼信心的好處
[00:01:59.400 --> 00:02:01.400]  所以我們由阿伯講起
[00:02:01.400 --> 00:02:05.400]  接著第二個角色我們講摩西
[00:02:05.400 --> 00:02:07.400]  摩西是中間的角色
[00:02:07.400 --> 00:02:11.400]  第三個角色我們講約書亞
[00:02:11.400 --> 00:02:14.400]  我們先講阿伯這個角色
[00:02:14.400 --> 00:02:16.400]  看看阿伯的角色
[00:02:16.400 --> 00:02:20.400]  如何更正我們對信心的認知
[00:02:20.400 --> 00:02:23.400]  希伯來書第十一章開始的時候
[00:02:23.400 --> 00:02:26.400]  我們看第十一章第四節
[00:02:26.400 --> 00:02:31.400]  很短的一節聖經講到阿伯的信心
[00:02:31.400 --> 00:02:37.400]  阿伯恩著信就知道諸世界是直臣所做
[00:02:37.400 --> 00:02:38.400]  因為我是恩著信
[00:02:38.400 --> 00:02:40.400]  接著講完我們就是第四節
[00:02:40.400 --> 00:02:46.400]  阿伯恩著信獻祭與神比該人所獻的更加美
[00:02:46.400 --> 00:02:50.400]  因此便得了清二的見證
[00:02:50.400 --> 00:02:54.400]  就是神指他禮物所作的見證
[00:02:54.400 --> 00:02:56.400]  他雖然死了
[00:02:56.400 --> 00:02:59.400]  卻恩著信仍舊說話
[00:02:59.400 --> 00:03:01.400]  如果你看這節聖經的時候
[00:03:01.400 --> 00:03:03.400]  你就說阿伯做了什麼
[00:03:03.400 --> 00:03:07.400]  我們基本上看到阿伯做了兩件事情
[00:03:07.400 --> 00:03:11.400]  第一件事情我們看第四節開始的時候
[00:03:11.400 --> 00:03:13.400]  獻祭與神
[00:03:13.400 --> 00:03:16.400]  很明顯第一件事他做了就是獻祭
[00:03:16.400 --> 00:03:19.400]  第二件事他做了是什麼
[00:03:19.400 --> 00:03:21.400]  他死
[00:03:21.400 --> 00:03:23.400]  不是他死那麼簡單
[00:03:23.400 --> 00:03:25.400]  他雖然死了
[00:03:25.400 --> 00:03:28.400]  恩著信仍舊說話
[00:03:28.400 --> 00:03:32.400]  那你說有什麼問題看這兩方面
[00:03:32.400 --> 00:03:37.400]  獻祭與死有什麼問題
[00:03:37.400 --> 00:03:41.400]  希伯來書特別的地方就是這樣
[00:03:41.400 --> 00:03:44.400]  希伯來書你從第一章看到最後
[00:03:44.400 --> 00:03:47.400]  都有一個很明顯的主題
[00:03:47.400 --> 00:03:50.400]  就是舊約的東西不及新約
[00:03:50.400 --> 00:03:53.400]  如果你抽離這一章
[00:03:53.400 --> 00:03:55.400]  其他每一章都是這樣說的
[00:03:55.400 --> 00:04:00.400]  舊約的祭司不及耶穌這個祭司
[00:04:00.400 --> 00:04:02.400]  舊約的約不及耶穌的約
[00:04:02.400 --> 00:04:05.400]  舊約的安息不及耶穌的安息
[00:04:05.400 --> 00:04:09.400]  舊約的兒子不及聖經裡面耶穌的基督是神的兒子
[00:04:09.400 --> 00:04:14.400]  舊約的任何制度都不及新約的制度
[00:04:14.400 --> 00:04:16.400]  如果有那麼多不及
[00:04:16.400 --> 00:04:19.400]  那麼多比不上的感覺的時候
[00:04:19.400 --> 00:04:22.400]  為什麼作者在希伯來書第十一章
[00:04:22.400 --> 00:04:23.400]  講信心的時候
[00:04:23.400 --> 00:04:26.400]  講了那麼多舊約的例子
[00:04:26.400 --> 00:04:29.400]  那你說不是講什麼
[00:04:29.400 --> 00:04:32.400]  希伯來書寫成的時候大概是主後七十年
[00:04:32.400 --> 00:04:36.400]  講完舊約都可以講一下新約
[00:04:36.400 --> 00:04:37.400]  是不是需要有不同的人
[00:04:37.400 --> 00:04:38.400]  你想起彼得
[00:04:38.400 --> 00:04:39.400]  你想起保羅
[00:04:39.400 --> 00:04:41.400]  想起不同的使徒
[00:04:41.400 --> 00:04:43.400]  不要講耶穌了
[00:04:43.400 --> 00:04:46.400]  為什麼講信心的時候
[00:04:46.400 --> 00:04:50.400]  講到那麼多舊約的例子
[00:04:50.400 --> 00:04:55.400]  我甚至將第十一章抽離上下文的時候
[00:04:55.400 --> 00:05:00.400]  就覺得這些是舊約的信心偉人
[00:05:00.400 --> 00:05:04.400]  問題是他偉大在什麼地方
[00:05:04.400 --> 00:05:07.400]  一開始的時候介紹阿伯
[00:05:07.400 --> 00:05:09.400]  他做了兩件事情
[00:05:09.400 --> 00:05:10.400]  第一件事情是獻祭
[00:05:10.400 --> 00:05:12.400]  第二件事情是他死
[00:05:12.400 --> 00:05:15.400]  死後營救說話
[00:05:15.400 --> 00:05:18.400]  有什麼特別這兩件事情
[00:05:18.400 --> 00:05:21.400]  特別的地方就是這樣
[00:05:21.400 --> 00:05:23.400]  根據上下文
[00:05:23.400 --> 00:05:26.400]  原來獻祭和死後營救說話
[00:05:26.400 --> 00:05:29.400]  都有特別的意思
[00:05:29.400 --> 00:05:31.400]  我們先看第十章
[00:05:31.400 --> 00:05:33.400]  希伯來書第十章
[00:05:33.400 --> 00:05:37.400]  第十章用了整章聖經
[00:05:37.400 --> 00:05:40.400]  講到獻祭的問題
[00:05:40.400 --> 00:05:42.400]  什麼獻祭的問題
[00:05:42.400 --> 00:05:45.400]  是講到舊約的獻祭
[00:05:45.400 --> 00:05:47.400]  不完美的問題
[00:05:47.400 --> 00:05:49.400]  不夠用的問題
[00:05:49.400 --> 00:05:51.400]  不足夠的問題
[00:05:51.400 --> 00:05:53.400]  第十章我們沒有時間看了
[00:05:53.400 --> 00:05:55.400]  第十章如果整章看完的時候
[00:05:55.400 --> 00:05:57.400]  基本上重點是
[00:05:57.400 --> 00:05:59.400]  舊約的獻祭不夠用
[00:05:59.400 --> 00:06:02.400]  等耶穌來才是一次過的獻祭
[00:06:02.400 --> 00:06:04.400]  才是最美的獻祭
[00:06:04.400 --> 00:06:06.400]  第十章第五節
[00:06:06.400 --> 00:06:10.400]  所以耶穌基督來到世界上的時候
[00:06:10.400 --> 00:06:14.400]  說神啊 祭物和禮物是你所不願意的
[00:06:14.400 --> 00:06:15.400]  是吧
[00:06:15.400 --> 00:06:18.400]  飯祭和贖罪祭是你不喜歡的
[00:06:18.400 --> 00:06:21.400]  那時我說 神啊 我來了
[00:06:21.400 --> 00:06:23.400]  耶穌基督來的
[00:06:23.400 --> 00:06:25.400]  因為舊的獻祭不夠
[00:06:25.400 --> 00:06:26.400]  第八節
[00:06:26.400 --> 00:06:28.400]  以上說 祭物禮物
[00:06:28.400 --> 00:06:31.400]  飯祭贖罪祭是你不願意的
[00:06:31.400 --> 00:06:33.400]  接著一路講下去
[00:06:33.400 --> 00:06:35.400]  全部都是不夠的意思
[00:06:35.400 --> 00:06:36.400]  第十一節
[00:06:36.400 --> 00:06:39.400]  飯祭師天天站著侍奉神
[00:06:39.400 --> 00:06:41.400]  不停獻祭
[00:06:41.400 --> 00:06:43.400]  為什麼要不停獻祭
[00:06:43.400 --> 00:06:45.400]  因為那些祭不夠用
[00:06:45.400 --> 00:06:47.400]  所以獻完祭還要獻祭
[00:06:47.400 --> 00:06:49.400]  once and for all的獻祭
[00:06:49.400 --> 00:06:50.400]  不是一次過的獻祭
[00:06:50.400 --> 00:06:53.400]  因為那些獻來獻去都不夠用
[00:06:53.400 --> 00:06:56.400]  所以去到第十二節
[00:06:56.400 --> 00:06:58.400]  但耶穌基督就不同了
[00:06:58.400 --> 00:07:04.400]  耶穌基督獻了一次永遠的贖罪祭
[00:07:04.400 --> 00:07:07.400]  就在神的右邊坐下來
[00:07:07.400 --> 00:07:10.400]  這是中文的翻譯有點奇怪
[00:07:10.400 --> 00:07:12.400]  一次永遠
[00:07:12.400 --> 00:07:15.400]  就是once and for all的意思
[00:07:15.400 --> 00:07:17.400]  一次就搞定的意思
[00:07:17.400 --> 00:07:19.400]  不需要重複的意思
[00:07:19.400 --> 00:07:21.400]  舊約的獻祭就是這樣
[00:07:21.400 --> 00:07:24.400]  獻來獻去都不夠用
[00:07:24.400 --> 00:07:27.400]  耶穌基督來到那個才夠用
[00:07:27.400 --> 00:07:29.400]  有這樣的背景的時候
[00:07:29.400 --> 00:07:31.400]  亞伯有什麼偉大
[00:07:31.400 --> 00:07:33.400]  為什麼要提亞伯
[00:07:33.400 --> 00:07:38.400]  因為亞伯是第一個獻祭的人
[00:07:38.400 --> 00:07:42.400]  亞伯的獻祭其實都是不夠用
[00:07:42.400 --> 00:07:45.400]  亞伯的信心是什麼意思
[00:07:45.400 --> 00:07:47.400]  是不是亞伯是一個英雄
[00:07:47.400 --> 00:07:48.400]  他很有自信
[00:07:48.400 --> 00:07:51.400]  拍拍胸口他什麼都做到
[00:07:51.400 --> 00:07:53.400]  這個不是信心的定義
[00:07:53.400 --> 00:07:56.400]  如果你看第十章的脈絡的時候
[00:07:56.400 --> 00:07:57.400]  第十章就是說
[00:07:57.400 --> 00:08:00.400]  任何舊約的信心都不夠用
[00:08:00.400 --> 00:08:02.400]  任何舊約的獻祭都不夠的意思
[00:08:02.400 --> 00:08:04.400]  去到第十一章
[00:08:04.400 --> 00:08:07.400]  最不夠的那個就很明顯是亞伯
[00:08:07.400 --> 00:08:09.400]  舊約第一個
[00:08:09.400 --> 00:08:11.400]  他的信心是什麼意思
[00:08:11.400 --> 00:08:16.400]  他的信心其實是指向活後的基督
[00:08:16.400 --> 00:08:19.400]  他的信心不是說自己有什麼偉大
[00:08:19.400 --> 00:08:21.400]  如果亞伯有任何的信心
[00:08:21.400 --> 00:08:23.400]  就是他明白自己的東西不夠用
[00:08:23.400 --> 00:08:24.400]  去指向基督
[00:08:24.400 --> 00:08:26.400]  你說是不是真的這樣解釋
[00:08:26.400 --> 00:08:29.400]  視乎我們怎樣解釋他第二個動作
[00:08:29.400 --> 00:08:33.400]  他死後營救說話
[00:08:33.400 --> 00:08:36.400]  我們看下文
[00:08:36.400 --> 00:08:38.400]  我們看上文
[00:08:38.400 --> 00:08:39.400]  聖經我們看上下文
[00:08:39.400 --> 00:08:42.400]  看希伯來書第十二章
[00:08:42.400 --> 00:08:47.400]  原來十二章說亞伯那件事
[00:08:47.400 --> 00:08:49.400]  我們看希伯來書第十二章
[00:08:49.400 --> 00:08:55.400]  十二章二十四節
[00:08:55.400 --> 00:08:59.400]  十二章二十四節
[00:08:59.400 --> 00:09:05.400]  這次清楚將亞伯和耶穌做一個比較
[00:09:05.400 --> 00:09:07.400]  第二十四節
[00:09:07.400 --> 00:09:10.400]  新約的宗保耶穌
[00:09:10.400 --> 00:09:13.400]  以及所灑的血
[00:09:13.400 --> 00:09:16.400]  借血所說的話
[00:09:16.400 --> 00:09:20.400]  比亞伯的血所說的話更加美
[00:09:20.400 --> 00:09:23.400]  這是直接比較
[00:09:23.400 --> 00:09:25.400]  是一個比較
[00:09:25.400 --> 00:09:27.400]  是說到什麼比什麼好
[00:09:27.400 --> 00:09:30.400]  是說到亞伯死後營救說話
[00:09:30.400 --> 00:09:31.400]  沒錯
[00:09:31.400 --> 00:09:34.400]  但耶穌死後營救說話
[00:09:34.400 --> 00:09:38.400]  比亞伯死後營救說的話更加美
[00:09:38.400 --> 00:09:41.400]  亞伯的不足
[00:09:41.400 --> 00:09:47.400]  有沒有想過第十一章其實不是脫離上下文
[00:09:47.400 --> 00:09:51.400]  上下文都是說舊約的不足
[00:09:51.400 --> 00:09:53.400]  其實第十一章都是說舊約的不足
[00:09:53.400 --> 00:09:55.400]  亞伯的信心
[00:09:55.400 --> 00:09:57.400]  所有舊約偉人的信心
[00:09:57.400 --> 00:09:59.400]  信心在哪裡
[00:09:59.400 --> 00:10:01.400]  不是信自己有什麼超然的能力
[00:10:01.400 --> 00:10:03.400]  不是信自己有什麼本事
[00:10:03.400 --> 00:10:07.400]  他們信心所在就是自己的不足
[00:10:07.400 --> 00:10:09.400]  不然為什麼是信心
[00:10:09.400 --> 00:10:13.400]  信心的所在就是多於自己
[00:10:13.400 --> 00:10:15.400]  看著末後的基督
[00:10:15.400 --> 00:10:18.400]  這個才是信心
[00:10:18.400 --> 00:10:23.400]  所以第十一章其實不是一個完整的經文
[00:10:23.400 --> 00:10:27.400]  十二章才是十一章的結論
[00:10:27.400 --> 00:10:31.400]  因為十二章是說耶穌基督的信心
[00:10:31.400 --> 00:10:33.400]  十一章的所有英雄
[00:10:33.400 --> 00:10:38.400]  他們信心的定義就是他們明白自己的不足
[00:10:38.400 --> 00:10:40.400]  他們明白自己不夠用
[00:10:40.400 --> 00:10:41.400]  明白自己不行
[00:10:41.400 --> 00:10:43.400]  這個是信心的問題
[00:10:43.400 --> 00:10:45.400]  信心的定義不是拍心口說
[00:10:45.400 --> 00:10:47.400]  我什麼都可以自己搞定
[00:10:47.400 --> 00:10:48.400]  剛剛相反
[00:10:48.400 --> 00:10:51.400]  信心的定義就是我什麼都不行的時候
[00:10:51.400 --> 00:10:54.400]  可以看著耶穌
[00:10:54.400 --> 00:10:58.400]  是我們中英文不幸的地方
[00:10:58.400 --> 00:11:02.400]  我們叫這些叫做舊約信心的英雄
[00:11:02.400 --> 00:11:06.400]  英雄這個字在第十一章完全沒有出現過
[00:11:06.400 --> 00:11:08.400]  你哪裡見到英雄
[00:11:08.400 --> 00:11:15.400]  但反而用什麼去形容第十一章的所謂偉人呢
[00:11:15.400 --> 00:11:17.400]  我們看第十二章頭兩節
[00:11:17.400 --> 00:11:21.400]  就是說其實中文聖經和英文聖經
[00:11:21.400 --> 00:11:25.400]  每一章節都是主考六百年以後的事情
[00:11:25.400 --> 00:11:27.400]  不是聖靈所默示的
[00:11:27.400 --> 00:11:28.400]  所以聖經分章節
[00:11:28.400 --> 00:11:33.400]  我們不應該因為章節影響我們看上文下理的問題
[00:11:33.400 --> 00:11:37.400]  所以第十二章頭兩節才是第十一章的結論
[00:11:37.400 --> 00:11:40.400]  十二章頭兩節是說什麼
[00:11:40.400 --> 00:11:45.400]  我們既然有這麼多的見證人
[00:11:45.400 --> 00:11:47.400]  如同雲彩圍著我們
[00:11:47.400 --> 00:11:50.400]  就應該放下各樣的重擔
[00:11:50.400 --> 00:11:53.400]  脫下容易纏累我們的罪
[00:11:53.400 --> 00:11:54.400]  全心忍耐
[00:11:54.400 --> 00:11:56.400]  不那擺在我們前面的路程
[00:11:56.400 --> 00:12:02.400]  仰望為我們信心創始成終的耶穌
[00:12:02.400 --> 00:12:05.400]  所有舊約的不足
[00:12:05.400 --> 00:12:10.400]  在誰身上成全就是耶穌
[00:12:10.400 --> 00:12:14.400]  但我想強調的不是耶穌這兩個字
[00:12:14.400 --> 00:12:17.400]  我想強調的是見證這兩個字
[00:12:17.400 --> 00:12:19.400]  什麼叫見證
[00:12:19.400 --> 00:12:21.400]  就是witness
[00:12:21.400 --> 00:12:22.400]  什麼叫witness
[00:12:22.400 --> 00:12:24.400]  就是你看見事情發生
[00:12:24.400 --> 00:12:28.400]  通常我們不會稱讚見證人
[00:12:28.400 --> 00:12:31.400]  例如你今天開車來的時候
[00:12:31.400 --> 00:12:33.400]  你見證到有人撞車
[00:12:33.400 --> 00:12:35.400]  沒有人就說你真厲害
[00:12:35.400 --> 00:12:37.400]  竟然見證到有人撞車
[00:12:37.400 --> 00:12:39.400]  什麼時候會稱讚你呢
[00:12:39.400 --> 00:12:41.400]  就是你撞車見證到之後
[00:12:41.400 --> 00:12:43.400]  你出去救人
[00:12:43.400 --> 00:12:45.400]  這樣就會被稱讚
[00:12:45.400 --> 00:12:48.400]  但如果被稱讚就不是因為你是eye witness這麼簡單
[00:12:48.400 --> 00:12:50.400]  而是因為你救人
[00:12:50.400 --> 00:12:52.400]  所以見證人是沒有什麼威風的地方
[00:12:52.400 --> 00:12:54.400]  你就是見到事情發生
[00:12:54.400 --> 00:12:58.400]  舊約的信心所謂的偉人
[00:12:58.400 --> 00:13:00.400]  其實他們不是偉人
[00:13:00.400 --> 00:13:01.400]  他們不是英雄
[00:13:01.400 --> 00:13:03.400]  他們唯一偉大的地方就是他們見證到這些東西
[00:13:03.400 --> 00:13:06.400]  見證耶穌的臨界
[00:13:06.400 --> 00:13:08.400]  當然不是他們真的見到
[00:13:08.400 --> 00:13:12.400]  他們明白他們所處的現實
[00:13:12.400 --> 00:13:14.400]  不是這樣就算了
[00:13:14.400 --> 00:13:17.400]  他們明白要看遠一點
[00:13:17.400 --> 00:13:19.400]  離開自己一點
[00:13:19.400 --> 00:13:21.400]  不是看遠一點
[00:13:21.400 --> 00:13:23.400]  看到耶穌的時候
[00:13:23.400 --> 00:13:25.400]  如果看到耶穌那一刻
[00:13:25.400 --> 00:13:27.400]  就叫信心
[00:13:27.400 --> 00:13:30.400]  所以信心偉人
[00:13:30.400 --> 00:13:32.400]  這個字是不合理的
[00:13:32.400 --> 00:13:36.400]  因為信心的定義就是明白自己不偉大
[00:13:36.400 --> 00:13:39.400]  信心的定義就是明白自己的不足
[00:13:39.400 --> 00:13:43.400]  明白自己獻祭和死後所說的話的不足的時候
[00:13:43.400 --> 00:13:45.400]  他能夠見證耶穌的存在
[00:13:45.400 --> 00:13:48.400]  這個是他們存在的目的
[00:13:48.400 --> 00:13:50.400]  是他們偉大的地方
[00:13:50.400 --> 00:13:53.400]  聖經沒有說這些是偉人
[00:13:53.400 --> 00:13:55.400]  這些是見證人
[00:13:55.400 --> 00:13:58.400]  所以我們看第十一章的時候
[00:13:58.400 --> 00:14:00.400]  一定要由亞伯看起
[00:14:00.400 --> 00:14:02.400]  亞伯清楚告訴我們
[00:14:02.400 --> 00:14:04.400]  其實他做了兩件事情
[00:14:04.400 --> 00:14:07.400]  兩件事情都是不夠用的
[00:14:07.400 --> 00:14:08.400]  無論是獻祭
[00:14:08.400 --> 00:14:10.400]  無論是死後營救說話
[00:14:10.400 --> 00:14:14.400]  兩件事情都是耶穌補償
[00:14:14.400 --> 00:14:19.400]  信心的定義不是自己拍拍胸口
[00:14:19.400 --> 00:14:22.400]  信心的定義是不行的時候
[00:14:22.400 --> 00:14:24.400]  可以離開自己
[00:14:24.400 --> 00:14:26.400]  看見耶穌
[00:14:26.400 --> 00:14:30.400]  第二個角色我想討論
[00:14:30.400 --> 00:14:32.400]  就是摩西
[00:14:32.400 --> 00:14:39.400]  如果你要寫摩西信心偉大的事蹟的時候
[00:14:39.400 --> 00:14:41.400]  你會寫哪幾樣?
[00:14:41.400 --> 00:14:44.400]  我會想起神蹟的事情
[00:14:44.400 --> 00:14:48.400]  是不是在河邊
[00:14:48.400 --> 00:14:50.400]  小孩都死不了
[00:14:50.400 --> 00:14:52.400]  或者是在抗夜
[00:14:52.400 --> 00:14:54.400]  在荊棘旁
[00:14:54.400 --> 00:14:56.400]  看見一個燒不盡的荊棘
[00:14:56.400 --> 00:14:59.400]  或者是十災那種偉大
[00:14:59.400 --> 00:15:03.400]  或者是領受神的律法那種威水
[00:15:03.400 --> 00:15:06.400]  是不是會想起摩西很多的片段
[00:15:06.400 --> 00:15:08.400]  甚至如果你想得多一點的時候
[00:15:08.400 --> 00:15:11.400]  會想起他能夠和人打交道贏了
[00:15:11.400 --> 00:15:15.400]  是不是這些都是他偉大的地方
[00:15:15.400 --> 00:15:18.400]  你要寫摩西的傳記
[00:15:18.400 --> 00:15:20.400]  你可能會寫這些
[00:15:20.400 --> 00:15:25.400]  你要想起摩西信心偉大的功績的時候
[00:15:25.400 --> 00:15:28.400]  你可能會想起這些事情
[00:15:28.400 --> 00:15:31.400]  但是作者想起什麼?
[00:15:31.400 --> 00:15:35.400]  我們看今天讀的經文第23節
[00:15:35.400 --> 00:15:38.400]  摩西的片段
[00:15:38.400 --> 00:15:41.400]  作者決定怎樣介紹
[00:15:41.400 --> 00:15:48.400]  摩西生下來
[00:15:48.400 --> 00:15:52.400]  他的父母見他是一個靚仔
[00:15:52.400 --> 00:15:56.400]  就恩著信把他藏三個月
[00:15:56.400 --> 00:15:58.400]  並不怕亡命
[00:15:58.400 --> 00:16:00.400]  這個不可以入摩西數的
[00:16:00.400 --> 00:16:03.400]  因為他父母憑著信心
[00:16:03.400 --> 00:16:05.400]  如果不入他數
[00:16:05.400 --> 00:16:07.400]  之後有什麼可以入他數呢?
[00:16:07.400 --> 00:16:09.400]  24節開始
[00:16:09.400 --> 00:16:11.400]  摩西恩著信
[00:16:11.400 --> 00:16:16.400]  長大就不肯稱為法老女兒之子
[00:16:16.400 --> 00:16:20.400]  他寧可和神的百姓一起受苦
[00:16:20.400 --> 00:16:24.400]  也不願暫時享受最終之樂
[00:16:24.400 --> 00:16:27.400]  他看為基督所受的凌辱
[00:16:27.400 --> 00:16:31.400]  比埃及的財物更加寶貴
[00:16:31.400 --> 00:16:35.400]  最奇怪的一個片段
[00:16:35.400 --> 00:16:37.400]  給我們選擇的時候
[00:16:37.400 --> 00:16:40.400]  我們一定不會選擇這個片段去寫
[00:16:40.400 --> 00:16:45.400]  因為他前前後後更加多威水的歷史
[00:16:45.400 --> 00:16:48.400]  說到偉人 說到超人
[00:16:48.400 --> 00:16:51.400]  他可以更加多的東西可以說
[00:16:51.400 --> 00:16:54.400]  你說不是啊 之後也有說過洪海
[00:16:54.400 --> 00:16:55.400]  洪海也不入他數的
[00:16:55.400 --> 00:16:59.400]  因為29節是他們 是廣義式的人
[00:16:59.400 --> 00:17:02.400]  所以入他數的那些是很少
[00:17:02.400 --> 00:17:04.400]  但反而有很多篇幅
[00:17:04.400 --> 00:17:10.400]  是說到他在法老女兒家住得不好
[00:17:10.400 --> 00:17:12.400]  或者說住得很好
[00:17:12.400 --> 00:17:13.400]  住得太好的時候
[00:17:13.400 --> 00:17:16.400]  但決定當不是太好地住
[00:17:16.400 --> 00:17:20.400]  決定離開法老女兒的家
[00:17:20.400 --> 00:17:25.400]  反而和百姓一起受苦
[00:17:25.400 --> 00:17:28.400]  那什麼叫信心?
[00:17:28.400 --> 00:17:31.400]  如果你說信心是沒有能力
[00:17:31.400 --> 00:17:34.400]  沒有自信 英雄式的信心
[00:17:34.400 --> 00:17:39.400]  肯定會列舉一大堆摩西所行的神蹟
[00:17:39.400 --> 00:17:42.400]  很多神蹟 就算不說十災
[00:17:42.400 --> 00:17:46.400]  都是說之前在法老的面前所行的神蹟
[00:17:46.400 --> 00:17:47.400]  象變蛇等等
[00:17:47.400 --> 00:17:51.400]  很多神蹟我們可以列舉的
[00:17:51.400 --> 00:17:55.400]  但作者列舉的這麼奇怪的事情
[00:17:55.400 --> 00:17:59.400]  住得好地地 決定不住那裡 離開那裡
[00:17:59.400 --> 00:18:04.400]  你說這樣為什麼是信心?
[00:18:04.400 --> 00:18:08.400]  信心是什麼定義?
[00:18:08.400 --> 00:18:10.400]  如果說信心的定義
[00:18:10.400 --> 00:18:12.400]  如果回到剛才亞伯所說的
[00:18:12.400 --> 00:18:13.400]  亞伯說什麼?
[00:18:13.400 --> 00:18:14.400]  他忘記自己不足
[00:18:14.400 --> 00:18:17.400]  忘記基督的原理的時候
[00:18:17.400 --> 00:18:20.400]  知道原來現實不是這麼簡單
[00:18:20.400 --> 00:18:23.400]  其實摩西是這樣
[00:18:23.400 --> 00:18:25.400]  我們看回之前幾節
[00:18:25.400 --> 00:18:26.400]  今天沒有時間讀
[00:18:26.400 --> 00:18:28.400]  但如果你有聖經看回之前幾節
[00:18:28.400 --> 00:18:29.400]  第十三節
[00:18:29.400 --> 00:18:32.400]  十三節是中間休息的時候
[00:18:32.400 --> 00:18:34.400]  作者決定停一停
[00:18:34.400 --> 00:18:36.400]  解釋什麼叫信心
[00:18:36.400 --> 00:18:38.400]  第十三節
[00:18:38.400 --> 00:18:41.400]  這些人都是存著信心死的
[00:18:41.400 --> 00:18:43.400]  沒有得著所應許
[00:18:43.400 --> 00:18:48.400]  卻從遠處望見 且歡喜迎接
[00:18:48.400 --> 00:18:54.400]  又承認自己在地上是客裡 寄居
[00:18:54.400 --> 00:18:59.400]  說這話的人表明自己要找另一個家鄉
[00:18:59.400 --> 00:19:01.400]  什麼叫信心?
[00:19:01.400 --> 00:19:03.400]  信心是明白
[00:19:03.400 --> 00:19:05.400]  This is not all there is to it 的意思
[00:19:05.400 --> 00:19:07.400]  不是這麼簡單的意思
[00:19:07.400 --> 00:19:09.400]  不是就是這樣的意思
[00:19:09.400 --> 00:19:13.400]  不是就是望見的現實就是現實的意思
[00:19:13.400 --> 00:19:19.400]  所有信心英雄唯一共通的地方
[00:19:19.400 --> 00:19:24.400]  就是不甘現存的現實
[00:19:24.400 --> 00:19:27.400]  他望見的東西這麼可愛
[00:19:27.400 --> 00:19:29.400]  望見的東西這麼偉大
[00:19:29.400 --> 00:19:34.400]  但知道另一個現實的存在
[00:19:34.400 --> 00:19:38.400]  很難做到
[00:19:38.400 --> 00:19:40.400]  摩西就是這樣
[00:19:40.400 --> 00:19:41.400]  有一個定義明白
