
[00:00:00.000 --> 00:00:04.800]  各位電影姐妹 你們好
[00:01:47.300 --> 00:01:53.400]  這都是九十多年來 我相信盆年會未曾試過的
[00:01:53.400 --> 00:01:55.900]  我們都需要用這樣的形式進行
[00:01:55.900 --> 00:02:03.100]  因為我預備的時間都是想用教會論
[00:02:03.100 --> 00:02:09.900]  我會和大家在那十晚裏面看一分所說
[00:02:09.900 --> 00:02:15.900]  為何我會在這段時間特別想起教會論呢?
[00:02:15.900 --> 00:02:21.900]  如果你對神學或神學教育有些認識的話
[00:02:21.900 --> 00:02:25.300]  你會知道神學教育不是一個停止的狀態
[00:02:25.300 --> 00:02:30.300]  不是說十年前、二十年前甚至一百年前
[00:02:30.300 --> 00:02:36.100]  說過的東西現在重新轉一轉形式
[00:02:36.100 --> 00:02:38.100]  再說那些東西就可以了
[00:02:38.100 --> 00:02:42.300]  其實神學 特別是系統神學
[00:02:42.300 --> 00:02:46.700]  隨著不同的年代會有不同的重點
[00:02:46.700 --> 00:02:49.500]  當然我們的教義都是那些教義不會改變的
[00:02:49.500 --> 00:02:53.700]  不過那些教義對那個時代有甚麼意思呢?
[00:02:53.700 --> 00:02:57.700]  然後那些教義在那個時代受著甚麼挑戰呢?
[00:02:57.700 --> 00:03:01.700]  整個二千年教育歷史都有不同的
[00:03:01.700 --> 00:03:03.700]  當然今天不是一個神學講座
[00:03:03.700 --> 00:03:06.500]  我不想長篇大論去說
[00:03:06.500 --> 00:03:09.100]  如果早可能十年二十年
[00:03:09.100 --> 00:03:14.100]  我會說大概在東西方的教會裏面
[00:03:14.100 --> 00:03:19.100]  面對最大的神學上的挑戰可能是聖靈論
[00:03:19.100 --> 00:03:24.100]  聖靈的工作在所有靈恩派的朋友當中
[00:03:24.100 --> 00:03:26.100]  和一些傳統的方法當中
[00:03:26.100 --> 00:03:31.100]  有很大的不同 在神學上有很大的分歧
[00:03:31.100 --> 00:03:36.500]  但是我猜最近這十年八年
[00:03:36.500 --> 00:03:42.100]  可能一個更加紛亂的題目是要面對的
[00:03:42.100 --> 00:03:44.100]  就是教會論
[00:03:44.100 --> 00:03:49.100]  我猜比聖靈論可能是個之而無不及
[00:03:49.100 --> 00:03:56.100]  大量的著作和一些教會的形態
[00:03:56.100 --> 00:04:01.100]  包括香港的在內都是好像雨後春筍一樣
[00:04:01.100 --> 00:04:04.100]  一個非常之不同 獨特
[00:04:04.100 --> 00:04:07.100]  對傳統教會是一個很大的挑戰
[00:04:07.100 --> 00:04:12.100]  核心問題是甚麼是真正的教會
[00:04:12.100 --> 00:04:16.100]  坦白說這些這麼複雜的神學議題
[00:04:16.100 --> 00:04:21.100]  並沒有一個簡單和能夠說服所有人的答案
[00:04:21.100 --> 00:04:24.100]  在歷史裏面都沒有見過這樣的情況
[00:04:24.100 --> 00:04:31.100]  我都不能夠和大家說我已經有答案想和大家分享
[00:04:31.100 --> 00:04:36.100]  我其實都是同樣和大家一起在這個時代裏面一起探索
[00:04:36.100 --> 00:04:41.100]  不過藉著這幾晚我想回到早期的教會
[00:04:41.100 --> 00:04:44.100]  司堂傳他們面對的一些議題
[00:04:44.100 --> 00:04:49.100]  可以再一次幫我們在探索甚麼是教會的時間
[00:04:49.100 --> 00:04:53.100]  我們不會走得太過偏差
[00:04:53.100 --> 00:05:03.100]  最近這幾年香港包括香港的教會都經常說「堅離地」
[00:05:03.100 --> 00:05:09.100]  即是說所說的好像不能夠具體的形容
[00:05:09.100 --> 00:05:12.100]  在教會裏面特別對傳統教會來說
[00:05:12.100 --> 00:05:18.100]  這是差不多經常有時時出現的挑戰
[00:05:18.100 --> 00:05:21.100]  覺得教會說的話可能不錯
[00:05:21.100 --> 00:05:28.100]  不過很「離地」不能夠具體切實的形容在這個社會當中
[00:05:28.100 --> 00:05:34.100]  甚至我發現很多傳道人很多教會領袖都非常害怕
[00:05:34.100 --> 00:05:38.100]  被人黏上一個標籤你是「堅離地」的
[00:05:38.100 --> 00:05:42.100]  因此我們想盡量做些事是「徹底」的
[00:05:42.100 --> 00:05:48.100]  令大家覺得這個信仰是息息相關的和生活上
[00:05:48.100 --> 00:05:53.100]  在這個過程裏面很容易迷失
[00:05:53.100 --> 00:06:01.100]  很容易群眾甚至是社會沒有信仰的群眾們
[00:06:01.100 --> 00:06:08.100]  去重新地無索教會是甚麼
[00:06:08.100 --> 00:06:14.100]  我再說這些複雜的議題並沒有一個簡單的答案
[00:06:14.100 --> 00:06:23.100]  今晚我先從第一章開始和大家探索這些有關的議題
[00:06:23.100 --> 00:06:28.100]  小朋友很喜歡玩一個遊戲叫「世界之最」
[00:06:28.100 --> 00:06:32.100]  相信你們也有玩過「甚麼之最」或「生壞佬」
[00:06:32.100 --> 00:06:35.100]  「我現在要甚麼?」大家拿出來鬥一下
[00:06:35.100 --> 00:06:39.100]  最長的、最闊的、最高的等等有不同的說法
[00:06:39.100 --> 00:06:44.100]  我用這個方法和大家想想
[00:06:44.100 --> 00:06:53.100]  有三個問題和大家想想教會之最
[00:06:53.100 --> 00:06:56.100]  你試一下回答一下
[00:06:56.100 --> 00:06:59.100]  雖然我今天見不到你 但你試一下回答一下
[00:06:59.100 --> 00:07:02.100]  或者家裏有小朋友、少年一起看著的話
[00:07:02.100 --> 00:07:04.100]  請他一起幫忙回答
[00:07:04.100 --> 00:07:15.100]  教會之最就是教會最大的資產是甚麼呢?
[00:07:15.100 --> 00:07:19.100]  教會最大的資產你覺得是甚麼呢?
[00:07:19.100 --> 00:07:24.100]  第二個問題 教會最大的照明是甚麼呢?
[00:07:24.100 --> 00:07:27.100]  這個我想對傳統教會來說是答得出來的
[00:07:27.100 --> 00:07:31.100]  不過請你在現在這個時代裏面
[00:07:31.100 --> 00:07:34.100]  在香港的環境裏面你試一下回答一下
[00:07:34.100 --> 00:07:38.100]  你覺得香港教會現在最大的照明是甚麼呢?
[00:07:38.100 --> 00:07:43.100]  然後教會最大的盼望是甚麼呢?
[00:07:43.100 --> 00:07:45.100]  我想你回答的時候也想想
[00:07:45.100 --> 00:07:48.100]  不如就將基督中心堂
[00:07:48.100 --> 00:07:51.100]  我們自己的堂會代入去
[00:07:51.100 --> 00:07:56.100]  我們教會裏面最重要的資產、最重要的照明
[00:07:56.100 --> 00:07:58.100]  然後最大的盼望是甚麼呢?
[00:07:58.100 --> 00:08:00.100]  你試一下回應一下
[00:08:00.100 --> 00:08:05.100]  在大家在想或者在回答的時候
[00:08:05.100 --> 00:08:08.100]  你試一下在家裏面給錢問一問
[00:08:08.100 --> 00:08:12.100]  你回答完之後我們就試一下看今天的經文
[00:08:12.100 --> 00:08:19.100]  然後從經文裏面我試一下回答剛才這三個問題
[00:08:19.100 --> 00:08:21.100]  我們今天看的經文就是《士郎傳》
[00:08:21.100 --> 00:08:25.100]  開始的經文第一章一到十四節
[00:08:25.100 --> 00:08:27.100]  這十四節的聖經
[00:08:27.100 --> 00:08:35.100]  我都請大家無論是現在在會堂裏面的弟兄姊妹
[00:08:35.100 --> 00:08:36.100]  幾位而已
[00:08:36.100 --> 00:08:39.100]  或者在螢幕前面的
[00:08:39.100 --> 00:08:44.100]  都請你一起讀出《士郎傳》第一章一到十四節的經文
[00:08:44.100 --> 00:08:46.100]  如果你是聖經的都歡迎你打開聖經
[00:08:46.100 --> 00:08:51.100]  可能你會看到上文下理會更加記得多一點
[00:08:51.100 --> 00:08:52.100]  好 一起讀出
[00:08:52.100 --> 00:08:56.100]  提亞非羅說:我已經作了前書
[00:08:56.100 --> 00:09:00.100]  論到耶穌開頭一切所行所教訓的
[00:09:00.100 --> 00:09:05.100]  直到他藉著聖名吩咐所揀選的仕途
[00:09:05.100 --> 00:09:08.100]  以後被接上升的日子為止
[00:09:08.100 --> 00:09:12.100]  他受害之後用許多的憑據
[00:09:12.100 --> 00:09:16.100]  將自己活活地顯給仕途看
[00:09:16.100 --> 00:09:19.100]  四十天之久向他們顯現
[00:09:19.100 --> 00:09:22.100]  講述神國的事
[00:09:22.100 --> 00:09:25.100]  耶穌和他們聚集的時候
[00:09:25.100 --> 00:09:29.100]  祝福他們說不要離開耶路撒冷
[00:09:29.100 --> 00:09:32.100]  以等候父所應許的
[00:09:32.100 --> 00:09:35.100]  就是你們聽見我說過的
[00:09:35.100 --> 00:09:37.100]  「約翰是用水施洗
[00:09:37.100 --> 00:09:42.100]  但不多幾日你們要受聖名的洗」
[00:09:42.100 --> 00:09:44.100]  他們聚集的時候
[00:09:44.100 --> 00:09:50.100]  問耶穌說:主啊!祢復興以色列國就在這時候嗎?
[00:09:50.100 --> 00:09:52.100]  耶穌對他們說:
[00:09:52.100 --> 00:09:56.100]  「扶憑著自己的權並所定的時候
[00:09:56.100 --> 00:09:59.100]  日期不是你們可以知道的
[00:09:59.100 --> 00:10:02.100]  但聖名降臨在你們身上
[00:10:02.100 --> 00:10:05.100]  你們就必得著能力
[00:10:05.100 --> 00:10:07.100]  並要在耶路撒冷
[00:10:07.100 --> 00:10:13.100]  猶太傳地和撒瑪利亞直到地極作我的見證」
[00:10:13.100 --> 00:10:17.100]  說了者說:他們靜看的時候
[00:10:17.100 --> 00:10:19.100]  祂就被取上升
[00:10:19.100 --> 00:10:22.100]  有一朵雲彩把祂接去
[00:10:22.100 --> 00:10:24.100]  便看不見祂了
[00:10:24.100 --> 00:10:26.100]  當祂往上去
[00:10:26.100 --> 00:10:29.100]  他們定睛望天的時候
[00:10:29.100 --> 00:10:34.100]  忽然有兩個人身衣站著旁邊說:
[00:10:34.100 --> 00:10:38.100]  「加里里人啊!你們為什麼站著望天呢?
[00:10:38.100 --> 00:10:42.100]  你離開你們被接上耶穌
[00:10:42.100 --> 00:10:45.100]  你們見祂怎樣望天上去
[00:10:45.100 --> 00:10:48.100]  祂還要怎樣來?」
[00:10:48.100 --> 00:10:51.100]  這段聖經我今晚和大家思想
[00:10:51.100 --> 00:10:53.100]  教會究竟是離地還是接地?
[00:10:53.100 --> 00:10:56.100]  這段經文我相信對很多回教會的朋友
[00:10:56.100 --> 00:10:58.100]  一段時間的頂智媒不會陌生都熟悉
[00:10:58.100 --> 00:11:02.100]  耶穌在世上有形有體的和門徒相處
[00:11:02.100 --> 00:11:04.100]  是最後一段時間
[00:11:04.100 --> 00:11:07.100]  我們先看前面這幾節的聖經
[00:11:07.100 --> 00:11:10.100]  就是第一節到第五節
[00:11:10.100 --> 00:11:13.100]  開始時提到阿非羅
[00:11:13.100 --> 00:11:15.100]  我已經作了前書
[00:11:15.100 --> 00:11:20.100]  我相信如果對聖經背景有認識的話
[00:11:20.100 --> 00:11:22.100]  你不會陌生
[00:11:22.100 --> 00:11:26.100]  這個前書很明顯是指同一個作者路加
[00:11:26.100 --> 00:11:28.100]  路加寫的路加福音
[00:11:28.100 --> 00:11:31.100]  在聖經裏面有兩卷書是路加寫的
[00:11:31.100 --> 00:11:32.100]  一個是路加福音
[00:11:32.100 --> 00:11:34.100]  另一個是《士堂傳》
[00:11:34.100 --> 00:11:37.100]  這兩卷書可以說是
[00:11:37.100 --> 00:11:42.100]  一卷書或套書的上下集
[00:11:42.100 --> 00:11:46.100]  在《士堂傳》中剛讀到的經文是提阿非羅
[00:11:46.100 --> 00:11:51.100]  在路加福音中提阿非羅是大人
[00:11:51.100 --> 00:11:54.100]  可能他是做官的或是一個尊貴的人
[00:11:54.100 --> 00:11:56.100]  或者到《士堂傳》的時間
[00:11:56.100 --> 00:11:59.100]  不知是否提阿非羅已經信了主
[00:11:59.100 --> 00:12:02.100]  一個外邦做官的人信了主
[00:12:02.100 --> 00:12:06.100]  又或者是他關係更加密切
[00:12:06.100 --> 00:12:09.100]  所以就沒有官方的稱呼
[00:12:09.100 --> 00:12:11.100]  然後在《士堂傳》中
[00:12:11.100 --> 00:12:13.100]  我作了前書
[00:12:13.100 --> 00:12:15.100]  指路加福音
[00:12:15.100 --> 00:12:21.100]  然後前書就將路加對耶穌基督的認識
[00:12:21.100 --> 00:12:24.100]  然後詳細的考察過
[00:12:24.100 --> 00:12:26.100]  即是他做過research
[00:12:26.100 --> 00:12:30.100]  好像一個研究
[00:12:30.100 --> 00:12:33.100]  將不同的書籍比較
[00:12:33.100 --> 00:12:36.100]  就他所知的在聖靈帶領之下
[00:12:36.100 --> 00:12:37.100]  寫成路加福音
[00:12:37.100 --> 00:12:39.100]  讓他認識耶穌基督
[00:12:39.100 --> 00:12:44.100]  或者是一個被誤導的一本福音書
[00:12:44.100 --> 00:12:47.100]  但到《士堂傳》的時間
[00:12:47.100 --> 00:12:50.100]  他說是從那裏開始
[00:12:50.100 --> 00:12:54.100]  一直到他留下來的使徒工作
[00:12:54.100 --> 00:12:58.100]  然後再寫這套書的下集
[00:12:58.100 --> 00:13:03.100]  如果你看兩本書銜接的地方
[00:13:03.100 --> 00:13:08.100]  《士堂傳》的引言和路加的結束
[00:13:08.100 --> 00:13:13.100]  可以說是像一本書緊扣著的兩個扣
[00:13:13.100 --> 00:13:17.100]  《士堂傳》剛才我提及的經文
[00:13:17.100 --> 00:13:21.100]  就是從他被接上升的日子為止
[00:13:21.100 --> 00:13:23.100]  就是前書所說的
[00:13:23.100 --> 00:13:27.100]  這正是路加福音24章最後幾節聖經
[00:13:27.100 --> 00:13:32.100]  講到耶穌在伯大利和門徒最後見面的時間
[00:13:32.100 --> 00:13:34.100]  然後就被接上升
[00:13:34.100 --> 00:13:36.100]  所有關節位置就在這裏
[00:13:36.100 --> 00:13:41.100]  就是路加福音最後一章緊接著《士堂傳》開始這章
[00:13:41.100 --> 00:13:42.100]  是連接在一起的
[00:13:42.100 --> 00:13:46.100]  這裏我不會再詳篇大論
[00:13:46.100 --> 00:13:48.100]  因為我相信這是不同的重點
[00:13:48.100 --> 00:13:50.100]  第二是大家都應該認識
[00:13:50.100 --> 00:13:52.100]  不過我都想和大家溫習一下
[00:13:52.100 --> 00:13:57.100]  耶穌叫門徒不要離開耶路撒冷
[00:13:57.100 --> 00:14:00.100]  在這裏等待聖靈的到來
[00:14:00.100 --> 00:14:03.100]  就是第二章所說的五旬至聖靈降臨
[00:14:03.100 --> 00:14:05.100]  不知道大家有沒有想過
[00:14:05.100 --> 00:14:06.100]  其實他等了多久呢
[00:14:06.100 --> 00:14:10.100]  在耶路撒冷一百二十人一起祈禱
[00:14:10.100 --> 00:14:12.100]  祈禱了多久呢
[00:14:12.100 --> 00:14:14.100]  不知道大家有沒有想過這個問題
[00:14:14.100 --> 00:14:16.100]  我試著和大家一起想想
[00:14:16.100 --> 00:14:21.100]  這個是代表了預節耶穌釘十字架的時間
[00:14:21.100 --> 00:14:25.100]  然後就是復活
[00:14:25.100 --> 00:14:26.100]  主從死裏復活
[00:14:26.100 --> 00:14:28.100]  如果用今天的數字來說
[00:14:28.100 --> 00:14:29.100]  是星期日的時間
[00:14:29.100 --> 00:14:33.100]  然後就是這裏《士堂傳》第一章所說的
[00:14:33.100 --> 00:14:36.100]  四十天之久和門徒一起
[00:14:36.100 --> 00:14:39.100]  然後他就被接上升了
[00:14:39.100 --> 00:14:43.100]  升天的時間就是《士堂傳》第一章所記載
[00:14:43.100 --> 00:14:47.100]  然後就是我剛才說的第二章的五旬節
[00:14:47.100 --> 00:14:52.100]  問題就是中間由主升天到五旬節
[00:14:52.100 --> 00:14:54.100]  門徒在耶路撒冷等等等多久呢
[00:14:54.100 --> 00:14:56.100]  祈禱了多久呢
[00:14:56.100 --> 00:15:02.100]  你知道預節去到五旬節是剛剛的五十天
[00:15:02.100 --> 00:15:04.100]  如果是這樣計算的話
[00:15:04.100 --> 00:15:05.100]  我們試著計算一下
[00:15:05.100 --> 00:15:09.100]  預節離開耶穌復活大概是三天的時間
[00:15:09.100 --> 00:15:11.100]  三天從死裏復活
[00:15:11.100 --> 00:15:15.100]  然後復活之後在《士堂傳》第一章說的
[00:15:15.100 --> 00:15:19.100]  四十天之久和門徒一起
[00:15:19.100 --> 00:15:22.100]  即是三天
[00:15:22.100 --> 00:15:24.100]  將五十減四十三天
[00:15:24.100 --> 00:15:26.100]  大概計算準確的話
[00:15:26.100 --> 00:15:29.100]  其實祈禱會有七天的時間
[00:15:29.100 --> 00:15:31.100]  有一個星期的時間
[00:15:31.100 --> 00:15:38.100]  即是說原來這個教會的誕生
[00:15:38.100 --> 00:15:40.100]  在耶穌的吩咐之下
[00:15:40.100 --> 00:15:43.100]  然後門徒很順服地
[00:15:43.100 --> 00:15:45.100]  不是做什麼工作
[00:15:45.100 --> 00:15:47.100]  是專心一致祈禱
[00:15:47.100 --> 00:15:49.100]  然後就開始了一個劃時代的
[00:15:49.100 --> 00:15:53.100]  聖靈降臨的一個時間
[00:15:53.100 --> 00:15:57.100]  耶穌叫門徒等的原因就是
[00:15:57.100 --> 00:16:04.100]  祂說你將會領受聖靈的使
[00:16:04.100 --> 00:16:06.100]  今天不是一個神學講座
[00:16:06.100 --> 00:16:08.100]  所以我沒有在這裡詳細講
[00:16:08.100 --> 00:16:10.100]  不過我估計趁這個機會
[00:16:10.100 --> 00:16:12.100]  也應該和大家解釋一下
[00:16:12.100 --> 00:16:15.100]  什麼叫聖靈的使
[00:16:15.100 --> 00:16:18.100]  我只能夠很概括地說
[00:16:18.100 --> 00:16:20.100]  我希望你是一個習慣者
[00:16:20.100 --> 00:16:23.100]  凡是說到什麼叫三位一體
[00:16:23.100 --> 00:16:24.100]  什麼叫聖靈的使
[00:16:24.100 --> 00:16:26.100]  什麼叫基督神人二聖
[00:16:26.100 --> 00:16:27.100]  什麼叫預定論
[00:16:27.100 --> 00:16:29.100]  全部這些問題
[00:16:29.100 --> 00:16:31.100]  最好你反問一句
[00:16:31.100 --> 00:16:33.100]  聖經怎麼說的
[00:16:33.100 --> 00:16:36.100]  不要馬上想什麼比喻
[00:16:36.100 --> 00:16:39.100]  聽到什麼人的教導
[00:16:39.100 --> 00:16:41.100]  什麼術語
[00:16:41.100 --> 00:16:44.100]  我記得我小時候
[00:16:44.100 --> 00:16:46.100]  很多問這些神學問題
[00:16:46.100 --> 00:16:49.100]  問牧者什麼叫三位一體
[00:16:49.100 --> 00:16:51.100]  結果他說的術語
[00:16:51.100 --> 00:16:53.100]  我覺得很玄妙
[00:16:53.100 --> 00:16:55.100]  我不知道他在說什麼
[00:16:55.100 --> 00:16:57.100]  其體不可分
[00:16:57.100 --> 00:16:59.100]  其位不可亂
[00:16:59.100 --> 00:17:01.100]  我只想像武林高手說的
[00:17:01.100 --> 00:17:04.100]  那些武功的秘笈
[00:17:04.100 --> 00:17:06.100]  我不太知道他在說什麼
[00:17:06.100 --> 00:17:09.100]  簡單直接一點
[00:17:09.100 --> 00:17:10.100]  應該的方向是
[00:17:10.100 --> 00:17:12.100]  究竟聖經怎麼說
[00:17:12.100 --> 00:17:14.100]  怎麼說一神
[00:17:14.100 --> 00:17:16.100]  或者怎麼說現在這個題目
[00:17:16.100 --> 00:17:17.100]  聖靈的使
[00:17:17.100 --> 00:17:20.100]  這樣問就很容易將我們的焦點放得對一點
[00:17:20.100 --> 00:17:22.100]  因為我們的信仰根據聖經
[00:17:22.100 --> 00:17:24.100]  原來聖靈的使
[00:17:24.100 --> 00:17:26.100]  在整本聖經裡面
[00:17:26.100 --> 00:17:27.100]  當然只有新約
[00:17:27.100 --> 00:17:28.100]  舊約沒有說
[00:17:28.100 --> 00:17:30.100]  是出現過七次
[00:17:30.100 --> 00:17:32.100]  如果將這七次經文
[00:17:32.100 --> 00:17:33.100]  好好地研讀
[00:17:33.100 --> 00:17:35.100]  包括上文下理
[00:17:35.100 --> 00:17:37.100]  比對這七次所說的內容
[00:17:37.100 --> 00:17:43.100]  大概我們會得到一個非常有根基的
[00:17:43.100 --> 00:17:45.100]  有份量的答案
[00:17:45.100 --> 00:17:47.100]  什麼叫聖靈的使
[00:17:47.100 --> 00:17:50.100]  聖靈的使原來在新約聖經裡面
[00:17:50.100 --> 00:17:54.100]  就是馬太、馬可、盧迦、約翰
[00:17:54.100 --> 00:17:57.100]  四方各出現的一次
[00:17:57.100 --> 00:17:59.100]  我以馬太為例
[00:17:59.100 --> 00:18:01.100]  馬太第三章裡面說
[00:18:01.100 --> 00:18:03.100]  施洗向講
[00:18:03.100 --> 00:18:05.100]  用水給你們施洗
[00:18:05.100 --> 00:18:06.100]  叫你們悔改
[00:18:06.100 --> 00:18:09.100]  但那在我以後來的能力比我更大
[00:18:09.100 --> 00:18:11.100]  我就是給他提鞋也不配
[00:18:11.100 --> 00:18:16.100]  他要用聖靈與火給你們施洗
[00:18:16.100 --> 00:18:18.100]  聖靈的使在馬太方裡面
[00:18:18.100 --> 00:18:19.100]  或者新約聖經裡面
[00:18:19.100 --> 00:18:20.100]  最早出現就是
[00:18:20.100 --> 00:18:23.100]  施洗約翰替耶穌作見證
[00:18:23.100 --> 00:18:25.100]  大家記得上下文
[00:18:25.100 --> 00:18:26.100]  就是耶穌出來洗禮
[00:18:26.100 --> 00:18:28.100]  施洗約翰為他作見證
[00:18:28.100 --> 00:18:30.100]  說我是用水
[00:18:30.100 --> 00:18:32.100]  不過那將要來的
[00:18:32.100 --> 00:18:33.100]  就是耶穌自己
[00:18:33.100 --> 00:18:37.100]  他要用聖靈與火
[00:18:37.100 --> 00:18:38.100]  這裡簡單說
[00:18:38.100 --> 00:18:40.100]  不想長篇大論
[00:18:40.100 --> 00:18:42.100]  意思是其實你看到
[00:18:42.100 --> 00:18:46.100]  馬太和盧迦是講聖靈與火
[00:18:46.100 --> 00:18:52.100]  馬可和約翰平衡的這兩節經文
[00:18:52.100 --> 00:18:54.100]  只是講聖靈
[00:18:54.100 --> 00:18:58.100]  大概這個聖靈與火的語字
[00:18:58.100 --> 00:19:01.100]  希臘文就像和字的意思
[00:19:01.100 --> 00:19:04.100]  也可以同時翻譯成S
[00:19:04.100 --> 00:19:06.100]  除了N之外翻譯成S
[00:19:06.100 --> 00:19:08.100]  聖靈與火一樣
[00:19:08.100 --> 00:19:10.100]  這個就更加接近
[00:19:10.100 --> 00:19:11.100]  在《士堂傳》第二章
[00:19:11.100 --> 00:19:13.100]  聖靈降臨的時候的場景
[00:19:13.100 --> 00:19:14.100]  簡單說
[00:19:14.100 --> 00:19:20.100]  耶穌會用聖靈替門徒施洗
[00:19:20.100 --> 00:19:23.100]  如果只是停在四呼音的話
[00:19:23.100 --> 00:19:24.100]  出現的七次裡面
[00:19:24.100 --> 00:19:26.100]  這四呼音就是四次
[00:19:26.100 --> 00:19:29.100]  其實聖靈的洗禮
[00:19:29.100 --> 00:19:31.100]  是施洗約翰的預言下
[00:19:31.100 --> 00:19:36.100]  耶穌會替門徒做的工作
[00:19:36.100 --> 00:19:38.100]  第五次出現
[00:19:38.100 --> 00:19:39.100]  就是現在讀的經文
[00:19:39.100 --> 00:19:42.100]  就是《士堂傳》第一章第四到第五節
[00:19:42.100 --> 00:19:45.100]  耶穌吩咐他們不要離開耶路撒冷
[00:19:45.100 --> 00:19:48.100]  然後他說你們要等
[00:19:48.100 --> 00:19:49.100]  等什麼呢
[00:19:49.100 --> 00:19:51.100]  等約翰曾經說過
[00:19:51.100 --> 00:19:55.100]  但不多幾天你們要受聖靈的洗
[00:19:55.100 --> 00:19:56.100]  約翰曾經說過
[00:19:56.100 --> 00:19:58.100]  四呼音的事
[00:19:58.100 --> 00:20:01.100]  就是約翰施洗約翰見證的時間
[00:20:01.100 --> 00:20:03.100]  然後你們再等
[00:20:03.100 --> 00:20:09.100]  就要領受施洗約翰所預言的聖靈的洗
[00:20:09.100 --> 00:20:13.100]  只是停留在這五段經文
[00:20:13.100 --> 00:20:14.100]  其實我們對聖靈的洗禮
[00:20:14.100 --> 00:20:16.100]  可以說是一無所知
[00:20:16.100 --> 00:20:17.100]  沒有說是什麼
[00:20:17.100 --> 00:20:18.100]  沒有說內容
[00:20:18.100 --> 00:20:19.100]  沒有說方法
[00:20:19.100 --> 00:20:20.100]  沒有說是什麼意思
[00:20:20.100 --> 00:20:23.100]  不過加上《士堂傳》第一章
[00:20:23.100 --> 00:20:24.100]  我們就知道
[00:20:24.100 --> 00:20:27.100]  在耶穌在整個的生平裏
[00:20:27.100 --> 00:20:29.100]  包括復活
[00:20:29.100 --> 00:20:32.100]  有形有體四十千同門徒一起
[00:20:32.100 --> 00:20:36.100]  都未曾舉行過聖靈的洗禮
[00:20:36.100 --> 00:20:38.100]  如果舉行了就不用等
[00:20:38.100 --> 00:20:40.100]  就是說他講完之後就走了
[00:20:40.100 --> 00:20:42.100]  這個聖靈的洗禮
[00:20:42.100 --> 00:20:44.100]  是一個屬靈的方法
[00:20:44.100 --> 00:20:46.100]  不是真的肉身上
[00:20:46.100 --> 00:20:48.100]  耶穌會做一個動作
[00:20:48.100 --> 00:20:50.100]  或者是和他們面對面的
[00:20:50.100 --> 00:20:52.100]  做一個這樣的聖靈的洗禮
[00:20:52.100 --> 00:20:54.100]  是一個靈裏面的
[00:20:54.100 --> 00:20:55.100]  看不到的
[00:20:55.100 --> 00:20:57.100]  不是眼睛可以看到的
[00:20:57.100 --> 00:21:00.100]  一個這樣的聖靈的工作
[00:21:00.100 --> 00:21:03.100]  只是停留在《士堂傳》第一章
[00:21:03.100 --> 00:21:06.100]  我們就知道原來這件事未曾發生
[00:21:06.100 --> 00:21:07.100]  不過是怎樣呢
[00:21:07.100 --> 00:21:09.100]  我們都一無所知
[00:21:09.100 --> 00:21:12.100]  大概在七次出現聖靈的洗禮裏
[00:21:12.100 --> 00:21:15.100]  最重要或者最關鍵解釋
[00:21:15.100 --> 00:21:16.100]  什麼是聖靈的洗禮呢
[00:21:16.100 --> 00:21:18.100]  就是接下來這段
[00:21:18.100 --> 00:21:22.100]  《士堂傳》的十一章
[00:21:22.100 --> 00:21:25.100]  十五到十六節
[00:21:25.100 --> 00:21:28.100]  要熟悉經文的背景
[00:21:28.100 --> 00:21:32.100]  才能讀出意思
