
[00:00:00.000 --> 00:00:08.440]  我想大家想一想 假如你是教會聘募委員會的主席
[00:04:52.680 --> 00:04:54.000]  用現代的說法來說
[00:04:54.000 --> 00:04:56.440]  這個人不是出身名門
[00:04:56.440 --> 00:04:59.360]  又沒有受過正統的神學訓練
[00:04:59.360 --> 00:05:01.840]  怎麼會有這麼好的東西
[00:05:01.840 --> 00:05:03.840]  於是耶穌就在二十四節說
[00:05:03.840 --> 00:05:06.840]  不可按外貌斷定是非
[00:05:06.840 --> 00:05:10.920]  總要按公平斷定是非
[00:05:10.920 --> 00:05:15.880]  可惜今天我們不是這樣看法
[00:05:15.880 --> 00:05:20.600]  我們的價值不是在乎擁有多少學位
[00:05:20.600 --> 00:05:24.120]  擁有多少身家 有多少成就
[00:05:24.120 --> 00:05:26.880]  不是在乎你的外表 不是在乎你的樣貌
[00:05:26.880 --> 00:05:29.120]  這些都是錯誤的指標
[00:05:29.120 --> 00:05:31.880]  你擁有十多個PhD也好
[00:05:31.880 --> 00:05:35.080]  不是證明你的價值比其他人高
[00:05:35.080 --> 00:05:37.680]  你的價值拉在乎一個事實
[00:05:37.680 --> 00:05:41.760]  你是神所創造 是按照神的形象所做
[00:05:41.760 --> 00:05:45.640]  神愛你 甚至將祂的獨身子耶穌賜給我們
[00:05:45.640 --> 00:05:47.640]  為我們釘上十字架
[00:05:47.640 --> 00:05:50.640]  這個就是祂的真正價值
[00:05:50.640 --> 00:05:55.280]  同樣你說到有沒有權柄
[00:05:55.280 --> 00:05:57.120]  能不能夠造就人
[00:05:57.120 --> 00:05:59.600]  不是在乎你在哪間神學院畢業
[00:05:59.600 --> 00:06:02.200]  不是在乎你有多少個神學博士
[00:06:02.200 --> 00:06:04.200]  更不在乎你的外貌
[00:06:04.200 --> 00:06:06.760]  更不在乎你有什麼推薦信
[00:06:06.760 --> 00:06:08.760]  而是在乎你所說的
[00:06:08.760 --> 00:06:11.920]  是否按照正義分解真理的道理
[00:06:11.920 --> 00:06:14.360]  你是否說出神自己的話語
[00:06:14.360 --> 00:06:17.360]  講解神的話語 個個才是真正的權柄
[00:06:17.360 --> 00:06:20.680]  不是因為你的學問 不是因為你的出身
[00:06:20.680 --> 00:06:23.000]  而帶來你的信息裏面
[00:06:23.000 --> 00:06:26.360]  是有相當重要的價值
[00:06:26.360 --> 00:06:27.360]  不是的
[00:06:27.360 --> 00:06:29.760]  或者我們來看看今天這段經文
[00:06:29.760 --> 00:06:31.760]  《英雄莫問出處》
[00:06:31.760 --> 00:06:34.560]  首先我們來看看出處的問題
[00:06:34.560 --> 00:06:36.560]  第十四至十九字
[00:06:36.560 --> 00:06:40.160]  「到了節期 耶穌想奠女去教訓人」
[00:06:40.160 --> 00:06:42.160]  「猶太人就稀奇說」
[00:06:42.160 --> 00:06:47.160]  「這個人沒有學過 怎麼會明白書呢?」
[00:06:47.160 --> 00:06:49.560]  在這段聖經開始的時候
[00:06:49.560 --> 00:06:53.560]  「到了節期 耶穌想奠女去教訓人」
[00:06:53.560 --> 00:06:57.560]  這就應驗了先知馬拉基第三章第一節說
[00:06:57.560 --> 00:07:02.560]  所說的「你們所尋求的主必忽然進入他的殿」
[00:07:02.560 --> 00:07:05.560]  你記不記得上次我們所說的
[00:07:05.560 --> 00:07:09.560]  他不是因為弟兄姊妹 他的親兄弟
[00:07:09.560 --> 00:07:12.560]  激將他而上耶路撒冷的國節
[00:07:12.560 --> 00:07:15.560]  他有他自己的時間表 是神的時間表
[00:07:15.560 --> 00:07:18.560]  所以說「必忽然進入他的殿」
[00:07:18.560 --> 00:07:22.560]  原來在舊約聖經裏面都提到這件事
[00:07:22.560 --> 00:07:24.560]  在彌撒拉尼的時候
[00:07:24.560 --> 00:07:26.560]  「必忽然進入他的殿」
[00:07:26.560 --> 00:07:29.560]  表明有一件事是神派他來這個聖殿的
[00:07:29.560 --> 00:07:31.560]  是神差拜他來的
[00:07:31.560 --> 00:07:35.560]  他不是因為國節機會好
[00:07:35.560 --> 00:07:37.560]  現在是顯明星的時候
[00:07:37.560 --> 00:07:39.560]  好像他的兄弟所說
[00:07:39.560 --> 00:07:42.560]  他也不是為了什麼的機會
[00:07:42.560 --> 00:07:44.560]  人制度的機會
[00:07:44.560 --> 00:07:47.560]  或者是一些政治的好的機會
[00:07:47.560 --> 00:07:50.560]  而是他有神的時間表
[00:07:50.560 --> 00:07:54.560]  「必忽然進入他的殿」
[00:07:54.560 --> 00:07:56.560]  表明一件事是神差拜他
[00:07:56.560 --> 00:07:59.560]  但是那些猶太人就不是這樣看法
[00:07:59.560 --> 00:08:01.560]  他們看他出處的
[00:08:01.560 --> 00:08:03.560]  他們會問「這個人沒有學過
[00:08:03.560 --> 00:08:05.560]  怎麼會不明白書呢?」
[00:08:05.560 --> 00:08:07.560]  書就是聖經
[00:08:07.560 --> 00:08:09.560]  這個人都沒有受過神學訓練
[00:08:09.560 --> 00:08:12.560]  他這樣說話 行不行的?
[00:08:12.560 --> 00:08:15.560]  雖然他們看過耶穌行的神蹟
[00:08:15.560 --> 00:08:19.560]  雖然他們都同意耶穌基督對神的話
[00:08:19.560 --> 00:08:21.560]  是很精闢的了解
[00:08:21.560 --> 00:08:23.560]  並且稀奇
[00:08:23.560 --> 00:08:25.560]  但仍然鄙視 仍然不信
[00:08:25.560 --> 00:08:28.560]  為什麼?出處的問題
[00:08:28.560 --> 00:08:30.560]  這個人沒有學過
[00:08:30.560 --> 00:08:32.560]  沒有跟一些名門的拉比
[00:08:32.560 --> 00:08:35.560]  沒有出身什麼名門神學院
[00:08:35.560 --> 00:08:38.560]  是充滿了鄙視之意
[00:08:38.560 --> 00:08:41.560]  況且他們認識他們的父母
[00:08:41.560 --> 00:08:43.560]  我不認識他們的父親嗎?
[00:08:43.560 --> 00:08:45.560]  尼在那你有沒有搞錯?
[00:08:45.560 --> 00:08:47.560]  他們的父親只是鬥木而已
[00:08:47.560 --> 00:08:50.560]  不是什麼名門貴族
[00:08:50.560 --> 00:08:52.560]  哪裡有好東西?
[00:08:52.560 --> 00:08:55.560]  其實今天我們何嘗不是這樣看法呢?
[00:08:55.560 --> 00:08:57.560]  第十六至十九節
[00:08:57.560 --> 00:09:01.560]  耶穌說:我的教訓不是我自己的
[00:09:01.560 --> 00:09:03.560]  乃是那差我來者的
[00:09:03.560 --> 00:09:06.560]  人若立志遵守他的旨行
[00:09:06.560 --> 00:09:08.560]  就必曉得這教訓
[00:09:08.560 --> 00:09:11.560]  或是出於神或是憑自己說的
[00:09:11.560 --> 00:09:13.560]  人憑著自己選
[00:09:13.560 --> 00:09:15.560]  是求自己的榮耀
[00:09:15.560 --> 00:09:18.560]  唯有求那差他來者的榮耀
[00:09:18.560 --> 00:09:20.560]  這人才是真的
[00:09:20.560 --> 00:09:22.560]  在他心裡沒有不二
[00:09:22.560 --> 00:09:25.560]  摩西豈不是全律法給你們嗎?
[00:09:25.560 --> 00:09:27.560]  你們卻沒有一個守律法
[00:09:27.560 --> 00:09:29.560]  為什麼想要殺我呢?
[00:09:29.560 --> 00:09:31.560]  你看耶穌怎麼回答
[00:09:31.560 --> 00:09:33.560]  這些對他有些質疑的人
[00:09:33.560 --> 00:09:36.560]  他不是說我是神的兒子
[00:09:36.560 --> 00:09:39.560]  我不需要任何人給我推薦
[00:09:39.560 --> 00:09:41.560]  他不是這樣說的
[00:09:41.560 --> 00:09:44.560]  你要了解猶太人的傳統
[00:09:44.560 --> 00:09:48.560]  我們很重視拉比學圖制
[00:09:48.560 --> 00:09:51.560]  你不能說我是這樣說的
[00:09:51.560 --> 00:09:53.560]  我自己有權命
[00:09:53.560 --> 00:09:57.560]  你要叫一些名人來支持你所說的
[00:09:57.560 --> 00:10:00.560]  我所說的這句話是根據什麼拉比所說的
[00:10:00.560 --> 00:10:02.560]  你要扯上一些權威
[00:10:02.560 --> 00:10:04.560]  一些名媛
[00:10:04.560 --> 00:10:07.560]  這樣就可以奠定你的基礎
[00:10:07.560 --> 00:10:09.560]  這樣你說話才有力
[00:10:09.560 --> 00:10:11.560]  就像今天你的教會認證
[00:10:11.560 --> 00:10:13.560]  你某個神學院畢業
[00:10:13.560 --> 00:10:15.560]  你不能說我自學成功
[00:10:15.560 --> 00:10:17.560]  我自己看不是
[00:10:17.560 --> 00:10:19.560]  我們要有些權利
[00:10:19.560 --> 00:10:21.560]  展示一些權利給人看
[00:10:21.560 --> 00:10:25.560]  但是耶穌指出一個非常重要的事
[00:10:25.560 --> 00:10:27.560]  我的教訓不是我自己
[00:10:27.560 --> 00:10:29.560]  那是差我來的
[00:10:29.560 --> 00:10:31.560]  誰來的?
[00:10:31.560 --> 00:10:34.560]  不是那些名媛拉比
[00:10:34.560 --> 00:10:37.560]  名媛神學院教授來的
[00:10:37.560 --> 00:10:39.560]  不是那些什麼賤人
[00:10:39.560 --> 00:10:42.560]  耶穌說人憑自己說是求自己的榮耀
[00:10:42.560 --> 00:10:44.560]  唯有求那差來者的榮耀
[00:10:44.560 --> 00:10:46.560]  這人才是真的
[00:10:46.560 --> 00:10:48.560]  他心裡沒有不疑
[00:10:48.560 --> 00:10:50.560]  耶穌真是一語道破
[00:10:50.560 --> 00:10:52.560]  我們重視的是出處
[00:10:52.560 --> 00:10:54.560]  是那些學位
[00:10:54.560 --> 00:10:56.560]  自己的威水史
[00:10:56.560 --> 00:10:58.560]  有多少個PhD
[00:10:58.560 --> 00:11:00.560]  舊時多少封公位職
[00:11:00.560 --> 00:11:02.560]  這只不過是求自己的榮耀
[00:11:02.560 --> 00:11:04.560]  就好像說你不要小看我
[00:11:04.560 --> 00:11:06.560]  我很好架勢
[00:11:06.560 --> 00:11:08.560]  我有多少個學位
[00:11:08.560 --> 00:11:10.560]  我讀了多少書
[00:11:10.560 --> 00:11:12.560]  我獎學金
[00:11:12.560 --> 00:11:14.560]  我建了多少個教會
[00:11:14.560 --> 00:11:16.560]  真正的神的僕人不是求自己的榮耀
[00:11:16.560 --> 00:11:18.560]  而是求差他來者的榮耀
[00:11:18.560 --> 00:11:20.560]  這人才是真的
[00:11:20.560 --> 00:11:22.560]  他心裡沒有不疑
[00:11:22.560 --> 00:11:24.560]  我記得有一個弟兄
[00:11:24.560 --> 00:11:26.560]  我覺得他是一個很精明的人
[00:11:26.560 --> 00:11:28.560]  他有一次十二月畢業之後
[00:11:28.560 --> 00:11:30.560]  就去應徵一間教會做牧師
[00:11:30.560 --> 00:11:32.560]  別人問他有沒有特別的恩賜
[00:11:32.560 --> 00:11:34.560]  沒有啊
[00:11:34.560 --> 00:11:36.560]  我沒有特別的恩賜
[00:11:36.560 --> 00:11:38.560]  我只是去看一看
[00:11:38.560 --> 00:11:40.560]  你對聖經方面認識的
[00:11:40.560 --> 00:11:42.560]  我認識的很少
[00:11:42.560 --> 00:11:44.560]  很有限
[00:11:44.560 --> 00:11:46.560]  唯有求神幫助我
[00:11:46.560 --> 00:11:48.560]  每個人在面試他
[00:11:48.560 --> 00:11:50.560]  都皺眉頭
[00:11:50.560 --> 00:11:52.560]  這樣他們不是覺得這些是謙卑
[00:11:52.560 --> 00:11:54.560]  他們覺得這些出身無門
[00:11:54.560 --> 00:11:56.560]  不值得申請
[00:11:56.560 --> 00:11:58.560]  其實一個真正神的用人
[00:11:58.560 --> 00:12:00.560]  不是求神的榮耀
[00:12:00.560 --> 00:12:02.560]  而是更重要的
[00:12:02.560 --> 00:12:04.560]  是求神的榮耀
[00:12:04.560 --> 00:12:06.560]  不是求神的榮耀
[00:12:06.560 --> 00:12:08.560]  而是更重要的
[00:12:08.560 --> 00:12:10.560]  不是只能說
[00:12:10.560 --> 00:12:12.560]  十七節
[00:12:12.560 --> 00:12:14.560]  人若立志遵他的旨意
[00:12:14.560 --> 00:12:16.560]  就必曉得
[00:12:16.560 --> 00:12:18.560]  這教訓是出於神
[00:12:18.560 --> 00:12:20.560]  這個只是只能說
[00:12:20.560 --> 00:12:22.560]  說得天花亂放
[00:12:22.560 --> 00:12:24.560]  說得你自己有多少
[00:12:24.560 --> 00:12:26.560]  博士學位
[00:12:26.560 --> 00:12:28.560]  有多少銜頭
[00:12:28.560 --> 00:12:30.560]  有多少威水史
[00:12:30.560 --> 00:12:32.560]  如果你不會行道
[00:12:32.560 --> 00:12:34.560]  你根本就不曉得
[00:12:34.560 --> 00:12:36.560]  這教訓是出於神
[00:12:36.560 --> 00:12:38.560]  雖然耶穌
[00:12:38.560 --> 00:12:40.560]  責備猶太人
[00:12:40.560 --> 00:12:42.560]  摩西豈不是全律法給你們
[00:12:42.560 --> 00:12:44.560]  你們卻沒有一個
[00:12:44.560 --> 00:12:46.560]  遵守律法
[00:12:46.560 --> 00:12:48.560]  為什麼要殺我呢
[00:12:48.560 --> 00:12:50.560]  但是聽是沒用的
[00:12:50.560 --> 00:12:52.560]  你聽我神的律法
[00:12:52.560 --> 00:12:54.560]  你曉得神的律法
[00:12:54.560 --> 00:12:56.560]  為什麼你還殺人
[00:12:56.560 --> 00:12:58.560]  為什麼還想著消滅我
[00:12:58.560 --> 00:13:00.560]  但是你們
[00:13:00.560 --> 00:13:02.560]  不跟著律法去行
[00:13:02.560 --> 00:13:04.560]  反而
[00:13:04.560 --> 00:13:06.560]  跟律法所說的相反
[00:13:06.560 --> 00:13:08.560]  簡直是太離譜了
[00:13:08.560 --> 00:13:10.560]  真正神的用人
[00:13:10.560 --> 00:13:12.560]  不是看出處
[00:13:12.560 --> 00:13:14.560]  是看動機
[00:13:14.560 --> 00:13:16.560]  他心裡的動機是什麼
[00:13:16.560 --> 00:13:18.560]  榮耀自己
[00:13:18.560 --> 00:13:20.560]  就榮耀神
[00:13:20.560 --> 00:13:22.560]  出於自己就出於神
[00:13:22.560 --> 00:13:24.560]  聽而不行
[00:13:24.560 --> 00:13:26.560]  就聽而有行
[00:13:26.560 --> 00:13:28.560]  今天我們很多時候
[00:13:28.560 --> 00:13:30.560]  都像猶太人一樣
[00:13:30.560 --> 00:13:32.560]  或者我們以為
[00:13:32.560 --> 00:13:34.560]  我們懂聖經
[00:13:34.560 --> 00:13:36.560]  其實我們都不懂
[00:13:36.560 --> 00:13:38.560]  但我們懂歸懂
[00:13:38.560 --> 00:13:40.560]  也不走出來
[00:13:40.560 --> 00:13:42.560]  這個聖經告訴我們
[00:13:42.560 --> 00:13:44.560]  就是不易的
[00:13:44.560 --> 00:13:46.560]  我記得
[00:13:46.560 --> 00:13:48.560]  在大教教會侍奉的時候
[00:13:48.560 --> 00:13:50.560]  一個童工就說要講哪裏
[00:13:50.560 --> 00:13:52.560]  他就預先跟我說
[00:13:52.560 --> 00:13:54.560]  他說一個窮寡婦
[00:13:54.560 --> 00:13:56.560]  連去養生之前
[00:13:56.560 --> 00:13:58.560]  都奉獻了
[00:13:58.560 --> 00:14:00.560]  他說
[00:14:00.560 --> 00:14:02.560]  你個個弟兄姊妹
[00:14:02.560 --> 00:14:04.560]  你要學校
[00:14:04.560 --> 00:14:06.560]  把扶
[00:14:06.560 --> 00:14:08.560]  將你所有的東西都奉獻給神
[00:14:08.560 --> 00:14:10.560]  我就問他
[00:14:10.560 --> 00:14:12.560]  你有沒有這樣做
[00:14:12.560 --> 00:14:14.560]  他就答了
[00:14:14.560 --> 00:14:16.560]  他覺得我是講給別人聽
[00:14:16.560 --> 00:14:18.560]  不是講給自己聽
[00:14:18.560 --> 00:14:20.560]  你自己都不去做
[00:14:20.560 --> 00:14:22.560]  我們怎能榮耀神呢
[00:14:22.560 --> 00:14:24.560]  我們不是榮耀自己
[00:14:24.560 --> 00:14:26.560]  我不是說
[00:14:26.560 --> 00:14:28.560]  我們要每樣東西
[00:14:28.560 --> 00:14:30.560]  都做到
[00:14:30.560 --> 00:14:32.560]  才有資格講
[00:14:32.560 --> 00:14:34.560]  絕對不是
[00:14:34.560 --> 00:14:36.560]  如果是這樣的時候
[00:14:36.560 --> 00:14:38.560]  我們都無話可說
[00:14:38.560 --> 00:14:40.560]  因為我們知道我們做不到
[00:14:40.560 --> 00:14:42.560]  但如果我們能夠在上帝面前謙卑
[00:14:42.560 --> 00:14:44.560]  沒有上帝的支援
[00:14:44.560 --> 00:14:46.560]  聖經裏面叫我們去這樣去侍衛人
[00:14:46.560 --> 00:14:48.560]  但很多時候
[00:14:48.560 --> 00:14:50.560]  我自己都軟弱
[00:14:50.560 --> 00:14:52.560]  唯有求主幫助我們
[00:14:52.560 --> 00:14:54.560]  我們不是榮耀自己
[00:14:54.560 --> 00:14:56.560]  我們是榮耀神
[00:14:56.560 --> 00:14:58.560]  是出於神
[00:14:58.560 --> 00:15:00.560]  不是出於自己
[00:15:00.560 --> 00:15:02.560]  我們再來看看
[00:15:02.560 --> 00:15:04.560]  20-24節
[00:15:04.560 --> 00:15:06.560]  你的出處是什麼
[00:15:06.560 --> 00:15:08.560]  你看看猶太人聽到耶穌的說話的時候
[00:15:08.560 --> 00:15:10.560]  不但沒有去接受和反省自己
[00:15:10.560 --> 00:15:12.560]  反而對耶穌有更多的攻擊
[00:15:12.560 --> 00:15:14.560]  第一個回合的攻擊就是
[00:15:14.560 --> 00:15:16.560]  你出處無明
[00:15:16.560 --> 00:15:18.560]  講什麼都沒有用
[00:15:18.560 --> 00:15:20.560]  第二個回合的攻擊就是
[00:15:20.560 --> 00:15:22.560]  你出處無明
[00:15:22.560 --> 00:15:24.560]  講什麼都沒有用
[00:15:24.560 --> 00:15:26.560]  第二個回合就更加厲害
[00:15:26.560 --> 00:15:28.560]  你被鬼附的
[00:15:28.560 --> 00:15:30.560]  你瘋狂的
[00:15:30.560 --> 00:15:32.560]  他們不是討論耶穌所講所作
[00:15:32.560 --> 00:15:34.560]  他們是攻擊他的出處
[00:15:34.560 --> 00:15:36.560]  是人身攻擊
[00:15:36.560 --> 00:15:38.560]  被污鬼附著
[00:15:38.560 --> 00:15:40.560]  更否定殺耶穌有這樣的意圖
[00:15:40.560 --> 00:15:42.560]  在七中一節
[00:15:42.560 --> 00:15:44.560]  剛剛上網因為猶太人想要殺他
[00:15:44.560 --> 00:15:46.560]  但他們就否定
[00:15:46.560 --> 00:15:48.560]  你看看耶穌是怎樣回答他
[00:15:48.560 --> 00:15:50.560]  是多有智慧的回答
[00:15:50.560 --> 00:15:52.560]  我們看看21:24
[00:15:52.560 --> 00:16:18.560]  耶穌說:我做了一件事,你們都以為稀奇。摩西傳國禮給你們,其實不是從摩西起的,那是從祖先起的。因此你們也要在安息日給人行國禮。人若在安息日受國禮,免得違背摩西的律法,我就在安息日叫一個人傳言好了,你們就向我生氣嗎?
[00:16:18.560 --> 00:16:24.560]  不可按外貌斷定是非,總要按公平斷定是非。
[00:16:24.560 --> 00:16:26.560]  首先我們看看背景
[00:16:26.560 --> 00:16:32.560]  為什麼猶太人會開始對耶穌憎恨呢?甚至想殺他呢?
[00:16:32.560 --> 00:16:34.560]  就是約翰福音第五章
[00:16:34.560 --> 00:16:40.560]  耶穌治好了那個患了三十八年國的病人
[00:16:40.560 --> 00:16:42.560]  那個人是安息日
[00:16:42.560 --> 00:16:44.560]  猶太人以為安息日是不可以治病的
[00:16:44.560 --> 00:16:54.560]  現在耶穌公然反抗背叛,在安息日治好這個人,這個又不是什麼急症,耶穌大話說:你明天再來,我治好你了。
[00:16:54.560 --> 00:17:00.560]  不是的,耶穌是故意在安息日治好他,所以猶太人就恨他了。
[00:17:00.560 --> 00:17:05.560]  為什麼?安息日這麼重要,為什麼你都不遵守?
[00:17:05.560 --> 00:17:13.560]  是神所吩咐的,為了表明你是猶太人,你不是外邦人,你就要守安息日了。
[00:17:13.560 --> 00:17:17.560]  如果你不守安息日,你就叛國,你就是走狗。
[00:17:17.560 --> 00:17:21.560]  所以猶太人的反應這麼厲害,看看耶穌怎麼回答他們。
[00:17:21.560 --> 00:17:27.560]  當時猶太人非常重要兩件事,一是守安息日,一是行國理。
[00:17:27.560 --> 00:17:40.560]  兩件事都是表明你是上帝的選民。猶太人最自豪的就是兩件事,第一件事是頒布律法,唯有猶太人神才給他們律法。
[00:17:40.560 --> 00:17:50.560]  在律法裡面,其中一條就是守安息日,第二,自從阿波羅安的時候,神就同意了他們納約,納約的紀號是什麼?納約的紀號就是國理。
[00:17:50.560 --> 00:17:59.560]  兩件事表明一樣的,他們都是神的選民,你未經十二章三讀就告訴你,男子出生八天之後必須行國理。
[00:17:59.560 --> 00:18:12.560]  即是告訴我們猶太人需要守兩個律例,第一,他要出生之後第八天行國理,第二,他需要守安息日。
[00:18:12.560 --> 00:18:20.560]  國理是一個手術,是一個工作,按道理就不可以在安息日做工。
[00:18:20.560 --> 00:18:37.560]  於是就有個問題,如果一個男子在星期四出生,隔了八天之後,剛剛在星期五下午六點鐘開始,就是安息日的開始,
[00:18:37.560 --> 00:18:48.560]  他就應該在安息日的時候要行國理,於是就有個問題,我要守國理,還是守安息日呢?
[00:18:48.560 --> 00:18:55.560]  如果守國理,即是在安息日行國理,你就犯了安息日的罪。
[00:18:55.560 --> 00:19:03.560]  如果不守國理,你就犯了不守國理的罪,所以就引起一個衝突。
[00:19:03.560 --> 00:19:17.560]  在這樣的情形下,猶太人就容許這些猶太人在出生後第八天,是在安息日,就可以行國理。
[00:19:17.560 --> 00:19:30.560]  所以耶穌就在這裡說,人若在安息日守國理,免得違背摩西的律法,我在安息日叫一個人傳言好了,你們就向我生氣嗎?
[00:19:30.560 --> 00:19:36.560]  不是按外貌斷定是非,總要按公平斷定是非。
[00:19:36.560 --> 00:19:46.560]  耶穌是想告訴他們,你們想想,你們都不是完全遵守安息日的條款,是嗎?
[00:19:46.560 --> 00:19:55.560]  因為你們這樣做,不等於你們是敬虔,你們是死守律法,律法主義者。
[00:19:55.560 --> 00:20:02.560]  所以,律法不是叫你死守的。
[00:20:02.560 --> 00:20:10.560]  耶穌就告訴你,不可按外貌斷定是非,是按公平斷定是非。
[00:20:10.560 --> 00:20:20.560]  是對的,是不對的,不是從表面上來看,而是看需要更加公平的角度去看。
[00:20:20.560 --> 00:20:30.560]  人若在安息日守國理,免得違背摩西的律法,我在安息日叫一個人傳言好了,你們就向我生氣嗎?
[00:20:30.560 --> 00:20:36.560]  完全是沒有理由的。按照道理來說,他們是不可理喻的。
[00:20:36.560 --> 00:20:44.560]  耶穌就在這裡一語道破他們的問題,不可以按外貌斷定是非,總要按公平斷定是非。
