
[00:00:00.000 --> 00:00:04.280]  不如聽完之後拍手掌吧
[00:03:20.840 --> 00:03:23.600]  今天再回去十年了
[00:03:23.600 --> 00:03:25.840]  我想很多人已經去世了
[00:03:25.840 --> 00:03:27.800]  當時去的人已經
[00:03:27.800 --> 00:03:32.680]  也有很多人患了癌症的來參加
[00:03:32.680 --> 00:03:34.680]  還有他的家人
[00:03:34.680 --> 00:03:35.680]  為什麼他來呢?
[00:03:35.680 --> 00:03:38.200]  不是偶然的
[00:03:38.200 --> 00:03:40.640]  他是來聽希望的
[00:03:40.640 --> 00:03:46.000]  走的人個個都說我輕鬆了
[00:03:46.000 --> 00:03:47.520]  我沒有治好他
[00:03:47.520 --> 00:03:49.720]  但是他輕鬆了
[00:03:49.720 --> 00:03:53.240]  我首先講一下為什麼你有一個很大的希望
[00:03:53.240 --> 00:03:54.760]  因為你有兩樣東西
[00:03:54.760 --> 00:03:56.400]  一出生就有的
[00:03:56.400 --> 00:03:57.800]  不是你的樣子
[00:03:57.800 --> 00:04:00.280]  是你的愛
[00:04:00.280 --> 00:04:02.280]  為什麼你知道呢?
[00:04:02.280 --> 00:04:04.560]  如果你沒有愛
[00:04:04.560 --> 00:04:08.720]  你會患自閉症
[00:04:08.720 --> 00:04:11.640]  或者精神分裂症
[00:04:11.640 --> 00:04:13.960]  就是打仗
[00:04:13.960 --> 00:04:16.160]  打仗很多人逃難
[00:04:16.160 --> 00:04:18.680]  那些爸爸媽媽可能失散了
[00:04:18.680 --> 00:04:20.080]  那些嬰兒
[00:04:20.080 --> 00:04:23.240]  後來那些嬰兒都是患自閉症的
[00:04:23.240 --> 00:04:24.440]  他長大了
[00:04:24.440 --> 00:04:25.520]  他神高神大的
[00:04:25.520 --> 00:04:27.040]  不過他不理人的
[00:04:27.040 --> 00:04:29.160]  不跟人聊天的
[00:04:29.160 --> 00:04:31.840]  也可能是精神分裂的
[00:04:31.840 --> 00:04:33.800]  他是以假亂真的
[00:04:33.800 --> 00:04:35.920]  以前烏溪沙
[00:04:35.920 --> 00:04:37.200]  以前
[00:04:37.200 --> 00:04:40.040]  之前不是男青年會的
[00:04:40.040 --> 00:04:42.160]  在一個兒童村
[00:04:42.160 --> 00:04:44.840]  全部都是孤兒來的
[00:04:44.840 --> 00:04:48.120]  那些孤兒很多都是精神分裂的
[00:04:48.120 --> 00:04:48.960]  證明什麼呢?
[00:04:48.960 --> 00:04:50.680]  證明一個嬰兒
[00:04:50.680 --> 00:04:52.720]  如果沒有人很疼他
[00:04:52.720 --> 00:04:55.120]  他就有第一種病
[00:04:55.120 --> 00:04:56.360]  就是自閉
[00:04:56.360 --> 00:04:58.120]  對這個世界沒有興趣
[00:04:58.120 --> 00:04:59.760]  不理這個世界
[00:04:59.760 --> 00:05:01.480]  所以人需要愛
[00:05:01.480 --> 00:05:02.640]  所以你今天
[00:05:02.640 --> 00:05:04.000]  你可以聊天
[00:05:04.000 --> 00:05:05.360]  有朋友
[00:05:05.360 --> 00:05:06.400]  結婚
[00:05:06.400 --> 00:05:08.520]  甚至幫助朋友
[00:05:08.520 --> 00:05:09.720]  你有愛
[00:05:09.720 --> 00:05:11.680]  因為你要多謝
[00:05:11.680 --> 00:05:12.920]  你的爸爸媽媽
[00:05:12.920 --> 00:05:14.480]  或者你的大人
[00:05:14.480 --> 00:05:16.320]  他曾經用愛對待過你
[00:05:16.320 --> 00:05:18.120]  所以你有這樣的能力
[00:05:18.120 --> 00:05:19.640]  去關心人
[00:05:19.640 --> 00:05:21.320]  沒有被人愛過的人
[00:05:21.320 --> 00:05:23.040]  是不會愛人的
[00:05:23.040 --> 00:05:25.920]  所以你很難要求一些人
[00:05:25.920 --> 00:05:27.240]  被人虐待
[00:05:27.240 --> 00:05:28.560]  後來做義工
[00:05:28.560 --> 00:05:29.840]  是很困難的
[00:05:29.840 --> 00:05:32.400]  其實我也覺得不足夠的人對我好
[00:05:32.400 --> 00:05:35.040]  我很難記住別人的名字
[00:05:35.040 --> 00:05:36.160]  去探望別人
[00:05:36.160 --> 00:05:39.520]  甚至將別人流的眼淚很重視
[00:05:39.520 --> 00:05:41.200]  我也很想跟他哭
[00:05:41.200 --> 00:05:42.760]  是有些困難的
[00:05:42.760 --> 00:05:47.160]  所以當我見一些社工面試的時候
[00:05:47.160 --> 00:05:49.560]  有些人是有缺陷的
[00:05:49.560 --> 00:05:52.120]  他承認自己是很難
[00:05:52.120 --> 00:05:54.280]  去對別人付出愛心
[00:05:54.280 --> 00:05:56.600]  所以他會做一些行政工作
[00:05:56.600 --> 00:05:58.600]  多於直接對人
[00:05:58.600 --> 00:06:00.600]  但第二個本能更厲害
[00:06:00.600 --> 00:06:01.800]  就是你在讀書的時候
[00:06:01.800 --> 00:06:02.600]  我想問你
[00:06:02.600 --> 00:06:05.480]  你記不記得你小學的時候
[00:06:05.480 --> 00:06:07.760]  有沒有舉手告同學
[00:06:07.760 --> 00:06:10.080]  去按腳啊那些
[00:06:10.080 --> 00:06:13.000]  他拿了我的東西啊那些
[00:06:13.000 --> 00:06:15.080]  有些人很喜歡告別人
[00:06:15.080 --> 00:06:16.280]  有些人很壞的
[00:06:16.280 --> 00:06:17.080]  經常被人告
[00:06:17.080 --> 00:06:18.760]  真的不對
[00:06:18.760 --> 00:06:20.280]  但有些人罵什麼罵
[00:06:20.280 --> 00:06:21.880]  你罰他
[00:06:21.880 --> 00:06:22.680]  又不罰他
[00:06:22.680 --> 00:06:24.000]  你罰我又不罰他
[00:06:24.000 --> 00:06:26.880]  有些人覺得不公道
[00:06:26.880 --> 00:06:30.080]  原來人一出生
[00:06:30.080 --> 00:06:32.080]  就很緊張公不公道
[00:06:32.080 --> 00:06:34.280]  窮不要緊
[00:06:34.280 --> 00:06:35.880]  少吃不要緊
[00:06:35.880 --> 00:06:37.280]  但不可以
[00:06:37.280 --> 00:06:39.280]  為什麼他吃這麼多我吃這麼少
[00:06:39.280 --> 00:06:40.880]  你一定接受不到
[00:06:40.880 --> 00:06:42.880]  你真的接受不到
[00:06:42.880 --> 00:06:44.480]  為什麼呢
[00:06:44.480 --> 00:06:46.480]  就因為人要
[00:06:46.480 --> 00:06:48.480]  個個都要平等
[00:06:48.480 --> 00:06:50.880]  所以為什麼人們自殺呢
[00:06:50.880 --> 00:06:52.280]  最大的原因
[00:06:52.280 --> 00:06:54.680]  就是發生一件不公道的事
[00:06:54.680 --> 00:06:55.680]  我對他這麼好
[00:06:55.680 --> 00:06:57.080]  他對我這樣
[00:06:57.080 --> 00:06:58.880]  很不公道的事
[00:06:58.880 --> 00:07:00.080]  我對他這麼友善
[00:07:00.080 --> 00:07:00.880]  他委屈我
[00:07:00.880 --> 00:07:02.480]  很不公道的事
[00:07:02.480 --> 00:07:03.880]  於是人說我死了他
[00:07:03.880 --> 00:07:05.480]  我用抗議
[00:07:05.480 --> 00:07:06.680]  我死了他
[00:07:06.680 --> 00:07:09.080]  所以每一次我輔導人
[00:07:09.080 --> 00:07:11.080]  我第一句問題多數會問他
[00:07:11.080 --> 00:07:13.080]  你有沒有遇到一些事
[00:07:13.080 --> 00:07:14.880]  人家對不住你
[00:07:14.880 --> 00:07:16.080]  是很不公道
[00:07:16.080 --> 00:07:18.680]  於是他就說了很多事情
[00:07:18.680 --> 00:07:20.480]  所以今天就是
[00:07:20.480 --> 00:07:23.280]  一個人最重要的關頭
[00:07:23.280 --> 00:07:25.080]  就是有愛
[00:07:25.080 --> 00:07:27.080]  有公平
[00:07:27.080 --> 00:07:30.280]  為什麼我們每個人都這麼相似
[00:07:30.280 --> 00:07:32.080]  就因為聖經說
[00:07:32.080 --> 00:07:35.480]  人是神的形象做出來的
[00:07:35.480 --> 00:07:37.880]  神就是愛和公義
[00:07:37.880 --> 00:07:40.280]  所以每個人一生出來
[00:07:40.280 --> 00:07:41.680]  都需要愛
[00:07:41.680 --> 00:07:43.680]  需要公道
[00:07:43.680 --> 00:07:46.280]  你說有沒有人倖免的呢
[00:07:46.280 --> 00:07:48.680]  很困難
[00:07:48.680 --> 00:07:51.080]  所以有時候你會去談一下
[00:07:51.080 --> 00:07:54.480]  為什麼耶穌來這個世界呢
[00:07:54.480 --> 00:07:57.480]  其實耶穌早就看到這個世界缺乏了
[00:07:57.480 --> 00:07:59.680]  愛和公義
[00:07:59.680 --> 00:08:01.280]  在那個時代也有
[00:08:01.280 --> 00:08:03.680]  那個時代也有貪污
[00:08:03.680 --> 00:08:06.280]  那個時代也有很多人虐待人
[00:08:06.280 --> 00:08:08.080]  對人家不好
[00:08:08.080 --> 00:08:11.080]  甚至那個時候也遇到很多事情
[00:08:11.080 --> 00:08:14.280]  當時耶穌其實是一個奴隸
[00:08:14.280 --> 00:08:17.280]  當時他的地方被羅馬統治
[00:08:17.280 --> 00:08:20.680]  其實他的處境一點都不是選擇好的
[00:08:20.680 --> 00:08:21.880]  所以有些人研究
[00:08:21.880 --> 00:08:26.080]  如果神獨生兒子
[00:08:26.080 --> 00:08:27.280]  就是耶穌
[00:08:27.280 --> 00:08:30.280]  去哪裡做人最好呢
[00:08:30.280 --> 00:08:34.080]  應該去瑞士滑雪來這個世界
[00:08:34.080 --> 00:08:37.480]  或者去一些最美的海邊
[00:08:37.480 --> 00:08:39.280]  去巴切
[00:08:39.280 --> 00:08:40.480]  如果可以去的話
[00:08:40.480 --> 00:08:42.680]  去威尼斯
[00:08:42.680 --> 00:08:45.880]  為什麼耶穌去伯里衡呢
[00:08:45.880 --> 00:08:48.680]  伯里衡是一個軍事重鎮
[00:08:48.680 --> 00:08:51.480]  在那些地方裡面不僅沒有風景
[00:08:51.480 --> 00:08:54.080]  還是一個很緊張的城市
[00:08:54.080 --> 00:08:55.480]  為什麼要這樣呢
[00:08:55.480 --> 00:08:56.480]  還有
[00:08:56.480 --> 00:08:59.880]  不是在養和出世
[00:08:59.880 --> 00:09:00.680]  哇
[00:09:00.680 --> 00:09:03.680]  竟然他沒有地方
[00:09:03.680 --> 00:09:06.280]  竟然去到一個地方叫馬槽
[00:09:06.280 --> 00:09:07.480]  放在那裡
[00:09:07.480 --> 00:09:09.680]  哇 這麼可憐
[00:09:09.680 --> 00:09:11.880]  你沒有想到一個
[00:09:11.880 --> 00:09:13.880]  這麼高身份的
[00:09:13.880 --> 00:09:16.680]  神的兒子來到這個世界
[00:09:16.680 --> 00:09:21.080]  竟然用了人最看不起的方式
[00:09:21.080 --> 00:09:22.280]  所以基督教很奇怪
[00:09:22.280 --> 00:09:24.680]  為什麼有些人不相信基督教呢
[00:09:24.680 --> 00:09:27.680]  因為很多人說基督教不夠威水
[00:09:27.680 --> 00:09:29.080]  如果基督教威水
[00:09:29.080 --> 00:09:32.280]  譬如說耶穌是全世界最有錢的人
[00:09:32.280 --> 00:09:34.280]  祈禱一次有五塊
[00:09:34.280 --> 00:09:35.880]  祈禱久了有五百塊
[00:09:35.880 --> 00:09:37.880]  祈祝一晚有五千塊
[00:09:37.880 --> 00:09:40.480]  哇 拼命祈禱
[00:09:40.480 --> 00:09:42.680]  如果基督教是威水的話
[00:09:42.680 --> 00:09:45.080]  應該立刻進哈佛大學
[00:09:45.080 --> 00:09:46.680]  不用考 直接進
[00:09:46.680 --> 00:09:48.880]  就是說最好的東西全給我
[00:09:48.880 --> 00:09:50.480]  那我就要相信耶穌
[00:09:50.480 --> 00:09:51.880]  偏偏不是
[00:09:51.880 --> 00:09:56.080]  上帝的智慧就是人最不欣賞的東西
[00:09:56.080 --> 00:09:59.680]  就是最後耶穌是釘死在十字架上
[00:09:59.680 --> 00:10:01.280]  十字架是侮辱
[00:10:01.280 --> 00:10:03.680]  就是說祂是一個重犯
[00:10:03.680 --> 00:10:05.280]  但是祂沒有做錯事
[00:10:05.280 --> 00:10:06.680]  是重犯
[00:10:06.680 --> 00:10:08.680]  整個過程都覺得
[00:10:08.680 --> 00:10:12.080]  從出生到死都是不公道的
[00:10:12.080 --> 00:10:15.080]  甚至耶穌是被人委屈最多的
[00:10:15.080 --> 00:10:18.080]  甚至祂同鄉的人都看不起祂
[00:10:18.080 --> 00:10:20.880]  都說這裡怎麼會出人呢
[00:10:20.880 --> 00:10:22.280]  不可能的
[00:10:22.280 --> 00:10:24.080]  所以你會想想
[00:10:24.080 --> 00:10:26.280]  如果選最苦的人
[00:10:26.280 --> 00:10:28.880]  全世界選舉大賽
[00:10:28.880 --> 00:10:31.280]  耶穌應該拿第一名的
[00:10:31.280 --> 00:10:32.280]  那你會想想
[00:10:32.280 --> 00:10:33.680]  為什麼要做到這樣呢
[00:10:33.680 --> 00:10:35.680]  需不需要呢
[00:10:35.680 --> 00:10:36.680]  但是相反的
[00:10:36.680 --> 00:10:39.680]  如果你看完了祂這件事
[00:10:39.680 --> 00:10:41.280]  如果你很痛苦
[00:10:41.280 --> 00:10:42.680]  你真的很痛苦
[00:10:42.680 --> 00:10:45.280]  譬如你家裡遇到一些很慘的事情
[00:10:45.280 --> 00:10:48.080]  你看完了福音書的耶穌
[00:10:48.080 --> 00:10:49.280]  你忽然間發覺到
[00:10:49.280 --> 00:10:51.880]  只有耶穌可以安慰你
[00:10:51.880 --> 00:10:53.080]  沒有別人
[00:10:53.080 --> 00:10:55.080]  因為他經驗過
[00:10:55.080 --> 00:10:57.680]  困難的程度是很高很高很高
[00:10:57.680 --> 00:11:00.080]  是多過你很多倍很多倍很多倍
[00:11:00.080 --> 00:11:02.080]  所以祂有資格安慰你
[00:11:02.080 --> 00:11:04.080]  所以我們每個人都會說
[00:11:04.080 --> 00:11:07.080]  最不喜歡就是和拿警政的人聊天
[00:11:07.080 --> 00:11:09.080]  譬如你今天很不開心
[00:11:09.080 --> 00:11:10.080]  你回去跟老婆說
[00:11:10.080 --> 00:11:12.080]  哇 老闆真的欺負我
[00:11:12.080 --> 00:11:14.880]  要做這麼多事還說減薪水
[00:11:14.880 --> 00:11:16.080]  還罵我一頓
[00:11:16.080 --> 00:11:17.080]  如果老婆說
[00:11:17.080 --> 00:11:18.080]  那你要檢討了
[00:11:18.080 --> 00:11:20.080]  哇 你氣死我了
[00:11:20.080 --> 00:11:21.080]  早知道不跟你說了
[00:11:21.080 --> 00:11:23.080]  我以為你會幫我
[00:11:23.080 --> 00:11:25.080]  我們很不喜歡那些人
[00:11:25.080 --> 00:11:27.080]  聽完很痛苦
[00:11:27.080 --> 00:11:29.080]  那你要檢討一下了
[00:11:29.080 --> 00:11:30.080]  是不是
[00:11:30.080 --> 00:11:32.080]  我看到小朋友就不是了
[00:11:32.080 --> 00:11:34.080]  如果我教小朋友
[00:11:34.080 --> 00:11:36.080]  我教一些情緒的小朋友
[00:11:36.080 --> 00:11:39.080]  我說那個小朋友真的很頑皮
[00:11:39.080 --> 00:11:41.080]  他又搞旁邊那個 搞前面那個
[00:11:41.080 --> 00:11:44.080]  哇 今天那些女孩子很厲害的
[00:11:44.080 --> 00:11:45.080]  跟我說什麼
[00:11:45.080 --> 00:11:46.080]  我幫你打他
[00:11:46.080 --> 00:11:47.080]  哇 這麼厲害
[00:11:47.080 --> 00:11:49.080]  我說不用不用不用勞動你
[00:11:49.080 --> 00:11:52.080]  他說他幫我打他
[00:11:52.080 --> 00:11:53.080]  你想一下
[00:11:53.080 --> 00:11:55.080]  在小朋友眼中
[00:11:55.080 --> 00:11:57.080]  你要重重懲罰他
[00:11:57.080 --> 00:12:01.080]  你知道有時候你看小朋友都很公道
[00:12:01.080 --> 00:12:03.080]  就是覺得不對就要罰
[00:12:03.080 --> 00:12:05.080]  反而我們大人不一定
[00:12:05.080 --> 00:12:08.080]  我們很多不對的都是蓋著的
[00:12:08.080 --> 00:12:09.080]  是不是
[00:12:09.080 --> 00:12:11.080]  到給記者 給什麼找出來
[00:12:11.080 --> 00:12:13.080]  哦 原來你這樣
[00:12:13.080 --> 00:12:15.080]  全世界都是這樣的
[00:12:15.080 --> 00:12:17.080]  反而其實大人的罪過
[00:12:17.080 --> 00:12:19.080]  比小朋友還大
[00:12:19.080 --> 00:12:21.080]  小朋友會怕
[00:12:21.080 --> 00:12:23.080]  怕到樣子出賣給你看穿
[00:12:23.080 --> 00:12:25.080]  哦 你偷吃這樣
[00:12:25.080 --> 00:12:27.080]  現在小朋友很慘的
[00:12:27.080 --> 00:12:28.080]  偷吃完之後
[00:12:28.080 --> 00:12:30.080]  他們以為可以毀滅
[00:12:30.080 --> 00:12:31.080]  那些糖紙
[00:12:31.080 --> 00:12:33.080]  為什麼在廁所沖都沖不下去
[00:12:33.080 --> 00:12:35.080]  被他媽媽發現
[00:12:35.080 --> 00:12:36.080]  有時候你看到
[00:12:36.080 --> 00:12:37.080]  我看到兒童個案
[00:12:37.080 --> 00:12:39.080]  我覺得小朋友很天真
[00:12:39.080 --> 00:12:41.080]  他知道自己做錯事
[00:12:41.080 --> 00:12:42.080]  他就聰明
[00:12:42.080 --> 00:12:44.080]  他知道不要吃糖紙不能吃
[00:12:44.080 --> 00:12:46.080]  但是對他來說
[00:12:46.080 --> 00:12:48.080]  他都很怕被人找到
[00:12:48.080 --> 00:12:50.080]  但是大人真的不是
[00:12:50.080 --> 00:12:52.080]  你看報紙裡面
[00:12:52.080 --> 00:12:54.080]  你找到他跟你打官司
[00:12:54.080 --> 00:12:56.080]  他用錢
[00:12:56.080 --> 00:12:58.080]  希望反駁你
[00:12:58.080 --> 00:13:00.080]  你說我們大人
[00:13:00.080 --> 00:13:02.080]  那種虛假程度
[00:13:02.080 --> 00:13:03.080]  比小孩子
[00:13:03.080 --> 00:13:05.080]  其實我們還差
[00:13:05.080 --> 00:13:06.080]  所以有時候我們說
[00:13:06.080 --> 00:13:08.080]  其實我們不是小孩子的榜樣
[00:13:08.080 --> 00:13:10.080]  小孩子跟大人學
[00:13:10.080 --> 00:13:12.080]  越學越差都不奇怪
[00:13:12.080 --> 00:13:14.080]  是不是 所以有時候我們想一下
[00:13:14.080 --> 00:13:15.080]  這個世界
[00:13:15.080 --> 00:13:17.080]  究竟有沒有公道
[00:13:17.080 --> 00:13:18.080]  有沒有愛呢
[00:13:18.080 --> 00:13:20.080]  不如我跟你
[00:13:20.080 --> 00:13:22.080]  玩個遊戲
[00:13:22.080 --> 00:13:24.080]  我可以一分鐘內說出
[00:13:24.080 --> 00:13:26.080]  你最快樂是什麼原因
[00:13:26.080 --> 00:13:28.080]  你說真的假的
[00:13:28.080 --> 00:13:30.080]  不信就試一下
[00:13:30.080 --> 00:13:34.080]  回鄉下的袋子是什麼顏色的
[00:13:34.080 --> 00:13:35.080]  紅白藍
[00:13:35.080 --> 00:13:36.080]  你回家
[00:13:36.080 --> 00:13:37.080]  紅白藍沒錯了
[00:13:37.080 --> 00:13:39.080]  紅白藍再加多一個顏色
[00:13:39.080 --> 00:13:40.080]  黃色
[00:13:40.080 --> 00:13:42.080]  紅白藍黃
[00:13:42.080 --> 00:13:43.080]  四個顏色
[00:13:43.080 --> 00:13:44.080]  記不記得
[00:13:44.080 --> 00:13:45.080]  紅白藍黃
[00:13:45.080 --> 00:13:48.080]  你跟我選你最喜歡什麼顏色排第一
[00:13:48.080 --> 00:13:49.080]  最喜歡的
[00:13:49.080 --> 00:13:50.080]  不是你現在穿衣服
[00:13:50.080 --> 00:13:51.080]  紅色就選紅色
[00:13:51.080 --> 00:13:53.080]  你直覺你最喜歡的
[00:13:53.080 --> 00:13:55.080]  紅白藍黃
[00:13:55.080 --> 00:13:57.080]  然後選一個後備
[00:13:57.080 --> 00:13:59.080]  排第二
[00:13:59.080 --> 00:14:01.080]  想一想
[00:14:01.080 --> 00:14:03.080]  我就揭曉答案了
[00:14:03.080 --> 00:14:05.080]  好 想完了
[00:14:05.080 --> 00:14:06.080]  是不是
[00:14:06.080 --> 00:14:07.080]  譬如你說
[00:14:07.080 --> 00:14:09.080]  藍第一 黃第二
[00:14:09.080 --> 00:14:11.080]  藍黃這樣
[00:14:11.080 --> 00:14:13.080]  證明你
[00:14:13.080 --> 00:14:15.080]  白和紅沒那麼喜歡
[00:14:15.080 --> 00:14:16.080]  就是這個意思
[00:14:16.080 --> 00:14:17.080]  想好了沒有
[00:14:17.080 --> 00:14:19.080]  想好了可以告訴你旁邊的人嗎
[00:14:19.080 --> 00:14:21.080]  第一第二是什麼
[00:14:21.080 --> 00:14:29.080]  好了 行了
[00:14:29.080 --> 00:14:31.080]  記住 待會開估
[00:14:31.080 --> 00:14:33.080]  你怕忘記了
[00:14:33.080 --> 00:14:35.080]  你問他剛才選什麼
[00:14:35.080 --> 00:14:39.080]  特別是新朋友
[00:14:39.080 --> 00:14:43.080]  你記得告訴這裡的會友
[00:14:43.080 --> 00:14:44.080]  你記得
[00:14:44.080 --> 00:14:47.080]  如果你旁邊的第一次來信心堂
[00:14:47.080 --> 00:14:48.080]  你記得訪問他
[00:14:48.080 --> 00:14:50.080]  你選什麼
[00:14:50.080 --> 00:14:52.080]  選第一 第二
[00:14:52.080 --> 00:14:55.080]  好了 開估了
[00:14:55.080 --> 00:14:57.080]  這個真的很重要
[00:14:57.080 --> 00:15:00.080]  如果你活到這個年紀
[00:15:00.080 --> 00:15:02.080]  你還不知道這個答案怎麼解釋
[00:15:02.080 --> 00:15:04.080]  你就失去很多快樂
[00:15:04.080 --> 00:15:06.080]  因為你快樂了
[00:15:06.080 --> 00:15:07.080]  你也不知道快樂
[00:15:07.080 --> 00:15:09.080]  因為真的很可惜
[00:15:09.080 --> 00:15:10.080]  我現在解釋給你聽
[00:15:10.080 --> 00:15:11.080]  真的很準確
[00:15:11.080 --> 00:15:12.080]  那不是我作的
[00:15:12.080 --> 00:15:13.080]  如果你喜歡看書
[00:15:13.080 --> 00:15:15.080]  有本書叫Color Your Future
[00:15:15.080 --> 00:15:19.080]  用一百萬個樣本來研究
[00:15:19.080 --> 00:15:21.080]  答案是真的
[00:15:21.080 --> 00:15:23.080]  有多少人選紅色第一
[00:15:23.080 --> 00:15:24.080]  紅色第一
[00:15:24.080 --> 00:15:27.080]  你看看附近的自己人
[00:15:27.080 --> 00:15:28.080]  紅色第一
[00:15:28.080 --> 00:15:30.080]  有沒有四分一呢
[00:15:30.080 --> 00:15:33.080]  接近了
[00:15:33.080 --> 00:15:34.080]  好 謝謝 謝謝
[00:15:34.080 --> 00:15:35.080]  也有四分一的 接近
[00:15:35.080 --> 00:15:36.080]  很均勻
[00:15:36.080 --> 00:15:38.080]  四顏色的四分一
[00:15:38.080 --> 00:15:39.080]  紅色排第二呢
[00:15:41.080 --> 00:15:43.080]  放在後面 排第二
[00:15:43.080 --> 00:15:44.080]  也少一點
[00:15:44.080 --> 00:15:45.080]  好 謝謝
[00:15:45.080 --> 00:15:47.080]  藍色第一 請舉手
[00:15:47.080 --> 00:15:52.080]  好像多過紅色
[00:15:52.080 --> 00:15:53.080]  好像簡直是
[00:15:53.080 --> 00:15:55.080]  好 三分一左右
[00:15:55.080 --> 00:15:57.080]  藍色排第二
[00:15:57.080 --> 00:15:59.080]  多啊 好
[00:15:59.080 --> 00:16:00.080]  不如這樣我算一算
[00:16:00.080 --> 00:16:03.080]  藍色不是一就二的 請舉手
