
[00:00:00.000 --> 00:00:04.000]  各位頂姐妹吾安
[00:02:52.400 --> 00:02:55.000]  如何得到上帝的聆聽
[00:02:55.000 --> 00:02:56.800]  所以詩篇裏面的哀歌
[00:02:56.800 --> 00:02:58.200]  其實就反映
[00:02:58.200 --> 00:03:01.200]  我們生命裏面的實存性
[00:03:01.200 --> 00:03:04.200]  面對苦難和逼迫的常態化
[00:03:04.200 --> 00:03:08.000]  我們人往往都會用信仰來解釋苦難
[00:03:08.000 --> 00:03:08.800]  是嗎
[00:03:08.800 --> 00:03:10.600]  又例如苦難的臨到
[00:03:10.600 --> 00:03:12.800]  會不會因為我們犯罪的緣故
[00:03:12.800 --> 00:03:14.000]  或者苦難的來臨
[00:03:14.000 --> 00:03:17.000]  會不會其實是為了要操練我們的信心
[00:03:17.000 --> 00:03:20.400]  增加我們的忍耐等等的解釋
[00:03:20.400 --> 00:03:23.000]  大家不要以為這些解釋不正確
[00:03:23.000 --> 00:03:27.800]  這些解釋是一種不願意將信仰邊緣化
[00:03:27.800 --> 00:03:30.400]  是一種努力用上仰的角度
[00:03:30.400 --> 00:03:32.200]  去看事物的嘗試
[00:03:32.200 --> 00:03:33.800]  作為認真的基督徒
[00:03:33.800 --> 00:03:36.200]  我們的確很難將苦難
[00:03:36.200 --> 00:03:38.800]  放在一個不加解釋的地方
[00:03:38.800 --> 00:03:39.800]  同意嗎
[00:03:39.800 --> 00:03:42.000]  彷彿和我們的生命去到切割
[00:03:42.000 --> 00:03:43.400]  沒有關係一樣
[00:03:43.400 --> 00:03:45.000]  不過我們很多時候
[00:03:45.000 --> 00:03:48.800]  當我們以信仰去解釋苦難的時候
[00:03:48.800 --> 00:03:52.000]  或許就會存在兩個問題
[00:03:52.000 --> 00:03:52.800]  第一
[00:03:52.800 --> 00:03:56.000]  我們的確真的很難充當神的角色
[00:03:56.000 --> 00:04:00.600]  去了解苦難背後的神學原因和底蘊
[00:04:00.600 --> 00:04:01.800]  很多時候
[00:04:01.800 --> 00:04:04.600]  這個神學的原因對受苦者來說
[00:04:04.600 --> 00:04:06.200]  其實是隱藏的
[00:04:06.200 --> 00:04:10.600]  更加不是我們常人能夠去理解的
[00:04:10.600 --> 00:04:11.600]  舉個例子
[00:04:11.600 --> 00:04:14.600]  我以前自己讀中學的時候
[00:04:14.600 --> 00:04:16.400]  我本身住在屯門
[00:04:16.400 --> 00:04:20.800]  我中三的時候去到中七
[00:04:20.800 --> 00:04:23.400]  我就很想有個女朋友
[00:04:23.400 --> 00:04:27.800]  所以不斷拼命追求一些女同學
[00:04:27.800 --> 00:04:30.600]  我還記得有位女同學追求了她三次
[00:04:30.600 --> 00:04:32.200]  三次都不成功
[00:04:32.200 --> 00:04:35.800]  接著我在中五的時候
[00:04:35.800 --> 00:04:40.400]  就在屯門大會堂對出的噴水池
[00:04:40.400 --> 00:04:42.000]  在石壆那裡
[00:04:42.000 --> 00:04:44.600]  就躺在那裡看著星空
[00:04:44.600 --> 00:04:46.000]  我就大叫
[00:04:46.000 --> 00:04:47.800]  為什麼
[00:04:47.800 --> 00:04:50.800]  其實就是冷氣浪漫的做法
[00:04:50.800 --> 00:04:52.600]  小時候不懂事
[00:04:52.600 --> 00:04:54.400]  問為什麼
[00:04:54.400 --> 00:04:55.800]  通常對我來說
[00:04:55.800 --> 00:04:59.200]  當時來說追不到女孩是一個很大的苦難
[00:04:59.200 --> 00:05:00.800]  不再多說了
[00:05:00.800 --> 00:05:03.600]  因為當時的苦難大概就是這樣的
[00:05:03.600 --> 00:05:06.000]  但是你問為什麼
[00:05:06.000 --> 00:05:08.400]  其實都不會有聲音跟你說
[00:05:08.400 --> 00:05:10.200]  龔永謙就是這個原因
[00:05:10.200 --> 00:05:13.400]  我們往往都不知道苦難背後的底蘊
[00:05:13.400 --> 00:05:14.400]  這是第一
[00:05:14.400 --> 00:05:15.200]  不過第二
[00:05:15.200 --> 00:05:17.200]  就算真的有上帝
[00:05:17.200 --> 00:05:18.600]  有聲音跟你說
[00:05:18.600 --> 00:05:21.000]  龔永謙你追不到女孩
[00:05:21.000 --> 00:05:23.400]  就是因為你的樣子有些問題
[00:05:23.400 --> 00:05:25.600]  類似是這樣
[00:05:25.600 --> 00:05:27.800]  他告訴你一個真正的原因
[00:05:27.800 --> 00:05:29.200]  有時候你都聽來
[00:05:29.200 --> 00:05:30.000]  第一
[00:05:30.000 --> 00:05:32.400]  你就是對苦難沒有幫助
[00:05:32.400 --> 00:05:34.600]  沒有啊 你的樣子是這樣
[00:05:34.600 --> 00:05:36.800]  對苦難真的沒什麼幫助
[00:05:36.800 --> 00:05:37.600]  第二
[00:05:37.600 --> 00:05:41.200]  那個原因有時候往往我們是接受不到的
[00:05:41.200 --> 00:05:45.000]  譬如我真的接受不到我的樣子是這樣
[00:05:45.000 --> 00:05:48.000]  變成類似這些種種的原因
[00:05:48.000 --> 00:05:50.200]  既不能夠幫助我們解決苦難
[00:05:50.200 --> 00:05:52.600]  又不能夠幫助我們離開苦難
[00:05:52.600 --> 00:05:53.600]  第一
[00:05:53.600 --> 00:05:55.000]  我們往往不知道原因
[00:05:55.000 --> 00:05:55.400]  第二
[00:05:55.400 --> 00:05:56.400]  讓你真的知道
[00:05:56.400 --> 00:05:58.800]  你都沒辦法能夠幫助到的
[00:05:58.800 --> 00:06:00.800]  所以那一刻
[00:06:00.800 --> 00:06:03.800]  我就為自己做了一個原因
[00:06:03.800 --> 00:06:05.200]  去安慰自己
[00:06:05.200 --> 00:06:07.600]  那個原因就是他不識貨
[00:06:07.600 --> 00:06:09.400]  這個就是那個原因了
[00:06:09.400 --> 00:06:13.400]  所以用信仰解釋苦難
[00:06:13.400 --> 00:06:15.400]  往往是不知道的原因
[00:06:15.400 --> 00:06:16.400]  同意嗎
[00:06:16.400 --> 00:06:17.600]  第二
[00:06:17.600 --> 00:06:21.000]  就是以信仰來解釋苦難的人
[00:06:21.000 --> 00:06:26.600]  往往很容易否定了對苦難的真實感想
[00:06:26.600 --> 00:06:30.000]  心中明明感受到上帝只是離棄自己
[00:06:30.000 --> 00:06:34.200]  也不敢承認這是我內心的感想
[00:06:34.200 --> 00:06:37.400]  因為他和神與我同在的信仰
[00:06:37.400 --> 00:06:40.200]  產生張力和鴻溝
[00:06:40.200 --> 00:06:43.800]  往往我們認為真實的標準答案
[00:06:43.800 --> 00:06:45.600]  也就是標準的基督徒
[00:06:45.600 --> 00:06:49.000]  應該是常常喜樂不主禱告凡事謝恩
[00:06:49.000 --> 00:06:50.400]  往往因為這樣的信仰
[00:06:50.400 --> 00:06:51.600]  我不是說不對
[00:06:51.600 --> 00:06:52.800]  只不過因為那份信仰
[00:06:52.800 --> 00:06:55.800]  令到壓低自己的感想
[00:06:55.800 --> 00:06:56.800]  久而久之
[00:06:56.800 --> 00:06:57.600]  我有不開心
[00:06:57.600 --> 00:07:00.200]  我流淚成為一個不敬虔的表現
[00:07:00.200 --> 00:07:03.000]  又或者不屬靈的現象
[00:07:03.000 --> 00:07:06.600]  以致我們慢慢就會否定自己的信仰
[00:07:06.600 --> 00:07:07.800]  久而久之
[00:07:07.800 --> 00:07:09.400]  你就會覺得會悶爆的
[00:07:09.400 --> 00:07:10.800]  其實真的會
[00:07:10.800 --> 00:07:12.000]  所以因此
[00:07:12.000 --> 00:07:14.000]  有人會怎樣呢
[00:07:14.000 --> 00:07:16.600]  有人索性放棄信仰
[00:07:16.600 --> 00:07:18.600]  忠於自己的感想
[00:07:18.600 --> 00:07:21.800]  我們千萬不要誤會這群人是叛徒
[00:07:21.800 --> 00:07:25.000]  因為他們不甘於活在虛偽的自己
[00:07:25.000 --> 00:07:27.400]  明明感受到耶和華已經離棄自己
[00:07:27.400 --> 00:07:30.800]  就索性宣告耶和華不與自己同在
[00:07:30.800 --> 00:07:32.200]  忠於自己的感想
[00:07:32.200 --> 00:07:34.200]  活出內外一致的生命
[00:07:34.200 --> 00:07:37.000]  但當他這樣否定信仰的同時
[00:07:37.000 --> 00:07:40.800]  其實也否定了用神去定義他的人性
[00:07:40.800 --> 00:07:42.400]  所謂內外一致的生命
[00:07:42.400 --> 00:07:46.000]  其實就是忠於一個沒有神的假我
[00:07:46.000 --> 00:07:48.400]  就算這個假我有多真
[00:07:48.400 --> 00:07:49.800]  忠於自己的感想也好
[00:07:49.800 --> 00:07:54.400]  也不能夠因此為這個人找到出路
[00:07:54.400 --> 00:07:56.000]  所以我們面對的苦難
[00:07:56.000 --> 00:07:59.400]  我們似乎好像有兩個出路
[00:07:59.400 --> 00:08:00.800]  第一個出路
[00:08:00.800 --> 00:08:03.600]  放棄信仰
[00:08:03.600 --> 00:08:05.600]  忠於感想
[00:08:05.600 --> 00:08:08.000]  第二個出路就是忠於信仰
[00:08:08.000 --> 00:08:09.400]  壓低感想
[00:08:09.400 --> 00:08:11.200]  明白嗎?就是兩個出路
[00:08:11.200 --> 00:08:13.000]  但這兩個所謂的出路
[00:08:13.000 --> 00:08:15.600]  未必都是一個真正的出路
[00:08:15.600 --> 00:08:18.800]  當我們用心看舊約的哀歌的時候
[00:08:18.800 --> 00:08:23.400]  我們就發現詩人所表達出來的情感張力很大
[00:08:23.400 --> 00:08:28.600]  一方面他堅持不放棄自己的信仰
[00:08:28.600 --> 00:08:32.000]  另一方面他也忠於自己的感想
[00:08:32.000 --> 00:08:36.600]  當詩人抓住這兩個生命的整全的時候
[00:08:36.600 --> 00:08:42.800]  就出現信仰的理論和信仰的經驗不一的局面
[00:08:42.800 --> 00:08:44.800]  當中的情感張力
[00:08:44.800 --> 00:08:46.000]  面對這個張力
[00:08:46.000 --> 00:08:50.200]  詩人沒有嘗試用信仰解釋苦難
[00:08:50.200 --> 00:08:52.600]  也沒有忠於自己的感想
[00:08:52.600 --> 00:08:55.400]  因而放棄信仰
[00:08:55.400 --> 00:08:56.800]  對詩人來說
[00:08:56.800 --> 00:09:00.400]  兩方面的整全性都是真
[00:09:00.400 --> 00:09:05.800]  而兩方面也不需要和諧化的局面
[00:09:05.800 --> 00:09:11.200]  詩篇42和聲23篇其實是眾多哀歌的一種代表
[00:09:11.200 --> 00:09:14.000]  當然這篇詩篇有一個副歌
[00:09:14.000 --> 00:09:15.600]  我想大家都很熟悉
[00:09:15.600 --> 00:09:16.600]  就是第五節
[00:09:16.600 --> 00:09:18.400]  我們不妨一起讀
[00:09:18.400 --> 00:09:20.000]  1 2 3
[00:09:20.000 --> 00:09:22.800]  我的心啊
[00:09:22.800 --> 00:09:25.600]  為何在我裏面繁草
[00:09:25.600 --> 00:09:27.600]  應當仰望神
[00:09:27.600 --> 00:09:30.400]  因他用心相助我
[00:09:30.400 --> 00:09:32.800]  我還要稱讚他
[00:09:32.800 --> 00:09:35.800]  弟兄姊妹 基本上這首副歌
[00:09:35.800 --> 00:09:39.000]  呈現了一種性格分裂的狀態
[00:09:39.000 --> 00:09:44.200]  一方面 詩人描述自己的心是很幽悶和繁草
[00:09:44.200 --> 00:09:47.800]  幽悶的原文解作沉下去
[00:09:47.800 --> 00:09:51.600]  繁草這個原文就是解作Giligulu
[00:09:51.600 --> 00:09:56.600]  代表他的內心心境非常不良和非常痛苦
[00:09:56.600 --> 00:09:59.800]  這就成為詩人信仰的經驗
[00:09:59.800 --> 00:10:03.400]  另一方面 詩人好像有一份阿Q精神
[00:10:03.400 --> 00:10:05.600]  認為一定要仰望上帝
[00:10:05.600 --> 00:10:08.600]  深信上帝必定會幫助他
[00:10:08.600 --> 00:10:12.200]  所以他用意志力去稱讚耶和華
[00:10:12.200 --> 00:10:16.800]  他的稱讚其實和他的感想顯得格格不入
[00:10:16.800 --> 00:10:18.600]  就好像我們崇拜當中
[00:10:18.600 --> 00:10:21.000]  表面上我們唱歌很開心
[00:10:21.000 --> 00:10:24.400]  但內心裏面就非常多的痛苦一樣
[00:10:24.400 --> 00:10:26.600]  都願意用意志力
[00:10:26.600 --> 00:10:30.200]  用信心去稱讚這位耶和華
[00:10:30.200 --> 00:10:34.200]  所以他稱讚一位他不能經驗的上帝
[00:10:34.200 --> 00:10:38.000]  信仰的理論和信仰的經驗有很大的張力
[00:10:38.000 --> 00:10:42.400]  似乎這首副歌就是保留了這兩方面的張力
[00:10:42.400 --> 00:10:43.600]  放在他身上
[00:10:43.600 --> 00:10:46.600]  若然我們說信仰感想
[00:10:46.600 --> 00:10:50.400]  即是那個感想是詩人的整全性
[00:10:50.400 --> 00:10:54.800]  而那個信仰的理論也是他的整全性
[00:10:54.800 --> 00:10:59.400]  而他的整全性英文可以解作integrity的時候
[00:10:59.400 --> 00:11:01.600]  我們就發現在學術界
[00:11:01.600 --> 00:11:05.200]  這種情況就稱之為double integrity
[00:11:05.200 --> 00:11:09.400]  信仰的經驗和信仰的理論
[00:11:09.400 --> 00:11:12.000]  產生一個不能或缺
[00:11:12.000 --> 00:11:13.400]  也不能和諧
[00:11:13.400 --> 00:11:16.200]  也不能切割的局面
[00:11:16.200 --> 00:11:21.800]  所以我們很希望透過詩篇42到43篇這三段
[00:11:21.800 --> 00:11:24.600]  用三個副歌來界開
[00:11:24.600 --> 00:11:27.000]  和大家一起看第三點的訊息
[00:11:27.000 --> 00:11:29.600]  第一點就是內外不一的時候
[00:11:29.600 --> 00:11:34.000]  我們仍然要選擇不放棄尋找上帝
[00:11:34.000 --> 00:11:37.200]  我們從第一到第四節
[00:11:37.200 --> 00:11:38.800]  來 1 2 3
[00:11:38.800 --> 00:11:44.200]  神啊 我的心切勿離 如鹿切勿棄水
[00:11:44.200 --> 00:11:48.200]  我的心渴想神 就是永生神
[00:11:48.200 --> 00:11:51.000]  我幾時得朝見神呢
[00:11:51.000 --> 00:11:54.200]  我晝夜以眼淚當飲食
[00:11:54.200 --> 00:11:56.600]  人不住地對我說
[00:11:56.600 --> 00:11:59.000]  你的神在哪裏呢
[00:11:59.000 --> 00:12:02.000]  我從前與眾人同往
[00:12:02.000 --> 00:12:05.000]  眾歡呼稱讚的聲音
[00:12:05.000 --> 00:12:07.800]  令他們到神的殿裏
[00:12:07.800 --> 00:12:09.400]  大家守節
[00:12:09.400 --> 00:12:11.600]  我追想這些事
[00:12:11.600 --> 00:12:14.200]  我的心極其悲傷
[00:12:14.200 --> 00:12:16.800]  這段詩篇非常之美麗
[00:12:16.800 --> 00:12:20.000]  它一開頭就用一個叫做如鹿
[00:12:20.000 --> 00:12:23.400]  渴勿棄水去比喻他自己的人生
[00:12:23.400 --> 00:12:26.800]  令我們想起在YouTube裏面那首歌
[00:12:26.800 --> 00:12:29.000]  就是如鹿渴勿棄水的歌
[00:12:29.000 --> 00:12:31.400]  不過YouTube這首歌的背景
[00:12:31.400 --> 00:12:35.400]  告訴我們那隻鹿在青草地棄水旁
[00:12:35.400 --> 00:12:36.600]  非常之開心
[00:12:36.600 --> 00:12:38.800]  去到在喝水的那隻鹿
[00:12:38.800 --> 00:12:40.200]  但若然我們明白
[00:12:40.200 --> 00:12:42.400]  原來42篇是哀歌的時候
[00:12:42.400 --> 00:12:46.400]  你就明白那個YouTube的景象騙了你
[00:12:46.400 --> 00:12:50.400]  因為那隻鹿不是在青草地棄水旁的鹿
[00:12:50.400 --> 00:12:52.800]  而是在沙漠地瘦猛猛
[00:12:52.800 --> 00:12:56.200]  找來找去都找不到水源的那隻鹿
[00:12:56.200 --> 00:12:58.800]  所以應該是痛苦饑渴的鹿
[00:12:58.800 --> 00:13:01.000]  而不是飽足渴慕的鹿
[00:13:01.000 --> 00:13:02.400]  如果是這樣的時候
[00:13:02.400 --> 00:13:04.000]  為什麼這樣才是正確呢
[00:13:04.000 --> 00:13:07.000]  因為我們發現第二和第三節
[00:13:07.000 --> 00:13:10.000]  正正道出這個詩人的心聲
[00:13:10.000 --> 00:13:14.000]  就是說這隻鹿很渴望找到溪水
[00:13:14.000 --> 00:13:17.800]  但是就發現有兩個問題是一個反問句
[00:13:17.800 --> 00:13:23.800]  第一 我什麼時候才能夠見到神呢
[00:13:23.800 --> 00:13:26.200]  其實就代表他見不見到神呢
[00:13:26.200 --> 00:13:29.200]  見不到 他才會問這個問題
[00:13:29.200 --> 00:13:33.400]  How long 我要什麼時候才能夠見到上帝
[00:13:33.400 --> 00:13:36.800]  第二個問題就不是這個詩人問的
[00:13:36.800 --> 00:13:40.200]  第二個問題就是當這個詩人
[00:13:40.200 --> 00:13:45.000]  以晝夜用眼淚當飲食的時候
[00:13:45.000 --> 00:13:49.400]  就有些叫做敵人非常應景地
[00:13:49.400 --> 00:13:51.400]  去問他這個問題
[00:13:51.400 --> 00:13:54.800]  是囉 你的神在哪裡呢
[00:13:54.800 --> 00:13:57.400]  當然我平時說話不是這樣的語氣
[00:13:57.400 --> 00:13:59.800]  我要扮那個敵人 所以是這樣
[00:13:59.800 --> 00:14:01.800]  不過我們發現這個敵人
[00:14:01.800 --> 00:14:04.600]  好像似乎腰中他的要害
[00:14:04.600 --> 00:14:06.400]  講中他的心聲
[00:14:06.400 --> 00:14:08.800]  我好像沒跟你說我找不到上帝
[00:14:08.800 --> 00:14:10.400]  但是總在這些時間
[00:14:10.400 --> 00:14:12.600]  總是有些敵人在你面前出現
[00:14:12.600 --> 00:14:13.800]  就潤你一句
[00:14:13.800 --> 00:14:17.000]  就說是囉 你的神在哪裡呢
[00:14:17.000 --> 00:14:18.200]  類似是這樣
[00:14:18.200 --> 00:14:21.000]  無論是內心找不到上帝
[00:14:21.000 --> 00:14:24.200]  和外面的敵人都在攻擊你
[00:14:24.200 --> 00:14:25.800]  和潤你的時候
[00:14:25.800 --> 00:14:27.800]  你就會發現內外夾擊
[00:14:27.800 --> 00:14:29.600]  你都會找不到上帝
[00:14:29.600 --> 00:14:32.600]  不過第四節就很有趣
[00:14:32.600 --> 00:14:35.600]  第四節有個從前那隻字
[00:14:35.600 --> 00:14:37.800]  當然如果我們翻查原文
[00:14:37.800 --> 00:14:40.600]  我們就知道沒有從前那隻字
[00:14:40.600 --> 00:14:43.400]  還有我們會發現
[00:14:43.400 --> 00:14:45.400]  這一節有一句就說
[00:14:45.400 --> 00:14:47.400]  我追上這些事
[00:14:47.400 --> 00:14:48.600]  我們本以為
[00:14:48.600 --> 00:14:52.200]  就是他追上過往從前那些事
[00:14:52.200 --> 00:14:54.800]  就是從前他和眾人同往
[00:14:54.800 --> 00:14:58.200]  一起在這個聖殿去到守節那件事
[00:14:58.200 --> 00:15:00.600]  不過若然原文沒有從前那隻字
[00:15:00.600 --> 00:15:03.400]  而眾人同往那個同往那隻字
[00:15:03.400 --> 00:15:05.800]  是現在進行式的時候
[00:15:05.800 --> 00:15:07.600]  我們就能夠發現
[00:15:07.600 --> 00:15:10.800]  聖殿的敬拜與眾人同往這件事
[00:15:10.800 --> 00:15:12.200]  就不是過往發生
[00:15:12.200 --> 00:15:14.200]  而是現在發生
[00:15:14.200 --> 00:15:15.400]  如果現在發生
[00:15:15.400 --> 00:15:17.400]  我們就不能夠去到理解
[00:15:17.400 --> 00:15:20.000]  為什麼他說要追上這事
[00:15:20.000 --> 00:15:23.400]  而這件事應該就不是指他現在發生的事
[00:15:23.400 --> 00:15:24.600]  是指什麼事呢
[00:15:24.600 --> 00:15:25.800]  如果根據上下文
[00:15:25.800 --> 00:15:29.400]  就應該指第一至到第三節這件事
[00:15:29.400 --> 00:15:31.600]  這件事就是找來找去
[00:15:31.600 --> 00:15:33.800]  都找不到上帝這件事
[00:15:33.800 --> 00:15:35.200]  如果是這樣解釋
[00:15:35.200 --> 00:15:36.400]  我們就能夠明白
[00:15:36.400 --> 00:15:39.600]  其實這個人就好像打個比方
[00:15:39.600 --> 00:15:41.800]  就是來到全福堂
[00:15:41.800 --> 00:15:43.400]  他與眾人同往
[00:15:43.400 --> 00:15:48.200]  甚至是帶領眾人去到敬拜和讚美
[00:15:48.200 --> 00:15:51.600]  他表面上Hallelujah讚美上帝
[00:15:51.600 --> 00:15:55.400]  但是他內心裡面紀念這事
[00:15:55.400 --> 00:15:59.400]  找來找去都找不到上帝這件事
[00:15:59.400 --> 00:16:01.400]  去到聖壇那裡
[00:16:01.400 --> 00:16:04.400]  應該是最能夠找到上帝
[00:16:04.400 --> 00:16:08.800]  但他竟然在一個這麼大型的敬拜會裡面
[00:16:08.800 --> 00:16:11.200]  他就是正正找不到上帝
[00:16:11.200 --> 00:16:15.200]  所以形成一個叫做內心和外面的交戰
[00:16:15.200 --> 00:16:19.200]  和張力底下的一種這樣的人生
[00:16:19.200 --> 00:16:23.400]  我還記得聽過一位牧師去到分享
[00:16:23.400 --> 00:16:27.600]  他說他的家其實就是一間教會的樓上
[00:16:27.600 --> 00:16:29.200]  那間教會是座堂
[00:16:29.200 --> 00:16:30.600]  他服侍的教會
[00:16:30.600 --> 00:16:32.400]  就給了一個牧師的宿舍
[00:16:32.400 --> 00:16:34.000]  就擺在上面
[00:16:34.000 --> 00:16:38.200]  當然牧師和師母就在上面居住
[00:16:38.200 --> 00:16:43.800]  那裡他經常提醒自己說話不要那麼大聲
[00:16:43.800 --> 00:16:46.800]  因為一大聲整個教堂都聽到
[00:16:46.800 --> 00:16:52.400]  所以有時候住教會樓上其實都不是太舒服
[00:16:52.400 --> 00:16:54.600]  因為你說一點話
[00:16:54.600 --> 00:16:57.600]  如果大聲了一點就會樓下都聽到
[00:16:57.600 --> 00:17:00.200]  話說有一天早上是星期天
[00:17:00.200 --> 00:17:02.800]  那位牧師就要負責講道
[00:17:02.800 --> 00:17:08.400]  適逢那一天早上他和他老婆師母吵架
[00:17:08.400 --> 00:17:12.000]  弟兄姐妹很早就回到教會預備敬拜
[00:17:12.000 --> 00:17:15.000]  就聽到上面在吵架
[00:17:15.000 --> 00:17:17.400]  接著弟兄姐妹很好
[00:17:17.400 --> 00:17:18.400]  他們沒有出聲
[00:17:18.400 --> 00:17:20.600]  他們給牧師很多空間
[00:17:20.600 --> 00:17:22.600]  接著牧師就要走下來預備
[00:17:22.600 --> 00:17:28.000]  整個面都有些面燶燶的感覺
[00:17:28.000 --> 00:17:30.600]  沒有人敢問他發生什麼事
[00:17:30.600 --> 00:17:35.800]  不過有位弟兄出於關懷關心牧師
[00:17:35.800 --> 00:17:38.600]  牧師沒什麼
[00:17:38.600 --> 00:17:40.200]  牧師說:沒什麼
[00:17:40.200 --> 00:17:41.600]  其實是有什麼
[00:17:41.600 --> 00:17:42.800]  不過就是沒什麼
[00:17:42.800 --> 00:17:47.200]  這位牧師分享的時候就是
[00:17:47.200 --> 00:17:50.200]  他內心交戰
[00:17:50.200 --> 00:17:52.600]  卻要在講道講
[00:17:52.600 --> 00:17:54.000]  要講道
[00:17:54.000 --> 00:17:56.400]  其實是一個內外不一的生命
