
[00:00:00.000 --> 00:00:08.000]  剛才我們一起讀的詩篇148篇
[00:09:58.000 --> 00:10:01.000]  三個動詞不是說我們
[00:10:01.000 --> 00:10:03.000]  是說上帝的
[00:10:03.000 --> 00:10:08.000]  天上的讚美的基礎是因為上帝命令
[00:10:08.000 --> 00:10:12.000]  於是他們就被創造
[00:10:12.000 --> 00:10:20.000]  上帝建立他們才無窮的世代
[00:10:20.000 --> 00:10:24.000]  從被創造到今天
[00:10:24.000 --> 00:10:30.000]  太陽、月亮、星宿、嬰兒、運作
[00:10:30.000 --> 00:10:35.000]  最後上帝定下界限
[00:10:35.000 --> 00:10:42.000]  他們會越過、會走歪了
[00:10:42.000 --> 00:10:46.000]  你看到嗎?這三件事情
[00:10:46.000 --> 00:10:52.000]  其實不需要醒悟、不需要唱歌
[00:10:52.000 --> 00:11:02.000]  是他們怎樣遵行上帝從創造開始的命令
[00:11:02.000 --> 00:11:04.000]  上帝建立他們
[00:11:04.000 --> 00:11:08.000]  他們遵行上帝的命令
[00:11:08.000 --> 00:11:12.000]  於是他們從古到今
[00:11:12.000 --> 00:11:17.000]  一直以來從來都沒有歪了
[00:11:17.000 --> 00:11:20.000]  太陽轉錯了
[00:11:20.000 --> 00:11:23.000]  月亮又撞到地球
[00:11:23.000 --> 00:11:29.000]  全部都是按照上帝的吩咐
[00:11:29.000 --> 00:11:35.000]  這是CP148P第二段告訴我們
[00:11:35.000 --> 00:11:43.000]  天上的讚美是以他們遵行上帝的吩咐
[00:11:43.000 --> 00:11:49.000]  這個事實就已經是一個對式的讚美
[00:11:49.000 --> 00:11:55.000]  所以不要介意你唱歌走音還是不走音
[00:11:55.000 --> 00:12:01.000]  記得第一首清唱,很棒
[00:12:01.000 --> 00:12:05.000]  沒有走音,怎麼唱到最後那句
[00:12:05.000 --> 00:12:10.000]  伴奏進來,沒有被壓迫
[00:12:10.000 --> 00:12:14.000]  我們讀音樂的,Absolute Pitch
[00:12:14.000 --> 00:12:18.000]  厲害啊,只是他可以讚美
[00:12:18.000 --> 00:12:22.000]  我們當中有沒有Arnold Tone的弟兄姊妹?
[00:12:22.000 --> 00:12:26.000]  唱音一定不準的,一定走音的
[00:12:26.000 --> 00:12:28.000]  有,有我就是了
[00:12:28.000 --> 00:12:33.000]  你可以讚美神的,你不用自卑的
[00:12:33.000 --> 00:12:38.000]  因為天上的讚美不是說你的聲音有多好
[00:12:38.000 --> 00:12:41.000]  中年沒聲音,不是的
[00:12:41.000 --> 00:12:43.000]  不是靠聲音的
[00:12:43.000 --> 00:12:46.000]  我要這樣說你才能印象到
[00:12:46.000 --> 00:12:51.000]  讚美上帝原來不是靠聲音的
[00:12:51.000 --> 00:12:54.000]  靠聲音就要人多勢眾
[00:12:54.000 --> 00:12:58.000]  就要音準,就要搏擊隊
[00:12:58.000 --> 00:13:00.000]  就要很多這些東西
[00:13:00.000 --> 00:13:03.000]  我們以為天上的讚美不是
[00:13:03.000 --> 00:13:06.000]  其實如果這樣看一個人
[00:13:06.000 --> 00:13:08.000]  一個太陽
[00:13:08.000 --> 00:13:11.000]  他上帝命令創造他
[00:13:11.000 --> 00:13:15.000]  上帝建立他從創造到今天
[00:13:15.000 --> 00:13:21.000]  他的運作沒有逾越上帝定下的誡法
[00:13:21.000 --> 00:13:24.000]  遵守上帝的命令
[00:13:24.000 --> 00:13:27.000]  這個已經是讚美了
[00:13:27.000 --> 00:13:30.000]  這是天上的讚美
[00:13:30.000 --> 00:13:33.000]  這是一個簡化
[00:13:33.000 --> 00:13:39.000]  可以說詩篇148篇的上半篇
[00:13:39.000 --> 00:13:41.000]  不是說我們
[00:13:41.000 --> 00:13:43.000]  是抗拒天上
[00:13:43.000 --> 00:13:45.000]  不過你明白了
[00:13:45.000 --> 00:13:48.000]  其實是一個釋放
[00:13:48.000 --> 00:13:51.000]  因為很多時候弟兄姊妹覺得
[00:13:51.000 --> 00:13:53.000]  要音樂很高水準
[00:13:53.000 --> 00:13:56.000]  才可以參加勁拜讚美
[00:13:56.000 --> 00:13:59.000]  原來不是計較這些的
[00:13:59.000 --> 00:14:05.000]  好,這個是上帝所創造
[00:14:05.000 --> 00:14:07.000]  獨一的上主
[00:14:07.000 --> 00:14:15.000]  所以整個宇宙都聽他天父的聖人
[00:14:15.000 --> 00:14:19.000]  下次我們唱
[00:14:19.000 --> 00:14:21.000]  這是天父的聖人
[00:14:21.000 --> 00:14:23.000]  懂不懂唱
[00:14:23.000 --> 00:14:26.000]  很多教會都懂得唱這首歌
[00:14:26.000 --> 00:14:29.000]  這麼老套的歌
[00:14:29.000 --> 00:14:31.000]  是很有意思的
[00:14:31.000 --> 00:14:33.000]  裡面有一句話
[00:14:33.000 --> 00:14:40.000]  罪惡雖然好像得勝
[00:14:40.000 --> 00:14:42.000]  每個字都很重要
[00:14:42.000 --> 00:14:45.000]  罪惡套帖
[00:14:45.000 --> 00:14:49.000]  不是,雖然罪惡套帖
[00:14:49.000 --> 00:14:51.000]  也不是,這首詩歌說
[00:14:51.000 --> 00:14:54.000]  雖然罪惡
[00:14:54.000 --> 00:14:57.000]  好像得勝
[00:14:57.000 --> 00:14:58.000]  是不是真的得勝
[00:14:58.000 --> 00:14:59.000]  其實不是
[00:14:59.000 --> 00:15:03.000]  不過很像他將那寶藏
[00:15:03.000 --> 00:15:06.000]  所以這些詩歌不要太聽它
[00:15:06.000 --> 00:15:08.000]  因為明白了
[00:15:08.000 --> 00:15:12.000]  基督的教導從創造到今天
[00:15:12.000 --> 00:15:17.000]  讚美上帝的是宇宙當中
[00:15:17.000 --> 00:15:19.000]  神的僕人
[00:15:19.000 --> 00:15:22.000]  太陽月亮星宿還有大水
[00:15:22.000 --> 00:15:25.000]  都是按照上帝的命定
[00:15:25.000 --> 00:15:27.000]  祂的建立
[00:15:27.000 --> 00:15:34.000]  然後祂定下的屆時運作到今天
[00:15:34.000 --> 00:15:36.000]  這個是他們的讚美
[00:15:36.000 --> 00:15:38.000]  再看下去
[00:15:38.000 --> 00:15:41.000]  第三段七到九節
[00:15:41.000 --> 00:15:44.000]  你們要讚美上帝
[00:15:44.000 --> 00:15:46.000]  你們說誰
[00:15:46.000 --> 00:15:47.000]  到我們了
[00:15:47.000 --> 00:15:48.000]  到沒有
[00:15:48.000 --> 00:15:50.000]  不要那麼快立口字
[00:15:50.000 --> 00:15:51.000]  來不及了
[00:15:51.000 --> 00:15:52.000]  一定是說我們
[00:15:52.000 --> 00:15:53.000]  (中文)
[00:15:53.000 --> 00:15:55.000]  從大地蒼茫
[00:15:55.000 --> 00:15:56.000]  你看看
[00:15:56.000 --> 00:15:57.000]  (中文)
[00:15:57.000 --> 00:16:04.000]  一眾海獸深淵火焰冰雹飄雪煙霧暴風
[00:16:04.000 --> 00:16:06.000]  (中文)
[00:16:06.000 --> 00:16:08.000]  那處香柏樹
[00:16:08.000 --> 00:16:10.000]  你聽到嗎
[00:16:10.000 --> 00:16:11.000]  (中文)
[00:16:11.000 --> 00:16:14.000]  幽靈無論山高低也好
[00:16:14.000 --> 00:16:16.000]  他們都讚美上帝
[00:16:16.000 --> 00:16:20.000]  這個是地上我們比較熟悉
[00:16:20.000 --> 00:16:26.000]  接觸見到摸到的市民經歷到
[00:16:26.000 --> 00:16:29.000]  所以昨晚呼呼聲北風
[00:16:29.000 --> 00:16:31.000]  你家的窗有沒有響
[00:16:31.000 --> 00:16:33.000]  如果不響就很感恩了
[00:16:33.000 --> 00:16:35.000]  因為暖
[00:16:35.000 --> 00:16:37.000]  家裡有個北風
[00:16:37.000 --> 00:16:38.000]  很大聲
[00:16:38.000 --> 00:16:44.000]  那些聽淺行鼠的說話的暴風
[00:16:44.000 --> 00:16:46.000]  都在讚美
[00:16:46.000 --> 00:16:48.000]  你不需要說服著
[00:16:48.000 --> 00:16:50.000]  他們說服著讚美讚美讚美
[00:16:50.000 --> 00:16:51.000]  不是我們有共鳴
[00:16:51.000 --> 00:16:53.000]  我們有私關
[00:16:53.000 --> 00:16:57.000]  他按照上帝的命令創造
[00:16:57.000 --> 00:16:59.000]  來到運行
[00:17:00.000 --> 00:17:04.000]  這個就是天地的讚美
[00:17:04.000 --> 00:17:06.000]  再到第四段
[00:17:06.000 --> 00:17:22.000]  (中文)
[00:17:22.000 --> 00:17:24.000]  終於有本地份了
[00:17:24.000 --> 00:17:26.000]  (中文)
[00:17:26.000 --> 00:17:28.000]  你屬於年輕的使英勳舉手
[00:17:28.000 --> 00:17:30.000]  有人舉手的
[00:17:30.000 --> 00:17:32.000]  (中文)
[00:17:32.000 --> 00:17:34.000]  我失婚了
[00:17:34.000 --> 00:17:36.000]  我還沒有拿過旅遊卡
[00:17:36.000 --> 00:17:38.000]  少女
[00:17:38.000 --> 00:17:40.000]  又有
[00:17:40.000 --> 00:17:42.000]  老年人拿了旅遊卡
[00:17:42.000 --> 00:17:44.000]  舉手
[00:17:44.000 --> 00:17:46.000]  (中文)
[00:17:46.000 --> 00:17:48.000]  當然有份的
[00:17:48.000 --> 00:17:50.000]  還有剛才離開的孩童
[00:17:50.000 --> 00:17:52.000]  有份的
[00:17:52.000 --> 00:17:54.000]  讚美的名單
[00:17:54.000 --> 00:17:58.000]  在地上兩段的詩篇
[00:17:58.000 --> 00:18:00.000]  說什麼呢
[00:18:00.000 --> 00:18:02.000]  如果你懂得對照一看
[00:18:02.000 --> 00:18:06.000]  其實這裡的次序
[00:18:06.000 --> 00:18:08.000]  是創世紀的次序
[00:18:08.000 --> 00:18:10.000]  上帝創造天地
[00:18:10.000 --> 00:18:12.000]  在第一章創世紀記載
[00:18:12.000 --> 00:18:14.000]  深淵在第二章
[00:18:14.000 --> 00:18:16.000]  圓明在第一章
[00:18:16.000 --> 00:18:18.000]  圓明在第一章
[00:18:18.000 --> 00:18:20.000]  圓明在第一章
[00:18:20.000 --> 00:18:22.000]  圓明在第二章
[00:18:22.000 --> 00:18:24.000]  圓明在第一章
[00:18:24.000 --> 00:18:30.000]  鳥和海獸在二十一節出現
[00:18:30.000 --> 00:18:32.000]  最特別的是
[00:18:32.000 --> 00:18:34.000]  為什麼我說是這個次序
[00:18:34.000 --> 00:18:36.000]  二十五節
[00:18:36.000 --> 00:18:40.000]  創世紀野獸生畜昆蟲
[00:18:40.000 --> 00:18:42.000]  各蟲其類
[00:18:42.000 --> 00:18:44.000]  同樣的次序
[00:18:44.000 --> 00:18:48.000]  在一百四十八篇
[00:18:48.000 --> 00:18:52.000]  野獸生畜昆蟲
[00:18:52.000 --> 00:18:54.000]  無理由的這樣提法
[00:18:54.000 --> 00:18:56.000]  是不是從大到小都不像
[00:18:56.000 --> 00:18:58.000]  什麼意思呢
[00:18:58.000 --> 00:19:04.000]  因為這是提回創世紀上主的創造
[00:19:04.000 --> 00:19:08.000]  所以這個大地是屬於他的
[00:19:08.000 --> 00:19:10.000]  讚美他
[00:19:10.000 --> 00:19:14.000]  因為上帝命令建立
[00:19:14.000 --> 00:19:16.000]  上帝幻定了界線
[00:19:16.000 --> 00:19:22.000]  不過第四段沒有停在創世紀
[00:19:22.000 --> 00:19:26.000]  十一、十二節、一百四十八篇
[00:19:26.000 --> 00:19:36.000]  所列出來的烈王、百姓、君主、領袖、年輕的男女、老年人、小朋友
[00:19:36.000 --> 00:19:38.000]  這個沒有出現在創世紀
[00:19:38.000 --> 00:19:42.000]  有啊,做人嘛,做男做女
[00:19:42.000 --> 00:19:48.000]  如果上半的名單次序是這麼清楚的
[00:19:48.000 --> 00:19:54.000]  這個後半就不是出自創世紀
[00:19:54.000 --> 00:20:00.000]  這個是從創造進入到人類的歷史
[00:20:00.000 --> 00:20:06.000]  君王、百姓、領袖、男女、老年人、小朋友
[00:20:06.000 --> 00:20:10.000]  我們中文都有這個識字
[00:20:10.000 --> 00:20:14.000]  創造就是美神
[00:20:14.000 --> 00:20:20.000]  但是原來CP148篇提醒我們讚美不是停在創造
[00:20:20.000 --> 00:20:24.000]  第六節,剛才那裏說上帝
[00:20:24.000 --> 00:20:30.000]  劃出範圍和合本的翻譯
[00:20:30.000 --> 00:20:36.000]  就說他定了命,不留廢渠
[00:20:36.000 --> 00:20:38.000]  如果你有聖經在手
[00:20:38.000 --> 00:20:41.000]  記住和合本中文的翻譯者有發明詞
[00:20:41.000 --> 00:20:44.000]  加多了幾個小字
[00:20:44.000 --> 00:20:50.000]  註解廢渠或作越過
[00:20:50.000 --> 00:20:56.000]  再準確些譯或作愚愚
[00:20:56.000 --> 00:20:57.000]  懂不懂這兩個字?
[00:20:57.000 --> 00:21:01.000]  純粹,說什麼?愚之
[00:21:01.000 --> 00:21:05.000]  就是那個字,你現在明白了,讀聖經是讀的
[00:21:05.000 --> 00:21:09.000]  愚之說什麼?說創造?
[00:21:09.000 --> 00:21:13.000]  不是,愚之是說春愛求
[00:21:13.000 --> 00:21:15.000]  是說神的拯救
[00:21:15.000 --> 00:21:19.000]  是說十二支派離開遺牢之地
[00:21:19.000 --> 00:21:23.000]  上帝帶領他們經過曠野
[00:21:23.000 --> 00:21:27.000]  去到英舉的嘉納
[00:21:27.000 --> 00:21:31.000]  所以是一個很簡單的讀詞
[00:21:31.000 --> 00:21:35.000]  不是細閥,也不是越過
[00:21:35.000 --> 00:21:37.000]  是愚越
[00:21:37.000 --> 00:21:40.000]  說回上帝的拯救
[00:21:40.000 --> 00:21:44.000]  君和在十一節出現
[00:21:44.000 --> 00:21:47.000]  這個很明顯覺得是聖經的歷史
[00:21:47.000 --> 00:21:49.000]  人類的歷史
[00:21:49.000 --> 00:21:52.000]  還有十四節
[00:21:52.000 --> 00:21:56.000]  十四節和合本的翻譯
[00:21:56.000 --> 00:22:03.000]  就說那些一切的聖民,以色列人
[00:22:03.000 --> 00:22:14.000]  其實在十四節是說忠於上主的百姓
[00:22:14.000 --> 00:22:24.000]  忠於這個字眼是神的信實持耐的字眼
[00:22:24.000 --> 00:22:26.000]  這本來文是黑色的
[00:22:26.000 --> 00:22:30.000]  神守約斯持耐
[00:22:30.000 --> 00:22:32.000]  所以不只是國情道
[00:22:32.000 --> 00:22:37.000]  是說以色列以後所走的道路
[00:22:37.000 --> 00:22:40.000]  神和他們同在
[00:22:40.000 --> 00:22:45.000]  他們也要忠於耶和華
[00:22:45.000 --> 00:22:47.000]  他們的神
[00:22:47.000 --> 00:22:55.000]  這裡說的是從創造進入到歷史
[00:22:55.000 --> 00:23:00.000]  如果我們說創造的萬物讚美神
[00:23:00.000 --> 00:23:03.000]  大家都心裏會點頭
[00:23:03.000 --> 00:23:11.000]  我們去到退休,去到郊外,去到高山,神山
[00:23:11.000 --> 00:23:13.000]  我們特別親近神
[00:23:13.000 --> 00:23:19.000]  我們獨善見身而要默契相合
[00:23:19.000 --> 00:23:23.000]  創造的不是只躲在高山上
[00:23:23.000 --> 00:23:29.000]  要近一點,窗師又小聲,神明聽不到
[00:23:29.000 --> 00:23:33.000]  聖經說神是部署不在的
[00:23:33.000 --> 00:23:36.000]  不是咖啡檸檬油
[00:23:36.000 --> 00:23:41.000]  是的,不用創造到山頂
[00:23:41.000 --> 00:23:43.000]  這不是聖經的教導
[00:23:43.000 --> 00:23:49.000]  上帝不只是停在創造的完美世界
[00:23:49.000 --> 00:23:53.000]  人類歷史墮落了,淒涼了
[00:23:53.000 --> 00:23:55.000]  上帝不在了
[00:23:55.000 --> 00:23:57.000]  創世紀開頭說
[00:23:57.000 --> 00:24:02.000]  神看著他所做的一切都甚好
[00:24:02.000 --> 00:24:05.000]  有晚上,有早晨,是第六天
[00:24:05.000 --> 00:24:10.000]  這個好字在創世紀第五十章
[00:24:10.000 --> 00:24:15.000]  結束之前,若瑟跟他哥哥說
[00:24:15.000 --> 00:24:19.000]  從此你們的意思是要我蓋墓
[00:24:19.000 --> 00:24:21.000]  聖經背下的
[00:24:21.000 --> 00:24:27.000]  但神的意思,願是好的
[00:24:27.000 --> 00:24:35.000]  最有理由埋怨上帝不好的若瑟
[00:24:35.000 --> 00:24:38.000]  十七歲迫埋到埃及
[00:24:38.000 --> 00:24:41.000]  從此沒有機會回到家
[00:24:41.000 --> 00:24:45.000]  到他最後一句說話
[00:24:45.000 --> 00:24:48.000]  他說神的意思
[00:24:48.000 --> 00:24:56.000]  在我們那些不好的作惡多端
[00:24:56.000 --> 00:25:01.000]  我們彼此不是相愛,是互相仇恨
[00:25:01.000 --> 00:25:04.000]  在人類歷史的現實裏
[00:25:04.000 --> 00:25:09.000]  神的意思,願是好的
[00:25:09.000 --> 00:25:15.000]  在今天香港,神的旨意是好的
[00:25:15.000 --> 00:25:19.000]  你知不知道,只有在那些地方
[00:25:19.000 --> 00:25:24.000]  自由民主,可以不受阻礙的見拜
[00:25:24.000 --> 00:25:27.000]  我們都會回應
[00:25:27.000 --> 00:25:41.000]  那次是指控你,所有公共場所都不可以進會
[00:25:41.000 --> 00:25:43.000]  不是針對宗教的
[00:25:43.000 --> 00:25:46.000]  不要這樣看,不要這樣說
[00:25:46.000 --> 00:25:48.000]  不要這樣借題發揮
[00:25:48.000 --> 00:25:50.000]  以為迫不及待
[00:25:50.000 --> 00:25:55.000]  沒有,神的旨意是好的
[00:25:55.000 --> 00:25:57.000]  在外國是好的
[00:25:57.000 --> 00:25:59.000]  在西方是好的
[00:25:59.000 --> 00:26:03.000]  特朗普做總統的美國也是好的
[00:26:03.000 --> 00:26:05.000]  你要知道這樣看才行
[00:26:05.000 --> 00:26:08.000]  不只是我們喜歡的地方就好
[00:26:08.000 --> 00:26:10.000]  不喜歡的地方就不要上班
[00:26:10.000 --> 00:26:11.000]  不是這樣做的
[00:26:11.000 --> 00:26:15.000]  如月君王,忠於
[00:26:15.000 --> 00:26:18.000]  在埃及遺老之地,上帝請求
[00:26:18.000 --> 00:26:21.000]  在西亞抗疫,上帝立約
[00:26:21.000 --> 00:26:28.000]  然後在旺國時期,上帝和他的百姓同坐
[00:26:28.000 --> 00:26:32.000]  這離開了《創世紀》第一章
[00:26:32.000 --> 00:26:36.000]  你在大字頁當中見到
[00:26:36.000 --> 00:26:39.000]  他們就是美神,沒錯他們就是美神
[00:26:39.000 --> 00:26:44.000]  但是在歷史的驗診裏
[00:26:44.000 --> 00:26:48.000]  在人類的罪惡當中
[00:26:48.000 --> 00:26:53.000]  在一塌糊塗,天三倒四
