
[00:00:00.000 --> 00:00:05.520]  今天會和大家一起分享的經文
[00:08:29.600 --> 00:08:34.960]  是集至於聖經舊約的版本裏面
[00:08:34.960 --> 00:08:40.080]  如果我們去看單純和合本就會很被誤導
[00:08:40.080 --> 00:08:41.840]  以為我要找一句聖經
[00:08:41.840 --> 00:08:45.600]  在聖經裏面要找「多愛你的鄰舍,恨你的仇敵」
[00:08:45.600 --> 00:08:48.400]  為什麼我找不到呢
[00:08:48.400 --> 00:08:52.880]  就是因為原來這句話是有這樣的結構上的特點
[00:08:52.880 --> 00:08:56.400]  第一部分我們去看一下的就是前一半
[00:08:56.400 --> 00:08:59.920]  前一半說「多愛你的鄰舍」
[00:08:59.920 --> 00:09:05.440]  原來這句話是真的引至於聖經的其中一部分
[00:09:05.440 --> 00:09:10.480]  是出自於利未記第十九章第十八節
[00:09:10.480 --> 00:09:13.600]  Leviticus 19:18
[00:09:13.600 --> 00:09:18.480]  在這一段落的聖經裏面
[00:09:18.480 --> 00:09:22.560]  其實就包括了很長的一個引句
[00:09:22.560 --> 00:09:25.920]  如果大家有機會再去看的時候
[00:09:25.920 --> 00:09:28.400]  這句話是這樣寫的
[00:09:28.400 --> 00:09:34.000]  「不可報仇,也不可埋怨你本國的子民
[00:09:34.000 --> 00:09:39.920]  卻要愛人如己,我是耶和華」
[00:09:39.920 --> 00:09:44.160]  當大家如果再重新看這段經文的時候
[00:09:44.160 --> 00:09:45.840]  我們就會發現到
[00:09:45.840 --> 00:09:50.160]  其實這段經文所說到的內容
[00:09:50.160 --> 00:09:54.640]  是正正叫我們不要報仇
[00:09:54.640 --> 00:09:58.000]  甚至也不要埋怨你本國的子民
[00:09:58.000 --> 00:10:03.440]  埋怨這個字眼其實在希伯來文的原文裏面的意思就是
[00:10:03.440 --> 00:10:08.880]  心裏面經常含著一種怨恨
[00:10:08.880 --> 00:10:13.840]  你對你的一些同族的子侄
[00:10:13.840 --> 00:10:17.520]  你帶著一種恨惡的心態
[00:10:17.520 --> 00:10:19.200]  雖然還沒有做出來
[00:10:19.200 --> 00:10:23.840]  不過你的心裏面已經存留了這種思維
[00:10:23.840 --> 00:10:25.360]  在裏面
[00:10:25.360 --> 00:10:29.120]  然後就是他們所引用的
[00:10:29.120 --> 00:10:31.520]  「卻要愛人如己」
[00:10:31.520 --> 00:10:32.960]  這句是吧
[00:10:32.960 --> 00:10:34.000]  終於找到了
[00:10:34.000 --> 00:10:35.360]  愛人如己
[00:10:35.360 --> 00:10:36.960]  正如這裡所說
[00:10:36.960 --> 00:10:38.720]  多愛你的鄰舍
[00:10:38.720 --> 00:10:39.520]  OK
[00:10:39.520 --> 00:10:41.760]  又修改了一點
[00:10:41.760 --> 00:10:43.600]  然後最後就是
[00:10:43.600 --> 00:10:46.560]  「我是耶和華」
[00:10:46.560 --> 00:10:49.680]  如果大家今晚有機會可以去做一些靈修
[00:10:49.680 --> 00:10:52.640]  我不妨鼓勵你去靈修這段經文
[00:10:52.640 --> 00:10:56.480]  就是這個利美記第十九章
[00:10:56.480 --> 00:10:59.280]  原來利美記第十九章裏面
[00:10:59.280 --> 00:11:01.120]  如果我們仔細去看
[00:11:01.120 --> 00:11:06.320]  是當時耶和華神叫祭司
[00:11:06.320 --> 00:11:11.200]  怎樣去向當時的以色列猶太人
[00:11:11.200 --> 00:11:16.320]  去講述當他們在他們的社群當中
[00:11:16.320 --> 00:11:18.000]  發生了一些事件的時候
[00:11:18.000 --> 00:11:19.680]  他們應該怎樣去處理
[00:11:19.680 --> 00:11:22.400]  帶一個什麼樣的心態去處理
[00:11:22.400 --> 00:11:25.440]  所以在整段聖經裏面
[00:11:25.440 --> 00:11:29.920]  希伯來文寫的時候就用了一種文法
[00:11:29.920 --> 00:11:30.960]  這種文法叫做
[00:11:30.960 --> 00:11:33.520]  Curl Imperfect的時態
[00:11:33.520 --> 00:11:35.760]  這種時態是什麼意思呢
[00:11:35.760 --> 00:11:36.880]  就是意思
[00:11:36.880 --> 00:11:39.600]  哇 這是一種常態
[00:11:39.600 --> 00:11:41.520]  Imperfect的意思就是未完成式
[00:11:41.520 --> 00:11:44.880]  Curl就是一個最基本的動詞的詞態
[00:11:44.880 --> 00:11:49.280]  一種恆常會這樣做的情況
[00:11:49.280 --> 00:11:52.400]  就是等同於太陽在東方升起
[00:11:52.400 --> 00:11:54.400]  這樣的說法
[00:11:54.400 --> 00:11:58.240]  所以如果我們去看利美記的時候
[00:11:58.240 --> 00:12:01.200]  其實作者是要強調
[00:12:01.200 --> 00:12:04.400]  這部分所介紹的經文
[00:12:04.400 --> 00:12:08.480]  是一種每一個屬神的子民
[00:12:08.480 --> 00:12:11.840]  當時特別是猶太人以色列民
[00:12:11.840 --> 00:12:15.200]  你們應有的常態是怎麼樣的
[00:12:15.200 --> 00:12:18.480]  所以如果我們看回英語聖經的譯本的時候
[00:12:18.480 --> 00:12:21.040]  在這個New English Translation
[00:12:21.040 --> 00:12:23.200]  他就用了一個叫做Must
[00:12:23.200 --> 00:12:25.840]  你應該就是這樣
[00:12:25.840 --> 00:12:28.800]  所以如果照這裡所說
[00:12:28.800 --> 00:12:30.160]  就應該是什麼
[00:12:30.160 --> 00:12:32.240]  你應該不要報仇
[00:12:32.240 --> 00:12:36.480]  你又應該不要埋怨你本國的子侄
[00:12:36.480 --> 00:12:39.760]  你應該去愛人如己
[00:12:39.760 --> 00:12:41.840]  而且接著怎麼樣
[00:12:41.840 --> 00:12:44.560]  上帝加個簽名下去
[00:12:44.560 --> 00:12:48.080]  上帝我是耶和華
[00:12:48.080 --> 00:12:50.080]  阿彌陀佛
[00:12:50.080 --> 00:12:55.280]  這個陳述在聖經裡面是很特別的
[00:12:55.280 --> 00:12:57.280]  如果一些事情
[00:12:57.280 --> 00:13:01.840]  上帝很嚴正要告訴以色列人知道
[00:13:01.840 --> 00:13:05.600]  上帝說了之後他會加個簽名
[00:13:05.600 --> 00:13:09.280]  就好像我們在公司裡面工作的時候
[00:13:09.280 --> 00:13:11.840]  有一個這樣的工作
[00:13:11.840 --> 00:13:15.440]  有一個我們叫做計劃書
[00:13:15.440 --> 00:13:16.880]  那我們要怎麼樣
[00:13:16.880 --> 00:13:19.440]  不是說我計劃了我就去做了
[00:13:19.440 --> 00:13:20.160]  我要怎麼樣
[00:13:20.160 --> 00:13:28.320]  將計劃書提交給最高負責計劃的負責人
[00:13:28.320 --> 00:13:30.960]  可能是你的上司
[00:13:30.960 --> 00:13:34.080]  然後要給他簽個名
[00:13:34.080 --> 00:13:36.880]  決定或者傳一個電郵給你
[00:13:36.880 --> 00:13:38.880]  肯定你可以做得了
[00:13:38.880 --> 00:13:40.800]  那你才去推行的
[00:13:40.800 --> 00:13:42.320]  不是說自作主張
[00:13:42.320 --> 00:13:44.080]  接著自己就去做
[00:13:45.040 --> 00:13:50.720]  上帝原來在以色列猶太人的社群裡面
[00:13:50.720 --> 00:13:54.640]  要他們去處理他們群眾當中的生活上
[00:13:54.640 --> 00:13:57.360]  一些瑣碎事情的時候
[00:13:57.360 --> 00:14:01.440]  原來上帝有這麼仔細的心思在這裡說明
[00:14:01.440 --> 00:14:05.440]  這個是你們理所當然應有的常態
[00:14:05.440 --> 00:14:08.720]  不要報仇 不要含冤
[00:14:08.720 --> 00:14:10.400]  反而你要怎麼樣
[00:14:10.400 --> 00:14:16.160]  彼此相愛 愛人如己一樣
[00:14:16.160 --> 00:14:20.960]  但是當我們去看回這段聖經的時候
[00:14:20.960 --> 00:14:24.320]  我們就發覺到原來
[00:14:24.320 --> 00:14:28.160]  猶太人在他們的傳統當中
[00:14:28.160 --> 00:14:32.960]  就將這句聖經拆到體無完膚
[00:14:32.960 --> 00:14:37.280]  甚至連上帝的簽名都將它拔走
[00:14:37.280 --> 00:14:38.320]  為什麼
[00:14:38.320 --> 00:14:42.800]  因為前文所說的那些不中聽
[00:14:42.800 --> 00:14:44.720]  前文說什麼 剛才我們已經說過了
[00:14:44.720 --> 00:14:47.120]  不可報仇
[00:14:47.120 --> 00:14:50.960]  他們覺得不中聽 不合用這句話
[00:14:50.960 --> 00:14:52.320]  於是怎麼樣
[00:14:52.320 --> 00:14:54.560]  拔走了上帝的簽名
[00:14:54.560 --> 00:14:58.080]  但是又留下部分的說話在這裡
[00:14:58.080 --> 00:15:03.680]  就造成了一種混淆視聽的現象
[00:15:03.680 --> 00:15:07.840]  我時耶和華這個陳述其實是
[00:15:07.840 --> 00:15:11.920]  最初引用創世紀的時候
[00:15:11.920 --> 00:15:15.520]  當上帝在創世紀第十五章
[00:15:15.520 --> 00:15:18.960]  和阿伯拉罕說要祝福阿伯拉罕
[00:15:18.960 --> 00:15:21.840]  他的子孫極其繁多的時候
[00:15:21.840 --> 00:15:24.000]  阿伯蘭就說
[00:15:24.000 --> 00:15:29.360]  我的產業將來會給人的
[00:15:29.360 --> 00:15:31.920]  以利以謝的 他的後代
[00:15:31.920 --> 00:15:33.840]  誰是以利以謝 大家自己看吧
[00:15:33.840 --> 00:15:35.840]  創世紀第十五章
[00:15:35.840 --> 00:15:39.120]  其實是在他的族裏面出生的另一個人
[00:15:39.120 --> 00:15:40.880]  但是上帝說不是的
[00:15:40.880 --> 00:15:43.600]  我帶你去看看你的子孫多到什麼程度
[00:15:43.600 --> 00:15:46.800]  就帶他出去望上天
[00:15:46.800 --> 00:15:48.960]  看看天上的繁星
[00:15:48.960 --> 00:15:50.960]  然後就告訴阿伯蘭
[00:15:50.960 --> 00:15:53.600]  你的子星多於這些繁星一樣
[00:15:53.600 --> 00:15:56.080]  數都數不盡 然後怎麼樣
[00:15:56.080 --> 00:15:58.160]  就說一句 你要知道
[00:15:58.160 --> 00:16:00.800]  我是耶和華
[00:16:00.800 --> 00:16:03.280]  阿尼阿都乃
[00:16:03.280 --> 00:16:07.200]  所以上帝吸引了這個人的時候
[00:16:07.200 --> 00:16:10.880]  這件事一定是非常之嚴重
[00:16:10.880 --> 00:16:15.840]  而且要大家慎重地去仔細執行
[00:16:15.840 --> 00:16:18.080]  絕對不能夠加多
[00:16:18.080 --> 00:16:20.080]  也都不能夠減少
[00:16:20.080 --> 00:16:22.320]  但是在這裏我們看到
[00:16:22.320 --> 00:16:24.400]  猶太人他們的傳統
[00:16:24.400 --> 00:16:26.800]  就再次使出他們的招
[00:16:26.800 --> 00:16:29.360]  斷章取義式的節錄
[00:16:29.360 --> 00:16:30.960]  並且接著怎麼樣
[00:16:30.960 --> 00:16:32.640]  拔走上帝的簽名
[00:16:32.640 --> 00:16:35.440]  然後插一些東西進去
[00:16:35.440 --> 00:16:37.440]  希望用這種方法
[00:16:37.440 --> 00:16:40.080]  去鞏固自己所說的話
[00:16:40.080 --> 00:16:43.360]  我們回頭去看這節經文
[00:16:43.360 --> 00:16:44.640]  這節經文
[00:16:44.640 --> 00:16:48.400]  如果第一半是多愛你的鄰舍
[00:16:48.400 --> 00:16:53.920]  是集結於利未記的第十九章第十八節的話
[00:16:53.920 --> 00:16:55.280]  恨你的仇敵
[00:16:55.280 --> 00:17:00.480]  這句肯定不是出於利未記第十九章第十八節
[00:17:00.480 --> 00:17:02.160]  因為第十九章第十八節
[00:17:02.160 --> 00:17:06.640]  正正就叫你不要有仇恨
[00:17:06.640 --> 00:17:07.520]  不要報仇
[00:17:07.520 --> 00:17:12.080]  這裏就是要你恨你的仇敵
[00:17:12.080 --> 00:17:14.400]  當你們做一點點查考的時候
[00:17:14.400 --> 00:17:15.280]  就會發現到
[00:17:15.280 --> 00:17:18.960]  原來這句話根本就不是經文
[00:17:18.960 --> 00:17:23.360]  其實是當時流傳這句話的人
[00:17:23.360 --> 00:17:28.480]  他想說這段話的主題動機
[00:17:28.480 --> 00:17:32.960]  只不過他借一點點上帝的話
[00:17:32.960 --> 00:17:35.680]  去將他自己所說的話
[00:17:35.680 --> 00:17:37.920]  去略為掩飾
[00:17:37.920 --> 00:17:40.400]  這種做法
[00:17:40.400 --> 00:17:44.880]  可以說是非常流行的一種做法
[00:17:44.880 --> 00:17:47.280]  不單止在昔日的情況
[00:17:47.280 --> 00:17:50.960]  就算在今天教會裏面
[00:17:50.960 --> 00:17:55.440]  傳道人信徒這樣去做
[00:17:55.440 --> 00:17:58.640]  可以說是比比皆是
[00:17:58.640 --> 00:18:02.240]  他為了要達到自己的目的
[00:18:02.240 --> 00:18:05.040]  於是乎就在聖經裏面
[00:18:05.040 --> 00:18:08.800]  隨便抽查一些經文
[00:18:08.800 --> 00:18:11.440]  去滿足自己的講話
[00:18:11.440 --> 00:18:16.560]  又或者說一些和自己想說的話更似的東西
[00:18:16.560 --> 00:18:19.360]  先將上帝的說話擺了出來
[00:18:19.360 --> 00:18:22.720]  然後再將自己的說話拼在一起擺
[00:18:22.720 --> 00:18:27.280]  希望造成一種掩眼的方式
[00:18:27.280 --> 00:18:34.320]  藉此企圖將自己那份恨惡仇敵的心理
[00:18:34.320 --> 00:18:37.360]  在上帝或者在他的群體裏面
[00:18:37.360 --> 00:18:42.640]  表現出上帝合理了和合法了
[00:18:42.640 --> 00:18:44.640]  他這樣去做
[00:18:44.640 --> 00:18:46.240]  所以弟兄姊妹
[00:18:46.240 --> 00:18:49.200]  這種魚目混珠的伎倆
[00:18:49.200 --> 00:18:55.280]  其實根本上就是一種罪惡的態度
[00:18:55.280 --> 00:19:00.080]  對上帝的說話增多減少
[00:19:00.080 --> 00:19:03.920]  對上帝根本不尊重的表現
[00:19:03.920 --> 00:19:05.200]  用今天的說法
[00:19:05.200 --> 00:19:06.480]  用英文就是說
[00:19:06.480 --> 00:19:10.080]  Put your word into God's mouth
[00:19:10.080 --> 00:19:16.480]  你將你的說話硬套進去上帝的嘴裏面
[00:19:16.480 --> 00:19:19.280]  這種做法是非常之錯誤
[00:19:19.280 --> 00:19:21.520]  尤其是他在這裏的主張
[00:19:21.520 --> 00:19:23.840]  恨你的仇敵
[00:19:23.840 --> 00:19:26.880]  如果我們去看回這個說法
[00:19:26.880 --> 00:19:29.360]  而我們知道原來他的主題
[00:19:29.360 --> 00:19:33.520]  是想說恨我的仇敵的時候
[00:19:33.520 --> 00:19:35.600]  我們就馬上看回
[00:19:35.600 --> 00:19:39.440]  其實耶穌在第一個他的反思題目裏面
[00:19:39.440 --> 00:19:44.400]  就說到不可殺人這條十誡的題目
[00:19:44.400 --> 00:19:49.520]  其實是連貫在創世紀第四章裏面
[00:19:49.520 --> 00:19:55.680]  該引阿伯兩兄弟仇恨的課題
[00:19:55.680 --> 00:20:01.120]  正正耶穌在天仙前就要先糾正他的聽眾
[00:20:01.120 --> 00:20:06.480]  千萬不要跌入這個殺人的陷阱
[00:20:06.480 --> 00:20:09.280]  而在這裏耶穌去到最後
[00:20:09.280 --> 00:20:14.000]  這個反思他就又去再回顧這個題目
[00:20:14.000 --> 00:20:17.440]  去鞏固給這班聽眾知道
[00:20:17.440 --> 00:20:20.560]  千萬不要這樣做
[00:20:20.560 --> 00:20:23.840]  堆砌一些假的神學出來
[00:20:23.840 --> 00:20:29.120]  並且更加不要去仇恨任何的人
[00:20:29.120 --> 00:20:31.920]  或許有些弟兄姐妹在這個時候
[00:20:31.920 --> 00:20:33.280]  就會這樣問
[00:20:33.280 --> 00:20:35.200]  牧師啊
[00:20:35.200 --> 00:20:40.720]  如果按照公平公義這種原則
[00:20:40.720 --> 00:20:45.120]  愛恨分明就很合情合理的事情
[00:20:45.120 --> 00:20:49.200]  所以愛你的鄰居要愛他
[00:20:49.200 --> 00:20:50.560]  恨惡的仇敵
[00:20:50.560 --> 00:20:54.160]  我自己人我當然愛他
[00:20:54.160 --> 00:20:57.200]  那些和我不合的
[00:20:57.200 --> 00:20:58.800]  那我恨他有什麼問題
[00:20:58.800 --> 00:21:01.920]  做人是真的
[00:21:01.920 --> 00:21:04.640]  弟兄姐妹不要拿著小小經文
[00:21:04.640 --> 00:21:08.320]  在這裏無限放大
[00:21:08.320 --> 00:21:11.040]  在任何情況去使用
[00:21:11.040 --> 00:21:14.880]  甚至不要經常用我們信徒要真的
[00:21:14.880 --> 00:21:17.920]  所以這些話應該聽起來都順耳
[00:21:17.920 --> 00:21:20.800]  對的啦有什麼問題啊耶穌
[00:21:20.800 --> 00:21:22.320]  而且怎樣
[00:21:22.320 --> 00:21:25.600]  彰顯公義公平
[00:21:25.600 --> 00:21:26.320]  是不是啊
[00:21:26.320 --> 00:21:27.840]  他是仇敵來的
[00:21:27.840 --> 00:21:31.600]  我們沒理由和仇敵要對他好的
[00:21:31.600 --> 00:21:34.160]  正如剛才引言所說
[00:21:34.160 --> 00:21:37.600]  沒理由我要對敵人仁慈
[00:21:37.600 --> 00:21:41.440]  對敵人仁慈就是對自己殘忍
[00:21:41.440 --> 00:21:41.920]  你明白嗎
[00:21:41.920 --> 00:21:44.400]  弟兄姐妹這些說話很順耳的
[00:21:44.400 --> 00:21:46.000]  很順耳
[00:21:46.000 --> 00:21:48.880]  很合罪人的心態
[00:21:48.880 --> 00:21:52.320]  還很合很多時候
[00:21:52.320 --> 00:21:58.640]  這些所謂公義公平爭取平等
[00:21:58.640 --> 00:22:00.560]  這些說法
[00:22:00.560 --> 00:22:02.400]  其實這些包裝
[00:22:02.400 --> 00:22:07.520]  全部都是掩飾的
[00:22:07.520 --> 00:22:10.080]  反而我們要問一句
[00:22:10.080 --> 00:22:12.640]  在聖經裏面
[00:22:12.640 --> 00:22:16.480]  有哪裏談論到
[00:22:16.480 --> 00:22:20.320]  恨惡這個題目呢
[00:22:20.320 --> 00:22:24.400]  而恨惡的又是什麼呢
[00:22:24.400 --> 00:22:27.760]  如果我們仔細去看回聖經的時候
[00:22:27.760 --> 00:22:32.720]  聖經是不是叫我們去恨惡犯罪的人呢
[00:22:32.720 --> 00:22:38.000]  聖經其實是不是反而叫我們去恨惡
[00:22:38.000 --> 00:22:41.040]  另一樣東西叫做罪惡呢
[00:22:41.040 --> 00:22:44.320]  這件事我們要很小心去界定
[00:22:44.320 --> 00:22:45.600]  因為在聖經裏面
[00:22:45.600 --> 00:22:49.200]  如果當我們仔細去查考的時候
[00:22:49.200 --> 00:22:52.880]  聖經說恨惡罪惡
[00:22:52.880 --> 00:22:57.280]  這種的殘述就非常之普遍的
[00:22:57.280 --> 00:23:01.600]  譬如在詩篇第45篇第7節
[00:23:01.600 --> 00:23:05.440]  說你喜愛公義 恨惡罪惡
[00:23:05.440 --> 00:23:08.240]  在詩篇第97篇第10節
[00:23:08.240 --> 00:23:13.680]  你們愛耶和華的都當恨惡罪惡
[00:23:13.680 --> 00:23:16.640]  希伯來書新約了
[00:23:16.640 --> 00:23:18.960]  一章第九節那裏說
[00:23:18.960 --> 00:23:24.480]  你喜愛公義 恨惡罪惡
[00:23:24.480 --> 00:23:30.240]  聖經裏面多次提及的是恨惡罪惡
