
[00:00:00.000 --> 00:00:07.080]  我們又開始又繼續講文綽記
[00:03:47.080 --> 00:03:50.040]  只會斯恩典奧連敏
[00:03:50.040 --> 00:03:51.880]  而不會審判的話
[00:03:51.880 --> 00:03:53.240]  你千萬不要信
[00:03:53.240 --> 00:03:55.720]  這位神不是公義的神
[00:03:55.720 --> 00:03:58.120]  我們這位神是公義到甚至
[00:03:58.120 --> 00:04:00.040]  差派他的獨身子
[00:04:00.040 --> 00:04:02.120]  為我們的罪釘十字架
[00:04:02.120 --> 00:04:03.960]  這個才是公義的神
[00:04:03.960 --> 00:04:07.000]  他也是斯恩典奧連敏
[00:04:07.000 --> 00:04:11.000]  也是給我們不斷有重新來過的機會
[00:04:11.000 --> 00:04:14.200]  這個才是宇宙的真神
[00:04:14.200 --> 00:04:18.200]  我們今天再看看
[00:04:18.200 --> 00:04:19.400]  經文很有趣
[00:04:19.400 --> 00:04:22.600]  26章、27章、36章
[00:04:22.600 --> 00:04:26.440]  為什麼好像跳來跳去那麼奇怪
[00:04:26.440 --> 00:04:30.040]  其實我們看到26章1至51節
[00:04:30.040 --> 00:04:32.200]  都是告訴我們數點人民
[00:04:32.760 --> 00:04:35.320]  看有多少人大過20歲
[00:04:35.320 --> 00:04:37.160]  可以出去打仗
[00:04:37.160 --> 00:04:39.800]  這是一個重要的原因
[00:04:39.800 --> 00:04:41.400]  為什麼是數點人民
[00:04:41.400 --> 00:04:44.600]  但另外還有其他原因
[00:04:44.600 --> 00:04:48.280]  例如將來就快要進入加南地
[00:04:48.280 --> 00:04:50.040]  怎麼分地呢
[00:04:50.040 --> 00:04:52.040]  分多少地呢
[00:04:52.040 --> 00:04:56.840]  就要看人民支派的人數是多是少
[00:04:56.840 --> 00:04:59.400]  大的支派當然分多些地
[00:04:59.400 --> 00:05:01.960]  小的支派就不需要分那麼多
[00:05:01.960 --> 00:05:07.720]  所以數點人民絕對是和分地有連敗的關係
[00:05:07.720 --> 00:05:13.480]  我們看到文書記26章52至56節
[00:05:13.480 --> 00:05:16.040]  是支派產業的成績
[00:05:16.040 --> 00:05:18.280]  其實今天如果你看的話
[00:05:18.280 --> 00:05:21.160]  今天的經文和成績權很有關係
[00:05:21.160 --> 00:05:23.720]  有支派的成績權
[00:05:23.720 --> 00:05:25.640]  有利美人的成績權
[00:05:25.640 --> 00:05:27.800]  有家庭產業的成績權
[00:05:27.800 --> 00:05:29.640]  有領袖的成績
[00:05:29.640 --> 00:05:31.640]  全部都是和成績有關
[00:05:31.640 --> 00:05:36.760]  所以我們會將26、27和36放在一起
[00:05:36.760 --> 00:05:38.280]  全部和成績有關
[00:05:38.280 --> 00:05:40.840]  我們看支派的成績
[00:05:40.840 --> 00:05:45.640]  其實在文書記是26、52至56
[00:05:45.640 --> 00:05:49.560]  和約書亞記14至19章都有說到
[00:05:49.560 --> 00:05:52.360]  將來去到加南地
[00:05:52.360 --> 00:05:55.640]  他們會抽籤來分地
[00:05:55.640 --> 00:05:59.320]  有些支派抽到一些地他們很喜歡
[00:05:59.320 --> 00:06:04.440]  有些支派不喜歡就投訴
[00:06:04.440 --> 00:06:08.520]  也有支派自己去征服一些他們喜歡的地
[00:06:08.520 --> 00:06:13.640]  約書亞記14至19章說得很清楚
[00:06:13.640 --> 00:06:18.840]  另外我們也看到利美人的產業
[00:06:18.840 --> 00:06:22.680]  在文書記26章57至62
[00:06:22.680 --> 00:06:25.720]  利美人其實是沒有產業的
[00:06:25.720 --> 00:06:27.720]  其實這裡就是告訴我們
[00:06:27.720 --> 00:06:31.240]  利美人沒有得到地沒有產業
[00:06:31.240 --> 00:06:33.240]  為什麼利美人沒有得到產業
[00:06:33.240 --> 00:06:35.240]  起碼有三個原因
[00:06:35.240 --> 00:06:37.240]  第一個原因就是要應驗
[00:06:37.240 --> 00:06:42.040]  雅各創世紀49章的預言
[00:06:42.040 --> 00:06:46.680]  給利美支派有預言
[00:06:46.680 --> 00:06:50.760]  因為利美和西勉兩個兒子很殘酷
[00:06:50.760 --> 00:06:55.560]  殺了所有事件局的男丁
[00:06:55.560 --> 00:06:59.080]  所以雅各在臨終的時候
[00:06:59.080 --> 00:07:04.200]  給利美的預言就是要將他們分散在全地
[00:07:04.200 --> 00:07:06.200]  不讓他們在一起
[00:07:06.200 --> 00:07:09.080]  這是雅各臨終的預言
[00:07:09.080 --> 00:07:11.080]  但另外一個原因是什麼
[00:07:11.080 --> 00:07:18.200]  是因為利美支派的人是教律法典章
[00:07:18.200 --> 00:07:21.080]  如果將他們分散在全國各地
[00:07:21.080 --> 00:07:24.760]  不就可以更加接近不同的以色列人
[00:07:24.760 --> 00:07:27.320]  所以這是另外一個原因
[00:07:27.320 --> 00:07:29.320]  第三個原因
[00:07:29.320 --> 00:07:32.280]  利美人為什麼沒有產業
[00:07:32.280 --> 00:07:36.600]  就是因為神要他們學會依靠信賴神
[00:07:36.600 --> 00:07:40.120]  很多時候我們基督徒有很多物業很多產業
[00:07:40.120 --> 00:07:43.720]  就是因為這些產業很多時候令我們分心
[00:07:43.720 --> 00:07:46.040]  不能夠專心侍奉神
[00:07:46.040 --> 00:07:49.720]  神要利美支派的人沒有產業
[00:07:49.720 --> 00:07:52.920]  以至他們可以依靠信賴神
[00:07:52.920 --> 00:08:01.240]  我們看到27章1至11和36章有說到家庭產業等
[00:08:01.240 --> 00:08:03.240]  會和大家說
[00:08:03.240 --> 00:08:05.240]  另外會看到有領袖的成績
[00:08:05.240 --> 00:08:09.240]  在27章12至23節
[00:08:09.240 --> 00:08:16.520]  我們先看看這次統計人數和第一次比較
[00:08:16.520 --> 00:08:19.800]  我們知道這次是第二次統計
[00:08:19.800 --> 00:08:22.600]  第一次在民數記1至4章
[00:08:22.600 --> 00:08:27.080]  有統計過當時是出埃及後的第二年
[00:08:27.080 --> 00:08:30.920]  仍然在西奈曠野數點人民
[00:08:30.920 --> 00:08:37.320]  這次在26章已經漂流在曠野38年
[00:08:37.320 --> 00:08:40.360]  去到第40年已經去到最後
[00:08:40.360 --> 00:08:42.360]  去到摩甲的平原
[00:08:42.360 --> 00:08:44.360]  去到若旦河的東邊
[00:08:44.360 --> 00:08:47.560]  遙遙可以望著耶利哥城
[00:08:47.560 --> 00:08:50.440]  渡河就可以進入加拿大
[00:08:50.440 --> 00:08:55.560]  第一次和第二次數點人民有相似的地方
[00:08:55.560 --> 00:08:57.560]  相似的地方是什麼
[00:08:57.560 --> 00:09:00.440]  相似的地方就是先數十二支派
[00:09:00.440 --> 00:09:02.440]  然後是數利美人
[00:09:02.440 --> 00:09:05.480]  兩個數法都不同
[00:09:05.480 --> 00:09:09.640]  十二支派是數大過20歲的人
[00:09:09.640 --> 00:09:11.640]  可以去打仗
[00:09:11.640 --> 00:09:16.440]  利美派是數大過一個月的利美人
[00:09:16.440 --> 00:09:20.920]  因為他們是代表十二支派的每一個長子
[00:09:20.920 --> 00:09:24.760]  代表這些長子在會幕里侍奉神
[00:09:24.760 --> 00:09:26.760]  有一個代表性
[00:09:26.760 --> 00:09:28.760]  所以數法都不同
[00:09:28.760 --> 00:09:31.800]  另外有一個不同的地方是什麼
[00:09:31.800 --> 00:09:33.800]  有一個不同的地方
[00:09:33.800 --> 00:09:36.280]  就是在第一次數點人民的時候
[00:09:36.280 --> 00:09:39.080]  數到十二支派
[00:09:39.080 --> 00:09:41.640]  講出很多領袖的名字
[00:09:41.640 --> 00:09:44.360]  這次你沒有見到領袖的名字
[00:09:44.360 --> 00:09:47.560]  但你見到有很多家族的名字
[00:09:47.560 --> 00:09:51.560]  這些家族就是雅各十二的兒子和他們的孫子
[00:09:51.560 --> 00:09:54.360]  那些名字慢慢慢慢演變出來
[00:09:54.360 --> 00:09:57.560]  所以在第二次數人民的時候
[00:09:57.560 --> 00:10:00.040]  是我們見到有很多家族的名字
[00:10:00.040 --> 00:10:03.560]  如果我們細心看一看的話
[00:10:03.560 --> 00:10:07.960]  我們會見到數點人民的次序
[00:10:07.960 --> 00:10:09.960]  和第一次有少少不同
[00:10:09.960 --> 00:10:11.960]  第一次數的時候
[00:10:11.960 --> 00:10:15.560]  是以法年這個支派先過馬拿西
[00:10:15.560 --> 00:10:18.680]  我們以前都講過馬拿西是長子
[00:10:18.680 --> 00:10:24.760]  但是雅各是喜歡以法年多過馬拿西
[00:10:24.760 --> 00:10:26.760]  因為他自己都是小兒子
[00:10:26.760 --> 00:10:29.400]  所以他是喜歡以法年
[00:10:29.400 --> 00:10:32.120]  第一次數是以法年先過馬拿西
[00:10:32.120 --> 00:10:34.120]  第二次再數的時候
[00:10:34.120 --> 00:10:36.920]  是馬拿西先過以法年
[00:10:36.920 --> 00:10:38.920]  可能是有幾個原因
[00:10:38.920 --> 00:10:42.120]  第一個原因就是等下去到27章你會見到
[00:10:42.120 --> 00:10:46.360]  在馬拿西這個族裡面有五個女兒
[00:10:46.360 --> 00:10:49.640]  她們是西羅非哈的女兒
[00:10:49.640 --> 00:10:52.360]  因為沒有兒子所以去見摩西
[00:10:52.360 --> 00:10:54.840]  那些經文還告訴我們
[00:10:54.840 --> 00:10:56.840]  她們的名字叫做瑪拉
[00:10:56.840 --> 00:10:58.120]  叫做羅亞
[00:10:58.120 --> 00:11:00.120]  叫做珀拉
[00:11:00.120 --> 00:11:01.240]  叫做麥加
[00:11:01.240 --> 00:11:02.360]  叫做德薩
[00:11:02.360 --> 00:11:03.640]  五個女兒去見摩西
[00:11:03.640 --> 00:11:04.840]  等下會講
[00:11:05.080 --> 00:11:09.240]  是否因為這樣的事才將馬拿西放在以法年前
[00:11:09.240 --> 00:11:10.360]  我們不知道
[00:11:10.360 --> 00:11:14.840]  也有可能是人數的比較
[00:11:14.840 --> 00:11:18.920]  馬拿西是所有人數當中增加得最多的
[00:11:18.920 --> 00:11:21.880]  增加了64%
[00:11:21.880 --> 00:11:27.320]  人數減少得最多的是西面
[00:11:27.320 --> 00:11:30.040]  減少了63%
[00:11:30.040 --> 00:11:32.280]  為什麼會這樣
[00:11:32.280 --> 00:11:35.320]  記不記得在文書記25章
[00:11:35.320 --> 00:11:39.720]  那些以色列人和魔甲女子行刑的事
[00:11:39.720 --> 00:11:41.480]  死了很多人
[00:11:41.480 --> 00:11:44.200]  其中一個領袖公開行刑的
[00:11:44.200 --> 00:11:46.680]  就是從西面支派出來
[00:11:46.680 --> 00:11:50.760]  所以相信西面人和魔甲女子行刑這件事
[00:11:50.760 --> 00:11:51.960]  參與得很多
[00:11:51.960 --> 00:11:53.560]  死了很多人
[00:11:53.560 --> 00:11:57.240]  人數改變得最少的就是猶大和彈
[00:11:57.240 --> 00:12:01.720]  兩個支派增加的人數都不多過3%
[00:12:01.720 --> 00:12:03.880]  如果看總人數的話
[00:12:03.880 --> 00:12:06.040]  第一次的早點
[00:12:06.040 --> 00:12:09.400]  是一共603,550人
[00:12:09.400 --> 00:12:13.880]  第二次是601,730人
[00:12:13.880 --> 00:12:18.360]  人數只不過是減少了1820人
[00:12:18.360 --> 00:12:20.680]  40年在曠野
[00:12:20.680 --> 00:12:24.440]  減少了的人數只不過是1820人
[00:12:24.440 --> 00:12:26.680]  如果算上利美人
[00:12:26.680 --> 00:12:30.920]  利美人由22000到23000多了1000人
[00:12:30.920 --> 00:12:32.200]  所以算上利美人
[00:12:32.200 --> 00:12:34.520]  只不過是減少了820人
[00:12:34.520 --> 00:12:36.360]  在曠野40年
[00:12:36.360 --> 00:12:39.000]  當然這個沒有算上富裕
[00:12:39.000 --> 00:12:42.680]  但是很重要的信息我們已經看到
[00:12:42.680 --> 00:12:43.720]  就是什麼
[00:12:43.720 --> 00:12:46.600]  是神的保守
[00:12:46.600 --> 00:12:48.440]  是神的同在
[00:12:48.440 --> 00:12:50.440]  我們是在曠野
[00:12:50.440 --> 00:12:52.920]  是曠野無水之地
[00:12:52.920 --> 00:12:55.480]  居然40年的漂流
[00:12:55.480 --> 00:12:57.560]  減少了一點點人
[00:12:57.560 --> 00:13:00.360]  差不多一模一樣的人數
[00:13:00.360 --> 00:13:04.440]  令我想起新明記有一句經文講什麼
[00:13:04.440 --> 00:13:06.200]  其實有兩句
[00:13:06.200 --> 00:13:09.080]  八章四節新明記和29章五節
[00:13:09.080 --> 00:13:10.600]  耶和華說什麼
[00:13:10.600 --> 00:13:13.160]  我領你們在曠野40年
[00:13:13.160 --> 00:13:16.520]  你們身上的衣服並沒有穿破
[00:13:16.520 --> 00:13:19.320]  腳上的鞋也沒有穿壞
[00:13:19.320 --> 00:13:21.880]  滿見到神的恩典
[00:13:21.880 --> 00:13:25.400]  雖然以色列人是頻頻叛逆
[00:13:25.400 --> 00:13:26.360]  耶和華
[00:13:26.360 --> 00:13:28.920]  雖然他們在這裡文措紀十四章
[00:13:28.920 --> 00:13:32.120]  或十次去試探耶和華
[00:13:32.120 --> 00:13:33.800]  結果神給他們恩典
[00:13:33.800 --> 00:13:36.600]  神給他們自己與他們同在
[00:13:36.600 --> 00:13:40.040]  第一代的以色列人不肯進入迦南
[00:13:40.040 --> 00:13:43.400]  有第二代的以色列人進入
[00:13:43.400 --> 00:13:49.240]  而人數和第一代的以色列人相差無幾
[00:13:49.240 --> 00:13:51.720]  我們不妨又看看
[00:13:51.720 --> 00:13:54.520]  第27章所講
[00:13:54.520 --> 00:14:00.280]  剛才說西羅非哈的五個女兒去見摩西
[00:14:00.280 --> 00:14:03.160]  他們究竟說的是什麼事
[00:14:03.160 --> 00:14:07.160]  我們說一至四章時也有提到
[00:14:07.160 --> 00:14:09.320]  在非羅西哈有五個女兒
[00:14:09.320 --> 00:14:12.280]  因為非羅西哈是沒有兒子的
[00:14:12.280 --> 00:14:15.080]  那五個女兒去見摩西
[00:14:15.080 --> 00:14:17.560]  是要爭取分地
[00:14:17.560 --> 00:14:20.680]  我們見到第一代的以色列人
[00:14:20.680 --> 00:14:25.160]  連英許地都不敢踏足進去
[00:14:25.160 --> 00:14:27.480]  第二代的以色列人就不同了
[00:14:27.480 --> 00:14:29.640]  都沒有得到一寸的封地
[00:14:29.640 --> 00:14:30.760]  都沒有進入迦南
[00:14:30.760 --> 00:14:33.160]  他們已經去爭地了
[00:14:33.160 --> 00:14:34.440]  他去見摩西
[00:14:34.440 --> 00:14:37.560]  去見祭司以利亞撒
[00:14:37.560 --> 00:14:42.520]  在所有以色列人的首領和會眾的面前
[00:14:42.520 --> 00:14:44.200]  和他們說什麼話
[00:14:44.200 --> 00:14:47.160]  他說我們的爸爸死在曠野
[00:14:47.160 --> 00:14:50.680]  不是參加了可拉的聯黨
[00:14:50.680 --> 00:14:52.280]  不是攻擊耶和華
[00:14:52.280 --> 00:14:53.560]  而被耶和華懲罰
[00:14:53.560 --> 00:14:56.120]  他是自己死在自己的罪裡面
[00:14:56.120 --> 00:14:58.040]  但是他是沒有兒子
[00:14:58.040 --> 00:14:59.000]  我們沒有兄弟
[00:14:59.000 --> 00:15:00.760]  我們只有五姐妹
[00:15:00.760 --> 00:15:03.240]  所以分不了地
[00:15:03.240 --> 00:15:04.680]  分不了地是怎樣
[00:15:04.680 --> 00:15:08.920]  連爸爸的名字都要從族譜中除掉
[00:15:08.920 --> 00:15:10.200]  根本分不了地
[00:15:10.200 --> 00:15:11.800]  沒有了名字
[00:15:11.800 --> 00:15:14.440]  所以他們認為是不公平
[00:15:14.440 --> 00:15:17.480]  帶領這件事是給摩西
[00:15:17.480 --> 00:15:19.080]  摩西說你等一等
[00:15:19.080 --> 00:15:21.640]  我去求問耶和華
[00:15:21.640 --> 00:15:23.720]  見不見到摩西的智慧
[00:15:23.720 --> 00:15:26.760]  有很多時候我們都不知道應該怎麼做
[00:15:26.760 --> 00:15:28.840]  求問耶和華是很重要的
[00:15:28.840 --> 00:15:30.120]  經文說
[00:15:30.120 --> 00:15:34.760]  摩西將這件案件帶到耶和華的面前
[00:15:34.760 --> 00:15:35.640]  很奇怪
[00:15:35.640 --> 00:15:38.200]  這個變成了一個案件
[00:15:38.200 --> 00:15:40.200]  變成了一個案例
[00:15:40.200 --> 00:15:46.600]  也就是說這件事不僅是在西羅非阿哈五個女兒身上
[00:15:46.600 --> 00:15:51.240]  而是全部以色列人都要跟著做
[00:15:51.240 --> 00:15:52.360]  如果沒有兒子
[00:15:52.360 --> 00:15:53.400]  你的家庭
[00:15:53.400 --> 00:15:55.400]  女兒是可以成績
[00:15:55.400 --> 00:16:01.640]  這就是這次我們要講的其中一個律例典章
[00:16:01.640 --> 00:16:04.520]  我們看看耶和華是怎麼來吩咐
[00:16:04.520 --> 00:16:06.200]  第一件事就是在這裡
[00:16:06.200 --> 00:16:10.680]  文書記27章7節
[00:16:10.680 --> 00:16:15.160]  耶和華說西羅非阿哈那五個女兒說得有理
[00:16:15.160 --> 00:16:16.920]  他們說的話絕對有理
[00:16:16.920 --> 00:16:20.360]  應該女兒是可以承受產業
[00:16:20.360 --> 00:16:24.760]  接著在文書記27章8-11節怎麼說
[00:16:24.760 --> 00:16:27.160]  神說要曉遇以色列人說
[00:16:27.160 --> 00:16:29.800]  人若死了沒有兒子
[00:16:29.800 --> 00:16:33.320]  就要把他的產業歸給他的女兒
[00:16:33.320 --> 00:16:34.840]  他若沒有女兒
[00:16:34.840 --> 00:16:37.400]  就要把產業給他的弟兄
[00:16:37.400 --> 00:16:39.320]  他若沒有弟兄
[00:16:39.320 --> 00:16:42.520]  就要把他的產業給他父親的弟兄
[00:16:42.520 --> 00:16:44.680]  他父親若沒有弟兄
[00:16:44.680 --> 00:16:50.680]  就要把他的產業給族中最近的親屬
[00:16:50.680 --> 00:16:52.760]  他便要得為業
[00:16:52.760 --> 00:16:56.760]  這要作以色列人的律例典章
[00:16:56.760 --> 00:16:59.720]  是照耶和華吩咐的
[00:16:59.720 --> 00:17:01.720]  有沒有看到
[00:17:01.720 --> 00:17:04.520]  神說如果你的家庭裡面沒有兒子
[00:17:04.520 --> 00:17:07.080]  女兒可以承繼
[00:17:07.080 --> 00:17:09.160]  如果兒子和女兒都沒有
[00:17:09.160 --> 00:17:10.600]  這個人沒有兒子和女兒
[00:17:10.600 --> 00:17:12.200]  可以給他的兄弟
[00:17:12.200 --> 00:17:14.200]  如果他沒有兄弟
[00:17:14.200 --> 00:17:16.040]  可以給他父親的兄弟
[00:17:16.040 --> 00:17:18.280]  他父親都沒有兄弟的時候
[00:17:18.280 --> 00:17:22.440]  你就要把這個產業給族中最親近的人
[00:17:22.440 --> 00:17:27.800]  而且還要成為以色列人的律例典章
[00:17:27.800 --> 00:17:29.080]  很奇怪
[00:17:29.080 --> 00:17:32.360]  你以為分地只會出現一次
[00:17:32.360 --> 00:17:34.360]  進了迦南就沒有了
[00:17:34.360 --> 00:17:39.160]  但是這件事神說要成為以色列人的律例典章
[00:17:39.160 --> 00:17:41.160]  以後有同樣的事
[00:17:41.160 --> 00:17:44.120]  都要照樣來處理
[00:17:44.120 --> 00:17:46.120]  非常有趣
[00:17:46.120 --> 00:17:50.200]  到了36章又出現另外一件事
[00:17:50.200 --> 00:17:55.080]  36章出現的事和27章有連排關係
[00:17:55.080 --> 00:17:59.000]  也和西羅非哈的五個女兒有關
[00:17:59.000 --> 00:18:03.160]  這次不是西羅非哈的五個女兒去找摩西
[00:18:03.160 --> 00:18:08.280]  是馬拿西的族長去找摩西
[00:18:08.280 --> 00:18:10.280]  找摩西幹什麼
[00:18:10.280 --> 00:18:13.080]  原來他們又是要投訴
[00:18:13.080 --> 00:18:16.280]  他說耶和華決定
[00:18:16.280 --> 00:18:19.880]  如果一個支派的家庭沒有兒子
[00:18:19.880 --> 00:18:21.880]  可以把產業交給女兒
[00:18:21.880 --> 00:18:25.080]  但是如果女兒嫁給了另一個支派
[00:18:25.080 --> 00:18:27.080]  那怎麼辦
[00:18:27.080 --> 00:18:30.360]  產業就流失到另一個支派了
[00:18:30.360 --> 00:18:32.360]  不行了
[00:18:32.360 --> 00:18:36.200]  馬拿西的支派的產業就會少了
[00:18:36.200 --> 00:18:39.960]  所以他們也是走去耶和華的面前
[00:18:39.960 --> 00:18:43.320]  和耶和華說不可以分給
[00:18:43.320 --> 00:18:46.280]  是非羅西哈的五個女兒
[00:18:46.280 --> 00:18:47.320]  不能做的
[00:18:47.320 --> 00:18:48.920]  一做完之後她嫁人
[00:18:48.920 --> 00:18:51.880]  嫁了另一個支派就沒有了我們的地
[00:18:51.880 --> 00:18:53.880]  耶和華怎麼說
[00:18:53.880 --> 00:18:57.080]  耶和華在36章5節
[00:18:57.800 --> 00:19:02.600]  說弱勢支派人所說的有利
[00:19:02.600 --> 00:19:06.600]  又說有利
[00:19:06.600 --> 00:19:08.600]  我們看一看
[00:19:08.600 --> 00:19:10.600]  很奇怪的
[00:19:10.600 --> 00:19:14.600]  要分地給西羅非哈的女兒
[00:19:14.600 --> 00:19:16.600]  耶和華又說有利
[00:19:16.600 --> 00:19:19.080]  不分給西羅非哈的女兒
[00:19:19.080 --> 00:19:21.080]  耶和華也說有利
[00:19:21.080 --> 00:19:24.120]  你說你的神在搞什麼
[00:19:24.120 --> 00:19:27.080]  為什麼兩樣相反的都會有利
[00:19:27.080 --> 00:19:29.080]  原因很簡單
[00:19:29.080 --> 00:19:31.080]  因為神有一個折衝的辦法
[00:19:31.080 --> 00:19:33.080]  他說什麼
[00:19:33.080 --> 00:19:35.080]  在36章8節
[00:19:35.080 --> 00:19:39.160]  凡在以色列支派中得了產業的女子
[00:19:39.160 --> 00:19:42.280]  必作同宗支派人的妻
[00:19:42.280 --> 00:19:47.160]  可叫以色列人各自承受他祖宗的產業
[00:19:47.160 --> 00:19:49.160]  兩全其美
[00:19:49.160 --> 00:19:52.520]  一箭雙雕兩全其美
[00:19:52.520 --> 00:19:56.280]  女兒可以得到產業
[00:19:56.280 --> 00:19:58.280]  如果是沒有兒子
[00:19:58.280 --> 00:20:00.280]  但她不可以嫁給別的支派
[00:20:00.280 --> 00:20:02.280]  只可以嫁給自己的支派
[00:20:02.280 --> 00:20:06.280]  那產業就不會流去別的支派
[00:20:06.280 --> 00:20:08.280]  兩全其美
[00:20:08.280 --> 00:20:10.280]  你想想神的決定多好
[00:20:10.280 --> 00:20:12.280]  有人可能會罵我
[00:20:12.280 --> 00:20:16.280]  你還說兩全其美
[00:20:16.280 --> 00:20:20.280]  你知不知道你的神是馬後炮
[00:20:20.280 --> 00:20:22.280]  什麼叫馬後炮
[00:20:22.280 --> 00:20:24.280]  事後孔明
[00:20:24.280 --> 00:20:28.280]  事件過了就變孔明
[00:20:28.280 --> 00:20:30.280]  孔明是誰
[00:20:30.280 --> 00:20:32.280]  朱國亮很出名很聰明
[00:20:32.280 --> 00:20:34.280]  發生的事那時很污穢
[00:20:34.280 --> 00:20:36.280]  沒想到
[00:20:36.280 --> 00:20:38.280]  事後現在
[00:20:38.280 --> 00:20:40.280]  說得對
[00:20:40.280 --> 00:20:42.280]  馬拿西族長都說得對
[00:20:42.280 --> 00:20:46.280]  應該是西羅非夏的女兒
[00:20:46.280 --> 00:20:48.280]  不可以嫁給別的支派
[00:20:48.280 --> 00:20:50.280]  但為什麼不早說
[00:20:50.280 --> 00:20:52.280]  為什麼要事後才說
[00:20:52.280 --> 00:20:56.280]  你這個神真沒用
[00:20:56.280 --> 00:20:58.280]  西人都有說這些
[00:20:58.280 --> 00:21:00.280]  Hindsight是2020
[00:21:00.280 --> 00:21:02.280]  不用戴眼鏡
[00:21:02.280 --> 00:21:04.280]  像我這樣
