
[00:00:00.000 --> 00:00:09.280]  今天繼續詩篇的系列
[00:05:47.920 --> 00:05:50.920]  你會發覺有很多英文的Anguish
[00:05:50.920 --> 00:05:53.920]  就是有些憤慨在裡面
[00:05:53.920 --> 00:05:56.920]  詩人對於神的永恆
[00:05:56.920 --> 00:05:59.920]  和人生命的短暫之間的關係
[00:05:59.920 --> 00:06:02.920]  其實都有些憤慨
[00:06:02.920 --> 00:06:05.920]  對詩人來說
[00:06:05.920 --> 00:06:07.920]  不需要問了
[00:06:07.920 --> 00:06:11.920]  神的永恆是不正自明很明顯的一回事
[00:06:11.920 --> 00:06:13.920]  當然人的生命的短暫
[00:06:13.920 --> 00:06:16.920]  這也是很明顯的一件事
[00:06:16.920 --> 00:06:17.920]  不需要爭論
[00:06:17.920 --> 00:06:20.920]  但是兩者之間的關係是什麼呢?
[00:06:20.920 --> 00:06:23.920]  這就是詩人在掙扎中
[00:06:23.920 --> 00:06:27.920]  詩人頭兩節還有一個讚美開始
[00:06:27.920 --> 00:06:29.920]  和很多詩篇都是一樣的
[00:06:29.920 --> 00:06:31.920]  如果你看詩篇通常都是這樣的
[00:06:31.920 --> 00:06:33.920]  通常都是讚美神的
[00:06:33.920 --> 00:06:35.920]  不過接著投訴就來了
[00:06:35.920 --> 00:06:37.920]  這首詩也是這樣
[00:06:37.920 --> 00:06:39.920]  頭兩句讚美神
[00:06:39.920 --> 00:06:41.920]  主呀! 你細細朵朵在我們居所
[00:06:41.920 --> 00:06:43.920]  朱山未曾生出
[00:06:43.920 --> 00:06:45.920]  地與世界未曾造成
[00:06:45.920 --> 00:06:47.920]  從耿烏到永遠你是神
[00:06:47.920 --> 00:06:49.920]  頭兩句就好像強調
[00:06:49.920 --> 00:06:52.920]  神的永恆 人的短暫
[00:06:52.920 --> 00:06:54.920]  這個是安慰來的
[00:06:54.920 --> 00:06:56.920]  幸好你是永恆
[00:06:56.920 --> 00:06:58.920]  為什麼幸好你是永恆呢?
[00:06:58.920 --> 00:07:00.920]  因為如果神是永恆的話
[00:07:00.920 --> 00:07:02.920]  過去怎樣去恩待
[00:07:02.920 --> 00:07:04.920]  以色列的先祖
[00:07:04.920 --> 00:07:06.920]  怎樣去恩待阿伯拉罕
[00:07:06.920 --> 00:07:08.920]  以撒約伯
[00:07:08.920 --> 00:07:10.920]  不是約伯 是Jacob 阿國
[00:07:10.920 --> 00:07:12.920]  怎樣去恩待他們
[00:07:12.920 --> 00:07:14.920]  今天你同樣都會恩待我
[00:07:14.920 --> 00:07:17.920]  以後你同樣恩待我的子孫
[00:07:17.920 --> 00:07:21.920]  然後到我的後人
[00:07:21.920 --> 00:07:23.920]  過了300年你都會繼續恩待的
[00:07:23.920 --> 00:07:25.920]  如果300年後我還有後人
[00:07:25.920 --> 00:07:28.920]  無論如何你會一直恩待下去的
[00:07:28.920 --> 00:07:30.920]  所以不需要害怕
[00:07:30.920 --> 00:07:32.920]  有時想一想
[00:07:32.920 --> 00:07:36.920]  不知道你對你的後輩
[00:07:36.920 --> 00:07:40.920]  你的子孫或後輩有沒有恐懼
[00:07:40.920 --> 00:07:42.920]  有時我看著我的女兒
[00:07:42.920 --> 00:07:44.920]  不知道將來是什麼世界
[00:07:44.920 --> 00:07:46.920]  特別如果你
[00:07:46.920 --> 00:07:48.920]  看過最近有一套電影
[00:07:48.920 --> 00:07:50.920]  叫做《十年》
[00:07:50.920 --> 00:07:52.920]  不知道有沒有人看過
[00:07:52.920 --> 00:07:54.920]  有些年輕人拍的
[00:07:54.920 --> 00:07:57.920]  《幻想2025年的香港》
[00:07:57.920 --> 00:08:00.920]  是一套很depressing
[00:08:00.920 --> 00:08:04.920]  很不開心的電影
[00:08:04.920 --> 00:08:06.920]  所以你想找一套電影
[00:08:06.920 --> 00:08:08.920]  看得很深奧的電影
[00:08:08.920 --> 00:08:10.920]  找這套《十年》去看
[00:08:10.920 --> 00:08:12.920]  不過不容易找到的
[00:08:12.920 --> 00:08:14.920]  不是很多電影院播這套電影
[00:08:14.920 --> 00:08:16.920]  無論如何
[00:08:16.920 --> 00:08:18.920]  不知道2025年的香港是怎樣的
[00:08:18.920 --> 00:08:20.920]  不過對私人來說
[00:08:20.920 --> 00:08:22.920]  不要緊
[00:08:22.920 --> 00:08:24.920]  神是耿古常傳的
[00:08:24.920 --> 00:08:26.920]  所以我怎樣走過日子
[00:08:26.920 --> 00:08:28.920]  我的兒女都會怎樣走過日子
[00:08:28.920 --> 00:08:30.920]  他的孫子都會走過日子
[00:08:30.920 --> 00:08:33.920]  第一第二節是一種安慰
[00:08:33.920 --> 00:08:35.920]  不過第三節開始
[00:08:35.920 --> 00:08:37.920]  私人就說出另一邊
[00:08:37.920 --> 00:08:39.920]  可以是安慰
[00:08:39.920 --> 00:08:41.920]  但可以也是一種
[00:08:41.920 --> 00:08:43.920]  因為叫做mockery
[00:08:43.920 --> 00:08:45.920]  可以是一種諷刺
[00:08:45.920 --> 00:08:47.920]  神啊你就是永恆
[00:08:47.920 --> 00:08:49.920]  不過我們呢?
[00:08:49.920 --> 00:08:51.920]  你有沒有想過我們怎樣呢?
[00:08:51.920 --> 00:08:53.920]  第三節開始
[00:08:53.920 --> 00:08:55.920]  我覺得私人其實是一個
[00:08:55.920 --> 00:08:57.920]  所謂的愛
[00:08:57.920 --> 00:08:59.920]  是一個所謂的哀歌
[00:08:59.920 --> 00:09:01.920]  有點像一個哀歌
[00:09:01.920 --> 00:09:03.920]  祂說你就是神
[00:09:03.920 --> 00:09:05.920]  使人歸於塵土
[00:09:05.920 --> 00:09:07.920]  說你們世人要歸回
[00:09:07.920 --> 00:09:12.920]  當然這節的背後
[00:09:12.920 --> 00:09:14.920]  就是《創世紀》第三章的故事
[00:09:14.920 --> 00:09:16.920]  亞當犯了罪之後
[00:09:16.920 --> 00:09:18.920]  神就跟亞當說
[00:09:18.920 --> 00:09:20.920]  你是塵土所造的
[00:09:20.920 --> 00:09:22.920]  所以你就要歸回塵土
[00:09:22.920 --> 00:09:24.920]  私人明白到
[00:09:24.920 --> 00:09:27.920]  如果亞當沒有犯罪
[00:09:27.920 --> 00:09:29.920]  人會不會死呢?
[00:09:29.920 --> 00:09:31.920]  這個神學上是一個爭議
[00:09:31.920 --> 00:09:33.920]  我們不用理會了
[00:09:33.920 --> 00:09:35.920]  但聖經說得很清楚
[00:09:35.920 --> 00:09:39.920]  今天這個世界上死亡的事實
[00:09:39.920 --> 00:09:42.920]  和人對死亡的恐懼
[00:09:42.920 --> 00:09:44.920]  為什麼我們多數人想起死
[00:09:44.920 --> 00:09:47.920]  心裡面充滿一種恐懼呢?
[00:09:47.920 --> 00:09:49.920]  對私人來說很明顯
[00:09:49.920 --> 00:09:51.920]  這是一種懲罰
[00:09:51.920 --> 00:09:55.920]  神要人去恐懼死亡
[00:09:55.920 --> 00:09:56.920]  面對死亡
[00:09:56.920 --> 00:09:58.920]  為什麼呢?因為他犯了罪
[00:09:58.920 --> 00:10:00.920]  如果從這個角度來看
[00:10:00.920 --> 00:10:06.920]  神的永恆就變成了一種諷刺
[00:10:06.920 --> 00:10:08.920]  意思就像
[00:10:08.920 --> 00:10:11.920]  如果你是學生
[00:10:11.920 --> 00:10:13.920]  讀書讀得很辛苦
[00:10:13.920 --> 00:10:16.920]  昨晚為了考試讀到三點鐘才睡覺
[00:10:16.920 --> 00:10:18.920]  考試的時候又頭痛
[00:10:18.920 --> 00:10:20.920]  又要拼命寫卷
[00:10:20.920 --> 00:10:22.920]  然後你離開的時候
[00:10:22.920 --> 00:10:24.920]  剛剛全班考第一的那個跟你說
[00:10:24.920 --> 00:10:27.920]  昨晚我讀書讀得很辛苦
[00:10:27.920 --> 00:10:29.920]  讀到十點多才睡覺
[00:10:29.920 --> 00:10:31.920]  你讀到三點鐘
[00:10:31.920 --> 00:10:32.920]  你想一拳打到那個人
[00:10:32.920 --> 00:10:34.920]  讀到十點多才睡覺
[00:10:34.920 --> 00:10:37.920]  你覺得好像一種諷刺
[00:10:37.920 --> 00:10:39.920]  你永恆吧
[00:10:39.920 --> 00:10:40.920]  不過我呢
[00:10:40.920 --> 00:10:42.920]  一會就走了
[00:10:42.920 --> 00:10:44.920]  你叫你
[00:10:44.920 --> 00:10:45.920]  又是神
[00:10:45.920 --> 00:10:47.920]  神就叫人
[00:10:47.920 --> 00:10:49.920]  如水沖去
[00:10:49.920 --> 00:10:51.920]  如睡一覺
[00:10:51.920 --> 00:10:53.920]  睡覺這個詩提過幾次
[00:10:53.920 --> 00:10:55.920]  這裡就說
[00:10:55.920 --> 00:10:57.920]  這裡強調睡覺
[00:10:57.920 --> 00:11:00.920]  就表示片刻而過的意思
[00:11:00.920 --> 00:11:01.920]  好像做夢一樣
[00:11:01.920 --> 00:11:03.920]  做一場夢人生就過了
[00:11:03.920 --> 00:11:05.920]  早晨省門醉而生長的草
[00:11:05.920 --> 00:11:07.920]  早晨發芽生長晚上割下
[00:11:07.920 --> 00:11:09.920]  枯乾
[00:11:09.920 --> 00:11:10.920]  南開一夢
[00:11:10.920 --> 00:11:12.920]  或者好像是一些草一樣
[00:11:12.920 --> 00:11:14.920]  轉眼而去
[00:11:14.920 --> 00:11:18.920]  詩人不但投訴生命的短暫
[00:11:18.920 --> 00:11:20.920]  你就永恆了
[00:11:20.920 --> 00:11:21.920]  不過我們很慘
[00:11:21.920 --> 00:11:23.920]  我們一會就沒有了
[00:11:23.920 --> 00:11:25.920]  短也算了
[00:11:25.920 --> 00:11:26.920]  可以這麼說
[00:11:26.920 --> 00:11:27.920]  短
[00:11:27.920 --> 00:11:28.920]  不但短
[00:11:28.920 --> 00:11:30.920]  第七節繼續說
[00:11:30.920 --> 00:11:31.920]  他投訴
[00:11:31.920 --> 00:11:33.920]  我們因你的怒氣而消滅
[00:11:33.920 --> 00:11:35.920]  因你的憤怒而驚惶
[00:11:35.920 --> 00:11:38.920]  你將我們的罪孽擺在你的面前
[00:11:38.920 --> 00:11:41.920]  將我們的淫惡擺在你面光之中
[00:11:41.920 --> 00:11:44.920]  我們經過的日子
[00:11:44.920 --> 00:11:46.920]  都在你震怒之下
[00:11:46.920 --> 00:11:48.920]  到盡的年歲
[00:11:48.920 --> 00:11:50.920]  好像一聲嘆息
[00:11:50.920 --> 00:11:52.920]  詩人不但說他日子短
[00:11:52.920 --> 00:11:54.920]  而且他說他所經歷的日子
[00:11:54.920 --> 00:12:00.920]  好像經常經歷了神的審判在當中
[00:12:00.920 --> 00:12:02.920]  路為什麼這麼難走
[00:12:02.920 --> 00:12:05.920]  上一次跟你說過
[00:12:05.920 --> 00:12:08.920]  我回來香港試房
[00:12:08.920 --> 00:12:09.920]  房子漏水那些
[00:12:09.920 --> 00:12:10.920]  上次跟你說過
[00:12:10.920 --> 00:12:13.920]  有時候你覺得短也OK
[00:12:13.920 --> 00:12:17.920]  不過你讓我開開心心過短暫的日子
[00:12:17.920 --> 00:12:19.920]  為什麼這麼短暫的日子
[00:12:19.920 --> 00:12:22.920]  都要給我這麼多難題要處理呢
[00:12:22.920 --> 00:12:25.920]  好像吃一頓飯都不安心
[00:12:25.920 --> 00:12:26.920]  中國人所說
[00:12:26.920 --> 00:12:30.920]  神啊 為什麼你給我這樣的歲月呢
[00:12:30.920 --> 00:12:32.920]  我們一生年日是七十歲
[00:12:32.920 --> 00:12:35.920]  若是強壯的可到八十歲
[00:12:35.920 --> 00:12:38.920]  這個當然是在說摩西這個年代
[00:12:38.920 --> 00:12:39.920]  今天就不是了
[00:12:39.920 --> 00:12:44.920]  你知道香港的男人平均的壽命
[00:12:44.920 --> 00:12:46.920]  七十八、七十九
[00:12:46.920 --> 00:12:48.920]  女人就八十三、四
[00:12:48.920 --> 00:12:52.920]  所以今天你不強壯的都活到八十了
[00:12:52.920 --> 00:12:55.920]  若是強壯的就活到一百歲了
[00:12:55.920 --> 00:12:58.920]  不過多了二十年了
[00:12:58.920 --> 00:13:01.920]  比摩西時候多了二十年
[00:13:01.920 --> 00:13:03.920]  但是下面那句都是一樣的
[00:13:03.920 --> 00:13:09.920]  但其中所驚誇的不過是老虎受飯
[00:13:09.920 --> 00:13:11.920]  轉眼成空
[00:13:11.920 --> 00:13:13.920]  給你長命了那又怎麼樣呢
[00:13:13.920 --> 00:13:16.920]  你長命一點就嘆息多幾聲
[00:13:16.920 --> 00:13:20.920]  詩人就說那又怎麼樣呢
[00:13:20.920 --> 00:13:25.920]  如果你套用今天人的語言去表達
[00:13:25.920 --> 00:13:28.920]  其實今天的二十世紀或一世紀的人
[00:13:28.920 --> 00:13:32.920]  都很感受到這種生命的無奈
[00:13:32.920 --> 00:13:34.920]  在二十世紀裏面
[00:13:34.920 --> 00:13:35.920]  如果你看西方的世界
[00:13:35.920 --> 00:13:37.920]  講那個生命的無奈
[00:13:37.920 --> 00:13:40.920]  講得最精彩的
[00:13:40.920 --> 00:13:42.920]  你可以說就是存在主義
[00:13:42.920 --> 00:13:46.920]  我年輕的時候都喜歡看存在主義的作品
[00:13:46.920 --> 00:13:48.920]  不知道大家有沒有看
[00:13:48.920 --> 00:13:50.920]  存在主義
[00:13:50.920 --> 00:13:54.920]  其中一個最有名的存在主義哲學家
[00:13:54.920 --> 00:13:56.920]  叫Albert Camus
[00:13:56.920 --> 00:13:58.920]  他是一個法國的哲學家
[00:13:58.920 --> 00:14:01.920]  他拿了諾貝爾文學獎
[00:14:01.920 --> 00:14:04.920]  他寫了一些小說
[00:14:04.920 --> 00:14:07.920]  其中一本最有名的叫The Plague
[00:14:07.920 --> 00:14:09.920]  中文翻譯叫瘟疫
[00:14:09.920 --> 00:14:11.920]  那本小說講什麼呢
[00:14:11.920 --> 00:14:15.920]  就是講有一個小鎮或者城市
[00:14:15.920 --> 00:14:19.920]  忽然之間有個瘟疫發生了
[00:14:19.920 --> 00:14:20.920]  不知道是什麼病來的
[00:14:20.920 --> 00:14:21.920]  不過這個病一發
[00:14:21.920 --> 00:14:23.920]  人們很快就死了
[00:14:23.920 --> 00:14:26.920]  於是這個城市有了這個瘟疫之後
[00:14:26.920 --> 00:14:31.920]  當地的政府就要將這個城市封鎖
[00:14:31.920 --> 00:14:34.920]  因為人們走出來就會將瘟疫帶到其它地方
[00:14:34.920 --> 00:14:37.920]  所以就要封鎖這個城市派軍隊
[00:14:37.920 --> 00:14:39.920]  人們就不能出來
[00:14:39.920 --> 00:14:42.920]  於是困在這個城市裡的人
[00:14:42.920 --> 00:14:44.920]  其實是在等死
[00:14:44.920 --> 00:14:46.920]  看這個瘟疫什麼時候傳到你那裡
[00:14:46.920 --> 00:14:48.920]  你知道一直在散播
[00:14:48.920 --> 00:14:49.920]  但是你又走不掉
[00:14:49.920 --> 00:14:51.920]  你看我 我看你
[00:14:51.920 --> 00:14:54.920]  那個故事其實沒有什麼故事
[00:14:54.920 --> 00:14:58.920]  基本上整本書就是講那個城市裡的人
[00:14:58.920 --> 00:15:02.920]  每個人面對死亡的那種不同的態度
[00:15:02.920 --> 00:15:04.920]  有些就算了 死就死了
[00:15:04.920 --> 00:15:06.920]  有些就很憤慨
[00:15:06.920 --> 00:15:08.920]  各種的態度
[00:15:08.920 --> 00:15:12.920]  你寫這些東西
[00:15:12.920 --> 00:15:15.920]  你才能拿到諾貝爾文學獎
[00:15:15.920 --> 00:15:17.920]  沒有什麼劇情的東西
[00:15:17.920 --> 00:15:19.920]  就是講一下心境
[00:15:19.920 --> 00:15:23.920]  其中一幕很印象深刻的
[00:15:23.920 --> 00:15:26.920]  這本書是拍過電影的
[00:15:26.920 --> 00:15:29.920]  你看書也可以 看電影也可以
[00:15:29.920 --> 00:15:33.920]  就講有個十多歲的男孩
[00:15:33.920 --> 00:15:36.920]  得到這個病 得到這個瘟疫
[00:15:36.920 --> 00:15:40.920]  然後晚上 一個晚上
[00:15:40.920 --> 00:15:43.920]  很嚴重了 病入膏肓
[00:15:43.920 --> 00:15:45.920]  快要走了 很辛苦
[00:15:45.920 --> 00:15:47.920]  又抽筋 又喘氣
[00:15:47.920 --> 00:15:50.920]  在床上點來點去
[00:15:50.920 --> 00:15:53.920]  其實就花了很大的篇幅
[00:15:53.920 --> 00:15:56.920]  講那個男孩怎麼死的
[00:15:56.920 --> 00:15:58.920]  我想做這部戲
[00:15:58.920 --> 00:16:00.920]  那個男演員都很辛苦的
[00:16:00.920 --> 00:16:02.920]  他要扮得很辛苦
[00:16:02.920 --> 00:16:05.920]  你扮得很辛苦 其實你也很辛苦的
[00:16:05.920 --> 00:16:12.920]  不過那個男孩在床上點來點去的時候
[00:16:12.920 --> 00:16:14.920]  周圍就有些人圍著他
[00:16:14.920 --> 00:16:16.920]  很可憐他 同情他
[00:16:16.920 --> 00:16:18.920]  包括有一個神父
[00:16:18.920 --> 00:16:20.920]  有個醫生 還有其他人
[00:16:20.920 --> 00:16:21.920]  忘記有些什麼人
[00:16:21.920 --> 00:16:23.920]  有幾個人圍著他
[00:16:23.920 --> 00:16:25.920]  看著這個男孩的時候
[00:16:25.920 --> 00:16:27.920]  就在那邊辯論
[00:16:27.920 --> 00:16:31.920]  這個男孩是不是應該放棄呢?
[00:16:31.920 --> 00:16:33.920]  掙扎來幹什麼呢?
[00:16:33.920 --> 00:16:35.920]  既然遲早都要死了
[00:16:35.920 --> 00:16:37.920]  不如死快一點吧
[00:16:37.920 --> 00:16:39.920]  接著有人說不行
[00:16:39.920 --> 00:16:42.920]  生命去到最後那一息
[00:16:42.920 --> 00:16:44.920]  有一息尚存
[00:16:44.920 --> 00:16:46.920]  都不可以放棄希望的
[00:16:46.920 --> 00:16:48.920]  白雀有明天呢?
[00:16:48.920 --> 00:16:50.920]  其中當然那個神父
[00:16:50.920 --> 00:16:52.920]  就是最大掙扎的那個
[00:16:52.920 --> 00:16:54.920]  信仰告訴你
[00:16:54.920 --> 00:16:56.920]  上主是憐憫的
[00:16:56.920 --> 00:16:58.920]  但是看著這個在床上點來點去
[00:16:58.920 --> 00:17:00.920]  死也死不去
[00:17:00.920 --> 00:17:02.920]  活也活不過來的男孩子
[00:17:02.920 --> 00:17:04.920]  上主的憐憫在哪裡呢?
[00:17:04.920 --> 00:17:06.920]  那個神父就很大掙扎
[00:17:06.920 --> 00:17:08.920]  其實當然
[00:17:08.920 --> 00:17:12.920]  Camus就是要用這個男孩的故事
[00:17:12.920 --> 00:17:14.920]  去做一個parable
[00:17:14.920 --> 00:17:16.920]  一個比喻
[00:17:16.920 --> 00:17:18.920]  就說到人生就好像這樣
[00:17:18.920 --> 00:17:20.920]  你活在世上
[00:17:20.920 --> 00:17:22.920]  又很掙扎
[00:17:22.920 --> 00:17:24.920]  不是為了這個就叫喊
[00:17:24.920 --> 00:17:26.920]  不是擔心這個就擔心那個
[00:17:26.920 --> 00:17:28.920]  不是頭痛就頸痛
[00:17:28.920 --> 00:17:30.920]  就腰痛
[00:17:30.920 --> 00:17:32.920]  十萬八千種病
[00:17:32.920 --> 00:17:34.920]  但是你又不想死
[00:17:34.920 --> 00:17:36.920]  拼命去見醫生
[00:17:36.920 --> 00:17:38.920]  繼續活下去
[00:17:38.920 --> 00:17:40.920]  為了什麼呢?
[00:17:40.920 --> 00:17:42.920]  值不值得呢?
[00:17:42.920 --> 00:17:44.920]  去見醫生
[00:17:44.920 --> 00:17:46.920]  快點死了他
[00:17:46.920 --> 00:17:48.920]  就是那個生命的無奈
[00:17:48.920 --> 00:17:50.920]  Camus就要表達出來
[00:17:50.920 --> 00:17:52.920]  其實私人都體會的
[00:17:52.920 --> 00:17:54.920]  摩西已經表達了
[00:17:54.920 --> 00:17:56.920]  幾千年前
[00:17:56.920 --> 00:17:58.920]  三千年前已經表達了
[00:17:58.920 --> 00:18:00.920]  這種存在主義
[00:18:00.920 --> 00:18:02.920]  想表達的那種掙扎
[00:18:02.920 --> 00:18:04.920]  那怎麼辦呢?
