
[00:00:00.000 --> 00:00:02.000]  多謝大家收看,多謝大家的支持!
[00:03:30.000 --> 00:03:33.000]  在《和合本》的寫法後面有一個括弧
[00:03:33.000 --> 00:03:39.000]  括弧分別是非或作喜愛南美好的事
[00:03:39.000 --> 00:03:43.000]  即是說,不是只知道什麼是對的和錯的問題
[00:03:43.000 --> 00:03:46.000]  你才會選擇一些正確的東西
[00:03:46.000 --> 00:03:50.000]  同時,新漢語,即是差不多同期的
[00:03:50.000 --> 00:03:52.000]  比較新的中文譯本
[00:03:52.000 --> 00:03:54.000]  它是這樣譯的
[00:03:54.000 --> 00:03:58.000]  分辨是非,它亦作認定要緊的事
[00:03:58.000 --> 00:04:02.000]  那我就相信,在保羅一章一章十一節裏面
[00:04:02.000 --> 00:04:05.000]  保羅告訴菲律賓教會
[00:04:05.000 --> 00:04:08.000]  你們要選擇緊要的東西、重要的東西
[00:04:08.000 --> 00:04:10.000]  當然是什麼呢?
[00:04:10.000 --> 00:04:12.000]  我相信保羅就是說
[00:04:12.000 --> 00:04:16.000]  你們早就已經放在你們當中的善功
[00:04:16.000 --> 00:04:18.000]  是全福音的善功
[00:04:18.000 --> 00:04:20.000]  他必然會保守你們
[00:04:20.000 --> 00:04:22.000]  直到耶穌基督的日子
[00:04:22.000 --> 00:04:24.000]  你們現在可能遇到困難
[00:04:24.000 --> 00:04:28.000]  你看到我坐牢,不可能你們心灰意冷
[00:04:28.000 --> 00:04:32.000]  你們恐懼,或者官府打壓你們,你們會害怕
[00:04:32.000 --> 00:04:34.000]  不過,不用怕
[00:04:34.000 --> 00:04:37.000]  上帝放在教會當中的思念
[00:04:37.000 --> 00:04:39.000]  那個挑戰去全福音的
[00:04:39.000 --> 00:04:43.000]  他必然會一直引引到耶穌基督的日子
[00:04:43.000 --> 00:04:45.000]  保守你們
[00:04:45.000 --> 00:04:47.000]  講完這個觀念之後
[00:04:47.000 --> 00:04:49.000]  保羅就用他自己做例子
[00:04:49.000 --> 00:04:51.000]  第一章十二節、三十節
[00:04:51.000 --> 00:04:53.000]  保羅說自己
[00:04:53.000 --> 00:04:56.000]  你都知道了,我現在坐牢
[00:04:56.000 --> 00:04:57.000]  不過不要緊
[00:04:57.000 --> 00:04:59.000]  他說我這樣,我遭遇的事
[00:04:59.000 --> 00:05:01.000]  更是叫福音興旺
[00:05:01.000 --> 00:05:04.000]  甚至他說到我選擇了這樣做
[00:05:04.000 --> 00:05:06.000]  就算有人說壞話
[00:05:06.000 --> 00:05:09.000]  有人故意要害我
[00:05:09.000 --> 00:05:11.000]  無所謂
[00:05:11.000 --> 00:05:14.000]  基督究竟被傳開了
[00:05:14.000 --> 00:05:16.000]  最後他說不要緊
[00:05:16.000 --> 00:05:19.000]  只要不怕敵人的驚嚇
[00:05:19.000 --> 00:05:21.000]  繼續去做
[00:05:21.000 --> 00:05:23.000]  這是他的選擇
[00:05:23.000 --> 00:05:25.000]  接著到第二章
[00:05:25.000 --> 00:05:27.000]  第二章一開始,上半節
[00:05:27.000 --> 00:05:29.000]  第一至十一節裡面包含我們
[00:05:29.000 --> 00:05:31.000]  很熟悉的經文
[00:05:31.000 --> 00:05:32.000]  就是講耶穌基督
[00:05:32.000 --> 00:05:34.000]  他不義與上帝同等為強奪
[00:05:34.000 --> 00:05:37.000]  反倒虛己
[00:05:37.000 --> 00:05:40.000]  這段經文保羅的意思就是說
[00:05:40.000 --> 00:05:41.000]  我就選擇了
[00:05:41.000 --> 00:05:42.000]  現在我告訴你
[00:05:42.000 --> 00:05:44.000]  我們的主都是這樣選擇
[00:05:44.000 --> 00:05:46.000]  他自己卑微自己
[00:05:46.000 --> 00:05:51.000]  為了達成耶穌天父給他的使命
[00:05:51.000 --> 00:05:53.000]  所以他就順服
[00:05:53.000 --> 00:05:55.000]  繼續去做他的工作
[00:05:55.000 --> 00:05:57.000]  但你留意順服這個字
[00:05:57.000 --> 00:06:00.000]  現在來到我們第二章十二節
[00:06:00.000 --> 00:06:03.000]  第二章十二節保羅就開始說
[00:06:03.000 --> 00:06:05.000]  我選擇了
[00:06:05.000 --> 00:06:06.000]  耶穌選擇了
[00:06:06.000 --> 00:06:09.000]  現在輪到你們選擇
[00:06:09.000 --> 00:06:11.000]  所以你看到他開頭那四個字
[00:06:11.000 --> 00:06:12.000]  我們中文翻譯
[00:06:12.000 --> 00:06:16.000]  這樣看來是從上面講的上文
[00:06:16.000 --> 00:06:17.000]  承接下來的
[00:06:17.000 --> 00:06:19.000]  既然是這樣看
[00:06:19.000 --> 00:06:21.000]  那就跟你講順服
[00:06:21.000 --> 00:06:22.000]  因為上面講的是
[00:06:22.000 --> 00:06:24.000]  耶穌基督順服
[00:06:24.000 --> 00:06:25.000]  全心順服
[00:06:25.000 --> 00:06:26.000]  以至於死
[00:06:26.000 --> 00:06:29.000]  且死在十字架上
[00:06:29.000 --> 00:06:30.000]  現在他就說
[00:06:30.000 --> 00:06:31.000]  這樣看來
[00:06:31.000 --> 00:06:33.000]  耶穌做了一個榜樣
[00:06:33.000 --> 00:06:35.000]  你們也要順服
[00:06:35.000 --> 00:06:37.000]  在這個時候
[00:06:37.000 --> 00:06:38.000]  想要請大家
[00:06:38.000 --> 00:06:40.000]  回答清楚他這幾句說話
[00:06:40.000 --> 00:06:42.000]  看看他說的話合不合理
[00:06:42.000 --> 00:06:44.000]  照看好像沒什麼
[00:06:44.000 --> 00:06:46.000]  我說你們基督上順服的
[00:06:46.000 --> 00:06:47.000]  不但我在你們那裡
[00:06:47.000 --> 00:06:49.000]  就算我如今不在你們那裡
[00:06:49.000 --> 00:06:51.000]  你們更是順服的
[00:06:51.000 --> 00:06:53.000]  但回答清楚
[00:06:53.000 --> 00:06:55.000]  想清楚意思是什麼呢
[00:06:55.000 --> 00:06:56.000]  就是說我在的時候
[00:06:56.000 --> 00:06:57.000]  你們怎麼辦
[00:06:57.000 --> 00:06:59.000]  辦得乖乖的
[00:06:59.000 --> 00:07:00.000]  不過我不在的時候
[00:07:00.000 --> 00:07:02.000]  你們還乖
[00:07:02.000 --> 00:07:03.000]  你們做過父母的
[00:07:03.000 --> 00:07:04.000]  有沒有覺得
[00:07:04.000 --> 00:07:06.000]  夠不夠膽子跟兒女說呢
[00:07:06.000 --> 00:07:07.000]  我在的時候
[00:07:07.000 --> 00:07:11.000]  你們一定是壓到你洗理班
[00:07:11.000 --> 00:07:13.000]  假裝做功課
[00:07:13.000 --> 00:07:14.000]  又不開電視
[00:07:14.000 --> 00:07:15.000]  又不打機
[00:07:15.000 --> 00:07:17.000]  爸爸媽媽今晚不回來了
[00:07:17.000 --> 00:07:20.000]  今晚晚點吃飯回來的時候
[00:07:20.000 --> 00:07:22.000]  我相信今晚你們一定還乖
[00:07:22.000 --> 00:07:23.000]  你做父母
[00:07:23.000 --> 00:07:25.000]  如果我有這樣的父母
[00:07:25.000 --> 00:07:26.000]  就很好
[00:07:26.000 --> 00:07:28.000]  相當鼓勵
[00:07:28.000 --> 00:07:32.000]  可能真心捱一晚
[00:07:32.000 --> 00:07:33.000]  我都不打機
[00:07:33.000 --> 00:07:34.000]  讓你回來見到我是這樣
[00:07:34.000 --> 00:07:35.000]  原來你真的還乖
[00:07:35.000 --> 00:07:37.000]  我覺得保羅是這樣的意思
[00:07:37.000 --> 00:07:39.000]  保羅就是說
[00:07:39.000 --> 00:07:42.000]  我是創會牧師
[00:07:42.000 --> 00:07:45.000]  我在的時候
[00:07:45.000 --> 00:07:47.000]  你們乖你們聽話
[00:07:47.000 --> 00:07:48.000]  合理
[00:07:48.000 --> 00:07:49.000]  正常
[00:07:49.000 --> 00:07:51.000]  你們都不覺得有什麼奇怪的
[00:07:51.000 --> 00:07:54.000]  不過現在我不在了
[00:07:54.000 --> 00:07:55.000]  我不在的時候
[00:07:55.000 --> 00:07:57.000]  我坐牢了
[00:07:57.000 --> 00:07:58.000]  保羅就說
[00:07:58.000 --> 00:07:59.000]  反而我覺得
[00:07:59.000 --> 00:08:01.000]  我有一個信心
[00:08:01.000 --> 00:08:02.000]  你們這幫人
[00:08:02.000 --> 00:08:04.000]  會更加馴服
[00:08:04.000 --> 00:08:05.000]  他不是說一樣馴服
[00:08:05.000 --> 00:08:09.000]  他說更是馴服的
[00:08:09.000 --> 00:08:11.000]  留意下面的幾個字
[00:08:11.000 --> 00:08:13.000]  為什麼保羅說這些話呢
[00:08:13.000 --> 00:08:14.000]  因為他說
[00:08:14.000 --> 00:08:21.000]  你們恐懼戰經造成你們得救的功夫
[00:08:21.000 --> 00:08:24.000]  保羅之所以能夠說這些哲經文
[00:08:24.000 --> 00:08:26.000]  就是因為他說
[00:08:26.000 --> 00:08:28.000]  你們的馴服
[00:08:28.000 --> 00:08:30.000]  我很深信
[00:08:30.000 --> 00:08:33.000]  不是因為人的緣故
[00:08:33.000 --> 00:08:35.000]  不是因為我是牧師
[00:08:35.000 --> 00:08:39.000]  也不是因為我是創會的牧師或者是使徒
[00:08:39.000 --> 00:08:41.000]  你們的馴服呢
[00:08:41.000 --> 00:08:43.000]  是因為一位
[00:08:43.000 --> 00:08:45.000]  那一位你對他的態度是怎樣呢
[00:08:45.000 --> 00:08:48.000]  就是恐懼戰經
[00:08:48.000 --> 00:08:50.000]  好像聽起來好像
[00:08:50.000 --> 00:08:52.000]  基督教一般般
[00:08:52.000 --> 00:08:53.000]  對神恐懼戰經
[00:08:53.000 --> 00:08:55.000]  但是他的意思不是這樣的
[00:08:55.000 --> 00:08:56.000]  而且保羅留意
[00:08:56.000 --> 00:08:57.000]  第一章開始
[00:08:57.000 --> 00:08:58.000]  他不停地說
[00:08:58.000 --> 00:08:59.000]  你們不必怕別人威嚇
[00:08:59.000 --> 00:09:00.000]  放膽傳道
[00:09:00.000 --> 00:09:01.000]  勇敢
[00:09:01.000 --> 00:09:02.000]  所以來到第二章
[00:09:02.000 --> 00:09:04.000]  他不會突然轉軚
[00:09:04.000 --> 00:09:06.000]  就說不如你們要害怕一點
[00:09:06.000 --> 00:09:07.000]  不是的
[00:09:07.000 --> 00:09:09.000]  要明白或者
[00:09:09.000 --> 00:09:11.000]  就是答清楚他的意思
[00:09:11.000 --> 00:09:13.000]  恐懼戰經這幾個字
[00:09:13.000 --> 00:09:16.000]  我們翻開崇拜的人應該明白的
[00:09:16.000 --> 00:09:17.000]  很多教會
[00:09:17.000 --> 00:09:19.000]  我不知道你們有沒有時有時用
[00:09:19.000 --> 00:09:20.000]  崇拜開始的時候
[00:09:20.000 --> 00:09:21.000]  就是播音樂
[00:09:21.000 --> 00:09:22.000]  然後呢
[00:09:22.000 --> 00:09:24.000]  主在聖殿中
[00:09:24.000 --> 00:09:26.000]  萬民應當怎樣
[00:09:26.000 --> 00:09:30.000]  肅敬靜默
[00:09:30.000 --> 00:09:32.000]  肅敬靜默就是害怕
[00:09:32.000 --> 00:09:35.000]  用這個字就是害怕
[00:09:35.000 --> 00:09:38.000]  就是恐懼戰經
[00:09:38.000 --> 00:09:39.000]  所以保羅在這裡
[00:09:39.000 --> 00:09:40.000]  一簡單一點
[00:09:40.000 --> 00:09:42.000]  他就好像
[00:09:42.000 --> 00:09:44.000]  把兩道門擺在
[00:09:44.000 --> 00:09:46.000]  譬如給別人面前
[00:09:46.000 --> 00:09:47.000]  一道門就是
[00:09:47.000 --> 00:09:48.000]  人在
[00:09:48.000 --> 00:09:49.000]  你就乖
[00:09:49.000 --> 00:09:51.000]  這是人的門
[00:09:51.000 --> 00:09:53.000]  另外一道門就是
[00:09:53.000 --> 00:09:55.000]  人不在了
[00:09:55.000 --> 00:09:57.000]  不過在主面前的態度
[00:09:57.000 --> 00:09:59.000]  就是恐懼戰經
[00:09:59.000 --> 00:10:01.000]  所以保羅夠膽說
[00:10:01.000 --> 00:10:03.000]  我相信你們已經成熟
[00:10:03.000 --> 00:10:05.000]  你們不是因為我的緣故
[00:10:05.000 --> 00:10:07.000]  做一間好教會
[00:10:07.000 --> 00:10:09.000]  你們是因為主的緣故
[00:10:09.000 --> 00:10:11.000]  你所抱的態度
[00:10:11.000 --> 00:10:13.000]  就好如崇拜的時候
[00:10:13.000 --> 00:10:15.000]  或者好像現在在家裡崇拜的
[00:10:15.000 --> 00:10:17.000]  沒有人看見你的
[00:10:17.000 --> 00:10:19.000]  但如果你真正向主的時候
[00:10:19.000 --> 00:10:21.000]  你不會去北雪糕
[00:10:21.000 --> 00:10:23.000]  不會去煲咖啡
[00:10:23.000 --> 00:10:25.000]  你仍然是好像傳著恐懼戰經
[00:10:25.000 --> 00:10:27.000]  我不是說你害怕
[00:10:27.000 --> 00:10:29.000]  可能你還穿著很舒服的衣服
[00:10:29.000 --> 00:10:31.000]  不一定很害怕
[00:10:31.000 --> 00:10:33.000]  但保羅不是說害怕
[00:10:33.000 --> 00:10:35.000]  那個態度就是彷彿
[00:10:35.000 --> 00:10:37.000]  在上帝面前祭司服侍一樣
[00:10:37.000 --> 00:10:39.000]  這樣的恐懼戰經
[00:10:39.000 --> 00:10:41.000]  保羅就說
[00:10:41.000 --> 00:10:43.000]  我信得過你們是這樣的
[00:10:43.000 --> 00:10:45.000]  繼續看下去
[00:10:45.000 --> 00:10:47.000]  為什麼你們向上帝
[00:10:47.000 --> 00:10:49.000]  向耶穌負責是這麼重要
[00:10:49.000 --> 00:10:51.000]  因為你們立志行事
[00:10:51.000 --> 00:10:53.000]  都是神在你們心裡運行的
[00:10:53.000 --> 00:10:57.000]  為了要成就他的美意
[00:10:57.000 --> 00:10:59.000]  你們可能說
[00:10:59.000 --> 00:11:01.000]  咦,你好像遺漏了
[00:11:01.000 --> 00:11:03.000]  他剛才不是
[00:11:03.000 --> 00:11:05.000]  有一句說話
[00:11:05.000 --> 00:11:07.000]  很難解的
[00:11:07.000 --> 00:11:09.000]  恐懼戰經造成你們
[00:11:09.000 --> 00:11:11.000]  得救的功夫
[00:11:11.000 --> 00:11:13.000]  是啊
[00:11:13.000 --> 00:11:15.000]  因為我想給大家看看
[00:11:15.000 --> 00:11:17.000]  立志行事
[00:11:17.000 --> 00:11:19.000]  都是神在你們心裡運行的
[00:11:19.000 --> 00:11:21.000]  要成就他的美意
[00:11:21.000 --> 00:11:23.000]  就是上帝原來
[00:11:23.000 --> 00:11:25.000]  擺在教會當中的思念
[00:11:25.000 --> 00:11:27.000]  傳福音
[00:11:27.000 --> 00:11:29.000]  是上帝擺在那裡
[00:11:29.000 --> 00:11:31.000]  是主耶穌給我們的
[00:11:31.000 --> 00:11:33.000]  他是大使命
[00:11:33.000 --> 00:11:35.000]  他既然擺在那裡的時候
[00:11:35.000 --> 00:11:37.000]  他會幫我們完成
[00:11:37.000 --> 00:11:39.000]  幫我們完成
[00:11:39.000 --> 00:11:41.000]  保羅說什麼呢
[00:11:41.000 --> 00:11:43.000]  就是造成你們
[00:11:43.000 --> 00:11:45.000]  得救的功夫
[00:11:45.000 --> 00:11:47.000]  他不是幫我們完成
[00:11:47.000 --> 00:11:49.000]  天下所有人都信耶穌
[00:11:49.000 --> 00:11:51.000]  不是
[00:11:51.000 --> 00:11:53.000]  他幫我們信主人
[00:11:53.000 --> 00:11:55.000]  造成我們
[00:11:55.000 --> 00:11:57.000]  做到他所託付我們的
[00:11:57.000 --> 00:11:59.000]  他所教堂
[00:11:59.000 --> 00:12:01.000]  他必然保守
[00:12:01.000 --> 00:12:03.000]  等我們可以完成
[00:12:03.000 --> 00:12:05.000]  所以不是我們叫保羅
[00:12:05.000 --> 00:12:07.000]  教一些異端
[00:12:07.000 --> 00:12:09.000]  叫人自己救自己
[00:12:09.000 --> 00:12:11.000]  不是這個意思
[00:12:11.000 --> 00:12:13.000]  當保羅在這裡
[00:12:13.000 --> 00:12:15.000]  他有什麼意思呢
[00:12:15.000 --> 00:12:17.000]  因為他在第一章
[00:12:17.000 --> 00:12:19.000]  他曾經用過一句說話
[00:12:19.000 --> 00:12:21.000]  第一章19節
[00:12:21.000 --> 00:12:23.000]  他說因為我知道
[00:12:23.000 --> 00:12:25.000]  這事藉著你們的祈禱
[00:12:25.000 --> 00:12:27.000]  我耶穌基督之靈的幫助
[00:12:27.000 --> 00:12:29.000]  終必
[00:12:29.000 --> 00:12:31.000]  叫我得救
[00:12:31.000 --> 00:12:33.000]  終必叫我得救
[00:12:33.000 --> 00:12:35.000]  他說我得救這個觀念
[00:12:35.000 --> 00:12:37.000]  他現在第二章12節就是造成你們得救功夫
[00:12:37.000 --> 00:12:39.000]  保羅說
[00:12:39.000 --> 00:12:41.000]  我在第一章
[00:12:41.000 --> 00:12:43.000]  終必叫我得救
[00:12:43.000 --> 00:12:45.000]  難道他當時不得救嗎
[00:12:45.000 --> 00:12:47.000]  他意思不是
[00:12:47.000 --> 00:12:49.000]  他意思是什麼呢
[00:12:49.000 --> 00:12:51.000]  約伯記的意思
[00:12:51.000 --> 00:12:53.000]  約伯記13章15至16節這樣說過
[00:12:53.000 --> 00:12:55.000]  他必殺我
[00:12:55.000 --> 00:12:57.000]  是面對死亡的
[00:12:57.000 --> 00:12:59.000]  我雖無指望
[00:12:59.000 --> 00:13:01.000]  而我在他面前說要辯明
[00:13:01.000 --> 00:13:03.000]  我所行的我都要照說
[00:13:03.000 --> 00:13:05.000]  我面對困難我都要照說
[00:13:05.000 --> 00:13:07.000]  然後下一節就緊了
[00:13:07.000 --> 00:13:11.000]  只要成為我的拯救
[00:13:11.000 --> 00:13:13.000]  只要成為我的拯救
[00:13:13.000 --> 00:13:15.000]  把他希臘文幾個字列出來
[00:13:15.000 --> 00:13:17.000]  完全就等於
[00:13:17.000 --> 00:13:19.000]  保羅在第一章
[00:13:19.000 --> 00:13:21.000]  比出第一章19節
[00:13:21.000 --> 00:13:23.000]  終必叫我得救
[00:13:23.000 --> 00:13:25.000]  即是怎樣呢
[00:13:25.000 --> 00:13:27.000]  保羅說
[00:13:27.000 --> 00:13:29.000]  我好像有擺樣
[00:13:29.000 --> 00:13:31.000]  面對死亡的威脅
[00:13:31.000 --> 00:13:33.000]  輸定的
[00:13:33.000 --> 00:13:35.000]  回不了身的
[00:13:35.000 --> 00:13:37.000]  我才能辯明
[00:13:37.000 --> 00:13:39.000]  他說如果超我
[00:13:39.000 --> 00:13:41.000]  相信我這樣做
[00:13:41.000 --> 00:13:43.000]  我行完我的得救道路
[00:13:43.000 --> 00:13:45.000]  我完成我的工作
[00:13:45.000 --> 00:13:47.000]  完成我得救所需要做的功夫
[00:13:47.000 --> 00:13:49.000]  保羅說我都不是有擺樣
[00:13:49.000 --> 00:13:51.000]  我坐牢我都要照說
[00:13:51.000 --> 00:13:53.000]  如果不是官兵怎麼會信主
[00:13:53.000 --> 00:13:55.000]  如果不是將海撒家庭的人問你安
[00:13:55.000 --> 00:13:57.000]  我都要照說
[00:13:57.000 --> 00:13:59.000]  哪個39篇我都照說
[00:13:59.000 --> 00:14:01.000]  因為這個就是我的責任
[00:14:01.000 --> 00:14:03.000]  要完成
[00:14:03.000 --> 00:14:05.000]  主給我得救的工作
[00:14:05.000 --> 00:14:07.000]  所以他這句話
[00:14:07.000 --> 00:14:09.000]  你們都是
[00:14:09.000 --> 00:14:11.000]  輪到你們了
[00:14:11.000 --> 00:14:13.000]  這個逆本
[00:14:13.000 --> 00:14:15.000]  造成你們得救的功夫
[00:14:15.000 --> 00:14:17.000]  如果你有新漢逆本
[00:14:17.000 --> 00:14:19.000]  應該心存畏懼
[00:14:19.000 --> 00:14:21.000]  戰戰兢兢
[00:14:21.000 --> 00:14:23.000]  成就自己的救人
[00:14:23.000 --> 00:14:25.000]  很明顯不是自己救自己
[00:14:25.000 --> 00:14:27.000]  基督教怎麼會這樣說
[00:14:27.000 --> 00:14:29.000]  不過他自己
[00:14:29.000 --> 00:14:31.000]  的下值得留意
[00:14:31.000 --> 00:14:33.000]  保羅說我有個例子
[00:14:33.000 --> 00:14:35.000]  我做了耶穌基督做了
[00:14:35.000 --> 00:14:37.000]  現在輪到你你自己搞定自己
[00:14:37.000 --> 00:14:39.000]  你們信了耶穌之後
[00:14:39.000 --> 00:14:41.000]  你有個使命
[00:14:41.000 --> 00:14:43.000]  你的使命就是做什麼
[00:14:43.000 --> 00:14:45.000]  傳揚他的道理
[00:14:45.000 --> 00:14:47.000]  得救之後
[00:14:47.000 --> 00:14:49.000]  繼續做, 給心機做
[00:14:49.000 --> 00:14:51.000]  好像在上帝面前做一樣
[00:14:51.000 --> 00:14:53.000]  不是在牧師面前做一樣
[00:14:53.000 --> 00:14:55.000]  繼續做下去的時候
[00:14:55.000 --> 00:14:57.000]  你就行完你的道路, 完成了
[00:14:57.000 --> 00:14:59.000]  你就得救上帝的託付
[00:14:59.000 --> 00:15:01.000]  有一句說話想和大家讀一讀
[00:15:01.000 --> 00:15:03.000]  不過因為沒有打出來
[00:15:03.000 --> 00:15:05.000]  就是《菲律賓書》第一章
[00:15:05.000 --> 00:15:07.000]  29節
[00:15:07.000 --> 00:15:09.000]  很久以前自己這樣說的
[00:15:09.000 --> 00:15:11.000]  因為你們蒙恩
[00:15:11.000 --> 00:15:13.000]  不但得以信服基督
[00:15:13.000 --> 00:15:15.000]  並要為他
[00:15:15.000 --> 00:15:17.000]  受苦
[00:15:17.000 --> 00:15:21.000]  我信了很少基督徒, 信了很久都不會讀這一節了
[00:15:21.000 --> 00:15:23.000]  得以信服基督
[00:15:23.000 --> 00:15:25.000]  就已經很棒了
[00:15:25.000 --> 00:15:27.000]  上帝給的恩典來的, 免費的
[00:15:27.000 --> 00:15:29.000]  得救滿毋恩
[00:15:29.000 --> 00:15:31.000]  你沒有工作的, 給你, 第二就是信了他
[00:15:31.000 --> 00:15:33.000]  不過信了之後, 這個是首期來的
[00:15:33.000 --> 00:15:35.000]  繼續
[00:15:35.000 --> 00:15:37.000]  那個
[00:15:37.000 --> 00:15:39.000]  你叫次期也好, 末期也好, 怎樣都好
[00:15:39.000 --> 00:15:41.000]  並要為他
[00:15:41.000 --> 00:15:43.000]  受苦, 即是保羅在《菲律賓書》的理念就是這樣
[00:15:43.000 --> 00:15:45.000]  他說你一個人信了主
[00:15:45.000 --> 00:15:47.000]  得救, 走多一步信了主
[00:15:47.000 --> 00:15:49.000]  認識他, 跟著呢
[00:15:49.000 --> 00:15:51.000]  你就要按他傻給你的心意
[00:15:51.000 --> 00:15:53.000]  繼續活出來
[00:15:53.000 --> 00:15:55.000]  即或受苦
[00:15:55.000 --> 00:15:57.000]  都要跟著他
[00:15:57.000 --> 00:15:59.000]  正因為這樣原因
[00:15:59.000 --> 00:16:01.000]  所以他跟著幾節經文就可以夠膽地說
[00:16:01.000 --> 00:16:03.000]  由第二章十四節開始說
[00:16:03.000 --> 00:16:05.000]  給大家看看
[00:16:05.000 --> 00:16:07.000]  凡所行的
[00:16:07.000 --> 00:16:09.000]  都不要發怨言
[00:16:09.000 --> 00:16:11.000]  起爭論
[00:16:11.000 --> 00:16:13.000]  即是說
[00:16:13.000 --> 00:16:15.000]  他就, 你知道, 解清楚, 你向主耶穌負責
[00:16:15.000 --> 00:16:17.000]  你要捱下去
[00:16:17.000 --> 00:16:19.000]  不過你放心
[00:16:19.000 --> 00:16:21.000]  你要全福音
[00:16:21.000 --> 00:16:23.000]  你要做工作的觀念
[00:16:23.000 --> 00:16:25.000]  你的觀念, 心思意念是他給你的
[00:16:25.000 --> 00:16:27.000]  你遇到困難
