
[00:00:00.000 --> 00:00:03.760]  各位網友 各位網友 各位網友 各位網友
[00:03:40.860 --> 00:03:43.260]  第二樣災禍過去
[00:03:43.260 --> 00:03:45.420]  第三樣災禍快到了
[00:03:45.420 --> 00:03:46.940]  我們讀到這裡
[00:03:46.940 --> 00:03:51.300]  啟示錄給我們的感覺就是很多很難解的
[00:03:51.300 --> 00:03:55.900]  如果我們按照聖經其實又不是那麼難解的
[00:03:55.900 --> 00:03:59.500]  好 我們直接來看看
[00:03:59.500 --> 00:04:03.180]  有一根韋子次給我給約翰
[00:04:03.180 --> 00:04:04.620]  我量度
[00:04:04.620 --> 00:04:09.740]  留意他所量度的不單只是神的電和祭壇
[00:04:09.740 --> 00:04:14.860]  還有是量度了禮拜的人
[00:04:14.860 --> 00:04:20.220]  上帝他所關心的不單是那個電
[00:04:20.220 --> 00:04:23.940]  是更加關心裡面的人
[00:04:23.940 --> 00:04:29.900]  所以在上帝的計劃的量度上
[00:04:29.900 --> 00:04:39.900]  裡面的人都是在上帝的審判
[00:04:39.900 --> 00:04:42.900]  或者在上帝的看管下
[00:04:42.900 --> 00:04:46.860]  不過外縣就留下來不去量
[00:04:46.860 --> 00:04:48.780]  因為給外邦人
[00:04:48.780 --> 00:04:51.420]  外邦人就是指未信的人
[00:04:51.420 --> 00:04:53.420]  遣答聖城42個月
[00:04:53.420 --> 00:04:55.860]  42個月就是三年半
[00:04:55.860 --> 00:04:57.900]  全部在舊約都是這個意思
[00:04:57.900 --> 00:05:01.900]  就是七年的一半
[00:05:01.900 --> 00:05:07.220]  路緯就是當時在約旦河很普遍
[00:05:07.220 --> 00:05:09.780]  大概一個人那麼高
[00:05:09.780 --> 00:05:12.580]  用來做尺去量度
[00:05:12.580 --> 00:05:13.900]  所以他們很熟悉的
[00:05:13.900 --> 00:05:17.420]  沒有什麼奇妙的東西
[00:05:17.420 --> 00:05:20.220]  什麼叫量度呢
[00:05:20.220 --> 00:05:23.180]  就是表明上帝是看管
[00:05:23.180 --> 00:05:25.580]  如果上帝不關心聖殿
[00:05:25.580 --> 00:05:27.340]  他不會去量度
[00:05:27.340 --> 00:05:29.340]  我們關心的很清楚
[00:05:29.340 --> 00:05:32.100]  知道家裡有多大 有什麼用途
[00:05:32.100 --> 00:05:37.740]  所以量度是表示上帝對我們的保守、看管
[00:05:37.740 --> 00:05:40.340]  聖殿祭壇和敬拜的人
[00:05:40.340 --> 00:05:43.100]  都在上帝的看管下
[00:05:43.100 --> 00:05:46.820]  上帝量度我們不單單是要審判
[00:05:46.820 --> 00:05:48.580]  而是知道我們的需要
[00:05:48.580 --> 00:05:52.140]  知道我們在艱難和痛苦裡面
[00:05:52.140 --> 00:05:54.620]  神知道我們的情況
[00:05:54.620 --> 00:05:57.940]  但外邦人就不在上帝的量度
[00:05:57.940 --> 00:06:02.540]  因為外邦人不接受上帝
[00:06:02.540 --> 00:06:08.180]  殿外的部分我們叫做世俗出面
[00:06:08.180 --> 00:06:10.940]  不是說上帝不理這個世界
[00:06:10.940 --> 00:06:16.580]  而是上帝的看管是不同的
[00:06:16.580 --> 00:06:19.860]  上帝對他的人很仔細看管
[00:06:19.860 --> 00:06:23.660]  但是對於外邦人踐踏聖殿
[00:06:23.660 --> 00:06:28.260]  上帝是去掌管
[00:06:28.260 --> 00:06:30.260]  上帝是知道這個世界
[00:06:30.260 --> 00:06:33.940]  但就不同對我們那種的保守
[00:06:33.940 --> 00:06:38.300]  所以我們明白上帝對信徒和非信徒
[00:06:38.300 --> 00:06:45.060]  是有一個不同的態度
[00:06:45.060 --> 00:06:47.140]  然後就說到兩個見證人
[00:06:47.140 --> 00:06:49.900]  第三到十四節
[00:06:49.900 --> 00:06:51.660]  當我們在聖經的時候
[00:06:51.660 --> 00:06:53.580]  我們都要找回舊約
[00:06:53.580 --> 00:06:57.500]  見證人就是上帝所重用的
[00:06:57.500 --> 00:07:01.580]  先知或舊約裡面出名的人
[00:07:01.580 --> 00:07:03.580]  聖經沒有說是誰
[00:07:03.580 --> 00:07:05.820]  如果找到第五到第六節
[00:07:05.820 --> 00:07:11.980]  大概是摩西和以利亞
[00:07:11.980 --> 00:07:14.580]  因為在這裡提到水變血
[00:07:14.580 --> 00:07:18.500]  所以有可能是指摩西
[00:07:18.500 --> 00:07:21.580]  又提到天閉塞不下雨
[00:07:21.580 --> 00:07:24.060]  所以有可能是以利亞
[00:07:24.060 --> 00:07:24.860]  但我們知道
[00:07:24.860 --> 00:07:28.940]  因為這是象徵的說法
[00:07:28.940 --> 00:07:31.940]  所以提到上帝兩個僕人
[00:07:31.940 --> 00:07:35.020]  是很有能力的
[00:07:35.020 --> 00:07:37.980]  這兩個僕人是穿無衣
[00:07:37.980 --> 00:07:39.260]  我們很明白
[00:07:39.260 --> 00:07:42.180]  它是一個collective meaning
[00:07:42.180 --> 00:07:47.180]  就是將舊約有的幾個意義放在一起
[00:07:47.180 --> 00:07:51.220]  未必一定是指以利亞或者摩西
[00:07:51.220 --> 00:07:53.460]  穿無衣就是約翰
[00:07:53.460 --> 00:07:55.100]  約翰是傳道者
[00:07:55.100 --> 00:07:59.740]  即是說他有摩西那種民族感情的能力
[00:07:59.740 --> 00:08:02.940]  以利亞那種對抗強權
[00:08:02.940 --> 00:08:04.460]  對抗政治
[00:08:04.460 --> 00:08:07.740]  當時阿哈王黑暗的那種勇氣
[00:08:07.740 --> 00:08:10.380]  他有約翰去傳道
[00:08:10.380 --> 00:08:13.940]  他有約翰作為上帝的先鋒
[00:08:13.940 --> 00:08:16.140]  所以是一個collective meaning
[00:08:16.140 --> 00:08:19.740]  這兩個傳道人都擁有了在舊約裡面
[00:08:19.740 --> 00:08:23.420]  上帝賦予他們的傳道
[00:08:23.420 --> 00:08:30.300]  那種見證的各種意義集中在他們身上
[00:08:30.300 --> 00:08:31.380]  另外呢
[00:08:31.380 --> 00:08:32.660]  我說collective meaning
[00:08:32.660 --> 00:08:34.420]  不是單一個意義
[00:08:34.420 --> 00:08:35.100]  不是單一個意義
[00:08:35.100 --> 00:08:37.780]  就是舊約幾個意義都集中在這兩個人
[00:08:37.780 --> 00:08:40.780]  所以這是一個象徵的說法
[00:08:40.780 --> 00:08:43.900]  不過是存在的
[00:08:43.900 --> 00:08:46.300]  兩個的橄欖樹
[00:08:46.300 --> 00:08:48.180]  橄欖樹用來做什麼呢?
[00:08:48.180 --> 00:08:52.220]  橄欖樹是提供登台的油
[00:08:52.220 --> 00:08:55.260]  兩個登台就見證福音
[00:08:55.260 --> 00:08:56.860]  兩個橄欖樹
[00:08:56.860 --> 00:08:58.900]  就是他從上帝以來
[00:08:58.900 --> 00:09:05.220]  得到神給他的恩典、話語、能力
[00:09:05.220 --> 00:09:10.660]  而他提供給登台的就是教會
[00:09:10.660 --> 00:09:12.260]  所以這兩個傳道人
[00:09:12.260 --> 00:09:14.340]  他不單是見證在這個世界上
[00:09:14.340 --> 00:09:20.060]  他不單是帶有神跡歧視的能力
[00:09:20.060 --> 00:09:24.220]  並且他還成為了教會話語的出口
[00:09:24.220 --> 00:09:30.980]  他成為了教會真理的教導來源
[00:09:30.980 --> 00:09:34.100]  所以collective meaning
[00:09:34.100 --> 00:09:37.420]  他所擁有的意義很豐富的
[00:09:37.420 --> 00:09:38.820]  兩個見證台
[00:09:38.820 --> 00:09:40.540]  並且是宣講神的話語
[00:09:40.540 --> 00:09:41.980]  那你就可以慢慢看到
[00:09:41.980 --> 00:09:44.940]  這兩個人原來是很有能力的
[00:09:44.940 --> 00:09:47.340]  他在教會裡 講道
[00:09:47.340 --> 00:09:49.500]  並且他在外面宣講
[00:09:49.500 --> 00:09:52.420]  還有他私刑審判
[00:09:52.420 --> 00:09:53.740]  有神跡歧視
[00:09:53.740 --> 00:09:55.300]  隨著他
[00:09:55.300 --> 00:09:56.460]  他不單在教會裡
[00:09:56.460 --> 00:09:57.620]  他還在外面
[00:09:57.620 --> 00:10:00.220]  那你會看到這兩個人很豐富的
[00:10:00.220 --> 00:10:01.940]  所以他一邊描述的時候
[00:10:01.940 --> 00:10:03.020]  就愈來愈感覺到
[00:10:03.020 --> 00:10:06.060]  這兩個人在舊約沒有一個人
[00:10:06.060 --> 00:10:07.940]  有他所有的東西
[00:10:07.940 --> 00:10:13.500]  他將舊約上帝在聖經裡賦予的神的僕人
[00:10:13.500 --> 00:10:16.660]  各樣的特色都集中在他們身上
[00:10:16.660 --> 00:10:23.780]  這兩個人如果我們用現在的來解釋
[00:10:23.780 --> 00:10:27.100]  我們可以這樣想
[00:10:27.100 --> 00:10:28.540]  不是一定是對的
[00:10:28.540 --> 00:10:29.740]  我的意思是
[00:10:29.740 --> 00:10:35.380]  因為我們都要憑著聖經和舊約所記載的一些想像力
[00:10:37.020 --> 00:10:38.580]  他們是很特殊的
[00:10:38.580 --> 00:10:43.980]  特別是聖經中有兩個見證人
[00:10:43.980 --> 00:10:46.940]  之前是有那個那個
[00:10:46.940 --> 00:10:48.140]  那兩個
[00:10:48.140 --> 00:10:50.660]  所以不是一般的兩個人
[00:10:50.660 --> 00:10:53.540]  是指定某兩個人
[00:10:53.540 --> 00:10:56.740]  而且這兩個人
[00:10:56.740 --> 00:10:58.340]  很有名
[00:10:58.340 --> 00:11:00.940]  一講就大家都知道
[00:11:00.940 --> 00:11:04.180]  在歷史上大家都知道
[00:11:04.180 --> 00:11:05.820]  有代表性
[00:11:05.820 --> 00:11:08.100]  另外第七節提到
[00:11:08.100 --> 00:11:09.700]  他和獸交戰
[00:11:09.700 --> 00:11:12.100]  獸就是惡勢力
[00:11:12.100 --> 00:11:14.060]  是敵黨上帝
[00:11:14.060 --> 00:11:16.420]  所以他代表了兩種勢力
[00:11:16.420 --> 00:11:18.220]  黑暗和光明
[00:11:18.220 --> 00:11:19.780]  不是單打獨鬥
[00:11:19.780 --> 00:11:22.060]  他是代表著神的兒女
[00:11:22.060 --> 00:11:23.620]  代表著上帝的國度
[00:11:23.620 --> 00:11:25.020]  代表著教會
[00:11:25.020 --> 00:11:28.500]  來在這個世界面對黑暗的勢力
[00:11:28.500 --> 00:11:31.540]  來攻擊他們
[00:11:31.540 --> 00:11:34.620]  這兩個人被上帝的生意復活
[00:11:34.620 --> 00:11:36.140]  剛才我們讀聖經記得
[00:11:36.140 --> 00:11:37.660]  他被人殺了
[00:11:37.660 --> 00:11:40.620]  但後來他復活
[00:11:40.620 --> 00:11:42.380]  他復活站起來
[00:11:42.380 --> 00:11:45.180]  讓人想起以西傑說
[00:11:45.180 --> 00:11:47.860]  上帝的靈也使得枯骨復活
[00:11:47.860 --> 00:11:52.660]  即是說他在世上不是所向披靡
[00:11:52.660 --> 00:11:55.860]  因為這個世界惡勢力太大
[00:11:55.860 --> 00:11:57.820]  所以他還是被殺的
[00:11:57.820 --> 00:12:00.060]  不過被殺之後
[00:12:00.060 --> 00:12:01.860]  上帝叫他復活
[00:12:01.860 --> 00:12:04.740]  復活有可能是肉體的復活
[00:12:04.740 --> 00:12:06.620]  也有可能是他所做的事
[00:12:06.620 --> 00:12:08.740]  延續下去
[00:12:08.740 --> 00:12:10.700]  所以這兩個人是一個集體性
[00:12:10.700 --> 00:12:12.260]  剛才所說的collective meaning
[00:12:12.260 --> 00:12:13.300]  就是這件事
[00:12:13.300 --> 00:12:16.060]  是有一種代表性的
[00:12:16.060 --> 00:12:18.500]  所以你不要去猜這是誰
[00:12:18.500 --> 00:12:19.700]  這是葛培里
[00:12:19.700 --> 00:12:20.940]  這是唐崇榮
[00:12:20.940 --> 00:12:22.460]  你就不要去這樣猜了
[00:12:22.460 --> 00:12:26.540]  就是他代表了在這個末世上
[00:12:26.540 --> 00:12:35.260]  有一群或者某一個教會裏面的群體
[00:12:35.260 --> 00:12:37.260]  或者是某幾個人
[00:12:37.260 --> 00:12:38.220]  是一個collective
[00:12:38.220 --> 00:12:39.740]  是一個集體性的
[00:12:39.740 --> 00:12:42.900]  是不怕無懼權勢
[00:12:42.900 --> 00:12:44.780]  無懼黑暗勢力
[00:12:44.780 --> 00:12:47.660]  來去為神作戰
[00:12:47.660 --> 00:12:49.020]  在末世裏面
[00:12:49.020 --> 00:12:50.900]  最艱難時
[00:12:50.900 --> 00:12:54.580]  我們有盼望
[00:12:54.580 --> 00:12:58.380]  如果我們從象徵性的解釋
[00:12:58.380 --> 00:13:02.380]  有神學家就推斷
[00:13:02.380 --> 00:13:05.460]  其實這兩個見證人
[00:13:05.460 --> 00:13:06.940]  就是指教會
[00:13:06.940 --> 00:13:08.500]  collective meaning
[00:13:08.500 --> 00:13:10.020]  就是指教會
[00:13:10.020 --> 00:13:12.660]  在這個世界上見證著
[00:13:12.660 --> 00:13:16.060]  而面對著世界的逼迫
[00:13:16.060 --> 00:13:18.700]  教會當然不是指建築物
[00:13:18.700 --> 00:13:22.020]  教會是指信徒
[00:13:22.020 --> 00:13:24.700]  在世上的群體
[00:13:24.700 --> 00:13:28.220]  如果是指基督耶穌升天之後
[00:13:28.220 --> 00:13:30.500]  他的肉身不再在地上
[00:13:30.500 --> 00:13:34.580]  但他以群體的方式
[00:13:34.580 --> 00:13:35.980]  臨在地上
[00:13:35.980 --> 00:13:38.980]  因此我們叫為基督的身體
[00:13:38.980 --> 00:13:41.060]  所以你和我叫基督的身體
[00:13:41.060 --> 00:13:43.820]  就是耶穌基督以群體的形式
[00:13:43.820 --> 00:13:45.460]  在地上出現
[00:13:45.460 --> 00:13:50.460]  這個就是教會
[00:13:50.460 --> 00:13:53.380]  或者在舊約的聖殿
[00:13:53.380 --> 00:13:57.020]  教會比聖殿更加清楚
[00:13:57.020 --> 00:13:59.420]  然後就有婦人
[00:13:59.420 --> 00:14:02.020]  提到這個婦人
[00:14:02.020 --> 00:14:03.420]  婦人是甚麼呢
[00:14:03.420 --> 00:14:05.860]  我們要從這裏
[00:14:05.860 --> 00:14:08.260]  在舊約裏面
[00:14:08.260 --> 00:14:10.860]  這個婦人我們要在下一節才說
[00:14:10.860 --> 00:14:12.260]  十三章裏面提到
[00:14:12.260 --> 00:14:14.460]  在天上的十三七節
[00:14:14.460 --> 00:14:16.060]  提到都是教會
[00:14:16.060 --> 00:14:18.420]  所以我們看回十二章十三章
[00:14:18.420 --> 00:14:22.100]  這個有可能是指教會
[00:14:22.100 --> 00:14:24.500]  然後這兩個人有甚麼活動呢
[00:14:24.500 --> 00:14:26.580]  他們有傳呼音
[00:14:26.580 --> 00:14:29.180]  有人要害他們
[00:14:29.180 --> 00:14:30.660]  上帝保守他們
[00:14:30.660 --> 00:14:32.460]  他們被逼迫
[00:14:32.460 --> 00:14:36.020]  他們有能力消滅仇敵
[00:14:36.020 --> 00:14:38.100]  這個火代表審判
[00:14:38.100 --> 00:14:40.380]  未必一定是火燒
[00:14:40.380 --> 00:14:43.300]  就是他話語叫人擇心
[00:14:43.300 --> 00:14:45.300]  或者叫人憤怒
[00:14:45.300 --> 00:14:49.060]  叫人更加的
[00:14:49.060 --> 00:14:50.780]  在他的罪裏面不悔改
[00:14:50.780 --> 00:14:52.660]  是更加的痛恨他
[00:14:52.660 --> 00:14:54.580]  所以這個火是一種很嚴厲的
[00:14:54.580 --> 00:14:57.340]  神的話就像利劍一樣
[00:14:57.340 --> 00:14:59.340]  聽從的人得到詛咒
[00:14:59.340 --> 00:15:04.500]  不聽從的人是會被殺傷
[00:15:04.500 --> 00:15:05.740]  這兩個人有權柄
[00:15:05.740 --> 00:15:07.140]  在他們傳道的日子
[00:15:07.140 --> 00:15:09.300]  叫做「閉塞不下如頹」
[00:15:09.300 --> 00:15:11.020]  剛才說過好像以利亞一樣
[00:15:11.020 --> 00:15:15.940]  又可以叫水變血
[00:15:15.940 --> 00:15:17.620]  他們作見證的時候
[00:15:17.620 --> 00:15:24.020]  因為面對魔鬼的惡勢力
[00:15:24.020 --> 00:15:26.020]  越肯為神做事
[00:15:26.020 --> 00:15:28.020]  面對的攻擊越大
[00:15:28.020 --> 00:15:29.580]  無底坑上來的時候
[00:15:29.580 --> 00:15:32.740]  就知道惡勢力
[00:15:32.740 --> 00:15:35.580]  總動員攻擊他
[00:15:35.580 --> 00:15:40.420]  結果就將他們殺了
[00:15:40.420 --> 00:15:44.020]  獸在啟示錄出現了39次
[00:15:44.020 --> 00:15:47.700]  除了六章第八節指野地的野獸
[00:15:47.700 --> 00:15:52.340]  其他都是指迫害聖徒的政權
[00:15:52.340 --> 00:15:54.180]  這裡有一個貫詞
[00:15:54.180 --> 00:15:57.620]  是指當時信奴熟悉的
[00:15:57.620 --> 00:15:59.820]  有可能是指當時的政權
[00:15:59.820 --> 00:16:07.860]  也有可能是指現在的政治勢力
[00:16:07.860 --> 00:16:09.300]  第八節就提到
[00:16:09.300 --> 00:16:12.740]  他們私下倒在大城的街上
[00:16:12.740 --> 00:16:14.980]  安裝了靈異的所多瑪
[00:16:14.980 --> 00:16:17.860]  所多瑪是背叛上帝
[00:16:17.860 --> 00:16:19.660]  又叫埃及
[00:16:19.660 --> 00:16:21.660]  就是他們的主丁十字架
[00:16:21.660 --> 00:16:22.700]  就是背叛上帝
[00:16:22.700 --> 00:16:25.780]  將神派來的人殺害
[00:16:25.780 --> 00:16:28.020]  如果從聖經裡我們很容易明白
[00:16:28.020 --> 00:16:29.020]  大城是巴比倫
[00:16:29.020 --> 00:16:31.100]  或者是羅馬的暗語
[00:16:31.100 --> 00:16:32.980]  羅馬 所多瑪 埃及
[00:16:32.980 --> 00:16:34.780]  都是敵黨上帝的政治
[00:16:34.780 --> 00:16:38.980]  這些就是將神的僕人殺害
[00:16:38.980 --> 00:16:42.420]  他們私下倒在大城的街上
[00:16:42.420 --> 00:16:44.140]  街或街道
[00:16:44.140 --> 00:16:47.700]  原來是一個很寬闊的地方
[00:16:47.700 --> 00:16:51.340]  他們不是秘密被處死
[00:16:51.340 --> 00:16:53.140]  很多人都看到
[00:16:53.140 --> 00:16:55.220]  是多人聚集的地方
[00:16:55.220 --> 00:17:01.420]  這兩個見證人被公開殺害
[00:17:01.420 --> 00:17:03.540]  接著就提到時間
[00:17:03.540 --> 00:17:06.380]  時間就是各民各族各方各國
[00:17:06.380 --> 00:17:09.540]  有人觀看他們廝守三天半
[00:17:09.540 --> 00:17:15.340]  三天半就是三年半
[00:17:15.340 --> 00:17:19.780]  三天半就是3.5
[00:17:19.780 --> 00:17:20.700]  就是42個月
[00:17:20.700 --> 00:17:22.900]  或者是1260天
[00:17:22.900 --> 00:17:24.020]  都是代表一段時間
[00:17:24.020 --> 00:17:25.580]  意思就是說不是很長
[00:17:25.580 --> 00:17:27.460]  是一段時間
[00:17:27.460 --> 00:17:31.460]  而他的日子和耶穌復活也很相似
[00:17:31.460 --> 00:17:34.020]  所以很多象徵我們要慢慢想
[00:17:34.020 --> 00:17:35.620]  他死了不能夠埋葬
[00:17:35.620 --> 00:17:40.460]  這就是對他們最大的羞辱
[00:17:40.460 --> 00:17:41.740]  而這兩個見證人
[00:17:41.740 --> 00:17:43.540]  代表世界是生命的道
[00:17:43.540 --> 00:17:46.660]  但世界就不接受將他殺害
[00:17:46.660 --> 00:17:48.140]  就是說在末世的時候
[00:17:48.140 --> 00:17:50.380]  當你呼應傳出去
[00:17:50.380 --> 00:17:52.380]  你就遇到困難
[00:17:52.380 --> 00:17:54.260]  因此在這個世界上
[00:17:54.260 --> 00:17:57.100]  很多人就將信仰變成私有化
[00:17:57.100 --> 00:17:59.500]  就是我們自己不要在公共空間出現
[00:17:59.500 --> 00:18:02.420]  你講出去就會得罪其他人
[00:18:02.420 --> 00:18:06.180]  多元社會裡也有這樣的情況
[00:18:06.180 --> 00:18:07.300]  然後他提到
[00:18:07.300 --> 00:18:10.220]  住在地上的不是一般的忠誠的人
[00:18:10.220 --> 00:18:12.260]  而是那些不認同福音
[00:18:12.260 --> 00:18:13.860]  或者不相信神的
[00:18:13.860 --> 00:18:19.940]  那些被受吸引記的人
[00:18:19.940 --> 00:18:21.260]  他們對這兩個見證人
[00:18:21.260 --> 00:18:22.580]  不僅殺害
[00:18:22.580 --> 00:18:24.260]  更是切現歡樂
[00:18:24.260 --> 00:18:27.620]  就是說當福音被破壞的時候
[00:18:27.620 --> 00:18:32.380]  或者被制止殺害之後
[00:18:32.380 --> 00:18:34.980]  他們很歡喜
[00:18:34.980 --> 00:18:36.340]  過了三天半
[00:18:36.340 --> 00:18:37.820]  有生氣進入他們
[00:18:37.820 --> 00:18:40.180]  你們可以出自二世結算
[00:18:40.180 --> 00:18:42.460]  但這個復活不是將來
[00:18:42.460 --> 00:18:43.740]  而是現在的
[00:18:43.740 --> 00:18:49.100]  就是說福音不會因為這樣而停止
[00:18:49.100 --> 00:18:50.260]  我們不灰心
[00:18:50.260 --> 00:18:52.060]  雖然面對這些困難
[00:18:52.060 --> 00:18:52.820]  仍然繼續下去
[00:18:52.820 --> 00:18:55.460]  因為縱然受到難阻
[00:18:55.460 --> 00:18:57.380]  縱然在人體裡被殺害
[00:18:57.380 --> 00:19:00.340]  但神的能力是叫他再重新復活
[00:19:00.340 --> 00:19:06.460]  所以這就成為了教會和信徒的盼望
[00:19:06.460 --> 00:19:10.420]  而兩個先知聽見有大聲音和千上而來
[00:19:10.420 --> 00:19:11.780]  那是什麼意思呢?
[00:19:11.780 --> 00:19:16.860]  就是講明為主作見證的人
[00:19:16.860 --> 00:19:18.940]  是要走相同的路
[00:19:18.940 --> 00:19:22.540]  雖然他未必是指現在某個時候
[00:19:22.540 --> 00:19:24.540]  但他指的是一個趨勢
[00:19:24.540 --> 00:19:25.820]  一個形勢
[00:19:25.820 --> 00:19:27.540]  所以這是讓我們看到
[00:19:27.540 --> 00:19:30.780]  在末世的形勢是這樣的
[00:19:30.780 --> 00:19:33.300]  究竟在末世有沒有這樣的情況呢?
[00:19:33.300 --> 00:19:35.780]  我們慢慢再看
[00:19:35.780 --> 00:19:38.940]  地大震動傾倒了十分之一
[00:19:38.940 --> 00:19:40.980]  這些象徵的語言
[00:19:40.980 --> 00:19:44.860]  我們看到在新約裡有很類似的
[00:19:44.860 --> 00:19:47.260]  耶穌釘十字架都是地大震動
[00:19:47.260 --> 00:19:48.900]  盤石裂開手無人
[00:19:48.900 --> 00:19:50.220]  渾身顫抖
[00:19:50.220 --> 00:19:51.460]  十分之一 七千人
[00:19:51.460 --> 00:19:53.740]  指當時的人數有限
[00:19:53.740 --> 00:19:55.100]  如果是七千人
[00:19:55.100 --> 00:19:56.500]  那十分之一就是七萬人
[00:19:56.500 --> 00:19:59.580]  就和當時的耶路撒冷人數很相似
[00:19:59.580 --> 00:20:06.060]  好了 我們看看
[00:20:06.060 --> 00:20:08.780]  在現在的世代
[00:20:08.780 --> 00:20:12.780]  究竟有沒有這種這麼大的難度
[00:20:12.780 --> 00:20:17.100]  當我翻查過去十年的歷史
[00:20:17.100 --> 00:20:20.060]  我們在這裡生活得非常好
[00:20:20.060 --> 00:20:21.620]  但是在這個世界上
[00:20:21.620 --> 00:20:25.500]  其實出現了很多神的教會
[00:20:25.500 --> 00:20:31.140]  面對這些的逼迫和難處
[00:20:31.140 --> 00:20:34.060]  在2008年11月15日
[00:20:34.060 --> 00:20:37.420]  印尼耶加達一個叫做
[00:20:37.420 --> 00:20:40.500]  Pershingon的一個村落
[00:20:40.500 --> 00:20:42.300]  一個叫浸信會
[00:20:42.300 --> 00:20:48.700]  當時是被伊斯蘭的極端分子來襲擊
[00:20:48.700 --> 00:20:51.860]  就有很多人被殺害
[00:20:51.860 --> 00:20:54.660]  我在這裡解釋 因為我剛剛從印尼回來
[00:20:54.660 --> 00:21:00.700]  印尼是全球回教徒最多的國家
[00:21:00.700 --> 00:21:05.420]  一億四千萬到一億六千萬
[00:21:05.420 --> 00:21:10.860]  也是基督徒不少的地方有二千萬
[00:21:10.860 --> 00:21:14.660]  印尼大概兩億的人口或者多一些
