
[00:00:00.000 --> 00:00:05.640]  今晚我們是查但義理書第四章
[00:04:40.240 --> 00:04:43.240]  他的國不是單純一個國
[00:04:43.240 --> 00:04:46.240]  是他征服了當時的中東
[00:04:46.240 --> 00:04:50.240]  很多國家被他吞併了
[00:04:50.240 --> 00:04:52.240]  有些好像猶大國
[00:04:52.240 --> 00:04:55.240]  被他擄掠了去巴比倫那裡
[00:04:55.240 --> 00:04:57.240]  有些好像埃及那樣
[00:04:57.240 --> 00:04:58.240]  留在那裡
[00:04:58.240 --> 00:05:01.240]  但是都變為他的附庸國
[00:05:01.240 --> 00:05:06.240]  所以他的國是包括各方各國各族
[00:05:06.240 --> 00:05:08.240]  所以他這個曉諭下來
[00:05:08.240 --> 00:05:11.240]  是全天下的人都知道的
[00:05:11.240 --> 00:05:15.240]  一個這麼威的皇帝
[00:05:15.240 --> 00:05:17.240]  在他的人民面前
[00:05:17.240 --> 00:05:19.240]  來迎帝位
[00:05:19.240 --> 00:05:21.240]  認他悔改
[00:05:21.240 --> 00:05:23.240]  認他以前是錯的
[00:05:23.240 --> 00:05:26.240]  而且他不單單承認
[00:05:26.240 --> 00:05:28.240]  這是宇宙萬物的真實
[00:05:28.240 --> 00:05:32.240]  他還要認過去那七年
[00:05:32.240 --> 00:05:33.240]  他所經過的事
[00:05:33.240 --> 00:05:35.240]  可能有些人不知道
[00:05:35.240 --> 00:05:38.240]  因為當時是沒有網絡的
[00:05:38.240 --> 00:05:40.240]  發生在他身上的
[00:05:40.240 --> 00:05:44.240]  在巴比倫皇宮附近的人就知道
[00:05:44.240 --> 00:05:48.240]  但是在其他各方各國各族的人
[00:05:48.240 --> 00:05:51.240]  未必知道他過去那七年
[00:05:51.240 --> 00:05:53.240]  有過這麼慘的事
[00:05:53.240 --> 00:05:55.240]  這麼羞辱的事
[00:05:55.240 --> 00:05:58.240]  所以他將他自己完全公開
[00:05:58.240 --> 00:06:05.240]  這是一個這麼有威望的國王來說
[00:06:05.240 --> 00:06:07.240]  這是不可思議的
[00:06:07.240 --> 00:06:09.240]  但是他都願意這樣做
[00:06:09.240 --> 00:06:12.240]  他都願意做這樣的見證
[00:06:12.240 --> 00:06:15.240]  他完全謙卑
[00:06:15.240 --> 00:06:17.240]  第二節他說
[00:06:17.240 --> 00:06:18.240]  我樂意一點
[00:06:18.240 --> 00:06:19.240]  他不是被迫的
[00:06:19.240 --> 00:06:21.240]  這是他自願的
[00:06:21.240 --> 00:06:22.240]  就像我們做見證一樣
[00:06:22.240 --> 00:06:24.240]  沒有人監督你要做的
[00:06:24.240 --> 00:06:26.240]  沒有牧師說你要做見證
[00:06:26.240 --> 00:06:28.240]  逼你做的
[00:06:28.240 --> 00:06:31.240]  我們是樂意的來榮耀神
[00:06:31.240 --> 00:06:34.240]  來將自己親身的經歷
[00:06:34.240 --> 00:06:36.240]  和其他人分享
[00:06:36.240 --> 00:06:38.240]  目的就是為了榮耀神
[00:06:38.240 --> 00:06:40.240]  也為了幫助其他人
[00:06:40.240 --> 00:06:43.240]  所以他樂意的將至高的神
[00:06:43.240 --> 00:06:46.240]  他形容我們的神是做至高的神
[00:06:46.240 --> 00:06:50.240]  向他所行的神蹟奇事宣揚出來
[00:06:50.240 --> 00:06:53.240]  即是說他要將那件神蹟奇事
[00:06:53.240 --> 00:06:55.240]  說他怎樣被羞辱
[00:06:55.240 --> 00:06:58.240]  怎樣神救了他
[00:06:58.240 --> 00:07:01.240]  整件事要和盤托出
[00:07:01.240 --> 00:07:05.240]  第三節他說他的神蹟何其大
[00:07:05.240 --> 00:07:09.240]  他知道神的工作就叫神蹟
[00:07:09.240 --> 00:07:11.240]  不是他自己
[00:07:11.240 --> 00:07:14.240]  他已經做了一隻野獸
[00:07:14.240 --> 00:07:16.240]  不是神拯救他
[00:07:16.240 --> 00:07:17.240]  他是沒有希望的
[00:07:17.240 --> 00:07:19.240]  所以他的神蹟何其大
[00:07:19.240 --> 00:07:21.240]  他的奇事何其盛
[00:07:21.240 --> 00:07:23.240]  他的國是永遠的
[00:07:23.240 --> 00:07:26.240]  他的權柄傳到萬代
[00:07:26.240 --> 00:07:28.240]  這出自一個國王的口
[00:07:28.240 --> 00:07:31.240]  即是我以上有更加高
[00:07:31.240 --> 00:07:33.240]  更加有權勢
[00:07:33.240 --> 00:07:36.240]  有能力的這位神
[00:07:36.240 --> 00:07:39.240]  大家注意他這裡說的唯一的神
[00:07:39.240 --> 00:07:42.240]  這裡說他是唯一的神
[00:07:42.240 --> 00:07:45.240]  這個神沒有說是你們的神
[00:07:45.240 --> 00:07:48.240]  也沒有說這麼多神當中他最威
[00:07:48.240 --> 00:07:51.240]  因為他這裡等於承認了
[00:07:51.240 --> 00:07:53.240]  他是那位唯一的神
[00:07:53.240 --> 00:07:54.240]  因為他是至高
[00:07:54.240 --> 00:07:56.240]  至高只是一個
[00:07:56.240 --> 00:07:57.240]  再說你們的神
[00:07:57.240 --> 00:07:59.240]  好像第二章第三章
[00:07:59.240 --> 00:08:04.240]  他是說你是其他人的神
[00:08:04.240 --> 00:08:06.240]  三個朋友的神
[00:08:06.240 --> 00:08:07.240]  但以你的神
[00:08:07.240 --> 00:08:08.240]  他這裡沒有了
[00:08:08.240 --> 00:08:11.240]  他現在已經到了承認
[00:08:11.240 --> 00:08:13.240]  這個是他的神
[00:08:13.240 --> 00:08:16.240]  所以我相信他在這一刻是得救的
[00:08:16.240 --> 00:08:19.240]  他應該不會再拜偶像了
[00:08:19.240 --> 00:08:22.240]  因為他已經承認了這位是真神
[00:08:22.240 --> 00:08:24.240]  所以從他的宣言我們看到
[00:08:24.240 --> 00:08:30.240]  他終於明白和親口公佈承認
[00:08:30.240 --> 00:08:32.240]  這是上帝的作為
[00:08:32.240 --> 00:08:35.240]  上帝的國度和權柄有深切的認識
[00:08:35.240 --> 00:08:37.240]  可以說在歷史上
[00:08:37.240 --> 00:08:40.240]  從來沒有一位外邦人的國王
[00:08:40.240 --> 00:08:42.240]  是來發出這樣的宣言的
[00:08:42.240 --> 00:08:45.240]  所以我叫這個做一個很驚人的宣言
[00:08:45.240 --> 00:08:47.240]  我們繼續看
[00:08:47.240 --> 00:08:49.240]  第四節
[00:08:49.240 --> 00:08:55.240]  他將整件事由他七年多前發生的事
[00:08:55.240 --> 00:09:00.240]  他說我尼泊爾尼撒安居在宮中
[00:09:00.240 --> 00:09:02.240]  平順在殿內
[00:09:02.240 --> 00:09:04.240]  安居和平順
[00:09:04.240 --> 00:09:10.240]  這件事發生在第二章之後的25年左右
[00:09:10.240 --> 00:09:15.240]  他已經在位有三十多年
[00:09:15.240 --> 00:09:18.240]  中間隔了25年的時間
[00:09:18.240 --> 00:09:20.240]  他又再發夢
[00:09:20.240 --> 00:09:24.240]  就好像之前他發夢一樣
[00:09:24.240 --> 00:09:26.240]  他現在又再發夢
[00:09:26.240 --> 00:09:30.240]  但他發夢的時候是安居和平順
[00:09:30.240 --> 00:09:33.240]  他當時已經成為霸主
[00:09:33.240 --> 00:09:34.240]  沒有敵人
[00:09:34.240 --> 00:09:37.240]  他能夠征服的都全部征服了
[00:09:37.240 --> 00:09:40.240]  是很安定很繁榮的
[00:09:40.240 --> 00:09:42.240]  當時的巴比倫的版圖
[00:09:42.240 --> 00:09:44.240]  我放在圖片前告訴大家
[00:09:44.240 --> 00:09:48.240]  就是去到埃及征服了埃及
[00:09:48.240 --> 00:09:51.240]  他也伸展到伊朗
[00:09:51.240 --> 00:09:54.240]  伊拉克旁邊就是伊朗
[00:09:54.240 --> 00:09:58.240]  伊朗的版圖比伊拉克還要大
[00:09:58.240 --> 00:10:00.240]  他也征服了他
[00:10:00.240 --> 00:10:06.240]  又征服了聖地以北的敘利亞
[00:10:06.240 --> 00:10:10.240]  一直到南邊的沙地阿拉伯
[00:10:10.240 --> 00:10:14.240]  是含有很多文化語言和民族
[00:10:14.240 --> 00:10:18.240]  他已經打到當時的世界
[00:10:18.240 --> 00:10:21.240]  在那邊的世界已經征服了
[00:10:21.240 --> 00:10:23.240]  所以他是安居在宮中
[00:10:23.240 --> 00:10:25.240]  平順在殿裏面
[00:10:25.240 --> 00:10:27.240]  但他也發夢了
[00:10:27.240 --> 00:10:29.240]  這個夢也是神給他的
[00:10:29.240 --> 00:10:32.240]  我們發覺在聖經裏面
[00:10:32.240 --> 00:10:37.240]  神往往是用一些夢來告訴人
[00:10:37.240 --> 00:10:40.240]  有些夢是神直接賜的
[00:10:40.240 --> 00:10:44.240]  有些是他透過他的使者來賜給人
[00:10:44.240 --> 00:10:49.240]  神透過夢裏面來跟人說話
[00:10:49.240 --> 00:10:51.240]  在聖經裏面
[00:10:51.240 --> 00:10:52.240]  如果細心數
[00:10:52.240 --> 00:10:56.240]  有21個神用夢來跟人說話
[00:10:56.240 --> 00:10:58.240]  有21次
[00:10:58.240 --> 00:11:02.240]  其中有10次是在創世紀
[00:11:02.240 --> 00:11:08.240]  在創世紀已經有10次神用夢來跟人說話
[00:11:08.240 --> 00:11:13.240]  包括創世紀第20章
[00:11:13.240 --> 00:11:15.240]  有個叫阿比米勒的王
[00:11:15.240 --> 00:11:20.240]  擄掠了阿伯拉罕的老婆阿撒拉
[00:11:20.240 --> 00:11:24.240]  天使透過夢告訴他
[00:11:24.240 --> 00:11:27.240]  這個是阿伯拉罕的太太
[00:11:27.240 --> 00:11:29.240]  是不能夠親近他的
[00:11:29.240 --> 00:11:31.240]  然後到瓦國
[00:11:31.240 --> 00:11:33.240]  瓦國有幾個很重要的夢
[00:11:33.240 --> 00:11:35.240]  瓦國在天梯
[00:11:35.240 --> 00:11:37.240]  他發夢天梯
[00:11:37.240 --> 00:11:39.240]  天使上落
[00:11:39.240 --> 00:11:41.240]  那個是在夢中的
[00:11:41.240 --> 00:11:44.240]  然後他要回家
[00:11:44.240 --> 00:11:48.240]  那個也是神在夢裏面叫他回去的
[00:11:48.240 --> 00:11:50.240]  當時服侍的拉班
[00:11:50.240 --> 00:11:53.240]  不肯讓他帶兩個女兒
[00:11:53.240 --> 00:11:55.240]  又帶了金銀財寶
[00:11:55.240 --> 00:11:57.240]  走想追他
[00:11:57.240 --> 00:12:00.240]  神又用夢那裏叫拉班
[00:12:00.240 --> 00:12:02.240]  不准
[00:12:02.240 --> 00:12:07.240]  但以理當然不單止是王發夢
[00:12:07.240 --> 00:12:10.240]  第七章但以理開始也發夢
[00:12:10.240 --> 00:12:14.240]  神藉著夢將一些預言告訴他
[00:12:14.240 --> 00:12:18.240]  藥室當然也是發夢
[00:12:18.240 --> 00:12:20.240]  我是說新約的藥室
[00:12:20.240 --> 00:12:21.240]  馬太福音
[00:12:21.240 --> 00:12:23.240]  藥室是幾次發夢
[00:12:23.240 --> 00:12:26.240]  神在夢中告訴他
[00:12:26.240 --> 00:12:28.240]  瑪利亞是聖靈感人的
[00:12:28.240 --> 00:12:32.240]  所以他就接了瑪利亞娶了她
[00:12:32.240 --> 00:12:35.240]  然後神又在夢中告訴他
[00:12:35.240 --> 00:12:37.240]  要逃去埃及
[00:12:37.240 --> 00:12:39.240]  去到埃及
[00:12:39.240 --> 00:12:41.240]  尼哥王死了
[00:12:41.240 --> 00:12:43.240]  神又在夢中告訴藥室
[00:12:43.240 --> 00:12:45.240]  要回來
[00:12:45.240 --> 00:12:49.240]  但夢之後
[00:12:49.240 --> 00:12:53.240]  開始就少了
[00:12:53.240 --> 00:13:00.240]  我沒想到保羅有神在夢中說話
[00:13:00.240 --> 00:13:02.240]  彼得好像也沒有
[00:13:02.240 --> 00:13:06.240]  彼得雲遊障礙看到異象
[00:13:06.240 --> 00:13:08.240]  但他不是發夢的
[00:13:08.240 --> 00:13:10.240]  他在天台等著午餐
[00:13:10.240 --> 00:13:12.240]  所以好像之後
[00:13:12.240 --> 00:13:14.240]  這21個夢之後
[00:13:14.240 --> 00:13:18.240]  沒有什麼是神用夢來說話
[00:13:18.240 --> 00:13:20.240]  我就要問
[00:13:20.240 --> 00:13:23.240]  為什麼神開始的時候
[00:13:23.240 --> 00:13:26.240]  用這麼多夢來跟人說話
[00:13:26.240 --> 00:13:31.240]  為什麼神不再用夢呢?
[00:13:31.240 --> 00:13:33.240]  在約伯記第33章
[00:13:33.240 --> 00:13:35.240]  在筆記裡
[00:13:35.240 --> 00:13:38.240]  有引用了約伯說的一句話
[00:13:38.240 --> 00:13:40.240]  神說一次兩次
[00:13:40.240 --> 00:13:43.240]  世人都不理會聽不入耳
[00:13:43.240 --> 00:13:46.240]  人臥在床上沉睡的時候
[00:13:46.240 --> 00:13:49.240]  神就用夢和夜間的異象
[00:13:49.240 --> 00:13:51.240]  來讓他們聽到
[00:13:51.240 --> 00:13:53.240]  開通他們的耳朵
[00:13:53.240 --> 00:13:57.240]  將當受教的教訓印在他們的心上
[00:13:57.240 --> 00:14:00.240]  好叫人不從自己的謀算
[00:14:00.240 --> 00:14:02.240]  不行驕傲的事
[00:14:02.240 --> 00:14:07.240]  難阻人不含在坑裡
[00:14:07.240 --> 00:14:09.240]  又不死在刀下
[00:14:09.240 --> 00:14:13.240]  即是神在舊約不斷用夢
[00:14:13.240 --> 00:14:15.240]  來跟人說話
[00:14:15.240 --> 00:14:18.240]  為什麼現在很少發夢呢?
[00:14:18.240 --> 00:14:20.240]  我很少聽到傳道人說
[00:14:20.240 --> 00:14:23.240]  神在夢中來跟我說
[00:14:23.240 --> 00:14:25.240]  其實如果今天有人跟我說
[00:14:25.240 --> 00:14:27.240]  神在夢中跟我說
[00:14:27.240 --> 00:14:29.240]  我都會特別小心
[00:14:29.240 --> 00:14:31.240]  尤其是如果他說
[00:14:31.240 --> 00:14:32.240]  神跟我在夢中說的話
[00:14:32.240 --> 00:14:33.240]  聖經沒有
[00:14:33.240 --> 00:14:35.240]  那你就快點離開
[00:14:35.240 --> 00:14:37.240]  因為今天神很少
[00:14:37.240 --> 00:14:41.240]  幾乎都沒有用夢來跟人說話
[00:14:41.240 --> 00:14:43.240]  為什麼呢?
[00:14:43.240 --> 00:14:45.240]  其中一個原因就是
[00:14:45.240 --> 00:14:47.240]  現在跟舊約時代很不同
[00:14:47.240 --> 00:14:50.240]  甚至跟耶穌基督的時代都很不同
[00:14:50.240 --> 00:14:53.240]  因為聖經還沒有完全寫出來
[00:14:53.240 --> 00:14:55.240]  舊約的時候
[00:14:55.240 --> 00:14:57.240]  創世紀沒有聖經
[00:14:57.240 --> 00:15:00.240]  所以神十次都沒有跟人說話
[00:15:00.240 --> 00:15:03.240]  但今天聖經已經寫了出來
[00:15:03.240 --> 00:15:06.240]  我們看聖經就可以明白神的心意
[00:15:06.240 --> 00:15:09.240]  我們更加有聖靈在我們裡面
[00:15:09.240 --> 00:15:11.240]  聖靈是不斷地感動我們
[00:15:11.240 --> 00:15:13.240]  來跟我們說話
[00:15:13.240 --> 00:15:15.240]  當我們看聖經的時候
[00:15:15.240 --> 00:15:16.240]  教導我們的時候
[00:15:16.240 --> 00:15:17.240]  是聖靈
[00:15:17.240 --> 00:15:19.240]  聖靈是叫我們明白聖經的
[00:15:19.240 --> 00:15:22.240]  所以今天神已經可以透過聖經
[00:15:22.240 --> 00:15:25.240]  透過聖靈來跟我們說話
[00:15:25.240 --> 00:15:29.240]  神不再需要用夢來跟我們說話
[00:15:29.240 --> 00:15:32.240]  但當時神是用夢
[00:15:32.240 --> 00:15:34.240]  這是尼泊爾加尼撒兩次
[00:15:34.240 --> 00:15:38.240]  我們記得第二章
[00:15:38.240 --> 00:15:41.240]  當尼泊爾加尼撒發了夢
[00:15:41.240 --> 00:15:46.240]  他就找宮廷裡的術士
[00:15:46.240 --> 00:15:48.240]  加勒底人
[00:15:48.240 --> 00:15:51.240]  看天象的一群人
[00:15:51.240 --> 00:15:53.240]  這些法術師
[00:15:53.240 --> 00:15:55.240]  召他們來
[00:15:55.240 --> 00:15:56.240]  第二章的時候
[00:15:56.240 --> 00:15:58.240]  王忘記了那個夢
[00:15:58.240 --> 00:16:01.240]  這群人無法想到那個夢
[00:16:01.240 --> 00:16:04.240]  所以王生氣得要殺他們
[00:16:04.240 --> 00:16:06.240]  但以理解到夢
[00:16:06.240 --> 00:16:09.240]  所以這群人沒有被殺
[00:16:09.240 --> 00:16:12.240]  但這群人原來這幾十年
[00:16:12.240 --> 00:16:14.240]  還是留在皇宮裡
[00:16:14.240 --> 00:16:19.240]  王沒有弄走這群人
[00:16:19.240 --> 00:16:22.240]  這群人仍然在皇宮裡
[00:16:22.240 --> 00:16:25.240]  王在過去這二十多年
[00:16:25.240 --> 00:16:29.240]  他沒有再兩次承認神是偉大的
[00:16:29.240 --> 00:16:32.240]  但這都是很表面
[00:16:32.240 --> 00:16:35.240]  他沒有真正改變他的信仰
[00:16:35.240 --> 00:16:38.240]  真正承認神是獨一的真神
[00:16:38.240 --> 00:16:40.240]  所以這群術士仍然在這裡
[00:16:40.240 --> 00:16:43.240]  但以理還在這個團隊裡
[00:16:43.240 --> 00:16:45.240]  而且他做了這個團隊的領袖
[00:16:45.240 --> 00:16:47.240]  待會我們會看
[00:16:47.240 --> 00:16:49.240]  他又叫這群人來
[00:16:49.240 --> 00:16:56.240]  引説那群術士、法術師、加勒底人、官少都進來
[00:16:56.240 --> 00:16:59.240]  這次王就把夢告訴他們
[00:16:59.240 --> 00:17:01.240]  他們能否解開夢呢?
[00:17:01.240 --> 00:17:04.240]  引説他們卻不能把夢
[00:17:04.240 --> 00:17:06.240]  講解告訴我
[00:17:06.240 --> 00:17:08.240]  即是他們講不到
[00:17:08.240 --> 00:17:11.240]  我猜兩個可能性
[00:17:11.240 --> 00:17:14.240]  一個是他們真的解不了夢
[00:17:14.240 --> 00:17:16.240]  但也有一個可能性
[00:17:16.240 --> 00:17:20.240]  因為這個夢其實是相當清楚的
[00:17:20.240 --> 00:17:23.240]  是很容易解的
[00:17:23.240 --> 00:17:25.240]  這群人不解
[00:17:25.240 --> 00:17:28.240]  我想就是知道這個夢是很敏感的
[00:17:28.240 --> 00:17:29.240]  非同小可
[00:17:29.240 --> 00:17:35.240]  這個夢是講到王的羞辱和悲慘下場
[00:17:35.240 --> 00:17:38.240]  所以這群人可能不敢講
[00:17:38.240 --> 00:17:40.240]  因為這個王很惡、很狂暴
[00:17:40.240 --> 00:17:43.240]  所以這群人寧願說不知道
[00:17:43.240 --> 00:17:46.240]  然後在第八節說「末後」
[00:17:46.240 --> 00:17:48.240]  這裡我也有點不明白
[00:17:48.240 --> 00:17:50.240]  不知道大家能否解釋到
[00:17:50.240 --> 00:17:55.240]  既然但以理以前已經幫過王解夢
[00:17:55.240 --> 00:17:58.240]  王應該一找就找到他
[00:17:58.240 --> 00:18:02.240]  尤其是第九節說術士領袖
[00:18:02.240 --> 00:18:04.240]  伯提沙札就是但以理
[00:18:04.240 --> 00:18:06.240]  他是做頭的
[00:18:06.240 --> 00:18:08.240]  為何不找他呢?
[00:18:08.240 --> 00:18:10.240]  找一些蝦兵蟹將來
[00:18:10.240 --> 00:18:14.240]  然後這個領袖才最後出現呢?
[00:18:14.240 --> 00:18:17.240]  有時也不是不合常理
[00:18:17.240 --> 00:18:21.240]  有些事就等一些夥計出來試做
[00:18:21.240 --> 00:18:23.240]  不用出動到的首領
[00:18:23.240 --> 00:18:25.240]  夥計不行了
[00:18:25.240 --> 00:18:27.240]  「末後」但以理就出來了
[00:18:27.240 --> 00:18:29.240]  但以理出來
[00:18:29.240 --> 00:18:35.240]  這個王是說「照我神的名」
[00:18:35.240 --> 00:18:37.240]  這個「我神」是誰的神呢?
[00:18:37.240 --> 00:18:40.240]  這個還是他在拜的偶像
[00:18:40.240 --> 00:18:42.240]  他說這個伯提沙札
[00:18:42.240 --> 00:18:45.240]  就是按著他的神的名字
[00:18:45.240 --> 00:18:46.240]  我們第一章的時候說
[00:18:46.240 --> 00:18:49.240]  他和三個朋友改的名字
[00:18:49.240 --> 00:18:54.240]  都是跟著巴比倫的偶像來改名字
[00:18:54.240 --> 00:18:58.240]  他就說伯提沙札就是我們的神
[00:18:58.240 --> 00:19:01.240]  還有一些好像很沙塵的
[00:19:01.240 --> 00:19:03.240]  「我們的神」幫他改了名字
[00:19:03.240 --> 00:19:05.240]  現在的名字是我們的神
[00:19:05.240 --> 00:19:10.240]  但他接著就叫他「但以理」
[00:19:10.240 --> 00:19:13.240]  「末後」「照我神的名」
[00:19:13.240 --> 00:19:16.240]  稱為伯提沙札的「但以理」
[00:19:16.240 --> 00:19:19.240]  承認了他本身的名字
[00:19:19.240 --> 00:19:22.240]  這個時候的確
[00:19:22.240 --> 00:19:24.240]  這個王的生命有改變
[00:19:24.240 --> 00:19:27.240]  是給了他「但以理」的名字
[00:19:27.240 --> 00:19:28.240]  來到他面前
[00:19:28.240 --> 00:19:32.240]  然後說他裡面有聖神的靈
[00:19:32.240 --> 00:19:35.240]  這個聖神就不是他的那些神
[00:19:35.240 --> 00:19:38.240]  這個聖神是指耶護華
