
[00:00:00.000 --> 00:00:13.000]  講清講楚系列主要是我們都感覺到我們基督徒要有勇氣去面對一些真理
[00:06:20.000 --> 00:06:22.000]  這三個可以很有代表性
[00:06:22.000 --> 00:06:24.000]  路加不是隨手寫的
[00:06:24.000 --> 00:06:25.000]  是醫生很小心
[00:06:25.000 --> 00:06:29.000]  耶穌基督更加是我們信仰的核心
[00:06:29.000 --> 00:06:34.000]  保羅他所看的也是神自己的啟示
[00:06:34.000 --> 00:06:37.000]  詮釋神自己最重要的救恩
[00:06:37.000 --> 00:06:40.000]  這三個人
[00:06:40.000 --> 00:06:42.000]  他們怎樣看亞當
[00:06:42.000 --> 00:06:45.000]  如果我們拿一個很簡單的結論
[00:06:46.000 --> 00:06:49.000]  我們不能說他當亞當是故事
[00:06:49.000 --> 00:06:52.000]  他們真的相信亞當是真有其人
[00:06:52.000 --> 00:06:54.000]  並且在歷史上存在過
[00:06:54.000 --> 00:06:56.000]  何以見得呢
[00:06:56.000 --> 00:06:58.000]  這純粹是從一個解經的角度
[00:06:58.000 --> 00:06:59.000]  讓大家看一看
[00:06:59.000 --> 00:07:02.000]  第一我們先看路加福音
[00:07:02.000 --> 00:07:05.000]  路加福音第三章說的是耶穌的家譜
[00:07:05.000 --> 00:07:06.000]  大家知道
[00:07:06.000 --> 00:07:08.000]  耶穌的家譜是由
[00:07:08.000 --> 00:07:11.000]  耶穌是約瑟的兒子
[00:07:11.000 --> 00:07:15.000]  數字上去的
[00:07:15.000 --> 00:07:19.000]  路加福音第三章說的是
[00:07:19.000 --> 00:07:21.000]  依人看來
[00:07:21.000 --> 00:07:23.000]  用人的角度來看
[00:07:23.000 --> 00:07:26.000]  純粹是一個事實歷史的角度
[00:07:26.000 --> 00:07:28.000]  我們不說耶穌是神的兒子
[00:07:28.000 --> 00:07:32.000]  從人的生育角度
[00:07:32.000 --> 00:07:34.000]  從家譜來看
[00:07:34.000 --> 00:07:36.000]  耶穌是約瑟的兒子
[00:07:36.000 --> 00:07:37.000]  數字上去
[00:07:37.000 --> 00:07:43.000]  數到以羅圖是瑟特的兒子
[00:07:43.000 --> 00:07:46.000]  然後瑟特是亞當的兒子
[00:07:46.000 --> 00:07:49.000]  現在的問題是
[00:07:49.000 --> 00:07:51.000]  這個家譜是連上去的
[00:07:51.000 --> 00:07:53.000]  是不是他的兒子
[00:07:53.000 --> 00:07:54.000]  或是隔了幾代
[00:07:54.000 --> 00:07:55.000]  這都是小事
[00:07:55.000 --> 00:07:58.000]  不過約瑟肯定是歷史人物
[00:07:58.000 --> 00:08:00.000]  沒有人敢說約瑟不是歷史人物
[00:08:00.000 --> 00:08:02.000]  不然你也不用信基督教了
[00:08:02.000 --> 00:08:04.000]  數字上去的時候
[00:08:04.000 --> 00:08:06.000]  當中也有些在舊約裡肯定是歷史人物
[00:08:06.000 --> 00:08:08.000]  數到瑟特的時候
[00:08:08.000 --> 00:08:11.000]  然後瑟特是亞當的兒子
[00:08:11.000 --> 00:08:13.000]  如果我們說亞當是虛構的
[00:08:13.000 --> 00:08:15.000]  是一個象徵
[00:08:15.000 --> 00:08:18.000]  亞當是人類的一個總稱
[00:08:18.000 --> 00:08:20.000]  那就是瑟特是人類
[00:08:20.000 --> 00:08:22.000]  我們這樣看的時候
[00:08:22.000 --> 00:08:24.000]  我們對於路加的說法
[00:08:24.000 --> 00:08:26.000]  是很難這樣解釋的
[00:08:26.000 --> 00:08:27.000]  突然間跳了
[00:08:27.000 --> 00:08:29.000]  一直都是一個人一個人一個人
[00:08:29.000 --> 00:08:30.000]  最後就是人類
[00:08:30.000 --> 00:08:32.000]  那還用說嗎
[00:08:32.000 --> 00:08:34.000]  瑟特是人類的兒子
[00:08:34.000 --> 00:08:36.000]  那就不用說伊人看來了
[00:08:36.000 --> 00:08:38.000]  這是第一個
[00:08:38.000 --> 00:08:40.000]  看耶穌
[00:08:40.000 --> 00:08:42.000]  耶穌基督在馬拉科罕
[00:08:42.000 --> 00:08:44.000]  大家都比較熟悉的
[00:08:44.000 --> 00:08:46.000]  論這個優妻的問題
[00:08:46.000 --> 00:08:48.000]  那我今天就不詳細去研究
[00:08:48.000 --> 00:08:50.000]  那個教義本身對不對
[00:08:50.000 --> 00:08:51.000]  或者是怎樣的問題
[00:08:51.000 --> 00:08:53.000]  我們看看耶穌怎樣論證這件事
[00:08:53.000 --> 00:08:56.000]  耶穌說你們優妻行不行
[00:08:56.000 --> 00:08:58.000]  耶穌說不行的
[00:08:58.000 --> 00:08:59.000]  不對的
[00:08:59.000 --> 00:09:01.000]  但是摩西呢
[00:09:01.000 --> 00:09:03.000]  因為你們心硬
[00:09:03.000 --> 00:09:05.000]  所以容許你們優妻
[00:09:05.000 --> 00:09:09.000]  但是起初並不是這樣的
[00:09:09.000 --> 00:09:11.000]  馬拉科罕十九章
[00:09:11.000 --> 00:09:14.000]  跟著耶穌說怎樣去論證這件事呢
[00:09:14.000 --> 00:09:16.000]  在第四節說
[00:09:16.000 --> 00:09:18.000]  那起初做人的是做男做女
[00:09:18.000 --> 00:09:20.000]  並且說人因此要離開父母與妻子
[00:09:20.000 --> 00:09:22.000]  聯合二人成為一體
[00:09:22.000 --> 00:09:24.000]  這經你們會不會有念過嗎
[00:09:24.000 --> 00:09:25.000]  大家很熟悉
[00:09:25.000 --> 00:09:27.000]  這幾節全部是引用
[00:09:27.000 --> 00:09:29.000]  現在我們的舊約聖經的創世紀
[00:09:29.000 --> 00:09:33.000]  第二章二十四節
[00:09:33.000 --> 00:09:36.000]  而且耶穌是很小心的
[00:09:36.000 --> 00:09:38.000]  那起初做人的
[00:09:38.000 --> 00:09:39.000]  就是神
[00:09:39.000 --> 00:09:40.000]  做男做女
[00:09:40.000 --> 00:09:42.000]  並且說
[00:09:42.000 --> 00:09:44.000]  因此人要離開父母與妻子
[00:09:44.000 --> 00:09:46.000]  聯合二人成為一體
[00:09:46.000 --> 00:09:48.000]  這句話是神說的
[00:09:48.000 --> 00:09:50.000]  就是說耶穌很小心的看聖經
[00:09:50.000 --> 00:09:52.000]  前面其實是在說亞綱
[00:09:52.000 --> 00:09:53.000]  你是我骨中的骨
[00:09:53.000 --> 00:09:54.000]  大家很熟悉的那一節
[00:09:54.000 --> 00:09:56.000]  是我的肉中的肉
[00:09:56.000 --> 00:09:58.000]  所以因此人要離開父母
[00:09:58.000 --> 00:10:00.000]  與人之妻之聯合
[00:10:00.000 --> 00:10:02.000]  聖經的舊約就不太清楚
[00:10:02.000 --> 00:10:04.000]  究竟這句話是亞綱說的
[00:10:04.000 --> 00:10:08.000]  還是摩西五經的作者說的
[00:10:08.000 --> 00:10:09.000]  這個我也不理會
[00:10:09.000 --> 00:10:11.000]  但是耶穌很清楚的
[00:10:11.000 --> 00:10:13.000]  前面那句你是我的骨中的骨
[00:10:13.000 --> 00:10:14.000]  肉中的肉是亞綱說的
[00:10:14.000 --> 00:10:16.000]  接著這一句是神說的
[00:10:16.000 --> 00:10:19.000]  所以耶穌看舊約聖經
[00:10:19.000 --> 00:10:20.000]  看創世紀
[00:10:20.000 --> 00:10:22.000]  看得很仔細的
[00:10:22.000 --> 00:10:23.000]  哪一句是誰說的
[00:10:23.000 --> 00:10:24.000]  他都說
[00:10:24.000 --> 00:10:26.000]  更加重要的就是說
[00:10:26.000 --> 00:10:28.000]  這經你們有唸過嗎
[00:10:28.000 --> 00:10:30.000]  這個肯定是指到創世紀
[00:10:30.000 --> 00:10:32.000]  你們大家都讀過的
[00:10:32.000 --> 00:10:33.000]  你們很熟悉的
[00:10:33.000 --> 00:10:34.000]  知道這件事實的
[00:10:34.000 --> 00:10:35.000]  為什麼呢
[00:10:35.000 --> 00:10:37.000]  接著就是說
[00:10:37.000 --> 00:10:41.000]  但是後來摩西因為你們心硬
[00:10:41.000 --> 00:10:43.000]  所以容許你們
[00:10:43.000 --> 00:10:44.000]  不過
[00:10:44.000 --> 00:10:48.000]  但起初並不是這樣
[00:10:48.000 --> 00:10:49.000]  意思就是耶穌說
[00:10:49.000 --> 00:10:50.000]  現在和你們爭辯
[00:10:50.000 --> 00:10:51.000]  你說摩西比
[00:10:51.000 --> 00:10:52.000]  是呀
[00:10:52.000 --> 00:10:54.000]  摩西的做法是一種
[00:10:54.000 --> 00:10:56.000]  不過摩西之前
[00:10:56.000 --> 00:11:00.000]  亞當的做法才是真正比摩西更早
[00:11:00.000 --> 00:11:01.000]  耶穌這樣爭辯的時候
[00:11:01.000 --> 00:11:03.000]  如果摩西是一個具體的歷史人物
[00:11:03.000 --> 00:11:05.000]  他做的成為一個典範
[00:11:05.000 --> 00:11:06.000]  他成為一個標準
[00:11:06.000 --> 00:11:08.000]  那麼亞當所做的
[00:11:08.000 --> 00:11:09.000]  就成為一個典範
[00:11:09.000 --> 00:11:10.000]  成為一個標準
[00:11:10.000 --> 00:11:11.000]  是不是
[00:11:11.000 --> 00:11:12.000]  如果不是就沒得爭辯的
[00:11:12.000 --> 00:11:14.000]  如果摩西只不過是一個虛構的故事的話
[00:11:14.000 --> 00:11:20.000]  他不可能對應摩西這麼清楚的律法的頒佈者
[00:11:20.000 --> 00:11:21.000]  和他所做的事
[00:11:21.000 --> 00:11:23.000]  所以從這樣的角度來說
[00:11:23.000 --> 00:11:32.000]  你不可以說耶穌只是當是一個預告故事之類的
[00:11:32.000 --> 00:11:39.000]  因為他和摩西是平排來辯論標準
[00:11:39.000 --> 00:11:40.000]  好了
[00:11:40.000 --> 00:11:42.000]  保羅就更加清楚了
[00:11:42.000 --> 00:11:44.000]  我自己覺得
[00:11:44.000 --> 00:11:45.000]  如果保羅翻身
[00:11:45.000 --> 00:11:46.000]  我問他
[00:11:46.000 --> 00:11:48.000]  我想他也是一樣的回答
[00:11:48.000 --> 00:11:49.000]  為什麼呢
[00:11:49.000 --> 00:11:53.000]  羅馬書第五章就比較有名的那一段
[00:11:53.000 --> 00:11:54.000]  大家也很熟悉的
[00:11:54.000 --> 00:11:56.000]  羅馬書第五章十二至二十一節
[00:11:56.000 --> 00:12:01.000]  就說到亞當和耶穌基督的對比
[00:12:01.000 --> 00:12:03.000]  大家都很熟悉的
[00:12:03.000 --> 00:12:04.000]  一個人
[00:12:04.000 --> 00:12:06.000]  罪從一個人入了世界
[00:12:06.000 --> 00:12:08.000]  死又從罪而來
[00:12:08.000 --> 00:12:09.000]  所以你什麼什麼的
[00:12:09.000 --> 00:12:10.000]  因為一個人的犯罪
[00:12:10.000 --> 00:12:11.000]  眾人都死了
[00:12:11.000 --> 00:12:13.000]  因為一個人的恩典
[00:12:13.000 --> 00:12:14.000]  眾人都得到賞賜
[00:12:14.000 --> 00:12:15.000]  大家都很熟悉這個
[00:12:15.000 --> 00:12:17.000]  就是一個亞當
[00:12:17.000 --> 00:12:18.000]  他所做的錯事
[00:12:18.000 --> 00:12:21.000]  連累到所有人類都在錯當中
[00:12:21.000 --> 00:12:22.000]  一個耶穌
[00:12:22.000 --> 00:12:25.000]  他的信服和他的清義
[00:12:25.000 --> 00:12:28.000]  使大家都可以成為義德著神的恩典
[00:12:28.000 --> 00:12:29.000]  大家都很熟悉
[00:12:29.000 --> 00:12:32.000]  十八節十九節二十一節
[00:12:32.000 --> 00:12:34.000]  保羅說了三節
[00:12:34.000 --> 00:12:35.000]  照樣
[00:12:35.000 --> 00:12:37.000]  照樣的
[00:12:37.000 --> 00:12:38.000]  亞當這樣
[00:12:38.000 --> 00:12:39.000]  耶穌這樣
[00:12:39.000 --> 00:12:41.000]  一影響了全群的人
[00:12:41.000 --> 00:12:42.000]  照樣照樣
[00:12:42.000 --> 00:12:44.000]  很平衡的文學手法
[00:12:44.000 --> 00:12:45.000]  沒得辯論的了
[00:12:45.000 --> 00:12:47.000]  加上你看過哥林多前書
[00:12:47.000 --> 00:12:49.000]  十五章十二一二節
[00:12:49.000 --> 00:12:50.000]  我引述了
[00:12:50.000 --> 00:12:52.000]  死寄恩一人而來
[00:12:52.000 --> 00:12:53.000]  復活也因一人而來
[00:12:53.000 --> 00:12:55.000]  亞當女眾人都死了
[00:12:55.000 --> 00:12:57.000]  照樣在基督律中人也復活
[00:12:57.000 --> 00:12:59.000]  加上羅馬書那三個
[00:12:59.000 --> 00:13:00.000]  四個照樣
[00:13:00.000 --> 00:13:02.000]  照樣照樣照樣
[00:13:02.000 --> 00:13:03.000]  現在問題就是
[00:13:03.000 --> 00:13:05.000]  怎麼照樣
[00:13:05.000 --> 00:13:11.000]  亞當和耶穌照樣
[00:13:11.000 --> 00:13:13.000]  一個平衡的對比的時候
[00:13:13.000 --> 00:13:16.000]  耶穌所做的
[00:13:16.000 --> 00:13:18.000]  和耶穌
[00:13:18.000 --> 00:13:20.000]  當然是一個歷史的人物
[00:13:20.000 --> 00:13:22.000]  耶穌是一個歷史的人物
[00:13:22.000 --> 00:13:23.000]  做了一件歷史的事件
[00:13:23.000 --> 00:13:24.000]  就是釘十字架
[00:13:24.000 --> 00:13:25.000]  亞當呢
[00:13:25.000 --> 00:13:27.000]  就是一個歷史的人物
[00:13:27.000 --> 00:13:29.000]  做了一件歷史的事件
[00:13:29.000 --> 00:13:30.000]  就是他犯罪
[00:13:30.000 --> 00:13:32.000]  沒理由照樣照樣
[00:13:32.000 --> 00:13:34.000]  如果亞當只不過是一個
[00:13:34.000 --> 00:13:36.000]  人類都會墮落的
[00:13:36.000 --> 00:13:37.000]  一個這樣的故事
[00:13:37.000 --> 00:13:39.000]  一個虛構的故事的話
[00:13:39.000 --> 00:13:42.000]  保羅不可以這樣照樣
[00:13:42.000 --> 00:13:43.000]  尤其是說
[00:13:43.000 --> 00:13:45.000]  罪因一個人進入世界
[00:13:45.000 --> 00:13:47.000]  是很難當他咬的
[00:13:47.000 --> 00:13:50.000]  而且一次的犯罪
[00:13:50.000 --> 00:13:53.000]  是很具體的
[00:13:53.000 --> 00:13:56.000]  一個人一次的犯罪
[00:13:56.000 --> 00:14:00.000]  到了哥林多前書
[00:14:00.000 --> 00:14:02.000]  哥林多前書第二章那裏
[00:14:02.000 --> 00:14:04.000]  繼續說
[00:14:04.000 --> 00:14:07.000]  那裏就再深入一點
[00:14:07.000 --> 00:14:08.000]  提摩太前書
[00:14:08.000 --> 00:14:09.000]  對不起
[00:14:09.000 --> 00:14:13.000]  提摩太前書第二章十三十四節那裏
[00:14:13.000 --> 00:14:17.000]  我們不說那個教義的問題
[00:14:17.000 --> 00:14:18.000]  我們先說
[00:14:18.000 --> 00:14:20.000]  保羅是在引證
[00:14:20.000 --> 00:14:25.000]  女人姐妹應該要尋正學道
[00:14:25.000 --> 00:14:32.000]  是不可以去管轄男人
[00:14:32.000 --> 00:14:34.000]  我們今天不討論這個教義
[00:14:34.000 --> 00:14:37.000]  不過保羅的引申證明很清楚
[00:14:37.000 --> 00:14:41.000]  為什麼他可以這樣說呢
[00:14:41.000 --> 00:14:44.000]  因為先做的是亞當
[00:14:44.000 --> 00:14:45.000]  後做的是夏娃
[00:14:45.000 --> 00:14:47.000]  且不是亞當被引誘
[00:14:47.000 --> 00:14:48.000]  那是女人被引誘
[00:14:48.000 --> 00:14:49.000]  喊在嘴裏
[00:14:49.000 --> 00:14:51.000]  這裏很清楚一對一
[00:14:51.000 --> 00:14:53.000]  就是說
[00:14:53.000 --> 00:15:02.000]  為什麼女人不可以管轄男人呢
[00:15:02.000 --> 00:15:04.000]  因為神先創造男人
[00:15:04.000 --> 00:15:06.000]  然後才做女人
[00:15:06.000 --> 00:15:07.000]  這個很清楚
[00:15:07.000 --> 00:15:08.000]  他是這樣爭論的
[00:15:08.000 --> 00:15:14.000]  為什麼女人要尋正學道呢
[00:15:14.000 --> 00:15:18.000]  因為女人先犯罪
[00:15:18.000 --> 00:15:20.000]  然後男人才犯罪
[00:15:20.000 --> 00:15:22.000]  所以女人要小心
[00:15:22.000 --> 00:15:25.000]  先後等很清楚
[00:15:25.000 --> 00:15:26.000]  男人先出現
[00:15:26.000 --> 00:15:29.000]  所以女人不要管轄男人
[00:15:29.000 --> 00:15:32.000]  女人先犯罪
[00:15:32.000 --> 00:15:35.000]  所以女人要安正學道
[00:15:35.000 --> 00:15:38.000]  在這個論點裏
[00:15:38.000 --> 00:15:42.000]  保羅進入整個故事的核心問題
[00:15:42.000 --> 00:15:43.000]  很具體的
[00:15:43.000 --> 00:15:46.000]  不是說男人女人都是人
[00:15:46.000 --> 00:15:48.000]  人類都會犯罪
[00:15:48.000 --> 00:15:49.000]  拿亞當的故事
[00:15:49.000 --> 00:15:50.000]  我剛才很淒氣地說
[00:15:50.000 --> 00:15:53.000]  你不可以進入這麼仔細
[00:15:53.000 --> 00:15:56.000]  因為你用了很仔細的故事內容
[00:15:56.000 --> 00:15:58.000]  先後男人先女人先
[00:15:58.000 --> 00:16:00.000]  男人犯罪先女人犯罪先
[00:16:00.000 --> 00:16:01.000]  來成為他的論點
[00:16:01.000 --> 00:16:02.000]  大家明白嗎
[00:16:02.000 --> 00:16:05.000]  西遊記有個唐三藏
[00:16:05.000 --> 00:16:07.000]  唐三藏都有些歷史性
[00:16:07.000 --> 00:16:09.000]  因為它是唐原裝
[00:16:09.000 --> 00:16:11.000]  歷史上有個唐原裝
[00:16:11.000 --> 00:16:14.000]  不過大家都知道西遊記是誇張的
[00:16:14.000 --> 00:16:16.000]  因為唐三藏取西經
[00:16:16.000 --> 00:16:20.000]  有馬老正 齊天大聖 朱伯介
[00:16:20.000 --> 00:16:22.000]  你說有唐三藏沒問題
[00:16:22.000 --> 00:16:28.000]  但是根據西遊記裏面
[00:16:28.000 --> 00:16:34.000]  白骨精說唐三藏的肉吃了可以長生不老
[00:16:34.000 --> 00:16:35.000]  現在出了一種藥
[00:16:35.000 --> 00:16:38.000]  現在說這是長生不老藥
[00:16:38.000 --> 00:16:39.000]  因為是由高僧的肉製造
[00:16:39.000 --> 00:16:41.000]  那個人無論如何
[00:16:41.000 --> 00:16:44.000]  他看西遊記就不同我們看法
[00:16:44.000 --> 00:16:47.000]  他肯定是事實
[00:16:47.000 --> 00:16:49.000]  沒有人會這樣做
[00:16:49.000 --> 00:16:50.000]  但保羅是這樣做
[00:16:50.000 --> 00:16:51.000]  如果是一個故事
[00:16:51.000 --> 00:16:54.000]  就不會這樣爭辯
[00:16:54.000 --> 00:16:56.000]  好了 應該夠長氣了
[00:16:56.000 --> 00:17:00.000]  進入創世記第一章至第三章的問題
[00:17:00.000 --> 00:17:04.000]  我立場相當清楚
[00:17:04.000 --> 00:17:10.000]  我覺得創世記一至三章是歷史記載
[00:17:10.000 --> 00:17:14.000]  通常說創世記第一至三章
[00:17:14.000 --> 00:17:17.000]  亞當夏娃這些不是歷史記載
[00:17:17.000 --> 00:17:18.000]  有幾個論點
[00:17:18.000 --> 00:17:20.000]  第一是文學的題材
[00:17:20.000 --> 00:17:22.000]  我們聽到人們說
[00:17:22.000 --> 00:17:25.000]  創世記是一首詩歌
[00:17:25.000 --> 00:17:29.000]  不能將詩歌當作字面歷史
[00:17:29.000 --> 00:17:32.000]  漢娜綠油油的草地都跳出來了
[00:17:32.000 --> 00:17:34.000]  你不會問跳多少寸
[00:17:34.000 --> 00:17:36.000]  不會這樣討人厭
[00:17:36.000 --> 00:17:38.000]  這是文學手法
[00:17:38.000 --> 00:17:40.000]  如果是這樣當然我們不能說
[00:17:40.000 --> 00:17:43.000]  但如果從文學角度來說
