
[00:00:00.000 --> 00:00:06.000]  很快我們又來到這個系列
[00:04:01.000 --> 00:04:03.000]  有很多人是承認他
[00:04:03.000 --> 00:04:06.000]  但是亦都有很多人是不承認他
[00:04:06.000 --> 00:04:10.000]  為什麼耶穌基督會說
[00:04:10.000 --> 00:04:13.000]  我來不是叫地上有太平
[00:04:13.000 --> 00:04:15.000]  如果熟悉聖經的人
[00:04:15.000 --> 00:04:19.000]  我們知道很多猶太人都很熟悉舊約聖經
[00:04:19.000 --> 00:04:22.000]  他們都熟悉尼塞亞當他來的時候
[00:04:22.000 --> 00:04:26.000]  是會帶來和平猶太平
[00:04:26.000 --> 00:04:28.000]  現在已經12月了
[00:04:28.000 --> 00:04:30.000]  很快聖誕節又會來臨
[00:04:30.000 --> 00:04:34.000]  在聖誕節我們很喜歡的經文是什麼
[00:04:34.000 --> 00:04:37.000]  以塞亞書九章六節
[00:04:37.000 --> 00:04:38.000]  經文說
[00:04:38.000 --> 00:04:42.000]  尼塞亞耶穌基督是和平之君
[00:04:42.000 --> 00:04:44.000]  在以塞亞書十一章
[00:04:44.000 --> 00:04:46.000]  亦都是我們很喜歡聽的經文
[00:04:46.000 --> 00:04:47.000]  因為很有趣
[00:04:47.000 --> 00:04:50.000]  說當耶穌基督沒世來臨的時候
[00:04:50.000 --> 00:04:53.000]  豺狼和綿羊都會在一起
[00:04:53.000 --> 00:04:56.000]  豹和山羊會在一起
[00:04:56.000 --> 00:04:58.000]  獅子和牛都會在一起
[00:04:58.000 --> 00:05:01.000]  現在獅子和牛在一起會怎樣
[00:05:01.000 --> 00:05:03.000]  吃了一隻牛
[00:05:03.000 --> 00:05:08.000]  將來還會是小孩子來帶領他們
[00:05:08.000 --> 00:05:11.000]  牛和熊會一起去找東西吃
[00:05:11.000 --> 00:05:14.000]  小牛和小熊會一起睡覺
[00:05:14.000 --> 00:05:20.000]  小孩子會在毒蛇的洞口玩
[00:05:20.000 --> 00:05:23.000]  還會按守毒蛇的洞口
[00:05:23.000 --> 00:05:25.000]  不怕毒蛇會咬
[00:05:25.000 --> 00:05:27.000]  因為毒蛇都不會咬人
[00:05:27.000 --> 00:05:29.000]  世上是一片太平
[00:05:29.000 --> 00:05:32.000]  在以塞亞書二章四節
[00:05:32.000 --> 00:05:34.000]  又說到尼塞亞來臨的時候
[00:05:34.000 --> 00:05:39.000]  列國都會在列國中施行審判
[00:05:39.000 --> 00:05:41.000]  經文又說
[00:05:41.000 --> 00:05:44.000]  他會帶給許多國民
[00:05:44.000 --> 00:05:46.000]  替他們斷定是非
[00:05:46.000 --> 00:05:50.000]  甚至會將刀變成鋤頭
[00:05:50.000 --> 00:05:53.000]  會將槍變成鐮刀
[00:05:53.000 --> 00:05:55.000]  在聖經裡我們知道
[00:05:55.000 --> 00:05:58.000]  如果將刀槍變成耕田的工具
[00:05:58.000 --> 00:06:00.000]  就是和平的象徵
[00:06:00.000 --> 00:06:02.000]  但是反過來
[00:06:02.000 --> 00:06:05.000]  如果將耕田的用具變成刀槍
[00:06:05.000 --> 00:06:06.000]  就一片混亂
[00:06:06.000 --> 00:06:08.000]  是戰亂的時候
[00:06:08.000 --> 00:06:10.000]  所以聖經告訴我們
[00:06:10.000 --> 00:06:12.000]  耶穌基督來臨的時候
[00:06:12.000 --> 00:06:14.000]  真是一片太平盛世
[00:06:14.000 --> 00:06:16.000]  為什麼呢?
[00:06:16.000 --> 00:06:19.000]  為什麼耶穌基督說我來是動刀槍
[00:06:19.000 --> 00:06:21.000]  動刀兵
[00:06:21.000 --> 00:06:24.000]  其實真真正正的和平
[00:06:24.000 --> 00:06:26.000]  是一個人一個基督徒
[00:06:26.000 --> 00:06:29.000]  接受了耶穌基督所得到的
[00:06:29.000 --> 00:06:31.000]  才是真真正正的和平
[00:06:31.000 --> 00:06:35.000]  在哥羅西書一章二十節說得很清楚
[00:06:35.000 --> 00:06:38.000]  既然藉著他在十字架上所流的血
[00:06:38.000 --> 00:06:40.000]  成就了和平
[00:06:40.000 --> 00:06:42.000]  便藉著他叫萬有
[00:06:42.000 --> 00:06:44.000]  無論是地上的天上的
[00:06:44.000 --> 00:06:47.000]  都與自己和好了
[00:06:47.000 --> 00:06:52.000]  真真正正是能夠得到和平平安
[00:06:52.000 --> 00:06:54.000]  是與神和好
[00:06:54.000 --> 00:06:58.000]  是藉著耶穌基督為我們在十字架上所成就
[00:06:58.000 --> 00:07:00.000]  但是很可惜
[00:07:00.000 --> 00:07:04.000]  當耶穌基督第一次來到世上
[00:07:04.000 --> 00:07:06.000]  猶太人有沒有接受他?
[00:07:06.000 --> 00:07:08.000]  猶太人沒有接受他
[00:07:08.000 --> 00:07:10.000]  如果猶太人真的接受他的話
[00:07:10.000 --> 00:07:13.000]  這個地上的天國便會立刻降臨
[00:07:13.000 --> 00:07:15.000]  但是他們沒有接受到
[00:07:15.000 --> 00:07:18.000]  所以這個和平只是每一個基督徒
[00:07:18.000 --> 00:07:21.000]  在暫時內心的和平
[00:07:21.000 --> 00:07:26.000]  真正的和平要到耶穌基督第二次來臨
[00:07:26.000 --> 00:07:30.000]  在他第一次來臨和第二次來臨中間這段時間
[00:07:30.000 --> 00:07:32.000]  我們叫他做教會時期
[00:07:32.000 --> 00:07:34.000]  有很多人會信主
[00:07:34.000 --> 00:07:38.000]  就是保羅叫他做奧庇的時期
[00:07:38.000 --> 00:07:40.000]  為什麼叫他做奧庇?
[00:07:40.000 --> 00:07:43.000]  因為在舊約沒有說到有教會時期
[00:07:43.000 --> 00:07:45.000]  所以是奧庇
[00:07:45.000 --> 00:07:48.000]  每個基督徒的內心都有平安
[00:07:48.000 --> 00:07:50.000]  要等到耶穌基督第二次來臨
[00:07:50.000 --> 00:07:53.000]  才有真正地上的和平
[00:07:53.000 --> 00:07:55.000]  所以我們可以說
[00:07:55.000 --> 00:07:58.000]  其實耶穌基督第一次來臨
[00:07:58.000 --> 00:08:01.000]  是帶來紛爭、帶來刀兵
[00:08:01.000 --> 00:08:04.000]  但是他第二次來臨
[00:08:04.000 --> 00:08:07.000]  就會真真正正帶給我們太平
[00:08:07.000 --> 00:08:11.000]  其實如果我們看舊約的預言
[00:08:11.000 --> 00:08:15.000]  有很多舊約的預言都告訴我們
[00:08:15.000 --> 00:08:19.000]  耶穌基督第一次來臨會造成紛爭
[00:08:19.000 --> 00:08:25.000]  甚至他第二次來臨的頭頭會見到有很多紛爭
[00:08:25.000 --> 00:08:29.000]  是他帶領所有的人進入和平
[00:08:29.000 --> 00:08:32.000]  例如在尼加書七章六節說
[00:08:32.000 --> 00:08:34.000]  因為兒子藐視父親
[00:08:34.000 --> 00:08:36.000]  女兒抗拒母親
[00:08:36.000 --> 00:08:38.000]  媳婦抗拒婆婆
[00:08:38.000 --> 00:08:41.000]  人的仇敵就是自己家裡的人
[00:08:41.000 --> 00:08:46.000]  這個和我們剛才讀馬太福音第十章三十五節
[00:08:46.000 --> 00:08:48.000]  差不多一模一樣
[00:08:48.000 --> 00:08:50.000]  照板煮碗
[00:08:50.000 --> 00:08:52.000]  所以我們見到
[00:08:52.000 --> 00:08:54.000]  當耶穌基督再次來到世上
[00:08:54.000 --> 00:08:56.000]  就是會見到這些情形
[00:08:56.000 --> 00:08:59.000]  家庭裡都有紛亂
[00:08:59.000 --> 00:09:02.000]  如果他第二次來臨就見到這些情形
[00:09:02.000 --> 00:09:04.000]  也就是說他第一次來臨的時候
[00:09:04.000 --> 00:09:06.000]  形成了這個局面
[00:09:06.000 --> 00:09:08.000]  其實很有趣的
[00:09:08.000 --> 00:09:12.000]  猶太人的拉比他們都知道
[00:09:12.000 --> 00:09:14.000]  耶穌基督的來臨
[00:09:14.000 --> 00:09:16.000]  是會造成紛爭
[00:09:16.000 --> 00:09:18.000]  猶太人的拉比
[00:09:18.000 --> 00:09:21.000]  大衛之子就是尼塞亞
[00:09:21.000 --> 00:09:24.000]  當大衛之子來到世上的時候
[00:09:24.000 --> 00:09:27.000]  女兒對抗母親
[00:09:27.000 --> 00:09:29.000]  媳婦對抗婆婆
[00:09:29.000 --> 00:09:31.000]  兒子藐視父親
[00:09:31.000 --> 00:09:33.000]  女兒背叛母親
[00:09:33.000 --> 00:09:35.000]  媳婦反對婆婆
[00:09:35.000 --> 00:09:38.000]  人的仇敵就是他們自己的家庭
[00:09:38.000 --> 00:09:44.000]  這個和尼加書七章六節是一模一樣
[00:09:44.000 --> 00:09:48.000]  猶太人都看到原來耶穌基督的來臨
[00:09:48.000 --> 00:09:52.000]  或者他們說是尼塞亞的來臨
[00:09:52.000 --> 00:09:54.000]  是有兩個不同的極端
[00:09:54.000 --> 00:09:56.000]  一個極端會帶來和平
[00:09:56.000 --> 00:09:59.000]  第二個極端會帶來很多的紛爭
[00:09:59.000 --> 00:10:01.000]  很多的分裂
[00:10:01.000 --> 00:10:04.000]  但是猶太人所不能夠明白的
[00:10:04.000 --> 00:10:06.000]  就是他們不知道原來耶穌基督
[00:10:06.000 --> 00:10:09.000]  尼塞亞是會有兩次來臨
[00:10:09.000 --> 00:10:11.000]  第一次帶來紛爭
[00:10:11.000 --> 00:10:15.000]  但是第二次會帶來和平
[00:10:15.000 --> 00:10:18.000]  所以不要以為你做了基督徒
[00:10:18.000 --> 00:10:20.000]  就個個都喜歡你
[00:10:20.000 --> 00:10:22.000]  你都被人吃掉了
[00:10:22.000 --> 00:10:24.000]  我最初成為基督徒的時候
[00:10:24.000 --> 00:10:26.000]  我就是這樣
[00:10:26.000 --> 00:10:28.000]  我時時以為我做了基督徒
[00:10:28.000 --> 00:10:30.000]  別人一定很喜歡我
[00:10:30.000 --> 00:10:34.000]  因為基督徒代表有很高的品格
[00:10:34.000 --> 00:10:36.000]  有很多人會喜歡我
[00:10:36.000 --> 00:10:38.000]  但是原來不是的
[00:10:38.000 --> 00:10:40.000]  有些人會喜歡你
[00:10:40.000 --> 00:10:43.000]  但是也有很多人會不喜歡你
[00:10:43.000 --> 00:10:45.000]  在六月學福音第十六章
[00:10:45.000 --> 00:10:47.000]  耶穌基督說
[00:10:47.000 --> 00:10:49.000]  我將這些事告訴你們
[00:10:49.000 --> 00:10:52.000]  要叫你們在我裡面有平安
[00:10:52.000 --> 00:10:55.000]  在世上你們有苦難
[00:10:55.000 --> 00:10:57.000]  但你們可以放心
[00:10:57.000 --> 00:10:59.000]  我已經勝了這世界
[00:10:59.000 --> 00:11:01.000]  耶穌基督說
[00:11:01.000 --> 00:11:03.000]  你們是有平安
[00:11:03.000 --> 00:11:05.000]  就像我剛才所說
[00:11:05.000 --> 00:11:08.000]  每個基督徒心裡面都有平安
[00:11:08.000 --> 00:11:11.000]  但是他說同時你們都會有苦難
[00:11:11.000 --> 00:11:13.000]  因為也有人會不喜歡你
[00:11:13.000 --> 00:11:15.000]  也有人會逼迫你
[00:11:15.000 --> 00:11:17.000]  但是你們不用怕
[00:11:17.000 --> 00:11:20.000]  我已經勝過了這個世界
[00:11:20.000 --> 00:11:24.000]  馬丁路德
[00:11:24.000 --> 00:11:26.000]  他曾經說過
[00:11:26.000 --> 00:11:29.000]  如果有人和和平平
[00:11:29.000 --> 00:11:32.000]  平平安安地接受了福音
[00:11:32.000 --> 00:11:34.000]  這個不是真正的福音
[00:11:34.000 --> 00:11:38.000]  真正的福音會帶來分裂
[00:11:38.000 --> 00:11:40.000]  真正的福音會帶來分歧
[00:11:40.000 --> 00:11:43.000]  我們看到當馬丁路德
[00:11:43.000 --> 00:11:46.000]  傳真正的福音的時候
[00:11:46.000 --> 00:11:48.000]  發生了什麼分裂
[00:11:48.000 --> 00:11:53.000]  就是基督教和天主教分裂了出來
[00:11:53.000 --> 00:11:58.000]  當馬丁路德傳真正的福音的時候
[00:11:58.000 --> 00:12:00.000]  就形成了這個分歧
[00:12:00.000 --> 00:12:05.000]  這個正是馬太福音10章35-36節
[00:12:05.000 --> 00:12:07.000]  我剛才說的經文
[00:12:07.000 --> 00:12:10.000]  因為我來必叫人與父親伸疏
[00:12:10.000 --> 00:12:12.000]  女兒與母親伸疏
[00:12:12.000 --> 00:12:17.000]  媳婦與婆婆伸疏
[00:12:17.000 --> 00:12:20.000]  人的仇敵就是自己家裡的人
[00:12:20.000 --> 00:12:24.000]  連家裡連家裡都有紛爭
[00:12:24.000 --> 00:12:26.000]  很多人聽了上來
[00:12:26.000 --> 00:12:28.000]  耶穌基督所說
[00:12:28.000 --> 00:12:31.000]  相信當時的人聽見會覺得很奇怪
[00:12:31.000 --> 00:12:35.000]  家裡應該是最團結最親密的
[00:12:35.000 --> 00:12:39.000]  為什麼耶穌基督說連家裡都會有紛爭
[00:12:39.000 --> 00:12:43.000]  中國人都認為家裡人是很親密的
[00:12:43.000 --> 00:12:45.000]  中國人說什麼
[00:12:45.000 --> 00:12:49.000]  中國人說打死不離親兄弟
[00:12:49.000 --> 00:12:51.000]  打死不離親兄弟
[00:12:51.000 --> 00:12:53.000]  上陣呢
[00:12:53.000 --> 00:12:55.000]  上陣不離父子兵
[00:12:55.000 --> 00:12:57.000]  你看見這麼親密
[00:12:57.000 --> 00:12:59.000]  永遠不會分離不會疏散
[00:12:59.000 --> 00:13:01.000]  經文怎麼說
[00:13:01.000 --> 00:13:03.000]  是會使家人伸疏
[00:13:03.000 --> 00:13:05.000]  伸疏的意思就是斷絕
[00:13:05.000 --> 00:13:07.000]  就是分離的意思
[00:13:07.000 --> 00:13:09.000]  有人覺得
[00:13:09.000 --> 00:13:14.000]  與鄰居與同事與朋友分離
[00:13:14.000 --> 00:13:16.000]  沒有不奇怪
[00:13:16.000 --> 00:13:20.000]  有很多人說我忍這個朋友都忍了他很久
[00:13:20.000 --> 00:13:22.000]  我忍這個同事都忍了他很久
[00:13:22.000 --> 00:13:24.000]  時時都惹怒我
[00:13:24.000 --> 00:13:26.000]  與他一刀兩斷與他割席
[00:13:26.000 --> 00:13:28.000]  沒問題
[00:13:28.000 --> 00:13:30.000]  但是家人呢
[00:13:30.000 --> 00:13:32.000]  很難
[00:13:32.000 --> 00:13:34.000]  你朋友你的鄰居
[00:13:34.000 --> 00:13:36.000]  你的同事你可以揀選
[00:13:36.000 --> 00:13:38.000]  有人說我怎麼揀選
[00:13:38.000 --> 00:13:40.000]  我住在那裡我怎麼揀選
[00:13:40.000 --> 00:13:42.000]  你最多搬屋
[00:13:42.000 --> 00:13:44.000]  如果你不喜歡你的同事
[00:13:44.000 --> 00:13:46.000]  你最多搵過份工
[00:13:46.000 --> 00:13:48.000]  就算不搬屋不搵過份工
[00:13:48.000 --> 00:13:50.000]  你都可以不理他們
[00:13:50.000 --> 00:13:52.000]  但是自己家裡的人呢
[00:13:52.000 --> 00:13:54.000]  不能夠這樣做
[00:13:54.000 --> 00:13:56.000]  沒得揀選
[00:13:56.000 --> 00:13:58.000]  生出來就在這個家庭裡
[00:13:58.000 --> 00:14:00.000]  所以
[00:14:00.000 --> 00:14:02.000]  我們看到耶穌基督說
[00:14:02.000 --> 00:14:04.000]  有很多人
[00:14:04.000 --> 00:14:06.000]  接受了耶穌
[00:14:06.000 --> 00:14:08.000]  想接受耶穌基督
[00:14:08.000 --> 00:14:10.000]  但是家裡的人不同意
[00:14:10.000 --> 00:14:12.000]  家裡的人說
[00:14:12.000 --> 00:14:14.000]  如果你接受耶穌基督
[00:14:14.000 --> 00:14:16.000]  我就與你斷絕關係
[00:14:16.000 --> 00:14:18.000]  耶穌基督說
[00:14:18.000 --> 00:14:20.000]  如果一個真正的基督徒
[00:14:20.000 --> 00:14:22.000]  是會揀選他自己
[00:14:22.000 --> 00:14:24.000]  高過揀選他的家人
[00:14:24.000 --> 00:14:26.000]  勞加福音9章59
[00:14:26.000 --> 00:14:28.000]  和
[00:14:28.000 --> 00:14:30.000]  61和62節
[00:14:30.000 --> 00:14:32.000]  我在這個系列裡
[00:14:32.000 --> 00:14:34.000]  都講過很多很多次
[00:14:34.000 --> 00:14:36.000]  就是有人說要跟從
[00:14:36.000 --> 00:14:38.000]  耶穌基督
[00:14:38.000 --> 00:14:40.000]  但是又說要先去撞了自己的爸爸
[00:14:40.000 --> 00:14:42.000]  又說要先和父母
[00:14:42.000 --> 00:14:44.000]  去告別
[00:14:44.000 --> 00:14:46.000]  有沒有留意到這些的關係
[00:14:46.000 --> 00:14:48.000]  都是家人的關係
[00:14:48.000 --> 00:14:50.000]  先撞了爸爸
[00:14:50.000 --> 00:14:52.000]  要先和父母告別
[00:14:52.000 --> 00:14:54.000]  耶穌基督說
[00:14:54.000 --> 00:14:56.000]  這些人就好像手扶著泥
[00:14:56.000 --> 00:14:58.000]  向後望
[00:14:58.000 --> 00:15:00.000]  不配進入神的國
[00:15:00.000 --> 00:15:02.000]  這裡說進入神的國
[00:15:02.000 --> 00:15:04.000]  如果不配進入神的國
[00:15:04.000 --> 00:15:06.000]  就不配做基督徒
[00:15:06.000 --> 00:15:08.000]  因為基督徒是會進入神的國
[00:15:08.000 --> 00:15:10.000]  進入天國
[00:15:10.000 --> 00:15:12.000]  在馬太福音10章37節
[00:15:12.000 --> 00:15:14.000]  也是很類似的經文
[00:15:14.000 --> 00:15:16.000]  經文說
[00:15:16.000 --> 00:15:18.000]  愛父母過於愛我的
[00:15:18.000 --> 00:15:20.000]  不配作我的門徒
[00:15:20.000 --> 00:15:22.000]  愛兒女過於愛我的
[00:15:22.000 --> 00:15:24.000]  不配作我的門徒
[00:15:24.000 --> 00:15:26.000]  這裡的經文說
[00:15:26.000 --> 00:15:28.000]  不配作我的門徒
[00:15:28.000 --> 00:15:30.000]  剛才在路加福音說
[00:15:30.000 --> 00:15:32.000]  不配進入神的國
[00:15:32.000 --> 00:15:34.000]  為什麼我經常說
[00:15:34.000 --> 00:15:36.000]  在這個系列裡面
[00:15:36.000 --> 00:15:38.000]  所有的基督徒
[00:15:38.000 --> 00:15:40.000]  都是門徒
[00:15:40.000 --> 00:15:42.000]  有很多人以為門徒是更上一層樓
[00:15:42.000 --> 00:15:44.000]  更進一步的基督徒
[00:15:44.000 --> 00:15:46.000]  但並不是
[00:15:46.000 --> 00:15:48.000]  有沒有看到這裡
[00:15:48.000 --> 00:15:50.000]  這個不能進入神的國和不能
[00:15:50.000 --> 00:15:52.000]  不配作我的門徒
[00:15:52.000 --> 00:15:54.000]  是通用的
[00:15:54.000 --> 00:15:56.000]  是一樣的東西
[00:15:56.000 --> 00:15:58.000]  所以門徒就是基督徒
[00:15:58.000 --> 00:16:00.000]  基督徒就是門徒
[00:16:00.000 --> 00:16:02.000]  還有很多的
[00:16:02.000 --> 00:16:04.000]  家庭裡面的紛爭
[00:16:04.000 --> 00:16:06.000]  例如有很多的妻子
[00:16:06.000 --> 00:16:08.000]  不能夠成為基督徒
[00:16:08.000 --> 00:16:10.000]  因為他們的丈夫
[00:16:10.000 --> 00:16:12.000]  不答應
[00:16:12.000 --> 00:16:14.000]  也有很多的丈夫
[00:16:14.000 --> 00:16:16.000]  可能不答應
[00:16:16.000 --> 00:16:18.000]  可能妻子不答應
[00:16:18.000 --> 00:16:20.000]  丈夫成為基督徒
[00:16:20.000 --> 00:16:22.000]  在哥倫多前書七章
[00:16:22.000 --> 00:16:24.000]  有教導我們
[00:16:24.000 --> 00:16:26.000]  有很多這樣的情形
[00:16:26.000 --> 00:16:28.000]  應該怎樣處理
[00:16:28.000 --> 00:16:30.000]  這個經文說
[00:16:30.000 --> 00:16:32.000]  哥倫多前書七章
[00:16:32.000 --> 00:16:34.000]  如果有個丈夫
[00:16:34.000 --> 00:16:36.000]  娶了一個非基督徒
[00:16:36.000 --> 00:16:38.000]  而這個非基督徒是願意留下
[00:16:38.000 --> 00:16:40.000]  丈夫不要和他離婚
[00:16:40.000 --> 00:16:42.000]  另外一方面
[00:16:42.000 --> 00:16:44.000]  如果有一個非基督徒的丈夫
[00:16:44.000 --> 00:16:46.000]  娶了一個基督徒
[00:16:46.000 --> 00:16:48.000]  而這個丈夫是願意留下
[00:16:48.000 --> 00:16:50.000]  也不要和這個丈夫離婚
[00:16:50.000 --> 00:16:52.000]  因為基督徒是有感染力
[00:16:52.000 --> 00:16:54.000]  是有影響力
[00:16:54.000 --> 00:16:56.000]  能夠改變對方
[00:16:56.000 --> 00:16:58.000]  是有潔淨的功效
[00:16:58.000 --> 00:17:00.000]  但是如果對方堅持要和你離開
[00:17:00.000 --> 00:17:02.000]  聖經說
[00:17:02.000 --> 00:17:04.000]  就不可以留下
[00:17:04.000 --> 00:17:06.000]  如果對方堅持要和你離開
[00:17:06.000 --> 00:17:08.000]  聖經說
[00:17:08.000 --> 00:17:10.000]  就不可以留下
[00:17:10.000 --> 00:17:12.000]  如果對方堅持要和你離開
[00:17:12.000 --> 00:17:14.000]  聖經說
[00:17:14.000 --> 00:17:16.000]  就由他
[00:17:16.000 --> 00:17:18.000]  不要阻止他離開
[00:17:18.000 --> 00:17:20.000]  也有
[00:17:20.000 --> 00:17:22.000]  在家庭裏面
[00:17:22.000 --> 00:17:24.000]  如果兒女想成為基督徒
[00:17:24.000 --> 00:17:26.000]  父母反對
[00:17:26.000 --> 00:17:28.000]  也有
[00:17:28.000 --> 00:17:30.000]  耶穌基督說
[00:17:30.000 --> 00:17:32.000]  如果父母反對
[00:17:32.000 --> 00:17:34.000]  而你不成為基督徒
[00:17:34.000 --> 00:17:36.000]  你就不配做我的門徒
[00:17:36.000 --> 00:17:38.000]  也有很多人
[00:17:38.000 --> 00:17:40.000]  就算父母反對
[00:17:40.000 --> 00:17:42.000]  他們也願意接受耶穌基督
[00:17:42.000 --> 00:17:44.000]  尤其是在回教的家庭
[00:17:44.000 --> 00:17:46.000]  我們見到這些是很多很多的例子
[00:17:46.000 --> 00:17:48.000]  如果回教徒的家庭裏面
[00:17:48.000 --> 00:17:50.000]  兒女要成為基督徒
[00:17:50.000 --> 00:17:52.000]  他們會將兒女困在房裏面
[00:17:52.000 --> 00:17:54.000]  三日三夜
[00:17:54.000 --> 00:17:56.000]  過了三日三夜
[00:17:56.000 --> 00:17:58.000]  如果兒女是願意悔改
[00:17:58.000 --> 00:18:00.000]  回心轉意的話
[00:18:00.000 --> 00:18:02.000]  他們就會放了他們的兒女
[00:18:02.000 --> 00:18:04.000]  但是如果兒女不肯回心轉意
[00:18:04.000 --> 00:18:06.000]  很有可能
[00:18:06.000 --> 00:18:08.000]  他們就會被迫離開
[00:18:08.000 --> 00:18:10.000]  他們就會被迫離開
