
[00:00:00.000 --> 00:00:06.000]  我們現在就請杜耀宗先生和陳道德先生來講一下話題吧!
[00:03:53.000 --> 00:03:55.000]  夏娃還把果子給阿當吃
[00:03:55.000 --> 00:03:58.000]  夏娃把果子給阿當吃
[00:03:58.000 --> 00:04:00.000]  陷害她老公
[00:04:00.000 --> 00:04:02.000]  不是這樣想的
[00:04:02.000 --> 00:04:04.000]  不是這樣想的
[00:04:04.000 --> 00:04:06.000]  其實做太太都希望丈夫好的
[00:04:06.000 --> 00:04:08.000]  做太太也希望丈夫好的
[00:04:08.000 --> 00:04:10.000]  你看看Sandy
[00:04:10.000 --> 00:04:12.000]  劉太太都知道
[00:04:12.000 --> 00:04:14.000]  每個做太太都希望丈夫好的
[00:04:14.000 --> 00:04:16.000]  每個做太太都希望丈夫好的
[00:04:16.000 --> 00:04:18.000]  給他吃而已
[00:04:18.000 --> 00:04:20.000]  不是害他
[00:04:21.000 --> 00:04:23.000]  就是因為好處吸引他犯了罪
[00:04:23.000 --> 00:04:31.000]  忘記了上帝的應許和教訓
[00:04:31.000 --> 00:04:33.000]  或者命令
[00:04:33.000 --> 00:04:37.000]  我在實際生活中也遇過很多這樣的情況
[00:04:37.000 --> 00:04:42.000]  很多人對先甜後苦很嚮往的
[00:04:42.000 --> 00:04:49.000]  我曾經記得有一個我家樓下的吃白粉的導友
[00:04:50.000 --> 00:04:54.000]  他經常在我們樓梯轉角吃白粉
[00:04:54.000 --> 00:04:59.000]  他經常在我們樓梯轉角吃白粉
[00:04:59.000 --> 00:05:01.000]  他人品很好
[00:05:01.000 --> 00:05:04.000]  他每次走過他都吃白粉
[00:05:04.000 --> 00:05:06.000]  他都說對不起
[00:05:06.000 --> 00:05:09.000]  每次走過他都說對不起
[00:05:09.000 --> 00:05:14.000]  每次我放學就跟叔叔說
[00:05:14.000 --> 00:05:17.000]  我媽當然教我
[00:05:18.000 --> 00:05:20.000]  我放學就跟叔叔說
[00:05:20.000 --> 00:05:22.000]  我媽當然教我
[00:05:22.000 --> 00:05:24.000]  不要跟陌生人說話
[00:05:24.000 --> 00:05:26.000]  但我每天都見到他
[00:05:26.000 --> 00:05:28.000]  我媽媽叫我不要和陌生人說話
[00:05:28.000 --> 00:05:30.000]  我就跟叔叔說
[00:05:30.000 --> 00:05:34.000]  叔叔為什麼你要做導友呢
[00:05:34.000 --> 00:05:36.000]  為什麼你要吃白粉呢
[00:05:36.000 --> 00:05:41.000]  他就跟我說小朋友不要吃白粉
[00:05:41.000 --> 00:05:43.000]  很可怕
[00:05:43.000 --> 00:05:45.000]  很可怕
[00:05:46.000 --> 00:05:47.000]  為什麼還要吃呢
[00:05:47.000 --> 00:05:50.000]  你都知道這麼可怕為什麼還要吃呢
[00:05:50.000 --> 00:05:54.000]  他說就是因為吃完那一刻的開心
[00:05:54.000 --> 00:05:56.000]  我不吃不發
[00:05:56.000 --> 00:05:59.000]  就是吃完那一刻的開心我不吃不行
[00:05:59.000 --> 00:06:01.000]  但吃完就很痛苦
[00:06:01.000 --> 00:06:03.000]  吊白粉癮很辛苦
[00:06:03.000 --> 00:06:08.000]  要戒這個癮非常痛苦
[00:06:08.000 --> 00:06:10.000]  後來過了一年半載之後
[00:06:10.000 --> 00:06:12.000]  我不見了他相信他死了
[00:06:12.000 --> 00:06:14.000]  就是過了一年半載以後見不到他了
[00:06:15.000 --> 00:06:16.000]  就過世了
[00:06:16.000 --> 00:06:19.000]  因為你感覺開心你才會犯罪
[00:06:19.000 --> 00:06:21.000]  因為你感覺開心你才會犯罪
[00:06:21.000 --> 00:06:24.000]  因為這個世界的人個個都想開心
[00:06:24.000 --> 00:06:27.000]  哲學家都這樣說
[00:06:27.000 --> 00:06:30.000]  這個世界的人是尋求開心的
[00:06:30.000 --> 00:06:32.000]  亞斯多德哲學家也這麼講
[00:06:32.000 --> 00:06:34.000]  世界的人都在尋找開心
[00:06:34.000 --> 00:06:36.000]  這個世界人個個都為了尋找開心
[00:06:36.000 --> 00:06:39.000]  甘願踩去罪的當中
[00:06:39.000 --> 00:06:41.000]  甘願踩去罪的當中
[00:06:41.000 --> 00:06:43.000]  講多一個例子
[00:06:44.000 --> 00:06:48.000]  我曾經認識一個年輕很年輕很乖的女孩子
[00:06:48.000 --> 00:06:52.000]  我曾經認識一個年輕很乖的女孩子
[00:06:52.000 --> 00:06:54.000]  後來她認識了一個男孩子
[00:06:54.000 --> 00:06:56.000]  不知道什麼朋友介紹什麼朋友介紹
[00:06:56.000 --> 00:06:58.000]  她後來認識了一個男孩子
[00:06:58.000 --> 00:07:01.000]  她後來就和這個男孩子談戀愛
[00:07:01.000 --> 00:07:03.000]  她和這個男孩子談戀愛
[00:07:03.000 --> 00:07:06.000]  這麼巧我又認識這個男孩子的朋友
[00:07:06.000 --> 00:07:09.000]  這麼巧我又認識這個男孩子的朋友
[00:07:10.000 --> 00:07:14.000]  她就告訴我原來這個男孩子除了這個女孩子之外
[00:07:14.000 --> 00:07:16.000]  還有很多女朋友
[00:07:16.000 --> 00:07:19.000]  她不光有這個女孩子還有很多其他的女朋友
[00:07:19.000 --> 00:07:22.000]  有一次我見到我認識的這個女孩子
[00:07:22.000 --> 00:07:26.000]  有一次我碰到這個我認識的女孩子
[00:07:26.000 --> 00:07:30.000]  我又和她說我認識你男朋友的朋友
[00:07:30.000 --> 00:07:32.000]  我認識你男朋友的朋友
[00:07:32.000 --> 00:07:35.000]  她和我說我想告訴你
[00:07:35.000 --> 00:07:39.000]  她們告訴我我告訴你
[00:07:39.000 --> 00:07:42.000]  我告訴你我認識的男孩子有很多女朋友
[00:07:42.000 --> 00:07:44.000]  你的男朋友有很多女朋友
[00:07:44.000 --> 00:07:46.000]  我不想你受傷害
[00:07:46.000 --> 00:07:48.000]  我不想你受傷害
[00:07:48.000 --> 00:07:50.000]  我這個才告訴你
[00:07:50.000 --> 00:07:52.000]  我問你為什麼會喜歡他
[00:07:52.000 --> 00:07:54.000]  你為什麼會喜歡他
[00:07:54.000 --> 00:07:56.000]  她又回答我
[00:07:56.000 --> 00:07:58.000]  我知道他有很多女朋友
[00:07:58.000 --> 00:08:00.000]  不過每次我和他去街上都很開心
[00:08:00.000 --> 00:08:03.000]  他哄得我很開心
[00:08:03.000 --> 00:08:05.000]  他讓我很開心
[00:08:05.000 --> 00:08:07.000]  又有禮物收
[00:08:08.000 --> 00:08:09.000]  又帶我吃好東西
[00:08:09.000 --> 00:08:12.000]  他說話好像蜜糖一樣
[00:08:12.000 --> 00:08:16.000]  我聽少他一句都怕好像走了寶
[00:08:16.000 --> 00:08:19.000]  我少聽一句都覺得好像缺少了什麼
[00:08:19.000 --> 00:08:22.000]  我最重要現在開心
[00:08:22.000 --> 00:08:24.000]  我最要的是現在開心
[00:08:24.000 --> 00:08:26.000]  我終於明白了
[00:08:26.000 --> 00:08:29.000]  難怪今時今日有這麼多年輕人
[00:08:29.000 --> 00:08:35.000]  他們一賺到錢就馬上用完
[00:08:35.000 --> 00:08:37.000]  因為他們這樣說
[00:08:37.000 --> 00:08:39.000]  我不知道將來這個世界會怎樣
[00:08:39.000 --> 00:08:41.000]  我不知道這個世界將來會如何
[00:08:41.000 --> 00:08:44.000]  先開心再說
[00:08:44.000 --> 00:08:46.000]  聽見沒有
[00:08:46.000 --> 00:08:48.000]  聽見沒有有沒有看到
[00:08:48.000 --> 00:08:53.000]  所有都是先甜後苦
[00:08:53.000 --> 00:08:56.000]  不要理後面有多苦
[00:08:56.000 --> 00:09:00.000]  前面很開心就行了
[00:09:00.000 --> 00:09:02.000]  先開心再說
[00:09:02.000 --> 00:09:04.000]  今天我們看這段聖經也是這樣
[00:09:05.000 --> 00:09:07.000]  這段聖經我們上一堂已經講過了
[00:09:07.000 --> 00:09:09.000]  上一堂已經講過
[00:09:09.000 --> 00:09:11.000]  講頭一部份
[00:09:11.000 --> 00:09:13.000]  第28節
[00:09:13.000 --> 00:09:15.000]  講什麼呢
[00:09:15.000 --> 00:09:18.000]  保羅在伊夫所小亞細亞全盜
[00:09:18.000 --> 00:09:21.000]  保羅在伊夫所小亞細亞全盜
[00:09:21.000 --> 00:09:25.000]  甚至在亞細亞整個地區全盜
[00:09:25.000 --> 00:09:29.000]  有些人心裏覺得我的利益受衝突
[00:09:30.000 --> 00:09:34.000]  其中一個帶領者
[00:09:34.000 --> 00:09:37.000]  他的名字叫底米丟
[00:09:37.000 --> 00:09:40.000]  在第19章23節
[00:09:40.000 --> 00:09:42.000]  Demetrius
[00:09:42.000 --> 00:09:44.000]  很出名的人士
[00:09:44.000 --> 00:09:46.000]  記下他
[00:09:46.000 --> 00:09:49.000]  這個人是做銀鵪的人
[00:09:49.000 --> 00:09:51.000]  做銀鵪
[00:09:51.000 --> 00:09:53.000]  做銀鵪的人
[00:09:53.000 --> 00:09:55.000]  做什麼銀鵪呢
[00:09:55.000 --> 00:09:58.000]  原來他做一個神像叫亞底米神
[00:09:59.000 --> 00:10:00.000]  一個女神
[00:10:00.000 --> 00:10:03.000]  這個女神從天降下來
[00:10:03.000 --> 00:10:06.000]  保守所有人
[00:10:06.000 --> 00:10:08.000]  保守所有人
[00:10:08.000 --> 00:10:12.000]  其實有點像我們中國的觀音
[00:10:12.000 --> 00:10:14.000]  很像我們中國的觀音
[00:10:14.000 --> 00:10:16.000]  他於是就用這個機會
[00:10:16.000 --> 00:10:18.000]  做一個銀鵪
[00:10:18.000 --> 00:10:20.000]  做銀像放進去賣
[00:10:20.000 --> 00:10:23.000]  做一個大企業
[00:10:23.000 --> 00:10:25.000]  做一個大企業
[00:10:26.000 --> 00:10:29.000]  這個企業照顧了很多同行
[00:10:29.000 --> 00:10:33.000]  廣東話叫大協助很多人發達
[00:10:33.000 --> 00:10:37.000]  現在他煽動這班人
[00:10:37.000 --> 00:10:40.000]  說保羅的全盜
[00:10:40.000 --> 00:10:43.000]  說我們手造的神不是神
[00:10:43.000 --> 00:10:47.000]  在第26節說了
[00:10:47.000 --> 00:10:51.000]  他說這樣影響到我們的生計
[00:10:51.000 --> 00:10:54.000]  我們是小
[00:10:55.000 --> 00:10:57.000]  他把水平提到很公義
[00:10:57.000 --> 00:10:59.000]  這個水平提到很公義
[00:10:59.000 --> 00:11:01.000]  我們是小
[00:11:01.000 --> 00:11:03.000]  但是這個女神被誣衊
[00:11:03.000 --> 00:11:05.000]  女神被抹事
[00:11:05.000 --> 00:11:07.000]  她的威名失去
[00:11:07.000 --> 00:11:09.000]  這才是大事
[00:11:09.000 --> 00:11:13.000]  他把整件事變成很公義化
[00:11:13.000 --> 00:11:16.000]  整個世界好像很公義化
[00:11:16.000 --> 00:11:19.000]  加拿大政府現在就是在做這些事
[00:11:19.000 --> 00:11:21.000]  你有沒有留意
[00:11:21.000 --> 00:11:23.000]  吃大麻
[00:11:24.000 --> 00:11:26.000]  大麻休閒化
[00:11:26.000 --> 00:11:28.000]  大麻休閒化
[00:11:28.000 --> 00:11:30.000]  這種做法
[00:11:30.000 --> 00:11:32.000]  想你們開心
[00:11:32.000 --> 00:11:35.000]  你們開心就自然選她
[00:11:35.000 --> 00:11:37.000]  你們開心自然選她
[00:11:37.000 --> 00:11:39.000]  然後合法化
[00:11:39.000 --> 00:11:41.000]  公義化
[00:11:41.000 --> 00:11:43.000]  合法化了
[00:11:43.000 --> 00:11:45.000]  沒問題了
[00:11:45.000 --> 00:11:47.000]  以後的人都不用再罵
[00:11:47.000 --> 00:11:49.000]  我們的自由黨領袖
[00:11:49.000 --> 00:11:51.000]  他吸毒的
[00:11:52.000 --> 00:11:54.000]  說他是吸毒的
[00:11:54.000 --> 00:11:56.000]  多好啊
[00:11:56.000 --> 00:11:58.000]  大家從一個原本被指責的人
[00:11:58.000 --> 00:12:00.000]  突然變成聖人一樣
[00:12:00.000 --> 00:12:02.000]  被指責變成聖人一樣
[00:12:02.000 --> 00:12:04.000]  這個底米雕很聰明
[00:12:04.000 --> 00:12:07.000]  他看到人性最害怕的一件事
[00:12:07.000 --> 00:12:09.000]  他就抓住那件事來煽動人
[00:12:09.000 --> 00:12:11.000]  他看到人生最害怕的一面
[00:12:11.000 --> 00:12:15.000]  他就抓住人的弱點去煽動他
[00:12:15.000 --> 00:12:17.000]  大家看看第26節
[00:12:17.000 --> 00:12:19.000]  Pay attention to verse 26
[00:12:20.000 --> 00:12:22.000]  他的講話當中說
[00:12:22.000 --> 00:12:24.000]  這保羅不但在伊弗所
[00:12:24.000 --> 00:12:27.000]  也幾乎在亞細亞全地
[00:12:27.000 --> 00:12:29.000]  引誘迷惑許多人
[00:12:29.000 --> 00:12:31.000]  這保羅不但在伊弗所
[00:12:31.000 --> 00:12:33.000]  也幾乎在亞細亞全地
[00:12:33.000 --> 00:12:35.000]  引誘迷惑許多人
[00:12:35.000 --> 00:12:37.000]  我想大家特別留心
[00:12:37.000 --> 00:12:39.000]  幾乎或者用英文翻譯
[00:12:39.000 --> 00:12:41.000]  verse 26
[00:12:41.000 --> 00:12:43.000]  in almost
[00:12:43.000 --> 00:12:45.000]  大家留意這個字眼
[00:12:45.000 --> 00:12:47.000]  幾乎這個字眼提供了一種
[00:12:48.000 --> 00:12:50.000]  保羅不但在伊弗所
[00:12:50.000 --> 00:12:52.000]  也幾乎在亞細亞全地
[00:12:52.000 --> 00:12:54.000]  引誘迷惑許多人
[00:12:54.000 --> 00:12:56.000]  他在伊弗所
[00:12:56.000 --> 00:12:58.000]  引誘迷惑許多人
[00:12:58.000 --> 00:13:00.000]  他在伊弗所
[00:13:00.000 --> 00:13:02.000]  引誘迷惑許多人
[00:13:02.000 --> 00:13:04.000]  他在伊弗所
[00:13:04.000 --> 00:13:06.000]  引誘迷惑許多人
[00:13:06.000 --> 00:13:08.000]  他在伊弗所
[00:13:08.000 --> 00:13:10.000]  引誘迷惑許多人
[00:13:10.000 --> 00:13:12.000]  他在伊弗所
[00:13:12.000 --> 00:13:14.000]  引誘迷惑許多人
[00:13:14.000 --> 00:13:16.000]  他在伊弗所
[00:13:17.000 --> 00:13:18.000]  引誘迷惑許多人
[00:13:18.000 --> 00:13:20.000]  他在伊弗所
[00:13:20.000 --> 00:13:22.000]  引誘迷惑許多人
[00:13:22.000 --> 00:13:24.000]  他在伊弗所
[00:13:24.000 --> 00:13:26.000]  引誘迷惑許多人
[00:13:26.000 --> 00:13:28.000]  他在伊弗所
[00:13:28.000 --> 00:13:30.000]  引誘迷惑許多人
[00:13:30.000 --> 00:13:32.000]  他在伊弗所
[00:13:32.000 --> 00:13:34.000]  引誘迷惑許多人
[00:13:34.000 --> 00:13:36.000]  他在伊弗所
[00:13:36.000 --> 00:13:38.000]  引誘迷惑許多人
[00:13:38.000 --> 00:13:40.000]  他在伊弗所
[00:13:40.000 --> 00:13:42.000]  引誘迷惑許多人
[00:13:42.000 --> 00:13:44.000]  他在伊弗所
[00:13:44.000 --> 00:13:46.000]  引誘迷惑許多人
[00:13:46.000 --> 00:13:47.000]  他在伊弗所
[00:13:47.000 --> 00:13:49.000]  引誘迷惑許多人
[00:13:49.000 --> 00:13:51.000]  他在伊弗所
[00:13:51.000 --> 00:13:53.000]  引誘迷惑許多人
[00:13:53.000 --> 00:13:55.000]  他在伊弗所
[00:13:55.000 --> 00:13:57.000]  引誘迷惑許多人
[00:13:57.000 --> 00:13:59.000]  他在伊弗所
[00:13:59.000 --> 00:14:01.000]  引誘迷惑許多人
[00:14:01.000 --> 00:14:03.000]  他在伊弗所
[00:14:03.000 --> 00:14:05.000]  引誘迷惑許多人
[00:14:05.000 --> 00:14:07.000]  他在伊弗所
[00:14:07.000 --> 00:14:09.000]  引誘迷惑許多人
[00:14:09.000 --> 00:14:11.000]  他在伊弗所
[00:14:11.000 --> 00:14:13.000]  引誘迷惑許多人
[00:14:13.000 --> 00:14:15.000]  他在伊弗所
[00:14:15.000 --> 00:14:16.000]  引誘迷惑許多人
[00:14:16.000 --> 00:14:18.000]  他在伊弗所
[00:14:18.000 --> 00:14:20.000]  引誘迷惑許多人
[00:14:20.000 --> 00:14:22.000]  他在伊弗所
[00:14:22.000 --> 00:14:24.000]  引誘迷惑許多人
[00:14:24.000 --> 00:14:26.000]  他在伊弗所
[00:14:26.000 --> 00:14:28.000]  引誘迷惑許多人
[00:14:28.000 --> 00:14:30.000]  他在伊弗所
[00:14:30.000 --> 00:14:32.000]  引誘迷惑許多人
[00:14:32.000 --> 00:14:34.000]  他在伊弗所
[00:14:34.000 --> 00:14:36.000]  引誘迷惑許多人
[00:14:36.000 --> 00:14:38.000]  他在伊弗所
[00:14:38.000 --> 00:14:40.000]  引誘迷惑許多人
[00:14:40.000 --> 00:14:42.000]  他在伊弗所
[00:14:42.000 --> 00:14:44.000]  引誘迷惑許多人
[00:14:44.000 --> 00:14:45.000]  他在伊弗所
[00:14:45.000 --> 00:14:47.000]  引誘迷惑許多人
[00:14:47.000 --> 00:14:49.000]  他在伊弗所
[00:14:49.000 --> 00:14:51.000]  引誘迷惑許多人
[00:14:51.000 --> 00:14:53.000]  他在伊弗所
[00:14:53.000 --> 00:14:55.000]  引誘迷惑許多人
[00:14:55.000 --> 00:14:57.000]  他在伊弗所
[00:14:57.000 --> 00:14:59.000]  引誘迷惑許多人
[00:14:59.000 --> 00:15:01.000]  他在伊弗所
[00:15:01.000 --> 00:15:03.000]  引誘迷惑許多人
[00:15:03.000 --> 00:15:05.000]  他在伊弗所
[00:15:05.000 --> 00:15:07.000]  引誘迷惑許多人
[00:15:07.000 --> 00:15:09.000]  他在伊弗所
[00:15:09.000 --> 00:15:11.000]  引誘迷惑許多人
[00:15:11.000 --> 00:15:13.000]  他在伊弗所
[00:15:13.000 --> 00:15:14.000]  引誘迷惑許多人
[00:15:14.000 --> 00:15:16.000]  他在伊弗所
[00:15:16.000 --> 00:15:18.000]  引誘迷惑許多人
[00:15:18.000 --> 00:15:20.000]  他在伊弗所
[00:15:20.000 --> 00:15:22.000]  引誘迷惑許多人
[00:15:22.000 --> 00:15:24.000]  他在伊弗所
[00:15:24.000 --> 00:15:26.000]  引誘迷惑許多人
[00:15:26.000 --> 00:15:28.000]  他在伊弗所
[00:15:28.000 --> 00:15:30.000]  引誘迷惑許多人
[00:15:30.000 --> 00:15:32.000]  他在伊弗所
[00:15:32.000 --> 00:15:34.000]  引誘迷惑許多人
[00:15:34.000 --> 00:15:36.000]  他在伊弗所
[00:15:36.000 --> 00:15:38.000]  引誘迷惑許多人
[00:15:38.000 --> 00:15:40.000]  他在伊弗所
[00:15:40.000 --> 00:15:42.000]  引誘迷惑許多人
[00:15:42.000 --> 00:15:43.000]  他在伊弗所
[00:15:43.000 --> 00:15:45.000]  引誘迷惑許多人
[00:15:45.000 --> 00:15:47.000]  他在伊弗所
[00:15:47.000 --> 00:15:49.000]  引誘迷惑許多人
[00:15:49.000 --> 00:15:51.000]  他在伊弗所
[00:15:51.000 --> 00:15:53.000]  引誘迷惑許多人
[00:15:53.000 --> 00:15:55.000]  他在伊弗所
[00:15:55.000 --> 00:15:57.000]  引誘迷惑許多人
[00:15:57.000 --> 00:15:59.000]  他在伊弗所
[00:15:59.000 --> 00:16:01.000]  引誘迷惑許多人
[00:16:01.000 --> 00:16:03.000]  他在伊弗所
[00:16:03.000 --> 00:16:05.000]  引誘迷惑許多人
[00:16:05.000 --> 00:16:07.000]  他在伊弗所
[00:16:07.000 --> 00:16:09.000]  引誘迷惑許多人
[00:16:09.000 --> 00:16:11.000]  他在伊弗所
[00:16:11.000 --> 00:16:12.000]  引誘迷惑許多人
[00:16:12.000 --> 00:16:14.000]  他在伊弗所
[00:16:14.000 --> 00:16:16.000]  引誘迷惑許多人
[00:16:16.000 --> 00:16:18.000]  他在伊弗所
[00:16:18.000 --> 00:16:20.000]  引誘迷惑許多人
[00:16:20.000 --> 00:16:22.000]  他在伊弗所
[00:16:22.000 --> 00:16:24.000]  引誘迷惑許多人
[00:16:24.000 --> 00:16:26.000]  他在伊弗所
[00:16:26.000 --> 00:16:28.000]  引誘迷惑許多人
[00:16:28.000 --> 00:16:30.000]  他在伊弗所
[00:16:30.000 --> 00:16:32.000]  引誘迷惑許多人
[00:16:32.000 --> 00:16:34.000]  他在伊弗所
[00:16:34.000 --> 00:16:36.000]  引誘迷惑許多人
[00:16:36.000 --> 00:16:38.000]  他在伊弗所
[00:16:38.000 --> 00:16:40.000]  引誘迷惑許多人
[00:16:40.000 --> 00:16:41.000]  請留意
[00:16:41.000 --> 00:16:43.000]  上帝阻止保羅
[00:16:43.000 --> 00:16:45.000]  是藉著保羅身邊有很多
[00:16:45.000 --> 00:16:47.000]  以前接觸過的人
[00:16:47.000 --> 00:16:51.000]  上帝阻止保羅和他身邊接觸過的人
[00:16:51.000 --> 00:16:55.000]  保羅對這些勸誡有兩種反應
[00:16:55.000 --> 00:16:57.000]  保羅對這些勸誡有兩種反應
[00:16:57.000 --> 00:16:59.000]  從第十九章我看到他聽他們講
[00:16:59.000 --> 00:17:01.000]  從第十九章我看到他聽他們講
[00:17:01.000 --> 00:17:05.000]  但在遲後第二十一章第二十二章的時候
[00:17:05.000 --> 00:17:07.000]  保羅又不聽
[00:17:07.000 --> 00:17:09.000]  保羅又不聽
[00:17:09.000 --> 00:17:10.000]  聽還是不聽呢?
[00:17:10.000 --> 00:17:12.000]  聽還是不聽呢?
[00:17:12.000 --> 00:17:14.000]  不是在於保羅自己怎麼想
[00:17:14.000 --> 00:17:16.000]  不是在於保羅怎麼想
[00:17:16.000 --> 00:17:18.000]  而是在乎上帝有沒有對保羅的啟示
[00:17:18.000 --> 00:17:20.000]  上帝是
[00:17:20.000 --> 00:17:22.000]  上帝有沒有對保羅的啟示
[00:17:22.000 --> 00:17:24.000]  在這條聖經裡面我們看到
[00:17:24.000 --> 00:17:26.000]  原來上帝其實在背後想做事
[00:17:26.000 --> 00:17:28.000]  保羅是體會到的
[00:17:28.000 --> 00:17:30.000]  上帝想在背後做事
[00:17:30.000 --> 00:17:32.000]  保羅已經體會到
[00:17:32.000 --> 00:17:34.000]  在第十九章我們看到
[00:17:34.000 --> 00:17:36.000]  七個大祭司的兒子
[00:17:37.000 --> 00:17:38.000]  以基雅的兒子做的事
[00:17:38.000 --> 00:17:40.000]  上帝自己一手做成所有的事
[00:17:40.000 --> 00:17:42.000]  其實在前面我們已經看到
[00:17:42.000 --> 00:17:44.000]  保羅看到
