
[00:00:00.000 --> 00:00:04.000]  我們今天要開始一個新的系列
[00:08:28.320 --> 00:08:33.320]  叫我把基督那插不透的豐富傳給外方人
[00:08:33.320 --> 00:08:37.320]  保羅知道自己之所以能夠成為使徒
[00:08:37.320 --> 00:08:39.320]  一切的恩典是出於神
[00:08:39.320 --> 00:08:43.320]  他的權柄是來自神
[00:08:43.320 --> 00:08:45.320]  他知道自己的不配
[00:08:45.320 --> 00:08:48.320]  為什麼神要用不配的人呢?
[00:08:48.320 --> 00:08:52.320]  就是因為神用不配的人
[00:08:52.320 --> 00:08:55.320]  就能夠將一切的榮耀歸給自己
[00:08:55.320 --> 00:08:59.320]  保羅在使徒行傳的一章十五節
[00:08:59.320 --> 00:09:01.320]  說自己是罪魁
[00:09:01.320 --> 00:09:04.320]  他說他以前是攝族神
[00:09:04.320 --> 00:09:07.320]  他是逼迫基督徒的
[00:09:07.320 --> 00:09:10.320]  他就是在逼迫基督徒的路上
[00:09:10.320 --> 00:09:12.320]  在大馬式的路上
[00:09:12.320 --> 00:09:14.320]  遇見耶穌基督
[00:09:14.320 --> 00:09:16.320]  耶穌基督向他顯現
[00:09:16.320 --> 00:09:18.320]  將他改變了
[00:09:18.320 --> 00:09:21.320]  這個也是原因為什麼保羅說
[00:09:21.320 --> 00:09:23.320]  我不是見過耶穌基督嗎?
[00:09:23.320 --> 00:09:24.320]  我不是使徒嗎?
[00:09:24.320 --> 00:09:29.320]  耶穌基督真真正正親自向他顯現
[00:09:29.320 --> 00:09:32.320]  他的確見過復活後的耶穌基督
[00:09:34.320 --> 00:09:36.320]  我們講完了
[00:09:36.320 --> 00:09:38.320]  這個已忽所書的作者
[00:09:38.320 --> 00:09:42.320]  我們不妨看看已忽所書的修信人是誰
[00:09:42.320 --> 00:09:44.320]  一般的神學家
[00:09:44.320 --> 00:09:48.320]  聖經學者都說修信人就是已忽所教會
[00:09:48.320 --> 00:09:51.320]  的確已忽所這個名字
[00:09:51.320 --> 00:09:54.320]  是出現在已忽所書的一章一節
[00:09:54.320 --> 00:09:56.320]  但是不是所有的版本
[00:09:56.320 --> 00:09:59.320]  都是有已忽所這個名字
[00:09:59.320 --> 00:10:01.320]  有些很古老的版本
[00:10:01.320 --> 00:10:03.320]  在已忽所書一章一節
[00:10:03.320 --> 00:10:05.320]  是沒有了已忽所的名字
[00:10:05.320 --> 00:10:07.320]  但是有一個空白的地位在那裏
[00:10:07.320 --> 00:10:09.320]  有一個空白的位置
[00:10:09.320 --> 00:10:12.320]  在已忽所書裏面
[00:10:12.320 --> 00:10:14.320]  除了已忽所書一章一節
[00:10:14.320 --> 00:10:17.320]  有些版本是有已忽所的名字
[00:10:17.320 --> 00:10:20.320]  已忽所書是沒有其他地方名字
[00:10:20.320 --> 00:10:23.320]  是沒有其他人物的名字
[00:10:23.320 --> 00:10:26.320]  似乎保羅好像是有意這樣做
[00:10:26.320 --> 00:10:31.320]  似乎已忽所書不是給某些信徒
[00:10:31.320 --> 00:10:34.320]  甚至是某些教會
[00:10:34.320 --> 00:10:37.320]  而是給全部的教會
[00:10:37.320 --> 00:10:40.320]  全部耶穌基督的肢體
[00:10:40.320 --> 00:10:42.320]  給所有的教會
[00:10:42.320 --> 00:10:46.320]  有很多的聖經學者說
[00:10:46.320 --> 00:10:50.320]  已忽所書很可能是在小亞細亞的一部
[00:10:50.320 --> 00:10:53.320]  循環流傳的一部書信
[00:10:53.320 --> 00:10:57.320]  每一個教會當他們接到已忽所書的時候
[00:10:57.320 --> 00:11:00.320]  就會將自己的教會的名字
[00:11:00.320 --> 00:11:03.320]  寫在已忽所書的一章一節
[00:11:03.320 --> 00:11:07.320]  如果大家記得的話
[00:11:07.320 --> 00:11:11.320]  我在說哥羅西書四章十六節的時候
[00:11:11.320 --> 00:11:13.320]  我曾經說過
[00:11:13.320 --> 00:11:19.320]  有一部書是由哥羅西教會傳到老弟家教會
[00:11:19.320 --> 00:11:24.320]  有很多人說這封信可能就是已忽所書
[00:11:24.320 --> 00:11:29.320]  這封信是由已忽所教會收到之後
[00:11:29.320 --> 00:11:31.320]  傳給哥羅西教會
[00:11:31.320 --> 00:11:33.320]  然後再傳給
[00:11:33.320 --> 00:11:36.320]  好像啟示錄裡面所說的教會
[00:11:36.320 --> 00:11:42.320]  (書名)
[00:11:42.320 --> 00:11:45.320]  然後傳到老弟家教會
[00:11:45.320 --> 00:11:52.320]  我們看到已忽所書的作者是保羅
[00:11:52.320 --> 00:11:57.320]  我們說收信人就是所有的教會
[00:11:57.320 --> 00:12:02.320]  我們不妨看看已忽所書的主題是說些什麼
[00:12:02.320 --> 00:12:06.320]  其中一個主題就是教會的奧秘
[00:12:06.320 --> 00:12:09.320]  我們知道現在這個時期
[00:12:09.320 --> 00:12:12.320]  是叫做教會時期
[00:12:12.320 --> 00:12:16.320]  這個教會時期在舊約是沒有被提及到
[00:12:16.320 --> 00:12:20.320]  有些解經家有些聖經學者說
[00:12:20.320 --> 00:12:23.320]  教會就是由以色列開始
[00:12:23.320 --> 00:12:25.320]  由十二支派開始
[00:12:25.320 --> 00:12:28.320]  這是非常不符合聖經的教導
[00:12:28.320 --> 00:12:32.320]  因為保羅自己說教會是一個奧秘
[00:12:32.320 --> 00:12:36.320]  在舊約是沒有人知道教會是怎樣
[00:12:36.320 --> 00:12:41.320]  這個奧秘就是說猶太人和外邦人
[00:12:41.320 --> 00:12:43.320]  能夠成為一體
[00:12:43.320 --> 00:12:45.320]  能夠同為後製
[00:12:45.320 --> 00:12:47.320]  能夠同夢應許
[00:12:47.320 --> 00:12:51.320]  這件事在舊約從來沒有發生過
[00:12:51.320 --> 00:12:55.320]  我們知道舊約猶太人和外邦人是分得很開
[00:12:55.320 --> 00:12:58.320]  在舊約我們最多見到的
[00:12:58.320 --> 00:13:02.320]  就是外邦人能夠加入猶太教
[00:13:02.320 --> 00:13:07.320]  但我們從來沒有見過外邦人能夠成為神的子民
[00:13:07.320 --> 00:13:09.320]  能夠成為神的兒女
[00:13:09.320 --> 00:13:13.320]  你看到在舊約在聖殿裡敬拜
[00:13:13.320 --> 00:13:16.320]  以色列人和外邦人是分開
[00:13:16.320 --> 00:13:19.320]  有一道很厚的牆將他們分開
[00:13:19.320 --> 00:13:24.320]  所以教會這個概念從來在舊約是沒有講到
[00:13:24.320 --> 00:13:26.320]  也沒有實踐到
[00:13:26.320 --> 00:13:30.320]  教會的教導要去到馬太福音十三章
[00:13:30.320 --> 00:13:33.320]  耶穌基督親自和門徒說
[00:13:33.320 --> 00:13:37.320]  在教會時期的天國是怎樣
[00:13:37.320 --> 00:13:43.320]  就是說這個時候不是耶穌基督實體地世上掌權
[00:13:43.320 --> 00:13:47.320]  他是在每個基督徒的心裡面掌權
[00:13:47.320 --> 00:13:52.320]  記得我在一年還是兩年前
[00:13:52.320 --> 00:13:56.320]  跟大家講過馬太福音第十三章天國的比喻
[00:13:56.320 --> 00:14:04.320]  很可惜很多基督徒都染上了美國人的生活習慣
[00:14:04.320 --> 00:14:07.320]  什麼叫做美國人的生活習慣
[00:14:07.320 --> 00:14:09.320]  就是個人主義
[00:14:09.320 --> 00:14:11.320]  就是獨立主義
[00:14:11.320 --> 00:14:13.320]  你不用看別的東西
[00:14:13.320 --> 00:14:16.320]  你走上freeway看看就知道了
[00:14:16.320 --> 00:14:19.320]  加州經常說太擠迫了
[00:14:19.320 --> 00:14:22.320]  要多點diamond lane 要多點carpool lane
[00:14:22.320 --> 00:14:24.320]  做了出來
[00:14:24.320 --> 00:14:26.320]  你上freeway看看
[00:14:26.320 --> 00:14:30.320]  十輛車有八輛九輛都是一個人在開
[00:14:30.320 --> 00:14:32.320]  美國人就是很獨立
[00:14:32.320 --> 00:14:35.320]  有很多基督徒都是一樣
[00:14:35.320 --> 00:14:38.320]  認為成為一個基督徒
[00:14:38.320 --> 00:14:41.320]  就是我個人和神的關係
[00:14:41.320 --> 00:14:43.320]  認為成為一個基督徒
[00:14:43.320 --> 00:14:46.320]  就是我個人服從耶穌基督就夠了
[00:14:46.320 --> 00:14:50.320]  他們都忽略了一件很重要的事
[00:14:50.320 --> 00:14:55.320]  就是以弗所書告訴我們教會的重要性
[00:14:55.320 --> 00:14:59.320]  教會不是一個獨立的信仰系統
[00:14:59.320 --> 00:15:02.320]  教會是耶穌基督的身體
[00:15:02.320 --> 00:15:09.320]  是所有的基督徒一起建立的耶穌基督的身體
[00:15:09.320 --> 00:15:13.320]  一個基督徒成為基督徒之後
[00:15:13.320 --> 00:15:15.320]  要參加教會
[00:15:15.320 --> 00:15:19.320]  要成為耶穌基督的一部分
[00:15:19.320 --> 00:15:23.320]  要將耶穌基督的愛來活出來
[00:15:23.320 --> 00:15:26.320]  透過教會的生活來活出來
[00:15:26.320 --> 00:15:30.320]  正如在這裏以弗所書的三章十節告訴我們
[00:15:30.320 --> 00:15:34.320]  要使人明白神的智慧
[00:15:34.320 --> 00:15:38.320]  透過教會使人能夠明白神的智慧
[00:15:38.320 --> 00:15:40.320]  能夠將榮耀歸給神
[00:15:40.320 --> 00:15:44.320]  這也是原因在疫情當中
[00:15:44.320 --> 00:15:46.320]  你看到我這麼肉緊
[00:15:46.320 --> 00:15:51.320]  經常說要早點回來教會敬拜的原因
[00:15:51.320 --> 00:15:53.320]  因為以弗所書告訴我們
[00:15:53.320 --> 00:15:55.320]  透過教會
[00:15:55.320 --> 00:15:58.320]  透過你看看弟兄姊妹多麼互相相愛
[00:15:58.320 --> 00:16:04.320]  你看到弟兄姊妹怎樣幫我們設立戶外的敬拜
[00:16:04.320 --> 00:16:05.320]  你就知道
[00:16:05.320 --> 00:16:07.320]  你能夠看到愛心在裏面
[00:16:07.320 --> 00:16:12.320]  你能夠看到弟兄姊妹真的活出耶穌基督的愛
[00:16:12.320 --> 00:16:15.320]  能夠將榮耀歸給神
[00:16:15.320 --> 00:16:23.320]  當然撒旦是不希望基督徒能夠將神的智慧彰顯出來
[00:16:23.320 --> 00:16:27.320]  不希望基督徒將神的榮耀彰顯出來
[00:16:27.320 --> 00:16:32.320]  所以撒旦是很希望我們仍然繼續在網上敬拜
[00:16:32.320 --> 00:16:34.320]  在網上敬拜大家
[00:16:34.320 --> 00:16:37.320]  弟兄姊妹可以你看到我 我看到你
[00:16:37.320 --> 00:16:39.320]  但是我們的敬拜
[00:16:39.320 --> 00:16:42.320]  我們在主內的友情
[00:16:42.320 --> 00:16:44.320]  我們在主內的愛
[00:16:44.320 --> 00:16:48.320]  是不能夠讓外面的人看得到
[00:16:48.320 --> 00:16:54.320]  所以這就是以弗所書其中的一個主題
[00:16:54.320 --> 00:16:56.320]  是教會的奧秘
[00:16:56.320 --> 00:16:58.320]  將耶穌基督的愛活出來
[00:16:58.320 --> 00:17:00.320]  將榮耀歸給神
[00:17:00.320 --> 00:17:03.320]  還有其他的主題
[00:17:03.320 --> 00:17:05.320]  以弗所書
[00:17:05.320 --> 00:17:12.320]  就是神將福氣豐豐盛盛賜給所有基督徒
[00:17:12.320 --> 00:17:15.320]  在以弗所書的一章一至二節
[00:17:15.320 --> 00:17:17.320]  經文說
[00:17:17.320 --> 00:17:21.320]  奉神旨意作基督耶穌使徒的保羅
[00:17:21.320 --> 00:17:24.320]  寫信給在以弗所的聖徒
[00:17:24.320 --> 00:17:27.320]  就是在基督耶穌裡有忠心的人
[00:17:27.320 --> 00:17:29.320]  願因為平安
[00:17:29.320 --> 00:17:35.320]  從神我們的父和主耶穌基督歸於你們
[00:17:35.320 --> 00:17:38.320]  我們看到這部書就是充滿了
[00:17:38.320 --> 00:17:42.320]  神給基督徒豐豐富富的福氣
[00:17:42.320 --> 00:17:44.320]  豐豐富富的祝福
[00:17:44.320 --> 00:17:46.320]  你不要說別的了
[00:17:46.320 --> 00:17:48.320]  在這兩節的經文
[00:17:48.320 --> 00:17:52.320]  我們已經能夠看到有很多很多雙重的觀念
[00:17:52.320 --> 00:17:54.320]  什麼叫做雙重的觀念
[00:17:54.320 --> 00:17:57.320]  如果我用中文來講
[00:17:57.320 --> 00:17:59.320]  你們就明白了
[00:17:59.320 --> 00:18:02.320]  中國人很喜歡說雙喜臨門
[00:18:02.320 --> 00:18:04.320]  樣樣都打孖上的
[00:18:04.320 --> 00:18:07.320]  這樣就叫做有福氣
[00:18:07.320 --> 00:18:11.320]  我們看到在以弗所書的頭兩節經文都是一樣
[00:18:11.320 --> 00:18:14.320]  有很多很多雙重的觀念
[00:18:14.320 --> 00:18:16.320]  你可以說雙喜臨門
[00:18:16.320 --> 00:18:18.320]  我們首先看看的
[00:18:18.320 --> 00:18:20.320]  就是保羅的權柄
[00:18:20.320 --> 00:18:22.320]  是雙重的
[00:18:22.320 --> 00:18:24.320]  他有雙重的權柄
[00:18:24.320 --> 00:18:29.320]  他說他自己是奉神的旨意作基督耶穌的使徒
[00:18:29.320 --> 00:18:33.320]  其實如果他只是說自己是耶穌基督的使徒
[00:18:33.320 --> 00:18:35.320]  就已經夠了
[00:18:35.320 --> 00:18:38.320]  我們剛才看到使徒是多重要
[00:18:38.320 --> 00:18:41.320]  他只是說自己是耶穌基督的使徒就夠了
[00:18:41.320 --> 00:18:43.320]  但他不單止
[00:18:43.320 --> 00:18:46.320]  他還說自己是奉神的旨意
[00:18:46.320 --> 00:18:49.320]  他不單止是屬於耶穌基督
[00:18:49.320 --> 00:18:51.320]  他也是屬神
[00:18:51.320 --> 00:18:53.320]  所以我們看到這裡有雙重的概念
[00:18:53.320 --> 00:18:57.320]  讓我們看到以弗所書是有多豐盛的祝福
[00:18:57.320 --> 00:19:02.320]  有多豐盛的福氣賜給我們基督徒
[00:19:02.320 --> 00:19:04.320]  第二樣雙重的
[00:19:04.320 --> 00:19:07.320]  就是基督徒有雙重的身份
[00:19:07.320 --> 00:19:11.320]  保羅說是寫信給以弗所的聖徒
[00:19:11.320 --> 00:19:15.320]  就是在基督耶穌裡有忠心的人
[00:19:15.320 --> 00:19:19.320]  我們也看到有屬神和屬耶穌基督
[00:19:19.320 --> 00:19:21.320]  也是雙重的
[00:19:21.320 --> 00:19:23.320]  第一方面我們是聖徒
[00:19:23.320 --> 00:19:25.320]  什麼叫聖徒?
[00:19:25.320 --> 00:19:29.320]  每一個基督徒真正接受耶穌基督的
[00:19:29.320 --> 00:19:31.320]  我們都是聖徒
[00:19:31.320 --> 00:19:33.320]  當我們在神的面前
[00:19:33.320 --> 00:19:36.320]  神就看到耶穌基督的義
[00:19:36.320 --> 00:19:39.320]  看到耶穌基督的聖潔在我們的身上
[00:19:39.320 --> 00:19:41.320]  以致我們能夠與神和好
[00:19:41.320 --> 00:19:43.320]  這個不是我們自己的聖潔
[00:19:43.320 --> 00:19:46.320]  這個是耶穌基督的聖潔
[00:19:46.320 --> 00:19:50.320]  就好像在《創世紀》和《迦拉太書》裡
[00:19:50.320 --> 00:19:55.320]  說伯拉罕因著信神就算他是一個義人
[00:19:55.320 --> 00:19:57.320]  說算他是一個義人
[00:19:57.320 --> 00:19:59.320]  他不是一個真正的義人
[00:19:59.320 --> 00:20:02.320]  但是由於是他信
[00:20:02.320 --> 00:20:04.320]  神就算他是一個義人
[00:20:04.320 --> 00:20:06.320]  好像我們一樣
[00:20:06.320 --> 00:20:08.320]  我們基督徒接受耶穌基督
[00:20:08.320 --> 00:20:09.320]  去到神的面前
[00:20:09.320 --> 00:20:14.320]  神看到在他面前的是耶穌基督的義
[00:20:14.320 --> 00:20:16.320]  耶穌基督的聖潔在我們的身上
[00:20:16.320 --> 00:20:19.320]  以致我們能夠與神和好
[00:20:19.320 --> 00:20:22.320]  這個其實只不過是一個地位上
[00:20:22.320 --> 00:20:25.320]  我們有聖潔的地位
[00:20:25.320 --> 00:20:27.320]  我們有聖徒的地位
[00:20:27.320 --> 00:20:29.320]  我們有神兒女的地位
[00:20:29.320 --> 00:20:31.320]  是地位而已
[00:20:31.320 --> 00:20:34.320]  但是與我們真真正正屬靈的程度
[00:20:34.320 --> 00:20:37.320]  屬靈的境況相差很遠
[00:20:37.320 --> 00:20:40.320]  我們還是時時都會犯罪
[00:20:40.320 --> 00:20:44.320]  所以我們看到有雙重的身份
[00:20:44.320 --> 00:20:48.320]  第二個身份就是在基督裡中心的人
[00:20:48.320 --> 00:20:51.320]  為什麼要成為基督裡中心的人呢?
[00:20:51.320 --> 00:20:53.320]  當有基督徒是中心的
[00:20:53.320 --> 00:20:56.320]  他就會盡量遵守神的話語
[00:20:56.320 --> 00:20:58.320]  慢慢慢慢將我們屬靈的程度
