
[00:00:00.000 --> 00:00:06.080]  有時有些人就常常說黃牧師你個人都幾好
[00:01:24.720 --> 00:01:27.680]  問題就是怎樣才能夠成為一個有智慧
[00:01:27.680 --> 00:01:29.600]  和能夠明白事理的人呢?
[00:01:29.600 --> 00:01:31.920]  問題是怎樣可以成為一個有智慧
[00:01:31.920 --> 00:01:33.200]  又明白事理的人?
[00:01:33.200 --> 00:01:36.880]  是不是你只有很高的學識、學歷就可以做得到的呢?
[00:01:36.880 --> 00:01:40.320]  是否你有一個很高的學位、學歷就可以做得到呢?
[00:01:40.320 --> 00:01:42.080]  是不是你懂很多東西、很多技能
[00:01:42.080 --> 00:01:43.680]  樣樣你都能守的時候
[00:01:43.680 --> 00:01:47.920]  你就一定是一個有智慧和明白事理的人呢?
[00:01:47.920 --> 00:01:49.600]  那是否你有很多的見識
[00:01:49.600 --> 00:01:51.040]  而且你也能守的
[00:01:51.040 --> 00:01:54.160]  你就能夠成為一個很有智慧的人呢?
[00:01:54.160 --> 00:01:57.120]  既然要成為一個有智慧和明白事理的人
[00:01:57.120 --> 00:01:58.000]  是這麼重要
[00:01:58.000 --> 00:02:01.280]  那我們就今天一起不如從聖經裏面去學會
[00:02:01.280 --> 00:02:03.360]  怎樣做一個屬靈的人
[00:02:03.360 --> 00:02:06.720]  是有智慧又明白事理
[00:02:06.720 --> 00:02:10.320]  既然有智慧、明白事理是這麼重要
[00:02:10.320 --> 00:02:13.040]  今天我們就從聖經裏面去看
[00:02:13.040 --> 00:02:18.880]  怎樣做為一個明白、有智慧的人
[00:02:18.880 --> 00:02:20.560]  我們今天會一起看的經文是
[00:02:20.560 --> 00:02:23.360]  《雅各書》第三章十三至十八節
[00:02:23.360 --> 00:02:25.360]  今天我們會看的經文是在
[00:02:25.360 --> 00:02:28.160]  《雅各書》第三章十三節
[00:02:28.160 --> 00:02:29.440]  我們希望透過這段聖經
[00:02:29.440 --> 00:02:32.000]  一方面我們怎樣認清楚
[00:02:32.000 --> 00:02:35.360]  哪些才是有智慧和明白事理的人
[00:02:35.360 --> 00:02:36.720]  我們透過這裡
[00:02:36.720 --> 00:02:40.320]  我們就是去認識怎樣是
[00:02:40.320 --> 00:02:42.560]  可以成為一個有智慧的人
[00:02:42.560 --> 00:02:43.600]  認清楚
[00:02:43.600 --> 00:02:44.560]  認清楚
[00:02:44.560 --> 00:02:46.640]  然後自己才能夠去學會
[00:02:46.640 --> 00:02:50.000]  怎樣做一個有智慧和明白事理的人
[00:02:50.000 --> 00:02:51.520]  然後才可以學會
[00:02:51.520 --> 00:02:54.800]  怎樣做一個有智慧和明白事理的人
[00:02:54.800 --> 00:02:56.000]  最後一起打開聖經
[00:02:56.000 --> 00:02:58.240]  我們一起先看第十三節
[00:02:58.240 --> 00:02:58.800]  好不好?
[00:02:58.800 --> 00:03:00.240]  讓我們打開聖經
[00:03:00.240 --> 00:03:02.000]  一起來看第十三節
[00:03:02.000 --> 00:03:03.680]  找到之後我們一起先讀一下
[00:03:03.680 --> 00:03:05.520]  看看這段聖經講些什麼
[00:03:05.520 --> 00:03:06.800]  好 我們一起念
[00:03:06.800 --> 00:03:08.800]  看講什麼
[00:03:08.800 --> 00:03:10.800]  找到了嗎?
[00:03:10.800 --> 00:03:13.520]  等一下 我看不到
[00:03:13.520 --> 00:03:14.240]  打了出來
[00:03:14.240 --> 00:03:16.880]  哦 是的 老花看不到
[00:03:16.880 --> 00:03:18.080]  好 我們一起看
[00:03:18.080 --> 00:03:18.880]  我們一起讀
[00:03:18.880 --> 00:03:20.000]  好 一起念
[00:03:20.000 --> 00:03:25.120]  你們中間誰是有智慧有見識的呢
[00:03:25.120 --> 00:03:28.640]  他就當在智慧的溫柔上
[00:03:28.640 --> 00:03:31.840]  顯出他的善行來
[00:03:31.840 --> 00:03:34.800]  在我們所前文所看的聖經
[00:03:34.800 --> 00:03:36.720]  在前文我們所看的聖經
[00:03:36.720 --> 00:03:38.000]  我們已經開始看到
[00:03:38.000 --> 00:03:39.840]  原來在教會當中
[00:03:39.840 --> 00:03:42.000]  不同的人 不同的基督徒
[00:03:42.000 --> 00:03:44.080]  原來他們都是扮演著一些
[00:03:44.080 --> 00:03:46.400]  不同層次的師父
[00:03:46.400 --> 00:03:48.720]  我們看見在教會當中
[00:03:48.720 --> 00:03:50.560]  不同的人 不同的基督徒
[00:03:50.560 --> 00:03:52.720]  原來在不同的層次裡面
[00:03:52.720 --> 00:03:55.360]  在扮演一個師父的角色
[00:03:55.360 --> 00:03:57.280]  三章的第一節一開始就告訴我們
[00:03:57.280 --> 00:04:00.240]  不要不斷只恨做師父
[00:04:00.240 --> 00:04:02.080]  因為如果你做師父的話
[00:04:02.080 --> 00:04:04.240]  你會受更重的判斷
[00:04:04.240 --> 00:04:06.320]  第三章第一節就告訴我們
[00:04:06.320 --> 00:04:08.560]  你不要這麼渴望去做師父
[00:04:08.560 --> 00:04:10.720]  因為你要做師父的話
[00:04:10.720 --> 00:04:13.280]  你就會更有更重的判斷
[00:04:13.280 --> 00:04:14.560]  在第三章的之前
[00:04:14.560 --> 00:04:17.280]  第十一至十二節裡面
[00:04:17.280 --> 00:04:18.880]  我已經看過一件事
[00:04:18.880 --> 00:04:20.480]  在三章裡面
[00:04:20.480 --> 00:04:23.360]  第一節到十二節已經看到一件事
[00:04:23.360 --> 00:04:25.120]  因為人是不完美的
[00:04:25.120 --> 00:04:27.120]  因為人是不完美的
[00:04:27.120 --> 00:04:28.880]  無論你是基督徒也好
[00:04:28.880 --> 00:04:30.240]  不是基督徒也好
[00:04:30.240 --> 00:04:32.000]  你都是不完美的
[00:04:32.000 --> 00:04:33.600]  不管你是否基督徒
[00:04:33.600 --> 00:04:34.960]  你就是不完美的
[00:04:34.960 --> 00:04:37.520]  但作為基督徒卻有一個優勝之處
[00:04:37.520 --> 00:04:38.880]  但是作為一個基督徒
[00:04:38.880 --> 00:04:40.640]  卻有他優勝之處
[00:04:40.640 --> 00:04:42.880]  只需要我們很小的地方
[00:04:42.880 --> 00:04:45.040]  是被上帝抓住的話
[00:04:45.040 --> 00:04:47.280]  只要我們有一點點的地方
[00:04:47.280 --> 00:04:48.640]  被上帝抓住的話
[00:04:48.640 --> 00:04:51.920]  我們就可以在做師父的時候
[00:04:51.920 --> 00:04:53.280]  都能夠很謹慎
[00:04:53.280 --> 00:04:56.240]  並且能夠達至上帝教託的侍奉
[00:04:56.240 --> 00:04:59.440]  只要我們照著上帝的所吩咐的
[00:04:59.440 --> 00:05:01.280]  我們都可以很謹慎
[00:05:01.280 --> 00:05:04.480]  來做出上帝所教託的侍奉
[00:05:04.480 --> 00:05:05.680]  如果我們細心一點去看
[00:05:05.680 --> 00:05:07.440]  從第三章一至十二節裡面
[00:05:07.440 --> 00:05:08.560]  我們發現到
[00:05:08.560 --> 00:05:11.040]  原來作者經常都說「我們」「我們」
[00:05:11.040 --> 00:05:12.080]  這樣去說的
[00:05:12.080 --> 00:05:14.240]  在經文裡面我們常常看見
[00:05:14.240 --> 00:05:16.640]  作者在這裡說「我們」「我們」
[00:05:16.640 --> 00:05:17.760]  他常常這樣說
[00:05:17.760 --> 00:05:19.040]  但一來到第十三節
[00:05:19.040 --> 00:05:21.440]  我們看第一句就已經轉了
[00:05:21.440 --> 00:05:23.440]  「你們中間」
[00:05:23.440 --> 00:05:25.280]  然後到第十三節
[00:05:25.280 --> 00:05:28.560]  他就已經把「我們」轉為「你們中間」
[00:05:28.560 --> 00:05:29.920]  意思是什麼呢?
[00:05:29.920 --> 00:05:30.880]  是什麼意思呢?
[00:05:30.880 --> 00:05:33.360]  作者希望帶著所有的聽眾
[00:05:33.360 --> 00:05:35.360]  作者希望帶著所有的聽眾
[00:05:35.360 --> 00:05:37.040]  或者好像今天我和大家
[00:05:37.040 --> 00:05:39.440]  作為上帝的兒女
[00:05:39.440 --> 00:05:42.560]  就像我跟各位作為上帝的兒女
[00:05:42.560 --> 00:05:47.200]  你和我都需要在心智上去預備好
[00:05:47.200 --> 00:05:50.320]  怎樣讓上帝抓住我們的心
[00:05:50.320 --> 00:05:52.560]  你和我也需要在心智上
[00:05:52.560 --> 00:05:55.760]  預備好怎樣讓上帝來抓住我們的心
[00:05:55.760 --> 00:05:57.520]  如果沒有讓上帝抓住我們的心的話
[00:05:57.520 --> 00:06:00.000]  很容易就會出「咬子」
[00:06:00.000 --> 00:06:03.360]  假如我們沒有讓上帝抓住我們的心的話
[00:06:03.360 --> 00:06:05.200]  很容易就會出亂
[00:06:05.200 --> 00:06:08.880]  但雅各書的作者在這一刻就要扮演一個
[00:06:08.880 --> 00:06:11.680]  很好的師父的角色
[00:06:11.680 --> 00:06:14.480]  雅各書的作者在這裡就要扮演一個
[00:06:14.480 --> 00:06:16.000]  很好的師父的角色
[00:06:16.000 --> 00:06:17.280]  所以他轉入「你們」
[00:06:17.280 --> 00:06:20.560]  意思就是說現在是你們要行動的開始了
[00:06:20.560 --> 00:06:22.400]  所以在這裡他轉進「你們」
[00:06:22.400 --> 00:06:25.040]  就是說現在就是你們要行動的開始了
[00:06:25.040 --> 00:06:26.720]  怎樣做一個好的老師?
[00:06:26.720 --> 00:06:27.760]  怎樣可以做一個好的老師?
[00:06:27.760 --> 00:06:30.160]  首先要自己去經歷過、學習過
[00:06:30.160 --> 00:06:32.000]  首先要自己去盡力學習
[00:06:32.000 --> 00:06:34.320]  才能夠帶領、引導
[00:06:34.320 --> 00:06:37.680]  或者去督導其他未曉的人去做
[00:06:37.680 --> 00:06:40.240]  才可以去帶領或者去督導
[00:06:40.240 --> 00:06:43.200]  還沒有經過的那些人
[00:06:43.200 --> 00:06:45.440]  所以作者在這裡其實要將我們
[00:06:45.440 --> 00:06:48.400]  帶入一個推向行動的層面
[00:06:48.400 --> 00:06:52.160]  所以作者在這裡把我們推向一個行動的層面
[00:06:52.160 --> 00:06:54.480]  因為你們不認識我學過
[00:06:54.480 --> 00:06:56.880]  所以我帶你去走一次吧
[00:06:56.880 --> 00:06:58.320]  是因為你們不認識
[00:06:58.320 --> 00:06:59.600]  所以因為我學過
[00:06:59.600 --> 00:07:02.320]  所以就讓我帶你們去走一次吧
[00:07:02.320 --> 00:07:04.720]  教會在現在開始進入一個
[00:07:04.720 --> 00:07:07.600]  我們叫「全民皆兵」的做法
[00:07:07.600 --> 00:07:11.760]  教會現在進入一個就是「全民皆兵」的一個做法
[00:07:11.760 --> 00:07:13.920]  大姐姐妹,目的是什麼?
[00:07:13.920 --> 00:07:15.920]  弟兄姐妹,目的是為了什麼呢?
[00:07:15.920 --> 00:07:20.240]  我們做基督徒不是只是單單學了上帝的道理那麼簡單
[00:07:20.240 --> 00:07:24.000]  我們作為基督徒不是只單單學了
[00:07:24.000 --> 00:07:26.720]  作為基督徒這樣的簡單
[00:07:26.720 --> 00:07:30.800]  在大家當中不斷地去一起學習上帝的道理
[00:07:30.800 --> 00:07:34.240]  在當中我們一起去學習上帝的道理
[00:07:34.240 --> 00:07:35.920]  但下一步要怎麼做呢?
[00:07:35.920 --> 00:07:37.920]  但是下一步我們應該怎麼辦呢?
[00:07:37.920 --> 00:07:41.120]  就是你們一起去站起來去侍奉
[00:07:41.120 --> 00:07:43.360]  去見證我們的主愛的神
[00:07:43.360 --> 00:07:46.560]  那就是你們要起來去侍奉
[00:07:46.560 --> 00:07:48.400]  來見證我們的主、我們的神
[00:07:48.400 --> 00:07:51.760]  那你就說:哎!牧師,那你就講俗一點
[00:07:51.760 --> 00:07:53.600]  你就很疏忽了
[00:07:53.600 --> 00:07:54.800]  不用做了
[00:07:54.800 --> 00:07:58.640]  那你就會說:牧師,這樣的話你就很……
[00:07:58.640 --> 00:08:00.160]  啊?
[00:08:00.160 --> 00:08:04.720]  很輕鬆,你不用做了
[00:08:04.720 --> 00:08:06.160]  是不是這樣?
[00:08:06.160 --> 00:08:06.960]  是否這樣呢?
[00:08:06.960 --> 00:08:08.080]  不是啊,弟兄姊妹
[00:08:08.080 --> 00:08:09.360]  不是這樣的,弟兄姊妹
[00:08:09.360 --> 00:08:11.280]  這個層面更困難
[00:08:11.280 --> 00:08:14.480]  其實這個層面更困難
[00:08:14.480 --> 00:08:18.720]  我講唐道容易過,我帶著你一起去做
[00:08:18.720 --> 00:08:23.920]  我講一唐道更容易於帶著你們一起去做
[00:08:23.920 --> 00:08:27.280]  弟兄姊妹,開始可能會有一些你從來沒做過的侍奉
[00:08:27.280 --> 00:08:29.040]  現在可能會找你去參與
[00:08:29.040 --> 00:08:31.920]  弟兄姊妹,有可能現在你要面對的就是
[00:08:31.920 --> 00:08:35.200]  你從來沒做過的侍奉,現在要你去參與
[00:08:35.200 --> 00:08:37.040]  而我的角色是什麼呢?
[00:08:37.040 --> 00:08:39.360]  而我的角色是什麼呢?
[00:08:39.360 --> 00:08:42.080]  我就要看著你怎麼做
[00:08:42.080 --> 00:08:45.200]  我就要看牢牢地看著你們怎麼做
[00:08:45.200 --> 00:08:47.680]  講得俗一點,監督實
[00:08:47.680 --> 00:08:53.440]  講得粗俗一點,就是不留言
[00:08:53.440 --> 00:08:54.400]  看著你怎麼做
[00:08:54.400 --> 00:08:57.280]  看到你不會做的時候,我怎麼做呢?
[00:08:57.280 --> 00:09:00.320]  看著你做,其實我看到你不懂的時候
[00:09:00.320 --> 00:09:01.360]  要怎麼做呢?
[00:09:01.360 --> 00:09:03.360]  是不是你死你死呢?
[00:09:03.360 --> 00:09:05.040]  是否就讓你這樣?
[00:09:05.040 --> 00:09:10.000]  不是,而是要陪著你,教著你去做
[00:09:10.000 --> 00:09:12.560]  那是要陪著你,教導你去做
[00:09:12.560 --> 00:09:14.560]  做師父的角色就是這樣
[00:09:14.560 --> 00:09:16.000]  做師父的角色就是這樣
[00:09:16.000 --> 00:09:19.840]  所以亞各書的作者來到第十三節
[00:09:19.840 --> 00:09:22.960]  所以亞各書的作者來到這裡十三節
[00:09:22.960 --> 00:09:24.800]  就要推動我們每一個
[00:09:24.800 --> 00:09:26.160]  就要推動我們每一個
[00:09:26.160 --> 00:09:30.160]  要進入一個履行神教道的層次
[00:09:30.160 --> 00:09:33.040]  就是進入一個履行神教道的層次
[00:09:33.040 --> 00:09:35.440]  但是一講要去履行的時候呢?
[00:09:35.440 --> 00:09:37.200]  但是我們一講履行的時候
[00:09:37.200 --> 00:09:39.840]  就是看你究竟怎麼履行了
[00:09:39.840 --> 00:09:42.000]  那就要看你怎麼去履行了
[00:09:42.000 --> 00:09:44.640]  你的履行的時候帶著一個什麼動機
[00:09:44.640 --> 00:09:47.280]  你什麼能力去做呢?就很重要了
[00:09:47.280 --> 00:09:48.960]  那你去履行的時候
[00:09:48.960 --> 00:09:51.120]  怎麼樣帶著一個動機和
[00:09:51.120 --> 00:09:54.320]  (笑)
[00:09:54.320 --> 00:09:55.840]  算了
[00:09:55.840 --> 00:09:57.600]  這是很重要的
[00:09:57.600 --> 00:09:59.680]  所以開始第十三節
[00:09:59.680 --> 00:10:00.880]  所以一開始十三節
[00:10:00.880 --> 00:10:02.480]  作者第一樣就問
[00:10:02.480 --> 00:10:03.680]  作者第一樣就問
[00:10:03.680 --> 00:10:07.520]  你們中間有哪一個是有智慧和有見識的呢?
[00:10:07.520 --> 00:10:10.080]  你們當中有誰是有智慧和見識的呢?
[00:10:10.080 --> 00:10:11.520]  準確一點的翻譯來說
[00:10:11.520 --> 00:10:16.000]  是說你們有智慧也能夠明白事理
[00:10:16.000 --> 00:10:17.440]  準確的翻譯是
[00:10:17.440 --> 00:10:20.800]  你們有智慧也能夠明白事理
[00:10:20.800 --> 00:10:21.600]  換句話來說
[00:10:21.600 --> 00:10:24.160]  一個人原來要靠智慧
[00:10:24.160 --> 00:10:25.440]  換句話來說
[00:10:25.440 --> 00:10:26.880]  有人要靠智慧
[00:10:26.880 --> 00:10:28.080]  要用了智慧
[00:10:28.080 --> 00:10:30.960]  去幫助我們在侍奉的過程當中
[00:10:30.960 --> 00:10:33.360]  洞悉的過程是怎麼樣的?
[00:10:33.360 --> 00:10:34.800]  就是使用智慧
[00:10:34.800 --> 00:10:36.800]  用在這個過程裡面
[00:10:36.800 --> 00:10:40.160]  去洞悉這個過程是怎麼樣的?
[00:10:40.160 --> 00:10:41.200]  作者這樣問
[00:10:41.200 --> 00:10:43.200]  你們哪一個是有智慧的呢?
[00:10:43.200 --> 00:10:45.680]  其實有些含義的
[00:10:45.680 --> 00:10:47.520]  作者在這裡問你們誰有智慧
[00:10:47.520 --> 00:10:49.120]  其實有一些含義在裡面
[00:10:49.120 --> 00:10:49.920]  就是在你們當中
[00:10:49.920 --> 00:10:54.160]  其實有智慧和有見識的是少數
[00:10:54.160 --> 00:10:58.320]  就是說有見識有智慧的是少數
[00:10:58.320 --> 00:11:00.560]  如果多就不用募會了 是不是?
[00:11:00.560 --> 00:11:02.160]  假如是多的話就不需要募會了
[00:11:02.160 --> 00:11:03.840]  多就自動撥了 是不是?
[00:11:03.840 --> 00:11:05.280]  多的時候可以自動撥
[00:11:05.280 --> 00:11:07.280]  所以我開車都喜歡開自動撥
[00:11:07.280 --> 00:11:08.560]  不會開手撥的
[00:11:08.560 --> 00:11:11.040]  所以我開車也是喜歡自動撥
[00:11:11.040 --> 00:11:13.840]  不喜歡手排撥
[00:11:13.840 --> 00:11:17.760]  但是因為在你當中是缺乏這樣的人手
[00:11:17.760 --> 00:11:20.960]  就是因為在你們當中缺乏這樣的人手
[00:11:20.960 --> 00:11:24.160]  所以作者就更加要在這裡催迫
[00:11:24.160 --> 00:11:26.400]  收到這封信的讀者
[00:11:26.400 --> 00:11:27.920]  所以作者在這裡更加的
[00:11:27.920 --> 00:11:30.720]  趨向收到這一封信的讀者
[00:11:30.720 --> 00:11:33.760]  現在就是你決定的時間
[00:11:33.760 --> 00:11:36.000]  現在就是你決定的時間
[00:11:36.000 --> 00:11:38.320]  你究竟肯不肯去認識
[00:11:38.320 --> 00:11:40.240]  你怎麼樣建立智慧
[00:11:40.240 --> 00:11:42.240]  和成為一個明事理的人呢?
[00:11:42.240 --> 00:11:44.720]  就是你願不願意去認識
[00:11:44.720 --> 00:11:48.800]  你怎麼樣建立智慧與明白事理的人呢?
[00:11:48.800 --> 00:11:50.640]  你可能讀到這裡會再問
[00:11:50.640 --> 00:11:53.600]  雅各書的作者為什麼這麼逼信徒呢?
[00:11:53.600 --> 00:11:54.640]  有可能你會問
[00:11:54.640 --> 00:11:59.280]  為什麼雅各書的作者這樣的強迫信徒呢?
[00:11:59.280 --> 00:12:01.120]  我相信因為一個原因
[00:12:01.120 --> 00:12:02.480]  我相信只有一個原因
[00:12:02.480 --> 00:12:04.160]  嚴師一定出高徒
[00:12:04.160 --> 00:12:06.080]  嚴師一定出高徒
[00:12:06.080 --> 00:12:08.720]  這個作者 雅各書的作者
[00:12:08.720 --> 00:12:10.320]  這個雅各書的作者
[00:12:10.320 --> 00:12:13.680]  他很希望當收到這封信的
[00:12:13.680 --> 00:12:16.560]  或者好像我們今天讀到這封信的讀者
[00:12:16.560 --> 00:12:17.840]  當收到這一封信
[00:12:17.840 --> 00:12:20.080]  或者是收到這一封信的讀者
[00:12:20.080 --> 00:12:22.640]  我們真的要去做一個決定
[00:12:22.640 --> 00:12:24.720]  我們真的要去做一個決定
[00:12:24.720 --> 00:12:26.000]  立定心智
[00:12:26.000 --> 00:12:27.200]  立定性智
[00:12:27.200 --> 00:12:32.560]  去朝著有智慧和有能夠明白事理的方向去走
[00:12:32.560 --> 00:12:36.720]  就是朝著有智慧與明白事理的方向去走
[00:12:36.720 --> 00:12:37.840]  那你就會問
[00:12:37.840 --> 00:12:38.800]  那你就會問
[00:12:38.800 --> 00:12:39.520]  牧師
[00:12:39.520 --> 00:12:40.400]  牧師
[00:12:40.400 --> 00:12:43.760]  我們以前曾經聽過一些牧者這樣說過
[00:12:43.760 --> 00:12:46.240]  以前我曾經聽過有些牧者這樣說
[00:12:46.240 --> 00:12:48.560]  這個叫做交障論
[00:12:48.560 --> 00:12:50.320]  就是一個交障論
[00:12:50.320 --> 00:12:51.040]  有沒有聽過?
[00:12:51.040 --> 00:12:51.760]  有沒有聽過?
[00:12:51.760 --> 00:12:52.720]  沒有?
[00:12:52.720 --> 00:12:54.080]  我一講你就會知道了
[00:12:54.080 --> 00:12:55.600]  我一講你們就明白了
[00:12:55.600 --> 00:12:57.840]  是出自於彼得前書第四章五節
[00:12:57.840 --> 00:13:00.800]  是出自於彼得前書第四章五節
[00:13:00.800 --> 00:13:03.280]  在這節經文裏面說什麼呢?
[00:13:03.280 --> 00:13:04.960]  在這節經文裏面說什麼呢?
[00:13:04.960 --> 00:13:07.760]  就是當一個人他信主之後
[00:13:07.760 --> 00:13:09.760]  就是當這個人信主之後
[00:13:09.760 --> 00:13:14.640]  他要負責他自己在上帝面前的盤賬
[00:13:14.640 --> 00:13:18.000]  就是他要負責自己在上帝面前的哪一盤賬
[00:13:18.000 --> 00:13:22.880]  於是就引申了一個這樣的教會的信仰出來
[00:13:22.880 --> 00:13:26.080]  於是就引申了一個這樣的教會的信仰出來
[00:13:26.080 --> 00:13:26.960]  就是一個信徒
[00:13:26.960 --> 00:13:28.000]  就是一個信徒
[00:13:28.000 --> 00:13:28.800]  你不要理他
[00:13:28.800 --> 00:13:30.080]  他信得好也好
[00:13:30.080 --> 00:13:31.440]  不管他信得好不好
[00:13:31.440 --> 00:13:33.600]  他信得不好也好
[00:13:33.600 --> 00:13:35.040]  他信得不好也好
[00:13:35.040 --> 00:13:37.040]  無論他信成怎樣也好
[00:13:37.040 --> 00:13:39.520]  不管他的信是怎樣也好
[00:13:39.520 --> 00:13:41.360]  最後都是他自己交賬而已
[00:13:41.360 --> 00:13:43.200]  到最後都是他自己交賬而已
[00:13:43.200 --> 00:13:45.200]  他自己向神負責任
[00:13:45.200 --> 00:13:46.240]  這句話熟不熟?
[00:13:46.240 --> 00:13:48.240]  他自己向神負責任
[00:13:48.240 --> 00:13:49.440]  我們經常都這樣說的
[00:13:49.440 --> 00:13:51.600]  尤其是對著老公或者老婆
[00:13:51.600 --> 00:13:53.920]  談不攏就說你和上帝交賬
[00:13:53.920 --> 00:13:54.640]  是不是?
[00:13:54.640 --> 00:13:56.480]  特別是跟我們的配偶的時候
[00:13:56.480 --> 00:13:58.560]  我們談不來的時候就會說
[00:13:58.560 --> 00:14:00.560]  你跟上帝交賬去吧
[00:14:00.560 --> 00:14:02.560]  於是乎甚至有些的目者
[00:14:02.560 --> 00:14:04.560]  這樣有一些目者
[00:14:04.560 --> 00:14:06.400]  也都帶著這種思維
[00:14:06.400 --> 00:14:08.240]  也帶著這樣的思維
[00:14:08.240 --> 00:14:10.640]  教會的會眾他信成怎樣呢?
[00:14:10.640 --> 00:14:12.960]  那教會的會眾他怎樣信?
[00:14:12.960 --> 00:14:14.960]  不要給他們那麼大的壓力
[00:14:14.960 --> 00:14:17.200]  就是不要讓他們有太大的壓力
[00:14:17.200 --> 00:14:18.800]  多一事不如少一事
[00:14:18.800 --> 00:14:20.800]  多一事不如少一事
[00:14:20.800 --> 00:14:22.320]  少一件事就沒有事了
[00:14:22.320 --> 00:14:24.320]  那少一件事就沒事了
[00:14:24.320 --> 00:14:26.320]  反正我都可以換來
[00:14:26.320 --> 00:14:29.040]  侍奉的環境的清幽生活
[00:14:29.040 --> 00:14:32.080]  反正我也可以安安靜靜的有
[00:14:32.080 --> 00:14:34.080]  清幽的生活
[00:14:34.080 --> 00:14:35.520]  不要說他不好
[00:14:35.520 --> 00:14:36.880]  不要說他不好
[00:14:36.880 --> 00:14:38.400]  你只需要做一樣東西
[00:14:38.400 --> 00:14:39.760]  你只需要做一些事
[00:14:39.760 --> 00:14:40.880]  讚他們就可以了
[00:14:40.880 --> 00:14:42.480]  稱讚他們就可以了
[00:14:42.480 --> 00:14:43.600]  讚他有什麼好?
[00:14:43.600 --> 00:14:44.720]  讚他有什麼好?
[00:14:44.720 --> 00:14:45.680]  怎樣讚他好?
[00:14:45.680 --> 00:14:46.400]  怎樣讚他好?
[00:14:46.400 --> 00:14:47.600]  看他做些什麼好
[00:14:47.600 --> 00:14:48.640]  對大家有益
[00:14:48.640 --> 00:14:50.080]  就是看他做什麼好
[00:14:50.080 --> 00:14:51.840]  然後就說你真是好人
[00:14:51.840 --> 00:14:54.000]  然後我們就會說你真好人
[00:14:54.000 --> 00:14:55.680]  其實這種做法
[00:14:55.680 --> 00:14:56.640]  這種信仰
[00:14:56.640 --> 00:14:58.320]  其實是一種信仰
[00:14:58.320 --> 00:15:01.680]  其實是一種自掘墳墓的信仰
[00:15:01.680 --> 00:15:04.480]  乃是一種自挖墳墓的信仰
[00:15:04.480 --> 00:15:05.040]  沒錯
[00:15:05.040 --> 00:15:07.200]  我們是要對我們所做的事
[00:15:07.200 --> 00:15:08.320]  向神負責
[00:15:08.320 --> 00:15:08.800]  沒錯
[00:15:08.800 --> 00:15:10.480]  我們要對我們所做的事
[00:15:10.480 --> 00:15:12.400]  要向神負責
[00:15:12.400 --> 00:15:14.640]  但是如果我們沉淪在這種
[00:15:14.640 --> 00:15:16.240]  這種思維裏面的話
[00:15:16.240 --> 00:15:19.040]  假如我們只是沉淪在這一種思維裏面
[00:15:19.040 --> 00:15:21.680]  結果我們的靈性會越來越麻木
[00:15:21.680 --> 00:15:24.880]  結局是我們的靈性會越來越麻木
