
[00:00:00.000 --> 00:00:07.440]  根據《司徒信經》
[00:02:17.280 --> 00:02:19.720]  主和你同在了
[00:02:19.720 --> 00:02:22.800]  瑪莉亞因者說就恨驚慌
[00:02:22.800 --> 00:02:27.400]  又反覆思想者楊文安是甚麼意思
[00:02:27.400 --> 00:02:28.800]  天使對她說
[00:02:28.800 --> 00:02:30.640]  瑪莉亞不要怕
[00:02:30.640 --> 00:02:34.120]  你在神面前已經蒙恩了
[00:02:34.120 --> 00:02:36.520]  你要懷孕生子
[00:02:36.520 --> 00:02:39.720]  可以給他起名叫耶穌
[00:02:39.720 --> 00:02:43.120]  他要為大稱為至高者的兒子
[00:02:43.120 --> 00:02:47.760]  主神要把他祖大位的位給他
[00:02:47.760 --> 00:02:50.160]  他要作那國家的王
[00:02:50.160 --> 00:02:54.320]  直到永遠他的國也沒有窮盡
[00:02:54.320 --> 00:02:55.960]  瑪莉亞對天使說
[00:02:55.960 --> 00:02:57.600]  我沒有出嫁
[00:02:57.600 --> 00:03:00.120]  怎麼有這事呢?
[00:03:00.120 --> 00:03:01.560]  天使回答說
[00:03:01.560 --> 00:03:04.120]  聖命要臨到你身上
[00:03:04.120 --> 00:03:07.400]  至高者的能力要任被你
[00:03:07.400 --> 00:03:10.160]  因此所要生的聖者
[00:03:10.160 --> 00:03:13.240]  必稱為神的兒子
[00:03:13.240 --> 00:03:15.560]  況且你的親戚伊麗莎白
[00:03:15.560 --> 00:03:19.360]  在年老的時候也懷了男胎
[00:03:19.360 --> 00:03:22.880]  就是那素來稱為不生育的
[00:03:22.880 --> 00:03:26.080]  現在有孕六個月了
[00:03:26.080 --> 00:03:28.080]  因為出於神的話
[00:03:28.080 --> 00:03:32.080]  沒有一具不大能力的
[00:03:32.080 --> 00:03:33.360]  瑪莉亞說
[00:03:33.360 --> 00:03:35.760]  我是主的使者
[00:03:35.760 --> 00:03:40.680]  情願照你的話成就在我身上
[00:03:40.680 --> 00:03:43.960]  天使就離開他去了
[00:03:43.960 --> 00:03:46.560]  那時候瑪莉亞起身
[00:03:46.560 --> 00:03:49.680]  急忙往生地裡去
[00:03:49.680 --> 00:03:52.840]  來到猶大的一座城
[00:03:52.840 --> 00:03:55.600]  在看這段經文之前
[00:03:55.600 --> 00:04:00.640]  先說說天主教的背景
[00:04:00.640 --> 00:04:03.800]  不知道大家有沒有人是天主教的背景
[00:04:03.800 --> 00:04:06.960]  或者認識一些朋友是天主教的背景
[00:04:06.960 --> 00:04:08.800]  在天主教的背景裡
[00:04:08.800 --> 00:04:13.520]  瑪莉亞作為一個童貞女
[00:04:13.520 --> 00:04:18.760]  懷孕成為一個頗為重要的教義
[00:04:18.760 --> 00:04:21.080]  但我們基督教比較少說
[00:04:21.080 --> 00:04:22.600]  為什麼是童貞女呢
[00:04:22.600 --> 00:04:25.120]  懷孕就是懷孕
[00:04:25.120 --> 00:04:26.520]  耶穌要出生就是出生
[00:04:26.520 --> 00:04:30.720]  為什麼要是童貞女出生呢
[00:04:30.720 --> 00:04:32.040]  在天主教的傳統裡
[00:04:32.040 --> 00:04:38.120]  將童貞與玄罪賴上了關係
[00:04:38.120 --> 00:04:39.920]  這也是沿著中世紀
[00:04:39.920 --> 00:04:44.000]  那時候對於人的一些生物學
[00:04:44.000 --> 00:04:47.240]  不是太認識的一些推敲的結果
[00:04:47.240 --> 00:04:51.160]  因為我們基督新教和天主教一樣
[00:04:51.160 --> 00:04:54.880]  都是認同玄罪的影響
[00:04:54.880 --> 00:04:56.200]  亞當犯了罪
[00:04:56.200 --> 00:04:59.360]  於是罪的權勢進入了這個世界
[00:04:59.360 --> 00:05:00.840]  所以我們每個人
[00:05:00.840 --> 00:05:02.280]  有時候都不自覺地
[00:05:02.280 --> 00:05:04.720]  或者不能選擇地犯了罪
[00:05:04.720 --> 00:05:06.200]  得罪了神
[00:05:06.200 --> 00:05:10.000]  但是這個玄罪怎麼去傳播呢
[00:05:10.000 --> 00:05:13.080]  可以說是一代一代會傳流下去呢
[00:05:13.080 --> 00:05:18.280]  中世紀的人嘗試去找一個機制
[00:05:18.280 --> 00:05:20.160]  想一個機制出來
[00:05:20.160 --> 00:05:23.080]  為什麼玄罪有這麼大的影響力呢
[00:05:23.080 --> 00:05:26.880]  中世紀的人沒有今天人的生物學知識
[00:05:26.880 --> 00:05:28.440]  所以不知道DNA
[00:05:28.440 --> 00:05:31.480]  也不知道有精子有卵子這些東西
[00:05:31.480 --> 00:05:35.520]  不過他們就用農業的比喻
[00:05:35.520 --> 00:05:40.320]  他們不知道為什麼男女交合會生到Baby
[00:05:40.320 --> 00:05:42.080]  但是他們看到的
[00:05:42.080 --> 00:05:44.440]  就是你殺一顆蘋果的種子下來
[00:05:44.440 --> 00:05:46.000]  就弄了一顆蘋果樹
[00:05:46.000 --> 00:05:47.800]  種了一棵蘋果樹出來
[00:05:47.800 --> 00:05:49.080]  殺了一棵橙的種子
[00:05:49.080 --> 00:05:51.000]  又生了一棵橙樹
[00:05:51.000 --> 00:05:53.040]  所以在他們的想像之中
[00:05:53.040 --> 00:05:57.040]  男女的交合就好像男性殺了一顆種子
[00:05:57.040 --> 00:05:58.040]  進入女性
[00:05:58.040 --> 00:06:00.360]  所以女性的肚子
[00:06:00.360 --> 00:06:02.880]  子宮就好像泥土一樣
[00:06:02.880 --> 00:06:06.000]  男性的角色就是殺人的種子
[00:06:06.000 --> 00:06:07.600]  落到泥土裏面
[00:06:07.600 --> 00:06:10.920]  所以到時候就生了一個Baby出來
[00:06:10.920 --> 00:06:15.640]  所以如果是農作物的比喻
[00:06:15.640 --> 00:06:17.640]  我們就知道
[00:06:17.640 --> 00:06:20.760]  你怎麼決定生了什麼出來
[00:06:20.760 --> 00:06:22.360]  就不是泥土決定的
[00:06:22.360 --> 00:06:23.760]  是那顆種子決定的
[00:06:23.760 --> 00:06:26.000]  蘋果種子就生蘋果樹
[00:06:26.000 --> 00:06:28.440]  泥土就沒有決定權的
[00:06:28.440 --> 00:06:30.440]  所以中世紀的人想像
[00:06:30.440 --> 00:06:32.920]  原罪是怎麼傳播的呢
[00:06:32.920 --> 00:06:34.520]  都是因為男人不好
[00:06:34.520 --> 00:06:38.680]  男人有些有罪的種子殺了在女人的肚子裏面
[00:06:38.680 --> 00:06:42.200]  女人就生出一個有罪的人出來
[00:06:42.200 --> 00:06:45.280]  所以為什麼瑪利亞要同貞女懷孕
[00:06:45.280 --> 00:06:48.320]  因為她沒有男性的種子
[00:06:48.320 --> 00:06:52.480]  她是聖靈的種子殺在瑪利亞的肚子裏面
[00:06:52.480 --> 00:06:55.880]  所以就生出一個無罪的耶穌出來
[00:06:55.880 --> 00:06:58.320]  當然這是中世紀的想像
[00:06:58.320 --> 00:07:00.440]  雖然男人多壞也好
[00:07:00.440 --> 00:07:02.440]  不要全部都賴在男人身上
[00:07:02.440 --> 00:07:04.440]  女人也有些關係的
[00:07:04.440 --> 00:07:07.680]  所以中世紀想像為什麼要同貞女
[00:07:07.680 --> 00:07:10.640]  就是因為沒有了男人有罪的種子
[00:07:10.640 --> 00:07:13.400]  但其實我們稍後會回到這一點
[00:07:13.400 --> 00:07:15.200]  聖經不是這樣看
[00:07:15.200 --> 00:07:20.080]  同貞女的重要性不是因為要避開男人有罪的DNA
[00:07:20.080 --> 00:07:22.960]  如果有罪的話女人也有罪
[00:07:22.960 --> 00:07:26.200]  所以天主教後來有第二個教義
[00:07:26.200 --> 00:07:28.920]  就是所謂Immaculate Conception of Mary
[00:07:28.920 --> 00:07:31.880]  就是因為要繼續解決無罪這個問題
[00:07:31.880 --> 00:07:36.560]  糟糕了 男人沒有了男人的DNA
[00:07:36.560 --> 00:07:39.320]  但他也是女人的後代
[00:07:39.320 --> 00:07:43.240]  耶穌應該也有瑪利亞的DNA
[00:07:43.240 --> 00:07:46.200]  會不會受瑪利亞的罪性影響
[00:07:46.200 --> 00:07:48.880]  於是後來發展了一個教義
[00:07:48.880 --> 00:07:51.800]  原來瑪利亞出生的時候
[00:07:51.800 --> 00:07:54.120]  是沒有受原罪影響的
[00:07:54.120 --> 00:07:57.120]  這個叫做Immaculate Conception of Mary
[00:07:57.120 --> 00:08:00.640]  所以你今天去天主教香港的座堂
[00:08:00.640 --> 00:08:04.360]  在阿里巴巴道上的天主教座堂
[00:08:04.360 --> 00:08:08.320]  中文叫做無尖瑪利亞堂
[00:08:08.320 --> 00:08:10.400]  就是這個Immaculate Mary
[00:08:10.400 --> 00:08:13.120]  就是沒有原罪的瑪利亞
[00:08:13.120 --> 00:08:14.320]  不過你又想想
[00:08:14.320 --> 00:08:17.160]  為什麼瑪利亞會沒有原罪呢
[00:08:17.160 --> 00:08:19.160]  他父母再追上去
[00:08:19.160 --> 00:08:21.840]  是不是瑪利亞的父母也要沒有原罪
[00:08:21.840 --> 00:08:23.520]  才會讓瑪利亞沒有原罪呢
[00:08:23.520 --> 00:08:25.520]  搞下去其實也搞不定的
[00:08:25.520 --> 00:08:27.520]  總之這個重點就是
[00:08:27.520 --> 00:08:29.800]  如果你相信聖靈的能力
[00:08:29.800 --> 00:08:32.200]  其實瑪利亞有沒有原罪也好
[00:08:32.200 --> 00:08:34.920]  耶穌也可以有完美的人性
[00:08:34.920 --> 00:08:36.520]  這是聖靈的能力
[00:08:36.520 --> 00:08:39.160]  就不是取決於瑪利亞有沒有原罪
[00:08:39.160 --> 00:08:41.000]  所以我們又不去基督新教
[00:08:41.000 --> 00:08:43.320]  有沒有原罪瑪利亞這些東西
[00:08:43.320 --> 00:08:45.320]  因為這些東西都不在聖經那裡
[00:08:45.320 --> 00:08:47.720]  不過更重要的一點
[00:08:47.720 --> 00:08:49.880]  其實我覺得天主教的傳統
[00:08:49.880 --> 00:08:53.200]  往往將瑪利亞變成一個超人一樣
[00:08:53.200 --> 00:08:54.560]  他和我們不同的
[00:08:54.560 --> 00:08:55.840]  他又沒有原罪
[00:08:55.840 --> 00:08:57.840]  後來還有一個教義
[00:08:57.840 --> 00:08:59.840]  叫做Perpetual virginity of memory
[00:08:59.840 --> 00:09:03.880]  就是他們相信瑪利亞生了耶穌之後
[00:09:03.880 --> 00:09:05.320]  他依然是處女的
[00:09:05.320 --> 00:09:06.920]  處女膜沒有破的
[00:09:06.920 --> 00:09:10.040]  以後也沒有和Joseph有任何妨事發生
[00:09:10.040 --> 00:09:11.040]  等等這些東西
[00:09:11.040 --> 00:09:14.040]  就將瑪利亞和我們分了出來
[00:09:14.040 --> 00:09:19.440]  他變成一個好像一個純潔都沒有的
[00:09:19.440 --> 00:09:21.440]  和我們完全不同的人
[00:09:21.440 --> 00:09:27.320]  這種看法正正不是從聖經的教導有抵觸的
[00:09:27.320 --> 00:09:32.640]  我們看回聖經要說的瑪利亞是一個怎樣的人
[00:09:32.640 --> 00:09:34.440]  到了夜六節那裡說
[00:09:34.440 --> 00:09:35.960]  到了第六個月
[00:09:35.960 --> 00:09:39.320]  天使加伯列就去和瑪利亞說話
[00:09:39.320 --> 00:09:43.440]  第六個月是指約翰
[00:09:43.440 --> 00:09:47.360]  施洗約翰的媽媽伊麗莎白懷孕了六個月
[00:09:47.360 --> 00:09:50.880]  因為第一章一到五節是說
[00:09:50.880 --> 00:09:54.360]  首先說了伊麗莎白的故事
[00:09:54.360 --> 00:09:56.640]  所以伊麗莎白懷孕第六個月
[00:09:56.640 --> 00:09:59.840]  然後天使就走去找瑪利亞
[00:09:59.840 --> 00:10:01.840]  跟瑪利亞說了什麼呢
[00:10:01.840 --> 00:10:04.360]  就說蒙大恩的女子
[00:10:04.360 --> 00:10:09.000]  我問你安 主和你同在了
[00:10:09.000 --> 00:10:11.600]  然後瑪利亞的反應是什麼呢
[00:10:11.600 --> 00:10:19.720]  很驚慌又反覆思想這樣問安是什麼意思
[00:10:19.720 --> 00:10:24.600]  我不知道如果有一天早上在刷牙
[00:10:24.600 --> 00:10:26.040]  看著鏡子刷牙
[00:10:26.040 --> 00:10:29.720]  突然後面有個天使有隻翼拍來拍去跟你說
[00:10:29.720 --> 00:10:34.320]  洛承大兄 我有重要的訊息跟你說
[00:10:34.320 --> 00:10:37.560]  我不知道洛承或者你會有什麼反應
[00:10:37.560 --> 00:10:39.560]  突然有天使跟你說話
[00:10:39.560 --> 00:10:43.240]  但這裡就強調瑪利亞嚇了一跳
[00:10:43.240 --> 00:10:46.800]  如果你用一點點廣東話翻譯
[00:10:46.800 --> 00:10:50.000]  瑪利亞聽了這句話就很震驚
[00:10:50.000 --> 00:10:54.640]  心裡有十五個吊桶七上八落在搞什麼鬼
[00:10:54.640 --> 00:10:57.440]  天使就這樣跟我說話
[00:10:57.440 --> 00:11:01.200]  你要明白在舊約的背景
[00:11:01.200 --> 00:11:10.280]  天使本來的意思就是傳遞訊息的人
[00:11:10.280 --> 00:11:16.320]  在舊約當主的使者要跟一個人說話的時候
[00:11:16.320 --> 00:11:19.200]  通常都是用中國人的說法
[00:11:19.200 --> 00:11:21.200]  天將降大任於斯人
[00:11:21.200 --> 00:11:23.200]  那個天使才會跟你說話
[00:11:23.200 --> 00:11:27.160]  在舊約裏面天使不會跟一個人說話
[00:11:27.160 --> 00:11:30.520]  洛承最近你是不是很悶
[00:11:30.520 --> 00:11:32.800]  讓我天使跟你喝杯茶吧
[00:11:32.800 --> 00:11:34.800]  天使不會跟你喝茶的
[00:11:34.800 --> 00:11:39.360]  天使找到你就當然有些大件事交給你做
[00:11:39.360 --> 00:11:43.360]  例如很明顯的勵志一事司機
[00:11:43.360 --> 00:11:47.360]  使者會臨到某個人 例如說機電
[00:11:47.360 --> 00:11:50.480]  為什麼要找機電 因為機電要打仗
[00:11:50.480 --> 00:11:52.480]  要對付米電人
[00:11:52.480 --> 00:11:54.480]  機電的第一個反應就是
[00:11:54.480 --> 00:11:58.120]  為什麼要找我這麼小的一個人
[00:11:58.120 --> 00:12:00.120]  你找一個很偉大的人
[00:12:00.120 --> 00:12:02.120]  為什麼要找我搞這些事情
[00:12:02.120 --> 00:12:04.480]  所以瑪利亞的第一個反應
[00:12:04.480 --> 00:12:07.800]  就反映他作為一個猶太人的背景
[00:12:07.800 --> 00:12:10.600]  有什麼大件事要找我
[00:12:10.600 --> 00:12:12.600]  用耶利米的說法
[00:12:12.600 --> 00:12:15.200]  有什麼又大又難的事情要找我
[00:12:15.200 --> 00:12:18.120]  所以他是心驚慌
[00:12:18.120 --> 00:12:21.400]  你要明白瑪利亞
[00:12:21.400 --> 00:12:25.800]  剛才說到她已經定了婚
[00:12:25.800 --> 00:12:27.800]  跟約瑟定了婚
[00:12:27.800 --> 00:12:29.800]  不過還沒有洞房
[00:12:29.800 --> 00:12:31.800]  在猶太人的背景定了婚
[00:12:31.800 --> 00:12:33.800]  跟結婚都差不多
[00:12:33.800 --> 00:12:35.800]  是不可以隨便解散的
[00:12:35.800 --> 00:12:37.800]  不過還沒有洞房
[00:12:37.800 --> 00:12:40.640]  就表示可能她還是比較年輕
[00:12:40.640 --> 00:12:42.640]  所以還未適合
[00:12:42.640 --> 00:12:46.880]  身體生孩子都不太適合
[00:12:46.880 --> 00:12:48.880]  等她再成熟一點
[00:12:48.880 --> 00:12:50.880]  所以這個瑪利亞估計
[00:12:50.880 --> 00:12:54.480]  可能是一個十三四歲的女孩
[00:12:54.480 --> 00:12:57.480]  用今天的比喻是一個初中生
[00:12:57.480 --> 00:12:59.480]  你想像有一個初中生
[00:12:59.480 --> 00:13:01.480]  有一個女孩
[00:13:01.480 --> 00:13:03.480]  忽然間有一個天使跟你說
[00:13:03.480 --> 00:13:05.480]  你好 有大件事要給你
[00:13:05.480 --> 00:13:08.680]  我不知道你有沒有女兒
[00:13:08.680 --> 00:13:12.680]  如果我女兒讀初中的時候
[00:13:12.680 --> 00:13:14.680]  有一個天使跟她說
[00:13:14.680 --> 00:13:16.680]  神有大任命給你
[00:13:16.680 --> 00:13:18.680]  我女兒的反應可能是瘋了
[00:13:18.680 --> 00:13:20.680]  我是誰呢
[00:13:20.680 --> 00:13:22.680]  好像我的女兒
[00:13:22.680 --> 00:13:24.680]  我不知道你的女兒怎樣
[00:13:24.680 --> 00:13:26.680]  初中的時候
[00:13:26.680 --> 00:13:28.680]  好像我的女兒
[00:13:28.680 --> 00:13:30.680]  經常想想有哪裡吃東西好玩
[00:13:30.680 --> 00:13:32.680]  Open Rice 玩一下
[00:13:32.680 --> 00:13:34.680]  認識這麼多東西
[00:13:34.680 --> 00:13:36.680]  初中的女孩
[00:13:36.680 --> 00:13:38.680]  好好讀書
[00:13:38.680 --> 00:13:40.680]  將來洗碗
[00:13:40.680 --> 00:13:42.680]  她們都會覺得將來的事
[00:13:42.680 --> 00:13:44.680]  是很遠
[00:13:44.680 --> 00:13:46.680]  總之初中生就要
[00:13:46.680 --> 00:13:48.680]  開心玩一下
[00:13:48.680 --> 00:13:50.680]  無論如何
[00:13:50.680 --> 00:13:52.680]  所以你想像瑪利亞
[00:13:52.680 --> 00:13:54.680]  是覺得不可能的
[00:13:54.680 --> 00:13:56.680]  天使來找我
[00:13:56.680 --> 00:13:58.680]  找我
[00:13:58.680 --> 00:14:00.680]  天使找陳牧師
[00:14:00.680 --> 00:14:02.680]  大任於陳牧師
[00:14:02.680 --> 00:14:04.680]  你找我幹什麼
[00:14:04.680 --> 00:14:06.680]  天使跟她說
[00:14:06.680 --> 00:14:08.680]  瑪利亞不用怕
[00:14:08.680 --> 00:14:10.680]  你在神面前蒙恩
[00:14:10.680 --> 00:14:12.680]  不是要陷你一鑊
[00:14:12.680 --> 00:14:14.680]  給你一些好東西
[00:14:14.680 --> 00:14:16.680]  天使說給你一些好東西
[00:14:16.680 --> 00:14:18.680]  要給你什麼好東西
[00:14:18.680 --> 00:14:20.680]  你要懷孕生子
[00:14:20.680 --> 00:14:22.680]  可以給他名字耶穌
[00:14:22.680 --> 00:14:24.680]  一字腳
[00:14:24.680 --> 00:14:26.680]  希臘文耶穌這個字
[00:14:26.680 --> 00:14:28.680]  等於希伯來文
[00:14:28.680 --> 00:14:30.680]  約書亞
[00:14:30.680 --> 00:14:32.680]  意思是
[00:14:32.680 --> 00:14:34.680]  耶和華
[00:14:34.680 --> 00:14:36.680]  要拯救的意思
[00:14:36.680 --> 00:14:38.680]  大概是這個意思
[00:14:38.680 --> 00:14:40.680]  於是乎要改名字
[00:14:40.680 --> 00:14:42.680]  耶穌告訴瑪利亞
[00:14:42.680 --> 00:14:44.680]  你生的兒子不是普通的兒子
[00:14:44.680 --> 00:14:46.680]  這個兒子
[00:14:46.680 --> 00:14:48.680]  要拯救以色列人
[00:14:48.680 --> 00:14:50.680]  還要做王
[00:14:50.680 --> 00:14:52.680]  我們整個
[00:14:52.680 --> 00:14:54.680]  新約故事聽過
[00:14:54.680 --> 00:14:56.680]  就知道他做王的意思
[00:14:56.680 --> 00:14:58.680]  真正的意思是什麼
[00:14:58.680 --> 00:15:00.680]  瑪利亞一聽
[00:15:00.680 --> 00:15:02.680]  她應該以為
[00:15:02.680 --> 00:15:04.680]  她的兒子可能成為一個重要人物
[00:15:04.680 --> 00:15:06.680]  要成為祖大位
[00:15:06.680 --> 00:15:08.680]  王位要給他
[00:15:08.680 --> 00:15:10.680]  他的王位要直到永遠
[00:15:10.680 --> 00:15:12.680]  我想最自然的理解
[00:15:12.680 --> 00:15:14.680]  就是瑪利亞以為
[00:15:14.680 --> 00:15:16.680]  天使跟她說你的兒子將來會很威風
[00:15:16.680 --> 00:15:18.680]  會做國家主席
[00:15:18.680 --> 00:15:20.680]  做中國國家主席
[00:15:20.680 --> 00:15:22.680]  我不知道
[00:15:22.680 --> 00:15:24.680]  如果
[00:15:24.680 --> 00:15:26.680]  刷牙的時候
[00:15:26.680 --> 00:15:28.680]  忽然有天使在後面
[00:15:28.680 --> 00:15:30.680]  跟著跟你說
[00:15:30.680 --> 00:15:32.680]  誰都好
[00:15:32.680 --> 00:15:34.680]  張小花
[00:15:34.680 --> 00:15:36.680]  你將要生兒子
[00:15:36.680 --> 00:15:38.680]  你的兒子將來會做中華人民共和國
[00:15:38.680 --> 00:15:40.680]  國家主席
[00:15:40.680 --> 00:15:42.680]  領導群雄帶來世界和平
[00:15:42.680 --> 00:15:44.680]  我不知道如果天使這樣跟你說
[00:15:44.680 --> 00:15:46.680]  你會有什麼反應
[00:15:46.680 --> 00:15:48.680]  會不會很開心
[00:15:48.680 --> 00:15:50.680]  不過肯定
[00:15:50.680 --> 00:15:52.680]  瑪利亞的反應不是很開心
[00:15:52.680 --> 00:15:54.680]  她聽到第一個反應
[00:15:54.680 --> 00:15:56.680]  我沒有出嫁
[00:15:56.680 --> 00:15:58.680]  五魔有者回事
[00:15:58.680 --> 00:16:00.680]  口語的翻譯
[00:16:00.680 --> 00:16:02.680]  我都沒有出嫁
[00:16:02.680 --> 00:16:04.680]  給別人
[00:16:04.680 --> 00:16:06.680]  做這些事幹什麼
[00:16:06.680 --> 00:16:08.680]  你要明白
[00:16:08.680 --> 00:16:10.680]  如果你看舊約的律法
[00:16:10.680 --> 00:16:12.680]  如果一個女士
[00:16:12.680 --> 00:16:14.680]  犯姦淫
[00:16:14.680 --> 00:16:16.680]  是可以被人拘捕
[00:16:16.680 --> 00:16:18.680]  跟著被用石頭
[00:16:18.680 --> 00:16:20.680]  扔死的
[00:16:20.680 --> 00:16:22.680]  天使就跟她說
[00:16:22.680 --> 00:16:24.680]  聖靈懷孕
[00:16:24.680 --> 00:16:26.680]  聖靈降臨你身上
[00:16:26.680 --> 00:16:28.680]  所以你懷孕了
[00:16:28.680 --> 00:16:30.680]  你可以想像瑪利亞周圍的人
[00:16:30.680 --> 00:16:32.680]  沒有人會相信這件事
[00:16:32.680 --> 00:16:34.680]  哪有這麼奇怪
[00:16:34.680 --> 00:16:36.680]  你想像教會有個年青人
[00:16:36.680 --> 00:16:38.680]  忽然間懷孕了
[00:16:38.680 --> 00:16:40.680]  有個女孩跟你說
[00:16:40.680 --> 00:16:42.680]  為什麼懷孕了 我沒有跟男人睡
[00:16:42.680 --> 00:16:44.680]  聖靈降臨所以懷孕了
[00:16:44.680 --> 00:16:46.680]  你都不相信
[00:16:46.680 --> 00:16:48.680]  你想像瑪利亞周圍的人
[00:16:48.680 --> 00:16:50.680]  都不會相信瑪利亞說的話
[00:16:50.680 --> 00:16:52.680]  所以這個十三四歲的女孩
[00:16:52.680 --> 00:16:54.680]  突然間肚子大了
[00:16:54.680 --> 00:16:56.680]  瑪利亞都沒有空去想
[00:16:56.680 --> 00:16:58.680]  將來我兒子多偉大
[00:16:58.680 --> 00:17:00.680]  這些將來的事
[00:17:00.680 --> 00:17:02.680]  她偉大她的事
[00:17:02.680 --> 00:17:04.680]  我的肚子大了
[00:17:04.680 --> 00:17:06.680]  我怎樣面對鄉親父老
[00:17:06.680 --> 00:17:08.680]  會不會有人拖我出來
[00:17:08.680 --> 00:17:10.680]  被石頭扔死
[00:17:10.680 --> 00:17:12.680]  瑪利亞第一件事就是驚恐
[00:17:12.680 --> 00:17:14.680]  搞什麼鬼
[00:17:14.680 --> 00:17:16.680]  聖靈你給我這麼大隻
[00:17:16.680 --> 00:17:18.680]  要我未結婚生了大肚子
[00:17:18.680 --> 00:17:20.680]  所以
[00:17:20.680 --> 00:17:22.680]  其實瑪利亞
[00:17:22.680 --> 00:17:24.680]  同情你懷孕
[00:17:24.680 --> 00:17:26.680]  只有兩本福音書有記載
[00:17:26.680 --> 00:17:28.680]  馬太和路加
[00:17:28.680 --> 00:17:30.680]  馬可完全沒有提及
[00:17:30.680 --> 00:17:32.680]  約翰的出生故事
[00:17:32.680 --> 00:17:34.680]  之前跟你說過
[00:17:34.680 --> 00:17:36.680]  天上來到地下
[00:17:36.680 --> 00:17:38.680]  用這個形容代替
[00:17:38.680 --> 00:17:40.680]  在地上出生的故事
[00:17:40.680 --> 00:17:42.680]  但馬太和路加
[00:17:42.680 --> 00:17:44.680]  重點又不同
[00:17:44.680 --> 00:17:46.680]  馬太的重點比較強調
[00:17:46.680 --> 00:17:48.680]  約瑟的角色
[00:17:48.680 --> 00:17:50.680]  路加強調瑪利亞
[00:17:50.680 --> 00:17:52.680]  所以今天選擇路加
[00:17:52.680 --> 00:17:54.680]  這一段經文
[00:17:54.680 --> 00:17:56.680]  在馬太那段經文
[00:17:56.680 --> 00:17:58.680]  強調天使不是
[00:17:58.680 --> 00:18:00.680]  跟瑪利亞說話
[00:18:00.680 --> 00:18:02.680]  馬太福音中天使
[00:18:02.680 --> 00:18:04.680]  跟約瑟說話
[00:18:04.680 --> 00:18:06.680]  跟約瑟主要說的內容
[00:18:06.680 --> 00:18:08.680]  你不要憂了瑪利亞
