
[00:00:00.000 --> 00:00:06.640]  丙姐妹你好!祝大家聖誕快樂!
[00:02:30.480 --> 00:02:32.400]  李先生講啟示錄
[00:02:32.400 --> 00:02:35.120]  施牧師講完大熱烈的書
[00:02:35.120 --> 00:02:37.920]  現在講約書下記
[00:02:37.920 --> 00:02:39.760]  我和大家看《瑪俠福音》
[00:02:39.760 --> 00:02:42.080]  一卷卷書講的好處
[00:02:42.080 --> 00:02:43.760]  就是可以看到那卷卷書的上限
[00:02:43.760 --> 00:02:46.800]  今天我們先看第八章一到二十一節
[00:02:46.800 --> 00:02:48.320]  跟著我會和第七章一起
[00:02:48.320 --> 00:02:49.360]  要並在一起
[00:02:49.360 --> 00:02:53.200]  你看到這卷書想表達什麼信息
[00:02:53.200 --> 00:02:54.720]  第八章我們先看第一段
[00:02:54.720 --> 00:02:56.880]  第一節到第十節
[00:02:56.880 --> 00:02:59.680]  同樣的那裡有一群需要主的人
[00:02:59.680 --> 00:03:00.960]  去幫助他
[00:03:00.960 --> 00:03:04.800]  八章一到十節有聖經請你翻開
[00:03:04.800 --> 00:03:07.680]  在經文裡面
[00:03:07.680 --> 00:03:10.480]  就講到耶穌餵飽四千人
[00:03:10.480 --> 00:03:13.520]  我相信大家都聽過這個信息
[00:03:13.520 --> 00:03:14.880]  耶穌餵飽五千人
[00:03:14.880 --> 00:03:16.640]  似乎在聖經裡面比較出名
[00:03:16.640 --> 00:03:18.640]  餵飽四千人就不是那麼出名
[00:03:18.640 --> 00:03:19.920]  甚至不出名到一個地步
[00:03:19.920 --> 00:03:22.080]  會不會是同一件事
[00:03:22.080 --> 00:03:24.000]  不過搞亂了數目字
[00:03:24.000 --> 00:03:25.280]  有些學者真的這樣講
[00:03:25.280 --> 00:03:27.840]  他說其實這裡是同一件事
[00:03:27.840 --> 00:03:29.280]  有沒有這麼糊塗呢?
[00:03:29.280 --> 00:03:31.120]  同一卷書記了一次之後
[00:03:31.120 --> 00:03:32.080]  然後講四千
[00:03:32.080 --> 00:03:33.520]  其實搞亂了一件事
[00:03:33.520 --> 00:03:34.400]  不過講兩次
[00:03:34.400 --> 00:03:35.360]  有沒有這麼糊塗?
[00:03:35.360 --> 00:03:37.680]  你是不是想到聖經作者糊塗到一個地步
[00:03:37.680 --> 00:03:38.880]  是這樣的呢?
[00:03:38.880 --> 00:03:43.120]  第二請你看聖經第十九節
[00:03:43.120 --> 00:03:45.360]  就是這篇經文很清楚講
[00:03:45.360 --> 00:03:46.880]  十九節
[00:03:46.880 --> 00:03:49.920]  我們請一起讀出第十九和二十節
[00:03:49.920 --> 00:03:52.160]  十九和二十節請一起讀出
[00:03:52.160 --> 00:03:55.600]  「默默地等待著我的親朋好友
[00:03:55.600 --> 00:03:59.680]  並練習了幾年歲歲莊嚴的慈悲
[00:03:59.680 --> 00:04:01.760]  當他們受了苦
[00:04:01.760 --> 00:04:05.120]  就讓他們難受的生命都變了
[00:04:05.120 --> 00:04:09.200]  並練習了幾年歲歲莊嚴的慈悲
[00:04:09.200 --> 00:04:11.200]  當他們受了苦
[00:04:11.200 --> 00:04:12.800]  很明顯在耶穌的講論裡面
[00:04:12.800 --> 00:04:14.640]  他說你記不記得上一次
[00:04:14.640 --> 00:04:16.960]  五千人剩下多少男呢?
[00:04:16.960 --> 00:04:17.680]  十二男
[00:04:17.680 --> 00:04:19.840]  這次在四千人裡面
[00:04:19.840 --> 00:04:22.160]  你記不記得有多少康子呢?
[00:04:22.160 --> 00:04:23.040]  七個
[00:04:23.040 --> 00:04:24.880]  這已經是兩件事了
[00:04:24.880 --> 00:04:26.480]  難道連耶穌也糊塗了嗎?
[00:04:26.480 --> 00:04:28.320]  真的更加混帳地說
[00:04:28.320 --> 00:04:30.480]  所以這是另一件事情
[00:04:30.480 --> 00:04:32.000]  不過似乎我剛才說
[00:04:32.000 --> 00:04:35.280]  五千人是包括五餅魚是比較出名的
[00:04:35.280 --> 00:04:36.800]  但四千人我想如果你說
[00:04:36.800 --> 00:04:40.160]  可能很多人說不出細節的
[00:04:40.160 --> 00:04:43.200]  如果你蓋上聖經你能不能說出細節呢?
[00:04:43.200 --> 00:04:45.440]  我試著問一下大家
[00:04:45.440 --> 00:04:48.240]  這裡總共有多少人呢?
[00:04:48.240 --> 00:04:52.320]  簡直有多少?
[00:04:52.320 --> 00:04:55.280]  七個是甚麼?
[00:04:55.280 --> 00:04:57.360]  男子還是康子呢?
[00:04:57.360 --> 00:04:59.920]  康子和男子有沒有分別呢?
[00:04:59.920 --> 00:05:01.360]  有甚麼分別呢?
[00:05:01.360 --> 00:05:03.200]  聖經沒有說當然有了
[00:05:03.200 --> 00:05:04.320]  好了
[00:05:04.320 --> 00:05:06.000]  還有
[00:05:06.000 --> 00:05:10.480]  這群人在聽耶穌的聽道聽了多久呢?
[00:05:10.480 --> 00:05:13.760]  所以我說這個故事比剛才更加偉大
[00:05:13.760 --> 00:05:16.320]  五餅魚是由早到晚聽道
[00:05:16.320 --> 00:05:16.960]  也很厲害的
[00:05:16.960 --> 00:05:18.160]  由早到晚聽道
[00:05:18.160 --> 00:05:19.760]  我不知道有一次我們
[00:05:19.760 --> 00:05:21.280]  主要崇拜由早到晚聽道
[00:05:21.280 --> 00:05:23.360]  大家有多少人會留下來呢?
[00:05:23.360 --> 00:05:26.480]  我記得去中國的溫州的地方
[00:05:26.480 --> 00:05:30.480]  溫州是中國的耶路撒冷
[00:05:30.480 --> 00:05:32.480]  被稱為中國的耶路撒冷
[00:05:32.480 --> 00:05:33.920]  很多基督徒的地方
[00:05:33.920 --> 00:05:35.680]  他們真的很厲害的
[00:05:35.680 --> 00:05:36.560]  他們一天
[00:05:36.560 --> 00:05:38.400]  一個主要崇拜聽了多少次道
[00:05:38.400 --> 00:05:39.600]  大家知不知道?
[00:05:39.600 --> 00:05:41.440]  很多教很平常的
[00:05:41.440 --> 00:05:42.160]  不是很特別
[00:05:42.160 --> 00:05:43.120]  很平常
[00:05:43.120 --> 00:05:45.920]  一個主要崇拜聽了多少次道呢?
[00:05:45.920 --> 00:05:47.280]  他們沒有成人主學的
[00:05:47.280 --> 00:05:48.960]  所以他們只是聽道而已
[00:05:48.960 --> 00:05:51.760]  聽了多少次呢?
[00:05:51.760 --> 00:05:54.000]  早上兩堂
[00:05:54.000 --> 00:05:56.320]  下午兩堂
[00:05:56.320 --> 00:05:59.200]  總共有四堂的主要崇拜講道
[00:05:59.200 --> 00:06:00.240]  同一個時間
[00:06:00.240 --> 00:06:01.200]  他們有新婚者主學
[00:06:01.200 --> 00:06:03.120]  新婚者主學呢
[00:06:03.120 --> 00:06:04.960]  我們給他們的課程
[00:06:04.960 --> 00:06:06.320]  一個星期上一次
[00:06:06.320 --> 00:06:07.520]  每次一個小時
[00:06:07.520 --> 00:06:09.520]  但是他們將他們的教學時間加豐富
[00:06:09.520 --> 00:06:14.080]  所以他們的教學時間是六個小時
[00:06:14.080 --> 00:06:14.960]  在那裡吃飯的
[00:06:14.960 --> 00:06:16.640]  有個千人的飯堂
[00:06:16.640 --> 00:06:18.720]  在那裡吃飯的
[00:06:18.720 --> 00:06:22.160]  我猜我們真的很不習慣
[00:06:22.160 --> 00:06:23.840]  他們竟然在那裡
[00:06:23.840 --> 00:06:24.720]  三天三夜
[00:06:24.720 --> 00:06:25.600]  你有沒有想像
[00:06:25.600 --> 00:06:27.440]  在曠野四千人
[00:06:27.440 --> 00:06:28.880]  如果你看馬太君的話
[00:06:28.880 --> 00:06:31.760]  是除了婦女和孩童之外
[00:06:31.760 --> 00:06:34.960]  成年的男丁有四千人
[00:06:34.960 --> 00:06:36.240]  在一個曠野
[00:06:36.240 --> 00:06:37.040]  這個叫野地
[00:06:37.040 --> 00:06:38.160]  就是曠野的地方
[00:06:38.160 --> 00:06:40.240]  曠野當然不一定是指沙漠的地方
[00:06:40.240 --> 00:06:41.200]  曠野只是說
[00:06:41.200 --> 00:06:43.680]  不是一些很多人口
[00:06:43.680 --> 00:06:47.920]  或者有太多的樹木的地方
[00:06:47.920 --> 00:06:51.200]  三天三夜在那裡生活聽道
[00:06:51.200 --> 00:06:55.760]  現在不是去北潭涌度假營
[00:06:55.760 --> 00:06:58.960]  不是有這樣的營地設施
[00:06:58.960 --> 00:07:02.400]  在完全沒有設施的情況下
[00:07:02.400 --> 00:07:06.640]  可能接近有七、八千人一起聽道
[00:07:06.640 --> 00:07:08.400]  他們是怎樣生活的呢?
[00:07:08.400 --> 00:07:11.120]  我想這個場面很壯觀
[00:07:11.120 --> 00:07:13.600]  但是他們就是為了聽道
[00:07:13.600 --> 00:07:17.120]  結果三天過去之後
[00:07:17.120 --> 00:07:20.960]  耶穌就打發這幫人出去
[00:07:20.960 --> 00:07:22.640]  打發他們出去之前
[00:07:22.640 --> 00:07:23.120]  聖經說
[00:07:23.120 --> 00:07:24.080]  《八章第二誌》說
[00:07:24.080 --> 00:07:26.400]  「我憐憫者眾人」
[00:07:26.400 --> 00:07:28.320]  我憐憫者眾人
[00:07:28.320 --> 00:07:30.160]  我專門去查這個字
[00:07:30.160 --> 00:07:33.120]  聖經裡面用憐憫這個字
[00:07:33.120 --> 00:07:34.560]  在《新疆聖經》裡面
[00:07:34.560 --> 00:07:36.400]  原來全部都是在四方裡面的
[00:07:36.400 --> 00:07:37.840]  沒有其它地方出現過
[00:07:37.840 --> 00:07:39.680]  全部都是在四方裡面出現的
[00:07:39.680 --> 00:07:41.760]  都是耶穌生平的時機出現的
[00:07:41.760 --> 00:07:44.000]  大家有沒有想像
[00:07:44.000 --> 00:07:45.920]  在憐憫這個字在《新疆聖經》裡面
[00:07:45.920 --> 00:07:48.960]  將共出現了十二次
[00:07:48.960 --> 00:07:50.800]  有兩次是耶穌用的比喻
[00:07:50.800 --> 00:07:53.040]  就是那個主人憐憫的主人
[00:07:53.040 --> 00:07:54.320]  或者主人憐憫的主人
[00:07:54.320 --> 00:07:55.760]  那些字眼之外
[00:07:55.760 --> 00:07:57.360]  或者是浪子
[00:07:57.360 --> 00:08:00.240]  父親憐憫的意思之外
[00:08:00.240 --> 00:08:01.760]  除了比喻用的兩次之外
[00:08:01.760 --> 00:08:03.760]  其它的十次
[00:08:03.760 --> 00:08:07.040]  都是用在耶穌的身上的
[00:08:07.040 --> 00:08:09.040]  有八次是耶穌直接
[00:08:09.040 --> 00:08:10.080]  形容好像在這裡說
[00:08:10.080 --> 00:08:11.600]  耶穌憐憫那些人
[00:08:11.600 --> 00:08:15.520]  有兩次就形容那些人求主憐憫
[00:08:15.520 --> 00:08:18.400]  都是用在耶穌身上的
[00:08:18.400 --> 00:08:21.760]  所以憐憫成為了耶穌一個很大的標記
[00:08:21.760 --> 00:08:24.000]  去看到那幫人的需要
[00:08:24.000 --> 00:08:26.400]  心靈的申請需要
[00:08:26.400 --> 00:08:32.160]  然後耶穌就和那幫門徒說
[00:08:32.160 --> 00:08:33.680]  我約打發他們出去
[00:08:33.680 --> 00:08:34.400]  他們餓著
[00:08:34.400 --> 00:08:35.200]  在路上困乏
[00:08:35.200 --> 00:08:36.560]  因為那些人還坐得遠一點
[00:08:36.560 --> 00:08:37.680]  不單三天
[00:08:37.680 --> 00:08:40.000]  還走得遠一點
[00:08:40.000 --> 00:08:41.600]  上一次用比喻的時候
[00:08:41.600 --> 00:08:43.760]  耶穌問那些門徒
[00:08:43.760 --> 00:08:45.360]  你們給他們吃吧
[00:08:45.360 --> 00:08:47.280]  這次耶穌沒有將問題問
[00:08:47.280 --> 00:08:48.480]  耶穌再進一步
[00:08:48.480 --> 00:08:50.160]  可能他們已經成長了
[00:08:50.160 --> 00:08:50.960]  現在他們回去
[00:08:50.960 --> 00:08:51.520]  他們餓著
[00:08:51.520 --> 00:08:54.320]  你們怎麼看呢?
[00:08:54.320 --> 00:08:54.960]  他們怎麼看呢?
[00:08:54.960 --> 00:08:55.920]  第四節
[00:08:55.920 --> 00:08:58.000]  門徒說
[00:08:58.000 --> 00:09:00.080]  上次可能學聰明了
[00:09:00.080 --> 00:09:01.920]  上次耶穌叫他們吃
[00:09:01.920 --> 00:09:03.600]  他哪有那麼多錢買東西?
[00:09:03.600 --> 00:09:06.400]  這次他同樣說類似的話
[00:09:06.400 --> 00:09:07.280]  門徒回答說
[00:09:07.280 --> 00:09:12.400]  在這裏你從哪裡能得餅叫這些人吃飽呢?
[00:09:12.400 --> 00:09:15.280]  耶穌問他們怎麼看呢?
[00:09:15.280 --> 00:09:19.280]  耶穌看見的是那幫餓著肚子回家
[00:09:19.280 --> 00:09:21.680]  為了聽道的回眾
[00:09:21.680 --> 00:09:23.120]  耶穌看見的
[00:09:23.120 --> 00:09:25.600]  但是那幫門徒看見什麼呢?
[00:09:25.600 --> 00:09:28.880]  那幫門徒看見的是實際的環境
[00:09:28.880 --> 00:09:30.160]  這裏買
[00:09:30.160 --> 00:09:31.280]  就算你有錢也買不到
[00:09:31.280 --> 00:09:32.640]  像用比喻那裡所說的
[00:09:32.640 --> 00:09:34.880]  現在在這個地方裏面
[00:09:34.880 --> 00:09:36.880]  怎麼能夠讓人得飽呢?
[00:09:36.880 --> 00:09:38.400]  他看見那個困難
[00:09:38.400 --> 00:09:40.640]  看見環境
[00:09:40.640 --> 00:09:41.920]  這個像不像很多時候
[00:09:41.920 --> 00:09:44.960]  我們在教會侍奉的時間
[00:09:44.960 --> 00:09:46.800]  那種張力
[00:09:46.800 --> 00:09:48.320]  像不像?
[00:09:48.320 --> 00:09:50.400]  當然有人多數目者
[00:09:50.400 --> 00:09:52.000]  我們看見有這麼需要
[00:09:52.000 --> 00:09:52.960]  有這樣的意象
[00:09:52.960 --> 00:09:54.640]  我們去做吧
[00:09:54.640 --> 00:09:57.200]  接著有不少回眾就說
[00:09:57.200 --> 00:09:58.000]  什麼呢?
[00:09:58.000 --> 00:10:00.240]  喂 有沒有錢啊?
[00:10:00.240 --> 00:10:02.000]  有沒有計劃啊?
[00:10:02.000 --> 00:10:04.960]  做不做得到啊?
[00:10:04.960 --> 00:10:06.720]  我們做不做得來啊?
[00:10:06.720 --> 00:10:09.360]  這麼多人來怎麼辦啊?
[00:10:09.360 --> 00:10:11.280]  如果這次我們去荷里活廣場報道
[00:10:11.280 --> 00:10:13.360]  突然間有很多人信主
[00:10:13.360 --> 00:10:15.840]  多了一二百人回來教會
[00:10:15.840 --> 00:10:19.840]  你看見什麼呢?
[00:10:19.840 --> 00:10:25.840]  你看見什麼呢?
[00:10:25.840 --> 00:10:27.840]  我猜大部份人看不見
[00:10:27.840 --> 00:10:29.200]  就是沒有人看啊
[00:10:29.200 --> 00:10:30.240]  這麼多人在這裏出入
[00:10:30.240 --> 00:10:31.600]  沒有人看 走啊
[00:10:31.600 --> 00:10:34.240]  我看不見啊
[00:10:34.240 --> 00:10:37.120]  我不知道這是不是太誇張地說
[00:10:37.120 --> 00:10:38.080]  還是實際的
[00:10:38.080 --> 00:10:39.040]  我們很容易
[00:10:39.040 --> 00:10:41.680]  馬上想到的就是那些困難
[00:10:41.680 --> 00:10:42.640]  但是主耶穌看見
[00:10:42.640 --> 00:10:45.520]  是人的需要
[00:10:45.520 --> 00:10:47.600]  但是我們眼光也像主耶穌那樣
[00:10:47.600 --> 00:10:50.480]  看見人的需要
[00:10:50.480 --> 00:10:54.000]  門徒的眼光和耶穌的眼光很不同
[00:10:54.000 --> 00:10:55.520]  接著呢
[00:10:55.520 --> 00:10:57.200]  耶穌接著下一個神蹟
[00:10:57.200 --> 00:10:59.120]  有七個餅 有幾條小魚
[00:10:59.120 --> 00:11:02.880]  就餵飽了四千或四千以上的人
[00:11:02.880 --> 00:11:04.480]  接著聖經很清楚地說
[00:11:04.480 --> 00:11:06.400]  只剩下七糠子
[00:11:06.400 --> 00:11:08.080]  七糠子就是七籃子
[00:11:08.080 --> 00:11:09.280]  中文聖經很難表達
[00:11:09.280 --> 00:11:12.160]  所以唯有將一個糠和籃分別開
[00:11:12.160 --> 00:11:14.400]  五餅魚的時候只剩下十二籃
[00:11:14.400 --> 00:11:16.400]  四千人吃飽這個神蹟
[00:11:16.400 --> 00:11:17.520]  只剩下七糠子
[00:11:17.520 --> 00:11:19.840]  兩個字在原本的文字上是不同的
[00:11:19.840 --> 00:11:22.080]  五餅魚的十二籃
[00:11:22.080 --> 00:11:27.280]  是指一般猶太人用的籃子
[00:11:27.280 --> 00:11:28.720]  猶太人的籃子是怎樣的呢?
[00:11:28.720 --> 00:11:30.480]  上面的口是窄的
[00:11:30.480 --> 00:11:32.480]  下面是瓶子一樣
[00:11:32.480 --> 00:11:34.240]  下面是闊的
[00:11:34.240 --> 00:11:35.760]  它的頭是窄的
[00:11:35.760 --> 00:11:37.840]  而七糠子這個糠子
[00:11:37.840 --> 00:11:39.920]  是指一個桶狀的
[00:11:39.920 --> 00:11:40.960]  而不是瓶狀的
[00:11:40.960 --> 00:11:42.560]  就是上下都是這麼闊的
[00:11:42.560 --> 00:11:46.000]  有些糠子可以大到像人一樣
[00:11:46.000 --> 00:11:47.040]  一個人都可以放進去
[00:11:47.040 --> 00:11:48.000]  一個很大的
[00:11:48.000 --> 00:11:50.000]  這個糠子到底有多大
[00:11:50.000 --> 00:11:51.440]  這裡沒有清楚說
[00:11:51.440 --> 00:11:55.280]  表現出什麼呢?
[00:11:55.280 --> 00:11:57.840]  原來五餅魚的對象
[00:11:57.840 --> 00:12:01.360]  那十二籃竟然用猶太人所說的籃子
[00:12:01.360 --> 00:12:04.000]  一個瓶狀、上窄下闊的
[00:12:04.000 --> 00:12:07.920]  那個對象很明顯是對著猶太人說的
[00:12:07.920 --> 00:12:10.480]  這裡說的七糠子
[00:12:10.480 --> 00:12:13.280]  特別是用一個外方人用的籃子
[00:12:13.760 --> 00:12:16.320]  就是說這個四千人吃飽
[00:12:16.320 --> 00:12:18.320]  是對著外方人所說的
[00:12:18.320 --> 00:12:20.720]  如果你還記得上文所說
[00:12:20.720 --> 00:12:22.720]  耶穌轉了一個很大的彎
[00:12:22.720 --> 00:12:23.680]  有些人甚至形容
[00:12:23.680 --> 00:12:25.280]  耶穌可能經過八個月的時間
[00:12:25.280 --> 00:12:26.960]  由這個推羅西藏的地方
[00:12:26.960 --> 00:12:29.280]  一路走向東走
[00:12:29.280 --> 00:12:33.520]  去到加利利東邊的地方
[00:12:33.520 --> 00:12:36.160]  就是底加玻利十城區
[00:12:36.160 --> 00:12:37.520]  這個外方人的地方
[00:12:37.520 --> 00:12:39.360]  這個神蹟很可能發生在
[00:12:39.360 --> 00:12:41.680]  底加玻利十城區
[00:12:41.680 --> 00:12:42.880]  外方人的地方
[00:12:42.880 --> 00:12:46.320]  所以特別說到留下七個糠子
[00:12:46.320 --> 00:12:48.160]  這裡埋下伏線
[00:12:48.160 --> 00:12:50.160]  是說對著外方人的
[00:12:50.160 --> 00:12:51.280]  好了
[00:12:51.280 --> 00:12:53.280]  我繼續說下去第十一節
[00:12:53.280 --> 00:12:55.280]  當神蹟發生之後
[00:12:55.280 --> 00:13:00.480]  耶穌坐船來到大馬魯他境內
[00:13:00.480 --> 00:13:01.920]  大馬魯他境內
[00:13:01.920 --> 00:13:03.600]  我們很難確定是什麼地方
[00:13:03.600 --> 00:13:05.040]  但是耶穌既然坐船
[00:13:05.040 --> 00:13:09.520]  就是說本來由加利利的底加玻利地方
[00:13:09.520 --> 00:13:10.880]  就是說在東邊的地方
[00:13:10.880 --> 00:13:12.880]  坐船又回到西邊
[00:13:12.880 --> 00:13:14.880]  回到猶太人的地方
[00:13:14.880 --> 00:13:16.880]  回到加利利猶太人的地方
[00:13:16.880 --> 00:13:18.480]  第十一節
[00:13:18.480 --> 00:13:20.480]  法尼祖人出來盤問耶穌
[00:13:20.480 --> 00:13:22.880]  請你留意
[00:13:22.880 --> 00:13:24.880]  這是盤問耶穌
[00:13:24.880 --> 00:13:26.880]  不是請教耶穌
[00:13:26.880 --> 00:13:29.360]  老實說在我傳道的生平裡面
[00:13:29.360 --> 00:13:31.360]  很多時候都被人盤問的
[00:13:31.360 --> 00:13:33.360]  不是被人請教的
[00:13:33.360 --> 00:13:35.360]  好像要考考你那樣
[00:13:35.360 --> 00:13:36.880]  他想回答的答案
[00:13:36.880 --> 00:13:38.560]  不是想知道答案
[00:13:38.560 --> 00:13:39.920]  他想看你會不會回答
[00:13:39.920 --> 00:13:41.520]  回答完之後他根本不想聽
[00:13:41.520 --> 00:13:42.960]  因為當你看到你回答了之後
[00:13:42.960 --> 00:13:45.280]  就繼續問另一個更加尖銳的問題
[00:13:45.280 --> 00:13:46.080]  直到你回答不了之後
[00:13:46.080 --> 00:13:47.760]  他很高興地離開
[00:13:47.760 --> 00:13:50.000]  所謂什麼什麼都是這樣
[00:13:50.000 --> 00:13:51.440]  都不夠我爭論的
[00:13:51.440 --> 00:13:53.440]  我真是欺騙天下無敵手
[00:13:53.440 --> 00:13:54.480]  這樣的心態
[00:13:54.480 --> 00:13:59.360]  來到教會裡面盤問那些答信經的人
[00:13:59.360 --> 00:14:00.320]  你不用怕
[00:14:00.320 --> 00:14:01.040]  因為耶穌也是這樣
[00:14:01.040 --> 00:14:02.160]  耶穌也是被人盤問的
[00:14:02.160 --> 00:14:02.960]  好了
[00:14:02.960 --> 00:14:05.760]  接著問什麼問題呢?
[00:14:05.840 --> 00:14:11.040]  祂說:求他從天上顯個神蹟給他們看
[00:14:11.040 --> 00:14:12.080]  為了要試探著
[00:14:12.080 --> 00:14:16.080]  這句話很難理解的
[00:14:16.080 --> 00:14:17.280]  求你顯個神蹟
[00:14:17.280 --> 00:14:17.920]  你想想
[00:14:17.920 --> 00:14:19.360]  如果找一個人
[00:14:19.360 --> 00:14:20.880]  今天在當中你相信是行神蹟
[00:14:20.880 --> 00:14:24.080]  你求他的態度會怎樣呢?
[00:14:24.080 --> 00:14:26.000]  一定很謙恭
[00:14:26.000 --> 00:14:27.680]  一定很懇切
[00:14:27.680 --> 00:14:29.600]  但聖經上文
[00:14:29.600 --> 00:14:32.240]  這句話的上文和下文都不是這樣說的
[00:14:32.240 --> 00:14:33.760]  上文說要盤問耶穌
[00:14:33.760 --> 00:14:36.160]  下文說要試探祂
[00:14:36.160 --> 00:14:39.120]  實際上是一個非常矛盾的情況
[00:14:39.120 --> 00:14:42.080]  祂是想耶穌
[00:14:42.080 --> 00:14:44.240]  如果祂做不到
[00:14:44.240 --> 00:14:45.680]  那就不讓祂收蕩
[00:14:45.680 --> 00:14:46.800]  也沒有什麼特別
[00:14:46.800 --> 00:14:48.080]  和祂一樣
[00:14:48.080 --> 00:14:50.320]  如果祂做得到的話
[00:14:50.320 --> 00:14:53.840]  可能會有什麼破綻
[00:14:53.840 --> 00:14:55.440]  這段經文
[00:14:55.440 --> 00:15:00.160]  下文說到第十五節
[00:15:00.160 --> 00:15:03.600]  耶穌說你要防備法利賽人的教和希臘的教
[00:15:03.600 --> 00:15:05.760]  法利賽人和希臘
[00:15:05.760 --> 00:15:08.400]  兩個是不同黨派的人
[00:15:08.400 --> 00:15:09.760]  我先解釋一下
[00:15:09.760 --> 00:15:13.040]  法利賽人是民間的一些宗教領袖
[00:15:13.040 --> 00:15:15.280]  其實按這個體制來說
[00:15:15.280 --> 00:15:17.120]  他無權無勢的
[00:15:17.120 --> 00:15:20.480]  不過法利賽人由於他崇高的道德
[00:15:20.480 --> 00:15:22.160]  和宗教的標準
[00:15:22.160 --> 00:15:23.600]  所以在民間
[00:15:23.600 --> 00:15:26.800]  在百姓心目中是很有地位的
[00:15:26.800 --> 00:15:28.640]  雖然他不是憲制派
[00:15:28.640 --> 00:15:31.840]  不過在民間是相當有影響力的
[00:15:31.840 --> 00:15:34.160]  法利賽人我曾經在很多次都提過了
[00:15:34.160 --> 00:15:35.360]  我再提一次
[00:15:35.360 --> 00:15:37.360]  法利賽人屬獨聖經
[00:15:37.360 --> 00:15:38.560]  基本上法利賽人
[00:15:38.560 --> 00:15:39.280]  我再說一次
[00:15:39.280 --> 00:15:42.480]  法利賽人不是一個種族
[00:15:42.480 --> 00:15:43.520]  不是說我是法利賽人
