
[00:00:00.000 --> 00:00:09.000]  上星期我們讀了十誡開頭的
[00:04:50.000 --> 00:04:53.000]  因為上帝吩咐他要告訴以色列人
[00:04:53.000 --> 00:04:58.000]  新命記第四章第十一節開始
[00:04:58.000 --> 00:05:00.000]  我讀給你聽
[00:05:00.000 --> 00:05:01.000]  那時
[00:05:01.000 --> 00:05:03.000]  找到沒有?
[00:05:03.000 --> 00:05:05.000]  聽到還有人找
[00:05:05.000 --> 00:05:06.000]  等你
[00:05:06.000 --> 00:05:09.000]  新命記第四章十一節
[00:05:09.000 --> 00:05:13.000]  那時你們近前來站在山下
[00:05:13.000 --> 00:05:15.000]  看到什麼?
[00:05:15.000 --> 00:05:17.000]  山上有火焰沖天
[00:05:17.000 --> 00:05:20.000]  並有昏黑
[00:05:20.000 --> 00:05:21.000]  密雲
[00:05:21.000 --> 00:05:23.000]  幽暗
[00:05:23.000 --> 00:05:25.000]  什麼都看不到
[00:05:25.000 --> 00:05:26.000]  是不是?
[00:05:26.000 --> 00:05:30.000]  耶和華從火焰中對你們說話
[00:05:30.000 --> 00:05:33.000]  你們只聽見聲音
[00:05:33.000 --> 00:05:39.000]  卻沒有看見形象
[00:05:39.000 --> 00:05:40.000]  十五節
[00:05:40.000 --> 00:05:42.000]  所以你們要憤外感神
[00:05:42.000 --> 00:05:44.000]  因為耶和華在河列山
[00:05:44.000 --> 00:05:48.000]  從火中對你們說話的那天
[00:05:48.000 --> 00:05:52.000]  你們沒有看見什麼形象
[00:05:52.000 --> 00:05:56.000]  唯恐你們敗壞自己雕刻偶像
[00:05:56.000 --> 00:05:59.000]  彷彿什麼男像女像
[00:05:59.000 --> 00:06:01.000]  或地上走獸的像
[00:06:01.000 --> 00:06:04.000]  或空中飛鳥的像
[00:06:04.000 --> 00:06:06.000]  或地上爬蜜的像
[00:06:06.000 --> 00:06:10.000]  或地下底下水中魚的像
[00:06:10.000 --> 00:06:12.000]  聽到嗎?
[00:06:12.000 --> 00:06:20.000]  你們只是聽見上帝吩咐你們的聲音
[00:06:20.000 --> 00:06:25.000]  你們沒有看到任何的像
[00:06:25.000 --> 00:06:30.000]  所以唯恐千萬不要這樣做
[00:06:30.000 --> 00:06:36.000]  為耶和華真神雕刻一個像
[00:06:36.000 --> 00:06:37.000]  金銀也好
[00:06:37.000 --> 00:06:40.000]  天上地下水中白物
[00:06:40.000 --> 00:06:42.000]  全部都不行
[00:06:42.000 --> 00:06:45.000]  那怎樣敬拜神呢?
[00:06:45.000 --> 00:06:47.000]  對著空氣嗎?
[00:06:47.000 --> 00:06:49.000]  如果你要做一件事
[00:06:49.000 --> 00:06:53.000]  你就做一個很簡單的土壇
[00:06:53.000 --> 00:06:55.000]  一個祭壇
[00:06:55.000 --> 00:06:57.000]  簡單到怎樣呢?
[00:06:57.000 --> 00:07:01.000]  如果你看回春埃及記20章最後兩節
[00:07:01.000 --> 00:07:03.000]  如果你為我築一個石壇
[00:07:03.000 --> 00:07:08.000]  你就不可以用「作成的石頭」
[00:07:08.000 --> 00:07:10.000]  明白這句話嗎?
[00:07:10.000 --> 00:07:12.000]  只是撿回來的
[00:07:12.000 --> 00:07:15.000]  你覺得這個石頭不夠漂亮
[00:07:15.000 --> 00:07:16.000]  太大了
[00:07:16.000 --> 00:07:18.000]  一作一下就不能用了
[00:07:18.000 --> 00:07:24.000]  這是上帝教導他的百姓
[00:07:24.000 --> 00:07:28.000]  怎樣來敬拜他
[00:07:28.000 --> 00:07:32.000]  不是說其他假的神
[00:07:32.000 --> 00:07:38.000]  多真多假的第一句話已經搞定了
[00:07:38.000 --> 00:07:41.000]  對你來說
[00:07:41.000 --> 00:07:45.000]  再沒有其他的神在我的面前
[00:07:45.000 --> 00:07:50.000]  所以現在你們來敬拜耶和華上帝
[00:07:50.000 --> 00:07:56.000]  千萬不要做這件事
[00:07:56.000 --> 00:08:01.000]  你記得在西乃山發生了一件事
[00:08:01.000 --> 00:08:03.000]  你一定記得的
[00:08:03.000 --> 00:08:06.000]  摩西在山上四十晝夜
[00:08:06.000 --> 00:08:08.000]  沒有聲音
[00:08:08.000 --> 00:08:10.000]  沒有MSN
[00:08:10.000 --> 00:08:14.000]  沒有手提電話
[00:08:14.000 --> 00:08:16.000]  一直打都不通
[00:08:16.000 --> 00:08:18.000]  太太一定打了很多個電話上去
[00:08:18.000 --> 00:08:20.000]  沒有聲音
[00:08:20.000 --> 00:08:24.000]  於是山下發生了什麼事
[00:08:24.000 --> 00:08:28.000]  你打開春埃及記第幾章
[00:08:28.000 --> 00:08:30.000]  你打開後面
[00:08:30.000 --> 00:08:32.000]  不是很難找到
[00:08:32.000 --> 00:08:37.000]  春埃及記三十二章第一節
[00:08:37.000 --> 00:08:42.000]  百姓見摩西馳言不下山
[00:08:42.000 --> 00:08:46.000]  大家聚集去找亞倫
[00:08:46.000 --> 00:08:48.000]  跟亞倫說
[00:08:48.000 --> 00:08:53.000]  起來為我們作神像
[00:08:53.000 --> 00:08:55.000]  看到嗎
[00:08:55.000 --> 00:08:59.000]  你的和合本有沒有像字旁邊
[00:08:59.000 --> 00:09:01.000]  除了標點符號的頓號
[00:09:01.000 --> 00:09:03.000]  有沒有還有兩點
[00:09:03.000 --> 00:09:05.000]  有的
[00:09:05.000 --> 00:09:06.000]  那兩點很重要
[00:09:06.000 --> 00:09:08.000]  是什麼意思
[00:09:08.000 --> 00:09:10.000]  原本是沒有的
[00:09:10.000 --> 00:09:12.000]  翻譯加上去的
[00:09:12.000 --> 00:09:17.000]  於是其實百姓跟亞倫說這句話
[00:09:17.000 --> 00:09:19.000]  come on
[00:09:19.000 --> 00:09:22.000]  跟我們做個神出來
[00:09:22.000 --> 00:09:26.000]  可以在我們前面引我們的道路
[00:09:26.000 --> 00:09:30.000]  因為領我們春埃及地的那個摩西
[00:09:30.000 --> 00:09:34.000]  說得很像那個摩西
[00:09:34.000 --> 00:09:37.000]  我們不知道他做了什麼事
[00:09:37.000 --> 00:09:39.000]  亞倫對他們說
[00:09:39.000 --> 00:09:43.000]  你們去摘下你們妻子兒女以上的金環拿來給我
[00:09:43.000 --> 00:09:48.000]  百姓就都摘下他們以上的金環拿來給亞倫
[00:09:48.000 --> 00:09:51.000]  亞倫從他們手裡接過來
[00:09:51.000 --> 00:09:54.000]  注了一隻牛毒
[00:09:54.000 --> 00:09:57.000]  用雕刻的器具作繩
[00:09:57.000 --> 00:09:58.000]  他們就說
[00:09:58.000 --> 00:10:03.000]  以色列這是領你出埃及地的神
[00:10:03.000 --> 00:10:07.000]  亞倫看見就在牛毒面前捉弦
[00:10:07.000 --> 00:10:10.000]  且宣告說明日要向
[00:10:10.000 --> 00:10:12.000]  誰手指
[00:10:12.000 --> 00:10:14.000]  耶和華
[00:10:14.000 --> 00:10:15.000]  扣撈嘢
[00:10:15.000 --> 00:10:17.000]  這句不是髒話
[00:10:17.000 --> 00:10:19.000]  是京劇
[00:10:19.000 --> 00:10:21.000]  京片只講可露也
[00:10:21.000 --> 00:10:23.000]  有沒有搞錯
[00:10:23.000 --> 00:10:25.000]  整個偶像出來
[00:10:25.000 --> 00:10:28.000]  不是這個不是偶像來的
[00:10:28.000 --> 00:10:32.000]  亞倫清心宣佈
[00:10:32.000 --> 00:10:35.000]  明天下個禮拜
[00:10:35.000 --> 00:10:37.000]  星期日晚
[00:10:37.000 --> 00:10:39.000]  我們一起聚餐
[00:10:39.000 --> 00:10:41.000]  向誰感恩
[00:10:41.000 --> 00:10:43.000]  耶和華
[00:10:43.000 --> 00:10:46.000]  這隻牛毒明明是偶像
[00:10:46.000 --> 00:10:49.000]  我們不明白當時的文化
[00:10:49.000 --> 00:10:51.000]  其實你都記得的
[00:10:51.000 --> 00:10:55.000]  在舊約聖經裡還有另外一次金牛毒的事件
[00:10:55.000 --> 00:10:57.000]  有沒有印象
[00:10:57.000 --> 00:10:58.000]  第一次就是亞倫
[00:10:58.000 --> 00:11:00.000]  第二次是誰
[00:11:00.000 --> 00:11:01.000]  那個不知道是什麼
[00:11:01.000 --> 00:11:02.000]  耶羅伯安
[00:11:02.000 --> 00:11:03.000]  你記得了
[00:11:03.000 --> 00:11:06.000]  大衛的孫羅伯安
[00:11:06.000 --> 00:11:08.000]  以色列十個支派
[00:11:08.000 --> 00:11:10.000]  造反
[00:11:10.000 --> 00:11:12.000]  其實造反了很多次
[00:11:12.000 --> 00:11:14.000]  我們讀完《布爾基俠》已經記得了
[00:11:14.000 --> 00:11:17.000]  最後一次還是士巴
[00:11:17.000 --> 00:11:19.000]  造反十個支派
[00:11:19.000 --> 00:11:21.000]  我們和大衛家無分了
[00:11:21.000 --> 00:11:24.000]  耶羅伯安第一件事要做的就是
[00:11:24.000 --> 00:11:28.000]  告訴百姓不要再回耶路撒冷了
[00:11:28.000 --> 00:11:32.000]  你們或者住在北方的就去彈
[00:11:32.000 --> 00:11:35.000]  住在南方的就去別士巴
[00:11:35.000 --> 00:11:37.000]  不用這麼遙遠
[00:11:37.000 --> 00:11:41.000]  拖男帶女一年三次上耶路撒冷首節
[00:11:41.000 --> 00:11:45.000]  你們在這兩個地方敬拜耶和華就夠了
[00:11:45.000 --> 00:11:50.000]  去到的時候耶羅伯安造了一隻牛毒
[00:11:50.000 --> 00:11:53.000]  放在樹上
[00:11:53.000 --> 00:11:55.000]  你都經歷過了
[00:11:55.000 --> 00:11:57.000]  離開一間教會
[00:11:57.000 --> 00:11:59.000]  我問你理由了
[00:11:59.000 --> 00:12:01.000]  參加另一間教會
[00:12:01.000 --> 00:12:04.000]  你來到西區華記
[00:12:04.000 --> 00:12:06.000]  一進來坐下
[00:12:06.000 --> 00:12:09.000]  蜜桃鉛筆抬頭一看
[00:12:09.000 --> 00:12:11.000]  前面擺的不是十字架
[00:12:11.000 --> 00:12:15.000]  竟然是觀音像
[00:12:15.000 --> 00:12:18.000]  你會不會留下
[00:12:18.000 --> 00:12:22.000]  十個支派不回耶路撒冷
[00:12:22.000 --> 00:12:24.000]  和大衛家割蓆絕交
[00:12:24.000 --> 00:12:26.000]  現在來到彈同別士巴
[00:12:26.000 --> 00:12:29.000]  看到觀音像他們會怎麼做
[00:12:29.000 --> 00:12:32.000]  那個不是觀音
[00:12:32.000 --> 00:12:38.000]  那個是一個本色化神學的實踐
[00:12:38.000 --> 00:12:41.000]  耶和華派的牛
[00:12:41.000 --> 00:12:43.000]  不要搞錯
[00:12:43.000 --> 00:12:45.000]  這個是迦納
[00:12:45.000 --> 00:12:49.000]  這個是當時最高的文化
[00:12:49.000 --> 00:12:52.000]  他們敬拜神的時候
[00:12:52.000 --> 00:12:54.000]  有考古學的研究說
[00:12:54.000 --> 00:12:56.000]  牛不是上帝的牛
[00:12:56.000 --> 00:13:02.000]  不過是神騎著的座駕
[00:13:02.000 --> 00:13:06.000]  和私人座約會一樣
[00:13:06.000 --> 00:13:08.000]  見不到上帝
[00:13:08.000 --> 00:13:10.000]  不過你今天回來
[00:13:10.000 --> 00:13:12.000]  如果我們西區華記
[00:13:12.000 --> 00:13:13.000]  本色化一點
[00:13:13.000 --> 00:13:15.000]  不要弄這樣的台
[00:13:15.000 --> 00:13:17.000]  我們弄一些酸痴的
[00:13:17.000 --> 00:13:19.000]  行不行
[00:13:19.000 --> 00:13:23.000]  我們弄一些中國式的聖餐
[00:13:23.000 --> 00:13:25.000]  又弄一些外國的東西
[00:13:25.000 --> 00:13:28.000]  我們找豆漿吃飯
[00:13:28.000 --> 00:13:32.000]  我們眼都光了
[00:13:32.000 --> 00:13:34.000]  聖經說不行
[00:13:34.000 --> 00:13:36.000]  我們要用猶太人的
[00:13:36.000 --> 00:13:40.000]  不是我們本色神學
[00:13:40.000 --> 00:13:48.000]  明天我們向耶和華首折
[00:13:48.000 --> 00:13:51.000]  亞倫從來都沒有想過
[00:13:51.000 --> 00:13:54.000]  做個觀音出來
[00:13:54.000 --> 00:13:56.000]  帶領以色列人的
[00:13:56.000 --> 00:13:57.000]  看啊
[00:13:57.000 --> 00:14:03.000]  這個是帶領你們出埃及的神
[00:14:03.000 --> 00:14:07.000]  有神在我們中間
[00:14:07.000 --> 00:14:09.000]  大家都有安全感
[00:14:09.000 --> 00:14:13.000]  你看到牛都不是很大隻
[00:14:13.000 --> 00:14:18.000]  90年美國有一隊學生
[00:14:18.000 --> 00:14:21.000]  去到菲利士人的
[00:14:21.000 --> 00:14:27.000]  亞什基倫城的雲子做考古
[00:14:27.000 --> 00:14:31.000]  竟然被其中一個論打誤撞
[00:14:31.000 --> 00:14:37.000]  找到一個瓶子的泥
[00:14:37.000 --> 00:14:38.000]  打爛它
[00:14:38.000 --> 00:14:40.000]  發現裡面有一隻牛仔
[00:14:40.000 --> 00:14:41.000]  很漂亮的
[00:14:41.000 --> 00:14:44.000]  展覽了在大學的博物館
[00:14:44.000 --> 00:14:46.000]  我都去參觀過
[00:14:46.000 --> 00:14:48.000]  擺在手掌上
[00:14:48.000 --> 00:14:50.000]  所以很小隻
[00:14:50.000 --> 00:14:54.000]  兩種金屬合成
[00:14:54.000 --> 00:14:57.000]  四隻腳可以動
[00:14:57.000 --> 00:15:02.000]  好像諸葛亮的牧牛流馬
[00:15:02.000 --> 00:15:04.000]  很精緻很小隻
[00:15:04.000 --> 00:15:06.000]  聖經學者說
[00:15:06.000 --> 00:15:09.000]  這就是菲利士人擺在門口
[00:15:09.000 --> 00:15:11.000]  門口是土地
[00:15:11.000 --> 00:15:14.000]  因為門口是城門口
[00:15:14.000 --> 00:15:18.000]  旁邊的神鵪
[00:15:18.000 --> 00:15:19.000]  不是神
[00:15:19.000 --> 00:15:22.000]  是神的座駕
[00:15:22.000 --> 00:15:24.000]  上帝在那裡
[00:15:24.000 --> 00:15:27.000]  有一個牛獨
[00:15:27.000 --> 00:15:32.000]  作為那個像的記號
[00:15:32.000 --> 00:15:35.000]  摩西發現亞倫
[00:15:35.000 --> 00:15:37.000]  做了一件這樣的事
[00:15:37.000 --> 00:15:39.000]  當然很生氣
[00:15:39.000 --> 00:15:41.000]  你有沒有詳細讀
[00:15:41.000 --> 00:15:48.000]  他和亞倫之間的對話呢
[00:15:48.000 --> 00:15:52.000]  三十二章《遜埃及記》
[00:15:52.000 --> 00:15:55.000]  你再讀下去呢
[00:15:55.000 --> 00:15:58.000]  第二十二節
[00:15:58.000 --> 00:16:00.000]  亞倫說
[00:16:00.000 --> 00:16:03.000]  求我主不要發烈怒
[00:16:03.000 --> 00:16:07.000]  這百姓專於作惡
[00:16:07.000 --> 00:16:09.000]  是你知道的
[00:16:09.000 --> 00:16:11.000]  亞倫都很害怕
[00:16:11.000 --> 00:16:13.000]  所以他就抓了
[00:16:13.000 --> 00:16:15.000]  不關我的事
[00:16:15.000 --> 00:16:17.000]  他們對我說
[00:16:17.000 --> 00:16:20.000]  你為我們作神像
[00:16:20.000 --> 00:16:22.000]  可以在我們前面引路
[00:16:22.000 --> 00:16:26.000]  因為領我們出埃及地的那個摩西
[00:16:26.000 --> 00:16:30.000]  我們不知道他做了什麼事
[00:16:30.000 --> 00:16:31.000]  誠實
[00:16:31.000 --> 00:16:34.000]  他們真的這樣來求亞倫
[00:16:34.000 --> 00:16:36.000]  我對他們說
[00:16:36.000 --> 00:16:39.000]  凡有金銀的可以摘下來
[00:16:39.000 --> 00:16:41.000]  他們就給了我
[00:16:41.000 --> 00:16:42.000]  誠實
[00:16:42.000 --> 00:16:44.000]  亞倫真的這樣叫他們
[00:16:44.000 --> 00:16:46.000]  雖然簡單了一點說法
[00:16:46.000 --> 00:16:48.000]  不過大致準確
[00:16:48.000 --> 00:16:52.000]  我把金環拎在火中
[00:16:52.000 --> 00:16:57.000]  這牛毒便出來了
[00:16:57.000 --> 00:17:01.000]  你們不懂得反應嗎
[00:17:01.000 --> 00:17:03.000]  為什麼你會笑
[00:17:03.000 --> 00:17:04.000]  再讀一次
[00:17:04.000 --> 00:17:08.000]  我把金環拎在火中
[00:17:08.000 --> 00:17:12.000]  這牛毒便出來了
[00:17:12.000 --> 00:17:13.000]  有沒有搞錯呀
[00:17:13.000 --> 00:17:15.000]  你又回去試下
[00:17:15.000 --> 00:17:18.000]  西區華記的弟兄姊妹
[00:17:18.000 --> 00:17:21.000]  把你們的金環拿給關牧師
[00:17:21.000 --> 00:17:23.000]  燒一堆火
[00:17:23.000 --> 00:17:26.000]  然後關牧師把金環拎在火中
[00:17:26.000 --> 00:17:28.000]  看看這牛毒是否出來了
[00:17:28.000 --> 00:17:30.000]  不是這樣的
[00:17:30.000 --> 00:17:31.000]  你和我都知道
[00:17:31.000 --> 00:17:36.000]  要在曠野不毛之地
[00:17:36.000 --> 00:17:40.000]  土法連降
[00:17:40.000 --> 00:17:44.000]  你能夠點起一個火
[00:17:44.000 --> 00:17:46.000]  融化金屬
[00:17:46.000 --> 00:17:48.000]  不論是狗狗金或狗狗狗
[00:17:48.000 --> 00:17:49.000]  狗也好
[00:17:49.000 --> 00:17:51.000]  總之是金屬
[00:17:51.000 --> 00:17:53.000]  融化金環
[00:17:53.000 --> 00:17:59.000]  然後能夠鑄一隻牛毒出來
[00:17:59.000 --> 00:18:02.000]  這群是奴隸
[00:18:02.000 --> 00:18:04.000]  你們有沒有想過
[00:18:04.000 --> 00:18:05.000]  這群飛蛹
[00:18:05.000 --> 00:18:06.000]  如果我在香港講道
[00:18:06.000 --> 00:18:07.000]  你們可能不明白
[00:18:07.000 --> 00:18:13.000]  這群飛蛹在中環皇后像廣場野餐
[00:18:13.000 --> 00:18:15.000]  點起一堆火
[00:18:15.000 --> 00:18:17.000]  然後每個人都把耳環脫下來
[00:18:17.000 --> 00:18:19.000]  然後牛就出來了
[00:18:19.000 --> 00:18:23.000]  你們不明白
[00:18:23.000 --> 00:18:26.000]  是不可能的事
[00:18:26.000 --> 00:18:29.000]  牛要出來
[00:18:29.000 --> 00:18:35.000]  中間要經過多少工程的設計
[00:18:35.000 --> 00:18:37.000]  所以這群以色列人很聰明
[00:18:37.000 --> 00:18:41.000]  雖然他們一直只是做泥水木匠
[00:18:41.000 --> 00:18:44.000]  但原來野金屬在埃及
[00:18:44.000 --> 00:18:47.000]  他們偷得到屍體
[00:18:47.000 --> 00:18:49.000]  在旁邊偷偷地
[00:18:49.000 --> 00:18:50.000]  不讓他們碰
[00:18:50.000 --> 00:18:51.000]  金屬危險
[00:18:51.000 --> 00:18:52.000]  會造出利器
[00:18:52.000 --> 00:18:54.000]  武器造反
[00:18:54.000 --> 00:18:55.000]  所以一定不會讓他們碰
[00:18:55.000 --> 00:18:57.000]  只是在旁邊看
[00:18:57.000 --> 00:19:01.000]  即是飛蛹在電腦房幫你擦
[00:19:01.000 --> 00:19:04.000]  但他們竟然懂得寫程式
[00:19:04.000 --> 00:19:05.000]  你不要笑
[00:19:05.000 --> 00:19:06.000]  他們在菲律賓
[00:19:06.000 --> 00:19:08.000]  在敏尼拉大學畢業
[00:19:08.000 --> 00:19:10.000]  隨時有IT學位
[00:19:10.000 --> 00:19:12.000]  以色列人沒有
[00:19:12.000 --> 00:19:16.000]  但他們來到西乃山下
[00:19:16.000 --> 00:19:21.000]  竟然可以鑄造一隻金牛
[00:19:21.000 --> 00:19:25.000]  你說厲害嗎
[00:19:25.000 --> 00:19:29.000]  他們當中有些人自告奮勇
[00:19:29.000 --> 00:19:31.000]  阿倫我幫你
[00:19:31.000 --> 00:19:33.000]  真的把金環扔下去
[00:19:33.000 --> 00:19:34.000]  牛走出來
[00:19:34.000 --> 00:19:36.000]  你以為吧
[00:19:36.000 --> 00:19:39.000]  都不知道徹夜開會
[00:19:39.000 --> 00:19:41.000]  要怎樣做
[00:19:41.000 --> 00:19:44.000]  阿倫不是這行的
[00:19:44.000 --> 00:19:46.000]  他沒有Civil Engineering
[00:19:46.000 --> 00:19:47.000]  他沒有EE
[00:19:47.000 --> 00:19:48.000]  不是這些不關事
[00:19:48.000 --> 00:19:50.000]  這些很高技術的
[00:19:50.000 --> 00:19:52.000]  這班以色列人
[00:19:52.000 --> 00:19:55.000]  在曠野裏面
[00:19:55.000 --> 00:19:57.000]  你懂得唱什麼天然性
[00:19:57.000 --> 00:19:59.000]  今天唱了很多天然性歌
[00:19:59.000 --> 00:20:04.000]  一首叫做將你最好的建築
[00:20:04.000 --> 00:20:06.000]  你懂得唱歌了嗎
[00:20:06.000 --> 00:20:07.000]  懂吧
[00:20:07.000 --> 00:20:11.000]  (唱歌)
[00:20:11.000 --> 00:20:14.000]  這班以色列人在曠野裏面
[00:20:14.000 --> 00:20:17.000]  敬拜耶和華的時候
[00:20:17.000 --> 00:20:20.000]  他們當中的精英
[00:20:20.000 --> 00:20:22.000]  平時看不出來的
[00:20:22.000 --> 00:20:23.000]  都是擔桌擔椅
[00:20:23.000 --> 00:20:25.000]  九點鐘回來的那班
[00:20:25.000 --> 00:20:27.000]  一到做這些的時候
[00:20:27.000 --> 00:20:29.000]  原來這麼精彩
[00:20:29.000 --> 00:20:31.000]  最好的拿出來
[00:20:31.000 --> 00:20:33.000]  敬拜上帝
[00:20:33.000 --> 00:20:35.000]  有什麼錯
[00:20:35.000 --> 00:20:38.000]  有什麼錯
[00:20:38.000 --> 00:20:42.000]  為什麼我們不是將最好的拿出來
[00:20:42.000 --> 00:20:44.000]  奉獻金銀
[00:20:44.000 --> 00:20:49.000]  然後在不可能的情況當中
[00:20:49.000 --> 00:20:52.000]  我們做出最好的
[00:20:52.000 --> 00:20:54.000]  有什麼錯
[00:20:54.000 --> 00:20:59.000]  最後一件事還沒說完
[00:20:59.000 --> 00:21:02.000]  摩西為什麼上了去40天
[00:21:02.000 --> 00:21:04.000]  沒有聲音
[00:21:04.000 --> 00:21:09.000]  由25章到31章
[00:21:09.000 --> 00:21:14.000]  記載的是上帝在山上
[00:21:14.000 --> 00:21:21.000]  很清楚教摩西怎樣建造回望
[00:21:21.000 --> 00:21:23.000]  你有沒有印象
[00:21:23.000 --> 00:21:26.000]  那段經文我們不會讀來靈修的
[00:21:26.000 --> 00:21:28.000]  靈修一定會睡了
[00:21:28.000 --> 00:21:30.000]  沒有什麼教訓
[00:21:30.000 --> 00:21:32.000]  幫助不了我
[00:21:32.000 --> 00:21:34.000]  今天不是要做回望
[00:21:34.000 --> 00:21:36.000]  講了什麼海狗皮
[00:21:36.000 --> 00:21:37.000]  什麼顏色
[00:21:37.000 --> 00:21:39.000]  幾種不同的線
[00:21:39.000 --> 00:21:42.000]  做什麼呢
[00:21:42.000 --> 00:21:44.000]  最糟糕的還沒說完
[00:21:44.000 --> 00:21:45.000]  還沒完
[00:21:45.000 --> 00:21:47.000]  如果你真的很乖的靈修
[00:21:47.000 --> 00:21:50.000]  讀完金牛讀了幾章之後
