
[00:00:00.000 --> 00:00:06.400]  今天要繼續和大家講「針賢」的系列
[00:06:55.680 --> 00:06:59.360]  我們看到Pompeo真的是一個很信靠神的人
[00:06:59.360 --> 00:07:01.800]  他是一個真是被神帶領的人
[00:07:01.800 --> 00:07:07.560]  一個熟靈的領袖就是知道他自己的權並的來源
[00:07:07.560 --> 00:07:11.760]  一個熟靈的領袖知道自己權並的來源
[00:07:11.760 --> 00:07:16.920]  他也知道自己的聰明智慧是依靠哪一個
[00:07:16.920 --> 00:07:21.400]  所羅門王在這裡針研的八章十二至十四節
[00:07:21.400 --> 00:07:25.320]  他說我志偉以靈命為居所
[00:07:25.320 --> 00:07:27.960]  又尋得知識和謀略
[00:07:27.960 --> 00:07:29.920]  敬畏耶和華
[00:07:29.920 --> 00:07:32.160]  在乎恨惡邪惡
[00:07:32.160 --> 00:07:34.000]  那驕傲狂妄
[00:07:34.000 --> 00:07:35.280]  定惡道
[00:07:35.280 --> 00:07:36.880]  以及乖貌的嘴
[00:07:36.880 --> 00:07:38.800]  都為我所珍護
[00:07:38.800 --> 00:07:41.160]  我有謀略和真知識
[00:07:41.160 --> 00:07:42.200]  我乃聰明
[00:07:42.200 --> 00:07:43.680]  我有能力
[00:07:43.680 --> 00:07:46.280]  一個真正熟靈的領袖
[00:07:46.280 --> 00:07:49.600]  他知道他的聰明知識
[00:07:49.600 --> 00:07:51.600]  都是從神而來
[00:07:51.600 --> 00:07:54.520]  是透過敬畏神而來
[00:07:54.520 --> 00:07:56.520]  在針研裡面也告訴我們
[00:07:56.520 --> 00:07:59.000]  針研九章第十節
[00:07:59.000 --> 00:08:00.680]  告訴我們
[00:08:00.680 --> 00:08:04.880]  這個敬畏耶和華是志偉的開端
[00:08:04.880 --> 00:08:06.160]  很可惜
[00:08:06.160 --> 00:08:08.240]  美國當我們選領袖
[00:08:08.240 --> 00:08:09.920]  選總統
[00:08:09.920 --> 00:08:13.920]  我們就是時時看這個總統是否得人心
[00:08:13.920 --> 00:08:15.720]  是否popular
[00:08:15.720 --> 00:08:16.640]  這個沒辦法
[00:08:16.640 --> 00:08:18.160]  因為我們是投票
[00:08:18.160 --> 00:08:22.680]  所以總統一定要得到人的愛戴
[00:08:22.680 --> 00:08:25.000]  但是這個從來不是聖經的教導
[00:08:25.000 --> 00:08:27.920]  聖經從來沒有說一個是熟靈的領袖
[00:08:27.920 --> 00:08:29.200]  一個好的領袖
[00:08:29.200 --> 00:08:31.680]  就是一個受人民愛戴的領袖
[00:08:31.680 --> 00:08:33.280]  從來沒有這樣說
[00:08:33.280 --> 00:08:36.280]  相反地我們看到數羅
[00:08:36.280 --> 00:08:40.440]  他就是一個得到人民愛戴的一個君王
[00:08:40.440 --> 00:08:42.040]  他是高大英萬
[00:08:42.040 --> 00:08:43.600]  他是很帥
[00:08:43.600 --> 00:08:45.440]  人民都很喜歡他
[00:08:45.440 --> 00:08:46.640]  但是很可惜
[00:08:46.640 --> 00:08:48.920]  他不是一個好的皇帝
[00:08:48.920 --> 00:08:51.640]  我們今天有很多的這些例子
[00:08:51.640 --> 00:08:53.600]  都是用數羅來做
[00:08:53.600 --> 00:08:55.720]  他就是一個敬畏人
[00:08:55.720 --> 00:08:58.080]  而不敬畏神的人
[00:08:58.080 --> 00:09:00.560]  美國總統Harry Truman
[00:09:00.560 --> 00:09:03.440]  他也曾經說過相似的話
[00:09:03.440 --> 00:09:04.360]  他是一個領袖
[00:09:04.360 --> 00:09:06.440]  不是要做過民意調查
[00:09:06.440 --> 00:09:08.800]  才來帶領人民
[00:09:08.800 --> 00:09:09.920]  例如摩西
[00:09:09.920 --> 00:09:11.640]  如果他是做了民意調查
[00:09:11.640 --> 00:09:14.000]  才來帶以色列人出埃及
[00:09:14.000 --> 00:09:16.320]  你猜他能不能夠成功呢?
[00:09:16.320 --> 00:09:17.680]  Harry Truman又說
[00:09:17.680 --> 00:09:18.960]  他說馬丁路德
[00:09:18.960 --> 00:09:20.840]  如果他是做了民意調查
[00:09:20.840 --> 00:09:24.720]  才來帶領宗教的改革
[00:09:24.720 --> 00:09:27.280]  你猜他又能不能夠成功呢?
[00:09:27.280 --> 00:09:28.440]  他說他也說
[00:09:28.440 --> 00:09:31.920]  他說耶穌基督在猶大地教訓以色列人
[00:09:31.920 --> 00:09:33.880]  他都沒有徵求過民意
[00:09:33.880 --> 00:09:36.880]  應該是教什麼
[00:09:36.880 --> 00:09:39.920]  一個是熟靈的領袖
[00:09:39.920 --> 00:09:42.160]  他作出來的決定
[00:09:42.160 --> 00:09:45.880]  是基於他敬畏耶和華的心
[00:09:45.880 --> 00:09:50.000]  而不是說他照著人的意思來做
[00:09:50.000 --> 00:09:52.920]  在撒姆爾上的第十三章
[00:09:52.920 --> 00:09:56.840]  我們看到數羅一個是翻臉的例子
[00:09:56.840 --> 00:09:58.480]  他是去到吉格
[00:09:58.480 --> 00:10:00.680]  是來攻打費利士人
[00:10:00.680 --> 00:10:02.000]  他等了七天
[00:10:02.000 --> 00:10:04.240]  都等不到撒姆爾來
[00:10:04.240 --> 00:10:07.200]  所以他就自己走去憲制
[00:10:07.200 --> 00:10:09.520]  他應該是等到撒姆爾來才憲制
[00:10:09.520 --> 00:10:10.880]  因為聖經說
[00:10:10.880 --> 00:10:12.560]  君王是不可以憲制
[00:10:12.560 --> 00:10:15.360]  只有祭司是可以憲制
[00:10:15.360 --> 00:10:17.200]  他憲了制之後
[00:10:17.200 --> 00:10:19.720]  撒姆爾問他為什麼要這樣做
[00:10:19.720 --> 00:10:21.840]  他當時的回答是怎麼樣
[00:10:21.840 --> 00:10:24.920]  在撒姆爾上的十三章十一節
[00:10:24.920 --> 00:10:25.840]  數羅說
[00:10:25.840 --> 00:10:30.560]  因為我看到百姓離開我散去
[00:10:30.560 --> 00:10:31.800]  他不聽神的話
[00:10:31.800 --> 00:10:35.400]  就是因為他怕著那些人民離開他散去
[00:10:35.400 --> 00:10:37.480]  不能夠得到人心
[00:10:37.480 --> 00:10:39.880]  所以他就自己走去憲制
[00:10:39.880 --> 00:10:42.240]  但是他忘記了神的話語
[00:10:42.240 --> 00:10:44.480]  說君王不可以憲制
[00:10:44.480 --> 00:10:46.200]  這一點就讓我們看到
[00:10:46.200 --> 00:10:48.040]  他是一個敬畏人
[00:10:48.040 --> 00:10:50.520]  而不敬畏神的人
[00:10:50.520 --> 00:10:52.280]  一個敬畏神的人
[00:10:52.280 --> 00:10:55.000]  也是一個讚美神的人
[00:10:55.000 --> 00:10:57.320]  在這裏詩篇的148篇
[00:10:57.320 --> 00:10:59.280]  十一至十三節
[00:10:59.280 --> 00:11:01.560]  說世上的君王和萬民
[00:11:01.560 --> 00:11:04.520]  首領和世上一切審判官
[00:11:04.520 --> 00:11:06.200]  少年人和處女
[00:11:06.200 --> 00:11:07.920]  老年人和孩童
[00:11:07.920 --> 00:11:10.160]  都當讚美而和華
[00:11:10.160 --> 00:11:13.240]  願這些都讚美而和華的名
[00:11:13.240 --> 00:11:15.040]  因為獨有他的名
[00:11:15.040 --> 00:11:16.240]  被尊崇
[00:11:16.240 --> 00:11:19.200]  他的榮耀在天地之上
[00:11:19.200 --> 00:11:22.480]  無論是君王、首領、審判官
[00:11:22.480 --> 00:11:25.000]  都要讚美神
[00:11:25.000 --> 00:11:27.320]  我們知道美國是
[00:11:27.320 --> 00:11:30.320]  由基督教來立國的
[00:11:30.320 --> 00:11:31.360]  但是很可惜
[00:11:31.360 --> 00:11:32.720]  美國人經常說
[00:11:32.720 --> 00:11:34.680]  政教分離
[00:11:34.680 --> 00:11:36.360]  政教分離
[00:11:36.360 --> 00:11:38.160]  其實最初的意思
[00:11:38.160 --> 00:11:42.400]  是要防止政府來逼迫基督教
[00:11:42.400 --> 00:11:45.600]  但是現在被人誤用了
[00:11:45.600 --> 00:11:48.000]  反而就是用政教分離
[00:11:48.000 --> 00:11:50.920]  來迫害基督教、基督徒
[00:11:50.920 --> 00:11:53.000]  從來政教分離
[00:11:53.000 --> 00:11:56.760]  都不是要將神和政府來分開
[00:11:56.760 --> 00:11:59.240]  因為根本沒有辦法可以分開
[00:11:59.240 --> 00:12:00.240]  因為我們看到
[00:12:00.240 --> 00:12:02.360]  是由神來委任
[00:12:02.360 --> 00:12:03.480]  是差派
[00:12:03.480 --> 00:12:07.760]  是由美國的總統來掌權
[00:12:07.760 --> 00:12:10.520]  就好像羅馬書第十三章
[00:12:10.520 --> 00:12:12.160]  1至2節
[00:12:12.160 --> 00:12:15.160]  說「沒有權並不是出於神的
[00:12:15.160 --> 00:12:19.600]  凡掌權的都是神所名的」
[00:12:19.600 --> 00:12:20.920]  我們看到
[00:12:20.920 --> 00:12:23.640]  所有的權並都是出於神
[00:12:23.640 --> 00:12:27.760]  從來是不應該將神
[00:12:27.760 --> 00:12:30.560]  和政府來分開
[00:12:30.560 --> 00:12:34.400]  川普總統在一年一度的
[00:12:34.400 --> 00:12:37.360]  美國國家討好早餐會
[00:12:37.360 --> 00:12:39.000]  他是讚美神
[00:12:39.000 --> 00:12:40.120]  我們知道
[00:12:40.120 --> 00:12:42.520]  很多人都不喜歡川普總統
[00:12:42.520 --> 00:12:44.080]  但是無可否認
[00:12:44.080 --> 00:12:46.160]  他就是一個讚美神的人
[00:12:46.160 --> 00:12:49.560]  他願意在公眾場所來讚美神
[00:12:49.560 --> 00:12:52.480]  這個在近代
[00:12:52.480 --> 00:12:54.520]  我們很少見到
[00:12:54.520 --> 00:12:56.200]  我們見到很多的總統
[00:12:56.200 --> 00:12:58.760]  他們都不敢在公眾場所
[00:12:58.760 --> 00:13:00.000]  來讚美神
[00:13:00.000 --> 00:13:01.280]  原因很簡單
[00:13:01.280 --> 00:13:03.160]  就是他們怕被人罵
[00:13:03.160 --> 00:13:05.240]  因為人們認為
[00:13:05.240 --> 00:13:07.840]  政教是要分離
[00:13:07.840 --> 00:13:10.800]  任何是不敬畏神的人
[00:13:10.800 --> 00:13:12.640]  任何不讚美神的人
[00:13:12.640 --> 00:13:14.160]  都是不適合
[00:13:14.160 --> 00:13:16.800]  來做一個屬靈的領袖
[00:13:16.800 --> 00:13:18.520]  一個屬靈的領袖
[00:13:18.520 --> 00:13:20.960]  除了他是知道自己的權並
[00:13:20.960 --> 00:13:22.240]  是從神而來
[00:13:22.240 --> 00:13:24.440]  除了他是一個敬畏神
[00:13:24.440 --> 00:13:25.920]  又讚美神的人
[00:13:25.920 --> 00:13:28.440]  他也是一個誠實的人
[00:13:28.440 --> 00:13:30.920]  在《針賢》的17章第7節
[00:13:30.920 --> 00:13:34.200]  說愚患人說美言本不相疑
[00:13:34.200 --> 00:13:36.960]  何況君王說謊呢
[00:13:36.960 --> 00:13:39.360]  一個是做君王
[00:13:39.360 --> 00:13:40.200]  一個是做領袖
[00:13:40.200 --> 00:13:42.640]  絕對是不可以說謊
[00:13:42.640 --> 00:13:45.080]  《針賢》的20章第28節
[00:13:45.080 --> 00:13:48.080]  說王恩仁慈和誠實
[00:13:48.080 --> 00:13:50.160]  得以保存他的國位
[00:13:50.160 --> 00:13:52.680]  也恩仁慈立穩
[00:13:52.680 --> 00:13:55.760]  所以我們見到一個誠實的人
[00:13:55.760 --> 00:14:00.080]  才能夠做一個屬靈的領袖
[00:14:00.080 --> 00:14:02.680]  一個人如果不誠實的話
[00:14:02.680 --> 00:14:05.720]  為什麼他不可以做一個屬靈的領袖
[00:14:05.720 --> 00:14:06.920]  原因很簡單
[00:14:06.920 --> 00:14:08.640]  因為他的人民
[00:14:08.640 --> 00:14:10.040]  他所帶領的人
[00:14:10.040 --> 00:14:11.960]  都不能夠信得過他
[00:14:11.960 --> 00:14:13.200]  他是沒有信用
[00:14:13.200 --> 00:14:16.920]  所以不能夠有人來服從他
[00:14:16.920 --> 00:14:17.840]  很可惜
[00:14:17.840 --> 00:14:20.160]  美國的很多的政治家
[00:14:20.160 --> 00:14:23.000]  他們都不是很誠實
[00:14:23.000 --> 00:14:26.240]  當那些美國的總統的候選人
[00:14:26.240 --> 00:14:29.240]  在競選的時候
[00:14:29.240 --> 00:14:31.680]  他們會說得天花龍鳳
[00:14:31.680 --> 00:14:34.120]  說得連住上面的小鳥
[00:14:34.120 --> 00:14:36.280]  都被他們哄下來
[00:14:36.280 --> 00:14:39.240]  他們會保證這樣保證那樣
[00:14:39.240 --> 00:14:42.640]  但是到了他們真正做了總統之後
[00:14:42.640 --> 00:14:44.480]  他們就完全忘記了
[00:14:44.480 --> 00:14:48.080]  自己曾經答應過什麼事情
[00:14:48.080 --> 00:14:49.880]  美國的總統林肯
[00:14:49.880 --> 00:14:53.160]  也都說過一句很出名的話
[00:14:53.160 --> 00:14:56.040]  他說有些人能夠永遠這樣
[00:14:56.040 --> 00:14:58.280]  瞞騙部分的人
[00:14:58.280 --> 00:15:01.360]  永遠這樣瞞騙部分的人
[00:15:01.360 --> 00:15:04.200]  他說也有人能夠有時
[00:15:04.200 --> 00:15:07.400]  是瞞騙所有的人
[00:15:07.400 --> 00:15:10.520]  只不過是有時能夠瞞騙所有的人
[00:15:10.520 --> 00:15:12.920]  但他說沒有人能夠是永遠這樣
[00:15:12.920 --> 00:15:14.280]  瞞騙所有的人
[00:15:14.280 --> 00:15:16.480]  這句話是很有智慧
[00:15:16.480 --> 00:15:18.720]  就好像中國人說
[00:15:18.720 --> 00:15:21.760]  只是不能夠是包得住火的
[00:15:21.760 --> 00:15:23.720]  如果我們是不誠實的話
[00:15:23.720 --> 00:15:26.560]  遲早都會被人發現
[00:15:26.560 --> 00:15:29.760]  數羅又有另外一個例子
[00:15:29.760 --> 00:15:33.320]  我們之前說了在薩姆爾上的13章
[00:15:33.320 --> 00:15:36.520]  是說到數羅是敬畏人不敬畏神
[00:15:36.520 --> 00:15:38.600]  但是在薩姆爾上的15章
[00:15:38.600 --> 00:15:41.520]  我們看到他是不誠實的例子
[00:15:41.520 --> 00:15:43.840]  他是攻打亞馬力人
[00:15:43.840 --> 00:15:46.640]  神跟他說你戰勝了亞馬力人
[00:15:46.640 --> 00:15:49.680]  你不可以連繫所有的一切
[00:15:49.680 --> 00:15:53.240]  就算是牛羊、駱駝、奴仔
[00:15:53.240 --> 00:15:55.080]  你全部都要毀滅
[00:15:55.080 --> 00:15:57.440]  你不可以是具為己有
[00:15:57.440 --> 00:15:58.680]  但是很可惜
[00:15:58.680 --> 00:16:01.960]  數羅當他是打勝了亞馬力人之後
[00:16:01.960 --> 00:16:03.320]  他是連繫很多事情
[00:16:03.320 --> 00:16:06.680]  他是沒有殺死亞馬力王阿甲
[00:16:06.680 --> 00:16:09.160]  他甚至是將很多的牛羊
[00:16:09.160 --> 00:16:12.400]  一切的美物都是具為己有
[00:16:12.400 --> 00:16:15.840]  當是神透過薩姆爾
[00:16:15.840 --> 00:16:18.440]  來問他為什麼要這樣做的時候
[00:16:18.440 --> 00:16:20.120]  數羅怎樣回答
[00:16:20.120 --> 00:16:22.960]  他說我要將上好的牛羊
[00:16:22.960 --> 00:16:24.760]  來獻給神
[00:16:24.760 --> 00:16:28.680]  我們看到他是不單想瞞騙人
[00:16:28.680 --> 00:16:31.400]  他還想瞞騙神
[00:16:31.400 --> 00:16:35.720]  一個屬靈的領袖
[00:16:35.720 --> 00:16:38.840]  也是能夠分辨弱
[00:16:38.840 --> 00:16:42.680]  能夠分辨什麼是對什麼是錯
[00:16:42.680 --> 00:16:46.400]  在《針賢》的25章4至5節
[00:16:46.400 --> 00:16:49.360]  說除去銀紙的渣紙
[00:16:49.360 --> 00:16:51.120]  就有銀紙出來
[00:16:51.120 --> 00:16:53.600]  銀杖能以作器銘
[00:16:53.600 --> 00:16:56.080]  除去王面前的惡人
[00:16:56.080 --> 00:16:59.200]  國衛就靠公義建立
[00:16:59.200 --> 00:17:03.800]  我們看到一個是好的君王
[00:17:03.800 --> 00:17:06.440]  就好像一個銀杖一樣
[00:17:06.440 --> 00:17:10.720]  一個銀杖要將銀裡面的那些雜質除去
[00:17:10.720 --> 00:17:13.280]  然後才有純正的銀
[00:17:13.280 --> 00:17:15.200]  來作器銘
[00:17:15.200 --> 00:17:16.960]  一個王也是一樣
[00:17:16.960 --> 00:17:18.920]  他要在他的寶座面前
[00:17:18.920 --> 00:17:22.240]  來除去所有的這些奸臣
[00:17:22.240 --> 00:17:26.880]  以致公義能夠彰顯出來
[00:17:26.880 --> 00:17:30.520]  在《針賢》的29章12節
[00:17:30.520 --> 00:17:32.640]  說君王若聽方言
[00:17:32.640 --> 00:17:36.880]  他一切神毒都事奸狐
[00:17:36.880 --> 00:17:39.840]  就好像一個君王
[00:17:39.840 --> 00:17:45.240]  若他喜歡聽奉承的話
[00:17:45.240 --> 00:17:46.760]  喜歡聽謊言
[00:17:46.760 --> 00:17:48.840]  忠言逆耳的時候
[00:17:48.840 --> 00:17:53.160]  他身邊所有的這些神毒都會是奸惡的
[00:17:53.160 --> 00:17:54.800]  但是如果有一個君王
[00:17:54.800 --> 00:17:56.800]  他是喜歡聽誠實話
[00:17:56.800 --> 00:17:59.040]  喜歡聽忠言的話
[00:17:59.040 --> 00:18:03.840]  他就會被所有的忠臣包圍著他自己
[00:18:03.840 --> 00:18:05.640]  《針賢》的11章14
[00:18:05.640 --> 00:18:07.920]  15章22
[00:18:07.920 --> 00:18:10.640]  還有20章18節
[00:18:10.640 --> 00:18:12.840]  還有24章6節
[00:18:12.840 --> 00:18:14.000]  都告訴我們
[00:18:14.000 --> 00:18:15.680]  一個聰明的君王
[00:18:15.680 --> 00:18:21.080]  就會用很多的智者來包圍著自己
[00:18:21.080 --> 00:18:24.320]  一個熟靈的一個好的領袖
[00:18:24.320 --> 00:18:25.640]  一個好的君王
[00:18:25.640 --> 00:18:28.400]  不單止是用很多的言神
[00:18:28.400 --> 00:18:30.520]  很多的智者來包圍自己
[00:18:30.520 --> 00:18:34.760]  他自己亦都應該能夠分辨出是非
[00:18:34.760 --> 00:18:37.720]  能夠分辨出什麼是對什麼是錯
[00:18:37.720 --> 00:18:43.520]  數羅又是一個不能夠分辨是非的人
[00:18:43.520 --> 00:18:45.080]  我們剛才說了
[00:18:45.080 --> 00:18:47.560]  是薩姆以上的13章15章
[00:18:47.560 --> 00:18:50.280]  現在要說薩姆以上的14章
[00:18:50.280 --> 00:18:53.120]  說他去攻打斐理士人
[00:18:53.120 --> 00:18:56.120]  攻打斐理士人他得到的是大聖
[00:18:56.120 --> 00:18:57.640]  得到大聖之後
[00:18:57.640 --> 00:18:59.760]  斐理士人撤退
[00:18:59.760 --> 00:19:03.240]  這個數羅就叫所有的士兵要禁食
[00:19:03.240 --> 00:19:05.360]  他希望是搖動神的手
[00:19:05.360 --> 00:19:08.960]  能夠幫助他再大大地再一次勝利
[00:19:08.960 --> 00:19:11.240]  其實在聖經裡面
[00:19:11.240 --> 00:19:15.800]  從來沒有說禁食是一個命令
[00:19:15.800 --> 00:19:19.760]  在馬太福音的九章33至39節
[00:19:19.760 --> 00:19:21.960]  我們見到施洗約翰的門徒
[00:19:21.960 --> 00:19:23.800]  走來問耶穌基督
[00:19:23.800 --> 00:19:25.960]  說法理初人的門徒
[00:19:25.960 --> 00:19:29.040]  和施洗約翰的門徒都禁食
[00:19:29.040 --> 00:19:32.280]  為什麼耶穌基督的門徒不禁食?
[00:19:32.280 --> 00:19:34.120]  耶穌基督就回答
[00:19:34.120 --> 00:19:36.080]  說新郎在的時候
[00:19:36.080 --> 00:19:39.840]  這些賓客怎麼可以來禁食呢?
[00:19:39.840 --> 00:19:42.360]  要等到新郎被提去
[00:19:42.360 --> 00:19:45.440]  然後給賓客很多機會
[00:19:45.440 --> 00:19:47.600]  來悲傷哀動
