
[00:00:00.000 --> 00:00:05.560]  我們今天來到舊約獨人傳第七
[00:02:16.300 --> 00:02:19.300]  我們今天去思考上帝的這個情況
[00:02:19.300 --> 00:02:20.300]  但分享之前
[00:02:20.300 --> 00:02:23.300]  想看看以利那兩個壞人
[00:02:23.300 --> 00:02:25.300]  上次說了一點點他們是怎樣壞的
[00:02:25.300 --> 00:02:27.300]  這次說了另一半
[00:02:27.300 --> 00:02:29.300]  他們更壞的地方
[00:02:29.300 --> 00:02:30.300]  上次提到
[00:02:30.300 --> 00:02:31.300]  以利那兩個兒子
[00:02:31.300 --> 00:02:32.300]  一個叫做俄弗尼
[00:02:32.300 --> 00:02:34.300]  一個叫做菲尼哈
[00:02:34.300 --> 00:02:36.300]  第一個罪狀
[00:02:36.300 --> 00:02:37.300]  上次提到就是
[00:02:37.300 --> 00:02:39.300]  他不認識上帝
[00:02:39.300 --> 00:02:42.300]  以利的兩個兒子是惡人
[00:02:42.300 --> 00:02:44.300]  不認識耶和華
[00:02:44.300 --> 00:02:45.300]  惡人
[00:02:45.300 --> 00:02:46.300]  聖經說得很清楚
[00:02:46.300 --> 00:02:48.300]  他說他是一個惡棍
[00:02:48.300 --> 00:02:50.300]  是一個無賴
[00:02:50.300 --> 00:02:51.300]  英文說
[00:02:51.300 --> 00:02:53.300]  No regard for the Lord
[00:02:53.300 --> 00:02:56.300]  即是說和上帝沒有關係
[00:02:56.300 --> 00:02:59.300]  竟然自己身為祭司
[00:02:59.300 --> 00:03:02.300]  聖經說和上帝沒有關係
[00:03:02.300 --> 00:03:04.300]  這是第一個罪狀
[00:03:04.300 --> 00:03:05.300]  第二個罪狀
[00:03:05.300 --> 00:03:09.300]  是藐視耶和華的祭物
[00:03:09.300 --> 00:03:10.300]  如果大家記得
[00:03:10.300 --> 00:03:12.300]  之前我們都說過憲制
[00:03:12.300 --> 00:03:15.300]  其實有很多很嚴格的規定
[00:03:15.300 --> 00:03:17.300]  但這兩個壞人
[00:03:17.300 --> 00:03:18.300]  所謂祭司
[00:03:18.300 --> 00:03:23.300]  竟然自己訂了另外一套規矩
[00:03:23.300 --> 00:03:24.300]  在撒慕爾記上
[00:03:24.300 --> 00:03:27.300]  二章十三到十五節這樣說
[00:03:27.300 --> 00:03:28.300]  這兩個祭司
[00:03:28.300 --> 00:03:31.300]  對百姓有這樣的規矩
[00:03:31.300 --> 00:03:33.300]  凡有人獻祭
[00:03:33.300 --> 00:03:34.300]  蒸豬肉的時候
[00:03:34.300 --> 00:03:36.300]  因為要獻給上帝
[00:03:36.300 --> 00:03:38.300]  蒸豬肉的時候
[00:03:38.300 --> 00:03:40.300]  祭司和僕人就來
[00:03:40.300 --> 00:03:41.300]  做什麼呢?
[00:03:41.300 --> 00:03:42.300]  搜拿三叉
[00:03:42.300 --> 00:03:44.300]  三尺的叉子
[00:03:44.300 --> 00:03:45.300]  下一章你就會看到
[00:03:45.300 --> 00:03:47.300]  怎樣是三尺的叉子
[00:03:47.300 --> 00:03:49.300]  然後就將叉子
[00:03:49.300 --> 00:03:53.300]  往冠裡 往頂裡 往虎裡 往窩裡插
[00:03:53.300 --> 00:03:55.300]  插上來的肉
[00:03:55.300 --> 00:03:57.300]  祭司都取走
[00:03:57.300 --> 00:04:00.300]  凡上到事羅的以色列人
[00:04:00.300 --> 00:04:01.300]  他們都是這樣看待
[00:04:01.300 --> 00:04:03.300]  即是人家遠道而來
[00:04:03.300 --> 00:04:05.300]  為了獻祭給上帝
[00:04:05.300 --> 00:04:09.300]  竟然祭司走過可能是肚子餓
[00:04:09.300 --> 00:04:12.300]  然後走過看到你在獻祭
[00:04:12.300 --> 00:04:13.300]  然後他找個叉
[00:04:13.300 --> 00:04:15.300]  拿了東西吃就吃
[00:04:15.300 --> 00:04:18.300]  甚至又在未消之油以前
[00:04:18.300 --> 00:04:22.300]  祭司的僕人就來對獻祭的人說
[00:04:22.300 --> 00:04:23.300]  將肉給祭司
[00:04:23.300 --> 00:04:25.300]  叫他敲靶
[00:04:25.300 --> 00:04:28.300]  他不要煮過的 要生的
[00:04:28.300 --> 00:04:31.300]  哇 還要是未煮過
[00:04:31.300 --> 00:04:33.300]  即是本來應該先給上帝的
[00:04:33.300 --> 00:04:36.300]  他還要找僕人來這樣去拿
[00:04:36.300 --> 00:04:39.300]  所以他是一個惡棍 是一個無賴
[00:04:39.300 --> 00:04:40.300]  第十六章他說
[00:04:40.300 --> 00:04:44.300]  獻祭的人如果說必須先消之油
[00:04:44.300 --> 00:04:46.300]  然後你可以隨意取肉
[00:04:46.300 --> 00:04:48.300]  僕人就要說你立刻給我
[00:04:48.300 --> 00:04:49.300]  不然我就搶
[00:04:49.300 --> 00:04:52.300]  這個完全是一個無賴的所為
[00:04:52.300 --> 00:04:55.300]  他不給 竟然要自己走去搶
[00:04:55.300 --> 00:04:57.300]  他既是祭司
[00:04:57.300 --> 00:05:00.300]  他們都是上帝和百姓的中間人
[00:05:00.300 --> 00:05:02.300]  但他們就用他自己的權力
[00:05:02.300 --> 00:05:06.300]  去滿足自己的貪婪
[00:05:06.300 --> 00:05:08.300]  所以聖經在二章十七節
[00:05:08.300 --> 00:05:09.300]  撒慕爾記這樣說
[00:05:09.300 --> 00:05:10.300]  他說 如此
[00:05:10.300 --> 00:05:12.300]  這兩個少年人的罪
[00:05:12.300 --> 00:05:16.300]  在耶和華面前甚重了
[00:05:16.300 --> 00:05:20.300]  因為他們藐視了耶和華的祭物
[00:05:20.300 --> 00:05:22.300]  這是第二的罪狀
[00:05:22.300 --> 00:05:25.300]  他藐視耶和華的祭物
[00:05:25.300 --> 00:05:28.300]  第三的罪狀 上次也有提過
[00:05:28.300 --> 00:05:30.300]  就是和婦人糾合
[00:05:30.300 --> 00:05:32.300]  以利年紀甚老邁
[00:05:32.300 --> 00:05:34.300]  聽見他們兩個兒子
[00:05:34.300 --> 00:05:35.300]  代以色列眾人的事
[00:05:35.300 --> 00:05:38.300]  又聽見他們在會幕門前
[00:05:38.300 --> 00:05:41.300]  和事後的婦人糾合
[00:05:41.300 --> 00:05:44.300]  上次提到的罪是非常之大
[00:05:44.300 --> 00:05:48.300]  剛才提到的罪是得罪上帝
[00:05:48.300 --> 00:05:52.300]  這個罪是得罪了所有的人
[00:05:52.300 --> 00:05:54.300]  但到了如此惡劣的情況
[00:05:54.300 --> 00:05:57.300]  這個爸爸竟然只不過是
[00:05:57.300 --> 00:05:58.300]  在二十四節說
[00:05:58.300 --> 00:06:00.300]  兒子啊 別這樣
[00:06:00.300 --> 00:06:04.300]  我聽見你們的風聲不好
[00:06:04.300 --> 00:06:07.300]  你們洗耶和華的百姓犯了罪
[00:06:07.300 --> 00:06:10.300]  都只不過是輕輕大過
[00:06:10.300 --> 00:06:15.300]  但上帝用了九節聖經去罵他們
[00:06:15.300 --> 00:06:17.300]  其中有一節是這樣說的
[00:06:17.300 --> 00:06:21.300]  「我所吩咐在我居所的祭物
[00:06:21.300 --> 00:06:23.300]  你們為何要踐踏
[00:06:23.300 --> 00:06:27.300]  尊重你的兒子過於尊重我
[00:06:27.300 --> 00:06:32.300]  將我民以色列所獻美好的祭物肥給」
[00:06:32.300 --> 00:06:35.300]  我特別看到這句話
[00:06:35.300 --> 00:06:41.300]  尊重你的兒子多於尊重我
[00:06:41.300 --> 00:06:44.300]  這一刻大家千萬不要表態
[00:06:44.300 --> 00:06:48.300]  如果我問你會不會尊重你的兒子
[00:06:48.300 --> 00:06:50.300]  多於尊重上帝
[00:06:50.300 --> 00:06:53.300]  你不要動你的頭
[00:06:53.300 --> 00:06:56.300]  因為我認識太多的父母
[00:06:56.300 --> 00:06:58.300]  我相信全世界都是
[00:06:58.300 --> 00:07:00.300]  他們很坦白說
[00:07:00.300 --> 00:07:03.300]  我的兒子是我的老闆
[00:07:03.300 --> 00:07:05.300]  如果你這樣說過這句話
[00:07:05.300 --> 00:07:08.300]  可能這句話有份說你
[00:07:08.300 --> 00:07:13.300]  你尊重你的兒子多於尊重上帝
[00:07:13.300 --> 00:07:15.300]  究竟我們是不是這樣呢?
[00:07:15.300 --> 00:07:16.300]  去到第三十節
[00:07:16.300 --> 00:07:19.300]  「因此耶和華以色列的神說
[00:07:19.300 --> 00:07:20.300]  我曾說
[00:07:20.300 --> 00:07:23.300]  你和你父家必永遠
[00:07:23.300 --> 00:07:24.300]  行在我面前
[00:07:24.300 --> 00:07:25.300]  現在我卻說
[00:07:25.300 --> 00:07:27.300]  決不容你們這樣行
[00:07:27.300 --> 00:07:29.300]  因為尊重我的
[00:07:29.300 --> 00:07:30.300]  我必尊重他
[00:07:30.300 --> 00:07:32.300]  藐視我的」
[00:07:32.300 --> 00:07:36.300]  「他必被藐視」
[00:07:36.300 --> 00:07:37.300]  去到第三十四節
[00:07:37.300 --> 00:07:39.300]  「你的兩個兒子
[00:07:39.300 --> 00:07:44.300]  他們二人必一日同死
[00:07:44.300 --> 00:07:47.300]  我要為自己立一個忠心的祭司
[00:07:47.300 --> 00:07:50.300]  他必照我的心意而行」
[00:07:50.300 --> 00:07:54.300]  這裡主要是交代他們兩個兒子的下場
[00:07:54.300 --> 00:07:58.300]  和上帝說我要撇棄
[00:07:58.300 --> 00:07:59.300]  要放棄
[00:07:59.300 --> 00:08:02.300]  以利和他那兩個兒子
[00:08:02.300 --> 00:08:03.300]  我相信以利真的是一個
[00:08:03.300 --> 00:08:06.300]  完全沒有行動的爸爸
[00:08:06.300 --> 00:08:07.300]  當見到這樣的事
[00:08:07.300 --> 00:08:09.300]  當上帝說得這麼清楚
[00:08:09.300 --> 00:08:12.300]  用九節聖經這樣說他的時候
[00:08:12.300 --> 00:08:17.300]  他一點補救措施都沒有想過做
[00:08:17.300 --> 00:08:18.300]  當我再繼續看到
[00:08:18.300 --> 00:08:20.300]  撒慕爾記第三章的時候
[00:08:20.300 --> 00:08:22.300]  看到一節經文
[00:08:22.300 --> 00:08:25.300]  我看的時候真的打了一下冷顫
[00:08:25.300 --> 00:08:28.300]  我現在立刻都毛骨悚然
[00:08:28.300 --> 00:08:30.300]  你可以上來檢查一下
[00:08:30.300 --> 00:08:31.300]  這句經文是這樣說的
[00:08:31.300 --> 00:08:33.300]  撒慕爾記上三章一節
[00:08:33.300 --> 00:08:36.300]  「當那些日子
[00:08:36.300 --> 00:08:41.300]  耶和華的言語稀少
[00:08:41.300 --> 00:08:51.300]  不常有默示」
[00:08:51.300 --> 00:08:55.300]  即是說上帝沒有話跟那些人說
[00:08:55.300 --> 00:08:58.300]  沒有話跟那些子民說
[00:08:58.300 --> 00:09:01.300]  可能有兩個原因會有這樣的情況
[00:09:01.300 --> 00:09:05.300]  第一 上帝沒有話跟他們說
[00:09:05.300 --> 00:09:06.300]  這是第一個可能性
[00:09:06.300 --> 00:09:09.300]  第二個可能性就是上帝覺得
[00:09:09.300 --> 00:09:12.300]  在人和他的中間
[00:09:12.300 --> 00:09:16.300]  沒有一個中間人可以傳話
[00:09:16.300 --> 00:09:20.300]  因為這兩個祭司非常不濟
[00:09:20.300 --> 00:09:22.300]  我打冷顫的原因是
[00:09:22.300 --> 00:09:25.300]  原來一群本來是上帝的子民
[00:09:25.300 --> 00:09:26.300]  是上帝的子女
[00:09:26.300 --> 00:09:32.300]  原來那個殿竟然會落到儒師的境地
[00:09:32.300 --> 00:09:33.300]  沒有話跟他們說
[00:09:33.300 --> 00:09:35.300]  今天這個都成為
[00:09:35.300 --> 00:09:39.300]  我相信地上每一間教會的反省
[00:09:39.300 --> 00:09:42.300]  「不常有默示」
[00:09:42.300 --> 00:09:45.300]  「默示」的英文可以譯作「vision」
[00:09:45.300 --> 00:09:49.300]  「vision」可以叫做「異象」
[00:09:49.300 --> 00:09:53.300]  即是說 究竟上帝想怎樣帶領一間教會
[00:09:53.300 --> 00:09:55.300]  前面他有沒有給傳道人
[00:09:55.300 --> 00:09:56.300]  有沒有給長輩
[00:09:56.300 --> 00:09:58.300]  有沒有給弟兄姊妹看到
[00:09:58.300 --> 00:10:01.300]  有一個方向我們是可以去走的
[00:10:01.300 --> 00:10:03.300]  這是異象
[00:10:03.300 --> 00:10:05.300]  我們真的要向上帝祈求
[00:10:05.300 --> 00:10:08.300]  求祂對我們說話
[00:10:08.300 --> 00:10:12.300]  求祂不要不理我們
[00:10:12.300 --> 00:10:16.300]  我相信對於我們教會
[00:10:16.300 --> 00:10:19.300]  我們更加要求這件事
[00:10:19.300 --> 00:10:22.300]  是最多人有機會問到我們教會
[00:10:22.300 --> 00:10:23.300]  究竟你有什麼異象
[00:10:23.300 --> 00:10:26.300]  究竟你有什麼使命
[00:10:26.300 --> 00:10:29.300]  因為我們是使命浸信會
[00:10:29.300 --> 00:10:31.300]  是不是?
[00:10:31.300 --> 00:10:33.300]  究竟如果有人在外面說
[00:10:33.300 --> 00:10:34.300]  你在翻哪間教會?
[00:10:34.300 --> 00:10:37.300]  他又在翻使命浸信會
[00:10:37.300 --> 00:10:39.300]  然後他說 使命浸信會?
[00:10:39.300 --> 00:10:42.300]  你們有什麼使命?
[00:10:42.300 --> 00:10:45.300]  我們會怎樣回答呢?
[00:10:45.300 --> 00:10:47.300]  當然我們今年
[00:10:47.300 --> 00:10:50.300]  我們可以將我們的主題告訴你
[00:10:50.300 --> 00:10:53.300]  我們要靈命更新
[00:10:53.300 --> 00:10:55.300]  我們要愛主更深
[00:10:55.300 --> 00:10:59.300]  這是我們這一年的使命
[00:10:59.300 --> 00:11:03.300]  當日撒姆爾收到的使命十分清晰
[00:11:03.300 --> 00:11:06.300]  因為耶和華要揀選他作為傳話人
[00:11:06.300 --> 00:11:09.300]  在第十九節 撒姆爾長大了
[00:11:09.300 --> 00:11:11.300]  大家都記得撒姆爾小時候
[00:11:11.300 --> 00:11:13.300]  斷奶的時候已經去到聖殿
[00:11:13.300 --> 00:11:15.300]  去跟從以來
[00:11:15.300 --> 00:11:17.300]  耶和華就和他同在
[00:11:17.300 --> 00:11:20.300]  使他所說的每一句話都不落空
[00:11:20.300 --> 00:11:22.300]  從「但」到「別是吧」
[00:11:22.300 --> 00:11:24.300]  所有的以色列人都知道
[00:11:24.300 --> 00:11:27.300]  耶和華立撒姆爾為先知
[00:11:27.300 --> 00:11:28.300]  如果你看地圖
[00:11:28.300 --> 00:11:29.300]  「但」在哪裡呢?
[00:11:29.300 --> 00:11:31.300]  看不看得到?
[00:11:31.300 --> 00:11:36.300]  「但」在最上面是「吧」
[00:11:36.300 --> 00:11:39.300]  而去到最邊的「南」就是「別是吧」
[00:11:39.300 --> 00:11:42.300]  就是說整個國家的人都知道
[00:11:42.300 --> 00:11:45.300]  撒姆爾是他們的祭司
[00:11:45.300 --> 00:11:46.300]  去到有一節
[00:11:46.300 --> 00:11:48.300]  耶和華休災洩落顯現
[00:11:48.300 --> 00:11:50.300]  因為耶和華將自己的話
[00:11:50.300 --> 00:11:52.300]  默示給撒姆爾知道
[00:11:52.300 --> 00:11:56.300]  撒姆爾就將這個話傳遍以色列地
[00:11:56.300 --> 00:11:58.300]  找到適合的中間人
[00:11:58.300 --> 00:12:01.300]  然後上帝開始有話
[00:12:01.300 --> 00:12:04.300]  跟他的子民去聊天
[00:12:04.300 --> 00:12:06.300]  上次提到撒姆爾肯定是一個
[00:12:06.300 --> 00:12:11.300]  有行動、有影響力、有領導力的領袖
[00:12:11.300 --> 00:12:13.300]  以色列人真的起來回應
[00:12:13.300 --> 00:12:15.300]  並且歸向耶和華
[00:12:15.300 --> 00:12:18.300]  大家記得上次立了一個石頭說到
[00:12:18.300 --> 00:12:23.300]  就是「以便以謝」這個石頭作記號
[00:12:23.300 --> 00:12:26.300]  在撒姆爾記上第七章十三、十四節這樣說
[00:12:26.300 --> 00:12:29.300]  從此菲利士人就被制服
[00:12:29.300 --> 00:12:31.300]  不敢再入以色列人的境內
[00:12:31.300 --> 00:12:33.300]  撒姆爾作事司的時候
[00:12:33.300 --> 00:12:36.300]  耶和華的手攻擊菲利士人
[00:12:36.300 --> 00:12:39.300]  菲利士人所取以色列的成衣
[00:12:39.300 --> 00:12:43.300]  從以格倫直到迦特都歸以色列人了
[00:12:43.300 --> 00:12:49.300]  即是說原本所失的土地已經收復失地
[00:12:49.300 --> 00:12:51.300]  屬者城的四景
[00:12:51.300 --> 00:12:55.300]  以色列人也從菲利士人手下收回
[00:12:55.300 --> 00:12:58.300]  那時以色列人與阿摩利人和好
[00:12:58.300 --> 00:13:01.300]  接著說撒姆爾的影響力去到哪裡呢?
[00:13:01.300 --> 00:13:06.300]  在第十五節撒姆爾平生作以色列的事司
[00:13:06.300 --> 00:13:11.300]  他每年都巡行到巴特利、吉格、米斯巴
[00:13:11.300 --> 00:13:14.300]  在這幾處審判以色列人
[00:13:14.300 --> 00:13:16.300]  可以看到他的領導力
[00:13:16.300 --> 00:13:20.300]  他的能力、他的影響力比他師父更大
[00:13:20.300 --> 00:13:22.300]  他在不同的地方
[00:13:22.300 --> 00:13:24.300]  從他的一篇
[00:13:24.300 --> 00:13:25.300]  剛才我們所讀的經文
[00:13:25.300 --> 00:13:28.300]  是他的退休演講
[00:13:28.300 --> 00:13:32.300]  看到他的一生可以說是為著以色列人
[00:13:32.300 --> 00:13:34.300]  撲心撲命
[00:13:34.300 --> 00:13:36.300]  第二節說
[00:13:36.300 --> 00:13:39.300]  現在有這個王在你們前面
[00:13:39.300 --> 00:13:42.300]  我已經年老發白
[00:13:42.300 --> 00:13:44.300]  我的兒子都在你們那裡
[00:13:44.300 --> 00:13:49.300]  我從幼年直到今天都在你們前面行
[00:13:49.300 --> 00:13:51.300]  我在這裡
[00:13:51.300 --> 00:13:55.300]  你們要在耶和華和他的受高者面前給我作見證
[00:13:55.300 --> 00:13:56.300]  我奪過誰的牛
[00:13:56.300 --> 00:13:57.300]  搶過誰的奴
[00:13:57.300 --> 00:13:58.300]  欺負過誰
[00:13:58.300 --> 00:13:59.300]  虐待過誰
[00:13:59.300 --> 00:14:01.300]  從誰的手裡受賄賂
[00:14:01.300 --> 00:14:03.300]  恩怨眼黑
[00:14:03.300 --> 00:14:04.300]  若有
[00:14:04.300 --> 00:14:06.300]  我必償還
[00:14:06.300 --> 00:14:08.300]  因為之前以你們兩個兒子太差
[00:14:08.300 --> 00:14:10.300]  撒慕爾說的這段話
[00:14:10.300 --> 00:14:12.300]  接著眾人如何回應呢?
[00:14:12.300 --> 00:14:13.300]  眾人說
[00:14:13.300 --> 00:14:14.300]  你未曾欺負我們
[00:14:14.300 --> 00:14:15.300]  虐待我們
[00:14:15.300 --> 00:14:19.300]  也未曾從誰手裡受過什麼
[00:14:19.300 --> 00:14:21.300]  哇!很清廉啊!
[00:14:21.300 --> 00:14:23.300]  這個祭司、這個事司
[00:14:23.300 --> 00:14:25.300]  撒慕爾再問
[00:14:25.300 --> 00:14:27.300]  撒慕爾跟他們說
[00:14:27.300 --> 00:14:30.300]  你們在我手裡沒有找著什麼
[00:14:30.300 --> 00:14:35.300]  有耶和華和他的受高者今天為證
[00:14:35.300 --> 00:14:37.300]  接著眾人一起回應說
[00:14:37.300 --> 00:14:40.300]  願上帝為證
[00:14:40.300 --> 00:14:41.300]  但是可惜
[00:14:41.300 --> 00:14:44.300]  上梁雖然正
[00:14:44.300 --> 00:14:48.300]  但原來下梁都一樣會歪
[00:14:48.300 --> 00:14:50.300]  究竟他們兩個兒子又如何呢?
[00:14:50.300 --> 00:14:52.300]  以你的兩個兒子是壞人
[00:14:52.300 --> 00:14:54.300]  他的兩個兒子
[00:14:54.300 --> 00:14:55.300]  聖經這樣形容
[00:14:55.300 --> 00:14:56.300]  八章三節
[00:14:56.300 --> 00:14:59.300]  他兒子不行他的道
[00:14:59.300 --> 00:15:01.300]  貪圖財利
[00:15:01.300 --> 00:15:03.300]  羞受賄賂
[00:15:03.300 --> 00:15:05.300]  屈枉正直
[00:15:05.300 --> 00:15:08.300]  唉!為什麼會這樣呢?
[00:15:08.300 --> 00:15:09.300]  一個這麼好的爸爸
[00:15:09.300 --> 00:15:13.300]  為什麼又有兩個壞人出來呢?
[00:15:13.300 --> 00:15:15.300]  這個失敗的爸爸
[00:15:15.300 --> 00:15:19.300]  沒有在他的師父那裡學到教訓
[00:15:19.300 --> 00:15:21.300]  他的兒子一樣濫權
[00:15:21.300 --> 00:15:24.300]  一樣藐視上帝的律法和百姓
[00:15:24.300 --> 00:15:26.300]  接著繼續說
[00:15:26.300 --> 00:15:29.300]  在撒慕爾記八章一至二節
[00:15:29.300 --> 00:15:31.300]  撒慕爾年紀老邁
[00:15:31.300 --> 00:15:34.300]  就納他的兒子作以色列的士師
[00:15:34.300 --> 00:15:37.300]  長子的名叫約尼
[00:15:37.300 --> 00:15:39.300]  次子的名叫阿比亞
[00:15:39.300 --> 00:15:43.300]  他們在別氏巴作士師
[00:15:43.300 --> 00:15:45.300]  你有沒有留意?
[00:15:45.300 --> 00:15:46.300]  他老了
[00:15:46.300 --> 00:15:48.300]  他又要找繼任人了
[00:15:48.300 --> 00:15:50.300]  他找了誰呢?
[00:15:50.300 --> 00:15:52.300]  找了他兩個兒子
[00:15:52.300 --> 00:15:56.300]  安排了在別氏巴這個地方
[00:15:56.300 --> 00:15:58.300]  做士師
[00:15:58.300 --> 00:16:01.300]  我不知道這是不是自古以來
[00:16:01.300 --> 00:16:03.300]  或者說世界性都是這樣
[00:16:03.300 --> 00:16:07.300]  就是無論繼承者是多麼的不行
[00:16:07.300 --> 00:16:10.300]  都要交位置給他
[00:16:10.300 --> 00:16:12.300]  縱使是對於市民
[00:16:12.300 --> 00:16:14.300]  對於人民是不好的
[00:16:14.300 --> 00:16:19.300]  但是他仍然要交棒給一個這麼不濟的人
[00:16:19.300 --> 00:16:21.300]  但是大家有沒有留意到呢?
[00:16:21.300 --> 00:16:23.300]  我們剛才看到經文提到
[00:16:23.300 --> 00:16:24.300]  撒慕爾的兩個兒子
[00:16:24.300 --> 00:16:27.300]  是在別氏巴做士師
[00:16:27.300 --> 00:16:29.300]  先特別提這個地方
[00:16:29.300 --> 00:16:30.300]  可能有兩個原因
[00:16:30.300 --> 00:16:32.300]  第一個原因
[00:16:32.300 --> 00:16:33.300]  就是剛才我們看
[00:16:33.300 --> 00:16:36.300]  撒慕爾要去秦的地方
[00:16:36.300 --> 00:16:40.300]  原來和別氏巴相距很遠
[00:16:40.300 --> 00:16:44.300]  究竟是不是他想安排兒子
[00:16:44.300 --> 00:16:46.300]  既然那個壞人那麼壞
[00:16:46.300 --> 00:16:47.300]  我安排他去遠一點
[00:16:47.300 --> 00:16:49.300]  去邊疆
[00:16:49.300 --> 00:16:51.300]  在最南的地方
[00:16:51.300 --> 00:16:53.300]  都叫做有個士師
[00:16:53.300 --> 00:16:55.300]  這個可能是一個可能性
[00:16:55.300 --> 00:16:57.300]  第二個可能性
[00:16:57.300 --> 00:16:59.300]  就是可以交代撒慕爾
[00:16:59.300 --> 00:17:02.300]  可能是山高皇帝遠
[00:17:02.300 --> 00:17:04.300]  就是說兒子去到那麼遠
[00:17:04.300 --> 00:17:05.300]  那麼壞
[00:17:05.300 --> 00:17:07.300]  我都沒有辦法了
[00:17:07.300 --> 00:17:09.300]  究竟是什麼原因呢?
[00:17:09.300 --> 00:17:11.300]  但是你有你的籌謀
[00:17:11.300 --> 00:17:15.300]  但是人是看在眼內
[00:17:15.300 --> 00:17:17.300]  這個都是提醒我們做領導的
[00:17:17.300 --> 00:17:19.300]  都要注意
[00:17:19.300 --> 00:17:21.300]  我們好像想了很多東西
[00:17:21.300 --> 00:17:23.300]  但是其實所有弟兄姊妹
[00:17:23.300 --> 00:17:26.300]  所有的人是看在眼內
[00:17:26.300 --> 00:17:29.300]  結果那班長老
[00:17:29.300 --> 00:17:33.300]  要去找撒慕爾攤牌
[00:17:33.300 --> 00:17:35.300]  要去找撒慕爾攤牌
[00:17:35.300 --> 00:17:36.300]  說什麼呢?
[00:17:36.300 --> 00:17:38.300]  在八章四至五節
[00:17:38.300 --> 00:17:41.300]  以色列的長老都聚集
[00:17:41.300 --> 00:17:44.300]  來到拉瑪見撒慕爾
[00:17:44.300 --> 00:17:47.300]  跟他說:你老了
[00:17:47.300 --> 00:17:49.300]  你年紀老了
[00:17:49.300 --> 00:17:51.300]  你的兒子又不行你的道
