
[00:00:00.000 --> 00:00:08.880]  各位網友,我們今天一齊思想耶穌的禱告生活
[00:04:57.960 --> 00:05:01.400]  不斷時常所有人
[00:05:01.400 --> 00:05:04.400]  擋住那種虛幻的情況
[00:05:04.400 --> 00:05:06.040]  在黃昏
[00:05:06.040 --> 00:05:07.160]  已經是晚上了
[00:05:07.160 --> 00:05:08.640]  已經是一天了
[00:05:08.640 --> 00:05:09.440]  大家應該休息
[00:05:09.440 --> 00:05:10.240]  但不是
[00:05:10.240 --> 00:05:14.240]  還有人不斷將生病和被鬼附的
[00:05:14.240 --> 00:05:15.920]  都帶到耶穌面前
[00:05:15.920 --> 00:05:18.440]  然後聖經說全城的人
[00:05:18.440 --> 00:05:19.720]  可能這個誇張一點
[00:05:19.720 --> 00:05:20.400]  不是每個人
[00:05:20.400 --> 00:05:22.880]  不過差不多大部分的人
[00:05:22.880 --> 00:05:25.600]  都聚集在耶穌的門口
[00:05:25.600 --> 00:05:28.280]  你可以想像那種很虛幻的場面
[00:05:28.280 --> 00:05:30.280]  哇!那些人個個都來
[00:05:30.280 --> 00:05:34.640]  耶穌就醫治了他們各樣的病
[00:05:34.640 --> 00:05:35.800]  不是某一種病
[00:05:35.800 --> 00:05:37.680]  什麼病祂都能夠治好
[00:05:37.680 --> 00:05:40.360]  並且趕出了許多的鬼
[00:05:40.360 --> 00:05:41.720]  你留意剛才我們說
[00:05:41.720 --> 00:05:42.800]  用這些字眼
[00:05:42.800 --> 00:05:44.400]  聖經很強調
[00:05:44.400 --> 00:05:46.400]  告訴我們那幅圖畫
[00:05:46.400 --> 00:05:47.840]  那幅擁戴
[00:05:47.840 --> 00:05:51.360]  那幅是耶穌那種大能
[00:05:51.360 --> 00:05:53.200]  而且不讓鬼說話
[00:05:53.200 --> 00:05:55.240]  因為鬼都認識祂
[00:05:55.240 --> 00:05:56.880]  我相信在場的人
[00:05:56.880 --> 00:05:58.880]  大家都很震撼
[00:05:58.880 --> 00:06:01.000]  哇!這個耶穌這麼厲害
[00:06:01.000 --> 00:06:02.920]  於是大家更加興奮
[00:06:02.920 --> 00:06:04.280]  大家就說
[00:06:04.280 --> 00:06:05.600]  不如叫誰又來了
[00:06:05.600 --> 00:06:07.600]  誰病了快點叫他來
[00:06:07.600 --> 00:06:09.120]  但是聖經第35節
[00:06:09.120 --> 00:06:11.920]  接著有一個很高潮的裏面
[00:06:11.920 --> 00:06:13.480]  有一個很重要的訊息
[00:06:13.480 --> 00:06:14.600]  就是剛才我們所讀的
[00:06:14.600 --> 00:06:15.280]  是日
[00:06:15.280 --> 00:06:16.400]  第二天早上
[00:06:16.400 --> 00:06:17.520]  第二天早上我相信
[00:06:17.520 --> 00:06:18.880]  那些人一早就來找耶穌
[00:06:18.880 --> 00:06:20.080]  但是你發覺
[00:06:20.080 --> 00:06:21.120]  那些人還沒有到
[00:06:21.120 --> 00:06:22.400]  因為凌晨
[00:06:22.400 --> 00:06:25.000]  就是白天還沒有出
[00:06:25.000 --> 00:06:26.720]  天還沒有亮
[00:06:26.720 --> 00:06:28.000]  剛才這幾個字
[00:06:28.000 --> 00:06:30.800]  然後耶穌就起來就出去
[00:06:30.800 --> 00:06:32.360]  祂不是等那些人來
[00:06:32.360 --> 00:06:33.520]  祂走了去
[00:06:33.520 --> 00:06:34.200]  走去哪裡?
[00:06:34.200 --> 00:06:36.800]  去到荒野的地方
[00:06:36.800 --> 00:06:39.680]  在那裏祈禱
[00:06:39.680 --> 00:06:41.080]  這幅就是那幅
[00:06:41.080 --> 00:06:44.280]  很強烈的對比的圖畫
[00:06:44.280 --> 00:06:44.840]  OK
[00:06:44.840 --> 00:06:46.680]  而這些門徒真的都不明白
[00:06:46.680 --> 00:06:48.200]  因為門徒起來
[00:06:48.200 --> 00:06:49.440]  人們湧到來的時候
[00:06:49.440 --> 00:06:50.040]  走去找找
[00:06:50.040 --> 00:06:51.040]  耶穌找不到
[00:06:51.040 --> 00:06:52.560]  於是到處去找
[00:06:52.560 --> 00:06:55.760]  聖經最後加多一個小小的後著
[00:06:55.760 --> 00:06:57.480]  他就找到耶穌的時候
[00:06:57.480 --> 00:06:59.160]  可能還在荒野
[00:06:59.160 --> 00:07:01.520]  他說大家都在找你
[00:07:01.520 --> 00:07:04.160]  你可以看到這幅圖畫
[00:07:04.160 --> 00:07:05.680]  我們在這裏讀的時候
[00:07:05.680 --> 00:07:09.520]  你都可以感覺到這幅圖畫
[00:07:09.520 --> 00:07:11.560]  不單只是走期
[00:07:11.560 --> 00:07:14.800]  跟著在它再發展下去的時候
[00:07:14.800 --> 00:07:19.400]  一樣是這樣的情況
[00:07:19.400 --> 00:07:22.840]  聖經在路加福音第五章裏面記載
[00:07:22.840 --> 00:07:26.480]  當那些人開始越來越認識耶穌之後
[00:07:26.480 --> 00:07:27.760]  耶穌當然是明星
[00:07:27.760 --> 00:07:28.760]  不單止是廣
[00:07:28.760 --> 00:07:31.760]  而且祂是越來越忙
[00:07:31.760 --> 00:07:34.880]  越來越多人要找祂的時候
[00:07:34.880 --> 00:07:39.280]  或者祂的成功越來越被傳揚的時候
[00:07:39.280 --> 00:07:42.120]  尤其是他治好大麻瘋的病人之後
[00:07:42.120 --> 00:07:42.960]  聖經說
[00:07:42.960 --> 00:07:46.760]  祂的名字就是廣被傳揚
[00:07:46.760 --> 00:07:47.760]  聖經說
[00:07:47.760 --> 00:07:52.000]  但他的明星卻越發傳揚出去
[00:07:52.000 --> 00:07:53.240]  越來越多人
[00:07:53.240 --> 00:07:56.280]  一群人來聚集要聽到
[00:07:56.280 --> 00:08:00.280]  並且要使得他們很多帶來的病人
[00:08:00.280 --> 00:08:01.880]  得到傳言
[00:08:01.880 --> 00:08:03.640]  又一樣
[00:08:03.640 --> 00:08:05.560]  甚至之後一到十六節
[00:08:05.560 --> 00:08:08.800]  有一個很大的整幅圖畫的對比
[00:08:08.800 --> 00:08:09.920]  聖經告訴你
[00:08:09.920 --> 00:08:15.920]  耶穌卻退到曠野去操工
[00:08:15.920 --> 00:08:20.200]  就在這個高潮的時候
[00:08:20.200 --> 00:08:23.120]  最受人注意需要的時候
[00:08:23.120 --> 00:08:24.320]  耶穌走了
[00:08:24.320 --> 00:08:25.760]  耶穌去祈禱
[00:08:25.760 --> 00:08:28.520]  這個聖經如果你留意原來的意思
[00:08:28.520 --> 00:08:31.040]  耶穌卻是一種很強烈的意思
[00:08:31.040 --> 00:08:34.480]  其實大家都知道很多人找耶穌
[00:08:34.480 --> 00:08:35.600]  很多人找你的時候
[00:08:35.600 --> 00:08:37.520]  你是不是要應付他們呢?
[00:08:37.520 --> 00:08:39.120]  就算你覺得很辛苦
[00:08:39.120 --> 00:08:40.440]  你也要應付他們
[00:08:40.440 --> 00:08:42.640]  為什麼要等人在等你呢?
[00:08:42.640 --> 00:08:43.800]  得罪別人是不好的
[00:08:43.800 --> 00:08:45.720]  但耶穌卻的意思是
[00:08:45.720 --> 00:08:47.600]  在耶穌應該做的事情裡面
[00:08:47.600 --> 00:08:48.880]  耶穌故意沒有做
[00:08:48.880 --> 00:08:50.360]  做了相反的事情
[00:08:50.360 --> 00:08:51.760]  卻退到
[00:08:51.760 --> 00:08:53.440]  退到這個字
[00:08:53.440 --> 00:08:56.440]  原文是
[00:08:56.440 --> 00:08:57.440]  (英文)
[00:08:57.440 --> 00:08:58.920]  這個字是一個
[00:08:58.920 --> 00:09:00.280]  (英文)
[00:09:00.280 --> 00:09:01.480]  其實意思是
[00:09:01.480 --> 00:09:03.160]  耶穌是時常的
[00:09:03.160 --> 00:09:04.280]  越多人找祂
[00:09:04.280 --> 00:09:05.880]  祂就越走
[00:09:05.880 --> 00:09:06.920]  祂不是不理會他們
[00:09:06.920 --> 00:09:08.160]  千萬不要搞錯
[00:09:08.160 --> 00:09:10.080]  耶穌是依祂來的
[00:09:10.080 --> 00:09:11.840]  但是耶穌一定
[00:09:11.840 --> 00:09:13.960]  無論如何勉強
[00:09:13.960 --> 00:09:15.720]  就算有人要找祂
[00:09:15.720 --> 00:09:18.640]  祂提早那些人到之前祂走
[00:09:18.640 --> 00:09:21.200]  祂一定要去不斷的
[00:09:21.200 --> 00:09:23.560]  聖經說祂是時常的
[00:09:23.560 --> 00:09:28.520]  經常的要走去祈禱
[00:09:28.520 --> 00:09:30.800]  我相信這幅圖畫清楚了
[00:09:30.800 --> 00:09:31.800]  我們就要問一下
[00:09:31.800 --> 00:09:33.400]  耶穌為什麼會這樣做
[00:09:33.400 --> 00:09:35.480]  還有這個在背後
[00:09:35.480 --> 00:09:36.520]  讓我們明白
[00:09:36.520 --> 00:09:41.120]  耶穌禱告的一些什麼
[00:09:41.120 --> 00:09:42.040]  首先留意
[00:09:42.040 --> 00:09:44.040]  《馬可福音》裡面所說到的
[00:09:44.040 --> 00:09:46.400]  表達的方法
[00:09:46.400 --> 00:09:50.320]  他說天還未亮
[00:09:50.320 --> 00:09:51.480]  祂就出去
[00:09:51.480 --> 00:09:53.120]  並且去到哪裡呢?
[00:09:53.120 --> 00:09:55.040]  去到荒野
[00:09:55.040 --> 00:09:56.600]  這裡的表達裡面
[00:09:56.600 --> 00:09:58.880]  包括了兩個很重要的重點
[00:09:58.880 --> 00:10:02.480]  第一
[00:10:02.480 --> 00:10:03.800]  應該要做的事情
[00:10:03.800 --> 00:10:05.200]  人們要找祂的時候
[00:10:05.200 --> 00:10:07.560]  耶穌特意
[00:10:07.560 --> 00:10:09.040]  人們還沒來
[00:10:09.040 --> 00:10:09.800]  還沒到
[00:10:09.800 --> 00:10:11.320]  祂就走了
[00:10:11.320 --> 00:10:14.000]  這個代表了耶穌做這件事
[00:10:14.000 --> 00:10:15.880]  是成為耶穌的祈禱
[00:10:15.880 --> 00:10:18.640]  是祂的一個第一優先
[00:10:18.640 --> 00:10:20.920]  就是第一樣重要的事情
[00:10:20.920 --> 00:10:23.320]  重要過於所有的事情
[00:10:23.320 --> 00:10:25.040]  人人都以為祂會在這裡
[00:10:25.040 --> 00:10:26.400]  怎樣應付人們也好
[00:10:26.400 --> 00:10:27.280]  怎樣也好
[00:10:27.280 --> 00:10:28.760]  但是耶穌要決定
[00:10:28.760 --> 00:10:31.200]  原來在祂的心中最重要的事情
[00:10:31.200 --> 00:10:33.360]  重要過於所有的事情
[00:10:33.360 --> 00:10:35.360]  就是祈禱
[00:10:35.360 --> 00:10:37.080]  第二
[00:10:37.080 --> 00:10:41.440]  耶穌是在凍人還沒找到祂之前
[00:10:41.440 --> 00:10:42.320]  祂就走了
[00:10:42.320 --> 00:10:44.560]  並且走去一個沒有人到的
[00:10:44.560 --> 00:10:46.360]  荒野的地方祈禱
[00:10:46.360 --> 00:10:48.960]  這個代表了兩個很重要的
[00:10:48.960 --> 00:10:50.960]  禱告的元素
[00:10:50.960 --> 00:10:53.040]  一個就是獨處
[00:10:53.040 --> 00:10:54.880]  一個就是安靜
[00:10:54.880 --> 00:10:56.880]  耶穌為什麼要這樣做呢?
[00:10:56.880 --> 00:11:01.600]  因為祂要找一個祂自己一個人的地方
[00:11:01.600 --> 00:11:03.440]  如果祂在家裡關上門
[00:11:03.440 --> 00:11:04.200]  說等一會兒
[00:11:04.200 --> 00:11:06.000]  你們十點鐘才來
[00:11:06.000 --> 00:11:07.320]  或者在門口等我
[00:11:07.320 --> 00:11:08.440]  等我祈禱一下
[00:11:08.440 --> 00:11:09.640]  祂沒有這樣做
[00:11:09.640 --> 00:11:10.880]  因為在那裡的時候
[00:11:10.880 --> 00:11:12.240]  還會有聲音
[00:11:12.240 --> 00:11:15.040]  祂要去到一個完全靜默的地方
[00:11:15.040 --> 00:11:17.400]  沒有人打擾的地方
[00:11:17.400 --> 00:11:20.000]  為什麼我們禱告要獨處
[00:11:20.000 --> 00:11:21.800]  要安靜
[00:11:21.800 --> 00:11:25.600]  耶穌看這件事是祂自己最忙碌的時候
[00:11:25.600 --> 00:11:31.880]  我們發覺耶穌是最不適合走開
[00:11:31.880 --> 00:11:33.400]  走去祈禱的時候
[00:11:33.400 --> 00:11:38.920]  祂故意越是找時間來祈禱
[00:11:38.920 --> 00:11:44.800]  這件事是一種對抗性的行動
[00:11:44.800 --> 00:11:47.240]  對抗什麼?
[00:11:47.240 --> 00:11:51.040]  耶穌的獨處和安靜
[00:11:51.040 --> 00:11:52.560]  為什麼我們有時候祈禱
[00:11:52.560 --> 00:11:56.440]  我們不是說祈禱一定要自己一個人躲起來祈禱
[00:11:56.440 --> 00:11:58.160]  當然祈禱要這樣
[00:11:58.160 --> 00:12:00.280]  但是祈禱有時候我們在走路
[00:12:00.280 --> 00:12:03.920]  甚至我們可以在心裡和神傾談幾句
[00:12:03.920 --> 00:12:04.760]  都可以
[00:12:04.760 --> 00:12:06.160]  完全沒有問題
[00:12:06.160 --> 00:12:07.040]  是可以的
[00:12:07.040 --> 00:12:08.400]  不過我們發覺
[00:12:08.400 --> 00:12:10.920]  甚至耶穌的自己
[00:12:10.920 --> 00:12:14.720]  他都堅持一定有一個不斷的
[00:12:14.720 --> 00:12:15.760]  經常的
[00:12:15.760 --> 00:12:19.480]  這個經常不一定說他每天早上都會這樣做
[00:12:19.480 --> 00:12:20.920]  聖經沒有記載
[00:12:20.920 --> 00:12:25.120]  但是肯定不會是一個月兩個月都不用這麼做
[00:12:25.120 --> 00:12:26.360]  耶穌起碼
[00:12:26.360 --> 00:12:27.200]  我不知道
[00:12:27.200 --> 00:12:28.840]  今天你和我
[00:12:28.840 --> 00:12:31.120]  就算我們要求很低很低
[00:12:31.120 --> 00:12:33.400]  一個星期總有一段時間
[00:12:33.400 --> 00:12:34.720]  總有一次
[00:12:34.720 --> 00:12:35.840]  你說很長
[00:12:35.840 --> 00:12:36.560]  好像耶穌那樣
[00:12:36.560 --> 00:12:38.400]  一整天躲起來
[00:12:38.400 --> 00:12:39.960]  耶穌其實也不是一整天的
[00:12:39.960 --> 00:12:41.720]  因為他這麼早都會下來
[00:12:41.720 --> 00:12:42.360]  是吧?
[00:12:42.360 --> 00:12:43.920]  因為很多人等他
[00:12:43.920 --> 00:12:48.080]  但是他之前無論如何都要擠一些時間出來
[00:12:48.080 --> 00:12:50.240]  無論如何都逼自己一些時間出來
[00:12:50.240 --> 00:12:51.240]  要獨處
[00:12:51.240 --> 00:12:51.840]  要安靜
[00:12:51.840 --> 00:12:53.440]  為什麼獨處和安靜
[00:12:53.440 --> 00:12:55.160]  為什麼一定要這樣呢?
[00:12:55.160 --> 00:12:56.480]  是不是很大的儀式?
[00:12:56.480 --> 00:12:58.000]  是不是很多規律?
[00:12:58.000 --> 00:12:59.160]  規矩要這麼做
[00:12:59.160 --> 00:12:59.720]  不是
[00:12:59.720 --> 00:13:03.240]  而是因為一個人真正的獨處和安靜
[00:13:03.240 --> 00:13:06.520]  是有些事情你不獨處不安靜是做不到的
[00:13:06.520 --> 00:13:07.560]  在祈禱上
[00:13:07.560 --> 00:13:09.320]  獨處
[00:13:09.320 --> 00:13:13.800]  是因為你可以擺脫了你周圍所發生的事情
[00:13:13.800 --> 00:13:17.000]  你說我周圍發生的事情
[00:13:17.000 --> 00:13:17.800]  我一邊做工作
[00:13:17.800 --> 00:13:18.680]  我一邊看著家裡
[00:13:18.680 --> 00:13:19.520]  我看著小孩子
[00:13:19.520 --> 00:13:20.360]  我都可以祈禱
[00:13:20.360 --> 00:13:21.520]  當然是
[00:13:21.520 --> 00:13:22.520]  但是
[00:13:22.520 --> 00:13:27.680]  你不能夠完全的去經驗那種
[00:13:27.680 --> 00:13:32.200]  不被支配的那種感覺
[00:13:32.200 --> 00:13:34.000]  然後什麼都不管
[00:13:34.000 --> 00:13:36.280]  只是那段時間
[00:13:36.280 --> 00:13:37.760]  不一定很長
[00:13:37.760 --> 00:13:39.320]  但是可以長一點
[00:13:39.320 --> 00:13:40.840]  不過時間不是問題
[00:13:40.840 --> 00:13:43.120]  但是那個經驗很重要
[00:13:43.120 --> 00:13:44.320]  那個經驗就是
[00:13:44.320 --> 00:13:46.120]  我可以什麼都不碰
[00:13:46.120 --> 00:13:48.440]  不想
[00:13:49.440 --> 00:13:50.960]  單單這件事
[00:13:50.960 --> 00:13:52.480]  只有一件事是一個時間
[00:13:52.480 --> 00:13:53.960]  我和神傾談
[00:13:53.960 --> 00:13:55.960]  這個就是祈禱
[00:13:55.960 --> 00:13:59.960]  其中一個很重要的元素
[00:13:59.960 --> 00:14:01.280]  這種元素
[00:14:01.280 --> 00:14:03.760]  你如果沒有一個獨處的時刻
[00:14:03.760 --> 00:14:05.080]  是做不到的
[00:14:05.080 --> 00:14:06.280]  你說不是
[00:14:06.280 --> 00:14:07.080]  我很專心的
[00:14:07.080 --> 00:14:08.440]  我隨時都可以祈禱
[00:14:08.440 --> 00:14:11.120]  有些事情就好像打籃球一樣
[00:14:11.120 --> 00:14:13.680]  如果你站定在那裡
[00:14:13.680 --> 00:14:15.920]  都射不進籃子
[00:14:15.920 --> 00:14:16.720]  我告訴你
[00:14:16.720 --> 00:14:18.360]  你下場打球比賽的時候
[00:14:18.360 --> 00:14:19.480]  被人記住
[00:14:19.480 --> 00:14:22.280]  你射進去的機會不一定沒有可能
[00:14:22.280 --> 00:14:23.880]  不過是很低
[00:14:23.880 --> 00:14:25.800]  到你站定
[00:14:25.800 --> 00:14:27.200]  沒有人記住你
[00:14:27.200 --> 00:14:30.040]  只要有一個蓋在的環境
[00:14:30.040 --> 00:14:32.240]  除去一些干擾之後
[00:14:32.240 --> 00:14:34.400]  你能夠運用你的手
[00:14:34.400 --> 00:14:39.520]  你能夠做到射進籃子的功夫
[00:14:39.520 --> 00:14:41.080]  你練得夠多了
[00:14:41.080 --> 00:14:42.840]  於是跑步的時候
[00:14:42.840 --> 00:14:44.200]  有人記住你的時候
[00:14:44.200 --> 00:14:45.720]  你都可以射進去
[00:14:45.720 --> 00:14:47.960]  那種機會
[00:14:47.960 --> 00:14:49.240]  肯定是多的
[00:14:49.240 --> 00:14:51.080]  你站在那裡都射不進去
[00:14:51.080 --> 00:14:53.160]  我不相信你跑步的時候
[00:14:53.160 --> 00:14:54.960]  在市場上都射得進去
[00:14:54.960 --> 00:14:57.240]  這種是一個規律
[00:14:57.240 --> 00:14:58.880]  禱告也是一樣
[00:14:58.880 --> 00:15:00.480]  如果你不經歷過那種
[00:15:00.480 --> 00:15:02.160]  到處都沒有聲音
[00:15:02.160 --> 00:15:03.560]  你心裡面有安靜
[00:15:03.560 --> 00:15:05.280]  其實老實說
[00:15:05.280 --> 00:15:07.280]  很多時候到處都停止聲音的時候
[00:15:07.280 --> 00:15:08.480]  你心裡面還是很嘈吵的
[00:15:08.480 --> 00:15:09.440]  你沒有留意
[00:15:09.440 --> 00:15:10.880]  你說到處都沒有聲音了
[00:15:10.880 --> 00:15:11.720]  我現在祈禱的時候
[00:15:11.720 --> 00:15:13.280]  發覺你的腦袋
[00:15:13.280 --> 00:15:14.720]  還在飄來飄去
[00:15:14.720 --> 00:15:15.520]  因為還有
[00:15:15.520 --> 00:15:16.480]  電話還沒打
[00:15:16.480 --> 00:15:19.200]  WhatsApp還有幾個還沒回
[00:15:19.200 --> 00:15:20.280]  然後就說
[00:15:20.280 --> 00:15:21.720]  今天買菜買什麼呢?
[00:15:21.720 --> 00:15:24.640]  如果你在公司裡面工作的
[00:15:24.640 --> 00:15:25.520]  心裡面
[00:15:25.520 --> 00:15:26.920]  老闆叫那個project
[00:15:26.920 --> 00:15:27.680]  我都還沒做完
[00:15:27.680 --> 00:15:31.320]  怎麼可以在星期三搞定它呢?
[00:15:31.320 --> 00:15:34.400]  你周圍的聲音停了
[00:15:34.400 --> 00:15:38.280]  但是你心裡面的聲音還是很嘈吵的
[00:15:38.280 --> 00:15:39.280]  所以我們說
[00:15:39.280 --> 00:15:40.680]  如果你不經歷一個
[00:15:40.680 --> 00:15:42.000]  能夠有
[00:15:42.000 --> 00:15:43.680]  就算有多長都好
[00:15:43.680 --> 00:15:46.400]  試過到處都完全靜了
[00:15:46.400 --> 00:15:49.520]  然後你讓自己心裡面都靜了
[00:15:49.520 --> 00:15:50.640]  專一的
[00:15:50.640 --> 00:15:52.640]  和神傾幾句心裡面的說話
[00:15:52.640 --> 00:15:54.640]  沒有其他東西打擾
[00:15:54.640 --> 00:15:56.760]  這個時候你經驗到了
[00:15:56.760 --> 00:15:58.240]  就好像剛才說的
[00:15:58.240 --> 00:16:00.280]  射籃打球那樣
[00:16:00.280 --> 00:16:02.440]  然後去到嘈吵的環境裡面
[00:16:02.440 --> 00:16:04.280]  很多東西干擾環境裡面
[00:16:04.280 --> 00:16:06.160]  你心裡面開始明白
[00:16:06.160 --> 00:16:10.280]  什麼叫做可以專一和神傾著說話
[00:16:10.280 --> 00:16:11.360]  這個就是我們主耶穌
[00:16:11.360 --> 00:16:11.800]  你看看
[00:16:11.800 --> 00:16:13.360]  我想和大家說
[00:16:13.360 --> 00:16:17.440]  連我們的主耶穌都敢做
[00:16:17.440 --> 00:16:18.040]  兄弟妹妹
[00:16:18.040 --> 00:16:23.120]  你和我有什麼資格可以不用這樣做?
[00:16:23.120 --> 00:16:23.960]  我不知道這個話
[00:16:23.960 --> 00:16:26.560]  你聽不聽得懂我想說什麼
