
[00:00:00.000 --> 00:00:04.000]  由我們知道舊病復發那天開始
[00:02:18.000 --> 00:02:20.000]  是我的神
[00:02:20.000 --> 00:02:24.000]  是我所依靠的
[00:02:24.000 --> 00:02:28.000]  祂別救你脫離報了人的網羅
[00:02:28.000 --> 00:02:31.000]  和毒害的瘟疫
[00:02:31.000 --> 00:02:35.000]  祂別用自己的領悟遮蔽你
[00:02:35.000 --> 00:02:38.000]  你要投靠在祂的翅膀底下
[00:02:38.000 --> 00:02:42.000]  祂的誠實是大小的盾牌
[00:02:42.000 --> 00:02:45.000]  你必不怕黑夜的驚駭
[00:02:45.000 --> 00:02:48.000]  或是白日的飛箭
[00:02:48.000 --> 00:02:50.000]  也不怕黑夜的瘟疫
[00:02:50.000 --> 00:02:53.000]  或是五間滅人的病毒
[00:02:53.000 --> 00:02:56.000]  誰有千人撲倒在你旁邊
[00:02:56.000 --> 00:02:58.000]  萬人撲倒在你右邊
[00:02:58.000 --> 00:03:02.000]  這災卻不得臨近你
[00:03:02.000 --> 00:03:04.000]  你為親眼觀看
[00:03:04.000 --> 00:03:07.000]  見惡人遭報
[00:03:07.000 --> 00:03:09.000]  耶和華是我的避難所
[00:03:09.000 --> 00:03:13.000]  你已將至高者當你的居所
[00:03:13.000 --> 00:03:16.000]  禍患必不臨到你
[00:03:16.000 --> 00:03:20.000]  災害也不靠近你的帳篷
[00:03:20.000 --> 00:03:23.000]  因為祂要吩咐祂的使者
[00:03:23.000 --> 00:03:27.000]  在你行的一切道路上保護你
[00:03:27.000 --> 00:03:30.000]  他們要用手托著你
[00:03:30.000 --> 00:03:34.000]  免得你的腳碰在石頭上
[00:03:34.000 --> 00:03:38.000]  你要喘在獅子和蟋蟀的身上
[00:03:38.000 --> 00:03:41.000]  踐踏少壯獅子和大蛇
[00:03:41.000 --> 00:03:45.000]  神說:因為祂專心愛我
[00:03:45.000 --> 00:03:47.000]  我就要答救祂
[00:03:47.000 --> 00:03:50.000]  因為祂知道我的命
[00:03:50.000 --> 00:03:54.000]  我要把祂安置在高處
[00:03:54.000 --> 00:03:56.000]  祂若求告我
[00:03:56.000 --> 00:03:58.000]  我就應允祂
[00:03:58.000 --> 00:04:00.000]  祂在急難中
[00:04:00.000 --> 00:04:02.000]  我要與祂同在
[00:04:02.000 --> 00:04:04.000]  我要答救祂
[00:04:04.000 --> 00:04:07.000]  使祂尊貴
[00:04:07.000 --> 00:04:10.000]  我要使祂足享長壽
[00:04:10.000 --> 00:04:14.000]  將我的救恩顯明給祂
[00:04:15.000 --> 00:04:19.000]  哥林多後書四章七至九節
[00:04:19.000 --> 00:04:22.000]  十六至十八節
[00:04:23.000 --> 00:04:27.000]  我們有這寶貝放在雅氣裡
[00:04:27.000 --> 00:04:30.000]  要顯明這莫大的能力
[00:04:30.000 --> 00:04:31.000]  是出於神
[00:04:31.000 --> 00:04:34.000]  不是出於我們
[00:04:34.000 --> 00:04:36.000]  我們四面受敵
[00:04:36.000 --> 00:04:38.000]  卻不被困住
[00:04:38.000 --> 00:04:41.000]  心裡作難卻不至失望
[00:04:41.000 --> 00:04:45.000]  遭迫迫卻不被凋棄
[00:04:45.000 --> 00:04:48.000]  打倒了卻不至死亡
[00:04:48.000 --> 00:04:52.000]  神上常戴著耶穌的死
[00:04:52.000 --> 00:04:57.000]  使耶穌的生也顯明在我們身上
[00:04:57.000 --> 00:05:00.000]  因為我們這活著的人
[00:05:00.000 --> 00:05:04.000]  是常為耶穌被交於死地
[00:05:04.000 --> 00:05:06.000]  使耶穌的生
[00:05:06.000 --> 00:05:11.000]  在我們這必死的身上顯明出來
[00:05:11.000 --> 00:05:14.000]  所以我們不喪膽
[00:05:14.000 --> 00:05:16.000]  外體雖然毀壞
[00:05:16.000 --> 00:05:20.000]  內心卻一天生此一天
[00:05:20.000 --> 00:05:23.000]  我們這自贊自輕的苦楚
[00:05:23.000 --> 00:05:24.000]  要為我們成就
[00:05:24.000 --> 00:05:28.000]  極重無比永遠的榮耀
[00:05:28.000 --> 00:05:32.000]  原來我們不是顧念所見的
[00:05:32.000 --> 00:05:36.000]  乃是顧念所不見的
[00:05:36.000 --> 00:05:40.000]  因為所見的是暫時的
[00:05:40.000 --> 00:05:44.000]  所不見的是永遠的
[00:05:45.000 --> 00:05:50.000]  《沙漠》 詞:李宗盛 曲:李宗盛
[00:05:50.000 --> 00:06:12.000]  沙漠裡開江河
[00:06:12.000 --> 00:06:18.000]  滔滔江水如生命泉源
[00:06:18.000 --> 00:06:22.000]  流向幾何
[00:06:22.000 --> 00:06:30.000]  一切金光的高度
[00:06:30.000 --> 00:06:36.000]  比有寶珠喜樂的家園
[00:06:36.000 --> 00:06:40.000]  留給失落
[00:06:41.000 --> 00:06:46.000]  啊 生命之力
[00:06:46.000 --> 00:06:51.000]  蘊薪在這地
[00:06:51.000 --> 00:06:56.000]  一隻破碎的心靈
[00:06:56.000 --> 00:07:02.000]  讓一切重現光明
[00:07:02.000 --> 00:07:07.000]  來 生命在你
[00:07:07.000 --> 00:07:11.000]  尊貴大能
[00:07:11.000 --> 00:07:14.000]  創世成眾
[00:07:14.000 --> 00:07:17.000]  你是人意
[00:07:17.000 --> 00:07:22.000]  從開始到如今
[00:07:22.000 --> 00:07:27.000]  《沙漠》 詞:李宗盛 曲:李宗盛
[00:07:27.000 --> 00:07:47.000]  沙漠裡開江河
[00:07:47.000 --> 00:07:53.000]  滔滔江水如生命泉源
[00:07:53.000 --> 00:07:57.000]  流向幾何
[00:07:57.000 --> 00:08:05.000]  一切金光的高度
[00:08:05.000 --> 00:08:11.000]  比有寶珠喜樂的家園
[00:08:11.000 --> 00:08:14.000]  留給失落
[00:08:16.000 --> 00:08:21.000]  啊 生命之力
[00:08:21.000 --> 00:08:26.000]  蘊薪在這地
[00:08:26.000 --> 00:08:31.000]  一隻破碎的心靈
[00:08:31.000 --> 00:08:36.000]  讓一切重現光明
[00:08:36.000 --> 00:08:42.000]  來 生命在你
[00:08:42.000 --> 00:08:46.000]  尊貴大能
[00:08:46.000 --> 00:08:49.000]  創世成眾
[00:08:49.000 --> 00:08:51.000]  你是人意
[00:08:51.000 --> 00:08:56.000]  從開始到如今
[00:08:56.000 --> 00:09:02.000]  啊 生命之力
[00:09:02.000 --> 00:09:06.000]  蘊薪在這地
[00:09:06.000 --> 00:09:11.000]  一隻破碎的心靈
[00:09:11.000 --> 00:09:17.000]  讓一切重現光明
[00:09:17.000 --> 00:09:22.000]  來 生命在你
[00:09:22.000 --> 00:09:26.000]  尊貴大能
[00:09:26.000 --> 00:09:29.000]  創世成眾
[00:09:29.000 --> 00:09:32.000]  你是人意
[00:09:32.000 --> 00:09:37.000]  從開始到如今
[00:09:37.000 --> 00:09:42.000]  (音樂)
[00:09:42.000 --> 00:09:55.000]  我掙扎了很久
[00:09:55.000 --> 00:09:58.000]  要不要將下面一封信
[00:09:58.000 --> 00:10:01.000]  全部引用過來
[00:10:01.000 --> 00:10:04.000]  自從我決定全篇引用
[00:10:04.000 --> 00:10:07.000]  是因為這篇是我讀過
[00:10:07.000 --> 00:10:11.000]  最感人的一個病人權益清單
[00:10:11.000 --> 00:10:15.000]  而且是由醫生執筆寫的
[00:10:15.000 --> 00:10:18.000]  不只是病人自己的要求
[00:10:18.000 --> 00:10:21.000]  有時會讓我們覺得
[00:10:21.000 --> 00:10:24.000]  人當然會為自己的權益
[00:10:24.000 --> 00:10:27.000]  來要求這樣又要求那樣
[00:10:27.000 --> 00:10:30.000]  是一個醫生認為
[00:10:30.000 --> 00:10:35.000]  病人不應該放棄的權益清單
[00:10:35.000 --> 00:10:37.000]  除此之外
[00:10:37.000 --> 00:10:41.000]  這封信的用字很特別
[00:10:41.000 --> 00:10:43.000]  很深刻
[00:10:43.000 --> 00:10:45.000]  你可以說是
[00:10:45.000 --> 00:10:49.000]  他能夠將病人心裡想說的話
[00:10:49.000 --> 00:10:54.000]  但又找不到合適的言辭來說
[00:10:54.000 --> 00:10:56.000]  他都跟你說了
[00:10:56.000 --> 00:10:57.000]  所以我說
[00:10:57.000 --> 00:11:03.000]  他真的有時將了病人最想說的話
[00:11:03.000 --> 00:11:06.000]  代我們來表達了
[00:11:06.000 --> 00:11:09.000]  我希望所有有病的人
[00:11:09.000 --> 00:11:12.000]  都能夠看到這封信
[00:11:12.000 --> 00:11:16.000]  所有醫生都能夠讀一讀它
[00:11:16.000 --> 00:11:18.000]  下面的這封信
[00:11:18.000 --> 00:11:23.000]  我只是做了一點點譯文的修改
[00:11:23.000 --> 00:11:28.000]  其他都是完全照錄的
[00:11:28.000 --> 00:11:32.000]  這封信是這樣開始的
[00:11:32.000 --> 00:11:35.000]  親愛的醫生
[00:11:35.000 --> 00:11:39.000]  請你不要隱瞞診斷的結果
[00:11:39.000 --> 00:11:41.000]  我們知道
[00:11:41.000 --> 00:11:44.000]  我們找你就是要知道
[00:11:44.000 --> 00:11:48.000]  要明白我是否真的有癌症
[00:11:48.000 --> 00:11:51.000]  或者是其他嚴重的疾病
[00:11:51.000 --> 00:11:54.000]  假如我知道我得的是什麼
[00:11:54.000 --> 00:11:58.000]  那我就會知道我要打退的是什麼
[00:11:58.000 --> 00:12:04.000]  恐懼也會因為這樣而減少一點
[00:12:04.000 --> 00:12:07.000]  如果你將事實隱瞞起來
[00:12:07.000 --> 00:12:13.000]  你就等於剝奪了我幫助自己的機會
[00:12:13.000 --> 00:12:17.000]  就在你懷疑應不應該告訴我的時候
[00:12:17.000 --> 00:12:19.000]  其實我是知道了
[00:12:19.000 --> 00:12:21.000]  或者你不告訴我
[00:12:21.000 --> 00:12:24.000]  你會覺得好過一點
[00:12:24.000 --> 00:12:29.000]  但是你的欺騙是傷害了我的
[00:12:29.000 --> 00:12:33.000]  你不要告訴我我還有多久可以活
[00:12:33.000 --> 00:12:36.000]  只有我自己才可以決定
[00:12:36.000 --> 00:12:39.000]  我會活多久
[00:12:39.000 --> 00:12:42.000]  幫我做這個決定的
[00:12:42.000 --> 00:12:45.000]  是我的慾望
[00:12:45.000 --> 00:12:47.000]  我的目標
[00:12:47.000 --> 00:12:50.000]  我的價值觀
[00:12:50.000 --> 00:12:52.000]  我的力量
[00:12:52.000 --> 00:12:55.000]  和我的生存意志
[00:12:55.000 --> 00:12:59.000]  請你告訴我和我的家人
[00:12:59.000 --> 00:13:03.000]  我的病情到底是怎樣
[00:13:03.000 --> 00:13:08.000]  為什麼這些病會發生在我的身上
[00:13:08.000 --> 00:13:11.000]  請你幫助我和我的家人
[00:13:11.000 --> 00:13:14.000]  能夠活在現在
[00:13:14.000 --> 00:13:16.000]  請你告訴我
[00:13:16.000 --> 00:13:20.000]  我有關營養的知識應該是什麼
[00:13:20.000 --> 00:13:24.000]  我身體需要的是什麼
[00:13:24.000 --> 00:13:30.000]  告訴我我要怎樣處理這些資訊
[00:13:30.000 --> 00:13:33.000]  怎樣讓我的心靈和身體
[00:13:33.000 --> 00:13:37.000]  都可以一齊對抗這個病魔
[00:13:37.000 --> 00:13:42.000]  治療的力量是由內在而來
[00:13:42.000 --> 00:13:46.000]  不過我希望能夠將我的力量
[00:13:46.000 --> 00:13:50.000]  和你的力量可以結合在一起
[00:13:50.000 --> 00:13:53.000]  如果我們可以這樣結合
[00:13:53.000 --> 00:13:58.000]  我相信我就會活得更久更好
[00:13:58.000 --> 00:14:00.000]  醫生我希望你
[00:14:00.000 --> 00:14:05.000]  不要讓你的負面信念和偏見
[00:14:05.000 --> 00:14:08.000]  影響了我的健康
[00:14:08.000 --> 00:14:13.000]  在我的康復和超過你的預期之間
[00:14:13.000 --> 00:14:16.000]  請你不要站在二者之間
[00:14:16.000 --> 00:14:19.000]  來阻礙我的路
[00:14:19.000 --> 00:14:21.000]  求你給我一個機會
[00:14:21.000 --> 00:14:27.000]  成為你統計數字上的一個例外
[00:14:27.000 --> 00:14:32.000]  教我有關你的信念和醫治的方式
[00:14:32.000 --> 00:14:38.000]  幫我將它們合併成為我的方式
[00:14:38.000 --> 00:14:40.000]  不過請你記住
[00:14:40.000 --> 00:14:43.000]  我的信念才是重要的
[00:14:43.000 --> 00:14:45.000]  如果我不相信
[00:14:45.000 --> 00:14:49.000]  就沒有東西能夠幫助到我的
[00:14:49.000 --> 00:14:51.000]  你一定要學習
[00:14:51.000 --> 00:14:55.000]  我的疾病對我的意義是什麼
[00:14:55.000 --> 00:14:59.000]  那個就是死亡、痛苦
[00:14:59.000 --> 00:15:03.000]  和對無知的恐懼
[00:15:03.000 --> 00:15:05.000]  假如我的信仰系統
[00:15:05.000 --> 00:15:07.000]  是會接受一些其他的
[00:15:07.000 --> 00:15:11.000]  還未被認可的治療方式
[00:15:11.000 --> 00:15:16.000]  請你不要因為這樣而遺棄了我
[00:15:16.000 --> 00:15:21.000]  請你嘗試慢慢改變我的信念
[00:15:21.000 --> 00:15:23.000]  對我的改變
[00:15:23.000 --> 00:15:26.000]  你要有這麼多的耐心
[00:15:26.000 --> 00:15:30.000]  或者那些會發生在我病得最厲害的時候
[00:15:30.000 --> 00:15:34.000]  最需要你的醫治的時候
[00:15:34.000 --> 00:15:36.000]  醫生啊
[00:15:36.000 --> 00:15:39.000]  請你教我和我的家人
[00:15:39.000 --> 00:15:42.000]  當我不是和你在一起的時候
[00:15:42.000 --> 00:15:47.000]  要怎樣面對問題來生活
[00:15:47.000 --> 00:15:51.000]  請你給我時間來問問題
[00:15:51.000 --> 00:15:54.000]  在我們需要的時候
[00:15:54.000 --> 00:15:57.000]  請你關心我們
[00:15:57.000 --> 00:16:00.000]  我覺得能夠自由地和你聊天
[00:16:00.000 --> 00:16:02.000]  問你一些問題
[00:16:02.000 --> 00:16:05.000]  這些是很重要的
[00:16:05.000 --> 00:16:10.000]  如果你我之間可以發展出一個有意義的關係
[00:16:10.000 --> 00:16:12.000]  那我就相信
[00:16:12.000 --> 00:16:15.000]  我會活得更長久
[00:16:15.000 --> 00:16:19.000]  我的生命也會更加有意義
[00:16:19.000 --> 00:16:21.000]  在我的生命裡
[00:16:21.000 --> 00:16:24.000]  我需要你來幫忙我
[00:16:24.000 --> 00:16:27.000]  達到這個新的目標
[00:16:27.000 --> 00:16:29.000]  親愛的朋友
[00:16:29.000 --> 00:16:31.000]  我想再說一次
[00:16:31.000 --> 00:16:35.000]  這封信是由一個醫生寫的
[00:16:35.000 --> 00:16:38.000]  如果你覺得這封信的語氣
[00:16:38.000 --> 00:16:40.000]  好像很囂張
[00:16:40.000 --> 00:16:43.000]  對醫生是不夠尊重
[00:16:43.000 --> 00:16:48.000]  這一個正正是我們東方病人
[00:16:48.000 --> 00:16:53.000]  對醫生過份敬畏的結果
[00:16:53.000 --> 00:16:57.000]  我們以為醫生是不能冒犯的
[00:16:57.000 --> 00:17:01.000]  不能阻礙他半分鐘
[00:17:01.000 --> 00:17:04.000]  如果你這樣看
[00:17:04.000 --> 00:17:06.000]  這正正是這個醫生
[00:17:06.000 --> 00:17:11.000]  為什麼要寫這封病人權益清單的原因
[00:17:11.000 --> 00:17:15.000]  其實對很多現代的醫生來說
[00:17:15.000 --> 00:17:20.000]  他的確可以用讓病人向他坦白
[00:17:20.000 --> 00:17:26.000]  他又可以讓病人用他一些時間
[00:17:26.000 --> 00:17:29.000]  來跟他聊天
[00:17:29.000 --> 00:17:32.000]  我希望有病的人
[00:17:32.000 --> 00:17:36.000]  都能夠認識到下面幾點
[00:17:36.000 --> 00:17:38.000]  第一
[00:17:38.000 --> 00:17:42.000]  就是你希望被尊重的權益
[00:17:42.000 --> 00:17:47.000]  原來不只是你自己一個人才有的妄想
[00:17:47.000 --> 00:17:49.000]  連醫生都認同
[00:17:49.000 --> 00:17:53.000]  你是有被尊重的權益
[00:17:53.000 --> 00:17:55.000]  只不過當你遇上了那些
[00:17:55.000 --> 00:17:57.000]  不尊重你的權益的醫生
[00:17:57.000 --> 00:18:01.000]  你就應該據理力爭了
[00:18:01.000 --> 00:18:07.000]  自重和自愛是不可以分開的
[00:18:07.000 --> 00:18:09.000]  你希望被人尊重
[00:18:09.000 --> 00:18:13.000]  這就是你自重的表現
[00:18:13.000 --> 00:18:15.000]  你能夠自重
[00:18:15.000 --> 00:18:19.000]  你就能夠有那種動機和推動力
[00:18:19.000 --> 00:18:21.000]  去治好這個病
[00:18:21.000 --> 00:18:24.000]  要對付這個病魔
[00:18:24.000 --> 00:18:27.000]  不能夠自重
[00:18:27.000 --> 00:18:29.000]  我們連求存
[00:18:29.000 --> 00:18:31.000]  連可以繼續活下去
[00:18:31.000 --> 00:18:34.000]  那種動力都沒有了
[00:18:34.000 --> 00:18:38.000]  所以你一定要去肯定
[00:18:38.000 --> 00:18:42.000]  你要被尊重的基本權益
[00:18:42.000 --> 00:18:45.000]  是不可以放棄的
[00:18:45.000 --> 00:18:47.000]  第二
[00:18:47.000 --> 00:18:51.000]  這封信雖然是寫給醫生
[00:18:51.000 --> 00:18:54.000]  其實是代表著一個有主見
[00:18:54.000 --> 00:18:57.000]  有清晰目標的病人
[00:18:57.000 --> 00:19:00.000]  他會跟醫生說的話
[00:19:00.000 --> 00:19:02.000]  你知不知道
[00:19:02.000 --> 00:19:04.000]  最有機會被治好的
[00:19:04.000 --> 00:19:06.000]  就是一個有主見
[00:19:06.000 --> 00:19:09.000]  有清晰目標的病人
[00:19:09.000 --> 00:19:12.000]  這代表著在他面前
[00:19:12.000 --> 00:19:18.000]  有一個等待他去成就的目標
[00:19:18.000 --> 00:19:22.000]  這種病人會有一種堅持力
[00:19:22.000 --> 00:19:24.000]  會向著這個目標
[00:19:24.000 --> 00:19:27.000]  每天走一步兩步
[00:19:27.000 --> 00:19:29.000]  他就會越過
[00:19:29.000 --> 00:19:34.000]  越接近醫治好的目標
[00:19:34.000 --> 00:19:36.000]  但假如一個病人
[00:19:36.000 --> 00:19:41.000]  是完全沒有要好這種推動力
[00:19:41.000 --> 00:19:43.000]  假如他面前
[00:19:43.000 --> 00:19:44.000]  是完全沒有一個
[00:19:44.000 --> 00:19:48.000]  要等待他去成就的目標
[00:19:48.000 --> 00:19:52.000]  他其實裡面就會變得散漫
[00:19:52.000 --> 00:19:53.000]  他自己的精力
[00:19:53.000 --> 00:19:56.000]  也沒有一個清晰的焦點
[00:19:56.000 --> 00:19:59.000]  他自己慢慢地
[00:19:59.000 --> 00:20:04.000]  就讓那些本來有效的聚焦力
[00:20:04.000 --> 00:20:07.000]  流散開去了
[00:20:07.000 --> 00:20:10.000]  他由自在自主
[00:20:10.000 --> 00:20:13.000]  所帶來的那種醫治力
[00:20:13.000 --> 00:20:17.000]  也發揮不出來
[00:20:17.000 --> 00:20:20.000]  所以清晰目標
[00:20:20.000 --> 00:20:23.000]  就成了我們病人
[00:20:23.000 --> 00:20:28.000]  治癒一個重要的力量
[00:20:28.000 --> 00:20:30.000]  第三
[00:20:30.000 --> 00:20:32.000]  很多病人和家屬
[00:20:32.000 --> 00:20:35.000]  都很喜歡問一個問題
[00:20:35.000 --> 00:20:39.000]  就是到底還可以活多久
[00:20:39.000 --> 00:20:43.000]  其實醫生不是很想回答這類問題
[00:20:43.000 --> 00:20:46.000]  因為這類問題的答案
[00:20:46.000 --> 00:20:50.000]  既不是一種真正科學的統計
[00:20:50.000 --> 00:20:55.000]  所以他其實沒有帶有任何的權柄
[00:20:55.000 --> 00:21:00.000]  不過我們作為病人和病人的親屬
[00:21:00.000 --> 00:21:02.000]  我們當然很想知道
[00:21:02.000 --> 00:21:05.000]  到底這個病人
[00:21:05.000 --> 00:21:09.000]  還有多久的命可以活
[00:21:09.000 --> 00:21:12.000]  不過對一個有病的人來說
[00:21:12.000 --> 00:21:15.000]  特別是一個復發的病人
[00:21:15.000 --> 00:21:19.000]  我們一定要記住一個很基本的真理
[00:21:19.000 --> 00:21:24.000]  生命是在你自己和上帝的手裡
[00:21:24.000 --> 00:21:29.000]  而醫生不是那個上帝
[00:21:29.000 --> 00:21:33.000]  生命如果是在你和上帝的手裡
[00:21:33.000 --> 00:21:36.000]  你就不能夠放棄那個責任
[00:21:36.000 --> 00:21:38.000]  要對付那個疾病
[00:21:38.000 --> 00:21:41.000]  要活下去
[00:21:41.000 --> 00:21:44.000]  醫生是不可以代替你
[00:21:44.000 --> 00:21:49.000]  也不會代替你去做這個決定
[00:21:49.000 --> 00:21:52.000]  第四
[00:21:52.000 --> 00:21:57.000]  病人權益到底是什麼意思呢?
[00:21:57.000 --> 00:22:01.000]  他不是像我們字面意思
[00:22:01.000 --> 00:22:05.000]  好像我們病人從醫生的手裡
[00:22:05.000 --> 00:22:09.000]  搶回那個權力過來
[00:22:09.000 --> 00:22:11.000]  他其實是指到一種
[00:22:11.000 --> 00:22:18.000]  爭取可以主動和醫生合作的機會
[00:22:18.000 --> 00:22:19.000]  你知道嗎?
[00:22:19.000 --> 00:22:21.000]  最大的醫療效應
[00:22:21.000 --> 00:22:26.000]  就是當病人能夠主動和醫生合作
[00:22:26.000 --> 00:22:29.000]  在我們的現況
[00:22:29.000 --> 00:22:35.000]  大多數病人是對著醫生唯命是從
[00:22:35.000 --> 00:22:38.000]  他其實就沒有了那種主動力
[00:22:38.000 --> 00:22:45.000]  他也失去了那種自主自在的醫療力量
[00:22:45.000 --> 00:22:52.000]  所以要認清病人權益的基本意義
[00:22:52.000 --> 00:22:56.000]  你沒有僭奪醫生的權柄
[00:22:56.000 --> 00:23:00.000]  你不是為醫生找麻煩
[00:23:00.000 --> 00:23:06.000]  你是找回自己可以做決定的權益
[00:23:06.000 --> 00:23:13.000]  你是分擔了醫生的醫療技術和藥物
[00:23:13.000 --> 00:23:17.000]  發揮到這些醫療效應
[00:23:17.000 --> 00:23:20.000]  第五
[00:23:20.000 --> 00:23:25.000]  除了那些需要用麻煩來止痛的病人之外
[00:23:25.000 --> 00:23:30.000]  這種病人經常都會陷入迷糊狀態
[00:23:30.000 --> 00:23:33.000]  除了這些病人之外
[00:23:33.000 --> 00:23:38.000]  其實清醒的時候是相當多的
[00:23:38.000 --> 00:23:42.000]  清醒的時候你做什麼呢?
[00:23:42.000 --> 00:23:46.000]  很多病人在這個時候
[00:23:46.000 --> 00:23:49.000]  他會用來問一些沒有答案的問題
[00:23:49.000 --> 00:23:53.000]  或是自己浸入一種憂慮
[00:23:53.000 --> 00:23:59.000]  受煩、懼怕、埋怨這類負面情緒之下
[00:23:59.000 --> 00:24:08.000]  你要記住這種負面情緒是一點都沒有幫助你
[00:24:08.000 --> 00:24:13.000]  你其實要利用這一段清醒的時間
[00:24:13.000 --> 00:24:16.000]  去不斷評估你的現況
[00:24:16.000 --> 00:24:21.000]  不斷重新修訂你的應對策略
[00:24:21.000 --> 00:24:26.000]  才能做一個獨立自主的病人
[00:24:26.000 --> 00:24:33.000]  不能不斷重估現況和重訂策略
[00:24:33.000 --> 00:24:45.000]  他會常常用過氣、昔日、過時的態度
[00:24:45.000 --> 00:24:49.000]  來對付他現在新的病
[00:24:49.000 --> 00:24:53.000]  這樣有時是沒有那麼有果效的
[00:24:53.000 --> 00:25:01.000]  我們說我們不斷重估、重訂我們的策略
[00:25:01.000 --> 00:25:07.000]  這種和固執、頑硬的病人是完全兩回事
[00:25:07.000 --> 00:25:17.000]  固執、頑硬的病人是不懂得重估他的現況和重訂他的策略
[00:25:17.000 --> 00:25:23.000]  他只會執著一些他認為有效、有益的
[00:25:23.000 --> 00:25:27.000]  認為對自己最好的方法和態度
[00:25:27.000 --> 00:25:29.000]  你和醫生對抗
[00:25:29.000 --> 00:25:34.000]  這種是那些覺得要自己做一些事
[00:25:34.000 --> 00:25:37.000]  但不知道要做些正確的事
[00:25:37.000 --> 00:25:39.000]  這種病人常見
[00:25:39.000 --> 00:25:47.000]  但我們說這些對病人是沒有幫助的
[00:25:47.000 --> 00:25:51.000]  堅持病人權益我們要注意
[00:25:51.000 --> 00:25:56.000]  也不等於我們可以恃病行兇
[00:25:56.000 --> 00:26:02.000]  很多病人是將兩件事混淆了
[00:26:02.000 --> 00:26:07.000]  特別是被人照顧的做人兒女
[00:26:07.000 --> 00:26:12.000]  和做人家的丈夫或妻子
[00:26:12.000 --> 00:26:17.000]  雙雙落入一種恃病行兇
[00:26:17.000 --> 00:26:25.000]  恃病行兇不是一種堅持自己權益的病人
[00:26:25.000 --> 00:26:29.000]  他只是借助生病的機會
[00:26:29.000 --> 00:26:31.000]  來放縱自己
[00:26:31.000 --> 00:26:34.000]  他完全不知道在這個時候
[00:26:34.000 --> 00:26:36.000]  他如果有半分的力量
[00:26:36.000 --> 00:26:39.000]  他要對付的不是他的親人
[00:26:39.000 --> 00:26:41.000]  不是照顧他的伴侶
[00:26:41.000 --> 00:26:43.000]  而是疾病
[00:26:43.000 --> 00:26:45.000]  如果要對付疾病
[00:26:45.000 --> 00:26:49.000]  他一定要和照顧他的人
[00:26:49.000 --> 00:26:53.000]  包括醫生、親友或伴侶
[00:26:53.000 --> 00:26:56.000]  要和這些人充分合作
[00:26:56.000 --> 00:27:02.000]  常常將新情況告訴照顧你的人
[00:27:02.000 --> 00:27:06.000]  使他們可以改變策略
[00:27:06.000 --> 00:27:10.000]  幫助你對付那種病
[00:27:10.000 --> 00:27:15.000]  剛才我們說生命在你的手裡
[00:27:15.000 --> 00:27:17.000]  那是什麼意思?
[00:27:17.000 --> 00:27:21.000]  那意思是拒絕失望
[00:27:21.000 --> 00:27:24.000]  要堅持到底
