
[00:00:00.000 --> 00:00:07.000]  我們今天看一本書信叫做《肥理門書》
[00:04:38.000 --> 00:04:40.000]  不只是寫給親戚朋友
[00:04:40.000 --> 00:04:46.000]  是教會的領導寫給教會的一封書信
[00:04:46.000 --> 00:04:48.000]  一個重要的書信
[00:04:48.000 --> 00:04:50.000]  所以既然不是個人的時候
[00:04:50.000 --> 00:04:52.000]  我們看的時候就要留心一下
[00:04:52.000 --> 00:04:54.000]  究竟這本書跟我們有什麼關係?
[00:04:54.000 --> 00:04:58.000]  跟我們教會有什麼關係?
[00:04:58.000 --> 00:05:03.000]  如果不是一本私人和個人的書信的時候
[00:05:03.000 --> 00:05:08.000]  我們就要問這本書信究竟是什麼情況下寫成
[00:05:08.000 --> 00:05:10.000]  這本書信是什麼情況下寫成
[00:05:10.000 --> 00:05:12.000]  我們知道的東西不是很多
[00:05:12.000 --> 00:05:14.000]  我們知道有一個人叫做弗利門
[00:05:14.000 --> 00:05:15.000]  這個人大概住在哥羅西
[00:05:15.000 --> 00:05:17.000]  我們知道他住在哥羅西
[00:05:17.000 --> 00:05:19.000]  因為哥羅西書問安的話
[00:05:19.000 --> 00:05:20.000]  跟弗利門書很相近
[00:05:20.000 --> 00:05:22.000]  都是問同一班朋友安的
[00:05:22.000 --> 00:05:27.000]  所以可能大概這個弗利門住在哥羅西
[00:05:27.000 --> 00:05:30.000]  哥羅西是今天土耳其的一個地方
[00:05:30.000 --> 00:05:36.000]  弗利門似乎有個奴隸叫做亞尼西姆
[00:05:36.000 --> 00:05:38.000]  所以弗利門有個主人
[00:05:38.000 --> 00:05:40.000]  有個奴隸叫做亞尼西姆
[00:05:40.000 --> 00:05:45.000]  接著保羅寫信很明顯是關乎亞尼西姆的事
[00:05:45.000 --> 00:05:47.000]  其實我們知道這麼多
[00:05:47.000 --> 00:05:49.000]  但是關乎什麼事呢?
[00:05:49.000 --> 00:05:51.000]  我們就不太清楚
[00:05:51.000 --> 00:05:55.000]  我們任何教會去問的時候
[00:05:55.000 --> 00:05:58.000]  教會有兩類人對弗利門書的認識
[00:05:58.000 --> 00:06:01.000]  第一類就是看過弗利門書和聽過弗利門書的人
[00:06:01.000 --> 00:06:03.000]  另外一類就是沒聽過弗利門書
[00:06:03.000 --> 00:06:05.000]  沒看過弗利門書的人
[00:06:05.000 --> 00:06:10.000]  就發覺沒看過和聽過弗利門書的人
[00:06:10.000 --> 00:06:13.000]  對弗利門書的意見有點不同
[00:06:13.000 --> 00:06:15.000]  聽過弗利門書的人就說
[00:06:15.000 --> 00:06:22.000]  很簡單 弗利門是說一個逃跑的奴隸
[00:06:22.000 --> 00:06:25.000]  逃跑之後去找保羅
[00:06:25.000 --> 00:06:27.000]  剛好遇到保羅
[00:06:27.000 --> 00:06:29.000]  保羅寫了一封求情信
[00:06:29.000 --> 00:06:34.000]  希望主人不要這麼憤怒這個奴隸
[00:06:34.000 --> 00:06:38.000]  對一班沒看過和沒聽過弗利門書的人
[00:06:38.000 --> 00:06:41.000]  再看一次弗利門書的時候
[00:06:41.000 --> 00:06:44.000]  就發覺好像不是這麼簡單
[00:06:44.000 --> 00:06:47.000]  保羅沒有說得這麼清楚
[00:06:47.000 --> 00:06:50.000]  因為保羅從來沒有說他逃跑
[00:06:50.000 --> 00:06:54.000]  甚至保羅沒有說他做了很大的錯事
[00:06:54.000 --> 00:06:56.000]  很多時候我們對這本書的認識
[00:06:56.000 --> 00:06:58.000]  是基於兩節聖經
[00:06:58.000 --> 00:07:00.000]  而不是一節半的聖經
[00:07:00.000 --> 00:07:02.000]  我們先看第十五節
[00:07:02.000 --> 00:07:05.000]  第十五節有這麼說
[00:07:05.000 --> 00:07:08.000]  第十五節
[00:07:08.000 --> 00:07:10.000]  他暫時離開你
[00:07:10.000 --> 00:07:13.000]  或者叫你永遠得罪他
[00:07:13.000 --> 00:07:16.000]  保羅沒有交代他為什麼要暫時離開他
[00:07:16.000 --> 00:07:21.000]  沒有說為什麼這個奴隸暫時離開主人
[00:07:21.000 --> 00:07:24.000]  那個時候我們就說一定是做了壞事
[00:07:24.000 --> 00:07:26.000]  一定是偷東西 殺人放火
[00:07:26.000 --> 00:07:27.000]  一定是做了很差的事
[00:07:27.000 --> 00:07:34.000]  所以逃跑 被逼逃走離開主人弗利門
[00:07:34.000 --> 00:07:36.000]  但聖經沒有清楚說到
[00:07:36.000 --> 00:07:38.000]  他真的是逃跑
[00:07:38.000 --> 00:07:40.000]  只是說他暫時離開你
[00:07:40.000 --> 00:07:46.000]  其實在原文來說是一個被動的動詞
[00:07:46.000 --> 00:07:47.000]  不是說他主動離開
[00:07:47.000 --> 00:07:50.000]  而是他被動的離開
[00:07:50.000 --> 00:07:53.000]  意思是可能是神暫時把他帶走
[00:07:53.000 --> 00:07:55.000]  遲些把他帶回來
[00:07:55.000 --> 00:07:58.000]  所以原文是說神是一個主角
[00:07:58.000 --> 00:08:00.000]  不是他自己主動離開的
[00:08:00.000 --> 00:08:02.000]  是另外一些勢力
[00:08:02.000 --> 00:08:04.000]  另外一個能力叫他離開
[00:08:04.000 --> 00:08:05.000]  所以不關他的事
[00:08:05.000 --> 00:08:07.000]  他離開不關他的事
[00:08:07.000 --> 00:08:10.000]  為什麼十五節說不關他的事的時候
[00:08:10.000 --> 00:08:12.000]  很多人就說不如看第十八節
[00:08:12.000 --> 00:08:14.000]  第十八節一定是關他的事
[00:08:14.000 --> 00:08:18.000]  所以第十八節其實是我們重構整個歷史事件
[00:08:18.000 --> 00:08:20.000]  唯一一次我們可以看的聖經
[00:08:20.000 --> 00:08:23.000]  就是第十八節
[00:08:23.000 --> 00:08:27.000]  保羅說:如果這個奴隸若虧負了你
[00:08:27.000 --> 00:08:31.000]  或欠你什麼都歸在我帳上
[00:08:31.000 --> 00:08:32.000]  我必償還
[00:08:32.000 --> 00:08:34.000]  是我親筆寫的
[00:08:34.000 --> 00:08:38.000]  這一句保羅似乎是說
[00:08:38.000 --> 00:08:41.000]  這個奴隸做了些差的事
[00:08:41.000 --> 00:08:43.000]  可能偷了東西
[00:08:43.000 --> 00:08:45.000]  所以保羅說他偷什麼不要緊
[00:08:45.000 --> 00:08:46.000]  我給他還清
[00:08:46.000 --> 00:08:47.000]  不要再生他的氣
[00:08:47.000 --> 00:08:48.000]  有什麼機器不要緊
[00:08:48.000 --> 00:08:50.000]  我還清
[00:08:50.000 --> 00:08:52.000]  但保羅這裡不是說他偷東西
[00:08:52.000 --> 00:08:54.000]  是說他若
[00:08:54.000 --> 00:08:56.000]  如果他真的偷東西
[00:08:56.000 --> 00:08:59.000]  其實當時保羅似乎是要
[00:08:59.000 --> 00:09:02.000]  給門去做些好事
[00:09:02.000 --> 00:09:03.000]  對我為世母
[00:09:03.000 --> 00:09:04.000]  保羅就說
[00:09:04.000 --> 00:09:06.000]  其實你一定要做些好事
[00:09:06.000 --> 00:09:08.000]  如果他真的有欠你
[00:09:08.000 --> 00:09:09.000]  我包起
[00:09:09.000 --> 00:09:11.000]  他不是說真的欠他
[00:09:11.000 --> 00:09:13.000]  只不過是假設
[00:09:13.000 --> 00:09:16.000]  想了所有可能性
[00:09:16.000 --> 00:09:17.000]  他是不是真的欠你錢
[00:09:17.000 --> 00:09:18.000]  欠其他東西
[00:09:18.000 --> 00:09:20.000]  我包了你不要再生氣
[00:09:20.000 --> 00:09:25.000]  但在看第十九節的時候
[00:09:25.000 --> 00:09:29.000]  保羅說其實你都欠我一筆
[00:09:29.000 --> 00:09:32.000]  所以其實這裡
[00:09:32.000 --> 00:09:34.000]  兩個方面都是誇張的說話
[00:09:34.000 --> 00:09:37.000]  如果說肥利門你都欠我一筆
[00:09:37.000 --> 00:09:39.000]  其實說到肥利門信耶穌
[00:09:39.000 --> 00:09:42.000]  我想是保羅傳福音間接到肥利門那裡
[00:09:42.000 --> 00:09:44.000]  所以保羅就說
[00:09:44.000 --> 00:09:46.000]  你信耶穌都是欠我
[00:09:46.000 --> 00:09:48.000]  所以算了一筆勾銷
[00:09:48.000 --> 00:09:51.000]  所以保羅的意思就是說
[00:09:51.000 --> 00:09:54.000]  你再沒有藉口不接納這個奴隸
[00:09:54.000 --> 00:09:57.000]  仍然沒有說他逃跑
[00:09:57.000 --> 00:09:59.000]  仍然沒有說他逃走
[00:09:59.000 --> 00:10:03.000]  英文不單止沒有提及這個奴隸逃跑
[00:10:03.000 --> 00:10:05.000]  在歷史的層面
[00:10:05.000 --> 00:10:08.000]  我們發覺這個奴隸逃跑
[00:10:08.000 --> 00:10:10.000]  可能性也不是很高
[00:10:10.000 --> 00:10:12.000]  我們想清楚
[00:10:12.000 --> 00:10:16.000]  這個肥利門住在江河西
[00:10:16.000 --> 00:10:20.000]  江河西是小馬城中間的地方
[00:10:20.000 --> 00:10:22.000]  如果你認識歷史的時候
[00:10:22.000 --> 00:10:24.000]  認識地理的時候
[00:10:24.000 --> 00:10:26.000]  你才可以幻想到
[00:10:26.000 --> 00:10:30.000]  較東邊有一塊東西叫土耳其
[00:10:30.000 --> 00:10:32.000]  就是江河西的地方
[00:10:32.000 --> 00:10:34.000]  再過海之外
[00:10:34.000 --> 00:10:36.000]  就是過很遠的海
[00:10:36.000 --> 00:10:38.000]  就有一塊東西叫希臘
[00:10:38.000 --> 00:10:40.000]  再過很遠的海之外
[00:10:40.000 --> 00:10:42.000]  就有一個東西叫意大利
[00:10:42.000 --> 00:10:46.000]  一個奴隸要搭車去到岸邊以不鎖
[00:10:46.000 --> 00:10:48.000]  再搭船去到希臘
[00:10:48.000 --> 00:10:50.000]  再搭船去到意大利
[00:10:50.000 --> 00:10:53.000]  再搭車去到監獄找保羅
[00:10:53.000 --> 00:10:56.000]  一個奴隸根本沒有這樣的資源
[00:10:56.000 --> 00:10:58.000]  可以做這件事情
[00:10:58.000 --> 00:11:00.000]  尤其是一個逃走的奴隸
[00:11:00.000 --> 00:11:02.000]  逃走是被通緝的
[00:11:02.000 --> 00:11:04.000]  在當時任何逃走的奴隸
[00:11:04.000 --> 00:11:06.000]  你抓到的時候都可以殺了他
[00:11:06.000 --> 00:11:09.000]  或者可以告他
[00:11:09.000 --> 00:11:11.000]  被通緝不合法的奴隸
[00:11:11.000 --> 00:11:14.000]  可不可以搭幾次船
[00:11:14.000 --> 00:11:17.000]  這麼遠去到這樣的地方
[00:11:17.000 --> 00:11:21.000]  現在我們講的是2000年前的時間
[00:11:21.000 --> 00:11:23.000]  不是講今天
[00:11:23.000 --> 00:11:25.000]  如果今天突然間你不見到兒子
[00:11:25.000 --> 00:11:28.000]  兒子突然間搭飛機去了LA
[00:11:28.000 --> 00:11:30.000]  LA搭船去了夏威夷
[00:11:30.000 --> 00:11:31.000]  再搭船去香港
[00:11:31.000 --> 00:11:33.000]  你覺得有一點奇怪
[00:11:33.000 --> 00:11:36.000]  為什麼他有能力這樣做
[00:11:36.000 --> 00:11:40.000]  何況當時不是每次都有船有飛機給你搭
[00:11:40.000 --> 00:11:42.000]  可以一個逃走的奴隸
[00:11:42.000 --> 00:11:44.000]  去到這麼遠去找到保羅
[00:11:44.000 --> 00:11:47.000]  何況當時保羅坐牢
[00:11:47.000 --> 00:11:50.000]  在監獄裏面
[00:11:50.000 --> 00:11:52.000]  你不可以隨時會見到一個
[00:11:52.000 --> 00:11:54.000]  另外一個囚犯
[00:11:54.000 --> 00:11:57.000]  你說這個逃走的奴隸
[00:11:57.000 --> 00:12:01.000]  這麼巧去到羅馬
[00:12:01.000 --> 00:12:04.000]  他不認識保羅
[00:12:04.000 --> 00:12:06.000]  他不認識保羅
[00:12:06.000 --> 00:12:07.000]  這麼巧去到羅馬
[00:12:07.000 --> 00:12:10.000]  遇到保羅
[00:12:10.000 --> 00:12:12.000]  是很難得的事情
[00:12:12.000 --> 00:12:14.000]  很難這麼巧
[00:12:14.000 --> 00:12:17.000]  譬如你這麼巧去了西藏
[00:12:17.000 --> 00:12:19.000]  遇到你的朋友
[00:12:19.000 --> 00:12:20.000]  很少可
[00:12:20.000 --> 00:12:23.000]  何況你的朋友坐牢
[00:12:23.000 --> 00:12:25.000]  你這麼巧去到西藏監獄
[00:12:25.000 --> 00:12:27.000]  遇到你的朋友
[00:12:27.000 --> 00:12:29.000]  可能性很微
[00:12:29.000 --> 00:12:31.000]  可能大家一起坐牢
[00:12:31.000 --> 00:12:32.000]  那麼巧
[00:12:32.000 --> 00:12:34.000]  但首先你坐牢的時候
[00:12:34.000 --> 00:12:36.000]  在當時一個羅馬公民坐牢
[00:12:36.000 --> 00:12:38.000]  和一個奴隸坐牢是不同的監獄
[00:12:38.000 --> 00:12:40.000]  不會這麼巧坐牢遇到
[00:12:40.000 --> 00:12:42.000]  還是遇到你的主人
[00:12:42.000 --> 00:12:43.000]  主人的朋友
[00:12:43.000 --> 00:12:45.000]  這麼巧大家遇到
[00:12:45.000 --> 00:12:50.000]  可能性極低
[00:12:50.000 --> 00:12:52.000]  當時如果保羅真的在羅馬
[00:12:52.000 --> 00:12:55.000]  寫成這本監獄書信的時候
[00:12:55.000 --> 00:12:56.000]  見到一個逃走的奴隸
[00:12:56.000 --> 00:12:58.000]  找到保羅
[00:12:58.000 --> 00:13:00.000]  機會實在很微
[00:13:00.000 --> 00:13:03.000]  何況聖經沒有這麼說過
[00:13:03.000 --> 00:13:05.000]  其實還有第二個可能性
[00:13:05.000 --> 00:13:07.000]  第二個可能性就是他不是逃走
[00:13:07.000 --> 00:13:08.000]  沒錯
[00:13:08.000 --> 00:13:09.000]  他得罪了主人
[00:13:09.000 --> 00:13:10.000]  他不是逃走
[00:13:10.000 --> 00:13:12.000]  當時有一個可能性就是說
[00:13:12.000 --> 00:13:14.000]  如果你得罪了主人的時候
[00:13:14.000 --> 00:13:15.000]  可以找一個和事佬
[00:13:15.000 --> 00:13:17.000]  最好和事佬是主人的朋友
[00:13:17.000 --> 00:13:19.000]  你找主人的朋友的時候
[00:13:19.000 --> 00:13:20.000]  就可以找主人的朋友
[00:13:20.000 --> 00:13:22.000]  出面和你做和事佬
[00:13:22.000 --> 00:13:27.000]  這個可能性解析了很多問題
[00:13:27.000 --> 00:13:30.000]  首先為什麼他這麼巧去到羅馬
[00:13:30.000 --> 00:13:32.000]  可能主人把他送到羅馬
[00:13:32.000 --> 00:13:34.000]  或者等等不同的可能性
[00:13:34.000 --> 00:13:36.000]  但是也有幾個困難的地方
[00:13:36.000 --> 00:13:37.000]  第一個困難的地方就是
[00:13:37.000 --> 00:13:38.000]  如果找和事佬
[00:13:38.000 --> 00:13:39.000]  為什麼不找近一點的
[00:13:39.000 --> 00:13:40.000]  教會有幾個人
[00:13:40.000 --> 00:13:41.000]  阿基保也找
[00:13:41.000 --> 00:13:43.000]  去到找保羅
[00:13:43.000 --> 00:13:45.000]  這麼遠的水路找和事佬
[00:13:45.000 --> 00:13:49.000]  何況當時保羅不認識奧尼西姆
[00:13:49.000 --> 00:13:51.000]  聖經說他不認識
[00:13:51.000 --> 00:13:53.000]  還有根據哥羅西書
[00:13:53.000 --> 00:13:54.000]  其他經文
[00:13:54.000 --> 00:13:56.000]  保羅沒有創立哥羅西的教會
[00:13:56.000 --> 00:13:58.000]  似乎沒有見過肥利門
[00:13:58.000 --> 00:14:00.000]  所以找和事佬
[00:14:00.000 --> 00:14:02.000]  找一個這麼遠水路的人
[00:14:02.000 --> 00:14:04.000]  何況保羅當時是坐牢
[00:14:04.000 --> 00:14:06.000]  坐牢沒有那種權利
[00:14:06.000 --> 00:14:08.000]  沒有那種法律上的權利
[00:14:08.000 --> 00:14:10.000]  可以做正正式式的和事佬
[00:14:10.000 --> 00:14:13.000]  在當時的文獻裏面
[00:14:13.000 --> 00:14:16.000]  我們的確找到一些和事佬寫的信
[00:14:16.000 --> 00:14:18.000]  一些Mediator寫的信
[00:14:18.000 --> 00:14:21.000]  這些Mediator寫的信
[00:14:21.000 --> 00:14:22.000]  第一世紀已經找到一封
[00:14:22.000 --> 00:14:24.000]  找到這些寫的信
[00:14:24.000 --> 00:14:25.000]  他們通常會這樣說
[00:14:25.000 --> 00:14:28.000]  你和主人這樣說
[00:14:28.000 --> 00:14:30.000]  你的奴隸來了我那裏
[00:14:31.000 --> 00:14:33.000]  你饒恕他
[00:14:33.000 --> 00:14:35.000]  他現在知錯了
[00:14:35.000 --> 00:14:36.000]  所以他肯認錯
[00:14:36.000 --> 00:14:38.000]  所以你饒恕他吧
[00:14:38.000 --> 00:14:40.000]  肥利門書沒有說
[00:14:40.000 --> 00:14:42.000]  奧尼西姆認錯
[00:14:42.000 --> 00:14:44.000]  沒有說他知錯
[00:14:44.000 --> 00:14:45.000]  沒有說他悔改
[00:14:45.000 --> 00:14:47.000]  如果他真的偷東西的時候
[00:14:47.000 --> 00:14:49.000]  保羅可以不說他悔改嗎?
[00:14:49.000 --> 00:14:51.000]  公義的原因都應該說一下
[00:14:51.000 --> 00:14:53.000]  說他不對
[00:14:53.000 --> 00:14:55.000]  或者說他其他的
[00:14:55.000 --> 00:14:57.000]  懊悔的行為
[00:14:57.000 --> 00:14:59.000]  完全沒有說這些行為
[00:14:59.000 --> 00:15:01.000]  所以這封似乎不是
[00:15:01.000 --> 00:15:02.000]  和事佬寫的信
[00:15:02.000 --> 00:15:04.000]  Mediator寫的信
[00:15:04.000 --> 00:15:07.000]  我們回到第一個可能性
[00:15:07.000 --> 00:15:09.000]  逃跑
[00:15:09.000 --> 00:15:11.000]  如果奧尼西姆逃跑的時候
[00:15:11.000 --> 00:15:13.000]  保羅寫信應該不是這樣寫的
[00:15:13.000 --> 00:15:15.000]  一開始的時候
[00:15:15.000 --> 00:15:17.000]  保羅已經假使肥利門知道他在哪裏
[00:15:17.000 --> 00:15:19.000]  他沒有說
[00:15:19.000 --> 00:15:20.000]  肥利門啊
[00:15:20.000 --> 00:15:21.000]  我親愛的弟兄肥利門
[00:15:21.000 --> 00:15:22.000]  你知不知道你的奴隸
[00:15:22.000 --> 00:15:24.000]  突然間抓他來我那裏
[00:15:24.000 --> 00:15:25.000]  他沒有說
[00:15:25.000 --> 00:15:27.000]  似乎肥利門已經知道了
[00:15:27.000 --> 00:15:29.000]  他沒有交代
[00:15:29.000 --> 00:15:30.000]  如果是這樣的話
[00:15:30.000 --> 00:15:32.000]  我相信只有第三個可能性
[00:15:32.000 --> 00:15:35.000]  他們兩個怎樣相遇
[00:15:35.000 --> 00:15:37.000]  第三個可能性就是這樣
[00:15:37.000 --> 00:15:38.000]  我先講結論
[00:15:38.000 --> 00:15:39.000]  結論就是
[00:15:39.000 --> 00:15:41.000]  可能是肥利門
[00:15:41.000 --> 00:15:44.000]  可能和他奴隸有些過節
[00:15:44.000 --> 00:15:45.000]  但其實這一點都不出奇
[00:15:45.000 --> 00:15:49.000]  當時任何的主人和任何的奴隸都有過節
[00:15:49.000 --> 00:15:51.000]  就像今天勞資雙方的關係一樣
[00:15:51.000 --> 00:15:54.000]  當時主人和奴隸
[00:15:54.000 --> 00:15:55.000]  可能他們的關係有張力
[00:15:55.000 --> 00:15:57.000]  但過節我們不講
[00:15:57.000 --> 00:16:02.000]  但似乎肥利門的奴隸奧尼西姆不是逃跑
[00:16:02.000 --> 00:16:06.000]  似乎這個奧尼西姆是被差遣
[00:16:06.000 --> 00:16:07.000]  被差派
[00:16:07.000 --> 00:16:13.000]  是被肥利門差派遠行去到羅馬
[00:16:13.000 --> 00:16:15.000]  照顧保羅
[00:16:15.000 --> 00:16:17.000]  這個是我的結論
[00:16:17.000 --> 00:16:19.000]  怎樣能夠達到這個結論
[00:16:19.000 --> 00:16:21.000]  首先要解釋當時的歷史背景
[00:16:21.000 --> 00:16:22.000]  當時的歷史背景
[00:16:22.000 --> 00:16:25.000]  當時的坐牢和今天坐牢不同
[00:16:25.000 --> 00:16:26.000]  今天坐牢是一個刑罰
[00:16:26.000 --> 00:16:27.000]  當時坐牢不是一個刑罰
[00:16:27.000 --> 00:16:29.000]  當時坐牢只是等候聆訊
[00:16:29.000 --> 00:16:31.000]  是一個過程
[00:16:31.000 --> 00:16:34.000]  等候被審的時候坐牢
[00:16:34.000 --> 00:16:36.000]  坐完牢的刑罰
[00:16:36.000 --> 00:16:37.000]  要不就被人斬首
[00:16:37.000 --> 00:16:39.000]  要不就被人十字架
[00:16:39.000 --> 00:16:40.000]  要不就被人去
[00:16:40.000 --> 00:16:42.000]  被判刑
[00:16:42.000 --> 00:16:43.000]  等到他去到
[00:16:43.000 --> 00:16:46.000]  放逐去外國等等
[00:16:46.000 --> 00:16:49.000]  希律的兒子
[00:16:49.000 --> 00:16:51.000]  在羅馬被審
[00:16:51.000 --> 00:16:54.000]  審完之後放逐去到法國
[00:16:54.000 --> 00:16:55.000]  都不錯
[00:16:55.000 --> 00:16:56.000]  可能當時還好過羅馬
[00:16:56.000 --> 00:16:58.000]  所以當時的懲罰
[00:16:58.000 --> 00:17:00.000]  不是今天所幻想的坐牢
[00:17:00.000 --> 00:17:01.000]  坐牢是一個步驟
[00:17:01.000 --> 00:17:02.000]  一個過程
