
[00:00:00.000 --> 00:00:02.360]  今次我們一起在聖經的記載
[00:04:10.200 --> 00:04:12.000]  那麼有什麼背景呢
[00:04:12.000 --> 00:04:16.600]  按照當時的拉丁詩人叫做Elvis
[00:04:16.600 --> 00:04:19.600]  他所寫的傳說故事
[00:04:19.600 --> 00:04:21.600]  當然他們的人信了真
[00:04:21.600 --> 00:04:22.400]  以為是真的
[00:04:22.400 --> 00:04:24.000]  當然是神話故事了
[00:04:24.000 --> 00:04:28.400]  就是曾經這兩對父子的天神
[00:04:28.400 --> 00:04:31.000]  化身成人降到人間
[00:04:31.000 --> 00:04:32.200]  就在這個
[00:04:32.200 --> 00:04:34.600]  剛才我們看到的呂高尼
[00:04:34.600 --> 00:04:36.000]  用呂高尼話
[00:04:36.000 --> 00:04:37.400]  其實是一個區
[00:04:37.400 --> 00:04:39.000]  這幾個城市都屬於一個區
[00:04:39.000 --> 00:04:40.400]  大家知道吧
[00:04:40.400 --> 00:04:44.400]  那麼那個區裡面的地方就到處去
[00:04:44.400 --> 00:04:45.200]  在山區
[00:04:45.200 --> 00:04:48.200]  尤其是他叫做Pragia
[00:04:48.200 --> 00:04:49.800]  那個區裡面走
[00:04:49.800 --> 00:04:51.400]  那麼他到處去的時候
[00:04:51.400 --> 00:04:53.600]  當地的人因為看到陌生人
[00:04:53.600 --> 00:04:55.000]  他們就不接待他
[00:04:55.000 --> 00:04:56.600]  神話是這麼說的
[00:04:56.600 --> 00:04:58.800]  那麼反而這個所謂路斯德
[00:04:58.800 --> 00:05:01.400]  以哥念這幾個城市裡面的人
[00:05:01.400 --> 00:05:04.800]  就好心地接待這些不認識的陌生人
[00:05:04.800 --> 00:05:10.400]  於是這兩個天神就感覺到他們很好
[00:05:10.400 --> 00:05:15.000]  於是接著有洪水流難的時候
[00:05:15.000 --> 00:05:18.000]  這兩位天神就救了這兩個城裡面的人
[00:05:18.000 --> 00:05:19.400]  所以這兩個城
[00:05:19.400 --> 00:05:21.600]  慢慢形成了一個傳統
[00:05:21.600 --> 00:05:25.800]  在他們神話的傳說的傳統裡面
[00:05:25.800 --> 00:05:28.000]  就認為這個天神
[00:05:28.000 --> 00:05:31.600]  就是宙斯和赫爾木斯
[00:05:31.600 --> 00:05:34.200]  就會變成人形的
[00:05:34.200 --> 00:05:36.800]  也是會特別保護這兩個城
[00:05:36.800 --> 00:05:40.600]  所以成為他們守護城的神仙
[00:05:40.600 --> 00:05:42.000]  背景就是這樣的
[00:05:42.000 --> 00:05:43.000]  所以
[00:05:43.000 --> 00:05:44.000]  你們是不是明白了
[00:05:44.000 --> 00:05:47.400]  當保羅去行神蹟的時候
[00:05:47.400 --> 00:05:49.400]  這些人馬上就說
[00:05:49.400 --> 00:05:51.200]  是他們兩個又來了
[00:05:51.200 --> 00:05:53.400]  所以就叫保羅做赫爾木斯
[00:05:53.400 --> 00:05:55.600]  就叫巴拿巴做宙斯
[00:05:55.600 --> 00:05:57.800]  就當他們是神來拜
[00:05:57.800 --> 00:05:58.400]  好
[00:05:58.400 --> 00:06:00.200]  那麼就交代了一些背景
[00:06:00.200 --> 00:06:05.400]  我們特別留意接著要發生的事情
[00:06:05.400 --> 00:06:07.400]  發生什麼事情呢?
[00:06:07.400 --> 00:06:12.600]  保羅當然就會解釋給這幫外族人聽
[00:06:12.600 --> 00:06:14.200]  他們不是那位神
[00:06:14.200 --> 00:06:15.800]  其實你留意看保羅
[00:06:15.800 --> 00:06:19.200]  剛才我們看到第十五節開始的講章
[00:06:19.200 --> 00:06:20.800]  和他們所說的講道裡面
[00:06:20.800 --> 00:06:24.000]  保羅是很有恩慈
[00:06:24.000 --> 00:06:26.800]  帶著一個很正面的提醒他們
[00:06:26.800 --> 00:06:28.400]  不是說你們迷信了
[00:06:28.400 --> 00:06:30.200]  你們神要懲罰你們
[00:06:30.200 --> 00:06:31.200]  不是要這樣
[00:06:31.200 --> 00:06:33.000]  保羅說其實你們很好
[00:06:33.000 --> 00:06:34.800]  不過你們不認識那個真神
[00:06:34.800 --> 00:06:36.400]  我們不是那個真神
[00:06:36.400 --> 00:06:37.800]  很重要的
[00:06:37.800 --> 00:06:39.400]  真是一個服侍神的人
[00:06:39.400 --> 00:06:42.400]  那個心一定是很正的
[00:06:42.400 --> 00:06:43.800]  很靈敏的
[00:06:44.800 --> 00:06:47.000]  我想初初保羅也不知道發生什麼事情
[00:06:47.000 --> 00:06:48.000]  因為他們是用什麼呢?
[00:06:48.000 --> 00:06:49.200]  呂高尼話來講
[00:06:49.200 --> 00:06:50.400]  保羅是不懂的
[00:06:50.400 --> 00:06:52.800]  當然他們是講希臘話
[00:06:52.800 --> 00:06:54.600]  但是他們一激動的時候
[00:06:54.600 --> 00:06:56.800]  我想有一點點鄉下的地方
[00:06:56.800 --> 00:06:59.200]  他就馬上叫呂高尼話
[00:06:59.200 --> 00:07:00.400]  保羅不知道他在叫什麼
[00:07:00.400 --> 00:07:02.000]  那些人就很快
[00:07:02.000 --> 00:07:03.200]  看到保羅行了神蹟
[00:07:03.200 --> 00:07:04.600]  於是就哇!
[00:07:04.600 --> 00:07:05.600]  又有一個叫聲
[00:07:05.600 --> 00:07:07.600]  保羅以為他們在讚美神
[00:07:07.600 --> 00:07:09.400]  好像獵寶奇兵那樣
[00:07:09.400 --> 00:07:10.000]  不知道在說什麼
[00:07:10.000 --> 00:07:11.200]  就舉手
[00:07:11.200 --> 00:07:12.200]  他又說哎呀哎呀
[00:07:12.200 --> 00:07:13.000]  這次Hallelujah
[00:07:13.000 --> 00:07:14.000]  那邊又叫
[00:07:14.000 --> 00:07:14.800]  哎呀哎呀
[00:07:14.800 --> 00:07:16.000]  發覺不對勁
[00:07:16.000 --> 00:07:17.600]  就抬了一些牛過來
[00:07:17.600 --> 00:07:18.200]  是不是?
[00:07:18.200 --> 00:07:18.800]  抬了一些牛
[00:07:18.800 --> 00:07:19.800]  想著也好
[00:07:19.800 --> 00:07:20.600]  不知道是什麼
[00:07:20.600 --> 00:07:22.000]  或者是敬拜神
[00:07:22.000 --> 00:07:23.000]  是天祭
[00:07:23.000 --> 00:07:25.600]  但是接著他就將花環帶到保羅那裡
[00:07:25.600 --> 00:07:26.800]  保羅知道不對勁了
[00:07:26.800 --> 00:07:27.600]  就馬上說
[00:07:27.600 --> 00:07:29.200]  不是我不是我
[00:07:29.200 --> 00:07:31.600]  一個侍奉神的人
[00:07:31.600 --> 00:07:33.200]  他的心永遠都是
[00:07:33.200 --> 00:07:35.200]  將人帶到神那裡
[00:07:35.200 --> 00:07:39.000]  永遠不會吸引人去看他自己就是那位
[00:07:39.000 --> 00:07:41.400]  是讓人去敬拜的人
[00:07:41.400 --> 00:07:42.600]  這件事很重要
[00:07:42.600 --> 00:07:43.600]  保羅很清楚的
[00:07:43.600 --> 00:07:45.200]  保羅伯伯一開口就說
[00:07:45.200 --> 00:07:46.200]  你不要這樣搞
[00:07:46.200 --> 00:07:47.000]  為什麼呢?
[00:07:47.000 --> 00:07:47.800]  我們不是神
[00:07:47.800 --> 00:07:49.200]  你要敬拜那位神
[00:07:49.200 --> 00:07:51.000]  就帶他們去了解神
[00:07:51.000 --> 00:07:52.400]  而且他講得真的好
[00:07:52.400 --> 00:07:54.200]  這位神是你們不認識
[00:07:54.200 --> 00:07:58.000]  但是在最高的創造天地那位才是真神
[00:07:58.000 --> 00:07:59.800]  然後你看第十七十八節
[00:07:59.800 --> 00:08:01.000]  他講得真的好
[00:08:01.000 --> 00:08:02.000]  他說
[00:08:02.000 --> 00:08:05.400]  雖然你不認識他
[00:08:05.400 --> 00:08:06.400]  但是他沒有
[00:08:06.400 --> 00:08:09.000]  他留下了一些名證
[00:08:09.000 --> 00:08:11.000]  讓你能夠明白他
[00:08:11.000 --> 00:08:16.200]  譬如他常常是賜恩典給你善行
[00:08:16.200 --> 00:08:18.200]  在天上降下雨泥
[00:08:18.200 --> 00:08:20.400]  給你有豐年
[00:08:20.400 --> 00:08:23.600]  然後在這裡吃喝充足
[00:08:23.600 --> 00:08:25.400]  滿心歡樂
[00:08:25.400 --> 00:08:28.000]  這是一個很恩慈的話
[00:08:28.000 --> 00:08:30.000]  其實這位神愛你們
[00:08:30.000 --> 00:08:31.200]  一直你不知道
[00:08:31.200 --> 00:08:32.400]  其實他很愛你們
[00:08:32.400 --> 00:08:36.000]  保羅又救了他們一個病人
[00:08:36.000 --> 00:08:39.200]  施展了大能的神蹟
[00:08:39.200 --> 00:08:42.200]  又不要自己有什麼光榮
[00:08:42.200 --> 00:08:44.000]  將他們帶到神的面前
[00:08:44.000 --> 00:08:49.200]  又講一些令他們能夠回轉的很恩慈的話
[00:08:49.200 --> 00:08:50.800]  所以保羅能夠講的
[00:08:50.800 --> 00:08:51.400]  你看看
[00:08:51.400 --> 00:08:52.400]  都做完了
[00:08:52.400 --> 00:08:54.800]  在一個外邦的世界裡面做完了
[00:08:54.800 --> 00:08:56.000]  反應了
[00:08:56.000 --> 00:08:57.400]  現在我們特別研究一下
[00:08:57.400 --> 00:08:59.200]  反應呢
[00:08:59.200 --> 00:09:00.400]  第十九節
[00:09:00.400 --> 00:09:05.600]  但有些猶大人從安提阿爾戈念來
[00:09:05.600 --> 00:09:07.000]  挑唆眾人
[00:09:07.000 --> 00:09:09.000]  用石頭打保羅
[00:09:09.000 --> 00:09:11.200]  打到大家以為他死了
[00:09:11.200 --> 00:09:13.600]  就拖到他城門外面
[00:09:13.600 --> 00:09:18.000]  這裡是路斯德這件事發生的時候
[00:09:18.000 --> 00:09:19.000]  以戈念
[00:09:19.000 --> 00:09:19.800]  你看早一點
[00:09:19.800 --> 00:09:21.200]  就是第十四章開始的時候
[00:09:21.200 --> 00:09:22.400]  他們在以戈念
[00:09:22.400 --> 00:09:24.400]  兩個城市不是很遠
[00:09:24.400 --> 00:09:26.400]  那些什麼猶太人
[00:09:26.400 --> 00:09:29.600]  當然猶太人就很反對保羅
[00:09:29.600 --> 00:09:32.000]  他在以戈念已經是反對的
[00:09:32.000 --> 00:09:32.600]  你看到嗎
[00:09:32.600 --> 00:09:34.000]  第十四章開始的時候
[00:09:34.000 --> 00:09:35.400]  他們在以戈念的時候
[00:09:35.400 --> 00:09:37.600]  有希臘人一信主
[00:09:37.600 --> 00:09:39.200]  有外邦人一信主
[00:09:39.200 --> 00:09:42.600]  那些猶太人就煽動那些外族人
[00:09:42.600 --> 00:09:45.200]  激起他們仇恨的心
[00:09:45.200 --> 00:09:46.800]  就來反對他們
[00:09:46.800 --> 00:09:47.800]  有沒有留意?
[00:09:47.800 --> 00:09:50.400]  所以在以戈念那些地方
[00:09:50.400 --> 00:09:52.800]  早已經有一群猶太人
[00:09:52.800 --> 00:09:56.400]  很憎恨保羅去傳福音
[00:09:56.400 --> 00:10:00.000]  然後他們去了路斯德的時候
[00:10:00.000 --> 00:10:01.400]  我們相信
[00:10:01.400 --> 00:10:02.600]  也聖經講清楚了
[00:10:02.600 --> 00:10:05.800]  這群人跟著他去到路斯德
[00:10:05.800 --> 00:10:07.400]  追著他去到
[00:10:07.400 --> 00:10:09.200]  就看到他的群眾開始
[00:10:09.200 --> 00:10:11.000]  哇!好像想信似的
[00:10:11.000 --> 00:10:12.400]  於是他們就走出來
[00:10:12.400 --> 00:10:15.400]  這群猶太人又做破壞和搗亂
[00:10:15.400 --> 00:10:17.000]  他們用的方法就是
[00:10:17.000 --> 00:10:18.600]  挑唆眾人
[00:10:18.600 --> 00:10:20.000]  於是那群人
[00:10:20.000 --> 00:10:22.600]  大家一起用石頭打保羅
[00:10:22.600 --> 00:10:26.400]  我今天說有兩個心靈
[00:10:26.400 --> 00:10:29.000]  我想跟大家思想這段聖經
[00:10:29.000 --> 00:10:31.600]  第一個就是這群猶太人
[00:10:31.600 --> 00:10:33.600]  他們是怎樣的?
[00:10:33.600 --> 00:10:35.400]  我在思想的時候
[00:10:35.400 --> 00:10:37.600]  我想告訴你我想到的是什麼?
[00:10:37.600 --> 00:10:40.200]  如果你說他們在以戈念的地方
[00:10:40.200 --> 00:10:41.600]  就是早一點的時候
[00:10:41.600 --> 00:10:44.200]  他們反對保羅
[00:10:44.200 --> 00:10:45.600]  我們說呢
[00:10:45.600 --> 00:10:47.200]  雖然從我們角度來說
[00:10:47.200 --> 00:10:48.600]  未必是對的
[00:10:48.600 --> 00:10:50.600]  但是作為一個宗教角度來說
[00:10:50.600 --> 00:10:52.600]  他們都是宗教的一種
[00:10:52.600 --> 00:10:54.400]  支持者
[00:10:54.400 --> 00:10:56.200]  或者叫狂熱
[00:10:56.200 --> 00:10:58.000]  所以他反對保羅
[00:10:58.000 --> 00:11:02.800]  傳一個他們反對的信息和信仰
[00:11:02.800 --> 00:11:05.000]  這個也不是說對
[00:11:05.000 --> 00:11:06.200]  不過也情有可原
[00:11:06.200 --> 00:11:09.600]  因為他們很深信猶太教才是上帝的真理
[00:11:09.600 --> 00:11:11.200]  這個保羅尤其是
[00:11:11.200 --> 00:11:13.200]  本來他們是自己人
[00:11:13.200 --> 00:11:14.000]  是不是?
[00:11:14.000 --> 00:11:14.800]  中堅分子
[00:11:14.800 --> 00:11:16.000]  現在改了教
[00:11:16.000 --> 00:11:17.000]  叛教
[00:11:17.000 --> 00:11:19.000]  去支持傳耶穌基督
[00:11:19.000 --> 00:11:21.800]  這個是他們釘死的壞人
[00:11:21.800 --> 00:11:23.600]  所以他們反對保羅
[00:11:23.600 --> 00:11:24.800]  我們說呢
[00:11:24.800 --> 00:11:26.600]  都可以理解的
[00:11:26.600 --> 00:11:28.000]  但是從一個宗教的角度
[00:11:28.000 --> 00:11:29.000]  他們不接受
[00:11:29.000 --> 00:11:30.000]  所以他們叫人們
[00:11:30.000 --> 00:11:33.600]  又要去反對他們
[00:11:33.600 --> 00:11:34.600]  挑起仇恨
[00:11:34.600 --> 00:11:36.000]  趕他們走
[00:11:36.000 --> 00:11:37.000]  這個我們說呢
[00:11:37.000 --> 00:11:38.000]  很難過
[00:11:38.000 --> 00:11:39.400]  但是都可以接受
[00:11:39.400 --> 00:11:42.000]  不過來到路斯德
[00:11:42.000 --> 00:11:48.000]  他們其實親眼看到保羅
[00:11:48.000 --> 00:11:49.600]  是做了善事的
[00:11:49.600 --> 00:11:50.600]  對不對?
[00:11:50.600 --> 00:11:54.000]  他將一個從來沒有走過的人
[00:11:54.000 --> 00:11:56.000]  治好無論如何
[00:11:56.000 --> 00:11:57.400]  從一個人的角度
[00:11:57.400 --> 00:11:58.600]  人道的角度來說
[00:11:58.600 --> 00:11:59.600]  都是好事
[00:11:59.600 --> 00:12:01.400]  我不管什麼宗教
[00:12:01.400 --> 00:12:03.400]  他是幫了這個人
[00:12:03.400 --> 00:12:06.400]  而且他所說的話是幫了這些人
[00:12:06.400 --> 00:12:12.000]  為什麼他們這些人還是這麼仇恨保羅
[00:12:12.000 --> 00:12:15.200]  還要挑唆那些外邦人
[00:12:15.200 --> 00:12:17.400]  於是還要石頭打死他們
[00:12:17.400 --> 00:12:20.200]  在這個路斯德他們所做的
[00:12:20.200 --> 00:12:22.000]  我就沒辦法接受
[00:12:22.000 --> 00:12:23.400]  你說宗教上面
[00:12:23.400 --> 00:12:24.400]  每個人的宗教
[00:12:24.400 --> 00:12:25.800]  他都覺得自己是對的
[00:12:25.800 --> 00:12:27.000]  我跟他對立的宗教
[00:12:27.000 --> 00:12:28.800]  當然是反對他
[00:12:28.800 --> 00:12:30.600]  但是來到路斯德
[00:12:30.600 --> 00:12:32.600]  你可以用宗教反對保羅
[00:12:32.600 --> 00:12:36.400]  但是保羅是做了好事
[00:12:36.400 --> 00:12:38.400]  這是從一個人的角度來說
[00:12:38.400 --> 00:12:40.400]  你有人性的
[00:12:40.400 --> 00:12:44.400]  但是都要這樣殺死保羅
[00:12:44.400 --> 00:12:48.200]  這個就已經是越過了一個宗教的分別
[00:12:48.200 --> 00:12:50.200]  而是有沒有人性
[00:12:50.200 --> 00:12:52.800]  這個最低的極限都沒有
[00:12:52.800 --> 00:12:55.400]  這件事是我沒辦法接受的
[00:12:55.400 --> 00:12:57.000]  我相信你和我
[00:12:57.000 --> 00:12:58.400]  在這段日子裡面
[00:12:58.400 --> 00:13:00.200]  你都會明白我的心情
[00:13:00.200 --> 00:13:02.000]  其實我和你們一樣
[00:13:02.000 --> 00:13:03.400]  在過去這幾天裡面
[00:13:03.400 --> 00:13:04.600]  過去這個星期裡面
[00:13:04.600 --> 00:13:08.000]  你在電視裡面看到這個伊斯蘭國
[00:13:08.000 --> 00:13:10.400]  這樣去
[00:13:10.400 --> 00:13:12.800]  去劊子手去殺
[00:13:12.800 --> 00:13:14.800]  幸好我不用看那條片
[00:13:14.800 --> 00:13:16.400]  我真的沒辦法忍受
[00:13:16.400 --> 00:13:17.200]  打冷顫
[00:13:17.200 --> 00:13:18.800]  我想你都會打冷顫
[00:13:18.800 --> 00:13:22.000]  這樣21世紀的行刑打冷顫
[00:13:22.000 --> 00:13:23.200]  我心裡面
[00:13:23.200 --> 00:13:25.200]  這幾天我心裡面很難過
[00:13:25.200 --> 00:13:27.200]  我想告訴你我難過什麼
[00:13:27.200 --> 00:13:30.600]  當然這樣的事情是不可理喻
[00:13:30.600 --> 00:13:33.000]  但是從一個角度來說
[00:13:33.000 --> 00:13:34.600]  那些是恐怖份子
[00:13:34.600 --> 00:13:36.600]  恐怖份子就一定恐怖
[00:13:36.600 --> 00:13:38.000]  是不是?
[00:13:38.000 --> 00:13:43.600]  我不是認為他有任何值得理解的地方
[00:13:43.600 --> 00:13:45.200]  但是恐怖份子一定是恐怖
[00:13:45.200 --> 00:13:46.200]  要不然是瘋狂的
[00:13:46.200 --> 00:13:48.000]  這個世界永遠都是這麼瘋狂的人
[00:13:48.000 --> 00:13:49.400]  做這麼瘋狂可怕的事
[00:13:49.400 --> 00:13:51.200]  我們聽了之後心裡很難過
[00:13:51.200 --> 00:13:52.800]  但是你知不知道我最難過是
[00:13:52.800 --> 00:13:57.600]  到今天沒有一個伊斯蘭國家提出
[00:13:57.600 --> 00:14:00.800]  去提醒說不應該這樣做
[00:14:00.800 --> 00:14:04.200]  沒有一個穆斯林國家這樣說過
[00:14:04.200 --> 00:14:06.400]  這個就已經不是一個宗教的問題
[00:14:06.400 --> 00:14:09.000]  這個是有沒有人性的問題
[00:14:09.000 --> 00:14:11.600]  為什麼你又因為一個宗教的緣故
[00:14:11.600 --> 00:14:13.600]  你不出聲
[00:14:13.600 --> 00:14:16.400]  基督教國家越出聲
[00:14:16.400 --> 00:14:19.000]  那些人就當然越來殺多你幾個
[00:14:19.000 --> 00:14:21.600]  但是你自己的大佬呢
[00:14:21.600 --> 00:14:23.200]  你這班中東的大佬在哪裡
[00:14:23.200 --> 00:14:24.400]  我一路看電視的時候
[00:14:24.400 --> 00:14:29.200]  我心裡差不多是不能接受不但我的憤怒
[00:14:29.200 --> 00:14:31.000]  就好像這班猶太人一樣
[00:14:31.000 --> 00:14:32.600]  現在不是在說宗教和不同
[00:14:32.600 --> 00:14:34.800]  現在是在說是不是人來的
[00:14:34.800 --> 00:14:36.400]  你有沒有人性的
[00:14:36.400 --> 00:14:38.600]  保羅在做善事
[00:14:38.600 --> 00:14:40.600]  你還要發動人去打死他
[00:14:40.600 --> 00:14:41.600]  扔死他
[00:14:41.600 --> 00:14:45.200]  這個已經越過了宗教的相同和對立的問題
[00:14:45.200 --> 00:14:47.200]  這個是沒有人性的問題
[00:14:47.200 --> 00:14:49.400]  領主妹我們真的要提醒自己
[00:14:49.400 --> 00:14:51.000]  今天我們這個世界也是一樣
[00:14:51.000 --> 00:14:53.800]  有些人到了宗教狂熱的地步的時候
[00:14:53.800 --> 00:14:56.200]  你的立場和他不同
[00:14:56.200 --> 00:14:57.600]  你的信仰和他不同
[00:14:57.600 --> 00:14:58.400]  你是可以的
[00:14:58.400 --> 00:15:00.000]  你不需要和他一樣相同
[00:15:00.000 --> 00:15:02.800]  甚至你很激烈的來爭辯
[00:15:02.800 --> 00:15:04.800]  是誰對誰不對都不要緊
[00:15:04.800 --> 00:15:07.400]  但是你不可以連人性都沒有了
[00:15:07.400 --> 00:15:09.200]  連人性都沒有了
[00:15:09.200 --> 00:15:11.000]  這個不可接受
[00:15:11.000 --> 00:15:12.800]  我不管你信什麼宗教
[00:15:12.800 --> 00:15:15.400]  你以色列這樣去
[00:15:15.400 --> 00:15:18.000]  去拿飛機這樣轟炸人家家山
[00:15:18.000 --> 00:15:20.600]  就是學校又殺
[00:15:20.600 --> 00:15:22.400]  醫院又殺
[00:15:22.400 --> 00:15:24.400]  我不管你信什麼宗教
[00:15:24.400 --> 00:15:27.000]  領主妹我們自己基督教也是
[00:15:27.000 --> 00:15:29.800]  有一天如果你發覺你因為你的信仰
[00:15:29.800 --> 00:15:32.600]  到了一個地步你發覺你連人性都沒有的時候
[00:15:32.600 --> 00:15:35.200]  我告訴你你和其他人是沒有分別的
