
[00:00:00.000 --> 00:00:07.800]  羅馬書第20章8章5-16節
[00:03:24.200 --> 00:03:27.200]  「我到那裡去逃避你的靈」
[00:03:27.200 --> 00:03:29.400]  是詩篇的一百三十九篇
[00:03:29.400 --> 00:03:31.000]  七至十節
[00:03:31.000 --> 00:03:35.800]  祂還是自幼泳遊希伯來書的九章十四節
[00:03:35.800 --> 00:03:38.600]  還有祂所做的事情
[00:03:38.600 --> 00:03:40.800]  只有神才可以做
[00:03:40.800 --> 00:03:43.800]  例如祂創造這個世界
[00:03:43.800 --> 00:03:46.000]  創世紀的一章二節
[00:03:46.000 --> 00:03:49.000]  例如祂又能夠赦免人的罪
[00:03:49.000 --> 00:03:51.800]  有誰能夠赦免人的罪?除了神
[00:03:51.800 --> 00:03:54.200]  只有神才可以赦免人的罪
[00:03:54.200 --> 00:03:57.600]  約翰福音的二十章二十一至二十三節
[00:03:57.600 --> 00:04:00.800]  祂還可以使信徒清義
[00:04:00.800 --> 00:04:03.800]  羅馬書是說恩信清義
[00:04:03.800 --> 00:04:06.800]  聖靈可以使信徒清義
[00:04:06.800 --> 00:04:09.800]  哥倫多前書的六章十一節
[00:04:09.800 --> 00:04:13.200]  還有聖靈可以使人復活
[00:04:13.200 --> 00:04:16.000]  這個也是只有神才可以做
[00:04:16.000 --> 00:04:18.400]  羅馬書的八章十一節
[00:04:18.400 --> 00:04:21.000]  所以聖經絕對告訴我們
[00:04:21.000 --> 00:04:23.600]  聖靈就是三位一體的神
[00:04:23.600 --> 00:04:25.200]  還有呢?
[00:04:25.200 --> 00:04:29.800]  聖靈和信徒有很親密的關係
[00:04:29.800 --> 00:04:33.000]  祂住在每一個信徒的裡面
[00:04:33.000 --> 00:04:34.800]  羅馬書的八章九節
[00:04:34.800 --> 00:04:38.000]  和哥倫多前書的六章十九節
[00:04:38.000 --> 00:04:41.800]  祂不時提醒我們有關耶穌基督的事
[00:04:41.800 --> 00:04:44.600]  以致我們能夠榮耀耶穌基督
[00:04:44.600 --> 00:04:50.000]  這是約翰福音的十五章二十六和十六章十四所說
[00:04:50.000 --> 00:04:52.400]  剛才的詩歌也有提到
[00:04:52.400 --> 00:04:55.400]  我們要被聖靈充滿
[00:04:55.400 --> 00:04:58.600]  就是以弗所書的五章十八節所說
[00:04:58.600 --> 00:05:00.600]  除了被聖靈充滿
[00:05:00.600 --> 00:05:04.200]  祂還幫我們能夠結出屬靈的果子
[00:05:04.200 --> 00:05:07.000]  加拉太書的五章二十二節
[00:05:07.000 --> 00:05:08.000]  還有呢?
[00:05:08.000 --> 00:05:12.000]  祂把不同的恩賜賜給信徒
[00:05:12.000 --> 00:05:13.800]  羅馬書的十二章
[00:05:13.800 --> 00:05:16.000]  哥倫多前書的十二章
[00:05:16.000 --> 00:05:18.200]  和以弗所書的四章
[00:05:18.200 --> 00:05:19.200]  還有呢?
[00:05:19.200 --> 00:05:23.200]  祂印證信徒真是神的兒女
[00:05:23.200 --> 00:05:27.000]  祂和信徒都有很密切的團契
[00:05:27.000 --> 00:05:30.200]  這就是我剛才守聖餐的時候所說
[00:05:30.200 --> 00:05:33.600]  在《說語.哥倫多後書》的十三章十四節
[00:05:33.600 --> 00:05:36.200]  說祂和我們交通
[00:05:36.200 --> 00:05:38.400]  約翰福音的十四章和十六章
[00:05:38.400 --> 00:05:40.800]  說聖靈教導我們
[00:05:40.800 --> 00:05:42.800]  我們能夠明白聖經
[00:05:42.800 --> 00:05:45.200]  都是聖靈光照我們
[00:05:45.200 --> 00:05:47.200]  使我們能夠明白聖經
[00:05:47.200 --> 00:05:50.200]  在羅馬書的八章二十六節
[00:05:50.200 --> 00:05:52.200]  當我們不懂得禱告的時候
[00:05:52.200 --> 00:05:54.200]  聖靈用說不出的嘆息
[00:05:54.200 --> 00:05:57.200]  來幫助我們每個人禱告
[00:05:57.200 --> 00:06:01.200]  我們剛剛才說完羅馬書的第七章
[00:06:01.200 --> 00:06:03.600]  說我們和肉體的爭鬥
[00:06:03.600 --> 00:06:07.200]  聖靈就是會幫助我們勝過我們的肉體
[00:06:07.200 --> 00:06:08.600]  還有呢?
[00:06:08.600 --> 00:06:10.600]  聖靈是會安慰我們
[00:06:10.600 --> 00:06:12.600]  幫助我們成聖
[00:06:12.600 --> 00:06:16.000]  其實聖靈不是只有新約才有
[00:06:16.000 --> 00:06:20.000]  所謂舊約已經是有聖靈的應許
[00:06:20.000 --> 00:06:23.800]  在以西傑書的十一章十九至二十節
[00:06:23.800 --> 00:06:26.400]  我要使他們有合一的心
[00:06:26.400 --> 00:06:30.000]  也要將新靈放在他們的裏面
[00:06:30.000 --> 00:06:33.000]  又從他們肉體中除掉錫心
[00:06:33.000 --> 00:06:34.800]  賜給他們肉身
[00:06:34.800 --> 00:06:37.400]  使他們順從我的律例
[00:06:37.400 --> 00:06:39.800]  謹守遵行我的典章
[00:06:39.800 --> 00:06:41.600]  他們要作我的子民
[00:06:41.600 --> 00:06:44.000]  我要作他們的神
[00:06:44.000 --> 00:06:44.800]  有沒有看到?
[00:06:44.800 --> 00:06:48.400]  我們如何能夠守神的律例典章?
[00:06:48.400 --> 00:06:51.400]  是靠著聖靈幫助我們
[00:06:51.400 --> 00:06:55.000]  這個在以西傑書的三十六章二十六節
[00:06:55.000 --> 00:06:56.200]  都很相似
[00:06:56.200 --> 00:06:59.400]  我必將我的靈放在你們的裏面
[00:06:59.400 --> 00:07:01.600]  使你們順從我的律例
[00:07:01.600 --> 00:07:04.400]  謹守遵行我的典章
[00:07:04.400 --> 00:07:08.200]  記不記得我上一次說羅馬書第七章的時候
[00:07:08.200 --> 00:07:10.600]  我說是聖靈幫助我們
[00:07:10.600 --> 00:07:13.800]  能夠勝過肉體
[00:07:13.800 --> 00:07:15.800]  在羅馬書第八章還說
[00:07:15.800 --> 00:07:18.000]  我們能夠承傳律法
[00:07:18.000 --> 00:07:19.200]  是因為什麼?
[00:07:19.200 --> 00:07:21.200]  是因為聖靈的緣故
[00:07:21.200 --> 00:07:24.000]  是因為聖靈幫助我們
[00:07:24.000 --> 00:07:26.400]  所以聖靈的工作很重要
[00:07:26.400 --> 00:07:28.800]  尤其是在羅馬書第八章
[00:07:28.800 --> 00:07:31.000]  是很清楚告訴他們
[00:07:31.000 --> 00:07:32.800]  整部羅馬書都是說
[00:07:32.800 --> 00:07:34.400]  「因順稱義」
[00:07:34.400 --> 00:07:37.200]  第八章第一節已經告訴我們
[00:07:37.200 --> 00:07:38.600]  我們不被定罪
[00:07:38.600 --> 00:07:39.600]  為什麼?
[00:07:39.600 --> 00:07:42.600]  因為有聖靈在我們的身上
[00:07:42.600 --> 00:07:44.200]  八章二節說
[00:07:44.200 --> 00:07:46.400]  因為似生命聖靈的律
[00:07:46.400 --> 00:07:49.000]  在基督耶穌裏釋放了我們
[00:07:49.000 --> 00:07:52.600]  使我們脫離罪和死的律
[00:07:52.600 --> 00:07:56.400]  我們不再被律法來定我們的罪
[00:07:56.400 --> 00:08:00.600]  但我們仍然要守生命聖靈的律
[00:08:00.600 --> 00:08:03.800]  而在羅馬書第八章四節告訴我們
[00:08:03.800 --> 00:08:06.000]  是聖靈幫助我們
[00:08:06.000 --> 00:08:09.800]  能夠承受、能夠承傳神的律法
[00:08:09.800 --> 00:08:12.400]  這就是聖靈的工作
[00:08:12.400 --> 00:08:14.400]  等一下我們還會說一件
[00:08:14.400 --> 00:08:16.600]  還有一件很重要的
[00:08:16.600 --> 00:08:18.200]  就是聖靈幫助我們
[00:08:18.200 --> 00:08:20.200]  致死我們的肉體
[00:08:20.200 --> 00:08:22.600]  今天這篇道的大綱
[00:08:22.600 --> 00:08:24.600]  一共有三個部分
[00:08:24.600 --> 00:08:27.400]  三個部分都是和聖靈有關
[00:08:27.400 --> 00:08:29.600]  第一個部分是說出
[00:08:29.600 --> 00:08:32.200]  有聖靈和沒有聖靈的分別
[00:08:32.200 --> 00:08:35.200]  羅馬書八章五至八節
[00:08:35.200 --> 00:08:37.000]  第二個部分是說
[00:08:37.000 --> 00:08:39.600]  擁有聖靈的生命是怎樣
[00:08:39.600 --> 00:08:42.200]  羅馬書八章九至十一
[00:08:42.200 --> 00:08:44.200]  第三個部分就是
[00:08:44.200 --> 00:08:47.000]  被聖靈擁有的生命又是怎樣
[00:08:47.000 --> 00:08:50.200]  羅馬書八章十二至十六節
[00:08:50.200 --> 00:08:53.000]  喂!你說我擁有聖靈還不夠嗎?
[00:08:53.000 --> 00:08:55.400]  還要給聖靈來擁有我?
[00:08:55.400 --> 00:08:59.400]  是的!每個人都可以說自己擁有聖靈
[00:08:59.400 --> 00:09:02.200]  但一個真正擁有聖靈的人
[00:09:02.200 --> 00:09:04.200]  是會有不一樣的生命
[00:09:04.200 --> 00:09:06.200]  等一下我們就會看到
[00:09:06.200 --> 00:09:10.200]  首先我們來看看
[00:09:10.200 --> 00:09:12.600]  有聖靈和沒有聖靈的分別
[00:09:12.600 --> 00:09:15.400]  羅馬書八章五至八節
[00:09:15.400 --> 00:09:17.800]  羅馬書八章所說的
[00:09:17.800 --> 00:09:20.200]  不是兩種不同的基督徒
[00:09:20.200 --> 00:09:22.400]  不是說有一種屬肉體
[00:09:22.400 --> 00:09:24.000]  有一種屬靈
[00:09:24.000 --> 00:09:29.000]  而是比較得救的人和不得救的人的分別
[00:09:29.000 --> 00:09:31.400]  世上只有兩種人
[00:09:31.400 --> 00:09:34.200]  就是得救的人和不得救的人
[00:09:34.200 --> 00:09:36.600]  接受神的人和不接受
[00:09:36.600 --> 00:09:40.200]  神從來不會用人的性別
[00:09:40.200 --> 00:09:42.200]  用男女來分別人
[00:09:42.200 --> 00:09:47.200]  神從來不會用文化、教育程度來分別人
[00:09:47.200 --> 00:09:51.400]  神也更加不會用等級、種族來分別人
[00:09:51.400 --> 00:09:54.800]  只有一種分別人的方式是什麼?
[00:09:54.800 --> 00:09:56.800]  就是同神的關係
[00:09:56.800 --> 00:09:58.800]  你一是和他有關係
[00:09:58.800 --> 00:10:00.800]  你一是和他沒有關係
[00:10:00.800 --> 00:10:03.200]  當我們接受耶穌基督
[00:10:03.200 --> 00:10:05.800]  聖靈就能夠改變我們的本質
[00:10:05.800 --> 00:10:09.400]  幫助我們和神有一個新的關係
[00:10:09.400 --> 00:10:14.800]  保羅說出了一共有四種不同的對比
[00:10:14.800 --> 00:10:19.400]  第一種就是屬肉體和屬靈的分別
[00:10:19.400 --> 00:10:21.400]  羅馬書的八章五節
[00:10:21.400 --> 00:10:26.200]  因為隨從肉體的人體貼肉體的事
[00:10:26.200 --> 00:10:29.800]  隨從聖靈的人體貼聖靈的事
[00:10:29.800 --> 00:10:33.800]  未得救的人沒有神的靈在他們身上
[00:10:33.800 --> 00:10:38.000]  所以他們體貼的是肉體的事
[00:10:38.000 --> 00:10:42.000]  他們追求所有肉體上的東西
[00:10:42.000 --> 00:10:44.400]  滿足他們肉體的一切
[00:10:44.400 --> 00:10:47.000]  就是物質上的東西
[00:10:47.000 --> 00:10:49.000]  就是那些會腐敗的東西
[00:10:49.000 --> 00:10:53.000]  這一切就在《索約翰一書》第二章都有說
[00:10:53.000 --> 00:10:55.000]  但是一個屬靈的人
[00:10:55.000 --> 00:10:58.000]  他們有一個新的本質
[00:10:58.000 --> 00:11:00.000]  他們和神有一個新的關係
[00:11:00.000 --> 00:11:05.000]  他們把心思意念都放在屬靈的事上
[00:11:05.000 --> 00:11:07.000]  他們是體貼聖靈
[00:11:07.000 --> 00:11:09.000]  這就是我時時都說
[00:11:09.000 --> 00:11:12.000]  神的事工有什麼很重要?
[00:11:12.000 --> 00:11:14.000]  大使命啊
[00:11:14.000 --> 00:11:17.000]  耶穌基督臨升天的時候
[00:11:17.000 --> 00:11:19.000]  他交給門徒的是什麼?
[00:11:19.000 --> 00:11:23.000]  就是《馬太福音》第28章的大使命
[00:11:23.000 --> 00:11:27.000]  究竟我們對屬靈的事是有關心嗎?
[00:11:27.000 --> 00:11:28.000]  還是屬肉體的事?
[00:11:28.000 --> 00:11:31.000]  這個問一下我們自己就很清楚
[00:11:31.000 --> 00:11:33.000]  《羅馬書》的八章四節說
[00:11:33.000 --> 00:11:35.000]  成就律法
[00:11:35.000 --> 00:11:37.000]  就是我上一次和大家說
[00:11:37.000 --> 00:11:39.000]  這是什麼?
[00:11:39.000 --> 00:11:40.000]  這是行為來的
[00:11:40.000 --> 00:11:42.000]  走出來
[00:11:42.000 --> 00:11:44.000]  八章五節所說的
[00:11:44.000 --> 00:11:46.000]  體貼聖靈
[00:11:46.000 --> 00:11:48.000]  這是思想
[00:11:48.000 --> 00:11:52.000]  有正確的思想才能有正確的行為
[00:11:52.000 --> 00:11:56.000]  在哥倫多前書的二章十二節
[00:11:56.000 --> 00:11:59.000]  我們所領受的並不是世上的靈
[00:11:59.000 --> 00:12:01.000]  乃是從神來的靈
[00:12:01.000 --> 00:12:06.000]  叫我們能知道神開恩賜給我們的事
[00:12:06.000 --> 00:12:08.000]  每一個屬靈的人
[00:12:08.000 --> 00:12:10.000]  都能夠明白神的話語
[00:12:10.000 --> 00:12:13.000]  能夠知道什麼是重要
[00:12:13.000 --> 00:12:15.000]  什麼是屬靈的事
[00:12:15.000 --> 00:12:18.000]  我們就會體貼屬靈的事
[00:12:18.000 --> 00:12:20.000]  所以我們對神的事工
[00:12:20.000 --> 00:12:23.000]  對神的工作會有很大的負擔
[00:12:23.000 --> 00:12:27.000]  但當我們只體貼肉體的事
[00:12:27.000 --> 00:12:31.000]  我們就會追求滿足肉體的事
[00:12:31.000 --> 00:12:34.000]  所以每一個真正接受耶穌基督的人
[00:12:34.000 --> 00:12:36.000]  我們都有一個新的方向
[00:12:36.000 --> 00:12:39.000]  和以前走的路很不同
[00:12:39.000 --> 00:12:41.000]  我們都會追求聖靈
[00:12:41.000 --> 00:12:43.000]  體貼聖靈的事
[00:12:43.000 --> 00:12:45.000]  被聖靈帶領
[00:12:45.000 --> 00:12:48.000]  這就是菲勒比書二章五節所說
[00:12:48.000 --> 00:12:50.000]  以基督的心為心
[00:12:50.000 --> 00:12:52.000]  不是說未得救的人
[00:12:52.000 --> 00:12:54.000]  就不會做任何好事
[00:12:54.000 --> 00:12:56.000]  也不是說一個得救的人
[00:12:56.000 --> 00:12:58.000]  就一定不會做壞事
[00:12:58.000 --> 00:13:01.000]  但我們的方向是很不同
[00:13:01.000 --> 00:13:03.000]  屬肉體的人
[00:13:03.000 --> 00:13:07.000]  是追求一切生活上屬肉體的事
[00:13:07.000 --> 00:13:09.000]  但屬靈的人
[00:13:09.000 --> 00:13:11.000]  我們會追求屬靈的事
[00:13:11.000 --> 00:13:15.000]  非基督徒都可以做好事
[00:13:15.000 --> 00:13:17.000]  但我以前都說過
[00:13:17.000 --> 00:13:19.000]  很多時候他們做好事
[00:13:19.000 --> 00:13:21.000]  都是為了炫耀自己
[00:13:21.000 --> 00:13:23.000]  或者為了驕傲
[00:13:23.000 --> 00:13:25.000]  但你說不是的
[00:13:25.000 --> 00:13:29.000]  牧師,我認識很多非基督徒很好
[00:13:29.000 --> 00:13:32.000]  他們做好事就是為了做好事
[00:13:32.000 --> 00:13:34.000]  不是為了他們自己
[00:13:34.000 --> 00:13:36.000]  但試問
[00:13:36.000 --> 00:13:40.000]  如果你不去榮耀做你的神
[00:13:40.000 --> 00:13:44.000]  創造世界宇宙萬物的造物者
[00:13:44.000 --> 00:13:46.000]  你都不去榮耀
[00:13:46.000 --> 00:13:49.000]  你是為了做好事而做好事
[00:13:49.000 --> 00:13:52.000]  試問你這些好事是不是真正的好事?
[00:13:52.000 --> 00:13:53.000]  不是
[00:13:53.000 --> 00:13:56.000]  只有你做好事將榮耀歸給神
[00:13:56.000 --> 00:14:00.000]  這些才是真真正正的好事
[00:14:00.000 --> 00:14:02.000]  除了第一點
[00:14:02.000 --> 00:14:05.000]  屬肉體和屬靈的分別
[00:14:05.000 --> 00:14:07.000]  還有第二點
[00:14:07.000 --> 00:14:10.000]  是死亡和生命平安的分別
[00:14:10.000 --> 00:14:12.000]  羅馬書8章6節
[00:14:12.000 --> 00:14:15.000]  體貼肉體的就是死
[00:14:15.000 --> 00:14:19.000]  體貼聖靈的乃是生命平安
[00:14:19.000 --> 00:14:22.000]  注意這段經文是說什麼
[00:14:22.000 --> 00:14:25.000]  不是屬肉體會導致死亡
[00:14:25.000 --> 00:14:27.000]  你再看清楚經文
[00:14:27.000 --> 00:14:29.000]  不是導致死亡
[00:14:29.000 --> 00:14:32.000]  而是屬肉體就是死亡
[00:14:32.000 --> 00:14:36.000]  經文也不是說屬靈會導致生命
[00:14:36.000 --> 00:14:39.000]  經文說屬靈就是生命
[00:14:39.000 --> 00:14:41.000]  是一個等號
[00:14:41.000 --> 00:14:43.000]  不是一個結果
[00:14:43.000 --> 00:14:46.000]  意思是一個不認識神的人
[00:14:46.000 --> 00:14:49.000]  他們生活在死亡當中
[00:14:49.000 --> 00:14:53.000]  這就是以弗所書2章1節所說
[00:14:53.000 --> 00:14:56.000]  你們死在過犯罪惡之中
[00:14:56.000 --> 00:14:58.000]  他叫你們活過來
[00:14:58.000 --> 00:15:01.000]  是耶穌基督叫我們活過來
[00:15:01.000 --> 00:15:05.000]  我們每個人一生出來就在死亡的裡面
[00:15:05.000 --> 00:15:11.000]  一個非基督徒不是說肉體身體的死亡
[00:15:11.000 --> 00:15:14.000]  而是靈裡面的死亡
[00:15:14.000 --> 00:15:16.000]  靈裡面的死亡是什麼
[00:15:16.000 --> 00:15:18.000]  是與神分離
[00:15:18.000 --> 00:15:21.000]  他對神的事和屬靈的事
[00:15:21.000 --> 00:15:24.000]  他完全沒有回應
[00:15:24.000 --> 00:15:28.000]  一個很好的例子就是死人
[00:15:28.000 --> 00:15:30.000]  一個死屍
[00:15:30.000 --> 00:15:33.000]  四周的人可能因為他死了
[00:15:33.000 --> 00:15:35.000]  在哭到不可思議
[00:15:35.000 --> 00:15:37.000]  但他已經不能有回應
[00:15:37.000 --> 00:15:38.000]  為什麼?
[00:15:38.000 --> 00:15:40.000]  因為他是肉體的分離
[00:15:40.000 --> 00:15:42.000]  這是身體的分離
[00:15:42.000 --> 00:15:44.000]  但是靈的分離呢?
[00:15:44.000 --> 00:15:46.000]  靈裡面的分離呢?
[00:15:46.000 --> 00:15:48.000]  是與神分離
[00:15:48.000 --> 00:15:53.000]  你不能對神或屬靈的事有任何回應
[00:15:53.000 --> 00:15:56.000]  一個非基督徒可能是一個很好的人
[00:15:56.000 --> 00:15:59.000]  可能他是一個很虔誠
[00:15:59.000 --> 00:16:01.000]  有宗教有信仰
[00:16:01.000 --> 00:16:03.000]  但是他缺乏的是什麼?
[00:16:03.000 --> 00:16:05.000]  他缺乏的是屬靈的生命
[00:16:05.000 --> 00:16:08.000]  他完全沒有屬靈的生命
[00:16:08.000 --> 00:16:12.000]  這就是以塞瓦書59章2節所說
[00:16:12.000 --> 00:16:15.000]  「但你們的罪孽使你們與神隔離
[00:16:15.000 --> 00:16:20.000]  你們的罪惡使他掩面不聽你們」
[00:16:20.000 --> 00:16:22.000]  接受耶穌基督的人呢?
[00:16:22.000 --> 00:16:23.000]  剛剛相反
[00:16:23.000 --> 00:16:27.000]  他是會體貼聖靈的事而有生命
[00:16:27.000 --> 00:16:31.000]  這就是羅馬書第六章所說
[00:16:31.000 --> 00:16:33.000]  「當我們每一個人
[00:16:33.000 --> 00:16:37.000]  我們的舊我與耶穌基督同釘十字架
[00:16:37.000 --> 00:16:38.000]  一同被埋葬
[00:16:38.000 --> 00:16:40.000]  我們的新我復活
[00:16:40.000 --> 00:16:44.000]  就會與神本性上有份」
[00:16:44.000 --> 00:16:47.000]  這是彼得後書的一章四節
[00:16:47.000 --> 00:16:49.000]  「與神本性上有份」
[00:16:49.000 --> 00:16:52.000]  我們與神有份就是
[00:16:52.000 --> 00:16:54.000]  不單止我們有生命
[00:16:54.000 --> 00:16:57.000]  而且還會有平安
[00:16:57.000 --> 00:17:00.000]  說了兩點
[00:17:00.000 --> 00:17:03.000]  屬靈和屬肉體
[00:17:03.000 --> 00:17:05.000]  生命平安和死亡
[00:17:05.000 --> 00:17:10.000]  第三點就是與神為友與神為敵
[00:17:10.000 --> 00:17:12.000]  羅馬書八章七節
[00:17:12.000 --> 00:17:16.000]  「原來體貼肉體的就是與神為仇」
[00:17:16.000 --> 00:17:20.000]  其實我們說羅馬書第五章已經說過
[00:17:20.000 --> 00:17:22.000]  一個人恩信稱義
[00:17:22.000 --> 00:17:23.000]  得救的時候
[00:17:23.000 --> 00:17:25.000]  我們是與神和好
[00:17:25.000 --> 00:17:28.000]  避免了從神而來的審判
[00:17:28.000 --> 00:17:31.000]  避免了從神而來的懲罰
[00:17:31.000 --> 00:17:34.000]  但是當不接受耶穌基督
[00:17:34.000 --> 00:17:35.000]  不接受神
[00:17:35.000 --> 00:17:38.000]  我們就會與神為敵
[00:17:38.000 --> 00:17:42.000]  這就是以塞瓦書四十八章二十二節所說
[00:17:42.000 --> 00:17:43.000]  「耶和說
[00:17:43.000 --> 00:17:45.000]  惡人必不得平安
[00:17:45.000 --> 00:17:48.000]  當我們與神為敵的時候
[00:17:48.000 --> 00:17:50.000]  我們沒有辦法得到平安
[00:17:50.000 --> 00:17:54.000]  只有與神為友我們才可以得到平安」
[00:17:54.000 --> 00:17:57.000]  羅馬書八章七節尾說
[00:17:57.000 --> 00:18:01.000]  「因為不服神的律法也不能服從
[00:18:01.000 --> 00:18:04.000]  不單止未接受神的人
[00:18:04.000 --> 00:18:06.000]  他們不會服從神
[00:18:06.000 --> 00:18:08.000]  他們也不能服從神
[00:18:08.000 --> 00:18:09.000]  為什麼?
[00:18:09.000 --> 00:18:12.000]  因為沒有聖靈來幫助他們
[00:18:12.000 --> 00:18:15.000]  所以他們根本沒有辦法服從神」
[00:18:15.000 --> 00:18:17.000]  有人說
[00:18:17.000 --> 00:18:19.000]  我們接受了耶穌基督
[00:18:19.000 --> 00:18:23.000]  我們是不是永遠時時刻刻都可以服從神?
[00:18:23.000 --> 00:18:24.000]  當然不是
[00:18:24.000 --> 00:18:27.000]  這就是羅馬書第七章我們說過
[00:18:27.000 --> 00:18:31.000]  加拉太書五章十七節我們也說過
[00:18:31.000 --> 00:18:33.000]  「情慾和聖靈相爭
[00:18:33.000 --> 00:18:35.000]  聖靈和情慾相爭」
[00:18:35.000 --> 00:18:39.000]  我們有時候仍然會與神為敵
[00:18:39.000 --> 00:18:41.000]  但我們要知道的
[00:18:41.000 --> 00:18:44.000]  雖然我們在我們的肉體裏
[00:18:44.000 --> 00:18:46.000]  但我們不屬於這個肉體
[00:18:46.000 --> 00:18:48.000]  屬於肉體就大件事了
[00:18:48.000 --> 00:18:49.000]  是非基督徒
[00:18:49.000 --> 00:18:52.000]  就好像基督徒在世不屬世
[00:18:52.000 --> 00:18:54.000]  我們在這個肉體裏
[00:18:54.000 --> 00:18:56.000]  但我們不是屬於這個肉體
