
[00:00:00.000 --> 00:00:03.020]  各位網友 大家好 我是阿彌陀佛 歡迎收看!
[00:02:49.180 --> 00:02:54.100]  這個心路歷程差不多好像將他跟從主三年多的時間
[00:02:54.100 --> 00:02:56.600]  濃縮在那段時間裏面
[00:02:56.600 --> 00:03:00.120]  一次過好像翻版一樣
[00:03:00.120 --> 00:03:05.220]  在那裏一次經歷一些不容易的上上落落的時間
[00:03:05.220 --> 00:03:08.600]  這三段經文 彼得的經歷
[00:03:08.600 --> 00:03:12.360]  可能都成為我們的一面鏡子
[00:03:12.360 --> 00:03:15.420]  反映一下其實我們跟從主的路上
[00:03:15.420 --> 00:03:17.840]  我們的心路歷程如何
[00:03:17.840 --> 00:03:21.000]  跟從主多數都不會平平地過的
[00:03:21.000 --> 00:03:22.320]  大家都知道不會的
[00:03:22.320 --> 00:03:25.040]  都會上上落落的 有時好些 有時差些
[00:03:25.040 --> 00:03:27.240]  我不知道你現在在哪個階段
[00:03:27.240 --> 00:03:29.860]  如果你是低於水位地走的話
[00:03:29.860 --> 00:03:35.000]  希望今天大家會再一次重新出發
[00:03:35.000 --> 00:03:37.940]  這三段經文就是路加二十二章
[00:03:37.940 --> 00:03:39.940]  大家都應該不陌生的
[00:03:39.940 --> 00:03:44.340]  就是耶穌預言彼得會三次不認祂
[00:03:44.340 --> 00:03:47.120]  路加的記載是有些特別的
[00:03:47.120 --> 00:03:48.520]  是有些獨特的地方
[00:03:48.520 --> 00:03:51.360]  我們會看看路加如何描述這件事情
[00:03:51.360 --> 00:03:57.220]  然後真是第二段聖經就是彼得不認耶穌的記載
[00:03:57.220 --> 00:04:00.560]  也都路加在那裏有些獨特的記載
[00:04:00.560 --> 00:04:04.020]  最後一段就是這本書 路加方案二十四章
[00:04:04.020 --> 00:04:06.180]  這本書最後那段經文
[00:04:06.180 --> 00:04:07.880]  就是主耶穌復活之後
[00:04:07.880 --> 00:04:09.880]  向門徒顯現
[00:04:09.880 --> 00:04:13.640]  很奇怪 路加二十四章記載耶穌復活
[00:04:13.640 --> 00:04:18.200]  只提到一個門徒的名字 就是彼得
[00:04:18.200 --> 00:04:19.640]  其他門徒當然在場的
[00:04:19.640 --> 00:04:21.140]  都提到他們的
[00:04:21.140 --> 00:04:23.440]  都提到他們在這裏有份的
[00:04:23.440 --> 00:04:27.320]  不過特別突出了這段聖經裏面
[00:04:27.320 --> 00:04:30.280]  彼得這個角色
[00:04:30.280 --> 00:04:35.560]  這三段聖經我們先看第一段
[00:04:35.560 --> 00:04:41.160]  耶穌預言彼得會三次不認祂
[00:04:41.160 --> 00:04:43.160]  耶穌預言彼得三次不認祂
[00:04:43.160 --> 00:04:46.200]  就是在最後晚餐的時間
[00:04:46.200 --> 00:04:48.960]  大家都記得 即是那個逾節的晚餐
[00:04:48.960 --> 00:04:50.320]  耶穌吃完之後
[00:04:50.320 --> 00:04:52.120]  當天晚上就被捉拿
[00:04:52.120 --> 00:04:53.320]  然後釘十字架
[00:04:53.320 --> 00:04:55.000]  在那段階段裏面
[00:04:55.000 --> 00:04:56.520]  最後晚餐當中
[00:04:56.520 --> 00:05:00.080]  耶穌和門徒有這樣對話
[00:05:00.080 --> 00:05:03.760]  這段經文我們知道讀聖經都要上文下理的
[00:05:03.760 --> 00:05:07.480]  即是發生的事和記載的時間
[00:05:07.480 --> 00:05:10.200]  都有個信息想告訴你
[00:05:10.200 --> 00:05:11.880]  你試一下你不看聖經
[00:05:11.880 --> 00:05:13.400]  你猜一猜
[00:05:13.400 --> 00:05:15.200]  在路加記載裏面
[00:05:15.200 --> 00:05:16.800]  可能大家未必記得
[00:05:16.800 --> 00:05:19.000]  福音書的上文下理
[00:05:19.000 --> 00:05:20.400]  不過你試一下猜一猜
[00:05:20.400 --> 00:05:21.920]  在路加記載
[00:05:21.920 --> 00:05:23.960]  耶穌向彼得說
[00:05:23.960 --> 00:05:25.480]  你三次不認我
[00:05:25.480 --> 00:05:29.680]  之前緊接的上文是說什麼呢?
[00:05:29.680 --> 00:05:33.720]  是不是說設立聖餐?
[00:05:33.720 --> 00:05:35.960]  大家有沒有想猜一下
[00:05:35.960 --> 00:05:37.240]  不過都很難猜一下
[00:05:37.240 --> 00:05:39.480]  突然間這樣問
[00:05:39.480 --> 00:05:43.360]  或者耶穌跟他們說道?
[00:05:43.360 --> 00:05:44.720]  原來不是
[00:05:44.720 --> 00:05:46.480]  緊接上文是什麼呢?
[00:05:46.480 --> 00:05:50.000]  他們爭誰做最大
[00:05:50.000 --> 00:05:52.200]  所以如果你比對約翰福音13章
[00:05:52.200 --> 00:05:53.600]  耶穌剃門徒洗腳
[00:05:53.600 --> 00:05:55.360]  為什麼耶穌剃門徒洗腳呢?
[00:05:55.360 --> 00:05:56.720]  全部都有道理的
[00:05:56.720 --> 00:05:59.080]  他不是突然間想起一些心血來潮
[00:05:59.080 --> 00:06:00.160]  做這個動作
[00:06:00.160 --> 00:06:01.200]  是原來有原因的
[00:06:01.200 --> 00:06:02.240]  原因是什麼呢?
[00:06:02.240 --> 00:06:05.120]  原因就是他們爭論誰最大
[00:06:05.120 --> 00:06:06.840]  為什麼爭論誰最大呢?
[00:06:06.840 --> 00:06:08.000]  可能也有原因的
[00:06:08.000 --> 00:06:11.640]  為什麼在那晚這麼緊張
[00:06:11.640 --> 00:06:14.960]  氣氛這麼凝重的時間
[00:06:14.960 --> 00:06:16.760]  還爭誰最大呢?
[00:06:16.760 --> 00:06:21.520]  因為最後晚餐是他們借一個樓房舉行的
[00:06:21.520 --> 00:06:26.520]  就是說那裡沒有人服侍你的
[00:06:26.520 --> 00:06:27.600]  猶太人的習慣
[00:06:27.600 --> 00:06:29.680]  進到房子的時間要洗腳的
[00:06:29.680 --> 00:06:32.040]  因為路上有很多灰塵
[00:06:32.040 --> 00:06:37.160]  誰負責一般工人會做的工作呢?
[00:06:37.160 --> 00:06:38.880]  大家都不願意做
[00:06:38.880 --> 00:06:40.400]  所以耶穌替他們洗腳
[00:06:40.400 --> 00:06:43.000]  原因就是在那個晚上
[00:06:43.000 --> 00:06:46.680]  他們還在爭誰做最大
[00:06:46.680 --> 00:06:50.120]  緊接著31節就說到這裡
[00:06:50.120 --> 00:06:52.120]  31節耶穌就對門徒說
[00:06:52.120 --> 00:06:56.000]  耶穌特別在門徒當中對著西門說
[00:06:56.000 --> 00:06:58.000]  很有趣的這段聖經
[00:06:58.000 --> 00:07:00.400]  短短的四節聖經
[00:07:00.400 --> 00:07:04.200]  聖經裡同一個動作
[00:07:04.200 --> 00:07:06.800]  原來有三個不同的向導
[00:07:06.800 --> 00:07:08.240]  不知道你們知道在說什麼
[00:07:08.240 --> 00:07:13.240]  第一個向導就是西門彼得
[00:07:13.240 --> 00:07:18.440]  耶穌預言西門彼得會不認祂
[00:07:18.440 --> 00:07:22.120]  真真實實從西門自己的經歷裡
[00:07:22.120 --> 00:07:24.480]  他是主動選擇不認耶穌
[00:07:24.480 --> 00:07:25.920]  這是第一個向導
[00:07:25.920 --> 00:07:29.480]  不過原來這個動作背後有第二個向導
[00:07:29.480 --> 00:07:32.200]  耶穌說撒旦要篩你們
[00:07:32.200 --> 00:07:34.200]  好像篩墨紙一樣
[00:07:34.200 --> 00:07:36.200]  這是第二個向導
[00:07:36.200 --> 00:07:40.160]  原來當彼得被耶穌說
[00:07:40.160 --> 00:07:41.480]  你三次不認我之後
[00:07:41.480 --> 00:07:43.080]  當然那時候很難接納
[00:07:43.080 --> 00:07:45.080]  他說不會的
[00:07:45.080 --> 00:07:46.920]  接著發生的時間
[00:07:46.920 --> 00:07:49.120]  由路加記載裡
[00:07:49.120 --> 00:07:52.440]  就再沒有提到撒旦了
[00:07:52.440 --> 00:07:55.640]  因為撒旦現在引誘他
[00:07:55.640 --> 00:07:58.720]  騙他或者用這個方法
[00:07:58.720 --> 00:08:01.320]  使彼得不認耶穌是沒有的
[00:08:01.320 --> 00:08:03.720]  在彼得的經過過程中
[00:08:03.720 --> 00:08:07.920]  他完全察覺不到原來撒旦在後面做事
[00:08:07.920 --> 00:08:11.000]  我們知道是因為耶穌一早說的
[00:08:11.000 --> 00:08:13.480]  這樣才可怕
[00:08:13.480 --> 00:08:15.280]  我們經過路上
[00:08:15.280 --> 00:08:18.280]  我們可以好像很自然的
[00:08:18.280 --> 00:08:20.160]  環境就這樣反應
[00:08:20.160 --> 00:08:21.400]  這樣順利就開心
[00:08:21.400 --> 00:08:22.400]  不順利就不開心
[00:08:22.400 --> 00:08:23.720]  我們走過的環境裡
[00:08:23.720 --> 00:08:25.200]  可能完全不察覺
[00:08:25.200 --> 00:08:28.160]  從另一個層面看回這件事情
[00:08:28.160 --> 00:08:32.440]  這就是基督徒很多時候被愚弄的地方
[00:08:32.440 --> 00:08:34.920]  我們以為就是這樣
[00:08:34.920 --> 00:08:36.920]  他這樣反應我們就這樣說
[00:08:36.920 --> 00:08:38.520]  我們沒有從另一個層面
[00:08:38.520 --> 00:08:39.920]  從屬靈的層面說
[00:08:39.920 --> 00:08:45.520]  原來魔鬼撒旦在背後做事
[00:08:45.520 --> 00:08:46.880]  聖經說
[00:08:46.880 --> 00:08:48.320]  耶穌對門徒說
[00:08:48.320 --> 00:08:49.560]  對西門說
[00:08:49.560 --> 00:08:51.080]  撒旦要得罪你們
[00:08:51.080 --> 00:08:54.640]  好篩你們像篩墨紙一樣
[00:08:54.640 --> 00:08:59.680]  我相信大部分都不是農業的社會成長
[00:08:59.680 --> 00:09:02.600]  篩大概是這樣
[00:09:02.600 --> 00:09:04.400]  用現在的方法理解
[00:09:04.400 --> 00:09:06.000]  就像一個大的篩子
[00:09:06.000 --> 00:09:08.320]  如果去國內農村參觀
[00:09:08.320 --> 00:09:09.600]  都是當作是股東擺放著
[00:09:09.600 --> 00:09:11.480]  不是真的有人這樣做的
[00:09:11.480 --> 00:09:14.680]  然後就是將穀物磨了之後
[00:09:14.680 --> 00:09:16.920]  放在大篩子上
[00:09:16.920 --> 00:09:17.560]  搖晃一下
[00:09:17.560 --> 00:09:19.200]  有風就吹走它
[00:09:19.200 --> 00:09:21.480]  另外一個方法就是
[00:09:21.480 --> 00:09:26.920]  可能是太細微的碎屑
[00:09:26.920 --> 00:09:28.400]  就篩了下來等等
[00:09:28.400 --> 00:09:29.280]  有不同的方法
[00:09:29.280 --> 00:09:31.840]  或者大粒不好的東西
[00:09:31.840 --> 00:09:33.720]  在上面留下
[00:09:33.720 --> 00:09:38.000]  撒旦要篩西門和門徒
[00:09:38.000 --> 00:09:40.320]  好像篩墨紙一樣
[00:09:40.320 --> 00:09:41.880]  是甚麼意思呢?
[00:09:41.880 --> 00:09:44.720]  在解經上有很多不同的理解
[00:09:44.720 --> 00:09:46.160]  有些理解就是
[00:09:46.160 --> 00:09:49.560]  將墨紙和殼分開
[00:09:49.560 --> 00:09:50.880]  如果從這個角度來說
[00:09:50.880 --> 00:09:52.920]  篩的過程當中
[00:09:52.920 --> 00:09:56.080]  就是將真信心和假信心
[00:09:56.080 --> 00:09:58.520]  真門徒和假門徒分開
[00:09:58.520 --> 00:10:00.360]  可能是這個意思
[00:10:00.360 --> 00:10:03.760]  但我估計這裡基本上不是說這個
[00:10:03.760 --> 00:10:08.480]  篩墨紙就是路加獨有的記載
[00:10:08.480 --> 00:10:10.000]  這個意思
[00:10:10.000 --> 00:10:12.040]  我想根據上文下
[00:10:12.040 --> 00:10:14.760]  是要破壞彼得的信心
[00:10:14.760 --> 00:10:16.760]  要令他失去信心
[00:10:16.760 --> 00:10:19.040]  所以似乎不在乎
[00:10:19.040 --> 00:10:22.160]  是墨紙和殼的分開
[00:10:22.160 --> 00:10:24.920]  是在說篩這個動作
[00:10:24.920 --> 00:10:26.720]  用廣東話說
[00:10:26.720 --> 00:10:28.160]  撒旦要搖你
[00:10:28.160 --> 00:10:30.480]  搖到你失去信仰
[00:10:30.480 --> 00:10:35.240]  可能是這個比喻的重點
[00:10:35.240 --> 00:10:40.960]  撒旦會在後面做事
[00:10:40.960 --> 00:10:44.840]  令我們失去信心
[00:10:44.840 --> 00:10:46.680]  我上星期有機會參加
[00:10:46.680 --> 00:10:50.640]  一個總會辦的講座
[00:10:50.640 --> 00:10:52.760]  就是在現在中國
[00:10:52.760 --> 00:10:56.280]  很多新的宗教政策之下
[00:10:56.280 --> 00:11:01.240]  教會要怎樣去回應呢?
[00:11:01.240 --> 00:11:02.360]  是一個非常精彩
[00:11:02.360 --> 00:11:04.560]  和對我很有幫助的講座
[00:11:04.560 --> 00:11:06.480]  講完之後都是一個很有經驗
[00:11:06.480 --> 00:11:08.400]  在國內、在香港
[00:11:08.400 --> 00:11:12.360]  和在文獻上研究的一位學者
[00:11:12.360 --> 00:11:15.440]  給我們很多的亮光
[00:11:15.440 --> 00:11:18.360]  怎樣去看待這些事情
[00:11:18.360 --> 00:11:20.480]  在他的搜集資料過程當中
[00:11:20.480 --> 00:11:21.800]  他曾經提到一個例子
[00:11:21.800 --> 00:11:24.200]  對我都很深印象
[00:11:24.200 --> 00:11:25.960]  他說其實在中國
[00:11:25.960 --> 00:11:28.480]  很多政治運動的時間
[00:11:28.480 --> 00:11:29.280]  大家都知道
[00:11:29.280 --> 00:11:30.640]  在50年代
[00:11:30.640 --> 00:11:33.080]  有些叫「三反五反」
[00:11:33.080 --> 00:11:36.680]  一些叫「反基督教」的「非基同盟」
[00:11:36.680 --> 00:11:39.160]  即是「非基督教同盟」
[00:11:39.160 --> 00:11:40.720]  叫「非基同盟」
[00:11:40.720 --> 00:11:44.600]  接著60年代有些叫「文化大革命」等等
[00:11:44.600 --> 00:11:46.800]  接著他找到一個地方
[00:11:46.800 --> 00:11:50.080]  有些寄下來的
[00:11:50.080 --> 00:11:53.520]  有名有姓的一些文獻
[00:11:53.520 --> 00:11:55.040]  那份文獻就說
[00:11:55.040 --> 00:11:57.200]  當一些運動的時間
[00:11:57.200 --> 00:12:00.080]  有「逼百」來了
[00:12:00.080 --> 00:12:02.040]  然後那些「逼百」就要求
[00:12:02.040 --> 00:12:03.720]  那些教會的弟兄姊妹
[00:12:03.720 --> 00:12:07.360]  特別做領袖、做傳道的、做長執的
[00:12:07.360 --> 00:12:10.280]  你要不要堅持你的信仰
[00:12:10.280 --> 00:12:11.840]  如果你堅持你的信仰
[00:12:11.840 --> 00:12:13.240]  你就坐牢
[00:12:13.240 --> 00:12:14.320]  如果你放棄你的信仰
[00:12:14.320 --> 00:12:15.200]  你就簽名
[00:12:15.200 --> 00:12:16.600]  我願意放棄信仰
[00:12:16.600 --> 00:12:19.840]  那你可以走了
[00:12:19.840 --> 00:12:23.680]  接著這位講員就說
[00:12:23.680 --> 00:12:24.960]  他問我們
[00:12:24.960 --> 00:12:26.080]  你猜一下
[00:12:26.080 --> 00:12:27.840]  當時的記錄當中
[00:12:27.840 --> 00:12:29.400]  一般的教會
[00:12:29.400 --> 00:12:33.720]  有多少個百分比的人會堅持信仰
[00:12:33.720 --> 00:12:38.600]  有多少個會放棄呢?
[00:12:38.600 --> 00:12:40.440]  都很難猜吧
[00:12:40.440 --> 00:12:41.680]  不如試一下
[00:12:41.680 --> 00:12:42.920]  如果是你呢
[00:12:42.920 --> 00:12:44.480]  你在那個環境你會怎樣呢?
[00:12:44.480 --> 00:12:45.720]  香港人比較難想
[00:12:45.720 --> 00:12:48.640]  因為我們從來沒有這樣的情況發生過
[00:12:48.640 --> 00:12:50.120]  我希望以後都不會有
[00:12:50.120 --> 00:12:51.560]  不過如果有
[00:12:51.560 --> 00:12:55.760]  你猜你會怎樣呢?
[00:12:55.760 --> 00:12:58.760]  這個是一個事實
[00:12:58.760 --> 00:13:00.160]  事實是怎樣呢?
[00:13:00.160 --> 00:13:07.440]  就是原來當時有八成至九成的基督徒
[00:13:07.440 --> 00:13:12.680]  是會放棄信仰的
[00:13:12.680 --> 00:13:14.160]  這個數字會不會很震驚呢?
[00:13:14.160 --> 00:13:16.280]  八成至九成的人
[00:13:16.280 --> 00:13:19.040]  是會放棄信仰的
[00:13:19.040 --> 00:13:20.840]  接著這位講員就說
[00:13:20.840 --> 00:13:22.600]  不要太過怪責他們
[00:13:22.600 --> 00:13:25.680]  其實我們和彼得差不多
[00:13:25.680 --> 00:13:27.880]  在平安無事的時間
[00:13:27.880 --> 00:13:30.160]  我們比較難一點
[00:13:30.160 --> 00:13:33.960]  甚至連我們自己都不了解我們信仰怎樣
[00:13:33.960 --> 00:13:37.280]  有時候我們基督徒好像叫半生不死
[00:13:37.280 --> 00:13:39.040]  你說他們是不是基督徒
[00:13:39.040 --> 00:13:40.360]  他們是基督徒
[00:13:40.360 --> 00:13:41.800]  那他們怎會這樣去教會
[00:13:41.800 --> 00:13:43.640]  怎會信著 怎會洗禮呢?
[00:13:43.640 --> 00:13:44.880]  但是不是很積極呢?
[00:13:44.880 --> 00:13:46.160]  那又不能說
[00:13:46.160 --> 00:13:50.080]  很多這類的狀態的基督徒
[00:13:50.080 --> 00:13:53.200]  信仰對我多麼重要呢?
[00:13:53.200 --> 00:13:55.760]  有時候連我自己都不明白
[00:13:55.760 --> 00:14:00.000]  直至考驗來了
[00:14:00.000 --> 00:14:02.040]  所以考驗其中一個好處
[00:14:02.040 --> 00:14:06.040]  就令迫我們去看信仰
[00:14:06.040 --> 00:14:10.560]  在我們生命當中站在什麼位置
[00:14:10.560 --> 00:14:14.840]  也許香港雖然現在面對很大的難處
[00:14:14.840 --> 00:14:17.520]  但都不像剛才提到的
[00:14:17.520 --> 00:14:23.040]  要公開表態的一個處境
[00:14:23.040 --> 00:14:26.520]  但是你看看
[00:14:26.520 --> 00:14:29.040]  當真的考驗來到的時候
[00:14:29.040 --> 00:14:32.600]  彼得一個這麼愛主的門徒
[00:14:32.600 --> 00:14:34.800]  他都會失腳的
[00:14:34.800 --> 00:14:38.720]  我記得一個港馬議員
[00:14:38.720 --> 00:14:41.600]  他說他預早跟我們說
[00:14:41.600 --> 00:14:44.400]  我們應該體諒那些跌倒過的
[00:14:44.400 --> 00:14:48.800]  挽回那些曾經被定為叛教的人
[00:14:48.800 --> 00:14:50.040]  回到上帝的身邊
[00:14:50.040 --> 00:14:55.040]  我覺得這是很有智慧的預先準備
[00:14:55.040 --> 00:14:56.520]  還有第三個向導
[00:14:56.520 --> 00:14:59.000]  除了彼得自己不認主的向導
[00:14:59.000 --> 00:15:00.760]  撒旦在那邊做事的向導
[00:15:00.760 --> 00:15:02.040]  還有第三個向導
[00:15:02.040 --> 00:15:03.280]  就是耶穌基督
[00:15:03.280 --> 00:15:05.480]  原來在那個過程當中
[00:15:05.480 --> 00:15:07.240]  他都有參與的
[00:15:07.240 --> 00:15:09.040]  三十二節
[00:15:09.040 --> 00:15:09.960]  主耶穌說
[00:15:09.960 --> 00:15:13.360]  但我已經為你祈求
[00:15:13.360 --> 00:15:16.200]  使你不至於失了信心
[00:15:16.200 --> 00:15:19.720]  你回頭以後要堅固你的弟兄
[00:15:19.720 --> 00:15:23.640]  原來耶穌早就知道這件事情
[00:15:23.640 --> 00:15:24.840]  所以他跟彼得說
[00:15:24.840 --> 00:15:26.800]  跟西門說
[00:15:26.800 --> 00:15:30.960]  然後在這個過程當中
[00:15:30.960 --> 00:15:33.560]  耶穌一早就為彼得說
[00:15:33.560 --> 00:15:35.560]  彼得說
[00:15:35.560 --> 00:15:37.560]  跟彼得為他祈禱
[00:15:37.560 --> 00:15:42.200]  使他不至於失去信心
[00:15:42.200 --> 00:15:44.000]  我在另外的港道也提過
[00:15:44.000 --> 00:15:45.800]  特別是《羅莫書》第八章
[00:15:45.800 --> 00:15:49.040]  有提到兩個很強而有力的禱告
[00:15:49.040 --> 00:15:51.600]  我記得那篇港道的題目叫做
[00:15:51.600 --> 00:15:54.120]  「必定會蒙英運的禱告」
[00:15:54.120 --> 00:15:56.480]  一個是「聖靈為我們祈禱」
[00:15:56.480 --> 00:15:58.160]  一個是「耶穌升天之後
[00:15:58.160 --> 00:16:00.760]  在父的右邊繼續為信徒祈禱」
[00:16:00.760 --> 00:16:02.400]  所以保羅說
[00:16:02.400 --> 00:16:05.360]  我們還怕些什麼呢?
[00:16:05.360 --> 00:16:07.880]  因為聖靈和耶穌的祈禱
[00:16:07.880 --> 00:16:09.080]  按著神的心意
[00:16:09.080 --> 00:16:10.960]  所以必定會成就的祈禱
[00:16:10.960 --> 00:16:12.480]  「必蒙英偉的祈禱」不是指我們
[00:16:12.480 --> 00:16:17.160]  是指天上、聖靈和主耶穌的祈禱
[00:16:17.160 --> 00:16:20.960]  這裡說主耶穌為西門、為彼得
[00:16:20.960 --> 00:16:23.680]  為他的門徒來祈禱
[00:16:23.680 --> 00:16:24.800]  「領始們我們能得勝
[00:16:24.800 --> 00:16:26.440]  是因為上帝的幫助」
[00:16:26.440 --> 00:16:28.320]  你看到同一件事情
[00:16:28.320 --> 00:16:29.640]  彼得面對考驗
[00:16:29.640 --> 00:16:30.640]  要不要放棄信仰
[00:16:30.640 --> 00:16:32.360]  在這個過程當中
[00:16:32.360 --> 00:16:34.120]  可以從彼得的向度
[00:16:34.120 --> 00:16:35.720]  可以從撒旦的向度
[00:16:35.720 --> 00:16:42.320]  也可以從主耶穌參與、關心的向度來看
[00:16:42.320 --> 00:16:43.360]  但我想特別留意
[00:16:43.360 --> 00:16:48.640]  最後33、34這兩節聖經的對話
[00:16:48.640 --> 00:16:52.360]  當彼得聽見耶穌這樣說
[00:16:52.360 --> 00:16:53.880]  撒旦要篩他
[00:16:53.880 --> 00:16:57.080]  很大的考驗
[00:16:57.080 --> 00:16:59.400]  當然主耶穌早就說
[00:16:59.400 --> 00:17:01.880]  你回頭的時候要兼顧弟兄
[00:17:01.880 --> 00:17:04.520]  但彼得似乎很介懷
[00:17:04.520 --> 00:17:05.800]  耶穌這樣看他
[00:17:05.800 --> 00:17:07.920]  你即是說我會跌倒
[00:17:07.920 --> 00:17:09.800]  我會被篩
[00:17:09.800 --> 00:17:11.240]  雖然說不接受你的信心
[00:17:11.240 --> 00:17:12.840]  即是說會有點差
[00:17:12.840 --> 00:17:18.200]  被人說有點差很難的
[00:17:18.200 --> 00:17:19.760]  所以彼得很介懷
[00:17:19.760 --> 00:17:21.000]  很關注這件事
[00:17:21.000 --> 00:17:21.920]  特別的回應
[00:17:21.920 --> 00:17:22.600]  他說主啊
[00:17:22.600 --> 00:17:25.600]  我預備好和你一起坐牢
[00:17:25.600 --> 00:17:28.040]  甚至和你一起死
[00:17:28.040 --> 00:17:33.600]  我相信你和我都會大概同意
[00:17:33.600 --> 00:17:36.880]  彼得是真誠說這句話的
[00:17:36.880 --> 00:17:41.600]  真誠不等於他們對
[00:17:41.600 --> 00:17:46.760]  真誠不等於你所期待的事會發生
[00:17:46.760 --> 00:17:48.400]  真誠的態度
[00:17:48.400 --> 00:17:50.720]  但對不對是一個事實
[00:17:50.720 --> 00:17:54.400]  你的態度和事實是可以分開的
[00:17:54.400 --> 00:17:57.480]  彼得說我預備好了和你一起
[00:17:57.480 --> 00:17:58.680]  事實上你看下文
[00:17:58.680 --> 00:17:59.960]  你會知道他很勇敢的
[00:17:59.960 --> 00:18:01.920]  比起其他的門徒
[00:18:01.920 --> 00:18:03.960]  他都很勇敢的
[00:18:03.960 --> 00:18:06.240]  但耶穌直接和他說
[00:18:06.240 --> 00:18:08.440]  彼得的意思是盤石
[00:18:08.440 --> 00:18:10.600]  是耶穌和他起的名字
[00:18:10.600 --> 00:18:12.240]  很堅固的
[00:18:12.240 --> 00:18:14.760]  但很弔詭地
[00:18:14.760 --> 00:18:18.480]  耶穌說今晚雞叫而先
[00:18:18.480 --> 00:18:21.560]  即是說幾個小時之後
[00:18:21.560 --> 00:18:24.560]  你要三次說我不認得他
[00:18:24.560 --> 00:18:27.400]  不認得我
[00:18:27.400 --> 00:18:29.760]  其實即是說
[00:18:29.760 --> 00:18:33.280]  彼得在這個心路歷程裏面
[00:18:33.280 --> 00:18:36.520]  他對自己的評價是過高的
[00:18:36.520 --> 00:18:37.600]  我不會跌倒的
[00:18:37.600 --> 00:18:39.240]  如果你看其他經文說什麼呢
[00:18:39.240 --> 00:18:43.320]  就說其他門徒都跌倒
[00:18:43.320 --> 00:18:44.720]  我不會跌倒
[00:18:44.720 --> 00:18:46.560]  你看上文下文就知道了
[00:18:46.560 --> 00:18:48.600]  那時爭誰做最大
[00:18:48.600 --> 00:18:49.680]  我會做最大
[00:18:49.680 --> 00:18:51.080]  並且我有資格做最大
[00:18:51.080 --> 00:18:54.360]  因為他們跌倒我也不會跌倒
[00:18:54.360 --> 00:18:57.040]  一個非常自然
