
[00:00:00.000 --> 00:00:07.640]  好 多謝娟姐大唱歌 又多謝傅女詩班
[00:03:32.560 --> 00:03:39.240]  就如在許多的忍耐、患難、窮乏、困苦」
[00:03:39.240 --> 00:03:46.280]  「鞭打、監禁、擾亂、勤勞、警醒、不食」
[00:03:46.280 --> 00:03:53.760]  「廉潔、知識、行忍、恩慈、聖靈的感化、無畏的愛心」
[00:03:53.760 --> 00:04:00.360]  「真實的道理、神的大能、仁義的兵器在左在右」
[00:04:00.360 --> 00:04:04.200]  「榮耀、羞辱、惡名、美名
[00:04:04.200 --> 00:04:08.200]  似乎是誘惑人的卻是誠實的」
[00:04:08.200 --> 00:04:12.760]  「似乎不為人所知卻是人所共知的
[00:04:12.760 --> 00:04:15.840]  似乎要死卻是活著的
[00:04:15.840 --> 00:04:20.000]  似乎受責罰卻是不自喪命的」
[00:04:20.000 --> 00:04:23.680]  「似乎憂愁卻是常常快樂的
[00:04:23.680 --> 00:04:27.360]  似乎貧窮卻是叫許多人付足的
[00:04:27.360 --> 00:04:31.920]  似乎一無所有卻是樣樣都有的」
[00:04:31.920 --> 00:04:37.360]  「過林多人啊!我們向你們口是張開的
[00:04:37.360 --> 00:04:39.080]  心是寬宏的」
[00:04:39.080 --> 00:04:42.320]  「你們狹窄原不在乎我們
[00:04:42.320 --> 00:04:45.840]  只在乎自己的心腸狹窄」
[00:04:45.840 --> 00:04:50.160]  「你們也要照樣用寬宏的心報答我們
[00:04:50.160 --> 00:04:54.040]  我這話正像對自己的孩子說的」
[00:04:54.040 --> 00:04:55.720]  我們低頭做一個禱告
[00:04:55.720 --> 00:04:57.520]  主耶穌求你幫助我們
[00:04:57.520 --> 00:05:01.360]  在這個充滿紛亂指責的世代
[00:05:01.360 --> 00:05:04.920]  讓我們能夠以清潔的良心對人
[00:05:04.920 --> 00:05:06.640]  也對上主你
[00:05:06.640 --> 00:05:10.840]  以致我們的生命能夠成為你福音的傳言
[00:05:10.840 --> 00:05:13.920]  我們能夠成為你的復和使者
[00:05:13.920 --> 00:05:18.320]  我們的生命就能夠彰顯出一種復和的能力
[00:05:18.320 --> 00:05:22.160]  將人與人、人與神的關係修補
[00:05:22.160 --> 00:05:24.480]  求你今天聽到的時間
[00:05:24.480 --> 00:05:27.640]  親自去祝福我們的生命
[00:05:27.640 --> 00:05:31.400]  我們這樣交託禱告 奉祐祝祢神祢
[00:05:31.400 --> 00:05:34.640]  好 我們因為有一段日子沒有說過
[00:05:34.640 --> 00:05:36.480]  「過林多」前書、後書
[00:05:36.480 --> 00:05:38.000]  那就說回一些背景
[00:05:38.000 --> 00:05:41.640]  過林多教會是保羅設立的
[00:05:41.640 --> 00:05:43.680]  保羅設立了過林多教會之後
[00:05:43.680 --> 00:05:46.400]  他就離開到其他城市傳福音
[00:05:46.400 --> 00:05:50.320]  不過他走了之後就有些其他人來到
[00:05:50.320 --> 00:05:51.680]  這些其他人
[00:05:51.680 --> 00:05:56.320]  保羅在過林多後書裡形容這些人為超級使徒
[00:05:56.320 --> 00:05:58.960]  不知道是不是這些人自己這樣稱呼自己
[00:05:58.960 --> 00:06:00.800]  還是過林多人稱呼他這樣
[00:06:00.800 --> 00:06:03.320]  無論如何總之有些所謂超級使徒
[00:06:03.320 --> 00:06:05.760]  來到過林多教會
[00:06:05.760 --> 00:06:07.440]  超級使徒來到之後
[00:06:07.440 --> 00:06:10.440]  他們就帶給保羅很多麻煩
[00:06:10.440 --> 00:06:12.720]  他們就跟那些過林多人說
[00:06:12.720 --> 00:06:16.520]  他說保羅其實他傳的福音
[00:06:16.520 --> 00:06:19.320]  就是一些基本福音
[00:06:19.320 --> 00:06:21.720]  可以這麼說 說得難聽一點
[00:06:21.720 --> 00:06:23.560]  是一些幼稚的福音
[00:06:23.560 --> 00:06:24.920]  起步而已
[00:06:24.920 --> 00:06:29.040]  保羅不懂得那些真正深奧的道理
[00:06:29.040 --> 00:06:32.440]  這個超級使徒我們來到了
[00:06:32.440 --> 00:06:35.240]  我現在就跟你們過林多人說
[00:06:35.240 --> 00:06:37.240]  深層的道理
[00:06:37.240 --> 00:06:40.680]  所以你可以不用保羅說的那些東西
[00:06:40.680 --> 00:06:42.320]  那些很膚淺的
[00:06:42.320 --> 00:06:44.560]  我這些才是精妙的道理
[00:06:44.560 --> 00:06:48.880]  接著那些超級使徒又會跟那些過林多人說
[00:06:48.880 --> 00:06:53.960]  為甚麼我們超級使徒可以懂得這些精妙的道理呢
[00:06:53.960 --> 00:06:57.040]  因為我們上過天上
[00:06:57.040 --> 00:06:58.120]  可以這麼說
[00:06:58.120 --> 00:07:00.120]  去見過天庭
[00:07:00.120 --> 00:07:04.120]  在這些意象之中我們見到這些深奧的道理
[00:07:04.120 --> 00:07:05.200]  保羅不懂的
[00:07:05.200 --> 00:07:07.320]  他那些沒甚麼學識的人
[00:07:07.320 --> 00:07:08.800]  他那些是假的
[00:07:08.800 --> 00:07:12.480]  所以我們是將天上見到的秘密
[00:07:12.480 --> 00:07:14.120]  和你分享
[00:07:14.120 --> 00:07:19.440]  所以既然你現在有了我超級使徒做你的導師
[00:07:19.440 --> 00:07:20.960]  你不用你保羅了
[00:07:20.960 --> 00:07:22.320]  可以這麼說
[00:07:22.320 --> 00:07:23.280]  你怎樣支持他
[00:07:23.280 --> 00:07:25.360]  以前支持他的錢、奉獻
[00:07:25.360 --> 00:07:26.720]  你都不用給保羅了
[00:07:26.720 --> 00:07:28.000]  你給我就可以了
[00:07:28.000 --> 00:07:31.720]  我就會將你的錢交給
[00:07:31.720 --> 00:07:33.680]  作為謝祭物獻給神
[00:07:33.680 --> 00:07:34.880]  神會祝福你的
[00:07:34.880 --> 00:07:37.560]  大概超級使徒說類似的言語
[00:07:37.560 --> 00:07:39.560]  雖然我們不能百分百肯定
[00:07:39.560 --> 00:07:43.520]  因為我們所知的全部都是透過過林多後書
[00:07:43.520 --> 00:07:47.200]  去推測到底超級使徒說了甚麼
[00:07:47.200 --> 00:07:49.520]  於是因為有了這批超級使徒
[00:07:49.520 --> 00:07:52.320]  所以保羅就面對一個難題
[00:07:52.320 --> 00:07:55.440]  保羅要為自己辯護
[00:07:55.440 --> 00:07:57.560]  他為自己辯護的原因
[00:07:57.560 --> 00:08:01.600]  就不是因為他怕過林多人去審判他
[00:08:01.600 --> 00:08:02.840]  我們很快就會說
[00:08:02.840 --> 00:08:07.760]  保羅不是為了要討人喜悅去傳福音
[00:08:07.760 --> 00:08:09.920]  所以其實某程度來說
[00:08:09.920 --> 00:08:11.960]  哥林多人怎樣想他
[00:08:11.960 --> 00:08:13.960]  對保羅不是一個重要的問題
[00:08:13.960 --> 00:08:15.320]  都沒有所謂
[00:08:15.320 --> 00:08:17.000]  但是從另一個角度來看
[00:08:17.000 --> 00:08:18.040]  又很重要的
[00:08:18.040 --> 00:08:23.800]  因為如果哥林多人不信得過保羅這個人
[00:08:23.800 --> 00:08:26.320]  於是對保羅說的話
[00:08:26.320 --> 00:08:28.240]  就會有很多懷疑
[00:08:28.240 --> 00:08:29.840]  我們現在都是這樣的
[00:08:29.840 --> 00:08:30.960]  你說的話
[00:08:30.960 --> 00:08:32.040]  別人信不信
[00:08:32.040 --> 00:08:33.480]  很多時候就在乎那些人
[00:08:33.480 --> 00:08:36.840]  是否信得過你這個人的性格
[00:08:36.840 --> 00:08:39.840]  所以保羅就要寫哥林多後書
[00:08:39.840 --> 00:08:42.600]  去為自己的人的身份
[00:08:42.600 --> 00:08:43.640]  或者性格
[00:08:43.640 --> 00:08:45.320]  或者動機去辯護
[00:08:45.320 --> 00:08:46.560]  我保羅
[00:08:46.560 --> 00:08:47.680]  簡而言之
[00:08:47.680 --> 00:08:48.880]  今天讀的那段經文
[00:08:48.880 --> 00:08:50.280]  如果一句綜合
[00:08:50.280 --> 00:08:53.560]  就是說我保羅是一個對得住天
[00:08:53.560 --> 00:08:55.000]  對得住地
[00:08:55.000 --> 00:08:56.040]  頂天立地的人
[00:08:56.040 --> 00:08:58.280]  我沒有騙你的
[00:08:58.280 --> 00:09:01.040]  所以保羅其實是處於兩難之間
[00:09:01.040 --> 00:09:04.800]  一方面為了他所說的信息
[00:09:04.800 --> 00:09:06.800]  他要為自己辯護
[00:09:06.800 --> 00:09:08.800]  但另一方面他又想說
[00:09:08.800 --> 00:09:10.800]  我不是像超級使徒那樣
[00:09:10.800 --> 00:09:14.080]  其實我不是要你們去很佩服我
[00:09:14.080 --> 00:09:15.480]  或者覺得我很威風
[00:09:15.480 --> 00:09:18.560]  其實我保羅威風與否有什麼重要
[00:09:18.560 --> 00:09:20.240]  是不重要的
[00:09:20.240 --> 00:09:23.480]  但是所以變成保羅來來去去
[00:09:23.480 --> 00:09:26.000]  他既要為自己辯護
[00:09:26.000 --> 00:09:29.360]  又想說其實我真的不是想為自己辯護
[00:09:29.360 --> 00:09:32.240]  你怎麼想我其實真的不是很重要
[00:09:32.240 --> 00:09:34.800]  不過我說的話你又要相信
[00:09:34.800 --> 00:09:36.800]  就是這種兩難之間
[00:09:36.800 --> 00:09:41.800]  所以可能後書的辯論
[00:09:41.800 --> 00:09:43.760]  有時候反反覆覆
[00:09:43.760 --> 00:09:45.400]  都有一點複雜的
[00:09:45.400 --> 00:09:47.920]  今天這一段就是其中一段
[00:09:47.920 --> 00:09:52.840]  保羅為他自己的使徒身份
[00:09:52.840 --> 00:09:55.920]  的辯護的核心一段
[00:09:55.920 --> 00:09:57.800]  這段經文
[00:09:57.800 --> 00:10:00.480]  簡而言之可以分為三部分
[00:10:00.480 --> 00:10:03.560]  五章十一到十五節
[00:10:03.560 --> 00:10:08.080]  就是保羅為他自己傳福音的動機去辯護
[00:10:08.080 --> 00:10:11.640]  十六到一就是強調他傳的福音
[00:10:11.640 --> 00:10:15.960]  與超級使徒所傳的有什麼分別
[00:10:15.960 --> 00:10:20.880]  以至他傳的福音表示他要做一個怎樣的人
[00:10:20.880 --> 00:10:25.120]  最後六章一到十三節
[00:10:25.120 --> 00:10:28.880]  就說他既然要做一個福音的特使
[00:10:28.880 --> 00:10:30.880]  或者福音的使者
[00:10:30.880 --> 00:10:32.600]  和修本就譯特使
[00:10:32.600 --> 00:10:34.120]  和合本就譯使者
[00:10:34.120 --> 00:10:37.080]  他就要怎樣去過活
[00:10:37.080 --> 00:10:38.000]  或者可以這麼說
[00:10:38.000 --> 00:10:41.880]  福音的使者是要付什麼代價的
[00:10:41.880 --> 00:10:44.040]  這是第三段所說的
[00:10:44.040 --> 00:10:49.120]  我們就希望有時間和你們說完三段的內容
[00:10:49.120 --> 00:10:51.520]  由第一段開始
[00:10:51.520 --> 00:10:52.920]  記住了
[00:10:52.920 --> 00:10:54.640]  超級使徒就說保羅
[00:10:54.640 --> 00:10:56.360]  為什麼保羅要傳福音
[00:10:56.360 --> 00:10:58.360]  其實他只是賺錢而已
[00:10:58.360 --> 00:11:02.400]  可能保羅賺錢不是很厲害
[00:11:02.400 --> 00:11:05.200]  所以順便傳福音賺點外快
[00:11:05.200 --> 00:11:07.680]  大家知道保羅是做皮匠的
[00:11:07.680 --> 00:11:10.240]  可能他皮匠的技巧一般般
[00:11:10.240 --> 00:11:14.360]  所以就去傳福音賺點錢
[00:11:14.360 --> 00:11:15.760]  有人這樣
[00:11:15.760 --> 00:11:17.720]  超級使徒這樣去指控保羅
[00:11:17.720 --> 00:11:20.560]  所以保羅就要說他的動機
[00:11:20.560 --> 00:11:22.960]  他傳福音不是為了錢的
[00:11:22.960 --> 00:11:25.160]  不是為了錢 那為了什麼呢?
[00:11:25.160 --> 00:11:27.880]  他有兩樣動機
[00:11:27.880 --> 00:11:30.840]  第一個動機由十一節開始
[00:11:30.840 --> 00:11:33.040]  「我們既知道主是可畏的
[00:11:33.040 --> 00:11:35.240]  所以勸人」
[00:11:35.240 --> 00:11:38.280]  保羅第一個強調他的動機是什麼呢?
[00:11:38.280 --> 00:11:41.400]  由於他敬畏上主
[00:11:41.400 --> 00:11:44.280]  記住可畏不是得人驚
[00:11:44.280 --> 00:11:48.000]  而是上主應該要敬畏他
[00:11:48.000 --> 00:11:49.520]  敬畏的意思就是
[00:11:49.520 --> 00:11:51.920]  保羅承認上主是在上面
[00:11:51.920 --> 00:11:52.440]  可以這麼說
[00:11:52.440 --> 00:11:53.840]  他是天地的主
[00:11:53.840 --> 00:11:56.720]  保羅不過是一個凡人
[00:11:56.720 --> 00:12:00.320]  而上主是會審判世人的
[00:12:00.320 --> 00:12:02.280]  保羅要告訴哥林多人
[00:12:02.280 --> 00:12:05.560]  就是說保羅做什麼
[00:12:05.560 --> 00:12:07.280]  他的動機是什麼呢?
[00:12:07.280 --> 00:12:09.240]  上主知道
[00:12:09.240 --> 00:12:11.840]  就算我騙得了你們哥林多人
[00:12:11.840 --> 00:12:13.560]  我騙不了上主
[00:12:13.560 --> 00:12:15.520]  那我騙你來做什麼呢?
[00:12:15.520 --> 00:12:17.800]  騙了你 得到你的好處
[00:12:17.800 --> 00:12:20.360]  然後我要面對上主的審判
[00:12:20.360 --> 00:12:22.400]  對我沒有好處的
[00:12:22.400 --> 00:12:23.400]  保羅強調
[00:12:23.400 --> 00:12:26.920]  因為他知道要和上主交仗
[00:12:26.920 --> 00:12:28.120]  所以勸人
[00:12:28.120 --> 00:12:30.120]  就這樣看
[00:12:30.120 --> 00:12:34.160]  所以勸人是什麼意思呢?
[00:12:34.160 --> 00:12:35.960]  其實我們一會兒看下去
[00:12:35.960 --> 00:12:36.880]  會再回到
[00:12:36.880 --> 00:12:39.240]  為什麼保羅強調用「勸人」這個詞
[00:12:39.240 --> 00:12:40.280]  其實「勸人」是說
[00:12:40.280 --> 00:12:42.600]  用一些人可以理解
[00:12:42.600 --> 00:12:45.840]  理性可以辨別的一些語言
[00:12:45.840 --> 00:12:47.800]  不過保羅未解釋「勸人」之前
[00:12:47.800 --> 00:12:49.120]  他繼續說
[00:12:49.120 --> 00:12:52.400]  我所做的每一件事
[00:12:52.400 --> 00:12:54.120]  上主是會審判的
[00:12:54.120 --> 00:12:55.440]  所以保羅就說
[00:12:55.440 --> 00:12:58.840]  我保羅或者我們所有人
[00:12:58.840 --> 00:13:01.840]  在神的面前顯明
[00:13:01.840 --> 00:13:02.880]  這個就是強調
[00:13:02.880 --> 00:13:05.120]  我們做事的動機是顯明的
[00:13:05.120 --> 00:13:06.520]  騙不了神的
[00:13:06.520 --> 00:13:08.760]  保羅也盼望
[00:13:08.760 --> 00:13:11.960]  你們哥林多人的良心
[00:13:11.960 --> 00:13:13.880]  這個良心不一定指
[00:13:13.880 --> 00:13:15.320]  你做了壞事
[00:13:15.320 --> 00:13:17.600]  然後覺得愧疚那種良心
[00:13:17.600 --> 00:13:20.760]  這個良心是指一種反省的能力
[00:13:20.760 --> 00:13:22.200]  一種自省的能力
[00:13:22.200 --> 00:13:24.960]  他說希望你們哥林多人
[00:13:24.960 --> 00:13:26.800]  靜下來想想
[00:13:26.800 --> 00:13:30.480]  想想我保羅在你面前所說做的事
[00:13:30.480 --> 00:13:32.000]  是不是為了自己呢?
[00:13:32.000 --> 00:13:33.240]  希望你反省一下
[00:13:33.240 --> 00:13:34.280]  你也看得到
[00:13:34.280 --> 00:13:36.640]  我的動機不是為了自己
[00:13:36.640 --> 00:13:37.920]  十二節保羅強調
[00:13:37.920 --> 00:13:40.520]  他不是像超級使徒那樣
[00:13:40.520 --> 00:13:42.840]  要推薦自己
[00:13:42.840 --> 00:13:45.040]  那些憑外貌不憑內心的
[00:13:45.040 --> 00:13:46.880]  就是那些超級使徒
[00:13:46.880 --> 00:13:50.200]  接著就回到勸人那件事
[00:13:50.200 --> 00:13:54.320]  跟十三節其實是一個整個句子
[00:13:54.320 --> 00:13:55.120]  你可以這樣說
[00:13:55.120 --> 00:13:56.400]  連結在一起
[00:13:56.400 --> 00:13:59.440]  勸人其實對比是甚麼呢?
[00:13:59.440 --> 00:14:03.160]  就是「我們若是癲狂是為神」
[00:14:03.160 --> 00:14:07.480]  這個癲狂中文是有些難解的
[00:14:07.480 --> 00:14:10.120]  是不是保羅說自己癲癲的呢?
[00:14:10.120 --> 00:14:12.640]  其實原文希臘文這個字
[00:14:12.640 --> 00:14:16.080]  如果譯英文可以譯成Ecstasy
[00:14:16.080 --> 00:14:17.760]  中文其實有一個翻譯
[00:14:17.760 --> 00:14:21.400]  可以譯成出竅或者出神
[00:14:21.400 --> 00:14:23.880]  就好像佛家打坐
[00:14:23.880 --> 00:14:26.920]  打坐到靈魂出去了
[00:14:26.920 --> 00:14:28.080]  見到自己肉體
[00:14:28.080 --> 00:14:30.080]  這些叫做靈魂出竅
[00:14:30.080 --> 00:14:32.320]  總之就是古代的宗教
[00:14:32.320 --> 00:14:34.520]  都有這種所謂Ecstasy
[00:14:34.520 --> 00:14:38.280]  這種覺得自己好像超越了身體
[00:14:38.280 --> 00:14:41.520]  去到另一個Reality
[00:14:41.520 --> 00:14:43.200]  另一個世界裏面
[00:14:43.200 --> 00:14:45.080]  那種的經驗
[00:14:45.080 --> 00:14:47.080]  那保羅為甚麼會提這件事呢?
[00:14:47.080 --> 00:14:49.520]  大概就是因為那些超級仕途
[00:14:49.520 --> 00:14:52.400]  很強調他們自己有這種經驗
[00:14:52.400 --> 00:14:54.600]  保羅在哥倫多後書11章
[00:14:54.600 --> 00:14:56.840]  我們沒有機會再去看
[00:14:56.840 --> 00:14:58.720]  不過如果你去到11章
[00:14:58.720 --> 00:15:01.960]  保羅就會說他自己其實都有這些經驗
[00:15:01.960 --> 00:15:03.840]  這裏他就略為提一提
[00:15:03.840 --> 00:15:05.400]  他說保羅說
[00:15:05.400 --> 00:15:09.400]  如果我們有這些很特殊的經驗
[00:15:09.400 --> 00:15:12.520]  一些不能用言語去表達
[00:15:12.520 --> 00:15:15.320]  一些出神的經驗的話
[00:15:15.320 --> 00:15:17.040]  這些是為神
[00:15:17.040 --> 00:15:20.920]  其實為這個不是目的的意思
[00:15:20.920 --> 00:15:26.560]  意思是這些是我和神之間的事情
[00:15:26.560 --> 00:15:28.120]  保羅就說
[00:15:28.120 --> 00:15:29.840]  覺得超級仕途
[00:15:29.840 --> 00:15:32.320]  他們有些所謂超級淑女經驗
[00:15:32.320 --> 00:15:34.080]  他們就拿這件事來誇口
[00:15:34.080 --> 00:15:35.960]  我見過天堂
[00:15:35.960 --> 00:15:36.760]  去過天堂
[00:15:36.760 --> 00:15:37.840]  你有沒有去過?
[00:15:37.840 --> 00:15:38.600]  沒有
[00:15:38.600 --> 00:15:40.080]  那你聽我說吧
[00:15:40.080 --> 00:15:41.760]  保羅就想說
[00:15:41.760 --> 00:15:44.640]  就算我有這些經驗
[00:15:44.640 --> 00:15:46.800]  他事實上真的有這些經驗
[00:15:46.800 --> 00:15:49.760]  這些是我和神之間的事情
[00:15:49.760 --> 00:15:51.640]  我不是拿來炫耀的
[00:15:51.640 --> 00:15:53.920]  不是拿來告訴你
[00:15:53.920 --> 00:15:55.400]  或者壓在你上面
[00:15:55.400 --> 00:15:58.160]  或者將我抬在你上面的
[00:15:58.160 --> 00:15:59.440]  如果套用今天
[00:15:59.440 --> 00:16:02.720]  譬如一些靈恩派的弟兄姊妹講方言
[00:16:02.720 --> 00:16:04.600]  我覺得講方言沒有問題的
[00:16:04.600 --> 00:16:06.480]  你有講就講
[00:16:06.480 --> 00:16:07.920]  沒有也沒有問題
[00:16:07.920 --> 00:16:11.640]  不過如果有人因為他可以講方言
[00:16:11.640 --> 00:16:14.680]  然後他就顯示自己身份高一點
[00:16:14.680 --> 00:16:16.160]  我可以講方言
[00:16:16.160 --> 00:16:17.280]  你會不會講呢?
[00:16:17.280 --> 00:16:18.000]  你不會講
[00:16:18.000 --> 00:16:19.320]  你不夠淑女
[00:16:19.320 --> 00:16:20.640]  如果是這樣的話
[00:16:20.640 --> 00:16:21.720]  我想保羅就會說
[00:16:21.720 --> 00:16:24.440]  這是錯誤的態度
[00:16:24.440 --> 00:16:27.120]  如果我們和神交往
[00:16:27.120 --> 00:16:30.560]  有些甚麼神秘經驗也好
[00:16:30.560 --> 00:16:32.800]  這些留在我們和神之間就行了
[00:16:32.800 --> 00:16:35.200]  不需要拋出來炫耀的
[00:16:35.200 --> 00:16:36.560]  若果謹守
[00:16:36.560 --> 00:16:37.720]  其實謹守
[00:16:37.720 --> 00:16:39.720]  英文就是sober mind
[00:16:39.720 --> 00:16:41.520]  即是我說話很清晰
[00:16:41.520 --> 00:16:45.360]  這就和十一節所說的勸人一樣
[00:16:45.360 --> 00:16:48.080]  但是在你為了你們
[00:16:48.080 --> 00:16:48.840]  即是哥倫多人
[00:16:48.840 --> 00:16:50.960]  或者為了眾聖徒的緣故
[00:16:50.960 --> 00:16:51.800]  保羅就說
[00:16:51.800 --> 00:16:52.840]  我在人面前
[00:16:52.840 --> 00:16:55.800]  我寧願用一些人聽得明白的言語
[00:16:55.800 --> 00:16:59.880]  清清楚楚將神的道理講出來
[00:16:59.880 --> 00:17:03.080]  我的屬靈經驗不需要誇口的
[00:17:03.080 --> 00:17:05.000]  但是我說的道理
[00:17:05.000 --> 00:17:06.880]  我是希望別人聽得明白的
[00:17:06.880 --> 00:17:10.280]  所以我勸人用一種清楚
[00:17:10.280 --> 00:17:11.280]  或者謹守
[00:17:11.280 --> 00:17:12.080]  這裡不謹守
[00:17:12.080 --> 00:17:13.160]  是中國學本
[00:17:13.160 --> 00:17:16.040]  一種很清楚明辨的一種語言
[00:17:16.040 --> 00:17:17.960]  和你分享的內容
[00:17:17.960 --> 00:17:19.560]  福音的內容
[00:17:19.560 --> 00:17:21.720]  保羅第一點提醒我們
[00:17:21.720 --> 00:17:24.000]  就是如果你做甚麼事也好
[00:17:24.000 --> 00:17:25.160]  侍奉也好
[00:17:25.160 --> 00:17:28.480]  記住我們的動機一定要正確
[00:17:28.480 --> 00:17:31.400]  並且神會審視我們的
[00:17:31.400 --> 00:17:33.080]  你做甚麼侍奉也好
[00:17:33.080 --> 00:17:35.080]  譬如我太太
[00:17:35.080 --> 00:17:38.200]  有時和一批弟兄姊妹在九龍城
[00:17:38.200 --> 00:17:40.680]  派單將街頭報道傳福音
[00:17:40.680 --> 00:17:42.520]  街頭報道傳福音是好的
[00:17:42.520 --> 00:17:44.640]  你有空去做非常好
[00:17:44.640 --> 00:17:45.640]  不過記住
[00:17:45.640 --> 00:17:47.640]  你做街頭報道的時候
[00:17:47.640 --> 00:17:49.320]  你是為了服侍人
[00:17:49.320 --> 00:17:51.480]  你不是為了炫耀的
[00:17:51.480 --> 00:17:53.760]  所以有些人街頭報道
[00:17:53.760 --> 00:17:56.120]  如果動機是為了可以和人誇口
[00:17:56.120 --> 00:17:59.200]  我今天又帶了十個人去闕寺
[00:17:59.200 --> 00:18:00.080]  你多少個?
[00:18:00.080 --> 00:18:02.000]  一個而已
[00:18:02.000 --> 00:18:04.640]  如果我們要和人比較
[00:18:04.640 --> 00:18:05.840]  我帶十個人去闕寺
[00:18:05.840 --> 00:18:06.560]  我就比你威風
[00:18:06.560 --> 00:18:07.480]  只帶一個人去闕寺
[00:18:07.480 --> 00:18:08.880]  或者沒有人去闕寺
[00:18:08.880 --> 00:18:11.360]  如果我們帶著這種心態
