
[00:00:00.000 --> 00:00:05.000]  請指揮主來平安
[00:14:46.000 --> 00:14:48.000]  聖經不是這樣說的
[00:14:48.000 --> 00:14:51.000]  聖經記載的是
[00:14:51.000 --> 00:14:56.000]  在我們還作罪人的時候
[00:14:56.000 --> 00:14:59.000]  耶穌基督為我們死
[00:14:59.000 --> 00:15:00.000]  什麼是罪人
[00:15:00.000 --> 00:15:02.000]  希伯來書說得好
[00:15:02.000 --> 00:15:07.000]  是為忍受罪人頂撞
[00:15:07.000 --> 00:15:12.000]  耶穌基督為那些頂撞祂的人受苦
[00:15:12.000 --> 00:15:14.000]  我們很懂得頂撞祂
[00:15:14.000 --> 00:15:16.000]  輕輕動一動
[00:15:16.000 --> 00:15:17.000]  我們就叫
[00:15:17.000 --> 00:15:19.000]  上帝去了哪裡
[00:15:19.000 --> 00:15:22.000]  你以為這是你的非庸恩庸嗎
[00:15:22.000 --> 00:15:23.000]  祂回到團契
[00:15:23.000 --> 00:15:25.000]  你也不能這樣叫
[00:15:25.000 --> 00:15:27.000]  祂不是隨你叫
[00:15:27.000 --> 00:15:29.000]  就要出來說Yes Sir
[00:15:29.000 --> 00:15:31.000]  聽你擺佈
[00:15:31.000 --> 00:15:32.000]  但我們就是這樣
[00:15:32.000 --> 00:15:35.000]  在我們頂撞上帝的時候
[00:15:35.000 --> 00:15:38.000]  祂為我們死在十字架上
[00:15:38.000 --> 00:15:41.000]  這是一個榮耀的時刻
[00:15:41.000 --> 00:15:43.000]  我們想都想不到
[00:15:43.000 --> 00:15:45.000]  是沒得想的
[00:15:45.000 --> 00:15:47.000]  是聖經教的
[00:15:47.000 --> 00:15:50.000]  聖經幫助我們去明白
[00:15:50.000 --> 00:15:53.000]  原來耶穌基督看十字架
[00:15:53.000 --> 00:15:55.000]  是祂的榮耀
[00:15:55.000 --> 00:15:58.000]  因為這是父神的榮耀
[00:15:58.000 --> 00:16:00.000]  為什麼是祂的榮耀
[00:16:00.000 --> 00:16:06.000]  神不需要像我們想的那種榮耀
[00:16:06.000 --> 00:16:08.000]  我們沒有
[00:16:08.000 --> 00:16:10.000]  我們不是上帝
[00:16:10.000 --> 00:16:12.000]  所以我們要整色整水
[00:16:12.000 --> 00:16:14.000]  來榮耀自己
[00:16:14.000 --> 00:16:16.000]  上帝不用的
[00:16:16.000 --> 00:16:18.000]  所以祂的榮耀就是祂的拯救
[00:16:18.000 --> 00:16:20.000]  就是祂的恩典
[00:16:20.000 --> 00:16:22.000]  就是祂的愛
[00:16:22.000 --> 00:16:26.000]  馬丁路德稱這個為十字架的神學
[00:16:26.000 --> 00:16:28.000]  有沒有聽過
[00:16:28.000 --> 00:16:31.000]  我們以為這是教導我們受苦
[00:16:31.000 --> 00:16:32.000]  原來不是
[00:16:32.000 --> 00:16:35.000]  馬丁路德說這是認識上帝的第一步
[00:16:35.000 --> 00:16:38.000]  因為我們太多迷信的觀念
[00:16:38.000 --> 00:16:42.000]  太多拜神、拜菩薩、拜偶像
[00:16:42.000 --> 00:16:44.000]  錯的出發點
[00:16:44.000 --> 00:16:48.000]  以為神的榮耀就是這樣的
[00:16:48.000 --> 00:16:50.000]  原來不是
[00:16:50.000 --> 00:16:51.000]  剛剛相反
[00:16:51.000 --> 00:16:53.000]  所以從榮耀開始
[00:16:53.000 --> 00:16:56.000]  我們要很小心讀聖經
[00:16:56.000 --> 00:17:00.000]  按照聖經的教導去明白
[00:17:00.000 --> 00:17:02.000]  你跟從耶穌
[00:17:02.000 --> 00:17:05.000]  就不會跟錯
[00:17:05.000 --> 00:17:07.000]  行不行
[00:17:07.000 --> 00:17:09.000]  什麼是權柄
[00:17:09.000 --> 00:17:11.000]  剛剛我們提過
[00:17:11.000 --> 00:17:17.000]  馬太福音第十二章二十八節
[00:17:17.000 --> 00:17:19.000]  耶穌討論
[00:17:19.000 --> 00:17:23.000]  趕鬼是要權柄的
[00:17:23.000 --> 00:17:26.000]  趕鬼是沒有權柄的
[00:17:26.000 --> 00:17:29.000]  鬼會上你的身
[00:17:29.000 --> 00:17:31.000]  聖經都有這樣的記載
[00:17:31.000 --> 00:17:33.000]  但不是主要的記載
[00:17:33.000 --> 00:17:34.000]  所以不用怕
[00:17:34.000 --> 00:17:35.000]  不要碰這些東西
[00:17:35.000 --> 00:17:37.000]  不要玩這些東西
[00:17:37.000 --> 00:17:41.000]  但更重要的另一段經文
[00:17:41.000 --> 00:17:43.000]  我相信我提出來
[00:17:43.000 --> 00:17:45.000]  大家會有印象
[00:17:45.000 --> 00:17:51.000]  路加福音第十章十七到二十節
[00:17:51.000 --> 00:17:53.000]  剛才我說
[00:17:53.000 --> 00:17:57.000]  耶穌差遣門徒出去傳道
[00:17:57.000 --> 00:17:59.000]  路加第十章記載
[00:17:59.000 --> 00:18:02.000]  那群門徒回來了
[00:18:02.000 --> 00:18:04.000]  debriefing
[00:18:04.000 --> 00:18:05.000]  你們有沒有
[00:18:05.000 --> 00:18:07.000]  出去派完單張回來
[00:18:07.000 --> 00:18:09.000]  不是肚餓
[00:18:09.000 --> 00:18:11.000]  大家去喝茶
[00:18:11.000 --> 00:18:13.000]  先來聊一聊
[00:18:13.000 --> 00:18:16.000]  剛才有什麼見證可以分享
[00:18:16.000 --> 00:18:18.000]  門徒分享什麼
[00:18:18.000 --> 00:18:21.000]  門徒不是分享人信耶穌
[00:18:21.000 --> 00:18:25.000]  門徒最興奮的是說什麼
[00:18:25.000 --> 00:18:27.000]  鬼也服了我們
[00:18:27.000 --> 00:18:29.000]  我相信你也一樣
[00:18:29.000 --> 00:18:31.000]  如果你出去派單張
[00:18:31.000 --> 00:18:32.000]  你成功趕鬼
[00:18:32.000 --> 00:18:34.000]  你回來見證
[00:18:34.000 --> 00:18:36.000]  口沫橫飛
[00:18:36.000 --> 00:18:38.000]  沒有試過的
[00:18:38.000 --> 00:18:40.000]  連鬼都服了我們
[00:18:40.000 --> 00:18:43.000]  是不是值得高興呢
[00:18:43.000 --> 00:18:45.000]  是不是值得高興
[00:18:45.000 --> 00:18:48.000]  我們每個人都不敢說不是
[00:18:48.000 --> 00:18:50.000]  但耶穌說
[00:18:50.000 --> 00:18:52.000]  耶穌怎樣回答門徒
[00:18:52.000 --> 00:18:54.000]  我想跟你讀
[00:18:54.000 --> 00:18:55.000]  但你沒有聖經
[00:18:55.000 --> 00:18:56.000]  來不及
[00:18:56.000 --> 00:19:00.000]  耶穌說不要因為鬼服了你們
[00:19:00.000 --> 00:19:03.000]  而歡喜快樂
[00:19:03.000 --> 00:19:05.000]  不是不值得歡喜快樂
[00:19:05.000 --> 00:19:07.000]  不過這不是最快樂
[00:19:07.000 --> 00:19:09.000]  更快樂的是什麼
[00:19:09.000 --> 00:19:11.000]  這句你要記得
[00:19:11.000 --> 00:19:14.000]  要因為你們的名字
[00:19:14.000 --> 00:19:18.000]  寫在天上而快樂
[00:19:18.000 --> 00:19:20.000]  更重要的是
[00:19:20.000 --> 00:19:22.000]  你要問你的名字
[00:19:22.000 --> 00:19:24.000]  是否記載在天上
[00:19:24.000 --> 00:19:26.000]  我出去傳道
[00:19:26.000 --> 00:19:28.000]  我出去趕鬼
[00:19:28.000 --> 00:19:30.000]  鬼也服了我
[00:19:30.000 --> 00:19:33.000]  我的名字還不在天上
[00:19:33.000 --> 00:19:37.000]  又回到馬太福音
[00:19:37.000 --> 00:19:39.000]  登山補訓
[00:19:39.000 --> 00:19:41.000]  臨結束之前
[00:19:41.000 --> 00:19:44.000]  一提你一定記得
[00:19:44.000 --> 00:19:47.000]  凡稱呼我主啊主啊的人
[00:19:47.000 --> 00:19:49.000]  什麼
[00:19:49.000 --> 00:19:52.000]  不能到盡天國
[00:19:52.000 --> 00:19:56.000]  唯獨遵行我父子義的
[00:19:56.000 --> 00:19:58.000]  才能進去
[00:19:58.000 --> 00:20:00.000]  到那一天
[00:20:00.000 --> 00:20:02.000]  耶穌說很多人來
[00:20:02.000 --> 00:20:05.000]  跟我說我奉你的名趕鬼
[00:20:05.000 --> 00:20:07.000]  我奉你的名行神蹟
[00:20:07.000 --> 00:20:10.000]  耶穌說我不認識他們
[00:20:10.000 --> 00:20:12.000]  有沒有讀這段聖經
[00:20:12.000 --> 00:20:14.000]  有沒有
[00:20:14.000 --> 00:20:16.000]  耶穌說很多人來
[00:20:16.000 --> 00:20:20.000]  我曾經感受太過單張
[00:20:20.000 --> 00:20:23.000]  耶穌會說我不認識你
[00:20:23.000 --> 00:20:25.000]  開玩笑
[00:20:25.000 --> 00:20:27.000]  不可能
[00:20:27.000 --> 00:20:29.000]  你們
[00:20:29.000 --> 00:20:30.000]  我們今天要說普通話
[00:20:30.000 --> 00:20:32.000]  耶穌會告訴你
