
[00:00:00.000 --> 00:00:08.000]  聖經好像不是說要99隻羊都要找一隻的
[00:02:22.000 --> 00:02:24.000]  我就說你分清楚
[00:02:24.000 --> 00:02:28.000]  這類人不可與他相交
[00:02:28.000 --> 00:02:30.000]  和他吃飯都不行
[00:02:30.000 --> 00:02:32.000]  我知道很流行問這個問題
[00:02:32.000 --> 00:02:34.000]  我們香港人很實際的
[00:02:34.000 --> 00:02:38.000]  我們曉麗堂不和他轉彎角去了曉光堂
[00:02:38.000 --> 00:02:40.000]  那有什麼幫助
[00:02:40.000 --> 00:02:42.000]  我們不是看後果做人的
[00:02:42.000 --> 00:02:46.000]  我們是看神的話叫我們做人的
[00:02:46.000 --> 00:02:50.000]  看神的話來持守我們教會的準則
[00:02:50.000 --> 00:02:52.000]  香港二樓有一個教會
[00:02:52.000 --> 00:02:53.000]  三樓有一個教會
[00:02:53.000 --> 00:02:54.000]  我辦公室那裡
[00:02:54.000 --> 00:02:56.000]  整棟差不多都是機構
[00:02:56.000 --> 00:02:58.000]  上面都有一個教會
[00:02:58.000 --> 00:03:01.000]  我們不可以用結果來決定我們做事的
[00:03:01.000 --> 00:03:02.000]  如果我們用結果來決定
[00:03:02.000 --> 00:03:04.000]  不如不要看聖經
[00:03:04.000 --> 00:03:06.000]  是不是
[00:03:06.000 --> 00:03:08.000]  聖經就教我們怎樣走腳前路上的路
[00:03:08.000 --> 00:03:09.000]  他帶我走
[00:03:09.000 --> 00:03:11.000]  他要我走這條路
[00:03:11.000 --> 00:03:13.000]  我們一早想過結果
[00:03:13.000 --> 00:03:18.000]  保羅不是按著那個人將來怎樣的情況去決定
[00:03:18.000 --> 00:03:20.000]  我們這群人
[00:03:20.000 --> 00:03:21.000]  神很緊張你們
[00:03:21.000 --> 00:03:23.000]  我們請你們維持你的標準
[00:03:23.000 --> 00:03:27.000]  維持你們是屬神的子民的那種情結
[00:03:27.000 --> 00:03:30.000]  如果一個兩個不處理
[00:03:30.000 --> 00:03:32.000]  遲下你會毀壞整個班
[00:03:32.000 --> 00:03:35.000]  所以到後來保羅再強調
[00:03:35.000 --> 00:03:38.000]  你想想留意第九至十三節幾節經文
[00:03:38.000 --> 00:03:40.000]  他強調了第二次
[00:03:40.000 --> 00:03:44.000]  他說教外的人有豁免人心
[00:03:44.000 --> 00:03:47.000]  不過如果那個人說是自己弟兄姊妹
[00:03:47.000 --> 00:03:48.000]  說是曉麗堂的會友的話
[00:03:48.000 --> 00:03:50.000]  你曉麗堂掌執不審他
[00:03:50.000 --> 00:03:52.000]  你就浪費了
[00:03:52.000 --> 00:03:54.000]  就不是遵行聖的說話
[00:03:54.000 --> 00:03:57.000]  我希望能夠抓緊這一點
[00:03:57.000 --> 00:03:58.000]  我不是殘忍
[00:03:58.000 --> 00:04:00.000]  而是
[00:04:00.000 --> 00:04:03.000]  你對那個姑息
[00:04:03.000 --> 00:04:05.000]  其實是對大鵬人殘忍
[00:04:05.000 --> 00:04:07.000]  我希望我們能夠
[00:04:07.000 --> 00:04:09.000]  我覺得最值得這樣
[00:04:09.000 --> 00:04:11.000]  當然
[00:04:11.000 --> 00:04:13.000]  什麼時候才知道他悔改
[00:04:13.000 --> 00:04:15.000]  我問我什麼時候才知道他真的悔改
[00:04:15.000 --> 00:04:17.000]  是不是真的沒有機會
[00:04:17.000 --> 00:04:21.000]  我想到了這個地步的時候
[00:04:21.000 --> 00:04:23.000]  聖經都沒有
[00:04:23.000 --> 00:04:25.000]  如果這樣做事
[00:04:25.000 --> 00:04:27.000]  尋求聖經的百分之一百
[00:04:27.000 --> 00:04:29.000]  全部清楚像做科學家一樣
[00:04:29.000 --> 00:04:31.000]  很清楚的格子
[00:04:31.000 --> 00:04:33.000]  我想都很難找到
[00:04:33.000 --> 00:04:35.000]  我們做過大部分
[00:04:35.000 --> 00:04:38.000]  你們都是有人生經驗的人
[00:04:38.000 --> 00:04:40.000]  我們人生經驗的做事裏面
[00:04:40.000 --> 00:04:42.000]  很多時候
[00:04:42.000 --> 00:04:45.000]  你都要積聚所有資料
[00:04:45.000 --> 00:04:48.000]  你叫做做判決
[00:04:48.000 --> 00:04:50.000]  即是你要判決
[00:04:50.000 --> 00:04:52.000]  你做父母你就知道
[00:04:52.000 --> 00:04:54.000]  兒子被迫去哪間學校讀書
[00:04:54.000 --> 00:04:56.000]  他是不是一定要去A班
[00:04:56.000 --> 00:04:58.000]  到那麼小的時候你發覺
[00:04:58.000 --> 00:05:00.000]  不可以再迫他了
[00:05:00.000 --> 00:05:02.000]  怎樣才知道不可以不迫
[00:05:02.000 --> 00:05:04.000]  你問父母真的不知道
[00:05:04.000 --> 00:05:06.000]  不過你總是覺得
[00:05:06.000 --> 00:05:08.000]  在這段時間的情況下再迫他跳樓
[00:05:08.000 --> 00:05:10.000]  就不迫他了
[00:05:10.000 --> 00:05:12.000]  教會在處理的時候
[00:05:12.000 --> 00:05:14.000]  都應該是這樣
[00:05:14.000 --> 00:05:16.000]  保羅講了第六章
[00:05:16.000 --> 00:05:18.000]  你們當中有人的
[00:05:18.000 --> 00:05:20.000]  所以我雖然是讀科學出身
[00:05:20.000 --> 00:05:22.000]  我覺得人生處理和教會處理
[00:05:22.000 --> 00:05:24.000]  不一定要用科學的態度
[00:05:24.000 --> 00:05:26.000]  很清楚百分之百肯定
[00:05:26.000 --> 00:05:28.000]  每個人都同意
[00:05:28.000 --> 00:05:30.000]  這樣才是一條路
[00:05:30.000 --> 00:05:32.000]  如果需要每個人都同意
[00:05:32.000 --> 00:05:34.000]  就不需要有領導
[00:05:34.000 --> 00:05:36.000]  亦都不需要膽識
[00:05:36.000 --> 00:05:38.000]  更加不需要經驗和判斷
[00:05:38.000 --> 00:05:40.000]  好了講了那麼多
[00:05:40.000 --> 00:05:42.000]  算完了
[00:05:42.000 --> 00:05:44.000]  應該講第七章
[00:05:44.000 --> 00:05:46.000]  不過我今次特意將第七章抽出來
[00:05:46.000 --> 00:05:48.000]  和第十四章裏面看
[00:05:48.000 --> 00:05:50.000]  因為我想看一下一個男女平等的問題
[00:05:50.000 --> 00:05:54.000]  如果照計第六章和第七章
[00:05:54.000 --> 00:05:56.000]  都是頗為正確的
[00:05:56.000 --> 00:05:58.000]  仍然是講道德觀念
[00:05:58.000 --> 00:06:00.000]  第七章講結不結婚
[00:06:00.000 --> 00:06:02.000]  如果第六章講到淫亂這麼麻煩
[00:06:02.000 --> 00:06:04.000]  就有人會說
[00:06:04.000 --> 00:06:06.000]  不如不要娶老婆更好
[00:06:06.000 --> 00:06:08.000]  這麼麻煩
[00:06:08.000 --> 00:06:10.000]  第七章就是處理這個問題
[00:06:10.000 --> 00:06:12.000]  我希望遲下再回去的時候補充一下
[00:06:12.000 --> 00:06:14.000]  今天這段時間
[00:06:14.000 --> 00:06:16.000]  我先和大家跳去看第八章
[00:06:16.000 --> 00:06:18.000]  即是我們
[00:06:18.000 --> 00:06:20.000]  刑策的第八頁
[00:06:20.000 --> 00:06:22.000]  講一下自由
[00:06:22.000 --> 00:06:28.000]  頭四章講我們的價值觀念
[00:06:28.000 --> 00:06:30.000]  跟著那兩章講我們的道德觀念
[00:06:30.000 --> 00:06:32.000]  信了耶穌的時候
[00:06:32.000 --> 00:06:34.000]  就不是靠剪
[00:06:34.000 --> 00:06:36.000]  也不是追求能力
[00:06:36.000 --> 00:06:38.000]  追求星味
[00:06:38.000 --> 00:06:40.000]  如果你能夠這樣看的話
[00:06:40.000 --> 00:06:42.000]  你就會容易接納你的兄弟姐妹
[00:06:42.000 --> 00:06:44.000]  接納一些出身差
[00:06:44.000 --> 00:06:46.000]  賺到錢不少
[00:06:46.000 --> 00:06:48.000]  讀書讀得不太好的人
[00:06:48.000 --> 00:06:50.000]  你就不會這麼容易分擔
[00:06:50.000 --> 00:06:52.000]  跟著第八十章
[00:06:52.000 --> 00:06:54.000]  講你的
[00:06:54.000 --> 00:06:56.000]  因為你的知識
[00:06:56.000 --> 00:06:58.000]  帶來的自由
[00:06:58.000 --> 00:07:00.000]  舉一個簡單的例子
[00:07:00.000 --> 00:07:02.000]  舉一個簡單的例子
[00:07:02.000 --> 00:07:04.000]  舉一個簡單的例子
[00:07:04.000 --> 00:07:06.000]  我們
[00:07:06.000 --> 00:07:08.000]  經常說我們的長輩
[00:07:08.000 --> 00:07:10.000]  我們阿爺阿媽
[00:07:10.000 --> 00:07:12.000]  是迷信
[00:07:12.000 --> 00:07:14.000]  新年就不洗澡
[00:07:14.000 --> 00:07:16.000]  新年就不洗澡
[00:07:16.000 --> 00:07:18.000]  不洗頭
[00:07:18.000 --> 00:07:22.000]  起碼不掃地
[00:07:22.000 --> 00:07:24.000]  如果你要掃地
[00:07:24.000 --> 00:07:26.000]  怎麼掃
[00:07:26.000 --> 00:07:28.000]  外面掃進來
[00:07:28.000 --> 00:07:30.000]  是不是
[00:07:30.000 --> 00:07:32.000]  你都不明白
[00:07:32.000 --> 00:07:34.000]  迷信的你都不明白
[00:07:34.000 --> 00:07:36.000]  當你知道這個社會這個世界
[00:07:36.000 --> 00:07:38.000]  不是用這些東西操作的時候
[00:07:38.000 --> 00:07:40.000]  你就可以年初一洗頭
[00:07:40.000 --> 00:07:42.000]  你就可以年初一洗頭
[00:07:42.000 --> 00:07:44.000]  你就可以掃地掃出去
[00:07:44.000 --> 00:07:46.000]  怎麼掃垃圾進自己家裡
[00:07:46.000 --> 00:07:48.000]  沒有人這麼傻的
[00:07:48.000 --> 00:07:50.000]  你知道的東西
[00:07:50.000 --> 00:07:52.000]  就會令你做的事情
[00:07:52.000 --> 00:07:54.000]  不受別人牽制
[00:07:54.000 --> 00:07:56.000]  你可以自己說了
[00:07:56.000 --> 00:07:58.000]  我們年輕的時候甚至不信
[00:07:58.000 --> 00:08:00.000]  馬上拿起掃把
[00:08:00.000 --> 00:08:02.000]  馬上掃給阿爺阿媽
[00:08:02.000 --> 00:08:04.000]  看著
[00:08:04.000 --> 00:08:06.000]  我們年輕的時候就有這樣的火氣
[00:08:06.000 --> 00:08:08.000]  是吧
[00:08:08.000 --> 00:08:10.000]  那班哥林多人
[00:08:10.000 --> 00:08:12.000]  希臘人
[00:08:12.000 --> 00:08:14.000]  是很講知識的
[00:08:14.000 --> 00:08:16.000]  一開始說你們口才
[00:08:16.000 --> 00:08:18.000]  知識全被你們厲害
[00:08:18.000 --> 00:08:20.000]  做皇帝就聰明
[00:08:20.000 --> 00:08:22.000]  不需要靠我
[00:08:22.000 --> 00:08:24.000]  你們全部有實力
[00:08:24.000 --> 00:08:26.000]  其中有一個有實力的人
[00:08:26.000 --> 00:08:28.000]  我們知道
[00:08:28.000 --> 00:08:30.000]  我們的神是最厲害的神
[00:08:30.000 --> 00:08:32.000]  我們也知道
[00:08:32.000 --> 00:08:34.000]  偶像是carnival
[00:08:34.000 --> 00:08:36.000]  所以無所謂去哪裡吃
[00:08:36.000 --> 00:08:38.000]  吃就吃
[00:08:38.000 --> 00:08:40.000]  我們在我們心裡
[00:08:40.000 --> 00:08:42.000]  比任何都大
[00:08:42.000 --> 00:08:44.000]  他知道了
[00:08:44.000 --> 00:08:46.000]  知道了之後就可以
[00:08:46.000 --> 00:08:48.000]  問他吃就吃
[00:08:48.000 --> 00:08:50.000]  我們信耶穌不是因為那塊肉
[00:08:50.000 --> 00:08:52.000]  會令我們死
[00:08:52.000 --> 00:08:54.000]  保羅說等一會
[00:08:54.000 --> 00:08:56.000]  你先想想
[00:08:56.000 --> 00:08:58.000]  所以他在第八章
[00:08:58.000 --> 00:09:00.000]  第一節開始
[00:09:00.000 --> 00:09:02.000]  論到濟偶像之物
[00:09:02.000 --> 00:09:04.000]  很特別的保羅在前書裡面
[00:09:04.000 --> 00:09:06.000]  有兩大
[00:09:06.000 --> 00:09:08.000]  舊的經文
[00:09:08.000 --> 00:09:10.000]  他是三章聖經一起看的
[00:09:10.000 --> 00:09:12.000]  所以你看第八章講義的時候
[00:09:12.000 --> 00:09:14.000]  臨前第八章
[00:09:14.000 --> 00:09:16.000]  到第十章
[00:09:16.000 --> 00:09:18.000]  是有關係的
[00:09:18.000 --> 00:09:20.000]  是連在一起的
[00:09:20.000 --> 00:09:22.000]  雖然第八章論到濟偶像之物
[00:09:22.000 --> 00:09:24.000]  是用一章講完的
[00:09:24.000 --> 00:09:26.000]  他講到什麼時候呢
[00:09:26.000 --> 00:09:28.000]  我就說他是八九十
[00:09:28.000 --> 00:09:30.000]  事實上不是八九十
[00:09:30.000 --> 00:09:32.000]  十一章第一節
[00:09:32.000 --> 00:09:34.000]  你現在揭你的聖經
[00:09:34.000 --> 00:09:36.000]  我猜如果你聖經是
[00:09:36.000 --> 00:09:38.000]  比較新的
[00:09:38.000 --> 00:09:40.000]  新的印的
[00:09:40.000 --> 00:09:42.000]  你也看到十一章第一節是亂的
[00:09:42.000 --> 00:09:44.000]  是不是
[00:09:44.000 --> 00:09:46.000]  十一章第二節才開始
[00:09:46.000 --> 00:09:48.000]  我稱讚你們
[00:09:48.000 --> 00:09:50.000]  十一章第十七節
[00:09:50.000 --> 00:09:52.000]  我不稱讚你們
[00:09:52.000 --> 00:09:54.000]  所以十一章是由稱讚開始的
[00:09:54.000 --> 00:09:56.000]  第二節
[00:09:56.000 --> 00:09:58.000]  換句話說
[00:09:58.000 --> 00:10:00.000]  八章第一節開始講濟偶像之物
[00:10:00.000 --> 00:10:02.000]  一直到十一章第一節
[00:10:02.000 --> 00:10:04.000]  都是整個大舊講濟偶像之物
[00:10:04.000 --> 00:10:06.000]  講完幾章之後
[00:10:06.000 --> 00:10:08.000]  十一章第一節他就說
[00:10:08.000 --> 00:10:10.000]  我上面講錯很多東西了
[00:10:10.000 --> 00:10:12.000]  拜託你學我
[00:10:12.000 --> 00:10:14.000]  接著保羅說
[00:10:14.000 --> 00:10:16.000]  其實也不是學我的
[00:10:16.000 --> 00:10:18.000]  我也學耶穌基督的
[00:10:18.000 --> 00:10:20.000]  你就要
[00:10:20.000 --> 00:10:22.000]  好像吃腿字
[00:10:22.000 --> 00:10:24.000]  吃蛋字
[00:10:24.000 --> 00:10:26.000]  兩塊麵包
[00:10:26.000 --> 00:10:28.000]  中間夾著的火腿
[00:10:28.000 --> 00:10:30.000]  或者是蛋
[00:10:30.000 --> 00:10:34.000]  我也開始肚餓了
[00:10:34.000 --> 00:10:36.000]  同樣
[00:10:36.000 --> 00:10:38.000]  你去第十二章
[00:10:38.000 --> 00:10:40.000]  第十三章
[00:10:40.000 --> 00:10:42.000]  第十四章
[00:10:42.000 --> 00:10:44.000]  第十二章大兄們論到
[00:10:44.000 --> 00:10:46.000]  屬靈的恩賜
[00:10:46.000 --> 00:10:48.000]  教會裡面怎樣侍奉
[00:10:48.000 --> 00:10:50.000]  你去到第十四章
[00:10:50.000 --> 00:10:54.000]  第十四章你看看
[00:10:54.000 --> 00:10:56.000]  第一節的時候
[00:10:56.000 --> 00:10:58.000]  他就說
[00:10:58.000 --> 00:11:00.000]  追求愛
[00:11:00.000 --> 00:11:02.000]  切勿屬靈的恩賜
[00:11:02.000 --> 00:11:04.000]  所以如果你肯查經
[00:11:04.000 --> 00:11:06.000]  看聖經
[00:11:06.000 --> 00:11:08.000]  你見到同類型的字你圈了它
[00:11:08.000 --> 00:11:10.000]  你就會發覺十二十三十四
[00:11:10.000 --> 00:11:12.000]  起碼十二和十四
[00:11:12.000 --> 00:11:14.000]  的恩賜繼續去到十四章
[00:11:14.000 --> 00:11:16.000]  不過你會發現
[00:11:16.000 --> 00:11:18.000]  很特別的
[00:11:18.000 --> 00:11:20.000]  第十三章是說什麼
[00:11:20.000 --> 00:11:22.000]  我都知道
[00:11:22.000 --> 00:11:24.000]  沒有恩賜這個字
[00:11:24.000 --> 00:11:26.000]  同樣第九章
[00:11:26.000 --> 00:11:30.000]  你預計會見到濟偶像之墨
[00:11:30.000 --> 00:11:32.000]  又不見了
[00:11:32.000 --> 00:11:36.000]  真是有趣
[00:11:36.000 --> 00:11:38.000]  三文字的結構裡面
[00:11:38.000 --> 00:11:42.000]  前面和底下那兩章
[00:11:42.000 --> 00:11:44.000]  是說濟偶像之墨
[00:11:44.000 --> 00:11:46.000]  或者說恩賜
[00:11:46.000 --> 00:11:48.000]  中間第九章和第十三章
[00:11:48.000 --> 00:11:50.000]  完全沒有說那樣東西
[00:11:50.000 --> 00:11:52.000]  你會覺得有沒有寫錯
[00:11:52.000 --> 00:11:54.000]  其實不是
[00:11:54.000 --> 00:11:56.000]  其實中間那一塊
[00:11:56.000 --> 00:11:58.000]  如果是火腿或是蛋
[00:11:58.000 --> 00:12:00.000]  應該是更好吃
[00:12:00.000 --> 00:12:02.000]  有了那個你就看得明
[00:12:02.000 --> 00:12:04.000]  上面那兩塊
[00:12:04.000 --> 00:12:06.000]  你不可以
[00:12:06.000 --> 00:12:08.000]  只吃麵包
[00:12:08.000 --> 00:12:10.000]  說了大約的結構
[00:12:10.000 --> 00:12:12.000]  你明白
[00:12:12.000 --> 00:12:14.000]  這次我們要看八九十三章
[00:12:14.000 --> 00:12:16.000]  如果我講得快
[00:12:16.000 --> 00:12:18.000]  我還要看下面
[00:12:18.000 --> 00:12:20.000]  因為我時間不夠
[00:12:20.000 --> 00:12:22.000]  好了
[00:12:22.000 --> 00:12:24.000]  可以去到第二大段
[00:12:24.000 --> 00:12:26.000]  講知識
[00:12:26.000 --> 00:12:28.000]  如果你留意第八章
[00:12:28.000 --> 00:12:30.000]  右行圈的話
[00:12:30.000 --> 00:12:32.000]  當我們是和合本
[00:12:32.000 --> 00:12:34.000]  八章第一節
[00:12:34.000 --> 00:12:36.000]  我們曉得
[00:12:36.000 --> 00:12:38.000]  用英文其實這個都是NO
[00:12:38.000 --> 00:12:40.000]  我們知道
[00:12:40.000 --> 00:12:42.000]  我們都有知識
[00:12:42.000 --> 00:12:44.000]  也是NO
[00:12:44.000 --> 00:12:46.000]  也是KNOW
[00:12:46.000 --> 00:12:48.000]  但知識叫人自高自大
[00:12:48.000 --> 00:12:50.000]  若有人以為
[00:12:50.000 --> 00:12:52.000]  自己知道什麼
[00:12:52.000 --> 00:12:54.000]  按他所當知道的
[00:12:54.000 --> 00:12:56.000]  由第一節到第三節
[00:12:56.000 --> 00:12:58.000]  第四節
[00:12:58.000 --> 00:13:00.000]  你知道知識
[00:13:00.000 --> 00:13:02.000]  曉得
[00:13:02.000 --> 00:13:04.000]  保羅說
[00:13:04.000 --> 00:13:06.000]  你們說識東西
[00:13:06.000 --> 00:13:08.000]  讀了書
[00:13:08.000 --> 00:13:10.000]  明白才說
[00:13:10.000 --> 00:13:12.000]  你說阿爺是古老
[00:13:12.000 --> 00:13:14.000]  OK我就和你說一下知識
[00:13:14.000 --> 00:13:16.000]  說一下知識
[00:13:16.000 --> 00:13:18.000]  和你人生做事
[00:13:18.000 --> 00:13:20.000]  保羅開始鋪路
[00:13:20.000 --> 00:13:22.000]  保羅的意思就是說
[00:13:22.000 --> 00:13:24.000]  一個人的
[00:13:24.000 --> 00:13:26.000]  行為
[00:13:26.000 --> 00:13:28.000]  基督徒的行為
[00:13:28.000 --> 00:13:30.000]  不是單靠知識
[00:13:30.000 --> 00:13:32.000]  感受到嗎
[00:13:32.000 --> 00:13:34.000]  因為你留意
[00:13:34.000 --> 00:13:36.000]  他那句話
[00:13:36.000 --> 00:13:38.000]  知識
[00:13:38.000 --> 00:13:40.000]  叫人自高自大
[00:13:40.000 --> 00:13:42.000]  But唯有
[00:13:42.000 --> 00:13:44.000]  愛心
[00:13:44.000 --> 00:13:46.000]  我讀和本
[00:13:46.000 --> 00:13:48.000]  能造就人
[00:13:48.000 --> 00:13:50.000]  但如果讀新漢語譯本
[00:13:50.000 --> 00:13:52.000]  知識使人自高自大
[00:13:52.000 --> 00:13:54.000]  愛卻能夠
[00:13:54.000 --> 00:13:56.000]  造就人
[00:13:56.000 --> 00:13:58.000]  聽到分別嗎
[00:13:58.000 --> 00:14:00.000]  一個譯做愛心
[00:14:00.000 --> 00:14:02.000]  一個譯做愛
[00:14:02.000 --> 00:14:04.000]  明顯在
[00:14:04.000 --> 00:14:06.000]  頭幾節
[00:14:06.000 --> 00:14:08.000]  我想和你處理
[00:14:08.000 --> 00:14:10.000]  食不食濟偶像之物的問題
[00:14:10.000 --> 00:14:12.000]  不過他說
[00:14:12.000 --> 00:14:14.000]  我沒興趣只告訴你吃不吃
[00:14:14.000 --> 00:14:16.000]  這個不是保羅教人
[00:14:16.000 --> 00:14:18.000]  我們喜歡這樣教
[00:14:18.000 --> 00:14:20.000]  牧師教
[00:14:20.000 --> 00:14:22.000]  牧師可不可以和微信主的男朋友
[00:14:22.000 --> 00:14:24.000]  合拖
[00:14:24.000 --> 00:14:26.000]  牧師跟你說
[00:14:26.000 --> 00:14:28.000]  不要說那麼多
[00:14:28.000 --> 00:14:30.000]  情人節就決定去不去
[00:14:30.000 --> 00:14:32.000]  你告訴我行不行
[00:14:32.000 --> 00:14:34.000]  我們就想要這樣
[00:14:34.000 --> 00:14:36.000]  但保羅不是
[00:14:36.000 --> 00:14:38.000]  行可以吃不可以吃
[00:14:38.000 --> 00:14:40.000]  他要處理一個
[00:14:40.000 --> 00:14:42.000]  像昨晚一樣
[00:14:42.000 --> 00:14:44.000]  價值和原則的問題
[00:14:44.000 --> 00:14:46.000]  他就說
[00:14:46.000 --> 00:14:48.000]  行不行不是在乎知識
[00:14:48.000 --> 00:14:50.000]  食不食濟偶像之物
[00:14:50.000 --> 00:14:52.000]  不是在乎你識東西多少
[00:14:52.000 --> 00:14:54.000]  是在乎什麼
[00:14:54.000 --> 00:14:56.000]  在乎愛
[00:14:56.000 --> 00:14:58.000]  我們開始
[00:14:58.000 --> 00:15:00.000]  應該對保羅改觀
[00:15:00.000 --> 00:15:02.000]  保羅不是一個
[00:15:02.000 --> 00:15:04.000]  只是講哲學
[00:15:04.000 --> 00:15:06.000]  只是講道理
[00:15:06.000 --> 00:15:08.000]  冷血的神學家
[00:15:08.000 --> 00:15:10.000]  保羅是一個
[00:15:10.000 --> 00:15:12.000]  宣教士
[00:15:12.000 --> 00:15:14.000]  建立了教會之後
[00:15:14.000 --> 00:15:16.000]  沒有人做牧者的時候
[00:15:16.000 --> 00:15:18.000]  他自己披甲上陣做牧師的人
[00:15:18.000 --> 00:15:20.000]  所以他是有血有肉有感情的人
[00:15:20.000 --> 00:15:22.000]  看過後書更清楚
[00:15:22.000 --> 00:15:24.000]  好了
[00:15:24.000 --> 00:15:26.000]  看回第八章
[00:15:26.000 --> 00:15:28.000]  這很重要
[00:15:28.000 --> 00:15:30.000]  看不看得到第一節論到濟偶像之物
[00:15:30.000 --> 00:15:36.000]  那怎麼辦
[00:15:36.000 --> 00:15:38.000]  他沒有說是否值得
[00:15:38.000 --> 00:15:40.000]  沒有說
[00:15:40.000 --> 00:15:42.000]  第四節再重複一次
[00:15:42.000 --> 00:15:44.000]  論到吃濟偶像之物
[00:15:44.000 --> 00:15:46.000]  一直都沒有說
[00:15:46.000 --> 00:15:48.000]  仍然說知道
[00:15:48.000 --> 00:15:50.000]  保羅說我不是想和你處理
[00:15:50.000 --> 00:15:52.000]  食不食的問題
[00:15:52.000 --> 00:15:54.000]  我想和你決定你的知識
[00:15:54.000 --> 00:15:56.000]  和愛的問題
[00:15:56.000 --> 00:15:58.000]  在這裡就回到
[00:15:58.000 --> 00:16:00.000]  剛才問的問題
[00:16:00.000 --> 00:16:02.000]  和合本的翻譯做愛心
[00:16:02.000 --> 00:16:04.000]  新漢譯做愛有什麼分別
[00:16:04.000 --> 00:16:06.000]  愛心我們一讀的時候
[00:16:06.000 --> 00:16:08.000]  你就會發覺對象是誰
[00:16:08.000 --> 00:16:12.000]  人嘛
[00:16:12.000 --> 00:16:14.000]  但原文沒有說愛心
[00:16:14.000 --> 00:16:16.000]  沒有說愛人
[00:16:16.000 --> 00:16:18.000]  他只是
[00:16:18.000 --> 00:16:20.000]  knowledge就pops up
[00:16:20.000 --> 00:16:22.000]  就像鬆糕一樣升起
[00:16:22.000 --> 00:16:24.000]  裡面沒了
[00:16:24.000 --> 00:16:26.000]  love呢
[00:16:26.000 --> 00:16:28.000]  就builds up 兩個都要升
[00:16:28.000 --> 00:16:30.000]  兩個動作都要升
[00:16:30.000 --> 00:16:32.000]  一個就是建立很穩的建屋
[00:16:32.000 --> 00:16:34.000]  另外一個就是鬆糕的鬆
[00:16:34.000 --> 00:16:38.000]  所以他沒有說
[00:16:38.000 --> 00:16:40.000]  love for your brother and sister
[00:16:40.000 --> 00:16:42.000]  我說你愛弟兄姊妹
[00:16:42.000 --> 00:16:44.000]  他說愛心
[00:16:44.000 --> 00:16:46.000]  如果共愛
[00:16:46.000 --> 00:16:48.000]  愛誰
[00:16:48.000 --> 00:16:50.000]  沒有說明的時候
[00:16:50.000 --> 00:16:52.000]  你就選擇問
