
[00:00:00.000 --> 00:00:02.000]  (此處有字幕,請勿模仿)
[00:05:08.000 --> 00:05:11.000]  知道耶穌很久沒有吃東西了
[00:05:11.000 --> 00:05:13.500]  已經走了很久又那麼累了
[00:05:13.500 --> 00:05:16.500]  請祂現在快點快點吃
[00:05:16.500 --> 00:05:20.500]  有可能門徒本身已經吃飽了
[00:05:20.500 --> 00:05:24.000]  他們知道耶穌很久沒有吃東西
[00:05:24.500 --> 00:05:28.000]  於是他們就請求耶穌來吃東西
[00:05:28.000 --> 00:05:31.500]  還有一個可能性就是我放在這裡
[00:05:31.500 --> 00:05:36.500]  他們知道耶穌做事經常是費寢忘餐
[00:05:36.500 --> 00:05:40.500]  經常都好像skip meal不吃東西
[00:05:40.500 --> 00:05:44.000]  吃東西對耶穌來說是很次要的
[00:05:44.000 --> 00:05:47.000]  但是現在真的太久沒有吃東西了
[00:05:47.000 --> 00:05:51.500]  所以那些門徒就請求耶穌要吃東西
[00:05:52.000 --> 00:05:56.500]  吃東西我們中國人就最喜歡了
[00:05:56.500 --> 00:06:00.000]  我們見到面大家都說你吃了飯沒有?
[00:06:00.000 --> 00:06:04.500]  可能因為中國人以前很多時候饑荒
[00:06:04.500 --> 00:06:08.500]  所以有東西吃三餐肚飽
[00:06:08.500 --> 00:06:11.500]  對中國人來說是很重要的
[00:06:11.500 --> 00:06:14.500]  事實上食物都是人必需品
[00:06:14.500 --> 00:06:19.500]  聖經從來沒有教過人不要吃東西
[00:06:20.000 --> 00:06:24.500]  聖經教我們不要把肉身的食物
[00:06:24.500 --> 00:06:29.500]  衣著這些東西放在手上
[00:06:29.500 --> 00:06:33.500]  我們要花點時間揣摩一下
[00:06:33.500 --> 00:06:36.500]  馬太福音第六章第31節
[00:06:36.500 --> 00:06:42.500]  這裡說:所以不要憂慮說吃什麼喝什麼穿什麼
[00:06:42.500 --> 00:06:45.500]  這些都是外邦人所求的
[00:06:46.000 --> 00:06:51.500]  不信主的人一開口就求上天給他豐衣足食
[00:06:51.500 --> 00:06:54.500]  心想事成
[00:06:54.500 --> 00:07:00.500]  耶穌說你們需要這些肉身所需要的東西
[00:07:00.500 --> 00:07:02.000]  天父是知道的
[00:07:02.000 --> 00:07:04.500]  他會滿足我們肉身的需要
[00:07:04.500 --> 00:07:09.500]  但是這裡是一個先後次序的問題
[00:07:09.500 --> 00:07:12.500]  所以耶穌說你們要先
[00:07:12.500 --> 00:07:15.500]  大家留意那個先字這個是很重要的
[00:07:15.500 --> 00:07:18.000]  先就是先後之分
[00:07:18.000 --> 00:07:22.000]  先的東西是更重要的
[00:07:22.000 --> 00:07:24.000]  是要走在前面的
[00:07:24.000 --> 00:07:30.000]  走在前面是求神的國和神的義
[00:07:30.000 --> 00:07:38.000]  然後這些東西就是上面說的吃喝穿衣食住行
[00:07:38.000 --> 00:07:40.000]  這些生活必需的東西
[00:07:40.000 --> 00:07:42.000]  這些東西都要加給你們
[00:07:42.500 --> 00:07:47.000]  但是這裡耶穌說先後有些東西是重要的
[00:07:47.000 --> 00:07:49.000]  所以他要先走
[00:07:49.000 --> 00:07:51.000]  這些東西要先完成
[00:07:51.000 --> 00:07:55.000]  然後我們才做其他的東西
[00:07:55.000 --> 00:08:00.000]  什麼叫求祂的國和祂的義呢?
[00:08:00.000 --> 00:08:04.000]  這個求上面有外邦人所求的
[00:08:04.000 --> 00:08:07.000]  然後你們要先求祂的國
[00:08:07.000 --> 00:08:11.000]  這個求不是叫你祈禱這樣求
[00:08:11.500 --> 00:08:13.000]  不是祈求的意思
[00:08:13.000 --> 00:08:17.000]  這個求乃是尋求渴求
[00:08:17.000 --> 00:08:20.000]  是要用力氣去達到的
[00:08:20.000 --> 00:08:24.000]  所以這個求是要用智力用effort的
[00:08:24.000 --> 00:08:27.000]  就是說我們先求祂的國
[00:08:27.000 --> 00:08:32.000]  不是說我們做一個為神的國為神的義做一個祈禱
[00:08:32.000 --> 00:08:37.000]  我們就可以去憂慮我吃什麼我喝什麼我穿什麼
[00:08:37.500 --> 00:08:47.000]  不是 乃是說我們是要渴求要尋求神的國和祂的義
[00:08:47.000 --> 00:08:51.000]  然後問題就是什麼叫神的國什麼叫神的義呢?
[00:08:51.000 --> 00:08:58.000]  一個國有限福音第十八章第六我們會查到
[00:08:58.000 --> 00:09:02.000]  耶穌可以說我的國不屬這世界
[00:09:02.000 --> 00:09:05.000]  我的國若屬於這個世界
[00:09:05.500 --> 00:09:11.000]  我的神不必要爭戰使我不自備交給猶太人
[00:09:11.000 --> 00:09:13.000]  然後耶穌再重複說
[00:09:13.000 --> 00:09:17.000]  只是我的國不屬於這世界
[00:09:17.000 --> 00:09:24.000]  很明顯這裡說到神的國就不是說到世界上什麼國什麼國
[00:09:24.000 --> 00:09:29.000]  或者地上的政權說不屬於這個世界
[00:09:29.000 --> 00:09:31.000]  但是國有什麼特色呢?
[00:09:31.500 --> 00:09:37.000]  國是有國王的有掌權的有王權的
[00:09:37.000 --> 00:09:41.000]  神的國當然掌權的就是神
[00:09:41.000 --> 00:09:46.000]  如果神的國不是今天在地上的話
[00:09:46.000 --> 00:09:48.000]  那神的國在哪裡呢?
[00:09:48.000 --> 00:09:51.000]  你說在天上天上是神掌權
[00:09:51.000 --> 00:09:55.000]  但是如果在天上和我們有什麼關係呢?
[00:09:55.000 --> 00:10:00.000]  我們今天在地上所以這個國不是地上有形的國
[00:10:00.500 --> 00:10:02.000]  這個國是什麼呢?
[00:10:02.000 --> 00:10:08.000]  這個國就是在地上神能夠掌王權的地方
[00:10:08.000 --> 00:10:10.000]  在哪裡呢?
[00:10:10.000 --> 00:10:13.000]  今天有哪些人是聽神的吩咐
[00:10:13.000 --> 00:10:15.000]  是神的子民呢?
[00:10:15.000 --> 00:10:17.000]  就是我們這一群人
[00:10:17.000 --> 00:10:20.000]  就是我們這一群信主的人
[00:10:20.000 --> 00:10:22.000]  我們是和世界不同的
[00:10:22.000 --> 00:10:27.000]  世界是不接受耶穌做他們的王的
[00:10:27.500 --> 00:10:31.000]  起碼在過去在現在是不接受的
[00:10:31.000 --> 00:10:34.000]  但是有一天耶穌會回來掌權
[00:10:34.000 --> 00:10:37.000]  那是千禧年那是將來的事了
[00:10:37.000 --> 00:10:41.000]  但是今天耶穌沒有在地上掌權
[00:10:41.000 --> 00:10:46.000]  但是今天耶穌掌權是我們這一群信主的人
[00:10:46.000 --> 00:10:51.000]  我們這一群人是神的國
[00:10:51.000 --> 00:10:53.000]  暫時是神的國
[00:10:53.500 --> 00:10:59.000]  所以耶穌說他的國是在我們的心裡面
[00:10:59.000 --> 00:11:03.000]  路加福音第17章20-21節
[00:11:03.000 --> 00:11:08.000]  是發理賽人問耶穌神的國何時來到
[00:11:08.000 --> 00:11:14.000]  耶穌回答說神的國來到不是眼所能見的
[00:11:14.000 --> 00:11:19.000]  人也不得說看哪在這裡看哪在那裡
[00:11:19.000 --> 00:11:21.000]  因為現在神的國是看不到的
[00:11:21.500 --> 00:11:24.000]  因為神的國是在我們裡面的
[00:11:24.000 --> 00:11:29.000]  耶穌說因為神的國就在你們心裡
[00:11:29.000 --> 00:11:33.000]  心裡或在中間就在我們這裡
[00:11:33.000 --> 00:11:37.000]  這是路加福音第17章20-21節
[00:11:37.000 --> 00:11:41.000]  今天我們信主的人有聖靈在我們裡面
[00:11:41.000 --> 00:11:44.000]  我們應該受到聖靈管治
[00:11:44.000 --> 00:11:48.000]  是聖靈掌權的時間
[00:11:48.000 --> 00:11:50.000]  當然我們很多時候我們軟弱
[00:11:50.500 --> 00:11:52.000]  我們會不服從神
[00:11:52.000 --> 00:11:56.000]  但是我們每一個信主的人都有聖靈在我們裡面
[00:11:56.000 --> 00:12:02.000]  聖靈除了安慰除了鼓勵除了教導之外
[00:12:02.000 --> 00:12:06.000]  聖靈也叫我們知罪聖靈也叫我們信服
[00:12:06.000 --> 00:12:10.000]  所以今天你和我信徒是神的國
[00:12:10.000 --> 00:12:13.000]  信徒在一起叫什麼呢
[00:12:13.000 --> 00:12:15.000]  信徒在一起叫教會
[00:12:15.000 --> 00:12:18.000]  教會是基督的身體
[00:12:18.500 --> 00:12:20.000]  基督掌不掌權呢
[00:12:20.000 --> 00:12:24.000]  基督是頭身體要聽頭的吩咐
[00:12:24.000 --> 00:12:27.000]  所以今天的教會不是那座建築
[00:12:27.000 --> 00:12:31.000]  而是信徒全體成為基督的身體
[00:12:31.000 --> 00:12:33.000]  是信服基督
[00:12:33.000 --> 00:12:38.000]  基督愛教會教會信服基督
[00:12:38.000 --> 00:12:41.000]  好了這個神的國
[00:12:41.500 --> 00:12:43.000]  神的義呢
[00:12:43.000 --> 00:12:48.000]  聖經說
[00:12:48.000 --> 00:12:51.000]  我不以福音為恥
[00:12:51.000 --> 00:12:54.000]  這福音本是神的大能
[00:12:54.000 --> 00:13:01.000]  羅馬書要救一切相信的先是猶太人後是希臘人
[00:13:01.000 --> 00:13:02.000]  第十七節
[00:13:02.000 --> 00:13:07.000]  因為神的義正在這福音上顯明出來
[00:13:07.500 --> 00:13:13.000]  原來神的義是神的公義和神的聖潔
[00:13:13.000 --> 00:13:15.000]  但神的義和我們有什麼關係呢
[00:13:15.000 --> 00:13:17.000]  我們是罪人
[00:13:17.000 --> 00:13:20.000]  但神要我們聖潔好像他一樣
[00:13:20.000 --> 00:13:23.000]  以至於我們能夠和他建立個人的關係
[00:13:23.000 --> 00:13:27.000]  那麼這個義我們的義是從何而來呢
[00:13:27.000 --> 00:13:29.000]  就好像中國人寫的義字
[00:13:29.000 --> 00:13:32.000]  我們的義是因為有隻羊在我們上面
[00:13:32.000 --> 00:13:34.000]  羊在我上面
[00:13:34.000 --> 00:13:36.000]  這個就是我的義了
[00:13:36.500 --> 00:13:42.000]  所以耶穌說你求神的國我們是神服
[00:13:42.000 --> 00:13:44.000]  在神的旨意當中
[00:13:44.000 --> 00:13:47.000]  這個是我們是神的國
[00:13:47.000 --> 00:13:49.000]  我們是神的義
[00:13:49.000 --> 00:13:51.000]  我們是神的國
[00:13:51.000 --> 00:13:53.000]  我們是神的義
[00:13:53.000 --> 00:13:55.000]  我們是神的國
[00:13:55.000 --> 00:13:57.000]  我們是神的義
[00:13:57.000 --> 00:13:59.000]  我們是神的國
[00:13:59.000 --> 00:14:01.000]  我們是神的義
[00:14:01.000 --> 00:14:03.000]  我們是神的國
[00:14:03.000 --> 00:14:05.000]  我們是神的義
[00:14:05.500 --> 00:14:10.000]  包括第一明白神在我們身上的旨意
[00:14:10.000 --> 00:14:13.000]  第二我們信服神的旨意
[00:14:13.000 --> 00:14:16.000]  第三我們行出神的旨意
[00:14:16.000 --> 00:14:20.000]  這個就是我們追求我們渴求我們尋求神的國
[00:14:20.000 --> 00:14:26.000]  而他的義就是我們讓聖靈來管治我們
[00:14:26.000 --> 00:14:31.000]  讓我們有聖潔清義
[00:14:31.000 --> 00:14:35.000]  以至於我們能夠和神建立這個關係
[00:14:36.000 --> 00:14:39.500]  耶穌在這裡趁著說食物
[00:14:39.500 --> 00:14:44.500]  因為耶穌剛剛和撒瑪利亞婦人說完水
[00:14:44.500 --> 00:14:47.500]  現在和門徒說食物
[00:14:47.500 --> 00:14:50.500]  這些都是生活上必須的
[00:14:50.500 --> 00:14:57.500]  耶穌很多時候用我們周圍的東西來教導我們
[00:14:57.500 --> 00:15:00.500]  耶穌在這裡教導門徒什麼呢?
[00:15:01.000 --> 00:15:04.500]  就是說遵行天父的旨意
[00:15:04.500 --> 00:15:06.500]  求他的國和他的義
[00:15:06.500 --> 00:15:12.500]  比肉體的食物舒適
[00:15:12.500 --> 00:15:14.500]  或者我們的生活
[00:15:14.500 --> 00:15:17.500]  或者我們賺錢這些東西還要重要
[00:15:17.500 --> 00:15:21.500]  我們應該將這些放在次要
[00:15:21.500 --> 00:15:24.500]  所以這是一個優先次序
[00:15:24.500 --> 00:15:30.500]  基督徒如果不將這個優先次序搞清楚
[00:15:30.500 --> 00:15:35.000]  我們就沒辦法作一個德性的基督徒
[00:15:35.000 --> 00:15:37.000]  你記得耶穌在我這裡
[00:15:37.000 --> 00:15:40.000]  quote了路加福音第二章第49節
[00:15:40.000 --> 00:15:42.000]  耶穌當他十二歲的時候
[00:15:42.000 --> 00:15:44.000]  在聖殿說了一句話
[00:15:44.000 --> 00:15:48.000]  他說「當以我父的事為念」
[00:15:48.000 --> 00:15:51.000]  這就是遵行父的旨意
[00:15:51.000 --> 00:15:55.000]  加泰書第一章第四節
[00:15:55.000 --> 00:15:57.000]  神的旨意是什麼呢?
[00:15:57.500 --> 00:16:01.000]  「當以我父神的旨意為我們的罪寫記」
[00:16:01.000 --> 00:16:04.000]  「要救我們脫離這罪惡的世代」
[00:16:04.000 --> 00:16:09.000]  這是神在基督身上的旨意
[00:16:09.000 --> 00:16:13.000]  而基督來遵行神的旨意
[00:16:13.000 --> 00:16:16.000]  造成上帝要他造成的功
[00:16:16.000 --> 00:16:18.000]  這是作為我們的榜樣
[00:16:18.000 --> 00:16:22.000]  我們好像耶穌一樣
[00:16:22.000 --> 00:16:25.000]  我們在世上會著的目的
[00:16:25.500 --> 00:16:27.000]  造成的旨意
[00:16:27.000 --> 00:16:30.000]  造成他差我們來的功
[00:16:30.000 --> 00:16:35.000]  我在這裡也提到耶穌在抗夜四十週夜後
[00:16:35.000 --> 00:16:38.000]  受到魔鬼試探就是肚餓了
[00:16:38.000 --> 00:16:41.000]  四十天沒吃東西是很肚餓的
[00:16:41.000 --> 00:16:46.000]  魔鬼試探他叫他將石頭變成食物
[00:16:46.000 --> 00:16:48.000]  耶穌是做得到的
[00:16:48.000 --> 00:16:51.000]  耶穌是可以從沒有變成有的
[00:16:51.000 --> 00:16:53.000]  但是耶穌怎麼回答魔鬼呢?
[00:16:53.500 --> 00:16:55.000]  他說經上記著說
[00:16:55.000 --> 00:16:57.500]  「人活著不是單靠食物
[00:16:57.500 --> 00:17:00.500]  乃是靠神口裡所出的一切」
[00:17:00.500 --> 00:17:02.500]  這裡有個優先
[00:17:02.500 --> 00:17:08.500]  是神的話語還要重要過我們身體上的需要
[00:17:08.500 --> 00:17:14.000]  這是耶穌和門徒第一段對話
[00:17:14.000 --> 00:17:16.000]  是說到屬天的食物
[00:17:16.000 --> 00:17:23.000]  要門徒專心一意追求神的國和神的義
[00:17:24.000 --> 00:17:26.000]  接著第35節
[00:17:26.000 --> 00:17:28.000]  耶穌跟他們說
[00:17:28.000 --> 00:17:32.000]  「你們豈不說要收割的時間還有四個月嗎?
[00:17:32.000 --> 00:17:33.500]  我告訴你們
[00:17:33.500 --> 00:17:35.500]  舉目向田觀看
[00:17:35.500 --> 00:17:39.000]  莊稼已經熟了或發白了
[00:17:39.000 --> 00:17:41.000]  可以收割了」
[00:17:41.000 --> 00:17:44.000]  這裡36節
[00:17:44.000 --> 00:17:46.000]  「收割的人得功架
[00:17:46.000 --> 00:17:49.000]  積蓄五穀得永生」
[00:17:49.500 --> 00:17:53.500]  要殺種和收割的一起歡一起快樂
[00:17:53.500 --> 00:17:58.500]  耶穌說這裡的時候
[00:17:58.500 --> 00:18:03.500]  撒瑪利亞婦人很興奮
[00:18:03.500 --> 00:18:09.500]  放下水缸回到村裡告訴人們
[00:18:09.500 --> 00:18:14.500]  「這個人我遇到將我過去一切所行的都說出來
[00:18:14.500 --> 00:18:16.500]  莫非他就是基督嗎?」
[00:18:17.000 --> 00:18:20.000]  令到那裡的人很興奮
[00:18:20.000 --> 00:18:25.500]  有些人因為撒瑪利亞人所說的話就相信了
[00:18:25.500 --> 00:18:31.500]  但有更多的人很有興趣要來聽耶穌說
[00:18:31.500 --> 00:18:35.000]  但他們還沒回來找耶穌
[00:18:35.000 --> 00:18:39.000]  這是耶穌單獨跟門徒說
[00:18:39.000 --> 00:18:45.500]  但耶穌知道撒瑪利亞人會回來邀請他們去
[00:18:46.500 --> 00:18:50.000]  所以就像耶穌殺了種一樣
[00:18:50.000 --> 00:18:51.500]  現在要收割了
[00:18:51.500 --> 00:18:55.000]  因為這些人對福音很有興趣
[00:18:55.000 --> 00:18:58.000]  他們有兩天的時間在那裡
[00:18:58.000 --> 00:19:00.000]  耶穌當然說道全福音
[00:19:00.000 --> 00:19:02.500]  但門徒不只是坐在那裡
[00:19:02.500 --> 00:19:07.000]  他們也可以跟撒瑪利亞人談道
[00:19:07.000 --> 00:19:09.500]  我們繼續看第37節
[00:19:09.500 --> 00:19:13.000]  耶穌用一句當時的俗語
[00:19:13.000 --> 00:19:16.000]  「那人殺種,這人收割
[00:19:16.000 --> 00:19:19.000]  這話可見是真的」
[00:19:19.000 --> 00:19:20.000]  第38節
[00:19:20.000 --> 00:19:24.000]  「我差你們去收你們所沒有奴婦的
[00:19:24.000 --> 00:19:28.500]  別人奴婦,你們享受他們所奴婦的」
[00:19:28.500 --> 00:19:32.500]  這裡耶穌預備門徒的心
[00:19:32.500 --> 00:19:35.500]  快要去收莊稼了
[00:19:35.500 --> 00:19:37.000]  莊稼在哪裡呢?
[00:19:37.000 --> 00:19:39.000]  當然是在撒瑪利亞
[00:19:39.000 --> 00:19:42.500]  他說田裡的莊稼還沒收
[00:19:42.500 --> 00:19:44.500]  你只是準備收
[00:19:45.000 --> 00:19:50.000]  但是現在屬靈的和田就熟了
[00:19:50.000 --> 00:19:52.000]  幾分鐘之後你就知道
[00:19:52.000 --> 00:19:55.500]  那些人來到對福音有興趣
[00:19:55.500 --> 00:19:58.000]  因為耶穌殺了種
[00:19:58.000 --> 00:20:00.500]  在撒瑪利亞婦人的心裡
[00:20:00.500 --> 00:20:04.000]  撒瑪利亞婦人將種帶回撒瑪利亞地
[00:20:04.000 --> 00:20:08.000]  現在那些人開始對福音有興趣了
[00:20:08.000 --> 00:20:13.000]  他們的門徒幫他一起來收取莊稼
[00:20:13.500 --> 00:20:17.000]  這收莊稼不單止在撒瑪利亞的地方
[00:20:17.000 --> 00:20:20.500]  其實是鼓勵門徒一路下去
[00:20:20.500 --> 00:20:22.000]  特別是什麼呢?
[00:20:22.000 --> 00:20:24.000]  特別是當耶穌升天之後
[00:20:24.000 --> 00:20:27.500]  完全是要靠這些門徒來建立教會
[00:20:27.500 --> 00:20:31.000]  一路將福音傳遍全地
[00:20:31.000 --> 00:20:34.000]  今天我們都是受惠者
[00:20:34.000 --> 00:20:39.000]  耶穌身體力行
[00:20:39.500 --> 00:20:42.500]  在這裡說馬達福音第九章
[00:20:42.500 --> 00:20:46.000]  是這樣形容耶穌在地上做什麼的
[00:20:46.000 --> 00:20:49.000]  耶穌走遍各城各鄉
[00:20:49.000 --> 00:20:51.000]  用腳來走
[00:20:51.000 --> 00:20:53.500]  在會堂裡教訓人
[00:20:53.500 --> 00:20:56.000]  宣講天國的福音
[00:20:56.000 --> 00:20:59.000]  又醫治各樣的病症
[00:20:59.000 --> 00:21:01.000]  宣講天國福音
[00:21:01.000 --> 00:21:03.500]  醫治人的病症是在外出的
[00:21:03.500 --> 00:21:07.000]  他在會堂裡教訓猶太人
[00:21:07.500 --> 00:21:11.500]  又在外教訓不進去會堂的人
[00:21:11.500 --> 00:21:14.500]  他看到很多人憐憫他們
[00:21:14.500 --> 00:21:17.000]  因為他們困苦流離
[00:21:17.000 --> 00:21:20.500]  好像羊無目人一般
[00:21:20.500 --> 00:21:22.500]  於是他對門徒說
[00:21:22.500 --> 00:21:24.500]  要收的莊稼多
[00:21:24.500 --> 00:21:26.500]  作工的人少
[00:21:26.500 --> 00:21:31.500]  好像他在第四章38字這裡勸他們
[00:21:31.500 --> 00:21:34.500]  你們要去收割
[00:21:36.000 --> 00:21:37.500]  作工的人少
[00:21:37.500 --> 00:21:40.000]  所以你們當求莊稼的主
[00:21:40.000 --> 00:21:44.000]  是打發工人出去收他的莊稼
[00:21:44.000 --> 00:21:46.000]  當他對門徒這樣說的時候
[00:21:46.000 --> 00:21:48.000]  不是叫門徒叫其他人去
[00:21:48.000 --> 00:21:50.000]  他乃是叫門徒
[00:21:50.000 --> 00:21:53.500]  你要去收取莊稼
[00:21:53.500 --> 00:21:56.000]  這裡有兩種人
[00:21:56.000 --> 00:21:59.000]  一種人叫殺種
[00:21:59.000 --> 00:22:01.500]  暴道家殺種
[00:22:01.500 --> 00:22:03.000]  道的種殺出去
[00:22:03.000 --> 00:22:05.000]  未必馬上有效果
[00:22:05.500 --> 00:22:09.500]  我們先前查耶穌和尼哥底母談道
[00:22:09.500 --> 00:22:11.500]  尼哥底母是否馬上信了
[00:22:11.500 --> 00:22:13.500]  沒有耶穌在那裡殺種
[00:22:13.500 --> 00:22:17.500]  耶穌說了很多道行很多神蹟
[00:22:17.500 --> 00:22:21.500]  但有很多人是不信的
[00:22:21.500 --> 00:22:23.500]  但耶穌是殺了種
[00:22:23.500 --> 00:22:27.000]  但也有人是收割的
[00:22:27.000 --> 00:22:31.500]  收割的人一樣會得到賞賜
[00:22:32.000 --> 00:22:34.000]  這裡我想起
[00:22:34.000 --> 00:22:40.000]  來宇康醫生經常勸勉人們傳福音
[00:22:40.000 --> 00:22:45.000]  他說傳福音就像餵人吃麵包一樣
[00:22:45.000 --> 00:22:46.500]  有個人很餓
[00:22:46.500 --> 00:22:48.000]  你餵他吃麵包
[00:22:48.000 --> 00:22:50.000]  他吃第一隻麵包
[00:22:50.000 --> 00:22:51.500]  他還是餓的
[00:22:51.500 --> 00:22:53.000]  你餵他吃第二隻麵包
[00:22:53.000 --> 00:22:54.000]  他也是餓的
[00:22:54.000 --> 00:22:55.000]  你餵他吃第三隻麵包
[00:22:55.000 --> 00:22:56.000]  他也是餓的
[00:22:56.000 --> 00:22:58.000]  一吃到第四隻麵包
[00:22:58.000 --> 00:22:59.000]  他就飽了
[00:22:59.500 --> 00:23:02.500]  是不是第四隻麵包比第一、二、三隻麵包厲害呢?
[00:23:02.500 --> 00:23:03.500]  不是
[00:23:03.500 --> 00:23:05.500]  他沒有前面那三隻
[00:23:05.500 --> 00:23:08.500]  他在第四隻麵包就不會令他飽了
[00:23:08.500 --> 00:23:10.500]  因為他有了前面
[00:23:10.500 --> 00:23:12.500]  所以他吃完第四隻麵包就飽了
[00:23:12.500 --> 00:23:14.500]  來宇康醫生的意思是什麼呢?
