
[00:00:00.000 --> 00:00:05.800]  (主持人:好,我們先祈禱)
[00:01:52.300 --> 00:01:53.900]  (主持人:但是不好的基督徒)
[00:01:53.900 --> 00:01:55.500]  (主持人:很不正常的基督徒)
[00:01:55.500 --> 00:01:58.700]  (主持人:是很正常的)
[00:01:58.700 --> 00:01:59.700]  (主持人:有些人笑)
[00:01:59.700 --> 00:02:01.500]  (主持人:我想就是同意的了)
[00:02:01.500 --> 00:02:03.500]  (主持人:有些人可能還未明白我說什麼)
[00:02:03.500 --> 00:02:05.300]  (主持人:那就不要緊了)
[00:02:05.300 --> 00:02:07.500]  (主持人:我們看第二章十九節)
[00:02:07.500 --> 00:02:09.100]  (主持人:第二章十九節怎麼說呢?)
[00:02:09.100 --> 00:02:09.400]  (主持人:它說)
[00:02:09.400 --> 00:02:11.900]  (主持人:倘若人為了良心對得住神)
[00:02:11.900 --> 00:02:14.100]  (主持人:忍受冤屈的苦楚)
[00:02:14.100 --> 00:02:16.700]  (主持人:這是可喜愛的)
[00:02:16.700 --> 00:02:19.700]  (主持人:廣東話有個字叫做屈)
[00:02:19.700 --> 00:02:21.700]  (主持人:冤屈的苦楚)
[00:02:21.700 --> 00:02:23.700]  (主持人:被人屈受苦)
[00:02:23.700 --> 00:02:25.900]  (主持人:這裡說是可喜愛的)
[00:02:25.900 --> 00:02:27.300]  (主持人:是不是不正常呢?)
[00:02:27.300 --> 00:02:28.900]  (主持人:我覺得不是很正常)
[00:02:28.900 --> 00:02:30.700]  (主持人:再看下去二十節)
[00:02:30.700 --> 00:02:32.900]  (主持人:如果你們因為恨善受苦)
[00:02:32.900 --> 00:02:36.900]  (主持人:能忍耐在神體內是可喜愛的)
[00:02:36.900 --> 00:02:38.900]  (主持人:這個又不是很正常)
[00:02:38.900 --> 00:02:42.500]  (主持人:很違反中國人一些傳統的思想)
[00:02:42.500 --> 00:02:44.500]  (主持人:恨善受苦)
[00:02:44.500 --> 00:02:46.700]  (主持人:我們覺得兩樣東西放不在一起)
[00:02:46.700 --> 00:02:49.700]  (主持人:人恨善為何受苦呢?)
[00:02:49.700 --> 00:02:52.900]  (主持人:恨善不是應該有好報嗎?)
[00:02:52.900 --> 00:02:54.900]  (主持人:為何恨善會受苦呢?)
[00:02:54.900 --> 00:02:57.700]  (主持人:這裡說恨善受苦能夠忍耐)
[00:02:57.700 --> 00:03:00.700]  (主持人:在神面前體是可喜愛的)
[00:03:00.700 --> 00:03:02.700]  (主持人:有些日本譯是甚麼呢?)
[00:03:02.700 --> 00:03:04.700]  (主持人:它說這樣是有福的)
[00:03:04.700 --> 00:03:08.700]  (主持人:恨善受苦受冤屈是有福的)
[00:03:08.700 --> 00:03:10.300]  (主持人:我們沒有辦法明白)
[00:03:10.300 --> 00:03:13.300]  (主持人:因為正常基督徒是不正常的)
[00:03:13.300 --> 00:03:16.900]  (主持人:我們為何可以受冤屈)
[00:03:16.900 --> 00:03:19.500]  (主持人:恨善受苦都能夠可喜愛)
[00:03:19.500 --> 00:03:21.100]  (主持人:認為是有福的呢?)
[00:03:21.100 --> 00:03:22.900]  (主持人:我們從二章十一節)
[00:03:22.900 --> 00:03:24.300]  (主持人:看到第四章第六節)
[00:03:24.300 --> 00:03:28.300]  (主持人:試試明白為何可以恨災樂禍)
[00:03:28.300 --> 00:03:30.300]  (主持人:第二章十一節一開始說)
[00:03:30.300 --> 00:03:33.900]  (主持人:彼得說親愛弟兄你們是客裡是寄居的)
[00:03:33.900 --> 00:03:36.900]  (主持人:一開始在彼得前書第一章)
[00:03:36.900 --> 00:03:40.300]  (主持人:提到這一班人是分散寄居的人)
[00:03:40.300 --> 00:03:43.300]  (主持人:分散到小呀細呀五個不同的地方)
[00:03:43.300 --> 00:03:45.700]  (主持人:這一班人不是在自己地方)
[00:03:45.700 --> 00:03:47.700]  (主持人:這一班人是種種原因)
[00:03:47.700 --> 00:03:50.300]  (主持人:分開離開自己原居地)
[00:03:50.300 --> 00:03:53.100]  (主持人:去到不同地方寄居是客裡)
[00:03:53.100 --> 00:03:55.300]  (主持人:其實彼得的意思是提醒我們)
[00:03:55.300 --> 00:03:57.700]  (主持人:信徒一樣今天在世上)
[00:03:57.700 --> 00:03:59.900]  (主持人:只是寄居只是客裡)
[00:03:59.900 --> 00:04:02.700]  (主持人:我們不可以長久在這個地上)
[00:04:02.700 --> 00:04:06.100]  (主持人:人無論你怎樣喜歡怎樣渴望)
[00:04:06.100 --> 00:04:08.900]  (主持人:不能夠長久留在這個地上)
[00:04:08.900 --> 00:04:10.700]  我發現人生是過得很快的
[00:04:10.700 --> 00:04:12.500]  我想有些人都會覺得
[00:04:12.500 --> 00:04:16.500]  通常人們說三十歲之前過得很慢
[00:04:16.500 --> 00:04:19.300]  三十歲之後就特別快
[00:04:19.300 --> 00:04:21.100]  真的一年一年地過
[00:04:21.100 --> 00:04:22.300]  過得很快
[00:04:22.300 --> 00:04:25.300]  如果你仍然覺得時間過得不是很快
[00:04:25.300 --> 00:04:28.300]  那你仍然是很年輕的心態
[00:04:28.300 --> 00:04:29.500]  時間過得很快
[00:04:29.500 --> 00:04:31.500]  我前個星期就送我女兒去大學
[00:04:31.500 --> 00:04:34.000]  第一年大學進了西大
[00:04:34.000 --> 00:04:35.500]  很捨不得
[00:04:35.500 --> 00:04:36.500]  載她去的時候
[00:04:36.500 --> 00:04:38.500]  我和我太太一起開車進去
[00:04:38.500 --> 00:04:40.300]  載她進去
[00:04:40.300 --> 00:04:41.500]  開車的時候我和我太太說
[00:04:41.500 --> 00:04:43.300]  眨眨眼真的很快
[00:04:43.300 --> 00:04:45.900]  還記得我女兒出生的時候
[00:04:45.900 --> 00:04:47.700]  已經十八年了
[00:04:47.700 --> 00:04:49.100]  過了
[00:04:49.100 --> 00:04:49.900]  中文有句話說
[00:04:49.900 --> 00:04:52.100]  十八年有一條好漢
[00:04:52.100 --> 00:04:53.700]  人生有多少個十八年?
[00:04:53.700 --> 00:04:55.700]  不要說人生有多少個十年
[00:04:55.700 --> 00:04:56.700]  人生有多少個十八年?
[00:04:56.700 --> 00:04:59.100]  真的很快人生就過了
[00:04:59.100 --> 00:05:00.300]  彼得提醒他們
[00:05:00.300 --> 00:05:02.900]  真的要注重人生有限的年日
[00:05:02.900 --> 00:05:04.500]  我們是寄居是客裡
[00:05:04.500 --> 00:05:05.900]  很快就過了
[00:05:05.900 --> 00:05:06.900]  基督徒當時
[00:05:06.900 --> 00:05:09.500]  彼得前書的背景大概寫在主後
[00:05:09.500 --> 00:05:11.300]  大概六十四年左右
[00:05:11.300 --> 00:05:13.500]  那時候羅馬的政府
[00:05:13.500 --> 00:05:16.100]  羅馬的官
[00:05:16.100 --> 00:05:18.100]  尼祿王
[00:05:18.100 --> 00:05:20.900]  那時候開始迫害基督徒
[00:05:20.900 --> 00:05:22.700]  是很嚴重的迫害
[00:05:22.700 --> 00:05:24.500]  不是輕微的迫害
[00:05:24.500 --> 00:05:26.100]  是要命的迫害
[00:05:26.100 --> 00:05:27.300]  是很嚴重的迫害
[00:05:27.300 --> 00:05:29.700]  彼得寫這本書是提醒他們
[00:05:29.700 --> 00:05:30.900]  你們面對迫害
[00:05:30.900 --> 00:05:32.100]  但是你們有盼望
[00:05:32.100 --> 00:05:34.300]  你們面對迫害只是暫時
[00:05:34.300 --> 00:05:36.300]  因為你們是客裡是寄居
[00:05:36.300 --> 00:05:37.300]  最重要是記得
[00:05:37.300 --> 00:05:38.700]  在你們離開之前
[00:05:38.700 --> 00:05:40.100]  你們要做的是什麼
[00:05:40.100 --> 00:05:41.500]  這是重要的
[00:05:41.500 --> 00:05:42.500]  這裡提醒他們
[00:05:42.500 --> 00:05:43.500]  又是迫害當中
[00:05:43.500 --> 00:05:45.300]  但是不需要灰心
[00:05:45.300 --> 00:05:47.100]  要持守我們的盼望
[00:05:47.100 --> 00:05:48.900]  我不知道大家信耶穌之後
[00:05:48.900 --> 00:05:50.900]  在世上生活覺得怎樣
[00:05:50.900 --> 00:05:53.500]  有些人覺得越來越困難
[00:05:53.500 --> 00:05:55.500]  有些人覺得做基督徒
[00:05:55.500 --> 00:05:56.900]  和以前很不同
[00:05:56.900 --> 00:05:58.900]  雖然在基督教的國家
[00:05:58.900 --> 00:06:00.500]  但是發現現在做基督徒
[00:06:00.500 --> 00:06:02.700]  很多事情都會被人說
[00:06:02.700 --> 00:06:03.300]  為什麼呢?
[00:06:03.300 --> 00:06:05.700]  他覺得我們不正常
[00:06:05.700 --> 00:06:06.700]  不正常
[00:06:06.700 --> 00:06:09.700]  有人說過一個故事
[00:06:09.700 --> 00:06:11.300]  說一個人出去打獵
[00:06:11.300 --> 00:06:13.500]  很想打一隻老虎
[00:06:13.500 --> 00:06:16.100]  希望有一件虎皮大衣穿上
[00:06:16.100 --> 00:06:17.700]  怎麼出去的時候
[00:06:17.700 --> 00:06:20.300]  又碰巧真的看到一隻老虎在走出來
[00:06:20.300 --> 00:06:22.900]  又剛好膚色很漂亮
[00:06:22.900 --> 00:06:26.300]  剛好穿上虎皮大衣就很開心
[00:06:26.300 --> 00:06:27.700]  這個人是信耶穌的
[00:06:27.700 --> 00:06:28.700]  他就祈禱
[00:06:28.700 --> 00:06:29.700]  多謝天父
[00:06:29.700 --> 00:06:31.300]  讓我一出門就遇貴人
[00:06:31.300 --> 00:06:32.500]  不是遇貴虎
[00:06:32.500 --> 00:06:35.100]  就剛好穿上虎皮大衣
[00:06:35.100 --> 00:06:36.500]  祈願土抹大眼望
[00:06:36.500 --> 00:06:37.900]  一隻老虎又在祈禱
[00:06:37.900 --> 00:06:40.500]  老虎也信耶穌的
[00:06:40.500 --> 00:06:42.500]  原來老虎在做什麼呢?
[00:06:42.500 --> 00:06:43.700]  在做謝飯祈禱
[00:06:43.700 --> 00:06:46.900]  多謝天父
[00:06:46.900 --> 00:06:48.100]  這個獵人肥肥白白
[00:06:48.100 --> 00:06:49.500]  正合我的胃口
[00:06:49.500 --> 00:06:51.900]  你看到老虎和獵人
[00:06:51.900 --> 00:06:53.100]  兩個人是沒有辦法
[00:06:53.100 --> 00:06:54.500]  大家得償所願的
[00:06:54.500 --> 00:06:56.100]  但是故事結束之後
[00:06:56.100 --> 00:06:57.900]  兩個人都能夠得償所願
[00:06:57.900 --> 00:06:58.500]  為什麼呢?
[00:06:58.500 --> 00:07:00.500]  因為老虎吃了獵人
[00:07:00.500 --> 00:07:02.500]  獵人在老虎裡面
[00:07:02.500 --> 00:07:04.700]  穿著的就是虎皮大衣
[00:07:05.500 --> 00:07:06.100]  是不是?
[00:07:06.100 --> 00:07:08.100]  但是他已經死了
[00:07:08.100 --> 00:07:09.300]  你要記住
[00:07:09.300 --> 00:07:10.900]  這個故事其實提醒了什麼呢?
[00:07:10.900 --> 00:07:14.500]  一個基督徒如果與世界妥協的話
[00:07:14.500 --> 00:07:16.500]  他的生命不是活的
[00:07:16.500 --> 00:07:18.500]  他是不會有問題的
[00:07:18.500 --> 00:07:20.300]  但是他是一個死的基督徒
[00:07:20.300 --> 00:07:22.500]  人是不可以妥協的
[00:07:22.500 --> 00:07:24.700]  不可以妥協的
[00:07:24.700 --> 00:07:27.300]  為什麼有時候我們在地上生活
[00:07:27.300 --> 00:07:28.700]  會遇到難處
[00:07:28.700 --> 00:07:29.700]  會有不舒服
[00:07:29.700 --> 00:07:32.300]  因為正常基督徒是不正常的
[00:07:32.700 --> 00:07:34.700]  曾經有一個微信的朋友問過牧師
[00:07:34.700 --> 00:07:36.700]  他說經常聽你們基督教說話
[00:07:36.700 --> 00:07:38.700]  經常有什麼「我罪極重」的
[00:07:38.700 --> 00:07:39.500]  有沒有聽過?
[00:07:39.500 --> 00:07:40.700]  「我罪極重」
[00:07:40.700 --> 00:07:42.700]  英文是Just as I am
[00:07:42.700 --> 00:07:44.500]  「我罪極重」很慘的
[00:07:44.500 --> 00:07:45.700]  經常唱歌
[00:07:45.700 --> 00:07:46.700]  「我罪極重」
[00:07:46.700 --> 00:07:47.700]  又罪極重擔
[00:07:47.700 --> 00:07:49.300]  他說他又問過牧師
[00:07:49.300 --> 00:07:50.500]  其實他又玩過牧師
[00:07:50.500 --> 00:07:52.300]  請問罪有多重?
[00:07:52.300 --> 00:07:54.500]  牧師就跟他說
[00:07:54.500 --> 00:07:57.900]  他說我做個示範給你看
[00:07:57.900 --> 00:07:59.300]  你就躺在這裡
[00:07:59.900 --> 00:08:03.100]  他就說我現在先將一塊石頭
[00:08:03.100 --> 00:08:05.300]  就是拿一塊石頭放在地上
[00:08:05.300 --> 00:08:07.500]  他就問地上有沒有反應
[00:08:07.500 --> 00:08:08.500]  他說沒有
[00:08:08.500 --> 00:08:11.500]  然後他就將石頭放在肚子上
[00:08:11.500 --> 00:08:13.100]  問他有沒有反應
[00:08:13.100 --> 00:08:14.100]  他說當然有
[00:08:14.100 --> 00:08:15.500]  一塊石頭壓著我的肚子
[00:08:15.500 --> 00:08:16.500]  當然不舒服
[00:08:16.500 --> 00:08:18.300]  他說你知道分別在哪裡嗎?
[00:08:18.300 --> 00:08:20.700]  你感覺到重量是為什麼呢?
[00:08:20.700 --> 00:08:23.100]  因為地是沒有生命沒有感覺的
[00:08:23.100 --> 00:08:25.300]  你是有生命有感覺的
[00:08:25.300 --> 00:08:28.500]  一個有生命的人對罪才有反應的
[00:08:28.500 --> 00:08:29.700]  沒有生命的人
[00:08:29.900 --> 00:08:31.300]  對罪是沒有反應的
[00:08:31.300 --> 00:08:33.700]  為什麼基督徒會受苦呢?
[00:08:33.700 --> 00:08:36.100]  因為我們在這個世界當中
[00:08:36.100 --> 00:08:38.300]  我們和這個世界是有所不同的
[00:08:38.300 --> 00:08:40.100]  所以是會受苦的
[00:08:40.100 --> 00:08:41.500]  而在這個世界當中
[00:08:41.500 --> 00:08:43.100]  還有一個使命我們要做的
[00:08:43.100 --> 00:08:44.700]  就是我們要傳福音
[00:08:44.700 --> 00:08:46.900]  所以是會受苦的
[00:08:46.900 --> 00:08:48.300]  耶穌為什麼受苦呢?
[00:08:48.300 --> 00:08:49.100]  你看第二章
[00:08:49.100 --> 00:08:51.700]  二十一至二十四節那裡說
[00:08:51.700 --> 00:08:54.300]  他說基督也為我們受過苦
[00:08:54.300 --> 00:08:57.100]  留下榜樣叫我們跟著祂的腳踏中行
[00:08:57.100 --> 00:08:58.300]  二十二節怎麼說呢?
[00:08:58.300 --> 00:08:59.500]  他說祂沒有犯罪
[00:08:59.500 --> 00:09:00.700]  口裡沒有詭詐
[00:09:00.700 --> 00:09:02.100]  被罵不還口
[00:09:02.100 --> 00:09:03.700]  受害不說威嚇的話
[00:09:03.700 --> 00:09:07.500]  只將自己交託那愛公義審判人的主
[00:09:07.500 --> 00:09:09.700]  為什麼耶穌被人罵祂不還口
[00:09:09.700 --> 00:09:11.900]  被人打祂又不出聲呢?
[00:09:11.900 --> 00:09:13.500]  二十四節說什麼呢?
[00:09:13.500 --> 00:09:15.100]  被掛在木頭上
[00:09:15.100 --> 00:09:17.100]  親身擔當我們的罪
[00:09:17.100 --> 00:09:18.700]  使我們既然在罪上死
[00:09:18.700 --> 00:09:20.300]  得以在義上活
[00:09:20.300 --> 00:09:22.500]  因祂受鞭傷我們得意志
[00:09:22.500 --> 00:09:24.700]  耶穌受苦只有一個原因
[00:09:24.700 --> 00:09:25.900]  不是因為祂有罪
[00:09:25.900 --> 00:09:27.500]  而是因為我們的罪
[00:09:27.900 --> 00:09:29.900]  我們受苦有一個原因
[00:09:29.900 --> 00:09:31.500]  不可以因為我們的罪
[00:09:31.500 --> 00:09:33.100]  而是因為別人的罪
[00:09:33.100 --> 00:09:35.500]  我們為什麼要受苦
[00:09:35.500 --> 00:09:37.700]  盼望別人能夠離開的罪
[00:09:37.700 --> 00:09:39.100]  為什麼我們會受苦
[00:09:39.100 --> 00:09:41.300]  因為盼望別人能夠認識耶穌
[00:09:41.300 --> 00:09:42.500]  認識福音
[00:09:42.500 --> 00:09:46.100]  第四章又說到另一個地方
[00:09:46.100 --> 00:09:48.100]  第四章第二節第四節
[00:09:48.100 --> 00:09:50.100]  他說我們不從人的情慾
[00:09:50.100 --> 00:09:51.500]  只從神的旨意
[00:09:51.500 --> 00:09:53.100]  在世渡餘下的光陰
[00:09:53.100 --> 00:09:54.900]  往日隨從愛邦人心意
[00:09:54.900 --> 00:09:56.100]  恨邪淫惡慾
[00:09:56.100 --> 00:09:56.900]  醉酒謊言
[00:09:57.100 --> 00:09:59.100]  群飲並可惡拜偶像的事
[00:09:59.100 --> 00:10:00.500]  事後已經夠了
[00:10:00.500 --> 00:10:01.300]  在這些事上
[00:10:01.300 --> 00:10:02.700]  見你們不和他們同筆下
[00:10:02.700 --> 00:10:03.900]  放蕩無度的路
[00:10:03.900 --> 00:10:06.100]  就以為怪就會誹謗你們
[00:10:06.100 --> 00:10:07.900]  你有沒有看到兩個原因
[00:10:07.900 --> 00:10:09.700]  耶穌為福音的緣故
[00:10:09.700 --> 00:10:11.500]  所以祂受苦
[00:10:11.500 --> 00:10:15.300]  第四章為了我們要持守我們的信仰
[00:10:15.300 --> 00:10:16.900]  誤除人的情慾
[00:10:16.900 --> 00:10:18.300]  所以會有人誹謗
[00:10:18.300 --> 00:10:19.900]  一個基督徒
[00:10:19.900 --> 00:10:22.100]  當你肯傳福音
[00:10:22.100 --> 00:10:25.300]  一個基督徒當你不肯同罪妥協的時候
[00:10:25.300 --> 00:10:26.900]  你是會受苦的
[00:10:27.900 --> 00:10:31.900]  我在家裡有六兄弟姐妹
[00:10:31.900 --> 00:10:32.900]  我有三個姐姐
[00:10:32.900 --> 00:10:34.900]  其中一個姐姐是做會計的
[00:10:34.900 --> 00:10:37.300]  很多很多年前
[00:10:37.300 --> 00:10:39.500]  在我信耶穌沒多久的時候
[00:10:39.500 --> 00:10:41.900]  我記得我剛出來工作
[00:10:41.900 --> 00:10:45.100]  我記得我姐姐想幫我報稅
[00:10:45.100 --> 00:10:46.700]  幫我報稅沒有問題
[00:10:46.700 --> 00:10:48.900]  但是她幫我用特別的方法報稅
[00:10:48.900 --> 00:10:50.900]  她說你會拿到更多的稅
[00:10:50.900 --> 00:10:53.300]  我問我姐姐怎樣呢?
[00:10:53.300 --> 00:10:54.900]  她就跟我說很多事情
[00:10:54.900 --> 00:10:56.900]  報很多事情我都沒有用過
[00:10:56.900 --> 00:10:57.900]  沒有花過
[00:10:57.900 --> 00:10:59.900]  我姐姐說你報這些
[00:10:59.900 --> 00:11:01.300]  政府會給你稅
[00:11:01.300 --> 00:11:02.300]  我說我都沒有用過
[00:11:02.300 --> 00:11:03.300]  為什麼要報呢?
[00:11:03.300 --> 00:11:05.500]  她說政府查不到不會查的
[00:11:05.500 --> 00:11:06.900]  你放心吧
[00:11:06.900 --> 00:11:08.900]  但是我說真的沒有
[00:11:08.900 --> 00:11:10.900]  我姐姐知道我上教會
[00:11:10.900 --> 00:11:12.300]  她說我知道你上教會
[00:11:12.300 --> 00:11:13.300]  我知道你是基督徒
[00:11:13.300 --> 00:11:15.700]  我知道你不肯拿一些不屬於你的錢
[00:11:15.700 --> 00:11:17.500]  姐姐幫你報
[00:11:17.500 --> 00:11:19.100]  報稅回來的錢
[00:11:19.100 --> 00:11:20.300]  姐姐幫你花
[00:11:20.300 --> 00:11:23.700]  你不用這麼難過
[00:11:23.700 --> 00:11:25.100]  我不會要你難做的
[00:11:25.100 --> 00:11:27.100]  我跟我姐姐說
[00:11:27.100 --> 00:11:28.300]  雖然你幫我花
[00:11:28.300 --> 00:11:29.300]  都是不行的
[00:11:29.300 --> 00:11:31.500]  我姐姐一次兩次
[00:11:31.500 --> 00:11:32.900]  這樣跟我說我都不聽
[00:11:32.900 --> 00:11:35.100]  她有一次對著我媽媽說
[00:11:35.100 --> 00:11:36.500]  她說這個弟弟沒得救了
[00:11:36.500 --> 00:11:38.100]  笨到像一隻豬一樣
[00:11:38.100 --> 00:11:40.500]  有錢拿都不拿
[00:11:40.500 --> 00:11:42.700]  我被她罵了不止一年不止兩年
[00:11:42.700 --> 00:11:43.900]  她現在不再罵了
[00:11:43.900 --> 00:11:44.900]  因為她沒有氣了
[00:11:44.900 --> 00:11:47.500]  我這個弟弟是沒得救的了
[00:11:47.500 --> 00:11:49.700]  別人誹謗就由他吧
[00:11:49.700 --> 00:11:51.300]  他覺得我笨就由他吧
[00:11:51.300 --> 00:11:52.900]  我知道我要做什麼
[00:11:53.700 --> 00:11:55.300]  當一個人願意持守
[00:11:55.300 --> 00:11:57.300]  不肯去做他不應該做的事
[00:11:57.300 --> 00:11:58.700]  他是會受苦的
[00:11:58.700 --> 00:11:59.900]  為什麼呢?
[00:11:59.900 --> 00:12:01.300]  人做你不做
[00:12:01.300 --> 00:12:03.100]  別人就不好受了
[00:12:03.100 --> 00:12:06.100]  你想怎樣?扮清高嗎?
[00:12:06.100 --> 00:12:08.300]  你想怎樣?幫政府省錢嗎?
[00:12:08.300 --> 00:12:09.100]  不需要的
[00:12:09.100 --> 00:12:11.300]  他們會有很多事給我聽的
[00:12:11.300 --> 00:12:13.300]  但我們明白我們的身份
[00:12:13.300 --> 00:12:14.900]  因為基督徒另外
[00:12:14.900 --> 00:12:15.900]  如果你肯去傳福音
[00:12:15.900 --> 00:12:17.100]  你自然會受苦
[00:12:17.100 --> 00:12:19.500]  你河水不犯井水
[00:12:19.500 --> 00:12:21.900]  別人說朋友之間三件事不要說
[00:12:22.100 --> 00:12:24.700]  不要說錢不要說政治不要說信仰
[00:12:24.700 --> 00:12:26.500]  大家就相安無事了
[00:12:26.500 --> 00:12:29.100]  說任何事說錢就濕緊情
[00:12:29.100 --> 00:12:30.300]  真的
[00:12:30.300 --> 00:12:32.700]  一說宗教說政治又是麻煩的
[00:12:32.700 --> 00:12:34.500]  只要你不傳福音
[00:12:34.500 --> 00:12:35.900]  大家就相安無事了
[00:12:35.900 --> 00:12:37.300]  當你想去信耶穌
[00:12:37.300 --> 00:12:38.700]  自然有很多爭執
[00:12:38.700 --> 00:12:40.900]  我記得我信主沒多久的時候
[00:12:40.900 --> 00:12:42.500]  我和我太太結了婚
[00:12:42.500 --> 00:12:46.500]  我們就安排時間找教會的人去探望我岳母
[00:12:46.500 --> 00:12:49.100]  我岳父我們覺得比較難
[00:12:49.100 --> 00:12:50.500]  先從岳母入手
[00:12:50.900 --> 00:12:52.100]  原來不是的
[00:12:52.100 --> 00:12:53.500]  原來擒賊先擒王
[00:12:53.500 --> 00:12:55.700]  擒外父一定擒外母
[00:12:55.700 --> 00:12:59.100]  那次就去找一些姐妹去探望我岳母
[00:12:59.100 --> 00:13:00.900]  在家裡沒有人
[00:13:00.900 --> 00:13:01.900]  外父出了街
[00:13:01.900 --> 00:13:03.100]  沒有什麼人
[00:13:03.100 --> 00:13:05.900]  因為我太太那邊有十一個兄弟姐妹
[00:13:05.900 --> 00:13:08.300]  所以家裡是很熱鬧的
[00:13:08.300 --> 00:13:09.700]  那天知道沒什麼人在那裡
[00:13:09.700 --> 00:13:11.300]  就叫姐妹去探望我岳母
[00:13:11.300 --> 00:13:12.900]  在廚房跟她說
[00:13:12.900 --> 00:13:14.700]  我和我太太在客廳那裡
[00:13:14.700 --> 00:13:17.300]  就說不要騷擾她
[00:13:17.300 --> 00:13:20.300]  希望可以說明白我岳母
[00:13:20.700 --> 00:13:21.500]  說著說著
[00:13:21.500 --> 00:13:23.300]  原來她有一個姐姐在樓上
[00:13:23.300 --> 00:13:25.900]  不知道為什麼會聽到他們說話
[00:13:25.900 --> 00:13:27.900]  不知道房間在樓上還是怎麼樣
[00:13:27.900 --> 00:13:29.500]  突然間聽到有人衝下來
[00:13:29.500 --> 00:13:32.100]  然後一手把我岳母拉開
[00:13:32.100 --> 00:13:33.300]  然後就罵我們
[00:13:33.300 --> 00:13:35.900]  你們為什麼叫人家說我媽有罪
[00:13:35.900 --> 00:13:37.900]  為什麼說我媽有罪
[00:13:37.900 --> 00:13:38.900]  你們搞什麼
[00:13:38.900 --> 00:13:39.700]  我媽有什麼罪
[00:13:39.700 --> 00:13:40.300]  把你生出來
